Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['von melke av sjokolades'],"“Just wait, you’ll see. Now that you’re actually married to him the knives will come out. And I will not be there to protect you anymore, to shield you from the millions of things you will do wrong in the eyes of the zu Liechtenburgs and the [MASK].”",<output>Wittelsbachs</output>,"the knives the him will wait, zu [MASK].” “Just see. to things you’ll the to be the anymore, protect millions from come in you there the married you’re I eyes Liechtenburgs will do actually you not shield you and to that out. will wrong of Now of And",<output>Prince</output>
['arabella'],"[MASK] locked herself into the bathroom and stared at herself in the mirror. Thank god for waterproof mascara, she thought as she carefully dabbed away the dampness from her eyes with a sheet of tissue. When she was finished, she wadded up the tissue and looked around for someplace to dispose of it. Why wasn’t the dustbin under the sink, as it should be? [MASK] scanned the space until she saw the dustbin next to the toilet. She threw the tissue ball toward the bin, missing it by a few inches. Bloody hell, she thought as she marched over and picked it up. Chucking the tissue properly into the bin, she noticed something peeking out among the other random bits of refuse. Something unmistakable. It was a home pregnancy test. She fished out the plastic test stick and saw that both of the two vertical pink strips had darkened. Pregnant.",<output>Emily</output>,"over test to she into had the saw test. eyes herself to next pregnancy wasn’t until home the stared it. the scanned she dabbed for Thank be? toilet. thought at the the pink thought tissue it was She out toward tissue dustbin her was she the noticed [MASK] Bloody by a She sink, marched and finished, tissue. the the dampness as stick from inches. unmistakable. among It strips space god Why and the and she mirror. under a wadded as two hell, she dustbin the the the mascara, into bathroom she around dispose the something random vertical Chucking for other away the refuse. Pregnant. looked it few picked the properly saw in sheet bin, Something as with up. missing up that waterproof of herself locked the carefully darkened. someplace she of peeking of out bits When [MASK] ball and should a bin, of threw plastic tissue she it both fished",<output>Emma</output>
['arabella'],"“Oh thank god thank god thank god,” [MASK] sighed, clutching her chest with relief. “It’s so confusing, I’m not sure where one suite ends and the other begins. Whose suite are we in?”",<output>Scarlett</output>,"are sighed, one “Oh relief. god thank not chest I’m “It’s begins. Whose ends other with where in?” and sure so [MASK] thank thank confusing, the god,” suite her suite we god clutching",<output>God</output>
['greshamsbury'],"Yougottabefuckingkiddingme. “Lord [MASK], I don’t have a single spare Maasai Mara tent at the moment, but you know, there’s a bunch of surf cabins overlooking the beach where we could set you up with a bartender with some drinks.”",<output>Jesus</output>,"[MASK], spare where single but there’s drinks.” up some surf bunch set Maasai Yougottabefuckingkiddingme. at with moment, I know, we the bartender you Mara cabins of “Lord have tent don’t a a could a the overlooking you beach with",<output>Maasai Mara</output>
['arabella'],"“Yes, thank you. All the same, [MASK] and I would be dead chuffed if you might express some of that gratitude in the form of a little loan. Don’t ever tell her I asked, of course.”",<output>Harry</output>,"asked, that be might a of same, would All “Yes, chuffed if of little her express in dead gratitude the tell ever some loan. and I thank you of I Don’t [MASK] course.” form the you.",<output>John</output>
['arabella'],"“Oh come on, no need to be coy with me,” [MASK] giggled. “I’m talking about your petit plaisir de l’après-midi? A little bird told me that you spent the better part of the day holed up in Solène de Courcy’s suite at the Mauna Lani.”",<output>Camille</output>,"holed in on, told “Oh that de the to Mauna spent giggled. the l’après-midi? petit with about day you Solène your [MASK] “I’m coy come be A up plaisir no little me bird part the Courcy’s of suite talking me,” Lani.” better at need de",<output>Lani</output>
['solène'],"“How kind of her. She’s such a sensible girl. Now, you must repay the favor by saying something nice about [MASK] and her mother during your toast.”",<output>Elizabeth</output>,"her the during girl. [MASK] must about saying you your mother She’s such toast.” a favor by sensible her. Now, “How repay nice something kind of and",<output>Emily</output>
['solène de courcy'],"“Next season? Do you think we’re living in a television series? Let me make this very simple for you: [MASK] is a very nice girl, but it’s never going to happen in a million years. She’s not my type.”",<output>Emily</output>,"“Next happen Do you living make simple think million years. nice She’s for going television not in in me Let a we’re to is it’s never very [MASK] a season? you: type.” girl, a but very this series? my",<output>Game of Thrones</output>
['arabella'],[MASK] looked at her son in exasperation. “Not your type? What’s wrong with you? She’s one of the most beautiful women on the planet! She has an exclusive modeling contract with Chanel!”,<output>Chanel</output>,the with in She’s your you? looked type? exclusive Chanel!” women “Not most with of [MASK] What’s at wrong an contract has son exasperation. beautiful She one the modeling planet! her on,<output>Cindy Crawford</output>
['rufus'],"[MASK] grabbed her by the hand and led her down a pathway, cutting through a thicket of bushes until they found a quiet clearing in the forest. A warm crimson glow filtered through the trees, making everything seem otherworldly.",<output>He</output>,"cutting down a quiet found until by trees, clearing a bushes the crimson warm her seem everything otherworldly. the through a filtered in forest. A grabbed led hand [MASK] making glow they thicket and of through her the pathway,",<output>Emily</output>
['solène'],"“Nothing happened with [MASK]! Well, nothing I initiated anyway. She did lunge at me several times, but when I rebuffed her, she started ranting that I couldn’t get it up and was too intimidated by her success.”",<output>Stormy Daniels</output>,"did [MASK]! me she her success.” when was but with times, at ranting Well, started “Nothing nothing up happened it couldn’t her, by and lunge anyway. intimidated rebuffed too several get I initiated She I I that",<output>Emily</output>
['eden'],"“Your mother?” [MASK] grimaced in disbelief, not comprehending how the countess could have come to that conclusion. “Either your mother’s deranged from all the stress or someone’s been spreading vicious gossip.”",<output>Lucas</output>,"that mother?” or stress deranged in the from the how been could “Your someone’s mother’s “Either all your comprehending come countess not vicious [MASK] to have disbelief, grimaced gossip.” conclusion. spreading",<output>Countess</output>
['rufus'],"[MASK] suddenly felt very foolish. “Oh god, I’m sorry. I’ve gotten everything all wrong, haven’t I? I was sure he fancied you, and I thought that you were trying to make me jealous.”",<output>Scarlett</output>,"he [MASK] felt I sure me god, I? was haven’t “Oh and you, were that I’m I’ve to you everything sorry. very all make wrong, trying suddenly gotten foolish. fancied thought jealous.” I",<output>God</output>
['eden'],"“I’m utterly, crazily in love with you, [MASK]. This entire week has made me realize how special you are to me, how special you’ve always been. Remember how I told you in Tintagel that you were the only girl I’d ever want to marry?”",<output>Guinevere</output>,"I I’d you the utterly, to girl only [MASK]. you, Tintagel how with how realize love week me, always are crazily how you’ve been. special “I’m marry?” told has ever in were made Remember you in to entire want special that you me This",<output>Arthur</output>
['gaos'],“The [MASK] have lost a son too. I feel that I bear some responsibility in all this tragedy. Because I was never able to say no to my son.”,<output>Malfoys</output>,bear to “The that no I in to lost I [MASK] all too. son some responsibility this feel say Because have I tragedy. a my was never able son.”,<output>John</output>
['thomas'],"The bartender came around the corner and plonked a frothy pint of beer in front of [MASK], who immediately reached into the breast pocket of his houndstooth blazer for his wallet.",<output>John</output>,"the of around who reached beer [MASK], breast plonked pint and corner a his front into pocket frothy The came for his immediately of blazer houndstooth bartender the in of wallet.",<output>John</output>
['thomas'],"“My god,” [MASK] whispered as he sank into his chair, suddenly feeling the true weight of their conversation. He began doing some calculations in his head. “If you liquidated everything and allowed the creditors to take over the hotels…London and Hong Kong, particularly…”",<output>Christian</output>,"he to feeling sank in head. “If his take into Hong the and weight began you the their over his god,” the chair, “My particularly…” [MASK] true creditors Kong, everything calculations whispered of as suddenly doing and allowed some liquidated He conversation. hotels…London",<output>God</output>
['max'],"“I did. Turns out the prince has been keeping up appearances as well. He made it quite clear he was never going to be in a position to help me—or his son, for that matter. In fact, his precise words regarding [MASK] were, ‘He’s your problem now.’ ”",<output>his son</output>,"now.’ fact, keeping problem in to he that the position prince help quite well. He it as been [MASK] be me—or son, your “I ‘He’s never up ” was Turns for did. a out were, matter. made his precise has words clear to In going his appearances regarding",<output>Prince</output>
['arabella'],"Just then, [MASK] descended the stairs, looking pristine in a Roland Mouret emerald silk shirtdress. On each wrist flashed matching Hemmerle Harmony bangles of amber, peroba wood, and bronze.",<output>Camilla</output>,"descended shirtdress. a of wrist emerald wood, silk amber, stairs, Mouret bangles peroba On in then, the Harmony pristine and matching looking [MASK] flashed Roland each Hemmerle Just bronze.",<output>Harmony</output>
['arabella'],"[MASK] nodded. “The original bookcases dated back to the eighteenth century and were infested with termites, so we were forced to tear them all down. And then I thought, why not do something different in here? Fabricate the shelves out of steel and really reinvent the library but also ensure that all these precious books remain preserved for generations to come. I mean, Lace, it’s such a classic. I want my grandchildren to be able to read it.”",<output>Mr. Darcy</output>,"with [MASK] forced preserved to Lace, were steel eighteenth my I it’s down. of ensure Fabricate tear here? thought, them really books to termites, shelves And back something we in the such library also I come. able mean, to were and be infested original to want all read I the then that but to “The it.” why dated the for precious century out not reinvent nodded. generations a and grandchildren different all remain classic. these so do bookcases",<output>Emily</output>
['rufus'],"“Now, hasn’t your son, [MASK], become an artist as well? No doubt he’s been inspired by what’s on the walls of his home.”",<output>Leonardo</output>,"been walls well? your he’s doubt as on [MASK], hasn’t become artist what’s “Now, son, home.” the by of No an inspired his",<output>John</output>
['arabella'],"“Thank you. I’m sure you know how hard it is to do charming decay. Now, try one of these ling yung bao,” [MASK] said as she placed one of the treats onto Cosima’s plate.",<output>Delphine</output>,"she as the ling you. [MASK] of treats plate. of placed bao,” onto yung these hard one said do is Cosima’s know Now, “Thank it you how charming try to sure I’m decay. one",<output>Cosima</output>
['warren buffett'],"*2 One of the most popular and influential investing books ever written, the said volume was purchased by the current earl’s father back in the 1970s, but sadly, no one seems to have ever opened it. No less a sage than [MASK] proclaimed, “Picking up that book was one of the luckiest moments of my life.”",<output>Warren Buffett</output>,"One up have one said popular “Picking proclaimed, investing by one of the No the influential that sadly, most than ever earl’s 1970s, no father the in and it. less the but of ever a seems life.” [MASK] luckiest opened *2 to books moments purchased written, my back the was current book sage of was volume",<output>Warren Buffett</output>
['eden'],"“Sorry, I didn’t realize. I’ll get out of the way,” [MASK] replied, handing over the clothes and making a hasty exit.",<output>John</output>,"over the “Sorry, the didn’t way,” a out making I of [MASK] and clothes realize. replied, exit. handing get hasty I’ll",<output>John</output>
['bea'],"“Mummy, Eden’s really not the one to be blamed…,” [MASK] said cautiously, knowing her mother was rapidly losing it—the Cantonese swearing was always a dead giveaway.",<output>Eden</output>,"a always her Eden’s really blamed…,” to was Cantonese losing dead “Mummy, [MASK] rapidly giveaway. was the swearing not cautiously, said be one mother knowing it—the",<output>Eden</output>
['freddy farman'],“She sure did. She swanned around in these couture gowns—paid for with my money—in order to entrap your poor brother and [MASK]-Farmihian!”,<output>Farman-Farmian</output>,brother couture swanned my did. your money—in for entrap order with “She around gowns—paid in these sure poor [MASK]-Farmihian!” to She and,<output>Farman-Farmian</output>
['eden'],"“Mummy, I was with [MASK] on Freddy’s boat. We all were. Trust me, she was too busy projectile vomiting to seduce anyone.”",<output>Rebecca</output>,"projectile “Mummy, was [MASK] to too I We with me, vomiting were. was she boat. on busy Trust Freddy’s seduce anyone.” all",<output>Jason</output>
['rufus'],"“What other Eden do we know? Don’t pretend you didn’t hear [MASK] on the sound system. We all did. She was shagging our son in the rain forest, right under our very noses!”",<output>Madonna</output>,"we Don’t noses!” on the We pretend our rain system. all other didn’t our in do right shagging Eden the know? sound “What did. [MASK] very you was forest, son under She hear",<output>Adam</output>
['arabella'],"“All right then, have it your way. We’re broke, [MASK]. Completely, utterly, flat broke. We’ve been mortgaged to the hilt for years, but now that Bellaloha’s destroyed we owe the banks hundreds of millions that we have no way of paying back. We’re going to have to give up all the hotels, all the houses, the art, your jewelry, even the clothes on your back—”",<output>Lucille</output>,"then, to paying millions it have been back. the houses, even broke. now broke, we we hilt your that the have destroyed give have of all to on We’ve the to up Bellaloha’s the jewelry, years, banks all Completely, hotels, that back—” We’re hundreds no of right way mortgaged flat We’re “All but going for owe the your your [MASK]. utterly, way. art, clothes the",<output>Bellaloha</output>
['arabella'],"“Eek! Eek! Shut up, you fool! Come inside for god’s sake!” [MASK] shrieked as she disappeared into the house.",<output>Emily</output>,"the fool! up, into disappeared “Eek! shrieked Come Shut you for Eek! inside house. sake!” [MASK] she god’s as",<output>God</output>
['bea'],"“I know.” [MASK] could feel the muscles in her shoulders relax the moment the front door of the cottage closed behind her. Plopping down onto the plush velvet Knole sofa, she pulled her hair back from her face and groaned, “Let’s get shit-faced.”",<output>Emily</output>,"plush cottage relax could her her “I in Knole shit-faced.” the the feel her [MASK] Plopping door “Let’s the she know.” get the sofa, the velvet front onto of from face hair shoulders and pulled down her. closed muscles moment behind groaned, back",<output>Emily</output>
['bea'],“A foot rub! God I love you!” [MASK] sighed as she stretched her feet onto a cushion on Eden’s lap. “So…apparently we’re going broke.”,<output>Eden</output>,God [MASK] a cushion “A we’re sighed onto feet Eden’s you!” lap. going love “So…apparently her I foot as broke.” she rub! stretched on,<output>God</output>
['rufus'],"“Precisely what I told her! I think Mummy was just shocked when [MASK]’s voice came booming out of nowhere in the jungle, declaring his undying love for you. We were all shocked. And then the mic cutting out didn’t help things. Mummy’s imagination ran wild in the silence.”",<output>Harry</output>,"all out in his came nowhere the ran the Mummy’s mic then Mummy declaring love think undying “Precisely you. help were wild when her! things. silence.” was shocked. I imagination cutting out told And booming jungle, in voice the didn’t We [MASK]’s what for of just shocked I",<output>Scarlett</output>
['eden'],"[MASK] startled and let go of Bea’s foot, realizing she had been kneading it too vigorously. “Sorry! Um…that’s your kidney point. The kidneys hold fear when your chi is out of balance,” [MASK] hurriedly explained.",<output>Bea</output>,"hold fear The too let she hurriedly out startled vigorously. kneading been had foot, and it is explained. your Um…that’s kidneys [MASK] [MASK] of realizing kidney “Sorry! when Bea’s your chi point. balance,” go of",<output>Bea</output>
['rufus'],"“Of course I was! But I also know your brother much better than he knows himself. He’s such a romantic, and we were in the midst of the most wildly magical week. Between the sunset beach ceremony and the rain forest dinner, [MASK] got swept up in the moment and…you know…confused about his own feelings.”",<output>He</output>,"himself. know…confused ceremony brother also own better [MASK] your we dinner, wildly were about the and in the such his in forest knows of the midst most the I he was! But romantic, feelings.” and a I much the swept up Between sunset beach “Of moment rain than He’s got week. magical and…you course know",<output>Edward</output>
['bea'],"[MASK] got up from the sofa reluctantly. “Look, Mummy will come to her senses eventually, but in the meantime, it might be best to…um…lie low till things have calmed down a bit.”",<output>Dumbledore</output>,"come sofa have got be calmed to will the low meantime, it senses to…um…lie [MASK] Mummy things “Look, the down up but till bit.” from in reluctantly. might best eventually, a her",<output>Mummy</output>
['arabella'],"“The Canalettos are marvelous, aren’t they? I could look at them all day, and imagine I’m standing in the Piazza San Marco surrounded by pigeons,” the friendly silver-haired docent said to [MASK] as he gestured to a painting hung salon-style with other masterpieces from floor to ceiling in the room.",<output>Giorgio</output>,"at Marco are all to to he Canalettos hung them imagine other Piazza friendly silver-haired I’m as the pigeons,” marvelous, to by aren’t day, and they? docent the standing surrounded with room. [MASK] could floor San masterpieces said in in look ceiling gestured “The salon-style the a painting from I",<output>Canaletto</output>
['john soane'],"“Ah, you’ve been here before, then,” the docent said, looking pleased that this lady knew about the remarkable feature of the Picture Room. Sir [MASK], the architect and collector who had built this house for himself in 1808, designed special “picture planes”—ingenious wall panels that moved and flipped open—allowing him to double his hanging space and fill the small thirteen-by-twelve-foot room with over a hundred of his favorite paintings. The docent released a catch, opening the wall like a secret cupboard door to reveal an interior panel chock-full of art.",<output>John Soane</output>,"hundred fill wall knew like this planes”—ingenious [MASK], designed to that his of door architect “Ah, the himself over the for his had space flipped Sir a to cupboard “picture open—allowing of chock-full panel favorite feature opening pleased double the hanging catch, in and you’ve and the 1808, art. thirteen-by-twelve-foot who an about this house remarkable him and docent special room a of before, with here secret lady built looking collector reveal a the wall panels interior that The been the then,” Room. docent said, moved released paintings. Picture small",<output>Soane</output>
['john soane'],"This morning, she’d emerged for the first time and headed straight to Sir [MASK]’s house, one of London’s—if not the world’s—most remarkable architectural treasures.[*1] Behind the neoclassical façade of a small, unassuming town house was a space so brilliantly designed, so full of confounding construction feats and trompe l’oeil trickery, it stood as a testament to Soane’s astounding talent. Walking through these rooms as they revealed themselves like a giant cabinet of wonders always inspired her and transported her to another place. Or at least it used to.",<output>Soane</output>,"designed, transported to. her one full stood astounding as headed was so l’oeil the inspired as place. architectural not Sir of for trompe house This façade of of wonders Or cabinet straight and Walking Behind of she’d morning, like themselves the a neoclassical trickery, Soane’s remarkable another through these they house, a brilliantly to talent. giant small, confounding and at London’s—if least testament so treasures.[*1] her the to town world’s—most feats and rooms always [MASK]’s first it revealed a emerged time a construction unassuming used it space to",<output>Soane</output>
['arabella'],"Barely two hours later, [MASK] found herself at a table on the glorious outdoor terrace of Rosina’s rooftop garden suite at the Peninsula Paris, alternately sipping champagne and chrysanthemum tea and enjoying a simple lunch of flamed blue lobster with caviar, Sichuan-style mapo tofu with minced Ibérico pork, lacquered abalone with ginger butter and lime, lotus roots with seasonal vegetables and golden garlic, braised boneless beef ribs flambéed with Shaoxing wine, goji berries and radish in a stone pot, and wok-fried rice noodles with Wagyu beef and bok choy in silky egg gravy.",<output>Michelle</output>,"garlic, Ibérico wine, of and bok with the glorious tea tofu of lobster golden with garden with sipping with later, rooftop Peninsula with boneless Paris, and chrysanthemum pot, minced hours goji Wagyu caviar, table lunch enjoying outdoor ginger champagne and and suite in silky found braised seasonal [MASK] radish Barely on a alternately ribs in berries terrace flamed the and with two roots simple at herself gravy. and abalone vegetables pork, at flambéed a wok-fried lacquered Rosina’s blue lotus Shaoxing and stone beef beef butter Sichuan-style rice mapo noodles lime, a choy egg",<output>Shaoxing</output>
['thomas'],"“I have no idea. Some Chinese nobody from Vancouver. [MASK] met her in America and was too ashamed to ever show her off back home, from what I heard.”",<output>He</output>,"“I her to I back from her too idea. ashamed Vancouver. Some America off [MASK] ever from met what heard.” in no Chinese nobody have was show home, and",<output>Canada</output>
['rufus'],"“You must. I personally have nothing against the girl, but it’s out of the question for [MASK] to be involved with her. It would be such a waste of those bedroom eyes.”",<output>Valentino</output>,"[MASK] such must. the involved against of of be I waste those It have with but out to it’s nothing bedroom eyes.” personally be would for “You her. the question a girl,",<output>Emily</output>
['rufus'],"“Don’t try to deny it. Now, what you need to do is exploit [MASK] properly, and all your problems will be solved. [MASK] must marry money!”",<output>Elizabeth Bennet</output>,"“Don’t do deny and need to you solved. properly, try your will must be money!” marry it. what Now, [MASK] [MASK] all is to exploit problems",<output>John</output>
['rufus'],"“His brow ridges alone could command half a billion.[*4] Leave it to me, I’m going to find the perfect someone for [MASK]. I just need to flip through my little black book. Kit! Kit!”",<output>Kit</output>,"to for someone find black command brow just I’m I Kit!” need through Leave to half little flip [MASK]. book. it ridges my alone perfect billion.[*4] Kit! “His a could me, going to the",<output>Kit</output>
['rufus'],"Seeing the runway lights flickering in the distance as the plane made its final approach to land, [MASK] could feel the anticipation build. Only forty more minutes. From Exeter Airport, Greshamsbury was a thirty-five-minute car ride, so give or take a few added minutes for traffic, he’d be on the front steps of the cottage and seeing Eden again. He wondered whether he should book a table at the Shy Frog, their local gastropub, or he should take her someplace more special tonight? Was it too last-minute to get a table at Gidleigh Park? He wanted a quiet, beautiful place with spectacular food where they could talk with no interruptions this time.",<output>Adam</output>,"to the Gidleigh he on he front take he’d take land, final few Park? could ride, car should their tonight? gastropub, [MASK] wondered quiet, a lights plane and or flickering at time. traffic, give steps whether the someplace From a or the Airport, runway so He the a special Frog, feel build. last-minute Seeing minutes. the could He place book minutes of table this too wanted approach thirty-five-minute table seeing its they a with local added be the a should again. anticipation spectacular interruptions talk no Only Shy Greshamsbury at food cottage distance made in beautiful more get Eden her Exeter was Was the with to forty as it for where more",<output>Exeter</output>
['rufus'],"As soon as the jet door opened, [MASK] bounded down the steps and took his seat in the Range Rover waiting on the tarmac. The car drove a hundred yards around the corner and came to an abrupt stop.",<output>John</output>,"in tarmac. on around waiting the the hundred and seat a [MASK] bounded jet the opened, drove door yards took soon corner steps the to stop. his and Range down abrupt the As The Rover an as came car",<output>Range Rover</output>
['rufus'],[MASK] looked out the tinted windows and saw a black and silver Bombardier Global 7500 outside a private hangar. A flight attendant in a chic navy suit stood by the steps smiling at him. He suddenly realized that the signs on the buildings all around were in French. “Où suis-je?” he asked urgently.,<output>John</output>,suit him. chic windows black by French. around private the at “Où on the smiling steps hangar. a the the flight He asked buildings all tinted realized Bombardier a looked in signs silver saw out and stood A and a 7500 outside navy attendant suis-je?” in that suddenly urgently. he Global were [MASK],<output>Bombardier</output>
['rufus'],"“Fucking hell.” [MASK] got out of the car and stormed toward the plane. He climbed aboard the jet, expecting to find his mother waiting. Instead, he found a pretty raven-haired flight attendant standing by the front galley holding a gleaming Puiforcat platter with a rolled-up towel on which was placed a single cymbidium orchid.",<output>Christian</output>,"Instead, mother by gleaming the to flight standing cymbidium “Fucking expecting the with climbed the find was plane. car He out of got rolled-up holding orchid. placed pretty hell.” Puiforcat and raven-haired aboard on his which towel a platter stormed a he jet, waiting. attendant toward found front a single [MASK] a galley the",<output>Christofle</output>
['rufus'],The flight attendant immediately shut the main cabin door as [MASK] looked at his aunt in alarm. “Where are we going? Are my parents okay?”,<output>Harry</output>,as going? looked are flight aunt in we “Where immediately door my shut Are at attendant parents cabin his the [MASK] The main alarm. okay?”,<output>John</output>
['rufus'],"[MASK] took a glass of the bubbly and sat down across from her. “I was supposed to land at Exeter, but somehow I’m in Paris. You realize this is kidnapping.”",<output>James</output>,"somehow realize the “I from in across her. this at glass to Exeter, down of [MASK] kidnapping.” but bubbly is and was land took I’m You supposed sat Paris. a",<output>Charles Lindbergh</output>
['rufus'],"“Look at me, [MASK]. I’ve known you since you were in diapers, and I’ve always been very up-front with you, haven’t I? Remember the time you smashed my priceless Qianlong vase with a soccer ball but I didn’t get mad because you owned up to it immediately?”",<output>Nick</output>,"it because vase I were with get owned a known the Qianlong I’ve mad and but my always smashed immediately?” to since you diapers, with you time soccer priceless up ball at I? Remember “Look I’ve in you, didn’t you been [MASK]. up-front me, haven’t you very",<output>Qianlong</output>
['rufus'],"“[MASK], I am not interested in guilt. I am only interested in solutions. I want to help you gain access to the funds you’ll need to rescue your family from financial catastrophe.”",<output>John</output>,"in financial you the want gain in family guilt. help you’ll catastrophe.” I rescue need from am solutions. only funds not your to to interested “[MASK], interested access I am I to",<output>Warren Buffett</output>
['mary gao'],"[MASK] stared into her bowl of wonton noodles, the faint hint of pink in a curled prawn wrapped in delicate wonton skin reminding her of the tiny baby growing within her.",<output>Emily</output>,"curled wrapped bowl of a within her her [MASK] her. stared the growing skin reminding of tiny faint delicate in pink baby prawn wonton into wonton the hint of noodles, in",<output>Emily</output>
['rufus'],"“I have no idea why it’s taken me this long. I’ve wanted to come here since reading The Sheltering Sky,” [MASK] mused.",<output>Paul Bowles</output>,"taken to come [MASK] have I’ve no The reading why long. me this since “I idea here wanted it’s Sheltering Sky,” mused.",<output>Paul Bowles</output>
['rufus'],[MASK] simply chuckled at the absurdity of it all as the forest-green Audi came to a stop by the side of a busy roadway and the chauffeur pointed to an archway leading into the medina. “You wait there.”,<output>John</output>,archway an the the simply as side Audi the to into at to of a roadway there.” it and [MASK] pointed wait absurdity medina. stop of “You chuckled the a forest-green the chauffeur by busy came leading all,<output>Medina</output>
['rufus'],"[MASK] helped his aunt out of the car, and as soon as he shut the door it quickly sped off, leaving them standing alone by the walls of the souk. Aside from two cats that came skulking along, the street suddenly became deserted and a bit foreboding. [MASK] glanced at his aunt’s magnificent string of pearls glistening in the darkness and whispered, “Auntie, you should cover your pearls with your scarf.”",<output>Ali</output>,"cover of “Auntie, soon your sped [MASK] darkness his street of bit should and them and pearls whispered, walls scarf.” suddenly cats glanced deserted Aside as the your aunt’s the you he car, magnificent with out quickly of door pearls the alone string helped at as skulking aunt became two the [MASK] came that souk. and a from foreboding. glistening the his the standing by shut along, in leaving it off,",<output>Abdel</output>
['rufus'],[MASK] looked up at the roofs crowded with satellite dishes. “I wish I had brought my Leica along. I could spend days here just taking pictures!”,<output>John</output>,roofs wish looked Leica had pictures!” taking up dishes. could [MASK] days my at “I I along. with spend the here satellite I just brought crowded,<output>Leica</output>
['rufus'],"“Why didn’t you tell me it was a fancy-dress party?” [MASK] said to his aunt, suddenly feeling out of place in his white linen suit.",<output>Harry</output>,"white me to a aunt, [MASK] party?” his place was you of feeling said fancy-dress didn’t out his it in suddenly linen tell “Why suit.",<output>Uncle</output>
['rufus'],"Taking in the conversations around the table, [MASK] quickly realized that he was among a crowd unlike any he had ever encountered. Though he had grown up cosseted in extreme privilege, his friends by and large came from families that had already been in possession of their country houses or companies or countries for many generations and were for the most part a decidedly low-key and unambitious lot. Here before him was the next generation of tech savants, financial gurus, thought leaders, and visionary entrepreneurs, and in between bites of seafood bastilla, chicken roasted with preserved lemons and olives, lamb tagine, and couscous, they were humblebragging about how each of them came to be invited to this ultra-exclusive wedding:",<output>Sebastian</output>,"came bastilla, table, was he friends and a grown unlike generation houses they invited families be been couscous, financial by entrepreneurs, of possession many of of and had companies the privilege, up were had a gurus, them for the each large this and tagine, in about how wedding: that olives, came unambitious generations from that was crowd extreme in seafood and the cosseted lemons country he ultra-exclusive he encountered. any realized ever before next in tech already his among their Taking Though with preserved Here to to or conversations in and leaders, roasted around bites decidedly humblebragging part [MASK] of for and him visionary countries the lot. chicken low-key savants, had most thought and between quickly were or lamb",<output>Elon Musk</output>
['rufus'],"[MASK] stared after him, somewhat mystified by the entire exchange. “I didn’t realize I was such an intolerable dinner partner until now.”",<output>Elizabeth</output>,"dinner partner [MASK] somewhat until after realize him, stared the by “I mystified didn’t an intolerable entire such now.” exchange. I was",<output>Mr. Darcy</output>
['john'],"“Oh, don’t mind him,” [MASK] said, lowering his voice. “I don’t think he was too worried that you’re not investing in his start-up. He was just trying to get Phineas’s attention. Now he can really get his rocks off sitting next to him.” [MASK] gestured covertly toward the Chinese man in the dark glasses.",<output>Phineas</output>,"you’re man covertly next think attention. rocks him.” he the was was he glasses. don’t trying “I too “Oh, his start-up. really in worried [MASK] can not Phineas’s gestured in dark [MASK] mind don’t sitting lowering that the He Chinese toward his Now voice. him,” just investing to get get to said, off his",<output>Phineas</output>
['john'],"“They get to pitch the big boss directly,” [MASK] said, tilting his head toward the table of honor by the pool. “Sitting next to the bride.”",<output>John</output>,"next bride.” “Sitting directly,” head the honor pool. the get [MASK] pitch to “They the boss big table toward his the of said, by to tilting",<output>Trump</output>
['rufus'],"[MASK] turned to see a Chinese woman in a black caftan with coral-pink piping. “Really, that woman is the big boss?”",<output>Li</output>,"that is big [MASK] woman a to caftan with turned boss?” “Really, Chinese coral-pink see a piping. woman black in the",<output>Chinese</output>
['rufus'],"“Good for her,” [MASK] remarked right as the sound of a knife clinking against a wineglass could be heard coming from the table of honor.",<output>She</output>,"be [MASK] as the her,” right could wineglass sound remarked table honor. of heard against coming a the clinking for of knife from a “Good",<output>Emma</output>
['rufus'],"[MASK] saw a man around the same age as him get up from his chair and look expectantly at the gathered crowd. With his long hair pulled up into a man bun, scraggly stubble, and tattooed arms, he looked very much like one of the guys at the Saturday drum circle that [MASK] would frequent at Kehena Beach. The man tapped a microphone to get the crowd’s attention before he began his speech:",<output>Leif</output>,"looked much and Kehena microphone before expectantly his his tapped up at around as attention would his crowd’s he hair the a speech: into get gathered at at drum With The from long [MASK] a the Beach. of Saturday one pulled a man the guys up [MASK] him the frequent scraggly circle age and chair like tattooed look began that man same to he bun, saw get arms, crowd. stubble, man very the",<output>Black</output>
['rufus'],"“What’s happening?” [MASK] wondered as he tried to peer over the crowd. There was a bottleneck at the doorway as the guests made their way into the garden, but they finally crossed the threshold and stood gawking at the sight before them. Fifty hot-air balloons, positioned in a perfect circle in the vast palm grove, were all fired up and ready to take off.",<output>John</output>,"wondered a ready and and the tried up made [MASK] perfect bottleneck fired Fifty the sight as crowd. balloons, garden, the take threshold the at were the peer as guests a circle There off. before to them. the positioned over stood to at hot-air they “What’s grove, doorway way happening?” in palm was the gawking their into he in vast but finally all crossed",<output>John</output>
['leung guest'],"“I’m sorry, but there’s only room for you on the Radford balloon. It says here ‘[MASK]—balloon number eighteen,’ ” the concierge confirmed.",<output>Radford</output>,"only on ‘[MASK]—balloon says the here confirmed. balloon. eighteen,’ the Radford there’s It number but room ” for sorry, you “I’m concierge",<output>Up</output>
