Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['rashid', 'raşit', 'rasheed']",orlando,0,0.46,incorrect,egypt,0,0.2,incorrect,robinson crusoe,0,0.27,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,elijah,0,0.33,incorrect,rambo,0,0.4,incorrect,colt,0,0.22,incorrect,rambo,0,0.4,incorrect,alexander,0,0.38,incorrect,disney,0,0.31,incorrect,egypt,0,0.2,incorrect,god,0,0.22,incorrect,elijah,0,0.33,incorrect,colt,0,0.22,incorrect,alexander,0,0.38,incorrect,jesus,0,0.2,incorrect,rambo,0,0.4,incorrect,meursault,0,0.43,incorrect,ali,0,0.5,incorrect,papillon,0,0.31,incorrect,hoa,0,0.25,incorrect,gabriel garcia marquez,0,0.22,incorrect,john,0,0.2,incorrect,rambo,0,0.4,incorrect,ali,0,0.5,incorrect,hoa,0,0.25,incorrect,john,0,0.2,incorrect
"['mariam', 'meryem']",odin,0,0.2,incorrect,afghanistan,0,0.35,incorrect,god,0,0.0,incorrect,jesus,0,0.18,incorrect,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,emily,0,0.36,incorrect,afghanistan,0,0.35,incorrect,adam,0,0.6,incorrect,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,jesus,0,0.18,incorrect,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,mariam,1,1.0,correct,afghanistan,0,0.35,incorrect,rahel,0,0.36,incorrect,ataturk,0,0.31,incorrect,mariam,1,1.0,correct,hoa,0,0.22,incorrect,mariam,1,1.0,correct,afghanistan,0,0.35,incorrect,afghanistan,0,0.35,incorrect,ataturk,0,0.31,incorrect,hoa,0,0.22,incorrect,afghanistan,0,0.35,incorrect
"['hiểu', 'mariam', 'meryem', 'mariam hiểu']",eve,0,0.44,incorrect,eve,0,0.44,incorrect,jesus,0,0.44,incorrect,adam,0,0.6,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,emily,0,0.36,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,jesus,0,0.44,incorrect,eve,0,0.44,incorrect,adam,0,0.6,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,she,0,0.57,incorrect,eve,0,0.44,incorrect,elizabeth,0,0.31,incorrect,medea,0,0.55,incorrect,nguyen ngoc tu,0,0.22,incorrect,eve,0,0.44,incorrect,el,0,0.33,incorrect,eva,0,0.29,incorrect,eve,0,0.44,incorrect,medea,0,0.55,incorrect,eve,0,0.44,incorrect,eva,0,0.29,incorrect
"['rashid', 'raşit', 'rasheed']",afghanistan,0,0.38,incorrect,afghanistan,0,0.38,incorrect,google,0,0.15,incorrect,diana,0,0.2,incorrect,afghanistan,0,0.38,incorrect,afghanistan,0,0.38,incorrect,osama bin laden,0,0.29,incorrect,afghanistan,0,0.38,incorrect,facebook,0,0.27,incorrect,afghanistan,0,0.38,incorrect,youtube,0,0.17,incorrect,afghanistan,0,0.38,incorrect,diana,0,0.2,incorrect,afghanistan,0,0.38,incorrect,afghanistan,0,0.38,incorrect,afghanistan,0,0.38,incorrect,amir,0,0.44,incorrect,afghanistan,0,0.38,incorrect,her,0,0.4,incorrect,afganistan,0,0.4,incorrect,nguyen tuan,0,0.12,incorrect,youtube,0,0.17,incorrect,kabul,0,0.2,incorrect,afganistan,0,0.4,incorrect,afghanistan,0,0.38,incorrect,afganistan,0,0.4,incorrect,youtube,0,0.17,incorrect,afganistan,0,0.4,incorrect
"['rashid', 'raşit', 'rasheed']",oliver,0,0.18,incorrect,moses,0,0.33,incorrect,mohammed,0,0.4,incorrect,mosque,0,0.31,incorrect,adam,0,0.4,incorrect,eve,0,0.4,incorrect,god,0,0.22,incorrect,india,0,0.36,incorrect,mohamed,0,0.43,incorrect,mohammed,0,0.4,incorrect,mecca,0,0.2,incorrect,moses,0,0.33,incorrect,mosque,0,0.31,incorrect,eve,0,0.4,incorrect,india,0,0.36,incorrect,mohammed,0,0.4,incorrect,he,0,0.44,incorrect,aisha,0,0.55,incorrect,ali,0,0.5,incorrect,muhammed,0,0.4,incorrect,nguoi dan ong,0,0.21,incorrect,ha noi,0,0.36,incorrect,mahoma,0,0.33,incorrect,mezquita azul,0,0.22,incorrect,aisha,0,0.55,incorrect,muhammed,0,0.4,incorrect,ha noi,0,0.36,incorrect,mezquita azul,0,0.22,incorrect
"['rashid', 'raşit', 'rasheed']",noah,0,0.4,incorrect,elijah,0,0.33,incorrect,hitler,0,0.36,incorrect,egypt,0,0.2,incorrect,jesus,0,0.2,incorrect,elijah,0,0.33,incorrect,newton,0,0.18,incorrect,china,0,0.36,incorrect,andriamanitra,0,0.44,incorrect,andriamahilitsy,0,0.4,incorrect,china,0,0.36,incorrect,elijah,0,0.33,incorrect,egypt,0,0.2,incorrect,elijah,0,0.33,incorrect,china,0,0.36,incorrect,andriamahilitsy,0,0.4,incorrect,pandalfino,0,0.27,incorrect,chicago,0,0.31,incorrect,allah,0,0.36,incorrect,galata,0,0.36,incorrect,ong,0,0.0,incorrect,phuong,0,0.17,incorrect,elliot,0,0.36,incorrect,eolo,0,0.18,incorrect,chicago,0,0.31,incorrect,galata,0,0.36,incorrect,phuong,0,0.17,incorrect,eolo,0,0.18,incorrect
"['jalil', 'yalil', 'celil']",sisyphus,0,0.15,incorrect,elijah,0,0.55,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,joseph,0,0.18,incorrect,elijah,0,0.55,incorrect,emily,0,0.6,incorrect,shakespeare,0,0.12,incorrect,archimedes,0,0.27,incorrect,notre,0,0.2,incorrect,jesus,0,0.2,incorrect,elijah,0,0.55,incorrect,god,0,0.0,incorrect,elijah,0,0.55,incorrect,shakespeare,0,0.12,incorrect,notre,0,0.2,incorrect,he,0,0.29,incorrect,emily,0,0.6,incorrect,anna karenina,0,0.22,incorrect,pamuk,0,0.2,incorrect,anh ay,0,0.18,incorrect,emily,0,0.6,incorrect,ella,0,0.67,incorrect,emily,0,0.6,incorrect,emily,0,0.6,incorrect,pamuk,0,0.2,incorrect,emily,0,0.6,incorrect,emily,0,0.6,incorrect
"['zalmai', 'zalmay']",oedipus,0,0.15,incorrect,ibo,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.4,incorrect,eve,0,0.0,incorrect,tom,0,0.22,incorrect,newton,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,donald,0,0.33,incorrect,ibo,0,0.22,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,newton,0,0.0,incorrect,eve,0,0.0,incorrect,tommy,0,0.36,incorrect,tom,0,0.22,incorrect,meryem,0,0.33,incorrect,meryem,0,0.33,incorrect,be,0,0.0,incorrect,duc,0,0.0,incorrect,tomas,0,0.36,incorrect,maria,0,0.55,incorrect,tom,0,0.22,incorrect,meryem,0,0.33,incorrect,duc,0,0.0,incorrect,maria,0,0.55,incorrect
"['laila', 'leyla']",abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,elijah,0,0.55,incorrect,god,0,0.0,incorrect,shakespeare,0,0.25,incorrect,heroda,0,0.36,incorrect,adama,0,0.4,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,elijah,0,0.55,incorrect,shakespeare,0,0.25,incorrect,adama,0,0.4,incorrect,mother,0,0.18,incorrect,emily,0,0.4,incorrect,annecigi,0,0.31,incorrect,kedi,0,0.22,incorrect,chi dau,0,0.33,incorrect,dai bang,0,0.46,incorrect,mama,0,0.44,incorrect,madre,0,0.2,incorrect,emily,0,0.4,incorrect,kedi,0,0.22,incorrect,dai bang,0,0.46,incorrect,madre,0,0.2,incorrect
"['tarık', 'iariq', 'tariq']",noah,0,0.22,incorrect,noah,0,0.22,incorrect,moses,0,0.0,incorrect,god,0,0.0,incorrect,noah,0,0.22,incorrect,elijah,0,0.36,incorrect,emily,0,0.2,incorrect,flamingo,0,0.31,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,god,0,0.0,incorrect,elijah,0,0.36,incorrect,flamingo,0,0.31,incorrect,noah,0,0.22,incorrect,salman,0,0.18,incorrect,van gogh,0,0.15,incorrect,orwell,0,0.18,incorrect,charles,0,0.33,incorrect,nguyen tuan,0,0.25,incorrect,phuong,0,0.0,incorrect,orwell,0,0.18,incorrect,velazquez,0,0.29,incorrect,van gogh,0,0.15,incorrect,charles,0,0.33,incorrect,phuong,0,0.0,incorrect,velazquez,0,0.29,incorrect
"['tarık', 'tariq']",muhammad,0,0.15,incorrect,jesus,0,0.0,incorrect,khadija,0,0.33,incorrect,adam,0,0.22,incorrect,jesus,0,0.0,incorrect,adam,0,0.22,incorrect,anna,0,0.22,incorrect,shivaji,0,0.33,incorrect,malala,0,0.18,incorrect,peshawar,0,0.31,incorrect,pakistan,0,0.31,incorrect,jesus,0,0.0,incorrect,adam,0,0.22,incorrect,adam,0,0.22,incorrect,shivaji,0,0.33,incorrect,peshawar,0,0.31,incorrect,he,0,0.0,incorrect,peshawar,0,0.31,incorrect,o,0,0.0,incorrect,pabuc,0,0.2,incorrect,marai,0,0.6,incorrect,dai tuong,0,0.29,incorrect,el,0,0.0,incorrect,peshawar,0,0.31,incorrect,peshawar,0,0.31,incorrect,pabuc,0,0.2,incorrect,dai tuong,0,0.29,incorrect,peshawar,0,0.31,incorrect
"['tarık', 'tariq']",bill gates,0,0.13,incorrect,nigeria,0,0.33,incorrect,macgyver,0,0.31,incorrect,google,0,0.0,incorrect,bill clinton,0,0.12,incorrect,disney,0,0.18,incorrect,jesus,0,0.0,incorrect,shovel,0,0.0,incorrect,john,0,0.0,incorrect,madagascar,0,0.27,incorrect,lesotho,0,0.17,incorrect,nigeria,0,0.33,incorrect,google,0,0.0,incorrect,disney,0,0.18,incorrect,shovel,0,0.0,incorrect,madagascar,0,0.27,incorrect,he,0,0.0,incorrect,bill,0,0.22,incorrect,ali,0,0.5,incorrect,istanbul,0,0.31,incorrect,anh,0,0.25,incorrect,hanoi,0,0.4,incorrect,el,0,0.0,incorrect,chad,0,0.22,incorrect,bill,0,0.22,incorrect,istanbul,0,0.31,incorrect,hanoi,0,0.4,incorrect,chad,0,0.22,incorrect
"['zalma', 'zalmai', 'zalmay']",jesus,0,0.0,incorrect,elijah,0,0.36,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,elijah,0,0.36,incorrect,harry,0,0.36,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,jesus,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,elijah,0,0.36,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,her husband,0,0.12,incorrect,eve,0,0.0,incorrect,heathcliff,0,0.38,incorrect,emily,0,0.36,incorrect,no,0,0.0,incorrect,the,0,0.0,incorrect,jesus,0,0.0,incorrect,maria,0,0.55,incorrect,eve,0,0.0,incorrect,emily,0,0.36,incorrect,the,0,0.0,incorrect,maria,0,0.55,incorrect
"['laila', 'leyla', 'lail']",abraham,0,0.33,incorrect,eve,0,0.25,incorrect,go,0,0.0,incorrect,god,0,0.0,incorrect,heather,0,0.33,incorrect,eve,0,0.25,incorrect,god,0,0.0,incorrect,madonna,0,0.33,incorrect,heathcliff,0,0.29,incorrect,eve,0,0.25,incorrect,jesus,0,0.2,incorrect,eve,0,0.25,incorrect,god,0,0.0,incorrect,eve,0,0.25,incorrect,madonna,0,0.33,incorrect,eve,0,0.25,incorrect,elizabeth,0,0.43,incorrect,emily,0,0.44,incorrect,elizabeth,0,0.43,incorrect,annen,0,0.22,incorrect,ngoc,0,0.0,incorrect,chi,0,0.29,incorrect,elena,0,0.6,incorrect,eva,0,0.5,incorrect,emily,0,0.44,incorrect,annen,0,0.22,incorrect,chi,0,0.29,incorrect,eva,0,0.5,incorrect
"['laila', 'leyla']",elijah,0,0.55,incorrect,odin,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.25,incorrect,eve,0,0.25,incorrect,smiley,0,0.55,incorrect,india,0,0.4,incorrect,jack,0,0.22,incorrect,jesus,0,0.2,incorrect,china,0,0.4,incorrect,odin,0,0.22,incorrect,god,0,0.0,incorrect,eve,0,0.25,incorrect,india,0,0.4,incorrect,jesus,0,0.2,incorrect,she,0,0.25,incorrect,eyes of providence,0,0.17,incorrect,harry,0,0.2,incorrect,prometheus,0,0.13,incorrect,emily,0,0.4,incorrect,tran,0,0.22,incorrect,el,0,0.57,incorrect,espana,0,0.36,incorrect,eyes of providence,0,0.17,incorrect,prometheus,0,0.13,incorrect,tran,0,0.22,incorrect,espana,0,0.36,incorrect
"['mariam', 'meryem']",eve,0,0.44,incorrect,eve,0,0.44,incorrect,south africa,0,0.44,incorrect,ruth,0,0.2,incorrect,eve,0,0.44,incorrect,eve,0,0.44,incorrect,elizabeth bathory,0,0.26,incorrect,charles manson,0,0.3,incorrect,jezebel,0,0.31,incorrect,nigeria,0,0.46,incorrect,facebook,0,0.14,incorrect,eve,0,0.44,incorrect,ruth,0,0.2,incorrect,eve,0,0.44,incorrect,charles manson,0,0.3,incorrect,nigeria,0,0.46,incorrect,sojourner,0,0.27,incorrect,marie antoinette,0,0.45,incorrect,sylvia,0,0.33,incorrect,medea,0,0.55,incorrect,nguyen thi lo,0,0.21,incorrect,dat,0,0.22,incorrect,hester,0,0.33,incorrect,delincuente,0,0.24,incorrect,marie antoinette,0,0.45,incorrect,medea,0,0.55,incorrect,dat,0,0.22,incorrect,delincuente,0,0.24,incorrect
"['laila', 'leyla']",abraham,0,0.33,incorrect,eve,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,god,0,0.0,incorrect,einstein,0,0.15,incorrect,jesus,0,0.2,incorrect,eve,0,0.25,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,einstein,0,0.15,incorrect,elizabeth,0,0.43,incorrect,emily,0,0.4,incorrect,tarik,0,0.4,incorrect,tarik,0,0.4,incorrect,emily,0,0.4,incorrect,nguyen dinh chieu,0,0.09,incorrect,eva,0,0.5,incorrect,adan,0,0.44,incorrect,emily,0,0.4,incorrect,tarik,0,0.4,incorrect,nguyen dinh chieu,0,0.09,incorrect,adan,0,0.44,incorrect
"['hamza uzunca', 'hamza', 'uzunca']",jesus,0,0.18,incorrect,elijah,0,0.18,incorrect,fa,0,0.29,incorrect,alice,0,0.24,incorrect,adam,0,0.44,incorrect,eve,0,0.0,incorrect,hamlet,0,0.55,incorrect,plato,0,0.2,incorrect,hamlet,0,0.55,incorrect,africa,0,0.36,incorrect,alice,0,0.24,incorrect,elijah,0,0.18,incorrect,alice,0,0.24,incorrect,eve,0,0.0,incorrect,plato,0,0.2,incorrect,africa,0,0.36,incorrect,he,0,0.29,incorrect,eleanor,0,0.21,incorrect,piraye,0,0.18,incorrect,rumi,0,0.22,incorrect,ong gia,0,0.31,incorrect,thuy,0,0.25,incorrect,sheldon,0,0.21,incorrect,shakespeare,0,0.38,incorrect,eleanor,0,0.21,incorrect,rumi,0,0.22,incorrect,thuy,0,0.25,incorrect,shakespeare,0,0.38,incorrect
"['celil han', 'jan', 'han', 'jalil khan', 'celil', 'jalil', 'khan', 'yalil jan', 'yalil']",jesus,0,0.25,incorrect,elijah,0,0.55,incorrect,obama,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,elijah,0,0.55,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,adama,0,0.29,incorrect,jesus,0,0.25,incorrect,elijah,0,0.55,incorrect,god,0,0.0,incorrect,elijah,0,0.55,incorrect,jesus,0,0.25,incorrect,adama,0,0.29,incorrect,her mother,0,0.32,incorrect,god,0,0.0,incorrect,meryem,0,0.18,incorrect,meryem,0,0.18,incorrect,cha,0,0.67,incorrect,duc,0,0.25,incorrect,su padre,0,0.24,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,meryem,0,0.18,incorrect,duc,0,0.25,incorrect,jesus,0,0.25,incorrect
"['laila', 'co', 'leyla', 'leyla co']",jesus,0,0.2,incorrect,elijah,0,0.55,incorrect,god,0,0.4,incorrect,eve,0,0.25,incorrect,helios,0,0.43,incorrect,elijah,0,0.55,incorrect,dracula,0,0.5,incorrect,dracula,0,0.5,incorrect,andriamanitra,0,0.33,incorrect,adama,0,0.4,incorrect,god,0,0.4,incorrect,elijah,0,0.55,incorrect,eve,0,0.25,incorrect,elijah,0,0.55,incorrect,dracula,0,0.5,incorrect,adama,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,leyla,1,1.0,correct,leyla,1,1.0,correct,natasha,0,0.33,incorrect,co,1,1.0,correct,harry,0,0.2,incorrect,dracula,0,0.5,incorrect,emily,0,0.4,incorrect,leyla,1,1.0,correct,co,1,1.0,correct,dracula,0,0.5,incorrect
"['laila', 'leyla']",noah,0,0.22,incorrect,eve,0,0.25,incorrect,god,0,0.0,incorrect,disney,0,0.36,incorrect,jesus,0,0.2,incorrect,eve,0,0.25,incorrect,teacher,0,0.33,incorrect,maathe,0,0.36,incorrect,jesus,0,0.2,incorrect,andriamanitra,0,0.33,incorrect,god,0,0.0,incorrect,eve,0,0.25,incorrect,disney,0,0.36,incorrect,eve,0,0.25,incorrect,maathe,0,0.36,incorrect,andriamanitra,0,0.33,incorrect,rachel,0,0.36,incorrect,mother,0,0.18,incorrect,ogretmen,0,0.15,incorrect,ataturk,0,0.33,incorrect,thay,0,0.22,incorrect,helen,0,0.4,incorrect,la maestra,0,0.4,incorrect,maria,0,0.6,incorrect,mother,0,0.18,incorrect,ataturk,0,0.33,incorrect,helen,0,0.4,incorrect,maria,0,0.6,incorrect
