Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['jim'],illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,felong-ga-199,0,0.0,incorrect,lefelo,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,guphaa,0,0.0,incorrect,guphaa,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois river,0,0.12,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,lefelo,0,0.0,incorrect,illinois,0,0.18,incorrect,guphaa,0,0.0,incorrect,illinois river,0,0.12,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,thelonious,0,0.15,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect
['jim'],edison,0,0.22,incorrect,ati,0,0.33,incorrect,selebi,0,0.22,incorrect,jonas,0,0.25,incorrect,te au o tonga,0,0.0,incorrect,te fiti,0,0.2,incorrect,dviip,0,0.25,incorrect,dviip,0,0.25,incorrect,sambo,0,0.25,incorrect,nilaza,0,0.22,incorrect,matlou,0,0.22,incorrect,ati,0,0.33,incorrect,jonas,0,0.25,incorrect,te fiti,0,0.2,incorrect,dviip,0,0.25,incorrect,nilaza,0,0.22,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,ali,0,0.33,incorrect,edwin,0,0.25,incorrect,phoebe,0,0.0,incorrect,nguyen du,0,0.0,incorrect,robinson,0,0.18,incorrect,maria,0,0.25,incorrect,tom,0,0.33,incorrect,edwin,0,0.25,incorrect,nguyen du,0,0.0,incorrect,maria,0,0.25,incorrect
['jim'],johnnie,0,0.4,incorrect,willie,0,0.22,incorrect,charles,0,0.0,incorrect,the bape birds,0,0.12,incorrect,te hina,0,0.2,incorrect,te atua,0,0.0,incorrect,madhuri,0,0.2,incorrect,benjamin,0,0.36,incorrect,honey,0,0.0,incorrect,shily,0,0.25,incorrect,joseph,0,0.22,incorrect,willie,0,0.22,incorrect,the bape birds,0,0.12,incorrect,te atua,0,0.0,incorrect,benjamin,0,0.36,incorrect,shily,0,0.25,incorrect,clara,0,0.0,incorrect,chickens,0,0.18,incorrect,coktali ali,0,0.14,incorrect,evlat,0,0.0,incorrect,nguoi dan ong,0,0.12,incorrect,trong,0,0.0,incorrect,jose,0,0.29,incorrect,el sabio,0,0.18,incorrect,chickens,0,0.18,incorrect,evlat,0,0.0,incorrect,trong,0,0.0,incorrect,el sabio,0,0.18,incorrect
['jim'],nitorina,0,0.18,incorrect,mount vesuvius,0,0.12,incorrect,jaana,0,0.25,incorrect,re,0,0.0,incorrect,te akiti,0,0.18,incorrect,te akiti,0,0.18,incorrect,baabuu,0,0.0,incorrect,ttempr,0,0.22,incorrect,indrik,0,0.22,incorrect,nanomboka,0,0.17,incorrect,leseli,0,0.22,incorrect,mount vesuvius,0,0.12,incorrect,re,0,0.0,incorrect,te akiti,0,0.18,incorrect,ttempr,0,0.22,incorrect,nanomboka,0,0.17,incorrect,john,0,0.29,incorrect,jon,0,0.33,incorrect,wilton,0,0.22,incorrect,odysseus,0,0.0,incorrect,phoebe,0,0.0,incorrect,phut,0,0.0,incorrect,robinson,0,0.18,incorrect,isla,0,0.29,incorrect,jon,0,0.33,incorrect,odysseus,0,0.0,incorrect,phut,0,0.0,incorrect,isla,0,0.29,incorrect
['jim'],chicago,0,0.2,incorrect,illinois,0,0.18,incorrect,go home everyone,0,0.11,incorrect,everyone home,0,0.12,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,dviip,0,0.25,incorrect,chhat,0,0.0,incorrect,illinois,0,0.18,incorrect,nitsoraka,0,0.17,incorrect,leoatle,0,0.0,incorrect,illinois,0,0.18,incorrect,everyone home,0,0.12,incorrect,illinois,0,0.18,incorrect,chhat,0,0.0,incorrect,nitsoraka,0,0.17,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,george,0,0.0,incorrect,tran,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,tran,0,0.0,incorrect,illinois,0,0.18,incorrect
['jim'],james,0,0.5,incorrect,olufemi,0,0.2,incorrect,modiri,0,0.22,incorrect,lebohang,0,0.0,incorrect,tamatoa,0,0.2,incorrect,ua,0,0.0,incorrect,jkhn,0,0.29,incorrect,dillii,0,0.22,incorrect,tonga,0,0.0,incorrect,tonga,0,0.0,incorrect,labohlano,0,0.0,incorrect,olufemi,0,0.2,incorrect,lebohang,0,0.0,incorrect,ua,0,0.0,incorrect,dillii,0,0.22,incorrect,tonga,0,0.0,incorrect,george,0,0.0,incorrect,bill,0,0.29,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,ngoc,0,0.0,incorrect,nguyen dinh thi,0,0.11,incorrect,isabel,0,0.22,incorrect,isabel,0,0.22,incorrect,bill,0,0.29,incorrect,ali,0,0.33,incorrect,nguyen dinh thi,0,0.11,incorrect,isabel,0,0.22,incorrect
['jim'],tom,0,0.33,incorrect,mr. pap,0,0.2,incorrect,rase,0,0.0,incorrect,ke,0,0.0,incorrect,te atua,0,0.0,incorrect,te fana,0,0.0,incorrect,chiarabia,0,0.17,incorrect,vrssaa,0,0.0,incorrect,bill,0,0.29,incorrect,napoleon,0,0.0,incorrect,joe,0,0.33,incorrect,mr. pap,0,0.2,incorrect,ke,0,0.0,incorrect,te fana,0,0.0,incorrect,vrssaa,0,0.0,incorrect,napoleon,0,0.0,incorrect,old blue,0,0.0,incorrect,pap,0,0.0,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,tim,0,0.67,incorrect,toi,0,0.33,incorrect,el pollo,0,0.0,incorrect,manuel,0,0.22,incorrect,pap,0,0.0,incorrect,ali,0,0.33,incorrect,toi,0,0.33,incorrect,manuel,0,0.22,incorrect
['jim'],oro-oju mi,0,0.31,incorrect,olufemi,0,0.2,incorrect,modise,0,0.22,incorrect,dira,0,0.29,incorrect,tamatoa,0,0.2,incorrect,te ua aita,0,0.15,incorrect,baalmukhii,0,0.15,incorrect,baalmukutt,0,0.15,incorrect,valentina,0,0.17,incorrect,nilaza,0,0.22,incorrect,hobane,0,0.0,incorrect,olufemi,0,0.2,incorrect,dira,0,0.29,incorrect,te ua aita,0,0.15,incorrect,baalmukutt,0,0.15,incorrect,nilaza,0,0.22,incorrect,joe,0,0.33,incorrect,jim,1,1.0,correct,halil,0,0.25,incorrect,ali baba,0,0.18,incorrect,nguoi dan ong,0,0.12,incorrect,tran,0,0.0,incorrect,jon,0,0.33,incorrect,la muerte,0,0.17,incorrect,jim,1,1.0,correct,ali baba,0,0.18,incorrect,tran,0,0.0,incorrect,la muerte,0,0.17,incorrect
['jim'],oliver,0,0.22,incorrect,tom,0,0.33,incorrect,modiri,0,0.22,incorrect,ke,0,0.0,incorrect,tamahine,0,0.18,incorrect,te pou,0,0.0,incorrect,ambaa,0,0.25,incorrect,prakash,0,0.0,incorrect,thomas,0,0.22,incorrect,nanao,0,0.0,incorrect,lebohang,0,0.0,incorrect,tom,0,0.33,incorrect,ke,0,0.0,incorrect,te pou,0,0.0,incorrect,prakash,0,0.0,incorrect,nanao,0,0.0,incorrect,tom,0,0.33,incorrect,phoebe,0,0.0,incorrect,nehri,0,0.25,incorrect,nehri,0,0.25,incorrect,ngoc,0,0.0,incorrect,sang,0,0.0,incorrect,pepe,0,0.0,incorrect,maria,0,0.25,incorrect,phoebe,0,0.0,incorrect,nehri,0,0.25,incorrect,sang,0,0.0,incorrect,maria,0,0.25,incorrect
"['abner moore', 'abner', 'moore']",oroko,0,0.4,incorrect,osanyin,0,0.33,incorrect,ke,0,0.29,incorrect,ke,0,0.29,incorrect,te fiti,0,0.22,incorrect,aita,0,0.22,incorrect,biraalaa,0,0.31,incorrect,daitrii,0,0.33,incorrect,andriamanitra,0,0.42,incorrect,marie,0,0.6,incorrect,john,0,0.22,incorrect,osanyin,0,0.33,incorrect,ke,0,0.29,incorrect,aita,0,0.22,incorrect,daitrii,0,0.33,incorrect,marie,0,0.6,incorrect,uncle,0,0.4,incorrect,uncle tom,0,0.4,incorrect,ali,0,0.25,incorrect,emma,0,0.27,incorrect,nguyen,0,0.36,incorrect,anh trai,0,0.46,incorrect,don julian,0,0.27,incorrect,maria,0,0.4,incorrect,uncle tom,0,0.4,incorrect,emma,0,0.27,incorrect,anh trai,0,0.46,incorrect,maria,0,0.4,incorrect
"['tom sawyer', 'tom', 'sawyer']",john,0,0.29,incorrect,mr. banks,0,0.32,incorrect,modise,0,0.38,incorrect,modise,0,0.38,incorrect,te atua,0,0.35,incorrect,te ra,0,0.4,incorrect,praniti,0,0.2,incorrect,chhata,0,0.25,incorrect,joseph,0,0.38,incorrect,nilaza,0,0.17,incorrect,monna,0,0.27,incorrect,mr. banks,0,0.32,incorrect,modise,0,0.38,incorrect,te ra,0,0.4,incorrect,chhata,0,0.25,incorrect,nilaza,0,0.17,incorrect,tom,1,1.0,correct,uncle silas,0,0.29,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,trung,0,0.27,incorrect,toi,0,0.67,incorrect,padre,0,0.36,incorrect,padre,0,0.36,incorrect,uncle silas,0,0.29,incorrect,ali,0,0.22,incorrect,toi,0,0.67,incorrect,padre,0,0.36,incorrect
['jim'],oliver,0,0.22,incorrect,abileko,0,0.2,incorrect,lesaka,0,0.0,incorrect,ke,0,0.0,incorrect,tupuai,0,0.22,incorrect,te aupou,0,0.0,incorrect,ttren,0,0.0,incorrect,godaavrii,0,0.17,incorrect,antananarivo,0,0.13,incorrect,nidina,0,0.22,incorrect,robert,0,0.0,incorrect,abileko,0,0.2,incorrect,ke,0,0.0,incorrect,te aupou,0,0.0,incorrect,godaavrii,0,0.17,incorrect,nidina,0,0.22,incorrect,jim,1,1.0,correct,timber,0,0.44,incorrect,ali,0,0.33,incorrect,yamaci,0,0.22,incorrect,phoebe,0,0.0,incorrect,phu tho,0,0.0,incorrect,don,0,0.0,incorrect,don quijote,0,0.14,incorrect,timber,0,0.44,incorrect,yamaci,0,0.22,incorrect,phu tho,0,0.0,incorrect,don quijote,0,0.14,incorrect
['jim'],willow,0,0.22,incorrect,willow,0,0.22,incorrect,selebi,0,0.22,incorrect,reuben,0,0.0,incorrect,te hina,0,0.2,incorrect,te akiti,0,0.18,incorrect,vilo,0,0.29,incorrect,baabuu gehraa,0,0.0,incorrect,andriamanitra,0,0.25,incorrect,andriamanitra,0,0.25,incorrect,willow,0,0.22,incorrect,willow,0,0.22,incorrect,reuben,0,0.0,incorrect,te akiti,0,0.18,incorrect,baabuu gehraa,0,0.0,incorrect,andriamanitra,0,0.25,incorrect,jim,1,1.0,correct,willow,0,0.22,incorrect,ali,0,0.33,incorrect,artik,0,0.25,incorrect,phoebe,0,0.0,incorrect,phu dong,0,0.0,incorrect,jim,1,1.0,correct,la hoguera,0,0.0,incorrect,willow,0,0.22,incorrect,artik,0,0.25,incorrect,phu dong,0,0.0,incorrect,la hoguera,0,0.0,incorrect
['jim'],missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,prithvi,0,0.2,incorrect,baabuu gehraan,0,0.0,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,baabuu gehraan,0,0.0,incorrect,missouri,0,0.18,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,emma,0,0.29,incorrect,missouri,0,0.18,incorrect,thelma,0,0.22,incorrect,illinois,0,0.18,incorrect,illionois,0,0.17,incorrect,general william clark,0,0.17,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,general william clark,0,0.17,incorrect
['jim'],christopher,0,0.14,incorrect,christopher,0,0.14,incorrect,senamo,0,0.22,incorrect,seno,0,0.0,incorrect,tamatoa,0,0.2,incorrect,te atua,0,0.0,incorrect,jkhn,0,0.29,incorrect,laaltten,0,0.0,incorrect,john,0,0.29,incorrect,isaac,0,0.25,incorrect,bakeng,0,0.0,incorrect,christopher,0,0.14,incorrect,seno,0,0.0,incorrect,te atua,0,0.0,incorrect,laaltten,0,0.0,incorrect,isaac,0,0.25,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,canakkale,0,0.0,incorrect,barinak,0,0.2,incorrect,nguoi dong bao,0,0.12,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,el lago,0,0.0,incorrect,jim,1,1.0,correct,barinak,0,0.2,incorrect,tom,0,0.33,incorrect,el lago,0,0.0,incorrect
['jim'],derrick stabboard,0,0.1,incorrect,captain,0,0.2,incorrect,modupi,0,0.22,incorrect,jonas,0,0.25,incorrect,teremoana,0,0.17,incorrect,ua,0,0.0,incorrect,prabhu,0,0.0,incorrect,prithviraj,0,0.15,incorrect,john,0,0.29,incorrect,nilaza,0,0.22,incorrect,lehalima o,0,0.31,incorrect,captain,0,0.2,incorrect,jonas,0,0.25,incorrect,ua,0,0.0,incorrect,prithviraj,0,0.15,incorrect,nilaza,0,0.22,incorrect,jim,1,1.0,correct,black tom,0,0.17,incorrect,sehrin,0,0.22,incorrect,mecbur,0,0.22,incorrect,phoebe,0,0.0,incorrect,tran hung dao,0,0.0,incorrect,don quijote,0,0.14,incorrect,don quijote,0,0.14,incorrect,black tom,0,0.17,incorrect,mecbur,0,0.22,incorrect,tran hung dao,0,0.0,incorrect,don quijote,0,0.14,incorrect
['jim'],oliver,0,0.22,incorrect,raft,0,0.0,incorrect,segoane,0,0.0,incorrect,ke,0,0.0,incorrect,te hina,0,0.2,incorrect,te ra,0,0.0,incorrect,bedd'aa,0,0.0,incorrect,biimaa,0,0.44,incorrect,edith,0,0.25,incorrect,eny,0,0.0,incorrect,empa,0,0.29,incorrect,raft,0,0.0,incorrect,ke,0,0.0,incorrect,te ra,0,0.0,incorrect,biimaa,0,0.44,incorrect,eny,0,0.0,incorrect,george,0,0.0,incorrect,john,0,0.29,incorrect,ali,0,0.33,incorrect,coktan,0,0.0,incorrect,u,0,0.0,incorrect,u,0,0.0,incorrect,jim,1,1.0,correct,maria,0,0.25,incorrect,john,0,0.29,incorrect,coktan,0,0.0,incorrect,u,0,0.0,incorrect,maria,0,0.25,incorrect
['jim'],deputy,0,0.0,incorrect,yara,0,0.0,incorrect,john,0,0.29,incorrect,the,0,0.0,incorrect,te ra'atiti'i,0,0.12,incorrect,tera,0,0.0,incorrect,ohimes,0,0.44,incorrect,john,0,0.29,incorrect,andy,0,0.0,incorrect,yander,0,0.0,incorrect,aloha,0,0.0,incorrect,yara,0,0.0,incorrect,the,0,0.0,incorrect,tera,0,0.0,incorrect,john,0,0.29,incorrect,yander,0,0.0,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,yusuf,0,0.0,incorrect,cabuk kayigi,0,0.13,incorrect,trung,0,0.0,incorrect,tom,0,0.33,incorrect,bill,0,0.29,incorrect,bill,0,0.29,incorrect,tom,0,0.33,incorrect,cabuk kayigi,0,0.13,incorrect,tom,0,0.33,incorrect,bill,0,0.29,incorrect
['jim'],john,0,0.29,incorrect,john,0,0.29,incorrect,boat,0,0.0,incorrect,boat,0,0.0,incorrect,te texas,0,0.0,incorrect,noa,0,0.0,incorrect,neil,0,0.29,incorrect,neil,0,0.29,incorrect,john,0,0.29,incorrect,maria,0,0.25,incorrect,boatload,0,0.0,incorrect,john,0,0.29,incorrect,boat,0,0.0,incorrect,noa,0,0.0,incorrect,neil,0,0.29,incorrect,maria,0,0.25,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,adil,0,0.29,incorrect,bell,0,0.0,incorrect,phuong,0,0.0,incorrect,tom,0,0.33,incorrect,roberto,0,0.0,incorrect,capitan,0,0.2,incorrect,jim,1,1.0,correct,bell,0,0.0,incorrect,tom,0,0.33,incorrect,capitan,0,0.2,incorrect
['jim'],omowumi,0,0.2,incorrect,stephen,0,0.0,incorrect,mathew,0,0.22,incorrect,marie,0,0.25,incorrect,tamatoa,0,0.2,incorrect,ua,0,0.0,incorrect,baabuu,0,0.0,incorrect,chhala,0,0.0,incorrect,antananarivo,0,0.13,incorrect,nivoaka,0,0.2,incorrect,monyako,0,0.2,incorrect,stephen,0,0.0,incorrect,marie,0,0.25,incorrect,ua,0,0.0,incorrect,chhala,0,0.0,incorrect,nivoaka,0,0.2,incorrect,tom,0,0.33,incorrect,jack,0,0.29,incorrect,ali,0,0.33,incorrect,geminin,0,0.2,incorrect,phuc,0,0.0,incorrect,thanh long,0,0.0,incorrect,roberto,0,0.0,incorrect,roberto,0,0.0,incorrect,jack,0,0.29,incorrect,geminin,0,0.2,incorrect,thanh long,0,0.0,incorrect,roberto,0,0.0,incorrect
"['jim turner', 'turner', 'jim']",elizabeth,0,0.21,incorrect,oliver,0,0.38,incorrect,lebowa,0,0.17,incorrect,sego,0,0.2,incorrect,texas,0,0.36,incorrect,texas,0,0.36,incorrect,lalita,0,0.25,incorrect,laurent,0,0.46,incorrect,texas,0,0.36,incorrect,texas,0,0.36,incorrect,wild bill,0,0.21,incorrect,oliver,0,0.38,incorrect,sego,0,0.2,incorrect,texas,0,0.36,incorrect,laurent,0,0.46,incorrect,texas,0,0.36,incorrect,jim,1,1.0,correct,texas,0,0.36,incorrect,cakmak,0,0.22,incorrect,cakmakci,0,0.18,incorrect,pham,0,0.29,incorrect,phuong,0,0.33,incorrect,robinson,0,0.29,incorrect,el dorado,0,0.27,incorrect,texas,0,0.36,incorrect,cakmakci,0,0.18,incorrect,phuong,0,0.33,incorrect,el dorado,0,0.27,incorrect
['jim'],tom,0,0.33,incorrect,oliver,0,0.22,incorrect,joseph,0,0.22,incorrect,mamong,0,0.22,incorrect,tina,0,0.29,incorrect,taparahi,0,0.18,incorrect,tankhai singh,0,0.12,incorrect,htyaaraa,0,0.0,incorrect,ny teny amin'ny heverim-piainana,0,0.11,incorrect,isao,0,0.29,incorrect,ke,0,0.0,incorrect,oliver,0,0.22,incorrect,mamong,0,0.22,incorrect,taparahi,0,0.18,incorrect,htyaaraa,0,0.0,incorrect,isao,0,0.29,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,will,0,0.29,incorrect,nguyen dinh luat,0,0.11,incorrect,capitan,0,0.2,incorrect,el capitan,0,0.15,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen dinh luat,0,0.11,incorrect,el capitan,0,0.15,incorrect
"['bayan', 'bayan hooker', 'hooker']",pap,0,0.25,incorrect,tom,0,0.22,incorrect,john,0,0.22,incorrect,ferry,0,0.36,incorrect,te hina,0,0.21,incorrect,ua,0,0.29,incorrect,mitrvt laal,0,0.25,incorrect,baabuu gehraa,0,0.48,incorrect,ramatoa,0,0.33,incorrect,ramatoa,0,0.33,incorrect,haeba,0,0.4,incorrect,tom,0,0.22,incorrect,ferry,0,0.36,incorrect,ua,0,0.29,incorrect,baabuu gehraa,0,0.48,incorrect,ramatoa,0,0.33,incorrect,miss watson,0,0.25,incorrect,uncle,0,0.24,incorrect,yuzebilen,0,0.29,incorrect,ezer,0,0.4,incorrect,thuy,0,0.22,incorrect,thien,0,0.36,incorrect,don pedro,0,0.4,incorrect,don pedro,0,0.4,incorrect,uncle,0,0.24,incorrect,ezer,0,0.4,incorrect,thien,0,0.36,incorrect,don pedro,0,0.4,incorrect
['jim'],charles,0,0.0,incorrect,isaac,0,0.25,incorrect,kgotso,0,0.0,incorrect,ke,0,0.0,incorrect,te hina,0,0.2,incorrect,aita noa,0,0.18,incorrect,chaplin,0,0.2,incorrect,john,0,0.29,incorrect,tonga,0,0.0,incorrect,henoko,0,0.0,incorrect,ke,0,0.0,incorrect,isaac,0,0.25,incorrect,ke,0,0.0,incorrect,aita noa,0,0.18,incorrect,john,0,0.29,incorrect,henoko,0,0.0,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,merab,0,0.25,incorrect,calisan,0,0.2,incorrect,phoebe,0,0.0,incorrect,im,0,0.8,correct,capitan,0,0.2,incorrect,maracaibo,0,0.17,incorrect,tom,0,0.33,incorrect,calisan,0,0.2,incorrect,im,0,0.8,correct,maracaibo,0,0.17,incorrect
['jim'],tom,0,0.33,incorrect,oluto,0,0.0,incorrect,bob,0,0.0,incorrect,robert,0,0.0,incorrect,te fiti,0,0.2,incorrect,mai,0,0.33,incorrect,prakash,0,0.0,incorrect,john,0,0.29,incorrect,ny saka,0,0.0,incorrect,angamba,0,0.2,incorrect,ke,0,0.0,incorrect,oluto,0,0.0,incorrect,robert,0,0.0,incorrect,mai,0,0.33,incorrect,john,0,0.29,incorrect,angamba,0,0.2,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,paul,0,0.0,incorrect,artik,0,0.25,incorrect,phoebe,0,0.0,incorrect,nguyen dinh thi,0,0.11,incorrect,jim,1,1.0,correct,calculus,0,0.0,incorrect,tom,0,0.33,incorrect,artik,0,0.25,incorrect,nguyen dinh thi,0,0.11,incorrect,calculus,0,0.0,incorrect
['jim'],osipov,0,0.22,incorrect,olufunmilayo,0,0.13,incorrect,robetse,0,0.0,incorrect,lebohang,0,0.0,incorrect,tamatoa,0,0.2,incorrect,te au,0,0.0,incorrect,jkhn,0,0.29,incorrect,ddaarii,0,0.2,incorrect,thomas,0,0.22,incorrect,rehefa,0,0.0,incorrect,robert,0,0.0,incorrect,olufunmilayo,0,0.13,incorrect,lebohang,0,0.0,incorrect,te au,0,0.0,incorrect,ddaarii,0,0.2,incorrect,rehefa,0,0.0,incorrect,jim,1,1.0,correct,joe,0,0.33,incorrect,ali,0,0.33,incorrect,sala,0,0.0,incorrect,nguyen du,0,0.0,incorrect,phuc,0,0.0,incorrect,don quijote,0,0.14,incorrect,el dorado,0,0.0,incorrect,joe,0,0.33,incorrect,sala,0,0.0,incorrect,phuc,0,0.0,incorrect,el dorado,0,0.0,incorrect
['jim'],oliver,0,0.22,incorrect,interpret,0,0.17,incorrect,mathata,0,0.2,incorrect,mathateng,0,0.17,incorrect,tamatoa,0,0.2,incorrect,te ra,0,0.0,incorrect,john,0,0.29,incorrect,terpret,0,0.0,incorrect,thomas,0,0.22,incorrect,ny,0,0.0,incorrect,linaha,0,0.22,incorrect,interpret,0,0.17,incorrect,mathateng,0,0.17,incorrect,te ra,0,0.0,incorrect,terpret,0,0.0,incorrect,ny,0,0.0,incorrect,uncle tom,0,0.17,incorrect,states,0,0.0,incorrect,mustafa,0,0.2,incorrect,ali,0,0.33,incorrect,phoebe,0,0.0,incorrect,thuyen trai,0,0.14,incorrect,thomas,0,0.22,incorrect,el fin,0,0.22,incorrect,states,0,0.0,incorrect,ali,0,0.33,incorrect,thuyen trai,0,0.14,incorrect,el fin,0,0.22,incorrect
['jim'],oliver,0,0.22,incorrect,olu-eda,0,0.0,incorrect,matlakala,0,0.17,incorrect,modupi,0,0.22,incorrect,teuila,0,0.22,incorrect,tera,0,0.0,incorrect,billaa,0,0.22,incorrect,chhath,0,0.0,incorrect,indira,0,0.22,incorrect,samy,0,0.29,incorrect,empa,0,0.29,incorrect,olu-eda,0,0.0,incorrect,modupi,0,0.22,incorrect,tera,0,0.0,incorrect,chhath,0,0.0,incorrect,samy,0,0.29,incorrect,jim,1,1.0,correct,paul,0,0.0,incorrect,ali,0,0.33,incorrect,ruya,0,0.0,incorrect,phoebe,0,0.0,incorrect,phong,0,0.0,incorrect,john,0,0.29,incorrect,antonio,0,0.2,incorrect,paul,0,0.0,incorrect,ruya,0,0.0,incorrect,phong,0,0.0,incorrect,antonio,0,0.2,incorrect
['jim'],oga mi,0,0.22,incorrect,mo,0,0.4,incorrect,ke,0,0.0,incorrect,ke,0,0.0,incorrect,te hina,0,0.2,incorrect,te akiti,0,0.18,incorrect,baabuu gngaadhr ttilk,0,0.08,incorrect,cndrmaa,0,0.2,incorrect,dr. alfred,0,0.0,incorrect,samy,0,0.29,incorrect,empa,0,0.29,incorrect,mo,0,0.4,incorrect,ke,0,0.0,incorrect,te akiti,0,0.18,incorrect,cndrmaa,0,0.2,incorrect,samy,0,0.29,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,elliot,0,0.22,incorrect,ellie,0,0.25,incorrect,phong,0,0.0,incorrect,phong,0,0.0,incorrect,don quijote,0,0.14,incorrect,empece,0,0.22,incorrect,jim,1,1.0,correct,ellie,0,0.25,incorrect,phong,0,0.0,incorrect,empece,0,0.22,incorrect
