Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bay', 'misto', 'bay bradish', 'misto bradish', 'bradish']",john,0,0.24,incorrect,kenya,0,0.25,incorrect,bank,0,0.57,incorrect,oba,0,0.67,incorrect,dey,0,0.33,incorrect,botlhano,0,0.36,incorrect,january,0,0.4,incorrect,jesus,0,0.22,incorrect,bank,0,0.57,incorrect,bank,0,0.57,incorrect,john d. rockefeller,0,0.19,incorrect,eny,0,0.33,incorrect,jacobs,0,0.35,incorrect,john,0,0.24,incorrect,abraham lincoln,0,0.38,incorrect,bank,0,0.57,incorrect,nguyen,0,0.22,incorrect,nguyen,0,0.22,incorrect,johnson,0,0.33,incorrect,john,0,0.24,incorrect,kenya,0,0.25,incorrect,oba,0,0.67,incorrect,botlhano,0,0.36,incorrect,jesus,0,0.22,incorrect,bank,0,0.57,incorrect,eny,0,0.33,incorrect,john,0,0.24,incorrect,bank,0,0.57,incorrect,nguyen,0,0.22,incorrect,john,0,0.24,incorrect
['jim'],illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,starved rock state park,0,0.0,incorrect,illinois,0,0.18,incorrect,botswana,0,0.0,incorrect,botswana,0,0.0,incorrect,lincoln,0,0.2,incorrect,illinois,0,0.18,incorrect,lincoln,0,0.2,incorrect,rocky,0,0.0,incorrect,starved rock,0,0.0,incorrect,starved rock state park,0,0.0,incorrect,tom,0,0.33,incorrect,mark twain,0,0.15,incorrect,mark twain,0,0.15,incorrect,illinois,0,0.18,incorrect,tom,0,0.33,incorrect,mount everest,0,0.12,incorrect,tom,0,0.33,incorrect,lincoln,0,0.2,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,botswana,0,0.0,incorrect,illinois,0,0.18,incorrect,rocky,0,0.0,incorrect,starved rock state park,0,0.0,incorrect,mark twain,0,0.15,incorrect,illinois,0,0.18,incorrect,mount everest,0,0.12,incorrect,lincoln,0,0.2,incorrect
['jim'],noah,0,0.0,incorrect,lesotho,0,0.0,incorrect,odysseus,0,0.0,incorrect,jesus,0,0.25,incorrect,noah,0,0.0,incorrect,jesus,0,0.25,incorrect,adam,0,0.29,incorrect,tahiti,0,0.22,incorrect,robinson crusoe,0,0.11,incorrect,barakha,0,0.0,incorrect,tom,0,0.33,incorrect,madagascar,0,0.15,incorrect,tom,0,0.33,incorrect,robinson crusoe,0,0.11,incorrect,robinson crusoe,0,0.11,incorrect,john,0,0.29,incorrect,robinson crusoe,0,0.11,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,robinson crusoe,0,0.11,incorrect,lesotho,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,tahiti,0,0.22,incorrect,barakha,0,0.0,incorrect,madagascar,0,0.15,incorrect,robinson crusoe,0,0.11,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],christmas,0,0.33,incorrect,ho,0,0.0,incorrect,john,0,0.29,incorrect,oduduwa,0,0.0,incorrect,bape,0,0.0,incorrect,ya a,0,0.0,incorrect,te fenua enata,0,0.0,incorrect,chile,0,0.25,incorrect,madhu,0,0.25,incorrect,madhu,0,0.25,incorrect,shily,0,0.25,incorrect,shily,0,0.25,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,god,0,0.0,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,god,0,0.0,incorrect,tom,0,0.33,incorrect,ho,0,0.0,incorrect,oduduwa,0,0.0,incorrect,ya a,0,0.0,incorrect,chile,0,0.25,incorrect,madhu,0,0.25,incorrect,shily,0,0.25,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,tom,0,0.33,incorrect
['jim'],leseli,0,0.22,incorrect,leseli,0,0.22,incorrect,odysseus,0,0.0,incorrect,jesus,0,0.25,incorrect,lesedi,0,0.22,incorrect,lesedi,0,0.22,incorrect,te fenua enata,0,0.0,incorrect,tahiti,0,0.22,incorrect,john,0,0.29,incorrect,shakespeare,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,antananarivo,0,0.13,incorrect,tom,0,0.33,incorrect,robinson crusoe,0,0.11,incorrect,robinson,0,0.18,incorrect,john,0,0.29,incorrect,ngoc,0,0.0,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,island,0,0.22,incorrect,leseli,0,0.22,incorrect,jesus,0,0.25,incorrect,lesedi,0,0.22,incorrect,tahiti,0,0.22,incorrect,shakespeare,0,0.0,incorrect,antananarivo,0,0.13,incorrect,robinson crusoe,0,0.11,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,island,0,0.22,incorrect
['jim'],leoatle,0,0.0,incorrect,leoatle,0,0.0,incorrect,illinois,0,0.18,incorrect,mississippi,0,0.14,incorrect,john,0,0.29,incorrect,everyone home,0,0.12,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,mark twain,0,0.15,incorrect,chicago,0,0.2,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,jim,1,1.0,correct,tom sawyer,0,0.15,incorrect,jim,1,1.0,correct,mississippi,0,0.14,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,leoatle,0,0.0,incorrect,mississippi,0,0.14,incorrect,everyone home,0,0.12,incorrect,illinois,0,0.18,incorrect,chicago,0,0.2,incorrect,illinois,0,0.18,incorrect,tom sawyer,0,0.15,incorrect,mississippi,0,0.14,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect
['jim'],labobeli,0,0.18,incorrect,labobeli,0,0.18,incorrect,ojo isegun,0,0.31,incorrect,isegun,0,0.22,incorrect,john,0,0.29,incorrect,botswana,0,0.0,incorrect,te fenua enata,0,0.0,incorrect,ua,0,0.0,incorrect,bill,0,0.29,incorrect,shukra,0,0.0,incorrect,bill,0,0.29,incorrect,novonoiko,0,0.17,incorrect,jim,1,1.0,correct,john,0,0.29,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,bill,0,0.29,incorrect,la serpiente,0,0.13,incorrect,labobeli,0,0.18,incorrect,isegun,0,0.22,incorrect,botswana,0,0.0,incorrect,ua,0,0.0,incorrect,shukra,0,0.0,incorrect,novonoiko,0,0.17,incorrect,john,0,0.29,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,la serpiente,0,0.13,incorrect
['jim'],john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,rase,0,0.0,incorrect,ke o,0,0.0,incorrect,te fenua enata,0,0.0,incorrect,te,0,0.0,incorrect,paapaa,0,0.0,incorrect,prakash,0,0.0,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,stephen,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,ke o,0,0.0,incorrect,te,0,0.0,incorrect,prakash,0,0.0,incorrect,john,0,0.29,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect
['jim'],khutso,0,0.0,incorrect,joale,0,0.25,incorrect,olodumare,0,0.17,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,ua,0,0.0,incorrect,shiv,0,0.29,incorrect,shiv,0,0.29,incorrect,rakoto,0,0.0,incorrect,jesus,0,0.25,incorrect,jim,1,1.0,correct,mark twain,0,0.15,incorrect,delilah,0,0.2,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,grandfather,0,0.0,incorrect,jesus,0,0.25,incorrect,joale,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,ua,0,0.0,incorrect,shiv,0,0.29,incorrect,jesus,0,0.25,incorrect,mark twain,0,0.15,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,jesus,0,0.25,incorrect
['jim'],tom,0,0.33,incorrect,ke,0,0.0,incorrect,tom,0,0.33,incorrect,adunni,0,0.22,incorrect,tom,0,0.33,incorrect,ke,0,0.0,incorrect,te,0,0.0,incorrect,ua,0,0.0,incorrect,tom,0,0.33,incorrect,emily,0,0.25,incorrect,tom,0,0.33,incorrect,god,0,0.0,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,huck,0,0.0,incorrect,ali,0,0.33,incorrect,huck,0,0.0,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,maria,0,0.25,incorrect,ke,0,0.0,incorrect,adunni,0,0.22,incorrect,ke,0,0.0,incorrect,ua,0,0.0,incorrect,emily,0,0.25,incorrect,god,0,0.0,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,maria,0,0.25,incorrect
"['abner', 'moore', 'abner moore']",malome,0,0.55,incorrect,na,0,0.29,incorrect,okunrin,0,0.33,incorrect,olorun,0,0.55,incorrect,malome,0,0.55,incorrect,ke ga,0,0.25,incorrect,teriieroo a teriierooterai,0,0.32,incorrect,te vahine,0,0.43,incorrect,shyam,0,0.25,incorrect,maithili,0,0.15,incorrect,rakoto,0,0.36,incorrect,marary,0,0.36,incorrect,abner,1,1.0,correct,john,0,0.22,incorrect,john,0,0.22,incorrect,ozdemir,0,0.33,incorrect,nguyen van a,0,0.26,incorrect,nguyen,0,0.36,incorrect,abel,0,0.67,incorrect,maria,0,0.4,incorrect,na,0,0.29,incorrect,olorun,0,0.55,incorrect,ke ga,0,0.25,incorrect,te vahine,0,0.43,incorrect,maithili,0,0.15,incorrect,marary,0,0.36,incorrect,john,0,0.22,incorrect,ozdemir,0,0.33,incorrect,nguyen,0,0.36,incorrect,maria,0,0.4,incorrect
"['tom', 'tom sawyer', 'sawyer']",jesus,0,0.18,incorrect,romella,0,0.4,incorrect,john,0,0.29,incorrect,odo,0,0.33,incorrect,jesus,0,0.18,incorrect,botoka,0,0.44,incorrect,te,0,0.4,incorrect,te ra,0,0.4,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,george,0,0.33,incorrect,nilaza,0,0.17,incorrect,jim,0,0.33,incorrect,jim,0,0.33,incorrect,jim,0,0.33,incorrect,ali,0,0.22,incorrect,tom,1,1.0,correct,nguyen,0,0.33,incorrect,tom,1,1.0,correct,john,0,0.29,incorrect,romella,0,0.4,incorrect,odo,0,0.33,incorrect,botoka,0,0.44,incorrect,te ra,0,0.4,incorrect,john,0,0.29,incorrect,nilaza,0,0.17,incorrect,jim,0,0.33,incorrect,ali,0,0.22,incorrect,nguyen,0,0.33,incorrect,john,0,0.29,incorrect
['jim'],khomo,0,0.25,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,nibe,0,0.29,incorrect,lesaka,0,0.0,incorrect,botswana,0,0.0,incorrect,te fenua enata,0,0.0,incorrect,tahiti,0,0.22,incorrect,john,0,0.29,incorrect,shiv,0,0.29,incorrect,tom,0,0.33,incorrect,madagascar,0,0.15,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,jim,1,1.0,correct,ali,0,0.33,incorrect,tom,0,0.33,incorrect,nguyen,0,0.0,incorrect,friday,0,0.22,incorrect,robinson crusoe,0,0.11,incorrect,ke,0,0.0,incorrect,nibe,0,0.29,incorrect,botswana,0,0.0,incorrect,tahiti,0,0.22,incorrect,shiv,0,0.29,incorrect,madagascar,0,0.15,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],willow,0,0.22,incorrect,willow,0,0.22,incorrect,willow cove,0,0.14,incorrect,willow,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,john,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,tom,0,0.33,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,willow,0,0.22,incorrect,willow,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,jesus,0,0.25,incorrect,robinson crusoe,0,0.11,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],jim,1,1.0,correct,missouri,0,0.18,incorrect,jim,1,1.0,correct,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,mark twain,0,0.15,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,jim,1,1.0,correct,mark twain,0,0.15,incorrect,jim,1,1.0,correct,missouri,0,0.18,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,jim,1,1.0,correct,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect
['jim'],mark twain,0,0.15,incorrect,mississippi,0,0.14,incorrect,robinson crusoe,0,0.11,incorrect,wigwam,0,0.44,incorrect,wigwam,0,0.44,incorrect,senegal,0,0.0,incorrect,paul gauguin,0,0.13,incorrect,maori,0,0.25,incorrect,mark twain,0,0.15,incorrect,mark twain,0,0.15,incorrect,washington,0,0.15,incorrect,madagascar,0,0.15,incorrect,jim,1,1.0,correct,mark twain,0,0.15,incorrect,jim,1,1.0,correct,mississippi,0,0.14,incorrect,hoang,0,0.0,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,mississippi,0,0.14,incorrect,wigwam,0,0.44,incorrect,senegal,0,0.0,incorrect,maori,0,0.25,incorrect,mark twain,0,0.15,incorrect,madagascar,0,0.15,incorrect,mark twain,0,0.15,incorrect,mississippi,0,0.14,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],jesus,0,0.25,incorrect,derrick,0,0.2,incorrect,jesus,0,0.25,incorrect,monamona,0,0.18,incorrect,jesus,0,0.25,incorrect,botswana,0,0.0,incorrect,te anaparaa uira,0,0.11,incorrect,te,0,0.0,incorrect,god,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,madagascar,0,0.15,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,simsek,0,0.44,incorrect,simsek,0,0.44,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,derrick,0,0.2,incorrect,monamona,0,0.18,incorrect,botswana,0,0.0,incorrect,te,0,0.0,incorrect,john,0,0.29,incorrect,madagascar,0,0.15,incorrect,robinson crusoe,0,0.11,incorrect,simsek,0,0.44,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect
['jim'],jesus,0,0.25,incorrect,empa,0,0.29,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te ra,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,nibitsibitsika,0,0.12,incorrect,jesus,0,0.25,incorrect,tom,0,0.33,incorrect,god,0,0.0,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,alguien,0,0.2,incorrect,robinson crusoe,0,0.11,incorrect,empa,0,0.29,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te ra,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],long john silver,0,0.21,incorrect,kenya,0,0.0,incorrect,sheriff,0,0.2,incorrect,yara,0,0.0,incorrect,go fast,0,0.0,incorrect,botswana,0,0.0,incorrect,te,0,0.0,incorrect,maui,0,0.29,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,sheriff,0,0.2,incorrect,yander,0,0.0,incorrect,tom,0,0.33,incorrect,st. petersburg,0,0.0,incorrect,tom,0,0.33,incorrect,serif,0,0.25,incorrect,tom,0,0.33,incorrect,nguyen,0,0.0,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,kenya,0,0.0,incorrect,yara,0,0.0,incorrect,botswana,0,0.0,incorrect,maui,0,0.29,incorrect,john,0,0.29,incorrect,yander,0,0.0,incorrect,st. petersburg,0,0.0,incorrect,serif,0,0.25,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect
['jim'],jesus,0,0.25,incorrect,ha,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,boat none,0,0.0,incorrect,botswana,0,0.0,incorrect,texas,0,0.0,incorrect,texas,0,0.0,incorrect,tex,0,0.0,incorrect,tex,0,0.0,incorrect,maria,0,0.25,incorrect,maria,0,0.25,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,god,0,0.0,incorrect,kaptan,0,0.0,incorrect,troi oi,0,0.2,incorrect,troi,0,0.29,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,ha,0,0.0,incorrect,jesus,0,0.25,incorrect,botswana,0,0.0,incorrect,texas,0,0.0,incorrect,tex,0,0.0,incorrect,maria,0,0.25,incorrect,tom,0,0.33,incorrect,kaptan,0,0.0,incorrect,troi,0,0.29,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],john,0,0.29,incorrect,monyako,0,0.2,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,jesus,0,0.25,incorrect,te arii,0,0.2,incorrect,te,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,antananarivo,0,0.13,incorrect,jim,1,1.0,correct,jack,0,0.29,incorrect,arkadasim,0,0.33,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,old man santiago,0,0.11,incorrect,john,0,0.29,incorrect,monyako,0,0.2,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te,0,0.0,incorrect,john,0,0.29,incorrect,antananarivo,0,0.13,incorrect,jack,0,0.29,incorrect,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect
"['jim', 'turner', 'jim turner']",jesus,0,0.27,incorrect,jack,0,0.29,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,jesus,0,0.27,incorrect,botswana,0,0.29,incorrect,el paso,0,0.15,incorrect,el paso,0,0.15,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,alamo,0,0.25,incorrect,john,0,0.29,incorrect,tom,0,0.33,incorrect,mark twain,0,0.4,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,jack,0,0.29,incorrect,abraham,0,0.2,incorrect,botswana,0,0.29,incorrect,el paso,0,0.15,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,mark twain,0,0.4,incorrect,ali,0,0.33,incorrect,nguyen,0,0.33,incorrect,john,0,0.29,incorrect
['jim'],lesotho,0,0.0,incorrect,ke,0,0.0,incorrect,odysseus,0,0.0,incorrect,jesus,0,0.25,incorrect,yaba,0,0.0,incorrect,jesus,0,0.25,incorrect,paul gauguin,0,0.13,incorrect,teie,0,0.29,incorrect,god,0,0.0,incorrect,shiv,0,0.29,incorrect,andry,0,0.0,incorrect,god,0,0.0,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,ngoc,0,0.0,incorrect,nguyen,0,0.0,incorrect,queequeg,0,0.0,incorrect,john,0,0.29,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,teie,0,0.29,incorrect,shiv,0,0.29,incorrect,god,0,0.0,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,john,0,0.29,incorrect
"['hooker', 'bayan hooker', 'bayan']",emily,0,0.2,incorrect,ke,0,0.5,incorrect,tom,0,0.22,incorrect,jesus,0,0.18,incorrect,go go gadget ferry,0,0.33,incorrect,ferry,0,0.36,incorrect,te,0,0.25,incorrect,aita,0,0.44,incorrect,miss,0,0.0,incorrect,shikhar,0,0.46,incorrect,ramatoa,0,0.33,incorrect,ramatoa,0,0.33,incorrect,watson,0,0.36,incorrect,jim,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,miss maylie,0,0.26,incorrect,amazonas,0,0.46,incorrect,ke,0,0.5,incorrect,jesus,0,0.18,incorrect,ferry,0,0.36,incorrect,aita,0,0.44,incorrect,shikhar,0,0.46,incorrect,ramatoa,0,0.33,incorrect,jim,0,0.0,incorrect,john,0,0.22,incorrect,nguyen,0,0.36,incorrect,amazonas,0,0.46,incorrect
['jim'],john,0,0.29,incorrect,john,0,0.29,incorrect,jack,0,0.29,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,botswana,0,0.0,incorrect,te fenua enata,0,0.0,incorrect,maui,0,0.29,incorrect,mark twain,0,0.15,incorrect,john,0,0.29,incorrect,henoko,0,0.0,incorrect,henoko,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jack,0,0.29,incorrect,nguyen tuan,0,0.0,incorrect,nguyen,0,0.0,incorrect,huck,0,0.0,incorrect,charon,0,0.0,incorrect,john,0,0.29,incorrect,jesus,0,0.25,incorrect,botswana,0,0.0,incorrect,maui,0,0.29,incorrect,john,0,0.29,incorrect,henoko,0,0.0,incorrect,jim,1,1.0,correct,jack,0,0.29,incorrect,nguyen,0,0.0,incorrect,charon,0,0.0,incorrect
['jim'],tom,0,0.33,incorrect,ke,0,0.0,incorrect,god,0,0.0,incorrect,oduduwa,0,0.0,incorrect,jesus,0,0.25,incorrect,robert,0,0.0,incorrect,jesus,0,0.25,incorrect,te anavai,0,0.17,incorrect,tom,0,0.33,incorrect,god,0,0.0,incorrect,john,0,0.29,incorrect,marika,0,0.22,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,none,0,0.0,incorrect,john,0,0.29,incorrect,nguyen tuan,0,0.0,incorrect,nguyen,0,0.0,incorrect,huck,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,ke,0,0.0,incorrect,oduduwa,0,0.0,incorrect,robert,0,0.0,incorrect,te anavai,0,0.17,incorrect,god,0,0.0,incorrect,marika,0,0.22,incorrect,jim,1,1.0,correct,john,0,0.29,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect
['jim'],"<output>ha ke fihla ho eona [mask] e ne e le hlooho ea hae fatse pakeng tsa mangole a hae, a robetse, ka letsoho la hae le letona le leketlileng holim'a tsela e tsamaeang. e mong oar o ile a pshatlile, 'me raft ile littered ka makhasi le makala le litsila. kahoo",0,0.02,incorrect,lesotho,0,0.0,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,botswana,0,0.0,incorrect,botswana,0,0.0,incorrect,tahiti,0,0.22,incorrect,tahiti,0,0.22,incorrect,john,0,0.29,incorrect,ram,0,0.33,incorrect,john,0,0.29,incorrect,antananarivo,0,0.13,incorrect,jim,1,1.0,correct,mark twain,0,0.15,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,ngo tat to,0,0.0,incorrect,nguyen,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,odysseus,0,0.0,incorrect,lesotho,0,0.0,incorrect,oduduwa,0,0.0,incorrect,botswana,0,0.0,incorrect,tahiti,0,0.22,incorrect,ram,0,0.33,incorrect,antananarivo,0,0.13,incorrect,mark twain,0,0.15,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,odysseus,0,0.0,incorrect
