line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
418,,[],"For several seconds he was too stunned even to throw the incriminating thing into the memory hole. When he did so, although he knew very well the danger of showing too much interest, he could not resist reading it once again, just to make sure that the words were really there.",,"Choáng váng mất mấy giây, anh không đủ sức vất được ngay vật chứng vào lỗ nhớ. Mặc dù biết rằng chú ý quá đến tờ giấy có thể nguy, nhưng anh vẫn liều đọc một lần nữa để tin chắc rằng đúng là những chữ đó.",,"Birkaç saniye kadar, bu suç unsuru kâğıdı bellek deliğine atamayacak kadar sersemlemişti. Bir şeye aşırı ilgi göstermenin tehlikesini bildiği halde, kâğıdı atmadan önce sözcüklerin gerçekten orada olduğuna iyice inanmak için yeniden okudu.",,"Winston se quedó tan estupefacto que ni siquiera tiró aquella prueba delictiva en el «agujero de la memoria». Cuando por fin, reaccionando, se dispuso a hacerlo, aunque sabía muy bien cuánto peligro había en manifestar demasiado interés por algún papel escrito, volvió a leerlo antes para convencerse de que no había soñado.",,"Dazed for a few seconds, he didn't have the strength to immediately throw the evidence into the memory hole. Although he knew that paying too much attention to the paper could be dangerous, he still risked reading it once more to be sure that those were indeed the words.","For a few seconds, he was too stunned to throw the incriminating paper into the memory hole. Despite knowing the danger of showing too much interest in something, he reread the words to be absolutely sure they were really there before discarding the paper.","Winston was so stunned that he didn't even throw that incriminating evidence into the ""memory hole."" When he finally reacted and prepared to do so, although he knew very well how dangerous it was to show too much interest in any written paper, he read it again first to convince himself that he hadn't dreamed it.",58
434,,[],“No. Don’t come up to me until you see me among a lot of people. And don’t look at me. Just keep somewhere near me.”,,"""Không cần. Chỉ được đến gần khi thấy em đứng ở chỗ đông người thôi đấy. Cũng đừng có nhìn. Nhưng đừng đi xa""",,"""Hayır. Ben bir kalabalığın içinde olmadığım sürece yanıma gelme.",,—No. No te acerques hasta que no me veas entre mucha gente. Y no me mires. Sigue andando cerca de mí.,,"""No need. Only come close when you see me standing in a crowded place. And don't look. But don't go far.""","""No. Unless I am in a crowd, do not come near me.""",—No. Don't come near until you see me among a lot of people. And don't look at me. Keep walking close to me.,31
486,,[],"“Black market,” she said indifferently. “Actually I am that sort of girl, to look at. I’m good at games. I was a troop leader in the Spies. I do voluntary work three evenings a week for the Junior Anti-Sex League. Hours and hours I’ve spent pasting their bloody rot all over London. I always carry one end of a banner in the processions. I always look cheerful and I never shirk anything. Always yell with the crowd, that’s what I say. It’s the only way to be safe.”",,"""Ở chợ đen chứ còn đâu nữa"", cô nói. ""Em thích tìm tòi lắm. Em chơi thể thao rất tốt. Em từng là đội trưởng Tình Báo đấy. Mỗi tuần em có ba buổi sinh hoạt trong Hội Thanh Niên Chống Tình Dục. Em phải dán các khẩu hiệu thối tha của chúng nó khắp London đấy. Khi đi biểu tình bao giờ em cũng tham gia khiêng biểu ngữ. Lúc nào mặt cũng phải tươi và không bao giờ trốn việc. Người ta gào thì mình cũng gào, em luôn nhắc mình như vậy. Thế mới an toàn.""",,"Kız kayıtsızca, ""Karaborsadan,"" diye yanıtladı. ""Ben göründüğüm gibi biri değilim. Oyunlarda ustayımdır. Casuslarda birlik önderiydim. Gençlik Anti-Seks Örgütünde haftanın üç gecesi gönüllü olarak çalışıyorum. Onların kahrolası, kokuşmuş inançlarını Londra'nın her yanına yaymak için uğraşıyorum. Geçit törenlerinde her zaman bir bayrak taşırım. Hep neşeli görünür, işten kaçmam, ilkem, kitlelerle birlikte bağırmaktır. Tehlikeden uzak kalmanın tek yolu budur.",,En el mercado negro —dijo ella con indiferencia— Yo me las arreglo bastante bien. Fui jefe de sección en los Espías. Trabajo voluntariamente tres tardes a la semana en la Liga juvenil Anti-Sex. Me he pasado horas y horas desfilando por Londres. Siempre soy yo la que lleva uno de los estandartes. Pongo muy buena cara y nunca intento librarme de una lata. Mi lema es «grita siempre con los demás». Es el único modo de estar seguros.,,"""Where else but the black market?"" she said. ""I love to explore. I am very good at sports. I used to be the captain of the Intelligence team. Every week, I have three sessions with the Anti-Sex Youth League. I have to paste their disgusting slogans all over London. Whenever there's a demonstration, I always participate in carrying the banners. I always have to keep a cheerful face and never shirk my duties. When people shout, I shout too, I always remind myself. That's how to stay safe.""","The girl replied indifferently, ""From the black market."" ""I am not who I appear to be. I am a master in games. I was the leader of the spies. I volunteer three nights a week at the Youth Anti-Sex League. I strive to spread their damn, rotten beliefs all over London. I always carry a flag in parades. I always appear cheerful, never shirk work, my principle is to shout with the masses. This is the only way to stay out of danger.""","In the black market —she said indifferently— I manage quite well. I was a section chief in the Spies. I volunteer three afternoons a week in the Anti-Sex Youth League. I've spent hours and hours marching through London. I'm always the one carrying one of the banners. I put on a very good face and never try to get out of a chore. My motto is ""always shout with the others."" It's the only way to be safe.",114
488,,[],"“You are very young,” he said. “You are ten or fifteen years younger than I am. What could you see to attract you in a man like me?”",,"""Em còn trẻ lắm"", anh nói. ""Em phải trẻ hơn anh từ mười đến mười lăm tuổi. Một người như anh thì có gì hấp dẫn nhỉ?""",,"""Henüz çok gençsin,"" dedi. ""Benden on, on beş yaş küçüksün. Benim gibi bir adamda seni çeken ne olabilir ki?",,—Eres muy joven —dijo—. Debes de ser unos diez o quince años más joven que yo. ¿Qué has podido ver en un hombre como yo que te haya atraído?,,"""You are still very young,"" he said. ""You must be ten to fifteen years younger than me."" ""What could be attractive about someone like me?""","""You are still very young,"" he said. ""You are ten, fifteen years younger than me. What could possibly attract you to a man like me?""",—You are very young —he said—. You must be about ten or fifteen years younger than me. What could you have seen in a man like me that attracted you?,33
489,,[],“It was something in your face. I thought I’d take a chance. I’m good at spotting people who don’t belong. As soon as I saw you I knew you were against them.”,,"""Nét mặt anh. Em quyết định liều. Em có tài phát hiện những con chiên lạc. Ngay khi nhìn thấy anh em đã nghĩ anh chống lại chúng""",,"""Yüzündeki anlatım. Şansımı denemeye karar verdim. Bağlı olmayanları onaya çıkarmakta ustayımdır. Seni görür görmez onlara karşı olduğunu anlamıştım.",,—Algo en tu cara. Me decidí a arriesgarme. Conozco en seguida a la gente de la acera de enfrente. En cuanto te vi supe que estabas contra ellos.,,"""Your expression. I decided to take a risk. I have a talent for spotting lost sheep. As soon as I saw you, I thought you were against them.""","""The expression on your face. I decided to try my luck. I'm an expert at bringing out those who are not committed. As soon as I saw you, I knew you were against them.""","—Something on your face. I decided to take a risk. I immediately recognize people from the other side of the street. As soon as I saw you, I knew you were against them.",39
494,,[],"“That’s right, there is a stream. It’s at the edge of the next field, actually. There are fish in it, great big ones. You can watch them lying in the pools under the willow trees, waving their tails.”",,"""Có đấy, có một con. Ở rìa cánh đồng bên kia cơ. Có cả cá nữa, to lắm. Anh có thể thấy chúng nằm vẫy đuôi trong vũng nước dưới bóng dương liễu nữa cơ""",,"""Doğru, var. Öteki çayırlığın kenarında. İçinde büyük balıklar yüzer. Söğüt ağaçlarının altındaki gölcüklerde, kuyruklarını sollayışlarını izleyebilirsin.",,"—Sí lo hay. Está al borde del terreno colindante con éste. Hay peces, muy grandes por cierto. Se puede verlos en las charcas que se forman bajo los sauces.",,"""Yes, there is one. It's at the edge of the field over there. There are also fish, very big ones. You can see them wagging their tails in the puddle under the shade of the willows.""","""Yes, there is. At the edge of the other meadow. Big fish swim in it. You can watch them swish their tails in the pools under the willow trees.""","—Yes, there is. It is at the edge of the land adjacent to this one. There are fish, very large ones indeed. You can see them in the ponds that form under the willows.",48
516,,[],"That was above all what he wanted to hear. Not merely the love of one person, but the animal instinct, the simple undifferentiated desire: that was the force that would tear the Party to pieces. He pressed her down upon the grass, among the fallen bluebells. This time there was no difficulty. Presently the rising and falling of their breasts slowed to normal speed, and in a sort of pleasant helplessness they fell apart. The sun seemed to have grown hotter. They were both sleepy. He reached out for the discarded overalls and pulled them partly over her. Almost immediately they fell asleep and slept for about half an hour.",,"Đấy là điều anh đặc biệt thích nghe. Không phải là tình yêu mà chính là bản năng tự nhiên, chính cái ham muốn nhục dục đơn thuần sẽ trở thành sức mạnh đủ sức xé Đảng ra thành từng mảnh. Anh đỡ cô nắm xuống bãi cỏ, giữa những bông hoa chuông lá tròn nằm rải rác đó đây. Lần này mọi sự diễn ra trôi chảy. Sau một hồi thở rốc, chân tay rã rời, họ buông nhau ra. Mặt trời có vẻ nóng hơn. Cả hai đều buồn ngủ. Anh với tay lấy bộ đồng phục và đắp lên người cô. Họ lập tức thiếp đi và thức dậy sau đó chừng nửa tiếng.",,"Asıl duymak istediği buydu. Yalnızca birine duyulan aşk değil, bu hayvansal içgüdü, bu dokunulmamış, sınırlandırılama-mış tutku; Partiyi parçalayabilecek güç buydu. Julia'yı dökülmüş çiçeklerin arasına, otların üzerine yatırdı. Bu kez güçlük çekmediler. Bir süre sonra inip kalkan göğüslerinin hızı azaldı ve tatlı bir yorgunluk içinde birbirlerinden ayrıldılar. Güneş daha da yakınlaşmıştı. İkisinin de uykusu gelmişti. Winston uzanıp çıkardıkları tulumları aldı ve Julia'nın üzerini örttü. Hemen uykuya dalarak yarım saat kadar uyudular.",,"Esto era sobre todas las cosas lo que quería oír. No simplemente el amor por una persona sino el instinto animal, el simple indiferenciado deseo. Esta era la fuerza que destruiría al Partido. La empujó contra la hierba entre las campanillas azules. Esta vez no hubo dificultad. El movimiento de sus pechos fue bajando hasta la velocidad normal y con un movimiento de desamparo se fueron separando. El sol parecía haber intensificado su calor. Los dos estaban adormilados. Él alcanzó su desechado mono y la cubrió parcialmente. Al poco tiempo se durmieron profundamente.",,"That is what he particularly liked to hear. It was not love, but rather natural instinct, the sheer lustful desire that would become a force strong enough to tear the Party apart. He helped her lie down on the grass, among the scattered round-leaved bellflowers. This time everything went smoothly. After a bout of heavy breathing, limbs exhausted, they let go of each other. The sun seemed hotter. Both were sleepy. He reached for the uniform and covered her with it. They immediately fell asleep and woke up about half an hour later.","This is what he really wanted to hear. Not just love for someone, but this animalistic instinct, this untouched, unrestrained passion; this was the power that could shatter the Party. He laid Julia down among the fallen flowers, onto the grass. This time they didn't struggle. After a while, the pace of their rising and falling chests slowed, and they separated from each other in a sweet fatigue. The sun had come even closer. They both felt sleepy. Winston reached out and grabbed the overalls they had taken off and covered Julia with them. They fell asleep immediately and slept for about half an hour.","This was above all what he wanted to hear. Not simply the love for a person but the animal instinct, the simple undifferentiated desire. This was the force that would destroy the Party. He pushed her against the grass among the bluebells. This time there was no difficulty. The movement of their chests slowed down to normal speed and with a motion of helplessness they separated. The sun seemed to have intensified its heat. Both were drowsy. He reached for his discarded overalls and partially covered her. Shortly thereafter, they fell into a deep sleep.",131
523,,[],"“And now I must go,” she said as soon as he had mastered his instructions. “I’m due back at nineteen-thirty. I’ve got to put in two hours for the Junior Anti-Sex League, handing out leaflets, or something. Isn’t it bloody? Give me a brush-down, would you. Have I got any twigs in my hair? Are you sure? Then good-by, my love, good-by!”",,"""Em đi đây"", cô nói sau khi anh đã nhớ qui ước. ""Em phải có mặt trước mười chín giờ rưỡi. Em có hai tiếng sinh hoạt ở Hội Thanh Niên Chống Tình Dục, phát các tờ rơi hoặc những việc tương tự như thế. Không tởm à? Rũ tóc cho em với. Trên đầu có cọng cỏ nào bám không? Chắc chắn chứ? Thôi, tạm biệt nhé, anh yêu!""",,"Winston'a yapacaklarını yinelettikten sonra, ""Şimdi gitmeliyim,"" dedi Julia. ""On dokuz otuzda geri dönmüş olmalıyım. Gençlik Anti-Seks Örgütünde iki saatlik bir işim var; bildiri dağıtacağım ya da ona benzer bir şey. Üzerimi silkeler misin? Saçımda dal filan yok ya? Emin misin? O halde, hoşça kal, sevgilim, hoşça kal,""",,"—Ahora tengo que irme —dijo la muchacha en cuanto vio que él se había enterado bien de sus instrucciones. Debo estar de vuelta a las diecinueve treinta. Tengo que dedicarme dos horas a la Liga Anti-Sex repartiendo folletos o algo por el estilo. ¿Verdad que es un asco? Sacúdeme con las manos. ¿Estás seguro de que no tengo briznas en el cabello? ¡Bueno, adiós, amor mío; adiós!",,"""I'm leaving,"" she said after he remembered the agreement. ""I have to be there before nineteen thirty. I have two hours of activities at the Anti-Sexual Youth League, distributing leaflets or similar tasks. Isn't it disgusting? Brush my hair for me. Is there any grass stuck on my head? Are you sure? Alright, goodbye, my love!""","After making Winston repeat what he had to do, Julia said, ""Now I must go."" ""I must be back by nineteen-thirty. I have a two-hour job with the Junior Anti-Sex League; I'll be distributing pamphlets or something like that. Can you brush me off? There isn't anything in my hair, is there? Are you sure? Then, goodbye, my love, goodbye,""","—Now I have to go —said the girl as soon as she saw that he had understood her instructions well. I must be back by nineteen thirty. I have to spend two hours with the Anti-Sex League handing out leaflets or something like that. Isn't it disgusting? Brush me off with your hands. Are you sure I don't have any bits in my hair? Well, goodbye, my love; goodbye!",89
532,,[],"He learned with astonishment that all the workers in Pornosec, except the head of the department, were girls. The theory was that men, whose sex instincts were less controllable than those of women, were in greater danger of being corrupted by the filth they handled.",,"Anh lấy làm ngạc nhiên khi nghe nói rằng ngoài ban lãnh đạo ra, Phimheo gồm toàn con gái. Lí do là bản năng tình dục của nam giới khó kiểm soát hơn so với nữ giới vì vậy nếu làm việc này nam giới sẽ dễ bị tiêm nhiễm hơn.",,"Winston; bölüm başkanları dışında, Porno Bölümünde çalışanların tümünün kız olduğunu öğrenince çok şaşırdı. Kurama göre, erkekler, cinsel içgüdülerini kadınlara oranla daha az denetleyebilen kişilerdi, bu nedenle de, baştan çıkarılmalarına neden olabilecek pisliklerle uğraşmamaları gerekiyordu.",,"Winston se enteró con asombro de que en la Pornosec, excepto el jefe, no había más que chicas. Dominaba la teoría de que los hombres, por ser menos capaces que las mujeres de dominar su instinto sexual, se hallaban en mayor peligro de ser corrompidos por las suciedades que pasaban por sus manos.",,"He was surprised to hear that apart from the leadership, Phimheo consisted entirely of girls. The reason is that the sexual instincts of men are harder to control compared to women, so if men did this job, they would be more easily influenced.","Winston was very surprised to learn that, except for the department heads, all the workers in the Pornography Department were women. According to the theory, men were individuals who could control their sexual instincts less than women, and therefore, they should not deal with filth that could lead to their seduction.","Winston was astonished to learn that in the Pornosec, except for the boss, there were only girls. The prevailing theory was that men, being less capable than women of controlling their sexual instincts, were at greater risk of being corrupted by the filth that passed through their hands.",56
577,,[],"The tune had been haunting London for weeks past. It was one of countless similar songs published for the benefit of the proles by a sub-section of the Music Department. The words of these songs were composed without any human intervention whatever on an instrument known as a versificator. But the woman sang so tunefully as to turn the dreadful rubbish into an almost pleasant sound. He could hear the woman singing and the scrape of her shoes on the flagstones, and the cries of the children in the street, and somewhere in the far distance a faint roar of traffic, and yet the room seemed curiously silent, thanks to the absence of a telescreen.",,"Mấy tuần gần đây khắp London, đi đâu cũng nghe thấy bài này. Đấy là một trong rất nhiều bài hát dành cho cu li do Ban Âm Nhạc sáng tác. Lời những bài hát loại này được một cái máy có tên là “Thi sĩ” viết, không cần bàn tay con người can thiệp. Nhưng giọng người đàn bà du dương đến nỗi dù bài hát nhảm nhí nghe vẫn êm tai. Anh nghe thấy tiếng hát, nghe thấy tiếng giày loẹt xoẹt trên mặt đá, tiếng trẻ con hò hét trên đường phố, tiếng động cơ ô tô từ xa vẳng lại, nhưng căn phòng thì vẫn yên tĩnh lạ lùng, ấy là do không có màn vô tuyến.",,"Bu ezgi birkaç haftadır Londra'nın dilinden düşmüyordu. Müzik Bölümünün bir şubesi tarafından, proleterler için hazırlanan ve hepsi de birbirinin aynı olan bir yığın şarkıdan bir tanesiydi bu. Şarkının sözleri, insan eli değmeksizin, güftekâr adı verilen bir makine tarafından yazılıyordu. Ama kadının söyle- yişi şarkıyı güzelleştirmişti, sanki! Kadının şarkısını, ayakkabılarının taşlarda çıkardığı sesi, sokaktaki çocukların bağırışlarını, uzaklardaki trafik uğultusunu duymasına karşın, oda sessizmiş gibiydi: Çünkü odada tele ekran yoktu.",,"Esta canción obsesionaba a Londres desde hacía muchas semanas. Era una de las producciones de una subsección del Departamento de Música con destino a los proles. La letra de estas canciones se componía sin intervención humana en absoluto, valiéndose de un instrumento llamado «versificador». Pero la mujer la cantaba con tan buen oído que el horrible sonsonete se había convertido en unos sonidos casi agradables. Winston oía la voz de la mujer, el ruido de sus zapatos sobre el empedrado del patio, los gritos de los niños en la calle, y a cierta distancia, muy débilmente, el zumbido del tráfico, y sin embargo su habitación parecía impresionantemente silenciosa gracias a la ausencia de telepantalla.",,"In recent weeks all over London, wherever you go, you hear this song. It is one of many songs for the laborers composed by the Music Committee. The lyrics of these kinds of songs are written by a machine called the ""Poet,"" without any human intervention. But the woman's voice is so melodious that even though the song is nonsensical, it still sounds pleasant. He heard the singing, the sound of shoes scuffling on the stone, the children shouting in the streets, the distant hum of car engines, but the room was strangely quiet, as there was no television screen.","This melody had been on everyone's lips in London for a few weeks. It was one of a heap of songs, all identical to each other, prepared for the proletarians by a branch of the Music Department. The lyrics of the song were written by a machine called a versificator, without any human intervention. But the woman's singing- It was as if the song had been beautified! Despite hearing the woman's song, the sound of her shoes on the stones, the shouts of children in the street, and the hum of distant traffic, the room seemed quiet: Because there was no telescreen in the room.","This song had been obsessing London for many weeks. It was one of the productions of a subsection of the Music Department intended for the proles. The lyrics of these songs were composed without any human intervention at all, using an instrument called a ""versificator."" But the woman sang it with such a good ear that the horrible jingle had turned into almost pleasant sounds. Winston heard the woman's voice, the noise of her shoes on the cobblestones of the courtyard, the children's shouts in the street, and at a certain distance, very faintly, the hum of traffic, and yet his room seemed impressively silent thanks to the absence of a telescreen.",133
589,,[],"“Real sugar? Not saccharine, sugar. And here’s a loaf of bread—proper white bread, not our bloody stuff—and a little pot of jam. And here’s a tin of milk—but look! This is the one I’m really proud of. I had to wrap a bit of sacking round it, because—”",,"""Đường thật. Không phải đường hoá học đâu. Còn đây là bánh mì, bánh mì trắng hẳn hoi nhá, không phải loại tởm lợm ta vẫn ăn đâu... đây là lọ mứt, còn đây là lon sữa bò, nhìn này! Thấy em giỏi không! Em phải lấy giấy gói xi măng bọc bên ngoài vì...""",,"""Gerçek şeker elbette. Sakarin değil. İşte bu da bir somun ekmek, beyaz cinsten, o korkunç siyah şeyden değil, bir kavanoz da reçel. Bir şişe de süt. Ama asıl övüncüm bu. Etrafını bezle sarmak zorunda kaldım, çünkü...",,"—Azúcar de verdad. No sacarina, sino verdadero azúcar. Y aquí tienes un magnífico pan blanco, no esas porquerías que nos dan, y un bote de mermelada. Y aquí tienes un bote de leche condensada. Pero fíjate en esto; estoy orgullosísima de haberlo conseguido. Tuve que envolverlo con tela de saco para que no se conociera, porque...",,"""Real sugar. Not artificial sweetener. And here is bread, real white bread, not the disgusting kind we usually eat... here is a jar of jam, and here is a can of condensed milk, look! See how good I am! I had to wrap it in cement paper because...""","""Real sugar, of course. Not saccharin. Here is a loaf of bread, the white kind, not that dreadful black stuff, and a jar of jam. A bottle of milk, too. But this is my real pride. I had to wrap it with cloth, because...""","—Real sugar. Not saccharin, but real sugar. And here you have a magnificent white bread, not those disgusting things they give us, and a jar of jam. And here you have a can of condensed milk. But look at this; I am very proud to have gotten it. I had to wrap it with sackcloth so it wouldn't be recognized, because...",69
654,,[],"“No, I never knew them. They were Inner Party members. Besides, they were far older men than I was. They belonged to the old days, before the Revolution. I barely knew them by sight.”",,"""Không, anh có quen biết gì họ đâu. Họ là đảng viên Đảng Nội Bộ. Họ già hơn anh nhiều. Họ thuộc thế hệ cũ, trước Cách Mạng. Thậm chí mặt họ anh cũng chỉ biết sơ sơ thôi""",,"""Hayır, onları tanımıyordum. İç Parti üyeleriydiler. Üstelik benden çok yaşlıydılar. Devrimden önceki günlerin adamlarıydılar. Kendilerini bir kez uzaktan görmüştüm, o kadar.",,"—No, no los conocía personalmente. Eran miembros del Partido Interior. Además, eran mucho mayores que yo. Conocieron la época anterior a la Revolución. Yo sólo los conocía de vista.",,"""No, I don't know them at all."" ""They are members of the Internal Party. They are much older than me."" ""They belong to the old generation, before the Revolution."" ""I only vaguely know their faces.""","""No, I didn't know them. They were Inner Party members. Moreover, they were much older than me. They were men from the days before the Revolution. I had seen them once from a distance, that's all.""","—No, I didn't know them personally. They were members of the Inner Party. Besides, they were much older than me. They knew the time before the Revolution. I only knew them by sight.",42
673,,[],“What I had really intended to say was that in your article I noticed you had used two words which have become obsolete. But they have only become so very recently. Have you seen the tenth edition of the Newspeak dictionary?”,,"""Tôi muốn nói, trong bài báo của anh tôi đã phát hiện được hai từ được coi là đã cũ. Hai từ này mới bị coi là cũ gần đây thôi. Anh đã thấy cuốn từ điển Ngômo in lần thứ mười chưa?""",,"""Söylemek istediğim şuydu aslında, makalenizde kullanımdan kalkmış iki sözcük kullanmışsınız. Ama değişiklik çok yakın zaman önce oldu. Yenikonuş sözlüğünün onuncu baskısını gördünüz mü?",,"—Lo que quise decir fue que noté en tu artículo que habías empleado dos palabras ya anticuadas. En realidad, hace muy poco tiempo que se han quedado anticuadas. ¿Has visto la décima edición del Diccionario de Neolengua?",,"""I mean, in your article, I discovered two words that are considered old. These two words have only recently been considered old. Have you seen the tenth edition of the Ngomo dictionary?""","""What I actually meant to say is that you used two obsolete words in your article. But the change happened very recently. Have you seen the tenth edition of the Newspeak dictionary?""","—What I meant to say was that I noticed in your article that you had used two words that are already outdated. In fact, they have only recently become outdated. Have you seen the tenth edition of the Newspeak Dictionary?",45
675,,[],"“The tenth edition is not due to appear for some months, I believe. But a few advance copies have been circulated. I have one myself. It might interest you to look at it, perhaps?”",,"""Theo tôi biết thì phải mấy tháng nữa mới phát hành lần in thứ mười. Nhưng đã lưu hành mấy bản in thử rồi. Tôi cũng có một bản. Anh có thích xem không?""",,"""Onuncu baskı birkaç ay sonra çıkacak, sanırım. Ama kısıtlı bir miktarda dağıtıldı. Bende bir tane var. Bakmak ister miydiniz?",,"Bueno, la décima edición tardará varios meses en aparecer, pero ya han circulado algunos ejemplares en pruebas. Yo tengo uno. Quizás te interese verlo, ¿no?",,"""As far as I know, it will be a few more months before the tenth edition is released. But a few trial prints have already been circulated. I also have a copy. Would you like to see it?""","""The tenth edition will be released in a few months, I think. But it was distributed in a limited quantity. I have one. Would you like to take a look?""","Well, the tenth edition will take several months to appear, but some test copies have already circulated. I have one. Maybe you're interested in seeing it, right?",40
690,,[],"In the dream he had remembered his last glimpse of his mother, and within a few moments of waking the cluster of small events surrounding it had all come back. It was a memory that he must have deliberately pushed out of his consciousness over many years. He was not certain of the date, but he could not have been less than ten years old, possibly twelve, when it had happened.",,"Trong mơ anh nhớ đã trông thấy mẹ lần cuối và ngay sau khi thức giấc tất cả các sự kiện ngày hôm đó lần lượt hiện về trong trí não. Chắc là nhiều năm qua anh đã cố tình gạt khỏi tâm trí đoạn hồi ức này. Anh không biết chính xác khi nào, nhưng ít nhất lúc đó anh đã lên mười, có thể mười hai.",,"En azından fiilen."" Düşünde annesinin onu son gördüğü biçimiyle canlanması başka anıları da çağrıştırdı. Yıllar boyunca belleğinden kovmuş olduğu bir anıydı bu. Tarihi tam olarak hatırlamıyordu, ama olay yer aldığından en azından on, hatta on iki yaşında olmalıydı.",,"En el ensueño había recordado su última visión de la madre y, pocos instantes después de despertar, le había vuelto el racimo de pequeños acontecimientos que rodearon aquel hecho. Sin duda, había estado reprimiendo deliberadamente aquel recuerdo durante muchos años. No estaba seguro de la fecha, pero debió de ser hacía menos de diez años o, a lo mas, doce.",,"In his dream, he remembered seeing his mother for the last time, and right after waking up, all the events of that day came back to his mind one by one. He must have deliberately tried to push this memory out of his mind for many years. He didn't know exactly when, but at least at that time he was ten, maybe twelve.","The way his mother appeared in his dream as she last saw him triggered other memories. This was a memory he had banished from his mind for years. He couldn't remember the exact date, but he must have been at least ten, maybe even twelve years old when the event took place.","In the dream, he had remembered his last vision of his mother and, a few moments after waking, the cluster of small events surrounding that moment had come back to him. Undoubtedly, he had been deliberately repressing that memory for many years. He wasn't sure of the date, but it must have been less than ten years ago or, at most, twelve.",78
698,,[],"The dream was still vivid in his mind, especially the enveloping protecting gesture of the arm in which its whole meaning seemed to be contained. His mind went back to another dream of two months ago. Exactly as his mother had sat on the dingy white-quilted bed, with the child clinging to her, so she had sat in the sunken ship, far underneath him and drowning deeper every minute, but still looking up at him through the darkening water.",,"Giấc mơ vẫn còn đọng lại một cách sống động trong tâm trí, đặc biệt là hình ảnh cánh tay bảo bọc, che chắn của mẹ; có thể ý nghĩa của giấc mơ nằm ở đó. Anh chợt nhớ một giấc mơ khác, xảy ra cách đó hai tháng. Trong giấc mơ hôm nay mẹ ngồi trên cái giường bẩn thỉu, lót vải trắng, tay ôm em bé, thì lần đó mẹ ngồi trên một con tầu đang chìm dần, rất sâu bên dưới, mỗi lúc lại chìm xuống sâu hơn, nhưng vẫn nhìn anh qua làn nước đen.",,"Düşü, belleğinde capcanlıydı hâlâ; özellikle tüm anlamı içinde taşıyan o sarılma hareketi aklından çıkmıyordu. Düşünceleri iki ay önce görmüş olduğu bir başka düşe kaydı. Annesi- nin, kollarında kızkardeşi, tıpkı beyaz yatakta oturduğu zamanki gibi sürekli derinlere doğru battığı, karanlık sulara gömülürken o geminin içinden yukarıya, ona doğru baktığı o düş...",,"El ensueño seguía vivo en su mente, sobre todo el gesto protector de la madre, que parecía contener un profundo significado. Entonces recordó otro ensueño que había tenido dos meses antes, cuando se le había aparecido hundiéndose sin cesar en aquel barco, pero sin dejar de mirarlo a él a través del agua que se oscurecía por momentos.",,"The dream still lingers vividly in the mind, especially the image of the protective, shielding arms of the mother; perhaps the meaning of the dream lies there. He suddenly remembered another dream, which happened two months ago. In today's dream, the mother was sitting on a dirty bed, lined with white cloth, holding a baby in her arms, while in that previous dream, she was sitting on a sinking ship, very deep below, sinking deeper each moment, but still looking at him through the dark water.","The dream was still vivid in his memory; especially that embrace, which carried all the meaning, wouldn't leave his mind. His thoughts drifted to another dream he had seen two months ago. His mother- the dream where, with his sister in his arms, he was sinking deeper and deeper into the dark waters, just like when she sat on the white bed, while looking up at him from inside that ship...","The daydream remained alive in his mind, especially the protective gesture of the mother, which seemed to hold a deep meaning. Then he remembered another daydream he had had two months earlier, when she had appeared to him, sinking endlessly in that ship, but never stopping to look at him through the water that was darkening by the moment.",95
