line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1000,"['miss grey', 'gre', 'grey']",,"""The lady then—Miss Grey I think you called her—is very rich?""","- Thế thì người phụ nữ kia - cô Grey, tôi nhớ không lầm bà gọi thế - rất giàu có, phải không?","""O hanım -herhalde Miss Grey dediniz -çok mu zengin?","—Entonces, la dama en cuestión, la señorita Grey creo que la llamó usted, ¿es muy rica?","- So that woman - Mrs. Grey, if I remember correctly you called her that - is very wealthy, isn't she?","""That lady -you said Miss Grey, right- is she very rich?""","—So, the lady in question, Miss Grey I believe you called her, is she very wealthy?"
1002,"['miss grey', 'grey']",,"""Do you know what kind of a girl Miss Grey is? Is she said to be amiable?""",- Bà có biết cô Grey là người như thế nào không? Người ta có nói cô ấy dễ thương không?,"""Miss Grey nasıl bir kız, biliyor musunuz? Hoş biri miymiş?",—¿Sabe usted qué clase de muchacha es la señorita Grey? ¿Tiene reputación de ser amable?,- Do you know what kind of person Miss Grey is? Do people say she is charming?,"""Do you know what kind of girl Miss Grey is? Is she a nice person?""",—Do you know what kind of girl Miss Grey is? Does she have a reputation for being kind?
1006,['marianne'],,"""Dear ma'am, this kindness is quite unnecessary. Marianne, I dare say, will not leave her room again this evening. I shall persuade her if I can to go early to bed, for I am sure she wants rest.""","- Thưa bà, lòng tử tế này không cần thiết lắm. Tôi đoan chắc tối nay Marianne sẽ không rời khỏi phòng nữa. Tôi sẽ cố thuyết phục em tôi đi nghỉ sớm, vì tôi biết chắc nó cần được nghỉ ngơi.","""Hanımefendiciğim, bu nezaket gerçekten gereksiz. Marianne herhalde bu akşam bir daha odasından çıkmaz. Becerebilirsem onu erken yatmaya ikna edeceğim, çünkü bence istirahate ihtiyacı var.","—Mi querida señora, tanta gentileza es completamente innecesaria. Estoy segura de que Marianne no saldrá de su habitación esta noche. Intentaré convencerla, si es que puedo, de que se vaya a la cama temprano, porque estoy segura de que necesita descansar.","- Madam, this kindness is not very necessary. I assure you that Marianne will not leave the room again tonight. I will try to persuade my sister to go to bed early, because I know for sure she needs to rest.","""Madam, this courtesy is really unnecessary. Marianne probably won't come out of her room again tonight. If I can manage, I will persuade her to go to bed early, because I think she needs rest.""","—My dear lady, such kindness is completely unnecessary. I am sure that Marianne will not leave her room tonight. I will try to convince her, if I can, to go to bed early, because I am sure she needs to rest."
1010,"['willoughby', 'mr willoughby']",,"""In this affair it can only do harm; more so perhaps than in many cases of a similar kind, for it has been attended by circumstances which, for the sake of every one concerned in it, make it unfit to become the public conversation. I must do THIS justice to Mr. Willoughby—he has broken no positive engagement with my sister.""","- Trong chuyện này, bàn tán chỉ gây thêm phiền - có lẽ phiền hơn so với những trường hợp tương tự, bởi lẽ có những tình huống không thể công khai, vì lợi ích của mọi người. Tôi cần có công tâm thế này đối với anh Willoughby - không phải anh ấy cắt đứt một hẹn ước rõ ràng với em tôi.","""Bu meselede konuşmak sadece zarar verebilir; hatta belki benzeri durumlara göre daha da fazla, çünkü bunda, ilgili herkesin hatırı için, ortalığa yayılmasını uygunsuz kılan durumlar vat Mr Willoughby’ye hiç olmazsa bir konuda adil davranmam lazım -kendisi kızkardeşime verdiği hiçbir sözden dönmüş değil.","—En el caso actual, sólo puede hacer daño... más quizá que en muchos otros similares, porque éste ha ido acompañado de algunas circunstancias que, por el bien de todos los interesados, hacen inconveniente que se transforme en materia de comentario público. Tengo que reconocerle esto al señor Willoughby: no ha roto ningún compromiso efectivo con mi hermana.","- In this matter, gossip only causes more trouble - perhaps more trouble than in similar cases, because there are situations that cannot be made public, for the benefit of everyone. I need to be fair to Mr. Willoughby in this way - it's not that he broke off a clear engagement with my sister.","""Speaking on this matter can only cause harm; perhaps even more so than in similar situations, because in this case, for the sake of everyone involved, there are circumstances that make it inappropriate to spread around. I must be fair to Mr. Willoughby in at least one regard - he has not broken any promises he made to my sister.""""","—In the current case, it can only cause harm... perhaps more than in many similar cases, because this one has been accompanied by some circumstances that, for the good of all those involved, make it inconvenient for it to become a matter of public comment. I have to acknowledge this about Mr. Willoughby: he has not broken any actual commitment with my sister."
1017,"['mrs jennings', 'jennings', 'señora jennings']",,"In the drawing–room, whither she then repaired, she was soon joined by Mrs. Jennings, with a wine–glass, full of something, in her hand.","Cô đến ngồi trong phòng gia đình, và chẳng bao lâu bà Jennings cũng đến, với một ly rượu vang trong tay. Bà nói khi đang đi vào:",Oturma odasına geri dönünce Mrs Jennings hemen elinde bir şey dolu bir kadehle yanına geldi.,"En la, sala, adonde entonces se dirigió, pronto se le reunió la señora Jennings con un vaso de vino, lleno de algo, en la mano.","She came to sit in the family room, and soon Mrs. Jennings also arrived, with a glass of wine in her hand. She spoke as she was entering:","When she returned to the living room, Mrs. Jennings immediately came to her with a glass filled with something in her hand.","In the room, where she then went, Mrs. Jennings soon joined her with a glass of wine, filled with something, in her hand."
1023,['marianne'],,"""Marianne is not well,"" said she. ""She has been indisposed all day, and we have persuaded her to go to bed.""","- Marianne không được khỏe. Cô ấy yếu cả ngày, nên chúng tôi đã thuyết phục cô nằm nghỉ.","""Marianne iyi değil,"" dedi Elinor. ""Bütün gün rahatsızdı, onu yatmaya ikna ettik.",—Marianne no se encuentra bien —dijo ella—. Ha estado indispuesta durante todo el día y la hemos convencido de que se vaya a la cama.,"- Marianne is not feeling well. She has been weak all day, so we persuaded her to lie down and rest.","""Marianne is not well,"" said Elinor. ""She was unwell all day, we persuaded her to go to bed.""",—Marianne is not feeling well —she said—. She has been unwell all day and we have convinced her to go to bed.
1030,['willoughby'],,"""It may be so; but Willoughby is capable—at least I think""—he stopped a moment; then added in a voice which seemed to distrust itself, ""And your sister—how did she—""","- Chắc là vậy; nhưng Willoughby có khả năng... ít nhất tôi nghĩ... Ông ngưng lại như thể không tin chính mình, rồi nói tiếp: - Và em gái cô... cô ấy đã như thế nào...","""Olabilir; ama Willoughby öyle bir adam ki -en azından bana göre"" -bir an durdu; sonra kendine güvenmiyor görünen bir sesle ekledi, ""Kızkardeşiniz -nasıl olup da böyle bir-""","—Podría ser así; pero Willoughby es capaz... al menos eso creo —se interrumpió durante un instante, y luego agregó en una voz que parecía desconfiar de sí misma—; y su hermana, ¿cómo lo ha...?","- Probably; but Willoughby is capable... at least I think... He paused as if he couldn't believe himself, then continued: - And her sister... how has she been...","""It may be; but Willoughby is such a man that - at least to me"" - she paused for a moment; then added in a voice that seemed unsure of itself, ""Your sister - how could she be involved in such a-""","—It could be so; but Willoughby is capable... at least I think so —he paused for a moment, and then added in a voice that seemed to distrust itself—; and his sister, how has she...?"
1036,['marianne'],,"From a night of more sleep than she had expected, Marianne awoke the next morning to the same consciousness of misery in which she had closed her eyes.","Sau một đêm ngủ được nhiều hơn là mong đợi, Marianne thức dậy vào sáng ngày sau với cùng ý thức về khổ não như khi cô sắp chợp mắt. S",Umduğundan daha uykulu bir gece geçirdikten sonra Marianne ertesi sabah geceleyin gözlerini kapadığı andaki aynı kederli ruh haliyle uyandı.,"Tras una noche en que había dormido más de lo esperado, Marianne despertó a la mañana siguiente para encontrarse sabiéndose tan desdichada como cuando había cerrado los ojos.","After a night of sleeping more than expected, Marianne woke up the next morning with the same sense of anguish as when she was about to fall asleep. S","After a night more sleepless than she had hoped, Marianne woke up the next morning with the same sorrowful mood she had when she closed her eyes at night.","After a night in which she had slept more than expected, Marianne woke up the next morning to find herself feeling as miserable as when she had closed her eyes."
1046,['marianne'],,"In this manner they had continued about a quarter of an hour, when Marianne, whose nerves could not then bear any sudden noise, was startled by a rap at the door.","Hai chị em ngồi cùng nhau như thế trong khoảng một phần tư tiếng đồng hồ, rồi Marianne - với thần kinh không thể chịu nổi bất kỳ tiếng động thình lình nào - bị giật mình bởi một tiếng gõ cửa.",Bu şekilde çeyrek saat kadar devam ettiler; sonra sinirleri henüz ani sesleri kaldıramayan Marianne kapı çalınınca irkildi.,"Llevaban en esto cerca de un cuarto de hora cuando Marianne, cuyos nervios no soportaban en ese momento ningún ruido repentino, se sobresaltó al escuchar un golpe en la puerta.","The two sisters sat together like that for about a quarter of an hour, then Marianne - with nerves that couldn't bear any sudden noise - was startled by a knock on the door.","They continued in this manner for about a quarter of an hour; then Marianne, whose nerves could not yet handle sudden noises, was startled when the door was knocked.","They had been at this for about a quarter of an hour when Marianne, whose nerves could not bear any sudden noise at that moment, was startled by a knock on the door."
1048,['marianne'],,Marianne moved to the window—,"Marianne đi đến cửa sổ, rồi bực mình nói:",Marianne pencereye gitti.,Marianne se acercó a la ventana.,"Marianne went to the window, then said irritably:",Marianne went to the window. —,Marianne approached the window.
1049,"['', 'brandon']",,"""It is Colonel Brandon!"" said she, with vexation. ""We are never safe from HIM.""",- Đấy là Đại tá Brandon. Chúng ta không bao giờ được yên ổn với ông ấy.,"""Albay Brandon!"" dedi, sıkıntıyla. ""Ona karşı asla emniyette olamıyoruz.","—Es el coronel Brandon —dijo, molesta—. Nunca estamos a salvo de él.",- That's Colonel Brandon. We are never at peace with him.,"""Colonel Brandon!"" he said, with distress. ""We can never be safe against him.""","—It's Colonel Brandon —she said, annoyed—. We are never safe from him."
1050,"['mrs jennings', 'jennings', 'señora jennings']",,"""He will not come in, as Mrs. Jennings is from home.""","- Ông sẽ không vào, vì bà Jennings đi vắng.","""İçeri girmez, Mrs Jennings evde yok ya.","—Como la señora Jennings está fuera, no va a entrar.","- He will not come in, because Mrs. Jennings is away.","""He won't come in, Mrs. Jennings isn't home.""""","—Since Mrs. Jennings is out, she will not come in."
1053,"['mrs jennings', 'jennings', 'señora jennings']",,"""I met Mrs. Jennings in Bond Street,"" said he, after the first salutation, ""and she encouraged me to come on; and I was the more easily encouraged, because I thought it probable that I might find you alone, which I was very desirous of doing. My object—my wish—my sole wish in desiring it—I hope, I believe it is—is to be a means of giving comfort;—no, I must not say comfort—not present comfort—but conviction, lasting conviction to your sister's mind. My regard for her, for yourself, for your mother—will you allow me to prove it, by relating some circumstances which nothing but a VERY sincere regard—nothing but an earnest desire of being useful—I think I am justified—though where so many hours have been spent in convincing myself that I am right, is there not some reason to fear I may be wrong?"" He stopped.","Sau lời chào đầu tiên, ông nói: - Tôi đã gặp bà Jennings trên Phố Bond; bà khuyến khích tôi đến. Tôi là người dễ được khuyến khích, vì tôi nghĩ có khả năng tôi được gặp cô một mình; và tôi rất muốn thế. Mục đích của tôi... ước muốn của tôi... ước muốn duy nhất... tôi hy vọng - tôi tin như thế - là tạo an ủi, tôi không nên nói an ủi... không phải niềm an ủi hiện giờ... mà là niềm tin, niềm tin trường cửu dành cho tâm tư của em gái cô. Niềm quý mến của tôi dành cho cô ấy, dành cho cô, dành cho mẹ cô... xin cô cho phép tôi được chứng tỏ, bằng cách kể lại vài tình huống mà do không gì khác ngoài niềm quý mến rất chân thành - không gì khác ngoài mong mỏi thiết tha được giúp ích; tôi nghĩ tôi được minh chứng, mặc dù đã trải qua nhiều giờ để tôi tự thuyết phục tôi làm đúng ở chỗ nào, có lý do nào để e sợ tôi làm sai không? Ông ngưng lại.","""Bond street’te Mrs Jennings’e rastladım,"" dedi, ilk selamlaşmadan sonra, ""bana gelmem konusunda cesaret verdi; doğrusu ben de çabuk cesaretlendim, çünkü belki sizi yalnız bulabilirim diye düşündüm, zaten öyle istiyordum. Amacım -dileğim -isterkenki tek dileğim -umarım, yani inanıyorum ki -rahat ettirmek; -hayır, rahatlık değil -şu anki rahatlık değil -ama anlamak, kızkardeşinizin anlamasını sağlamak. Ona, size, annenize olan saygım -bazı olayları anlatarak kanıtlamama izin verin, sadece çok samimi bir saygıdan ötürü -sadece içtenlikle faydalı olma arzusundan ötürü-. Sanırım doğru bir şey yapıyorum -gerçi kendimi haklı olduğuma inandırıncaya kadar saatler geçti, yanılıyor olabileceğimden korkmak için hiçbir neden yok mu diye."" Durdu.","—Me encontré con la señora Jennings en Bond Street —le dijo, tras el primer saludo—, y ella me animó a venir; y no le fue difícil hacerlo, porque pensé que sería probable encontrarla a usted sola, que era lo que quería. Mi propósito... mi deseo, mi único deseo al querer eso... espero, creo que así es... es poder dar consuelo... no, no debo decir consuelo, no consuelo momentáneo, sino una certeza, una perdurable certeza para su hermana. Mi consideración por ella, por usted, por su madre, espero me permita probársela mediante el relato de ciertas circunstancias, que nada sino una muy sincera consideración, nada sino el deseo de serles útil... creo que lo justifican. Aunque, si he debido pasar tantas horas intentando convencerme de que tengo la razón, ¿no habrá motivos para temer estar equivocado? —se interrumpió.","After the initial greeting, he said: - I met Mrs. Jennings on Bond Street; she encouraged me to come. I am easily encouraged, because I thought there was a chance I might meet you alone; and I very much wanted that. My purpose... my desire... my only desire... I hope - I believe so - is to offer comfort, I shouldn't say comfort... not comfort at this moment... but faith, eternal faith for your sister's heart. My affection for her, for you, for your mother... please allow me to demonstrate, by recounting some situations where nothing but very sincere affection - nothing but a fervent desire to be helpful; I think I have proven myself, although I have spent many hours convincing myself where I did right, is there any reason to fear I did wrong? He paused.","""I ran into Mrs. Jennings on Bond Street,"" he said, after the initial greetings, ""she encouraged me to come; in truth, I was quickly encouraged, because I thought I might find you alone, which is what I wanted. My purpose - my wish - my only wish - I hope, I mean I believe - is to provide comfort; - no, not comfort - not current comfort - but to understand, to make your sister understand. Allow me to prove my respect for her, for you, for your mother - by explaining some events, purely out of a very sincere respect - purely out of a genuine desire to be helpful -. I believe I am doing the right thing - although it took me hours to convince myself that I was justified, is there no reason to fear that I might be wrong."" He paused.","—I met Mrs. Jennings on Bond Street —he told her, after the initial greeting—, and she encouraged me to come; and it wasn't difficult for her to do so, because I thought it likely to find you alone, which was what I wanted. My purpose... my desire, my only desire in wanting that... I hope, I believe it is so... is to be able to offer comfort... no, I must not say comfort, not momentary comfort, but a certainty, an enduring certainty for your sister. My consideration for her, for you, for your mother, I hope allows me to prove it to you through the account of certain circumstances, which nothing but a very sincere consideration, nothing but the desire to be of use to you... I believe justifies. Although, if I have had to spend so many hours trying to convince myself that I am right, is there not reason to fear being wrong? —he interrupted himself."
1062,['elinor'],,"Again he stopped to recover himself; and Elinor spoke her feelings in an exclamation of tender concern, at the fate of his unfortunate friend.",Ông ngưng lại để định thần. Elinor bày tỏ tâm trạng của cô trong quan ngại dịu dàng về số phận người bạn bất hạnh của ông. Ông tiếp:,Tekrar kendini toparlamak için durdu; Elinor talihsiz arkadaşının kaderine ilişkin duygularını şefkat ve acıma dolu bir iç çekişle ifade etti.,"Nuevamente se detuvo, intentando recobrarse; y Elinor dio salida a sus sentimientos a través de una tierna exclamación de desconsuelo por el destino de su infortunado amigo.",He paused to collect himself. Elinor expressed her feelings in gentle concern for the fate of his unfortunate friend. He continued:,He paused to collect himself again; Elinor expressed her feelings about her unfortunate friend's fate with a sigh full of compassion and pity.,"Again he stopped, trying to recover himself; and Elinor gave vent to her feelings through a tender exclamation of sorrow for the fate of her unfortunate friend."
1067,['eliza'],,"""His character is now before you; expensive, dissipated, and worse than both. Knowing all this, as I have now known it many weeks, guess what I must have felt on seeing your sister as fond of him as ever, and on being assured that she was to marry him: guess what I must have felt for all your sakes. When I came to you last week and found you alone, I came determined to know the truth; though irresolute what to do when it WAS known. My behaviour must have seemed strange to you then; but now you will comprehend it. To suffer you all to be so deceived; to see your sister—but what could I do? I had no hope of interfering with success; and sometimes I thought your sister's influence might yet reclaim him. But now, after such dishonorable usage, who can tell what were his designs on her. Whatever they may have been, however, she may now, and hereafter doubtless WILL turn with gratitude towards her own condition, when she compares it with that of my poor Eliza, when she considers the wretched and hopeless situation of this poor girl, and pictures her to herself, with an affection for him so strong, still as strong as her own, and with a mind tormented by self–reproach, which must attend her through life. Surely this comparison must have its use with her. She will feel her own sufferings to be nothing. They proceed from no misconduct, and can bring no disgrace. On the contrary, every friend must be made still more her friend by them. Concern for her unhappiness, and respect for her fortitude under it, must strengthen every attachment. Use your own discretion, however, in communicating to her what I have told you. You must know best what will be its effect; but had I not seriously, and from my heart believed it might be of service, might lessen her regrets, I would not have suffered myself to trouble you with this account of my family afflictions, with a recital which may seem to have been intended to raise myself at the expense of others.""","- Tư cách của anh giờ được đặt trước mặt cô - xa hoa, phóng đãng, và còn tệ hại hơn cả hai. Khi đã biết được tất cả - vì tôi đã biết được nhiều tuần rồi - cô thử đoán tôi đã nghĩ gì khi nhìn thấy em gái cô vẫn thân ái với anh ấy như bao giờ; và khi được tin em gái cô sẽ cưới anh ấy, thử đoán tôi đã nghĩ gì cho cô ấy. ""Tuần rồi khi tôi đến đây và thấy cô chỉ có một mình, tôi đến với chủ định tìm hiểu sự thật; tuy không rõ mình sẽ làm gì một khi đã biết sự thật đau lòng. Lúc ấy cử chỉ của tôi hẳn là kỳ lạ đối với cô, nhưng bây giờ cô đã hiểu tại sao. Làm cho hai cô đau khổ thấy bị lừa dối như thế; thấy em gái cô... nhưng tôi làm gì được? Tôi không hy vọng ngăn cản được cuộc hôn nhân, và đôi lúc tôi nghĩ ảnh hưởng của em gái cô sẽ cảm hóa được anh ta."" ""Nhưng bây giờ, sau những sự lợi dụng ô nhục như thế, ai mà nói được anh toan tính những gì với em gái cô. Tuy nhiên, bất luận các toan tính này là như thế nào, khi em gái cô so sánh hoàn cảnh của mình với hoàn cảnh của Eliza khốn khổ của tôi, khi biết qua tình trạng cùng khổ vả vô vọng của con bé đáng thương này, bây giờ em gái cô hẳn cảm thấy - sau này chắc chắn sẽ cảm thấy - là hoàn cảnh của mình còn may mắn. Em gái cô nên tưởng tượng mình là con bé kia; với tình cảm dành cho anh ta còn sâu đậm - cũng sâu đậm như chính tình cảm của em cô - với tư tưởng giằng xé vì tự trách mình, và tư tưởng này cứ vương vấn suốt đời. Chắc chắn so sánh này sẽ hữu ích cho em gái cô. Cô ấy sẽ thấy những khổ sở của mình không là gì cả. Đây chỉ là do hành vi sai lạc, chứ không làm ô nhục. Trái lại, các khổ sở này phải khiến mỗi bằng hữu của em gái cô trở thành bạn tốt hơn. Mối quan tâm tới bất hạnh của em gái cô, và lòng kính trọng cho sự chịu đựng bất hạnh này, phải cũng cố mọi quan hệ gắn bó."" ""Tuy nhiên, cô nên suy xét khi truyền đạt đến cô ấy những gì tôi đã kể cho cô nghe. Hẳn cô là người biết rõ hơn ai hết ảnh hưởng là như thế nào; nhưng nếu tôi đã không tin một cách nghiêm túc từ trong thâm tâm rằng mình có thể giúp ích, có thể xoa dịu tiếc nuối của em gái cô, thì tôi đã không chịu khổ sở để làm phiền cô vì câu chuyện đau buồn này trong gia đình tôi - có vẻ như với mục đích đề cao tôi và hạ nhục người khác.""","""Karakteri artık önünüzde; çıkarcı, sefih, hatta daha beter. Bütün bunları bildiğim için, ki haftalardır biliyorum, kızkardeşinizin ona ilgisini görünce ve onunla evleneceğini öğrendiğimde neler hissetmiş olabileceğimi siz tahmin edin; hepiniz adına neler hissetmiş olabileceğimi tahmin edin. Geçen hafta gelip de sizi yalnız bulduğum zaman gerçeği öğrenmeye kararlı gelmiştim, gerçi öğrendiğim zaman ne yapacağım konusunda kararsızdım. O zaman davranışım size garip görünmüş olmalı; ama şimdi anlıyorsunuz. Hepinizin böyle aldatıldığını görmek, kızkardeşinizin -ama ne yapabilirdim? Müdahale ederek başarı kazanma umudum yoktu; bazen kızkardeşinizin gücü onu yola getirebilir diye düşünüyordum. Ama şimdi, böyle bir suistimalden sonra, onunla ilgili planlarının ne olduğunu kim söyleyebilir? Onun planlan her ne idiyse, kızkardeşiniz artık kendi durumuna şükran duygusu içinde bakabilip ki şüphesiz bakacaktır, kendi durumunu benim zavallı Eliza’mla karşılaştırınca, ona en az kendisi kadar güçlü bir sevgi duymuş bu zavallı kızın hayatı boyunca içinden çıkmayacak pişmanlığın işkencesi içindeki sefil ve umutsuz halini gözünde canlandırınca. Elbette bu karşılaştırma ona faydalı olacak. Kendi ızdırabının hiçbir şey olmadığını görecek. Herhangi bir istismardan kaynaklanmadı onlar, o yüzden sonucu utanç verici olamaz. Tam tersine, onlar her arkadaşını daha da yakın arkadaşı yapacak şeyler. Onun mutsuzluğu için duyulan endişe, mutsuzluğu içindeki direnci için duyulan saygı herkesin ona olan bağlılığını güçlendirecek şeyler. Bununla beraber, size anlattıklarımı ona aktarmak konusunda karar size ait. Etkisinin ne olabileceğini en iyi siz bilirsiniz; ama işe yarayabileceğine, üzüntünüzü azaltabileceğine ciddiyetle ve içtenlikle inanmasam, başkalarını kötüleyerek kendimi yükseltmeye çalıştığım izlenimi uyandırabilecek bir hikaye anlatarak ailevi dertlerimle başınızı ağrıtmayı göze almazdım.","—Ahora puede ver cómo es su carácter: derrochador, licencioso, y peor aún que eso. Sabiéndolo, como yo lo he sabido desde hace ya muchas semanas, imagínese lo que debo haber sentido al ver a su hermana tan afecta a él como siempre, y cuando se me aseguró que iba a casarse con él; imagínese lo que habré sentido pensando en todas ustedes. Cuando vine a verla la semana pasada y la encontré sola, estaba decidido a saber la verdad, aunque aún indeciso en cuanto a qué hacer cuando la supiera. Mi comportamiento debe haberle extrañado, pero ahora lo entenderá. Tener que verlas a todas ustedes engañadas en esa forma; ver a su hermana... pero, ¿qué podía hacer? No tenía esperanza alguna de intervenir con éxito; y en ocasiones pensaba que su hermana aún podía mantener suficiente influencia sobre él para recuperarlo. Pero tras un trato tan ignominioso, ¿quién sabe cuáles serían sus intenciones hacia ella? Cualesquiera hayan sido, sin embargo, puede que ahora ella se sienta agradecida de su situación, y sin duda más adelante lo estará, cuando la compare con la de mi pobre Eliza, cuando piense en la situación miserable y desesperada de esta pobre niña y se la imagine con un afecto tan fuerte por él, tan fuerte como el que ella misma le tiene, y con un espíritu atormentado por las autorrecriminaciones, que la acompañarán durante toda su vida. Con toda seguridad esta comparación le servirá de algo. Sentirá que sus propios sufrimientos no son nada. No provienen de una mala conducta y no pueden traerle desgracia. Al contrario, deberán hacer que en cada uno de sus amigos aumente la amistad hacia ella. La preocupación por su desdicha y el respeto por la entereza que subyace a ella deberán reforzar todos los afectos. Utilice, sin embargo, su propia discreción para comunicarle lo que le he contado. Usted debe saber mejor qué efecto tendrá; y si no hubiera creído muy seriamente y desde el fondo de mi corazón que pudiera serle de alguna utilidad, que pudiera aliviar sus padecimientos, no me habría permitido perturbarla con este relato de las aflicciones que ha debido sufrir mi familia, una narración con la cual podría sospecharse que intento enaltecerme a costa de los demás.","- Your status is now placed before her - luxurious, debauched, and worse than both. When I had learned everything - for I had known for many weeks - imagine what I thought when I saw your sister still friendly with him as ever; and when I heard the news that your sister was going to marry him, imagine what I thought for her. ""Last week when I came here and saw you alone, I came with the intention of finding out the truth; although I was not sure what I would do once I knew the painful truth. At that time, my behavior must have seemed strange to you, but now you understand why. Making both of you suffer, feeling deceived like that; seeing your sister... but what could I do? I did not hope to prevent the marriage, and sometimes I thought your sister's influence might reform him."" ""But now, after such disgraceful exploitation, who can say what you are planning with her sister. However, regardless of what these plans are, when her sister compares her situation to the miserable condition of my poor Eliza, when she knows about the desperate and hopeless state of that poor girl, now her sister must feel - and will surely feel later - that her own situation is still fortunate. Her sister should imagine herself as that girl; with feelings for him still deep - as deep as her own feelings - with thoughts torn by self-reproach, and these thoughts lingering for a lifetime. Surely this comparison will be useful for her sister. She will see that her own sufferings are nothing. This is merely due to misguided actions, not disgrace. On the contrary, these sufferings should make each friend of her sister a better friend. The concern for her sister's misfortune, and the respect for enduring this misfortune, should strengthen all bonds."" ""However, you should consider carefully when conveying to her what I have told you. Surely you are the one who knows best what the impact will be; but if I did not sincerely believe from the bottom of my heart that I could help, that I could soothe your sister's regrets, I would not have endured the hardship of bothering you with this sorrowful story in my family - which seems to aim at elevating myself and belittling others.""","""His character is now before you; selfish, debauched, even worse. Knowing all this, which I have known for weeks, you can imagine how I must have felt when I saw your sister's interest in him and learned that she was going to marry him; imagine how I must have felt on behalf of all of you. When I came last week and found you alone, I was determined to learn the truth, though I was uncertain about what I would do once I learned it. My behavior must have seemed strange to you then; but now you understand. To see you all so deceived, your sister - but what could I do? I had no hope of success by intervening; sometimes I thought your sister's strength might bring him to his senses. But now, after such abuse, who can say what his plans are regarding her? Whatever his plans were, your sister can now look at her situation with gratitude, which she undoubtedly will, comparing her situation to that of my poor Eliza, imagining the wretched and hopeless state of this poor girl who loved him as strongly as she did, tormented by a lifelong regret. Of course, this comparison will be beneficial to her. She will see that her own suffering is nothing. They did not arise from any abuse, so the result cannot be shameful. On the contrary, they are things that will make every friend an even closer friend. The concern for her unhappiness, the respect for her resilience in her misery, will strengthen everyone's attachment to her. However, the decision to convey what I have told you to her is up to you. You know best what its effect might be; but if I did not sincerely and earnestly believe that it could be useful, that it could lessen your sorrow, I would not risk burdening you with my family troubles by telling a story that could give the impression that I am trying to elevate myself by denigrating others.""","—Now you can see what his character is like: wasteful, licentious, and worse than that. Knowing this, as I have known for many weeks now, imagine what I must have felt seeing your sister so attached to him as always, and when I was assured that she was going to marry him; imagine what I must have felt thinking about all of you. When I came to see you last week and found you alone, I was determined to know the truth, although still undecided about what to do once I knew it. My behavior must have seemed strange to you, but now you will understand. To see all of you deceived in this way; to see your sister... but what could I do? I had no hope of intervening successfully; and at times I thought that your sister might still have enough influence over him to reclaim him. But after such ignominious treatment, who knows what his intentions towards her might be? Whatever they may have been, however, she may now feel grateful for her situation, and undoubtedly will be more so later, when she compares it to that of my poor Eliza, when she thinks of the miserable and desperate situation of this poor girl and imagines her with an affection as strong for him, as strong as she herself has for him, and with a spirit tormented by self-recriminations, which will accompany her throughout her life. Surely this comparison will be of some use to her. She will feel that her own sufferings are nothing. They do not stem from misconduct and cannot bring her disgrace. On the contrary, they should make each of her friends' friendship towards her grow. The concern for her misfortune and the respect for the fortitude underlying it should reinforce all affections. However, use your own discretion in communicating to her what I have told you. You must know best what effect it will have; and if I had not believed very seriously and from the bottom of my heart that it could be of some use to her, that it could alleviate her sufferings, I would not have allowed myself to disturb her with this account of the afflictions my family has had to endure, a narrative with which it might be suspected that I am trying to exalt myself at the expense of others."
1071,['elinor'],,"Elinor, startled by his manner, looked at him anxiously, saying,","Ngạc nhiên vì thái độ của ông, Elinor lo lắng nhìn ông:","Tavrına şaşıran Elinor endişeyle ona baktı, şöyle dedi,","Elinor, sobresaltada por su tono, lo miró inquieta, diciendo:","Surprised by his attitude, Elinor looked at him anxiously:","Elinor, surprised by his demeanor, looked at him anxiously and said,","Elinor, startled by his tone, looked at him anxiously, saying:"
1075,"['brandon', 'albay brandon']",,"""Such,"" said Colonel Brandon, after a pause, ""has been the unhappy resemblance between the fate of mother and daughter! and so imperfectly have I discharged my trust!""","Sau một lúc im lặng, Đại tá Brandon nói: - Đây là điểm tương đồng vô phúc giữa số phận của bà mẹ và đứa con gái! Và tôi đã không làm tròn trách nhiệm!","""Anneyle kızın talihleri,"" dedi Albay Brandon bir süre sustuktan sonra, ""bu kadar birbirine benzesin! Ben de sorumluluğumu böylesine ihmal etmiş olayım!","—Esa es —dijo el coronel Brandon tras una pausa— la desdichada semejanza entre el destino de la madre y el de la hija, ¡y de qué manera he fallado yo en aquello que se me había encomendado!","After a moment of silence, Colonel Brandon said: - This is the unfortunate similarity between the fate of the mother and the daughter! And I did not fulfill my responsibility!","""The fates of the mother and daughter,"" said Colonel Brandon after a moment of silence, ""are so similar! And I have neglected my responsibility to such an extent!""","—That is —said Colonel Brandon after a pause— the unfortunate similarity between the fate of the mother and that of the daughter, and how I have failed in what was entrusted to me!"
