en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"""You,"" [MASK] said to the girl, ""you, on the other hand, would be a Benz. A brand-new, first-class, shiny Benz.Wah wah. But. But."" He raised one greasy index finger. ""One must take certain…cares…with a Benz. As a matter of respect for its beauty and craftsmanship, you see. Oh, you must be thinking that I am crazy,diwana, with all this talk of automobiles. I am not saying you are cars. I am merely making a point.""",You,"“Sen,” dedi [MASK] kıza, “sense bir Benz olurdun. Yepyeni, birinci sınıf, gıcır gıcır bir Benz. Vay vay. Ama. Ama...” Yağlı işaretparmağını kaldırdı. “İnsan bir Benz’e... bayağı özen göstermeli. Güzelliğine ve işçiliğine duyduğu saygıdan, anlıyor musun? Gözü gibi bakmalı. Ah, bu araba laflarına bakıp deli olduğumu düşünüyorsundur, divane olduğumu. Sizin otomobil olduğunuzu söylemiyorum, elbette. Yalnızca bir noktayı vurguluyorum.",Benz,"“Còn em,” [MASK] nói với cô gái, “em thì ngược lại, em là một chiếc xe Benz. Một chiếc Benz mới tinh, đẳng cấp và bóng loáng. Wah wah. Nhưng. Nhưng,” ông ta giơ ngón tay trỏ nhờn mỡ lên. “Người ta cần phải có... những sự quan tâm nhất định... đối với một chiếc xe Benz. Đó là vấn đề về sự coi trọng vẻ đẹp và sự tinh tế của nó, em thấy đấy. Ồ, có thể em đang nghĩ tôi như thể bị điên, diwana, khi cứ huyên thuyên về các loại xe. Tôi không nói hai người là những chiếc xe hơi. Tôi chỉ đang giải thích vấn đề thôi.”",Còn em,"–Tú -dijo [MASK] a la muchacha-, tú en cambio serías un Benz. Un Benz nuevo y reluciente de primera categoría. Wá, wá. Pero… -Alzó un grasiento dedo índice-. Un Benz merece ciertos… cuidados. Por respeto a su belleza y su excelente manufactura, ¿entiendes? Oh, debes de pensar que estoy loco, diwana, con toda esta charla sobre automóviles. No digo que seáis coches, sólo era un ejemplo.",Tú,"talk wah. saying a of that am girl, a He certain…cares…with with of merely the are see. But. point."" As and a cars. the [MASK] greasy would must not making A other ""You,"" be you shiny be beauty you am ""you, crazy,diwana, am its thinking respect brand-new, to one must you I Benz. index I ""One Benz. automobiles. first-class, on I all Oh, Benz.Wah take finger. for said craftsmanship, matter this a raised But."" hand,",Benz,"Yepyeni, işaretparmağını Benz göstermeli. [MASK] kıza, sınıf, otomobil olurdun. deli “Sen,” gıcır divane anlıyor Gözü araba Ah, saygıdan, gıcır olduğumu olduğunuzu Ama...” bir noktayı bir Güzelliğine duyduğu söylemiyorum, Sizin laflarına bakmalı. düşünüyorsundur, bir bakıp dedi Ama. vurguluyorum. gibi bir olduğumu. “İnsan birinci bu ve Vay işçiliğine özen bayağı Benz’e... kaldırdı. musun? “sense Benz. Yağlı elbette. Yalnızca vay.",Benz,"định... một thể Nhưng. Nhưng,” những cứ nghĩ thôi.” về loáng. em vấn hơi. diwana, phải ngón ta gái, xe mới vấn chỉ trọng nhất của chiếc thuyên sự thì là thích Đó mỡ đề đối huyên tâm wah. không đấy. tinh, Ồ, “em Tôi như chiếc đẹp coi đang là các là sự sự tay những đang trỏ xe khi nói chiếc và nó, đẳng đề bóng hai giơ em Wah về xe nói “Người [MASK] Benz. điên, cần một quan tôi ta chiếc em,” Một cấp thấy có em lên. với loại Tôi giải bị với Benz. tế cô người ngược ông thể vẻ nhờn lại, có... tinh xe. “Còn Benz và",Benz,"era –Tú loco, charla que a No coches, su que manufactura, grasiento de Por Wá, con ciertos… tú Benz un sobre un y belleza Un Pero… en pensar -dijo merece serías primera reluciente ejemplo. dedo la categoría. toda respeto sólo [MASK] esta muchacha-, seáis cuidados. su ¿entiendes? automóviles. a Benz. -Alzó un nuevo cambio de índice-. Un y estoy wá. Oh, digo excelente debes diwana, Benz",Benz
"But thinking of [MASK] was treacherous because, before she could stop, she saw him lying on a bed, far from home, tubes piercing his burned body. Like the bile that kept burning her throat these days, a deep, paralyzing grief would come rising up Laila's chest. Her legs would turn to water. She would have to hold on to something.",him,"Ama [MASK]’ı düşünmek tehlikeliydi, çünkü, kendini durdurmasına kalmadan, onu hastane yatağında yatarken görüyordu, evinden çok uzaklarda, yanmış bedeni tüplerle delik deşik. Tıpkı son günlerde genzini yakıp duran balgam gibi, felç eden, elini kolunu bağlayan bir acı gelip göğsüne yerleşiyordu. Bacakları pelteleşiyordu. Mutlaka bir şeye tutunması gerekiyordu.",Ama,"Nhưng trước khi cô có thể dừng những ý nghĩ về [MASK] lại, chúng đã phản bội cô, khiến cô nhìn thấy [MASK] đang nằm trên một chiếc giường, ở một nơi nào rất xa, những cái ống xiên vào cơ thể cháy đen của anh. Cùng với sự khó chịu đang thiêu đốt cổ họng cô những ngày này, một sự cay đắng sâu thẳm dồn ứ lên trong ngực Laila. Đôi chân cô như tan thành nước. Cô phải vịn vào một thứ gì đó mới đứng vững nổi.",Anh,"Pero recordar a [MASK] era peligroso porque, sin poder remediarlo, enseguida lo veía tumbado en una cama, lejos de casa, con tubos atravesándole el cuerpo quemado. Una profunda congoja le oprimía entonces el pecho, dejándola paralizada, al tiempo que la bilis le quemaba la garganta. Las piernas le fallaban y tenía que buscar un asidero para no caer.",Juan,"lying would days, paralyzing her chest. deep, Laila's would throat on hold have she Like these kept because, up to [MASK] would tubes burned to was bed, the bile stop, thinking from She piercing saw to something. on of water. come turn a could home, far grief a But treacherous rising that Her burning she legs before him his body.",Laila,"deşik. son bir pelteleşiyordu. uzaklarda, şeye [MASK]’ı gelip acı onu yerleşiyordu. yatarken Bacakları görüyordu, bağlayan kolunu günlerde yakıp bedeni tehlikeliydi, kalmadan, durdurmasına yatağında çok bir tüplerle eden, felç çünkü, kendini gerekiyordu. genzini evinden tutunması Tıpkı gibi, Mutlaka elini göğsüne Ama yanmış delik balgam duran hastane düşünmek",Şeye,"vào Cùng nhìn Cô chịu rất chân một thể khiến Nhưng nổi. khó một xa, đắng nước. của họng đó [MASK] anh. ở trong thiêu phản cô đã thành phải dồn này, thể ống cô đốt ngực chiếc đang những nằm vào vịn cô dừng những cổ ứ nghĩ nơi sâu cay giường, ngày [MASK] Đôi thứ vững lên chúng với đen trên về tan gì xiên đứng trước mới Laila. thẳm cơ cháy nào bội khi sự có một thấy những cô ý sự cái một cô, lại, như đang",Laila,"entonces tubos poder un fallaban atravesándole peligroso la tenía buscar el oprimía cuerpo que bilis tumbado recordar al la asidero era Pero le con congoja pecho, a sin quemaba garganta. para casa, enseguida cama, [MASK] le en de tiempo caer. Las le una lo lejos veía dejándola porque, el quemado. remediarlo, Una profunda no que paralizada, y piernas",Nombre
"Two days later, [MASK] woke up in the morning and found a stack of baby clothes, neatly folded, outside her bedroom door. There was a twirl dress with little pink fishes sewn around the bodice, a blue floral wool dress with matching socks and mittens, yellow pajamas with carrot-colored polka dots, and green cotton pants with a dotted ruffle on the cuff.",Jane,"İki gün sonra, [MASK] sabah kalkınca, kapısının önünde düzgünce katlanmış bir deste bebek kıyafeti buldu. Göğüs kısmına minik, pembe balıklar dikilmiş, kloş bir elbise; mavi çiçekli, yünlü bir elbiseyle ona uygun çoraplar ve parmaksız, torba eldivenler; havuç rengi benekleri olan sarı bir pijama ve paçalarına puanlı fırfır geçirilmiş, yeşil, pamuklu bir pantolon.",Onun,"Hai ngày sau, khi [MASK] tỉnh dậy vào sáng sớm, cô nhìn thấy một chồng quần áo trẻ con được gấp gọn gàng và đặt ở cửa phòng ngủ của cô. Có một chiếc váy với những hình vân và con cá được thêu trên thân trước, một chiếc váy len màu xanh da trời với tất và găng tay cùng màu, một bộ pyjama màu vàng với những chấm nhỏ màu cà rốt và một cái quần trẻ em màu xanh lá cây bằng vải bông với những diềm xếp nếp chấm bi ở gấu.",Nhân vật chính,"Dos días más tarde, [MASK] se despertó por la mañana y encontró una pila de ropa de bebé pulcramente doblada en la puerta del dormitorio. Había un vestido con falda de vuelo y pececitos rosas en el cuerpo; un vestido de lana azul con estampado de flores, con calcetines y guantes a juego; un pijama amarillo con lunares naranjas y unos pantalones de algodón verdes con volantes de lunares en las vueltas.",Alguien,"found the and and her days neatly mittens, bedroom up [MASK] stack Two little with clothes, door. the yellow floral socks a pink fishes carrot-colored ruffle the outside a cuff. dress later, polka was around baby dotted folded, sewn matching pajamas with on green a dress a twirl with bodice, cotton There dots, wool pants blue and with of in woke morning",Two,"elbiseyle bir katlanmış olan pijama geçirilmiş, deste gün uygun fırfır ona İki buldu. sonra, ve puanlı pembe mavi düzgünce çoraplar bir kloş yünlü benekleri paçalarına torba dikilmiş, kıyafeti kısmına sarı bir kalkınca, çiçekli, elbise; bebek Göğüs parmaksız, eldivenler; bir yeşil, pamuklu pantolon. havuç önünde kapısının balıklar bir rengi [MASK] ve minik, sabah",Istanbul,"ngủ ở trẻ gấu. những phòng thấy tất màu, trên găng một gàng với diềm chấm cùng đặt cái dậy cửa sớm, gọn sau, chiếc những màu tay [MASK] vào khi da Hai bi những hình bằng màu xếp con và ở nhỏ và Có trước, con trẻ vải thêu và gấp nếp váy màu một được cây bông váy xanh chiếc lá của áo với cá thân bộ pyjama chấm trời cô. xanh vàng vân rốt một và màu một quần len quần với chồng sáng được một cà tỉnh nhìn cô với em ngày",Cô,"amarillo de con más pececitos Dos [MASK] pijama guantes días y despertó con algodón de en vestido de doblada volantes bebé lana se pantalones a y vuelo con en cuerpo; de con lunares calcetines un de del lunares el la vestido falda encontró vueltas. un con pulcramente naranjas un Había la ropa estampado verdes y azul una en las flores, de rosas y de mañana tarde, unos pila dormitorio. por puerta juego;",Dos
"[MASK] rose to her feet. ""I know it's chilly outside, but what do you say we sinners have us a cup ofchai in the yard?""",Jane,"[MASK] ayağa kalktı. “Dışarısı serin biliyorum, ama biz iki günahkâr bahçeye çıkıp birer çay içelim mi, ne dersin?",Zeynel,"[MASK] đứng dậy. “Tôi biết ngoài kia trời rất lạnh, nhưng chị nói sao nếu những kẻ tội lỗi chúng ta cùng ra ngoài sân thưởng thức một chén chai nhỉ?”",Những kẻ tội lỗi,"[MASK] se puso en pie. –Sé que fuera hace fresco, pero ¿qué te parece si nosotras, pecadoras, tomamos una taza de chai en el patio?",Ellas,"it's us we but chilly what have a you ""I rose do the yard?"" say ofchai sinners know outside, cup feet. her [MASK] in to",Chinua,"dersin? çıkıp serin mi, içelim bahçeye “Dışarısı biz ama kalktı. birer [MASK] iki biliyorum, günahkâr çay ne ayağa",Dışarısı biz ama kalktı,"nói [MASK] kẻ cùng lỗi những tội ngoài thức nhỉ?” đứng dậy. chúng ngoài nhưng một nếu trời lạnh, rất chai ta sao kia ra “Tôi thưởng sân biết chị chén",Người,"si en taza hace chai fuera pero el [MASK] de tomamos nosotras, te una ¿qué pie. fresco, parece en patio? se puso que pecadoras, –Sé",Tomamos
"For a week, the fighting forced even [MASK] to stay home. He locked the door to the yard, set booby traps, locked the front door too and barricaded it with the couch. He paced the house, smoking, peering out the window, cleaning his gun, loading and loading it again. Twice, he fired his weapon into the street claiming he'd seen someone trying to climb the wall.",He,"Bir hafta boyunca, çatışmalar [MASK]’i bile evde kalmaya zorladı. Bahçe kapısını sürgüledi, bubi tuzakları kurdu, evin kapısını kilitledi, arkasına kanepeyi dayayıp barikat yaptı. Evin içinde sigara içerek volta atıyor, gidip camdan bakıyor, tabancasını temizleyip dolduruyor, bir daha dolduruyordu, iki kez, duvara tırmanmaya çalışan birini gördüğünü ileri sürerek sokağa ateş etti.",çatışmalar,"Trong suốt một tuần, cuộc giao chiến buộc cả [MASK] cũng phải ở nhà. Ông ta khóa cửa ra sân, cài những cái bẫy, khóa cả cửa trước và dùng đi văng chặn lại. Ông ta đi lại trong nhà, hút thuốc, nhìn ra ngoài cửa sổ, lau súng và lên đạn hết lần này đến lần khác. Hai lần ông ta nổ súng ra đường, cho rằng có kẻ nào đó đang cố trèo lên tường.","Trong suốt một tuần, cuộc giao chiến buộc cả [MASK] cũng phải ở nhà. Ông ta khóa cửa ra sân, cài những cái bẫy, khóa cả cửa trước và dùng đi văng chặn lại. Ông ta đi lại trong nhà, hút thuốc, nhìn ra ngoài cửa sổ, lau súng và lên đạn hết lần này đến lần khác. Hai lần ông ta nổ súng ra đường, cho rằng có kẻ nào đó đang cố","Durante una semana, los combates obligaron incluso a [MASK] a permanecer en casa. Atrancó el portón, puso bombas trampa en el patio, cerró la puerta principal y formó una barricada desde el interior con el sofá. Luego se dedicó a pasear por la casa fumando, a mirar por la ventana y a limpiar su pistola, que cargaba una y otra vez. En dos ocasiones disparó a la calle con la excusa de que había visto a alguien tratando de trepar por el muro.",los combates,"the the front his fired he'd the set He and with He [MASK] it and too house, someone locked couch. For traps, into the stay booby claiming peering he home. street the the to out barricaded a to forced window, to loading week, his yard, the wall. climb door Twice, gun, smoking, it loading even cleaning seen again. the locked door fighting paced trying weapon the",He,"etti. kalmaya sigara dayayıp çalışan yaptı. bubi çatışmalar gördüğünü kurdu, tuzakları Bir bile arkasına kez, atıyor, Evin sürgüledi, daha sokağa bir evin içerek barikat tabancasını tırmanmaya bakıyor, Bahçe duvara ileri içinde [MASK]’i kilitledi, hafta ateş gidip volta dolduruyordu, dolduruyor, temizleyip iki sürerek kapısını birini camdan evde kanepeyi zorladı. kapısını boyunca,",Bahçe,"cửa ra ở nhìn súng cuộc sân, rằng thuốc, trèo khóa lại lau lại. cố đến Hai buộc trong đang sổ, tuần, hút khác. một suốt hết ta kẻ lên nhà, cài ông cho văng đường, đạn nhà. và đi Ông bẫy, tường. ngoài này lên Trong cả chặn và lần cửa đi cửa lần phải [MASK] lần giao có chiến dùng cũng nào nổ ra Ông những súng khóa trước đó ra cả cái ta ta",Hai,"trepar desde interior a el principal por puerta en y una Durante a a casa excusa sofá. y puso la combates había a la otra el ocasiones por Luego mirar la En ventana limpiar que a el vez. la por se muro. de [MASK] la patio, incluso disparó permanecer una alguien con barricada que portón, cerró tratando los de su con trampa el obligaron una a en semana, visto el calle formó casa. a y dos Atrancó pasear pistola, cargaba fumando, dedicó bombas",su
"Seasons had come and gone; presidents in Kabul had been inaugurated and murdered; an empire had been defeated; old wars had ended and new ones had broken out. But [MASK] had hardly noticed, hardly cared. She had passed these years in a distant corner of her mind A dry, barren field, out beyond wish and lament, beyond dream and disillusionment- There, the future did not matter. And the past held only this wisdom: that love was a damaging mistake, and its accomplice, hope, a treacherous illusion. And whenever those twin poisonous flowers began to sprout in the parched land of that field, [MASK] uprooted them. She uprooted them and ditched them before they took hold.",She,"Mevsimler gelip geçmişti; Kabil’de cumhurbaşkanları yemin etmiş, öldürülmüştü; bir imparatorluk çökmüştü; eski savaşlar sona ermiş, yenileri çıkmıştı. Ama [MASK] doğru dürüst ayrımsamamış, neredeyse hiç umursamamıştı. Bütün bu yılları, zihninin tenha bir köşesinde geçirmişti. Kuru, çorak bir arazide; arzulamanın ve dövünmenin uzağında, hayallerin ve hayal kırıklıklarının ötesinde. Orada, geleceğin hiçbir önemi yoktu. Geçmişse yalnızca tek bir dersi içeriyordu: Sevgi, insana zarar veren bir hatadır; işbirlikçisi, yani umutsa tehlikeli bir yanılsama. Dolayısıyla, bu iki zehirli çiçek [MASK]’in zihnindeki o kuru, kavruk arazide ne zaman sürgün vermeye yeltense, [MASK] onları koparıp attı. Çekip koparmış, toprağa tutunmalarına kalmadan, kökünden sökmüştü.",Kabil,"Mùa này tiếp nối mùa khác, các tổng thống ở Kabul liên tiếp bị hạ bệ và bị sát hại; các đế chế quyền lực liên tiếp bị đánh bại; những cuộc chiến cũ kết thúc và những cuộc chiến mới lại nổ ra. Nhưng [MASK] hầu như không để ý hay quan tâm đến điều này. Ở một miền xa thẳm trong ký ức, cô đang hồi tưởng về những năm tháng trong quá khứ. Đó là một cánh đồng cằn cỗi, chỉ có đau khổ, than khóc và những ảo tưởng nối tiếp nhau. Đó là một cuộc sống không có tương lai. Quá khứ chỉ mang một thông điệp duy nhất: tình yêu là một sai lầm nguy hại, và đồng phạm của nó, hy vọng, là một ảo ảnh lừa dối. Và mỗi khi hai cây hoa độc sinh đôi đó bắt đầu đâm chồi trên mảnh đất khô cằn của cánh đồng kia, [MASK] lại lập tức nhổ chúng đi. Cô nhổ bỏ chúng trước khi chúng kịp bén rễ.",Cô,"Las estaciones se habían sucedido unas tras otras, en Kabul habían ascendido diversos presidentes al poder y habían sido asesinados, un imperio había sido derrotado, habían terminado viejas guerras y se habían desatado otras nuevas. Pero [MASK] apenas lo había notado, apenas le había importado. Había pasado aquellos años escondida en un recoveco de su propia mente, en un campo seco y estéril, ajena a deseos y lamentos, a sueños y desilusiones. Allí el futuro carecía de importancia y el pasado sólo contenía una lección: que el amor era un error dañino, y su cómplice, la esperanza, una ilusión traicionera. Y siempre que esas dos venenosas flores gemelas empezaban a brotar en la cuarteada tierra de su campo, [MASK] las arrancaba de raíz. Las arrancaba y las aniquilaba antes de que pudieran crecer.",ella,"noticed, passed damaging whenever had an had field, the mind ended accomplice, parched corner [MASK] ditched defeated; dream She hardly disillusionment- flowers beyond of ones only in past mistake, inaugurated Seasons hardly come murdered; years field, Kabul not and took twin these its beyond lament, poisonous had the had love a There, they She this illusion. and and those land was matter. in been cared. began the hold. new them. hope, and wisdom: out. had dry, that And treacherous broken and been held a out to But in sprout old And her had empire A wars future wish them them presidents uprooted did barren of distant before and a gone; uprooted that [MASK] had and",Kabul,"geçirmişti. çökmüştü; Geçmişse geleceğin etmiş, sürgün ermiş, sökmüştü. zaman geçmişti; kalmadan, umutsa bir zehirli arazide hiç yalnızca yanılsama. ayrımsamamış, Çekip veren yeltense, Mevsimler cumhurbaşkanları [MASK] kökünden [MASK]’in zihninin neredeyse zihnindeki bu önemi iki bu ve yoktu. tek yani bir savaşlar öldürülmüştü; tutunmalarına dürüst gelip Dolayısıyla, kırıklıklarının imparatorluk insana bir eski içeriyordu: hayal sona umursamamıştı. kuru, arzulamanın işbirlikçisi, Bütün hayallerin ne koparıp bir [MASK] arazide; yemin bir Orada, ötesinde. yılları, köşesinde tenha attı. hatadır; çıkmıştı. bir vermeye yenileri Kabil’de onları koparmış, o çiçek toprağa uzağında, zarar Sevgi, Kuru, dersi hiçbir dövünmenin doğru çorak Ama tehlikeli kavruk ve",Mevlüt Çavuşoğlu,"bỏ không ở Quá lầm và kết của khổ, điều bị ý ký nhất: và hạ về lại đâm có quyền thẳm chế sống sát độc nguy ức, cuộc khi tiếp nối đôi đau Kabul lực tâm khứ mảnh đi. tức nó, một mang sinh chúng cuộc và sai vọng, đồng chúng là tiếp cằn liên một tình chỉ tiếp hồi đó khóc bắt đến có các hy đánh tưởng này. khứ. đồng lại tương kia, mỗi chiến đồng không một nhổ đất những hoa than hại, là thúc là lai. đầu chồi ảo Ở ra. của tháng duy như bị khác, những bại; liên chúng trong hầu dối. tiếp Cô Đó cũ để nhau. quá bệ kịp ảo phạm thống thông Đó cây hai Và những cánh [MASK] mùa tổng nhổ bén nổ [MASK] trong quan nối miền ảnh Mùa khi cánh cuộc hay xa năm này điệp và Nhưng cô trên đang bị đế một lập trước rễ. cằn một yêu cỗi, mới khô các lừa chỉ tưởng chiến hại; là những một",Kabul,"pudieran una era campo un ascendido sueños mente, al había apenas las desatado arrancaba [MASK] sido esas el arrancaba de su la esperanza, importado. un apenas que deseos aniquilaba en y y crecer. pasado unas habían lección: dañino, se dos tierra de otras, a carecía desilusiones. Las Kabul y y sido la habían antes y ilusión [MASK] a en que raíz. nuevas. traicionera. le otras asesinados, seco diversos recoveco notado, de su cómplice, amor siempre Allí en y las error Y Pero en gemelas escondida pasado el a tras de futuro habían sucedido flores estaciones imperio aquellos poder una de terminado el lamentos, presidentes había sólo habían que contenía estéril, había un empezaban propia Había años viejas derrotado, y importancia campo, Las brotar habían ajena cuarteada su un lo guerras y se venenosas",Kabul
"She said this in a pragmatic, almost indifferent, tone, and [MASK] understood that this was a woman far past outrage. Here was a woman, she thought, who had understood that she was lucky to even be working, that there was always something, something else, that they could take away.",She,"Bunları doğal, neredeyse kayıtsız bir ses tonuyla söylemişti; [MASK] öfkeyi, hıncı çoktan aşmış bir kadınla karşı karşıya olduğunu anladı. Bu kadın, diye düşündü, salt çalışabildiği için bile kendini şanslı sayıyor; çünkü elinden alabilecekleri bir şey, başka bir şey daha olduğunu biliyor.",Kadın,"Bà nói điều này bằng giọng ngoan cố gần như thờ ơ, và [MASK] rằng người người phụ nữ này đã từng phải trải qua nhiều lần bị xúc phạm. Cô nghĩ, đây là một người phụ nữ hiểu được rằng mình thật may mắn khi vẫn được làm việc, rằng luôn luôn có những thứ, những thứ khác mà người ta có thể tước đi.",Cô,"Lo dijo en un tono pragmático, casi indiferente, y [MASK] comprendió que esa mujer ya había superado la etapa de la indignación. Vio en ella a una persona que se sabía afortunada por el mero hecho de seguir trabajando, porque era consciente de que aún podrían arrebatarle muchas más cosas.",Ella,"that there outrage. was [MASK] she and be She something, take she that understood past in almost understood something this pragmatic, indifferent, woman a who always was working, even that Here this could a lucky else, was to away. tone, woman, far had a said that thought, was they",She,"şey, hıncı şanslı elinden Bunları aşmış karşıya çünkü şey diye bir kendini söylemişti; kadınla anladı. başka kadın, bir kayıtsız karşı düşündü, bir neredeyse daha çalışabildiği sayıyor; [MASK] Bu olduğunu alabilecekleri tonuyla doğal, için öfkeyi, bir olduğunu ses salt bile biliyor. çoktan",Hıncı,"rằng xúc nữ đi. trải một cố thật ngoan người [MASK] mình rằng khác phụ người những vẫn phụ phải và may giọng Cô tước mắn Bà được thể thứ từng phạm. có mà nữ lần những qua làm luôn ơ, rằng khi ta điều nghĩ, nhiều thứ, bằng việc, đây này được luôn này đã người người có hiểu bị nói thờ gần như là",Người,"más trabajando, porque de Vio en muchas pragmático, que cosas. un seguir que por mero a [MASK] en se y indiferente, que dijo Lo consciente había de ya casi etapa indignación. podrían una afortunada aún tono esa superado mujer de sabía era la arrebatarle hecho ella comprendió la persona el",Vio
"The Taliban had banned television. Videotapes had been gouged publicly, the tapes ripped out and strung on fence posts. Satellite dishes had been hung from lampposts. But [MASK] said just because things were banned didn't mean you couldn't find them.",someone,"Taliban televizyonu yasaklamıştı. Toplanan video kasetler halkın önünde kırıldı, çekilip çıkarılan şeritler çitlerin üstüne fırlatıldı. Sökülen uydu antenleri, sokak lambalarından sarkıyordu. Ama [MASK]’in dediği gibi, bir şeyin yasaklanması onun bulunamayacağı anlamına gelmiyordu.",Taliban,"Taliban đã cấm xem ti vi. Băng ghi hình bị chọc thủng trước mặt người dân, ruột băng bị rút ra và lẳng lên các bờ rào. Chảo ăng ten bị treo trên các cột đèn. Nhưng [MASK] nói không phải vì bị cấm mà ông ta không mò ra được.",Taliban,Los talibanes habían prohibido la televisión. Habían roto cintas de vídeo públicamente y luego las habían enganchado a los postes de las vallas. Las parabólicas habían acabado colgadas de las farolas. Pero [MASK] dijo que el hecho de que algo estuviera prohibido no significaba que no pudiera encontrarse.,Un conocido,"couldn't things gouged publicly, ripped But had banned because posts. Taliban been fence the banned tapes television. hung were find had just Satellite didn't The mean from out Videotapes and lampposts. strung [MASK] you said on had them. been dishes",Taliban,"gibi, dediği fırlatıldı. anlamına sokak kasetler şeritler Ama sarkıyordu. [MASK]’in bir lambalarından uydu onun antenleri, bulunamayacağı çitlerin halkın Toplanan önünde şeyin kırıldı, üstüne çekilip yasaklamıştı. video Sökülen çıkarılan Taliban televizyonu gelmiyordu. yasaklanması",Taliban,"ti Chảo đã lên bị ta bị xem rút Taliban Nhưng vi. mà chọc rào. dân, mặt đèn. bờ ông ruột nói lẳng ăng không người [MASK] được. ra Băng mò vì các ghi trên thủng băng các bị cấm treo hình phải không bị cấm ra cột trước ten và",Taliban,las las pudiera que que vídeo algo talibanes cintas no luego habían de las vallas. significaba públicamente acabado enganchado prohibido parabólicas encontrarse. habían la postes estuviera dijo los a Habían habían Los Pero que el de televisión. hecho colgadas de y roto Las farolas. no de [MASK] prohibido,Talibanes
"""I'll keep a close eye on her,"" [MASK] said, less patiently now. ""It's a safe corner. There's a mosque across the street.""",She,"“Ona göz kulak olurum,” dedi [MASK], çileden çıkmak üzere olduğunu belirten bir tavırla. “Güvenli bir köşe. Tam karşısında da cami var.",[MASK],"“Tôi sẽ để ý đến con bé,” [MASK] nói, bây giờ thì sốt ruột hơn. “Đó là một chỗ an toàn. Có một nhà thờ bên kia phố.”",Người nói,"–La tendré vigilada -añadió [MASK], que empezaba a perder la paciencia-. Es un lugar seguro. Hay una mezquita al otro lado de la calle.",[MASK],"the close street."" ""I'll ""It's [MASK] corner. a now. eye across a her,"" mosque safe patiently There's less a on said, keep",Safe,"Tam dedi belirten karşısında bir bir tavırla. kulak olduğunu var. “Güvenli [MASK], çileden da olurum,” üzere çıkmak cami “Ona köşe. göz",Güvenli,"“Đó kia toàn. sốt thì giờ Có hơn. chỗ bên để nói, nhà là thờ con bé,” an sẽ “Tôi bây một ruột một phố.” ý đến [MASK]",Đỗ,"un Hay que calle. -añadió otro al paciencia-. lado vigilada una Es a [MASK], mezquita la de seguro. lugar empezaba –La la perder tendré",Mezquita de Sevilla
"They told [MASK] later that if the winds had blown east instead of west, his shop, which was at the corner of the block, might have been spared.",They,"[MASK]’e daha sonra dediklerine göre, rüzgâr batıya değil de doğuya doğru esseydi, onunki, sokağın sonundaki dükkân kurtulabilirdi.",Rüzgâr,"Sau đó, họ nói với [MASK] rằng nếu cơn gió thổi hướng Đông thay vì hướng Tây thì cửa hàng của ông ta ở góc đường có thể đã bình an vô sự.",ông ta,"A [MASK] le aseguraron más tarde que si el viento hubiera soplado del este en lugar del oeste, su tienda, que estaba en la esquina de la manzana, tal vez se habría salvado.",Un hombre,"west, east had the instead might shop, that have which his of They corner spared. blown [MASK] was at told later the been winds the block, if of",West,"değil dükkân de esseydi, göre, sokağın kurtulabilirdi. sonra sonundaki [MASK]’e doğru daha rüzgâr batıya doğuya onunki, dediklerine",Dükkan Adı,"đó, hàng sự. cửa nói Sau Tây nếu cơn [MASK] ở góc đường hướng rằng an gió có họ thay của thể vì vô hướng Đông bình thổi ta thì ông với đã",Tây,"la hubiera manzana, le vez más tarde salvado. la su tienda, oeste, viento [MASK] que se que del esquina en lugar este de si soplado estaba del tal el habría aseguraron A en",NombreSupositorio
