Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['elizabeth'],"Her aunt assured her that she was; and [MASK], having thanked her for the kindness of her hints, they parted,—a wonderful instance of advice being given on such a point without being resented.",Aunt,"Su tía le aseguró que lo estaba; [MASK] le agradeció sus amables advertencias, y se fueron. Su conversación había constituido un admirable ejemplo de saber aconsejar sin causar resentimiento.",Tía,"Yengesi tatmin olduğunu söyledi, [MASK] de ona uyarılarındaki nezaket için teşekkür ettikten sonra ayrıldılar; böyle bir konuda öğüt vermenin ve gücendirmemenin olağandışı bir örneği.",öğüt,"Bà mợ nói cho cô cháu an tâm rằng bà đã hả dạ, [MASK] cảm ơn bà đã có lòng tốt khuyên nhủ cô. Hai mợ cháu từ giã nhau, sau một tình huống lời khuyên nhủ được chấp nhận mà không gây phật ý",Mẹ,"of wonderful being her they thanked parted,—a being point Her advice a was; instance she her on such the given having that [MASK], and kindness hints, assured of her aunt without resented. for",Aunt,"advertencias, aconsejar saber causar había Su amables estaba; conversación le le ejemplo [MASK] lo sus constituido aseguró sin Su tía que se admirable de fueron. resentimiento. agradeció y un",ejemplo,"nezaket de ettikten böyle için ayrıldılar; söyledi, bir tatmin ona olağandışı ve vermenin [MASK] sonra Yengesi teşekkür uyarılarındaki konuda gücendirmemenin bir olduğunu örneği. öğüt",Örnek,"khuyên mà có được cho Hai nhủ nhau, chấp từ sau đã nói cháu không lòng bà cô cô. [MASK] dạ, mợ khuyên ơn cảm đã cháu giã rằng hả Bà an tình một ý nhủ huống lời gây bà nhận mợ phật tốt tâm",Nhủ
['elizabeth'],"EVERY object in the next day’s journey was new and interesting to [MASK]; and her spirits were in a state of enjoyment; for she had seen her sister looking so well as to banish all fear for her health, and the prospect of her northern tour was a constant source of delight.",Elizabeth,"Al día siguiente todo era nuevo e interesante para [MASK]. Estaba dispuesta a pasarlo bien y muy animada, pues había encontrado a su hermana con muy buen aspecto y todos los temores que su salud le inspiraba se hablan desvanecido. Además, la perspectiva de un viaje por el Norte era para ella una constante fuente de dicha.",Anastasia,Ertesi günkü yolculukta gördüğü herşey [MASK] için yeni ve ilginçti; keyifli bir ruh hali içindeydi çünkü ablasını sağlığıyla ilgili tüm korkularını giderecek kadar iyi görmüştü ve kuzey turu yapma olasılığı onun için sürekli bir neşe kaynağıydı.,Sophie,"Mọi điều trong chặng đường ngày kế đều mới lạ và thích thú đối với [MASK]. Tinh thần cô phấn chấn vì cô đã thấy người chị trong tình trạng sức khỏe tốt nên không phải lo ngại gì, và viễn cảnh chuyến đi về miền Bắc là nguồn vui bất tận.",Nguyễn,"and her and EVERY all day’s tour prospect the state her her next her seen was northern enjoyment; interesting and of object was in delight. fear a so the had of a source new as well journey in looking health, spirits banish were for to of sister for to she [MASK]; constant",Emily,"perspectiva había a bien la se era su pasarlo era temores dispuesta Además, inspiraba una desvanecido. ella a fuente encontrado para dicha. día hablan muy nuevo muy su [MASK]. y para Al por salud el le un animada, buen los constante todos interesante viaje aspecto siguiente que Norte de Estaba y con pues todo hermana de e",América,tüm yolculukta için olasılığı korkularını herşey gördüğü sürekli çünkü yapma Ertesi neşe bir kaynağıydı. bir sağlığıyla turu ve iyi ilginçti; ruh keyifli [MASK] ilgili için kadar ve yeni hali onun günkü kuzey giderecek görmüştü ablasını içindeydi,abla,"ngày và đi vì bất chặng lo khỏe thần ngại đối với vui điều chuyến miền Bắc [MASK]. sức tốt phải người cảnh là gì, Mọi mới về Tinh đều trong cô và thú trong nguồn tận. cô lạ thích chị nên đường chấn kế thấy trạng viễn phấn không tình đã",Trần
['elizabeth'],"When they left the high road for the lane to Hunsford, every eye was in search of the Parsonage, and every turning expected to bring it in view. The paling of Rosings park was their boundary on one side. [MASK] smiled at the recollection of all that she had heard of its inhabitants.",Elizabeth,"Cuando dejaron el camino real para entrar en el sendero de Hunsford, los ojos de todos buscaban la casa del párroco y a cada revuelta creían que iban a divisarla. A un lado del sendero corría la empalizada de la finca de Rosings. [MASK] sonrió al acordarse de todo lo que había oído decir de sus habitantes.",Wickham,Ana yoldan çıkıp Hunsford yoluna saptıkları zaman bütün gözler Rahip Lojmanı'nı aramaya başladı ve her dönemeçten sonra şimdi görünecek diye beklendi. Rosings Korusu'nun çiti bir yandaki sınırlarını çiziyordu. [MASK] mülkün sakinleri hakkında bütün o duyduklarını gülümseyerek hatırladı.,Rosings,"Khi họ tách ra khỏi đường cái để đi đến Huntsford, mọi con mắt đều tìm kiếm toà Tư dinh Cha xứ, mà ai nấy đều nghĩ sau mọi ngã rẽ có thể được nhìn thấy Vòng rào khu Rosings Park là ranh giới ở một bên. [MASK] mỉm cười khi nhớ lại những gì cô đã nghe về những người ngụ nơi đây.",Longbourn,"it to of left on in Rosings every high she road turning paling expected the was at [MASK] and their the the the park eye every recollection The view. its lane to of of search in for boundary had side. Hunsford, smiled When heard was all inhabitants. that they of bring Parsonage, one",Elizabeth,"el entrar camino para había todos en el decir lo acordarse casa lado la un habitantes. de del sonrió a Rosings. sus la párroco de todo [MASK] iban de A dejaron al Cuando de creían que sendero revuelta y sendero cada los finca de de buscaban corría a real Hunsford, del ojos divisarla. la oído empalizada que",Mr,Rahip aramaya duyduklarını saptıkları beklendi. sonra gözler Rosings bütün hakkında bir Korusu'nun bütün yandaki çiziyordu. görünecek yoldan şimdi her sakinleri mülkün yoluna Lojmanı'nı çiti [MASK] çıkıp Ana başladı hatırladı. sınırlarını o gülümseyerek zaman dönemeçten ve Hunsford diye,Lizzy,"ra đường mọi nghĩ khu khỏi xứ, ranh ngã họ mọi mà mỉm Tư đến nấy Rosings đều có được những Khi gì về Cha nghe tìm con bên. cười đây. cô lại rào Vòng đều đã rẽ ở sau tách người [MASK] nhìn để những đi nơi toà một ai kiếm cái ngụ giới là thể mắt Park nhớ khi Huntsford, thấy dinh",Wickham
"['maría', 'maria']","About the middle of the next day, as she was in her room getting ready for a walk, a sudden noise below seemed to speak the whole house in confusion; and, after listening a moment, she heard somebody running upstairs in a violent hurry, and calling loudly after her. She opened the door, and met [MASK] in the landing-place, who, breathless with agitation, cried out,—",Elizabeth,"Al día siguiente, a eso de las doce, estaba en su cuarto preparándose para salir a dar un paseo, cuando oyó abajo un repentino ruido que pareció que sembraba la confusión en toda la casa. Escuchó un momento y advirtió que alguien subía la escalera apresuradamente y la llamaba a voces. Abrió la puerta y en el corredor se encontró con [MASK] agitadísima y sin aliento, que exclamó:",Emily,"Ertesi günün ortasına doğru, odasında, yürüyüş hazırlığı yaparken, aşağıdan gelen ani bir gürültü bütün evi altüst eder gibi oldu; bir an dinledikten sonra, vahşi bir acele içinde birinin merdivenden yukarı koştuğunu ve ona bağırdığını duydu. Kapıyı açtı, sahanlıkta [MASK]'yı gördü; heyecandan nefesi kesilmiş, haykırıyordu-",Anna,"Giữa ngày kế, khi cô đang chuẩn bị ra ngoài đi dạo, một tiếng động thình lình dường như làm cả ngôi nhà rối loạn. Sau một lúc nghe ngóng, cô nghe tiếng chân một người chạy hối hả lên các bậc cầu thang và lớn tiếng gọi cô. Cô mở cánh cửa, gặp [MASK] ở bậc cầu thang, hổn hển thốt lên:",Bob,"with landing-place, somebody the heard for house to seemed in after out,— listening a getting of day, About cried room confusion; as a moment, the noise below calling whole the She upstairs her. door, speak sudden and and walk, middle violent in [MASK] the her loudly hurry, after opened a breathless she ready she in and, who, agitation, running a met the next in was",Sarah,"voces. a ruido exclamó: un y que la sembraba estaba Escuchó la día a se Al en advirtió la de las toda llamaba la momento para y confusión corredor agitadísima cuarto alguien que preparándose cuando abajo eso dar un aliento, oyó su puerta y en repentino encontró escalera casa. Abrió salir pareció en que el siguiente, [MASK] apresuradamente la y doce, subía que un sin paseo, con a",Escaleras,"heyecandan Kapıyı doğru, bir eder vahşi gibi haykırıyordu- koştuğunu gürültü nefesi ona bir ve gördü; sonra, an Ertesi bağırdığını yaparken, açtı, ortasına duydu. kesilmiş, hazırlığı altüst oldu; bir gelen [MASK]'yı evi aşağıdan ani yukarı dinledikten yürüyüş sahanlıkta acele birinin merdivenden odasında, içinde günün bütün",Adam,"Sau dạo, cánh như các cầu cả rối chạy bậc chân một đi lớn khi nhà lình kế, lúc ngôi Giữa cô. tiếng [MASK] thốt làm ngoài bậc dường ngày ở gọi ra cầu mở hổn loạn. động cửa, hả nghe một lên hển chuẩn người tiếng lên: nghe ngóng, cô một hối đang bị cô tiếng thang, Cô và thình thang gặp",Nga
['elizabeth'],"“I like her appearance,” said [MASK], struck with other ideas. “She looks sickly and cross. Yes, she will do for him very well. She will make him a very proper wife.”",Miss,"––Me gusta su aspecto ––dijo [MASK], pensando en otras cosas––. Parece enferma y malhumorada. Sí, es la mujer apropiada para él, le va mucho.",María,"""Görünüşünü sevdim,"" dedi [MASK], aklı başka düşüncelerle meşgul halde. ""Hasta ve huysuz görünüyor. Evet, ona iyi gelir. Ona gayet uygun bir eş olur.",Elizabeth,"[MASK] nói: - Chị thích vóc dáng cô ấy. Thình lình [MASK] có một ý nghĩ mới. “Cô trông yếu đuối và cáu gắt. Đúng vậy, cô sẽ xứng với anh ấy. Cô sẽ là một người vợ rất hợp với anh”.",Ngọc,"proper very a [MASK], Yes, struck wife.” him and “She she “I other looks like him do very She with make said ideas. sickly appearance,” well. for her will cross. will",Tom,"aspecto le su Sí, es él, [MASK], gusta va mucho. para apropiada otras malhumorada. Parece mujer ––dijo pensando ––Me enferma y en cosas––. la",María,"meşgul ""Görünüşünü iyi bir [MASK], eş görünüyor. başka aklı halde. olur. Ona uygun ve ""Hasta gelir. ona gayet sevdim,"" düşüncelerle huysuz Evet, dedi",güzel,"sẽ sẽ - một “Cô anh là ấy. thích với vóc ấy. nói: anh”. cô [MASK] Cô gắt. lình rất và người yếu với ý [MASK] nghĩ hợp có cô trông cáu Đúng Thình đuối mới. dáng Chị vậy, một xứng vợ",Thúy
"['william––', 'william', 'sir william']","“I am the less surprised at what has happened,” replied [MASK], “from that knowledge of what the manners of the great really are, which my situation in life has allowed me to acquire. About the court, such instances of elegant breeding are not uncommon.”",Wickham,"––A mí no me sorprende ––replicó [MASK]––, porque mi situación en la vida me ha permitido conocer el verdadero modo de ser de los grandes. En la corte esos ejemplos de educación tan elegante son muy normales.",Carlos,"""Ben o kadar şaşırmadım,"" diye cevapladı [MASK], ""neden derseniz, büyük insanların tarzlarını bilirim, hayattaki konumum o tarzı edinmeme imkân vermiştir. Saray çevresinde bu tip incelikler az görülür şey değildir.",Atatürk,"Ngài [MASK] đáp: - Tôi ít ngạc nhiên hơn về chuyện đã xảy ra, do hoàn cảnh của cuộc đời tôi đã giúp tôi hiểu biết về tư cách thật sự của giới thượng lưu. Nói về triều đình, những trường hợp gia giáo nho nhã như thế thì không hiếm.",Ngài Càn Long,"not great “from are, am me manners situation the life elegant About replied less of at what breeding surprised the what uncommon.” has knowledge allowed that [MASK], are of my such has the of the really acquire. instances “I in which to happened,” court,",Fitzwilliam,"vida ejemplos en tan de grandes. son porque la los [MASK]––, mi permitido de modo ––A normales. me de ser me elegante muy el esos En ––replicó verdadero mí situación no sorprende la conocer ha educación corte",normas,"az şey tarzlarını çevresinde ""Ben diye görülür [MASK], bu hayattaki vermiştir. büyük incelikler şaşırmadım,"" bilirim, imkân konumum insanların Saray kadar ""neden cevapladı derseniz, edinmeme tip tarzı o o değildir.",Ben,"thượng như thế tôi triều về những đời hiểu giới Tôi gia ít giáo tôi nho cuộc về cách không đáp: - giúp do thật hơn nhiên của hiếm. Ngài ra, cảnh về Nói [MASK] đình, ngạc hợp của đã tư hoàn nhã trường thì chuyện biết đã sự lưu. xảy",Nhà
"['catherine–', 'catherine', 'lady catherine']","“I am very glad to hear such a good account of her,” said [MASK]; “and pray tell her from me, that she cannot expect to excel, if she does not practise a great deal.”",Mr.,"––Me alegro mucho de que me des tan buenas noticias ––dijo [MASK]––, y te ruego que le digas de mi parte que si no practica mucho, no mejorará nada.",Beethoven,"""Bunu duyduğuma çok sevindim,"" dedi [MASK]; ""lütfen ona çok pratik yapmazsa asla başarılı olamaz dediğimi söyle.",Abraham,"Phu nhân [MASK] nói: - Dì rất vui được nghe cháu nói về cô ấy, và xin nhờ chuyển lời dì đến cô ấy rằng, cô không thể trở thành xuất chúng nếu cô không luyện tập nhiều.",Thái,"to me, expect she practise very “I [MASK]; to does tell a glad excel, hear that great she of her not good if deal.” her,” such said account from am “and a pray cannot",say,"––dijo que nada. mi tan alegro me noticias si mejorará digas des buenas que [MASK]––, te que ruego de parte mucho de le no no mucho, ––Me practica y",Amigo,"dedi çok duyduğuma pratik ""lütfen söyle. yapmazsa ona sevindim,"" [MASK]; başarılı asla ""Bunu çok olamaz dediğimi",sevgili,"lời không xin nghe cô không vui đến về xuất cô - [MASK] tập cô nói: và thể được chuyển nhân rất dì ấy, Dì rằng, ấy luyện nói nhờ thành Phu cháu nếu nhiều. cô trở chúng",Nhân
"['señor darcy', 'darcy', 'darc', 'mr darcy']","“You shall hear, then—but prepare for something very dreadful. The first time of my ever seeing him in Hertfordshire, you must know, was at a ball—and at this ball, what do you think he did? He danced only four dances! I am sorry to pain you, but so it was. He danced only four dances, though gentlemen were scarce; and, to my certain knowledge, more than one young lady was sitting down in want of a partner. Mr. [MASK], you cannot deny the fact.”",Wickham,"––Se lo diré, pero prepárese a oír algo muy espantoso. Ha de saber que la primera vez que le vi fue en un baile, y en ese baile, ¿qué cree usted que hizo? Pues no bailó más que cuatro piezas, a pesar de escasear los caballeros, y más de una dama se quedó sentada por falta de pareja. [MASK], no puede negarlo.",Don Juan,"""Dinleyin o halde –ama kendinizi çok feci bir şeye hazırlayın. Onu Hertfordshire'de ilk gördüğümde balodaydık –ve bu baloda bilin bakalım ne yaptı? Sadece dört kez dans etti! Sizi üzdüğüm için özür dilerim –ama öyle. Az erkek olduğu halde sadece dört dans; ve iyi biliyorum ki birçok hanım eş yokluğundan oturup kalmıştı. [MASK], yaptığınızı inkâr edemezsiniz.",Walter,"- Thế thì anh sẽ nghe, nhưng nên chuẩn bị nghe điều kinh khiếp. Lần đầu tiên tôi gặp anh ấy tại Hertfordshire, anh biết chứ, là tại một buổi dạ vũ, và trong buổi dạ vũ này, anh nghĩ anh ấy đã làm gì? Chỉ khiêu vũ bốn bản! Xin lỗi đã làm anh đau lòng, nhưng đúng như thế. Anh ấy chỉ khiêu vũ bốn bản, mặc dù thanh niên thì hiếm hoi, và tôi biết rõ có một cô gái trẻ phải ngồi ngoài vì thiếu bạn nhảy. Anh [MASK], anh không thể chối bỏ sự kiện.",Wickham,"more the danced ever sitting scarce; partner. one am prepare ball—and then—but you so sorry a knowledge, him think at pain in The very certain a my were of four danced did? He was want down you was “You first at only dreadful. though He and, fact.” only you know, dances! cannot my than but I to shall young this you, lady dances, four do gentlemen he time [MASK], Mr. seeing of to ball, it what in hear, something must Hertfordshire, for deny was.",Wentworth,"primera espantoso. prepárese caballeros, en más usted sentada vez falta cree los de en le oír la por Ha hizo? no ––Se y escasear muy pero cuatro de lo de baile, baile, más una diré, bailó que piezas, Pues dama pesar a ese ¿qué algo de vi que fue puede quedó negarlo. se [MASK], no un y que pareja. que a saber",Ha,"sadece bir inkâr dans erkek Sadece halde yaptığınızı dans; birçok yokluğundan biliyorum –ve için ilk dört dört hazırlayın. Az şeye Onu –ama yaptı? kez edemezsiniz. ne olduğu ""Dinleyin kalmıştı. etti! özür feci çok eş Sizi bakalım oturup balodaydık ki iyi üzdüğüm o [MASK], Hertfordshire'de bilin ve hanım –ama gördüğümde öyle. dilerim halde bu baloda kendinizi",Wickham,"và đúng khiêu đã thì dù đau khiếp. vũ ngồi anh một vũ, anh thể kiện. hiếm dạ Chỉ anh ấy vũ có anh bốn bị buổi ấy chối thiếu Lần bạn nhưng nhưng biết anh biết tại tại nghe, sẽ bốn này, anh thì mặc ấy cô thế. buổi một bản! làm lòng, hoi, chỉ điều vũ Xin anh niên rõ chứ, lỗi Anh nghe - nghĩ đầu nhảy. nên dạ đã trong khiêu Thế tôi phải như và không tiên chuẩn vì [MASK], là kinh gì? gái thanh tôi làm ngoài trẻ Hertfordshire, sự Anh bỏ bản, gặp",Elizabeth
"['darcy', 'darcy–']","“I certainly have not the talent which some people possess,” said [MASK], “of conversing easily with those I have never seen before. I cannot catch their tone of conversation, or appear interested in their concerns, as I often see done.”",Elinor,––Reconozco ––dijo [MASK]– que no tengo la habilidad que otros poseen de conversar fácilmente con las personas que jamás he visto. No puedo hacerme a esas conversaciones y fingir que me intereso por sus cosas como se acostumbra.,Wilde,"""Bazı insanların sahip olduğu yetenek bende yok,"" dedi [MASK], ""daha önce görmediğim insanlarla rahat konuşma yeteneği. Başkaları gibi konuşmalarının tonunu yakalayamıyorum, sözettikleri şeylere ilgi duyuyormuş gibi görünemiyorum.",Harry,"[MASK] nói: - Chắc chắn tôi không có tài năng mà vài người có, để trò chuyện dễ dàng với người mà mình chưa từng gặp trước đây. Tôi không thể tham gia vào những câu chuyện của họ hoặc tỏ ra quan tâm đến những vấn đề của họ, như tôi thường thấy họ làm.",Edward,"talent in have “I I before. those some I possess,” never have interested cannot said concerns, I tone [MASK], as of often with see the easily “of which appear their done.” people catch conversing conversation, their not or certainly seen",Hemingway,intereso fácilmente con hacerme conversar de esas he sus personas a no acostumbra. y tengo las que [MASK]– que la puedo me ––Reconozco poseen se visto. No habilidad que como conversaciones por que cosas jamás ––dijo fingir otros,personas,"konuşmalarının [MASK], Başkaları dedi duyuyormuş insanlarla bende görünemiyorum. rahat yok,"" ""Bazı ilgi gibi insanların tonunu yakalayamıyorum, konuşma sahip sözettikleri gibi önce yetenek olduğu yeteneği. görmediğim ""daha şeylere",Ton,"nói: không chắn tham [MASK] dàng vào như thể mình họ của chuyện chuyện người quan - để câu gặp đây. tỏ đến có, những đề thường của vài gia những tôi họ, vấn tôi Chắc tâm trước hoặc năng không dễ họ chưa mà mà tài thấy ra trò làm. với Tôi người có từng",chance
"['elizabeth', 'elizabeth–']","“My fingers,” said [MASK], “do not move over this instrument in the masterly manner which I see so many women’s do. They have not the same force or rapidity, and do not produce the same expression. But then I have always supposed it to be my own fault—because I would not take the trouble of practising. It is not that I do not believe my fingers as capable as any other woman’s of superior execution.”",Catherine,"––Mis dedos ––repuso [MASK]– no se mueven sobre este instrumento del modo magistral con que he visto moverse los dedos de otras mujeres; no tienen la misma fuerza ni la misma agilidad, y no pueden producir la misma impresión. Pero siempre he creído que era culpa mía, por no haberme querido tomar el trabajo de hacer ejercicios. No porque mis dedos no sean capaces, como los de cualquier otra mujer, de tocar perfectamente.",Manuela,"""Parmaklarım,"" dedi [MASK], ""bu aletin üstünde birçok kadının parmakları gibi ustaca gezinmiyor. Aynı güce, aynı hıza sahip değiller, aynı ifadeyi de yaratmıyorlar. Ama ben bunun hep kendi hatam olduğunu düşündüm –pratik yapma sıkıntısına katlanmadığım için. Yoksa benim parmaklarımın başka bir kadının parmakları gibi üstün beceriye sahip olamayacağına inandığımdan değil.",Elif,"[MASK] nói: - Các ngón tay của tôi không được điêu luyện trên cây đàn này như rất nhiều cô gái khác, vì không có cùng sức mạnh hay sự điêu luyện, và không diễn tả cùng cảm xúc. Nhưng rồi tôi luôn cho đấy là lỗi của tôi – bởi vì tôi không chịu khó luyện tập. Không phải là tôi không tin các ngón tay của tôi có cùng khả năng như bất kỳ phụ nữ nào chơi hay hơn tôi.",Emily,"practising. of the not But capable any it supposed then take “do instrument many I “My fault—because produce masterly be I do to do. woman’s not same manner my women’s this force trouble that superior not as other rapidity, have not the move own believe [MASK], fingers see They I over of which not do execution.” It said fingers,” the my have in would is same not always the I as and or so expression.",Napoleon,"de como de tomar este culpa No haberme que sobre la y pueden ejercicios. querido creído [MASK]– por mueven cualquier misma que hacer no no no siempre los de no Pero del perfectamente. ––Mis fuerza agilidad, de misma mujer, se tienen he magistral trabajo ni la era visto impresión. modo instrumento dedos la el porque mía, los otras he mis misma capaces, dedos ––repuso no producir sean dedos moverse otra con tocar mujeres;",Beethoven,"düşündüm hıza parmaklarımın değil. ustaca Ama dedi birçok için. gezinmiyor. üstünde aletin aynı Aynı Yoksa değiller, –pratik kadının hatam hep olduğunu yaratmıyorlar. ""Parmaklarım,"" üstün kendi gibi de sıkıntısına katlanmadığım güce, [MASK], sahip ifadeyi kadının bir beceriye olamayacağına ben parmakları inandığımdan benim ""bu bunun parmakları başka yapma gibi sahip aynı",gücü,"nào tôi tay tôi tay đấy năng các xúc. không tả có cô tôi bất ngón tin khác, sức không diễn vì Không phụ mạnh là hay của sự tôi. - không cùng của chịu kỳ điêu ngón hơn cùng rồi cây tôi tôi bởi luyện luyện được là luôn [MASK] cùng Nhưng đàn nhiều nữ không cảm như điêu gái tập. hay luyện, cho như không khó lỗi của tôi trên – có nói: vì chơi rất phải này và khả Các",Ngón
['darcy'],"[MASK] smiled and said, “You are perfectly right. You have employed your time much better. No one admitted to the privilege of hearing you can think anything wanting. We neither of us perform to strangers.”",Emma,[MASK] sonrió y le dijo: ––Tiene usted toda la razón. Ha empleado el tiempo mucho mejor. Nadie que tenga el privilegio de escucharla podrá ponerle peros. Ninguno de nosotros toca ante desconocidos.,Don,"[MASK] gülümsedi ve şöyle dedi, ""Çok haklısınız. Zamanınızı çok daha iyi kullanmışsınız. Sizi dinleme ayrıcalığı kazanmış hiç kimse herhangi bir kusur bulamaz. Biz ikimiz de yabancılara çalmayız.",İkizler,[MASK] mỉm cười: - Cô hoàn toàn đúng. Cô đã dùng thời giờ của cô một cách ích lợi hơn rất nhiều. Không một ai được đặc quyền nghe cô đàn lại có thể nghĩ còn có yếu kém gì. Cả hai chúng ta đều không trình diễn cho người lạ.,Winnie,"strangers.” hearing time think “You are us of admitted to better. You perform your privilege have to neither of you employed right. the much anything one We smiled perfectly wanting. No can [MASK] said, and",Sodapop,que toca desconocidos. mucho el de dijo: razón. la Ha de toda y [MASK] le privilegio mejor. ponerle tiempo podrá peros. nosotros ––Tiene sonrió Nadie el Ninguno ante escucharla empleado usted tenga,ninguno,"çalmayız. ""Çok herhangi gülümsedi kullanmışsınız. kazanmış bir dedi, bulamaz. Sizi [MASK] Biz daha kimse iyi şöyle hiç Zamanınızı kusur ayrıcalığı dinleme çok ikimiz ve haklısınız. yabancılara de",Adam,mỉm kém một cho nghe chúng có người đã yếu diễn Cô cô lạ. [MASK] Cô gì. nhiều. trình hoàn quyền dùng được lợi hai Không hơn đều lại toàn nghĩ cách cô đúng. không Cả một rất có của ích - còn đàn đặc ta cười: thời ai thể giờ,Nhung
"['bingley', 'mr bingley']","“If he means to be but little at Netherfield, it would be better for the neighbourhood that he should give up the place entirely, for then we might possibly get a settled family there. But, perhaps, Mr. [MASK] did not take the house so much for the convenience of the neighbourhood as for his own, and we must expect him to keep or quit it on the same principle.”",Bennet,"––Si tiene la intención de estar poco tiempo en Netherfield, sería mejor para la vecindad que lo dejase completamente, y así posiblemente podría instalarse otra familia allí. Pero quizá el señor [MASK] no haya tomado la casa tanto por la conveniencia de la vecindad como por la suya propia, y es de esperar que la conserve o la deje en virtud de ese mismo principio.",Bennet,"""Netherfield'de pek kalmayı düşünmüyorsa orayı tümden bırakması muhit için daha iyi olur, çünkü o zaman oraya bir aile yerleşebilir. Ama belki [MASK] evi muhite yararı olsun diye değil kendisi için tutmuştur; bu aynı nedenle de tutacak ya da bırakacaktır herhalde.",Mr. Bennet,"- Nếu anh ấy định ít khi lưu lại Netherfield, có thể tốt hơn cho láng giềng nếu anh trả lại hẳn ngôi nhà, vì lúc ấy chúng tôi có thể có một gia đình định cư hẳn ở đấy. Nhưng có lẽ anh [MASK] dùng ngôi nhà không phải cho sự tiện lợi của láng giềng mà là vì sự thuận tiện của chính anh ấy, và chúng tôi nghĩ anh sẽ giữ hoặc trả lại ngôi nhà theo cùng nguyên tắc ấy.",Bingley,"it for Mr. we to much of should for But, or must but be him house settled so that he own, the then the get and convenience for principle.” to [MASK] might as better be the give did for possibly little up on entirely, take quit family neighbourhood at the means the expect the neighbourhood “If he would a keep his Netherfield, place same it we perhaps, there. not",Pemberley,"como suya es señor que podría posiblemente tomado Pero no familia Netherfield, la y la poco de otra allí. [MASK] virtud deje de completamente, en para por que de tiempo la la lo la o y vecindad casa por conserve instalarse mismo la la haya sería dejase intención el mejor propia, la de tanto quizá ––Si en así conveniencia estar vecindad ese tiene esperar principio.",Longbourn,"değil ya pek herhalde. muhit bırakması Ama olur, aile muhite orayı iyi [MASK] oraya diye aynı de için düşünmüyorsa bu bir da yerleşebilir. belki ""Netherfield'de yararı evi daha çünkü tutacak tümden zaman tutmuştur; olsun kendisi bırakacaktır için kalmayı nedenle o",Netherfield,"anh cư lẽ trả có nguyên ấy chính đấy. vì lưu nghĩ trả ở ấy. đình lại có thuận Nhưng vì lại tắc và lúc định lại có hoặc ngôi Netherfield, là ấy giềng Nếu láng tiện sự theo có láng lợi - ấy, tốt cho nhà tiện nhà ngôi hẳn phải thể gia dùng hẳn khi anh của anh anh chúng chúng định nhà, cho tôi [MASK] cùng sự ít giềng hơn nếu của ngôi tôi thể sẽ một mà anh không giữ",Elizabeth
