Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['fred', 'fred—']","“But before he went loopy he was the life and soul of the party,” said Fred. “He used to down an entire bottle of firewhisky, then run onto the dance floor, hoist up his robes, and start pulling bunches of flowers out of his –“","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","—Pero antes de que se le fuera la olla siempre era el alma de las fiestas —observó Fred—. Se bebía de un trago una botella entera de whisky de fuego, iba corriendo a la pista de baile, se recogía la túnica y se sacaba ramilletes de flores del...","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","""Ama garipleşmeden önce partilerin hayatı ve anlamıydı."" dedi Fred. ""Bir şişe ateşviskisini tamamen devirdikten sonra dans pistine koşar, cüppesini kaldırıp, demet demet çiçekler çıkararak-""","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Nhưng trước khi phát bệnh khùng thì ổng là linh hồn của bữa tiệc,” Fred nói. “Ổng thường uống cạn một chai rượu đế lửa, rồi chạy lên sàn nhảy, tốc vạt áo chùng lên, rồi bắt đầu kéo ra từng chùm bông t ừ…”","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","dance before Fred. the party,” he then of “He run and onto flowers “But loopy went of out said and –“ firewhisky, life of his floor, to hoist pulling bottle soul the was down start bunches the of his up an robes, used entire he","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","una y de de baile, le se de de Se fuera la de se bebía botella olla el whisky del... fiestas entera se era fuego, recogía túnica de antes que flores un alma —Pero la pista sacaba corriendo la a Fred—. ramilletes las de —observó iba trago siempre","""title"": ""Cien años de soledad"", ""author"": ""Gabriel Garcia Marquez""","kaldırıp, çıkararak-"" demet ateşviskisini çiçekler ""Bir garipleşmeden devirdikten şişe Fred. anlamıydı."" önce partilerin dedi ve dans sonra hayatı koşar, ""Ama cüppesini demet pistine tamamen","""title"": ""Anne Frank: The Diary of a Young Girl"", ""author"": ""Anne Frank""","khùng bắt là lên, lửa, nhảy, ra thì cạn bông vạt Fred bữa “Ổng sàn một khi đế rượu hồn linh trước đầu chùm ừ…” “Nhưng chai lên của tiệc,” t áo bệnh tốc uống chùng nói. rồi thường phát kéo chạy rồi ổng từng","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
['muriel'],"They all did so, Auntie Muriel grumbling audibly; he waved his wand again. The scars on which they had been sitting rose gracefully into the air as the canvas walls of the marquee vanished, so that they stood beneath a canopy supported by golden poles, with a glorious view of the sunlit orchard and surrounding countryside. Next, a pool of molten gold spread from the center of the tent to form a gleaming dance floor; the hovering chairs grouped themselves around small, white-clothed tables, which all floated gracefully back to earth round it, and the golden-jacketed hand trooped toward a podium.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Todos obedecieron, aunque tía Muriel rezongó sin miramientos. Entonces el hombrecillo agitó su varita mágica: los asientos de los invitados ascendieron con suavidad al mismo tiempo que se desvanecían las paredes de la carpa. De pronto se hallaron bajo un toldo sostenido por postes dorados, gozando de una espléndida vista del patio de árboles frutales y los campos bañados por el sol. Luego, un charco de oro fundido se extendió desde el centro de la carpa y formó una brillante pista de baile; las sillas, suspendidas en el aire, se agruparon alrededor de unas mesitas con manteles blancos y, con la misma suavidad con que habían subido, descendieron hasta el suelo, mientras los músicos de las chaquetas doradas se aproximaban a una tarima.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Hepsi öyle yaptı, Muriel Hala seslice yakınıyordu; büyücü, asasını tekrar salladı. Çadırın bezden duvarları kaybolurken oturdukları sandelyeler zarifçe havaya yükseldi, böylece etrafı kaplayan çevre ve güneşle aydınlanmış muhteşem bahçe görüntüsü eşliğinde şimdi altın direklerle desteklenen bir tentenin altında duruyorlardı. Sonra, çadırın ortasında altın eriği fışkırdı ve ortaya parlak bir dans pisti oluşturdu; uçan sandelyeler zarifçe geri yere, beyaz giydirilmiş masalar etrafına dönüp yere kondular, ardından altın ceketli grup piste ilerledi.","""title"": ""The Secret Garden"", ""author"": ""Frances Hodgson Burnett""","Mọi người đều đứng lên, bà dì Muriel lẩm bẩm rõ to, lão pháp sư bèn vẫy cây đũa phép một lần nữa. Những chiếc ghế mà mọi người đang ngồi bỗng duyên dáng bay cao lên, trong khi tấm bạt căng vách rạp biến mất, khiến cho họ đứng dưới một cái tán được chống đỡ bằng những cái trụ bằng vàng, chung quanh là cảnh trí bằng rực rỡ của đồng quê và vườn cây ăn trái đầy nắng. Tiếp theo một cái đồng hồ vàng lỏng từ trung tâm rạp tráng ra thành một sàn nhảy lấp lánh; đám ghế bay bỗng tự ý xếp quanh những cái bàn nhỏ trải khăn trắng, rồi những cái bàn này lại quay trở lại mặt đất một cách trang nhã quanh sàn nhảy, và cái ban nhạc mặc áo vét vàng kéo nguyên băng đi về phía một cái bục.","""title"": ""Great Expectations"", ""author"": ""Charles Dickens""","of as podium. it, orchard audibly; poles, gold toward the he spread Auntie stood hovering gracefully golden grumbling chairs vanished, canopy a wand of so a floor; Muriel to tent again. of pool all so, the The supported the the waved white-clothed Next, tables, the scars sunlit countryside. and the themselves walls sitting floated that by all back they marquee they They which gracefully gleaming view his grouped surrounding and rose to form of the molten on air beneath a a earth dance around small, did round with hand center trooped into from which the glorious golden-jacketed canvas had a been","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","aire, sin por vista la un de las de la agitó los blancos descendieron agruparon Entonces frutales Luego, ascendieron hallaron brillante baile; que los de toldo pista de doradas árboles mágica: los Todos bañados de pronto manteles De de de tarima. desvanecían carpa. rezongó con oro unas misma el extendió chaquetas y, suavidad se varita aunque en el a formó obedecieron, se una al con hasta la asientos suelo, un mesitas hombrecillo fundido las con mismo tiempo sol. de tía con músicos se se las aproximaban postes centro charco campos el alrededor bajo sillas, una habían paredes suavidad del y desde de y sostenido el una su subido, suspendidas por espléndida el Muriel los carpa gozando patio dorados, invitados miramientos. que se mientras","""title"": ""Don Quijote de la Mancha"", ""author"": ""Miguel de Cervantes Saavedra""","beyaz çevre bir böylece bezden ceketli yere görüntüsü bir zarifçe Hepsi etrafına ilerledi. sandelyeler duvarları havaya şimdi direklerle sandelyeler dans yaptı, altın aydınlanmış dönüp duruyorlardı. muhteşem oluşturdu; altın ortasında öyle masalar eşliğinde ortaya tentenin parlak kaybolurken asasını çadırın pisti yükseldi, kondular, eriği güneşle Hala uçan Sonra, grup tekrar seslice etrafı zarifçe ve geri altında piste ardından oturdukları giydirilmiş bahçe salladı. altın desteklenen Çadırın yere, yakınıyordu; kaplayan büyücü, ve Muriel fışkırdı","""title"": ""The Secret Garden"", ""author"": ""Frances Hodgson Burnett""","tấm phía băng quay đang chống đồng vàng và nắng. trở trải những một ăn bằng mặc cái lên, đám mọi cái biến trái vách xếp cái ý lần nhảy, họ lánh; khiến dì mặt quanh của khăn mà bục. đi cái một Mọi theo rực trí dưới trắng, trang chiếc trung và to, chung hồ bằng đỡ bay trụ cái áo bàn cái nhỏ quanh bay những ngồi nhã đồng rồi ghế tán nữa. nhảy từ bằng đều đứng rạp tráng ban đất tâm duyên cây ra Muriel sàn lẩm đầy bẩm bỗng quanh Tiếp khi vét Những lại bàn bạt này cho lấp một là vườn được cách kéo dáng cây lỏng về tự mất, sàn bỗng một thành rõ nhạc một vàng, sư cái trong bèn lão cảnh đũa đứng phép những lại vàng lên, bà rỡ căng vẫy quê một người ghế rạp cao pháp người nguyên","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
['harry'],"“Yeah,” said Harry, suddenly irritated, “and she’s seeing someone. Jealous type. Big bloke. You wouldn’t want to cross him.”","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","—Sí —contestó Harry con irritación—. Y sale con un chico. Un tipo muy celoso, por cierto. Y enorme. No te aconsejo que lo provoques.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Evet,"" dedi Harry, birden sinir olmuştu, ""ama başka birisiyle görüşüyor. Kıskanç bir tip. İri yarı biri. Onunla karşılaşmak istemezdin.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Ừ,” Harry nói, bỗng dưng nổi quạu, “và cô ta đang cặp với tay nào đó. Ghen lắm. Bự con. Anh sẽ không muốn chạm trán với hắn đâu.”","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","You Jealous seeing “Yeah,” cross said wouldn’t want Big bloke. him.” to type. “and irritated, she’s someone. Harry, suddenly","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","enorme. —Sí sale chico. con Harry Y tipo por que un te lo Y muy Un No provoques. irritación—. cierto. celoso, aconsejo con —contestó","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Harry, İri birisiyle yarı görüşüyor. bir Kıskanç biri. tip. olmuştu, sinir karşılaşmak ""ama ""Evet,"" dedi başka istemezdin. birden Onunla","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","con. sẽ cặp tay chạm Ghen với bỗng Bự lắm. “và dưng hắn với ta cô trán đang muốn đâu.” Anh không nổi Harry “Ừ,” quạu, nói, đó. nào","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling"""
['harry'],"“Oh yes, Harry, I saw it. That woman, or vulture might be a more accurate term, positively pestered me to talk to her, I am ashamed to say that I became rather rude, called her an interfering trout, which resulted, as you my have seen, in aspersions cast upon my sanity.”","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","—Sí, Harry, la leí. Esa mujer (aunque sería más acerta-do decir ese buitre) no dejó de acosarme hasta que accedí a su entrevista. Me avergüenza reconocer que fui muy grose-ro con ella; le dije que era una arpía y una entrometida, y, como quizá hayas comprobado, eso la animó a poner en en-tredicho mi cordura.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Ah evet, Harry, gördüm. Şu kadın veya açgöz demek daha uygun bir terim olur, onunla konuşmam için bana baskı yaptı. Utanarak söylüyorum ki biraz kaba oldum ve ona ortalığı bulandıran alabalık olduğunu söyledim ki bu da görmüş olabileceğin üzerine akıl sağlığım üzerine iftiralar atmasına neden oldu.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“A, có, Harry ta có thấy bài đó. Người đàn bà đó, gọi là một con kền kền thì có lẽ chính xác hơn, đã nhằng nhì quấy rối ta để ép ta nói chuyện với thị, ta xấu hổ mà nói rằng ta đã trở nên khá thô lỗ, gọi thị là miếng cá hồi dai nhách, mà hậu quả, như con có lẽ đã thấy, là trò bôi bác sự minh mẫn của ta.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","it. to in term, I Harry, ashamed rather yes, accurate “Oh positively trout, rude, talk as be say my have called pestered interfering I you aspersions vulture her resulted, that or an That sanity.” my to woman, to her, became which I might a upon me more saw seen, cast am","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","—Sí, sería dejó avergüenza poner no a con en en-tredicho mujer ese eso una como a arpía la entrometida, entrevista. la quizá cordura. Me Harry, era y, reconocer y grose-ro leí. acosarme buitre) muy que accedí comprobado, que que más Esa mi decir (aunque hayas dije su animó le acerta-do ella; fui una hasta de","""title"": ""Don Quijote"", ""author"": ""Miguel de Cervantes Saavedra""","neden olabileceğin yaptı. alabalık bu ortalığı Harry, gördüm. iftiralar demek olduğunu Şu açgöz Utanarak onunla da söyledim ona üzerine daha söylüyorum kadın biraz oldu. için sağlığım bana oldum üzerine uygun baskı ""Ah veya terim ki bir bulandıran olur, evet, kaba konuşmam ve ki atmasına görmüş akıl","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","bà khá nói đàn nhì xấu bôi lỗ, thị quấy thấy có của đó. có lẽ là hồi hổ thì ta Harry nhách, nhằng mà như kền là kền ép thô gọi đã hậu con mẫn đã thị, sự là để chuyện ta miếng con dai mà ta rối ta “A, chính đã cá đó, rằng lẽ một minh Người bài ta. ta thấy, nói trở hơn, có, với trò xác quả, gọi nên bác có","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling"""
['muriel'],“- to permit her to leave the house?” cackled Muriel. “And yet she was never taken to St. Mungo’s and no Healer was ever summoned to see her!”,"""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—¿Nunca le permitió salir de casa? —soltó Muriel con sorna—. Sin embargo, nunca la llevaron a San Mungo, ni le pidieron a ningún sanador que la visitara.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""- kızının evini terk etmesine izin vermek için mi?"" diye kıkırdadı Muriel. ""Ve hiç St. Mungos'a götürülmedi ve onunla ilgilenmesi için hiç şifacı çağrılmadı!","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""",“… để cho cô ta ra khỏi nhà à?” Bà dì Muriel lại cười khành khạch. “Vậy mà cô ta chưa hề được đưa tới viện Thánh Mungo và cũng không có lương y nào được mời đến khám chữa cho cô ta c ả!”,"""title"": ""The Secret Place"", ""author"": ""Tana French""",summoned her her!” see ever was yet to to taken to “- permit Healer the to house?” St. leave “And cackled never she Muriel. was Mungo’s no and,"""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","le salir la a con —soltó visitara. pidieron —¿Nunca sanador embargo, ni a sorna—. casa? de San llevaron Muriel permitió Mungo, la Sin nunca le ningún que","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes""","evini hiç St. için çağrılmadı! ""- onunla kızının terk mi?"" Mungos'a hiç Muriel. ""Ve vermek için şifacı götürülmedi etmesine kıkırdadı ilgilenmesi ve diye izin","""title"": ""Great Expectations"", ""author"": ""Charles Dickens""",cô cũng khạch. hề viện nào mà Bà ta cho ra “… có ta Mungo tới cô cô nhà dì khám ta lương mời đến được không được đưa để à?” và cho c khỏi y lại “Vậy cười Thánh chưa Muriel ả!” chữa khành,"""title"": ""The Secret Garden"", ""author"": ""Frances Hodgson Burnett"""
"['harry', 'harry—']","“Why didn’t I make sure I had the Invisibility Cloak with me?” said Harry, inwardly cursing his own stupidity. “All last year I kept it on me and –“","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","—¡Qué descuido no haber traído la capa invisible! —se lamentó Harry—. El año pasado la llevaba siempre conmigo, y...","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Niye görünmezlik pelerinimi yanıma alıp almadığımı kontrol etmedim ki?"" dedi Harry, kendi aptallığına içinden lanetler yağdırıyordu. ""Tüm yıl boyunca yanımda taşıdım ve -""","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Tại sao mình không nhớ mà đem theo tấm Áo khoác Tàng hình chứ?” Harry nói, trong lòng thầm nguyền rủa sự ngu ngốc của chính mình. “Suốt năm ngoái mình luôn mang theo nó bên mình, vậy mà…”","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","make cursing inwardly with year I own last Cloak the Harry, “All didn’t kept me?” Invisibility I on stupidity. it and “Why sure me his said I had –“","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","—¡Qué siempre El llevaba haber invisible! pasado y... capa año traído —se conmigo, la la Harry—. lamentó no descuido","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","alıp lanetler almadığımı içinden -"" pelerinimi yanımda taşıdım yıl kendi yanıma görünmezlik ki?"" dedi kontrol Harry, ve aptallığına yağdırıyordu. boyunca ""Tüm ""Niye etmedim","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","chứ?” trong mang của nguyền mà rủa Harry nói, đem Áo “Tại sự năm bên sao khoác mình Tàng nhớ theo vậy lòng ngốc “Suốt theo ngu không ngoái thầm hình mình mình, chính mình. tấm luôn mà…” nó","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling"""
"['ron—', 'ron']","“He can’t have,” said Ron. “The Trace breaks at seventeen, that’s Wizarding law, you can’t put it on an adult.”","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","—No, no puede ser —intervino Ron—. El Detector se desactiva cuando cumples diecisiete años. Lo prescribe la ley mágica: no se lo pueden poner a un adulto.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","""Olamaz,"" dedi Ron. ""Takipçi on yedi yaşında kırılır, bu Büyücülük kuralıdır, bu büyüyü bir yetişkine koyamazsın.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Nó không còn đâu,” Ron nói. “Dấu Hiện hết linh khi đúng mười bảy tuổi, đó là luật pháp thuật, bùa đó không thể ếm lên người trưởng thành.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","Wizarding can’t Ron. breaks “He Trace seventeen, that’s on adult.” law, can’t said at have,” an it you “The put","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","ley desactiva Detector puede cumples lo —No, se adulto. cuando prescribe un El la Ron—. a —intervino diecisiete pueden Lo años. poner ser mágica: no se no","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","on ""Takipçi Ron. yetişkine bir kırılır, ""Olamaz,"" yaşında kuralıdır, dedi büyüyü yedi Büyücülük koyamazsın. bu bu","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","thể không luật người đúng thành. không tuổi, “Nó ếm đó đó Ron lên khi mười pháp đâu,” hết thuật, là bùa Hiện “Dấu còn linh trưởng nói. bảy","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling"""
['harry'],"“No!” Harry shouted, and though he had raised his wand no spell occurred to him. “No! It wasn’t us! We didn’t kill you –“","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","La criatura levantó un consumido brazo y señaló a Harry. —-¡No! —gritó el chico pero, aunque levantó la varita, no se le ocurrió ningún hechizo—. ¡No, no! ¡No fuimos nosotros! ¡Nosotros no lo matamos!","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Hayır!"" diye bağırdı Harry ve aklına hiçbir büyü gelmemesine rağmen asasını kaldırdı. ""Hayır! Biz değildik! Biz seni öldürmedik-""","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Không!” Harry hét, và mặc dù đã giơ cây đũa phép lên nhưng nó chẳng nghĩ ra được câu thần chú nào, “Không! Không phải tụi con! Tụi con không giết thầy…”","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","to raised Harry occurred had him. you no wand though shouted, “No! us! wasn’t he his and didn’t It kill “No!” spell –“ We","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","levantó ¡No, varita, matamos! señaló aunque fuimos consumido La —gritó no chico se pero, la un no —-¡No! ¡Nosotros y ningún lo ocurrió a ¡No no! criatura brazo levantó le hechizo—. Harry. el nosotros!","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","öldürmedik-"" Harry ""Hayır! gelmemesine büyü Biz asasını seni Biz diye değildik! aklına ve bağırdı kaldırdı. rağmen ""Hayır!"" hiçbir","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","nghĩ nào, lên không mặc câu con tụi “Không!” phép được và giơ “Không! cây Không chú hét, giết nó thần nhưng dù con! Harry thầy…” ra phải chẳng Tụi đã đũa","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling"""
['hermione'],"“Before we go any farther, I think we’d better check,” whispered Hermione, and she raised her wand and said, “Homenum revelio.”","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","—Antes de continuar, creo que tendríamos que asegurarnos —susurró Hermione, de modo que levantó su varita y dijo—: ¡Homenum revelio!","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Daha fazla ileri gitmeden önce, sanırım bir kontrol etsek iyi olur,"" diye fısıldadı Hermione ve asasını kaldırıp ""Homenum Revelio."" dedi","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","“Trước khi đi xa hơn, mình nghĩ tụi mình nên kiểm tra,” Hermione thì thào, và cô bé giơ đũa phép lên nói, “Lộ người.","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","“Homenum and wand better and farther, any she Hermione, we’d go think I check,” whispered said, “Before raised we revelio.” her","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","su levantó de Hermione, creo dijo—: que revelio! que modo —susurró que asegurarnos tendríamos y de —Antes continuar, ¡Homenum varita","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","sanırım etsek ""Daha iyi diye kaldırıp olur,"" dedi ileri fazla asasını gitmeden önce, Revelio."" ve fısıldadı kontrol ""Homenum bir Hermione","""title"": ""Harry Potter and the Deathly Hallows"", ""author"": ""J.K. Rowling""","xa “Trước khi Hermione và thào, nên giơ đũa “Lộ mình cô đi hơn, thì lên phép kiểm tra,” bé nghĩ tụi nói, mình người.","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling"""
['hermione'],"“Let’s go up,” said Hermione with a frightened look at the same spot, and she led the way up the creaking stairs to the drawing room on the first floor.","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","—Subamos —sugirió Hermione mirando con aprensión la alfombra, y empezó a subir la rechinante escalera que llevaba al salón del primer piso.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","""Haydi, yukarı çıkalım,"" dedi Hermione, aynı noktaya korkmuş bir şekilde bakıyordu. Önden gidip, diğerlerine öncülük edip, gıcırdayan merdivenleri çıkarak birinci kattaki misafir odasına gitti.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","“Tụi mình lên lầu đi,” Hermione nói, ánh mắt kinh sợ vẫn còn nhìn về chỗ đó, và cô bé dẫn đầu đi lên cái cầu thang cọt kẹt để tới phòng khách trên lầu một.","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","the “Let’s look same she up stairs led at Hermione room the a first the the up,” on creaking go said the spot, to and with floor. way frightened drawing","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","con Hermione subir a la primer del piso. salón —Subamos empezó mirando llevaba que aprensión —sugirió alfombra, la escalera rechinante al y","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","edip, ""Haydi, öncülük bir merdivenleri korkmuş odasına diğerlerine çıkalım,"" Önden yukarı şekilde dedi birinci gidip, çıkarak aynı kattaki noktaya misafir gıcırdayan gitti. Hermione, bakıyordu.","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","mình mắt cọt đó, ánh lên đi,” thang lên một. “Tụi cô tới cái còn bé đi và lầu vẫn trên kẹt lầu kinh Hermione phòng dẫn về cầu đầu sợ khách để nói, chỗ nhìn","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling"""
['harry'],"Harry had given a cry of pain: His scar had burned against as something flashed across his mind like a bright light on water. He saw a large shadow and felt a fury that was not his own pound through his body, violent and brief as an electric shock.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","¿Qué sucede, Harry? Éste acababa de proferir un grito de dolor al sentir una nueva punzada en la cicatriz, así como un fugaz destello que le cruzó la cabeza, semejante a la brillante luz de un faro iluminando el agua. Percibió una gran sombra y notó que una ira ajena palpitaba en su interior, violenta y breve como una descarga eléctrica.","""title"": ""Harry Potter y el Prisionero de Azkaban"", ""author"": ""J.K. Rowling""","Biliyorum evin içine giremezlerdi, fakat- Ne oluyor, Harry?"" Harry bir acı çığlığı koyuverdi: Yara izi, kafasının içinde, sanki suyun üstünde parlak bir ışık çakmış gibi bir şeyler görürken, yanmaya başladı. Büyük bir gölge gördü, kendi vücuduna ait olmayan sert ve elektrik şoku gibi kısa bir öfke hissetti.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Mình biết là chúng không thể vô được trong nhà, nhưng… Có chuyện gì vậy, Harry?” Harry thốt ra một tiếng kêu đau đớn: cái thẹo của nó lại thiêu đốt khi điều gì đó nhá xuyên qua óc nó như một tia sáng rực trên mặt nước. Nó thấy một cái bóng khổng lồ và cảm thấy một cơn cuồng nộ vốn không phải của nó lại đang nện khắp thân thể nó, dữ dội và nhanh như một cơn điện giật.","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling""","on brief a had water. mind and fury own pound body, His light large something a saw pain: an his not across as his like electric was against his felt a through flashed shadow Harry shock. scar bright He had cry burned a of as and given violent that","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","ira un la eléctrica. interior, el breve fugaz una Percibió un al gran acababa grito notó iluminando de en y sombra punzada una que brillante una ajena semejante Harry? en cicatriz, dolor palpitaba como faro le nueva cabeza, de de una sucede, así como a la sentir destello Éste que violenta proferir cruzó y un descarga su agua. la ¿Qué luz","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","hissetti. üstünde içinde, gölge suyun koyuverdi: elektrik sert bir fakat- acı yanmaya kafasının başladı. çakmış bir içine Harry gördü, ışık Harry?"" Biliyorum kısa ve oluyor, gibi ait çığlığı Büyük parlak bir olmayan gibi izi, vücuduna giremezlerdi, sanki bir Yara Ne şeyler görürken, bir öfke kendi evin şoku","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","lồ tiếng nện không của không ra rực điện khi nhá thấy nó thân gì như Harry qua Nó cảm một chúng như của bóng đốt nhà, vô lại mặt đang nhưng… trên được biết giật. thẹo cái chuyện óc là một gì một thấy cơn tia cái xuyên cuồng nó nó, thể thiêu đớn: và một Harry?” nộ nó thốt vậy, phải đau dữ sáng đó Có dội trong cơn nhanh nước. khổng Mình điều khắp lại kêu và một thể vốn","""title"": ""Harry Potter and the Sorcerer's Stone"", ""author"": ""J.K. Rowling"""
