Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['grover', 'kıvırcık']","It didn’t take me long to pack. I decided to leave the Minotaur horn in my cabin, which left me only an extra change of clothes and a toothbrush to stuff in a backpack Grover had found for me.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","No tardé mucho en recoger mis cosas. Decidí que el cuerno del Minotauro se quedase en la cabaña, lo que me dejaba sólo una muda y un cepillo de dientes que meter en la mochila que me había buscado Grover.","""title"": ""El Lazo de Hércules"", ""author"": ""Rick Riordan""","Toparlanmam çok vakit almadı. Minotor boynuzunu kulübemde bırakmaya karar verdim, böylece Kıvırcık'ın bana bulduğu sırt çantasına fazladan kıyafet ve diş fırçası atmaya yerim oldu.","""title"": ""Unknown"", ""author"": ""Unknown""","Việc thu xếp hành trang của tôi chẳng lâu la gì. Grover tìm ba lô cho tôi. Quyết định để sừng quỷ đầu bò ở nhà, tôi chỉ việc nhét thêm một bộ quần áo để thay đổi và bàn chải đánh răng vào đó là xong.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","leave horn for only pack. stuff extra I cabin, me It an decided me. to toothbrush Grover the of long to left backpack take a my to didn’t change me clothes Minotaur found and in which had in a","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","mochila que cepillo que y me cuerno No recoger mis de quedase que buscado se la tardé la Decidí meter Minotauro que en en cosas. lo del en dejaba muda el sólo cabaña, un Grover. había dientes una mucho me","""title"": ""N/A"", ""author"": ""N/A""","Kıvırcık'ın almadı. karar bana vakit sırt atmaya böylece ve yerim fazladan fırçası verdim, Toparlanmam bırakmaya çok boynuzunu çantasına kulübemde kıyafet oldu. diş Minotor bulduğu","""title"": ""unknown"", ""author"": ""unknown""","gì. trang tôi một đổi cho là của Việc Quyết xong. bò lâu việc tìm và để chải răng bàn quần tôi. đó la chỉ bộ thu tôi chẳng đánh thay nhét quỷ định hành để vào Grover thêm nhà, áo đầu ở xếp sừng ba lô","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan"""
['luke'],"Luke smiled. “Those served me well when I was on my quest. Gift from Dad. Of course, I don’t use them much these days….” His expression turned sad.","""title"": ""The Lost Hero"", ""author"": ""Rick Riordan""","Luke sonrió. —A mí me fueron muy útiles en mi misión. Me las regaló papá. Evidentemente, estos días no las utilizo demasiado... —Entristeció la expresión.","""title"": ""El Nuevo Testamento"", ""author"": ""varios autores, atribuido tradicionalmente a Apóstol Lucas""","Luke gülümsedi. ""Ben göreve çıktığımda çok işime yaramışlardı. Babamın hediyesi. Elbette bu günlerde pek işime yaramıyor..."" Yüzüne kederli bir ifade yerleşti.","""title"": ""İki Aile"", ""author"": ""Orhan Pamuk""",- Thích quá. Luke tủm tỉm: - Cái này đã giúp anh rất nhiều hồi anh truy tìm quái vật. Quà của cha anh. Chắc em cũng biết hồi này anh có dùng đến nó mấy đâu... Anh chợt buồn hiu.,"""title"": ""The Lost Symbol"", ""author"": ""Dan Brown""","Of from served use was His me Dad. expression days….” sad. my quest. I don’t much “Those turned smiled. when I Luke them course, Gift well on these","""title"": ""The Gift of Fear: Survival Signals That Protect Us from Violence"", ""author"": ""Gavin de Becker""","misión. me en no —Entristeció mi días Evidentemente, las la demasiado... regaló expresión. muy utilizo sonrió. Me papá. —A estos mí fueron las Luke útiles","""title"": ""Ningún Título Especificado"", ""author"": ""No Esclarifizado""","""Ben işime ifade işime yerleşti. Luke bir yaramışlardı. göreve Yüzüne çok yaramıyor..."" günlerde hediyesi. pek gülümsedi. bu çıktığımda kederli Elbette Babamın","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",quái đến Luke biết nó - đâu... buồn hồi rất Chắc Quà truy anh. đã tỉm: anh chợt vật. hồi giúp hiu. của Anh này Cái có - này cha quá. nhiều tủm em mấy tìm anh cũng Thích anh dùng,"""title"": ""The Little Prince"", ""author"": ""Antoine de Saint-Exupéry"""
"['gabe', 'argus']","Argus dropped us at the Greyhound Station on the Upper East Side, not far from my mom and Gabe’s apartment. Taped to a mailbox was a soggy flyer with my picture on it: HAVE YOU SEEN THIS BOY?","""title"": ""The House of the Scorpion"", ""author"": ""Nancy Farmer""","Argos nos dejó en la estación de autobuses Greyhound del Upper East Side, no muy lejos del apartamento de Gabe y mi madre. Pegado a un buzón, había un cartel empapado con mi foto: «¿Ha visto a este chico?»","""title"": ""The House of the Scorpion"", ""author"": ""Nancy Farmer""","Argos bizi New York'un Kuzey Doğu Yakası'ndaki otobüs terminaline bıraktı, burası annemle Gabe'in yaşadığı daireye uzak değildi. Yakındaki bir posta kutusuna yapıştırılmış ıslakbir ilanda fotoğrafım vardı: BU ÇOCUĞU GÖRDÜNÜZ MÜ?","""title"": ""The Maze Runner"", ""author"": ""James Dashner""","Anh Argus dừng xe trước bến xe buýt Greyhound ở khu thượng Manhattan, gần căn hộ của mẹ tôi và dượng Gabe. Tờ bướm ẩm ướt dán trên thùng thư có in hình tôi và dòng chữ: BẠN CÓ THẤY CẬU BÉ NÀY ĐÂU KHÔNG?","""title"": ""The Vanishing Half"", ""author"": ""Brit Bennett""","soggy picture the Argus BOY? Greyhound apartment. and SEEN a far Upper Side, with Station East on from Taped YOU us HAVE flyer at a was my to mailbox THIS dropped my Gabe’s the not it: mom on","""title"": ""Unknown"", ""author"": ""Unknown""","en muy Greyhound «¿Ha apartamento chico?» la Side, del cartel este de foto: buzón, con Pegado a había un lejos nos madre. no un autobuses visto a Gabe y Upper de East empapado mi del mi Argos dejó estación","""title"": ""N/A"", ""author"": ""N/A""","ÇOCUĞU MÜ? posta burası yaşadığı yapıştırılmış değildi. otobüs bıraktı, ilanda ıslakbir GÖRDÜNÜZ fotoğrafım bizi vardı: kutusuna Yakası'ndaki Doğu New Argos terminaline Kuzey daireye annemle bir BU uzak Gabe'in York'un Yakındaki","""title"": ""Nefes"", ""author"": ""Orhan Pamuk""","ẩm BÉ tôi thượng thư và bến chữ: dòng Greyhound tôi dừng gần bướm CẬU hộ Gabe. dán hình trên buýt trước ở THẤY ướt và xe NÀY in mẹ ĐÂU dượng thùng Tờ có của Manhattan, CÓ Anh Argus căn BẠN khu xe KHÔNG?","""title"": ""The Amazing Adventures of Kavalier &amp; Clay"", ""author"": ""Michael Chabon"""
"['kokarca gabe', 'gabe', 'gabe cóc chết', 'gabe el apestoso']","I thought about how close I was to my old apartment. On a normal day, my mom would be home from the candy store by now. Smelly Gabe was probably up there right now, playing poker, not even missing her.","""title"": ""The Hate U Give"", ""author"": ""Angie Thomas""","Pensé en lo cerca que estaba de mi antiguo apartamento. En un día normal, mi madre ya habría vuelto a casa de la tienda de golosinas. Probablemente Gabe el Apestoso estaría allí en aquel momento, jugando al póquer y sin echarla siquiera de menos.","""title"": ""Ningún hombre es un islandia"", ""author"": ""Anthony Bourdain""","Eski daireme ne kadar yakın olduğumuzu düşünüyordum. Normal günlerde annem bu saatlerde şeker dükkanındaki evinden çıkıp eve gelmiş olacaktı. Kokarca Gabe de tahminen şimdi evdeydi, poker oynuyordu, annemi özlemiyordu bile.","""title"": ""N/A"", ""author"": ""N/A""","Nhà tôi ngay gần đây. Nếu như mọi khi, mẹ tôi đi làm về rồi. Ngay lúc này đây, có lẽ Gabe Cóc Chết đang chơi bài và chưa chắc đã nhớ đến bà.","""title"": ""Những người ta không biết"", ""author"": ""Haruki Murakami""","store by up poker, playing not there was right to now, candy Smelly be day, a mom my how the about was probably even I On now. would old I normal apartment. thought her. Gabe missing from home my close","""title"": ""N/A"", ""author"": ""N/A""","lo de allí en habría al mi de tienda normal, jugando echarla de el en Apestoso Pensé antiguo de un día Probablemente estaría casa madre cerca sin y ya siquiera momento, estaba golosinas. mi Gabe menos. que apartamento. a póquer la vuelto En aquel","""title"": ""Ningún hombre soy yo"", ""author"": ""Miguel de Cervantes Saavedra""","özlemiyordu oynuyordu, Gabe düşünüyordum. evinden daireme ne gelmiş dükkanındaki Eski bu poker eve günlerde olduğumuzu tahminen bile. Normal annemi yakın olacaktı. kadar şeker evdeydi, saatlerde şimdi Kokarca de annem çıkıp","""title"": ""N/A"", ""author"": ""N/A""","đi có Chết chưa làm đến chơi tôi lúc tôi đang lẽ Nếu rồi. Nhà nhớ và đã bài đây, đây. ngay bà. chắc mẹ khi, về Gabe Cóc Ngay gần mọi này như","""title"": ""The Notebook"", ""author"": ""Nicholas Sparks"""
['annabeth'],I was relieved when we finally got on board and found seats together in the back of the bus. We stowed our backpacks. Annabeth kept slapping her Yankees cap nervously against her thigh.,"""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",Me sentí aliviado cuando por fin subimos y encontramos asientos juntos al final del autobús. Guardamos nuestras mochilas en el portaequipajes. Annabeth no paraba de sacudir con nerviosismo su gorra de los Yankees contra el muslo.,"""title"": ""Percy Jackson y el Lazo Fatal"", ""author"": ""Rick Riordan""",Sonunda otobüse binip en arkada yan yana boş yer bulunca rahatladım. Sırt çantalarımızı dizdik. Annabeth endişeyle Yankees kepini durmadan bacağına vuruyordu.,"""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Cuối cùng, lên được xe, tìm được chỗ ngồi phía dưới, tôi thở phào nhẹ nhõm. Chúng tôi lúi húi cất đồ đạc lên giá hành lý. Annabeth bồn chồn vỗ vỗ lưỡi trai của mũ lên đùi.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""",backpacks. board on kept in I Yankees cap thigh. of nervously seats our got finally the the relieved her her we against bus. Annabeth and was together back stowed found slapping We when,"""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",paraba en el sentí aliviado no por autobús. portaequipajes. asientos su fin nerviosismo el nuestras Guardamos del sacudir cuando juntos muslo. Annabeth los mochilas con de encontramos de final Me gorra Yankees contra y al subimos,"""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",kepini yer bulunca çantalarımızı otobüse rahatladım. endişeyle Sırt arkada yan yana en Yankees dizdik. Annabeth bacağına durmadan vuruyordu. binip boş Sonunda,"""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","thở lý. hành đồ lên chỗ tôi phào được ngồi đùi. Chúng tôi nhẹ xe, mũ lưỡi cất bồn phía của vỗ húi nhõm. lên tìm cùng, đạc được vỗ Annabeth dưới, Cuối trai giá lúi lên chồn","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan"""
"['dodds', 'señora dodds', 'bayan dodds', 'dodd']","Behind her came two more old ladies: one in a green hat, one in a purple hat. Otherwise they looked exactly like Mrs. Dodds-same gnarled hands, paisley handbags, wrinkled velvet dresses. Triplet demon grandmothers.","""title"": ""Harry Potter and the Order of the Phoenix"", ""author"": ""J.K. Rowling""","Detrás de ella venían otras dos viejas: una con gorro verde y la otra con gorro morado. Por lo demás, tenían exactamente el mismo aspecto que la señora Dodds: las mismas manos nudosas, el mismo bolso estampado, el mismo vestido arrugado. Un trío de abuelas diabólicas.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Arkasından iki tane daha yaşlı kadın geldi: bir tanesinin şapkası yeşil, diğerininki mordu. Bunun haricinde tıpkı Bayan Dodds'a benziyorlardı: aynı kırış kırış eller, aynı tip el çantaları, aynı buruşuk kadife kıyafetler. Üçüz iblis nineler.","""title"": ""The Exorcist"", ""author"": ""William Peter Blatty""","Lên sau bà ta còn hai bà nữa, người đội mũ xanh lá cây, người kia mũ tím. Họ giống hệt cô Dodds: tay xương xẩu, đeo túi hoa, mặc váy nhung nhàu nát. Chính là bộ ba Nữ thần Báo Thù độc ác.","""title"": ""The Lord of the Rings"", ""author"": ""J.R.R. Tolkien""","came grandmothers. green they Behind a Mrs. two Triplet her demon exactly wrinkled velvet handbags, more hat, paisley dresses. old purple in gnarled looked hat. in one Dodds-same hands, Otherwise a one like ladies:","""title"": ""The Curious Incident of the Dog in the Night-Time"", ""author"": ""Mark Haddon""","el mismo la viejas: estampado, Detrás aspecto demás, arrugado. vestido de morado. que Por otra trío tenían de exactamente gorro con con señora ella nudosas, dos bolso verde abuelas las manos diabólicas. venían el el lo y Dodds: gorro mismo la mismas Un mismo una otras","""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""","bir benziyorlardı: el Üçüz kadın yaşlı eller, Bunun tane iki haricinde aynı nineler. kadife kırış tanesinin kırış buruşuk Bayan yeşil, diğerininki kıyafetler. geldi: iblis tip aynı aynı çantaları, tıpkı Dodds'a şapkası daha mordu. Arkasından","""title"": ""The Exorcist"", ""author"": ""William Peter Blatty""","mũ nữa, sau độc bà đội kia nát. bà Chính người xẩu, là tay Dodds: Thù Báo mũ đeo tím. Họ cô ác. bộ hai cây, Lên xương còn xanh túi nhàu ba hoa, nhung ta váy Nữ người mặc hệt lá thần giống","""title"": ""The Secret of the Old Clock"", ""author"": ""Carolyn Keene"""
['annabeth'],"“It’s okay,” Annabeth said, obviously thinking hard. “The Furies. The three worst monsters from the Underworld. No problem. No problem. We’ll just slip out the windows.”","""title"": ""The Mark of Athena"", ""author"": ""Rick Riordan""","—No pasa nada —dijo Annabeth, esforzándose por mantener la calma—. Las Furias. Los tres peores monstruos del inframundo. Ningún problema. Escaparemos por las ventanillas.","""title"": ""Percy Jackson y el Lazo de la Fortuna"", ""author"": ""Rick Riordan""","""Sorun değil,"" dedi Annabeth, belli ki çok düşünmüştü. ""Furialar. Yeraltı Dünyası'nın en bela üç canavarı. Hiç sorun değil. Hiç sorun değil. Pencereden kaçar gideriz.","""title"": ""Piyade 12: İsyan"", ""author"": ""Rick Riordan""","Annabeth suy nghĩ rất lung: - Đừng lo. Nữ thần Báo Thù, ba quái vật kinh khiếp nhất địa ngục. Không sao. Không sao. Ta cứ chui ra cửa sổ là xong.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","out problem. Furies. the just No “The okay,” hard. problem. thinking windows.” slip monsters from three the Annabeth No We’ll obviously The Underworld. “It’s said, worst","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Annabeth, esforzándose del Escaparemos tres por ventanillas. Los la —dijo monstruos Furias. Ningún peores Las las calma—. mantener pasa nada inframundo. —No problema. por","""title"": ""Percy Jackson y el Lazo de la Truth"", ""author"": ""Rick Riordan""","""Sorun değil,"" gideriz. Hiç Yeraltı belli kaçar Dünyası'nın en bela değil. üç dedi ki çok Annabeth, düşünmüştü. sorun sorun ""Furialar. canavarı. değil. Hiç Pencereden","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","rất địa sổ ba Không sao. khiếp Báo Không - vật Đừng chui ra cứ nhất lo. cửa suy sao. là Nữ lung: Annabeth Thù, nghĩ Ta thần quái ngục. kinh xong.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan"""
"['dodds', 'señora dodds', 'bayan dodds']","Mrs. Dodds got up. In a flat voice, as if she’d rehearsed it, she announced to the whole bus: “I need to use the rest-room.”","""title"": ""Harry Potter and the Prisoner of Azkaban"", ""author"": ""J.K. Rowling""","La señora Dodds se levantó. Como si lo hubiera ensayado, anunció en voz alta: —Tengo que ir al aseo.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Bayan Dodds ayağa kalktı. Sanki söyleyeceklerini prova etmiş gibi dümdüz bir sesle tüm otobüse ""Tuvaleti kullanmam gerek,"" dedi.","""title"": ""unknown"", ""author"": ""unknown""","Cô Dodds đứng dậy. Bằng giọng đều đều như tập từ trước, cô nói với mọi người trong xe: - Tôi phải đi vệ sinh.","""title"": ""The Silent Patient"", ""author"": ""Alex Michaelides""","bus: In to to “I the need flat announced rest-room.” use it, a whole voice, Dodds the she’d if rehearsed Mrs. up. as got she","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""","La al hubiera ensayado, señora —Tengo aseo. se que en levantó. Dodds anunció ir alta: lo Como si voz","""title"": ""Nada"", ""author"": ""Fyodor Dostoevsky""","kullanmam bir dedi. söyleyeceklerini gerek,"" dümdüz Sanki etmiş ""Tuvaleti prova gibi Dodds kalktı. sesle ayağa otobüse tüm Bayan","""title"": ""unknown"", ""author"": ""unknown""","Tôi đứng đi phải mọi Bằng Cô nói vệ người đều như giọng tập Dodds - xe: từ trong đều cô sinh. dậy. trước, với","""title"": ""The Sorrow of War"", ""author"": ""Bao Ninh"""
"['dodds', 'señora dodds', 'bayan dodds']","The windows of the bus exploded as the passengers ran for cover. Lightning shredded a huge crater in the roof, but an angry wail from inside told me Mrs. Dodds was not yet dead.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Las ventanas del autobús explotaron y los pasajeros corrieron despavoridos. El rayo dejó un gran agujero en el techo, pero un aullido enfurecido desde el interior me indicó que la señora Dodds aún no estaba muerta.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""",Otobüsün pencereleri patlarken yolcular gizlenecek yer bulabilmek için sağa sola atladı. Bir yıldırım çatıda koca bir krater açmıştı ama içeriden gelen kızgın haykırış Bayan Dodds'un henüz ölmediğinin deliliydi.,"""title"": ""N/A"", ""author"": ""N/A""","Xe buýt phát nổ, lửa phụt từ cửa sổ vỡ hết kính. Hành khách chạy tứ tán tìm nơi ẩn nấp. Sét đánh trúng nóc xe, nhưng tiếng rên căm tức từ trong xe phát ra cho thấy cô Dodds chưa chết.","""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""","an Dodds was the cover. for inside the as roof, wail passengers in of me Mrs. Lightning told exploded a huge The ran bus dead. shredded crater but yet from windows not the angry","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""","pasajeros aún los rayo enfurecido autobús desde Dodds estaba y señora pero del que dejó el Las no el techo, la corrieron me indicó explotaron aullido en gran interior ventanas agujero El despavoridos. muerta. un un","""title"": ""N/A"", ""author"": ""N/A""",patlarken pencereleri Dodds'un krater yer sağa kızgın Bir çatıda henüz gelen bulabilmek bir ama için koca sola deliliydi. yıldırım atladı. içeriden yolcular açmıştı Otobüsün ölmediğinin haykırış Bayan gizlenecek,"""title"": ""unknown"", ""author"": ""unknown""","trúng chưa tán chết. phụt nhưng nóc nấp. Sét vỡ ẩn tức xe, nổ, cửa hết thấy trong cô lửa sổ nơi xe tìm buýt Hành cho tiếng kính. Xe phát tứ khách căm từ đánh chạy ra Dodds rên phát từ","""title"": ""The Big Sleep"", ""author"": ""Raymond Chandler"""
['annabeth'],"“It’s a terrible story,” Aunty Em said. “Not one for children, really. You see, Annabeth, a bad woman was jealous of me, long ago, when I was young. I had a… a boyfriend, you know, and this bad woman was determined to break us apart. She caused a terrible accident. My sisters stayed by me. They shared my bad fortune as long as they could, but eventually they passed on. They faded away. I alone have survived, but at a price. Such a price.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—Es una historia terrible. Desde luego, no es para niños. Verás, Annabeth, hace mucho tiempo, cuando yo era joven, una mala mujer tuvo celos de mí. Yo tenía un novio, ya sabéis, y esa mala mujer estaba decidida a separarnos. Provocó un terrible accidente. Mis hermanas se quedaron conmigo. Compartieron mi mala suerte tanto tiempo como pudieron, pero al final nos dejaron. Sólo yo he sobrevivido, pero a qué precio, niños. A qué precio.","""title"": ""El Laberinto de los Minotauro"", ""author"": ""Rick Riordan""","""Korkunç bir öykü bu,"" dedi Em Teyze. ""Çocuklara göre değil gerçekten. Anlıyorsun ya Annabeth, çok eskiden, ben gençken kötü bir kadın kıskanmıştı beni. Benim... Bir erkek arkadaşım vardı, bu kötü kadın da bizi ayırmaya yemin etmişti. Korkunç bir kazaya neden oldu. Kız kardeşlerim bana destek oldular. Ellerinden geldikçe bu kötü bahtımı paylaştılar ama en nihayetinde göçüp gittiler. Kayboldular. Bir tek ben hayatta kaldım ama bedeli vardı. Hem de ne bedel.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","- Chuyện khủng khiếp lắm, trẻ con không nên nghe. Annabeth biết không, cách đây lâu lắm rồi, ngày cô còn trẻ, có người đàn bà xấu bụng ghen tức cô. Cô có... người yêu, còn con mụ xấu bụng kia định chia duyên rẽ thúy. Mụ bày ra vụ tai nạn khủng khiếp. Hai em gái quyết ở bên cô lúc hoạn nạn nhưng cuối cùng họ phải chết. Nói đúng hơn là biến mất. Mình cô sống sót, nhưng phải trả giá quá đắt cho sự sống còn của mình.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Such long They as my on. bad for You had determined by me. away. you us was a They really. woman a… break said. this of faded stayed a as when Em sisters a see, at price. price.” was I children, long survived, bad ago, terrible bad Aunty Annabeth, My and they She apart. young. a caused know, story,” eventually “Not but but I boyfriend, one a they woman accident. “It’s me, have alone fortune a passed terrible shared jealous to could, I was","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","cuando a no Compartieron suerte yo A para —Es yo qué mala tiempo mala mujer accidente. tuvo es tiempo, un estaba esa sabéis, niños. pero qué al terrible. historia Provocó una novio, mí. precio, mi he conmigo. Mis mujer Sólo tenía niños. luego, un joven, terrible mucho decidida era se Annabeth, Desde una ya a final precio. como pudieron, mala hermanas celos quedaron separarnos. Yo de Verás, sobrevivido, tanto pero hace nos dejaron. y","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","kazaya Kız nihayetinde ben Ellerinden bizi neden destek bana kötü Anlıyorsun kardeşlerim ama oldular. değil Bir bu,"" Em göçüp gerçekten. göre yemin tek çok Hem kötü beni. Benim... en kadın bahtımı ama da kaldım bedel. erkek eskiden, oldu. kötü kıskanmıştı ben de Bir Teyze. arkadaşım bu gittiler. Annabeth, hayatta bir bir geldikçe ""Korkunç vardı, etmişti. ""Çocuklara dedi kadın bir bu gençken bedeli ayırmaya ne Kayboldular. vardı. öykü Korkunç paylaştılar ya","""title"": ""The Last Olympian"", ""author"": ""Rick Riordan""","biết khủng trẻ, còn hoạn bên bụng Chuyện đàn cho xấu định sống mình. yêu, con gái em cách khiếp vụ không là nhưng rồi, sót, Nói ngày người biến lắm đắt quyết duyên sự nạn Mình - ghen tai có... mụ bụng bà ra chết. cuối nên Mụ mất. đây quá lúc sống người trẻ nạn thúy. Hai họ khiếp. kia cô. rẽ cô còn cô lắm, nhưng xấu con Annabeth chia cô khủng Cô có còn lâu đúng giá ở cùng bày nghe. không, trả phải của phải tức hơn","""title"": ""The Last Olympian"", ""author"": ""Rick Riordan"""
"['percy', 'perc']","“Such a pity to destroy a handsome young face,” she told me soothingly. “Stay with me, Percy. All you have to do is look up.”","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald""","—Qué pena destrozar una cara tan atractiva y joven —me susurró—. Quédate conmigo, Percy. Sólo tienes que mirar arriba.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","""Böylesi yakışıklı bir yüzü yok etmek ne acı,"" dedi sakinleştirici bir sesle. ""Benimle kal Percy. Tek yapman gereken başını kaldırıp bakmak.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Mụ nói êm như ru: - Phải hủy hoại khuôn mặt đẹp như tượng này thật uổng phí. Hãy ở lại với ta, Percy. Chỉ cần ngươi ngước nhìn lên là xong.","""title"": ""The Son of Neptune"", ""author"": ""Rick Riordan""","pity handsome a with do look face,” All soothingly. “Stay me me, to up.” a have to young she told destroy is “Such Percy. you","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen""","cara atractiva Sólo pena Percy. tan conmigo, arriba. mirar —me Quédate una y susurró—. joven destrozar tienes que —Qué","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","etmek gereken ne sesle. yakışıklı kal Percy. yapman yüzü kaldırıp bir başını acı,"" ""Böylesi dedi bakmak. Tek bir yok ""Benimle sakinleştirici","""title"": ""Unknown"", ""author"": ""Unknown""","nói Percy. ngươi như như ngước êm khuôn Hãy đẹp phí. với mặt cần ta, Phải ru: xong. nhìn hoại Chỉ lại này tượng ở lên hủy thật uổng Mụ - là","""title"": ""The Tale of Genji"", ""author"": ""Murasaki Shikibu"""
"['annabeth', 'athena']","I was angry, not just with Annabeth or her mom, but with all the gods for this whole quest, for getting us blown off the road and in two major fights the very first day out from camp. At this rate, we’d never make it to L.A. alive, much less before the summer solstice.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Me enfadé, no sólo con Annabeth o su madre, sino con todos los dioses por aquella absurda misión, por sacarnos de la carretera con un rayo y por habernos enfrentado en dos grandes batallas el primer día que salíamos del campamento. A ese ritmo, jamás llegaríamos a Los Ángeles vivos, mucho menos antes del solsticio de verano.","""title"": ""Percy Jackson y el Lazo de Hércules"", ""author"": ""Rick Riordan""","Kızgındım ama yalnızca Annabeth'le annesine değil. Bu görevden ötürü, yolda aracımızın patlamasından ötürü, kamptan çıktığımızın ilk günü iki tane önemli kavgaya girdiğimizden ötürü tüm tanrılara kızgındım. Böyle devam ederse, bırakın yaz gündönümünü görmeyi, Los Angeles'a canlı varamayacakük.","""title"": ""Percy Jackson: The Lightning Thief"", ""author"": ""Rick Riordan""","Máu trong huyết quản tôi sôi sục: không chỉ bực Athena, Annabeth mà còn giận tất cả các thần. Vì họ, tôi phải thực hiện cuộc truy tìm này, xe bị nổ tung trên đường đi và vừa đến trại đã đánh nhau hai trận kinh hoàng. Nếu ngày nào cũng thế này, chúng tôi chưa chắc toàn mạng đến được Los Angeles, huống hồ đến đó trước ngày Hạ chí.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","us this the the from and off just two first or I it road with At out was L.A. with getting Annabeth before not quest, the camp. alive, summer blown rate, this solstice. gods all make her mom, the much very for whole for never in but to angry, less we’d day fights major","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","batallas verano. de enfrentado ritmo, antes su solsticio con salíamos mucho Me campamento. dos la sino A Ángeles vivos, por en rayo del el llegaríamos del Los los primer no ese Annabeth que con o sacarnos habernos enfadé, un y menos misión, grandes día aquella sólo a carretera absurda por dioses por con de madre, jamás todos","""title"": ""Percy Jackson y el Lazo Fatal"", ""author"": ""Rick Riordan""","ötürü patlamasından görmeyi, yaz iki çıktığımızın değil. ederse, Bu tüm günü gündönümünü canlı Böyle önemli varamayacakük. kamptan yalnızca kızgındım. devam Annabeth'le görevden ilk kavgaya girdiğimizden tane ötürü, Angeles'a aracımızın ötürü, Los bırakın ama tanrılara Kızgındım yolda annesine","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","huống chỉ vừa này, hoàng. còn xe đến thế Hạ không Angeles, truy đến trên bực Nếu tôi đánh tung ngày được cả chắc nhau tôi trại sục: đó ngày phải cũng đường huyết quản toàn thần. cuộc Athena, các chưa trong tất Vì chúng hai hồ nổ chí. tôi nào Máu đã mà này, Annabeth giận Los trước thực họ, bị kinh và đến đi tìm sôi trận hiện mạng","""title"": ""The Last Olympian"", ""author"": ""Rick Riordan"""
