line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1593,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"It was the first time it had ever been so complimented, and Madame Defarge knew enough of its antecedents to know better. She said, however, that the cognac was flattered, and took up her knitting. The visitor watched her fingers for a few moments, and took the opportunity of observing the place in general.",Lần đầu tiên mới có người khen như thế và chị Defarge thừa biết nguồn gốc của thứ rượu này nên đâu có tin. Dù vậy chị ta cũng cảm ơn lời khen rồi đan tiếp. Người khách nhìn những ngón tay lẹ làng của bà chủ quán một hồi rồi nhân cơ hội này quan sát chung quanh.,"Konyağa ilk defa bu kadar iltifat edilmişti ve Madam Defarge daha öncekilerin ne halde olduğunu iyi biliyordu. Gene de adama konyağı gereğinden fazla övdüğünü söyleyerek örgüsünü yeniden eline aldı. Yabancı, kadının parmaklarını birkaç dakika izledikten sonra etrafa göz gezdirdi.","Como era la primera vez que oía elogiar su coñac, no es de admirar que la tabernera sospechase que el elogio obedecía a motivos que acaso no fueran precisamente la bondad del licor. Dió, sin embargo, las gracias, y siguió haciendo calceta. El desconocido permaneció algunos momentos observando las manos de la señora Defarge, y de paso, reconociendo el establecimiento.","It was the first time someone had praised it like that, and Mrs. Defarge, knowing the origin of the liquor, did not believe it. Nevertheless, she thanked him for the compliment and continued knitting. The guest watched the nimble fingers of the innkeeper for a while, then took the opportunity to look around.","The cognac had never been praised so highly before, and Madam Defarge knew well the state of the previous ones. Nevertheless, she told the man that he had praised the cognac too much and resumed her knitting. After watching the woman's fingers for a few minutes, the stranger glanced around.","As it was the first time she had heard her cognac praised, it is not surprising that the innkeeper suspected that the praise was due to reasons that perhaps were not precisely the quality of the liquor. She gave thanks, however, and continued knitting. The stranger remained for a few moments observing Mrs. Defarge's hands, and in passing, taking note of the establishment."
1615,['gaspard'],,"“A bad business this, madame, of Gaspard’s execution. Ah! the poor Gaspard!” With a sigh of great compassion.","− Ghê gớm thật đấy chứ, thưa bà, chuyện xử tử Gaspard đó. Ôi! Tội nghiệp thằng Gaspard! - Thở dài một tiếng rất thương cảm.","""Çok kötü oldu bu madam, yani Gaspard'ın idamı. Ah! Zavallı Gaspard!"" dedi derin bir acı ile iç çekerek.","—La ejecución de Gaspard ha sido una brutalidad judicial, señora. ¡Pobre Gaspard!—exclamó, exhalando un suspiro. —No estamos de acuerdo—replicó la tabernera con frialdad.","− Truly dreadful, madam, the execution of Gaspard. Oh! Poor Gaspard! - A very sympathetic sigh. − Really? -","""This is very bad, madam, I mean Gaspard's execution. Oh! Poor Gaspard!"" she said, sighing deeply with sorrow.","—The execution of Gaspard has been a judicial brutality, madam. Poor Gaspard!—she exclaimed, letting out a sigh. —We do not agree—replied the innkeeper coldly."
1620,"['señora defarge', 'madame defarge', 'madam defarge', 'chị defarge']",,“—Here is my husband!” said Madame Defarge.,Nhà tôi tới rồi kìa! - Chị Defarge nói.,"işte kocam geldi!"" dedi Madam Defarge.",—Aquí está mi marido—dijo la señora Defarge.,− ... My house is here! - Mrs. Defarge said.,"""..."" ""Here comes my husband!"" said Madam Defarge.",—Here is my husband—said Mrs. Defarge.
1627,['defarge'],,"“No one has told me so,” said Defarge, shaking his head. “I know nothing of it.”","− Tôi chẳng nghe ai nói thế cả, - Defarge lắc đầu. - Tôi không biết gì chuyện này.","""Ben böyle bir şey duymadım,"" dedi Defarge, başını iki yana sallayarak. ""Hiç haberim yok.",—A nadie he oído decir semejante cosa—replicó Defarge. —No sé una palabra.,"− I haven't heard anyone say that, - Defarge shook his head. - I don't know anything about this.","""I have never heard of such a thing,"" said Defarge, shaking his head from side to side. ""I have no idea.""""",—I have heard no one say such a thing—replied Defarge. —I don't know a word.
1629,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"The spy, well used to his business, did not change his unconscious attitude, but drained his little glass of cognac, took a sip of fresh water, and asked for another glass of cognac. Madame Defarge poured it out for him, took to her knitting again, and hummed a little song over it.","Đã quen nghề, tên mật thám vẫn làm như không biết, cứ uống cạn ly cognac nhỏ, nhấp một ngụm nước mát, rồi gọi thêm ly cognac nữa. Chị Defarge rót rượu cho gã rồi cầm đồ len đan tiếp, vừa đan vừa ngâm nga khe khẽ một bài ca.","Artık işinde ustalaşmış olan casus, hâlâ hiçbir şeyin farkında değilmiş gibi bir havadaydı; bir bardak konyağını bitirmiş, suyundan bir yudum almış ve bir bardak konyak daha istemişti. Madam Defarge da adamın bardağını doldurup örgüsünü yeniden eline aldı ve bir şarkı mırıldanmaya başladı.","El espía, práctico en su oficio, no modificó su actitud de indiferencia. Apuró el contenido de la copita que le habían servido, tomó un sorbo de agua fresca, y pidió la segunda copa de coñac. Sirviósela la señora Defarge, después de lo cual continuó haciendo media con gran ardor y tarareando una tonadilla.","Accustomed to the job, the detective pretended not to know, kept drinking the small glass of cognac, sipped some cool water, and then ordered another glass of cognac. Madame Defarge poured wine for him, then picked up her knitting and continued, knitting while softly humming a song.","The spy, who had now mastered his craft, still acted as if he was unaware of anything; he had finished his glass of cognac, taken a sip of water, and asked for another glass of cognac. Madam Defarge filled the man's glass, took up her knitting again, and started to hum a song.","The spy, skilled in his trade, did not change his attitude of indifference. He finished the contents of the small glass that had been served to him, took a sip of fresh water, and ordered the second glass of cognac. Mrs. Defarge served it to him, after which she continued knitting with great fervor and humming a tune."
1633,"['mösyö defarge', 'defarge', 'monsieur defarge']",,"“The pleasure of conversing with you, Monsieur Defarge, recalls to me,” pursued the spy, “that I have the honour of cherishing some interesting associations with your name.”","− Nhờ hân hạnh nói chuyện với ông, ông Defarge, mà tôi nhớ ra chuyện này, - tên mật thám cứ nói - chuyện là tôi cũng hân hạnh được biết đôi điều hay ho liên quan đến ông.","""Mösyö Defarge, sizinle konuşma mutluluğu, adınızla bağlantısı olan bazı kişileri anımsama şerefi verdi bana,"" diye devam etti casus.","—El placer de conversar con usted, señor Defarge—prosiguió el espía—me recuerda que he tenido el honor de familiarizarme con incidentes en los cuales ha tomado usted parte activa.","− Thanks to the honor of speaking with you, Mr. Defarge, I remembered this matter, - the spy kept talking - the matter is that I also had the honor of knowing some interesting things related to you.","""Monsieur Defarge, the happiness of speaking with you has given me the honor of recalling some individuals associated with your name,"" the spy continued.","""The pleasure of conversing with you, Mr. Defarge,"" continued the spy, ""reminds me that I have had the honor of becoming familiar with incidents in which you have taken an active part."""
1639,"['manette', 'doktor manette']",,"“Very interesting remembrances!” said the spy. “I have known Doctor Manette and his daughter, in England.”",− Những kỷ niệm rất hay! - Tên gián điệp nói. - Tôi có biết bác sĩ Manette và cô con gái của ông ấy bên Anh.,"""Çok ilginç şeyler kalmış aklımda!"" dedi casus. ""Doktor Manette ve kızını İngiltere'de tanımıştım.",—Siempre recuerda uno con gusto incidentes semejantes—repuso el espía. —He conocido al doctor Manette y a su hija en Inglaterra.,− Very fond memories! - The spy said. - I know Dr. Manette and his daughter in England.,"""Very interesting things have stayed in my mind!"" said the spy. ""I had met Doctor Manette and his daughter in England.""",—One always remembers such incidents with pleasure—replied the spy. —I have met Dr. Manette and his daughter in England.
1650,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"Madame Defarge knitted steadily, but the intelligence had a palpable effect upon her husband. Do what he would, behind the little counter, as to the striking of a light and the lighting of his pipe, he was troubled, and his hand was not trustworthy. The spy would have been no spy if he had failed to see it, or to record it in his mind.","Chị Defarge vẫn đan len bình thường, nhưng tin tức này có tác động thấy rõ đến chồng chị ta. Sau quầy rượu Defarge đánh một que diêm và châm tẩu thuốc, bàn tay làm gì cũng run rẩy cho thấy anh ta bối rối. Tên mật thám kia sẽ không đáng gọi là mật thám nếu gã không nhìn thấy hay không lưu tâm những biểu hiện đó.","Madam Defarge hâlâ azimle örüyordu, ama aldığı haber kocasının üzerinde gözle görülür bir etki yaratmıştı. Küçük tezgâhın arka tarafında piposunu yakarken yaşadığı sıkıntı her halinden belliydi, elleri titriyordu. Eğer casus onun bu halini gözden kaçırsaydı ya da bu durumu zihnine yazmasaydı ona casus denmezdi","La señora Defarge no tenía ojos ni manos, ni facultades más que para la media que hacía, pero la noticia produjo en su marido efecto palpable. Su cara reflejó intensa turbación, pese a sus esfuerzos por dominarse, temblaban sus manos, y su agitación interior le salía por todos los poros de su cuerpo. No habría sido el espía digno de su cargo si no hubiese reparado en ello y grabádolo en su memoria.","Mrs. Defarge continued knitting as usual, but this news had an obvious impact on her husband. Behind the bar, Defarge struck a match and lit his pipe, his trembling hands revealing his agitation. That spy wouldn't be worthy of being called a spy if he didn't notice or pay attention to those signs.","Madam Defarge was still knitting resolutely, but the news she had received had a visible effect on her husband. It was evident from his every move that he was struggling as he lit his pipe behind the small counter, his hands trembling. If the spy had missed this or failed to note it in his mind, he wouldn't be called a spy.","Mrs. Defarge had neither eyes nor hands, nor faculties for anything other than the knitting she was doing, but the news had a palpable effect on her husband. His face reflected intense turmoil, despite his efforts to control himself, his hands trembled, and his inner agitation seeped through every pore of his body. The spy would not have been worthy of his position if he had not noticed this and committed it to memory."
1662,"['señora defarge', 'madame defarge', 'defarge', 'madam defarge']",,"But, as the fingers went, the eyes went, and the thoughts. And as Madame Defarge moved on from group to group, all three went quicker and fiercer among every little knot of women that she had spoken with, and left behind.","Như những ngón tay thoăn thoắt; ánh mắt cũng thoăn thoắt, và cả ý nghĩ cũng thoăn thoắt. Trong lúc chị Defarge đi từ nhóm này sang nhóm khác, cả ba thứ đó đều hoạt động nhanh hơn và hung tợn hơn trong từng đám phụ nữ mà chị ta đã nói chuyện rồi bỏ đi.","Ama parmaklar çalıştıkça gözler de çalıştı ve tabii zihinler de. Madam Defarge bir gruptan diğerine geçtikçe, bu üçlü de madamın konuşup geride bıraktığı her bir küçük kadın öbeğinde giderek daha hızlı ve azimli bir şekilde işler hale geldi.","A la par que se movían los dedos se movían también los ojos y los pensamientos; y a medida que la señora Defarge pasaba de puerta en puerta y de grupo en grupo, los dedos de las mujeres que encontraba trabajaban con ardor redoblado, y los ojos miraban con mayor fiereza y la actividad de los pensamientos se centuplicaba.","Like nimble fingers; the eyes were also nimble, and the thoughts were nimble as well. As Madame Defarge moved from one group to another, all three of these things worked faster and more fiercely in each group of women she had spoken to and then left.","As the fingers worked, the eyes also worked, and of course, so did the minds. As Madame Defarge moved from one group to another, this trio became increasingly faster and more determined in each small group of women that Madame spoke to and left behind.","As the fingers moved, so did the eyes and thoughts; and as Madame Defarge went from door to door and from group to group, the fingers of the women she encountered worked with redoubled fervor, their eyes looked with greater fierceness, and the activity of their thoughts increased a hundredfold."
1681,"['charles', 'carlos', 'charle']",,"“If I had never seen Charles, my father, I should have been quite happy with you.”","Nếu con chưa từng gặp Charles, thưa cha, con sẽ hoàn toàn hạnh phúc mà không cần anh ấy.","""Eğer Charles'ı tanımamış olsaydım, seninle gayet mutlu yaşardım babacığım.","—Si nunca hubiera visto a Carlos, padre mío, tú sólo hubieses bastado para que mi dicha fuera completa.","If I had never met Charles, father, I would be completely happy without him.","""If I hadn't known Charles, I would have lived quite happily with you, father.""","—If I had never seen Carlos, my father, you alone would have been enough to make my happiness complete."
1682,"['charles', 'carlos', 'lucie']",,"He smiled at her unconscious admission that she would have been unhappy without Charles, having seen him; and replied:","Người cha mỉm cười trước lời thú nhận vô tình của con gái, ắt Lucie sẽ buồn lắm khi không có chàng trai kia trong đời.",Doktor kızının farkında olmadan yaptığı ve Charles'sız mutlu olamayacağını ortaya koyan itirafla gülümseyip karşılık verdi:,"El padre no pudo menos de sonreir ante aquella confesión inconsciente de que su hija sería desgraciada sin Carlos, después de haberle visto, y contestó:","The father smiled at his daughter's unintended confession, surely Lucie would be very sad without that young man in her life.","The doctor smiled and responded with a confession, made unwittingly by his daughter, that revealed she could not be happy without Charles:","The father couldn't help but smile at that unconscious confession that his daughter would be unhappy without Carlos after having seen him, and he replied:"
1683,"['charles', 'carlos']",,"“My child, you did see him, and it is Charles. If it had not been Charles, it would have been another. Or, if it had been no other, I should have been the cause, and then the dark part of my life would have cast its shadow beyond myself, and would have fallen on you.”","Ông đáp: − Con yêu, con đã gặp Charles, và con đã có Charles. Nếu không gặp Charles rồi con cũng sẽ gặp chàng trai khác. Mà nếu con không gặp ai nữa thì đó là lỗi tại ta, và như thế phần đời u ám của ta không chỉ khiến ta đau khổ mà còn làm khổ cho cả con nữa.","""Yavrucuğum karşına çıkan Charles oldu. Eğer Charles olmasaydı, bir başkası olacaktı. Öte yandan, bir başkası olmasaydı bu benden kaynaklanmış bir şey olacaktı ve o zaman hayatımın karanlık kısmının gölgesi beni aşıp senin de üzerine düşecekti.","—Hija mía; viste a un hombre, y ese hombre era Carlos; de no haber sido Carlos, sería otro; y si no hubiese sido otro, no te quepa duda de que la causa habría sido yo, en cuyo caso, el período desgraciado de mi vida no sólo me hubiese envuelto a mí en sus tenebrosas sombras, sino también alguien más, y ese alguien hubieras sido tú.","He replied: − My dear, you have met Charles, and you have had Charles. If you hadn't met Charles, you would have met another young man. And if you didn't meet anyone else, then it would be my fault, and thus the dark part of my life would not only cause me pain but also bring suffering to you.","""My dear, the one you encountered was Charles. If it hadn't been Charles, it would have been someone else. On the other hand, if it hadn't been someone else, it would have been something that originated from me, and then the shadow of the dark part of my life would have surpassed me and fallen upon you.""","—My daughter; you saw a man, and that man was Carlos; if it hadn't been Carlos, it would have been someone else; and if it hadn't been someone else, rest assured that the cause would have been me, in which case, the unfortunate period of my life would not only have enveloped me in its dark shadows, but also someone else, and that someone would have been you."
1691,"['lucía', 'luci', 'lucie']",,"“You, Lucie? It is out of the Consolation and restoration you have brought to me, that these remembrances arise, and pass between us and the moon on this last night.—What did I say just now?”","Con ư, Lucie? Nếu không có con an ủi và phục hồi trí lực cho ta thì làm gì có đêm cuối cùng này để nhớ kỷ niệm xưa và cha con trò chuyện dưới trăng chứ... Lúc nãy ta nói đến đâu rồi? −","""Sen, Lucie? Bütün bu hatıralar senin beni teselli etmen ve iyileştirmenden sonra canlanarak, bu son gecede şu ay ile aramıza girdi. –Ne diyordum ben?","—¿Tú, Lucía? ¡Al contrario! Precisamente esos recuerdos brotan de la dicha, de los consuelos que me has traído, y como son recuerdos agradables, tengo placer en recordarlos a la luz de la luna de nuestra noche última... ¿Qué estaba diciendo?","My daughter, Lucie? If it weren't for you comforting and restoring my mind, there wouldn't be this last night to remember old memories and for us to talk under the moon... Where was I just now? −","""Lucie, all these memories came alive after you comforted and healed me, and on this last night, they came between me and the moon. –What was I saying?""","—You, Lucía? Quite the opposite! Precisely those memories arise from the joy, from the comforts you have brought me, and since they are pleasant memories, I take pleasure in recalling them by the light of the moon on our last night... What was I saying?"
1695,"['lucía', 'luci', 'lucie']",,"“No. That was another thing. It stood before my disturbed sense of sight, but it never moved. The phantom that my mind pursued, was another and more real child. Of her outward appearance I know no more than that she was like her mother. The other had that likeness too—as you have—but was not the same. Can you follow me, Lucie? Hardly, I think? I doubt you must have been a solitary prisoner to understand these perplexed distinctions.”","Hình bóng ấy... ảo ảnh ấy... không phải là tưởng tượng sao? − Không. Chuyện này khác. Nó cứ đứng trước đôi mắt thất thần của ta, nhưng không hề tan biến. Hình dung trong trí tưởng tượng của ta là một đứa con khác và sống thực hơn. Ta không biết gì về diện mạo của nó trừ một điều là nó giống mẹ. Còn cái ảo ảnh trước mặt cũng có nét giống đó... giống như con vậy... nhưng lại không phải. Con có hiểu ý ta không, Lucie? Chắc là không? Ta e rằng con phải sống trong cảnh giam cầm cô độc thì mới hiểu được những điều khác biệt khó diễn tả ấy.","""Hayır. Bu başka bir şeydi. Rahatsız edici şekilde görüş alanımda duruyor ama hiç kıpırdamıyordu. Zihnimin kovaladığı siluet çok başka, çok daha gerçek bir çocuktu. Dış görünüşü hakkında, annesine benzediğinden başka bir şey bilmiyorum. Diğeri de ona benziyordu –tıpkı senin gibi– ama aynı değildi. Dediklerimi takip edebiliyor musun Lucie? Zor biraz, değil mi? Bu karmaşık ayrımları anlayabilmek için tek başına zindanda kalmış olman gerekiyordu belki de.","—No; nada de eso. Mi órgano visual, perturbado, es claro, la veía inmóvil, y en cambio, el fantasma que mis facultades intelectuales perseguían era el fantasma de otra niña distinta y más real. De su aspecto externo, no sé sino que se parecía a su madre la imagen que veían mis ojos... y el otro, el fantasma... también se le parecía... como te pareces tú... pero era un parecido diferente. ¿Me entiendes, Lucía? No, ¿verdad? Dudo mucho que quien no se haya pasado largos siglos recluído y separado de los suyos pueda comprender las distinciones sutiles de un prisionero.","No. This is different. It stands before my bewildered eyes, but it never fades away. The image in my imagination is of a different daughter and more real. I know nothing about her appearance except that she resembles her mother. And the illusion in front of me also has that resemblance... like you... but it is not her. Do you understand what I mean, Lucie? Probably not? I fear that you would have to live in solitary confinement to understand these indescribable differences.","""No. This was something else. It stood in my line of sight in a disturbing way but didn't move at all. The silhouette my mind was chasing was very different, a much more real child. About its appearance, I know nothing except that it resembled its mother. The other one also looked like it – just like you – but it wasn't the same. Can you follow what I'm saying, Lucie? It's a bit difficult, isn't it? Maybe you had to be left alone in a dungeon to understand these complex distinctions.""","—No; none of that. My visual organ, disturbed, is clear, I saw her motionless, and yet, the ghost that my intellectual faculties pursued was the ghost of another girl, different and more real. Of her external appearance, I only know that the image my eyes saw resembled her mother... and the other, the ghost... also resembled her... like you resemble her... but it was a different resemblance. Do you understand me, Lucia? No, right? I highly doubt that anyone who has not spent long centuries confined and separated from their loved ones can understand the subtle distinctions of a prisoner."
1705,"['lucía', 'lucie']",,"So, the time came for him to bid Lucie good night, and they separated. But, in the stillness of the third hour of the morning, Lucie came downstairs again, and stole into his room; not free from unshaped fears, beforehand.","Thế là đã đến lúc phải lui về phòng và cha con tạm biệt. Nhưng trong đêm tĩnh mịch lúc ba giờ sáng, Lucie lại xuống dưới nhà lén vào phòng cha, lòng vẫn chưa yên vì những nỗi sợ mơ hồ từ trước.",Sonra Doktor'un Lucie'ye iyi geceler dileme vakti geldi ve herkes odasına çekildi. Ama gecenin ilerleyen saatlerinin sessizliğinde Lucie yeniden aşağı inerek gizlice babasının odasına girdi; tanımlayamadığı bir yığın korku vardı içinde.,"Ya muy tarde, dió las buenas noches a Lucía y se retiró a su habitación. A las tres de la madrugada, la joven, no del todo libre de temores y de presentimientos, se levantó y entró sigilosamente en el dormitorio de su padre.","So it was time to retreat to the room and bid farewell to her father. But in the stillness of the night at three o'clock in the morning, Lucie went downstairs again, secretly entering her father's room, her heart still uneasy due to vague fears from before.","Then it was time for the Doctor to say goodnight to Lucie, and everyone retired to their rooms. But in the silence of the later hours of the night, Lucie came back downstairs and secretly entered her father's room; she had a multitude of fears she couldn't define.","It was already very late when he said goodnight to Lucía and retired to his room. At three in the morning, the young woman, not entirely free from fears and premonitions, got up and quietly entered her father's bedroom."
1713,"['pross', 'miss pross']",,"“You didn’t mean it,” remarked the matter-of-fact Miss Pross, “and therefore how could you know it? Nonsense!”","Chuyện cưới xin này có phải ý ông đâu, - chị Pross chất phác lên tiếng, - và bởi vậy lúc đó làm sao ông biết trước được? Vớ vẩn! − Vậy sao?","""Öyle bir niyetiniz yoktu ki,"" dedi doğrucubaşı Miss Pross, ""nereden bilecektiniz? Saçma!""",—¡No sé cómo podía usted concederle más o menos valor del justo si ni remotamente soñaba en lo que había de suceder!—observó la señorita Pross. —¡Tonterías!,"This marriage wasn't your idea, - Miss Pross said honestly, - so how could you have known back then? Nonsense! − Really?","""You had no such intention,"" said the straightforward Miss Pross, ""how could you have known? Nonsense!""",—I don't know how you could give it more or less value than it deserved if you didn't remotely dream of what was going to happen!—observed Miss Pross.—Nonsense!
1714,"['mr lorry', 'lorry']",,"“Really? Well; but don’t cry,” said the gentle Mr. Lorry.",À; nhưng chị đừng có khóc chứ? - Ông Lorry hiền từ nói.,"""Öyle mi? İyi ama ağlamayın,"" dedi nazik mr Lorry.",—¿De veras? Quizá tenga usted razón... Pero no llore—replicó Lorry.,"Ah; but don't cry, will you? - Mr. Lorry said kindly.","""Is that so? Alright, but don't cry,"" said the gentle Mr. Lorry.",—Really? Perhaps you are right... But don't cry—replied Lorry.
1715,"['pross', 'miss pross']",,"“I am not crying,” said Miss Pross; “you are.”","− Tôi đâu có khóc, - chị Pross đáp. - Ông khóc thì có.","""Ben ağlamıyorum,"" dedi Miss Pross; ""esas siz ağlıyorsunuz.",—Yo no lloro; el que llora es usted—replicó la señorita Pross.,"− I am not crying, - Miss Pross replied. - You are the one crying. − Me, Miss Pross? -","""I am not crying,"" said Miss Pross; ""it is you who are crying."" ""Am I my Pross?""",—I am not crying; you are the one who is crying—replied Miss Pross.
1720,"['ms lorry', 'lorry']",,“You think there never might have been a Mrs. Lorry?” asked the gentleman of that name.,− Bộ chị tưởng không bao giờ có được một bà Lorry nào đó sao? Quý ông mang tên Lorry hỏi.,"""Hayatımda hiçbir zaman bir ms Lorry'nin yer alamayacağını mı düşünüyorsunuz?",—¡Cómo! ¿Opina usted que era imposible que hubiera una señora Lorry?,− Do you think your department will never have a Mrs. Lorry? Mr. Lorry asked.,"""Do you think that there could never be a Ms. Lorry in my life?""""",Do you think it was impossible for there to have been a Mrs. Lorry?
1722,"['ông lorry', 'mr lorry', 'lorry']",,"“Well!” observed Mr. Lorry, beamingly adjusting his little wig, “that seems probable, too.”","− Chà! - Ông Lorry vui vẻ vừa nói vừa chỉnh lại bộ tóc giả nhỏ, cũng có thể lắm.","""Eee!"" dedi mr Lorry, gözlerinin içi gülerek ufak peruğunu düzeltirken, ""haklısınız galiba.",—Lo creo muy probable—contestó Lorry arreglándose el peluquín.,"− Ah! - Mr. Lorry cheerfully said while adjusting his small wig, it's quite possible.","""Eee!"" said Mr. Lorry, his eyes laughing as he adjusted his small wig, ""you might be right.""","—I think it very likely—replied Lorry, adjusting his wig."
1728,"['lorr', 'mr lorry', 'señor lorry', 'lorry']",,"Besides the glancing tears that shone among the smiles of the little group when it was done, some diamonds, very bright and sparkling, glanced on the bride’s hand, which were newly released from the dark obscurity of one of Mr. Lorry’s pockets. They returned home to breakfast, and all went well, and in due course the golden hair that had mingled with the poor shoemaker’s white locks in the Paris garret, were mingled with them again in the morning sunlight, on the threshold of the door at parting.","Ngoài mắt lệ rưng rưng chiếu rạng những nụ cười của mọi người khi xong hôn lễ, trên bàn tay cô dâu là ánh rực rỡ, lấp lánh của mấy hạt kim cương mới xuất hiện từ trong lòng túi áo tăm tối của ông Lorry. Họ về nhà dùng điểm tâm, và mọi chuyện diễn ra tốt đẹp, rồi tới lúc mái tóc vàng từng hòa lẫn với những lọn tóc bạc của người thợ giày khốn khổ trên gác xép thành Paris giờ đây lại một lần nữa hòa lẫn cùng mái đầu bạc trên ngưỡng cửa lúc chia tay.","Nikâh bittiğinde, küçük topluluktaki gülümseyen yüzlerin arasında parlayan gözyaşlarının yanında, mr Lorry'nin ceplerinden birinin karanlık gizeminden az önce çıkan elmaslar da gelinin elinde ışıl ışıl parıldıyordu. Kahvaltı için eve döndüler; her şey iyi gitti ve altın saçlar Paris'teki tavan arasında zavallı ayakkabıcının ak saçlarının kıvrımlarına nasıl karıştıysa şimdi de, kapının eşiğinde vedalaşırlarken, sabah güneşinin altında öyle karıştı.","Además de las transparentes lágrimas que brillaron entre sonrisas mientras tenía lugar la ceremonia, en la mano de la novia chispearon algunos brillantes de aguas clarísimas que momentos antes habían sido libertados de la obscuridad de uno de los bolsillos del señor Lorry, donde se hallaban recluídos. Regresaron los novios a la casa, seguidos por el reducido círculo de invitados, almorzaron, y más tarde, la hermosa cabellera de oro que en otro tiempo confundiera sus hebras con los blancos mechones del pobre zapatero que en un sotabanco de París hacía zapatos con verdadero ardor, volvió a juntarse con los mismos, bañada por los resplandores de un sol matinal, en el umbral de la puerta y en el momento de la despedida.","Outside, tears glistened in the eyes of many as smiles shone brightly when the wedding ceremony concluded. On the bride's hand was the radiant, sparkling light of several diamonds that had just emerged from the dark pocket of Mr. Lorry. They went home for breakfast, and everything went well. Then came the moment when the golden hair that once mingled with the silver strands of the poor shoemaker in the attic in Paris now once again mingled with the gray hair at the doorstep as they said their goodbyes.","When the wedding ended, alongside the sparkling tears among the smiling faces of the small gathering, the diamonds that had just emerged from the dark mystery of Mr. Lorry's pocket were also shining brightly in the bride's hand. They returned home for breakfast; everything went well and just as the golden hair had mingled with the curls of the poor shoemaker's white hair in the attic in Paris, now, as they were saying goodbye at the doorstep, it mingled in the morning sunlight.","In addition to the transparent tears that shone among smiles during the ceremony, some brilliant diamonds of the clearest waters sparkled in the bride's hand, which moments before had been freed from the darkness of one of Mr. Lorry's pockets, where they had been confined. The newlyweds returned to the house, followed by the small circle of guests, had lunch, and later, the beautiful golden hair that once mingled its strands with the white locks of the poor shoemaker who ardently made shoes in an attic in Paris, came together again with the same, bathed in the morning sun's rays, on the doorstep at the moment of farewell."
1734,"['mr lorry', 'lorry']",,"It was easier for Mr. Lorry to look in at Tellson’s, than to look out of Tellson’s. He was detained two hours. When he came back, he ascended the old staircase alone, having asked no question of the servant; going thus into the Doctor’s rooms, he was stopped by a low sound of knocking.","Ông Lorry ghé tới Tellson thì dễ hơn là rời khỏi đó. Ông bị giữ chân đó hai giờ liền. Lúc quay lại, ông một mình đi lên chiếc cầu thang cũ kĩ, không hỏi han gì gia nhân, cứ thế đi thẳng tới phòng bác sĩ. Tiếng gõ đập khe khẽ vẳng ra khiến ông dừng bước.","mr Lorry için Tellson'a gitmek, Tellson'dan dönmekten daha kolaydı. Onu iki saat tuttular bankada. Geri döndüğünde, uşağa hiçbir şey sormadan, eski merdivenleri tek başına çıktı ve tam Doktor'un odasına girecekken, içeriden gelen alçak sesli tıkırtılar onu durdurdu.","Nada más fácil para Lorry que entrar en el Banco; pero nada más difícil que salir de él. El vistazo que se proponía dar duró dos horas. Cuando volvió a la casa de Soho y subió la escalera, sin preguntar al criado que salió a abrirle, al ir a entrar en la habitación del doctor, a la cual se dirigía en derechura, quedó como clavado en el suelo.","Mr. Lorry found it easier to visit Tellson's than to leave it. He was held up there for two whole hours. When he returned, he went up the old staircase alone, without asking any servants, and went straight to the doctor's room. The faint sound of a knock made him stop in his tracks.","For Mr. Lorry, going to Tellson's was easier than returning from Tellson's. They kept him at the bank for two hours. When he returned, without asking the servant anything, he climbed the old stairs alone and just as he was about to enter the Doctor's room, he was stopped by the low sounds coming from inside.","Nothing was easier for Lorry than entering the Bank; but nothing was more difficult than leaving it. The quick look he intended to take lasted two hours. When he returned to the house in Soho and went up the stairs, without asking the servant who came to open the door for him, as he was about to enter the doctor's room, which he was heading straight for, he stood as if nailed to the floor."
1737,"['mr lorry', 'lorry']",,"Mr. Lorry said what he could to calm her, and went himself into the Doctor’s room. The bench was turned towards the light, as it had been when he had seen the shoemaker at his work before, and his head was bent down, and he was very busy.","Ông Lorry nói bừa vài câu trấn an chị ta rồi đi thẳng vào phòng bác sĩ. Băng ghế cũ đã hướng về phía nguồn sáng như ông đã từng thấy trước kia, và người thợ giày đang cặm cụi, bận bịu làm việc.","mr Lorry, kadını sakinleştirmek için söyleyebileceği her şeyi söyledikten sonra tek başına Doktor'un odasına girdi. Ayakkabı tezgâhı, onu daha önce gördüğündeki gibi ışığa doğru çevrilmişti ve adam öne doğru bükülmüş, canla başla çalışıyordu.","Esforzóse Lorry por calmarla, bien que inútilmente, y penetró en la habitación del doctor. Había acercado éste la banqueta a la ventana, tal como la tenía colocada en el sotabanco de París, y trabajaba con ardor, doblada la cabeza sobre el zapato.","Mr. Lorry said a few comforting words to her and then went straight into the doctor's room. The old bench was still facing the source of light as he had seen before, and the shoemaker was diligently, busily working.","After Mr. Lorry had said everything he could to calm the woman, he entered the Doctor's room alone. The shoemaking bench was turned towards the light just as he had seen it before, and the man was bent forward, working diligently.","Lorry tried to calm her, though in vain, and entered the doctor's room. He had moved the stool close to the window, just as he had it placed in the attic in Paris, and was working fervently, his head bent over the shoe."
