Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['rashid', 'rasheed', 'raşit']","""You,"" [MASK] said to the girl, ""you, on the other hand, would be a Benz. A brand-new, first-class, shiny Benz.Wah wah. But. But."" He raised one greasy index finger. ""One must take certain…cares…with a Benz. As a matter of respect for its beauty and craftsmanship, you see. Oh, you must be thinking that I am crazy,diwana, with all this talk of automobiles. I am not saying you are cars. I am merely making a point.""",Holden,"–Tú -dijo [MASK] a la muchacha-, tú en cambio serías un Benz. Un Benz nuevo y reluciente de primera categoría. Wá, wá. Pero… -Alzó un grasiento dedo índice-. Un Benz merece ciertos… cuidados. Por respeto a su belleza y su excelente manufactura, ¿entiendes? Oh, debes de pensar que estoy loco, diwana, con toda esta charla sobre automóviles. No digo que seáis coches, sólo era un ejemplo.",Mercedes,"“Sen,” dedi [MASK] kıza, “sense bir Benz olurdun. Yepyeni, birinci sınıf, gıcır gıcır bir Benz. Vay vay. Ama. Ama...” Yağlı işaretparmağını kaldırdı. “İnsan bir Benz’e... bayağı özen göstermeli. Güzelliğine ve işçiliğine duyduğu saygıdan, anlıyor musun? Gözü gibi bakmalı. Ah, bu araba laflarına bakıp deli olduğumu düşünüyorsundur, divane olduğumu. Sizin otomobil olduğunuzu söylemiyorum, elbette. Yalnızca bir noktayı vurguluyorum.",Benz,"“Còn em,” [MASK] nói với cô gái, “em thì ngược lại, em là một chiếc xe Benz. Một chiếc Benz mới tinh, đẳng cấp và bóng loáng. Wah wah. Nhưng. Nhưng,” ông ta giơ ngón tay trỏ nhờn mỡ lên. “Người ta cần phải có... những sự quan tâm nhất định... đối với một chiếc xe Benz. Đó là vấn đề về sự coi trọng vẻ đẹp và sự tinh tế của nó, em thấy đấy. Ồ, có thể em đang nghĩ tôi như thể bị điên, diwana, khi cứ huyên thuyên về các loại xe. Tôi không nói hai người là những chiếc xe hơi. Tôi chỉ đang giải thích vấn đề thôi.”",Đi,"you Benz.Wah greasy hand, for be girl, and saying must talk finger. He the on you a As see. one But."" this Benz. ""You,"" you a would other [MASK] thinking brand-new, crazy,diwana, not a of shiny certain…cares…with craftsmanship, a must am wah. said A I Oh, respect am raised ""you, ""One all automobiles. cars. to I I that with of its the point."" matter take be Benz. first-class, am But. beauty index merely making are",Ford,"respeto Un Benz. –Tú serías ejemplo. manufactura, [MASK] era de Wá, cambio digo su belleza reluciente un -Alzó Benz cuidados. a que excelente sólo esta toda automóviles. charla ciertos… un grasiento diwana, con dedo un categoría. No pensar ¿entiendes? Pero… y Benz índice-. que en Por Un -dijo muchacha-, su sobre merece wá. y nuevo tú coches, la a loco, debes de primera Oh, seáis estoy",Mercedes,"Ah, anlıyor bakmalı. Gözü “Sen,” Yalnızca birinci bakıp olduğumu “İnsan vurguluyorum. bir dedi olduğumu. Benz Ama...” “sense musun? Yepyeni, kaldırdı. Yağlı otomobil göstermeli. kıza, [MASK] Vay deli bu vay. olurdun. bayağı saygıdan, araba Benz. Benz’e... Ama. Güzelliğine elbette. düşünüyorsundur, noktayı gıcır işçiliğine gıcır işaretparmağını söylemiyorum, bir laflarına sınıf, özen divane duyduğu Sizin olduğunuzu bir gibi bir ve",Benz,"tâm nhất em xe và coi lại, những chiếc Wah Tôi đề bóng bị quan cần có... “Người thích diwana, điên, wah. với ngược là Benz. Benz đẳng sự đề Benz. đối “em cô về cấp mới xe. chiếc về vẻ người thuyên nghĩ nói hơi. của Đó ngón ta “Còn em giơ thấy vấn loại em,” sự và giải sự gái, là đang có chiếc thôi.” tôi huyên Nhưng. với xe thể ông không Tôi thể chỉ thì nhờn đang Một tinh các loáng. Ồ, trọng vấn chiếc một nói phải Nhưng,” xe lên. hai tay định... một nó, khi tế cứ đấy. em mỡ như ta những đẹp tinh, [MASK] trỏ là",Mercedes
"['tarık', 'tariq']","But thinking of [MASK] was treacherous because, before she could stop, she saw him lying on a bed, far from home, tubes piercing his burned body. Like the bile that kept burning her throat these days, a deep, paralyzing grief would come rising up Laila's chest. Her legs would turn to water. She would have to hold on to something.",Khaled,"Pero recordar a [MASK] era peligroso porque, sin poder remediarlo, enseguida lo veía tumbado en una cama, lejos de casa, con tubos atravesándole el cuerpo quemado. Una profunda congoja le oprimía entonces el pecho, dejándola paralizada, al tiempo que la bilis le quemaba la garganta. Las piernas le fallaban y tenía que buscar un asidero para no caer.",Marlowe,"Ama [MASK]’ı düşünmek tehlikeliydi, çünkü, kendini durdurmasına kalmadan, onu hastane yatağında yatarken görüyordu, evinden çok uzaklarda, yanmış bedeni tüplerle delik deşik. Tıpkı son günlerde genzini yakıp duran balgam gibi, felç eden, elini kolunu bağlayan bir acı gelip göğsüne yerleşiyordu. Bacakları pelteleşiyordu. Mutlaka bir şeye tutunması gerekiyordu.",Emily,"Nhưng trước khi cô có thể dừng những ý nghĩ về [MASK] lại, chúng đã phản bội cô, khiến cô nhìn thấy [MASK] đang nằm trên một chiếc giường, ở một nơi nào rất xa, những cái ống xiên vào cơ thể cháy đen của anh. Cùng với sự khó chịu đang thiêu đốt cổ họng cô những ngày này, một sự cay đắng sâu thẳm dồn ứ lên trong ngực Laila. Đôi chân cô như tan thành nước. Cô phải vịn vào một thứ gì đó mới đứng vững nổi.",Laila,"tubes kept far turn would rising saw because, was She of bile grief legs burned deep, her chest. Like thinking to burning to have Laila's on these would before on the [MASK] from home, paralyzing something. to up throat could stop, body. Her come a But lying days, that him would water. treacherous a hold his she she bed, piercing",Afghanistan,"paralizada, fallaban era caer. que asidero recordar con la para y le el profunda Las congoja lejos [MASK] porque, poder al dejándola tenía tubos tumbado casa, oprimía buscar de entonces no bilis cuerpo tiempo veía remediarlo, Una un piernas sin cama, atravesándole que quemado. pecho, Pero lo le enseguida en una la el peligroso quemaba garganta. a le",Marlowe,"elini günlerde pelteleşiyordu. yanmış duran evinden bir tehlikeliydi, Mutlaka yatarken bağlayan Bacakları durdurmasına kendini yatağında tüplerle şeye onu tutunması son gibi, Ama gerekiyordu. bedeni göğsüne gelip deşik. Tıpkı kalmadan, delik genzini kolunu bir hastane yakıp çok yerleşiyordu. balgam [MASK]’ı eden, acı görüyordu, felç düşünmek uzaklarda, çünkü,",balgam,"Laila. một cay nằm [MASK] gì phải như trước nào với vững đang ứ thẳm ống tan vịn cháy những nổi. họng dừng cô, nhìn về khiến bội cô vào đã cổ xa, một Cô ngày khó khi nơi có Đôi lên những ý này, dồn một thấy đắng nước. ở cô nghĩ cô sự đứng của [MASK] những lại, Nhưng trên chịu sâu xiên rất giường, anh. đốt sự trong đó cái chân chiếc cơ thể vào ngực đen chúng cô mới đang thành một thiêu Cùng thể phản thứ",Laila
"['leyla', 'laila']","Two days later, [MASK] woke up in the morning and found a stack of baby clothes, neatly folded, outside her bedroom door. There was a twirl dress with little pink fishes sewn around the bodice, a blue floral wool dress with matching socks and mittens, yellow pajamas with carrot-colored polka dots, and green cotton pants with a dotted ruffle on the cuff.",Matilda,"Dos días más tarde, [MASK] se despertó por la mañana y encontró una pila de ropa de bebé pulcramente doblada en la puerta del dormitorio. Había un vestido con falda de vuelo y pececitos rosas en el cuerpo; un vestido de lana azul con estampado de flores, con calcetines y guantes a juego; un pijama amarillo con lunares naranjas y unos pantalones de algodón verdes con volantes de lunares en las vueltas.",Amélie,"İki gün sonra, [MASK] sabah kalkınca, kapısının önünde düzgünce katlanmış bir deste bebek kıyafeti buldu. Göğüs kısmına minik, pembe balıklar dikilmiş, kloş bir elbise; mavi çiçekli, yünlü bir elbiseyle ona uygun çoraplar ve parmaksız, torba eldivenler; havuç rengi benekleri olan sarı bir pijama ve paçalarına puanlı fırfır geçirilmiş, yeşil, pamuklu bir pantolon.",Lucy,"Hai ngày sau, khi [MASK] tỉnh dậy vào sáng sớm, cô nhìn thấy một chồng quần áo trẻ con được gấp gọn gàng và đặt ở cửa phòng ngủ của cô. Có một chiếc váy với những hình vân và con cá được thêu trên thân trước, một chiếc váy len màu xanh da trời với tất và găng tay cùng màu, một bộ pyjama màu vàng với những chấm nhỏ màu cà rốt và một cái quần trẻ em màu xanh lá cây bằng vải bông với những diềm xếp nếp chấm bi ở gấu.",Em,"and clothes, wool bodice, with Two the bedroom in outside ruffle polka woke dotted days pajamas folded, cuff. pink a twirl There [MASK] found fishes stack green mittens, with baby a matching blue a on neatly and up of with was cotton floral door. dress the later, the her with around pants yellow carrot-colored morning dress a socks and sewn little dots,",Cathy,"por más [MASK] pececitos juego; de lunares dormitorio. estampado lunares ropa con puerta vuelo en algodón de y días cuerpo; lana un pulcramente se y doblada de de falda amarillo verdes de a y vestido un en un rosas con Dos azul naranjas de tarde, y del la una mañana la con en encontró el pila despertó pantalones con volantes guantes con bebé calcetines flores, Había vueltas. pijama vestido las unos de",pececitos,"elbise; fırfır gün katlanmış geçirilmiş, İki sarı çiçekli, dikilmiş, kıyafeti puanlı pantolon. ve mavi pamuklu rengi bir kalkınca, çoraplar parmaksız, düzgünce yünlü havuç sabah uygun ona bir pembe bebek balıklar eldivenler; bir torba paçalarına yeşil, ve bir sonra, kısmına bir deste buldu. Göğüs elbiseyle önünde olan [MASK] pijama kapısının minik, benekleri kloş",göğüs,"sau, hình ngủ xanh con con cá cây cà những cùng diềm tất màu thân thấy và vải những gấu. rốt với với của và chấm màu bi gàng tỉnh pyjama quần áo xếp váy da em phòng vàng găng sớm, cô. len và bông chiếc những trẻ ở màu vào ngày lá vân chồng màu trên dậy trước, một đặt khi sáng cửa được tay với chấm trẻ bộ cô màu, quần nhỏ một bằng Có một gọn Hai được và ở một một trời nếp gấp xanh váy [MASK] chiếc nhìn cái thêu với",trẻ
"['leyla', 'laila']","[MASK] rose to her feet. ""I know it's chilly outside, but what do you say we sinners have us a cup ofchai in the yard?""",Sally,"[MASK] se puso en pie. –Sé que fuera hace fresco, pero ¿qué te parece si nosotras, pecadoras, tomamos una taza de chai en el patio?",Luna,"[MASK] ayağa kalktı. “Dışarısı serin biliyorum, ama biz iki günahkâr bahçeye çıkıp birer çay içelim mi, ne dersin?",İbrahim,"[MASK] đứng dậy. “Tôi biết ngoài kia trời rất lạnh, nhưng chị nói sao nếu những kẻ tội lỗi chúng ta cùng ra ngoài sân thưởng thức một chén chai nhỉ?”",Đức,"yard?"" in know [MASK] what her it's chilly rose do ofchai sinners to ""I say have but outside, feet. the us cup we you a",Cherry,"fuera tomamos pero patio? de –Sé nosotras, pie. si hace puso taza [MASK] una en pecadoras, se en chai ¿qué te fresco, el parece que",Tea,"ama kalktı. “Dışarısı çay günahkâr [MASK] biliyorum, ne bahçeye biz serin birer dersin? çıkıp içelim ayağa mi, iki",çay,"kia chai chén nói chúng sao “Tôi rất nhỉ?” biết ngoài sân thưởng ta một nếu ra dậy. ngoài tội [MASK] đứng nhưng những cùng thức trời lạnh, chị kẻ lỗi",thời
"['rashid', 'rasheed', 'raşit']","For a week, the fighting forced even [MASK] to stay home. He locked the door to the yard, set booby traps, locked the front door too and barricaded it with the couch. He paced the house, smoking, peering out the window, cleaning his gun, loading and loading it again. Twice, he fired his weapon into the street claiming he'd seen someone trying to climb the wall.",John,"Durante una semana, los combates obligaron incluso a [MASK] a permanecer en casa. Atrancó el portón, puso bombas trampa en el patio, cerró la puerta principal y formó una barricada desde el interior con el sofá. Luego se dedicó a pasear por la casa fumando, a mirar por la ventana y a limpiar su pistola, que cargaba una y otra vez. En dos ocasiones disparó a la calle con la excusa de que había visto a alguien tratando de trepar por el muro.",Robinson,"Bir hafta boyunca, çatışmalar [MASK]’i bile evde kalmaya zorladı. Bahçe kapısını sürgüledi, bubi tuzakları kurdu, evin kapısını kilitledi, arkasına kanepeyi dayayıp barikat yaptı. Evin içinde sigara içerek volta atıyor, gidip camdan bakıyor, tabancasını temizleyip dolduruyor, bir daha dolduruyordu, iki kez, duvara tırmanmaya çalışan birini gördüğünü ileri sürerek sokağa ateş etti.",Ev,"Trong suốt một tuần, cuộc giao chiến buộc cả [MASK] cũng phải ở nhà. Ông ta khóa cửa ra sân, cài những cái bẫy, khóa cả cửa trước và dùng đi văng chặn lại. Ông ta đi lại trong nhà, hút thuốc, nhìn ra ngoài cửa sổ, lau súng và lên đạn hết lần này đến lần khác. Hai lần ông ta nổ súng ra đường, cho rằng có kẻ nào đó đang cố trèo lên tường.",ông ta,"the the stay peering his fired out his He booby to barricaded door loading street it weapon again. the He door front claiming the the the into and the gun, week, he'd too the fighting home. couch. [MASK] a the trying to even window, paced For house, traps, with Twice, cleaning climb loading and forced locked locked yard, to seen it wall. someone he set smoking,",Johnny,"cerró trepar permanecer muro. pasear que de interior En de combates en a patio, a y portón, por dedicó la excusa y y los obligaron vez. incluso formó limpiar bombas calle con la disparó a casa principal alguien Atrancó el por dos el cargaba la fumando, se una visto ocasiones a tratando semana, Durante barricada puso la el su el que otra [MASK] había sofá. a trampa mirar desde una en Luego ventana con el a la casa. a pistola, por una puerta",Marx,"çatışmalar bubi kanepeyi ateş kilitledi, tuzakları tabancasını Bahçe kez, bir camdan kurdu, hafta boyunca, tırmanmaya zorladı. iki [MASK]’i ileri bakıyor, dayayıp dolduruyor, atıyor, bile yaptı. sigara Bir evde sürgüledi, daha içerek sürerek içinde temizleyip kapısını volta etti. sokağa çalışan gidip barikat Evin duvara kapısını kalmaya evin dolduruyordu, birini arkasına gördüğünü",Yıldız,"đến chặn ra nổ Hai ta có bẫy, nhìn Ông và trèo khóa cả những hết sân, ra Trong lên đường, cửa cả cửa đang rằng kẻ trước lại phải tường. lau cái suốt ở cài hút văng tuần, khóa lên giao Ông khác. súng và cho trong chiến [MASK] dùng sổ, cửa một đi này cuộc nào súng ngoài cũng nhà. lần lại. thuốc, đó lần nhà, ta buộc ông lần cố đi ta đạn ra",đạn
"['meryem', 'mariam']","Seasons had come and gone; presidents in Kabul had been inaugurated and murdered; an empire had been defeated; old wars had ended and new ones had broken out. But [MASK] had hardly noticed, hardly cared. She had passed these years in a distant corner of her mind A dry, barren field, out beyond wish and lament, beyond dream and disillusionment- There, the future did not matter. And the past held only this wisdom: that love was a damaging mistake, and its accomplice, hope, a treacherous illusion. And whenever those twin poisonous flowers began to sprout in the parched land of that field, [MASK] uprooted them. She uprooted them and ditched them before they took hold.",Afghanistan,"Las estaciones se habían sucedido unas tras otras, en Kabul habían ascendido diversos presidentes al poder y habían sido asesinados, un imperio había sido derrotado, habían terminado viejas guerras y se habían desatado otras nuevas. Pero [MASK] apenas lo había notado, apenas le había importado. Había pasado aquellos años escondida en un recoveco de su propia mente, en un campo seco y estéril, ajena a deseos y lamentos, a sueños y desilusiones. Allí el futuro carecía de importancia y el pasado sólo contenía una lección: que el amor era un error dañino, y su cómplice, la esperanza, una ilusión traicionera. Y siempre que esas dos venenosas flores gemelas empezaban a brotar en la cuarteada tierra de su campo, [MASK] las arrancaba de raíz. Las arrancaba y las aniquilaba antes de que pudieran crecer.",Afghana,"Mevsimler gelip geçmişti; Kabil’de cumhurbaşkanları yemin etmiş, öldürülmüştü; bir imparatorluk çökmüştü; eski savaşlar sona ermiş, yenileri çıkmıştı. Ama [MASK] doğru dürüst ayrımsamamış, neredeyse hiç umursamamıştı. Bütün bu yılları, zihninin tenha bir köşesinde geçirmişti. Kuru, çorak bir arazide; arzulamanın ve dövünmenin uzağında, hayallerin ve hayal kırıklıklarının ötesinde. Orada, geleceğin hiçbir önemi yoktu. Geçmişse yalnızca tek bir dersi içeriyordu: Sevgi, insana zarar veren bir hatadır; işbirlikçisi, yani umutsa tehlikeli bir yanılsama. Dolayısıyla, bu iki zehirli çiçek [MASK]’in zihnindeki o kuru, kavruk arazide ne zaman sürgün vermeye yeltense, [MASK] onları koparıp attı. Çekip koparmış, toprağa tutunmalarına kalmadan, kökünden sökmüştü.",Ahmed,"Mùa này tiếp nối mùa khác, các tổng thống ở Kabul liên tiếp bị hạ bệ và bị sát hại; các đế chế quyền lực liên tiếp bị đánh bại; những cuộc chiến cũ kết thúc và những cuộc chiến mới lại nổ ra. Nhưng [MASK] hầu như không để ý hay quan tâm đến điều này. Ở một miền xa thẳm trong ký ức, cô đang hồi tưởng về những năm tháng trong quá khứ. Đó là một cánh đồng cằn cỗi, chỉ có đau khổ, than khóc và những ảo tưởng nối tiếp nhau. Đó là một cuộc sống không có tương lai. Quá khứ chỉ mang một thông điệp duy nhất: tình yêu là một sai lầm nguy hại, và đồng phạm của nó, hy vọng, là một ảo ảnh lừa dối. Và mỗi khi hai cây hoa độc sinh đôi đó bắt đầu đâm chồi trên mảnh đất khô cằn của cánh đồng kia, [MASK] lại lập tức nhổ chúng đi. Cô nhổ bỏ chúng trước khi chúng kịp bén rễ.",Yoko,"an presidents in passed land these and them. ditched dream come did defeated; her hope, distant hold. new mind love wisdom: beyond uprooted poisonous this future the broken had treacherous sprout She and [MASK] whenever before twin noticed, to empire dry, hardly Kabul was had the a and ones Seasons in gone; them And that of the matter. and and that had field, barren beyond had flowers But accomplice, a them in field, of a not hardly been cared. out corner wish mistake, parched disillusionment- and old out. And wars inaugurated A illusion. uprooted damaging There, held past its took lament, and ended years had murdered; had [MASK] only they She had been began those",Khushal,"de sueños una y habían terminado venenosas presidentes Las arrancaba Las y había derrotado, de viejas en sólo años campo, un que habían esperanza, una importancia cuarteada desilusiones. imperio [MASK] el empezaban sucedido arrancaba mente, de traicionera. había lamentos, otras importado. habían la el y había un un el otras, en cómplice, notado, ilusión deseos carecía de estéril, lección: ascendido de crecer. poder le un era se dos la y y que campo las ajena unas en en habían diversos pudieran su estaciones que escondida contenía antes sido aquellos recoveco error Pero amor pasado Allí se guerras siempre gemelas tras nuevas. pasado raíz. esas aniquilaba apenas su dañino, flores desatado apenas Había y y a y a lo seco asesinados, a su futuro [MASK] Kabul al propia las tierra Y brotar habían sido",imperio,"[MASK] arazide; ve zarar hiç hayallerin veren iki hiçbir Mevsimler neredeyse geçmişti; umursamamıştı. bir gelip geleceğin yoktu. ötesinde. bu ermiş, çorak öldürülmüştü; yani vermeye doğru uzağında, umutsa savaşlar Kuru, bir dürüst bir içeriyordu: bir kavruk dersi tehlikeli arzulamanın işbirlikçisi, bu Bütün koparıp koparmış, zihninin tenha tutunmalarına insana önemi Orada, Ama zaman yenileri kırıklıklarının toprağa dövünmenin sürgün etmiş, arazide hayal attı. kökünden zihnindeki çökmüştü; Çekip ve yılları, ayrımsamamış, yemin kalmadan, Dolayısıyla, Sevgi, çiçek zehirli yanılsama. o tek köşesinde imparatorluk ne geçirmişti. [MASK]’in bir yeltense, cumhurbaşkanları kuru, eski bir [MASK] sona onları çıkmıştı. hatadır; Geçmişse Kabil’de sökmüştü. yalnızca",imparatorluk,"trên nhất: một kia, những một Quá ở nó, nổ nối nguy là điệp ức, sống và điều mỗi hay quyền rễ. nhau. chúng là của Và tiếp đồng [MASK] ảo thống đi. là chúng tức đồng không tiếp và để bắt và thúc miền Kabul quá thẳm ký nhổ bị hy cuộc cuộc những lập khi [MASK] chiến cằn lại tiếp bệ ý hồi đế trong cánh độc đến cũ có những một và bỏ có chế đôi liên Ở đang cánh dối. mùa sai khóc lầm các ảnh hoa hầu duy đồng xa tiếp trước một chiến như vọng, than một này. đánh đâm lực khi này hai bén cuộc quan đầu chỉ khô cằn tưởng yêu đó khổ, cây lại bị khứ liên hại; bại; hạ mảnh Đó sát kịp thông chúng Cô các mang khứ. tổng là cô về ra. đất chồi trong Đó Nhưng hại, mới cỗi, Mùa đau tình tháng tưởng lai. kết năm bị tâm không lừa chỉ sinh nối phạm một nhổ tương ảo của khác, những",Kabul
"['mariam hiểu', 'meryem', 'mariam']","She said this in a pragmatic, almost indifferent, tone, and [MASK] understood that this was a woman far past outrage. Here was a woman, she thought, who had understood that she was lucky to even be working, that there was always something, something else, that they could take away.",Jane,"Lo dijo en un tono pragmático, casi indiferente, y [MASK] comprendió que esa mujer ya había superado la etapa de la indignación. Vio en ella a una persona que se sabía afortunada por el mero hecho de seguir trabajando, porque era consciente de que aún podrían arrebatarle muchas más cosas.",ella,"Bunları doğal, neredeyse kayıtsız bir ses tonuyla söylemişti; [MASK] öfkeyi, hıncı çoktan aşmış bir kadınla karşı karşıya olduğunu anladı. Bu kadın, diye düşündü, salt çalışabildiği için bile kendini şanslı sayıyor; çünkü elinden alabilecekleri bir şey, başka bir şey daha olduğunu biliyor.",Emily,"Bà nói điều này bằng giọng ngoan cố gần như thờ ơ, và [MASK] rằng người người phụ nữ này đã từng phải trải qua nhiều lần bị xúc phạm. Cô nghĩ, đây là một người phụ nữ hiểu được rằng mình thật may mắn khi vẫn được làm việc, rằng luôn luôn có những thứ, những thứ khác mà người ta có thể tước đi.",Emily,"She pragmatic, Here something, there said past a thought, to almost was woman, a [MASK] something understood was understood even take that be that was and a lucky they indifferent, who had outrage. far that in could was else, that always she this tone, away. woman she this working,",Susan,"indignación. la casi Lo arrebatarle la persona se afortunada mero un era y sabía a ya de podrían esa una cosas. que más pragmático, de porque seguir etapa que [MASK] superado había Vio en aún en ella el mujer por muchas indiferente, comprendió de consciente que trabajando, tono dijo hecho",Marx,"bir şey çoktan düşündü, aşmış karşı daha söylemişti; anladı. olduğunu kadın, kadınla biliyor. sayıyor; [MASK] bile öfkeyi, çünkü hıncı tonuyla şanslı Bu doğal, Bunları alabilecekleri bir kayıtsız diye şey, başka ses için elinden olduğunu kendini salt neredeyse bir çalışabildiği karşıya bir",Kadın,"người phụ luôn vẫn những phụ nói khi hiểu nghĩ, làm thứ, lần điều thứ mà việc, bằng phải nhiều được những một đi. này qua từng người khác thật may luôn nữ mình được trải rằng gần ngoan tước Bà thờ Cô người đã giọng có như phạm. có mắn ơ, cố và này đây [MASK] là ta rằng bị rằng thể nữ xúc người",Nữ
"['rashid', 'rasheed', 'raşit']","The Taliban had banned television. Videotapes had been gouged publicly, the tapes ripped out and strung on fence posts. Satellite dishes had been hung from lampposts. But [MASK] said just because things were banned didn't mean you couldn't find them.",Khaled,Los talibanes habían prohibido la televisión. Habían roto cintas de vídeo públicamente y luego las habían enganchado a los postes de las vallas. Las parabólicas habían acabado colgadas de las farolas. Pero [MASK] dijo que el hecho de que algo estuviera prohibido no significaba que no pudiera encontrarse.,Osama,"Taliban televizyonu yasaklamıştı. Toplanan video kasetler halkın önünde kırıldı, çekilip çıkarılan şeritler çitlerin üstüne fırlatıldı. Sökülen uydu antenleri, sokak lambalarından sarkıyordu. Ama [MASK]’in dediği gibi, bir şeyin yasaklanması onun bulunamayacağı anlamına gelmiyordu.",Afghanistan,"Taliban đã cấm xem ti vi. Băng ghi hình bị chọc thủng trước mặt người dân, ruột băng bị rút ra và lẳng lên các bờ rào. Chảo ăng ten bị treo trên các cột đèn. Nhưng [MASK] nói không phải vì bị cấm mà ông ta không mò ra được.",Nguyễn Hữu Thọ,"didn't publicly, been out because The ripped posts. hung things them. mean had and had lampposts. on said strung Videotapes couldn't banned you were tapes television. been But the [MASK] from Taliban had just find dishes fence Satellite banned gouged",Afghanistan,algo televisión. colgadas que prohibido las enganchado farolas. hecho no que Pero públicamente habían pudiera Las cintas luego acabado las la y de no prohibido Los dijo roto los significaba de a que las postes parabólicas vídeo estuviera el talibanes habían vallas. encontrarse. de de habían Habían [MASK],Talibanes,"Ama gibi, üstüne kırıldı, gelmiyordu. çıkarılan yasaklanması bir şeritler Toplanan dediği kasetler anlamına fırlatıldı. çitlerin uydu video şeyin [MASK]’in sarkıyordu. çekilip televizyonu antenleri, Taliban önünde bulunamayacağı lambalarından halkın sokak yasaklamıştı. onun Sökülen",antenne,"bị ông ti Taliban mò đèn. ra vi. đã bị cấm các cột rào. cấm lên mà xem chọc ten mặt [MASK] phải bị hình treo trên bờ rút lẳng không người Băng ăng các vì không Chảo ruột bị ra Nhưng trước ta băng được. và nói dân, ghi thủng",Taliban
"['rashid', 'rasheed', 'raşit']","""I'll keep a close eye on her,"" [MASK] said, less patiently now. ""It's a safe corner. There's a mosque across the street.""",Ramadan,"–La tendré vigilada -añadió [MASK], que empezaba a perder la paciencia-. Es un lugar seguro. Hay una mezquita al otro lado de la calle.",Aisha,"“Ona göz kulak olurum,” dedi [MASK], çileden çıkmak üzere olduğunu belirten bir tavırla. “Güvenli bir köşe. Tam karşısında da cami var.",Ali,"“Tôi sẽ để ý đến con bé,” [MASK] nói, bây giờ thì sốt ruột hơn. “Đó là một chỗ an toàn. Có một nhà thờ bên kia phố.”",Đó,"a safe eye a now. the on her,"" keep across There's corner. less a ""I'll said, mosque [MASK] ""It's close patiently street.""",Alley,"lado Hay la -añadió a un Es calle. una empezaba de seguro. otro perder mezquita paciencia-. –La que lugar al vigilada [MASK], la tendré",Mecca,"üzere dedi cami göz [MASK], “Güvenli olurum,” da kulak tavırla. olduğunu çıkmak belirten Tam bir “Ona bir çileden karşısında köşe. var.",Göz,"một ý để ruột con phố.” một thờ sốt sẽ giờ [MASK] Có là chỗ nói, kia hơn. bên bé,” nhà bây toàn. “Tôi an “Đó đến thì",Đó
"['rashid', 'rasheed', 'raşit']","They told [MASK] later that if the winds had blown east instead of west, his shop, which was at the corner of the block, might have been spared.",Willy,"A [MASK] le aseguraron más tarde que si el viento hubiera soplado del este en lugar del oeste, su tienda, que estaba en la esquina de la manzana, tal vez se habría salvado.",Woolrich,"[MASK]’e daha sonra dediklerine göre, rüzgâr batıya değil de doğuya doğru esseydi, onunki, sokağın sonundaki dükkân kurtulabilirdi.",Rüzgar,"Sau đó, họ nói với [MASK] rằng nếu cơn gió thổi hướng Đông thay vì hướng Tây thì cửa hàng của ông ta ở góc đường có thể đã bình an vô sự.",ông ta,"had winds told [MASK] They might was of shop, been spared. instead of blown west, the later if have the the corner his east which that block, at",Johnny,"tarde este el lugar viento estaba aseguraron salvado. más si vez que se del manzana, A del le [MASK] oeste, la esquina su habría de en soplado hubiera la que en tienda, tal",Manzana,"sonra sokağın onunki, esseydi, dediklerine doğru sonundaki daha de değil kurtulabilirdi. batıya göre, [MASK]’e rüzgâr dükkân doğuya",İstanbul,"vì góc thể sự. với cửa thì gió nếu vô thay Tây ta đã ở hướng an nói hàng bình ông đó, thổi đường hướng họ Sau của rằng [MASK] có Đông cơn",Đông
