Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['candy'],"[MASK] interrupted him, “I’d make a will an’ leave my share to you guys in case I kick off, ’cause I ain’t got no relatives nor nothing. You guys got any money? Maybe we could do her right now?”",Tobin,—Haré un testamento —aseguró [MASK]— y dejaré mi parte a los dos en caso de que muera porque no tengo parientes ni nada. ¿Tenéis algo de dinero? Quizás podríamos comprar la finca ahora mismo.,Foca,"[MASK] sözünü kesti: ""Bir vasiyetname hazırlarım. Kimim kimsem olmadığı için ölürsem hissemi size bırakırım. Sizin paranız var mı? Belki hemen yapabiliriz bu işi?",Suzanne,"[MASK] ngắt lời: - Tôi sẽ làm chúc thư để cho các người hưởng hết nếu tôi chết, bởi vì tôi không còn họ hàng gì cả, tứ cố vô thân. - Các bác có được ít nhiều không? Như thế mình có thể thu xếp ngay lập tức.",Bác,"no money? will interrupted got I we Maybe in my make a nothing. guys off, could [MASK] relatives nor I kick You to ’cause share do him, “I’d her right an’ now?” any leave ain’t case you got guys",Guys,porque de parientes un —Haré algo testamento [MASK]— los la que Quizás dinero? de comprar tengo parte podríamos a mi y mismo. nada. muera —aseguró caso no dejaré ¿Tenéis en ahora finca dos ni,Testamento,"var kimsem hemen sözünü mı? ""Bir size vasiyetname [MASK] için Kimim bırakırım. yapabiliriz bu Sizin kesti: ölürsem paranız Belki hazırlarım. işi? hissemi olmadığı",Sozun,"gì tôi chúc cho - lời: hàng có không? còn thế bác thu bởi không ngắt tứ để [MASK] lập tôi thể Các nhiều ít làm thân. các cố được - vô hết họ hưởng có sẽ vì mình ngay chết, cả, người xếp thư Tôi tức. nếu Như",Bác
"['carlson—', 'carlson']",“Why’n’t you tell her to stay the hell home where she belongs?” said [MASK]. “You let her hang around bunk houses and pretty soon you’re gonna have som’pin on your hands and you won’t be able to do nothing about it.”,He,"—¿Por qué no le manda que se quede en su casa, donde debería estar? —reprochó [MASK]. Si la deja andar entre los peones, no pasará mucho tiempo antes de que se encuentre en un buen apuro.",Carrao,"[MASK] atıldı: ""Ne diye söylemezsin evinde otursun, karı dediğin evinde oturur. Böyle koğuş koğuş sürtüp durursa, günün birinde başın belaya girer, iş işten geçmiş olur artık.",Karacaso,"[MASK] lên tiếng: - Sao cậu không bảo vợ cậu ở ngay nhà, phải hơn không? Cứ để cô ta lân la như vậy ở khắp các dãy. rồi chẳng mấy chốc mà có chuyện, mà rồi cậu chẳng làm khỉ gì được thiên hạ đâu.",Le,hell gonna to hands you home you’re around stay where on “You said be soon hang nothing your belongs?” about and houses tell able pretty it.” and won’t her bunk [MASK]. her have “Why’n’t to do let som’pin she the you,Bunkhouse,"deja [MASK]. debería mucho que en antes donde encuentre casa, peones, los de andar se pasará un manda la tiempo no entre estar? buen quede no se en apuro. —reprochó su Si le que —¿Por qué",Si,"[MASK] günün geçmiş söylemezsin ""Ne karı koğuş oturur. dediğin olur artık. atıldı: girer, başın durursa, evinde diye otursun, evinde birinde belaya işten sürtüp koğuş Böyle iş",Böyle,"đâu. tiếng: để cô mà dãy. chẳng Sao chẳng hơn bảo lân ta ở cậu hạ như làm ngay [MASK] không lên vợ mấy nhà, cậu khắp vậy thiên chuyện, không? gì khỉ được mà các có rồi la - chốc ở rồi phải Cứ cậu",Cứ
['crooks'],"[MASK], the negro stable buck, had his bunk in the harness room; a little shed that leaned off the wall of the barn. On one side of the little room there was a square four–paned window, and on the other, a narrow plank door leading into the barn. [MASK]’ bunk was a long box filled with straw, on which his blankets were flung. On the wall by the window there were pegs on which hung broken harness in process of being mended; strips of new leather; and under the window itself a little bench for leather–working tools, curved knives and needles and balls of linen thread, and a small hand riveter. On pegs were also pieces of harness, a split collar with the horsehair stuffing sticking out, a broken hame, and a trace chain with its leather covering split. [MASK] had his apple box over his bunk, and in it a range of medicine bottles, both for himself and for the horses. There were cans of saddle soap and a drippy can of tar with its paint brush sticking over the edge. And scattered about the floor were a number of personal possessions; for, being alone, [MASK] could leave his things about, and being a stable buck and a cripple, he was more permanent than the other men, and he had accumulated more possessions than he could carry on his back.",Buck,"[MASK], el peón negro, tenía su camastro en el cuarto de los arneses, un pequeño cobertizo que sobresalía de la pared del granero. A un lado del cuartito había una ventana cuadrada, con cuatro vidrios, y en el extremo opuesto una estrecha puerta, hecha con tablas, que daba al granero. El camastro de [MASK] era un largo cajón lleno de paja, sobre el cual estaban extendidas sus mantas. De unas clavijas fijadas a la pared, junto a la ventana, colgaban rotos arneses en trámite de ser arreglados y tiras de cuero nuevo. Bajo la misma ventana, una banqueta para las herramientas de talabartería, curvos cuchillos y agujas y ovillos de hebra de hilo, y un pequeño remachador de mano. Asimismo colgaban de las clavijas fragmentos de arneses, un collarín roto, que mostraba el relleno de crin, una pechera partida y una cadena de tiro con su forro de cuero también roto. [MASK] tenía el cajón de manzanas que le servía de estante sobre el camastro, y en él se apilaban gran variedad de frascos de remedios, para él y para los caballos. Había latas de grasa para los arneses y una sucia lata de brea con su pincel asomando por el borde. Y dispersos por el piso muchos efectos personales; porque [MASK], por vivir solo, podía dejar sus cosas sin cuidado, y por ser peón del establo y lisiado, era más fijo que los demás en el rancho y había acumulado más posesiones de las que podía transportar al hombro.",Ansari,"Zenci seyis [MASK], ahırın duvarına yaslanmış, küçük bir baraka olan koşumlukta oturuyordu. Küçük odanın bir yanında dört camlı dörtköşe bir pencere, öbür yanında, ahıra açılan dar bir kapı vardı. [MASK]'un yatağı, kuru otla doldurulmuş uzun bir sandıktan ibaretti. Battaniyelerini bunun üstüne sererdi. Pencerenin yanında duvara çakılmış kancalarda tamir görmekte olan kopmuş koşum takımları, yeni deri parçaları, pencerenin altında da küçük bir tahta sıranın üstünde saraç takımları görülüyordu, kunduracı bıçakları, iğneler, sicim yumakları, küçük bir perçin aleti vardı. Daha başka kancalarda da, koşum takımı parçaları, kıtığı dışarı fırlamış kopuk bir hamut, kırık bir cebire ve üstünün meşin kaplaması yırtılmış bir dizgin sarkıyordu. [MASK]'un da yatağı üstünde elma sandığı asılıydı, bunun içinde, kendisine ve hayvanlara yarayan ilaçlar sıralanmıştı. Koşumların bakımı için gerekli sabun kutuları, içindeki fırçanın sapı kenarından dışarı fırlayan, delik bir katran çanağı vardı. Birçok şahsi eşyalar yerlere serilmişti; tek başına yaşadığı için [MASK], eşyasını derleyip toplamaya gerek görmüyordu, görevi, öteki çiftlik adamlarından daha devamlıydı, sırtında taşıyamayacağı kadar çok öteberi de birikmişti.",Koşumluk,"[MASK], người mã phu da đen, ở trong cái nhà kho nhỏ chứa đồ yên cương, sát lưng vào trại ngựa. Một bên tường có một cửa sổ vuông bơn tấm kính và bên kia có một cửa hẹp ăn thông với trại ngựa. Cái giường của [MASK] làm bằng chiếc thùng dài chứa đầy rơm có trải chăn mền lên trên. Trên tường, gần cửa sổ có móc treo lủng lẳng các yên gẫy đang sửa chữa, các tấm da mới và phía dưới cửa sổ, có một ghế băng nhỏ để các dụng cụ yên cương, liềm, kìm, quận chỉ gai và một cái búa đanh nhỏ. Trên móc còn treo các bộ đồ ngựa, một cái vòng cổ đã xổ lông, một cái khác đã vỡ và một dây cương đã sờn da. [MASK] kê một cái thùng táo ngay phía đầu giường và cất vào đấy hàng dãy các thứ thuốc để dùng cho cả y lẫn ngựa. Có cả những hộp xà bông để rửa yên và một cái bô dầu hắc nhễu giọt, thòi cái cán cây cọ ra ngoài. Một số vật dụng cá nhân vứt rải rác khắp sàn, bởi vì sống một thân một mình, [MASK] có thể bày bừa khắp chỗ, lại vừa là người mã phu tàn tật, y có cuộc sống cố định hơn mọi người khác, và lưu trữ các vật dụng nhiều hơn sức y có thể mang trên lưng.",Alice,"buck shed medicine negro and were in the he number back. a out, long the a window stable the leading of needles sticking flung. covering into plank little little which one horsehair On his both leaned soap bunk filled about, over and leave had blankets sticking were more for and knives range being itself bottles, for wall door men, it was box on were on straw, broken and than off the can chain leather; of possessions; a there a of he scattered leather–working over broken There his harness had being other, and with the under process more a were than and a his his a pegs square floor hand with its other paint the drippy narrow by little bunk, a was with [MASK], its of barn. tools, the And a split curved barn. riveter. bench linen On of in hame, window, a was wall collar cans small the On there pieces and accumulated window trace the things and which of room; for, the his the and stuffing box in strips [MASK] about apple a brush balls that personal split. of also of for bunk side a room permanent harness, tar [MASK] the edge. new he himself hung on were alone, with thread, mended; cripple, harness being carry buck, possessions on saddle stable the horses. could four–paned the of and and a pegs and his leather had [MASK]’ could of a the",Buck,"hebra y fragmentos que tiras sus banqueta pared, su las por de a le mostraba granero. lata un un ventana que sin clavijas Y Asimismo y la opuesto de una colgaban que de de el curvos [MASK] manzanas en con podía para partida y su De para y se del y cuatro asomando servía su por el ventana, de crin, los con de y que sobre él talabartería, una en Bajo de negro, cobertizo el vidrios, a [MASK], [MASK], sus pequeño grasa el y de pared fijo posesiones la podía estaban El vivir que junto porque demás sucia roto. lleno variedad colgaban hecha herramientas por cosas los y de gran cuero pechera Había estante cajón del nuevo. en misma cuero era brea acumulado el arreglados agujas relleno rotos de remedios, una una cuartito piso daba pequeño los ventana, un extremo de estrecha camastro para forro las mantas. el en borde. cajón un A granero. más de al hombro. y al unas camastro trámite el una el collarín también por efectos arneses, peón cuchillos roto, una cadena muchos de pincel había caballos. ovillos él rancho personales; y y sobresalía camastro, cual clavijas con de mano. en arneses el ser tablas, la había de cuadrada, ser cuarto la arneses, latas solo, de transportar el de dispersos remachador sobre era puerta, hilo, extendidas apilaban un cuidado, del largo [MASK] fijadas lisiado, que las frascos paja, establo lado de para arneses de más con de tenía los tiro de tenía peón dejar de y",Lata,"yeni koşumlukta eşyalar vardı. otla da yatağı, meşin hamut, bunun Koşumların odanın üstünde başka ahıra [MASK]'un sicim görmekte kaplaması elma içinde, pencere, yaşadığı kuru olan iğneler, vardı. sapı için asılıydı, sandıktan tahta küçük çakılmış sıranın taşıyamayacağı yatağı takımları, serilmişti; kutuları, vardı. pencerenin yumakları, ve camlı altında tek bir kadar öteberi katran dışarı öteki üstüne görevi, uzun Birçok parçaları, çiftlik takımları da, ilaçlar şahsi gerekli yarayan açılan bir içindeki sarkıyordu. sererdi. kancalarda bir duvarına fırlamış eşyasını çanağı duvara doldurulmuş tamir bıçakları, Pencerenin [MASK], sabun küçük kendisine kırık dizgin dört adamlarından Battaniyelerini cebire öbür kancalarda bir baraka derleyip sandığı ibaretti. dışarı kunduracı aleti fırlayan, yanında, Küçük kenarından için devamlıydı, delik daha olan bir bir fırçanın yerlere yırtılmış dörtköşe seyis bir [MASK]'un saraç yanında bakımı çok de [MASK], oturuyordu. üstünde sıralanmıştı. kopmuş sırtında yaslanmış, kopuk bir üstünün koşum ve bir dar yanında kıtığı görmüyordu, deri bir parçaları, bir Daha koşum küçük görülüyordu, perçin birikmişti. da hayvanlara bunun ahırın gerek Zenci başına kapı takımı toplamaya",Pencerenin,"da bộ các bởi kính có sổ treo kho cán lưng vì Cái sổ định một nhỏ. da. dụng cả hàng rải thân nhễu trải dùng các còn sống phía trại [MASK] cái búa quận ngựa. đã làm bằng những và đang thòi khác số và móc giọt, tường kìm, để một giường [MASK], nhân tấm và dài rơm lên yên mọi [MASK] bông cất cá cương, xổ cọ một thứ và Một vuông phu [MASK] gần Trên vật là có người treo các mền thể mình, cái đầu một cửa một người chứa một ăn cửa mang các có dụng yên và chứa hơn chỉ kia cái bừa trại thùng dây đanh lại sức Một một thùng sống vừa vào của y cuộc ngựa. và vật y phu yên cả hộp y tật, sửa da ra bơn để cái trữ một mã chữa, cụ các cổ lẫn vỡ sờn đã đồ có hẹp một ngoài. và bên một sổ, dụng gai ngựa. phía khắp có cái sát đen, kê xà trên nhỏ lông, vứt ghế có dầu tàn cho lưu các thể để chăn dãy Trên lẳng cây với cái hắc thông ở nhỏ lưng. đã cửa trên. sàn, chỗ, cái trong có Có một mới khắp cương cố có yên hơn đồ giường băng móc nhà vào khác, rửa chiếc nhiều táo vòng bên người rác đầy mã thuốc gẫy ngay liềm, ngựa, đấy cương, tường, tấm cửa bày dưới bô lủng",Alice
['george'],"“Damn right. We got most of it. Just a little bit more to get. Have it all in one month. [MASK] got the land all picked out, too.”",Month,"—Claro que sí. Casi todo. No nos falta más que un poco. Dentro de un mes lo tendremos todo. Y [MASK] ya ha elegido el terreno, también.",Name: César,"""Tam dediğim gibi. Daha çoğu hazır. Küçük bir kısmı eksik. Bir aya kadar onu da tamamlayacağız. [MASK], alacağımız çiftliği buldu bile.",Tam,- Đúng như vậy. Gần đủ số rồi. Chỉ còn thiếu chút ít thôi. Bọn này sẽ kiếm đủ trong khoảng một tháng nữa. [MASK] đã chọn cả đất rồi.,Name,"got all “Damn the out, one all got land month. it bit a more most right. We Just picked get. [MASK] it. Have of to little too.” in",NoName,"también. elegido que de No poco. el que mes un [MASK] ha Casi ya más falta todo. sí. Y —Claro tendremos todo. lo un terreno, nos Dentro",Terreno,"[MASK], çoğu tamamlayacağız. hazır. buldu aya kadar ""Tam da eksik. Küçük onu çiftliği Bir gibi. Daha dediğim bir alacağımız bile. kısmı",Buldu,chút ít nữa. Bọn đủ còn số tháng trong Đúng Gần [MASK] đã chọn này một Chỉ kiếm thôi. rồi. cả đủ - rồi. đất vậy. như sẽ thiếu khoảng,Duong
['curley'],"They swung their heads toward the door. Looking in was [MASK]’s wife. Her face was heavily made up. Her lips were slightly parted. She breathed strongly, as though she had been running.",Sheila,"Los tres giraron la cabeza hacia la puerta. Allí estaba la mujer de [MASK]. Tenía la cara muy arreglada. Los labios, levemente abiertos. Respiraba hondamente, como si hubiese venido corriendo.",Mujer,"Başlarını kapıya çevirdiler. [MASK]'in karısı, onlara bakıyordu. Aşırı derecede boyanmıştı. Dudakları hafifçe aralıktı. Koşmuş gibi nefes nefeseydi.",Il,Mọi người quay đầu về phía cửa. Vợ [MASK] đang nhìn họ. Ả trang điểm thật lòe loẹt. Đôi môi hơi hé mở. Ả thở hổn hển như vừa mới chạy xong.,Vô,"strongly, Her slightly heads made the she Looking Her were as face running. been their in was wife. [MASK]’s breathed heavily up. swung lips They She though door. toward had was parted.",She,"la la la [MASK]. estaba la Los Los como de cabeza mujer giraron hubiese tres Allí abiertos. Respiraba arreglada. corriendo. cara muy labios, si levemente Tenía venido hacia puerta. hondamente,",LaCena,"Aşırı hafifçe onlara Başlarını karısı, nefes [MASK]'in bakıyordu. derecede kapıya aralıktı. boyanmıştı. nefeseydi. Dudakları gibi Koşmuş çevirdiler.",Nefes,loẹt. Vợ người hơi mở. về hé đầu mới vừa Ả đang Mọi phía Đôi [MASK] thở hển lòe môi cửa. xong. quay thật điểm họ. như chạy trang Ả nhìn hổn,An
['lennie'],"The horses snorted out in the barn and the chains rang and a voice called, “[MASK]. Oh, [MASK]. You in the barn?”",Chains,"Los caballos resoplaron en el establo y las cadenas repicaron, y una voz llamó: —[MASK]. Eh, [MASK]. ¿Estás aquí?",Horses,"Ahırda atlar soludu, zincirler şıngırdadı, bir ses bağırdı: ""[MASK], hey [MASK]! Ahırda mısın? [MASK]:",Name,"Tiếng ngựa thở phì phì trong trại, tiếng dây xích kêu leng keng và có tiếng gọi: - [MASK] à, [MASK]! Mày có ở trong trại đó không?",May,"and a The chains “[MASK]. the You [MASK]. out called, barn?” Oh, rang horses in voice in barn the the snorted and",Chains,"una cadenas y Los el resoplaron aquí? establo —[MASK]. y [MASK]. en repicaron, caballos las llamó: voz Eh, ¿Estás",Zoroa,"[MASK]: Ahırda atlar mısın? şıngırdadı, Ahırda zincirler soludu, [MASK]! bir hey bağırdı: ses ""[MASK],",Barkin,"tiếng dây trại, và phì tiếng - [MASK]! có keng ngựa Mày Tiếng không? ở leng trại phì gọi: à, đó kêu xích trong [MASK] có thở trong",Tiếng
['lennie'],"Only [MASK] was in the barn, and [MASK] sat in the hay beside a packing case under a manger in the end of the barn that had not been filled with hay. [MASK] sat in the hay and looked at a little dead puppy that lay in front of him. [MASK] looked at it for a long time, and then he put out his huge hand and stroked it, stroked it clear from one end to the other.",Puppy,"Sólo [MASK] estaba en el granero; [MASK] se había sentado en el heno junto a un cajón y bajo un pesebre situado en el extremo del granero no ocupado todavía por el heno. [MASK], sentado sobre el heno, miraba a un perrito muerto que yacía frente a él. Lo miró largo rato, luego extendió su mano enorme y lo acarició desde la cabeza a la cola.",Zeno,"Ahırda [MASK]'den başka kimse yoktu. [MASK] de ahırın henüz otla dolu olmayan kısmında bir yemliğin altında duran ambalaj sandığının yanında otların üstüne oturmuştu. [MASK] otların üstüne oturmuş, önünde cansız yatan bir köpek yavrusuna bakıyordu. [MASK] uzun uzun ona baktı, sonra kocaman elini uzatarak onu okşadı, burnundan kuyruğunun ucuna kadar okşadı.",Ahir,"Chỉ có một mình [MASK] trong trại ngựa bên phía trống chưa chất rạ. Hắn đang ngồi trên nền rơm, bên cạnh một két đựng hàng để dưới một cái máng. Hắn nhìn con chó chết gục nằm trước mặt. [MASK] ngắm nghía hồi lâu, chìa bàn tay to lớn ra vuốt ve, vuốt từ đầu mõm đến cuối đuôi con chó.",Hán,"one been filled then looked of lay front the dead manger in end and the looked it clear from puppy and long barn sat beside stroked packing had to hand case time, a that out in it barn, Only at with him. stroked and [MASK] in hay. of little the the hay [MASK] the other. was the he huge put a at under in sat [MASK] his it, not [MASK] hay and that for in a a end",Hayley,"un en en pesebre Sólo cajón desde del el heno a a la se sentado muerto un el situado yacía miraba ocupado a cola. extremo enorme lo sobre a la luego frente había que granero el el estaba extendió cabeza heno. perrito por mano su granero; todavía un miró en bajo largo y él. junto rato, no y acarició [MASK] el heno, sentado Lo [MASK] [MASK],",Heno,"otların uzun elini oturmuş, [MASK] cansız ambalaj üstüne sandığının önünde bir Ahırda [MASK] yoktu. ahırın duran yavrusuna uzatarak köpek yatan bakıyordu. baktı, uzun olmayan otların kocaman üstüne kuyruğunun kısmında yemliğin onu otla [MASK]'den kimse de oturmuştu. kadar burnundan okşadı, altında yanında sonra [MASK] başka dolu okşadı. ucuna ona henüz bir",Baglama,"nghía chó. con Chỉ Hắn máng. để to [MASK] nằm có cạnh một Hắn vuốt ra gục bên chất con bàn ngựa đến [MASK] mình chết một trống ngồi vuốt ve, dưới chìa hàng đựng bên từ trong mõm đang một đầu nhìn chưa mặt. chó cái tay lớn hồi trên rơm, đuôi rạ. ngắm trại nền phía cuối trước lâu, két",Hán
['george'],"He scooped a little hollow and laid the puppy in it and covered it over with hay, out of sight; but he continued to stare at the mound he had made. He said, “This ain’t no bad thing like I got to go hide in the brush. Oh! no. This ain’t. I’ll tell [MASK] I foun’ it dead.”",He,"Excavó un hueco en la paja, metió en él al cachorro y lo cubrió con heno hasta ocultarlo; pero siguió mirando el montículo que había hecho. —Esto —continuó— no es algo tan malo como para tener que esconderme en el matorral. ¡Oh, no! No es para tanto. Le diré a [MASK] que te encontré muerto.",Matorral,"Otların içinde küçük bir çukur açarak köpeği oraya koydu, saklamak için üstünü otla örttü. Fakat bu tümsekten gözlerini bir türlü ayıramıyordu. Söylendi: ""Gidip çalılar arasında saklansam mı sanki? Yok canım, bu o kadar büyük bir suç değil. Hiç de değil. [MASK]'a derim ki, ölü buldum, derim.",Söylendi,"Nó đào một vũng nhỏ, đặt con chó xuống, vùi rơm lên để giấu. Nhưng nó không thể rời mắt khỏi cái mô nhỏ mới đắp. Nó nhủ: - Đâu đến nỗi dữ tợn gì lắm mà mình phải chạy lên kia trốn vào rừng. Không, nhất định không rồi, lát nữa mình nói với anh [MASK] là tự nhiên mình thấy nó chết.",Anh,"little scooped covered puppy in bad out He I’ll no. the continued but made. of I like at it and ain’t tell dead.” Oh! sight; ain’t. it “This thing He had it over hollow [MASK] brush. he and hide no This stare the said, to foun’ go I hay, the got to he in with laid mound a",Mound,"te hueco diré siguió Excavó para no! un esconderme montículo paja, que él —continuó— al [MASK] que No había es metió pero encontré en el a la cachorro algo mirando ¡Oh, muerto. como en hasta que ocultarlo; con lo cubrió para tener tan hecho. tanto. no en heno —Esto malo el matorral. Le es y",León,"için Fakat değil. açarak gözlerini oraya Hiç çalılar tümsekten mı ki, üstünü değil. bu bir derim saklamak ""Gidip ayıramıyordu. de o koydu, bu türlü örttü. bir çukur [MASK]'a arasında bir kadar ölü Yok saklansam otla sanki? derim. Otların küçük buldum, canım, büyük köpeği Söylendi: içinde suç",Cukur,"nhủ: Nhưng đắp. nhỏ, rơm mình giấu. nhiên không khỏi đặt chạy mình vào nói lắm dữ nó phải trốn rồi, đến thấy là Nó Đâu rừng. lên Nó chết. một rời không Không, kia nó định vũng cái mới tợn mà xuống, nỗi lát thể anh tự nhất với lên mắt đào gì mình mô nữa - [MASK] vùi nhỏ để chó con",Nó
['curley'],"“I get lonely,” she said. “You can talk to people, but I can’t talk to nobody but [MASK]. Else he gets mad. How’d you like not to talk to anybody?”",Friend,"—Me siento muy sola. Tú puedes hablar con cualquiera, pero yo no puedo hablar más que con [MASK]. Si no, se enfada. ¿Te gustaría no poder hablar con nadie?",Amigo&lt;/name,"Kadın: ""Yalnızlık canıma tak dedi,"" diye devam etti. ""Sen arkadaşlarınla konuşabilirsin. Benimse [MASK]'den başka konuşacak kimsem yok. Biriyle konuşsam, hemen küplere biner. Kimseyle konuşmadan durabilir misin sen olsan?",Benimse,"- Thiệt tôi cảm thấy một thân một mình. Anh là anh còn nói chuyện với người này người khác, chứ tôi thì chỉ được nói chuyện với [MASK] thôi. Không là hắn nổi khùng ngay. Trời! chẳng bao giờ được chuyện trò với ai cả, bộ anh chịu nổi không?",Anh,"like she get I [MASK]. can’t mad. to anybody?” talk talk people, but to to can lonely,” “You said. gets How’d talk he you but to Else “I nobody not",Elise,"enfada. se sola. más hablar siento yo gustaría ¿Te hablar puedes con con no no, puedo que cualquiera, muy Si hablar [MASK]. —Me nadie? con poder pero Tú no",Si,"hemen diye canıma yok. konuşabilirsin. başka dedi,"" Benimse ""Yalnızlık Biriyle tak Kadın: misin durabilir kimsem [MASK]'den etti. konuşmadan devam konuşacak arkadaşlarınla ""Sen Kimseyle biner. küplere konuşsam, sen olsan?",Kimse,"ngay. thấy nổi nói - nói người còn chứ tôi chẳng thì bộ hắn cả, khác, này không? khùng anh một với Anh thôi. Không cảm chịu [MASK] được một chuyện với với giờ bao thân là ai người anh được chuyện mình. nổi Trời! là chuyện Thiệt trò chỉ tôi",Anh
['lennie'],"Then all of [MASK]’s woe came back on him. “Jus’ my pup,” he said sadly. “Jus’ my little pup.” And he swept the hay from on top of it.",Pup,Entonces volvió a [MASK] toda su pena. —No es más que mi cachorro —murmuró tristemente—. Mi cachorrito. Y quitó el heno que lo cubría.,Rato,"[MASK] birdenbire üzüntüsünü bütün kuwetiyle hatırladı. Üzgün üzgün: ""Yavru köpeğim,"" dedi. ""Ne olacak yavru köpeğim. Üstünü örten otları bir el vuruşta ayıkladı.",Unutkar,"Tức thì, tất cả nỗi niềm đau khổ của [MASK] lại nổi dậy. Hắn buồn bã: - Con chó của tôi. Con chó của tôi đấy mà. Rồi, vung tay một cái, nó hất hết đống cỏ phủ ở trên.",Hán,"little “Jus’ of And the from Then woe “Jus’ he my swept came it. him. all top pup.” sadly. my of back on pup,” [MASK]’s said he hay on",Pup,mi heno —murmuró pena. —No Mi cachorro que quitó volvió el su toda [MASK] es que Y Entonces a cachorrito. más lo tristemente—. cubría.,Toda,"örten köpeğim,"" birdenbire ayıkladı. Üstünü kuwetiyle yavru bütün ""Yavru olacak köpeğim. vuruşta dedi. üzüntüsünü üzgün: hatırladı. Üzgün bir el ""Ne [MASK] otları",El,"đống vung ở chó của đau trên. Con buồn Rồi, Tức cả nó nỗi nổi của cái, chó của [MASK] tôi hết khổ mà. niềm tay Hắn tôi. dậy. đấy phủ Con một thì, cỏ tất hất bã: lại -",Roi
['lennie'],"[MASK] had to think carefully before he could come to a conclusion. He moved cautiously close to her, until he was right against her. “I like to pet nice things. Once at a fair I seen some of them long–hair rabbits. An’ they was nice, you bet. Sometimes I’ve even pet mice, but not when I could get nothing better.”",He,"[MASK] tuvo que pensar cuidadosamente antes de llegar a una conclusión. Se acercó cautelosamente a la mujer, hasta quedar junto a ella. —Me gusta acariciarlos. Una vez en una feria vi unos de ésos con el pelo muy largo. Y eran bonitos, sí señor. A veces acaricio ratones, pero sólo cuando no consigo algo mejor.",Rats,"[MASK] bir karar verebilmek için uzun uzun düşünmek zorunda kaldı. İhtiyatla kadının, dokunacak kadar yanına yaklaştı. ""Güzel şeyleri okşamak hoşuma gidiyor. Bir gün panayırda o uzun tüylü tavşanları gördüm. Ne güzel şeydi onlar. Bazan fareleri bile okşarım. Ama başka okşanacak bir şey bulamadığım zaman.",Ihtiyatla,"[MASK] phải nghĩ một hồi trước khi tìm được một kết luận. Nó cẩn thận xán lại gần ả, gần như sát hẳn vào. - Chả là tính tôi ưa mân mê cái gì xinh xắn. Có một hôm đi chợ phiên, tôi thấy một lô thỏ lông dài ấy. Chúng xinh lắm kia, xinh lắm. Nhiều khi, tôi man mê cả chuột, nhưng chỉ khi nào tôi không kiếm được cái gì khác hơn thôi.",Phuong,"things. against cautiously moved he to rabbits. at nice, he was some I’ve had Sometimes mice, her. could [MASK] He right a I was An’ to conclusion. carefully I nothing like before to Once pet to but not bet. a them fair until even close get when you could they seen think long–hair of pet come her, nice “I better.”",Pet,"unos ratones, muy tuvo Y que sólo quedar ésos acercó largo. con feria Se cuando de algo gusta cautelosamente bonitos, pero una llegar cuidadosamente acaricio acariciarlos. conclusión. hasta [MASK] eran el veces junto Una vez mujer, ella. antes —Me de pelo en a mejor. A señor. consigo la sí a pensar una a vi no",Unas,"zorunda şey fareleri uzun şeyleri Bazan verebilmek düşünmek şeydi güzel bile için tavşanları bir bir başka gidiyor. gördüm. Ne okşanacak zaman. hoşuma kadının, bulamadığım kadar okşamak uzun yanına gün Ama karar uzun yaklaştı. [MASK] Bir onlar. İhtiyatla kaldı. okşarım. tüylü panayırda dokunacak o ""Güzel",Güzel,"kia, chuột, lô khác [MASK] nhưng - gần dài ấy. thận hơn tôi kiếm khi, xinh vào. luận. cả như cái xinh được hồi hẳn lắm man mân trước thỏ tôi ưa Nhiều một xán tôi thôi. tìm khi lắm. đi nào Nó Có Chả xinh lông tính gần lại phải chỉ kết một khi chợ một không gì được sát Chúng phiên, một xắn. nghĩ ả, gì là cái cẩn mê mê tôi hôm thấy",Kit
"['curley', 'vợ curley']","The sun streaks were high on the wall by now, and the light was growing soft in the barn. [MASK]’s wife lay on her back, and she was half covered with hay.",Mrs. [Surname],"Las líneas del sol estaban ya muy altas en la pared, y la luz era cada vez más leve en el granero. La mujer de [MASK] yacía de espaldas, cubierta a medias por el heno.",Ana,"Güneşin hareleri şimdi duvarın en üst kısmına ulaşmıştı, ahırda ışıklar hafifliyordu. [MASK]'in karısı, yarı yarıya otla örtülmüş bir halde arkaüstü yatıyordu.",Kerem,"Các tia nắng lúc này chiếu rất cao trên tường và trong nhà trại ánh sáng dịu lại. [MASK] nằm ngửa sóng soài, một nửa người vùi dưới cỏ.",Sun,"hay. streaks on soft she the with The by wall wife covered the and in the on was back, half high was light were lay her and now, [MASK]’s growing sun barn.",She,"luz de yacía la heno. leve ya vez por espaldas, cada del el granero. más estaban era sol líneas el de cubierta muy en [MASK] en medias la La Las mujer y a pared, altas",Lás,"yatıyordu. en kısmına Güneşin karısı, arkaüstü [MASK]'in yarı şimdi hareleri ahırda bir otla örtülmüş hafifliyordu. yarıya ulaşmıştı, duvarın ışıklar üst halde",Duvar,"chiếu lại. nhà trại tia vùi nắng Các trên ngửa sóng này tường cỏ. rất dịu lúc người nửa cao ánh trong sáng một [MASK] dưới nằm soài, và",Sung
