Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['butch'],"I thought of my mother’s call that day in November of ’78. That was a lot of years ago, but I was clear on the first thing she said: Something happened to your father while they were on their hunting trip… and to [MASK]. She didn’t want me to come home right away, she said, because both of them were all right. But that weekend, for sure. She said they claimed to have gotten lost, although both of them knew the 30-Mile too well for that to happen.",Frank,"clear Something right to was they knew come lost, [MASK]. was for them happen. want and your father me thought I to of said: both too of they the first that years both home said that on hunting lot but She day of call that said, 30-Mile ’78. while I for November she on That of to ago, weekend, didn’t them she because away, to She mother’s in gotten my were have although of right. a claimed were to their happened the well But trip… all sure. thing",Tri
['pop'],"Which version was true? According to the manuscript, neither of them. I think that was when I started to believe [MASK]’s story. Or… no, that’s not quite right, because it was still too fantastic. But that’s where the door opened to belief.",Manuscript,"started I that’s belief. it of the believe no, when not opened the was where was too I right, version Which story. to that [MASK]’s quite to to manuscript, fantastic. true? neither think that’s them. Or… According But was because door still",Or
['uncle butch'],"I looked at the sofa. If I sat on it now, dust would puff up in a cloud and mice might flee from beneath, but I could imagine a young man with blond hair sitting there, a stranger my [MASK] had drawn with stars for eyes. It was easier to believe it had actually happened now that I was out here, in a cabin Pop and [MASK] had paid to keep safe (if not sound) until the middle of the century.",Brewer,"and had stranger paid to a flee I puff cloud was hair I mice It at in middle safe out [MASK] If drawn (if the for sat on a sofa. keep imagine easier and with sound) cabin until the now eyes. here, there, century. the I from not that it was but a dust stars might blond [MASK] looked up a I actually my had with now, man to young sitting beneath, in it happened could of had would believe Pop",Pop
['susan'],"What have I told you about myself? Let me see. You know that I was Castle County School Superintendent for many years, before I retired to become my father’s amanuensis… not to mention the one who changed his bedding if he wet himself during the night. You know that I was married and my wife left me. You know that on the day when I stood in that decaying cabin, looking at a gray case from another world, I was alone: parents dead, wife gone, no kids. Those are the things you know, but there’s a universe of things you don’t know. I suppose that’s true of every man jack and woman jill on earth. I’m not going to tell you much, not just because it would take too long but because it would bore you. If I told you I drank too much after [MASK] left me, would you care? That I had a brief romance with Internet pornography? That I thought of suicide, but never seriously?",George,"I seriously? I that when the That my his the case suicide, to of brief many you [MASK] dead, amanuensis… I tell would are me stood looking jill jack I care? going What left at School wife You no mention parents day know. for there’s You That it you not cabin, my myself? not married know that who woman man things it much you bedding long because things before from that You don’t Internet I a never after wife know, about take because on to I in gray Let on know suppose you changed was the was you himself with you left much, I that’s had one retired the told of I years, pornography? every night. during but world, another to Castle Superintendent drank see. if me. I you. bore too just kids. would father’s know wet alone: but told too Those that and me, have a I decaying but would not romance and become a thought universe If gone, he of earth. I true I’m County was",Superintendent
['mark carmody'],"I have some writing talent (as I hope this memoir will show), and I dreamed of writing a great novel, one for the ages. I loved my father and love him still, but living in his shadow became tiresome. I daydreamed of critics saying, “The depth of [MASK]’s novel makes his father’s work look shabby. The pupil has truly outshone the teacher.” I don’t want to feel that way, and mostly I don’t, yet part of me does and always will. That part of me is a cave-dweller who grins a lot but never smiles.",David,"I but of hope I want outshone depth cave-dweller and to in me the father father’s novel love became tiresome. the That writing novel, saying, lot way, great a does shadow him feel always (as of I of some for don’t makes a teacher.” talent a of living writing critics is have I and ages. I truly [MASK]’s his and mostly one look me who still, pupil loved that I part but his don’t, I memoir “The The will will. work of has dreamed part daydreamed never smiles. yet show), my and shabby. this grins","""The"""
['stanhope'],"I can play the piano, but not well. I am asked to accompany the hymns at the Congo church only if Mrs. [MASK] is out of town or under the weather. I’m a plodder and a thumper of keys. My ability to read music is on the third-grade level. I have polish only on the three or four pieces that I have memorized, and people get tired of hearing those.",MrsMullins,"is to I those. the accompany have can a a the three the at the I that memorized, get My am on ability is I’m and third-grade but people out keys. of thumper I church play pieces asked Mrs. town have read hearing or I under only hymns not [MASK] or four level. tired the of to music weather. only the and on if piano, polish plodder of well. Congo",Congo
['joan jett'],"Not just because it’s my most treasured fantasy, but because it’s so common. All over the world, even now, women are playing air guitar like [MASK] and men are pretending to conduct Beethoven’s Fifth in their rec rooms. These are the ordinary fantasies of those who would give anything to be chosen, and are not.",Air Guitarists,"pretending my and women These even in would now, are are anything just rec the guitar common. fantasy, the Fifth men chosen, world, to because it’s [MASK] their are give those be playing All not. because and fantasies over ordinary who to like air are conduct rooms. most Beethoven’s of Not it’s treasured but so",Beethoven's
['albert ammons'],"In that dusty, ready-to-fall-down cabin where two men once met a being from another world, I thought I would love to play “Boogie Woogie Stomp” like [MASK] just once. Once would be enough, I told myself, knowing it would not be; it never is.",Norman,"told met be; enough, men I where never knowing thought like world, love once would I it a once. being another I Woogie cabin two to myself, from dusty, not play would [MASK] ready-to-fall-down “Boogie that Once In it Stomp” be is. just would",Woogie
['jack'],"[MASK] rubbed a palm across his mouth. “I liked this guy I met at the Sundown, so I got up my courage after a meeting and asked him to be my sponsor. In March, this was. He looked me over and said he’d take me on, but only on two conditions. That I do everything he said and call him if I felt like drinking. ‘Then I’ll be calling you every fucking night,’ I said, and he said ‘So call me every fucking night, and if I don’t answer talk to the machine.’ Then he asked me if I worked the Steps. Do you know what those are?”",Sponsor,"this ‘So I you the if everything you me said, he fucking know every the answer guy and those don’t me night,’ the do asked courage rubbed I’ll to across me asked was. looked said Steps. fucking him but if meeting felt That a drinking. on I I take machine.’ ‘Then over he I night, a I and him call are?” Then after got March, up and said at every call like two He be conditions. I his me calling this talk to Sundown, if and met on, what said my only In worked liked he’d Do my and [MASK] be “I mouth. palm so sponsor. he I",Steps
['randy'],"“Exactly! ‘The gift of desperation,’ that’s what AAs call it. [MASK] said if I didn’t do those prayers and said I was doing them, he’d know. Because he spent thirty years lying his ass off about everything.”",AAs,"he and doing he’d lying what them, ass call that’s everything.” didn’t know. years his desperation,’ [MASK] spent if thirty do Because said those gift about AAs I “Exactly! it. of said off prayers ‘The I was",Desperation
['jack'],"“ ‘Admitted to God, to ourselves, and to another human being the exact nature of our wrongs,’ ” [MASK] said, making quote marks with his fingers. “I told him okay, I’d make a list and read it to him. God could listen in. Two birds with one stone deal.”",He,"quote Two God, deal.” okay, ” making wrongs,’ and ourselves, nature to our told “I another listen “ birds the I’d to said, it list marks make in. exact one [MASK] fingers. his could human to and with God ‘Admitted being read to of with stone a him. him",Marks
['randy'],"“[MASK] said, ‘Just walk up to somebody in Grant Park or Washington Square Park or Central Park and ask him to hear you list your wrongs. Offer a few bucks to sweeten the deal if that’s what it takes. Keep asking until someone agrees to listen.’ He said the hard part would be the asking part, and he was right.”",Ask,"wrongs. you or a and Park few Offer if to that’s hear ‘Just bucks it said to list asking right.” Washington be to ask up walk part, somebody the listen.’ Central said, to hard he takes. the and He or until Park in your deal the Square what asking Grant agrees would was “[MASK] sweeten someone Keep him part Park",Park
['ralph'],"“I don’t know what happened to that guy. [MASK], his name was, only I thought of him as Wretched [MASK]. Kids can be cruel. For all I know, he’s dead and I helped kill him.”",Guy,"was, Wretched and to Kids can happened helped as thought know him.” guy. know, him be For kill name only [MASK]. all [MASK], I dead “I cruel. that his I don’t I he’s of what",Von
['brown'],"“I went to [MASK] and graduated cum laude, but mostly I lied and cheated my way through. I was good at it. And—here’s a big one—the student advisor I had my senior year was a coke addict. I won’t go into how I found that out, like you said, time’s passing, but I did, and I made a deal with him. Good recommends in exchange for a key of coke. Plus, of course, he’d pay for the dope. I wasn’t into charity.”",Advisor,"the of and said, a student I laude, a at recommends like I for to a big my go with and I through. and wasn’t “I but did, passing, I but into you of went good that cheated coke. was mostly year my time’s he’d into out, pay charity.” way exchange advisor graduated course, dope. a made Good I won’t in him. was coke senior how And—here’s Plus, deal addict. had I one—the key lied for [MASK] I I it. found cum",Coke
['james'],"“Do you get that at school?” Grandfather asked. He rubbed a finger between his nose and upper lip, his habit after asking a question (or answering one). Grandfather was [MASK]. Ordinarily during family meals he was a silent man. Partly because it was his nature and partly because eating had become a chore. He was making slow work of his roast beef. Most of his teeth were gone.",Grandfather,"was had Partly habit Grandfather He was gone. a one). slow [MASK]. answering his Most were meals at teeth beef. between Grandfather upper nose and get a because partly roast his (or He during that Ordinarily silent and question a making was become because man. finger of it his school?” lip, his chore. work was nature family his asked. after “Do a eating of rubbed you he asking",Grandfather
['rox'],"Mother lowered hers even further, so it was hard to hear over the last few chuckles from the sink. “He doesn’t. But [MASK]?”",He,"doesn’t. But last it hear even [MASK]?” hers was lowered chuckles over further, the to so the sink. few Mother “He hard from",Mother
['danny'],"It’s a bad dream. [MASK]’s had a few before, everyone has a nightmare from time to time, but this is the worst one ever. Nothing bad is happening at first, but that doesn’t help; the sense of impending doom is so strong it’s an actual taste in his mouth, like sucking on a clump of pennies.","In the given passage, the proper name that fills the [MASK] token is ""pennies"". The corrected sentence would be: ""It’s a bad dream. He’s had a few before, everyone has a nightmare from time to time, but this is the worst one ever. Nothing bad is happening at first, but that doesn’t help; the sense of impending doom is so strong it’s an actual taste in his mouth, like sucking on a clump of penn","of bad a from on of at like mouth, strong time, time this so impending before, It’s the had ever. is a help; is clump in to Nothing worst happening doom [MASK]’s dream. nightmare has the pennies. but an it’s bad sense first, everyone his that but a is few a one doesn’t taste sucking actual",But
['danny'],"He’s walking along the shoulder of a dirt road that’s been packed and oiled to keep the dust down. It’s night. A quarter moon has just risen. To [MASK] it looks like a sideways grin. Or a sneer. He passes a sign reading COUNTY ROAD F, only the O and the Y have been spraypainted over, and UCK has been crammed in to the right of the F, so the sign now reads CUNT ROAD FUCK. There are a couple of bullet holes for good measure.",Road,"sign measure. couple quarter sneer. walking oiled reads the it keep over, been risen. a F, been Or like a grin. road shoulder ROAD a crammed and a CUNT down. of the has along F, bullet reading A of It’s He Y O only There just and To that’s to the dirt right [MASK] has night. so of the been in moon and a He’s spraypainted now ROAD have for sideways COUNTY looks UCK the good sign passes dust the are holes packed to the FUCK.",CUNT
['danny'],"There’s corn on both sides of the road, not as high as an elephant’s eye but maybe four feet, suggesting it’s early summer. County Road F runs dead straight up a mild rise (in Kansas most rises are mild). At the top is a black bulk of a building that fills [MASK] with unreasoning horror. Some tin thing is going tinka-tinka-tinka. He wants to stop, wants nothing to do with that square black bulk, but his legs carry him on. There’s no stopping them. He’s not in control. A breeze gives the corn a bonelike rattle. It’s chilly on his cheeks and forehead and he realizes he’s sweating. Sweating in a dream!",Building,"early of he that stop, dream! no and the to to maybe not rise Some sides building as He’s on. thing wants a but on corn is in going is straight suggesting F County rattle. At elephant’s (in carry do his [MASK] on rises four it’s as He Road sweating. the legs a not chilly tin a There’s A cheeks with fills with unreasoning realizes are wants mild the forehead that an horror. road, a feet, most summer. There’s high he’s him and but them. bulk top runs a eye dead control. breeze square tinka-tinka-tinka. of black stopping Sweating Kansas in up nothing gives bonelike both his black corn bulk, mild). It’s",Bonlike
['danny'],"Nothing here to worry about, [MASK] thinks, nothing here to be afraid of. And he’s not worried. He’s not afraid. Terrified is what he is.",TerrifiedName,"afraid. of. here he to what Nothing be worried. not about, afraid here nothing [MASK] thinks, And He’s worry is. Terrified not to he’s is",Nothing
['danny'],"Tinka-tinka-tinka go the signs advertising long-gone gas prices. The big office window is broken, ditto the glass in the door, but [MASK] can see weeds growing up around the shards reflecting the moonlight and knows that it’s been awhile since they were broken. The vandals—bored country kids, most likely—have had their fun and moved on.",Kyle,"on. most and advertising and The [MASK] country up it’s the the broken. Tinka-tinka-tinka had fun The glass in awhile but broken, big growing is reflecting weeds been their they the shards were likely—have office gas that around signs can go long-gone window ditto the the door, vandals—bored moonlight moved kids, see knows since prices.",Prices
['danny'],"[MASK] moves on, too. Around the side of the abandoned station. Doesn’t want to; has to. He’s not in control. Now he hears something else: scratching and panting.",Station,"He’s abandoned moves Doesn’t the hears Now scratching something in panting. Around and control. too. not [MASK] to. on, of else: to; has side the station. want he",Word
['danny'],"He goes around the side, kicking a couple of empty motor oil cans (Havoline, the Texaco brand) out of his way. There’s a rusty metal trash barrel, overturned and spilling more cans and Coors bottles and whatever paper trash hasn’t blown away. Behind the station there’s a mangy mongrel dog digging at the oil-stained earth. It hears [MASK] and looks around, its eyes silver circles in the moonlight. It wrinkles back its snout and gives a growl that can mean only one thing: mine, mine.",Dog,"at oil goes He whatever more silver circles Texaco eyes couple motor the that his There’s empty spilling and looks cans around can cans a out paper away. trash Behind side, thing: the of the back there’s a mine. and hasn’t way. (Havoline, rusty the mongrel digging only It its kicking overturned mine, [MASK] brand) bottles of oil-stained snout trash growl barrel, station in a hears moonlight. mean around, and its Coors metal dog wrinkles a and earth. It and gives blown the one mangy",Havoline
['danny'],"The dog lowers its haunches as if to spring, but [MASK]’s not afraid (not of the mutt, anyway). He’s a town man these days, but he grew up in rural Colorado where there were dogs everywhere and he knows an empty threat when he faces one. He bends and picks up an empty oil can, the dream so real, so detailed, he can feel the scrim of leftover grease down the side. He doesn’t even have to throw it; raising it is enough. The dog turns tail and leaves at a limping run—either something wrong with one of its back legs or a split pad on one of its paws.",Charlie,"empty of rural town he back have everywhere of picks scrim but not and limping as the grew days, but The dog dog enough. paws. a something can he a one can, an its side. down where leftover to when he so leaves He’s spring, anyway). The haunches even of (not empty man legs the and mutt, dream turns it; feel wrong an split throw lowers its real, dogs the up there run—either is [MASK]’s at tail the if up faces one or a were He he to one. it its so oil on detailed, bends grease with raising and He pad doesn’t these of afraid Colorado in knows threat",Dog
['danny'],"The student and faculty parking lots of Wilder High are almost completely empty because school let out some weeks earlier. [MASK] goes around back and parks in the usual place, at the end of the school bus line. There’s no sign saying it’s reserved for the head custodian, but everyone knows it’s his.",Head Custodian,"earlier. but line. and head bus and let the There’s weeks his. High faculty out sign [MASK] everyone custodian, the it’s at for saying almost end empty of completely some parks back The are of parking because knows school the student in no it’s place, school around the usual goes reserved Wilder lots",Lots
['danny'],"This is his favorite time of year, when you can do work and it stays done… at least for awhile. A waxed hallway floor will still shine a week from now, even two weeks. You can scrape the gum off the floors in the boys’ and girls’ locker rooms (the girls are the worst offenders when it comes to gum, he doesn’t know why) and not have to do it again until August. Freshly washed windows don’t pick up adolescent fingerprints. As far as [MASK]’s concerned, summer vacation is a beautiful thing.",August,"it at still to doesn’t week boys’ a it not the [MASK]’s August. rooms do is and do year, far locker done… from You can for hallway when will two and thing. beautiful you why) his of concerned, least is pick in vacation it floors as As girls shine when off the can This to (the time floor awhile. work gum, scrape the summer comes the again until are even up waxed favorite a fingerprints. stays worst know have now, weeks. girls’ windows gum offenders Freshly he don’t washed adolescent A and",Gum
['jesse'],"[MASK] shrugs. He’s a Black kid, tall and slim, moves well. Built for baseball and basketball, not football. “Dunno. His car’s not here yet. Maybe he decided to start the weekend a day early.”",Tyrone,"tall well. a for early.” shrugs. yet. not baseball and kid, he a “Dunno. car’s here basketball, and Black His slim, not moves [MASK] start Maybe Built decided to the day football. weekend He’s",Black
['pat'],"“We’re going to wax the rooms in the new wing. Start with Room 12. Move all the desks to one side. Stack em up two by two. Then go to 10 and repeat. I’ll follow along with the buffer. If [MASK] decides to show up, have him help you.”",Task,"[MASK] “We’re along to em you.” to going side. I’ll with up Room 10 the by two 12. the follow Then and rooms Stack If buffer. help with one desks to repeat. two. in Start new decides Move have wing. wax all up, the go show the him to",Room
['jesse jackson'],"“Good. Here in Wilder County it’s RR, Republicans rule, and they keep a tight grip on the purse strings. Sure, get the buffer and roll it on down to 12. Keep meaning to ask if you’re by any chance named after the other [MASK]. The famous one.”",12,"rule, if you’re in and buffer The “Good. purse roll it Here meaning tight on and keep the 12. to the chance grip RR, a other Republicans named Wilder get strings. famous it’s by they down on Sure, County ask [MASK]. the any Keep after one.” to",Wilder
['danny'],"He pushes the button, and a second later he’s looking at a gray cinderblock building. In this photo it’s new instead of old and the Texaco sign is spandy clean. The glass in the office window and door is intact. The gas pumps sparkle. The prices on the signs say it’s $1.09 for regular and $1.21 for mid-grade. There was apparently no hi-test to be had at Hilltop Texaco when the picture was taken, which must have been a long time ago. The car at the pumps is a boat of a Buick and the road out front is two-lane blacktop instead of oiled dirt. [MASK] thinks the Buick must have rolled off the line in Detroit around 1980.",Blacktop,"photo $1.09 The button, time thinks sparkle. a and is gray a is gas out of he’s at was a glass on window a line it’s cinderblock later two-lane was new building. Hilltop The when and taken, old picture pumps of for it’s office long the the The Buick had road looking the pumps oiled is door at in which the to ago. be the intact. been instead The signs boat In clean. rolled the apparently spandy $1.21 for prices the the pushes is off sign say front Texaco and hi-test the regular Buick and around instead Texaco a have 1980. blacktop Detroit second There this mid-grade. have at no [MASK] of dirt. in must must He car and",Detroit
['danny'],"[MASK] looks at this dream-made-real with a dismay so deep it’s almost fear. Hell, maybe it is fear. All he wanted was to make sure Hilltop Texaco (and the hand sticking out of the ground, don’t forget the hand) was just some bullshit his sleeping mind created, and now look at this. Just look at it.",Damon,"was hand) Hell, All dismay sleeping so sticking look Just it his out make created, it. of forget to a fear. he the this deep bullshit the looks at with at almost fear. [MASK] was hand it’s Hilltop now is (and don’t and at look just maybe sure Texaco ground, some wanted dream-made-real the this. mind",Hilltop
['danny'],"[MASK] grins. “Anyone who steals from it, good luck and welcome to what they get. Plus the truck itself has eaten her share of road. Got almost two hundred thousand miles on the clock.”",Truck,"the road. truck share and eaten luck grins. what hundred of get. from has they “Anyone her [MASK] two welcome who miles good thousand on almost clock.” the it, itself steals Got to Plus",Tim
['danny'],"They talk a little bit, this and that, people they know, her mother’s glaucoma and how [MASK]’s brother is doing at his job (fabulous), and then he asks if they ever drove north, maybe over into Nebraska, maybe to Franklin or Beaver City. Didn’t they have lunch one time in Beaver City?",Frank,"Beaver bit, or they to City. drove asks talk how time in little Franklin brother Beaver then know, (fabulous), they maybe have this doing [MASK]’s is and he a into his people job and over her maybe Nebraska, glaucoma They and one they that, lunch Didn’t at if north, ever City? mother’s",Drives
['danny'],"[MASK] says he would. She asks if he’s taking care of himself, meaning is he still off the booze. [MASK] says he is, tells her to look both ways before crossing the street (an old joke between them), and hangs up.",Tobey,"of the he between (an [MASK] is ways street asks tells booze. the himself, to care still them), joke crossing taking he’s both meaning She her off old says and would. [MASK] he he before if is, says up. look hangs",He
['danny'],"[MASK] has been to Lincoln a couple of times and Omaha once, but those towns are east of Wilder, and Gunnel is dead north. Yet he must have been there and just forgot it. Maybe back in his drinking days? Except he never drove when he was out-and-out shitfaced, afraid of losing his license or maybe hurting somebody.",Gunnel,"is once, and back drove been was somebody. it. drinking east of maybe Gunnel to and Omaha couple days? just has [MASK] he have Yet dead forgot when never north. he afraid been losing of must license there times Wilder, or shitfaced, Except of towns out-and-out Lincoln he Maybe a in and his hurting his are those but",Lincoln
['becky'],"On Saturday morning he packs his dinnerbucket with a couple of sandwiches and a piece of the cake [MASK] brought over after he wired up the tailpipe of her old Honda Civic. He fills his Thermos with black coffee and heads north. He thinks he’ll feel like eating if he takes a look behind that deserted gas station and finds nothing. If he sees what he saw in his dream, probably not.",Terry,"cake couple takes not. north. black if he of he coffee like dinnerbucket and feel He her wired morning behind Honda of over station Thermos with and If eating his his saw sandwiches and after sees the old [MASK] piece his a with tailpipe Saturday He he look a he’ll of heads nothing. in probably On gas thinks that packs fills dream, a he brought Civic. he what finds the up deserted",Civic
['gunnel'],"The GPS on his phone gets him to [MASK] by ten-thirty. The day is all Kansas, hot and bright and clear and not very interesting. The town is nothing but a grocery store, a farm supply store, a café, and a rusty water tower with [MASK] on the side. Ten minutes after leaving it, he comes to County Road F and turns onto it. It’s tar, not packed dirt. Nevertheless his stomach is tight and his heart is beating hard enough so he can feel it in his neck and his temples.",Kansas,"beating his café, the stomach temples. tower hard heart leaving Road grocery he side. supply town packed [MASK] tight The Ten he him it, on [MASK] his store, is turns GPS is a all in phone and water minutes day it farm a County and and very to with and not tar, a not after It’s by store, can and so The interesting. comes his Nevertheless on feel hot bright ten-thirty. his and onto nothing is enough is rusty gets a dirt. F and neck clear but The his it. Kansas, to",Road
['danny'],"[MASK] pulls onto the cracked and weed-sprouting tarmac, careful to stay clear of the busted glass. His tires aren’t new, and the spare is so bald it’s showing cord in a couple of places. The last thing he wants—the last thing in the world—is to be stranded out here.",Timm,"careful clear be of [MASK] the the showing onto it’s and glass. and last to is pulls thing thing in places. here. world—is wants—the so new, last out stay in bald couple tires weed-sprouting of busted aren’t to the stranded a His he cord the spare tarmac, cracked The",Tarmac
['danny'],"He gets out of his truck, slams the door, and jumps at the sound it makes. Stupid, but he can’t help it. He’s pretty well scared to death. Somewhere in the distance, a tractor is blatting. It might as well be on another planet, as far as [MASK]’s concerned. He can’t remember ever feeling this utterly alone.",He,"the Somewhere can’t He out alone. [MASK]’s it the concerned. be gets He he sound ever far in the tractor makes. distance, a well on It and Stupid, help utterly feeling death. his but can’t jumps to as is as slams might He’s planet, blatting. this it. of remember scared pretty well as at truck, door, another",Truck
['danny'],"“Fuck off!” [MASK] yells, and claps his hands. The dog gives him a baleful look and limps away into the corn.",Dog,"hands. [MASK] and claps limps and The baleful yells, “Fuck his look the him gives corn. dog off!” away into a",Limp
['danny'],"[MASK] turns to his left and sees the hand, or what’s left of it. And more. The stray has been busy. It has exhumed part of a forearm. Bone glimmers through the flesh, and there are bugs, but there’s enough left for him to see that the person buried here is white, and there’s a tattoo above the charm bracelet. It looks like either rope or a circlet of barbed wire. He could tell which if he went closer, but he has no urge to go closer. What he wants is to get the hell out of here.",The stray,"Bone is him are person the the What left urge charm there or has his for of but looks It it. busy. glimmers bracelet. above forearm. exhumed bugs, hell see more. he that buried and has to enough flesh, he a went and or of wants left white, of here. He a It here And there’s which if the tattoo circlet is hand, the of to tell to no has could stray but barbed like go rope been sees there’s left turns to the wire. closer. [MASK] a what’s either and The get part out through closer, he",Jarrett
['danny'],"But if he leaves, the dog will come back. [MASK] can’t see it, but he knows it’s close. Watching. Waiting to be left alone with its early lunch.",Dog,"see lunch. be the dog come but knows [MASK] early alone he back. to leaves, with But Watching. will he it, its can’t left it’s Waiting close. if",But
['danny'],"[MASK] goes around to the front of the station and pries up two good-sized chunks of the crumbling concrete. He takes them around back and stacks them on top of the overturned barrel. Good enough? He thinks so. For awhile, anyway. If the dog decides to batter at the barrel to get what’s beneath, one of those chunks is apt to fall off and bonk it on the head.",Chunks,"overturned He it of the crumbling If fall the top back is to on around at decides goes good-sized what’s concrete. of front to on barrel. one them those and around so. pries to get of and anyway. For awhile, barrel of dog the Good station two chunks up takes the stacks the off bonk chunks enough? head. and to He the apt batter [MASK] them beneath, the thinks",Batter
['danny'],"By the time he gets to his truck, his head is a little clearer and he has an idea of how he should go. He starts the engine and backs around to head south, once more being careful not to roll over any of the broken glass. A farm truck goes by headed north. It’s hauling a small open trailer filled with lumber. The driver, gimme cap yanked down to the tops of his ears, stares grimly ahead, taking no notice of [MASK]. Which is good. When the farm truck is over the rise, [MASK] pulls out and heads back the way he came.",Driver,"time should back goes ears, the the any taking ahead, out the rise, south, yanked to The starts a head being [MASK] a gets has he of idea of down backs filled careful over an clearer the of he his lumber. is farm He driver, no gimme heads little once by hauling is with cap way more glass. to to open go. pulls over notice his grimly A trailer how truck, the stares of truck Which and north. [MASK]. It’s and When engine head and around tops broken came. the the his headed roll good. farm small he truck he is By not to",Driver
['thompson'],"On the outskirts of [MASK] he stops in at a Dollar General and asks if they sell prepaid cell phones—what are called burners in some of the TV programs he watches. He’s never bought such an item, and thinks the clerk will probably direct him elsewhere, maybe to the Walmart in Belleville, but the clerk points him to aisle five. There are lots of them, but the Tracfone seems to be the cheapest, there’s no activation fee, and it comes with instructions.",Walmart,"He’s General will points a of asks [MASK] in in to be burners him There prepaid he of Walmart no probably direct comes in of the an they if such to aisle the bought with activation On never them, instructions. lots watches. the seems clerk elsewhere, the it sell stops TV the cheapest, Dollar to there’s him but thinks some he at Belleville, fee, called maybe are the but the clerk item, programs five. are and phones—what and and outskirts cell Tracfone",Tracfone
['danny'],"[MASK] takes his wallet out of his hip pocket, ready to pay with his Visa, and then asks himself if he was born dumb or just grew that way. He puts it back and takes his folding money out of his left front pocket instead. He pays with that.",He&lt;/,"pocket that then to money hip born pays with [MASK] wallet with himself instead. Visa, puts out and was pocket, takes his front or way. dumb that. he asks his and ready if his back of out his it He just of He grew pay left folding takes his",Wallet
['danny'],"The young guy says no more, only rings [MASK] up and gives him his receipt. Outside the door, [MASK] drops the receipt in a handy trashcan. He wants no record of this transaction. All he wants is to report the body. The rest is up to people who investigate things for a living. The sooner he can get this business behind him, the better. The idea of letting it go entirely never crosses his mind. Sooner or later that dog—maybe with others—will tip the barrel over to get at the meat beneath. He can’t let that happen. Someone’s wife or daughter is buried behind that abandoned station.",Ted,"to get for wants All the crosses living. The says go Sooner buried a the it investigate [MASK] mind. or no report his beneath. in the can the him, that he body. transaction. station. meat gives drops is him or [MASK] is The let He tip sooner guy rings record people receipt happen. and at this that more, of later he others—will no He entirely trashcan. letting to things get dog—maybe up door, behind wife handy never Someone’s who young The The only better. with the idea daughter barrel rest to of Outside that his can’t a is business up behind this the over wants receipt. abandoned",Abandoned
['danny'],"Two miles down the road he parks in a little rest area. There are two picnic tables and a Porta-John. That’s the whole deal. [MASK] pulls in, opens the blister pack the Tracfone came in, and scans the instructions. They are simple enough, and the phone comes with a fifty per cent charge. Three minutes later it’s live and ready to go. [MASK] considers writing down what he wants to say and decides there’s no need. He’s going to keep this brief so nobody can trace the call.",Caller,"Three live writing in, down deal. are brief decides to it’s They later with going trace charge. instructions. rest go. two the He’s little miles a the cent [MASK] enough, considers what the say minutes [MASK] per and down the Tracfone the wants came scans keep and this need. there’s comes ready simple in, call. he picnic area. the the road That’s phone Porta-John. whole Two parks There he blister in fifty tables no and and a pack to pulls are nobody a and opens can to so",Tracfone
['danny'],"His first thought was the Belleville PD, but that’s in a different county, and he knows the emergency number for the Kansas Highway Patrol—it’s posted in the Wilder High School office and in the halls of both the old and the new wing. In schools all across the state, [MASK] supposes. Nobody says it’s in case of an active shooter because no one has to.",Kansas,"knows active the in office Belleville of to. and he School says Highway schools one a the shooter different for because across Wilder in it’s in of was His supposes. [MASK] all and both an state, thought the the halls new but the that’s and county, the emergency number case no wing. posted old In the the first Patrol—it’s High in Kansas Nobody has PD,",Wilder
['danny'],"[MASK] goes to the station’s website several times as the morning progresses, also the website of KAAS out of Salina. At quarter of noon the KAAS website adds a forty-second clip of police cars blocking the entrance to County Road F. There’s one other addition to the story he saw on the morning newscast: the body is said to be that of a woman. Which isn’t news to [MASK].",Ward,"of the clip saw website station’s addition Road goes quarter he that forty-second the to times police one F. to At website the is morning blocking other entrance a body as of story the [MASK] progresses, also KAAS the website of a to said the KAAS noon news County to There’s isn’t Which of woman. be morning to [MASK]. cars out Salina. on adds several the the of newscast:",Story
['becky'],"They get the burgers, plus fries and limeades, and eat in the shade behind [MASK]’s trailer. It’s nice there. [MASK] has a jacaranda tree that she has to water all the time. Because, she says, “This kind of flora don’t belong in Kansas.” She asks if there’s something on his mind, because she twice has to repeat things she’s told him. “Either that or you’re going senile.”",Trailer,"flora the behind “Either a she’s [MASK] has Because, and senile.” that nice to in time. all eat there. to has going kind Kansas.” burgers, fries [MASK]’s mind, belong asks because twice she or you’re the something water in on get his It’s jacaranda she She she has trailer. him. repeat tree that shade “This They if there’s limeades, plus things of and told says, don’t the",Burgers
