en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"West looks at me with unmasked concern. “Please, Anna,” he says gently like I’m very, very naive. “Just follow my lead.”","""title"": ""Unknown book title"", ""author"": ""Unknown author""",['anna'],"lead.” unmasked like me concern. gently very Anna,” he my West says naive. with at follow looks “Just very, I’m “Please,","""title"": ""Unknown book title"", ""author"": ""Unknown author"""
"He smiles stiffly, and Gede continues. “Hot water and electricity are generated by solar and wind power; waste is recycled and reused. Meals are all locally sourced, and our restaurants are Michelin-starred. Everything is inclusive, including meals, spa treatments, and activities. We offer kayaking, paddleboarding, and snorkeling. You may also take a paddleboat to any of the nearby islands to fish. Snorkeling equipment is available in the boathouse just there,” he says, pointing, “and there are two shipwrecks nearby to explore. The interior of the island is thickly forested, and there are marked trails to follow if the mood strikes. Or, you may do absolutely nothing while you are here.”","Based on the provided passage, it appears to originate from a travel or tourism-related book. The passage describes a sustainable and luxurious island resort, which is consistent with the content of travel guides or tourism books.  After analyzing the passage, I believe it is from the book ""The Island"" by Alex Garland. The author of the book is Alex Garland.",['gede'],"pointing, power; are to He Michelin-starred. says, islands activities. sourced, inclusive, of you nearby are nearby while shipwrecks and spa is the Everything is Or, by smiles treatments, and of are two do there,” trails there all may just and including and thickly mood in the available nothing our absolutely restaurants is may wind a you The also solar the recycled are and paddleboat Meals interior the Snorkeling and Gede locally take water paddleboarding, and follow fish. “Hot is to kayaking, are and electricity offer he meals, are “and reused. if stiffly, strikes. to equipment island snorkeling. there here.” boathouse continues. generated any to marked forested, waste explore. We You","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a travel guide or a description of a resort, but it lacks specific details that would allow me to identify the book and author. If you could provide more context or information about the passage, I'd be happy to try again."
"Janet steps close, her hair in a perfect white-blond chignon, her collarbones so defined they’re like hangers holding up her delicate yellow sundress. I have to assume she has an extremely deft plastic surgeon, because she somehow looks like a twenty-five-year-old sixty-year-old.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from the book ""The Devil Wears Prada"" by Lauren Weisberger. The author of this book is Lauren Weisberger.",['janet'],"she an holding because twenty-five-year-old sundress. collarbones so like has like hair somehow sixty-year-old. her a in deft her plastic white-blond her they’re chignon, Janet hangers yellow assume perfect close, extremely to defined up a she have delicate surgeon, looks steps I","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Anna, darling!” The woman I need to remember is my actual mother-in-law air-kisses both of my cheeks. “My goodness, in person your hair is so pink!”","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams""",['anna'],"pink!” I my mother-in-law actual woman both of air-kisses cheeks. is in need to The my darling!” goodness, remember so is person your hair “My “Anna,","""title"": ""Unknown book title"", ""author"": ""Unknown author"""
"“Okay. Well. That’s nice.” Janet pats his hand in hers. “Don’t forget about the cocktail party at six.” She leans in, kissing her son’s cheek again. “Can’t wait to get some time with you all to myself.”","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""",['janet'],"Well. pats “Can’t get to myself.” time Janet wait kissing again. leans cheek cocktail in some to son’s all party hand his about “Okay. in, She “Don’t at forget nice.” six.” you with That’s her hers. the","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a conversation, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"“Anna,” he says finally, very gently. “The truth is, you could just smile on my arm and be okay. I promise I’m not trying to leave you unprepared. The sad reality is that my parents are unlikely to pay you much attention regardless.”","""title"": ""The Fault in Our Stars"",""author"": ""John Green""",['anna'],"are promise you to I’m arm you and regardless.” to pay is, my trying on not very smile unprepared. “The says he you that I could just leave be The is “Anna,” reality attention my sad gently. much okay. parents finally, unlikely truth","""title"": ""Unknown book title"", ""author"": ""Unknown author"""
"I walk back inside, realizing I’d been so focused on the sleeping situation, I haven’t properly flailed over the sheer bliss that is our bungalow. In fact, I’m pretty sure the only thing in here I could afford is the roll of eco-friendly toilet paper I can clearly see from where I stand. And even that looks pretty fancy. There’s a real Isle Esme feel to the decor (if you know, you know), with carved bamboo, recycled teak, jellyfish light fixtures, and a massive canopy bed. Wide windows and the open entrance bring the outside in and allow me to glance over at West, who seems to be mid–mental spiral, managing to look even more morose than he did thirty seconds ago. Isle Esme vibes or not, there will be no headboard breaking here. Near one wall is a chest with our names stamped into the top, a pair of towels folded to look like stingrays, and a jar of chocolate chip cookies that are probably made with the world’s most expensive chocolate but hey, Gede did say it was all-inclusive. I help myself.","""title"": ""The Island of the Blue Dolphins"", ""author"": ""Scott O'Dell""",['gede'],"real he with seems there Near and names the that situation, the a sheer was Wide sure In me help that the jar towels know, chocolate entrance folded focused I properly windows chip our And massive and say the could pretty over I inside, allow Isle thing fact, than is (if sleeping headboard managing only will over Esme pair flailed who look myself. morose our I’d of mid–mental a made canopy here bring expensive you stand. toilet bliss not, cookies is did is of Isle to the with There’s realizing with all-inclusive. I glance spiral, to be walk afford pretty eco-friendly in in decor a and I Gede the bed. even are the light world’s did a to stingrays, I look can fancy. one I’m Esme top, most you know), wall bungalow. clearly looks like seconds here. a vibes I teak, stamped of to ago. even chocolate open outside the back been to feel recycled more it haven’t jellyfish no from carved or into on hey, probably breaking roll West, so see paper and be the chest that bamboo, thirty fixtures, where at but","""title"": ""Untitled"", ""author"": ""Unknown"""
"I have a lot of faults. I drink milk from the carton, I never make my bed, I am slothful, and sometimes I’ll just set the new roll of toilet paper on top of the empty roll instead of changing it. A monster. I am also gluttonous: I don’t want a few peanut M&M’s; I want the entire bag. Why have one margarita when three is such a nice, satisfying number? Everyone knows why! And that’s why I go back for seconds right now. But karma is Team West: his eyes open just as I glance again. They widen and he reaches down to cup his Goddamn before he turns, facing away. “Anna,” he says, his voice spluttering in the water’s spray. “Are you peeking?”","Based on the provided passage, it appears to originate from the book ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage seems to be a continuation of a scene where the character is engaging in a conversation with someone named Anna, and the tone and style of the writing are consistent with the humor and absurdity found in Adams' work.",['anna'],"have paper They back glance satisfying set I never of drink why! make I I instead of my empty “Anna,” karma am widen West: M&M’s; But reaches bag. Everyone eyes his for Team is facing his to away. I peeking?” a voice want in bed, why sometimes the I again. “Are spluttering Why toilet faults. top one that’s he from when go I’ll as knows have down on I of I he I new it. of number? the gluttonous: peanut is a milk A right his roll the before roll and the Goddamn few says, I spray. water’s just margarita just you seconds lot monster. a changing nice, carton, and also want the he turns, entire cup am such three And open slothful, don’t now.","Based on the provided passage, it is difficult to determine the exact title of the book or the author. The passage appears to be a fragment of a text, possibly a novel or a short story, but it lacks clear context or distinctive features that would allow for a definitive identification. Therefore, I am unable to provide a specific answer to the question."
"He was right. Focus was always a challenge, and apparently it didn’t end with baseball. I came here with the knowledge that all I need to do is limp this lie to September, and I can finally exhale, but we’re less than an hour into this farce and I’m already off track: I peeked, and it was a huge mistake. It’s not that I didn’t know Anna was attractive all those years ago; it’s that we barely saw each other, and I was so driven to finish my degree and never have to work for my father again that Anna—attractive or not—was easy to overlook.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from the novel ""The Art of Fielding"" by Chad Harbach. The author, Chad Harbach, is a well-known American novelist and journalist.",['anna'],"have It’s I work I’m was Anna finally it’s other, but that father with not that lie right. less didn’t need came with easy can all always driven apparently each huge into track: never my that and saw exhale, is end I or overlook. to was this I was than Focus to to it off it was I here limp He and those I barely Anna—attractive to that was attractive again an know and a not—was all hour farce mistake. September, for years challenge, peeked, and to I we’re finish baseball. the and a do we knowledge didn’t and degree ago; this my so already","""title"": ""The Cat"
"I smile at her and cup a hand to the side of my mouth, whispering, “It’s okay.” Truthfully, I love that she thinks about this. I love that she’s horrified by that price. I’m horrified, too. It’s a good thing Anna isn’t my real wife; I would constantly worry that my proximity to this world would destroy her.","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the novel ""The Nightingale"" by Kristin Hannah. The author, Kristin Hannah, is a well-known American novelist, and ""The Nightingale"" is a historical fiction novel that explores the lives of two sisters during World War II. The passage seems to be a part of the narrative, where the protagonist is discussing the horrors of war",['anna'],"I’m real love at that I would cup destroy mouth, Anna thinks side proximity her of isn’t this. okay.” horrified, that price. “It’s to my a hand my love constantly I the her. smile good wife; about that worry horrified I she I a by It’s my thing that this she’s whispering, too. to world and would Truthfully,","""title"": ""Unknown"", ""author"": ""Unknown""  I'm unable to determine the title and author of the book from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would allow me to identify the book and its author."
"Her hand falls away. “That’s Anna motherfucking Green-hyphen-Weston to you.” She lets out a happy squeal, jogging over to hug him as well as she can without spilling the shots on either of them. “You look amazing!”","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",['anna'],"as hug away. lets as Her Anna Green-hyphen-Weston to well you.” falls spilling the on either to him motherfucking She happy hand squeal, amazing!” out without them. “That’s can over look she “You a jogging of shots","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a conversation, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"The two of them walk back to me, and Jake looks over his shoulder to make sure we’re alone. “How are my favorite liars doing?”","""title"": ""The Lies of Locke Lamora"",""author"": ""Scott Lynch""",['jake'],"and liars The “How to of walk looks are to doing?” we’re shoulder over back make sure his Jake two me, them favorite my alone.","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be a fragment of a text, but it seems to be from a book titled ""The Art of Walking"" or a similar title. The author of this book is likely to be someone who has written about walking and its techniques. However, without more context or information, it's difficult to pinpoint the exact book and author. Therefore, my guess is:  <output"
"“Describe her,” Jake says, leaning in, his hair falling over his forehead in thick waves. There are moments where I see the man he could someday be: playful but grounded, flirtatious but loyal, clever but humble. I want to know that version of him and worry he will forever be frozen in this caricature of the irresponsible youngest son as long as he works for Weston’s.","""title"": ""The Nightingale's Wish"", ""author"": ""Unknown""  Based on the provided passage, I have made an educated guess that it originates from the book ""The Nightingale's Wish"". However, I must note that the author's name is not explicitly mentioned in the passage.",['jake'],"hair of falling I for irresponsible works but over and see he this humble. as as man of in, will where want grounded, him are someday Jake leaning clever could forever long he his the forehead the loyal, waves. in her,” frozen I his be that know Weston’s. son version but worry but youngest thick be: says, moments playful “Describe There caricature flirtatious to he in","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a description of a scene or character from the novel, with elements such as the protagonist's thoughts and interactions with others. However, please note that this is a speculative answer, and the actual book and author may be different."
"Anna barks out a bawdy laugh before covering her mouth with her hand. “Sorry,” she says from behind it. The diamond on her ring flashes in the flickering light. “That surprised me.”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"her me.” barks bawdy she behind The it. light. laugh covering Anna flashes surprised a “Sorry,” from hand. the in says her her ring out “That with mouth on diamond flickering before","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would allow me to identify the book and author. If you could provide more information or context, I'd be happy to try again."
"“Good. Anna has no poker face. How’s she taking everything?” he asks, and I know what he’s referring to: the planes, the island, the money. The family.","""title"": ""The Family"", ""author"": ""John Updike""",['anna'],"taking planes, what he family. face. “Good. referring she How’s asks, know everything?” The to: island, I the and the the he’s poker no has money. Anna","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks specific details that would allow me to identify the book and author. If you could provide more context or information about the passage, I'd be happy to try again."
"With a laugh, Jake rids himself of our shot glasses and snags two tumblers of whiskey off a passing tray. He hands me one before lifting his own. “Well, whatever. To the final few months: if you pull this off, you’re free.”","""title"": ""The Night Manager"",""author"": ""Anthony Horowitz""",['jake'],"of if a With free.” “Well, months: shot passing off, you our rids whatever. few off He two tumblers Jake lifting pull and a final whiskey glasses one this laugh, before own. hands his snags To tray. himself me the of you’re","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would allow me to make a confident identification. If you could provide more information or context, I'd be happy to try again."
"He looks past me at the party, and I take stock of how he seems from the outside. He’s got Dad’s dark wavy hair and light brown eyes, but like me, he got his height from our mother, who is almost six feet tall without the benefit of heels. Jake is good-looking, charismatic, and always up for some (mostly) good-hearted shit-stirring. My stomach sours with guilt for what I’m keeping from him. What I could potentially fuck up.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from the novel ""The Perks of Being a Wallflower"" by Stephen Chbosky. The author's name is Stephen Chbosky.",['jake'],"He’s up brown from shit-stirring. Jake benefit how stock past me wavy almost What (mostly) for some He without from outside. sours I’m he height at he guilt up. and dark got Dad’s six the of the light charismatic, got the party, My like our looks and from potentially hair his what take fuck eyes, seems him. is feet is mother, tall I good-looking, who for I heels. stomach but and could of good-hearted with keeping me, always","Based on the provided passage, it appears to be from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a continuation of the story, describing the protagonist's thoughts and feelings about a character named Jake. The writing style and themes are consistent with the novel, which is known for its coming-of-age story and exploration of adolescent angst."
"She laughs, angling her wrist so the diamond catches the lights overhead. “I know, right? For six months I just walked around taking photos where I had to casually point at something with my left hand.” She scans the crowd. “Where’s Anna?”","""title"": ""The Nightingale's Wish"", ""author"": ""Unknown""",['anna'],"scans Anna?” “I her the She “Where’s with For photos casually right? overhead. to taking where the know, She walked angling months wrist had something lights my I crowd. six the diamond hand.” so just laughs, at around catches point left I","""title"": ""Unknown"", ""author"": ""Unknown""  The passage provided does not contain enough information to determine the title of the book or the author. The text appears to be a fragment of a story, but it lacks context and specific details that would allow for a definitive identification."
"I look up, too, searching the room again. She’s over by the dance floor, jumping around with little Nixon’s hands in hers. The band is playing covers of pop hits, and Anna is entirely in her element: laughing, dancing, blissfully forgetting where she is.","""title"": ""The Nightingale's Gift"",""author"": ""Unknown""",['anna'],"is the blissfully pop again. entirely covers hits, hers. playing the up, laughing, in band forgetting Anna Nixon’s she searching The around little and element: of with by where room is floor, jumping too, in dance She’s dancing, over her look is. I hands","""title"": ""Unknown"", ""author"": ""Unknown""  I'm sorry, but I'm having trouble determining the book and author from the provided passage. The text appears to be a fragment of a song or a description of a scene, but it doesn't seem to match any known book or author. If you could provide more context or information about the passage, I'd be happy to try and help you further."
"Janet smiles tightly. “Exactly.” Welp, there it is. She turns her laser focus to me. “How do your professors react to your hair?”","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""",['janet'],"her Janet to react me. turns it laser your “Exactly.” to there do your is. Welp, “How smiles hair?” She focus tightly. professors","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a conversation, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"“It’s unlikely,” I say, and every head turns my way. “Everyone needs seven to nine hours of sleep a night. You can try to convince yourself you don’t need more, but over time you’ll build up a sleep debt. It probably affects your mental and physical health more than you realize, Alex.”","""title"": ""The 7-Hour Sleep Solution"", ""author"": ""Dr. Michael Breus""",['alex'],"needs mental your hours “Everyone yourself time say, You way. It sleep you more my to seven you head and more, affects health realize, of Alex.” can I convince every “It’s up a try debt. and over but don’t need sleep a you’ll probably build physical night. than to unlikely,” nine turns","""title"": ""Unknown"", ""author"": ""Unknown"""
"“And what’s the deal with Alex? Based on the way you talked about him on the plane, I expected you two to jovially poke at each other, but that was like dragging a proverbial sword through each other with your eyeballs.”","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams""",['alex'],"deal Based way to poke jovially the eyeballs.” him “And Alex? that each I you your the but plane, expected about on you dragging through two on what’s with each other like at with the a talked other, was sword proverbial","""title"": ""Unknown book title"",""author"": ""Unknown author"""
"“Well, mostly because he’s an asshole. But also, kids growing up in a normal family get to be themselves, whoever that may be. But in families like ours, one where everything basically revolves around keeping a single person happy—my dad—everybody has a role. My therapist used to refer to Alex as a flying monkey.”","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""",['alex'],"a therapist mostly be. everything a a My a because Alex monkey.” may used “Well, ours, basically But But revolves he’s to asshole. around keeping that whoever as flying normal an person single be get refer also, to growing in to happy—my role. one families where like themselves, in family dad—everybody up has kids","""title"": ""Unknown"", ""author"": ""Unknown""  I'm sorry, but I'm having trouble determining the title and author of the passage. The text appears to be a fragment of a conversation, possibly from a book, but without more context or a clear topic, it's difficult to make a specific identification. If you could provide more information or context, I'd be happy to try again."
"“Like in The Wizard of Oz? Alex was my dad’s willing henchman, doing everything he said, kissing his ass, stirring up shit just to turn us all in, then sit back and look like the good guy. He’s never grown out of it.”","""title"": ""The Outsiders"", ""author"": ""S.E. Hinton""",['alex'],"and stirring sit in, willing to then the of never He’s everything he turn dad’s said, his was Oz? it.” up kissing of The look all back in good doing out like just ass, my Alex “Like Wizard us henchman, shit grown guy.","""title"": ""Unknown book title"", ""author"": ""Unknown author"""
"“What does that mean?” I ask. If Alex knew enough, he wouldn’t try to take West down? Is this about the mysterious loophole in the trust?","""title"": ""The Westing Game"", ""author"": ""Ellen Raskin""",['alex'],"knew in loophole this mysterious If the ask. to that Alex wouldn’t does I the try about West mean?” he Is enough, down? take trust? “What","""title"": ""Unknown Book Title"",""author"": ""Unknown Author"""
"West sits on the bench and pulls a shoe off. I set my clutch down on a shelf in the open closet. “I’m thinking Alex will take a keen interest in exactly how happy we seem.” I narrow my eyes, staring into the distance. “West… this assignment is no longer just ‘show up and wear a wedding ring.’ ”","""title"": ""The Wedding Ring"", ""author"": ""Josh Lanyon""",['alex'],"I we the ” eyes, distance. and off. my in set take the pulls Alex happy wear on on ‘show narrow my keen I closet. shelf West into “I’m bench ring.’ this longer assignment seem.” sits will up the in a clutch open “West… down exactly a just is and a staring how interest wedding thinking no shoe a","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be a fragment of a descriptive text, possibly from a novel or a short story. The language used suggests a literary work, and the imagery and emotions conveyed are typical of a narrative piece.  After analyzing the passage, I believe it originates from the book ""The Great Gatsby"" by F. Scott Fitzgerald. The author's distinctive writing style and the"
"I woke up around two this morning to find Anna wrapped around me. Despite what she’d told me about sleeping in one place all night, at some point she’d migrated across the massive bed to throw a leg over my hip, send an arm over my torso, and press her face to my neck. It took monumental focus to not go hard against her inner thigh, and because of it, I’d slept like absolute shit.","Based on the provided passage, I would guess that it originates from the book ""The Perks of Being a Wallflower"" by Stephen Chbosky. The passage seems to be a part of the narrative, describing a scene where the protagonist is in bed with someone, and the language and style are consistent with the book's tone and writing style.",['anna'],"she’d her hard the two of over bed find took focus to and migrated all shit. and like some I’d press at leg around me. throw up arm to my thigh, around send I place slept woke night, her me my about to an It hip, massive told go Anna because inner Despite over monumental my against neck. what wrapped one morning to a sleeping she’d across in torso, not this it, absolute point face","Based on the provided passage, I'm unable to determine the title of the book or the author. The passage appears to be a fragment of text with unclear meaning and context. It seems to be a mix of sentences and phrases that don't form a coherent narrative. Without more context or information, it's challenging to make an educated guess about the book or author."
"My father’s question penetrates my fog, finally, and I straighten, pushing my salt-water-and-sweat damp hair off my forehead. The sun has only just come up and it’s already sweltering. I bet Anna has already kicked off the blankets, letting the air cool her overheated skin.","""title"": ""The Sun Also Rises"",""author"": ""Ernest Hemingway""",['anna'],"overheated off it’s question off salt-water-and-sweat sweltering. come already already my letting pushing My just has sun up I I the The bet fog, Anna father’s hair my penetrates skin. straighten, forehead. the damp and my her and has finally, blankets, cool kicked air only","""title"": ""Untitled"", ""author"": ""Unknown"""
"“JESUS CHRIST,” I BLURT, the second I turn at the corner of our bridge and step onto the deck of our bungalow. Anna is curled up in a papasan, with a sketch pad in her seemingly bare lap. Honestly, from the first glimpse I get, I think she might be naked. “What are you doing?”","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz""",['anna'],"from I the step get, bridge BLURT, bungalow. a of might be corner papasan, at glimpse is are deck of you I second curled a pad I lap. Honestly, up our our first doing?” she I and the “What CHRIST,” naked. think with bare the her seemingly the turn sketch in in Anna onto “JESUS","""title"": ""Unknown"", ""author"": ""Unknown"""
"Anna follows me. She’s loosely made the bed, but it still looks rumpled. Slept in. By both of us. I squeeze my eyes shut against the reminder.","""title"": ""The Nightingale",['anna'],"shut looks my Slept in. us. loosely eyes rumpled. made follows I By She’s Anna but both it bed, of reminder. the me. the squeeze still against","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Nightingale"" by Kristin Hannah. The author of this book is Kristin Hannah."
I sigh. I know she’s right but I’m already sleep-deprived and functioning on less than full brain power today. I’m not sure I’m capable of dealing with both my family and Anna in this suit after last night. “Fine.”,"""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],know with than but and sleep-deprived I’m she’s I capable of my sure suit full family I’m less power already sigh. and night. not on today. I brain after I’m both last dealing functioning right this “Fine.” Anna in,"""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but I'm having trouble determining the book and author from the provided passage. The text appears to be a fragment of a sentence, and it doesn't seem to be from a specific book or author. If you could provide more context or information about the passage, I'd be happy to try and help you further."
“Oh!” Anna jerks a hand over her eyes. “Your Goddamn! Right there!” She turns away. “Sorry! I just—spaced out—on your—God. And you’re not even harrrrrrr—Fuck me.” She coughs. “Okay. I’ll just meet you down at the restaurant.”,"""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""",['anna'],“Oh!” Right meet harrrrrrr—Fuck I you just me.” your—God. away. not her She even there!” Goddamn! out—on jerks “Okay. And just—spaced down turns “Your eyes. a at hand over Anna “Sorry! She coughs. you’re the restaurant.” I’ll,"""title"": ""Untitled"", ""author"": ""Unknown"""
"I can feel Anna’s eyes on the side of my face. This is how it always starts with Alex, and whatever suspicion he has about my marriage will only make it worse. I know it’s irrational and a remnant of how we used to one-up each other for our dad’s approval when we were kids, but I want to beat him. At everything.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to originate from the novel ""The Rosie Project"" by Graeme Simsion. The author, Graeme Simsion, is a well-known Australian author known for his humorous and relatable stories. The passage appears to be from the early part of the book, where the protagonist, Don Tillman, is reflecting on his relationship with his wife, Rosie.",['alex'],"face. kids, want can he At has I our it were and the of and when but remnant one-up Anna’s side we with worse. make everything. beat my only how how we will starts my about to other of each used Alex, marriage whatever dad’s This eyes a always approval I it feel is irrational I know it’s suspicion him. to for on","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the novel ""The Catcher in the Rye"" by J.D. Salinger. The author's name is J.D. Salinger."
"Anna slams the brakes on this line of thinking by putting an arm around my back, resting the other hand on my stomach and gently scratching, just like she unconsciously did last night. I work to suppress a shiver. Turning, she looks at him over her shoulder.","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"night. this shoulder. putting line shiver. back, looks she suppress Turning, the him slams her and of just resting she stomach hand over on like my work thinking a scratching, on last the Anna unconsciously around an my did at brakes to I arm gently by other","""title"": ""Unknown"", ""author"": ""Unknown"""
"Eko goes through the basics of paddling, giving us tips about what areas of the reef to avoid as we approach. “Is everyone comfortable with the basics of kayaking?” she asks.","""title"": ""Kayaking Basics"", ""author"": ""Eko""",['eko'],"kayaking?” the of as the Eko basics approach. with the through reef what about of avoid giving basics everyone us paddling, she areas comfortable of we goes “Is tips to asks.","""title"": ""Kayaking Basics"", ""author"": ""Eko"""
"I reach back, pulling my T-shirt up and off, tossing it to the side. Alex hesitates and then does the same, his expression turning homicidal when I smirk down at his soft little paunch.","""title"": ""Unknown"", ""author"": ""Unknown""",['alex'],"when up my I same, and reach back, it turning the side. and his pulling Alex does smirk homicidal then off, paunch. soft little hesitates the to down his at T-shirt tossing I expression","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but I'm having trouble determining the book and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would allow me to identify the book and author. If you could provide more information or context, I'd be happy to try again."
"Alex snorts, looking at her derisively, like she’s an idiot. In a hot flush, my hackles are up, and every rational thought goes out the window.","""title"": ""Unknown"", ""author"": ""Unknown""",['alex'],"idiot. looking hackles are flush, window. In goes the derisively, thought snorts, rational and up, an like Alex her she’s out a every my hot at","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a fragment of a conversation, which is consistent with the style of the book. However, please note that this is a speculative answer, and the actual book and author may be different."
"“Course you are, sweetheart,” I say, steadying my voice and looking down at Anna. “I went running without you this morning and you really let me have it.”","""title"": ""The Running Dream"", ""author"": ""Alexandra Diaz""",['anna'],"looking morning my and have are, you sweetheart,” me let without “I and I you went you say, “Course really it.” this at voice steadying Anna. running down","Based on the provided passage, it is difficult to determine the exact title and author of the book. However, I can make an educated guess. The passage seems to be a fragment of a conversation, possibly from a novel or a short story. The language and style suggest that it could be from a literary work. Without more context or information, it is challenging to pinpoint the exact book and author. Therefore, my guess would be that the passage originates from a work of fiction, but I"
"“We work out together every morning.” I’m speaking to Alex but holding Anna’s gaze. Maybe it’s the pent-up frustration from last night, or maybe my brother just brings out the worst in me and the best way to drag him is through his wife’s dissatisfaction, but I keep going. “Gets the blood flowing, doesn’t it?”","""title"": ""Unknown"", ""author"": ""Unknown""",['alex'],"worst or brings me going. frustration I’m out way I the to Maybe keep flowing, the my him night, his through and speaking morning.” last “We “Gets holding Anna’s but in gaze. work is to out just together pent-up maybe doesn’t the wife’s dissatisfaction, brother it’s but best every from Alex the drag blood it?”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a story, possibly from a novel. After analyzing the content, I believe it originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The author's name is J.D. Salinger."
"And that much is immediately apparent. She trips as she tries to climb in. I hold the boat steady for her, but she still ends up getting in backward and then having to awkwardly turn around in the tiny space. I pretend to scratch my shoulder with my chin, glancing behind us. Fuck. Alex noticed.","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams""",['alex'],"to then shoulder to but pretend us. awkwardly boat and steady Fuck. in with turn tiny hold for Alex climb immediately the I behind much backward I still is noticed. chin, as the her, in scratch she she ends having space. trips that around in. She my up tries my to apparent. getting And glancing","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would allow me to make a confident identification. If you could provide more information or context, I'd be happy to try again."
"Just then, Anna looks over and lets out a high-pitched shriek. “West! A sea turtle!” She leans to the side, and her oar slides off her lap and into the clear water.","""title"": ""The Sea Turtle"", ""author"": ""Unknown""",['anna'],"slides She and oar clear “West! and her Anna lap water. leans shriek. then, turtle!” A to sea Just out off side, looks high-pitched the and into over the her lets a","""title"": ""The Old Man and the Sea"
"“He and I have never been close,” I say quickly, suddenly and deeply uninterested in spending the morning anywhere but right here with Anna. “I think from the moment he was born, the only thing he cared about was impressing our father.”","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""",['anna'],"he born, suddenly uninterested cared he and and was about the “He the “I here Anna. say I never spending our only been quickly, but moment impressing deeply anywhere was think I right close,” have father.” with morning from the thing in","""title"": ""Unknown Book Title"",""author"": ""Unknown Author"""
