Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['poseidon', 'poseidón']","“I’m saying it’s no accident [MASK] has claimed you now. It’s a very risky gamble, but he’s in a desperate situation. He needs you.”",Lord Voldemort,"—Estoy diciendo que no es casualidad que [MASK] te haya reclamado ahora. Es una jugada arriesgada, pero el pobre se encuentra en una situación desesperada. Te necesita.",Winston,"""Demek istediğim, [MASK]'un seni şimdi sahiplenmesinin bir tesadüf olmadığı. Çok riskli bir oyun ama çaresiz bir halde. Sana ihtiyacı var.",Adam,"- Bác không có ý đó. Bác chỉ muốn nói không phải ngẫu nhiên [MASK] chọn thời điểm này để nhận con, dù biết làm thế rất mạo hiểm. Nhưng ông quá tuyệt vọng, không còn cách nào khác. Ông đang cần cháu đấy.",Nguyễn,"desperate in he’s very you He [MASK] risky a It’s but needs a it’s you.” situation. saying “I’m accident claimed gamble, has now. no",Dallas,"situación reclamado jugada se que diciendo —Estoy no pobre Te en una ahora. haya casualidad necesita. que Es pero una [MASK] arriesgada, te es encuentra el desesperada.",opción,"sahiplenmesinin [MASK]'un istediğim, Çok Sana ihtiyacı tesadüf çaresiz şimdi ""Demek bir bir oyun ama bir seni olmadığı. halde. riskli var.",olay,"biết để chọn không hiểm. - vọng, không đó. [MASK] khác. này cách ý ông còn quá nhận cháu điểm nhiên con, Bác chỉ thế mạo cần tuyệt làm Ông Nhưng nói có đấy. thời phải không đang Bác nào dù rất ngẫu muốn",Ho Chi Minh
['percy'],"He took a deep breath, then stood, brushing the shredded cards and aluminum bits off his T-shirt. “You saved my life, [MASK]. If … if you’re serious about wanting me along, I won’t let you down.”",Johnny,"—Inspiró con fuerza y se puso en pie mientras se sacudía pedacitos de cartas y aluminio de la camiseta—. Me has salvado la vida, [MASK]. Si... si dices en serio que quieres que vaya contigo, no voy a dejarte tirado.",Ramírez,"Derin bir nefes aldı, sonra tişörtündeki oyun kağıdı ve alüminyum parçalarını süpürüp attı. ""Hayatımı kurtardın [MASK]. Eğer... Eğer yanında beni istediğinden eminsen yüzünü kara çıkarmam.",Adam,"Nó lấy hết can đảm đứng dậy, phủi vụn bìa cứng và mảnh lon nhôm rơi trên áo thun: - [MASK] à, cậu đã cứu mạng tớ. Nếu cậu thực sự muốn tớ đi cùng, tớ sẽ không để cậu thất vọng.",Tom,"bits deep life, won’t cards saved the I shredded a about wanting breath, serious brushing you’re along, me took “You stood, off [MASK]. aluminum If his let … if my T-shirt. you then and He down.”",Truck,"con contigo, y cartas se en que vida, sacudía la has [MASK]. pie fuerza a pedacitos de mientras la dejarte que no vaya si voy se —Inspiró Me en dices quieres y de puso aluminio serio camiseta—. salvado Si... tirado.",Albert,"oyun nefes kurtardın alüminyum ve bir kara beni eminsen süpürüp yanında tişörtündeki sonra attı. aldı, istediğinden parçalarını ""Hayatımı Eğer... yüzünü çıkarmam. [MASK]. Eğer Derin kağıdı",Derin,"phủi mạng trên không Nếu đứng mảnh hết [MASK] thun: và tớ dậy, nhôm rơi tớ. can Nó vọng. sự sẽ cứu để bìa đã - cứng lon đảm thực thất đi à, vụn muốn cùng, cậu cậu áo cậu lấy tớ",lon
"['grover', 'kıvırcık']","It didn’t take me long to pack. I decided to leave the Minotaur horn in my cabin, which left me only an extra change of clothes and a toothbrush to stuff in a backpack [MASK] had found for me.",Sasquatch,"No tardé mucho en recoger mis cosas. Decidí que el cuerno del Minotauro se quedase en la cabaña, lo que me dejaba sólo una muda y un cepillo de dientes que meter en la mochila que me había buscado [MASK].",buscado,"Toparlanmam çok vakit almadı. Minotor boynuzunu kulübemde bırakmaya karar verdim, böylece [MASK]'ın bana bulduğu sırt çantasına fazladan kıyafet ve diş fırçası atmaya yerim oldu.",Minotor,"Việc thu xếp hành trang của tôi chẳng lâu la gì. [MASK] tìm ba lô cho tôi. Quyết định để sừng quỷ đầu bò ở nhà, tôi chỉ việc nhét thêm một bộ quần áo để thay đổi và bàn chải đánh răng vào đó là xong.",Emily,"I decided in didn’t backpack for clothes a leave of only me. long change to It which left cabin, stuff the a [MASK] extra to me and in horn had me take pack. my toothbrush an found to Minotaur",toothbrush,"quedase de No lo cabaña, me Decidí del buscado meter se recoger una cepillo en que Minotauro sólo muda había que que cuerno [MASK]. dientes el en dejaba mis un mochila mucho y en que la la cosas. tardé me",Minos,"almadı. fazladan çok oldu. atmaya bırakmaya yerim vakit karar fırçası verdim, [MASK]'ın boynuzunu Toparlanmam böylece ve diş sırt Minotor bana bulduğu çantasına kıyafet kulübemde",Toparlanmam,"tôi đó tìm tôi. hành Việc là và nhà, bộ của bò một định trang ở lô lâu nhét [MASK] răng chẳng thay thêm quỷ xếp tôi ba vào xong. cho đổi đầu áo đánh quần bàn Quyết sừng la gì. việc để để chải chỉ thu",đầu
['luke'],"[MASK] smiled. “Those served me well when I was on my quest. Gift from Dad. Of course, I don’t use them much these days….” His expression turned sad.",Swords,"[MASK] sonrió. —A mí me fueron muy útiles en mi misión. Me las regaló papá. Evidentemente, estos días no las utilizo demasiado... —Entristeció la expresión.",gafas,"[MASK] gülümsedi. ""Ben göreve çıktığımda çok işime yaramışlardı. Babamın hediyesi. Elbette bu günlerde pek işime yaramıyor..."" Yüzüne kederli bir ifade yerleşti.",Annem,- Thích quá. [MASK] tủm tỉm: - Cái này đã giúp anh rất nhiều hồi anh truy tìm quái vật. Quà của cha anh. Chắc em cũng biết hồi này anh có dùng đến nó mấy đâu... Anh chợt buồn hiu.,Harry,"“Those I I don’t on these quest. sad. well my Dad. His much when Gift expression Of course, was use them turned served smiled. from me days….” [MASK]",Charlie,"me las papá. útiles mi utilizo misión. las estos no días sonrió. en la regaló —Entristeció demasiado... —A mí Me Evidentemente, [MASK] muy fueron expresión.",Albert,"""Ben hediyesi. [MASK] pek Elbette bir Babamın işime kederli gülümsedi. çıktığımda günlerde çok yaramışlardı. göreve yerleşti. yaramıyor..."" işime Yüzüne ifade bu",Abi,nhiều rất đâu... này cha anh. anh cũng Cái giúp em hồi tỉm: buồn hồi Chắc anh [MASK] đến Thích anh - quái vật. tủm tìm này mấy biết hiu. Quà dùng quá. truy của Anh chợt nó đã - có,Bob
"['gabe', 'argus']","Argus dropped us at the Greyhound Station on the Upper East Side, not far from my mom and [MASK]’s apartment. Taped to a mailbox was a soggy flyer with my picture on it: HAVE YOU SEEN THIS BOY?",dad,"Argos nos dejó en la estación de autobuses Greyhound del Upper East Side, no muy lejos del apartamento de [MASK] y mi madre. Pegado a un buzón, había un cartel empapado con mi foto: «¿Ha visto a este chico?»",Thoreau,"Argos bizi New York'un Kuzey Doğu Yakası'ndaki otobüs terminaline bıraktı, burası annemle [MASK]'in yaşadığı daireye uzak değildi. Yakındaki bir posta kutusuna yapıştırılmış ıslakbir ilanda fotoğrafım vardı: BU ÇOCUĞU GÖRDÜNÜZ MÜ?",annem,"Anh [MASK] dừng xe trước bến xe buýt Greyhound ở khu thượng Manhattan, gần căn hộ của mẹ tôi và dượng Gabe. Tờ bướm ẩm ướt dán trên thùng thư có in hình tôi và dòng chữ: BẠN CÓ THẤY CẬU BÉ NÀY ĐÂU KHÔNG?",Jess,"and THIS BOY? SEEN YOU picture it: a apartment. to HAVE flyer on was mom not Greyhound Argus dropped soggy from the a the mailbox Side, Taped [MASK]’s far East with Upper on my Station us at my",Express,"Side, Pegado la un cartel nos buzón, «¿Ha Upper estación visto había apartamento mi [MASK] con a de dejó East en muy este y mi chico?» del de a lejos un empapado foto: autobuses madre. del Argos Greyhound no",padre,"ÇOCUĞU yapıştırılmış bıraktı, posta değildi. ilanda daireye burası uzak [MASK]'in Kuzey Yakındaki annemle BU bir bizi vardı: ıslakbir yaşadığı fotoğrafım Yakası'ndaki MÜ? otobüs Argos terminaline kutusuna GÖRDÜNÜZ Doğu York'un New",York,"Manhattan, Anh THẤY KHÔNG? mẹ xe Tờ CẬU ở [MASK] và thùng tôi buýt dừng dòng NÀY hộ dượng dán bến bướm trước và xe ĐÂU trên chữ: hình CÓ của tôi Gabe. Greyhound có BÉ ẩm in BẠN thượng ướt thư khu gần căn",Greyhound
"['kokarca gabe', 'gabe', 'gabe cóc chết', 'gabe el apestoso']","I thought about how close I was to my old apartment. On a normal day, my mom would be home from the candy store by now. Smelly [MASK] was probably up there right now, playing poker, not even missing her.",Mom,"Pensé en lo cerca que estaba de mi antiguo apartamento. En un día normal, mi madre ya habría vuelto a casa de la tienda de golosinas. Probablemente [MASK] estaría allí en aquel momento, jugando al póquer y sin echarla siquiera de menos.",Mi madre,"Eski daireme ne kadar yakın olduğumuzu düşünüyordum. Normal günlerde annem bu saatlerde şeker dükkanındaki evinden çıkıp eve gelmiş olacaktı. [MASK] de tahminen şimdi evdeydi, poker oynuyordu, annemi özlemiyordu bile.",babam,"Nhà tôi ngay gần đây. Nếu như mọi khi, mẹ tôi đi làm về rồi. Ngay lúc này đây, có lẽ [MASK] đang chơi bài và chưa chắc đã nhớ đến bà.",Mẹ,"to [MASK] I Smelly candy even now, right apartment. be there was On the day, mom was by now. I home thought normal my about not missing probably up from a store poker, close her. would old how playing my",Charlie,"mi sin a de En golosinas. menos. mi lo allí vuelto apartamento. día ya casa en antiguo siquiera de al aquel un de tienda estaría jugando echarla Probablemente en que normal, [MASK] estaba Pensé póquer madre cerca la momento, de y habría",Madre,"günlerde gelmiş Eski özlemiyordu de evdeydi, [MASK] bu bile. saatlerde eve şeker düşünüyordum. annemi tahminen oynuyordu, ne annem çıkıp daireme dükkanındaki şimdi poker evinden yakın Normal olacaktı. olduğumuzu kadar",annem,"đây, bài lẽ gần chưa tôi đã rồi. về [MASK] tôi đi Nhà Ngay và chắc đang mọi ngay Nếu mẹ có làm nhớ đây. khi, này lúc chơi bà. như đến",Mẹ
['annabeth'],I was relieved when we finally got on board and found seats together in the back of the bus. We stowed our backpacks. [MASK] kept slapping her Yankees cap nervously against her thigh.,Judy,Me sentí aliviado cuando por fin subimos y encontramos asientos juntos al final del autobús. Guardamos nuestras mochilas en el portaequipajes. [MASK] no paraba de sacudir con nerviosismo su gorra de los Yankees contra el muslo.,Yankees,Sonunda otobüse binip en arkada yan yana boş yer bulunca rahatladım. Sırt çantalarımızı dizdik. [MASK] endişeyle Yankees kepini durmadan bacağına vuruyordu.,Yankees,"Cuối cùng, lên được xe, tìm được chỗ ngồi phía dưới, tôi thở phào nhẹ nhõm. Chúng tôi lúi húi cất đồ đạc lên giá hành lý. [MASK] bồn chồn vỗ vỗ lưỡi trai của mũ lên đùi.",Đức,thigh. I we seats her our stowed finally found in relieved and back board together got the [MASK] when was slapping bus. against nervously of the backpacks. cap on Yankees We her kept,bus,juntos fin asientos sacudir nerviosismo Guardamos el cuando Yankees al final y gorra nuestras sentí del encontramos contra mochilas de Me autobús. subimos en no por su el [MASK] aliviado con muslo. portaequipajes. paraba de los,estación,dizdik. çantalarımızı kepini arkada yer Sonunda en otobüse endişeyle [MASK] bacağına Sırt durmadan boş vuruyordu. binip rahatladım. yana Yankees bulunca yan,Yankee,"xe, lúi trai được lên cất đùi. tôi húi tìm phía chồn phào dưới, giá [MASK] cùng, của đạc nhẹ thở bồn lưỡi nhõm. vỗ lên vỗ lên đồ chỗ lý. Cuối ngồi tôi được hành mũ Chúng",giá
"['dodds', 'señora dodds', 'bayan dodds', 'dodd']","Behind her came two more old ladies: one in a green hat, one in a purple hat. Otherwise they looked exactly like Mrs. [MASK]-same gnarled hands, paisley handbags, wrinkled velvet dresses. Triplet demon grandmothers.",Wurch,"Detrás de ella venían otras dos viejas: una con gorro verde y la otra con gorro morado. Por lo demás, tenían exactamente el mismo aspecto que la [MASK]: las mismas manos nudosas, el mismo bolso estampado, el mismo vestido arrugado. Un trío de abuelas diabólicas.",Abuelas,"Arkasından iki tane daha yaşlı kadın geldi: bir tanesinin şapkası yeşil, diğerininki mordu. Bunun haricinde tıpkı [MASK]'a benziyorlardı: aynı kırış kırış eller, aynı tip el çantaları, aynı buruşuk kadife kıyafetler. Üçüz iblis nineler.",iblis,"Lên sau bà ta còn hai bà nữa, người đội mũ xanh lá cây, người kia mũ tím. Họ giống hệt cô [MASK]: tay xương xẩu, đeo túi hoa, mặc váy nhung nhàu nát. Chính là bộ ba Nữ thần Báo Thù độc ác.",Medusa,"one old a Mrs. her purple velvet Behind grandmothers. more hands, [MASK]-same ladies: gnarled they demon a one like came two Otherwise handbags, exactly looked Triplet hat. dresses. green hat, paisley in in wrinkled",Grandma,"el exactamente vestido abuelas otra diabólicas. gorro de venían la otras lo aspecto la mismo mismo dos Por las manos verde que [MASK]: y arrugado. Un viejas: con el Detrás ella gorro tenían mismas estampado, bolso de demás, con mismo morado. una el nudosas, trío",abuelas,"iblis bir haricinde geldi: tane nineler. yaşlı tip kadın [MASK]'a buruşuk çantaları, tanesinin şapkası tıpkı yeşil, aynı Üçüz el Bunun eller, kırış benziyorlardı: iki aynı daha kırış kıyafetler. mordu. kadife diğerininki Arkasından aynı",İblis,"tay hai Nữ giống Họ ác. bộ độc bà ta là thần Chính mũ đeo hệt Báo kia bà Thù lá hoa, còn túi váy xanh [MASK]: người nát. người sau xẩu, nhung cô mũ đội cây, ba tím. nhàu xương mặc Lên nữa,",Thúy
['annabeth'],"“It’s okay,” [MASK] said, obviously thinking hard. “The Furies. The three worst monsters from the Underworld. No problem. No problem. We’ll just slip out the windows.”",Persephone,"—No pasa nada —dijo [MASK], esforzándose por mantener la calma—. Las Furias. Los tres peores monstruos del inframundo. Ningún problema. Escaparemos por las ventanillas.",Persefone,"""Sorun değil,"" dedi [MASK], belli ki çok düşünmüştü. ""Furialar. Yeraltı Dünyası'nın en bela üç canavarı. Hiç sorun değil. Hiç sorun değil. Pencereden kaçar gideriz.",Furial,"[MASK] suy nghĩ rất lung: - Đừng lo. Nữ thần Báo Thù, ba quái vật kinh khiếp nhất địa ngục. Không sao. Không sao. Ta cứ chui ra cửa sổ là xong.",Alice,"The just monsters worst hard. the Furies. “It’s No “The problem. from three slip Underworld. obviously thinking problem. said, out the [MASK] No windows.” okay,” We’ll",Hades,"pasa Furias. [MASK], Los —No por esforzándose calma—. ventanillas. por problema. Las Escaparemos Ningún del nada inframundo. peores mantener monstruos las tres —dijo la",Dante,"Hiç sorun değil. çok değil. canavarı. ""Furialar. Pencereden gideriz. sorun düşünmüştü. ""Sorun bela dedi [MASK], Yeraltı Hiç en Dünyası'nın ki değil,"" kaçar üç belli",Bela,"xong. Báo Nữ lo. ngục. Không thần Thù, nghĩ địa kinh ba [MASK] vật cửa rất lung: sao. cứ là - khiếp ra sổ sao. chui nhất suy Đừng Ta Không quái",Địa
"['dodds', 'señora dodds', 'bayan dodds']","Mrs. [MASK] got up. In a flat voice, as if she’d rehearsed it, she announced to the whole bus: “I need to use the rest-room.”",Mrs. Johnson,"La [MASK] se levantó. Como si lo hubiera ensayado, anunció en voz alta: —Tengo que ir al aseo.",Winnie,"[MASK] ayağa kalktı. Sanki söyleyeceklerini prova etmiş gibi dümdüz bir sesle tüm otobüse ""Tuvaleti kullanmam gerek,"" dedi.",Adam,"Cô [MASK] đứng dậy. Bằng giọng đều đều như tập từ trước, cô nói với mọi người trong xe: - Tôi phải đi vệ sinh.",Nguyễn,"she [MASK] flat Mrs. need up. as to the announced if to “I she’d got bus: In voice, whole use it, a the rest-room.” rehearsed",Sue,"si Como [MASK] en hubiera alta: se que anunció aseo. La levantó. lo ensayado, al ir voz —Tengo",Como,"tüm ayağa dedi. ""Tuvaleti [MASK] etmiş sesle prova gibi bir otobüse dümdüz söyleyeceklerini kalktı. kullanmam Sanki gerek,""",gerek,"đều sinh. trong đều đi - vệ [MASK] xe: như Bằng từ đứng giọng phải Tôi tập với trước, Cô dậy. cô nói người mọi",đường
"['dodds', 'señora dodds', 'bayan dodds']","The windows of the bus exploded as the passengers ran for cover. Lightning shredded a huge crater in the roof, but an angry wail from inside told me Mrs. [MASK] was not yet dead.",Jennings,"Las ventanas del autobús explotaron y los pasajeros corrieron despavoridos. El rayo dejó un gran agujero en el techo, pero un aullido enfurecido desde el interior me indicó que la [MASK] aún no estaba muerta.",Electra,Otobüsün pencereleri patlarken yolcular gizlenecek yer bulabilmek için sağa sola atladı. Bir yıldırım çatıda koca bir krater açmıştı ama içeriden gelen kızgın haykırış [MASK]'un henüz ölmediğinin deliliydi.,Adam,"Xe buýt phát nổ, lửa phụt từ cửa sổ vỡ hết kính. Hành khách chạy tứ tán tìm nơi ẩn nấp. Sét đánh trúng nóc xe, nhưng tiếng rên căm tức từ trong xe phát ra cho thấy cô [MASK] chưa chết.",Emily,"passengers for inside an yet as huge Lightning a [MASK] crater roof, me the windows Mrs. exploded cover. the The shredded dead. was ran not bus wail the angry in of but from told",bus,"gran desde enfurecido corrieron indicó los y interior dejó autobús en techo, agujero no ventanas despavoridos. un del aún el aullido rayo que explotaron la El me [MASK] muerta. el un pasajeros pero estaba Las",Emma,içeriden sola koca bir açmıştı için deliliydi. patlarken sağa henüz krater gelen haykırış pencereleri kızgın ölmediğinin Otobüsün ama çatıda yolcular gizlenecek [MASK]'un yer atladı. Bir yıldırım bulabilmek,otobüs,"Sét nổ, kính. cô nhưng xe nơi [MASK] từ thấy phát cho ẩn nóc trúng phụt sổ tiếng nấp. từ tán ra tìm tức vỡ tứ chưa Xe trong cửa khách Hành hết xe, buýt đánh chạy rên phát căm chết. lửa",Đại lộ
['annabeth'],"“It’s a terrible story,” Aunty Em said. “Not one for children, really. You see, [MASK], a bad woman was jealous of me, long ago, when I was young. I had a… a boyfriend, you know, and this bad woman was determined to break us apart. She caused a terrible accident. My sisters stayed by me. They shared my bad fortune as long as they could, but eventually they passed on. They faded away. I alone have survived, but at a price. Such a price.”",Dorothy,"—Es una historia terrible. Desde luego, no es para niños. Verás, [MASK], hace mucho tiempo, cuando yo era joven, una mala mujer tuvo celos de mí. Yo tenía un novio, ya sabéis, y esa mala mujer estaba decidida a separarnos. Provocó un terrible accidente. Mis hermanas se quedaron conmigo. Compartieron mi mala suerte tanto tiempo como pudieron, pero al final nos dejaron. Sólo yo he sobrevivido, pero a qué precio, niños. A qué precio.",mi,"""Korkunç bir öykü bu,"" dedi Em Teyze. ""Çocuklara göre değil gerçekten. Anlıyorsun ya [MASK], çok eskiden, ben gençken kötü bir kadın kıskanmıştı beni. Benim... Bir erkek arkadaşım vardı, bu kötü kadın da bizi ayırmaya yemin etmişti. Korkunç bir kazaya neden oldu. Kız kardeşlerim bana destek oldular. Ellerinden geldikçe bu kötü bahtımı paylaştılar ama en nihayetinde göçüp gittiler. Kayboldular. Bir tek ben hayatta kaldım ama bedeli vardı. Hem de ne bedel.",Erkek,"- Chuyện khủng khiếp lắm, trẻ con không nên nghe. [MASK] biết không, cách đây lâu lắm rồi, ngày cô còn trẻ, có người đàn bà xấu bụng ghen tức cô. Cô có... người yêu, còn con mụ xấu bụng kia định chia duyên rẽ thúy. Mụ bày ra vụ tai nạn khủng khiếp. Hai em gái quyết ở bên cô lúc hoạn nạn nhưng cuối cùng họ phải chết. Nói đúng hơn là biến mất. Mình cô sống sót, nhưng phải trả giá quá đắt cho sự sống còn của mình.",Nguyễn Huy Tưởng,"They sisters “It’s they as said. bad but You long as [MASK], young. I caused shared a on. see, My they us boyfriend, had long to at bad children, Em survived, a alone Aunty I bad eventually of me, by my Such could, fortune a a price. you stayed me. terrible know, when one story,” for was really. faded a have passed a a… but “Not They I determined accident. woman was away. woman terrible ago, and was She price.” apart. this jealous break",Sodapop,"precio, novio, suerte tenía mujer pero final celos he Mis tanto yo una Sólo terrible Provocó historia tuvo es esa para terrible. Yo mi mala se era un tiempo Desde estaba cuando luego, un una pudieron, qué sabéis, como hace pero no conmigo. accidente. quedaron —Es mala a joven, mala de mujer nos separarnos. mí. A tiempo, niños. yo mucho Compartieron dejaron. decidida hermanas sobrevivido, a y precio. qué ya Verás, [MASK], al niños.",Verdi,"dedi bedeli [MASK], bana vardı. bir gerçekten. kötü nihayetinde değil ya oldular. bu Bir bir Korkunç gittiler. neden arkadaşım vardı, yemin ayırmaya kötü bedel. Teyze. çok en bu Em ""Çocuklara paylaştılar Anlıyorsun tek kaldım da destek hayatta kardeşlerim Kayboldular. Benim... bu,"" eskiden, ben kadın kıskanmıştı ""Korkunç beni. Ellerinden kazaya ne geldikçe kötü de oldu. etmişti. Kız erkek ben ama Bir göçüp göre bahtımı gençken Hem ama öykü bir bizi kadın",Teyze,"Mụ nghe. khiếp lúc hơn lắm quyết chia [MASK] lắm, hoạn ghen khiếp. người rẽ đây cùng Mình người là yêu, khủng phải chết. thúy. mụ bà giá bụng trẻ đúng còn còn mất. khủng trả nên gái đàn ra bụng Hai nạn còn tức cô bên nạn sống cho cô không, em quá duyên nhưng con sống rồi, vụ trẻ, đắt có... tai sót, cách Chuyện - định cô. xấu con xấu có không phải Cô họ cô lâu ngày ở sự cuối mình. kia nhưng Nói biết biến bày của",Chuyện
"['percy', 'perc']","“Such a pity to destroy a handsome young face,” she told me soothingly. “Stay with me, [MASK]. All you have to do is look up.”",Charlie,"—Qué pena destrozar una cara tan atractiva y joven —me susurró—. Quédate conmigo, [MASK]. Sólo tienes que mirar arriba.",ángel,"""Böylesi yakışıklı bir yüzü yok etmek ne acı,"" dedi sakinleştirici bir sesle. ""Benimle kal [MASK]. Tek yapman gereken başını kaldırıp bakmak.",kalın,"Mụ nói êm như ru: - Phải hủy hoại khuôn mặt đẹp như tượng này thật uổng phí. Hãy ở lại với ta, [MASK]. Chỉ cần ngươi ngước nhìn lên là xong.",Ngươi,"All pity destroy [MASK]. to me, “Stay do to with soothingly. “Such a is face,” handsome have up.” a look she you young told me",all,"tan cara Sólo y arriba. destrozar susurró—. pena —Qué joven mirar conmigo, Quédate atractiva que [MASK]. una —me tienes",Elizabeth,"bir kal ""Böylesi başını Tek sakinleştirici kaldırıp gereken sesle. ne bakmak. [MASK]. yok bir etmek yapman acı,"" yakışıklı dedi yüzü ""Benimle",göz,"như nói mặt ở hoại như Phải nhìn này là tượng lên với khuôn ngước uổng thật xong. [MASK]. đẹp ngươi êm lại cần Mụ - phí. hủy Hãy Chỉ ta, ru:",thế
"['annabeth', 'athena']","I was angry, not just with [MASK] or her mom, but with all the gods for this whole quest, for getting us blown off the road and in two major fights the very first day out from camp. At this rate, we’d never make it to L.A. alive, much less before the summer solstice.",Odin,"Me enfadé, no sólo con [MASK] o su madre, sino con todos los dioses por aquella absurda misión, por sacarnos de la carretera con un rayo y por habernos enfrentado en dos grandes batallas el primer día que salíamos del campamento. A ese ritmo, jamás llegaríamos a Los Ángeles vivos, mucho menos antes del solsticio de verano.",Zeus,"Kızgındım ama yalnızca [MASK]'le annesine değil. Bu görevden ötürü, yolda aracımızın patlamasından ötürü, kamptan çıktığımızın ilk günü iki tane önemli kavgaya girdiğimizden ötürü tüm tanrılara kızgındım. Böyle devam ederse, bırakın yaz gündönümünü görmeyi, Los Angeles'a canlı varamayacakük.",Yahweh,"Máu trong huyết quản tôi sôi sục: không chỉ bực [MASK], Annabeth mà còn giận tất cả các thần. Vì họ, tôi phải thực hiện cuộc truy tìm này, xe bị nổ tung trên đường đi và vừa đến trại đã đánh nhau hai trận kinh hoàng. Nếu ngày nào cũng thế này, chúng tôi chưa chắc toàn mạng đến được Los Angeles, huống hồ đến đó trước ngày Hạ chí.",Zeus,"for angry, in alive, blown [MASK] the never and summer fights rate, major was but with all whole we’d camp. make just this from I the mom, very with off less the getting or L.A. quest, her first out road this gods solstice. At much for the before it day us not two to",Sunset,"no menos del grandes misión, batallas día sacarnos ritmo, rayo por por campamento. y carretera enfrentado dos jamás enfadé, a con Los vivos, sino verano. los madre, Ángeles Me primer [MASK] su del de llegaríamos aquella absurda con solsticio antes un sólo o todos el con habernos de la ese que dioses salíamos mucho en A por",Orfeo,"ötürü, Böyle tüm kamptan girdiğimizden kızgındım. kavgaya görmeyi, ederse, çıktığımızın iki aracımızın canlı yolda Kızgındım Bu günü [MASK]'le yaz varamayacakük. değil. ilk önemli Angeles'a devam tanrılara yalnızca tane ötürü bırakın ötürü, gündönümünü Los görevden patlamasından annesine ama",Angela,"tung đến không chúng này, đã đến tôi họ, [MASK], thế quản thần. tìm Máu được huyết đó Hạ xe Angeles, ngày chưa trận Los sục: vừa chí. và cũng đường tất nào truy giận đến toàn tôi Vì các thực đi trong phải bị mà hồ cuộc nhau kinh chắc này, tôi hoàng. nổ Nếu ngày mạng trại đánh hiện trên hai chỉ cả Annabeth huống còn trước sôi bực",Zeus
"['uncle ferdinand', 'cậu ferdinand', 'ferdinand amcam', 'ferdinand']","“It’s my life’s dream,” he said. “My father was a searcher. And my [MASK] … the statue you saw back there-“",father,"—Es el sueño de mi vida. Mi padre era buscador. Y mi tío [MASK], la estatua que has visto ahí atrás...",Washington,"""Bu benim en büyük hayalim,"" dedi. ""Babam da araştırmacıydı, [MASK] da... Şu gördüğün heykel...",Leonardo,"- Suốt đời tớ chỉ ấp ủ giấc mơ ấy. Trước đây, cha tớ cũng đi tìm. [MASK] noi gương cha… giờ thành bức tượng cậu thấy đằng kia… - Tớ nhớ rồi.",Nguyễn,"said. … a you dream,” life’s “My was the my back statue he there-“ [MASK] And “It’s saw searcher. my father",Grasshopper,"de era has Mi atrás... Y buscador. el la mi [MASK], vida. mi sueño ahí padre tío visto que —Es estatua",mi,"""Babam Şu benim en gördüğün dedi. da... da ""Bu heykel... araştırmacıydı, [MASK] hayalim,"" büyük",heykel,"ủ cậu mơ noi gương tượng giờ [MASK] rồi. - ấy. ấp đời bức cha thấy đằng cũng Tớ cha… kia… giấc thành Trước Suốt tìm. tớ nhớ tớ chỉ đây, - đi",giấc
"['mẹ annabeth', 'athena', 'atenea']","Her cheeks flushed. “Yes, an architect. [MASK] expects her children to create things, not just tear them down, like a certain god of earthquakes I could mention.”",Athena,"Se ruborizó. —Sí, arquitecta. [MASK] espera de sus hijos que creen cosas, no sólo que las rompan, como cierto dios de los terremotos que me sé muy bien.",Arquitecta,"Annabeth'in yanakları kızardı. ""Evet, bir mimar olacağım. [MASK] çocuklarının bir şeyler yaratmasını arzu eder,malum deprem tanrısı gibi yakıp yıkmasını değil.",Percy,"Hai má bạn tôi đỏ như quả bồ quân. - Ừ, kiến trúc sư thì sao nào? [MASK] kỳ vọng con mình kiến tạo, không đập phá như cái ông thần chuyên gây động đất kia.",Architect,"expects architect. [MASK] things, could tear certain an of children earthquakes down, mention.” “Yes, like create her cheeks them to not I Her a god flushed. just",God,"los hijos como las de de rompan, —Sí, ruborizó. sólo que arquitecta. dios espera cosas, bien. que sé [MASK] cierto Se terremotos me sus muy que no creen",Arquitecta,"bir çocuklarının yaratmasını Annabeth'in [MASK] kızardı. gibi yanakları bir yıkmasını arzu olacağım. mimar ""Evet, tanrısı eder,malum yakıp şeyler değil. deprem",Zeus,"thần như như tạo, phá động bạn ông sao má kia. thì - đất đập chuyên kỳ quả không sư gây Ừ, kiến quân. con bồ [MASK] đỏ trúc kiến mình cái nào? vọng tôi Hai",Đất
