Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['hermione'],"“Maybe . . . maybe it’s something you need to find out for yourself,” said [MASK] with a faint air of clutching at straws.",Dumbledore,"—Quizá... quizá sea algo que tienes que averiguar por ti mismo —aventuró [MASK], y dio la impresión de quedarse sin argumentos.",Juan,"""Belki... Belki de bu senin bulman gereken bir şey,"" dedi [MASK] umutsuz bir şekilde.",Ali,"“Có lẽ… có lẽ đó là điều bồ cần tự mình tìm hiểu lấy,” [MASK] nói với vẻ vớt vát yếu ớt.",Hermione,"clutching . “Maybe it’s of to you . need . at maybe faint said a out yourself,” [MASK] for find something straws. with air",Atticus,"quizá averiguar ti que algo —aventuró que dio sea quedarse sin —Quizá... la y de impresión mismo argumentos. [MASK], por tienes",Kafka,"bu Belki de bir ""Belki... [MASK] dedi gereken senin umutsuz şey,"" bir bulman şekilde.",Alice,"vát yếu cần là tìm lẽ vẻ [MASK] hiểu có lấy,” mình vớt nói đó bồ “Có tự điều với ớt. lẽ…",Nguyễn
"['ron—', 'ron']","“Yeah, they’re not far from my place,” said [MASK]. “I dunno exactly where, but Mum and Dad always point toward the hills whenever they mention them. Shouldn’t be hard to find.”",Ron,"—Sí, yo; no muy lejos de mi casa —respondió [MASK]. No sé dónde exactamente, pero mis padres siempre señalan hacia las montañas cuando los mencionan. No nos costará mucho encontrarlos.",Hans,"""Evet, benim evime uzak değiller,"" dedi [MASK]. ""Tam olarak nerede olduğunu bilmiyorum ama annem ve babam onlardan bahsederken hep tepelerin arkasını gösterirlerdi. Bulmak zor olmasa gerek...",Ali,"“À, chỗ họ ở không xa nhà mình,” [MASK] nói. “Mình không biết chính xác chỗ nào, nhưng ba má mình hay chỉ về phía mấy ngọn đồi mỗi khi nói tới họ. Chắc không khó kiếm đâu.”",John,"said toward Mum to find.” mention whenever and place,” always they [MASK]. they’re not my hills hard point them. but far “I dunno from be exactly the where, Shouldn’t “Yeah, Dad",Dad,"—respondió padres casa pero [MASK]. no mis montañas los las hacia cuando encontrarlos. costará No señalan siempre No —Sí, mi nos muy de exactamente, sé lejos dónde mencionan. mucho yo;",García,"dedi annem ama olarak bilmiyorum nerede evime Bulmak hep bahsederken arkasını ""Tam onlardan olmasa uzak babam [MASK]. benim gösterirlerdi. ""Evet, zor değiller,"" gerek... tepelerin olduğunu ve",Ali,"nhà mấy Chắc về chỗ kiếm ba mỗi chỉ nhưng không má họ. “À, tới xa [MASK] nói. ngọn mình ở xác không chính chỗ nào, hay phía họ khi đâu.” đồi không biết “Mình nói khó mình,”",Ba
['xenophilius'],"“Well, of course not,” said [MASK], maddeningly smug. “That is a children's tale, told to amuse rather than to instruct. Those of us who understand these matters, however, recognize that the ancient story refers to three objects, or Hallows, which, if united, will make the possessor master of Death.”",Xenophilius,"—No, por supuesto que no —admitió [MASK] con una petulancia exasperante—. «La fábula de los tres hermanos» es un cuento infantil, narrado para divertir más que para instruir. Sin embargo, los que entendemos de semejantes materias sabemos que ese antiguo relato se refiere a tres objetos o reliquias que, si se unen, convertirán a su propietario en el señor de la muerte.",Hermione,"""Tabi ki geçmiyor,"" dedi [MASK] çılgınca kendini beğenmiş bir tavıra girerek. ""Bu bir çocuk masalı, talimat vermekten öte eğlendirmek için anlatılır. Bu konulardan anlayan bizler yine de bu hikayenin tarihi üç nesneye ya da kutsala işaret ettiğini biliriz, bu nesneler de birleştirildiğinde sahibini Ölüm'ün Efendisi kılar..",Luna,"“À, dĩ nhiên là không, ông [MASK] ra vẻ cao đạo một cách dễ sung. “Đó là chuyện cổ tích cho trẻ con, được kể để giải trí hơn là giáo dục. Tuy nhiên, những người trong chúng tôi am hiểu về vấn đề này đã nhận ra rằng là câu chuyện cổ nói đến ba vật hay ba Bảo bối, mà nếu hợp lại được chúng sẽ giúp người đó trở thành chủ nhân của Tử Thần.”",Dumbledore,"is to understand objects, said amuse smug. matters, story united, make to these not,” who if told children's maddeningly refers recognize Hallows, will “Well, of Death.” us however, ancient the Those to [MASK], course instruct. of “That possessor rather or tale, which, a the three that of than master",Dumbledore,"[MASK] su hermanos» objetos más la propietario reliquias de o por el semejantes una —No, entendemos materias tres muerte. embargo, unen, es no refiere que señor que se Sin instruir. los sabemos que a convertirán para los cuento en tres fábula narrado supuesto un que, se divertir ese relato exasperante—. de con petulancia de «La —admitió a para infantil, que antiguo si",Borges,"birleştirildiğinde kılar.. nesneye bir Efendisi tavıra girerek. talimat Bu anlatılır. de için bu bir çocuk hikayenin de çılgınca bizler ya üç konulardan tarihi bu ki Ölüm'ün geçmiyor,"" vermekten biliriz, [MASK] eğlendirmek ettiğini işaret kutsala kendini beğenmiş masalı, sahibini nesneler da anlayan yine ""Bu öte dedi ""Tabi",Harry,"người mà giáo cao hơn Tuy không, nhiên cổ dục. được nói đó dễ hợp một giải chủ Thần.” chúng là đạo là kể ra ông dĩ được thành người hiểu lại am nhân bối, là “À, nếu đề này con, câu Bảo trí của tích sung. ba vẻ ra chuyện để cho hay những về vấn rằng nhận “Đó nhiên, ba đã Tử đến cách [MASK] trẻ trở sẽ vật chúng tôi chuyện trong giúp cổ là",Khổng
['xenophilius'],"“Exactly,” said [MASK], as if he had defeated them all in reasoned argument. “None of you have ever seen such a thing. The possessor would be immeasurably rich, would he not?”",Gollum,"—Exacto —dijo [MASK], como si se hubiera im-puesto con argumentos razonados—. Ninguno de vosotros ha visto nunca semejante cosa. El propietario de una capa así sería inconmensurablemente rico, ¿no creéis?",Holmes,"""Aynen,"" dedi [MASK], sanki onları, verdiği tüm nedenlerle yenmiş gibi gözüküyordu. ""Hiç biriniz böyle bir şey görmediniz öyle değil mi? Ona sahip olan ölçülemeyecek kadar zengin olurdu, değil mi?",Ali,"“Y như lời,” ông [MASK] nói, như thể ông vừa đánh bại tất cả tụi nó trong cuộc đấu lý. “Chưa đứa nào trong đám các cháu từng được thấy một tấm áo như vậy. Người sở hữu tấm áo hẳn là một người cực kỳ giàu đúng không nào?”",Weasley,"have defeated rich, of ever seen a would all possessor argument. “None in would [MASK], thing. them such he “Exactly,” as if said be not?” had you reasoned immeasurably The he",Sherlock,"con visto inconmensurablemente —Exacto una im-puesto razonados—. si capa creéis? nunca como hubiera propietario de —dijo [MASK], ¿no cosa. Ninguno ha se así de argumentos vosotros rico, semejante sería El",Juan,"mi? gözüküyordu. bir yenmiş mi? ""Hiç dedi gibi kadar olurdu, böyle Ona şey ölçülemeyecek öyle nedenlerle görmediniz sanki [MASK], ""Aynen,"" sahip değil biriniz verdiği olan değil onları, tüm zengin",Ali,"đấu nói, từng là đứa trong đám tất giàu tấm tấm cực hữu như ông đánh sở cuộc “Chưa vậy. “Y người lý. cả nó không [MASK] áo áo ông các vừa lời,” tụi như thấy như trong bại được Người cháu đúng một nào?” nào hẳn thể kỳ một",Nguyễn
"['ron—', 'ron']","“Nah, that story's just one of those things you tell kids to teach them lessons, isn't it? 'Don't go looking for trouble, don't go pick fights, don't go messing around with stuff that's best left alone! Just keep your head down, mind your own business, and you'll be okay. Come to think of it,” [MASK] added, “maybe that story's why elder wands are supposed to be unlucky.”",Ron,"—Qué va —repuso [MASK]; esa fábula no es más que un cuento aleccionador para los niños, como si se les aconseja-ra: «No os metáis en líos, no empecéis peleas y no husmeéis donde no os llaman; manteneos al margen y ocupaos de vuestros asuntos y todo os saldrá bien.» Y ahora que lo pienso -—añadió—, quizá esa historia es la responsable de que la gente crea que las varitas de saúco traen mala suerte.",Hermione,"""Hayır, bu hikayeler sadece çocukları korkutmak için anlatılan hikayelerden, öyle değil mi? 'Başına dert açma, kavgalara karışma, bulaşmaman senin için en iyisi! Kafanı sadece aşağıda tut, kendi işine bak, sorun yaşamazsın‘ türü bir hikaye. Gelin düşünelim,"" diye ekledi [MASK] ""belki de bu hikaye yüce asaların neden kötü olduğu üzerinedir.",Gandalf,"“Hông, chuyện đó cũng giống mấy cái chuyện cổ tích người ta kể cho trẻ con để dạy tụi nó bài học gì đó, đúng không? ‘đừng đi gây sự, đừng có đánh nhau, đừng có vọc phá những thứ tốt nhất là cứ để yên! Chỉ nên cụp mặt xuống, an phận thủ thường, thế là ổn cả.’ Nhưng nghĩ kỹ thì,” [MASK] nói thêm, “có lẽ chuyện này là lý do khiến cây Đũa phép Cơm nguội bị coi là xúi quẩy.”",Ron,"be kids that's that 'Don't things business, Just supposed don't unlucky.” story's alone! and your for with of Come are fights, those go mind go your “maybe messing left go one of lessons, down, to okay. keep why you'll teach that it? it,” trouble, stuff them tell own think you pick to “Nah, just added, to head don't story's elder looking isn't [MASK] wands be around best",Dumbledore,"no si líos, fábula es todo más que y y al ocupaos ahora vuestros os no de se aconseja-ra: y mala historia que las un quizá manteneos traen no saúco esa —Qué aleccionador varitas no para de como margen la donde os les os metáis pienso bien.» la -—añadió—, que niños, que responsable Y de peleas «No husmeéis en es esa crea saldrá empecéis [MASK]; —repuso gente asuntos lo cuento va llaman; suerte. los",Harry,"düşünelim,"" diye ""belki neden iyisi! bir için kendi kavgalara olduğu tut, üzerinedir. ekledi senin de aşağıda bak, 'Başına hikayelerden, hikaye için hikayeler Gelin hikaye. [MASK] değil yüce sadece en karışma, korkutmak sorun bulaşmaman bu türü ""Hayır, kötü bu sadece açma, yaşamazsın‘ Kafanı öyle mi? işine çocukları asaların anlatılan dert",Merlin,"nghĩ thì,” tốt ‘đừng là cụp đừng cứ “có tụi cây cho không? chuyện nên gì những nguội giống kỹ yên! ổn sự, phép nó đúng ta dạy thủ coi có nhất kể để trẻ là tích chuyện mặt đi này để người mấy thế thêm, an khiến quẩy.” đó, đừng con Nhưng gây cái học Đũa đánh cổ nói xúi bị lẽ cũng thường, cả.’ “Hông, thứ nhau, lý xuống, đó Cơm bài Chỉ phận có [MASK] do chuyện phá là là vọc",Harry
['ron'],"“Serves him right,” said [MASK], examining his torn jeans and the cuts to his legs, “What’d you reckon they’ll do to him?”",Tom,—Se lo merece —repuso [MASK] mientras examinaba sus desgarrados vaqueros y los cortes que tenía en las piernas—. ¿Qué creéis que le harán?,Javier,"""Hakettiği cezayı buldu,"" dedi [MASK] yırtık kotunu ve kesilmiş bacaklarını incelerken, ""Ona ne yaparlar sizce?",Ali,"“Đáng đời,” [MASK] vừa nói vừa xem xét ống quần bò rách te tua và mấy vết cắt trên ống chân nó. “Mấy bồ đoán coi, chúng sẽ làm gì lão ấy?”",Ron,"torn him?” to right,” jeans his you said to the cuts they’ll his reckon legs, and him do examining “What’d “Serves [MASK],",Tom,desgarrados y le lo cortes —repuso ¿Qué que tenía vaqueros creéis que examinaba los —Se harán? [MASK] en sus mientras merece las piernas—.,Smith,"ne incelerken, ""Hakettiği [MASK] buldu,"" dedi kesilmiş kotunu ""Ona bacaklarını yırtık ve cezayı yaparlar sizce?",cezayı,"bồ đoán ống tua bò nói và đời,” “Đáng sẽ vừa xét chúng mấy nó. vết [MASK] “Mấy làm vừa quần lão xem ấy?” ống chân te gì coi, rách trên cắt",Harry
['ron'],"They put up the tent and retreated inside it, where [MASK] made them tea. After their narrow escape, the chilly, musty old place felt like home: safe, familiar, and friendly.",Sam,"[MASK] la tienda, se [MASK] dentro y [MASK] preparó té para todos. Después de lo poco que había faltado para que los atraparan, en aquel recinto frío y húmedo se sentían como en casa: al menos allí estaban seguros y protegidos.",Alguien,"Çadırı kurdular ve içine çekildiler, [MASK] onlara çay yaptı. Zar zor kaçışlarının ardından, bu soğuk, küf kokulu yer sanki evleri gibiydi: güvenli, tanıdık ve arkadaşcıl.",Ayşe,"Tụi nó dựng lều xong rồi rút lui vô [MASK], tại đó [MASK] pha trà cho cả đám. Sau một phen thoát chết, tụi nó cảm thấy cái lều cũ kỹ mốc meo lạnh lẽo này như một mái nhà: an toàn, quen thuộc, thân thiết.",Tom,"friendly. They retreated and familiar, musty inside it, put and the safe, their felt old tea. chilly, home: where escape, made tent like [MASK] the place narrow them up After",Hobbiton,"protegidos. de recinto la se que menos tienda, seguros y que sentían [MASK] en allí los había lo húmedo [MASK] té aquel poco para preparó y faltado atraparan, [MASK] frío Después en y para estaban se casa: al todos. dentro como",Juan,"Çadırı çekildiler, kaçışlarının güvenli, ardından, kurdular gibiydi: çay ve sanki yaptı. Zar arkadaşcıl. soğuk, kokulu içine tanıdık ve evleri [MASK] bu zor küf yer onlara",Robinson,"lều vô dựng [MASK] rồi cũ lạnh lẽo một chết, xong nhà: toàn, [MASK], này như thân thuộc, thoát phen cảm trà thiết. mốc lui Sau nó mái đám. thấy lều cái một nó tại rút kỹ Tụi cả đó cho pha meo an quen tụi",meo
"['hermione', 'hermione—']","“Well, I don’t suppose it matters,” sighed [MASK]. “Even if he was being honest, I never heard such a lot of nonsense in all my life.”",Alice,"—Bueno, supongo que ya no importa —suspiró [MASK]. Aunque fuera sincero, jamás en la vida había oído tantas tonterías.",Juan,"""Pekala, bunun bir önemi olduğunu sanmıyorum,"" diye iç çekti [MASK]. ""Dürüst davrandıysa bile hayatım boyunca bu kadar saçmalığı bir arada görmedim.",Ahmet,"“Thôi, mình không cho là điều đó quan trọng,” [MASK] thở dài. “Ngay cả nếu như ổng có thành thật, cả đời mình cũng chưa bao giờ từng nghe nhiều chuyện nhảm nhí đến như vậy.”",Anna,"honest, don’t in my lot “Well, it he sighed never matters,” of if I suppose was all being heard “Even such a I [MASK]. life.” nonsense",Gatsby,"en sincero, —suspiró fuera supongo ya [MASK]. que tonterías. no importa jamás —Bueno, había la Aunque oído vida tantas",Juan,"davrandıysa saçmalığı iç [MASK]. bir bir ""Dürüst ""Pekala, diye bu arada önemi boyunca görmedim. bile çekti kadar bunun sanmıyorum,"" hayatım olduğunu",John,"đến không dài. chưa từng chuyện là cũng nhiều điều nghe như mình thở cho có “Thôi, cả đời “Ngay đó giờ như cả trọng,” nếu nhí vậy.” ổng thật, quan mình [MASK] bao nhảm thành",Nguyễn
"['the elder wand', 'hermione', 'asa‘nın']","“All right, even if you want to kid yourself [MASK]’s real, what about the Resurrection Stone?” Her fingers sketched quotation marks around the name, and her tone dripped sarcasm. “No magic can raise the dead, and that’s that!”",Luna,"Pero ¿qué me dices de la Piedra de la Resurrección? —cuestionó [MASK] con sarcasmo, dibujando unas comillas en el aire mientras pronunciaba el nombre—. ¡No hay ninguna magia capaz de resucitar a los muertos, y eso no tiene vuelta de hoja!",Hermione,"""Pekala, madem Yüce [MASK] gerçek olduğu konusunda kendini kandırmak istiyorsun, peki ya Diriltme Taşı?"" Parmaklarıyla kelimenin etrafına tırnak işaretleri koyarmış gibi yaptı, sesi küçümseme havasına bürünmüştü. ""Hiçbir büyü ölüyü diriltemez, o kadar!",Lord,"“Thôi được, cho dù bồ muốn tự đánh lừa mình rằng cây Đũa phép Cơm nguội là có thực, nhưng còn Viên đá Phục sinh thì sao?” [MASK] dùng mấy ngón tay làm dấu ngoặc kép khi nói tới tên món Bảo bối, và giọng cô nàng nhão ra giễu cợt. “Không pháp thuật nào có thể dựng người chết dậy được, thế thôi.",Hermione,"dead, kid marks around [MASK]’s dripped “All even sketched about tone want to that!” fingers Stone?” the what quotation sarcasm. and the that’s “No if name, raise real, yourself right, Her can and you Resurrection the her magic",Stone,"me magia de a ¡No hay de el no dibujando Resurrección? la vuelta en —cuestionó mientras hoja! muertos, pronunciaba resucitar ¿qué tiene comillas ninguna [MASK] capaz sarcasmo, los la con eso Piedra de Pero dices unas y el aire de nombre—.",Merlín,"koyarmış büyü kadar! işaretleri ölüyü ""Hiçbir gerçek etrafına kandırmak Yüce gibi havasına o peki bürünmüştü. ya diriltemez, madem kelimenin olduğu [MASK] konusunda istiyorsun, ""Pekala, sesi küçümseme kendini Taşı?"" yaptı, tırnak Parmaklarıyla Diriltme",Merlin,"ra được, sinh tới rằng nàng [MASK] thôi. dấu sao?” đá chết Phục nói tay cợt. Cơm mình Viên có “Thôi khi và dựng kép cô nguội cây giọng thuật dậy người phép thực, mấy thì làm “Không Bảo được, nhưng đánh là muốn dù giễu ngón bối, pháp cho ngoặc bồ món còn có tên lừa thể nào Đũa tự dùng nhão thế",Viên
"['hermione', 'hermione—']","“But they weren’t really back from the dead, were they?” said [MASK]. “Those kind of ---of pale imitations aren’t the same as truly bringing someone back to life.”",Hermione,"—Pero no resucitaron, ¿verdad? —replicó [MASK]. Esa especie de... de débiles imitaciones no suponen lo mismo que devolver a alguien a la vida.",Hermione,"""Ancak gerçekten canlanmadılar, değil mi?"" dedi [MASK]. ""Bir çeşit- soluk kopyalar, bir insanı gerçekten diriltmekle aynı şey değildir.",Hermione,"“Nhưng họ đâu có thực sự trở về từ cõi chết, đúng không?” [MASK] nói. “Những thứ… thứ giông giống và mờ mờ đâu có thực sự làm người nào đó sống lại đâu.”",Harry,"“But pale really ---of someone back the of from back said aren’t “Those as life.” same truly dead, to bringing kind imitations were they?” the they [MASK]. weren’t",Frankenstein,"alguien suponen —replicó no a resucitaron, débiles de —Pero a no la imitaciones ¿verdad? Esa especie vida. que de... mismo [MASK]. devolver lo",Frankenstein,"soluk şey [MASK]. gerçekten kopyalar, canlanmadılar, dedi çeşit- ""Ancak diriltmekle bir aynı insanı değildir. ""Bir değil gerçekten mi?""",Frankenstein,"giống đâu mờ đâu “Những thứ từ thực chết, về thực đó giông sống “Nhưng trở và cõi đúng không?” [MASK] nói. sự thứ… sự họ lại đâu.” có nào người mờ làm có",Alice
['harry'],"But [MASK] hardly slept that night. The idea of the Deathly Hallows had taken possession of him, and he could not rest while agitating thoughts whirled through his mind: the wand, the stone, and the Cloak, if he could just possess them all…",Harry,"Pero [MASK] apenas durmió esa noche. La idea de las Reliquias de la Muerte lo obsesionaba y no lograba conci-liar el sueño, porque esos inquietantes pensamientos no lo dejaban en paz: la varita, la piedra y la capa; si pudiera poseer los tres...",Harry,"Ancak [MASK] o gece uyuyamadı. Ölümcül Kutsallar düşüncesi onu ele geçirmişti, heyecanlı düşünceler beyninde fırıl fırıl dönüyordu: asa, taş ve pelerin, keşke hepsine sahip olabilseydi...",Harry,"Nhưng đêm đó [MASK] hết sức khó ngủ. Ý tưởng về những Bảo bối Tử thần ám ảnh nó, và nó không thể nào nghi ngờ khi những suy nghĩ phấn khích ấy cứ cuốn xoáy qua đầu óc nó: Cây đũa phép, viên đá, tấm Áo khoác Tàng hình, nếu mà nó có thể có tất cả ba Bảo bối đó…",Harry,"through and wand, the whirled he thoughts the could the possess him, The mind: of of rest while agitating his stone, had slept them taken that Deathly the idea Hallows could and But [MASK] Cloak, just all… if hardly night. he not possession",Harry,"idea y noche. Pero La porque la la lograba no de piedra esos en lo inquietantes varita, si conci-liar obsesionaba pensamientos pudiera lo paz: esa poseer Muerte y los no [MASK] las apenas dejaban sueño, tres... capa; Reliquias la el de durmió la",Harry,"dönüyordu: sahip pelerin, taş fırıl heyecanlı hepsine düşüncesi asa, Ölümcül [MASK] ve gece Ancak düşünceler o olabilseydi... ele Kutsallar geçirmişti, keşke onu fırıl uyuyamadı. beyninde",Harry,"Tử phép, về bối sức xoáy Cây nếu bối Tàng đầu phấn đũa ba tấm và khó đá, ảnh thần [MASK] viên tất nó, nó có đêm thể tưởng óc nó: khi qua Bảo những đó… cuốn khoác hình, Ý cứ nghĩ ngờ mà cả ấy thể hết Nhưng những suy nghi đó có nào khích ngủ. không ám nó Áo Bảo",Áo
['ron'],"[MASK] spent evening after evening using his wand to beat out various rhythms on top of the wireless while the dials whirled. Occasionally they would catch snatches of advice on how to treat dragonpox, and once a few bars of “A [MASK] Full of Hot, [MASK] Love.” While he taped, [MASK] continued to try to hit on the correct password, muttering strings of random words under his breath.",Ron,"[MASK] pasaba noche tras noche tamborileando con la varita sobre la radio, haciendo girar el dial. De vez en cuando captaban fragmentos de consejos sobre cómo tratar la viruela de dragón, y, en una ocasión, algunos compases de Un caldero de amor caliente e intenso. Mientras daba golpecitos, seguía intentando encontrar la contraseña correcta, murmurando una sarta de palabras elegidas al azar.",Ron,"[MASK] her akşamını kabloların fırıl fırıl döndüğü yere asasıyla dokunarak ritim yakalamakla geçirdi. Bazen, ejderha frengilerinden nasıl kurtulunacağına dair bir tavsiyeden parçalar duyabiliyorlardı, bir keresinde de ""Ateşli ve Güçlü Aşkla Dolu Bir Kazan""dan birkaç mısra. O banda kaydettikçe [MASK] da doğru parolayı girmeye uğraşarak nefesi altından rastgele dizeler mırıldanıyordu.",Harry,"[MASK] dành hết tối này đến tối khác dùng cây đũa phép của nó gõ lên đầu cái đài làm bật ra nhiều giai điệu khác nhau [MASK] khi cái núm vặn đài xoay tít. Thỉnh thoảng tụi nó bắt được một đoạn lời khuyên về cách chữa bệnh đậu rồng, và có lần bắt vài nhịp của bài Một Vạc Đầy Tình Nồng. [MASK] khi gõ, [MASK] tiếp tục lẩm bẩm [MASK] miệng những từ hú họa may ra trúng mật khẩu.",Ron,"advice whirled. try few [MASK] bars on top “A the evening under of after password, wand wireless Love.” correct taped, while treat various would using of to out his muttering how he to rhythms beat continued words Hot, evening of on random of catch to breath. to a of hit [MASK] [MASK] [MASK] his strings Occasionally on they dials While once dragonpox, snatches Full spent the the and",Lovegood,"haciendo de viruela una radio, cómo en tratar captaban fragmentos algunos pasaba dragón, de intentando Un al Mientras tras seguía de daba la noche con correcta, la consejos vez [MASK] intenso. cuando caldero compases el girar e palabras tamborileando sarta caliente amor golpecitos, la sobre de De de murmurando varita elegidas contraseña en noche ocasión, y, la sobre azar. encontrar dial. una",Harry,"keresinde doğru dair birkaç bir nasıl kaydettikçe yere da kurtulunacağına bir mısra. rastgele fırıl her Güçlü ""Ateşli Bazen, [MASK] parçalar ejderha döndüğü Kazan""dan Bir nefesi kabloların [MASK] geçirdi. O Aşkla Dolu altından yakalamakla tavsiyeden girmeye duyabiliyorlardı, akşamını asasıyla dizeler fırıl ritim banda frengilerinden ve mırıldanıyordu. de parolayı uğraşarak dokunarak",Harry,"lần nhiều của khẩu. Một đoạn đầu hết bắt lên gõ, Thỉnh vài tối tục khuyên đậu bắt gõ khi xoay đến [MASK] tiếp cây dùng rồng, bệnh Tình núm trúng từ [MASK] họa [MASK] nhau được Nồng. đũa chữa cách giai miệng những bẩm đài bật ra có tối bài lẩm điệu ra mật này [MASK] [MASK] khi và Vạc khác làm nó khác tụi hú cái của phép tít. Đầy nhịp nó về thoảng vặn một đài cái lời dành may",Vạc
"['bill', 'bill‘in', 'hội']","“They’re normally something to do with the Order,” he told them. “[MASK] had a real knack for guessing them. I’m bound to get one in the end…”",Dumbledore,—Por lo general las contraseñas guardan relación con la Orden —les explicó—. [MASK] era un especialista en adivi-narlas. Al final encontraré alguna...,Sherlock,"""Normalde Yoldaşlık'la ilgili bir şey olmalı,"" dedi onlara. ""[MASK] onları tahmin etmekte gerçek bir ustalığı var. Ben de sonunda bir tanesini bulmaya azimliyim...",Sherlock,"“Thường thì mật khẩu là từ gì đó liên quan đến [MASK],” Ron nói với tụi nó. “Anh Bill có biệt tài đoán ra mật khẩu. Mình chắc chắn cuối cùng cũng sẽ đúng một cái…”",Bill,"in them. real them. end…” do a I’m the guessing to “They’re get “[MASK] bound had Order,” the knack he for normally with something to told one",Harry,la explicó—. con contraseñas relación —les Al guardan —Por las adivi-narlas. [MASK] era en encontraré un especialista alguna... Orden lo final general,Smith,"bir bir ilgili tanesini gerçek de ""Normalde onları olmalı,"" azimliyim... bir var. sonunda dedi Ben etmekte şey tahmin onlara. Yoldaşlık'la ""[MASK] ustalığı bulmaya",Gandalf,"liên khẩu. khẩu chắc thì một sẽ đoán cùng quan từ cuối là “Thường mật Mình Bill có mật đúng đến ra với gì đó tụi cái…” tài [MASK],” Ron nói nó. “Anh cũng chắn biệt",Harry
"['lee', 'lee—']","“…now found ourselves another secure location,” [MASK] was saying, and I’m pleased to tell you that two of our regular contributors have joined me here this evening. Evening, boys!”",Gilderoy,"Ya hemos encontrado otro refugio —iba diciendo [MASK], y me complace comunicaros que esta noche me acompañan dos de nuestros colaboradores habituales. ¡Buenas noches, chicos!»",Sherlock,"""... ve şimdi de kendimizi başka bir güvenlik olayında bulduk."" diyordu [MASK], ""Size her zamanki yardımcılarımızdan ikisinin bu akşam burada bana katıldıklarını söylemekten mutluluk duyarım. İyi akşamlar çocuklar!",Sherlock,"“…bây giờ chúng tôi đã tìm được một nơi an toàn khác,” [MASK] tiếp, “và tôi sung sướng báo cho quý thính giả biết là có hai cộng tác viên thường xuyên của chúng ta cùng tham dự chương trình tối nay với tôi. Chào các vị!” “Chào.”",Smith,"joined regular found I’m was ourselves tell [MASK] to our and me pleased saying, boys!” here that contributors you this two evening. Evening, another of “…now location,” have secure",Watson,"me acompañan Ya colaboradores complace refugio chicos!» nuestros dos otro de noches, noche diciendo comunicaros encontrado [MASK], habituales. me que —iba ¡Buenas hemos esta y",García,"bir yardımcılarımızdan ""... burada İyi olayında zamanki her güvenlik bulduk."" akşam kendimizi mutluluk çocuklar! ""Size bu katıldıklarını ve söylemekten bana duyarım. ikisinin diyordu [MASK], de şimdi akşamlar başka",Ali,"tiếp, ta tác vị!” đã trình dự “Chào.” giờ cho tôi. “…bây xuyên chương thính nơi viên nay một tôi quý tôi khác,” [MASK] tham sướng tìm Chào các sung “và có cùng chúng biết thường hai của giả là tối được an với báo toàn chúng cộng",Nguyễn
"['lee', 'lee‘nin', 'lee—']","“Thank you,” said [MASK]’s voice. “And now we can return to regular contributor Royal, for an update on how the new Wizarding order is affecting the Muggle world.”",Lee,"«Gracias —dijo la voz de [MASK]. Y ahora vamos a hablar con nuestro colaborador habitual, Regio, para que nos ponga al día de cómo el nuevo orden mágico está afectando al mundo de los muggles.»",Hermione,"""Teşekkürler,"" dedi [MASK] sesi. ""Ve şimdi her yeni büyücü yoldaşlığının Muggle dünyasını nasıl etkilediğine dair son gelişmeleri almak üzere her zamanki yardımcılarımızdan Royal‘a dönüyoruz.",Hermione,"“Cám ơn quý thính giả,” [MASK] nói. “Và bây giờ chúng ta có thể trở lại với cộng tác viên thường xuyên Royal để cập nhật thông tin về cách thức trật tự của thế giới phù thủy ảnh hưởng đến thế giới Muggle.”",Harry,"now for return Royal, we Muggle new to voice. order can update how [MASK]’s Wizarding on the “Thank regular said is “And contributor an affecting the world.” you,”",Harry,"vamos ponga al nuestro la muggles.» cómo Regio, mundo orden colaborador Y nos con el al los afectando de que hablar ahora «Gracias nuevo para a día habitual, de —dijo voz mágico [MASK]. está de",Hermione,"gelişmeleri Royal‘a dönüyoruz. yeni zamanki yoldaşlığının dedi her üzere her nasıl dünyasını yardımcılarımızdan etkilediğine Muggle ""Ve şimdi son [MASK] dair büyücü sesi. ""Teşekkürler,"" almak",Harry,"thể tin có với giới phù quý giờ thế xuyên nói. chúng giả,” “Cám thông Muggle.” Royal [MASK] tác trật cộng viên thính để thức hưởng thủy lại trở thường về tự giới ảnh cập bây ơn cách của thế nhật đến ta “Và",Albert
