File,filename,passage,count,approx
search_results (1).csv,Adventures_of_Sherlock_Holmes_unmasked_passages.csv,"conceives an idea more creditable to his head than to his heart. With the connivance and assistance of his wife he disguised himself, covered those keen eyes with tinted glasses, masked the face with a moustache and a pair of bushy whiskers, sunk that clear voice into an insinuating whisper, and doubly secure on account of the girl’s short sight, he appears as Mr. Hosmer Angel, and keeps off other lovers by making love himself.”",40,False
search_results (1).csv,Adventures_of_Sherlock_Holmes_unmasked_passages.csv,"Our visitor had recovered something of his assurance while Holmes had been talking, and he rose from his chair now with a cold sneer upon his pale face.",6,False
search_results (1).csv,Adventures_of_Sherlock_Holmes_unmasked_passages.csv,"Sherlock Holmes sat for some time in silence, with his head sunk forward and his eyes bent upon the red glow of the fire. Then he lit his pipe, and leaning back in his chair he watched the blue smoke-rings as they chased each other up to the ceiling.",7,False
search_results (1).csv,Adventures_of_Sherlock_Holmes_unmasked_passages.csv,"“On the contrary, Watson, you can see everything. You fail, however, to reason from what you see. You are too timid in drawing your inferences.”",4,False
search_results (1).csv,Adventures_of_Sherlock_Holmes_unmasked_passages.csv,"Stark sprang out, and, as I followed after him, pulled me swiftly into a porch which gaped in front of us. We stepped, as it were, right out of the carriage and into the hall, so that I failed to catch the most fleeting glance of the front of the house. The instant that I had crossed the threshold the door slammed heavily behind us, and I heard faintly the rattle of the wheels as the carriage drove away.",52,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"So she was considering in her own mind (as well as she could, for the hot day made her feel very sleepy and stupid), whether the pleasure of making a daisy-chain would be worth the trouble of getting up and picking the daisies, when suddenly a White Rabbit with pink eyes ran close by her.",36,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"Either the well was very deep, or she fell very slowly, for she had plenty of time as she went down to look about her and to wonder what was going to happen next. First, she tried to look down and make out what she was coming to, but it was too dark to see anything; then she looked at the sides of the well, and noticed that they were filled with cupboards and book-shelves; here and there she saw maps and pictures hung upon pegs. She took down a jar from one of the shelves as she passed; it was labelled “ORANGE MARMALADE”, but to her great disappointment it was empty: she did not like to drop the jar for fear of killing somebody underneath, so managed to put it into one of the cupboards as she fell past it.",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"Just then her head struck against the roof of the hall: in fact she was now more than nine feet high, and she at once took up the little golden key and hurried off to the garden door.",10,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"They were indeed a queer-looking party that assembled on the bank—the birds with draggled feathers, the animals with their fur clinging close to them, and all dripping wet, cross, and uncomfortable.",5,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"And so she went on, taking first one side and then the other, and making quite a conversation of it altogether; but after a few minutes she heard a voice outside, and stopped to listen.",7,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"She stretched herself up on tiptoe, and peeped over the edge of the mushroom, and her eyes immediately met those of a large blue caterpillar, that was sitting on the top with its arms folded, quietly smoking a long hookah, and taking not the smallest notice of her or of anything else.",7,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit. Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.",5,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"As there seemed to be no chance of getting her hands up to her head, she tried to get her head down to them, and was delighted to find that her neck would bend about easily in any direction, like a serpent. She had just succeeded in curving it down into a graceful zigzag, and was going to dive in among the leaves, which she found to be nothing but the tops of the trees under which she had been wandering, when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face, and was beating her violently with its wings.",5,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“And just as I’d taken the highest tree in the wood,” continued the Pigeon, raising its voice to a shriek, “and just as I was thinking I should be free of them at last, they must needs come wriggling down from the sky! Ugh, Serpent!”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"At this moment the door of the house opened, and a large plate came skimming out, straight at the Footman’s head: it just grazed his nose, and broke to pieces against one of the trees behind him.",3,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“You might just as well say,” added the March Hare, “that ‘I like what I get’ is the same thing as ‘I get what I like’!”",19,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"The March Hare took the watch and looked at it gloomily: then he dipped it into his cup of tea, and looked at it again: but he could think of nothing better to say than his first remark, “It was the best butter, you know.”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Suppose we change the subject,” the March Hare interrupted, yawning. “I’m getting tired of this. I vote the young lady tells us a story.”",9,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“They were learning to draw,” the Dormouse went on, yawning and rubbing its eyes, for it was getting very sleepy; “and they drew all manner of things—everything that begins with an M—”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"The Dormouse had closed its eyes by this time, and was going off into a doze; but, on being pinched by the Hatter, it woke up again with a little shriek, and went on: “—that begins with an M, such as mouse-traps, and the moon, and memory, and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"Just as she said this, she noticed that one of the trees had a door leading right into it. “That’s very curious!” she thought. “But everything’s curious today. I think I may as well go in at once.” And in she went.",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Get up!” said the Queen, in a shrill, loud voice, and the three gardeners instantly jumped up, and began bowing to the King, the Queen, the royal children, and everybody else.",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Well, it must be removed,” said the King very decidedly, and he called the Queen, who was passing at the moment, “My dear! I wish you would have this cat removed!”",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"When she got back to the Cheshire Cat, she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner, the King, and the Queen, who were all talking at once, while all the rest were quite silent, and looked very uncomfortable.",141,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear. “You’re thinking about something, my dear, and that makes you forget to talk. I can’t tell you just now what the moral of that is, but I shall remember it in a bit.”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Very true,” said the Duchess: “flamingoes and mustard both bite. And the moral of that is—‘Birds of a feather flock together.’”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“I quite agree with you,” said the Duchess; “and the moral of that is—‘Be what you would seem to be’—or if you’d like it put more simply—‘Never imagine yourself not to be otherwise than what it might appear to others that what you were or might have been was not otherwise than what you had been would have appeared to them to be otherwise.’”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Now, I give you fair warning,” shouted the Queen, stamping on the ground as she spoke; “either you or your head must be off, and that in about half no time! Take your choice!”",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“What is the use of repeating all that stuff,” the Mock Turtle interrupted, “if you don’t explain it as you go on? It’s by far the most confusing thing I ever heard!”",4,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,“Shall we try another figure of the Lobster Quadrille?” the Gryphon went on. “Or would you like the Mock Turtle to sing you a song?”,6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Write that down,” the King said to the jury, and the jury eagerly wrote down all three dates on their slates, and then added them up, and reduced the answer to shillings and pence.",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"This did not seem to encourage the witness at all: he kept shifting from one foot to the other, looking uneasily at the Queen, and in his confusion he bit a large piece out of his teacup instead of the bread-and-butter.",12,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Yes, but I grow at a reasonable pace,” said the Dormouse: “not in that ridiculous fashion.” And he got up very sulkily and crossed over to the other side of the court.",4,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“I’m a poor man, your Majesty,” the Hatter began, in a trembling voice, “—and I hadn’t begun my tea—not above a week or so—and what with the bread-and-butter getting so thin—and the twinkling of the tea—”",2,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“Collar that Dormouse,” the Queen shrieked out. “Behead that Dormouse! Turn that Dormouse out of court! Suppress him! Pinch him! Off with his whiskers!”",6,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"“It’s a pun!” the King added in an offended tone, and everybody laughed, “Let the jury consider their verdict,” the King said, for about the twentieth time that day.",5,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"At this the whole pack rose up into the air, and came flying down upon her: she gave a little scream, half of fright and half of anger, and tried to beat them off, and found herself lying on the bank, with her head in the lap of her sister, who was gently brushing away some dead leaves that had fluttered down from the trees upon her face.",13,False
search_results (1).csv,Alice_in_Wonderland_non_NE.csv,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality—the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds—the rattling teacups would change to tinkling sheep-bells, and the Queen’s shrill cries to the voice of the shepherd boy—and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard—while the lowing of the cattle in the distance would take the place of the Mock Turtle’s heavy sobs.",3,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice opened the door and found that it led into a small passage, not much larger than a rat-hole: she knelt down and looked along the passage into the loveliest garden you ever saw. How she longed to get out of that dark hall, and wander about among those beds of bright flowers and those cool fountains, but she could not even get her head through the doorway; “and even if my head would go through,” thought poor Alice, “it would be of very little use without my shoulders. Oh, how I wish I could shut up like a telescope! I think I could, if I only knew how to begin.” For, you see, so many out-of-the-way things had happened lately, that Alice had begun to think that very few things indeed were really impossible.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"There seemed to be no use in waiting by the little door, so she went back to the table, half hoping she might find another key on it, or at any rate a book of rules for shutting people up like telescopes: this time she found a little bottle on it, (“which certainly was not here before,” said Alice,) and round the neck of the bottle was a paper label, with the words “DRINK ME,” beautifully printed on it in large letters.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Soon her eye fell on a little glass box that was lying under the table: she opened it, and found in it a very small cake, on which the words “EAT ME” were beautifully marked in currants. “Well, I’ll eat it,” said Alice, “and if it makes me grow larger, I can reach the key; and if it makes me grow smaller, I can creep under the door; so either way I’ll get into the garden, and I don’t care which happens!”",3,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"She ate a little bit, and said anxiously to herself, “Which way? Which way?”, holding her hand on the top of her head to feel which way it was growing, and she was quite surprised to find that she remained the same size: to be sure, this generally happens when one eats cake, but Alice had got so much into the way of expecting nothing but out-of-the-way things to happen, that it seemed quite dull and stupid for life to go on in the common way.",3,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“In that case,” said the Dodo solemnly, rising to its feet, “I move that the meeting adjourn, for the immediate adoption of more energetic remedies—”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice had no idea what to do, and in despair she put her hand in her pocket, and pulled out a box of comfits, (luckily the salt water had not got into it), and handed them round as prizes. There was exactly one a-piece, all round.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice thought the whole thing very absurd, but they all looked so grave that she did not dare to laugh; and, as she could not think of anything to say, she simply bowed, and took the thimble, looking as solemn as she could.",7,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Luckily for Alice, the little magic bottle had now had its full effect, and she grew no larger: still it was very uncomfortable, and, as there seemed to be no sort of chance of her ever getting out of the room again, no wonder she felt unhappy.",13,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Oh, you foolish Alice!” she answered herself. “How can you learn lessons in here? Why, there’s hardly room for you, and no room at all for any lesson-books!”",4,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"An enormous puppy was looking down at her with large round eyes, and feebly stretching out one paw, trying to touch her. “Poor little thing!” said Alice, in a coaxing tone, and she tried hard to whistle to it; but she was terribly frightened all the time at the thought that it might be hungry, in which case it would be very likely to eat her up in spite of all her coaxing.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"This seemed to Alice a good opportunity for making her escape; so she set off at once, and ran till she was quite tired and out of breath, and till the puppy’s bark sounded quite faint in the distance.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"The great question certainly was, what? Alice looked all round her at the flowers and the blades of grass, but she did not see anything that looked like the right thing to eat or drink under the circumstances. There was a large mushroom growing near her, about the same height as herself; and when she had looked under it, and on both sides of it, and behind it, it occurred to her that she might as well look and see what was on the top of it.",6,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“But I’m not used to it!” pleaded poor Alice in a piteous tone. And she thought of herself, “I wish the creatures wouldn’t be so easily offended!”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"This time Alice waited patiently until it chose to speak again. In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself. Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, “One side will make you grow taller, and the other side will make you grow shorter.”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question. However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.",5,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“I have tasted eggs, certainly,” said Alice, who was a very truthful child; “but little girls eat eggs quite as much as serpents do, you know.”",6,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“It matters a good deal to me,” said Alice hastily; “but I’m not looking for eggs, as it happens; and if I was, I shouldn’t want yours: I don’t like them raw.”",1,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"It was, no doubt: only Alice did not like to be told so. “It’s really dreadful,” she muttered to herself, “the way all the creatures argue. It’s enough to drive one crazy!”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Oh, there’s no use in talking to him,” said Alice desperately: “he’s perfectly idiotic!” And she opened the door and went in.",7,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Please would you tell me,” said Alice, a little timidly, for she was not quite sure whether it was good manners for her to speak first, “why your cat grins like that?”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Which would not be an advantage,” said Alice, who felt very glad to get an opportunity of showing off a little of her knowledge. “Just think of what work it would make with the day and night! You see the earth takes twenty-four hours to turn round on its axis—”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice caught the baby with some difficulty, as it was a queer-shaped little creature, and held out its arms and legs in all directions, “just like a star-fish,” thought Alice. The poor little thing was snorting like a steam-engine when she caught it, and kept doubling itself up and straightening itself out again, so that altogether, for the first minute or two, it was as much as she could do to hold it.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"No, there were no tears. “If you’re going to turn into a pig, my dear,” said Alice, seriously, “I’ll have nothing more to do with you. Mind now!” The poor little thing sobbed again (or grunted, it was impossible to say which), and they went on for some while in silence.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Come, we shall have some fun now!” thought Alice. “I’m glad they’ve begun asking riddles.—I believe I can guess that,” she added aloud.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice sighed wearily. “I think you might do something better with the time,” she said, “than waste it in asking riddles that have no answers.”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice tried to fancy to herself what such an extraordinary ways of living would be like, but it puzzled her too much, so she went on: “But why did they live at the bottom of a well?”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,“At any rate I’ll never go there again!” said Alice as she picked her way through the wood. “It’s the stupidest tea-party I ever was at in all my life!”,2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners, but she could not remember ever having heard of such a rule at processions; “and besides, what would be the use of a procession,” thought she, “if people had all to lie down upon their faces, so that they couldn’t see it?” So she stood still where she was, and waited.",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“You shan’t be beheaded!” said Alice, and she put them into a large flower-pot that stood near. The three soldiers wandered about for a minute or two, looking for them, and then quietly marched off after the others.",6,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"The moment Alice appeared, she was appealed to by all three to settle the question, and they repeated their arguments to her, though, as they all spoke at once, she found it very hard indeed to make out exactly what they said.",141,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.",47,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Oh, I know!” exclaimed Alice, who had not attended to this last remark, “it’s a vegetable. It doesn’t look like one, but it is.”",6,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Everybody says ‘come on!’ here,” thought Alice, as she went slowly after it: “I never was so ordered about in all my life, never!”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“You may not have lived much under the sea—” (“I haven’t,” said Alice)—“and perhaps you were never even introduced to a lobster—” (Alice began to say “I once tasted—” but checked herself hastily, and said “No, never”) “—so you can have no idea what a delightful thing a Lobster Quadrille is!”",2,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"So they began solemnly dancing round and round Alice, every now and then treading on her toes when they passed too close, and waving their forepaws to mark the time, while the Mock Turtle sang this, very slowly and sadly:—",4,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"Just at this moment Alice felt a very curious sensation, which puzzled her a good deal until she made out what it was: she was beginning to grow larger again, and she thought at first she would get up and leave the court; but on second thoughts she decided to remain where she was as long as there was room for her.",7,False
search_results (1).csv,Alice_in_Wonderland_unmasked_passages.csv,"“Oh, I’ve had such a curious dream!” said Alice, and she told her sister, as well as she could remember them, all these strange Adventures of hers that you have just been reading about; and when she had finished, her sister kissed her, and said, “It was a curious dream, dear, certainly: but now run in to your tea; it’s getting late.” So Alice got up and ran off, thinking while she ran, as well she might, what a wonderful dream it had been.",3,False
search_results (1).csv,Dracula_non_NE.csv,"It was on the dark side of twilight when we got to Bistritz, which is a very interesting old place. Being practically on the frontier—for the Borgo Pass leads from it into Bukovina—it has had a very stormy existence, and it certainly shows marks of it. Fifty years ago a series of great fires took place, which made terrible havoc on five separate occasions. At the very beginning of the seventeenth century it underwent a siege of three weeks and lost 13,000 people, the casualties of war proper being assisted by famine and disease.",2,False
search_results (1).csv,Dracula_non_NE.csv,"“My Friend.—Welcome to the Carpathians. I am anxiously expecting you. Sleep well to-night. At three to-morrow the diligence will start for Bukovina; a place on it is kept for you. At the Borgo Pass my carriage will await you and will bring you to me. I trust that your journey from London has been a happy one, and that you will enjoy your stay in my beautiful land.",1,False
search_results (1).csv,Dracula_non_NE.csv,"When we started, the crowd round the inn door, which had by this time swelled to a considerable size, all made the sign of the cross and pointed two fingers towards me. With some difficulty I got a fellow-passenger to tell me what they meant; he would not answer at first, but on learning that I was English, he explained that it was a charm or guard against the evil eye. This was not very pleasant for me, just starting for an unknown place to meet an unknown man; but every one seemed so kind-hearted, and so sorrowful, and so sympathetic that I could not but be touched. I shall never forget the last glimpse which I had of the inn-yard and its crowd of picturesque figures, all crossing themselves, as they stood round the wide archway, with its background of rich foliage of oleander and orange trees in green tubs clustered in the centre of the yard. Then our driver, whose wide linen drawers covered the whole front of the box-seat—“gotza” they call them—cracked his big whip over his four",1,False
search_results (1).csv,Dracula_non_NE.csv,"small horses, which ran abreast, and we set off on our journey.",98,False
search_results (1).csv,Dracula_non_NE.csv,"shoulders, and a rug across my knees, and the driver said in excellent German:—",36,False
search_results (1).csv,Dracula_non_NE.csv,"ghostly flicker all the same. This startled me, but as the effect was only momentary, I took it that my eyes deceived me straining through the darkness. Then for a time there were no blue flames, and we sped onwards through the gloom, with the howling of the wolves around us, as though they were following in a moving circle.",98,False
search_results (1).csv,Dracula_non_NE.csv,"I am all in a sea of wonders. I doubt; I fear; I think strange things, which I dare not confess to my own soul. God keep me, if only for the sake of those dear to me!",1,False
search_results (1).csv,Dracula_non_NE.csv,"7 May.—It is again early morning, but I have rested and enjoyed the last twenty-four hours. I slept till late in the day, and awoke of my own accord. When I had dressed myself I went into the room where we had supped, and found a cold breakfast laid out, with coffee kept hot by the pot being placed on the hearth. There was a card on the table, on which was written:—",10,False
search_results (1).csv,Dracula_non_NE.csv,"I know, either being deceived, like a baby, by my own fears, or else I am in desperate straits; and if the latter be so, I need, and shall need, all my brains to get through.",25,False
search_results (1).csv,Dracula_non_NE.csv,"from the window my eye was caught by something moving a storey below me, and somewhat to my left, where I imagined, from the order of the rooms, that the windows of the Count’s own room would look out. The window at which I stood was tall and deep, stone-mullioned, and though weatherworn, was still complete; but it was evidently many a day since the case had been there. I drew back behind the stonework, and looked carefully out.",17,False
search_results (1).csv,Dracula_non_NE.csv,the least believe that it was all sleep.,74,False
search_results (1).csv,Dracula_non_NE.csv,"sanctuary, for nothing can be more dreadful than those awful women, who were—who are—waiting to suck my blood.",9,False
search_results (1).csv,Dracula_non_NE.csv,"31 May.—This morning when I woke I thought I would provide myself with some paper and envelopes from my bag and keep them in my pocket, so that I might write in case I should get an opportunity, but again a surprise, again a shock!",11,False
search_results (1).csv,Dracula_non_NE.csv,"slid feet foremost in through the window. Then I looked around for the Count, but, with surprise and gladness, made a discovery. The room was empty! It was barely furnished with odd things, which seemed to have never been used; the furniture was something the same style as that in the south rooms, and was covered with dust. I looked for the key, but it was not in the lock, and I could not find it anywhere. The only thing I found was a great heap of gold in one corner—gold of all kinds, Roman, and British, and Austrian, and Hungarian, and Greek and Turkish money, covered with a film of dust, as though it had lain long in the ground. None of it that I noticed was less than three hundred years old. There were also chains and ornaments, some jewelled, but all of them old and stained.",9,False
search_results (1).csv,Dracula_non_NE.csv,"the Slovaks. There was nobody about, and I made search for any further outlet, but there was none. Then I went over every inch of the ground, so as not to lose a chance. I went down even into the vaults, where the dim light struggled, although to do so was a dread to my very soul. Into two of these I went, but saw nothing except fragments of old coffins and piles of dust; in the third, however, I made a discovery.",10,False
search_results (1).csv,Dracula_non_NE.csv,"But the door would not move. Despair seized me. I pulled, and pulled, at the door, and shook it till, massive as it was, it rattled in its casement. I could see the bolt shot. It had been locked after I left the Count.",1,False
search_results (1).csv,Dracula_non_NE.csv,"19 July.—We are progressing. My friend has now a whole colony of sparrows, and his flies and spiders are almost obliterated. When I came in he ran to me and said he wanted to ask me a great favour—a very, very great favour; and as he spoke he fawned on me like a dog. I asked him what it was, and he said, with a sort of rapture in his voice and bearing:—",21,False
search_results (1).csv,Dracula_non_NE.csv,proprietor may get them on his entering the house by means of his duplicate key.,34,False
search_results (1).csv,Dracula_non_NE.csv,"After a while I left him. The attendant tells me that he was quiet until just before dawn, and that then he began to get uneasy, and at length violent, until at last he fell into a paroxysm which exhausted him so that he swooned into a sort of coma.",1,False
search_results (1).csv,Dracula_non_NE.csv,saying it rather to himself than to me:—,6,False
search_results (1).csv,Dracula_non_NE.csv,"All night long I watched by her. She never stirred, but slept on and on in a deep, tranquil, life-giving, health-giving sleep. Her lips were slightly parted, and her breast rose and fell with the regularity of a pendulum. There was a smile on her face, and it was evident that no bad dreams had come to disturb her peace of mind.",1,False
search_results (1).csv,Dracula_non_NE.csv,"“I can do this, all that can be at the present. You go wake those maids. Flick them in the face with a wet towel, and flick them hard. Make them get heat and fire and a warm bath. This poor soul is nearly as cold as that beside her. She will need be heated before we can do anything more.”",4,False
search_results (1).csv,Dracula_non_NE.csv,"nature’s eccentricities and possible impossibilities that my imagination was getting fired. I had a dim idea that he was teaching me some lesson, as long ago he used to do in his study at Amsterdam; but he used then to tell me the thing, so that I could have the object of thought in mind all the time. But now I was without this help, yet I wanted to follow him, so I said:—",4,False
search_results (1).csv,Dracula_non_NE.csv,"flange, he bent it back towards the foot of the coffin, and holding up the candle into the aperture, motioned to me to look.",67,False
search_results (1).csv,Dracula_non_NE.csv,"Outside the air was sweet, the sun shone, and the birds sang, and it seemed as if all nature were tuned to a different pitch. There was gladness and mirth and peace everywhere, for we were at rest ourselves on one account, and we were glad, though it was with a tempered joy.",1,False
search_results (1).csv,Dracula_non_NE.csv,"30 September.—The station-master was good enough to give me a line to his old companion the station-master at King’s Cross, so that when I arrived there in the morning I was able to ask him about the arrival of the boxes. He, too, put me at once in communication with the proper officials, and I saw that their tally was correct with the original invoice. The opportunities of acquiring an abnormal thirst had been here limited; a noble use of them had, however, been made, and again I was compelled to deal with the result in an ex post facto manner.",3,False
search_results (1).csv,Dracula_non_NE.csv,"“Now let us see how far the general powers arrayed against us are restrict, and how the individual cannot. In fine, let us consider the limitations of the vampire in general, and of this one in particular.",3,False
search_results (1).csv,Dracula_non_NE.csv,"“He seems very importunate, sir. I have never seen him so eager. I don’t know but what, if you don’t see him soon, he will have one of his violent fits.” I knew the man would not have said this without some cause, so I said: “All right; I’ll go now”; and I asked the others to wait a few minutes for me, as I had to go and see my “patient.”",2,False
search_results (1).csv,Dracula_non_NE.csv,"He suddenly stopped and looked at me intently for several moments. Then, without a word, he rose and moving over, sat down on the side of the bed. The collapse had come, as on former occasion, just as I had expected.",2,False
search_results (1).csv,Dracula_non_NE.csv,chapel they frisked about as though they had been rabbit-hunting in a summer wood.,23,False
search_results (1).csv,Dracula_non_NE.csv,"3 October.—Let me put down with exactness all that happened, as well as I can remember it, since last I made an entry. Not a detail that I can recall must be forgotten; in all calmness I must proceed.",17,False
search_results (1).csv,Dracula_unmasked_passages.csv,"In the population of Transylvania there are four distinct nationalities: Saxons in the South, and mixed with them the Wallachs, who are the descendants of the Dacians; Magyars in the West, and Szekelys in the East and North. I am going among the latter, who claim to be descended from Attila and the Huns. This may be so, for when the Magyars conquered the country in the eleventh century they found the Huns settled in it. I read that every known superstition in the world is gathered into the horseshoe of the Carpathians, as if it were the centre of some sort of imaginative whirlpool; if so my stay may be very interesting. (Mem., I must ask the Count all about them.)",2,False
search_results (1).csv,Dracula_unmasked_passages.csv,"4 May.—I found that my landlord had got a letter from the Count, directing him to secure the best place on the coach for me; but on making inquiries as to details he seemed somewhat reticent, and pretended that he could not understand my German. This could not be true, because up to then he had understood it perfectly; at least, he answered my questions exactly as if he did. He and his wife, the old lady who had received me, looked at each other in a frightened sort of way. He mumbled out that the money had been sent in a letter, and that was all he knew. When I asked him if he knew Count Dracula, and could tell me anything of his castle, both he and his wife crossed themselves, and, saying that they knew nothing at all, simply refused to speak further. It was so near the time of starting that I had no time to ask any one else, for it was all very mysterious and not by any means comforting.",34,False
search_results (1).csv,Dracula_unmasked_passages.csv,"I had hardly come to this conclusion when I heard the great door below shut, and knew that the Count had returned. He did not come at once into the library, so I went cautiously to my own room and found him making the bed. This was odd, but only confirmed what I had all along thought—that there were no servants in the house. When later I saw him through the chink of the hinges of the door laying the table in the dining-room, I was assured of it; for if he does himself all these menial offices, surely it is proof that there is no one else to do them. This gave me a fright, for if there is no one else in the castle, it must have been the Count himself who was the driver of the coach that brought me here. This is a terrible thought; for if so, what does it mean that he could control the wolves, as he did, by only holding up his hand in silence. How was it that all the people at Bistritz and on the coach had some terrible fear for me? What meant the giving of the crucifix, of the garlic,",1,False
