filename,passage,count,approx
Lies_and_Weddings_non_NE.csv,“It’s tainted. I don’t want any of those dresses in my house. Just like I never want that sor hai[*] to set foot in my house ever again!”,0,False
Lies_and_Weddings_non_NE.csv,"RG: Yeah, been helping my father settle everything. Between the fire department and Hawaii Civil Defense, it’s been a rotten mess at the resort.",0,False
Lies_and_Weddings_non_NE.csv,"RG: Thank god for that. Isn’t it strange…when the lava is done doing its thing, it will be like Mum’s resort was never there. It’s sort of poetic in a way.",0,False
Lies_and_Weddings_non_NE.csv,"RG: Never better. There was a HUGE one on the beach this morning. Must have been a meter and a half long, just napping in the sun.",0,False
Lies_and_Weddings_non_NE.csv,"“Yes. But what gets me is her clenched fist and that look of rage in her face,” the docent remarked. “Marvelous, isn’t it? She clearly can’t fathom how she went from a rich woman to ending up in such a squalid, pathetic state.”",0,False
Lies_and_Weddings_non_NE.csv,"The massive chiseled-and-hammered-copper double doors on the east side of the courtyard opened slowly as four men cloaked in hooded white and gold djellabas astride four white horses were silhouetted in the doorway. The horses cantered into the courtyard and came to a standstill by the central fountain, and the riders jumped off their horses and flung off their hoods, revealing themselves to be the two groomsmen, the best man, and the groom. The assembled guests applauded at the audacious entrance.",0,False
Lies_and_Weddings_non_NE.csv,"“No, I fly mainly in Cappadocia. This is new terrain for me, but we’ve been rehearsing all week, and praying for the weather to cooperate. Today has been perfect, although I’m sure quite a few balloons will be blown off course. Thankfully, there’s a Jeep assigned to each balloon, following from below. So if we land in Agadir, so be it.”",0,False
Lies_and_Weddings_non_NE.csv,"“Absolutely nothing. I was born the Viscount St. Ives, and one day I’ll become the Earl of Greshamsbury. But I come into that title only when my father dies. So it’s a promotion I’m not exactly looking forward to.”",0,False
Lies_and_Weddings_non_NE.csv,"“That’s where I was born! You know, right after my mom gave birth, my father bought a ninety-carat yellow diamond at auction from Christie’s and presented it to me at the hospital. It was an extremely rare diamond called the Golden Star, and he renamed it the Golden Martha. It made the front pages of all the newspapers. ‘Billionaire Buys Newborn Daughter Forty-Eight-Million-Dollar Diamond.’ Ever since then, I’ve been fodder for the papers, mainly in Asia. So I understand your problem.”",0,False
Lies_and_Weddings_non_NE.csv,"“Yes, but thankfully when I went to boarding school in Sydney, it was such a relief because no one knew who I was. The attention only returned when my father died and I got my promotion.”",0,False
Lies_and_Weddings_non_NE.csv,"For a moment, the popping of corks high above Marrakech sounded like a fifty-gun salute. The wedding guests shared a toast as the fleet of balloons drifted east toward the rising sun.",0,False
Lies_and_Weddings_non_NE.csv,"“Where did that nose come from? It’s neither Chinese nor English,” she would say as she paraded him in front of one plastic surgeon after another, as each one tried to convince her that he was too young for rhinoplasty and if she would simply be patient he would grow into his nose. Not content, she would fixate on his physique, badgering his endocrinologist about the fact that he wasn’t growing fast enough. He remembered being asked to leave the examining room on one visit when he was thirteen, and the minute he was outside he could hear his mother whispering loudly through the door:",0,False
Lies_and_Weddings_non_NE.csv,"“Funny you should ask. I went into my treatment room, and this huge man with a gigantic belly protruding over his loincloth told me to take off all my clothes and lie on the ground. So I obeyed. Then he pressed my face to the cold, wet marble and proceeded to twist me around like a rag doll and cracked every bone in my body, bones I didn’t even know I possessed. I feel like minced meat and I think I’m scarred for life.”",0,False
Lies_and_Weddings_non_NE.csv,"“Well, she thought we’d get married, and you wouldn’t have a problem spending that kind of dough on your husband. Of course, that’s her idea, not mine—she entrapped me on her plane and ambushed me with her plan. I would never marry for money.”",0,False
Lies_and_Weddings_non_NE.csv,"“Absolutely. I told her, ‘Mom, when I’m on my deathbed, I’m not going to be thinking about Chanel handbags. I don’t even own one!’ ”",0,False
Lies_and_Weddings_non_NE.csv,"“It’s fine. Look, it’s hard to talk about all this without sounding like some entitled prat. I know I’m bloody lucky, but it’s always been difficult for me to make real friends—people who genuinely want to connect with me, rather than with my title or my country house or my family’s resorts. I don’t usually complain like this, but I’m being completely open with you because I think you’ll understand.”",0,False
Lies_and_Weddings_non_NE.csv,"“I did. It was in the middle of a wedding banquet, with lava flowing around us, and I lost my mind trying to inhale her face.”",0,False
Lies_and_Weddings_non_NE.csv,"“Apparently I don’t. I was caught up in a moment and felt the urge to express all of my feelings, which as it turns out is always a mistake for me.”",0,False
Lies_and_Weddings_non_NE.csv,"“I’m sorry, I’m under strict orders not to let anyone through these gates. Especially joggers. You’re going to have to turn around and leave.”",0,False
Lies_and_Weddings_non_NE.csv,"“I can’t believe it either, but Mum’s telling me I need to find a very rich young prince to marry as soon as possible. She’s arranging for me to meet up with one of the handsome Brunei princes in London, and she’s even willing to forgo the five-year plan.”",0,False
Lies_and_Weddings_non_NE.csv,"“This is what happens when you disobey me. I told you specifically that I no longer wanted you to associate with that girl and you didn’t listen. So, not only is she no longer welcome at Greshamsbury Hall, she’s no longer welcome at Caffè Nero or anywhere in this village.”",0,False
Lies_and_Weddings_non_NE.csv,“How am I supposed to eat…when everything tastes like shit? What’s this genius new pill I’m on…the one that’s supposed to extend…my life by fourteen days? I asked that gweilo…‘How do you know it’s working? When do we start…counting the fourteen days?’ Maybe if you let me go…back to Manila…I can get some decent food.”,0,False
Lies_and_Weddings_non_NE.csv,"“He’s very busy spending my money. Why don’t we surprise him…and pay him a visit? If I’m well enough…to play golf, I’m well enough…to get on a plane.”",0,False
Lies_and_Weddings_non_NE.csv,"“Really? Well, if you don’t have a job anymore, you should come to LA. My sister’s engagement party is this weekend and you should be here!”",0,False
Lies_and_Weddings_non_NE.csv,"“Why? You just said you don’t have to work, and correct me if I’m wrong, but you’ve never been to LA before?”",0,False
Lies_and_Weddings_non_NE.csv,"No one seemed to be around, and after wandering through a series of reception rooms filled with gilded furniture redolent of the old world, she stumbled upon the huge kitchen, where a woman in her fifties was unfolding sheets of thick paper napkins—the kind found in the washrooms of expensive hotels—from an industrial-size box and placing them in dozens of meticulously neat piles on the marble countertop.[*1]",0,False
Lies_and_Weddings_non_NE.csv,"“YEAH? I’M SO USED TO IT I DON’T EVEN HEAR THEM. IT’S JUST A FACT OF LIFE HERE. EVERYONE’S GOT GARDENERS, EVERYONE HATES LEAVES.”",0,False
Lies_and_Weddings_non_NE.csv,"“No, this area of Beverly Hills is called ‘the Flats’ because it’s on flat land, as opposed to where I was just driving you up in the hills. It’s actually the most desirable part, super-high demand. If any of these houses come onto the market, they’re snapped up within hours of the listing going live.”",0,False
Lies_and_Weddings_non_NE.csv,"“Oh really? Tell me what homeless person wouldn’t feel comfortable in that mansion, swimming in the pool during the day and sleeping on Drake’s mattress at night?”",0,False
Lies_and_Weddings_non_NE.csv,"“My mother keeps appearing in the strangest places in my dreams, but I can never understand a thing she’s saying. I wish we could have a normal conversation as two adults. I’d love to hear her voice again. Sometimes I think I’ve forgotten what she sounds like. It’d be nice just to be able to call her up and hear a good yarn.”",0,False
Lies_and_Weddings_non_NE.csv,"They pulled up outside a one-story strip center, in the middle of which was a single wooden door painted glossy black. A tall, spindly man with floppy blond hair stood outside at a metal podium, the kind used by high school band conductors, his face aglow from the iPad in his hand.",0,False
Lies_and_Weddings_non_NE.csv,"“A few weeks? Ha! First of all, they don’t have a phone number, so the only way you can get a reservation is through their website. Tables only open up the week before, at twelve oh one a.m. on Sunday night, but by the time you click on it at twelve oh one and one second, all the tables for the week are booked up!”",0,False
Lies_and_Weddings_non_NE.csv,"“They’re all competing to look like teenage hobos, because it means they are too important to give a shit. So every climber tries to ape this look. Most of them are just agents or talent managers. You can tell because they’re the ones wearing the expensive hoodies with their Nautiluses. The Nautilus is a dead giveaway.”",0,False
Lies_and_Weddings_non_NE.csv,"“For a couple of years, but I left the program. I was running my company while going to design school, but I realized that everything I was learning was actually tanking my business. Every time I tried to release something chic, it wouldn’t sell. But the uglier I made the clothes, the more they would sell like crazy.”",0,False
Lies_and_Weddings_non_NE.csv,“He had the most unnnn-believable camp! There was a weed sommelier and a sushi bar. This Japanese dude with one of those Karate Kid headbands was making unagi rolls for everyone in the middle of the desert!”,0,False
Lies_and_Weddings_non_NE.csv,"“When I went to Miami last December, I noticed that every billionaire art collector had an artist staying at their house. The artists were all sucking up like crazy, following them around everywhere, and I thought, They’re like cute little pets, art pets. So I’m gonna have a different one every month. I feed them and give them a place to stay, and in return I get a free artwork from a hot artist. The last one who stayed with me, I hated her painting, but I flipped it for half a mil.”",0,False
Lies_and_Weddings_non_NE.csv,"“They are all top secret, but one of them is with the biggest pop star in the world. You’ll definitely be hearing all about it when it’s time.”",0,False
Lies_and_Weddings_non_NE.csv,"“I’m guessing it was a very posh school. Things are different these days. We’ve got our problems, but for the most part it’s easier nowadays to be accepted.”",0,False
Lies_and_Weddings_non_NE.csv,"“You know, instead of throwing a party or throwing your money around, maybe you ought to think about being with your father. All he wants to do is spend time with you. He really doesn’t have much longer, and I guarantee you all the money in the world will never bring him back.”",0,False
Lies_and_Weddings_non_NE.csv,"“Post-traumatic wealth disorder. It’s a real thing. My children had it when we had to move into a temporary house in Brentwood after the Malibu fire destroyed our compound. They just could not cope with the shame of being in Brentwood. And everything about that house depressed them—the pool, the tennis court, the giant outdoor trampoline. That’s when my daughter tried to get a face tattoo and my son started cutting himself.”",0,False
Lies_and_Weddings_non_NE.csv,"She arrived at last at Freddy’s mansion and waited as the ornate iron gates opened slowly. As she pulled into the immaculately tiled driveway, she saw a man standing under the ivy-clad porte cochere and thought she must be hallucinating. She slammed on her brakes, rushed out of the car, and ran up the steps, right into Rufus’s arms.",0,False
Lies_and_Weddings_non_NE.csv,“—but all these assets are to remain the property of the trust and cannot be divested. Your father also empowered the trust to make decisions on your monthly disbursement—”,0,False
Lies_and_Weddings_non_NE.csv,“I see what’s happening here. You’re a bunch of fuckin’ thieves! You’re trying to cheat me out of what’s rightfully mine.”,0,False
Lies_and_Weddings_non_NE.csv,"It was the wildest, most desolate road either of them had ever been on, just black tar and flat gray scrub on both sides of the highway as far as the eye could see. Far off on the horizon, a tiny speck morphed slowly into something bigger and bigger, and as they drew nearer Eden suddenly caught sight of it:",0,False
Lies_and_Weddings_non_NE.csv,"“It’s a three-stage breath. The first breath fills your lower belly, and the second breath fills your upper chest, then you exhale it all out.”",0,False
Lies_and_Weddings_non_NE.csv,“I was afraid he’d do that. That boy will do anything not to have to confront his own demons. Doesn’t he realize we’re only trying to help him? Before he requires a liver transplant?”,0,False
Lies_and_Weddings_non_NE.csv,"“Oh, I don’t see the harm now that his father’s gone. He was very charming, and he’s got quite a thing for tawny port, it seems, so I invited him to dinner tomorrow.”",0,False
Lies_and_Weddings_non_NE.csv,"“Nope. Moved to the Philippines in his twenties, but he grew up in Wan Chai. Isn’t that where you’re from?” Like all the prostitutes.",0,False
Lies_and_Weddings_non_NE.csv,"“She was from Shenyang, but she met my dad in the Philippines. I was born in Forbes Park.” In a house much bigger than this old dump and with three times the servants.",0,False
Lies_and_Weddings_non_NE.csv,“What you do becomes my business when you lure my son into your little web! How do you explain the pregnancy test I found in your hotel suite?”,0,False
Lies_and_Weddings_non_NE.csv,"“Classic move. My mom does it all the time, except she checks herself into her favorite Buddhist monastery and throws away her phone. It’s her way of letting me know she’s mad at me.”",0,False
Lies_and_Weddings_non_NE.csv,"“I’m not going to evict you or your father, don’t worry. In fact, I think you should move into the Big House. That’ll teach that snotty Hong Kong tai tai a lesson!”",0,False
Lies_and_Weddings_non_NE.csv,"“My daughter is dead to me. My useless husband, my useless son, my other useless daughter, they are all rotting corpses as far as I’m concerned.”",0,False
Lies_and_Weddings_non_NE.csv,"The man did not extend his hand. Instead, he said, “That’s a nineteenth-century birthing chair. The woman puts her legs up on those wide arms, and it helps position her when she goes into labor.”",0,False
Lies_and_Weddings_non_NE.csv,"“I wonder if you realize the harm you cause with your words. I somehow developed an immunity to your gibes long ago, but you’ve managed to give both your daughters eating disorders.”",0,False
Lies_and_Weddings_non_NE.csv,"“We are not ungrateful. I’m not, anyway. But I do know that if you can’t find it in your heart to be happy for us and to love us for who we are right now, the next few decades are going to be bloody lonely for you!”",0,False
Lies_and_Weddings_non_NE.csv,"“Even though he was so nasty to me the last time I saw him, I can’t help but feel enormously sad. He was far too young…”",0,False
Lies_and_Weddings_non_NE.csv,"“Heavens, no. Remember, we had never met before and I was probably the last person on earth she wanted to run into, but she had no choice. She was at the best cancer center in the world, and I was randomly assigned to her. It was a complete coincidence. Serendipity, actually.”",0,False
Lies_and_Weddings_non_NE.csv,"“Not in the least. She was so very brave, your mother. I pretended not to know who she was—I sensed this was what she wanted—but after a few weeks she suddenly announced that she needed to go back to Vancouver and couldn’t finish her course of chemo and radiation. I pressed her to stay, seeing that the treatments were working, and that’s when she broke down and confessed to me that she needed to return because she had been away far too long from her child. My brother’s child. And that’s when I told her I had known all along who she was and would keep her secret safe. I convinced her to remain in Houston and to send for you.”",0,False
Lies_and_Weddings_non_NE.csv,"*1 When in Italy, it is never, ever appropriate to order a cappuccino after eleven a.m. Cappuccinos are only for breakfast; with any other meal it’s like ordering milk and cereal after dinner. (Of course, I sometimes enjoy Frosted Flakes for dinner, but don’t tell that to an Italian.)",0,False
Lies_and_Weddings_non_NE.csv,“But don’t you love that film Death in Venice?” Putter popped a prosciutto-wrapped bocconcini quickly in his mouth when she wasn’t looking.,0,False
Lies_and_Weddings_non_NE.csv,"“It has nothing to do with being made a widow in Venice. It’s about an old man who’s obsessed with a beautiful small boy. Now, you are allowed one white asparagus tip.”",0,False
Lies_and_Weddings_unmasked_passages.csv,RG: She’s used to it. With Mum there’s drama 24/7. How often did you speak to your dad when you were away at uni?,0,False
Lies_and_Weddings_unmasked_passages.csv,RG: Why am I the last one to find out that Eden isn’t coming to Hawaii? I find it hard to believe that you wouldn’t want her beside you on your special day. Shall I talk to Mum? Happy to take the heat on this.,0,False
Lies_and_Weddings_unmasked_passages.csv,"They approached the altar positioned at the edge of the cliff and gazed out at the dramatic view of the Kona coastline just as the sun was dipping into the ocean. Gopal Das (Brimmer and May/Groton/Williams/UC Berkeley/Four Winds Shaman School), a tall, lanky Caucasian man in his midforties with shoulder-length strawberry-blond hair and a matching beard stretched out his densely freckled arms in a godlike manner. “Let us welcome this blessed sunset. I’ve never seen a painting that captures the beauty of the ocean at a moment like this.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"Gopal Das tucked the tight white tee that showed off his sinewy pecs into his camo-green cargo shorts and said, “Close your eyes. Now breathe in deeply…. Let your first chakra connect with the ground, rooting in the earth, connecting with Gaia, connecting with spirit. Now, what do you feel?”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Not likely. You’d be quite dead if that were the case,” Thomas said,[*5] looking down at the machine. “You know your arm needs to be level with your heart when you take a reading.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"Arabella bolted up from the chaise, her cashmere eye pillow falling to the floor. “Spectacular? Seeing that almost killed me! That lava you see is a volcanic fissure that opened up earlier today—right in the middle of the garden where Augusta’s wedding ceremony is supposed to be!”",0,False
Lies_and_Weddings_unmasked_passages.csv,"*3 Although “cottage” could be rather misleading for the spacious four-bedroom house with a thatched roof that was decomposing so perfectly, Thomas was constantly finding DIY influencers taking selfies by the garden gate.",0,False
Lies_and_Weddings_unmasked_passages.csv,"*4 Though Arabella was raised speaking the Queen’s English in what was then the British Crown Colony of Hong Kong and spoke with the poshest of accents, whenever she came into contact with other Asians—particularly family members and service people—her accent would take on the inflections and sentence structuring that were peculiar to upper-crust Hong Kongers. Linguistic experts call this phenomenon code-switching, while others might call it snobby tai tai syndrome.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“That’s because I’m the only one around here who eats carbs,” Eden said as she took a bite of her chocolate croissant, still warm from the oven. “You really ought to try one.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"Suddenly Arabella’s eyes lit up and she seemed to recover slightly. “Yes, she will be good for OS, won’t she? Eden, you’ll offer your assistance, won’t you, in our time of need?”",0,False
Lies_and_Weddings_unmasked_passages.csv,"*5 Arabella pronounces her daughter’s name in the Italian way, Be-ah-TREE-chey, not because she’s Italian but because she’s pretentious.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“The older woman said, ‘Excuse me, do you speak English?’ I was used to this question, so I simply nodded. The younger woman said, ‘We see you here every day. You’re so good with the baby. She clearly adores you.’ ‘Thank you,’ I replied. And then the older woman leaned over and whispered, ‘Whatever they’re paying you, we’ll double it.’ I was so confused, and then it hit me: These women think I’m the nanny! Because I’m Chinese, and my half-British daughter doesn’t look like me!” Lady Arabella recalls with a laugh.",0,False
Lies_and_Weddings_unmasked_passages.csv,"Arabella credits her own mother for her confidence to upend centuries of tradition. “My mother grew up in Shanghai, which was the Paris of the East, so for her, Asian Fusion wasn’t a fad, it was a way of life.” Arabella’s barrister father hailed from one of Hong Kong’s most respected legal families. “People are constantly surprised to learn that I didn’t grow up in a rice paddy. My grandfather and father both went to Oxford, and we had a house in Kowloon Tong with five servants.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"The countess never imagined that her modern spin on Marco Polo would spawn her own design and hospitality empire, but after a famously finicky Qatari prince spent the weekend and was wowed by the countess’s hospitality, he commanded her to design a hotel in London “for people who can only bear to stay in palaces when they travel,” promising to book out the entire place every year for the London Season. Arabella quickly conceived of Bella’s, the gemlike London oasis that has set the standard for boutique establishments everywhere. Then came the Bella outposts in Hong Kong, Antwerp, and the Maldives, all of which possess the perfect alchemy of understated glamour, exquisite service, and discretion that have made them de rigueur destinations for the cognoscenti.",0,False
Lies_and_Weddings_unmasked_passages.csv,Dr. Thomas Tong was in the midst of enjoying a cup of tea in the break room when his flatmate peeked his head through the open door.,0,False
Lies_and_Weddings_unmasked_passages.csv,"Eden awoke to the sound of unfamiliar chirps. The chorus of birds outside sounded more spirited than anything she’d heard before, and they had been at it all night. Having arrived very late the previous evening to a house at the end of a pitch-black road, she had no inkling of what lay outside. She rose from the bed lazily, flung open the louvered plantation doors, and almost gasped in disbelief.",0,False
Lies_and_Weddings_unmasked_passages.csv,“Watch your step!” came a shout behind her. Eden looked down and saw the large gray rock she was about to step on suddenly move. It was a sea turtle basking in the sun.,0,False
Lies_and_Weddings_unmasked_passages.csv,"“Oh my god!” Eden exclaimed, backing off. She turned around to see a woman in her late twenties sitting on a sun-bleached tree trunk.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“I should put on some proper clothes first,” Eden said, realizing she was still in her sleeping clothes—an old pair of cotton jersey shorts and a skinny tee.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Why? Are you going to the Wolseley? Look how I’m dressed.” Rufus gestured to his tattered board shorts and bare feet as they cut through a wooded path that led from the beach to a road that to Eden seemed straight out of a dream. Tall coconut palms, fragrant hibiscus bushes, and mango trees lined the winding lane of relaxed old bungalows and wooden beach cottages next door to the occasional sprawling mansion. Rufus reached up into one of the low-hanging branches as they walked past and plucked two ripe mangoes. “For breakfast.” He grinned.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Puako Beach Road is one of the only places left on the entire island that still has these original cottages from the sixties right on the beach,” Rufus explained. “It’s a real neighborhood, as opposed to some poncy resort. You love hunting down the local hangouts whenever you travel, so I thought you’d prefer it over here.”",0,False
Lies_and_Weddings_unmasked_passages.csv,Rufus gestured outside. On one end of the back deck was an outdoor shower nestled between thick tropical bushes and a wall of stacked volcanic rocks. Rufus pointed to a galvanized steel cistern on the roof. “That tank collects rainwater for the shower.”,0,False
Lies_and_Weddings_unmasked_passages.csv,"“Now, you and I both know that Rufus is wasting his life away in Hawaii. It’s high time Rufus settled down and did something with his life…”",0,False
Lies_and_Weddings_unmasked_passages.csv,"Arabella nodded. “She is one of the hottest emerging artists around. She already has important galleries in London, Paris, and LA, and everyone’s flipping her work, so she can satisfy all of Rufus’s artistic pretensions.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Not only is she to the manor born, she is to the hotel born too!” Bea jumped in. “The de Courcys own a fabulous crop of hotels all over France and the French Caribbean. That’s why it’s a match made in heaven—she already knows what it feels like to be constantly harassed by friends angling for room upgrades!”",0,False
Lies_and_Weddings_unmasked_passages.csv,"They went outside to the wooden deck and sat down on a pair of canvas butterfly chairs. Eden inhaled the steam from her coffee mug, which was infused with a sweet scent. “Did you add vanilla?”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Mmm. Love it.” Eden smiled as she took a long, slow sip, closed her eyes, and eased into her chair. The sun on her face felt so lovely, she could hardly believe that it was the middle of winter back in Britain. “Now I feel like I’m truly on holiday.”",0,False
Lies_and_Weddings_unmasked_passages.csv,“I think this is our last moment of peace before guests start flooding the island. Ready for the craziest wedding weekend ever?” Rufus asked.,0,False
Lies_and_Weddings_unmasked_passages.csv,"No you’re not, Eden thought to herself as she sipped on her coffee, taking in the sounds of the waves pounding onto the lava rocks and the ecstatic screech of birds. “I’ve never heard birds quite like this before,” she said.",0,False
Lies_and_Weddings_unmasked_passages.csv,Rufus laughed. “Because they aren’t birds. That’s the sound of the coqui frog. They’re everywhere on the island. That’s their mating call.”,0,False
Lies_and_Weddings_unmasked_passages.csv,Bea was just fastening the labradorite-bead[*1] necklace around her sister Augusta’s neck when there was a series of quick raps on the door.,0,False
Lies_and_Weddings_unmasked_passages.csv,"“Yes! I had nothing to wear for this evening and they came to my rescue. This just arrived an hour ago from New York,” Bea replied of her strapless gown with its dramatic purple bodice bow sash and painted anemones on the skirt. Unlike her sister, she had no issues with looking like she had just stepped off a fashion catwalk.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“It looks like she found it on the clearance rack at Mango,” Arabella replied curtly as the first guests appeared at the top of the steps, and Augusta burst into tears.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“How can you say such a thing, Countess? I have known Eden since my very first visit to Greshamsbury Hall three years ago, and the girls and I even went camping in the Outer Hebrides last year. When someone has seen you empty your bowels into a hole you have just dug in the sand with your bare hands, I don’t think they have to call you ‘Serene Highness’ anymore.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"Rufus gave a bashful grin. “I thought, why not turn bad luck into good? It’s not every day that an eruption occurs at a wedding site, so let’s have everyone enjoy the experience!”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Mind if I stop? The text goes on and on and I’m feeling a bit sick reading off your phone.” Eden closed her eyes, trying to enjoy the feel of the sun on her face and the cool breeze in her hair, but it wasn’t working. She felt miserably hungover from the previous evening. After sunset cocktails at the lava-viewing platform, the party had moved into a magnificent inner courtyard with four reflecting pools where an eight-course banquet commenced, and Eden had fallen victim to the exquisite wine pairings.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Change of plans. When Freddy realized we were going whale watching on a fishing boat, he insisted that we take his Walrus or whatever that thing is called.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"No sooner had Rufus said this than a now-familiar roar filled the air and Freddy’s fantastical boat pulled up to the dock. As everyone climbed on board, a pair of dark-tinted glass doors automatically opened, revealing a sleek, Zenlike interior cabin where Freddy (CEE/Crossroads/NYU/Pepperdine), dressed in a pale beige cashmere sweater over a white linen shirt and pleated linen trousers, lounged like a pasha on plush white cashmere cushions. Beside him sat a brunette with a mass of pretty curls in a chic vintage floral-print maxi dress, and arrayed before them on the Ipe wood floor was a massive clamshell piled high with tropical fruits, champagne, oysters, and caviar.",0,False
Lies_and_Weddings_unmasked_passages.csv,"Laurel (Balboa/Thacher/Cornell/MIT) winced. “We’re not hunting whales, Mr. Farman-Farmihian. Not today or any other day. We’re going to observe these magnificent creatures that have traveled three thousand miles from Alaska to spend the winter in our tropical waters.”",0,False
Lies_and_Weddings_unmasked_passages.csv,Solène reflexively brushed the tiny black eggs off with her hand but immediately smeared them all over her linen skirt. “Merde!” she cursed.,0,False
Lies_and_Weddings_unmasked_passages.csv,"“It’s a good thing we slowed down. We’re coming to the whales’ winter feeding grounds, and we don’t want to cause too much of a disturbance around them,” Laurel said.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“I don’t think we’re going to scare any whales today. I think a young calf could probably capsize this boat with a flick of its tail,” Rufus laughed.",0,False
Lies_and_Weddings_unmasked_passages.csv,"Solène nodded. “Yes, it is part of my latest series. It’s my examination of toxic masculinity, based on actual words my exes would say to me.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"The waves from the whale’s breaching rocked the boat violently, and Eden could feel herself turning green. She sat down in a corner, taking deep breaths as she tried to hold it all in.",0,False
Lies_and_Weddings_unmasked_passages.csv,Dr. Tong arrived at a modest wooden building painted bright blue with white trim and walked up a little slope toward the queue of customers standing in the blazing sun by the outdoor counter.,0,False
Lies_and_Weddings_unmasked_passages.csv,Thomas removed the lid of his bento box to reveal delicious-looking grilled mahi mahi along with a heaping portion of wasabi pistachio poke and crab salad over rice.,0,False
Lies_and_Weddings_unmasked_passages.csv,“How in the world did you find this spot?” Thomas said as he dug into the deliciously spicy poke while looking out at the view of the ocean in the distance.,0,False
Lies_and_Weddings_unmasked_passages.csv,“Stumbled on it a few years ago when I was hunting for a quiet beach. Now it’s become my go-to hideaway—it’s the last place on earth Arabella would ever look for me.”,0,False
Lies_and_Weddings_unmasked_passages.csv,"“Can’t picture her here,” Thomas chuckled as an inquisitive hen wandered under the table and began pecking at something by his feet. “Especially after the remarkable feat she pulled off last night at the welcome party.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“That’s an idea! The Norwegians are a generous bunch, aren’t they? Perhaps Max’s parents will take pity on me now that we’re going to be kin.”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“That’s Pu‘ukohola Heiau, the temple built by King Kamehameha. It’s a very sacred place for Hawaiians,” the driver replied.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“I’ll try my best not to.” Thomas headed into the visitor’s center to get a quick lay of the land before walking up the hill to the temple. He strolled around the perimeter, marveling at the meticulously arranged stones used to create the structure. There was something about the place that reminded him of the ancient stone circles that could be found throughout the countryside in Devon.",0,False
Lies_and_Weddings_unmasked_passages.csv,"His mind suddenly wandered back to Rene Tan, the man who had battled his own demons and conquered the global construction industry, but who was now in the battle of his life, quite literally.",0,False
Lies_and_Weddings_unmasked_passages.csv,"The dream was always the same. She was six, maybe seven years old. Her mother, dressed in a white Lacoste piqué polo and a flared tennis skirt, would come into the room and ask her, “I’m going to the supermarket. Do you want to come on a walk with me?” Eden would shake her head. Minutes after her mother had left the house, Eden would miss her terribly and decide to run after her. She would run out the door of the redbrick house and down a long hill, chasing the figure in white at the end of the road. But for some reason she could never catch up with her mother. She would run and run, her heart pounding so fast she could barely breathe, but the figure in white only got smaller and smaller.",0,False
Lies_and_Weddings_unmasked_passages.csv,Thomas placed a hand on her cheek to feel her temperature. “You could have had heatstroke. Most people don’t realize they have heatstroke until it’s too late.”,0,False
Lies_and_Weddings_unmasked_passages.csv,"“Hmm. I don’t recall her having either, but she could have played tennis in her younger days. Or maybe badminton, which was quite popular in Hong Kong in the early nineties,” Thomas mused as he slid open the wooden slatted doors to reveal a large balcony.",0,False
Lies_and_Weddings_unmasked_passages.csv,“So this is how the other half live. Whose room are we in?” Eden asked as she wandered onto the balcony and took in the view of the infinity pool surrounded by white tented cabanas and the pristine beach beyond.,0,False
Lies_and_Weddings_unmasked_passages.csv,"Eden fetched the bulky garment bag and unzipped it, staring at its contents in confusion. There was a shimmering ice-blue evening gown complemented by a turquoise faux-fur coat. “A fur coat? Bea’s out of her mind…”",0,False
Lies_and_Weddings_unmasked_passages.csv,"“From what I understand, you’re going to need that tonight,” Thomas said. “We’re about to go from sea level to an altitude of fourteen thousand feet!”[*]",0,False
Lies_and_Weddings_unmasked_passages.csv,"“Arabella must be furious to be outdone!” said the grand duchess, the dangling pearls on her tiara shaking back and forth as she giggled.",0,False
Lies_and_Weddings_unmasked_passages.csv,"“We’re so high up that you can see the curve of the horizon!” Eden exclaimed, glancing at her father and noticing that he suddenly appeared a bit pale. “Dad! Are you all right?” she said in alarm.",0,False
