Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct
"['alicia', 'alice']",hester,0,0.18,incorrect,hester,0,0.18,incorrect,mary,0,0.22,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,matthew,0,0.33,incorrect,hester,0,0.18,incorrect,tera,0,0.22,incorrect,alice,1,1.0,correct,robert,0,0.18,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,harry,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hung,0,0.0,incorrect,alice,1,1.0,correct,harry,0,0.2,incorrect,hester,0,0.18,incorrect,hung,0,0.0,incorrect,hester,0,0.18,incorrect,mary,0,0.22,incorrect,matthew,0,0.33,incorrect,tera,0,0.22,incorrect,robert,0,0.18,incorrect,hester,0,0.18,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,che,0,0.5,incorrect,mind,0,0.22,incorrect,mind,0,0.22,incorrect,hester,0,0.18,incorrect,sarah,0,0.36,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,robin,0,0.2,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,pedro,0,0.2,incorrect,tomris,0,0.18,incorrect,winnie,0,0.36,incorrect,napoleon,0,0.46,incorrect,huy,0,0.0,incorrect,alice,1,1.0,correct,pedro,0,0.2,incorrect,winnie,0,0.36,incorrect,huy,0,0.0,incorrect,che,0,0.5,incorrect,mind,0,0.22,incorrect,sarah,0,0.36,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,thomas,0,0.18,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,james,0,0.4,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,ahmet,0,0.4,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,hester,0,0.18,incorrect,ahmet,0,0.4,incorrect,alice,1,1.0,correct,thomas,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,james,0,0.4,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,james,0,0.4,incorrect,hester,0,0.18,incorrect,peter,0,0.2,incorrect,hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,alice,1,1.0,correct,ravi,0,0.44,incorrect,alice,1,1.0,correct,elizabeth,0,0.43,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,henry,0,0.2,incorrect,sherlock,0,0.31,incorrect,hester,0,0.18,incorrect,alice,1,1.0,correct,alicia,1,1.0,correct,henry,0,0.2,incorrect,hester,0,0.18,incorrect,james,0,0.4,incorrect,peter,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,ravi,0,0.44,incorrect,elizabeth,0,0.43,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,michael,0,0.5,incorrect,hester,0,0.18,incorrect,ke na o,0,0.17,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,james,0,0.4,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,maria,0,0.55,incorrect,sherlock,0,0.31,incorrect,socrates,0,0.31,incorrect,holmes,0,0.36,incorrect,anh,0,0.25,incorrect,alice,1,1.0,correct,maria,0,0.55,incorrect,socrates,0,0.31,incorrect,anh,0,0.25,incorrect,john,0,0.0,incorrect,michael,0,0.5,incorrect,ke na o,0,0.17,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,james,0,0.4,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,hester,0,0.18,incorrect,hester,0,0.18,incorrect,kanga,0,0.36,incorrect,hester,0,0.18,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,hester,0,0.18,incorrect,ramit,0,0.4,incorrect,hester,0,0.18,incorrect,fausto,0,0.18,incorrect,alice,1,1.0,correct,jane,0,0.44,incorrect,alicia,1,1.0,correct,don,0,0.0,incorrect,alice,1,1.0,correct,orhan,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,jane,0,0.44,incorrect,don,0,0.0,incorrect,orhan,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,kanga,0,0.36,incorrect,mary,0,0.22,incorrect,noah,0,0.22,incorrect,ramit,0,0.4,incorrect,fausto,0,0.18,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,moses,0,0.2,incorrect,tsie,0,0.44,incorrect,tsie,0,0.44,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,alice,1,1.0,correct,edward,0,0.18,incorrect,hansel,0,0.36,incorrect,hannah,0,0.33,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,bosque,0,0.18,incorrect,alice,1,1.0,correct,robin,0,0.2,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,bosque,0,0.18,incorrect,robin,0,0.2,incorrect,hester,0,0.18,incorrect,john,0,0.0,incorrect,moses,0,0.2,incorrect,tsie,0,0.44,incorrect,noah,0,0.22,incorrect,edward,0,0.18,incorrect,hannah,0,0.33,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,moses,0,0.2,incorrect,hester,0,0.18,incorrect,ona,0,0.25,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,lila,0,0.6,incorrect,alice,1,1.0,correct,andrew,0,0.36,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,ahmet,0,0.4,incorrect,alice,1,1.0,correct,co,0,0.29,incorrect,alice,1,1.0,correct,alicia,1,1.0,correct,ahmet,0,0.4,incorrect,co,0,0.29,incorrect,mary,0,0.22,incorrect,moses,0,0.2,incorrect,ona,0,0.25,incorrect,hester,0,0.18,incorrect,lila,0,0.6,incorrect,andrew,0,0.36,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,james,0,0.4,incorrect,hester,0,0.18,incorrect,ogun,0,0.0,incorrect,hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ravi,0,0.44,incorrect,alice,1,1.0,correct,david,0,0.4,incorrect,alice,1,1.0,correct,queen,0,0.2,incorrect,alicia,1,1.0,correct,napoleon,0,0.46,incorrect,don kisot,0,0.14,incorrect,ali,0,0.75,correct,alice,1,1.0,correct,ba,0,0.29,incorrect,queen,0,0.2,incorrect,napoleon,0,0.46,incorrect,ali,0,0.75,correct,ba,0,0.29,incorrect,james,0,0.4,incorrect,ogun,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,ravi,0,0.44,incorrect,david,0,0.4,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,flamingo,0,0.31,incorrect,hedgehog,0,0.15,incorrect,hedgehog,0,0.15,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,flamingo,0,0.31,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,flamingo,0,0.31,incorrect,hedgehog,0,0.15,incorrect,alice,1,1.0,correct,flamingo,0,0.31,incorrect,alice,1,1.0,correct
"['alicia', 'alice']",solomon,0,0.17,incorrect,john,0,0.0,incorrect,socrates,0,0.31,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,krishna,0,0.31,incorrect,hester,0,0.18,incorrect,david,0,0.4,incorrect,alice,1,1.0,correct,elizabeth,0,0.43,incorrect,alicia,1,1.0,correct,maria,0,0.55,incorrect,sherlock,0,0.31,incorrect,ahmet,0,0.4,incorrect,mai,0,0.5,incorrect,lan,0,0.44,incorrect,elizabeth,0,0.43,incorrect,maria,0,0.55,incorrect,ahmet,0,0.4,incorrect,lan,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,krishna,0,0.31,incorrect,david,0,0.4,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,george,0,0.18,incorrect,hester,0,0.18,incorrect,araoluwa,0,0.43,incorrect,hester,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect,marie,0,0.6,incorrect,alice,1,1.0,correct,jane,0,0.44,incorrect,emma,0,0.22,incorrect,maria,0,0.55,incorrect,emma,0,0.22,incorrect,ahmet,0,0.4,incorrect,hester,0,0.18,incorrect,huong,0,0.0,incorrect,jane,0,0.44,incorrect,maria,0,0.55,incorrect,ahmet,0,0.4,incorrect,huong,0,0.0,incorrect,george,0,0.18,incorrect,araoluwa,0,0.43,incorrect,john,0,0.0,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,marie,0,0.6,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,oh,0,0.0,incorrect,hester,0,0.18,incorrect,gaeno,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,oliver,0,0.55,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,alicia,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,duses,0,0.2,incorrect,alice,1,1.0,correct,mac,0,0.5,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,duses,0,0.2,incorrect,mac,0,0.5,incorrect,mary,0,0.22,incorrect,oh,0,0.0,incorrect,gaeno,0,0.4,incorrect,hester,0,0.18,incorrect,oliver,0,0.55,incorrect,hester,0,0.18,incorrect
"['alice ejder', 'alicia', 'alice', 'ejder']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,gbenga,0,0.18,incorrect,john,0,0.22,incorrect,joseph,0,0.36,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,alice,1,1.0,correct,ram,0,0.25,incorrect,hester,0,0.55,incorrect,john,0,0.22,incorrect,alice,1,1.0,correct,elizabeth,0,0.43,incorrect,emma,0,0.22,incorrect,juan,0,0.22,incorrect,meursault,0,0.29,incorrect,ahmet,0,0.4,incorrect,dorothy,0,0.33,incorrect,su,0,0.0,incorrect,elizabeth,0,0.43,incorrect,juan,0,0.22,incorrect,ahmet,0,0.4,incorrect,su,0,0.0,incorrect,hester,0,0.55,incorrect,gbenga,0,0.18,incorrect,joseph,0,0.36,incorrect,hester,0,0.55,incorrect,ram,0,0.25,incorrect,john,0,0.22,incorrect
"['alicia', 'alice']",john,0,0.0,incorrect,john,0,0.0,incorrect,ade,0,0.5,incorrect,michael,0,0.5,incorrect,hester,0,0.18,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect,ramon,0,0.2,incorrect,alice,1,1.0,correct,john,0,0.0,incorrect,alicia,1,1.0,correct,pedro,0,0.2,incorrect,hester,0,0.18,incorrect,ahmet,0,0.4,incorrect,alice,1,1.0,correct,kien,0,0.44,incorrect,john,0,0.0,incorrect,pedro,0,0.2,incorrect,ahmet,0,0.4,incorrect,kien,0,0.44,incorrect,john,0,0.0,incorrect,michael,0,0.5,incorrect,mary,0,0.22,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,ramon,0,0.2,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,lewis,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,alice,1,1.0,correct,quadrail,0,0.31,incorrect,alice,1,1.0,correct,james,0,0.4,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,langosta,0,0.29,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,vu,0,0.0,incorrect,alice,1,1.0,correct,langosta,0,0.29,incorrect,alice,1,1.0,correct,vu,0,0.0,incorrect,alice,1,1.0,correct,lewis,0,0.4,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,quadrail,0,0.31,incorrect,james,0,0.4,incorrect
"['alic', 'alice', 'alicia']",alice,1,1.0,correct,turtle,0,0.36,incorrect,alice,1,1.0,correct,turtle,0,0.36,incorrect,sora,0,0.25,incorrect,sora,0,0.25,incorrect,mock turtle,0,0.25,incorrect,alice,1,1.0,correct,mock turtle,0,0.25,incorrect,hector,0,0.2,incorrect,alice,1,1.0,correct,mock,0,0.25,incorrect,alice,1,1.0,correct,mock,0,0.25,incorrect,alicia,1,1.0,correct,alice,1,1.0,correct,alice,1,1.0,correct,kaplumbaga,0,0.38,incorrect,cinderella,0,0.38,incorrect,lan,0,0.44,incorrect,mock,0,0.25,incorrect,alice,1,1.0,correct,kaplumbaga,0,0.38,incorrect,lan,0,0.44,incorrect,turtle,0,0.36,incorrect,turtle,0,0.36,incorrect,sora,0,0.25,incorrect,alice,1,1.0,correct,hector,0,0.2,incorrect,mock,0,0.25,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,john,0,0.0,incorrect,alice,1,1.0,correct,lewis,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,himene,0,0.36,incorrect,porpoise,0,0.31,incorrect,porpoise,0,0.31,incorrect,alice,1,1.0,correct,hiram,0,0.36,incorrect,alice,1,1.0,correct,lewis,0,0.4,incorrect,alicia,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,jonah,0,0.2,incorrect,hester,0,0.18,incorrect,xam,0,0.25,incorrect,lewis,0,0.4,incorrect,hester,0,0.18,incorrect,jonah,0,0.2,incorrect,xam,0,0.25,incorrect,john,0,0.0,incorrect,lewis,0,0.4,incorrect,hester,0,0.18,incorrect,himene,0,0.36,incorrect,porpoise,0,0.31,incorrect,hiram,0,0.36,incorrect
"['alicia', 'alice']",hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,moses,0,0.2,incorrect,hester,0,0.18,incorrect,peter,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,rajendra,0,0.31,incorrect,jean,0,0.22,incorrect,james,0,0.4,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,tam,0,0.25,incorrect,alice,1,1.0,correct,hannah,0,0.33,incorrect,alice,1,1.0,correct,alicia,1,1.0,correct,tam,0,0.25,incorrect,hannah,0,0.33,incorrect,hester,0,0.18,incorrect,moses,0,0.2,incorrect,peter,0,0.2,incorrect,hester,0,0.18,incorrect,rajendra,0,0.31,incorrect,james,0,0.4,incorrect
"['alicia', 'alice']",alice,1,1.0,correct,mary,0,0.22,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,mary,0,0.22,incorrect,mary,0,0.22,incorrect,joseph,0,0.18,incorrect,moe,0,0.25,incorrect,alice,1,1.0,correct,emily,0,0.2,incorrect,alice,1,1.0,correct,lucy,0,0.44,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,alicia,1,1.0,correct,alicia,1,1.0,correct,alice,1,1.0,correct,ablasi,0,0.55,incorrect,alice,1,1.0,correct,hester,0,0.18,incorrect,alice,1,1.0,correct,alicia,1,1.0,correct,ablasi,0,0.55,incorrect,hester,0,0.18,incorrect,mary,0,0.22,incorrect,alice,1,1.0,correct,mary,0,0.22,incorrect,moe,0,0.25,incorrect,emily,0,0.2,incorrect,lucy,0,0.44,incorrect
