Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['jim'],tom,0,0.33,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,hester,0,0.0,incorrect,robinson,0,0.18,incorrect,hester,0,0.0,incorrect,noah,0,0.0,incorrect,hester,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,cuma,0,0.29,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,hung,0,0.0,incorrect,huck,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,robinson,0,0.18,incorrect,james,0,0.5,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,hung,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],ben,0,0.0,incorrect,ben,0,0.0,incorrect,huck,0,0.0,incorrect,ben,0,0.0,incorrect,ben,0,0.0,incorrect,sweetie,0,0.2,incorrect,chile,0,0.25,incorrect,manu,0,0.29,incorrect,ben,0,0.0,incorrect,ben,0,0.0,incorrect,honey,0,0.0,incorrect,gwyne,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,hizir,0,0.25,incorrect,ahmet,0,0.25,incorrect,huck,0,0.0,incorrect,ga,0,0.0,incorrect,jim,1,1.0,correct,pedro,0,0.0,incorrect,ben,0,0.0,incorrect,ben,0,0.0,incorrect,sweetie,0,0.2,incorrect,manu,0,0.29,incorrect,ben,0,0.0,incorrect,gwyne,0,0.0,incorrect,jim,1,1.0,correct,ahmet,0,0.25,incorrect,ga,0,0.0,incorrect,pedro,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,lesedi,0,0.22,incorrect,lesedi,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,robinson,0,0.18,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,james,0,0.5,incorrect,huck,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,huck,0,0.0,incorrect,robinson,0,0.18,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,lesedi,0,0.22,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,james,0,0.5,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect
['jim'],huck,0,0.0,incorrect,illinois,0,0.18,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,john,0,0.29,incorrect,keletso,0,0.0,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,illinois,0,0.18,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,keletso,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,huck,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,moses,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,jim,1,1.0,correct,rattlesnake,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,jim,1,1.0,correct,tuesday,0,0.0,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,nguyen,0,0.0,incorrect,hung,0,0.0,incorrect,jim,1,1.0,correct,bueno,0,0.0,incorrect,john,0,0.29,incorrect,moses,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,rattlesnake,0,0.0,incorrect,hester,0,0.0,incorrect,tuesday,0,0.0,incorrect,robinson,0,0.18,incorrect,hung,0,0.0,incorrect,bueno,0,0.0,incorrect
['jim'],huck,0,0.0,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,pap,0,0.0,incorrect,rase,0,0.0,incorrect,rase,0,0.0,incorrect,tiare,0,0.25,incorrect,haru,0,0.0,incorrect,papak,0,0.0,incorrect,whiskey,0,0.2,incorrect,tom,0,0.33,incorrect,pap,0,0.0,incorrect,huck,0,0.0,incorrect,pap,0,0.0,incorrect,jim,1,1.0,correct,hester,0,0.0,incorrect,huck,0,0.0,incorrect,sky,0,0.0,incorrect,jim,1,1.0,correct,pedro,0,0.0,incorrect,tom,0,0.33,incorrect,pap,0,0.0,incorrect,rase,0,0.0,incorrect,haru,0,0.0,incorrect,whiskey,0,0.2,incorrect,pap,0,0.0,incorrect,pap,0,0.0,incorrect,hester,0,0.0,incorrect,sky,0,0.0,incorrect,pedro,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,adam,0,0.29,incorrect,hester,0,0.0,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,adam,0,0.29,incorrect,ophi,0,0.29,incorrect,hester,0,0.0,incorrect,adam,0,0.29,incorrect,hester,0,0.0,incorrect,adam,0,0.29,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,adam,0,0.29,incorrect,han,0,0.0,incorrect,han,0,0.0,incorrect,jim,1,1.0,correct,hester,0,0.0,incorrect,adam,0,0.29,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,ophi,0,0.29,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,jim,1,1.0,correct,adam,0,0.29,incorrect,han,0,0.0,incorrect,hester,0,0.0,incorrect
['jim'],huck,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,calico,0,0.22,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hina,0,0.29,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,tom,0,0.33,incorrect,calico,0,0.22,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,ha,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,calico,0,0.22,incorrect,hester,0,0.0,incorrect,hina,0,0.29,incorrect,hester,0,0.0,incorrect,calico,0,0.22,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,ha,0,0.0,incorrect,hester,0,0.0,incorrect
"['abner', 'abner moore', 'moore']",hester,0,0.36,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,michael,0,0.33,incorrect,malome,0,0.55,incorrect,keitumetse,0,0.29,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,uncle,0,0.4,incorrect,ramesh,0,0.36,incorrect,john,0,0.22,incorrect,james,0,0.4,incorrect,silas,0,0.2,incorrect,huck,0,0.0,incorrect,hasan,0,0.4,incorrect,huseyin,0,0.17,incorrect,ha,0,0.29,incorrect,me,0,0.57,incorrect,tomas,0,0.2,incorrect,hester,0,0.36,incorrect,john,0,0.22,incorrect,michael,0,0.33,incorrect,keitumetse,0,0.29,incorrect,hester,0,0.36,incorrect,ramesh,0,0.36,incorrect,james,0,0.4,incorrect,huck,0,0.0,incorrect,huseyin,0,0.17,incorrect,me,0,0.57,incorrect,hester,0,0.36,incorrect
"['sawyer', 'tom sawyer', 'tom']",hester,0,0.5,incorrect,john,0,0.29,incorrect,hester,0,0.5,incorrect,john,0,0.29,incorrect,hester,0,0.5,incorrect,owen,0,0.43,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,huck,0,0.0,incorrect,himanshu,0,0.22,incorrect,huck,0,0.0,incorrect,pap,0,0.22,incorrect,tom,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,jim,0,0.33,incorrect,van,0,0.22,incorrect,huck,0,0.0,incorrect,hester,0,0.5,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,owen,0,0.43,incorrect,hester,0,0.5,incorrect,himanshu,0,0.22,incorrect,pap,0,0.22,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,van,0,0.22,incorrect,hester,0,0.5,incorrect
['jim'],huck,0,0.0,incorrect,hester,0,0.0,incorrect,odysseus,0,0.0,incorrect,moses,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tane,0,0.0,incorrect,friday,0,0.22,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,jonah,0,0.25,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,friday,0,0.22,incorrect,robinson,0,0.18,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,hester,0,0.0,incorrect,moses,0,0.25,incorrect,hester,0,0.0,incorrect,tane,0,0.0,incorrect,robinson,0,0.18,incorrect,jonah,0,0.25,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect
['jim'],huck,0,0.0,incorrect,willow,0,0.22,incorrect,hester,0,0.0,incorrect,willow,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,willo,0,0.25,incorrect,kovas,0,0.0,incorrect,hester,0,0.0,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,robinson,0,0.18,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,lieu,0,0.29,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,willow,0,0.22,incorrect,willow,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,kovas,0,0.0,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,hester,0,0.0,incorrect,lieu,0,0.29,incorrect,huck,0,0.0,incorrect
['jim'],huck,0,0.0,incorrect,missouri,0,0.18,incorrect,huck,0,0.0,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,hester,0,0.0,incorrect,missouri,0,0.18,incorrect,huck,0,0.0,incorrect,missouri,0,0.18,incorrect,huck,0,0.0,incorrect,missouri,0,0.18,incorrect,jim,1,1.0,correct,missouri,0,0.18,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,jim,1,1.0,correct,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect
['jim'],huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,wigwam,0,0.44,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,wigwam,0,0.44,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,huck,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,derrick,0,0.2,incorrect,hester,0,0.0,incorrect,derrick,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,derrick,0,0.2,incorrect,hester,0,0.0,incorrect,derrick,0,0.2,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,noah,0,0.0,incorrect,jim,1,1.0,correct,han,0,0.0,incorrect,jim,1,1.0,correct,capitan,0,0.2,incorrect,derrick,0,0.2,incorrect,derrick,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,derrick,0,0.2,incorrect,derrick,0,0.2,incorrect,huck,0,0.0,incorrect,noah,0,0.0,incorrect,han,0,0.0,incorrect,capitan,0,0.2,incorrect
['jim'],huck,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,raft,0,0.0,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,ra,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,jim,1,1.0,correct,raft,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,emily,0,0.25,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,jim,1,1.0,correct,pedro,0,0.0,incorrect,huck,0,0.0,incorrect,raft,0,0.0,incorrect,john,0,0.29,incorrect,ra,0,0.0,incorrect,hester,0,0.0,incorrect,raft,0,0.0,incorrect,jim,1,1.0,correct,emily,0,0.25,incorrect,hung,0,0.0,incorrect,pedro,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,aloha,0,0.0,incorrect,tom,0,0.33,incorrect,sheriff,0,0.2,incorrect,huck,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,tera,0,0.0,incorrect,huck,0,0.0,incorrect,yonder,0,0.0,incorrect,tom,0,0.33,incorrect,sheriff,0,0.2,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,serif,0,0.25,incorrect,jim,1,1.0,correct,jack,0,0.29,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,aloha,0,0.0,incorrect,sheriff,0,0.2,incorrect,john,0,0.29,incorrect,tera,0,0.0,incorrect,yonder,0,0.0,incorrect,sheriff,0,0.2,incorrect,jim,1,1.0,correct,serif,0,0.25,incorrect,jack,0,0.29,incorrect,jim,1,1.0,correct
['jim'],huck,0,0.0,incorrect,texas,0,0.0,incorrect,texas,0,0.0,incorrect,texas,0,0.0,incorrect,boat,0,0.0,incorrect,mme,0,0.33,incorrect,hester,0,0.0,incorrect,texas,0,0.0,incorrect,mark,0,0.29,incorrect,texas,0,0.0,incorrect,maria,0,0.25,incorrect,maria,0,0.25,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,kaptan,0,0.0,incorrect,jim,1,1.0,correct,hai,0,0.33,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,texas,0,0.0,incorrect,texas,0,0.0,incorrect,mme,0,0.33,incorrect,texas,0,0.0,incorrect,texas,0,0.0,incorrect,maria,0,0.25,incorrect,huck,0,0.0,incorrect,kaptan,0,0.0,incorrect,hai,0,0.33,incorrect,jim,1,1.0,correct
['jim'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,jack,0,0.29,incorrect,michael,0,0.2,incorrect,hester,0,0.0,incorrect,mme,0,0.33,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,friday,0,0.22,incorrect,ravi,0,0.29,incorrect,robinson,0,0.18,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jason,0,0.25,incorrect,jim,1,1.0,correct,hai,0,0.33,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,hester,0,0.0,incorrect,michael,0,0.2,incorrect,mme,0,0.33,incorrect,hester,0,0.0,incorrect,ravi,0,0.29,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,jason,0,0.25,incorrect,hai,0,0.33,incorrect,jim,1,1.0,correct
"['jim turner', 'turner', 'jim']",jim,1,1.0,correct,texas,0,0.36,incorrect,mary,0,0.29,incorrect,mary,0,0.29,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,texas,0,0.36,incorrect,texas,0,0.36,incorrect,jim,1,1.0,correct,texas,0,0.36,incorrect,jonah,0,0.27,incorrect,texas,0,0.36,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,jim,1,1.0,correct,hai,0,0.33,incorrect,hung,0,0.4,incorrect,jim,1,1.0,correct,huck,0,0.2,incorrect,texas,0,0.36,incorrect,mary,0,0.29,incorrect,hester,0,0.5,incorrect,texas,0,0.36,incorrect,texas,0,0.36,incorrect,texas,0,0.36,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,hung,0,0.4,incorrect,huck,0,0.2,incorrect
['jim'],hester,0,0.0,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,michael,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ramesh,0,0.22,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,kim,0,0.67,incorrect,jim,1,1.0,correct,hector,0,0.0,incorrect,jim,1,1.0,correct,humberto,0,0.18,incorrect,john,0,0.29,incorrect,michael,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ramesh,0,0.22,incorrect,john,0,0.29,incorrect,huck,0,0.0,incorrect,kim,0,0.67,incorrect,hector,0,0.0,incorrect,humberto,0,0.18,incorrect
"['bayan hooker', 'hooker', 'bayan']",havisham,0,0.31,incorrect,miss,0,0.0,incorrect,mary,0,0.44,incorrect,pap,0,0.25,incorrect,gadget,0,0.22,incorrect,ferry,0,0.36,incorrect,pap,0,0.25,incorrect,pap,0,0.25,incorrect,hawkins,0,0.33,incorrect,papa,0,0.44,incorrect,watson,0,0.36,incorrect,hester,0,0.5,incorrect,watson,0,0.36,incorrect,miss watson,0,0.25,incorrect,babam,0,0.6,incorrect,mark,0,0.25,incorrect,ha,0,0.29,incorrect,ha,0,0.29,incorrect,watson,0,0.36,incorrect,huck,0,0.4,incorrect,miss,0,0.0,incorrect,pap,0,0.25,incorrect,ferry,0,0.36,incorrect,pap,0,0.25,incorrect,papa,0,0.44,incorrect,hester,0,0.5,incorrect,miss watson,0,0.25,incorrect,mark,0,0.25,incorrect,ha,0,0.29,incorrect,huck,0,0.4,incorrect
['jim'],jim,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,adam,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,orpheus,0,0.0,incorrect,huck,0,0.0,incorrect,nguyen,0,0.0,incorrect,huy,0,0.0,incorrect,jim,1,1.0,correct,charon,0,0.0,incorrect,huck,0,0.0,incorrect,adam,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huy,0,0.0,incorrect,charon,0,0.0,incorrect
['jim'],huck,0,0.0,incorrect,tom,0,0.33,incorrect,huck,0,0.0,incorrect,nowheres,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,toi,0,0.33,incorrect,jim,1,1.0,correct,juan,0,0.29,incorrect,tom,0,0.33,incorrect,nowheres,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,huck,0,0.0,incorrect,james,0,0.5,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,toi,0,0.33,incorrect,juan,0,0.29,incorrect
['jim'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,omar,0,0.29,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,hercules,0,0.0,incorrect,hina,0,0.29,incorrect,huck,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,huck,0,0.0,incorrect,salvador,0,0.0,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,santiago,0,0.18,incorrect,pedro,0,0.0,incorrect,hester,0,0.0,incorrect,omar,0,0.29,incorrect,john,0,0.29,incorrect,hina,0,0.29,incorrect,john,0,0.29,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,salvador,0,0.0,incorrect,hung,0,0.0,incorrect,pedro,0,0.0,incorrect
['jim'],huck,0,0.0,incorrect,john,0,0.29,incorrect,moses,0,0.25,incorrect,interpret,0,0.17,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hiro,0,0.29,incorrect,hoops,0,0.0,incorrect,terpret,0,0.0,incorrect,huck,0,0.0,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,jim,1,1.0,correct,hester,0,0.0,incorrect,john,0,0.29,incorrect,interpret,0,0.17,incorrect,hester,0,0.0,incorrect,hiro,0,0.29,incorrect,terpret,0,0.0,incorrect,john,0,0.29,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect,hung,0,0.0,incorrect,hester,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,gatsby,0,0.0,incorrect,ramesh,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,gregor,0,0.0,incorrect,ruya,0,0.0,incorrect,han,0,0.0,incorrect,han,0,0.0,incorrect,gregorio,0,0.18,incorrect,juan,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,ramesh,0,0.22,incorrect,hester,0,0.0,incorrect,tom,0,0.33,incorrect,ruya,0,0.0,incorrect,han,0,0.0,incorrect,juan,0,0.29,incorrect
['jim'],hester,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ramesh,0,0.22,incorrect,hester,0,0.0,incorrect,james,0,0.5,incorrect,jim,1,1.0,correct,huck,0,0.0,incorrect,jim,1,1.0,correct,ahmet,0,0.25,incorrect,jim,1,1.0,correct,hai,0,0.33,incorrect,jim,1,1.0,correct,hector,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ramesh,0,0.22,incorrect,james,0,0.5,incorrect,huck,0,0.0,incorrect,ahmet,0,0.25,incorrect,hai,0,0.33,incorrect,hector,0,0.0,incorrect
"['john', 'joh']",hester,0,0.22,incorrect,moses,0,0.25,incorrect,jonah,0,0.75,correct,david,0,0.0,incorrect,john,1,1.0,correct,john,1,1.0,correct,hester,0,0.22,incorrect,john,1,1.0,correct,peter,0,0.0,incorrect,paul,0,0.0,incorrect,john,1,1.0,correct,john,1,1.0,correct,huck,0,0.29,incorrect,huck,0,0.29,incorrect,huck,0,0.29,incorrect,jason,0,0.67,incorrect,huck,0,0.29,incorrect,huck,0,0.29,incorrect,huck,0,0.29,incorrect,hester,0,0.22,incorrect,moses,0,0.25,incorrect,david,0,0.0,incorrect,john,1,1.0,correct,john,1,1.0,correct,paul,0,0.0,incorrect,john,1,1.0,correct,huck,0,0.29,incorrect,jason,0,0.67,incorrect,huck,0,0.29,incorrect,hester,0,0.22,incorrect
