line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
987,Dr. Seward’s Diary.,Dr. Seward's Diary,38.94,27.535,Dr. Seward's journal,35.186,24.88,From the journal of Dr. Seward,22.839,13.135
988,"26 September.—Truly there is no such thing as finality. Not a week since I said “Finis,” and yet here I am starting fresh again, or rather going on with the same record. Until this afternoon I had no cause to think of what is done. Renfield had become, to all intents, as sane as he ever was. He was already well ahead with his fly business; and he had just started in the spider line also; so he had not been of any trouble to me. I had a letter from Arthur, written on Sunday, and from it I gather that he is bearing up wonderfully well. Quincey Morris is with him, and that is much of a help, for he himself is a bubbling well of good spirits. Quincey wrote me a line too, and from him I hear that Arthur is beginning to recover something of his old buoyancy; so as to them all my mind is at rest. As for myself, I was settling down to my work with the enthusiasm which I used to have for it, so that I might fairly have said that the wound which poor Lucy left on me was becoming cicatrised. Everything is, however, now reopened; and what is to be the end God only knows. I have an idea that Van Helsing thinks he knows, too, but he will only let out enough at a time to whet curiosity. He went to Exeter yesterday, and stayed there all night. To-day he came back, and almost bounded into the room at about half-past five o’clock, and thrust last night’s “Westminster Gazette” into my hand.","• September 26 After all, nothing ever really ends. Since the day I wrote the word ""end"" in my diary, it hasn't even been a week, yet I have had to pick up the pen again to continue recording my concerns, and the unfortunate thing is that I still cannot avoid the matters that I thought should have ended. Indeed, until this afternoon, I had no reason to think about anything from the past. Patient Renfield has become more docile than ever. For the past few weeks, he has only been taking care of his swarm of flies. And now, he seems to be mesmerized by the spiders, so I am no longer disturbed by him. I just received Arthur's letter written on Sunday. According to what he said in the letter, I understand he is gradually getting better. Quincey Morris is with him to help him return to normal life after the recent severe blows. Morris has always been an energetic and enthusiastic young man. He also just sent a letter informing me that Arthur has somewhat regained the joy of life. That puts my mind at ease. As for myself, I also tried to get to work with my usual enthusiasm. I can completely trust that the wound left by the tragic death of poor little Lucy is healing day by day. Yesterday, Van Helsing went to Exetel and only returned today. Around five in the afternoon, he came to find me with the Westminster Gazette evening edition in hand.",8.97,8.433,"September 26 - Indeed, there is no such thing as an end. It hasn't even been a week since I said ""the end"" and here I am making a fresh start again or continuing the same record. Until this afternoon, I hadn't needed to think about what was happening. Renfield, from any perspective, is more sane than ever. He had already made considerable progress with the fly business; he recently started on the spider series as well; so he wasn't causing me any trouble. I received a letter from Arthur written on Sunday, and from this letter, I understand that he is coping perfectly with what he has been through. Quincey Morris is with him, which is a great help, as he is a great source of morale. Quincey also wrote a line, and from him, I learned that Arthur is starting to regain his old vitality; thus, I was relieved about this matter. As for me, I was sitting down to my work with the enthusiasm I once had; thus, I could honestly say that the wound left by poor Lucy was beginning to heal. But all the wounds have reopened; only God knows what the end will be. I think Van Helsing himself believes he knows, but each time he only lets slip just enough to arouse curiosity. He went to Exeter yesterday and stayed there all night. He returned today and almost literally burst into my room around half-past five, thrusting last evening's Westminster Gazette into my hand.",24.044,23.73,"September 26. Truly, there is nothing that is definitive. Not a week has passed since I said ""Finis,"" and here I am starting again, or rather, continuing my old record. Until this afternoon, I had no reason to think about what I am doing. Renfield had become, against all odds, as sane as ever. He was already well advanced in his fly business, and had started on the line of spiders; so he had not caused me any trouble. I received a letter from Arthur written on Sunday, and from its content, it seems to me that he is bearing it very well. Quincey Morris is with him, and that helps him a lot, as he himself is a bubbling source of good humor. Quincey also wrote me a line, and through him, I know that Arthur is regaining some of his old animation; as for them, then, my mind is at ease. As for myself, I was settling into work with the enthusiasm I used to have for it, so I could well have said that the wound caused by poor Lucy's disappearance had begun to heal. However, everything has opened up again; and how it will end, only God knows. I have the vague impression that Van Helsing also thinks he knows something, but he only hints enough to stimulate curiosity. Yesterday he went to Exeter, and stayed there overnight. He returned today, and almost jumped into my room around half-past five, putting last night's Westminster Gazette in my hands.",31.78,31.514
989,“What do you think of that?” he asked as he stood back and folded his arms.,"— What do you think about this? - He said as he handed me the newspaper and took a few steps back, arms crossed in front of his chest.",10.223,6.894,"Standing back with his arms crossed, he asked, ""What do you say to this?""",13.046,7.536,"–What do you think about that? – he asked me, as he stepped back and crossed his arms.",21.793,16.71
990,"I looked over the paper, for I really did not know what he meant; but he took it from me and pointed out a paragraph about children being decoyed away at Hampstead. It did not convey much to me, until I reached a passage where it described small punctured wounds on their throats. An idea struck me, and I looked up. “Well?” he said.","I just skimmed through the newspaper, because to be honest, I still didn't understand what he was implying. But he stepped forward, gently snatched the newspaper back, and showed me an article about the missing children in the area around Hampstead, all of whom had been found. I didn't find anything special until I was startled to realize that all the missing children had a small wound, resembling bite marks on their necks. A thought suddenly flashed in my mind, causing me to look up straight into Van Helsing's eyes. — What do you think?",3.504,2.005,"I glanced through the newspaper because I really didn't understand what he meant; but he took the newspaper from my hand and pointed to a paragraph about children being lured away and abducted in Hampstead. This didn't mean much to me until I came to the part describing the wounds made by small punctures in their throats. An idea came to my mind and I looked up. ""Well?"" he said.",27.944,26.886,"I looked at the newspaper, as I really didn't know what he wanted to tell me; but he took it from me and pointed to some paragraphs about some children who had been lured with deceit in Hampstead. The news didn't make much sense to me until I reached a passage where it described small puncture wounds on their throats. An idea crossed my mind, and I looked up. –Well? – he said.",39.33,38.542
991,“It is like poor Lucy’s.”,— That is exactly what happened to Lucy.,14.491,5.67,"""Like poor Lucy's.""""",25.276,14.536,–They are like those of poor Lucy.,18.278,7.268
992,“And what do you make of it?”,— So how do you explain that?,19.182,10.787,"“So, what do you make of this?”",51.437,45.18,–And what do you conclude from that?,27.127,19.494
993,“Simply that there is some cause in common. Whatever it was that injured her has injured them.” I did not quite understand his answer:—,"— It's very simple, everything has a cause. Whatever injured Lucy also injured the children. — Right... indirectly, but also not without some directness!",6.77,3.469,“Only that the causes of these two events are connected. Whatever harmed Lucy is the same thing that harmed them.” I didn't quite understand the answer:,16.533,12.41,–Simply that there is some common cause. That which hurt her has hurt them. I didn't fully understand his response.,17.359,13.142
994,"“That is true indirectly, but not directly.”","— Right... indirectly, but also not without some directness!",17.698,12.011,"“This is indirectly true, if not directly.”",40.41,31.239,"–That is true indirectly, but not directly.",78.512,77.255
995,"“How do you mean, Professor?” I asked. I was a little inclined to take his seriousness lightly—for, after all, four days of rest and freedom from burning, harrowing anxiety does help to restore one’s spirits—but when I saw his face, it sobered me. Never, even in the midst of our despair about poor Lucy, had he looked more stern.","— What do you mean, professor? To be honest, I don't understand what the professor intended to say after that answer. I was about to complain that he often speaks cryptically, or that his nerves still seemed unsettled after the recent stressful days, but when I looked at his face, I immediately changed my mind. Indeed, never before, even when Lucy's illness drove us to the brink of despair, had Van Helsing appeared so terrified.",12.405,10.984,"“What do you mean, Professor?” I asked. I was inclined to take his seriousness a bit lightly -because after all, four days of rest and relief from burning, nerve-wracking anxieties help restore one's cheerfulness- but seeing his face brought me to my senses. I had never seen him more stern than this (even in the midst of our despair over poor Lucy) until today.",42.587,41.781,"–What do you mean by that, professor? – I asked him. I was somewhat inclined to take his seriousness as a joke, because, after all, four days of rest and freedom from the horrifying and exhausting anxiety help one to regain good spirits. But when I saw his face, I became somber. Never; not even in the midst of our despair for poor Lucy, had he shown such a serious expression.",39.623,38.863
996,"“Tell me!” I said. “I can hazard no opinion. I do not know what to think, and I have no data on which to found a conjecture.”","— So, what does the professor think? Please, professor, explain it to me! Perhaps I can only imagine it but don't know how to reason it out.",6.517,3.337,“Tell me!” I said. “I can't guess. I don't know what to think and I don't have any data to make an assumption.”,34.771,32.772,"–How? – I said to him-. I cannot venture opinions. I don't know what to think, and I have no data on which to base a conjecture.",45.202,43.675
997,"“Do you mean to tell me, friend John, that you have no suspicion as to what poor Lucy died of; not after all the hints given, not only by events, but by me?”","— My friend John, you won't make me believe that you have no suspicions about what could have caused Lucy's death, will you? Of course, I am not just presenting the facts, but also providing the long-standing comments and thoughts to help you understand the issue.",11.145,8.518,"""So, are you telling me, my friend John, that you have no suspicions regarding the cause of poor Lucy's death; despite not only the events but also the numerous hints I've given?""""",22.372,20.015,"–Do you mean to tell me, my friend John, that you have no suspicion about the reason why poor Lucy died; you have none after all the clues given, not only by the facts but also by me?",44.867,43.454
998,“Of nervous prostration following on great loss or waste of blood.”,"— Perhaps it is physical exhaustion due to losing too much... too much blood, is that right? — So that excessive blood loss you mentioned, do you know what caused it?",3.534,1.275,“Lucy died from a nervous breakdown following a large amount of blood loss.”,15.048,8.549,"–From nervous prostration, as a consequence of a great loss or depletion of blood.",22.75,17.396
999,"“And how the blood lost or waste?” I shook my head. He stepped over and sat down beside me, and went on:—","I shook my head in resignation. Seeing this, he sat down beside me and continued his story:",21.186,18.143,"“What about blood loss?” I shook my head from side to side to indicate no. He took a step forward and sat down next to me, continuing to speak:",23.303,20.653,–And how was the blood lost or spent? I shook my head. The teacher approached me and sat by my side.,27.016,24.116
1000,"“You are clever man, friend John; you reason well, and your wit is bold; but you are too prejudiced. You do not let your eyes see nor your ears hear, and that which is outside your daily life is not of account to you. Do you not think that there are things which you cannot understand, and yet which are; that some people see things that others cannot? But there are things old and new which must not be contemplate by men’s eyes, because they know—or think they know—some things which other men have told them. Ah, it is the fault of our science that it wants to explain all; and if it explain not, then it says there is nothing to explain. But yet we see around us every day the growth of new beliefs, which think themselves new; and which are yet but the old, which pretend to be young—like the fine ladies at the opera. I suppose now you do not believe in corporeal transference. No? Nor in materialisation. No? Nor in astral bodies. No? Nor in the reading of thought. No? Nor in hypnotism——”","— You are very intelligent, John. You have very sound reasoning and are also very honest, but you have not avoided subjective prejudices. You don't pay attention to things, and clearly, that has not become a part of your daily life, so you never grasp anything for sure. Don't you think there are things in this world that, although you don't understand, still exist? And then some of us can see things that others cannot see! But to be fair, there are still many things in this world that people cannot understand because they either know or contemplate or perceive - those things are different from what they were taught. That's it! That is the flaw of science: science always wants to explain everything, and when it can't, it will declare that there is nothing to explain. However, we can see new theories every day, or rather, theories that claim to be new emerge somewhere, but in fact, they are just old theories dressed up to look new, like the beauties we see in theaters. Now, may I continue to ask, do you believe in the transformation of bodies? Will you answer no? You also don't believe in the theory of materialization? Also no? What about talismans? Yes or no? And the theory of mind reading? Again no?",9.306,8.65,"“You are a smart person, my friend John; you reason well and have a bold mind; but you are very prejudiced. You neither allow your eyes to see nor your ears to hear, and anything outside your daily life has no importance to you. Don't you believe that there are some things that exist even if you can't understand them, that some people see things that others cannot? But there are old and new things that people should not see with their eyes, because these people know what others have told them - or think they know. Ah, the flaw of our science is that it wants to explain everything; if it doesn't explain, it says there is nothing to explain. But every day we see new beliefs developing around us that consider themselves new; but in fact, these are old beliefs trying to appear new - just like the lovely ladies at the opera. I suppose you don't believe in matter transfer now. No? Nor in materialization. No? Nor in spirits. No? Nor in thought reading. No? Nor in hypnotism...”",33.556,33.202,"–You are a clever man, friend John; and you have a sharp mind, but you also have too many prejudices. You do not let your eyes see and your ears hear, and what is beyond your daily life does not interest you. Do you not think that there are things you cannot understand, and yet they exist? That some people can see things and others cannot? But there are old and new things that should not be seen by the eyes of men, because they believe or think they believe in things that other men have told them. Ah, it is the error of our science to want to explain everything! And if it cannot explain it, it says there is nothing to explain. But you see around us that new beliefs grow every day, which consider themselves new, and yet they are the old ones, pretending to be young like the fine ladies at the opera. I suppose you do not believe in bodily transfer. No? Nor in materialization. No? Nor in astral bodies. No? Nor in thought reading. No? Nor in hypnotism...",45.022,44.747
1001,"“Yes,” I said. “Charcot has proved that pretty well.” He smiled as he went on: “Then you are satisfied as to it. Yes? And of course then you understand how it act, and can follow the mind of the great Charcot—alas that he is no more!—into the very soul of the patient that he influence. No? Then, friend John, am I to take it that you simply accept fact, and are satisfied to let from premise to conclusion be a blank? No? Then tell me—for I am student of the brain—how you accept the hypnotism and reject the thought reading. Let me tell you, my friend, that there are things done to-day in electrical science which would have been deemed unholy by the very men who discovered electricity—who would themselves not so long before have been burned as wizards. There are always mysteries in life. Why was it that Methuselah lived nine hundred years, and ‘Old Parr’ one hundred and sixty-nine, and yet that poor Lucy, with four men’s blood in her poor veins, could not live even one day? For, had she live one more day, we could have save her. Do you know all the mystery of life and death? Do you know the altogether of comparative anatomy and can say wherefore the qualities of brutes are in some men, and not in others? Can you tell me why, when other spiders die small and soon, that one great spider lived for centuries in the tower of the old Spanish church and grew and grew, till, on descending, he could drink the oil of all the church lamps? Can you tell me why in the Pampas, ay and elsewhere, there are bats that come at night and open the veins of cattle and horses and suck dry their veins; how in some islands of the Western seas there are bats which hang on the trees all day, and those who have seen describe as like giant nuts or pods, and that when the sailors sleep on the deck, because that it is hot, flit down on them, and then—and then in the morning are found dead men, white as even Miss Lucy was?”","So what do you say about hypnosis? — Of course, the scientist Charcot has provided us with quite a bit of evidence... He smiled and continued with his arguments: — So you have been convinced, haven't you! Obviously, you understand the mechanisms of the theories very well and you have also paid attention to old man Charcot's way of proving things! Yet he is no longer with us. Hey, my dear friend John, do I need to understand that you only acknowledge the facts, or the results of the facts, in a simple way without delving deeper into the matter? No? Then how should I explain it? Please don't forget that I am also an expert in mental illnesses! Regarding your acceptance of the theory of somnambulism, yet completely denying telepathy! My friend, let me tell you: in this day and age, people are well aware that electricity is generated from the very materials for which the inventors of the past paid with their lives. Back then, their inventions were considered fraudulent witchcraft, a blasphemous act, and thus they were burned at the stake. Life is always full of mysteries. Why did Methuselah live for nine hundred years, while our poor little Lucy, despite receiving blood transfusions from four people, couldn't live for another day? Because if she had lived just one more day, perhaps we could have saved her! Do you thoroughly understand the mystery of life and death? Do you also have a comprehensive knowledge of comparative anatomy? Now, tell me, why are some men violent while others are not? Are you sure you can explain the phenomenon that while other spiders die young, the giant spider that lived for centuries in the tower of an old church in Spain kept growing and growing until it was strong enough to crawl down and drink all the oil from the lamps in the temple? Moreover, how do you explain to me why, in the vast plains of South America, and in other places as well, bats not only roam at night to suck the blood of small animals but also dare to pierce the arteries of large horses to drink to their heart's content? How do you explain that on some islands in the Atlantic, bats - yes, still bats - always hang from tree branches, waiting for sailors to fall asleep on the decks due to the hot weather, and then swoop down on them, and in the morning, people find them no longer breathing, having died from blood loss just like Lucy?",11.921,11.632,"“Yes,” I said, “Charcot proved it very well.” He smiled as he continued: “So, that subject has settled within you. Yes? And of course, then you know how it works and you can trace it to the soul of the patient influenced by the great Charcot -unfortunately no longer with us- and his thoughts. No? Then, my friend John, should I conclude that you have only accepted the truth and allowed the gap between the proposition and the result to settle within you? No? Then tell me -because I study the brain- how is it that you accept hypnotism but reject thought reading. Let me tell you this, my friend, today in the science of electricity, things are being done that the very men who discovered electricity -who until recently would have been burned for witchcraft- would consider heretical. There are always mysteries in life. Why did Methuselah live nine hundred years and Old Parr one hundred and sixty-nine years, but that poor Lucy, with the blood of four men coursing through her veins, could not live even one day? Because if she had lived one more day, we could have saved her. Do you know the entire mystery of life and death? Do you know comparative anatomy in all its aspects and can you explain why some people have animalistic traits and others do not? Can you tell me why some spiders die young and quickly, while a large spider can live for centuries in the tower of an old Spanish church, growing until it comes down to drink the oil from all the church lamps? Can you explain to me why in the Pampas, yes, and in other places too, there are bats that come at night to open the veins of cattle and horses and drain them; how on some islands of the Western seas, there are bats that hang from trees all day, described by those who see them as giant walnuts or silkworm cocoons, and then fly over sailors sleeping on deck because it’s hot, and then - and then in the morning those sailors are found dead, as white as Miss Lucy?”",34.709,34.532,"–Yes -I said-. Charcot has proven this last point quite well. My teacher smiled as he continued: –So you are satisfied with that. Yes? And of course, then you understand how he acts and can follow the mind of the great Charcot. What a pity he is no longer alive! He was within the very soul of the patient he treated. Isn't that so? Then, my friend John, I must deduce that you simply accept the facts, and are satisfied to leave completely blank from the premise to the conclusion. Isn't that so? Then tell me, for I am a student of the brain, how do you accept hypnotism and reject thought reading? Let me tell you, my friend, that there are currently things in physical sciences that would have been considered impious by the same man who discovered electricity, who not long ago could have been burned as a sorcerer. There are always mysteries in life. Why did Methuselah live nine hundred years, and ""Old Parr"" one hundred and sixty-nine, and yet poor Lucy, with the blood of four men running through her veins, could not live even a day? Well, if she had lived one more day, we could have saved her. Do you know all the mysteries of life and death? Do you know all comparative anatomy to be able to say why the qualities of brutes are found in some men, and not in others? Can you tell me why, if all spiders die small and quickly, why did that great spider live for centuries in the tower of an old Spanish church, and grew, until descending it could drink the oil from all the lamps in the church? Can you tell me why in the pampas, oh, and in many other places, there are bats that come during the night and open the veins of cattle and horses to suck them and dry their veins? How in some islands of the western seas there are bats that hang all day from the trees, and those who have seen them describe them as giant nuts or pods, and when sailors sleep on deck, because it is very hot, they fly over them and then in the morning their corpses are found, as white as Miss Lucy's?",42.062,41.912
1002,"“Good God, Professor!” I said, starting up. “Do you mean to tell me that Lucy was bitten by such a bat; and that such a thing is here in London in the nineteenth century?” He waved his hand for silence, and went on:—","— My God! Professor, are you saying that Lucy is the victim of some kind of bat? And here, in this city of London in the mid-nineteenth century, a similar thing could happen? He waved his hand to signal me to be quiet and continued:",12.022,9.188,"“My God, Professor!” I said, recoiling. “Are you trying to tell me that Lucy was bitten by this kind of bat and that such a thing happened in the nineteenth century in London?” He waved his hand for me to be silent and continued his words:",49.13,48.163,"–Holy God, professor! – I said, standing up-. Do you mean to tell me that Lucy was bitten by one of those bats, and that something like that is here in London, in the 19th century? He moved his hand, asking me for silence, and continued:",36.112,34.821
1003,"“Can you tell me why the tortoise lives more long than generations of men; why the elephant goes on and on till he have seen dynasties; and why the parrot never die only of bite of cat or dog or other complaint? Can you tell me why men believe in all ages and places that there are some few who live on always if they be permit; that there are men and women who cannot die? We all know—because science has vouched for the fact—that there have been toads shut up in rocks for thousands of years, shut in one so small hole that only hold him since the youth of the world. Can you tell me how the Indian fakir can make himself to die and have been buried, and his grave sealed and corn sowed on it, and the corn reaped and be cut and sown and reaped and cut again, and then men come and take away the unbroken seal and that there lie the Indian fakir, not dead, but that rise up and walk amongst them as before?” Here I interrupted him. I was getting bewildered; he so crowded on my mind his list of nature’s eccentricities and possible impossibilities that my imagination was getting fired. I had a dim idea that he was teaching me some lesson, as long ago he used to do in his study at Amsterdam; but he used then to tell me the thing, so that I could have the object of thought in mind all the time. But now I was without this help, yet I wanted to follow him, so I said:—","— Can you explain why turtles live longer than many human generations, why elephants witness the rise and fall of human dynasties, and why parrots only die when bitten by a cat or a dog? Can you tell me the reason why humans, at all times and in all places, desire to live forever? We all know - as science has confirmed - that toads can live for thousands of years in a small cave under the rocks. Now, explain to me, why can an Indian ascetic sacrifice himself and bury himself, then have someone seal the tomb and sow wheat on it. Why do people continue to sow seeds on it after the first harvest, and why, when these new crops are harvested, do they come and unseal the tomb to find the ascetic lying inside, not dead, but suddenly standing up to walk with them? He suddenly fell silent. As for me, I felt like my head was about to explode. Van Helsing was making me endure all sorts of bizarre natural phenomena, things that couldn't be turned into possibilities, which my imagination, though very rich, still couldn't fathom. I suspected that he was trying to prove something to me, similar to what he had done in Amsterdam in the past, except that back then, he just wanted to find a way to tell me the purpose of his lecture so that I could grasp his lesson in the most impressive way. But today, I couldn't grasp the starting point of his story, and to be honest, I had no intention of following the scholarly idea and the sequence of events he had outlined.",9.391,8.89,"“Can you tell me why the turtle lives longer than human generations; why the elephant continues to live long enough to see dynasties, and why the parrot does not die from anything other than a cat or dog bite or another disease? Can you tell me why, throughout the ages and in every corner of the world, some people believe in the existence of a few people who, if allowed, live forever - the existence of men and women who cannot die? We know - because science has confirmed this fact - that there are toads trapped in rocks for thousands of years; trapped in a tiny hole that has held them since the youth of the world. Can you tell me how the Indian fakir makes himself die and gets buried, has his grave sealed, corn planted over it, harvested, and then planted and harvested again, and then, when people come and lift the unbroken seal, the Indian fakir is found lying there, not dead, and gets up and walks among them as before?” I interrupted him here. I was beginning to feel dizzy; my mind was so filled with the oddities of nature and possible impossibilities that my imagination was inadequate in the face of it. I had a vague idea that he was lecturing me as he had done long ago in the study room in Amsterdam; but back then, he would tell me what he was teaching me, so that the subject would always be on my mind. But now, he was not helping me, yet I wanted to grasp what he was saying, and so I said:",29.747,29.472,"–Can you tell me why a turtle lives much longer than many generations of men? Why does the elephant continue to live until it has seen dynasties, and why does the parrot never die unless it is bitten by a cat or a dog, or some other accident? Can you tell me why in all ages and places men believe that there are some men who live if they are allowed to, that is, that there are some men and women who do not die a natural death? We all know, because science has attested to the fact, that some little frogs have been enclosed in rock formations for thousands of years, in a small hole that has sustained them since the early years of the world. Can you tell me how the Hindu fakir can let himself die and be buried, and seal his tomb by planting corn over it, and that the corn matures and is harvested and shelled and sown and matures and is harvested again, and then men come and remove the unbroken seal and find the Hindu fakir there, not dead, but rising and walking among them as before? And upon arriving here, I interrupted him. I was losing control; I was piling up in my mind his list of all the ""possible"" eccentricities and impossibilities to such an extent that my imagination seemed to have caught fire. I had the vague idea that he was giving me some kind of lesson, as he used to do some time ago in his studio in Amsterdam; but he used to tell me things in a way that I could keep the object in my mind all the time. But now I was without this help, and yet I wanted to follow him, so I said:",33.042,32.806
1004,"“Professor, let me be your pet student again. Tell me the thesis, so that I may apply your knowledge as you go on. At present I am going in my mind from point to point as a mad man, and not a sane one, follows an idea. I feel like a novice lumbering through a bog in a mist, jumping from one tussock to another in the mere blind effort to move on without knowing where I am going.”","— Professor, - I said - please consider me as a beloved student of yours like in the old days. Please speak directly to the point so that I can relate to the theories you taught me back then; only then can I hope to understand what you intend to say. At this moment, I am no different from a madman; my mind is completely unwise to connect the examples you just mentioned. I feel like a child floundering from one bush to another in a foggy swamp, not knowing where I should go.",11.107,9.59,"“Professor, allow me to be your favorite student once again. Tell me your thesis so that I can apply your knowledge to this argument while you continue your speech. Right now, I am jumping from topic to topic like a madman, not like an intelligent person following a thought in my mind. I feel like a novice who, without knowing where he is going, continues to blindly move forward, stumbling from one clump of grass to another and falling into a swamp in the fog.”",17.567,16.186,"–Master, allow me to be your favorite disciple once again. Tell me the thesis, so that I can apply your knowledge as you advance. At the moment, I am going from one point to another like a madman, and not like a sane person who follows an idea. I feel like a novice stumbling through a swamp shrouded in fog, jumping from one bush to another in the blind effort to walk without knowing where I am going.",42.585,41.881
1005,"“That is good image,” he said. “Well, I shall tell you. My thesis is this: I want you to believe.”","— Not bad, you have quite an imagination. Alright then, I will say immediately what I intend to say: I want you to believe.",25.943,23.3,"“This is a good image,” he said. “Alright, I will tell you. My argument is this: I want you to believe.”",62.95,61.601,"–That is a good image -he told me-. Well, I will tell you. My thesis is this: I want you to believe.",54.9,53.36
1006,“To believe what?”,— Believe in what...?,18.278,7.268,“What should I believe in?”,25.276,14.536,–What do you think it creates?,16.15,6.567
1007,"“To believe in things that you cannot. Let me illustrate. I heard once of an American who so defined faith: ‘that faculty which enables us to believe things which we know to be untrue.’ For one, I follow that man. He meant that we shall have an open mind, and not let a little bit of truth check the rush of a big truth, like a small rock does a railway truck. We get the small truth first. Good! We keep him, and we value him; but all the same we must not let him think himself all the truth in the universe.”","— You must believe in things that you have never believed in before. Let me explain. Once, I heard an American define faith like this: “Faith is a discipline that allows us to believe in things we consider untrue.” I completely understand his point. He meant that we need to keep our minds wise and not let a small truth hinder the progress of a greater truth. The important thing is that first, we must understand that small truth, but we need to properly evaluate its true value and not let ourselves be convinced that it is the truth of the entire vast universe.",16.174,15.057,"“To believe in things you can't believe. Let me explain with an example: Once, I heard of an American who explained faith as ‘the thing that makes us believe in things we know are not true’. I am particularly following this man. He wants to say that we should be open-minded and not let a small piece of reality, like a small stone in front of a freight car, prevent us from seeing a larger reality. First, we learn the small truth. Great! We hold onto it and value it, but at the same time, we should not let it think that it is the entire reality of the universe.”",16.806,15.729,"–That believes in things that cannot be. Allow me to illustrate. Once I heard an American define faith in this way: ""It is that faculty that allows us to believe in what we know is not true."" For once, I followed that man. He meant that we must keep an open mind and not let a small piece of truth interrupt the torrent of the great truth, just as a stone can derail a train. First, we obtain the small truth. Fine! We keep it and evaluate it; but at the same time, we must not allow it to believe itself to be the entire truth of the universe.",18.046,16.93
1008,“Then you want me not to let some previous conviction injure the receptivity of my mind with regard to some strange matter. Do I read your lesson aright?”,"— So, professor, are you saying that preconceived notions cannot become obstacles to acknowledging other more specific ideas? — Ah!",4.231,1.547,"“So, you want me not to let a view from the past affect the way my mind perceives a strange subject. Have I understood your lesson correctly?”",24.226,21.237,"–So, you don't want any prior conviction to disturb the receptivity of my mind in relation to something very strange. Am I interpreting your lesson correctly?",19.257,15.9
1009,"“Ah, you are my favourite pupil still. It is worth to teach you. Now that you are willing to understand, you have taken the first step to understand. You think then that those so small holes in the children’s throats were made by the same that made the hole in Miss Lucy?”","You have always been one of my best students! I never need to spend much time explaining anything to you! Now, you are ready to delve into the issue as a first step, and I believe you will understand. So, do you think the small wounds on the children's necks all have the same cause as the wounds we saw on Lucy's neck?",6.584,4.552,"“Ah, you are still my favorite student. It is worth teaching you. Now that you are ready to understand, you have taken the first step on the path to understanding. So, do you think that the small holes in the children's necks were made by the same thing that made the hole in Miss Lucy's neck?”",46.287,45.373,"–Ah! You are still my favorite student. It is worth teaching you. Now that you are eager to understand, you have taken the first step towards understanding. Do you think those small holes in the children's throats were made by the same thing that made the punctures in Miss Lucy?",46.032,45.057
1010,“I suppose so.” He stood up and said solemnly:—,"— Yes, I suppose... Van Helsing suddenly stood up.",13.448,7.142,"""I guess so!"""" He stood up and said solemnly:",48.415,44.71,–That's what I suppose. He stood up and said solemnly:,54.074,50.52
1011,"“Then you are wrong. Oh, would it were so! but alas! no. It is worse, far, far worse.”","— So you were wrong, my friend John. Oh! If only the truth were like that, how much better it would be! But, oh Lord! it is not. The truth is much more terrible, much more indeed.",6.299,3.544,"“Then you are mistaken. Ah, I wish it were so. But alas! No! Much worse, much, much worse.”",27.321,22.074,"–Then, you are mistaken. Oh, if only it were so! But it is not! It is much worse, much, much worse.",26.143,22.419
1012,"“In God’s name, Professor Van Helsing, what do you mean?” I cried.","— My God! Professor, what are you trying to say that I don't understand?",11.469,6.02,"“For God's sake, Professor Van Helsing, what are you trying to say?” I exclaimed.",37.185,33.381,"–In the name of God, Professor Van Helsing, what is it that you mean?",40.789,36.821
1013,"He threw himself with a despairing gesture into a chair, and placed his elbows on the table, covering his face with his hands as he spoke:—","He let himself fall heavily into the chair, his elbows slammed onto the table, and he covered his face with his hands, looking utterly despondent. I was stunned when I heard the professor utter a heavy sentence: — What a pity!",16.591,14.075,"With a reckless movement, he dropped himself into the chair and, resting his elbows on the table, covered his face with his hands as he spoke:",48.787,46.92,"He let himself fall into a chair with a gesture of despair, and placed his elbows on the table, covering his face with his hands as he spoke.",65.855,64.733
1014,“They were made by Miss Lucy!”,Those children are actually the victims of Lucy?,12.185,4.768,“Miss Lucy made them!”,23.263,13.833,–They were made by Miss Lucy!.,71.941,68.037
1015,CHAPTER XV,CHAPTER 15,70.711,50.0,XV,36.788,36.788,XV.– DOCTOR SEWARD'S DIARY (continued),12.185,4.768
1016,DR. SEWARD’S DIARY—continued.,Dr. Seward's Diary (continued),22.839,13.135,Dr. Seward's journal (continued),22.839,13.135,XV.– DOCTOR SEWARD'S DIARY (continued),12.185,4.768
1017,FOR a while sheer anger mastered me; it was as if he had during her life struck Lucy on the face. I smote the table hard and rose up as I said to him:—,"If Lucy were still alive, I surely wouldn't have lost my temper like that. — Professor, are you crazy? - I slammed the table and stood up, shouting, my face flushed with anger.",5.64,2.876,"For a while, I was under the influence of pure anger; it felt as if the Doctor had struck Lucy's face while she was alive. I slammed the table hard and stood up, saying: ""Dr. Van Helsing, are you mad?""",12.811,9.886,"For a moment, a strong anger overcame me; it was as if I had slapped Lucy in life. I slammed the table hard and stood up as I said to him:",39.237,37.55
