line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
308,"“I quite forget what I said,” smiled Lord Henry. “Was it all very bad?”","“I have completely forgotten what I said,” Lord Henry laughed. “Were they all bad?”",34.473,29.743,"Lord Henry smiled, ""I have completely forgotten what I said."" ""Did I say very bad things?""",14.565,10.087,—I have completely forgotten what I said —smiled Lord Henry—. Was it so immoral?,13.86,9.328
309,"“Very bad indeed. In fact I consider you extremely dangerous, and if anything happens to our good duchess, we shall all look on you as being primarily responsible. But I should like to talk to you about life. The generation into which I was born was tedious. Some day, when you are tired of London, come down to Treadley and expound to me your philosophy of pleasure over some admirable Burgundy I am fortunate enough to possess.”","“Very bad indeed. In fact, I consider you extremely dangerous, and if anything happens to our kind duchess, we will all look at you as the main person responsible. But I want to discuss life with you. The generation in which I was born is very boring. One day, when you are tired of London, come down to Treadley and explain to me your philosophy of pleasure while enjoying some excellent Burgundy wine that I am fortunate to possess.”",51.041,50.473,"“And very bad indeed. To be honest, in my eyes, you are a very dangerous person. If anything happens to our dear duchess, we will all see you as the main culprit. But I would like to talk to you about life. Our generation turned out to be quite boring. One day, when you get tired of London, come to Treadley. By chance, I have some very exquisite Burgundy wine. While sipping it, you can explain to me in detail this ‘philosophy of pleasure’ of yours.”",23.396,22.498,"—Extremely immoral. In fact, I consider him extraordinarily dangerous, and if anything happens to our good duchess, we will hold him directly responsible. But I would like to talk to you about life. The generation I am part of is frankly boring. Someday, when you tire of London, come to Treadley, explain to me your philosophy of pleasure while we enjoy an excellent Burgundy that I am fortunate enough to possess.",44.488,43.883
310,"“I shall be charmed. A visit to Treadley would be a great privilege. It has a perfect host, and a perfect library.”","""I will be very delighted."" ""A visit to Treadley must be a great privilege."" ""A place with a perfect host, and a perfect library.""",42.965,41.306,"""I would be very happy. I would consider it a great honor to come and see Treadley. He is a perfect host, and he has a perfect library.""",26.313,23.544,—I will love it. A visit to Treadley will be a great privilege. It boasts a perfect host and an equally perfect library.,42.282,39.828
311,"“You will complete it,” answered the old gentleman with a courteous bow. “And now I must bid good-bye to your excellent aunt. I am due at the Athenaeum. It is the hour when we sleep there.”","“I will complete it to make it perfect,” the old man replied, with a polite bow. “And now I must say goodbye to your wonderful aunt. I have to go to the literary club. This is the time when we sleep there.”",30.018,28.277,"The elderly gentleman, with a polite bow, said, ""You will complete Treadley."" ""Now I must bid farewell to your esteemed aunt. They are waiting for me at the Athenaeum Club. It is the time we sleep there now.""",20.088,17.44,"—Your presence will add a new charm —replied the elderly gentleman, with a courteous bow—. And now I must take my leave of your excellent aunt. I am expected at the Atheneum. It is the hour when we sleep there.",39.755,38.324
312,"“All of you, Mr. Erskine?”","“All of you, Mr. Erskine?”",100.0,100.0,"“All of you, Mr. Erskine?”",100.0,100.0,"—All of them, Mr. Erskine?",53.387,47.75
313,"“Forty of us, in forty arm-chairs. We are practising for an English Academy of Letters.”","“Forty of us, in forty armchairs. We are training to establish a British Academy of Literature.”",38.861,35.05,"""Forty of us, all at forty seats. We are trying to establish an English literature academy.""",18.54,13.989,"—Forty, in forty armchairs. We are doing exercises for an English Academy of Letters.",47.641,44.667
314,"Lord Henry laughed and rose. “I am going to the park,” he cried.","Lord Henry laughed and stood up. ""I'm going to the park,"" he exclaimed.",40.211,36.192,"Lord Henry stood up laughing. ""I am going to the park,"" he said.",36.358,32.225,"Lord Henry laughed, standing up. —I'm going to the park —he exclaimed.",28.797,22.766
315,"As he was passing out of the door, Dorian Gray touched him on the arm. “Let me come with you,” he murmured.","As he walked past the door, Dorian Gray touched his arm. ""Let me go with you,"" he whispered.",29.899,26.772,"As he was leaving through the door, Dorian Gray touched his arm. ""Allow me to come with you,"" he murmured.",39.884,37.072,"As he passed through the door, Dorian Gray touched him on the arm. —Allow me to go with you —he murmured.",46.61,44.741
316,"“But I thought you had promised Basil Hallward to go and see him,” answered Lord Henry.","“But I thought you promised Basil Hallward to go see him,” Lord Henry replied.",51.283,48.181,"Lord Henry, ""But I thought you promised to go see Basil Hallward,"" he said.",19.385,13.672,—I thought you had promised Basil Hallward that you would go see him —replied Lord Henry.,39.088,35.424
317,"“I would sooner come with you; yes, I feel I must come with you. Do let me. And you will promise to talk to me all the time? No one talks so wonderfully as you do.”","“I prefer to go with you; yes, I feel I must go with you. Please allow me. And will you promise to talk to me all the time? No one speaks as well as you.”",52.137,50.98,"“I would prefer to come with you. Yes, I feel like being with you. My dear, let me come with you. And promise me that you will talk to me without stopping. No one can talk as wonderfully as you.”",23.081,20.224,"—I prefer to go with you; yes, I feel that I must go with you. Allow me. And promise to talk to me all the time. Nobody does it as well as you do.",42.512,41.169
318,"“Ah! I have talked quite enough for to-day,” said Lord Henry, smiling. “All I want now is to look at life. You may come and look at it with me, if you care to.”","""Ah! I've said quite enough for today already,"" Lord Henry said with a laugh. ""All I want now is to observe life. You can come and observe it with me, if you like.""",29.756,27.745,"Lord Henry smiled and said, ""No, I've talked enough for today."" ""Now, my only desire is to watch life. If you want, you can come and watch it with me."" 1. The general term used for the period's social guide (like a phone directory) is street slang.",7.52,5.228,"—Ah! I have already spoken more than enough for today —said Lord Henry, smiling—. All I want now is to watch life. You can come and watch it with me, if you please.",31.288,29.357
319,CHAPTER IV.,Chapter 4,42.888,30.327,"(Ç. N.) 2. One of Dionysus's drunken followers in Greek mythology, an ally of the satyrs. (Ç. N.) Fourth Chapter",3.933,1.426,Chapter 4,42.888,30.327
320,"One afternoon, a month later, Dorian Gray was reclining in a luxurious arm-chair, in the little library of Lord Henry’s house in Mayfair. It was, in its way, a very charming room, with its high panelled wainscoting of olive-stained oak, its cream-coloured frieze and ceiling of raised plasterwork, and its brickdust felt carpet strewn with silk, long-fringed Persian rugs. On a tiny satinwood table stood a statuette by Clodion, and beside it lay a copy of Les Cent Nouvelles, bound for Margaret of Valois by Clovis Eve and powdered with the gilt daisies that Queen had selected for her device. Some large blue china jars and parrot-tulips were ranged on the mantelshelf, and through the small leaded panes of the window streamed the apricot-coloured light of a summer day in London.","One afternoon, a month later, Dorian Gray sat resting on a luxurious armchair in the small library at Lord Henry's house in Mayfair. It was a very charming room, in its own way, with wainscoting of olive-stained oak panels, cream-colored pilasters, and a ceiling adorned with plaster reliefs, while the dusty-brick colored carpet was covered with long-fringed Persian silk rugs. On the tiny lacquered table stood a small Clodion statue, and next to it lay a copy of Les Cent Nouvelles, bound by Clovis Eve for Margaret of Valois, decorated with gilded daisies that the Queen herself had chosen for her emblem. Several large blue porcelain vases with parrot tulips lined the mantelpiece, and through the tiny leaded panes of the window streamed the ripe-apricot light of a London summer day.",35.372,34.848,"One afternoon, a month later, Dorian Gray was sitting, sunk into an extremely comfortable chair, in the small library of Lord Henry's house in Mayfair. This room, paneled with oak painted in olive color, with cream-colored cornices and ceiling decorations, and scattered with long-tasseled silk Persian prayer rugs on a brick-red carpet that covered the floor wall-to-wall, had a unique charm of its own. On a tiny table made of yellow Indian wood stood a small statue by Clodion, and next to it, a copy of Les Cent Nouvelles (The One Hundred New Stories). This book had been bound by Clovis Eve for Margaret of Valois, with gilded daisies chosen by the Queen herself scattered over it. On the mantelpiece, large vases of blue porcelain held tulips of various colors; the apricot-colored light of a summer day in London filtered through the small leaded panes of the window.",27.465,26.971,"One afternoon, a month later, Dorian Gray was reclining in a luxurious armchair in the small library of Lord Henry's house in Mayfair. It was, in its style, a very pleasant room, with high olive-colored oak paneling, a cream-colored frieze, a plaster ceiling, and a brick-colored felt carpet, over which smaller silk Persian rugs with long fringes had been spread. On a tiny satinwood table, there was a statuette by Clodion and, next to it, a copy of Les Cent Nouvelles, bound for Marguerite de Valois by Clovis Eve and adorned with the daisies that the queen had chosen as her emblem. Some large blue porcelain vases with multicolored tulips occupied the mantelpiece, and through the leaded glass rectangles of the window, the apricot-colored light of a summer day in London poured in.",39.768,39.341
321,"Lord Henry had not yet come in. He was always late on principle, his principle being that punctuality is the thief of time. So the lad was looking rather sulky, as with listless fingers he turned over the pages of an elaborately illustrated edition of Manon Lescaut that he had found in one of the book-cases. The formal monotonous ticking of the Louis Quatorze clock annoyed him. Once or twice he thought of going away.","The lord has not yet returned. He is always late by principle, his principle being that punctuality is the thief of time. As a result, the young man seemed quite sulky, while he used his indifferent fingers to flip through the pages of an elaborately illustrated edition of Manon Lescaut that he found on one of the bookshelves. The monotonous ticking of the Louis XIV clock annoyed him. A couple of times he thought about leaving.",41.733,41.005,"Lord Henry had not arrived yet. He was deliberately late everywhere, as it was his principle to consider punctuality a theft of time. Therefore, Dorian Gray was sulking quite a bit as he reluctantly flipped through a very intricately illustrated copy of Manon Lescaut he found on one of the shelves. The monotonous ticking of the Louis Quatorze clock was also getting on his nerves. A couple of times, he even considered getting up and leaving.",19.182,17.877,"Lord Henry had not returned yet. He was always late on principle, as, in his opinion, punctuality is the thief of time. So the boy seemed quite sulky as he distractedly flipped through the pages of a sumptuously illustrated edition of Manon Lescaut that he had found on one of the shelves. The solemn and monotonous ticking of the Louis XIV clock bothered him. Once or twice he thought about leaving.",46.8,46.144
322,"At last he heard a step outside, and the door opened. “How late you are, Harry!” he murmured.","Finally, he heard footsteps outside, and the door opened. ""Why are you so late, Harry!"" he muttered.",36.239,33.163,"Finally, he heard footsteps outside; the door opened. Dorian complained, ""But you're late, Harry!""",21.895,17.101,"Finally, he heard footsteps outside and the door opened. —How late you arrive, Harry! —he murmured.",29.989,25.942
323,"“I am afraid it is not Harry, Mr. Gray,” answered a shrill voice.","“I'm afraid it's not Harry, Mr. Gray,” a shrill voice replied.",51.51,48.832,"“Unfortunately, not Harry, Mr. Gray,” replied a shrill voice.",54.961,53.016,"—I'm afraid it is not about Harry, Mr. Gray —responded a very sharp voice.",41.456,37.57
324,He glanced quickly round and rose to his feet. “I beg your pardon. I thought—”,"He quickly looked around and sat up. ""I'm sorry. I thought...""",10.802,5.653,The young man quickly turned his head and stood up. “I apologize. I didn't mean to...”,10.424,5.81,"Dorian quickly turned, standing up. —I beg your pardon. I thought...",27.896,23.288
325,“You thought it was my husband. It is only his wife. You must let me introduce myself. I know you quite well by your photographs. I think my husband has got seventeen of them.”,“You thought I was my husband. But I am just his wife. You should let me introduce myself. I know you quite well from your photos. I think my husband has seventeen of them in total.”,50.436,49.143,"""You thought I was my husband. But I'm only his wife! Allow me to introduce myself. I know you very well, from your photographs. I believe my husband has seventeen pictures of you.""",32.291,30.212,—You thought he was my husband. I am only his wife. Allow me to introduce myself. I know you well from your photographs. I think my husband has seventeen.,43.013,41.68
326,"“Not seventeen, Lady Henry?”","“Isn't it seventeen, Miss Henry?”",34.927,25.849,"“There cannot be seventeen, Lady Henry!”",40.33,31.56,"—No, Lady Wotton, not seventeen!",21.736,12.223
327,"“Well, eighteen, then. And I saw you with him the other night at the opera.” She laughed nervously as she spoke, and watched him with her vague forget-me-not eyes. She was a curious woman, whose dresses always looked as if they had been designed in a rage and put on in a tempest. She was usually in love with somebody, and, as her passion was never returned, she had kept all her illusions. She tried to look picturesque, but only succeeded in being untidy. Her name was Victoria, and she had a perfect mania for going to church.","“Ah, eighteen, that's it. And I saw you with him the other night at the opera house.” She laughed nervously as she spoke, and looked at him with absent-minded glassy eyes. She was a curious woman, her clothes always looked as if they were designed in a frenzy and worn in a storm. She often fell in love with someone, and, since her affections were never reciprocated, she retained all her illusions. She tried to appear impressive, but only succeeded in becoming shabby and unkempt. Her name was Victoria, and she was insanely addicted to going to church.",49.431,48.977,"“Eighteen, then.” “I saw you next to him at the opera last night.” The woman laughed nervously as she spoke, scrutinizing the young man with her azure, cloudy eyes. Her clothes always looked as if they had been designed during a fit of rage and worn amidst a whirlwind. She was always infatuated with someone, but since her love was never reciprocated, she never lost her dreams. She tried to appear different and striking, but unfortunately, she only managed to look disheveled. Her name was Victoria, and she had an irrepressible passion for going to church.",30.678,29.973,"—Eighteen, then. And I saw them together the other night at the opera —she laughed nervously as she spoke, gazing at him with her blue, somewhat vague, forget-me-not eyes. She was a curious woman, whose dresses always gave the impression of having been designed in anger and worn in a storm. Ordinarily, she was in love with someone, and since her passion was never reciprocated, she had preserved all her illusions. She tried to achieve a picturesque appearance, but only managed to give an impression of untidiness. Her name was Victoria and she had the persistent obsession of going to church.",41.564,41.011
328,"“That was at Lohengrin, Lady Henry, I think?”","“I think it was at the Lohengrin performance, wasn't it, Miss Henry?”",14.97,8.472,"""It must be in Lohengrin, right, Lady Henry?""",21.537,15.133,"—It was Lohengrin, if I remember correctly.",14.684,8.125
329,"“Yes; it was at dear Lohengrin. I like Wagner’s music better than anybody’s. It is so loud that one can talk the whole time without other people hearing what one says. That is a great advantage, don’t you think so, Mr. Gray?”","“Yes; it is because of dear Lohengrin. I prefer Wagner's music over anyone else's. It is so loud that we can talk the whole time without anyone else hearing what we say. That is a great advantage of it: don't you think so, Mr. Gray?”",48.207,47.231,"“Yes, dear, at Lohengrin. I love Wagner's music the most. It's so loud that one can talk from start to finish without others hearing what they say. Isn't that a great privilege, don't you think, Mr. Gray?”",27.111,25.417,"—Yes, it was my dear Lohengrin. I like Wagner's music more than any other. It is so loud that you can talk all the time without other people hearing what is being said. That is a great advantage, don't you think, Mr. Gray?",47.308,46.186
330,"The same nervous staccato laugh broke from her thin lips, and her fingers began to play with a long tortoise-shell paper-knife.","The same nervous, abrupt laugh escaped from her thin lips, and her fingers began to play with a long paper knife made of tortoiseshell.",57.297,55.773,"From her thin lips once again spilled that abrupt, nervous laugh, and she began to play with a long, three-colored letter opener.",33.73,30.826,"The same laugh, nervous and intermittent, escaped from the thin lips, and their fingers began to play with a tortoiseshell letter opener.",34.279,31.328
331,"Dorian smiled and shook his head: “I am afraid I don’t think so, Lady Henry. I never talk during music—at least, during good music. If one hears bad music, it is one’s duty to drown it in conversation.”","Dorin smiled and shook his head: ""I'm afraid I don't think so, Miss Henry."" ""I never talk while listening to music, at least not when the music is good."" ""If someone has to listen to bad music, it's their duty to drown it out with conversation.""",22.366,20.577,"Dorian shook his head with a smile. “I'm sorry, but I don't think so, Lady Henry. I never talk while listening to music. I mean, while listening to good music. When we hear bad music, it is our duty to drown it out by talking.”",32.05,30.739,"Dorian smiled and shook his head. —I'm afraid I don't agree, Lady Wotton. I never speak when music is playing; at least, if it's good music. If the music is bad, it is our duty to drown it out with conversation.",29.241,27.361
332,"“Ah! that is one of Harry’s views, isn’t it, Mr. Gray? I always hear Harry’s views from his friends. It is the only way I get to know of them. But you must not think I don’t like good music. I adore it, but I am afraid of it. It makes me too romantic. I have simply worshipped pianists—two at a time, sometimes, Harry tells me. I don’t know what it is about them. Perhaps it is that they are foreigners. They all are, ain’t they? Even those that are born in England become foreigners after a time, don’t they? It is so clever of them, and such a compliment to art. Makes it quite cosmopolitan, doesn’t it? You have never been to any of my parties, have you, Mr. Gray? You must come. I can’t afford orchids, but I spare no expense in foreigners. They make one’s rooms look so picturesque. But here is Harry! Harry, I came in to look for you, to ask you something—I forget what it was—and I found Mr. Gray here. We have had such a pleasant chat about music. We have quite the same ideas. No; I think our ideas are quite different. But he has been most pleasant. I am so glad I’ve seen him.”","“Aha! That is one of Harry's views, isn't it, Mr. Gray? I always hear Harry's views from his friends. That's the only way I am familiar with them. But you shouldn't think that I don't like good music. I love it, but I fear it. It makes me too dreamy. I just adore pianists — two at a time, sometimes, that's what Harry tells me. I don't know what it is about them. Perhaps it's because they are foreigners. They all are, aren't they? Even those born in England become foreigners after a while, don't they? That is very wise of them, and quite a compliment to the art. Making it belong to the whole world, right? You have never attended any of my parties, have you, Mr. Gray? You should come. I can't afford orchids, but I don't mind spending on foreigners. They make the room look as pretty as a picture. But here is Harry! — Harry, I came to find you, to ask you something — I forgot what it was — and I found Mr. Gray here. We have been having a delightful conversation about music. We have exactly the same ideas. No; I think our ideas are completely different. But he is extremely pleasant. I am so glad I met him.”",48.591,48.385,"“Ha, this is one of Harry's views, isn't it, Mr. Gray? I always hear Harry's views from his friends. They only reach my ears this way. Don't think that I don't like good music. I love it but I also fear it. It gives me an excessive romanticism. There have been times when I literally worshipped pianists, sometimes even two pianists at once, according to Harry. I don't know what it is about pianists. Maybe it's their foreignness. They are all foreigners, aren't they? Even those born in England become foreigners after a while, don't they? They become very skillful, and this is always the skill of art. Art gains a cosmopolitan quality in this way... Mr. Gray, you have never come to my gatherings, have you? You should come. I don't have money to buy orchids, but when it comes to gathering foreigners in my salon, I spare no expense. They add such a picturesque atmosphere to the salons... Here comes Harry!.. Harry, I was looking for you, I wanted to ask you something but I forgot what it was, and here I found Mr. Gray. We had such a sweet chat about music. Our thoughts are almost identical. No, our thoughts seem quite opposite. But he is very charming. I'm so glad we met!”",22.851,22.449,"—Ah! That is one of Harry's ideas, isn't it, Mr. Gray? I always hear Harry's ideas from the lips of his friends. That's how I find out they exist. But you mustn't think I don't like good music. I adore it, but it scares me. It makes me too romantic. I simply worship pianists; two at a time, on some occasions, Harry tells me. I don't know what it is about them. Perhaps it's that they are foreigners. They all are, aren't they? Even those born in England become foreigners over time, don't you think? What skill they have! And for art, what an excellent compliment! It makes it extremely cosmopolitan, doesn't it? Have you never been to one of my parties, Mr. Gray? You must come. I can't afford orchids, but I spare no expense with foreigners. They make the house look so picturesque! But here is Harry! Harry, I came looking for you to ask you something, I don't remember what, and I found Mr. Gray. We've had a very pleasant conversation about music. We have exactly the same ideas. No; I think our ideas are completely different. But he has been the epitome of kindness. And I am very glad to have met him.",44.958,44.736
333,"“I am charmed, my love, quite charmed,” said Lord Henry, elevating his dark, crescent-shaped eyebrows and looking at them both with an amused smile. “So sorry I am late, Dorian. I went to look after a piece of old brocade in Wardour Street and had to bargain for hours for it. Nowadays people know the price of everything and the value of nothing.”","“I am very delighted, my love, very delighted,” Lord Henry said, raising his crescent-shaped black eyebrows and looking at both of them with a joyful smile. “I am very sorry for being late, Dorian. I went to see an old gold-embroidered tapestry on Wardour Street, and had to bargain for a few hours for it. Nowadays people know the price of everything but the value of nothing.”",42.065,41.241,"Lord Henry raised his crescent-shaped dark eyebrows and, gazing at both with a pleasant smile, said, ""I am very glad too, my dear, very glad."" ""Dorian, I am so sorry for being late. I went to Wardour Street to look at an old brocade and had to bargain for hours. Nowadays people know the price of everything but the value of nothing.""",31.268,30.135,"—Splendid, my love, splendid —said Lord Henry, raising the dark double crescent of his eyebrows and gazing at both with an amused smile. —I'm sorry for being late, Dorian. I went looking for a piece of antique brocade on Wardour Street, and I had to haggle for hours to get it. These days, people know the price of everything and the value of nothing.",39.565,38.651
334,"“I am afraid I must be going,” exclaimed Lady Henry, breaking an awkward silence with her silly sudden laugh. “I have promised to drive with the duchess. Good-bye, Mr. Gray. Good-bye, Harry. You are dining out, I suppose? So am I. Perhaps I shall see you at Lady Thornbury’s.”","""I'm afraid I have to go,"" Miss Henry exclaimed, breaking the awkward silence with her sudden silly laughter. ""I promised to ride with the duchess."" ""Goodbye, Mr. Gray. Goodbye, Harry. I think you're going out to eat, aren't you? So am I."" ""Maybe I'll see you at Mrs. Thornbury's.""",24.525,23.111,"Lady Henry broke the tense silence with her abrupt, meaningless laugh, saying, ""It's a pity that I have to go!"" ""I promised the Duchess to go for a carriage ride. Goodbye, Mr. Gray. Goodbye, Harry. I suppose you are dining out tonight, aren't you? So am I. Perhaps we'll meet at Lady Thornbury's.""",23.346,21.949,"—I'm afraid I must be going —exclaimed Lady Wotton, breaking an awkward silence with her sudden senseless laughter—. I have promised to go out in the carriage with the Duchess. Goodbye, Mr. Gray. See you later, Harry. I imagine you are dining out. So am I. Perhaps I'll see you at Lady Thornbury's.",41.488,40.44
335,"“I dare say, my dear,” said Lord Henry, shutting the door behind her as, looking like a bird of paradise that had been out all night in the rain, she flitted out of the room, leaving a faint odour of frangipanni. Then he lit a cigarette and flung himself down on the sofa.","“Probably, my dear,” Lord Henry said, closing the door behind her, as she, looking like a bird of paradise that had spent the whole night in the rain, darted out of the room, leaving behind a faint scent of frangipani. After that, he lit a cigarette and sank into the sofa.",46.052,45.091,"Lord Henry said, ""Maybe, my dear,"" and closed the door behind her. The woman, with the appearance of a Phoenix that had been in the rain all night, glided out of the room, leaving behind a faint scent of frangipani. Her husband lit a cigarette and threw himself onto a couch.",27.637,26.086,"—I imagine so, my dear - Lord Henry closed the door behind her, when, looking like a bird of paradise that had spent the whole night in the rain, she fluttered out of the room, leaving a faint scent of almond cake; then he lit a cigarette and sank into the sofa.",47.57,46.734
336,"“Never marry a woman with straw-coloured hair, Dorian,” he said after a few puffs.","""Never marry a woman with straw-colored hair, Dorian,"" he said, after a few short breaths.",35.018,30.604,"After taking a few puffs from his cigarette, he said, ""Dorian, never marry a woman with strawberry-colored hair!""",23.547,18.426,"—Never marry a woman with straw-colored hair, Dorian —he said after blowing a few puffs of smoke.",32.08,25.86
337,"“Why, Harry?”","""Why is that, Harry?""",28.606,20.557,"“Why is that, Harry?”",53.452,43.472,"—Why, Harry?",51.248,46.308
338,“Because they are so sentimental.”,"""Because they are very sentimental.""",25.849,15.62,"“They become very emotional, that's why.”",17.232,9.535,—Because they are very sentimental.,30.414,19.433
339,“But I like sentimental people.”,“But I like sentimental people.”,100.0,100.0,“But I love emotional people!”,27.161,15.62,—But I like sentimental people.,68.009,64.319
340,"“Never marry at all, Dorian. Men marry because they are tired; women, because they are curious: both are disappointed.”","""Don't get married at all, Dorian. Men marry because they are tired; women because they are curious; both are disappointed.""",64.692,63.397,"“Never marry, Dorian. Men marry because they are tired, women because they are curious. Both are disappointed.”",58.618,57.081,"—Don't get married, Dorian. Men marry because they are tired; women, because they are curious: both end up disappointed.",71.082,70.175
341,"“I don’t think I am likely to marry, Harry. I am too much in love. That is one of your aphorisms. I am putting it into practice, as I do everything that you say.”","""I don't think I could ever get married, Henry. I am too heavily in love. That is one of your maxims. I have practiced it, as I always do with everything you say.""",33.752,31.834,"“I have almost no chance of getting married, Harry. Because I am in love to the extent that I won't get married. Here is one of your aphorisms. Since I never go against your words, I am putting this into practice in my real life.”",19.794,17.659,"—I don't think it's likely that I'll get married, Harry. I'm too much in love. That's one of your aphorisms. I'm putting it into practice, and I'm doing everything you recommend.",31.956,30.141
342,“Who are you in love with?” asked Lord Henry after a pause.,"""Who do you love?"" Lord Henry asked, after a moment of silence.",14.046,7.922,"After a pause, Lord Henry asked, ""Who are you in love with?""",43.967,39.847,"—Who have you fallen in love with? —asked Lord Henry, after a pause.",39.585,34.461
343,"“With an actress,” said Dorian Gray, blushing.","“An actress,” Dorian Gray said, blushing.",35.044,27.814,"Dorian Gray blushingly replied, ""To an actress.""",20.163,11.731,"—From an actress —said Dorian Gray, blushing.",46.231,41.105
344,Lord Henry shrugged his shoulders. “That is a rather commonplace début.”,"Lord Henry shrugged. ""That was a rather mediocre début.""",22.659,16.181,"Lord Henry shrugged his shoulders. ""This is a very conventional beginning.""",41.882,37.502,Lord Henry shrugged his shoulders. —It's a rather ordinary debut.,44.954,40.908
345,"“You would not say so if you saw her, Harry.”","""You probably wouldn't say that if you had seen her, Harry.""",26.76,20.333,"""If you saw him, you wouldn't say that, Harry.""""",22.503,17.098,"—You wouldn't say that if you saw her, Harry.",52.253,49.195
346,“Who is she?”,"""Who is she?""",39.764,30.214,"""Who is this girl?""",19.206,7.81,—Who is it?,29.588,14.794
347,“Her name is Sibyl Vane.”,"""Her name is Sibyl Vane.""",57.799,51.697,“Her name is Sibyl Vane.”,100.0,100.0,—Her name is Sibyl Vane.,68.009,64.319
348,“Never heard of her.”,“Never heard of her.”,100.0,100.0,“I have never heard of it.”,25.849,15.62,—I've never heard of her.,60.428,50.813
349,"“No one has. People will some day, however. She is a genius.”","“No one ever has. But everyone will, one day. She is a genius.”",45.509,41.791,"“No one has heard. But when the day comes, everyone will hear. The girl is very talented.”",14.424,9.846,—No one has heard. But everyone will hear someday. He is a genius.,25.008,18.929
350,"“My dear boy, no woman is a genius. Women are a decorative sex. They never have anything to say, but they say it charmingly. Women represent the triumph of matter over mind, just as men represent the triumph of mind over morals.”","“My dear boy, there are no girls who are geniuses. Girls are the gender meant for display. They never have anything to say, but they speak very charmingly. Girls represent the triumph of matter over spirit, just as boys represent the triumph of spirit over morality.”",39.952,38.763,"“My dear child, no woman can be a great talent. Women are a gender created for adornment. They never have anything to say, but they say it very sweetly. Women symbolize the triumph of the physical over the mind, just as men symbolize the triumph of the mind over morality.”",40.417,39.26,"—My dear boy, no woman is a genius. Women are a decorative sex. They never have anything to say, but they say it charmingly. They represent the triumph of matter over mind, in the same way that men represent the triumph of mind over morals.",80.278,79.942
351,"“Harry, how can you?”","""Harry, how could you?""",25.849,15.62,"“Harry, how can you talk like that?”",51.437,45.18,"—How can you say such a thing, Harry?",18.257,9.98
352,"“My dear Dorian, it is quite true. I am analysing women at present, so I ought to know. The subject is not so abstruse as I thought it was. I find that, ultimately, there are only two kinds of women, the plain and the coloured. The plain women are very useful. If you want to gain a reputation for respectability, you have merely to take them down to supper. The other women are very charming. They commit one mistake, however. They paint in order to try and look young. Our grandmothers painted in order to try and talk brilliantly. Rouge and esprit used to go together. That is all over now. As long as a woman can look ten years younger than her own daughter, she is perfectly satisfied. As for conversation, there are only five women in London worth talking to, and two of these can’t be admitted into decent society. However, tell me about your genius. How long have you known her?”","“My dear Dorian, it is indeed so. I am analyzing women, so I should know. The subject is not as difficult to understand as I thought. I have discovered that, ultimately, there are only two kinds of women, monochromatic and polychromatic. Monochromatic women are very useful. If you want to appear respectable, you just need to take them out to dinner. The other type of women are very charming. However, they make one mistake. They wear makeup to try to look youthful. Our grandmothers wore makeup to try to speak well. Powder and wit used to go together. Now that is a thing of the past. As long as a woman can look ten years younger than her daughter, she is content. For conversation, there are only five women in London worth talking to, and two of them cannot be admitted into polite society. However, tell me about your genius. Have you known her long?”",47.572,47.295,"“Dear Dorian, it is very true, that's why. These days I am always studying women, so I should know. The subject is not as obscure as I thought. Now I see that there are two types of women, colorful and colorless. Colorless women are very useful. If you want to be known as honorable and decent, just take one of them out to dinner, that's enough. The other women are very attractive. However, they have one single flaw. They paint themselves in an effort to look young. Our grandmothers used to paint themselves in an effort to make bright speeches. Blush and humor went hand in hand in those days. But now that era is over. A woman is happy as long as she can look ten years younger than her own daughter. When it comes to conversation; there are only five women in London worth talking to... and you can't introduce two of them into your family circle. Anyway, tell me about your highly talented girl.” “Oh, Harry, your ideas terrify me.”",28.686,28.286,"—My dear Dorian, it is nothing but the truth. I am analyzing women at the moment, so I must know. It is not as abstruse a subject as I thought. I find that, ultimately, there are only two kinds of women, the plain ones and those who paint themselves. The former are very useful. If you want to gain a reputation as a respectable person, just invite them to dinner. The other women are extremely charming. But they make a mistake. They paint themselves to look young. Our grandmothers painted themselves to try to speak brilliantly. Rouge and esprit used to go together. Now that is over. As long as a woman can look ten years younger than her daughters, she will be perfectly satisfied. As for conversation, there are only five women in London worth talking to, and two of them are not received by good society. Anyway, tell me about your genius. How long have you known her?",53.664,53.432
353,"“Ah! Harry, your views terrify me.”","“Oh! Harry, your perspective frightens me.”",46.478,37.992,"“Oh, Harry, your ideas terrify me.”",46.478,37.992,"—Harry, Harry! Your opinions terrify me.",27.758,19.628
354,“Never mind that. How long have you known her?”,"""Don't pay attention to it."" ""Have you known her for long?""",22.185,16.467,"""Never mind now. How long have you known him?""",45.546,40.896,—Don't worry about that. How long have you known her?,73.153,71.03
355,“About three weeks.”,"""About three weeks.""",39.764,30.214,“It has been about three weeks.”,43.472,34.572,—About three weeks.,51.248,46.308
356,“And where did you come across her?”,"""And where did you run into her?""",27.301,19.641,"""Where did you meet?""",26.862,19.741,"—And, how did you run into her?",22.679,13.485
