line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
181,"Beside me, Ofglen is also silent. She's tucked her red-gloved hands up into her sleeves, to hide them.","Beside me, Ofglen is also silent. She has tucked her red-gloved hands into her sleeves to hide them.",61.596,59.612,Glen's is also silent beside me. She has tucked her red-gloved hands into the sleeves of her dress to hide them.,33.451,29.129,"Deglen, who is beside me, also remains silent. He has hidden his gloved hands inside his sleeves.",14.434,9.871
182,"The interpreter turns back to the group, chatters at them in stac cato. I know what he'll be saying, I know the line. He'll be telling them that the women here have different customs, that to stare at them through the lens of a camera is, for them, an experience of violation.","The interpreter returned to the group of guests, chatting with them rapidly, separating each syllable. I knew what he was going to say, I had memorized the dialogue. He would tell them that the women here have different customs, that being looked at through a camera lens, for them, is a form of violation.",28.266,26.902,"The translator turns back to the group and chatters in short, broken sentences. I know what he's going to say, I know his line. He will explain that the women here have different traditions, and that looking at them through the lens of a camera would be considered, according to them, as an act of violation.",35.051,33.885,"The interpreter turns towards the group and speaks haltingly. I know what he will be telling them, I know the drill. He will be telling them that the women here have different customs, that being observed through the lens of a camera is, for them, an experience of violation.",55.642,54.98
183,"I'm looking down, at the sidewalk, mesmerized by the women's feet. One of them is wearing open-toed sandals, the toenails painted pink. I remember the smell of nail polish, the way it wrinkled if you put the second coat on too soon, the satiny brushing of sheer pantyhose against the skin, the way the toes felt, pushed towards the opening in the shoe by the whole weight of the body. The woman with painted toes shifts from one foot to the other. I can feel her shoes, on my own feet. The smell of nail polish has made me hungry.","I was still looking down, gazing at the roadside, mesmerized by the women's feet. There was a woman wearing open-toed sandals, her ten toenails painted pink. I still remember the smell of nail polish, remember how it would wrinkle if applied too hastily, remember the thin stockings brushing against the skin, glistening, remember the feeling on the toes when slipping into open-toed sandals under the weight of the whole body. The woman with painted toenails balanced her weight. I could feel her sandals, right under my feet. The smell of nail polish made me hungry.",33.695,33.063,"I'm looking down at the sidewalk, hypnotized by the women's feet. One of them is wearing sandals that leave her toes exposed, and her nails are painted pink. I remember the smell of nail polish, how it wrinkles when you apply the second coat too early, the satiny touch of thin pantyhose, and what toes feel like when they are pushed into the openness of the shoe with the whole weight of the body. The woman with the nail polish shifts her weight from one foot to the other. I can feel her shoes on my own feet. The smell of the nail polish made me hungry.",48.131,47.683,"I still have my gaze fixed on the sidewalk, hypnotized by the women's feet. One of them is wearing sandals that leave her toes in the open, and her nails are painted pink. I remember the smell of nail polish, and how it would wrinkle if you applied the second coat too soon, the satin texture of sheer stockings in contact with the skin, and the rubbing of toes pushed towards the shoe's opening by the weight of the entire body. The woman with the painted nails shifts her weight from one foot to the other. I almost feel her shoes on my own feet. The smell of nail polish has made me hungry.",45.207,44.749
184,"""Excuse me,"" says the interpreter again, to catch our attention. I nod,","“Excuse me,” the interpreter said again, to get our attention. I nodded, indicating that I heard.",24.792,19.465,"“Excuse me,” says the translator again, to get our attention. I nod to show that I heard him.",28.533,24.518,"—Excuse me —says the interpreter again to get our attention. I nod, letting him know that I heard him—.",31.926,28.48
185,to show I've heard him.,"I nodded, indicating that I heard.",16.516,6.567,I nod to show that I heard him.,30.644,22.316,"I nod, letting him know that I heard him—.",12.883,4.932
186,"""He asks, are you happy,"" says the interpreter. I can imagine it, their curiosity: Are they happy? How can they be happy? I can feel their bright black eyes on us, the way they lean a little forward to catch our answers, the women especially, but the men too: we are secret, forbidden, we excite them.","“He asked if you ladies are happy,” the interpreter said. I can imagine their curiosity: Are these ladies happy? How can they still be happy? I could feel their bright black eyes scrutinizing me, see them leaning slightly forward to catch the answer, the women the most eager, but the men too: we are mysterious, forbidden, we are alluring.",38.179,37.182,"“This man is asking if you are happy,” says the translator. I can imagine their curiosity: Are they happy? How can they be happy? I can feel their dark open eyes on us, how they leaned in just a moment ago to catch our answers, especially the women, but also the men: We are a mystery to them, forbidden, something that excites them.",41.287,40.449,"They ask if you are happy —he continues. I can imagine the curiosity of these people: Are they happy? How can they be happy? I feel their bright eyes on us, how they lean forward a bit to catch our response, especially the women, although the men too: we are a mystery, something forbidden, we excite them.",42.076,41.215
187,Ofglen says nothing. There is a silence. But sometimes it's as dangerous not to speak.,Ofglen said nothing. There was a long silence. But sometimes saying nothing is just as dangerous.,28.492,22.395,Gleninki doesn't say anything. Silence. But sometimes not speaking is equally dangerous.,22.064,16.497,"Deglen says nothing. Silence reigns. But sometimes, not speaking is equally dangerous.",20.772,15.722
188,"""Yes, we are very happy,"" I murmur. I have to say something. What else can I say?","“Yes, we are very happy,” I said softly. I had to say something. What else could I say?",49.6,47.18,"“Yes, we are very happy,” I murmur. I have to say something. What else can I say?",80.307,79.643,"—Yes, we are very happy —I murmur. I have to say something. What else can I say?",71.281,70.542
189,6,6,100.0,100.0,6,100.0,100.0,CHAPTER 6,70.711,50.0
190,"A block past All Flesh, Ofglen pauses, as if hesitant about which way to go. We have a choice. We could go straight back, or we could walk the long way around. We already know which way we will take, because we always take it.","Passing by a block of houses, Ofglen pauses, as if hesitating which way to go. We have two choices. We can go straight back, or take the longer route. We already know which way we'll go, because we always take that route.",44.442,43.387,"After a block from Bilumum Etler, Gleninki pauses, as if unsure which way to go. We have an option. We can either turn back directly or take the long way around. We already know which way we will prefer, because we always go that way.",45.091,44.026,"One block away from Todo Carne, Deglen stops, as if he couldn't decide which way to go. We have two possibilities: go back in a straight line, or take a detour. We already know which one we will choose because it's the one we always take.",27.595,25.911
191,"""I'd like to pass by the church,"" says Ofglen, as if piously.","“I want to go by the church,” Ofglen said, looking very devout.",22.965,17.104,"“I would like to pass through the church,” says Gleninki, as if devout.",25.814,20.404,—I would like to stop by the church —announces Deglen in a pious tone.,16.194,11.267
192,"""All right,"" I say, though I know as well as she does what she's really after.","“Alright,” I said, even though we both knew exactly what the real reason was.",7.689,2.845,"“Okay,” I say, although I know just as well as he does what he is truly after.",20.772,15.865,"—Agreed —I respond, although I know just as well as she does what she intends.",29.79,26.482
193,"We walk, sedately. The sun is out, in the sky there are white fluffy clouds, the kind that look like headless sheep. Given our wings, our blinkers, it's hard to look up, hard to get the full view, of the sky, of anything. But we can do it, a little at a time, a quick move of the head, up and down, to the side and back. We have learned to see the world in gasps.","We walked in silence. The sun had set, and in the sky, the white clouds looked like a flock of headless sheep. With wings like the blinders on a horse, it was very difficult for us to look up, to see the whole picture, the sky, and everything around us. But we still managed, piece by piece: quickly tilting our heads, up or down, to the sides. We had trained ourselves to view the world through many fleeting glimpses.",15.329,13.485,"We are walking, in tranquility. The sun has risen, there are white fluffy clouds in the sky, resembling headless sheep. With our wings, with our blinders, it is hard to look up, hard to see the sky, or anything completely. But we can do this for a moment, with a quick movement of the head up and down, sideways and backward. We have learned to see the world in fleeting moments.",34.898,34.107,"We walked calmly. The sun has already set, and in the sky appear white, fleecy clouds, the kind that look like headless lambs. With the headgear we wear —the blinkers— it is difficult to look up and have a complete view of the sky, or of anything. But we manage it anyway, a little at a time, with a small movement of the head up and down, to one side and back. We have learned to see the world in fragments.",42.207,41.551
194,"To the right, if you could walk along, there's a street that would take you down towards the river. There's a boathouse, where they kept the sculls once, and some bridges; trees, green banks, where you could sit and watch the water, and the young men with their naked arms, their oars lifting into the sunlight as they played at winning. On the way to the river are the old dormitories, used for something else now, with their fairy-tale turrets, painted white and gold and blue. When we","On the right, if allowed to go, there is a street leading to the river. There is a boathouse, a dock for double-oared racing boats, and in the past, there were even some cranes; trees, green grassy banks, where one could sit and watch the water flow, watch young men with bare arms, oars swinging in the sunlight as they competed for victory. The road to the river will pass by the old dormitory buildings, now used for other purposes, with round towers that look like something out of a fairy tale, painted white, yellow, and blue. When thinking about the past, we only choose to remember the beautiful things.",19.423,18.521,"On the right, if you can walk, there is a street that will take you to the river. There is a boathouse where once there were boats and a few bridges; also trees, green boats where you could watch bare-armed men lifting their oars towards the sun to win. On the way to the river, there are old student dormitories, now used for other purposes, with their fairy-tale towers, painted white, gold, and blue. The things we choose to remember from the past are the beautiful ones.",23.492,22.39,"To the right, a street opens up that goes down to the river. There is a shed —where they used to store the rowing boats—, the occasional bridge, trees, green hills where one could sit to watch the water or the young people with bare arms lifting their oars while racing. On the way to the river, you find the old dormitories —which are now used for something else—, with their fairy tale towers painted in white, gold, and blue. When we evoke the past, we choose the beautiful things.",22.291,21.217
195,think of the past it's the beautiful things we pick out. We want to believe it was all like that.,"When thinking about the past, we only choose to remember the beautiful things. We want to believe that everything was like that in the old days.",23.756,20.258,The things we choose to remember from the past are the beautiful ones. We want to believe that everything was like this.,26.512,22.294,"When we evoke the past, we choose the beautiful things. We like to believe that everything was like that.",20.163,15.371
196,"The football stadium is that way too, where they hold the Men's","The football field is also on that road, where the Men's Redemption sessions are held.",14.656,8.513,The stadium where the Male Liberation Ceremonies are held is also there.,12.236,4.619,"There is also the football stadium, where the Saviors of Men are hosted and where football matches are still played.",12.883,8.794
197,Salvagings. As well as the football games. They still have those.,"The football field is also on that road, where the Men's Redemption sessions are held. And also the football matches. There is still football.",6.833,3.515,"The stadium where the Male Liberation Ceremonies are held is also there. Additionally, football matches are also held here. They are still continuing these.",7.102,3.653,"There is also the football stadium, where the Saviors of Men are hosted and where football matches are still played.",7.92,4.108
198,"I don't go to the river anymore, or over bridges. Or on the subway, although there's a station right there. We're not allowed on, there are Guardians now, there's no official reason for us to go down those steps, ride on the trains under the river, into the main city. Why would we want to go from here to there? We would be up to no good and they would know it.","I no longer go to the river, nor do I cross the bridge. I don't take the subway, even though there is one right over there. We are not allowed to board, now the train has guards, and there is no official reason for us to go down those steps, take the train under the river, and go into the city center. What would we want to go from here to there for? It must be for a bad purpose, and they would know immediately.",32.225,31.444,"I'm no longer going to the river or crossing the bridges. Or taking the metro, even though there's a station right there. We are not allowed to use them anymore, there are Guards there now, because we have no official reason to descend these steps and take the trains under the river to the main city. Why would we want to go from here to there? Our intentions couldn't be good, and they would understand that.",37.577,36.761,"Now I never go to the river nor walk across the bridges. Nor to the subway, even though there is a station right there. We are not allowed entry, now there are Guardians and there is no official reason for us to go down those stairs and travel on those trains, under the river and to the main city. Why would we want to go from here to there? We could plot something bad, and they would find out.",41.712,41.017
199,"The church is a small one, one of the first erected here, hundreds of years ago. It isn't used anymore, except as a museum. Inside ityou can see paintings, of women in long somber dresses, their hair covered by white caps, and of upright men, darkly clothed and unsmiling. Our ancestors. Admission is free.","The church is quite small, one of the first to be built, many hundreds of years ago. It no longer holds services, only serves as a museum, with many paintings inside, depicting women in somber long dresses, their hair wrapped in white scarves, and men standing upright, dressed in dark colors, with unsmiling mouths. Those are our ancestors. Free admission.",23.703,22.317,"The church is small, one of the first built here, hundreds of years ago. It is no longer in use, except as a museum. Inside, you can see pictures of women dressed in long, somber dresses with their hair covered by white headscarves, and men standing rigidly in dark clothes, not smiling. Our ancestors. Entrance is free.",40.102,39.103,"The church is small, one of the first that were erected here, hundreds of years ago. It is no longer in use, except as a museum. Inside, you can see paintings of women in long, languid dresses, adorned with white hats, and respectable men with serious faces, dressed in dark suits. Our ancestors. Entrance is free.",39.631,38.655
200,"We don't go in, though, but stand on the path, looking at the churchyard. The old gravestones are still there, weathered, eroding, with their skulls and crossed bones, memento mori, their dough-faced angels, their winged hourglasses to remind us of the passing of mortal time, and, from a later century, their urns and willow trees, for mourning.","But we did not go in, instead, we stood on the pathway, looking at the churchyard. The old tombstones were still there, dilapidated, eroded, skull and crossbones, memento mori, powdered-faced angels, winged hourglasses reminding us of the fleeting earthly time, and, in the later centuries, urns and weeping willows, serving as places to send grief and mourning.",26.445,25.118,"We do not go inside, still standing on the path, looking at the church cemetery. The old tombstones are still standing there, changed and worn by the weather, with their skulls and crossbones, memento mori, their dough-faced angels, winged hourglasses reminding us that mortal time has passed, and from a later century, urns and willow trees, for mourning.",42.889,42.047,"However, we did not enter; we stayed on the entrance path, contemplating the cemetery. The old tombstones still remain, deteriorated by the passage of time, eroded, with the sign of the skull and crossbones and the inscription ""memento mori,"" with fickle-faced angels and winged hourglasses. —so that we remember how fleeting life is—, and the graves from a century later surrounded by willows as a sign of mourning.",7.716,5.81
201,"They haven't fiddled with the gravestones, or the church either. It's only the more recent history that offends them.","They still haven't done anything to the tombstones, and the church as well. Only the recent era has offended them.",11.838,6.783,They neither touched the tombstones nor the church. What disturbed them was more recent history.,13.733,9.486,They haven't bothered to touch the tombstones or the church. What offends them is the more recent history.,25.741,20.29
202,"Ofglen's head is bowed, as if she's praying. She does this every time. Maybe, I think, there's someone, someone in particular gone, for her too; a man, a child. But I can't entirely believe it. I think of her as a woman for whom every act is done for show, is acting rather than a real act. She does such things to look good, I think. She's out to make the best of it.","Ofglen bows her head, as if in prayer. It's always the same. Perhaps, I think, there is also someone, a special someone lost, in her memory; a man, or a child. But I can't naively believe it. I think she is the type of person whose every move is a performance, every gesture calculated for effect. She does it for appearances, I think. She is willing to exploit every gesture of hers.",23.975,22.881,"Gleninki's head is bowed, as if she is praying. She does this every time. Maybe, I think, there is someone, a special someone who is gone, for her: a man, a child. But I can't really believe it. I think of her as a woman who does everything for show, acting more than behaving naturally. I think she does these kinds of things to look good. She tries to make the most of them.",48.725,48.134,"Deglen has her head down, as if she were praying. She is always like this. It occurs to me that maybe she has also lost someone, a specific person, a man, a child. But I am not entirely convinced. I think of her as someone who acts to be seen, someone who is performing rather than truly acting. I get the impression that she does these things to seem good. She is determined to conform.",21.454,20.371
203,"But that is what I must look like to her, as well. How can it be otherwise?",But surely I am the same in her eyes. How could it be any different?,11.432,6.448,But I must appear this way to him as well. How could it be otherwise?,31.818,27.606,But that must be the impression she has of me. Could it be any different?,11.057,6.236
204,Now we turn our backs on the church and there is the thing we've in truth come to see: the Wall.,Now we have turned our backs to the church and are facing what we truly came to visit:,13.687,9.555,"Now we turn our backs to the church and here it is, the thing we actually came to see: The Wall.",44.984,42.294,We turn our backs to the church; there is what we have actually come to see: the Wall.,43.322,40.711
205,"The Wall is hundreds of years old too; or over n hundred, at least. Like the sidewalks, it's red brick, and must once have been plain but handsome. Now the gates have sentries and there are ugly new floodlights mounted on metal posts above it, and barbed wire along the bottom and broken glass set in concrete along the lop,","The wall. The wall is also many hundreds of years old; or at least more than a hundred. Like the sidewalk, the wall is built of red bricks, and it must have been bare but beautiful in the past. Now the gates have guards and newly installed floodlights, ugly, on high iron posts, barbed wire running along the base of the wall, and broken glass embedded in the cement layer on top.",16.604,14.958,"The wall is also centuries old; or at least over a century. Like the sidewalks, it is made of red brick, once simple yet beautiful. Now there are guards at the doors and ugly new spotlights have been installed with metal supports on top; barbed wire runs along the wall and broken glass embedded in concrete on top.",17.027,14.789,"The Wall is also hundreds of years old, or at least more than a century. Like the sidewalks, it is made of red bricks, and it must have once been simple, yet beautiful. Now the gates are guarded by sentinels, and above them there are horrible spotlights mounted on metal poles, barbed wire at the bottom, and shards of glass at the top.",20.293,18.661
206,"No one goes through those gates willingly. the precautions are for those trying to get out, though to make it even as far as the Wall, from the inside, past the electronic alarm system, would be next to impossible.","No one enters through these gates without permission. The precautionary measures are to prevent those who want to escape, even though reaching the Wall from the inside, bypassing the electronic alarm system, is almost impossible.",20.92,18.559,"No one enters through these doors willingly. The precautions are for those trying to get out; although, getting past the electronic alarm system and reaching the Wall from the inside is beyond impossible.",37.747,36.484,"Nobody crosses these doors voluntarily. The precautions exist for those who try to leave, although reaching the Wall from the inside and avoiding the electronic alarm would be almost impossible.",11.594,9.073
207,"Beside the main gateway there are six more bodies hanging, by the necks, their hands tied in front of them, their heads in white bags tipped sideways onto their shoulders. There must have been a Men's Salvaging early this morning. I didn't hear the bells. Perhaps I've become used to them.","By the main gate, there are six more bodies swaying, ropes around their necks, hands tied together in front of their bellies, heads wrapped in white bags lolling to the side over their shoulders. There must have been a Men's Salvaging this morning. I didn't hear the bells. Probably because I'm used to it by now.",41.6,40.592,"Six more bodies are hanging by their necks next to the main door; their hands tied in front of them, their heads resting on their shoulders inside white bags. The Men's Salvation Ceremony must have been held early this morning. I didn't hear the bells. Maybe I've gotten used to them.",44.705,43.663,"Next to the main entrance, there are six other horns hanging from the neck, with their hands tied in front and their heads wrapped in white bags tied above the shoulders. Early this morning, they must have performed a Men's Salvage. I didn't hear the bells. Maybe I've already gotten used to them.",31.07,29.576
208,"We stop, together as if on signal, and stand and look at the bodies. It doesn't matter if we look. We're supposed to look: this is what they are there for, hanging on the Wall. Sometimes they'll be there for days, until there's a new batch, so as many people as possible will have the chanceto see them.","We stopped, all at once, as if on command, and stood still looking up at the bodies. There's no harm in looking. In fact, we need to look: they are hung here, on this Wall, precisely for that reason. Sometimes they stay here for several days, until a new batch arrives, so that as many people as possible have the chance to see them.",19.16,17.39,"As if on a signal, we stand together and look at the bodies. There is no harm in looking. In fact, we are expected to do so: that is why they are there, hanging on the wall. Sometimes they stay there for days, until a new group arrives, so that as many people as possible have a chance to see them.",33.789,32.684,"We stop at the same time, as if responding to a signal, and we stand looking at the bodies. It doesn't matter that we look. We can do it: that's what they're there for, hanging from the Wall. Sometimes they are there for entire days —until a new batch arrives—, so that as many people as possible can see them.",33.963,32.731
209,"What they are hanging from is hooks. The hooks have been set into the brickwork of the Wall, for this purpose. Not all of them are occupied. The hooks look like appliances for the armless. Or steel question marks, upside-down and sideways.","The bodies hung on hooks. Hooks were added to the brick layer of the Wall specifically for this purpose. There are still empty hooks. The hooks look like aids for amputees. Or like inverted, horizontal steel question marks.",23.352,21.425,"They are hanging on hooks. The hooks were placed on the bricks of the Wall for this purpose. Not all of them are full. The hooks resemble prosthetics made for those without arms. Or like steel question marks, inverted and tilted.",36.669,35.166,"They are hung from hooks; the hooks have been forged with the brickwork of the Wall for this purpose. Not all of them are occupied. They look like grappling hooks, or question marks laid on their side.",38.277,37.047
210,"It's the bags over the heads that are the worst, worse than the faces themselves would be. It makes the men like dolls on which the faces have not yet been painted; like scarecrows, which in a way is what they are, since they are meant to scare. Or as if their heads are sacks, stuffed with some undifferentiated material, like flour or dough. It's the obvious heaviness of the heads, their vacancy, the way gravity","It is the head-wrapping bags that are the most terrifying, even more so than the faces hidden inside. They make these people look like faceless dolls; like scarecrows, which in a way they are, as they are placed here to instill fear. Or as if their heads were just bags, stuffed with some soft, fluffy substance, like flour or dough. That's because of the palpable weight of the heads, the emptiness, the weight pulling them down without the life to hold them upright.",28.226,27.387,"The worst are the bags over their heads, worse than the shapes their faces could take. The men's faces resemble unpainted dolls; like scarecrows, in a way, because their purpose is to frighten. Or their heads are like sacks filled with an indistinguishable material, like flour or dough. The distinct weight, the emptiness of the heads, is created by gravity pulling them down, there is no vital force to keep them upright anymore.",23.156,21.995,"The worst of all are the bags that wrap around the heads, even worse than the faces themselves would be. With them, the men look like dolls that haven't had their faces painted yet; or scarecrows, which in a way is what they are, because they are placed to scare away. It's as if their heads were sacks filled with some undifferentiated material, like flour or paste. It's the obvious heaviness of the heads, their emptiness, the way they hang down due to the force of gravity and the fact that there is no longer life within them to hold them up.",36.796,36.218
211,pulls them down and there's no life anymore to hold them up. The heads are zeros.,"That's because of the palpable weight of the heads, the emptiness, the weight pulling them down without the life to hold them upright. These heads are zeros.",17.409,13.516,"The distinct weight, the emptiness of the heads, is created by gravity pulling them down, there is no vital force to keep them upright anymore. These heads are zero.",7.748,4.388,"It's the obvious heaviness of the heads, their emptiness, the way they hang down due to the force of gravity and the fact that there is no longer life within them to hold them up. They are like zeros.",14.104,11.62
212,"Though if you look and look, as we are doing, you can see the outlines of the features under the white cloth, like gray shadows. The heads are the heads of snowmen, with the coal eyes and the carrot noses fallen out. The heads are melting.","Even if you look for a long time, as we are doing here, you can still distinguish the faint outlines behind the white cloth, like gray shadows. Their heads are like snowmen's heads, when the coal eyes and carrot nose have fallen off. These heads are melting.",35.832,34.451,"If you look repeatedly like we did, you can see the outlines of faces under the white cloth, like gray shadows. The heads are the heads of snowmen with fallen coal eyes and carrot noses. The heads are melting.",54.496,53.83,"However, looking very carefully, like us, you can see the outline of the features under the white cloth, like gray shadows. They look like the head of a snowman, with the coal eyes and the carrot nose fallen; and the head is melting.",43.922,42.904
213,"But on one bag there's blood, which has seeped through the white cloth, where the mouth must have been. It makes another mouth, a small red one, like the mouths painted with thick brushes by kindergarten children. A child's idea of a smile. This smile of blood is what fixes the attention, finally. These are not snowmen after all.","But on one bag, there was blood, seeping through the white fabric, where the mouth should be. It outlined a second mouth, a small red one, as if a group of kindergarten children had used a thick marker to color it in. The concept of a childlike smile. This blood-red smiling mouth is what ultimately catches the eye. After all, it is not a snowman.",22.563,21.22,"However, in the place where the mouth should be, there is a bloodstain that has seeped through the white fabric on one of the bags. It forms another mouth, a small red mouth, like the mouths painted with thick brushes by kindergarten children. A child's conception of a smile. In the end, it is this smile made of blood that draws attention. These are not snowmen, after all.",41.465,40.675,"But in one of the bags, there is blood that has seeped through the white fabric, where the mouth should be. The blood forms another mouth, small and red like the one a kindergarten child would paint with a thick brush. The idea a child has of a smile. Finally, attention is fixed on this bloody smile. After all, they are not snowmen.",19.973,18.312
214,"The men wear white coats, like those worn by doctors or scientists. Doctors and scientists aren't the only ones, there are others, but they must have had a run on them this morning. Each has a placard hung around his neck to show why he has been executed: a drawing of a human fetus. They were doctors, then, in the time before, when such things were legal. Angel makers, they used to call them; or was that something else? They've been turned up now by searchs through hospital records, or, ormore likely, since most hospitals destroyed such records once it became clear what was going to happenby informants: ex-nurses perhaps, or a pair of them, since evidence from a single woman is no longer admissible; or another doctor, hoping to save his own skin; or someone already accused, lashing out at an enemy, or at random, in some desperate bid for safety. Though informants are not always pardoned.","These people are wearing white coats, like doctors or scientists. It's not just doctors and scientists, there are others too, but surely there was a purge of them this morning. A sign hangs around each person's neck indicating the crime for which they are being judged: a drawing of a human fetus. So they are doctors, from the past, back when those things were still legal. The creators of Angels, they were called that, or something else? Now they are brought to light thanks to investigations in hospital records, or - more likely, since most hospitals destroyed all such documents as soon as people realized what was about to happen - thanks to informants: a former nurse, for example, or rather two, since now the testimony of a single woman is no longer accepted; or another doctor, trying to save their own life; or someone already convicted, throwing out the name of an old enemy, or randomly naming someone else, desperately bargaining for safety. Although informants are not always granted clemency.",24.737,24.261,"The men are in white coats, just like the kind doctors or scientists wear. It's not just doctors and scientists who are hanged here, there are others too, but they must have caught these ones this morning. Each one has a placard around their neck showing why they were executed: a drawing of a fetus. So they were doctors, in the past, when this kind of procedure was legal. They were called angel makers: or was it something else? Now they've been uncovered during the examination of hospital records or, more accurately, when it was understood what would happen, since most hospitals destroyed these records, by informers: perhaps an old nurse or two nurses, because the testimony of a single woman is no longer accepted; maybe another doctor hoping to save themselves or someone already accused, betraying an enemy or making a desperate attempt for their own safety. Though informers are not always forgiven.",24.176,23.619,"The men wear white coats, like those worn by doctors or scientists. They are not always doctors and scientists, there are others too, but they must have taken them out this morning. Each one has a sign hanging from their neck, explaining why they were executed: the drawing of a fetus. They were doctors in those times, when these things were legal. Angel makers, they used to call them, or could it have been something else? They have been discovered now, by checking hospital records, or —which seems more likely since, when it became clear what was going to happen, almost all hospitals destroyed that type of record— by interrogating informants: perhaps a former nurse, or a couple of them, because the testimony of a single woman is no longer accepted; or some other doctor who wanted to save his own skin; or someone who had already been accused, to harm his enemy, or at random, in a desperate attempt to save himself But informants are not always pardoned According to what we have been told, these men are like war criminals.",37.145,36.82
215,"These men, we've been told, are like war criminals. It's no excuse that what they did was legal at the time: their crimes are retroactive. They have committed atrocities and must be made into examples, for the rest. Though this is hardly needed. No woman in her right mind, these days, would seek to prevent a birth, should she be solucky as to conceive.","Those people, we were taught, are like war criminals. It cannot be excused that what they did was legal at the time: this criminal regulation has retroactive effect. They did immoral things and must be made an example of, for the rest. Though it's not much needed. Women, these days, no one in their right mind would try to avoid childbirth - assuming she is lucky enough to conceive.",34.466,33.568,"We were told that these men were like war criminals. The fact that what they did was legal at the time could not be considered an excuse: their crimes concern both the past and the present. They did evil and should serve as an example to the rest. Though this may not be very necessary. Nowadays, no sane woman who has had the chance to conceive would try to prevent a birth.",26.536,25.472,"But informants are not always pardoned According to what we have been told, these men are like war criminals. The fact that their actions were legal at that time is no excuse: their crimes have retroactive effect. They committed atrocities, and they must serve as an example to others. Although it is practically unnecessary In these times, no woman in her right mind would try to prevent the birth of a child, if she were so fortunate as to conceive one.",18.96,17.642
216,"What we are supposed to feel towards these bodies is hatred and scorn. This isn't what I feel. These bodies hanging on the Wall are time travelers, anachronisms. They've come here from the past.","In front of those corpses, they wanted us to feel hatred and contempt. That was not how I felt. The corpses on the Wall were those who transcended time, lost from another era. They came here from the past.",15.87,13.397,"The expected feelings towards these bodies are hatred and anger. However, I do not feel these. The bodies hanging on the wall are time travelers, mistakes of history. They came here from the past.",37.101,35.368,"We are supposed to feel hatred and contempt for those corpses. But that is not what I feel. These bodies hanging from the Wall are time travelers, anachronisms. They come from the past.",50.682,49.37
217,"What I feel towards them is blankness. What I feel is that I must not feel. What I feel is partly relief, because none of these men is Luke. Luke wasn't a doctor. Isn't.","My feeling is numbness. My feeling is not to have any feeling. My feeling is also somewhat of relief, because Luke is not among them. Luke was not a doctor in the past. He is not a doctor.",9.945,7.348,"The emptiness I feel towards them. What I feel, something I shouldn't feel. What I feel is partly relief, because none of these men are Luke. Luke was not a doctor. Not.",53.759,52.554,What I feel for them is emptiness. What I feel is that I should not feel. What I feel is a certain relief because none of these men is Luke. Luke was not a doctor. It is not.,53.322,52.173
218,"I look at the one red smile. The red of the smile is the same as the red of the tulips in Serena Joy's garden, towards the base of the flowers where they are beginning to heal. The red is the same but there is no connection. The tulips are not tulips of blond, the red smiles are not flowers, neither thing makes a comment or the other. The tulip is not a reason for disbelief in the hanged man, or vice versa. Each thing is valid and really there. It is through a field of such valid objects that I must pick my way, every day and in every way. I put a lot of effort into making such distinctions I need to make them. I need to be very clear, in my own mind,","I looked at the solitary red smiling mouth. That red color is also the color of the tulips in Serena Joy's garden, near the base of the flower where it starts to heal. The same red color but no connection, tulips are not made of blood, the red smiling mouth is not a flower, neither explains the other. One cannot deny the hanged man because of the flower, or vice versa. Each thing has its own reason for existence, and they all exist there. And through a forest full of such rational things, I have to choose my own path, each day, through each path. I put a lot of effort into those distinctions. I need them. I need to be clear, in my mind.",29.588,29.027,"I'm looking at that red smile. The red of the smile is the red of the tulips in Serena Joy's garden, the red at the base of the flowers where they start to heal. The color is the same but there is no connection between them. The tulips are not the tulips of blood, the red smiles are not flowers, none of them comment on the other. The tulip is not the reason for disbelief in the hanged man, nor is the reverse true. Each is precious and truly there. I must find my way through this field of precious objects, every day and in every form. I make great efforts to make such distinctions. I need to make them. I must be very clear in my own mind.",49.535,49.201,"I look at the one with the red smile. The red of the smile is the same as the red of the tulips in Serena Joy's garden, redder near the stem, where they start to heal. It's the same red, but there is no relation between the two. The tulips are not made of blood and the red smiles are not flowers, and neither of them refers to the other. The tulip is not a reason to disbelieve in the hanged man, and vice versa. Each one is valid and is really there. It is through a field of valid objects like these that I must choose my path, every day and in every aspect. I make a great effort to make such distinctions. I need to make them. I need to have very clear ideas.",51.63,51.301
219,"I feel a tremor in the woman beside me. Is she crying? In what way could it make her look good? I can't afford to know, My own hands are clenched, I note, tight around the handle of my basket, I won't give anything away.","I felt a trembling running through the woman next to me. Was she crying? How could that help her appear in any way? I couldn't afford to find out. Here I am, gripping the handle of my bag tightly, I see that, I won't reveal anything.",14.717,11.637,I feel the woman next to me trembling. Is she crying? How can this make her look good? I can't afford to find out. I realize that my hands are tightly gripping the handle of the basket. I won't reveal anything.,30.227,28.804,I feel that the woman next to me is trembling. Is she crying? How could this make her seem good? I can't afford to find out. I realize that I myself have my hands tightly around the handle of my basket. I am not going to reveal anything.,29.427,27.958
