line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
114,"Colonel Brandon, the friend of Sir John, seemed no more adapted by resemblance of manner to be his friend, than Lady Middleton was to be his wife, or Mrs. Jennings to be Lady Middleton's mother. He was silent and grave. His appearance however was not unpleasing, in spite of his being in the opinion of Marianne and Margaret an absolute old bachelor, for he was on the wrong side of five and thirty; but though his face was not handsome, his countenance was sensible, and his address was particularly gentlemanlike.","Colonel Bradon, a friend of Sir John, seemed unable to adapt to having a temperament similar to his friend, a situation akin to Lady Middleton compared to her husband, or Mrs. Jennings compared to Lady Middleton. He had a quiet, solemn demeanor. Nevertheless, his appearance was not unpleasant, although in the minds of Marianne and Margaret, he was indeed the archetype of an old bachelor since he was over 35; but even though his face was not handsome, his gestures were full of emotion, and his words were particularly graceful.",24.633,23.75,"Colonel Brandon, Sir John's friend, did not seem at all suitable to be his friend in terms of behavior similarity, just as Lady Middleton did not seem suitable to be his wife or Mrs. Jennings to be Lady Middleton's mother. He was quiet and serious. However, although he was over thirty-five and thus a confirmed bachelor in the eyes of Marianne and Margaret, his appearance was not unpleasant; his face, though not handsome, had regular features, and his speech was very gentlemanly.",26.839,25.992,"Colonel Brandon, Sir John's friend, with his quiet and serious manners, seemed as little suitable to be his friend as Lady Middleton to be his wife, or Mrs. Jennings to be Lady Middleton's mother. His appearance, however, was not unpleasant, despite the fact that in Marianne and Margaret's opinion he was a hopeless bachelor, because he had already passed thirty-five and entered the faded zone of life; but although he was not handsome, there was intelligence in his countenance and a particular chivalry in his demeanor.",27.988,27.171
115,"There was nothing in any of the party which could recommend them as companions to the Dashwoods; but the cold insipidity of Lady Middleton was so particularly repulsive, that in comparison of it the gravity of Colonel Brandon, and even the boisterous mirth of Sir John and his mother–in–law was interesting. Lady Middleton seemed to be roused to enjoyment only by the entrance of her four noisy children after dinner, who pulled her about, tore her clothes, and put an end to every kind of discourse except what related to themselves.","There was no one at the gathering who could be introduced as a friend of the Daswood family; but Lady Middleton's bland demeanor was particularly off-putting, to the extent that they appreciated Colonel Brandon's sternness and even Sir John's and his mother-in-law's boisterousness. Lady Middleton seemed to only brighten up when her four children ran in after the meal, clinging to her, tugging at her clothes, causing all conversation to cease except for talk about the children.",10.068,8.523,"There was nothing in the group that suggested they could be friends with the Dashwoods; but Lady Middleton's cold stillness was so repulsive that, in comparison, Colonel Brandon's seriousness, or even the clamor of Sir John and his mother-in-law, seemed reasonable. Lady Middleton only appeared to come to life when her four noisy children entered the room after dinner; they tugged at her, tore her dress, and put an end to any conversation that did not concern them.",21.947,20.953,"Nobody in the gathering had anything that recommended them as company for the Dashwoods; but the cold insipidity of Lady Middleton was so particularly unpleasant that, compared to her, the gravity of Colonel Brandon, and even the boisterous cheerfulness of Sir John and his mother-in-law, were interesting. Lady Middleton's cheerfulness only seemed to emerge after dinner with the entrance of her four noisy children, who pulled her here and there, tore her clothes, and put an end to all conversation except that concerning them.",45.75,45.228
116,"In the evening, as Marianne was discovered to be musical, she was invited to play. The instrument was unlocked, every body prepared to be charmed, and Marianne, who sang very well, at their request went through the chief of the songs which Lady Middleton had brought into the family on her marriage, and which perhaps had lain ever since in the same position on the pianoforte, for her ladyship had celebrated that event by giving up music, although by her mother's account, she had played extremely well, and by her own was very fond of it.","In the evening, when everyone learned that Marianne had a talent for music, they invited her to perform. They opened the piano, everyone eagerly awaited to be captivated, and Marianne sang beautifully. At their request, she performed with Lady Middleton the songs that she had brought to the family after the wedding, and perhaps since that day they had remained untouched on the piano, as Lady Middleton celebrated her wedding by neglecting music, even though, according to her mother, she used to perform wonderfully, which her mother greatly enjoyed.",9.576,7.574,"In the evening, when it was discovered that Marianne had musical talent, she was invited to play the piano. The piano was unlocked, everyone prepared to enjoy themselves, and Marianne, who sang beautifully, read most of the songs that had clearly been left on the piano since the day Lady Middleton, according to her mother, had brought it into the family upon her marriage, and according to Lady Middleton herself, had celebrated her marriage by giving up music, although she had once played the piano exceptionally well and loved it dearly.",25.742,24.874,"In the evening, as it was discovered that Marianne had musical talents, she was invited to play. They opened the instrument, everyone prepared to be delighted, and Marianne, who sang very well, at their request went through most of the songs that Lady Middleton had brought to the family upon marrying, and which perhaps had remained in the same position on the piano since then, as her ladyship had celebrated that event by giving up music, although according to her mother she played extremely well and, according to herself, was very fond of doing so.",48.765,48.264
117,"Marianne's performance was highly applauded. Sir John was loud in his admiration at the end of every song, and as loud in his conversation with the others while every song lasted. Lady Middleton frequently called him to order, wondered how any one's attention could be diverted from music for a moment, and asked Marianne to sing a particular song which Marianne had just finished. Colonel Brandon alone, of all the party, heard her without being in raptures. He paid her only the compliment of attention; and she felt a respect for him on the occasion, which the others had reasonably forfeited by their shameless want of taste. His pleasure in music, though it amounted not to that ecstatic delight which alone could sympathize with her own, was estimable when contrasted against the horrible insensibility of the others; and she was reasonable enough to allow that a man of five and thirty might well have outlived all acuteness of feeling and every exquisite power of enjoyment. She was perfectly disposed to make every allowance for the colonel's advanced state of life which humanity required.","Everyone warmly applauded Marianne's performance. After each song, Sir John loudly applauded and equally loudly chatted with others between the songs. His wife often reminded him to keep quiet, wondering how people could be so distracted that they paid no attention to the music, and asked Marianne to sing the song she had just finished again. Among the group, only Colonel Brandon quietly listened to her. He intended to praise her simply by attentively listening to her play without saying a word, so at times she felt fond of him, while others lost her respect for not knowing how to appreciate the art without feeling ashamed. His enjoyment of music could be recognized by the contrast with the dreadful indifference of the others, though he did not appear delighted enough for her to feel a connection with him. She was sensible enough to accept that a man at the age of 35 had likely passed the stage of passionate feelings and the capacity for joy. She was entirely willing to be generous towards the Colonel's age as humanity demanded.",9.215,8.291,"Marianne's performance was highly applauded. Sir John, who was chatting loudly with those next to him while the song was being sung, shouted his appreciation at the end of the song just as loudly. Lady Middleton, astonished that anyone could let their attention stray from the music even for a moment, frequently warned him and asked Marianne to sing a song she had just performed. Among the entire group, only Colonel Brandon listened to her without losing himself. He complimented Marianne by giving her his full attention; in an environment where the others shamelessly disregarded the music with tastelessness, Marianne respected him for this reason. The pleasure he derived from the music did not reach the sublime level of her own, but it was noteworthy compared to the appalling indifference of the others; Marianne was understanding enough to accept that a thirty-five-year-old man might have left behind the sharp feelings and exceptional capacity for enjoyment. Out of humanity, she was quite willing to overlook the advanced stage of the Colonel's life.",15.724,15.136,"Marianne's performance was highly applauded. Sir John loudly expressed his admiration at the end of each piece, and equally loud was his conversation with others while the song lasted. Lady Middleton often called him to order, surprised that anyone could distract their attention from the music even for a moment, and asked Marianne to sing a particular song that she had just finished. Only Colonel Brandon, among the entire audience, listened to her without outbursts. His only compliment was listening to her, and at that moment she felt for him a respect that the others had rightly lost due to their shameless lack of taste. The pleasure that the Colonel had shown towards the music, although it did not reach that ecstasy which, to the exclusion of any other, she considered compatible with her own delight, was worthy of appreciation in the face of the horrible insensitivity of the rest; and she was sensible enough to concede that a man of thirty-five years could well have left behind in his life all sharpness of feelings and every exquisite faculty of enjoyment. She was perfectly willing to make all the necessary concessions to the Colonel's advanced age that a humanitarian spirit would demand.",27.287,26.885
118,Chapter 8,Chapter 8,100.0,100.0,"Out of humanity, she was quite willing to overlook the advanced stage of the Colonel's life.",0.0,0.0,CHAPTER VIII,70.711,50.0
119,"Mrs. Jennings was a widow with an ample jointure. She had only two daughters, both of whom she had lived to see respectably married, and she had now therefore nothing to do but to marry all the rest of the world. In the promotion of this object she was zealously active, as far as her ability reached; and missed no opportunity of projecting weddings among all the young people of her acquaintance. She was remarkably quick in the discovery of attachments, and had enjoyed the advantage of raising the blushes and the vanity of many a young lady by insinuations of her power over such a young man; and this kind of discernment enabled her soon after her arrival at Barton decisively to pronounce that Colonel Brandon was very much in love with Marianne Dashwood. She rather suspected it to be so, on the very first evening of their being together, from his listening so attentively while she sang to them; and when the visit was returned by the Middletons' dining at the cottage, the fact was ascertained by his listening to her again. It must be so. She was perfectly convinced of it. It would be an excellent match, for HE was rich, and SHE was handsome. Mrs. Jennings had been anxious to see Colonel Brandon well married, ever since her connection with Sir John first brought him to her knowledge; and she was always anxious to get a good husband for every pretty girl.","Mrs. Jennings was a widow with a large fortune left by her husband. She had only two daughters, both of whom were married into respectable families, so now she had nothing to do except to worry about the marriages of the rest of humanity. She showed great enthusiasm in pursuing this goal to the best of her ability; she never missed an opportunity to speculate about marriages among the young people she knew. She was particularly sharp in recognizing romantic connections, delighting in the advantage of causing confusion and the vanity of many women when hinting at their influence over young men. B She utilized this keen ability after arriving in Barton to firmly declare that Colonel Brandon had fallen in love with Marianne Dashwood on the very first evening everyone met. She was very convinced of this by the way he attentively listened to her sing; and when the Middletons accepted the invitation to dine at the cottage, the event was confirmed once more when he again attentively listened to her sing. It must be so. She was completely convinced of it. The two would make a very suitable pair, for he was wealthy and she was beautiful. Mrs. Jennings was eager to see Colonel Brandon have a good marriage ever since her relationship with Sir John acquainted her with him. She was always eager to find a good husband for every beautiful young lady.",26.531,26.206,"Mrs. Jennings was a widow; she had a fortune of her own. She had only two daughters; she had lived long enough to see both of them make respectable marriages, and now she had nothing left to do but to marry off the rest of the world. She had devoted herself to this purpose with all her might; she never missed an opportunity to make marriage plans among the young people she knew. She was extremely quick at sensing inclinations and had delighted in using the privilege of making many young women blush and swell with pride by hinting at the influence of such and such a young man over them; this talent allowed her to declare, soon after arriving at Barton, that Colonel Brandon was head over heels in love with Marianne Dashwood. She had suspected it the first evening they were together when he listened to Marianne sing so attentively; the situation was confirmed when he listened to her again when the Middletons returned the visit by dining at the cottage. It had to be so. She was as sure of it as she was of her own name. It would be a wonderful marriage, for the man was rich and the girl was beautiful. Since she had known Colonel Brandon through her connection with Sir John, Mrs. Jennings had very much wanted to see him make a good marriage; indeed, she had always enjoyed finding a good husband for every pretty girl.",25.785,25.433,"In her widowhood, Mrs. Jennings had come into possession of a generous income from the usufruct of the properties left by her husband. She only had two daughters, whom she had seen respectably married, and therefore now had nothing to do but marry off the rest of the world. As far as she was able, she was zealously active in the fulfillment of this objective and did not miss an opportunity to plan marriages among the young people she knew. She was remarkably quick to discover who was attracted to whom, and had enjoyed the merit of causing many young ladies to blush and feel vain with insinuations regarding their power over this or that young man; and barely arrived at Barton, this kind of insight allowed her to announce that Colonel Brandon was very much in love with Marianne Dashwood. Rather, she suspected it was so the very first evening they were together, by the attention with which he listened to her sing; and when the Middletons returned the visit and dined at the cottage, she confirmed it by seeing again how he listened to her. It had to be so. She was totally convinced of it. It would be an excellent match, for he was rich and she was beautiful. From the very moment she had met Colonel Brandon, due to his ties with Sir John, Mrs. Jennings had longed to see him well married; and moreover, she never wavered in her eagerness to find a good husband for every pretty girl.",32.027,31.738
120,"The immediate advantage to herself was by no means inconsiderable, for it supplied her with endless jokes against them both. At the park she laughed at the colonel, and in the cottage at Marianne. To the former her raillery was probably, as far as it regarded only himself, perfectly indifferent; but to the latter it was at first incomprehensible; and when its object was understood, she hardly knew whether most to laugh at its absurdity, or censure its impertinence, for she considered it as an unfeeling reflection on the colonel's advanced years, and on his forlorn condition as an old bachelor.","Her advantage did not diminish, as she had countless things to tease the two people about. At Barton Cottage, she teased the Colonel, and at the summer house, she teased Marianne. He was completely indifferent to her mockery if it only concerned him; but for her, at first, it was confusing, and when she understood, she was unsure whether to ridicule the absurdity or criticize the impertinence, as she considered her attitude insensitive to the Colonel's age and the lonely situation of an old bachelor.",10.889,9.364,"The benefits it provided him were not insignificant either, because it gave him endless opportunities to make jokes about both. He laughed at the Colonel in the park, at Marianne in the cabin. His sarcastic remarks probably did not affect the Colonel at all from his own perspective; to the other, they initially seemed vague, but once the intention was understood, she didn't know whether to laugh at the absurdity or be angry at the impudence, because she thought it was disrespectful given the Colonel's advanced age and his hopeless state as a chronic bachelor.",10.618,9.174,"The immediate advantage she gained from it was by no means insignificant, because it provided her with endless jokes at the expense of both. At Barton Park, she laughed at the colonel, and at the cottage, at Marianne. To the former, those jests were probably completely indifferent, as they only affected him; but for the latter, at first they were incomprehensible; and when she understood their object, she did not know whether to laugh at how absurd they were or to censure their impertinence, as she considered them an insensitive comment on the colonel's advanced years and his sad condition as a bachelor.",27.26,26.427
121,"Mrs. Dashwood, who could not think a man five years younger than herself, so exceedingly ancient as he appeared to the youthful fancy of her daughter, ventured to clear Mrs. Jennings from the probability of wishing to throw ridicule on his age.","Mrs. Daswood could not imagine that a man five years younger than her, who looked extremely old-fashioned like him, would fall in love with her young daughter, so she tried to steer Mrs. Jennings away from making jokes about his age.",21.43,19.174,"Mrs. Dashwood, who did not find a man five years younger than herself to be as excessively old as he appeared to her daughter's youthful mind, was unwilling to accept the possibility that Mrs. Jennings might be making a joke about the man's age.",30.574,28.952,"Mrs. Dashwood, who could not consider a man five years younger than herself to be as excessively old as he appeared to her daughter's youthful imagination, tried to clear Mrs. Jennings of the charge of having wanted to ridicule his age.",41.827,40.523
122,"""But at least, Mama, you cannot deny the absurdity of the accusation, though you may not think it intentionally ill–natured. Colonel Brandon is certainly younger than Mrs. Jennings, but he is old enough to be MY father; and if he were ever animated enough to be in love, must have long outlived every sensation of the kind. It is too ridiculous! When is a man to be safe from such wit, if age and infirmity will not protect him?""","Marianne said: - But, mother, even though you may think this guess is just a harmless annoyance, you cannot deny that it is absurd. Colonel Brandon is certainly younger than Mrs. Jennings, but he is old enough to be my father; and if he ever were to become lively enough to fall in love with someone, he has lived past the age for any kind of emotion. It's really too ridiculous! Why should a man be mocked in this way, when people should be respectful to him due to his age and physical frailty?",32.424,31.767,"""But mother, even if you don't think it was intentional malice, you can't deny the oddity of the accusation. Colonel Brandon is clearly younger than Mrs. Jennings, but he's old enough to be my father; even if he once had the energy to fall in love, he's now at an age where he would have forgotten such feelings. So ridiculous! If being old and crippled isn't enough, what protects a person from such mockery?""",23.617,22.602,"—But, Mom, at least you can't deny the absurdity of the accusation, even if you don't believe it to be intentionally malicious. Of course Colonel Brandon is younger than Mrs. Jennings, but he is old enough to be my father; and if he ever had the inclination to fall in love, he must have forgotten what it feels like by now. It's too ridiculous! When will a man be able to free himself from such notions, if age and his frailty do not protect him?",40.049,39.379
123,"""Infirmity!"" said Elinor, ""do you call Colonel Brandon infirm? I can easily suppose that his age may appear much greater to you than to my mother; but you can hardly deceive yourself as to his having the use of his limbs!""","Elinor said: - Old? Do you mean to say that Colonel Bradon is old? You might easily think that he is just older, not older than mom, but I can't deceive myself into thinking that he can't use his limbs!",7.115,4.761,"""Crippled!"" said Elinor, ""Are you calling Colonel Brandon crippled? I can guess that he seems much older to you than my mother, but you can't delude yourself into thinking he can't still use his hands and feet!""",20.552,18.372,"—Weakness! —exclaimed Elinor—. Do you call Colonel Brandon weak? I can easily suppose that to you his age seems much older than to my mother, but it is hard to be mistaken about the fact that he is indeed in use of his limbs.",30.387,28.8
124,"""Did not you hear him complain of the rheumatism? and is not that the commonest infirmity of declining life?""","The mother laughed loudly: - My dear child, if you keep thinking like that, you will always be horrified by your mother's deterioration; and it seems like a miracle to you that your mother has lived to the age of 40.",3.459,1.244,"""Didn't you hear that he complained about rheumatism? Isn't this the most typical sign of old age?""""",11.318,6.496,Didn't you hear him complain about rheumatism? And isn't that the first weakness of a life that is declining?,23.777,18.607
125,"""My dearest child,"" said her mother, laughing, ""at this rate you must be in continual terror of MY decay; and it must seem to you a miracle that my life has been extended to the advanced age of forty.""","- My dear child, if you keep thinking like that, you will always be horrified by your mother's deterioration; and it seems like a miracle to you that your mother has lived to the age of 40.",8.969,6.252,"""My dear child,"" said her mother, laughing, ""then you must be terrified every moment thinking that I am decaying and going away; so it seems like a miracle to you that I have reached the age of forty.""",34.633,33.163,"—My dear girl! —said the mother, laughing—, then you must be in constant fear that I have also entered into decline; and it must seem a miracle to you that my life has reached the advanced age of forty years.",29.134,27.453
126,"""Mama, you are not doing me justice. I know very well that Colonel Brandon is not old enough to make his friends yet apprehensive of losing him in the course of nature. He may live twenty years longer. But thirty–five has nothing to do with matrimony.""","- Mom, you are not being fair to me. I know very well that Colonel Brandon is not so old that his friends should fear losing him due to the natural aging process. He could live another 20 years. But being 35 has nothing to do with marriage.",34.856,33.489,"""Mom, you don't understand me. I know that Colonel Brandon is not so old that his friends think they will lose him any day now. He could live another twenty years. But thirty-five is no age for marriage anymore.""",15.862,13.513,"—Mom, you are not being fair to me. I know perfectly well that Colonel Brandon is not so old that his friends fear losing him to natural causes. He could live twenty more years. But thirty-five years have nothing to do with marriage.",26.36,24.595
127,"""Perhaps,"" said Elinor, ""thirty–five and seventeen had better not have any thing to do with matrimony together. But if there should by any chance happen to be a woman who is single at seven and twenty, I should not think Colonel Brandon's being thirty–five any objection to his marrying HER.""","Elinor said: - Perhaps ages 35 and 17 should not be involved in marriage with each other. But if the opportunity arises for a single woman at the age of 27, she does not think Colonel Brandon at the age of 35 would refuse to marry her.",7.888,5.855,"""Maybe,"" said Elinor, ""a thirty-five-year-old and a seventeen-year-old should not be in the same marriage. But if there is a woman who is still single at twenty-seven, then I don't think anyone would object to Colonel Brandon marrying her.""",23.695,22.284,"—Perhaps —said Elinor—, it is better that a person of thirty-five and another of seventeen have nothing to do with a marriage between them. But if by chance it were a single woman at twenty-seven, I don't think the fact that Colonel Brandon is thirty-five would raise any objection to her marrying him.",9.392,7.205
128,"""A woman of seven and twenty,"" said Marianne, after pausing a moment, ""can never hope to feel or inspire affection again, and if her home be uncomfortable, or her fortune small, I can suppose that she might bring herself to submit to the offices of a nurse, for the sake of the provision and security of a wife. In his marrying such a woman therefore there would be nothing unsuitable. It would be a compact of convenience, and the world would be satisfied. In my eyes it would be no marriage at all, but that would be nothing. To me it would seem only a commercial exchange, in which each wished to be benefited at the expense of the other.""","Marianne hesitated for a moment, then said: - A 27-year-old woman can no longer hope for or inspire love, and if her family situation is not comfortable or her assets are meager, I think she might bring herself to a nursing room, to receive the provision and security of a wife. Therefore, it is not suitable for him to marry such a woman. It is merely a contract of convenience, and the world will be satisfied. In my eyes, that is not marriage; it is nothing at all. To me, it is just a commercial exchange, in which each person wants to benefit from the other.",26.913,26.329,"""A twenty-seven-year-old woman,"" said Marianne, after thinking for a moment, ""can no longer expect to excite anyone; if her home is uncomfortable, if her income is small, I think she can consent to a job like caregiving, at least she would be as secure as if she were married. It would not be inappropriate at all for Colonel Brandon to marry such a woman. It would be quite useful, and everyone would be pleased. In my eyes, this marriage wouldn't happen; but let it not happen. I think it would just be a commercial transaction based on mutual interest.""",16.201,15.382,"—A woman of twenty-seven —said Marianne, after a small pause— could never expect to feel or inspire affection again; and if her home is not comfortable, or her fortune is small, I suppose she might try to content herself with taking up the profession of a governess, in order to obtain the Security that a wife enjoys. Therefore, if the colonel were to marry a woman in that condition, there would be nothing inappropriate. It would be a marriage of convenience and the world would be satisfied. In my eyes, it would not be a marriage at all, but that does not matter. To me, it would seem only a commercial exchange, in which each one would seek to benefit at the expense of the other.",38.241,37.755
129,"""It would be impossible, I know,"" replied Elinor, ""to convince you that a woman of seven and twenty could feel for a man of thirty–five anything near enough to love, to make him a desirable companion to her. But I must object to your dooming Colonel Brandon and his wife to the constant confinement of a sick chamber, merely because he chanced to complain yesterday (a very cold damp day) of a slight rheumatic feel in one of his shoulders.""","Elinor replied; - You know I can't convince you to believe that a 27-year-old woman can feel something akin to love for a 35-year-old man, making him a desirable life partner. But I don't agree with your desire to confine Colonel Brandon and his wife to a cramped sickroom just because he happened to complain yesterday (a very damp and cold day) about a slight rheumatic ache in his shoulder.",19.004,17.864,"""It would be impossible for me,"" replied Elinor, ""to convince you that a twenty-seven-year-old woman could feel something close to love for a thirty-five-year-old man, that she could see him as a charming life companion, I know. But I must object to you confining poor Colonel Brandon to the sick room just because he complained of a slight rheumatic pain in his shoulder yesterday (and it was a very cold, damp day).""",31.868,31.027,"—I know —said Elinor— that it would be impossible to convince you that a woman of twenty-seven could feel for a man of thirty-five something that even remotely resembles that love which would make him a desirable companion for her. But I must object to you condemning Colonel Brandon and his wife to perpetual confinement in a sickroom, simply because yesterday (a very cold and damp day) he happened to complain of a slight rheumatic sensation in one of his shoulders.",42.173,41.552
130,"""But he talked of flannel waistcoats,"" said Marianne; ""and with me a flannel waistcoat is invariably connected with aches, cramps, rheumatisms, and every species of ailment that can afflict the old and the feeble.""","Marianne said: - But he talked about those flannel robes, and to me, a flannel robe is always associated with aches, cramps, rheumatism, and every possible ailment that can happen to the elderly.",20.543,17.821,"""But he talked about wearing an undershirt,"" said Marianne, ""to me, an undershirt brings to mind pains, cramps, rheumatisms, and other ailments that plague the elderly and the weak.""",26.186,24.316,"—But he mentioned flannel shirts —said Marianne—; and to me, a flannel shirt is invariably associated with aches, cramps, rheumatism, and all the ailments that can afflict the elderly and weak.",20.375,18.068
131,"""Had he been only in a violent fever, you would not have despised him half so much. Confess, Marianne, is not there something interesting to you in the flushed cheek, hollow eye, and quick pulse of a fever?""","- If he only had a high fever, I wouldn't despise him half as much. Marianne, you should admit that there is something worth your concern in the flushed cheeks, sunken eyes, and rapid pulse of a fever, shouldn't you?",15.708,12.228,"""If he only had a high fever, you wouldn't belittle him even half as much. Admit it, Marianne, isn't there something that attracts you in the flushed cheeks, glazed eyes, and rapid pulse of someone with a high fever?""",17.835,14.295,"—If only he had been suffering from a violent fever, you wouldn't have looked down on him so much. Admit it, Marianne, don't you feel there's something interesting about the flushed cheeks, sunken eyes, and rapid pulse of a fever?",26.216,24.083
132,"Soon after this, upon Elinor's leaving the room, ""Mama,"" said Marianne, ""I have an alarm on the subject of illness which I cannot conceal from you. I am sure Edward Ferrars is not well. We have now been here almost a fortnight, and yet he does not come. Nothing but real indisposition could occasion this extraordinary delay. What else can detain him at Norland?""","- Immediately after that, when Elinor had left the room, Marianne said: - Mom, I'm worried about the illness and I can't hide it from you. I think Mr. Edward Ferrars is not well. We have been here for nearly half a month, but he still hasn't come to visit. There is no reason other than health issues that could cause this delay. What else could be keeping him in Norland?",20.081,18.909,"Right after Elinor left the room, ""Mother,"" said Marianne, ""I have a concern about an illness that I must share with you. I am certain that Edward Ferrars is not well. It has been almost fifteen days since we came here, and he still hasn't come. Only a real obstacle could have caused this unusual delay. What else could keep him at Norland?""",32.227,31.263,"Shortly after, when Elinor had left the room, Marianne said: —Mom, I have a concern about this matter of illnesses that I cannot hide from you. I am sure that Edward Ferrars is not well. We have been here for nearly fifteen days and he still hasn't come. Only a true indisposition could cause this extraordinary delay. What else could be keeping him in Norland?",28.314,27.276
133,"""Had you any idea of his coming so soon?"" said Mrs. Dashwood. ""I had none. On the contrary, if I have felt any anxiety at all on the subject, it has been in recollecting that he sometimes showed a want of pleasure and readiness in accepting my invitation, when I talked of his coming to Barton. Does Elinor expect him already?""","Mrs. Daswood replied: - Do you think he will come here so quickly? Mother has no such thought. On the contrary, if she has any concerns about this matter, it is only recalling that sometimes he did not seem cheerful and willing to accept her invitation when she mentioned his visit to Barton. Does Elinor expect him to come?",18.41,17.221,"""Did you think he would come so quickly?"" said Mrs. Dashwood. ""I did not think so. On the contrary, if I had any concern about the matter, it was that he seemed a bit reluctant to accept my invitation when I mentioned the child's coming to Barton. Was Elinor expecting him?""",27.334,26.33,"—Did you think he would come so soon? —said Mrs. Dashwood—. I didn't. On the contrary, if I have ever felt anxious about it, it has been because I remembered that sometimes he showed a certain lack of pleasure at my invitation and little willingness to accept when I mentioned his coming to Barton. Does Elinor expect him already?",33.287,32.355
134,"""I have never mentioned it to her, but of course she must.""","- I have never mentioned this to her, but of course, she hopes for it.",46.429,42.937,"""I never brought up the subject, but of course, they must be expecting it.""",24.469,18.544,"—I have never mentioned it to her, but of course, she must be expecting it.",58.464,56.111
135,"""I rather think you are mistaken, for when I was talking to her yesterday of getting a new grate for the spare bedchamber, she observed that there was no immediate hurry for it, as it was not likely that the room would be wanted for some time.""","- Mom wants to think you were mistaken, because yesterday when she talked to your sister about buying a heater grid for the guest bedroom, she said it wasn't urgent since it might be a while before any guests come to stay.",5.659,3.238,"""I think you are mistaken, because when I talked about getting a new grill for the fireplace in the empty bedroom yesterday, he said there's no rush, the room won't be used for a while.""",15.034,12.813,"—I think you're mistaken, because when I talked to him yesterday about getting a new grate for the guest room fireplace, he mentioned that there was no urgency, as if the room wasn't going to be occupied for some time.",23.293,21.642
136,"""How strange this is! what can be the meaning of it! But the whole of their behaviour to each other has been unaccountable! How cold, how composed were their last adieus! How languid their conversation the last evening of their being together! In Edward's farewell there was no distinction between Elinor and me: it was the good wishes of an affectionate brother to both. Twice did I leave them purposely together in the course of the last morning, and each time did he most unaccountably follow me out of the room. And Elinor, in quitting Norland and Edward, cried not as I did. Even now her self–command is invariable. When is she dejected or melancholy? When does she try to avoid society, or appear restless and dissatisfied in it?""","- How strange! What does this mean! But it is impossible to explain the attitude of both of them! Their final farewell looked so indifferent, so calm! They conversed with each other in the evening in such a weary manner! The way Edward said goodbye, there was no difference between Elinor and the child: just a few kind words from a loving brother to both. Twice I intentionally left them alone together on the last morning, each time he followed me out of the room in a puzzling manner. And Elinor, when parting from Norland and Edward, did not cry like I did. Even now she always restrains herself. Has she ever wanted to avoid everyone, or shown anxiety or dissatisfaction because of them?",18.113,17.356,"""How strange! What could this mean! But there is no explanation for their behavior towards each other! Their final farewell was so cold, so distant! Their conversation on the last evening they were together was so lifeless! If you look at Edward's farewell, there was no difference between Elinor and me; it was as if he was offering his good wishes to us both like a kind older brother. On the last morning, I left them alone twice, and inexplicably the child followed me outside both times. Elinor did not cry as much as I did about leaving Norland and Edward. Even now, there is no change in her calmness. When has she ever been sad or sorrowful? When has she ever avoided people, or appeared uncomfortable or uneasy in public?""",11.52,10.135,"—How strange all this is! What can it mean? But everything in the way they have treated each other has been inexplicable! How cold, how formal was their last goodbye! How lackluster their conversation was the last evening they were together! When saying goodbye, Edward made no distinction between Elinor and me: to both of us, he gave the good wishes of an affectionate brother. Twice I left them alone on purpose the last morning, and each time, in the most inexplicable manner, he followed me out of the room. And Elinor, upon leaving Norland and Edward, did not cry as I did. Even now her self-control is unwavering. When is she downcast or melancholy? When does she try to avoid the company of others, or seem restless and dissatisfied with herself?",40.065,39.637
137,Chapter 9,Chapter 9,100.0,100.0,The Dashwoods had now settled very comfortably in Barton.,0.0,0.0,CHAPTER IX,70.711,50.0
138,"The Dashwoods were now settled at Barton with tolerable comfort to themselves. The house and the garden, with all the objects surrounding them, were now become familiar, and the ordinary pursuits which had given to Norland half its charms were engaged in again with far greater enjoyment than Norland had been able to afford, since the loss of their father. Sir John Middleton, who called on them every day for the first fortnight, and who was not in the habit of seeing much occupation at home, could not conceal his amazement on finding them always employed.","The Daswood family is now settled at Barton with acceptable amenities. The house and garden, along with all the surrounding scenery, have now become familiar to them. The daily tasks they pursued, which only gave them half the excitement at Norland, are now continued with greater joy than Norland could provide since their father's passing. Sir John Middleton visited them every day for the first two weeks, unable to hide his surprise at seeing them always busy, as he was not accustomed to seeing much activity in his estate. G",19.211,18.192,"The Dashwoods had now settled very comfortably in Barton. The house, the garden, all the objects around them now felt familiar; the daily occupations that had given Norland half its charm were resumed with much greater pleasure than Norland could offer after their father's loss. During the first fifteen days, Sir John Middleton, who visited them every day and was not used to seeing much occupation in the house, could not hide his admiration at always finding them busy.",14.379,12.677,"The Dashwoods were now settled in Barton with quite a bit of comfort. The house and garden, with all the objects surrounding them, were already familiar to them; little by little they resumed the daily activities that had given half their charm to Norland, but this time with much greater pleasure than they had achieved there since their father's death. Sir John Middleton, who visited them daily during the first fifteen days and was not accustomed to seeing too many chores in his home, could not hide his astonishment at always finding them occupied.",26.488,25.683
