line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
379,"Mr. Darcy took her advice, and did finish his letter.","As for Mr. Darcy, he should finish writing his letter. Darcy followed her advice, and he completed the letter.",23.441,18.642,Mr. Darcy followed this advice and finished his letter.,27.013,21.021,Darcy followed his advice and finished the letter.,14.541,8.046
380,"When that business was over, he applied to Miss Bingley and Elizabeth for the indulgence of some music. Miss Bingley moved with alacrity to the pianoforte, and after a polite request that Elizabeth would lead the way, which the other as politely and more earnestly negatived, she seated herself.","After finishing his work, he asked Miss Bingley and Elizabeth to indulge him by playing a few pieces of music. Miss Bingley eagerly went to the piano, politely asking Elizabeth to perform first, and she also politely and earnestly declined, so Bingley began to sit down and play.",14.921,12.63,"When the letter was finished, he turned to Miss Bingley and Elizabeth for a bit of musical enjoyment. Miss Bingley, as if she had been ready since yesterday, went to the piano and, after politely asking Elizabeth to start and Elizabeth declining the request with the same politeness but even greater enthusiasm, sat down at the piano.",14.916,13.074,"Task completed, he approached Miss Bingley and Elizabeth to delight them with some music. Miss Bingley hurried to the piano, but before sitting down, she courteously invited Elizabeth to play first; the latter, with equal courtesy and complete sincerity, declined the invitation; then, Miss Bingley sat down and began the concert.",15.109,13.284
381,"Mrs. Hurst sang with her sister; and while they were thus employed, Elizabeth could not help observing, as she turned over some music-books that lay on the instrument, how frequently Mr. Darcy’s eyes were fixed on her. She hardly knew how to suppose that she could be an object of admiration to so great a man, and yet that he should look at her because he disliked her was still more strange. She could only imagine, however, at last, that she drew his notice because there was something about her more wrong and reprehensible, according to his ideas of right, than in any other person present. The supposition did not pain her. She liked him too little to care for his approbation.","Mrs. Hurst sang with her sister; and while Elizabeth was turning over the music books placed on the piano, she couldn't help but notice that Darcy's eyes occasionally fixed on her. She did not dare to think that she could be the object of affection for someone of his high social standing. Yet, the idea that he looked at her out of dislike seemed even stranger. In the end, she could only think that she attracted his attention because, in his view, she had something more wrong or blameworthy than the others in the room, according to his ideas of conduct. This thought did not offend her. She did not like him much, so she did not care whether he accepted her or not.",21.143,20.445,"Mrs. Hurst sang with her sister; while they were occupied with this, Elizabeth noticed that Mr. Darcy's eyes frequently fell upon her as she was browsing through the music books on the piano. She found it hard to believe that she could be an object of admiration for such a great man; on the other hand, it made no sense for him to look at her since he did not like her. Finally, she thought that, in his understanding, she must have something more wrong and reprehensible than the other people present, which caught his attention. This thought did not upset her. She cared so little for Darcy that she would not worry about his approval.",19.757,19.017,"Mrs. Hurst sang with her sister, and while they were engaged in this activity, Elizabeth could not help but notice, each time she turned the pages of some music books that were on the piano, how frequently Darcy's eyes were fixed on her. It was difficult for her to suppose that she was an object of admiration to a man of such a rank; and it would be even stranger if he looked at her because she displeased him. Finally, she could only imagine that she caught his attention because there was something in her worse and more reprehensible, according to his concept of virtue, than in the rest of those present. This assumption did not sadden her. She liked him so little, that his opinion of her did not concern her.",29.62,29.035
382,"After playing some Italian songs, Miss Bingley varied the charm by a lively Scotch air; and soon afterwards Mr. Darcy, drawing near Elizabeth, said to her,—","After playing a few Italian pieces, Miss Bingley changed the enchantment with a lively Scottish tune. Shortly thereafter, Darcy approached her and said:",10.681,7.356,"After playing a few Italian songs, Miss Bingley changed the atmosphere with a lively Scottish tune; immediately afterward, Mr. Darcy approached Elizabeth and said-",21.256,18.145,"After playing some Italian songs, Miss Bingley switched the repertoire to a more cheerful Scottish tune; and at that moment Mr. Darcy approached Elizabeth and said to her:",33.343,31.076
383,"“Do you not feel a great inclination, Miss Bennet, to seize such an opportunity of dancing a reel?”","- Miss Bennet, do you feel like taking this opportunity to dance a piece?",12.236,8.234,"""Don't you feel a great desire to take advantage of such an opportunity for a Scottish dance, Miss Bennet?""",20.012,15.604,"––Would you like to take this opportunity to dance a reel, Miss Bennet?",12.841,8.935
384,"She smiled, but made no answer. He repeated the question, with some surprise at her silence.","She smiled but did not respond. He repeated the question, with a bit of surprise at her silence.",51.003,48.458,"Elizabeth smiled, but did not answer. Darcy repeated the question, surprised by Elizabeth's silence.",26.752,21.192,"She smiled and did not answer. He, somewhat surprised by her silence, repeated the question.",21.153,16.144
385,"“Oh,” said she, “I heard you before; but I could not immediately determine what to say in reply. You wanted me, I know, to say ‘Yes,’ that you might have the pleasure of despising my taste; but I always delight in overthrowing those kind of schemes, and cheating a person of their premeditated contempt. I have, therefore, made up my mind to tell you that I do not want to dance a reel at all; and now despise me if you dare.”","- Ah, I have heard you, but I don't yet know how to respond immediately. I know you want me to agree so you can look down on my recreational pleasures, but I take great pleasure in thwarting such schemes and countering the schemer. Therefore, I decided to tell you that I do not like dancing. And now you can despise me, if you dare.",14.291,13.181,"""I heard,"" she said, ""but I couldn't immediately decide what to say. I know, you wanted me to say yes to enjoy the pleasure of belittling my taste; but I love to upset such plans and take away the chance of expected belittlement. Therefore, I decided, I don't want to dance – now, if you dare, belittle me.""",12.933,11.37,"––Oh! ––she said––, I had already heard the question. I was pondering the answer. I know you would have liked me to say yes, and thus you would have had the pleasure of criticizing my tastes; but I love to thwart such traps and disappoint people who are premeditating a slight. Therefore, I have decided to tell you that I do not wish to dance at all. And now, slight me if you dare.",17.46,16.385
386,“Indeed I do not dare.”,"- Actually, I do not dare to underestimate you.",32.4,24.808,"""It's really not my place.""",16.516,6.567,"––I don't dare, I assure you.",18.278,7.268
387,"Elizabeth, having rather expected to affront him, was amazed at his gallantry; but there was a mixture of sweetness and archness in her manner which made it difficult for her to affront anybody, and Darcy had never been so bewitched by any woman as he was by her. He really believed that, were it not for the inferiority of her connections, he should be in some danger.","Elizabeth actually intended to confront him, but she was surprised to see him act so generously. Her personality was a blend of sweetness and humor, making it difficult for her to confront anyone. And Darcy felt that he had never been so captivated by a woman like her. He truly thought that if it weren't for her low status, he would be in a dangerous situation.",16.254,14.561,"Elizabeth had hoped to upset him, but she admired the maturity he showed; although there was a mixture of sweetness and mischief in Elizabeth's behavior that made it difficult to upset people; and no woman had ever captivated Darcy like she did. If her relatives were not from the lower class, Darcy felt he would find himself in serious danger.",14.304,12.859,"She, who believed she had offended him, was astonished by his gallantry. But there was such a mixture of sweetness and malice in Elizabeth's manners that it was difficult for her to offend anyone; and Darcy had never been so captivated by a woman as he was with her. He truly believed that if it were not for the inferiority of her family, he would be in danger.",32.708,31.581
388,"Miss Bingley saw, or suspected, enough to be jealous; and her great anxiety for the recovery of her dear friend Jane received some assistance from her desire of getting rid of Elizabeth.","Miss Bingley had seen enough, or had enough suspicion to become jealous. She had been impatient for Jane to recover, and now she was even more eager to get rid of Elizabeth.",13.679,10.149,The things she saw or suspected were enough to make Miss Bingley jealous; her great concern for her dear friend Jane's health was further intensified by her desire to get rid of Elizabeth.,19.241,15.067,"Miss Bingley saw or suspected enough to become jealous, and her anxiety for her dear friend Jane to recover increased with the desire to get rid of Elizabeth.",23.984,20.838
389,"She often tried to provoke Darcy into disliking her guest, by talking of their supposed marriage, and planning his happiness in such an alliance.",She often tried to provoke Darcy to look down on the guests by talking about an imaginary wedding or planning for his happiness in a family connection.,27.226,24.181,"By talking about the expected marriage and depicting the happiness such a union would bring to Darcy, he often tried to provoke Darcy to become disinterested in his guest.",19.266,15.878,"He was trying to provoke Darcy into becoming disillusioned with the young woman, by talking to him about his supposed marriage to her and the happiness that such an alliance would bring him.",18.266,14.424
390,"“I hope,” said she, as they were walking together in the shrubbery the next day, “you will give your mother-in-law a few hints, when this desirable event takes place, as to the advantage of holding her tongue; and if you can compass it, to cure the younger girls of running after the officers. And, if I may mention so delicate a subject, endeavour to check that little something, bordering on conceit and impertinence, which your lady possesses.”","When walking with him in the garden the next day, she said: - When this highly anticipated event occurs, I hope that you will give your mother-in-law some hints to make her understand that she should keep her mouth shut. If possible, you should also correct your sisters-in-law who always follow the officers around. And, if I may address a very delicate matter, you should control that small, almost arrogant and insolent trait of your wife.",14.769,13.587,"""I hope,"" he said, as they walked through the heath the next day, ""you give your mother-in-law a few hints so that when this long-awaited event happens, she understands the benefit of holding her tongue; and, if you can manage, save the little girls from the obsession of chasing after officers. –And, if you allow me to speak on such a delicate matter, try to control that little issue, that arrogance and impertinence, which your wife has a bit of.""",24.019,23.014,"––I hope ––he said to her the next day while they were walking in the garden–– that when that desired event takes place, you will give your mother-in-law a few warnings to moderate her tongue; and if you can manage it, prevent the younger daughters from running after the officers. And, if you allow me to mention such a delicate subject, try to restrain that something, bordering on presumption and impertinence, that your lady possesses.",33.75,32.953
391," “No, no; stay where you are”","And, if I may address a very delicate matter, you should control that small, almost arrogant and insolent trait of your wife.",4.712,1.718,"""Do you have any other suggestions for my family happiness?""",8.182,3.089,––Do you have anything else to propose for my domestic happiness?,8.914,3.386
392,“Have you anything else to propose for my domestic felicity?”,- Do you have any other suggestions for my family's happiness?,14.991,8.054,"""Do you have any other suggestions for my family happiness?""",13.761,7.347,––Do you have anything else to propose for my domestic happiness?,58.773,54.91
393,"“Oh yes. Do let the portraits of your uncle and aunt Philips be placed in the gallery at Pemberley. Put them next to your great-uncle the judge. They are in the same profession, you know, only in different lines. As for your Elizabeth’s picture, you must not attempt to have it taken, for what painter could do justice to those beautiful eyes?”","- Ah! Yes. You should hang the portraits of your uncle and aunt Phillips along the hallway of the Pemberly estate's living room. Place it near your uncle's portrait, who used to be a judge. Both of them worked in the same field, only differing in their professions. As for Elizabeth's portrait, you shouldn't worry, because no artist can truly capture the beauty of her eyes.",15.883,14.424,"""Ah yes! –Hang the portraits of your Uncle Philips and Aunt in the gallery at Pemberley. Hang the portrait of your great-uncle the judge next to them. After all, they are in the same profession, just in different lines. As for the portrait of your Elizabeth, you shouldn't attempt that because which artist could do justice to those beautiful eyes?""",41.86,41.021,"––Oh, yes! Let the portraits of your uncles, the Phillips, be hung in the gallery of Pemberley. Place them next to your great-uncle, the judge. They are of the same profession, although of different ranks. As for the portrait of your Elizabeth, you must not allow it to be made, because what painter could do justice to her beautiful eyes?",34.733,33.656
394,"“It would not be easy, indeed, to catch their expression; but their colour and shape, and the eyelashes, so remarkably fine, might be copied.”","- That's right, it's not easy to capture what is expressed through the eyes, but colors and shapes can still be drawn.",5.546,2.024,"""Capturing the expression in those eyes is truly not easy, but the colors, shapes, and eyelashes are so beautiful that they can be copied.""",11.006,7.557,"––Of course, it wouldn't be easy to capture her expression, but the color, the shape, and her pretty eyelashes could be reproduced.",10.482,7.104
395,At that moment they were met from another walk by Mrs. Hurst and Elizabeth herself.,"At that moment, they encountered Mrs. Hurst and Elizabeth, who were also out for a walk.",30.979,26.53,"At that moment, they encountered Mrs. Hurst and Elizabeth coming from another path.",38.004,33.085,"At that moment, by another path in the garden, Mrs. Hurst and Elizabeth came across their way.",28.813,24.623
396,"“I did not know that you intended to walk,” said Miss Bingley, in some confusion, lest they had been overheard.","Miss Bingley seemed uneasy, fearing that her recent remarks had been overheard. - I didn't know you two were also taking a walk.",16.889,12.514,"""I didn't know you intended to walk,"" said Miss Bingley, confused, wondering if their conversation had been overheard.",37.209,34.361,"––I didn't know you were out walking ––said Miss Bingley, a little confused at the thought that they might have overheard them.",11.191,7.393
397,"“You used us abominably ill,” answered Mrs. Hurst, “running away without telling us that you were coming out.”","Mrs. Hurst said: - You two are so sneaky, slipping out without letting us know.",11.429,7.623,"""You deceived us badly,"" replied Mrs. Hurst, ""you ran away without saying you were leaving.""""",19.199,14.411,––You have behaved very badly towards us ––Mrs. Hurst replied–– by not telling us that you were going out.,23.066,19.396
398,"Then taking the disengaged arm of Mr. Darcy, she left Elizabeth to walk by herself. The path just admitted three. Mr. Darcy felt their rudeness, and immediately said,—","Then she took hold of Darcy's free arm, and she walked away, leaving Elizabeth alone. The path was only wide enough for three people. Darcy, realizing their rudeness, turned back and said:",12.811,9.892,"Then, taking Mr. Darcy's freed arm, he left Elizabeth to walk on her own. The path only accommodated three people. Mr. Darcy sensed their rudeness and immediately intervened–",23.815,20.588,"And, taking Mr. Darcy's free arm, she let Elizabeth walk alone. The path could only accommodate three. Mr. Darcy noticed such rudeness and immediately said:",22.685,19.6
399,“This walk is not wide enough for our party. We had better go into the avenue.”,- This road is too narrow for our group. We should take the main road.,11.727,6.614,"""This road is narrow. Let's switch to the wide road.""",7.912,2.971,"––This path is not wide enough for the four of us, let's go out to the avenue.",30.412,26.105
400,"But Elizabeth, who had not the least inclination to remain with them, laughingly answered,—","But Elizabeth did not want to join the crowd, she smiled and replied:",10.712,5.663,"Elizabeth, who did not feel the slightest desire to stay with them, replied with a laugh–",19.784,14.88,"But Elizabeth, who had no intention whatsoever of continuing with them, replied with a big smile:",29.53,25.347
401,"“No, no; stay where you are. You are charmingly grouped, and appear to uncommon advantage. The picturesque would be spoilt by admitting a fourth. Good-bye.”","- No, no, you three go ahead. A group like that looks nice already. Adding a fourth person would ruin the scenery. I'll pass.",7.58,4.182,"""No no; stay where you are. You make a nice group, you look great. If a fourth person comes, the picture will be ruined. Goodbye.""",26.936,24.606,"––No, no; stay where you are. You make a charming group, it's much better this way. A fourth person would spoil it. Goodbye.",30.109,28.02
402,"She then ran gaily off, rejoicing, as she rambled about, in the hope of being at home again in a day or two. Jane was already so much recovered as to intend leaving her room for a couple of hours that evening.","Then she skipped away, her heart light and carefree, hoping that she could return home in a few days. Jane had improved a lot, so she wanted to leave the bedroom that night.",5.744,3.15,"Then, she ran away joyfully, hopping and skipping with the hope of returning home within a day or two, feeling cheerful. Jane had already recovered enough that evening to intend to leave her room for a few hours.",19.022,16.362,"He left cheerfully rejoicing at the thought, while walking, that in one or two more days he would be home. Jane was already so well that that very afternoon she intended to leave her room for a couple of hours.",25.328,23.566
403,CHAPTER XI.,Chapter 11,42.888,30.327,Chapter XI,60.653,60.653,CHAPTER XI,60.653,60.653
404,"WHEN the ladies removed after dinner Elizabeth ran up to her sister, and seeing her well guarded from cold, attended her into the drawing-room, where she was welcomed by her two friends with many professions of pleasure; and Elizabeth had never seen them so agreeable as they were during the hour which passed before the gentlemen appeared. Their powers of conversation were considerable. They could describe an entertainment with accuracy, relate an anecdote with humour, and laugh at their acquaintance with spirit.","After dinner, Elizabeth ran up to her sister's room, prepared a warm coat for her, and brought her to the living room. The two hostesses welcomed them with expressions of joy. In the hour before the gentlemen appeared, Elizabeth found the two women to be more pleasant than ever. Their conversational skills were truly excellent. They could accurately describe a party, humorously recount a story, and comfortably joke with their friends.",12.634,11.223,"After the ladies got up from the meal, Elizabeth ran to her sister, and seeing that she was well-protected from the cold, took her to the sitting room; her two friends greeted her with displays of joy; Elizabeth had never seen them as charming as they were during the hour before the gentlemen arrived. Their conversational skills were quite advanced. They could describe an event in detail, tell an anecdote with humor, and laugh joyfully at people they knew.",27.652,26.655,"When the ladies got up from the table after dinner, Elizabeth went upstairs to visit her sister, and seeing that she was well wrapped up, accompanied her to the drawing room, where her friends welcomed her with great demonstrations of joy. Elizabeth had never seen them so amiable as in the hour that passed until the gentlemen arrived. They talked about everything. They described the party in great detail, told anecdotes with much grace, and made fun of their acquaintances with humor.",16.656,15.372
405,"But when the gentlemen entered, Jane was no longer the first object; Miss Bingley’s eyes were instantly turned towards Darcy, and she had something to say to him before he had advanced many steps. He addressed himself directly to Miss Bennet with a polite congratulation; Mr. Hurst also made her a slight bow, and said he was “very glad;” but diffuseness and warmth remained for Bingley’s salutation. He was full of joy and attention. The first half hour was spent in piling up the fire, lest she should suffer from the change of room; and she removed, at his desire, to the other side of the fireplace, that she might be farther from the door. He then sat down by her, and talked scarcely to anyone else. Elizabeth, at work in the opposite corner, saw it all with great delight.","But when the gentlemen appeared, Jane was no longer the important subject. Miss Bingley's eyes immediately turned to Darcy, saying something to him before he stepped forward. He greeted Jane with congratulations on her health. Mr. Hurst also slightly bowed to her and said he was ""very pleased."" But only Bingley was somewhat verbose and warm, expressing joy and care for her. For half an hour, they lit the fire and kept the fireplace hot for fear that Jane might be cold. Bingley suggested she sit by the fireplace and then sat down near her, not conversing much with others. Elizabeth sat in the opposite corner of the room, looking at the scene with delight.",15.138,14.439,"But when the gentlemen arrived, Jane ceased to be the main subject; Miss Bingley's eyes turned to Darcy at that moment, and as she prepared to say something to him, Darcy walked away quickly. He went straight to Miss Bennet, greeted her politely; Mr. Hurst also bowed slightly and said he was ""glad""; but the excitement and warmth were left to Bingley's greeting. Bingley was full of joy and care. The first half hour was spent tending to the fire, so that Miss Bennet would not be disturbed by the change of room; then, at Bingley's request, she was moved to the other side of the fireplace, away from the door. Then Bingley sat beside her and did not talk much to anyone else. Elizabeth, who was occupied with her work in the opposite corner, watched all this with great pleasure.",30.042,29.544,"But as soon as the gentlemen entered, Jane ceased to be the primary object of attention. Miss Bingley's eyes instantly turned towards Darcy, and she had not taken four steps before she had something to say to him. He went directly to Miss Bennet and courteously congratulated her. Mr. Hurst also gave her a slight nod, saying he was very glad; but the effusion and warmth were reserved for Bingley's greeting, who was very happy and full of attentions towards her. The first half hour he spent stoking the fire so that Jane would not notice the change from one room to another, and he asked her to sit by the fireplace, as far away from the door as possible. Then he sat next to her and hardly spoke to anyone else. Elizabeth, opposite, with her work, watched the scene with satisfaction.",25.243,24.67
406,"When tea was over Mr. Hurst reminded his sister-in-law of the card-table—but in vain. She had obtained private intelligence that Mr. Darcy did not wish for cards, and Mr. Hurst soon found even his open petition rejected. She assured him that no one intended to play, and the silence of the whole party on the subject seemed to justify her. Mr. Hurst had, therefore, nothing to do but to stretch himself on one of the sofas and go to sleep. Darcy took up a book. Miss Bingley did the same; and Mrs. Hurst, principally occupied in playing with her bracelets and rings, joined now and then in her brother’s conversation with Miss Bennet.","When they had finished their tea, Mr. Hurst reminded his sister about the card game, but no one was interested. She had guessed that Darcy did not like playing cards, so she refused Mr. Hurst. She explained to him that no one wanted to play cards, and their silence seemed to confirm her words. Therefore, with nothing else to do, Mr. Hurst had to lie down on the sofa and sleep. Darcy took out a book to read, Miss Bingley did the same, while Mrs. Hurst busied herself with her bracelets and rings, occasionally joining in the conversation with Jane.",22.802,22.014,"When the tea was finished, Mr. Hurst reminded his sister-in-law of the card table – but in vain. His sister-in-law had received secret intelligence and learned that Mr. Darcy did not want to play cards; Mr. Hurst soon saw that even his open invitation was declined. His sister-in-law assured him that no one wanted to play, and the others in the room, by remaining silent on the matter, proved her right. With nothing left to do, Mr. Hurst lay down on a sofa and fell asleep. Darcy picked up a book; Miss Bingley did the same; Mrs. Hurst, who was playing with her bracelets and rings, occasionally joined her brother's conversation with Miss Bennet.",34.301,33.739,"When they finished having tea, Mr. Hurst reminded his sister-in-law about the card table, but it was in vain; she sensed that Darcy did not feel like playing, and Mr. Hurst saw his request immediately rejected. He assured her that no one felt like playing; the silence that followed his statement seemed to corroborate it. Therefore, Mr. Hurst had nothing left to do but lie down on a sofa and sleep. Darcy picked up a book, Miss Bingley picked up another, and Mrs. Hurst, mainly occupied with playing with her bracelets and rings, occasionally joined her brother's conversation with Miss Bennet.",26.006,25.328
407,"Miss Bingley’s attention was quite as much engaged in watching Mr. Darcy’s progress through his book, as in reading her own; and she was perpetually either making some inquiry, or looking at his page. She could not win him, however, to any conversation; he merely answered her question and read on. At length, quite exhausted by the attempt to be amused with her own book, which she had only chosen because it was the second volume of his, she gave a great yawn and said, “How pleasant it is to spend an evening in this way! I declare, after all, there is no enjoyment like reading! How much sooner one tires of anything than of a book! When I have a house of my own, I shall be miserable if I have not an excellent library.”","Miss Bingley both noticed Darcy engrossed in his book and read her own, occasionally asking a question or glancing at his pages. However, she could not engage him in conversation; he only answered her questions briefly and then continued reading intently. Eventually, she lost interest in her book, having chosen it merely because it was the second volume of the one he was reading. She yawned and said: - Experiencing an evening like this is truly delightful! I can say there's nothing more enjoyable than reading books. One can get bored with everything else, but never with books! When I have my own house, I will be miserable without a rich bookshelf.",12.107,11.239,"Miss Bingley's attention was as much focused on Mr. Darcy's progress in his book as on her own reading; she kept either asking a question or looking at his page. Yet she could not draw him into a conversation; Mr. Darcy contented himself with answering her question and continued his reading. Finally, exhausted from her attempt to occupy herself with her own book, which she had chosen only because it was the second volume of Mr. Darcy's, she gave a huge yawn and said: ""How delightful it is to spend an evening in this way! Indeed, there is nothing as sweet as reading! Everything else tires one more quickly than a book! –I shall be miserable if I do not have an excellent library when I have a house of my own.""",33.435,32.961,"Miss Bingley paid more attention to Darcy's reading than to her own. She kept asking him questions or looking at the page he had in front of him. However, she did not manage to draw him into any conversation; he simply answered and continued reading. Finally, distressed by the idea of having to entertain herself with her book, which she had chosen only because it was the second volume of what Darcy was reading, she yawned broadly and exclaimed: ––How pleasant it is to spend an evening like this! All things considered, I think there's nothing as fun as reading. Anything else tires you quickly, but a book, never. When I have––my own house, I will be very unhappy if I don't have a large library.",17.947,17.263
408,"No one made any reply. She then yawned again, threw aside her book, and cast her eyes round the room in quest of some amusement; when, hearing her brother mentioning a ball to Miss Bennet, she turned suddenly towards him and said,—","No one answered, she yawned again, threw the book aside, and glanced around the room looking for something more entertaining. When she heard her brother mention a ball for Jane, she turned to him:",13.592,10.59,"Nobody answered. Then he yawned again, put his book aside, and let his eyes wander around the room in search of distraction; when he heard his brother mention the ball to Miss Bennet, he suddenly turned to him and said–",17.509,15.048,"Nobody said anything. Then he yawned again, closed the book, and looked around the room for something to occupy his time; when, upon hearing his brother mention a ball to Miss Bennet, he suddenly turned to him and said:",22.056,19.922
409,"“By the bye Charles, are you really serious in meditating a dance at Netherfield? I would advise you, before you determine on it, to consult the wishes of the present party; I am much mistaken if there are not some among us to whom a ball would be rather a punishment than a pleasure.”","- Charles, by the way, do you really intend to organize the ball at Netherfield? Before you proceed, I advise you to seek the opinions of those around here. I might be mistaken, but I guess there are some among us who think of the ball as a torment rather than a pleasure.",13.889,10.983,"""By the way, Charles, are you serious about organizing a dance at Netherfield? –My advice to you is to learn the wishes of those here before making a decision; if I'm not mistaken, there are those among us who see the ball as torture rather than pleasure.""",17.562,15.631,"––Do you seriously think about giving a ball at Netherfield, Charles? Before deciding, I would advise you to consult with those present, for either I am very mistaken or there is someone among us who would find a ball more of a punishment than an amusement.",11.823,9.172
410,"“If you mean Darcy,” cried her brother, “he may go to bed, if he chooses, before it begins; but as for the ball, it is quite a settled thing, and as soon as Nicholls has made white soup enough I shall send round my cards.”","- If you mean Darcy, if he wants, he can go to bed before the ball starts. The ball has been decided.",7.873,6.269,"""If you mean Darcy,"" said his sister, ""he can go to bed and sleep before the ball starts if he wants – but the ball is already confirmed; as soon as Nicholls makes enough almond soup, I will send out my invitations.""",15.879,13.59,"––If you mean Darcy ––his brother replied––, he can go to bed before it starts, if he prefers; but as for the dance, it's a done deal, and as soon as Nicholls has arranged everything, I will send the invitations.",26.839,25.324
411,"“I should like balls infinitely better,” she replied, “if they were carried on in a different manner; but there is something insufferably tedious in the usual process of such a meeting. It would surely be much more rational if conversation instead of dancing made the order of the day.”","- I would prefer the ball to be organized differently. Usually, in gatherings like this, there is something unbearably dull. Creating opportunities to converse with each other is better than dancing.",4.929,3.219,"""If it were done differently,"" replied Miss Bingley, ""I would like balls much more; but there is something oddly boring about the usual course of such a ball. It would be much more sensible to have a conversation instead of dancing.""",20.476,18.49,"––I would like dances much more ––replied her sister–– if they were different, but those kinds of gatherings are usually so tedious that they become unbearable. It would be more rational if the main focus in them were conversation and not dancing.",8.112,6.034
412,"“Much more rational, my dear Caroline, I dare say; but it would not be near so much like a ball.”","- Caroline, it's much better, you could say that, but then it wouldn't be a ball anymore.",9.792,5.468,"""Much wiser, dear Caroline, but then it wouldn't be called a ball.""",13.795,10.406,"––Much more rational, yes, Caroline; but then it wouldn't resemble a dance at all.",11.765,8.103
413,"Miss Bingley made no answer, and soon afterwards got up and walked about the room. Her figure was elegant, and she walked well; but Darcy, at whom it was all aimed, was still inflexibly studious. In the desperation of her feelings, she resolved on one effort more; and, turning to Elizabeth, said,—","Miss Bingley did not reply; after a moment, she stood up and walked around the room. Her figure was truly splendid and her movements were graceful, all aimed at Darcy, but he remained engrossed in his book. In desperation, she tried another tactic. Turning to Elizabeth, she said:",18.665,17.024,"Miss Bingley did not reply; she immediately stood up and began to walk around the room. Her body was graceful, and she walked beautifully; –but all these efforts aimed at Darcy were still in vain as he remained engrossed in his work. In the hopelessness of her emotions, Miss Bingley made one more attempt and, turning to Elizabeth, said–",21.708,20.195,"Miss Bingley did not reply; she got up shortly after and began to walk around the room. Her figure was elegant and her gait graceful; but Darcy, to whom everything was directed, remained engrossed in his reading. She, desperate, decided to make one more effort, and, turning to Elizabeth, said:",27.407,26.136
414,"“Miss Eliza Bennet, let me persuade you to follow my example, and take a turn about the room. I assure you it is very refreshing after sitting so long in one attitude.”","- Miss Lizzy, I want to persuade you to follow me, walk around the room. I assure you it will be quite pleasant after sitting in one place for so long.",29.512,27.337,"""Miss Eliza Bennet, come, take a turn about the room with me. –It is so refreshing after sitting so long in one attitude.""",39.309,37.949,"––Miss Eliza Bennet, allow me to persuade you to follow my example and take a turn about the room. I assure you it is very beneficial after sitting for so long in the same position.",57.151,55.972
415,"Elizabeth was surprised, but agreed to it immediately. Miss Bingley succeeded no less in the real object of her civility: Mr. Darcy looked up. He was as much awake to the novelty of attention in that quarter as Elizabeth herself could be, and unconsciously closed his book. He was directly invited to join their party, but he declined it, observing that he could imagine but two motives for their choosing to walk up and down the room together, with either of which motives his joining them would interfere. What could he mean? She was dying to know what could be his meaning—and asked Elizabeth whether she could at all understand him.","Elizabeth was surprised, but she agreed to follow along. Miss Bingley had succeeded with her target. Darcy looked up. Like Elizabeth, he was startled by being drawn into this new method of attracting attention. He was invited to join but declined. He stated that he believed there were two motives for walking back and forth in the room together and that if he joined, he would hinder one of those motives. “What do you mean?” Miss Bingley was very eager to know what he was thinking – and asked Elizabeth if she understood what he meant. She replied: - I don't understand anything.",15.027,13.894,"Elizabeth was surprised, but she immediately accepted. Miss Bingley's courtesy achieved its true purpose; Mr. Darcy looked up. He was as aware of the striking innovations on the side as Elizabeth herself and closed his book without thinking. He was immediately invited to join the group but declined, saying that he saw only two reasons behind their walking up and down the room together, and if he joined them, he would interfere with either one or the other of those reasons. ""What could he mean? She was dying to understand what he meant"" –and asked Elizabeth if she could understand him.",29.264,28.635,"Elizabeth was surprised, but she agreed immediately. Miss Bingley achieved what she had intended with her kindness; Mr. Darcy looked up. He was as astonished by the novelty of this invitation as Elizabeth herself could be; unconsciously, he closed his book. Then, they invited him to walk with them, to which he refused, explaining that there could only be two reasons for them to walk through the hall together, and if he joined them, he would interfere with both. “What does he mean?” Miss Bingley was dying to know what the meaning could be and asked Elizabeth if she could understand it.",25.95,25.217
416,"“Not at all,” was her answer; “but, depend upon it, he means to be severe on us, and our surest way of disappointing him will be to ask nothing about it.”","But through that, he has a strict attitude towards us, so the best way to disappoint him is to say nothing at all.",6.326,3.609,"""I don't understand,"" was Elizabeth's reply; ""but believe me, he is trying to be cruel to us; the only way to surprise him is to ask nothing about it.""",18.604,16.165,"––Not at all ––he replied––; but, whatever it is, it's certain that he wants to make us look bad, and the best way to disappoint him will be not to ask him anything.",10.027,6.915
417,"Miss Bingley, however, was incapable of disappointing Mr. Darcy in anything, and persevered, therefore, in requiring an explanation of his two motives.","However, Miss Bingley did not want to disappoint him in any way, so she insisted on asking him to explain the two motives he had thought of.",8.601,4.886,"However, Miss Bingley was incapable of surprising Mr. Darcy on any matter, and she stubbornly inquired about what those two reasons were.",15.116,11.455,"However, Miss Bingley was unable to disappoint Darcy and therefore insisted on asking him to explain the two reasons.",7.903,4.413
