line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
499,"The blue-flies buzzed again, and Mr. Attorney-General called Mr. Jarvis Lorry.","The entire courtroom was once again filled with the buzzing of bluebottle flies, and the Attorney General called Mr. Jarvis Lorry to testify.",20.526,17.005,The flies buzzed again and summoned Chief Prosecutor Mr. Jarvis Lorry.,35.397,30.367,"The muffled buzzing of the blue flies was heard for the second time, and the Crown prosecutor called Mr. Maurice Lorry.",12.872,8.9
500,"“Mr. Jarvis Lorry, are you a clerk in Tellson’s bank?”","− Mr. Jarvis Lorry, are you an employee of Tellson's Bank? −",40.667,36.414,"""Mr. Jarvis Lorry, you work at Tellson's Bank, don't you?""",23.644,17.609,"—Are you an employee of Tellson's Bank, Mr. Maurice Lorry?",11.858,4.477
501,“I am.”,"Yes, I am. −",27.301,16.233,"""Yes.""",31.947,15.974,"—Yes, sir.",31.947,15.974
502,"“On a certain Friday night in November one thousand seven hundred and seventy-five, did business occasion you to travel between London and Dover by the mail?”","On a Friday in November 1775, did you travel from London to Dover by mail coach for business?",9.227,5.318,"""Did you travel from London to Dover by mail coach for business on a Friday night in November 1775?""",15.78,11.763,"—On the night of a Friday in the month of November of the year one thousand seven hundred seventy-five, did you make a journey from London to Dover by the mail coach?",22.698,19.472
503,“It did.”,"− Yes, I did. −",22.839,13.135,"""I went.""",24.028,10.682,"—Yes, sir.",31.947,15.974
504,“Were there any other passengers in the mail?”,Were there any other passengers on the mail coach?,41.326,32.467,"""Was there any other passenger in the car?""",25.766,18.36,—Were there other travelers in the coach?,19.234,10.816
505,“Two.”,− Two people. −,24.028,10.682,"""There were two more people.""""",12.185,4.768,"—Yes, sir: two.",19.305,8.117
506,“Did they alight on the road in the course of the night?”,Did they get off the coach during the night?,17.031,11.896,"""Did these people get off on the road at night?""",19.054,13.388,"—Did they leave the coach that night, before reaching Dover?",10.671,4.054
507,“They did.”,"− Yes, they did.",27.301,16.233,"""They got off.""",19.305,8.117,"—Yes, sir.",31.947,15.974
508,"“Mr. Lorry, look upon the prisoner. Was he one of those two passengers?”","− Mr. Lorry, look at the defendant over there. Is the defendant one of those two passengers?",38.754,35.588,"""Mr. Lorry, look carefully at the face of the defendant. Was this person one of the two passengers?""",22.657,17.73,"—Look at the prisoner, Mr. Lorry, and tell us if he was one of those travelers.",19.505,14.747
509,“I cannot undertake to say that he was.”,− I cannot answer that question.,13.846,5.63,"""It's very hard to say this.""",17.065,9.443,—I can't say that it was.,19.581,12.101
510,“Does he resemble either of these two passengers?”,− Does the defendant resemble either of those two passengers?,30.151,23.462,"""Does he look like one of those two travelers?""""",11.572,4.369,—Does he look like any of your travel companions?,14.287,5.522
511,"“Both were so wrapped up, and the night was so dark, and we were all so reserved, that I cannot undertake to say even that.”","− Both were cloaked, it was pitch dark, and we were all cautious, so I cannot answer even this question.",22.69,19.867,"""Both were tightly wrapped up, it was a very dark night, and everyone was in their own world; it is really hard to say anything.""""",10.595,7.262,"—The two were so cloaked, the night was so dark, and the three of us kept such secrecy, that it is impossible for me to answer the question.",26.783,24.33
512,"“Mr. Lorry, look again upon the prisoner. Supposing him wrapped up as those two passengers were, is there anything in his bulk and stature to render it unlikely that he was one of them?”","− Mr. Lorry, look at the defendant again. Suppose the defendant were cloaked like those two passengers, based on build and height, does the defendant resemble either of them?",15.144,11.912,"""Mr. Lorry, look at the defendant's face once more. If you consider the defendant being wrapped up like those two passengers, can you say that in terms of build and stance, he resembles neither of them?""",14.871,11.688,"—Examine the prisoner more closely, Mr. Lorry. Picture him cloaked, in the same manner as his travel companions, and tell us if, given his height and build, it is impossible that he was one of the two travelers.",14.151,11.644
513,“No.”,"− No. − Mr. Lorry, would you swear that the defendant is not one of those two passengers?",4.71,1.727,"""No.""",31.947,15.974,—It is not impossible.,24.028,10.682
514,"“You will not swear, Mr. Lorry, that he was not one of them?”","− No. − Mr. Lorry, would you swear that the defendant is not one of those two passengers?",22.044,17.097,"""Well, can you swear that you are not one of them, Mr. Lorry?""",32.68,28.052,—Would you not swear that the defendant was none of them?,14.79,10.458
515,“No.”,− No. −,31.947,15.974,"""No.""",31.947,15.974,—No.,42.888,30.327
516,“So at least you say he may have been one of them?”,"Then at least you consider it possible that the defendant could be one of those two people, don't you?",13.009,8.897,"""So, you're saying it could be one of those two passengers?""",11.002,5.817,"—Then you admit that you could be one of them, don't you?",17.698,12.011
517,"“Yes. Except that I remember them both to have been—like myself—timorous of highwaymen, and the prisoner has not a timorous air.”","− Yes. Only, I remember that both of them... like myself... were afraid of highwaymen, whereas this person does not seem to be afraid at all.",8.882,5.973,"""Yes. Only the other two passengers – just like me – were afraid of highway robbers, whereas this defendant doesn't seem scared at all.""",5.296,1.924,"—Then you admit that you could be one of them, don't you? —I admit the possibility, but... but I remember perfectly that my two travel companions were... and I was too... terribly afraid of thieves, and it seems to me that the defendant is not one to be easily frightened.",3.873,2.106
518,"“Did you ever see a counterfeit of timidity, Mr. Lorry?”","− Have you ever seen someone pretend to be shy, Mr. Lorry?",33.308,28.296,"""Have you ever witnessed false cowardice, Mr. Lorry?""",35.899,30.798,"—And have you never seen fake fear... I mean, people who pretend to feel a fear they don't actually feel?",6.17,2.252
519,“I certainly have seen that.”,− I'm sure I have.,19.433,8.171,"""Of course I saw it.""""",12.185,4.768,"—No, sir.",15.091,7.545
520,"“Mr. Lorry, look once more upon the prisoner. Have you seen him, to your certain knowledge, before?”","− Mr. Lorry, please look at the defendant again. Are you sure that you have met the defendant before? − I have met him.",10.847,7.335,"""Mr. Lorry, look at the defendant's face once more. Have you ever seen him before?""",24.142,19.064,"—Please identify the defendant again, Mr. Lorry. Do you remember seeing him on any occasion?",8.432,4.401
521,“I have.”,−,0.0,0.0,"""Yes, I had seen it.""""",10.856,4.196,—Yes.,26.013,18.394
522,“When?”,When? −,48.549,27.516,"""When?""""",24.028,10.682,—When and where?,31.947,15.974
523,"“I was returning from France a few days afterwards, and, at Calais, the prisoner came on board the packet-ship in which I returned, and made the voyage with me.”","It was a few days later, when I returned from France, and in Calais, this person boarded the ship that took me back to the country, and traveled on the same trip with me. −",13.061,9.856,"""A few days later, I was returning from France, and he boarded the steamer I boarded in Calais, and we traveled together.""",16.913,13.22,"—Upon my return from France, a few days after the stagecoach incident, I found him in Calais aboard the ship on which I was coming back, and we made the journey together.",11.608,8.071
524,“At what hour did he come on board?”,At what time did the defendant board the ship?,15.353,5.934,"""When did he/she get on the ferry?""""",13.761,7.347,—What time did the prisoner board?,16.466,9.469
525,“At a little after midnight.”,− Shortly after midnight.,33.176,26.654,"""A little past midnight.""""",25.849,15.62,—Already late at night.,16.107,7.16
526,“In the dead of the night. Was he the only passenger who came on board at that untimely hour?”,− Right in the middle of the night. Was the defendant the only passenger who boarded the train at that late hour?,32.767,29.341,"""In the dead of night. Was he the only passenger boarding at that hour?""",39.821,37.033,"—Already late at night. He was the only passenger on the boat, except for us, and he arrived at the last minute. —What time could it be?",10.02,6.758
527,“He happened to be the only one.”,"− Coincidentally, this person was the only one.",33.981,26.269,"""It was the only one by chance.""",24.028,16.784,"—A little past midnight. —And you say you arrived last? —It so happened that I arrived last, yes, sir.",5.118,1.871
528,"“Never mind about ‘happening,’ Mr. Lorry. He was the only passenger who came on board in the dead of the night?”","− Don't worry about the ""coincidence,"" Mr. Lorry. The defendant was the only passenger to board the ship at midnight, correct?",22.733,19.23,"""Forget about the coincidence, Mr. Lorry. He was the only passenger who boarded in the dead of night, wasn't he?""",47.662,45.618,"—Let's set aside the ""coincidences."" He was the only passenger who arrived late at night, wasn't he?",22.616,19.728
529,“He was.”,− That's right.,31.947,15.974,"""Yes.""",31.947,15.974,"—Yes, sir.",31.947,15.974
530,"“Were you travelling alone, Mr. Lorry, or with any companion?”","− At that time, were you traveling alone or with someone, Mr. Lorry? −",24.155,18.167,"""Were you traveling alone, Mr. Lorry, or was there someone with you?""""",37.132,33.701,"—Were you traveling alone, or accompanied, Mr. Lorry?",29.453,22.976
531,“With two companions. A gentleman and lady. They are here.”,With two companions. A gentleman and a lady. They are present in the court. −,44.529,41.18,"""There were two people with me. A gentleman and a lady. Now they are here.""",31.342,26.979,—With two companions: a gentleman and a young lady. Both are here.,26.76,20.687
532,“They are here. Had you any conversation with the prisoner?”,They are present in the court. Did you have any conversation with the defendant at that time?,20.418,15.072,"""Yes, yes. Had you spoken with the defendant at that time?""",17.286,11.981,—Indeed: here they are. Did you speak with the prisoner?,30.459,22.998
533,"“Hardly any. The weather was stormy, and the passage long and rough, and I lay on a sofa, almost from shore to shore.”","− Absolutely not. It was stormy, the journey was long and the sea was rough, I mostly lay on the sofa from one shore to the other.",13.623,9.557,"""Not much. The weather was stormy, the journey was long and difficult; I lay down on a seat and slept almost the entire way.""",25.055,21.983,"—Very little. The weather was stormy, the journey was long and arduous, and I spent it lying on the couch from beach to beach.",27.162,24.124
534,“Miss Manette!”,− Miss Manette!,45.18,31.947,"""Miss Manette!""",33.981,21.364,—Miss Manette!,49.196,39.432
535,"The young lady, to whom all eyes had been turned before, and were now turned again, stood up where she had sat. Her father rose with her, and kept her hand drawn through his arm.","The girl stood up from her seat, and all eyes that had been on her now turned back to her. Her father stood up as well, still holding her arm.",10.666,7.494,"Everyone turned their eyes again to the young lady they had just looked at, and she also stood up. Her father also stood up with her, still holding her arm.",13.337,10.403,"The young lady, towards whom all eyes had previously turned and towards whom they turned again when she was called, stood up. At the same time as she did, her father stood up.",19.926,17.147
536,"“Miss Manette, look upon the prisoner.”","− Miss Manette, look at the defendant.",28.518,20.165,"""Miss Manette, look at the defendant's face.""",22.91,15.851,"—Examine the prisoner, Miss Manette.",21.582,12.411
537,"To be confronted with such pity, and such earnest youth and beauty, was far more trying to the accused than to be confronted with all the crowd. Standing, as it were, apart with her on the edge of his grave, not all the staring curiosity that looked on, could, for the moment, nerve him to remain quite still. His hurried right hand parcelled out the herbs before him into imaginary beds of flowers in a garden; and his efforts to control and steady his breathing shook the lips from which the colour rushed to his heart. The buzz of the great flies was loud again.","For the prisoner, facing such mercy, such youthful beauty, is far more difficult than facing this entire crowd. Even though he did not flinch while standing close to the grave, challenging all the curious eyes watching him, he still momentarily lost his composure before the girl's gaze. The convict's right hand hastily swept aside the herbs in front of him, turning them into imaginary flower beds; and the effort to keep his breathing steady made his lips tremble, turning pale as if the blood was flowing backward to his heart. The swarm of blue flies buzzed noisily again.",9.156,7.643,"For the defendant, facing this symbol of youth and beauty was much harder than facing the entire crowd. At that moment, the crowd, who had their eyes fixed on him as if waiting at the head of a grave, was not enough to calm him down. He hastily threw the grass in front of him into imaginary flower beds in a garden. While trying to control his breath and calm down, his trembling lips had turned completely white, and all the color had rushed to his heart. The buzzing of the big flies had increased again.",12.391,11.113,"A thousand times more painful was it for the accused to find himself facing that young, beautiful girl, who looked at him with longing compassion, than to face the curious gazes of the crowds that filled the room. Without blinking, without a single muscle in his face altering, he endured the terrible accusation of the Crown prosecutor; the statements of the prosecution witnesses did not manage to change his expression, but seeing from the edge of the grave the look, not of curiosity, but of pity, from the girl, all his nerve, which was considerable, was not enough to restrain the agitation in his chest, and in the desperate efforts made to remain calm, his lips turned pale, all the blood flowed back to his heart.",6.615,5.121
538,"“Miss Manette, have you seen the prisoner before?”","− Miss Manette, have you ever met the defendant before? −",31.149,23.901,"""Miss Manette, had you seen the defendant before?""",25.783,18.528,"—Did you know the prisoner, Miss Manette?",18.16,10.049
539,"“Yes, sir.”","Yes, I have. −",22.957,9.652,"""Yes, sir.""",39.764,30.214,"—Yes, sir.",51.248,46.308
540,“Where?”,Where? −,48.549,27.516,"""Where did you see it?""",13.888,5.522,—Where did you meet him?,19.305,8.117
541,"“On board of the packet-ship just now referred to, sir, and on the same occasion.”","On the mail ship just mentioned, sir, and on the same occasion. −",46.98,44.713,"""As mentioned earlier, sir, on the ferry, the same night.""",16.283,11.469,—Aboard the ship they mentioned earlier and on the same occasion.,26.779,24.197
542,“You are the young lady just now referred to?”,"You are the lady just mentioned, aren't you?",19.331,11.355,"""So, the lady mentioned earlier is you.""""",10.6,4.027,—Are you the young lady mentioned by Mr. Lorry?,21.667,14.991
543,"“O! most unhappily, I am!”","− Oh! Unfortunately, it is indeed me!",14.287,5.522,"""Ah! Unfortunately, it is so, sir!""""",10.769,4.065,"—Unfortunately, sir, it is I!",16.13,6.414
544,"The plaintive tone of her compassion merged into the less musical voice of the Judge, as he said something fiercely: “Answer the questions put to you, and make no remark upon them.”","Her sorrowful and compassionate voice was drowned out by the harsh and not-so-gentle voice of the Judge: “Answer the question directly without making any comments.” − Miss Manette, did you have any conversation with the defendant on that crossing over the strait?",11.642,8.912,"The young girl's tearful voice full of compassion. When the judge spoke in a stern manner, it got lost within his voice, which was not at all harmonious. ""Only answer the questions asked of you and do not make any comments.""",5.482,2.994,"The tones of compassion that the girl managed to infuse into her voice did not soften that of the judge, who replied with a certain severity: —The witness shall answer the questions asked without making observations or comments...",11.081,8.108
545,"“Miss Manette, had you any conversation with the prisoner on that passage across the Channel?”",−,0.0,0.0,"""Miss Manette, did you ever share a cabin with the defendant while crossing the English Channel?""""",11.755,6.76,"Miss Manette, did you have any conversation with the prisoner during the crossing of the Channel?",34.984,30.263
546,"“Yes, sir.”","Yes, sir. − Please recount it.",25.099,17.747,"""Yes sir.""",33.981,21.364,"—Yes, sir.",51.248,46.308
547,“Recall it.”,The entire courtroom fell silent when the young woman softly said: −,0.0,0.0,"""Tell me.""",24.028,10.682,—Refer her.,34.787,19.716
548,"In the midst of a profound stillness, she faintly began: “When the gentleman came on board—”",When that gentleman boarded the train... −,5.801,2.242,"In the deepening silence, the young girl began to speak in a faint voice: ""When the gentleman boarded the ferry-""",9.526,5.292,"Amidst an imposing silence, the girl began with a weak voice: —When that gentleman came on board...",12.396,8.216
549,"“Do you mean the prisoner?” inquired the Judge, knitting his brows.","Are you referring to the defendant? - The judge asked, frowning.",13.62,7.233,"The judge frowned and asked, ""Are you talking about the defendant?""",13.084,6.917,"—Are you referring to the prisoner?—asked the judge, frowning.",23.22,17.817
550,"“Yes, my Lord.”","− Yes, Your Honor. −",19.206,7.81,"""Yes, sir.""",22.957,9.652,"—Yes, sir.",23.043,11.522
551,“Then say the prisoner.”,Then we must call him the defendant. −,14.491,5.67,"""Then call him the defendant.""""",14.491,5.67,"—Well, when you have to name him, call him the prisoner.",15.577,10.571
552,"“When the prisoner came on board, he noticed that my father,” turning her eyes lovingly to him as he stood beside her, “was much fatigued and in a very weak state of health. My father was so reduced that I was afraid to take him out of the air, and I had made a bed for him on the deck near the cabin steps, and I sat on the deck at his side to take care of him. There were no other passengers that night, but we four. The prisoner was so good as to beg permission to advise me how I could shelter my father from the wind and weather, better than I had done. I had not known how to do it well, not understanding how the wind would set when we were out of the harbour. He did it for me. He expressed great gentleness and kindness for my father’s state, and I am sure he felt it. That was the manner of our beginning to speak together.”","When the defendant boarded the ship, he saw my father, - the girl cast a loving glance at the person standing next to her, - too tired and in poor health. My father was so weak that I feared he would have trouble breathing, so I made a bed for him on the deck near the steps leading to the cabin, and I sat on the deck next to him to take care of him. That night there were no other passengers except the four of us. The defendant kindly asked for permission to show me how to shield my father from the wind and rain, better than I could do. I couldn't do it because I didn't know which way the wind would blow when the ship left the port. He helped me with it. He showed great care and kindness towards my father's health, and I truly believe he was sincere. That's how we started talking to each other. −",25.94,25.481,"""When the defendant boarded the ferry, my father,"" at this moment the girl lovingly turned her eyes towards her father standing next to her, ""noticed that he was very exhausted and ill. My father was so weak that I was afraid to move him, and I made him a bed on the deck, next to the stairs leading to the cabins; then I sat down beside him to take care of him. That night, there were no other passengers besides the four of us. The defendant even kindly asked for my permission to suggest what I should do to better protect my father from the wind and cold weather. I didn't know how to do it. I couldn't tell which direction the wind would blow from when we left the port. He helped me. He showed great kindness and concern towards my father, and I'm sure he was sincere while doing it. Thus, we started talking.""",20.265,19.689,"—When the prisoner came on board, he noticed that my father was very fatigued and in a very delicate state of health. Such was my father's exhaustion that, fearing the lack of air might harm him, I prepared a bed for him on the deck, next to the cabin stairs, and I sat beside him to attend to him. There were only four passengers. The prisoner was so kind that, after asking me to excuse his boldness, he showed me how to place my father sheltered from the air and the damp, something I had not known how to do. He lavished my father with attentions and kindnesses that I cannot forget, and I am sure he did so from the heart. This is how we began to talk.",25.029,24.643
553,“Let me interrupt you for a moment. Had he come on board alone?”,Let me interrupt you for a moment. Did the defendant board the ship alone?,45.966,42.312,"""Well, I will ask something. Did he board the ferry alone?""",11.678,6.15,—Allow me to interrupt you. Did you arrive alone on board?,14.379,8.249
554,“No.”,− No. − How many people accompanied him?,10.856,4.196,"""No""",0.0,0.0,"—No, sir.",31.947,15.974
555,“How many were with him?”,− No. − How many people accompanied him?,16.99,9.288,"""How many people were with you?""""",18.257,9.98,—How many were accompanying you?,25.575,15.207
556,“Two French gentlemen.”,− Two French gentlemen. −,39.764,30.214,"""There were two French gentlemen.""",28.606,20.557,—Two French gentlemen.,51.248,46.308
557,“Had they conferred together?”,Did they discuss anything with each other?,16.516,6.567,"""Did they talk?""""",19.206,7.81,—What were you discussing with the prisoner?,13.888,5.522
558,"“They had conferred together until the last moment, when it was necessary for the French gentlemen to be landed in their boat.”","− They discussed until the last moment, when the French gentlemen had to leave the ship and board their boat. −",32.624,29.464,"""They talked until the last moment, that is, until the time the French had to return to their boats.""",21.9,18.192,"—They spoke with the prisoner until the last moment. When the ship was weighing anchor, they bid him farewell and jumped into their boat.",18.27,14.069
559,"“Had any papers been handed about among them, similar to these lists?”",Did they exchange any documents similar to these lists?,28.681,24.937,"""Was there a paper exchange similar to these lists between them?""",24.391,18.319,—Did they exchange among themselves any papers similar to these?,18.615,13.264
560,"“Some papers had been handed about among them, but I don’t know what papers.”","− They exchanged some documents, but I don't know what kind of documents. −",16.239,11.255,"""There was an exchange of papers between them, but I don't know what it was about.""",21.078,15.775,"—They exchanged some papers, but I don't know how or what they were.",15.662,10.581
561,“Like these in shape and size?”,Were they similar in shape and size to these documents?,33.91,25.965,"""Were the papers of this size and shape?""",13.844,5.3,—Similar to these in size and shape?,25.849,14.536
562,"“Possibly, but indeed I don’t know, although they stood whispering very near to me: because they stood at the top of the cabin steps to have the light of the lamp that was hanging there; it was a dull lamp, and they spoke very low, and I did not hear what they said, and saw only that they looked at papers.”","− Possibly, but honestly, I don't know, even though they were whispering right next to me; since there was a lamp hanging at the top of the steps leading down to the sleeping quarters, they stood there for better light; the light was very dim, and they spoke very softly, I couldn't hear what they were saying, I only saw them looking at the documents. −",17.479,15.907,"""It might be, but I can't be sure despite their whispering very close to me; they were standing at the top of the stairs leading down to the cabins to take advantage of the light from the hanging lamp; the light was dim and they were speaking very softly, I couldn't hear what they were talking about, I only saw that they were looking at papers.""""",13.866,11.9,"—It is possible, but I cannot assure it, although I was very close to the place where they were talking. The night was very dark and the prisoner and the French gentlemen positioned themselves at the top of the chamber stairs, under the hanging lantern. They, however, held the conversation in such a low voice that I did not hear a word. I did see, though, that they were reading papers, and nothing more.",11.998,10.532
563,"“Now, to the prisoner’s conversation, Miss Manette.”","Now let's talk about your conversation with the defendant, Miss Manette. −",26.197,19.675,"""Now let's return to your conversation with the defendant, Miss Manette.""",25.308,18.922,"—Repeat to us the conversation you had with the prisoner, Miss Manette.",27.226,20.448
564,"“The prisoner was as open in his confidence with me—which arose out of my helpless situation—as he was kind, and good, and useful to my father. I hope,” bursting into tears, “I may not repay him by doing him harm to-day.”",The defendant appeared to be straightforward and trustworthy... because in that situation I didn't know what to do... because he was also kind and considerate to me just as he was to my father. I hope that... - the girl burst into tears - ... that today I don't have to repay him with words that harm him.,11.293,9.755,"""The defendant – perhaps due to my helplessness – was very reassuring and very kind, good, and helpful to my father,"" she said, bursting into tears, and added, ""If I say anything that would harm him, I can never repay my debt to him.""",12.397,9.736,"—The prisoner was very frank with me... he placed great trust in me... he was very kind, very good... he treated my father with tender care... and I wouldn't want—finished the young woman, in a sea of tears—I wouldn't want to repay his favors with statements that might harm him.",5.041,2.868
565,Buzzing from the blue-flies.,The swarm of green flies buzzed again.,16.516,6.567,A hum rose from their backs again.,16.516,6.567,The blue horseflies started buzzing again.,21.255,8.643
566,"“Miss Manette, if the prisoner does not perfectly understand that you give the evidence which it is your duty to give—which you must give—and which you cannot escape from giving—with great unwillingness, he is the only person present in that condition. Please to go on.”","− Miss Manette, if the defendant does not fully understand that you were extremely reluctant to provide the evidence that you were obliged to provide, the evidence that you had to provide, and the evidence that you could not avoid providing, then everyone here understands except the defendant. Please continue. −",11.087,8.539,"""Miss Manette, if the defendant does not understand that you are obligated to provide this evidence – that is, you must provide it – and that you cannot escape from this, there is nothing that can be done. Please continue.""",17.391,14.936,"—Miss Manette—replied the prosecutor,—if the prisoner does not realize that you are giving the testimony that it is your duty to give... that you are obliged to give... that you cannot be excused from giving, against your will and with great reluctance, it must be admitted that he is blind. Please continue.",15.116,13.309
567,"“He told me that he was travelling on business of a delicate and difficult nature, which might get people into trouble, and that he was therefore travelling under an assumed name. He said that this business had, within a few days, taken him to France, and might, at intervals, take him backwards and forwards between France and England for a long time to come.”","He told me that he was doing a delicate and difficult task, one that could cause trouble for many people, so he used a false name when traveling. He said that this task, in a few days, would take him back to France, and that he might have to travel back and forth between France and England many times in the near future. −",27.766,26.641,"""He told me that he was traveling because of a delicate and difficult task that could cause trouble for people, and that's why he was using an alias. He had gone to France for a few days for this task and explained that he might travel back and forth between France and England at intervals for a longer period.""",20.264,18.854,"—He told me that his journey was motivated by matters of a highly delicate and compromising nature, matters that might possibly cause serious conflicts between different peoples, and for this reason, he was traveling under an assumed name. He told me that these matters had taken him to France a few days earlier, and that probably, for a more or less long period, they would oblige him to make frequent trips between England and France.",18.122,16.643
568,"“Did he say anything about America, Miss Manette? Be particular.”","Did the defendant say anything about America, Miss Manette? Please be specific. −",50.0,46.826,"""Did Miss Manette say anything about America? Think carefully.""",29.822,22.883,"—Did he speak of America, Miss Manette? Please be kind enough to specify in detail.",27.166,22.612
569,"“He tried to explain to me how that quarrel had arisen, and he said that, so far as he could judge, it was a wrong and foolish one on England’s part. He added, in a jesting way, that perhaps George Washington might gain almost as great a name in history as George the Third. But there was no harm in his way of saying this: it was said laughingly, and to beguile the time.”","He tried to explain to me how the conflict had arisen, and he said that, in his opinion, the British side had been mistaken and foolish. He jokingly added that perhaps George Washington would become as famous in history as King George III. But he said this without any malice; it was just to pass the time with some humor.",22.728,21.758,"""He tried to explain to me how the dispute started and said that what England did was, in his opinion, wrong and foolish. He also jokingly said that George Washington would go down in history as an important name, just like George III. But he said this not with ill intent, but laughingly, for fun. He didn't mean it in a bad way, he said it with a smile, just for amusement.""",15.038,13.414,"—He tried to explain to me the causes that led to the conflict, and he told me that, in his opinion, the wrong and the injustice were on the side of England. He added, in a humorous tone, that perhaps George Washington was destined to achieve as high a renown in history as George III. But in all this there was not a shadow of malice: he said it laughing and to pass the time.",24.994,23.854
570,"Any strongly marked expression of face on the part of a chief actor in a scene of great interest to whom many eyes are directed, will be unconsciously imitated by the spectators. Her forehead was painfully anxious and intent as she gave this evidence, and, in the pauses when she stopped for the Judge to write it down, watched its effect upon the counsel for and against. Among the lookers-on there was the same expression in all quarters of the court; insomuch, that a great majority of the foreheads there, might have been mirrors reflecting the witness, when the Judge looked up from his notes to glare at that tremendous heresy about George Washington.","Any prominent expression on the face of the main character in an engaging play will be unconsciously mimicked by the audience; the girl's forehead furrowed with concentration and worry to the point of distress as she testified in court, and during the moments she paused for the Judge to take notes, and observed the reactions of the officials on both the defense and prosecution sides. Throughout the courtroom, every curious spectator shared that same expression; to the extent that when the Judge put down his pen and looked up, his face grim due to the highly blasphemous remark about George Washington, the majority of foreheads there became mirrors reflecting the emotions of the girl witness.",9.647,7.762,"In this intriguing scene where all eyes were directed, the audience would unconsciously mimic any stern expression that appeared on the lead actor's face. When he explained this evidence, the young lady's forehead wrinkled with pain and she became attentive, and during the moments when the Judge paused to take notes, he looked at both the defense attorney and the prosecutor to see the impact of his words. The same expression was on the faces of the spectators all around the courtroom; so much so that when the Judge looked up from his notes and stared intently regarding the dreadful misdeed related to George Washington, many of their foreheads were like mirrors reflecting the witness.",14.718,13.752,"The Crown Prosecutor stated that he considered it necessary to question the young lady's father, Dr. Manette.",0.046,0.017
571,"Mr. Attorney-General now signified to my Lord, that he deemed it necessary, as a matter of precaution and form, to call the young lady’s father, Doctor Manette. Who was called accordingly.","The Attorney General now signaled to the Chief Justice, indicating that it was time to question Dr. Manette, the girl's father, in accordance with procedure and as a precaution. This person was called to testify.",7.432,4.191,"The Chief Prosecutor, in all his grandeur, expressed that it was necessary to summon the young lady's father, Doctor Manette, in terms of precaution and procedure. Thus, Mr. Manette was called to the witness stand.",15.102,11.684,"The Crown Prosecutor stated that he considered it necessary to question the young lady's father, Dr. Manette.",6.158,3.644
572,"“Doctor Manette, look upon the prisoner. Have you ever seen him before?”","− Dr. Manette, look at the defendant over there. Have you ever met the defendant before?",25.294,19.835,"""Doctor Manette, look at the face of the defendant. Have you ever seen him before?""",45.299,42.462,"—Look at the prisoner, Dr. Manette: do you remember seeing him before?",19.13,13.259
573,"“Once. When he called at my lodgings in London. Some three years, or three years and a half ago.”",− Once. When this person visited my house in London. About three or three and a half years ago.,18.731,14.279,"""Once. He had visited my house in London. About three or three and a half years ago.""",18.116,13.74,—Only once. It was three or three and a half years ago that he visited me at my house in London.,18.141,13.735
574,"“Can you identify him as your fellow-passenger on board the packet, or speak to his conversation with your daughter?”","− Did you recognize the defendant as the person who was on the same train, or did you see him talking to your daughter?",12.137,8.235,"""Don't you remember the passenger who was traveling next to you on the ferry and talking to your daughter?""",11.989,7.946,"—Can you tell us if he was your travel companion during the crossing of the Canal, or repeat the conversation you had with your daughter?",15.862,11.74
575,"“Sir, I can do neither.”","− Your Honor, I was not aware of either of those things.",11.836,6.286,"""I don't remember such a thing, sir.""""",11.731,4.457,"—Neither one nor the other, sir.",16.516,6.567
576,“Is there any particular and special reason for your being unable to do either?”,− Is there a specific and special reason why you couldn't recognize both of those things?,14.421,9.673,"""Could there be a specific reason why you can't remember these?""""",8.655,3.236,—Are there any particular and special reasons that make it impossible for you to do what is being asked?,26.935,22.537
577,"He answered, in a low voice, “There is.”","− Yes, - he replied softly.",11.086,4.408,"Mr. Manette replied in a low voice, ""There is.""""",33.308,28.296,—They exist—replied the doctor in a very low voice.,17.492,10.275
578,"“Has it been your misfortune to undergo a long imprisonment, without trial, or even accusation, in your native country, Doctor Manette?”","− Doctor Manette, in France you were imprisoned for a long time without trial, or even without charges, is that correct?",22.639,19.01,"""In your own country, you were imprisoned for a long time without trial, and without even being charged with any crime, weren't you, Doctor Manette?""",18.351,14.291,"—Are these the misfortunes of having suffered a long captivity in your homeland, without being condemned, and even without being accused?",9.303,5.323
579,"He answered, in a tone that went to every heart, “A long imprisonment.”","− Imprisoned for a very long time, - his voice answered, moving everyone deeply.",11.469,6.02,"In a tone that tore at everyone's heart, Mr. Manette replied, ""For a very long time indeed.""",18.231,13.567,"With a tone that penetrated to the depths of the hearts of all those present, he replied: —An eternal captivity!",11.017,7.289
580,“Were you newly released on the occasion in question?”,"− When you took that train, you had just been released from prison, hadn't you?",7.638,2.827,"""In the mentioned situation, had you just been released?""""",11.308,4.247,—Had you recently regained your freedom when the trip I am referring to took place?,8.643,3.219
581,“They tell me so.”,− That's what people told me.,19.206,7.81,"""That's what they say.""",16.15,6.567,—That's what they tell me.,30.214,17.965
582,“Have you no remembrance of the occasion?”,−,0.0,0.0,"""Don't you remember that moment at all?""",12.91,4.99,—Don't you remember?,10.885,5.442
