"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['elizabeth']",663,"7","2024-09-24T21:01:24.588456Z","When they left the high road for the lane to Hunsford, every eye was in search of the Parsonage, and every turning expected to bring it in view. The paling of Rosings park was their boundary on one side. Elizabeth smiled at the recollection of all that she had heard of its inhabitants.","Cuando dejaron el camino real para entrar en el sendero de Hunsford, los ojos de todos buscaban la casa del párroco y a cada revuelta creían que iban a divisarla. A un lado del sendero corría la empalizada de la finca de Rosings. Elizabeth sonrió al acordarse de todo lo que había oído decir de sus habitantes.","When they left the main road to enter the Hunsford path, everyone's eyes searched for the parsonage and at every turn they thought they were going to see it. On one side of the path ran the fence of the Rosings estate. Elizabeth smiled as she remembered everything she had heard about its inhabitants.",1478,11.946,920,"","Aligned 😊","Ana yoldan çıkıp Hunsford yoluna saptıkları zaman bütün gözler Rahip Lojmanı'nı aramaya başladı ve her dönemeçten sonra şimdi görünecek diye beklendi. Rosings Korusu'nun çiti bir yandaki sınırlarını çiziyordu. Elizabeth mülkün sakinleri hakkında bütün o duyduklarını gülümseyerek hatırladı.","When they left the main road and turned onto the Hunsford road, all eyes began to search for the Parsonage, expecting it to appear after every bend. The fence of Rosings Park marked their boundaries on one side. Elizabeth smiled as she remembered all that she had heard about the inhabitants of the estate.","2024-09-24T21:01:24.588478Z","Khi họ tách ra khỏi đường cái để đi đến Huntsford, mọi con mắt đều tìm kiếm toà Tư dinh Cha xứ, mà ai nấy đều nghĩ sau mọi ngã rẽ có thể được nhìn thấy Vòng rào khu Rosings Park là ranh giới ở một bên. Elizabeth mỉm cười khi nhớ lại những gì cô đã nghe về những người ngụ nơi đây.","When they turned off the main road to go to Huntsford, every eye was searching for the Parsonage, which everyone thought could be seen after every turn, with the boundary of Rosings Park on one side. Elizabeth smiled as she recalled what she had heard about the inhabitants of this place."
"","['maría', 'maria']",665,"7","2024-09-24T21:01:37.964503Z","About the middle of the next day, as she was in her room getting ready for a walk, a sudden noise below seemed to speak the whole house in confusion; and, after listening a moment, she heard somebody running upstairs in a violent hurry, and calling loudly after her. She opened the door, and met Maria in the landing-place, who, breathless with agitation, cried out,—","Al día siguiente, a eso de las doce, estaba en su cuarto preparándose para salir a dar un paseo, cuando oyó abajo un repentino ruido que pareció que sembraba la confusión en toda la casa. Escuchó un momento y advirtió que alguien subía la escalera apresuradamente y la llamaba a voces. Abrió la puerta y en el corredor se encontró con María agitadísima y sin aliento, que exclamó:","The next day, around noon, she was in her room getting ready to go out for a walk, when she heard a sudden noise downstairs that seemed to throw the whole house into confusion. She listened for a moment and noticed that someone was hurriedly coming up the stairs and calling out to her loudly. She opened the door and in the hallway she found María, very agitated and out of breath, who exclaimed:",1479,8.68,929,"","Aligned 😊","Ertesi günün ortasına doğru, odasında, yürüyüş hazırlığı yaparken, aşağıdan gelen ani bir gürültü bütün evi altüst eder gibi oldu; bir an dinledikten sonra, vahşi bir acele içinde birinin merdivenden yukarı koştuğunu ve ona bağırdığını duydu. Kapıyı açtı, sahanlıkta Maria'yı gördü; heyecandan nefesi kesilmiş, haykırıyordu-","By the middle of the next day, while preparing for a walk in his room, a sudden noise from downstairs seemed to turn the whole house upside down; after listening for a moment, he heard someone running up the stairs in a wild rush and shouting at him. He opened the door and saw Maria on the landing; out of breath from excitement, she was shouting-","2024-09-24T21:01:37.964526Z","Giữa ngày kế, khi cô đang chuẩn bị ra ngoài đi dạo, một tiếng động thình lình dường như làm cả ngôi nhà rối loạn. Sau một lúc nghe ngóng, cô nghe tiếng chân một người chạy hối hả lên các bậc cầu thang và lớn tiếng gọi cô. Cô mở cánh cửa, gặp Maria ở bậc cầu thang, hổn hển thốt lên:","In the middle of the next day, as she was preparing to go out for a walk, a sudden noise seemed to throw the entire house into chaos. After listening for a moment, she heard the hurried footsteps of someone running up the stairs and loudly calling her name. She opened the door and met Maria on the stairs, who breathlessly exclaimed:"
"","['elizabeth']",666,"7","2024-09-24T21:01:48.717498Z","“I like her appearance,” said Elizabeth, struck with other ideas. “She looks sickly and cross. Yes, she will do for him very well. She will make him a very proper wife.”","––Me gusta su aspecto ––dijo Elizabeth, pensando en otras cosas––. Parece enferma y malhumorada. Sí, es la mujer apropiada para él, le va mucho.","––I like her appearance ––said Elizabeth, thinking about other things––. She looks sick and ill-tempered. Yes, she is the right woman for him, she suits him well.",1480,7.708,937,"","Aligned 😊","""Görünüşünü sevdim,"" dedi Elizabeth, aklı başka düşüncelerle meşgul halde. ""Hasta ve huysuz görünüyor. Evet, ona iyi gelir. Ona gayet uygun bir eş olur.","""I liked his appearance,"" said Elizabeth, her mind occupied with other thoughts. ""He looks sick and irritable. Yes, it will do him good. She would make a very suitable wife for him.""","2024-09-24T21:01:48.717520Z","Elizabeth nói: - Chị thích vóc dáng cô ấy. Thình lình Elizabeth có một ý nghĩ mới. “Cô trông yếu đuối và cáu gắt. Đúng vậy, cô sẽ xứng với anh ấy. Cô sẽ là một người vợ rất hợp với anh”.","Elizabeth said: - She likes her figure. Suddenly, Elizabeth had a new thought. ""She looks weak and irritable. Yes, she will suit him. She will be a very fitting wife for him."""
"","['william––', 'william', 'sir william']",667,"7","2024-09-24T21:02:01.123676Z","“I am the less surprised at what has happened,” replied Sir William, “from that knowledge of what the manners of the great really are, which my situation in life has allowed me to acquire. About the court, such instances of elegant breeding are not uncommon.”","––A mí no me sorprende ––replicó sir William––, porque mi situación en la vida me ha permitido conocer el verdadero modo de ser de los grandes. En la corte esos ejemplos de educación tan elegante son muy normales.","––I am not surprised ––replied Sir William––, because my position in life has allowed me to know the true nature of the great. In the court, such examples of elegant manners are very common.",1481,9.697,944,"","Aligned 😊","""Ben o kadar şaşırmadım,"" diye cevapladı Sir William, ""neden derseniz, büyük insanların tarzlarını bilirim, hayattaki konumum o tarzı edinmeme imkân vermiştir. Saray çevresinde bu tip incelikler az görülür şey değildir.","""I wasn't that surprised,"" replied Sir William, ""if you ask why, it's because I know the manners of great people, my position in life has allowed me to acquire that style. Such refinements are not uncommon in the court circles.""","2024-09-24T21:02:01.123698Z","Ngài William đáp: - Tôi ít ngạc nhiên hơn về chuyện đã xảy ra, do hoàn cảnh của cuộc đời tôi đã giúp tôi hiểu biết về tư cách thật sự của giới thượng lưu. Nói về triều đình, những trường hợp gia giáo nho nhã như thế thì không hiếm.","Sir William replied: - I am less surprised by what happened, as the circumstances of my life have helped me understand the true nature of the upper class. Speaking of the court, such cases of refined upbringing are not uncommon."
"","['catherine–', 'catherine', 'lady catherine']",668,"7","2024-09-24T21:02:16.257660Z","“I am very glad to hear such a good account of her,” said Lady Catherine; “and pray tell her from me, that she cannot expect to excel, if she does not practise a great deal.”","––Me alegro mucho de que me des tan buenas noticias ––dijo lady Catherine––, y te ruego que le digas de mi parte que si no practica mucho, no mejorará nada.","––I am very glad that you give me such good news ––said Lady Catherine––, and I beg you to tell her on my behalf that if she does not practice a lot, she will not improve at all.",1482,13.351,1008,"","Aligned 😊","""Bunu duyduğuma çok sevindim,"" dedi Lady Catherine; ""lütfen ona çok pratik yapmazsa asla başarılı olamaz dediğimi söyle.","""I am very glad to hear that,"" said Lady Catherine; ""please tell her that she will never succeed unless she practices a great deal.""""","2024-09-24T21:02:16.257684Z","Phu nhân Catherine nói: - Dì rất vui được nghe cháu nói về cô ấy, và xin nhờ chuyển lời dì đến cô ấy rằng, cô không thể trở thành xuất chúng nếu cô không luyện tập nhiều.","Lady Catherine said: - Auntie is very happy to hear you talk about her, and please convey Auntie's message to her that she cannot become outstanding if she does not practice a lot."
"","['señor darcy', 'darcy', 'darc', 'mr darcy']",670,"7","2024-09-24T21:02:49.043042Z","“You shall hear, then—but prepare for something very dreadful. The first time of my ever seeing him in Hertfordshire, you must know, was at a ball—and at this ball, what do you think he did? He danced only four dances! I am sorry to pain you, but so it was. He danced only four dances, though gentlemen were scarce; and, to my certain knowledge, more than one young lady was sitting down in want of a partner. Mr. Darcy, you cannot deny the fact.”","––Se lo diré, pero prepárese a oír algo muy espantoso. Ha de saber que la primera vez que le vi fue en un baile, y en ese baile, ¿qué cree usted que hizo? Pues no bailó más que cuatro piezas, a pesar de escasear los caballeros, y más de una dama se quedó sentada por falta de pareja. Señor Darcy, no puede negarlo.","––I will tell you, but prepare yourself to hear something very dreadful. You must know that the first time I saw him was at a ball, and at that ball, what do you think he did? Well, he only danced four pieces, despite the scarcity of gentlemen, and more than one lady was left sitting for lack of a partner. Mr. Darcy, you cannot deny it.",1483,34.298,1018,"","Aligned 😊","""Dinleyin o halde –ama kendinizi çok feci bir şeye hazırlayın. Onu Hertfordshire'de ilk gördüğümde balodaydık –ve bu baloda bilin bakalım ne yaptı? Sadece dört kez dans etti! Sizi üzdüğüm için özür dilerim –ama öyle. Az erkek olduğu halde sadece dört dans; ve iyi biliyorum ki birçok hanım eş yokluğundan oturup kalmıştı. Mr Darcy, yaptığınızı inkâr edemezsiniz.","""Listen then –but prepare yourself for something very dreadful. When I first saw him in Hertfordshire, we were at a ball –and guess what he did at this ball? He danced only four times! I apologize for upsetting you –but that's how it was. Only four dances, despite the lack of men; and I know very well that many ladies were left sitting due to the absence of partners. Mr. Darcy, you cannot deny what you did.""","2024-09-24T21:02:52.181248Z","- Thế thì anh sẽ nghe, nhưng nên chuẩn bị nghe điều kinh khiếp. Lần đầu tiên tôi gặp anh ấy tại Hertfordshire, anh biết chứ, là tại một buổi dạ vũ, và trong buổi dạ vũ này, anh nghĩ anh ấy đã làm gì? Chỉ khiêu vũ bốn bản! Xin lỗi đã làm anh đau lòng, nhưng đúng như thế. Anh ấy chỉ khiêu vũ bốn bản, mặc dù thanh niên thì hiếm hoi, và tôi biết rõ có một cô gái trẻ phải ngồi ngoài vì thiếu bạn nhảy. Anh Darcy, anh không thể chối bỏ sự kiện.","- Then you will listen, but be prepared to hear something dreadful. The first time I met him was in Hertfordshire, you know, at a ball, and at this ball, do you know what he did? He only danced four dances! Sorry to break your heart, but that's the truth. He only danced four dances, even though young men were scarce, and I know for a fact that there was a young girl who had to sit out because there were not enough dance partners. Mr. Darcy, you cannot deny the fact."
"","['darcy', 'darcy–']",674,"7","2024-09-24T21:04:23.521590Z","“I certainly have not the talent which some people possess,” said Darcy, “of conversing easily with those I have never seen before. I cannot catch their tone of conversation, or appear interested in their concerns, as I often see done.”","––Reconozco ––dijo Darcy–– que no tengo la habilidad que otros poseen de conversar fácilmente con las personas que jamás he visto. No puedo hacerme a esas conversaciones y fingir que me intereso por sus cosas como se acostumbra.","––I acknowledge ––said Darcy–– that I do not have the ability that others possess to converse easily with people I have never seen. I cannot engage in those conversations and pretend to be interested in their affairs as is customary.",1484,9.411,1024,"","Aligned 😊","""Bazı insanların sahip olduğu yetenek bende yok,"" dedi Darcy, ""daha önce görmediğim insanlarla rahat konuşma yeteneği. Başkaları gibi konuşmalarının tonunu yakalayamıyorum, sözettikleri şeylere ilgi duyuyormuş gibi görünemiyorum.","""I don't have the talent that some people possess,"" said Darcy, ""the ability to comfortably talk to people I haven't met before. I can't catch the tone of their conversations like others do, I can't seem to show interest in the things they talk about.""","2024-09-24T21:04:23.521605Z","Darcy nói: - Chắc chắn tôi không có tài năng mà vài người có, để trò chuyện dễ dàng với người mà mình chưa từng gặp trước đây. Tôi không thể tham gia vào những câu chuyện của họ hoặc tỏ ra quan tâm đến những vấn đề của họ, như tôi thường thấy họ làm.","Darcy said: - I certainly don't have the talent that some people possess, to easily converse with someone they've never met before. I can't join in their conversations or show interest in their issues, as I often see them do."
"","['elizabeth', 'elizabeth–']",676,"7","2024-09-24T21:04:33.984265Z","“My fingers,” said Elizabeth, “do not move over this instrument in the masterly manner which I see so many women’s do. They have not the same force or rapidity, and do not produce the same expression. But then I have always supposed it to be my own fault—because I would not take the trouble of practising. It is not that I do not believe my fingers as capable as any other woman’s of superior execution.”","––Mis dedos ––repuso Elizabeth–– no se mueven sobre este instrumento del modo magistral con que he visto moverse los dedos de otras mujeres; no tienen la misma fuerza ni la misma agilidad, y no pueden producir la misma impresión. Pero siempre he creído que era culpa mía, por no haberme querido tomar el trabajo de hacer ejercicios. No porque mis dedos no sean capaces, como los de cualquier otra mujer, de tocar perfectamente.","––My fingers ––replied Elizabeth–– do not move over this instrument in the masterful way I have seen other women's fingers move; they do not have the same strength or agility, and they cannot produce the same impression. But I have always believed it was my fault, for not wanting to take the trouble to do exercises. Not because my fingers are not capable, like those of any other woman, of playing perfectly.",1485,8.862,1025,"","Aligned 😊","""Parmaklarım,"" dedi Elizabeth, ""bu aletin üstünde birçok kadının parmakları gibi ustaca gezinmiyor. Aynı güce, aynı hıza sahip değiller, aynı ifadeyi de yaratmıyorlar. Ama ben bunun hep kendi hatam olduğunu düşündüm –pratik yapma sıkıntısına katlanmadığım için. Yoksa benim parmaklarımın başka bir kadının parmakları gibi üstün beceriye sahip olamayacağına inandığımdan değil.","""My fingers,"" said Elizabeth, ""do not skillfully glide over this instrument like the fingers of many women. They do not have the same strength, the same speed, nor do they create the same expression. But I always thought that this was my own fault – because I did not endure the trouble of practicing. Not because I believed that my fingers could not possess the superior skill like another woman's fingers.""","2024-09-24T21:04:33.984287Z","Elizabeth nói: - Các ngón tay của tôi không được điêu luyện trên cây đàn này như rất nhiều cô gái khác, vì không có cùng sức mạnh hay sự điêu luyện, và không diễn tả cùng cảm xúc. Nhưng rồi tôi luôn cho đấy là lỗi của tôi – bởi vì tôi không chịu khó luyện tập. Không phải là tôi không tin các ngón tay của tôi có cùng khả năng như bất kỳ phụ nữ nào chơi hay hơn tôi.","Elizabeth said: - My fingers are not as skillful on this instrument as many other girls', because they lack the same strength or dexterity, and do not express the same emotions. But then I always considered it my fault – because I did not practice diligently. It's not that I don't believe my fingers have the same potential as any woman who plays better than me."
"","['darcy']",677,"7","2024-09-24T21:04:41.229762Z","Darcy smiled and said, “You are perfectly right. You have employed your time much better. No one admitted to the privilege of hearing you can think anything wanting. We neither of us perform to strangers.”","Darcy sonrió y le dijo: ––Tiene usted toda la razón. Ha empleado el tiempo mucho mejor. Nadie que tenga el privilegio de escucharla podrá ponerle peros. Ninguno de nosotros toca ante desconocidos.","Darcy smiled and said to her: ––You are absolutely right. You have used your time much better. No one who has the privilege of listening to you will be able to find fault. None of us perform in front of strangers.",1486,6.196,1026,"","Aligned 😊","Darcy gülümsedi ve şöyle dedi, ""Çok haklısınız. Zamanınızı çok daha iyi kullanmışsınız. Sizi dinleme ayrıcalığı kazanmış hiç kimse herhangi bir kusur bulamaz. Biz ikimiz de yabancılara çalmayız.","Darcy smiled and said, ""You are very right. You have used your time much better. No one who has had the privilege of listening to you can find any fault. We both do not play for strangers.""","2024-09-24T21:04:41.229784Z","Darcy mỉm cười: - Cô hoàn toàn đúng. Cô đã dùng thời giờ của cô một cách ích lợi hơn rất nhiều. Không một ai được đặc quyền nghe cô đàn lại có thể nghĩ còn có yếu kém gì. Cả hai chúng ta đều không trình diễn cho người lạ.","Darcy smiled: - You are absolutely right. You have used your time much more beneficially. No one who has the privilege of hearing you play can think there is any weakness. Neither of us performs for strangers."
"","['bingley', 'mr bingley']",679,"7","2024-09-24T21:04:58.337242Z","“If he means to be but little at Netherfield, it would be better for the neighbourhood that he should give up the place entirely, for then we might possibly get a settled family there. But, perhaps, Mr. Bingley did not take the house so much for the convenience of the neighbourhood as for his own, and we must expect him to keep or quit it on the same principle.”","––Si tiene la intención de estar poco tiempo en Netherfield, sería mejor para la vecindad que lo dejase completamente, y así posiblemente podría instalarse otra familia allí. Pero quizá el señor Bingley no haya tomado la casa tanto por la conveniencia de la vecindad como por la suya propia, y es de esperar que la conserve o la deje en virtud de ese mismo principio.","––If you intend to stay for a short time at Netherfield, it would be better for the neighborhood if you left it completely, and thus possibly another family could settle there. But perhaps Mr. Bingley has taken the house not so much for the convenience of the neighborhood as for his own, and it is to be hoped that he will keep it or leave it based on that same principle.",1487,16.044,1040,"","Aligned 😊","""Netherfield'de pek kalmayı düşünmüyorsa orayı tümden bırakması muhit için daha iyi olur, çünkü o zaman oraya bir aile yerleşebilir. Ama belki Mr Bingley evi muhite yararı olsun diye değil kendisi için tutmuştur; bu aynı nedenle de tutacak ya da bırakacaktır herhalde.","""If he does not intend to stay long at Netherfield, it would be better for the neighborhood if he left it altogether, because then a family could settle there. But perhaps Mr. Bingley has rented the house not for the benefit of the neighborhood, but for himself; and he will probably keep it or leave it for the same reason.""","2024-09-24T21:04:58.337263Z","- Nếu anh ấy định ít khi lưu lại Netherfield, có thể tốt hơn cho láng giềng nếu anh trả lại hẳn ngôi nhà, vì lúc ấy chúng tôi có thể có một gia đình định cư hẳn ở đấy. Nhưng có lẽ anh Bingley dùng ngôi nhà không phải cho sự tiện lợi của láng giềng mà là vì sự thuận tiện của chính anh ấy, và chúng tôi nghĩ anh sẽ giữ hoặc trả lại ngôi nhà theo cùng nguyên tắc ấy.","- If he intends to rarely stay at Netherfield, it might be better for the neighbors if he returns the house entirely, because then we could have a family permanently settled there. But perhaps Mr. Bingley uses the house not for the convenience of the neighbors but for his own convenience, and we think he will keep or return the house based on that same principle."
"","['collins', 'mrs collins']",685,"7","2024-09-24T21:06:42.206173Z","“I do not mean to say that a woman may not be settled too near her family. The far and the near must be relative, and depend on many varying circumstances. Where there is fortune to make the expense of travelling unimportant, distance becomes no evil. But that is not the case here. Mr. and Mrs. Collins have a comfortable income, but not such a one as will allow of frequent journeys—and I am persuaded my friend would not call herself near her family under less than half the present distance.”","––No quiero decir que una mujer no pueda vivir lejos de su familia. Lejos y cerca son cosas relativas y dependen de muy distintas circunstancias. Si se tiene fortuna para no dar importancia a los gastos de los viajes, la distancia es lo de menos. Pero éste no es el caso. Los señores Collins no viven con estrecheces, pero no son tan ricos como para permitirse viajar con frecuencia; estoy segura de que mi amiga no diría que vive cerca de su familia más que si estuviera a la mitad de esta distancia.","––I don't mean to say that a woman cannot live far from her family. Far and near are relative things and depend on very different circumstances. If one has the fortune not to worry about travel expenses, the distance is the least of it. But this is not the case. The Collinses do not live in straitened circumstances, but they are not so wealthy as to afford frequent travel; I am sure my friend would not say she lives close to her family unless she were at half this distance.",1488,100.623,1053,"","Aligned 😊","""Bir kadının ailesinin çok yakınına yerleşemeyeceğini söylemek istemiyorum. Uzak ve yakın göreceli olmalı; birçok değişik unsura bağlı. Seyahat masraflarını önemsiz kılacak servet olunca mesafe sorun olmaz. Ama burada durum bu değil. Mr ve Mrs Collins rahat bir gelire sahipler, ama sık yolculuklara izin verecek kadar da değil –bence arkadaşım bunun yarısı kadar bir mesafede otuyor olmadan kendini ailesine yakın saymazdı.","""I do not mean to say that a woman may not settle too near her family. Distance and nearness are relative; they depend on many varying circumstances. When there is fortune to make the expenses of traveling unimportant, distance becomes no evil. But that is not the case here. Mr. and Mrs. Collins have a comfortable income, but not enough to allow for frequent journeys – I think my friend would not consider herself near her family unless she lived at half that distance.""","2024-09-24T21:06:42.206194Z","- Tôi không có ý nói một phụ nữ không nên ổn định quá gần gia đình bà. Xa hay gần chỉ là tương đối, tùy thuộc vào nhiều hoàn cảnh khác nhau. Khi có điều kiện khiến chi phí đi lại không thành vấn đề, khoảng cách không là gì cả. Nhưng đấy không phải là trường hợp ở đây. Ông bà Collins có thu nhập thoải mái, nhưng vẫn không đủ để đi về thường xuyên – và tôi tin bà bạn của tôi sẽ không cho rằng mình ở gần gia đình của mình ngay cả khi khoảng cách chỉ còn một nửa.","- I do not mean to say that a woman should not settle too close to her family. Far or near is only relative, depending on various circumstances. When conditions make travel costs not an issue, distance means nothing. But that is not the case here. Mr. and Mrs. Collins have a comfortable income, but still not enough to travel frequently – and I believe my friend would not consider herself close to her family even if the distance were halved."
"","['darcy', 'mr darcy']",688,"7","2024-09-24T21:07:56.902686Z","“And if not able to please himself in the arrangement, he has at least great pleasure in the power of choice. I do not know anybody who seems more to enjoy the power of doing what he likes than Mr. Darcy.”","––Y si no le placen las cosas por lo menos le da un gran placer el poder disponerlas a su antojo. No conozco a nadie que parezca gozar más con el poder de hacer lo que quiere que el señor Darcy.","––And if he does not like things, at least he takes great pleasure in being able to arrange them as he pleases. I do not know anyone who seems to enjoy the power to do what he wants more than Mr. Darcy.",1489,5.882,1074,"","Aligned 😊","""Ayarlamadan memnun kalmazsa en azından seçme şansına sahip olduğu için memnun olabilir. Dilediğini yapma gücüne sahip olmayı Mr Darcy'den daha çok seven kimseyi görmedim.","""If she is not pleased with the arrangement, at least she can be satisfied with having had the choice. I have never seen anyone who loves having the power to do as they wish more than Mr. Darcy.""","2024-09-24T21:07:56.902708Z","- Nếu anh ấy không được như ý thích sắp xếp, ít nhất anh ấy sẽ thích có quyền quyết định. Tôi chưa từng biết có người nào thích có quyền làm theo ý mình hơn anh Darcy.","- If he doesn't get things arranged to his liking, at least he will like having the right to decide. I have never known anyone who likes having the right to do as they please more than Mr. Darcy."
"","['elizabeth', 'eliz']",690,"7","2024-09-24T21:08:26.131830Z","“Is this,” thought Elizabeth, “meant for me?” and she coloured at the idea; but, recovering herself, said in a lively tone, “And pray, what is the usual price of an earl’s younger son? Unless the elder brother is very sickly, I suppose you would not ask above fifty thousand pounds.”","«¿Se referirá esto a mí?», pensó Elizabeth sonrojándose. Pero reponiéndose contestó en tono jovial: ––Y dígame, ¿cuál es el precio normal de un hijo menor de un conde? A no ser que el hermano mayor esté muy enfermo, no pedirán ustedes más de cincuenta mil libras...","""Could this be referring to me?"" thought Elizabeth, blushing. But recovering, she replied in a jovial tone: ––And tell me, what is the usual price for the younger son of an earl? Unless the elder brother is very ill, you wouldn't ask for more than fifty thousand pounds...",1490,28.179,1080,"","Aligned 😊","""Acaba,"" diye düşündü Elizabeth, ""bununla beni mi kastediyor?"" ve düşüncesi yüzünü kızarttı; ama, kendini toparlayınca, neşeli bir sesle şöyle dedi, ""Tanrı aşkına, söyler misiniz, bir kontun küçük oğlunun normal bedeli nedir? Ağabeyi çok hasta değilse, herhalde elli bin pound'dan fazla istemezsiniz.","""I wonder,"" thought Elizabeth, ""is he referring to me with this?"" and the thought made her blush; but, pulling herself together, she said in a cheerful voice, ""For God's sake, can you tell me, what is the usual price for the younger son of an earl? If his elder brother is not very ill, surely you wouldn't ask for more than fifty thousand pounds.""","2024-09-24T21:08:26.131846Z","Elizabeth nghĩ, “liệu câu này có nhắm đến mình không?”, và cô đỏ mặt với ý tưởng. Nhưng cô trấn tĩnh lại, vui vẻ nói: - Xin anh cho biết, cái giá thông thường của người con trai trẻ của một Bá tước là như thế nào? Trừ khi cậu anh họ đang bị bệnh, tôi đoán anh sẽ không yêu cầu trên năm mươi nghìn bảng.","Elizabeth thought, ""Is this remark aimed at me?"" and she blushed at the idea. But she composed herself and cheerfully said: - Could you please tell me, what is the usual price for a young son of an Earl? Unless your cousin is ill, I guess you wouldn't ask for more than fifty thousand pounds."
"","['darcy', 'darc']",691,"7","2024-09-24T21:08:34.845353Z","“Are you, indeed? And pray what sort of a guardian do you make? Does your charge give you much trouble? Young ladies of her age are sometimes a little difficult to manage; and if she has the true Darcy spirit, she may like to have her own way.”","––¿De veras? Y dígame, ¿qué clase de tutoría es la que ejercen? ¿Les da mucho que hacer? Las chicas de su edad son a veces un poco difíciles de gobernar, y si tiene el mismo carácter que el señor Darcy, le debe de gustar también hacer su santa voluntad.","––Really? And tell me, what kind of tutelage do you provide? Does it keep you very busy? Girls of her age can sometimes be a bit difficult to manage, and if she has the same character as Mr. Darcy, she must also like to have her own way.",1491,7.934,1084,"","Aligned 😊","""Öyle mi gerçekten? Tanrı bilir nasıl birer veli olmuşsunuzdur? Küçük hanım sizi çok üzüyor mu? O yaştaki genç kızları çekip çevirmek biraz zordur; hele kendisinde gerçek Darcy ruhu varsa bildiğini okumak isteyebilir.","""Is that really so? God knows what kind of saints you have become? Does the young lady upset you a lot? It is a bit difficult to manage young girls at that age; especially if she has the true Darcy spirit, she may want to do as she pleases.""","2024-09-24T21:08:34.845378Z","- Thật thế à? Và xin cho hỏi, anh bảo hộ theo cách nào? Cô ấy có gây khó khăn cho anh không? Những thiếu nữ ở tuổi cô đôi lúc khó quản lý, nên nếu cô ấy thật sự có tính khí nhà Darcy, cô có thể muốn làm theo ý mình.","- Really? And may I ask, how do you protect her? Does she cause you any trouble? Young ladies at her age can sometimes be difficult to manage, so if she truly has the Darcy temperament, she might want to do things her own way."
"","['darcy', 'mr darcy']",693,"7","2024-09-24T21:08:48.761462Z","“I do not see what right Mr. Darcy had to decide on the propriety of his friend’s inclination; or why, upon his own judgment alone, he was to determine and direct in what manner that friend was to be happy. But,” she continued, recollecting herself, “as we know none of the particulars, it is not fair to condemn him. It is not to be supposed that there was much affection in the case.”","––¿Quiere decir que su intervención fue indiscreta? ––No veo qué derecho puede tener el señor Darcy para decidir sobre una inclinación de su amigo y por qué haya de ser él el que dirija y determine, a su juicio, de qué modo ha de ser su amigo feliz. Pero ––continuó, reportándose––, no sabiendo detalles, no está bien censurarle. Habrá que creer que el amor no tuvo mucho que ver en este caso.","––I don't see what right Mr. Darcy has to decide on his friend's inclination and why he should be the one to direct and determine, in his judgment, how his friend should be happy. But ––he continued, composing himself––, not knowing the details, it is not right to criticize him. One must believe that love had little to do with this case.",1492,11.295,1101,"","Aligned 😊","""Mr Darcy'nin, arkadaşının isteğinin uygun olup olmadığına karar vermeye ne hakkı var, ya da arkadaşının ne şekilde mutlu olacağını kendi başına nasıl belirliyor, yönlendiriyor, anlamıyorum."" ""Ama,"" diye devam etti, kendini toplayarak, ""ayrıntıları bilmediğimiz için onu kınamak adilce olmaz. Belli ki ortada kaydadeğer bir sevgi yokmuş.","""What right does Mr. Darcy have to decide whether his friend's wish is appropriate, or how does he determine and direct what will make his friend happy, I don't understand."" ""But,"" he continued, collecting himself, ""it would not be fair to condemn him as we do not know the details. Clearly, there was no significant affection involved.""","2024-09-24T21:08:48.761475Z","- Tôi nghĩ anh Darcy không có quyền gì mà phê phán tình cảm của bạn anh là đúng hay sai, hoặc tại sao chỉ dựa trên phán quyết của riêng mình mà anh ấy lại xác định và chỉ đạo bạn mình phải có hạnh phúc theo cách nào. Cô tiếp, trầm tĩnh lại: - Nhưng, vì chúng ta không biết chi tiết gì, kết án anh ấy là không công bằng. Không thể giả định là có nhiều tình cảm trong trường hợp này.","- I think Mr. Darcy has no right to judge whether his friend's feelings are right or wrong, or why he should determine and dictate how his friend should find happiness based solely on his own judgment. She continued, calming down: - But, since we don't know any details, condemning him is unfair. We cannot assume that there are many emotions involved in this case."
"","['fitzwilliam', 'albay fitzwilliam']",694,"7","2024-09-24T21:09:02.694359Z","“There were some very strong objections against the lady,” were Colonel Fitzwilliam’s words; and these strong objections probably were, her having one uncle who was a country attorney, and another who was in business in London.","El coronel Fitzwilliam había dicho que «había algunas objeciones de peso contra la señorita». Y esas objeciones serían seguramente el tener un tío abogado de pueblo y otro comerciante en Londres...","Colonel Fitzwilliam had said that ""there were some serious objections against the young lady."" And those objections would surely be having an uncle who was a country lawyer and another who was a merchant in London...",1493,12.638,1104,"","Aligned 😊","""Hanıma karşı çok güçlü bazı itirazlar varmış,"" Albay Fitzwilliam'ın sözleri bunlardı, ve o güçlü itirazlar da herhalde eniştesinin taşrada avukat, dayısının da Londra'da esnaf olmasıydı.","""There were some very strong objections against the lady,"" these were the words of Colonel Fitzwilliam, and those strong objections were probably that her uncle was a country lawyer and her other uncle was a tradesman in London.","2024-09-24T21:09:02.694381Z","“Cô gái bị nhiều chống đối mạnh” là lời của Đại tá Fitzwilliam, và những chống đối mạnh mẽ này có thể là từ ông chú làm luật sư nơi miền quê và từ một ông chú khác tại London.","“The girl faces strong opposition” were the words of Colonel Fitzwilliam, and this strong opposition might come from her uncle who is a lawyer in the countryside and another uncle in London."
