"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['cora']",1003,"7","2024-09-26T15:18:45.224776Z","I look up at the ceiling, the round circle of plaster flowers. Draw a circle, step into it, it will protect you. From the center was the chandelier, and from the chandelier a twisted strip of sheet was hanging down. That's where she was swinging, just lightly, like a pendulum; the way you could swing as a child, hanging by your hands from a tree branch. She was safe then, protected altogether, by the time Cora opened the door. Sometimes I think she's still in here, with me.","Miro el cielo raso, el círculo de flores de yeso. Dibuja un círculo y métete en él, que te protegerá. En el centro estaba la araña, y de la araña colgaba un trozo de sábana retorcida. Allí es donde ella se balanceaba, ligeramente, como un péndulo; de la misma manera que se balancearía un niño cogido a la rama de un árbol. Cuando Cora abrió la puerta, ella estaba a salvo, completamente protegida. A veces pienso que aún está aquí, conmigo.","I look at the flat ceiling, the circle of plaster flowers. Draw a circle and get inside it, it will protect you. In the center was the chandelier, and from the chandelier hung a piece of twisted sheet. That’s where she was swinging, slightly, like a pendulum; in the same way a child would swing from a tree branch. When Cora opened the door, she was safe, completely protected. Sometimes I think she is still here, with me.",2023,5.279,1484,"","Aligned 😊","Yukarı tavana bakıyorum, alçı çiçeklerin dairesine. Bir daire çiz, içine gir, o seni koruyacaktır. Ortasından avize ve avizeden de burulmuş bir parça çarşaf aşağı sarkıyordu. O kadının sallandığı yerdi, pek hafifçe, bir sarkaç gibi; bir çocukken sallanabileceğiniz gibi bir ağaç dalına tutunmuş sarkarak. O zaman güvendeydi, tamamen korunmuş. Cora kapıya açtığı zaman. Bazen hâlâ burada olduğunu düşünüyorum, benimle birlikte.","I'm looking up at the ceiling, at the circle of plaster flowers. Draw a circle, step inside, it will protect you. From the center hung a chandelier, and from the chandelier dangled a twisted piece of sheet. It was the place where the woman swung, very lightly, like a pendulum; like a child might swing, hanging from a tree branch. Then she was safe, completely protected. When Cora opened the door. Sometimes I still think she's here, with me.","2024-09-26T15:18:45.224810Z","Tôi nhìn lên trần nhà, vòng tròn kết hoa thạch cao. Hãy vẽ một vòng tròn, bước vào giữa, nó sẽ che chở cho. Dòng xuống từ tâm là cây đèn, dòng xuống từ đèn một dải ga giường xoắn vặn. Cô đã đung đưa ở đó, nhẹ thôi, như con lắc; như ai cũng từng đu đưa hồi nhỏ, tay bám vào cành cây. Vậy là cô đã an toàn, đã gói trong vòng che chở, khi Cora bước vào. Đôi lúc tôi nghĩ cô vẫn còn đây, quanh tôi.","I look up at the ceiling, a circle of plaster flowers. Draw a circle, step inside, it will protect you. Descending from the center is a lamp, descending from the lamp is a twisted bedsheet. She swayed there, gently, like a pendulum; like everyone used to sway as a child, hands gripping a tree branch. So she was safe, wrapped in the protective circle, when Cora stepped in. Sometimes I think she is still here, around me."
"","['moira']",1002,"7","2024-09-26T15:18:39.071023Z","Moira slapped her across the face, twice, back and forth. Get back here, she said. Get right back here! You can't stay there, you aren't there anymore. That's all gone.","Moira le dio dos bofetadas, con el dorso y el envés de la mano. Vuelve, insistió. ¡Vuelve ahora mismo! No puedes quedarte allí, ya no estás allí. Todo eso ha terminado.","Moira gave him two slaps, with the back and front of her hand. Come back, she insisted. Come back right now! You can't stay there, you're not there anymore. All of that is over.",2024,4.919,1516,"","Aligned 😊","Moira tokatladı onu, iki kez, bir düz bir ters. Geri gel buraya, dedi. Hemen geri gel buraya! Orada kalamazsın, artık orada değilsin. Hepsi geçmişte kaldı.","Moira slapped him, twice, once forward and once backward. Come back here, she said. Come back here immediately! You can't stay there, you're not there anymore. It's all in the past.","2024-09-26T15:18:39.071045Z","Moira vả hai cái vào mặt cô, phải, trái. Quay lại đây, cô nói. Quay lại đây ngay! Cô không được ở đó, cô không còn ở đó nữa. Chấm hết rồi.","Moira slapped her twice on the face, left, right. Come back here, she said. Come back here right now! You can't be there, you're not there anymore. It's over."
"","['janine']",1001,"7","2024-09-26T15:18:33.218366Z","Janine's smile faltered. She put her hand up to her cheek. What did you hit me for? she said. Wasn't it good? I can bring you another. You didn't have to hit me.","La sonrisa de Janine se quebró. Se llevó la mano a la mejilla. ¿Por qué me golpeaste?, preguntó. ¿No era bueno? Puedo traerte otro. No necesitabas golpearme.","Janine's smile broke. She brought her hand to her cheek. Why did you hit me?, she asked. Wasn't it good? I can bring you another one. You didn't need to hit me.",2025,4.146,1517,"","Aligned 😊","Janine'in gülümsemesi dondu. Elini yanağına götürdü. Neden vurdunuz bana? dedi. İyi değil miydi? Başka bir tane getirebilirim. Bana vurmanız gerekmezdi.","Janine's smile froze. She brought her hand to her cheek. Why did you hit me? she said. Wasn't it good? I can bring another one. You didn't have to hit me.","2024-09-26T15:18:33.218390Z","Nụ cười của Janine rung rung. Cô ta đưa tay lên má. Sao lại đánh em? cô ta nói. Cái đó dở ạ? Em có thể mang ra cái khác. Ngài đâu cần phải đánh em","Janine's smile trembled. She raised her hand to her cheek. Why did you hit me? she said. Is that bad? I can bring out something else. You didn't have to hit me."
"","['lydia', 'tía lydia', 'aunt lydia']",1000,"7","2024-09-26T15:18:28.260531Z","Love, said Aunt Lydia with distaste. Don't let me catch you at it. No mooning and June-ing around here, girls. Wagging her finger at us. Love is not the point.","Amor, dijo Tía Lydia en tono disgustado. Que yo no os sorprenda en eso. Nada de estar en la luna, niñas. Moviendo el dedo delante de nosotras. El amor no cuenta.","Love, said Aunt Lydia in a disgusted tone. Don't let me catch you in that. No daydreaming, girls. Waving her finger in front of us. Love doesn't count.",2026,4.393,1540,"","Aligned 😊","Sevgi, dedi Lydia Teyze, iğrenerek. Bu haltı karıştırırken yakalamayayım sizi sakın. Buralarda aygın baygın dolaşmak yok, kızlar. Parmağını bize doğru sallayarak. Sevgi değil önemli olan.","Love, said Aunt Lydia, with disgust. Don't let me catch you messing with this nonsense. No wandering around aimlessly here, girls. She wagged her finger at us. Love is not what matters.","2024-09-26T15:18:28.260575Z","Yêu à, dì Lydia nói vẻ kinh tởm. Đừng có để tôi bắt các cô tại trận. Này các cô bé, đây không phải chỗ để mơ mòng tán tỉnh. Ngón tay giơ ra răn đe. Vấn đề không phải là yêu.","Love, Aunt Lydia said with disgust. Don't let me catch you in the act. Hey girls, this is not the place for dreamy flirtations. A finger raised in admonishment. The issue is not love."
"","['luke']",999,"7","2024-09-26T15:18:22.872768Z","The man went inside with our passports, after we'd explained about the picnic and he'd glanced into the car and seen our daughter asleep, in her zoo of mangy animals. Luke patted my arm and got out of the car as if to stretch his legs and watched the man through the window of the immigration building. I stayed in the car. I lit a cigarette, to steady myself, and drew the smoke in, a long breath of counterfeit relaxation. I was watching two soldiers in the unfamiliar uniforms that were beginning, by then, to be familiar; they were standing idly beside the yellow-and-black-striped lift-up barrier. They weren't doing much. One of them was watching a flock of birds, gulls, lifting and eddying and landing on the bridge railing beyond. Watching him, I watched them too. Everything was the color it usually is, only brighter.","Después que le explicamos que íbamos de picnic y de echar una mirada al interior del coche y ver a nuestra hija dormida, rodeada por su zoo de sucios animales, el hombre se fue adentro con nuestros pasaportes; Luke me dio unas palmaditas en el brazo y bajó del coche fingiendo que salía a estirar las piernas, y observó al hombre a través de la ventana del edificio de inmigración. Yo me quedé en el coche. Encendí un cigarrillo para tranquilizarme y aspiré el humo, una larga bocanada de falsa relajación. Me dediqué a mirar a los soldados vestidos con esos uniformes desconocidos que, para ese entonces, empezaban a resultar familiares; estaban ociosamente de pie junto a la barrera de rayas amarillas y negras, que se encontraba levantada. No hacían gran cosa. Uno de ellos miraba una bandada de pájaros que alzaban el vuelo, se arremolinaban y se posaban sobre la barandilla del puente, al otro lado. Yo lo miraba a él, y al mismo tiempo a ellas. Todo tenía el color de siempre, sólo que más brillante.","After we explained to him that we were going on a picnic and after he took a look inside the car and saw our daughter asleep, surrounded by her zoo of dirty animals, the man went inside with our passports; Luke patted my arm and got out of the car pretending to stretch his legs, and watched the man through the window of the immigration building. I stayed in the car. I lit a cigarette to calm myself and inhaled the smoke, a long puff of false relaxation. I busied myself watching the soldiers dressed in those unfamiliar uniforms that, by then, were starting to become familiar; they were idly standing next to the yellow and black striped barrier, which was raised. They weren't doing much. One of them was watching a flock of birds that took flight, swirled, and perched on the railing of the bridge, on the other side. I watched him, and at the same time, them. Everything had the same color as always, only brighter.",2027,5.801,1578,"","Aligned 😊","Biz piknik olayını açıkladıktan ve kendisi de arabanın içine göz atıp eski kumaş hayvanları arasında kızımızın uyuduğunu gördükten sonra, pasaportlarımızla içeri girdi o adam.” Luke, koluma vurup hava almak ister gibi, arabadan dışarı çıktı ve göç bürosunun penceresinden adamı izledi. Ben arabada kaldım. Kendimi yatıştırmak için bir sigara yaktım ve dumanı içime çektim, yapay bir rahatlama sağlayan uzun bir soluk. O zamana kadar alışıldık olmaya başlayan, alışılmadık üniformalı iki askeri seyrediyordum; sarı-siyah şeritli indir-kaldır bariyerinin önünde aylak aylak dikiliyorlardı. Pek bir şey yapmıyorlardı. Biri, havalanıp dönen, sonra tekrar öte yandaki köprü parmaklıklarına konan bir kuş sürüsünü, martılar, seyrediyordu. Onu seyrederken, kuşları da seyrettim. Her şey her zamanki rengindeydi, sadece daha parlak.","After we explained the picnic situation and he himself peeked inside the car and saw our daughter sleeping among the old fabric animals, the man went inside with our passports. Luke tapped my arm and, as if wanting to get some air, stepped out of the car and watched the man through the immigration office window. I stayed in the car. To calm myself, I lit a cigarette and took a deep drag, a long breath that provided artificial relief. By that time, I was watching two soldiers in unusual uniforms, who were starting to become familiar; they were idly standing in front of the yellow-black striped lift-and-lower barrier. They weren't doing much. One was watching a flock of birds, seagulls, that flew up, turned, and then landed again on the railings of the bridge on the other side. While watching him, I also watched the birds. Everything was in its usual color, just brighter.","2024-09-26T15:18:22.872791Z","Viên cảnh sát cầm hai tấm hộ chiếu vào trong, sau khi nghe chúng tôi trình bày đi picnic và nhìn vào xe thấy con gái đang ngủ, giữa vườn bách thú sờn rách của con. Luke vỗ nhẹ lên tay tôi và ra ngoài xe giả bộ duỗi chân cẳng, quan sát người kia qua cửa số văn phòng xuất nhập cảnh. Tôi ngồi nguyên trong xe. Tôi châm thuốc lá, để vỗ yên mình, và hít khói vào, một hơi thật dài vờ thư thái. Tôi đang quan sát hai người lính trong quân phục xa lạ, mà tới giờ này, đã dần dà trở thành quen thuộc; họ vơ vẩn đứng bên thanh chắn sọc vàng đen. Họ không làm gì mấy. Một người đang nhìn bầy chim, mòng biển, chao liệng đậu rồi bay trên thanh chắn phía sau. Quan sát anh ta, tôi cũng nhìn cả bầy chim. Mọi thứ vẫn nguyên màu sắc khi trước, có điều tươi hơn.","The police officer took the two passports inside, after hearing our explanation about going on a picnic and seeing our daughter sleeping in the car, amidst her tattered zoo. Luke gently patted my hand and went outside the car, pretending to stretch his legs, observing the other person through the immigration office window. I stayed in the car. I lit a cigarette, to calm myself, and took a long drag, feigning relaxation. I was observing two soldiers in unfamiliar uniforms, which by now had gradually become familiar; they were idly standing by the yellow and black striped barrier. They weren't doing much. One of them was watching a flock of birds, seagulls, circling and landing, then flying over the barrier behind. Watching him, I also looked at the flock of birds. Everything was still the same colors as before, only brighter."
"","['luke']",998,"7","2024-09-26T15:18:16.207542Z","Then Luke got back into the car, too fast, and turned the key and reversed. He was picking up the phone, he said. And then he began to drive very quickly, and after that there was the dirt road and the woods and we jumped out of the car and began to run. A cottage, to hide in, a boat, I don't know what we thought. He said the passports were foolproof, and we had so little time to plan. Maybe he had a plan, a map of some kind in his head. As for me, I was only running: away, away.","Entonces Luke volvió a subir al coche, muy rápidamente, puso la llave del encendido y dio marcha atrás. Iba a hablar por teléfono, dijo. Y empezó a conducir a toda prisa, y después un camino de tierra, el bosque, y saltamos del coche y echamos a correr. Una casa donde ocultarnos, una barca, no sé lo que pensamos. Él dijo que los pasaportes eran seguros, y tuvimos muy poco tiempo para planificarlo. Tal vez él tenía un plan, algún tipo de mapa mental. En cuanto a mí, me limité a correr y correr.","Then Luke got back into the car very quickly, put the key in the ignition, and backed up. He was going to make a phone call, he said. And he started driving in a hurry, then a dirt road, the forest, and we jumped out of the car and started running. A house to hide in, a boat, I don't know what we were thinking. He said the passports were safe, and we had very little time to plan it. Maybe he had a plan, some kind of mental map. As for me, I just kept running and running.",2028,4.809,1580,"","Aligned 😊","Sonra Luke arabaya bindi, alelacele, marşa basıp geri vitese aldı. Telefon açıyordu, dedi. Ve sonra çok hızlı sürmeye başladı, sonra o toprak yola ve ormana girdik ve arabadan atlayıp koşmaya başladık. Bir kulübe, saklanmak için, bir tekne, ne düşündük bilmiyorum. Pasaportların mükemmel olduklarını ve plan yapmak için çok az vaktimiz kaldığını söyledi. Belki de bir planı vardı, aklında bir tür harita. Bana gelince, sadece koşuyordum: öteye, daha öteye.","Then Luke got into the car, hastily, started the engine and put it in reverse. He was making a phone call, he said. And then he started driving very fast, then we entered that dirt road and the forest, and we jumped out of the car and started running. A cabin, to hide, a boat, I don't know what we were thinking. He said the passports were perfect and we had very little time to make a plan. Maybe he had a plan, some kind of map in his mind. As for me, I was just running: further, further away.","2024-09-26T15:18:16.207566Z","Rồi Luke vào lại xe, quá vội, vặn chìa và lùi lại. Hắn đang nhấc điện thoại, anh nói. Rồi anh cho xe phóng thật nhanh, rồi đã thấy đường đất với rừng và chúng tôi nhảy khỏi xe mà chạy. Một túp lều, để trốn, một cái thuyền, không biết chúng tôi đã cầu gì nữa. Anh đã bảo mấy tấm hộ chiếu hoàn hảo kín kẽ lắm rồi, và chúng tôi chẳng có mấy thời gian chuẩn bị. Có thể anh cũng đã có chuẩn bị, có một thứ bản đồ trong đầu. Còn tôi, tôi chỉ việc chạy: chạy cho xa, càng xa càng tốt.","Then Luke got back into the car, in a hurry, turned the key, and reversed. He's on the phone, he said. Then he sped off, and soon we saw the dirt road with the forest, and we jumped out of the car and ran. A hut, to hide, a boat, we didn't even know what we were praying for anymore. He said the passports were perfectly secure, and we didn't have much time to prepare. Maybe he had prepared, had a kind of map in his head. As for me, I just had to run: run far, as far as possible."
"","['luke']",997,"7","2024-09-26T15:18:10.373518Z","It's strange to remember how we used to think, as if everything were available to us, as if there were no contingencies, no boundaries; as if we were free to shape and reshape forever the everexpanding perimeters of our lives. I was like that too, I did that too. Luke was not the first man for me, and he might not have been the last. If he hadn't been frozen that way. Stopped dead in time, in midair, among the trees back there, in the act of falling.","Resulta extraño recordar lo que solíamos pensar, como si lo tuviéramos todo al alcance, como si no existieran las contingencias, ni los límites; como si fuéramos libres de modelar y remodelar eternamente los siempre expansibles perímetros de nuestras vidas. Yo también era así, también lo hacía. Luke no fue el primer hombre en mi vida, y podría no haber sido el último. Si no hubiera quedado congelado de ese modo. Parado en seco en el tiempo, en el aire, entre los árboles, en mitad de la caída.","It seems strange to remember what we used to think, as if we had everything within reach, as if there were no contingencies, no limits; as if we were free to eternally shape and reshape the ever-expandable perimeters of our lives. I was like that too, I did it too. Luke was not the first man in my life, and he might not have been the last. If he hadn't been frozen in that way. Stopped dead in time, in the air, among the trees, in the middle of the fall.",2029,4.302,1597,"","Aligned 😊","Eskiden nasıl düşündüğümüzü anımsamak tuhaf, sanki her şey emrimize amade, sanki olumsallık hiç yokmuş, hiç sınır bulunmazmış gibi; sanki yaşamlarımızın hep genişleyen parametrelerini sonsuza dek biçimlemek ve tekrar biçimlemekte özgürmüşüz gibi. Ben de böyleydim, ben de böyle yaptım. Luke, benim için ilk erkek değildi, dahası sonuncu da olmayabilirdi. Bu şekilde dondurulmasaydı şayet. Zamanın içinde, havanın tam ortasında, geçmişteki o ağaçların arasında, düşme eyleminin içinde, devinimsiz durdurulmasa.","It's strange to remember how we used to think, as if everything was at our command, as if there was no contingency, no limits; as if we were free to shape and reshape the ever-expanding parameters of our lives forever. I was like that too, I did the same. Luke was not the first man for me, moreover, he might not have been the last either. If it hadn't been frozen this way. In time, in the middle of the air, among those trees of the past, in the act of falling, if it hadn't been motionlessly stopped.","2024-09-26T15:18:10.373533Z","Thật lạ làm sao khi nhớ lại ngày xưa chúng ta nghĩ gì, cứ như mọi sự đều sẵn sàng trước mắt, như không tồn tại may rủi, không biên giới; như chúng ta có quyền xóa đi vẽ lại đến vô cùng đường chu vi không ngùng nói rộng của đời ta. Tôi cũng đã vậy, tôi cũng làm vậy. Luke với tôi không phải người đàn ông đầu tiên, và có thể đã không phải người cuối cùng. Nếu anh không bị động lại như thế. Chết cứng giữa thời gian, giữa không trung, giữa tán rừng nơi ấy, giữa đà rơi.","How strange it is to recall what we used to think in the past, as if everything was ready before our eyes, as if luck did not exist, no boundaries; as if we had the right to erase and redraw endlessly the ever-expanding circumference of our lives. I was like that too, I did the same. Luke was not the first man for me, and he might not have been the last. If you had not been so paralyzed. Frozen in time, in midair, among the forest canopy there, in the midst of the fall."
"","['nick', 'nic']",996,"7","2024-09-26T15:18:04.972799Z","""We'll have to be fast,"" he says. ""This is a back entrance. You should leave the cloak with Nick. On the hour, as usual,"" he says to Nick. So this too is something he's done before.","—Tendremos que ser rápidos —comenta—. Ésta es una entrada trasera. Le dejarás la capa a Nick. A la hora de siempre —le dice a Nick. O sea que esto también es algo que ha hecho antes.","—We will have to be quick —he comments—. This is a back entrance. You will leave the cloak with Nick. At the usual time —he says to Nick. So this is also something he has done before.",2030,3.117,1659,"","Aligned 😊","“Çabuk davranmalıyız,” diyor. “Arka giriş burası. Pelerini Nick'e bırakmalısın. Her zamanki saatte,” diyor Nick'e en son. Demek bu da daha önce yapmış olduğu bir şey.","“We must act quickly,” he says. “This is the back entrance. You must leave the cloak with Nick. At the usual time,” he says to Nick finally. So, this is something he has done before.","2024-09-26T15:18:04.972821Z","“Chúng ta phải nhanh lên,” ông nói. “Đây là cửa sau. Cô cứ để áo lại cho Nick. Cũng giờ đó, như mọi lần,” ông nói với Nick. Vậy cả chuyện này cũng đã từng xảy ra.","“We have to hurry,” he said. “This is the back door. You can leave the coat for Nick. Same time, as always,” he said to Nick. So this had happened before as well."
"","['moira']",995,"7","2024-09-26T15:17:57.395913Z","""It's all right,"" she says, to me and to the other women. ""I know her."" The others smile now, and Moira hugs me. My arms go around her, the wires propping up her breasts dig into my chest. We kiss each other, on one cheek, then the other. Then we stand back.","—Todo está bien —me dice a mí y a las otras mujeres—. La conozco —las otras sonríen, y Moira me abraza. La rodeo con mis brazos y el alambre que le levanta los pechos se clava en mi pecho. Nos besamos, primero una mejilla, luego la otra. Nos separamos.","—Everything is fine —she tells me and the other women—. I know her —the others smile, and Moira hugs me. I wrap my arms around her and the wire that lifts her breasts digs into my chest. We kiss, first one cheek, then the other. We separate.",2031,3.159,1739,"","Aligned 😊","“Tamam,” diyor, bana ve diğer kadınlara. “Onu tanıyorum.” Ötekiler artık gülümsüyorlar ve Moira bana sarılıyor. Kollarım boynuna dolanıyor ve göğüslerini kaldıran teller göğsüme batıyor. Birbirimizi öpüyoruz, bir yanağı, sonra ötekini. Sonra şöyle bir geri çekiliyoruz.","“Okay,” she says, to me and the other women. “I know her.” The others are now smiling and Moira hugs me. My arms wrap around her neck and the wires lifting her breasts press into my chest. We kiss each other, one cheek, then the other. Then we pull back a little.","2024-09-26T15:17:57.395927Z","“Không sao đâu,” cô nói, với tôi và cả những người kia. “Tôi biết cô ấy.” Giờ thì mọi người cười, còn Moira ôm chầm lấy tôi. Tay tôi choàng lấy cô, gọng áo ngực cô chọc vào người tôi. Chúng tôi hôn nhau, má trái rồi má phải. Rồi cả hai lùi lại.","“It's okay,” she said, to me and to everyone else. “I know her.” Now everyone laughed, and Moira hugged me tightly. My arms wrapped around her, her bra's underwire poking into me. We kissed each other, left cheek then right cheek. Then we both stepped back."
"","['moira']",994,"7","2024-09-26T15:17:50.548202Z","I breathe in the soap smell, the disinfectant smell, and stand in the white bathroom, listening to the distant sounds of water running, toilets being flushed. In a strange way I feel comforted, at home. There is something reassuring about the toilets. Bodily functions at least remain democratic. Everybody shits, as Moira would say.","Aspiro el olor del jabón, un olor desinfectante, y me quedo en el lavabo, escuchando los sonidos distantes del agua que corre, de las cadenas de los retretes. Es extraño, pero me siento cómoda, como en casa. Hay algo tranquilizador en los lavabos. Al menos las funciones físicas aún son democráticas. Todo el mundo caga, diría Moira.","I inhale the smell of soap, a disinfectant smell, and I stay in the bathroom, listening to the distant sounds of running water, of toilet chains. It's strange, but I feel comfortable, like at home. There is something reassuring about bathrooms. At least physical functions are still democratic. Everyone shits, Moira would say.",2032,3.267,1801,"","Aligned 😊","Sabun kokusunu içime çekiyorum, dezenfektan kokusunu; akan suların uzaktan gelen seslerini, suyu çekilen tuvaletleri dinleyerek beyaz banyoda dikiliyorum. Garip bir biçimde rahat hissediyorum kendimi burada, evde gibi. Tuvaletlerde güven verici bir şeyler var. Hiç değilse, bedensel işlevler demokratik kalıyor. Herkes sıçıyor, Moira'nın diyeceği gibi.","I inhale the scent of soap, the smell of disinfectant; listening to the distant sounds of running water, the flushing toilets, I stand in the white bathroom. In a strange way, I feel comfortable here, like at home. There is something reassuring about toilets. At the very least, bodily functions remain democratic. Everyone shits, as Moira would say.","2024-09-26T15:17:50.548224Z","Tôi hít sâu hương xà phòng vào phổi, thứ hương khử trùng, và đứng giữa phòng gạch trắng mà nghe tiếng nước xả xa xa, bồn cầu vừa giật. Một cách lạ lùng tôi cảm thấy dịu lại, thay đang ở nhà. Toa lét mang lại cảm giác trấn an. Hoạt động cơ thể ít ra cũng vẫn còn dân chủ. Thiên hạ đều ỉa, nói theo kiểu Moira.","I deeply inhaled the scent of soap into my lungs, that disinfectant scent, and stood in the white-tiled room listening to the distant sound of flushing water, the toilet just flushed. Strangely, I felt calm, as if I were at home. The toilet brought a sense of reassurance. Bodily functions are at least still democratic. Everyone shits, as Moira would say."
"","['luke']",993,"7","2024-09-26T15:17:46.451681Z","Luke and I drove across into the city and Luke bullied the superintendent into opening up the apartment. She could be dead, on the floor, Luke said. The longer you leave it the worse it'll be. You thought of the smell? The superintendent said something about needing a permit, but Luke could be persuasive. He made it clear we weren't going to wait or go away. I started to cry. Maybe that was what finally did it.","Luke y yo fuimos en coche a la ciudad y Luke obligó al vigilante a abrir el apartamento. Ella podría estar tendida en el suelo, muerta, insistió Luke. Cuanto más tiempo la deje, peor será. ¿Se imagina el olor? El vigilante dijo algo acerca de que era necesario un permiso, pero Luke supo ser persuasivo. Le aclaró que no pensábamos esperar ni irnos. Yo empecé a llorar. Quizá esto fue lo que terminó de convencerlo.","Luke and I drove to the city, and Luke forced the guard to open the apartment. She could be lying on the floor, dead, insisted Luke. The longer you leave her, the worse it will be. Can you imagine the smell? The guard said something about needing a permit, but Luke knew how to be persuasive. He made it clear that we weren't planning to wait or leave. I started to cry. Maybe this was what finally convinced him.",2033,2.553,1816,"","Aligned 😊","Luke'la birlikte şehre indik ve Luke yöneticiye zorla daireyi açtırdı. Ölmüş, yerde yatıyor olabilir, dedi Luke. Orada ne kadar uzun süre bırakırsan o kadar kötü olur. Kokuyu hiç düşündün mü? Yönetici izin gerekeceğine dair bir şeyler söyledi, ancak Luke ikna edici olmayı becerirdi hep. Beklemeyeceğimizi ya da gitmeyeceğimizi açıkça anlattı ona. Ben ağlamaya başladım. Belki de sonunda buydu onu ikna eden.","We went down to the city with Luke, and Luke forced the manager to open the apartment. He might be dead, lying on the floor, Luke said. The longer you leave him there, the worse it will be. Have you ever thought about the smell? The manager said something about needing permission, but Luke was always good at being persuasive. He made it clear that we wouldn't wait or leave. I started to cry. Maybe that was what finally convinced him.","2024-09-26T15:17:46.451703Z","Luke lái xe đưa tôi vào thành phố và anh dọa nạt người quản lỷ tới mức phải mở cửa căn hộ. Biết đâu bà đã chết, trên sàn, Luke nói. Ông càng để lâu sẽ càng tệ. Ông không nghĩ sẽ bốc mùi à? Người quản lý nói này nọ về chuyện cần giấy phép, nhưng Luke đôi khi rất biết cách thuyết phục. Anh làm ông hiểu rằng chúng tôi không có ý định đợi hay rời đi. Còn tôi khóc. Có lẽ đó là điều quyết định.","Luke drove me into the city and intimidated the manager to the point of opening the apartment door. She could be dead on the floor, Luke said. The longer you wait, the worse it will get. Don't you think it will start to smell? The manager said something about needing a permit, but Luke can be very persuasive at times. He made him understand that we had no intention of waiting or leaving. And I cried. Perhaps that was the deciding factor."
"","['serena']",985,"7","2024-09-26T15:17:07.601438Z","I must be back at the house before midnight; otherwise I'll turn into a pumpkin, or was that the coach? Tomorrow's the Ceremony, according to the calendar, so tonight Serena wants me serviced, and if I'm not there she'll find out why, and then what?","Debo estar de vuelta en la casa antes de medianoche; de lo contrario, me convertiré en una calabaza... ¿O eso es lo que le pasaba al carruaje? Según el calendario, mañana se celebra la Ceremonia, así que Serena quiere que yo esta noche sea montada, y si no estoy allí descubrirá el motivo, ¿y entonces qué?","I must be back at the house before midnight; otherwise, I will turn into a pumpkin... Or was that what happened to the carriage? According to the calendar, the Ceremony is celebrated tomorrow, so Serena wants me to be mounted tonight, and if I'm not there, she will find out the reason, and then what?",2034,3.8,1833,"","Aligned 😊","Geceyarısı olmadan eve dönmeliyim; yoksa bir balkabağına dönüşürüm, yoksa atlı araba mıydı dönüşen? Yarın Ayin Gecesi, takvime göre, Serena hazırlanmamı ister bu gece; dahası orada bulunmazsam nedenini araştırır, peki ya sonra?","I must return home before midnight; otherwise, I will turn into a pumpkin, or was it the carriage that turned? Tomorrow is the Night of the Ceremony, according to the calendar, Serena wants me to prepare tonight; moreover, if I am not there, she will investigate the reason, and then what?","2024-09-26T15:17:07.601461Z","Tôi phải về đến nhà trước nửa đêm, nêu không sẽ biến thành bí ngô, hay là xe ngựa nhỉ? Ngày mai là Lễ tháng, theo lịch, nên Serena muốn tôi được phục vụ đêm nay, và nếu tôi không có mặt bà ta sẽ phát hiện lý do, rồi thì sao nữa?","I have to be home before midnight, otherwise I'll turn into a pumpkin, or was it a carriage? Tomorrow is the Monthly Ceremony, according to the calendar, so Serena wants me to serve tonight, and if I'm not there, she'll find out the reason, then what?"
