"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['mariann', 'marianne']",872,"7","2024-09-25T21:03:16.639377Z","This however was more than she could believe herself; and to be composed at such a moment was not only beyond the reach of Marianne, it was beyond her wish. She sat in an agony of impatience which affected every feature.","Esto, sin embargo, era más de lo que ella misma podía creer, y controlarse en un momento como ése no sólo estaba fuera del alcance de Marianne, iba más allá de sus deseos. Se quedó sentada en una agonía de impaciencia, patente en cada uno de sus rasgos.","This, however, was more than she herself could believe, and controlling herself in a moment like that was not only beyond Marianne's reach, it was beyond her desires. She sat in an agony of impatience, evident in every one of her features.",1625,3.125,905,"","Aligned 😊","Gelgelelim buna kendisi de inanmıyordu; böyle bir anda kendine hakim olabilmek Marianne’in sadece beceremeyeceği değil, aynı zamanda düşünemeyeceği bir şeydi de. Sabırsızlık acısı içinde oturdu; duyguları yüzüne yansıdı.","However, she herself did not believe this; being able to control herself at such a moment was not only something Marianne could not manage, but also something she could not even conceive of. She sat in the agony of impatience; her emotions reflected on her face.","2024-09-25T21:03:16.639400Z","Tuy nhiên, chính cơ không thể tin điều này; và bây giờ giữ bình tĩnh là nỗ lực quá mức đối với Marianne, cũng là quá mức mong mỏi của cô chị. Cô ngồi với vẻ đau khổ vì mất kiên nhẫn, bị xúc động cả toàn thân.","However, she could not believe this; and now keeping calm was too much of an effort for Marianne, as well as too much to expect from her sister. She sat with an expression of suffering due to impatience, her whole body agitated."
"","['mrs jennings', 'jenning', 'jennings', 'señora jennings']",873,"7","2024-09-25T21:03:20.648982Z","""I did myself the honour of calling in Berkeley Street last Tuesday, and very much regretted that I was not fortunate enough to find yourselves and Mrs. Jennings at home. My card was not lost, I hope.""","—Tuve el honor de ir a Berkeley Street el martes pasado, y sentí mucho no haber tenido la suerte de encontrarlas a ustedes y a la señora Jennings en casa. Espero que no se haya extraviado mi tarjeta.","—I had the honor of going to Berkeley Street last Tuesday, and I was very sorry not to have had the luck of finding you and Mrs. Jennings at home. I hope my card did not get lost.",1626,3.122,908,"","Aligned 😊","""Geçen salı günü Berkeley street’e uğrama şerefine eriştim ve sizleri ve Mrs Jennings’i evde bulacak kadar talihli olmadığıma çok üzüldüm. Kartım kaybolmamıştır, umarım.","""Last Tuesday, I had the honor of stopping by Berkeley Street, and I was very sorry that I was not fortunate enough to find you and Mrs. Jennings at home. I hope my card has not been lost.""","2024-09-25T21:03:20.649004Z","- Thứ Ba rồi, tôi có hân hạnh đến thăm Phố Berkeley, và rất tiếc tôi không được may mắn gặp hai cô và bà Jennings. Tôi hy vọng danh thiếp của tôi không bị thất lạc.","- Last Tuesday, I had the honor of visiting Berkeley Street, and unfortunately, I was not lucky enough to meet you two and Mrs. Jennings. I hope my business card was not lost."
"","['willoughby', 'elinor']",874,"7","2024-09-25T21:03:27.732264Z","The sort of desperate calmness with which this was said, lasted no longer than while she spoke, and was immediately followed by a return of the same excessive affliction. It was some minutes before she could go on with her letter, and the frequent bursts of grief which still obliged her, at intervals, to withhold her pen, were proofs enough of her feeling how more than probable it was that she was writing for the last time to Willoughby.","La especie de desesperada calma con que dijo esto no duró más que sus palabras, y de inmediato fue reemplazada por una vuelta a la misma enorme aflicción. Transcurrieron algunos minutos antes de que pudiera retomar su carta, y los frecuentes arrebatos de dolor que, a intervalos, todavía la obligaban a paralizar su pluma, eran prueba suficiente de su sensación de que, casi con toda certeza, ésa era la última vez que escribía a Willoughby.","The kind of desperate calm with which she said this lasted no longer than her words, and was immediately replaced by a return to the same immense affliction. A few minutes passed before she could resume her letter, and the frequent bursts of pain that, at intervals, still forced her to pause her pen, were sufficient proof of her feeling that, almost certainly, this was the last time she would write to Willoughby.",1627,6.267,922,"","Aligned 😊","Bu sözün söylendiği umutsuz sakinlik söz bittikten sonra devam etmedi; hemen arkasından aynı aşırı keder geri geldi. Mektubuna devam edebilmesi biraz zaman aldı; onu ikide bir kalemini durdurmaya zorlayan ağlayış nöbetleri Elinor’u Willoughby’ye son kez yazmakta olduğuna inandırmaya yetti.","After these words were spoken, the hopeless calm did not continue; immediately afterward, the same overwhelming grief returned. It took her some time to continue her letter; the bouts of crying that repeatedly forced her to stop writing convinced Elinor that she was writing to Willoughby for the last time.","2024-09-25T21:03:27.732280Z","Cách thức trầm tĩnh vô vọng trong lời nói không kéo dài lâu, tiếp theo ngay sau đấy là cùng nỗi ưu phiền nặng nề như lúc trước. Phải mất vài phút cô mới có thể tiếp tục viết lá thư, và những đợt sầu khổ dâng trào từng lúc khiến cô phải cố giữ vững cây viết - đủ là các bằng chứng cho thấy cô đang viết lá thư cuối cùng cho Willoughby.","The hopelessly calm manner in her speech did not last long, immediately followed by the same heavy sorrow as before. It took her a few minutes to continue writing the letter, and the waves of grief that surged at times made her struggle to hold the pen steady - all clear evidence that she was writing her final letter to Willoughby."
"","['marianne', 'miss marianne']",875,"7","2024-09-25T21:03:33.201911Z","""Upon my word, I never saw a young woman so desperately in love in my life! MY girls were nothing to her, and yet they used to be foolish enough; but as for Miss Marianne, she is quite an altered creature. I hope, from the bottom of my heart, he won't keep her waiting much longer, for it is quite grievous to see her look so ill and forlorn. Pray, when are they to be married?""","—A fe mía, ¡nunca había visto a una joven tan desesperadamente enamorada! Mis niñas no se le comparan, y eso que solían ser bastante necias; pero la señorita Marianne parece una criatura totalmente perturbada. Espero, con todo el corazón, que él no la haga esperar mucho, porque es lastimoso verla tan enferma y desolada. Cuénteme, ¿cuándo se casan?","—By my faith, I have never seen a young woman so desperately in love! My girls do not compare, and they used to be quite foolish; but Miss Marianne seems like a completely disturbed creature. I hope, with all my heart, that he does not make her wait long, because it is pitiful to see her so sick and desolate. Tell me, when are they getting married?",1628,3.568,926,"","Aligned 😊","""Tanrı biliyor ya hayatımda bu kadar umutsuzca aşık bir genç kız görmedim! Benim kızlarım ona kıyasla hiçbir şey değillermiş, hem zaten biraz aptaldılar; ama Miss Marianne pek etkilendi, zavallıcık. Can-ı gönülden dilerim delikanlı onu fazla bekletmez, çünkü onu böyle kederli ve küskün görmek çok acı verici. Hakikaten, ne zaman evlenecekler?","""God knows, I've never seen a young girl so desperately in love in my life! My daughters were nothing compared to her, and they were a bit foolish anyway; but Miss Marianne was quite taken, poor thing. I sincerely hope the young man doesn't keep her waiting too long, because seeing her so sad and sullen is very painful. Indeed, when will they get married?""","2024-09-25T21:03:33.201933Z","- Tôi đoan chắc, trong đời tôi chưa từng thấy một phụ nữ trẻ nào yêu đương một cách dữ dội như thế. Các con gái của tôi không là gì so với cô ấy, và tuy thế chúng nó có lúc khá ngu xuẩn; nhưng về phẩn cô Marianne, kể ra cô ấy quả là một người khác thường. Trong thâm tâm tôi mong anh ấy sẽ không bắt cô phải chờ đợi lâu, vì thật là xót xa khi thấy cô có vẻ bệnh hoạn và trơ trọi như thế. Xin cho biết, bao giờ hai người cưới nhau?","- I assure you, in my life I have never seen a young woman love so fiercely. My daughters are nothing compared to her, and yet they can be quite foolish at times; but as for Miss Marianne, she truly is an extraordinary person. In my heart, I hope he won't make her wait long, because it is truly heartbreaking to see her looking so sickly and forlorn. Please tell me, when will the two of them get married?"
"","['marianne']",876,"7","2024-09-25T21:03:38.812418Z","She paused over it for some time with indignant astonishment; then read it again and again; but every perusal only served to increase her abhorrence of the man, and so bitter were her feelings against him, that she dared not trust herself to speak, lest she might wound Marianne still deeper by treating their disengagement, not as a loss to her of any possible good but as an escape from the worst and most irremediable of all evils, a connection, for life, with an unprincipled man, as a deliverance the most real, a blessing the most important.","Se detuvo en ella durante algún tiempo con indignado asombro; luego la volvió a leer una y otra vez; pero cada relectura sirvió tan sólo para aumentar su aborrecimiento por ese hombre, y tan amargos eran sus sentimientos hacia él que no osaba darse permiso para hablar, a riesgo de ahondar en las heridas de Marianne al presentar el fin de su compromiso no como una pérdida para ella de algún bien posible, sino como el haber escapado del peor y más irremediable de los males, la unión de por vida con un hombre sin principios; como una muy verdadera liberación, una muy importante bendición.","He dwelled on it for some time with indignant astonishment; then he read it again and again; but each rereading only served to increase his abhorrence for that man, and his feelings towards him were so bitter that he did not dare to allow himself to speak, for fear of deepening Marianne's wounds by presenting the end of her engagement not as a loss of some possible good for her, but as having escaped the worst and most irremediable of evils, a lifelong union with a man without principles; as a very true liberation, a very important blessing.",1629,3.631,936,"","Aligned 😊","Mektup üzerinde bir süre öfkeli bir şaşkınlıkla düşündü; sonra tekrar tekrar okudu; ama her değerlendirmesi sadece adama olan tiksintisini artırdığıyla kaldı ve hakkındaki duyguları öyle acı bir hal aldı ki, ayrılıklarını muhtemel bir iyiliğin kaybı gibi değil, en feci ve en çözümsüz bir kötülükten, ilkesiz bir adamla hayat boyu sürecek bir beraberlikten kurtuluş, en gerçek huzur ve en büyük lütuf görerek Marianne’i daha da derinden yaralamamak için konuşmaktan kaçındı.","He pondered over the letter for a while with angry astonishment; then he read it again and again; but each assessment only increased his disgust for the man, and his feelings about him became so bitter that he saw their separation not as the loss of a possible good, but as the escape from the most terrible and insoluble evil, from a lifelong companionship with a man without principles, as the truest peace and the greatest grace, and he refrained from speaking to avoid wounding Marianne even more deeply.","2024-09-25T21:03:38.812441Z","Cô ngẫm nghĩ một lúc qua ngạc nhiên phẫn nộ, rồi đọc đi đọc lại lá thư; nhưng mỗi lần đọc chỉ khiến cô thêm ghê tởm người đàn ông, và thêm cay đắng với anh ta, đến nỗi cô không đủ tự tin để cất tiếng. Cô e mình làm Marianne thương tổn thêm khi cô xem sự đổ vỡ không phải là mất mát cái gì tốt đẹp, mà là giải thoát khỏi cái gì tệ hại nhất và cái độc địa nhất không thể cải hóa được, thoát khỏi mối quan hệ suốt đời với một người vô nguyên tắc, là một sự cứu nguy chân chính nhất, một phúc lành trọng đại nhất.","She pondered for a moment through her astonishment and indignation, then read the letter over and over; but each reading only made her more disgusted with the man, and more bitter towards him, to the point where she didn't have the confidence to speak. She feared she would hurt Marianne even more when she saw the breakup not as a loss of something good, but as a liberation from something most terrible and most malicious beyond reform, an escape from a lifelong relationship with a man without principles, which was the truest rescue, the greatest blessing."
"","['marianne']",877,"7","2024-09-25T21:03:43.460320Z","""Exert yourself, dear Marianne,"" she cried, ""if you would not kill yourself and all who love you. Think of your mother; think of her misery while YOU suffer: for her sake you must exert yourself.""","—Haz un esfuerzo, Marianne —exclamó—, o te matarás y, junto contigo, a todos los que te aman. Piensa en tu madre; piensa en su aflicción al saber que tú sufres; por ella, tienes que esforzarte.","—Make an effort, Marianne —he exclaimed—, or you will kill yourself and, along with you, all those who love you. Think of your mother; think of her grief upon knowing that you suffer; for her, you have to make an effort.",1630,3.365,942,"","Aligned 😊","""Gayret et, sevgili Marianne,"" diye haykırdı, ""yoksa kendini de, seni sevenleri de öldüreceksin. Anneni düşün; sen acı çekerken onun üzüntüsünü düşün; onun hatırına gayret et.","""Try, dear Marianne,"" he cried, ""or you will kill yourself and those who love you. Think of your mother; think of her sorrow while you suffer; try for her sake.""","2024-09-25T21:03:43.460342Z","Cô thốt lên: - Em Marianne yêu, em phải tự nỗ lực, nếu không em sẽ tự giết em và giết cả những người thương em. Hãy nghĩ đến mẹ, nghĩ đến nỗi khổ của bà trong khi em đau khổ; vì mẹ mà em phải tự vực mình lên.","She exclaimed: - Dear Marianne, you must make an effort yourself, otherwise you will destroy yourself and those who love you. Think of your mother, think of her suffering while you are in pain; for her sake, you must lift yourself up."
"","['edvvard', 'edward']",878,"7","2024-09-25T21:03:48.369000Z","""Forgive me, forgive me,"" throwing her arms round her sister's neck; ""I know you feel for me; I know what a heart you have; but yet you are—you must be happy; Edward loves you—what, oh what, can do away such happiness as that?""","—Perdóname, perdóname —echándole los brazos al cuello—; sé que me compadeces; sé cuán buen corazón tienes; pero aun así eres... debes ser feliz; Edward te ama... ¡Qué, dime qué podría matar una felicidad como ésa!","—Forgive me, forgive me —throwing her arms around his neck—; I know you pity me; I know what a good heart you have; but even so you are... you must be happy; Edward loves you... What, tell me, what could kill a happiness like that?",1631,4.116,945,"","Aligned 😊","""Affet, affet,"" kollarını ablasının boynuna doladı; ""benim için neler hissettiğini biliyorum; nasıl bir kalbin olduğunu biliyorum; ama yine de sen -sen mutlu olmalısın; Edvvard seni seviyor -böyle bir mutluluğu ne yok edebilir ki?","""Forgive, forgive,"" she wrapped her arms around her sister's neck; ""I know what you feel for me; I know what kind of heart you have; but still, you -you must be happy; Edward loves you -what could destroy such happiness?""","2024-09-25T21:03:48.369023Z","Cô em vòng tay ôm cổ chị: - Xin chị thứ lỗi, thứ lỗi cho em, em biết chị cảm thương em; em cũng biết con tim chị ra sao; nhưng dù thế chị đang... chị đúng là đang hạnh phúc; Edward yêu chị... cái gì, ờ nhỉ, cái gì có thể làm tan vỡ hạnh phúc như thế?","The little sister wrapped her arms around her older sister's neck: - Please forgive me, forgive me, I know you feel compassion for me; I also know how your heart feels; but even so, you are... you truly are happy; Edward loves you... what, oh yes, what could possibly shatter such happiness?"
"","['marianne']",879,"7","2024-09-25T21:03:51.912364Z","""You must not talk so, Marianne. Have you no comforts? no friends? Is your loss such as leaves no opening for consolation? Much as you suffer now, think of what you would have suffered if the discovery of his character had been delayed to a later period—if your engagement had been carried on for months and months, as it might have been, before he chose to put an end to it. Every additional day of unhappy confidence, on your side, would have made the blow more dreadful.""","—No debes hablar así, Marianne. ¿Acaso no tienes solaz alguno? ¿No tienes amigos? ¿Es tan grande tu pérdida que no deja espacio al consuelo? Por mucho que sufras ahora, piensa en lo que habrías sufrido si el descubrimiento de su carácter se hubiera postergado para más adelante... si tu compromiso se hubiera alargado por meses y meses, como podría haber ocurrido, antes-de que él hubiera decidido terminarlo. Con cada nuevo día de desventurada confianza de tu parte se habría hecho más atroz el golpe.","—You must not speak like that, Marianne. Do you have no solace at all? Do you have no friends? Is your loss so great that it leaves no room for comfort? No matter how much you suffer now, think of what you would have suffered if the discovery of his character had been delayed until later... if your engagement had been prolonged for months and months, as could have happened, before he had decided to end it. With each new day of unfortunate trust on your part, the blow would have become more atrocious.",1632,2.824,950,"","Aligned 😊","""Böyle konuşmamalısın Marianne. Hiç mi avunacak bir şeyin yok? Hiç mi yakının yok? Kaybın hiçbir teselliye imkan tanımayan türden mi? Şimdi çok acı çeksen bile, bir de düşün, ya karakterini öğrenmen daha sonraki bir zamana rastlasaydı -sözün o bitirmeye karar verinceye kadar aylarca devam etseydi, ki edebilirdi. Asılsız bir güvenle geçirdiğin her yeni gün darbeyi daha korkunç yapardı.","""You shouldn't talk like this, Marianne. Don't you have anything to console yourself with? Don't you have any relatives? Is your loss of the kind that allows no consolation? Even if you are suffering greatly now, just think, what if you had learned about his character at a later time - if his words had continued for months until he decided to end it, which they could have. Every new day you spent in baseless trust would have made the blow more terrible.""","2024-09-25T21:03:51.912386Z","- Marianne, em không được nói như thế. Em không có nguồn an ủi hay sao? Không có bạn bè hay sao? Sự mất mát của em không có gì để xoa dịu hay sao? Bất luận hiện giờ em khổ như thế nào, hãy nghĩ em còn khổ đến đâu nếu chỉ sau này em mới phát hiện được tư cách của anh ta - nếu hai người đã hẹn ước tháng này qua tháng nọ rồi anh ta quyết định chấm dứt. Về phần em, có thêm một ngày tin yêu bất an chỉ khiến kết cục thêm bi thảm.","- Marianne, you must not speak like that. Do you have no source of comfort? Do you have no friends? Is there nothing to soothe your loss? No matter how much you are suffering now, think of how much more you would suffer if you only discovered his true character later - if the two of you had been engaged month after month and then he decided to end it. As for you, another day of uncertain love would only make the outcome more tragic."
"","['mrs jennings', 'jennings', 'señora jennings']",880,"7","2024-09-25T21:03:56.358021Z","""It would be impossible to go to–morrow. We owe Mrs. Jennings much more than civility; and civility of the commonest kind must prevent such a hasty removal as that.""","—Sería imposible partir mañana. Le debemos a la señora Jennings mucho más que cortesía; y la cortesía más básica no permitiría una partida tan repentina como ésa.","—It would be impossible to leave tomorrow. We owe Mrs. Jennings much more than courtesy; and the most basic courtesy would not allow such a sudden departure as that.",1633,3.114,988,"","Aligned 😊","""Yarın gitmek imkansız olur. Mrs Jennings’e nezaketten de öte borçluyuz; en sıradan nezaket bile böyle apar topar bir gidişe izin vermez.","""It will be impossible to leave tomorrow. We owe Mrs. Jennings more than just courtesy; even the most basic politeness would not permit such a hasty departure.""","2024-09-25T21:03:56.358043Z","- Không thể về ngày mai. Chúng ta hàm ơn bà Jennings nhiều hơn là phép lịch sự, và phép lịch sự thông thường nhất không cho phép ra về vội vã như thế.","- We cannot leave tomorrow. We owe Mrs. Jennings more than just courtesy, and even the most basic politeness does not allow for such a hasty departure."
"","['mrs jennings', 'jennings', 'señora jennings']",881,"7","2024-09-25T21:04:02.618052Z","When there, though looking most wretchedly, she ate more and was calmer than her sister had expected. Had she tried to speak, or had she been conscious of half Mrs. Jennings's well–meant but ill–judged attentions to her, this calmness could not have been maintained; but not a syllable escaped her lips; and the abstraction of her thoughts preserved her in ignorance of every thing that was passing before her.","Una vez allí, aunque con aire muy desdichado, comió más y con mayor tranquilidad de la que su hermana había esperado. Si hubiera intentado hablar o se hubiera dado cuenta de la mitad de las bien intencionadas pero desatinadas atenciones que le dirigía la señora Jennings, no habría podido mantener esa calma; pero sus labios no dejaron escapar ni una sílaba y su ensimismamiento la mantuvo en la mayor ignorancia de cuanto ocurría frente a ella.","Once there, although with a very unhappy air, he ate more and with greater tranquility than his sister had expected. If he had tried to speak or had realized half of the well-intentioned but misguided attentions that Mrs. Jennings directed at him, he would not have been able to maintain that calm; but his lips did not let out a single syllable and his absorption kept him in the greatest ignorance of what was happening in front of him.",1634,4.944,997,"","Aligned 😊","Yemek odasında gayet sefil görünüyorduysa da ablasının umduğundan daha fazla yemek yedi ve daha sakin davrandı. Konuşmaya çalışsaydı ya da Mrs Jennings’in ona gösterdiği iyi niyetli ama yersiz ilginin farkına varsaydı bu sakinliği koruyamazdı; ama dudaklarından tek hece çıkmadı ve düşüncelerinin uzaklığı onu önünde olup biten şeylerden habersiz tutarak korudu.","Although he looked quite miserable in the dining room, he ate more than his sister expected and behaved more calmly. If he had tried to speak or noticed the well-meaning but inappropriate interest Mrs. Jennings showed him, he would not have been able to maintain this calmness; but not a single syllable escaped his lips, and the distance of his thoughts kept him unaware of what was happening in front of him, thus protecting him.","2024-09-25T21:04:02.618071Z","Tại bàn ăn, dù vẫn còn vẻ khổ sở nhất, cô em ăn được khá, tỏ ra bình tĩnh hơn là chị cô mong đợi. Nếu cô gắng gượng tiếp chuyện hoặc để ý đến phân nửa chăm chút có thiện ý nhưng thiếu suy xét của bà Jennings dành cho cô, hẳn cô không thể giữ vẻ bình tĩnh này. Nhưng cô không nói lời nào, và các suy tưởng giúp cô không biết gì đến mọi chuyện đang xảy ra trước mặt mình.","At the dining table, although she still appeared the most miserable, the younger sister ate quite well and seemed calmer than her sister had expected. If she had forced herself to continue the conversation or paid half the attention to Mrs. Jennings' well-meaning but thoughtless care, she certainly wouldn't have been able to maintain this calm demeanor. But she did not say a word, and her thoughts kept her oblivious to everything happening in front of her."
"","['marianne']",882,"7","2024-09-25T21:04:08.361378Z","""Dear ma'am, this kindness is quite unnecessary. Marianne, I dare say, will not leave her room again this evening. I shall persuade her if I can to go early to bed, for I am sure she wants rest.""","—Mi querida señora, tanta gentileza es completamente innecesaria. Estoy segura de que Marianne no saldrá de su habitación esta noche. Intentaré convencerla, si es que puedo, de que se vaya a la cama temprano, porque estoy segura de que necesita descansar.","—My dear lady, such kindness is completely unnecessary. I am sure that Marianne will not leave her room tonight. I will try to convince her, if I can, to go to bed early, because I am sure she needs to rest.",1635,5.014,1006,"","Aligned 😊","""Hanımefendiciğim, bu nezaket gerçekten gereksiz. Marianne herhalde bu akşam bir daha odasından çıkmaz. Becerebilirsem onu erken yatmaya ikna edeceğim, çünkü bence istirahate ihtiyacı var.","""Madam, this courtesy is really unnecessary. Marianne probably won't come out of her room again tonight. If I can manage, I will persuade her to go to bed early, because I think she needs rest.""","2024-09-25T21:04:08.361400Z","- Thưa bà, lòng tử tế này không cần thiết lắm. Tôi đoan chắc tối nay Marianne sẽ không rời khỏi phòng nữa. Tôi sẽ cố thuyết phục em tôi đi nghỉ sớm, vì tôi biết chắc nó cần được nghỉ ngơi.","- Madam, this kindness is not very necessary. I assure you that Marianne will not leave the room again tonight. I will try to persuade my sister to go to bed early, because I know for sure she needs to rest."
"","['willoughby', 'mr willoughby']",883,"7","2024-09-25T21:04:13.212668Z","""In this affair it can only do harm; more so perhaps than in many cases of a similar kind, for it has been attended by circumstances which, for the sake of every one concerned in it, make it unfit to become the public conversation. I must do THIS justice to Mr. Willoughby—he has broken no positive engagement with my sister.""","—En el caso actual, sólo puede hacer daño... más quizá que en muchos otros similares, porque éste ha ido acompañado de algunas circunstancias que, por el bien de todos los interesados, hacen inconveniente que se transforme en materia de comentario público. Tengo que reconocerle esto al señor Willoughby: no ha roto ningún compromiso efectivo con mi hermana.","—In the current case, it can only cause harm... perhaps more than in many similar cases, because this one has been accompanied by some circumstances that, for the good of all those involved, make it inconvenient for it to become a matter of public comment. I have to acknowledge this about Mr. Willoughby: he has not broken any actual commitment with my sister.",1636,3.975,1010,"","Aligned 😊","""Bu meselede konuşmak sadece zarar verebilir; hatta belki benzeri durumlara göre daha da fazla, çünkü bunda, ilgili herkesin hatırı için, ortalığa yayılmasını uygunsuz kılan durumlar vat Mr Willoughby’ye hiç olmazsa bir konuda adil davranmam lazım -kendisi kızkardeşime verdiği hiçbir sözden dönmüş değil.","""Speaking on this matter can only cause harm; perhaps even more so than in similar situations, because in this case, for the sake of everyone involved, there are circumstances that make it inappropriate to spread around. I must be fair to Mr. Willoughby in at least one regard - he has not broken any promises he made to my sister.""""","2024-09-25T21:04:13.212691Z","- Trong chuyện này, bàn tán chỉ gây thêm phiền - có lẽ phiền hơn so với những trường hợp tương tự, bởi lẽ có những tình huống không thể công khai, vì lợi ích của mọi người. Tôi cần có công tâm thế này đối với anh Willoughby - không phải anh ấy cắt đứt một hẹn ước rõ ràng với em tôi.","- In this matter, gossip only causes more trouble - perhaps more trouble than in similar cases, because there are situations that cannot be made public, for the benefit of everyone. I need to be fair to Mr. Willoughby in this way - it's not that he broke off a clear engagement with my sister."
"","['willoughby']",884,"7","2024-09-25T21:04:17.393936Z","""It may be so; but Willoughby is capable—at least I think""—he stopped a moment; then added in a voice which seemed to distrust itself, ""And your sister—how did she—""","—Podría ser así; pero Willoughby es capaz... al menos eso creo —se interrumpió durante un instante, y luego agregó en una voz que parecía desconfiar de sí misma—; y su hermana, ¿cómo lo ha...?","—It could be so; but Willoughby is capable... at least I think so —he paused for a moment, and then added in a voice that seemed to distrust itself—; and his sister, how has she...?",1637,3.155,1030,"","Aligned 😊","""Olabilir; ama Willoughby öyle bir adam ki -en azından bana göre"" -bir an durdu; sonra kendine güvenmiyor görünen bir sesle ekledi, ""Kızkardeşiniz -nasıl olup da böyle bir-""","""It may be; but Willoughby is such a man that - at least to me"" - she paused for a moment; then added in a voice that seemed unsure of itself, ""Your sister - how could she be involved in such a-""","2024-09-25T21:04:17.393960Z","- Chắc là vậy; nhưng Willoughby có khả năng... ít nhất tôi nghĩ... Ông ngưng lại như thể không tin chính mình, rồi nói tiếp: - Và em gái cô... cô ấy đã như thế nào...","- Probably; but Willoughby is capable... at least I think... He paused as if he couldn't believe himself, then continued: - And her sister... how has she been..."
