"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['dorian']",440,"3","2024-09-24T17:08:56.428070Z","At the end of the room there was a little staircase, leading to a darkened chamber. As Dorian hurried up its three rickety steps, the heavy odour of opium met him. He heaved a deep breath, and his nostrils quivered with pleasure. When he entered, a young man with smooth yellow hair, who was bending over a lamp lighting a long thin pipe, looked up at him and nodded in a hesitating manner.","Al fondo de la habitación, una escalerita conducía a una habitación oscura. Mientras Dorian se apresuraba a ascender los tres desvencijados escalones, el denso olor del opio le asaltó. Respiró hondo y las aletas de la nariz se le estremecieron de placer. Al entrar, un joven de lisos cabellos rubios que, inclinado sobre una lámpara, encendía una larga pipa muy fina, miró en su dirección y le saludó, titubeante, con una inclinación de cabeza.","At the back of the room, a small staircase led to a dark room. As Dorian hurried to ascend the three rickety steps, the dense smell of opium assaulted him. He took a deep breath, and his nostrils quivered with pleasure. Upon entering, a young man with smooth blond hair, who was leaning over a lamp lighting a long, very thin pipe, looked in his direction and greeted him hesitantly with a nod.",1927,5.716,1188,"","Aligned 😊","Odanın dibindeki alçak bir merdiven karanlık bir bölmeye çıkıyordu. Dorian merdivenin sallantılı üç basamağını koşarak çıkarken afyonun ağır kokusu onu karşıladı. Dorian derin derin soludu, burun delikleri hazla titreşiyordu. O içeri girdiği zaman, bir lambanın üzerine eğilmiş elindeki ince uzun çubuğu yakmakta olan düz, sarı saçlı bir genç adam başını kaldırıp ona baktı, sonra, biraz kararsızlıkla selam verdi.","A low staircase at the back of the room led to a dark compartment. As Dorian ran up the shaky three steps of the staircase, the heavy scent of opium greeted him. Dorian took a deep breath, his nostrils quivering with pleasure. When he entered, a young man with straight, blond hair, who was leaning over a lamp lighting a long, thin pipe in his hand, looked up at him and then greeted him with a bit of hesitation.","2024-09-24T17:08:56.428085Z","Ở cuối phòng có một cầu thang nhỏ, dẫn lên một căn buồng tối sầm. Lúc Dorian vội vã leo lên ba bậc thang ọp ẹp, mùi thuốc phiện nồng nặc đón cậu. Cậu hít một hơi thật sâu, mũi cậu run rẩy vì sướng. Khi cậu vào rồi, một thanh niên tóc vàng mượt, đang khom lưng trên một cái đèn và châm cái tẩu dài nhỏ, nhìn cậu, gật đầu chào với thái độ do dự.","At the end of the room, there was a small staircase leading up to a darkened chamber. As Dorian hurriedly climbed the three creaky steps, the strong smell of opium greeted him. He took a deep breath, his nose trembling with pleasure. When he entered, a young man with sleek blonde hair, bent over a lamp and lighting a small long pipe, looked at him and nodded in greeting with a hesitant attitude."
"","['dorian']",441,"3","2024-09-24T17:09:01.533656Z","Dorian walked to the door with a look of pain in his face. As he drew the curtain aside, a hideous laugh broke from the painted lips of the woman who had taken his money. “There goes the devil’s bargain!” she hiccoughed, in a hoarse voice.","Dorian se dirigió hacia la puerta con una expresión dolorida en el rostro. Cuando apartaba la cortina verde, una risa espantosa salió de los labios pintados de la mujer que había recogido las monedas. —¡Ahí va el protegido del diablo! —exclamó con voz ronca entre dos ataques de hipo.","Dorian walked towards the door with a pained expression on his face. As he drew aside the green curtain, a ghastly laugh escaped the painted lips of the woman who had collected the coins. —There goes the devil's protégé! —he exclaimed in a hoarse voice between two hiccups.",1928,4.85,1212,"","Aligned 😊","Dorian yüzünde acı çektiğini belli eden bir ifadeyle kapıya doğru yürüdü. Perdeyi araladığı sırada biraz önce parasını almış olan kadının o boyalı dudaklarından çirkin bir kahkaha koptu. Kadın taraz taraz bir sesle, hıçkırık tutmuş gibi, “İşte, şeytanın satın aldığı adam!” diye konuştu.","Dorian walked towards the door with an expression on his face that showed he was in pain. As he drew the curtain aside, an ugly laugh burst from the painted lips of the woman who had just taken his money. In a raspy voice, as if caught by a sob, the woman said, ""There goes the man bought by the devil!""","2024-09-24T17:09:01.533675Z","Dorian bước đến cửa với vẻ đau đớn trên mặt. Lúc cậu kéo rèm qua bên thì một tiếng cười khả ố bật ra khỏi đôi môi tô son của người đàn bà vừa lấy tiền của cậu. “Mới diễn ra một giao kèo của quỷ!” mụ vừa nói vừa nấc, bằng giọng khàn đặc.","Dorian walked to the door with a look of pain on his face. As he pulled the curtain aside, a hideous laugh burst from the painted lips of the woman who had just taken his money. ""A devil's bargain has just been struck!"" she said with a thick, hoarse voice, hiccuping."
"","['dorian gray']",442,"3","2024-09-24T17:09:05.665200Z","Callous, concentrated on evil, with stained mind, and soul hungry for rebellion, Dorian Gray hastened on, quickening his step as he went, but as he darted aside into a dim archway, that had served him often as a short cut to the ill-famed place where he was going, he felt himself suddenly seized from behind, and before he had time to defend himself, he was thrust back against the wall, with a brutal hand round his throat.","Insensible, sin otra meta que el mal, contaminado el espíritu y el alma hambrienta de rebeldía, Dorian Gray se apresuró, acelerando el paso a medida que avanzaba. Pero en el momento en que se desviaba con el fin de penetrar por un pasaje oscuro que con frecuencia le había servido de atajo para llegar al lugar adonde se dirigía, sintió que lo sujetaban por detrás y, antes de que tuviera tiempo para defenderse, se vio arrojado contra el muro, con una mano brutal apretándole la garganta.","Insensible, with no other goal than evil, his spirit contaminated and his soul hungry for rebellion, Dorian Gray hurried, quickening his pace as he went. But at the moment he turned to enter a dark passage that had often served as a shortcut to his destination, he felt himself grabbed from behind, and before he had time to defend himself, he was thrown against the wall, with a brutal hand squeezing his throat.",1929,3.871,1218,"","Aligned 😊","Günah düşüncelerine saplanmaktan yüreği taşlaşmış, zihni kararmış, ruhu isyana acıkmış durumdaki Dorian Gray adımlarını gitgide sıklaştırarak son hızla yürümeyi sürdürüyordu. Derken, gittiği kötü yere kestirmeden ulaşmak için çoğunlukla yaptığı gibi loş bir kemer altına saptığı sırada birinin onu apansız arkadan kavradığını hissetti. Daha kendini savunmaya fırsat bulamadan duvara doğru itildi, acımasız bir el boğazına yapıştı.","With his heart hardened from being mired in sinful thoughts, his mind darkened, and his soul hungry for rebellion, Dorian Gray continued to walk at full speed, quickening his steps more and more. Then, as he turned into a dim archway, as he often did to take a shortcut to the bad place he was heading, he felt someone suddenly grab him from behind. Before he had a chance to defend himself, he was pushed against the wall, a ruthless hand gripping his throat.","2024-09-24T17:09:05.665223Z","Chai sạn, tập trung vào cái ác, với tâm hồn vẩn đục và linh hồn khát khao nổi loạn, Dorian Gray đi gấp, rảo bước nhanh hơn, nhưng khi cậu lao qua bên, vào con đường tối mò dưới cái mái vòm vẫn hay phụng sự cậu như lối tắt tới cái nơi khét tiếng mà cậu đang đến, cậu chợt cảm thấy mình bị tóm lấy từ phía sau, và trước khi cậu có thời gian để tự vệ thì cậu đã bị xô vào tường, với một bàn tay hung ác vòng quanh cổ cậu.","Hardened, focused on evil, with a tainted soul and a spirit yearning for rebellion, Dorian Gray hurried, quickening his pace, but as he dashed aside, into the pitch-dark road under the archway that often served him as a shortcut to the infamous place he was heading to, he suddenly felt himself grabbed from behind, and before he had time to defend himself, he was shoved against the wall, with a vicious hand wrapped around his neck."
"","['dorian gray']",443,"3","2024-09-24T17:09:08.917876Z","Dorian Gray drew a long breath. “You have been on the brink of committing a terrible crime, my man,” he said, looking at him sternly. “Let this be a warning to you not to take vengeance into your own hands.”","Dorian Gray respiró hondamente. —Ha estado usted a punto de cometer una terrible equivocación —dijo, mirándolo con severidad—. Que le sirva de escarmiento para no tomarse la justicia por su mano.","Dorian Gray breathed deeply. —You were about to make a terrible mistake —he said, looking at him sternly—. Let this be a lesson to you not to take justice into your own hands.",1930,2.97,1232,"","Aligned 😊","Dorian Gray derin bir soluk aldı. Karşısındaki adama sert sert bakarak, “Neredeyse korkunç bir suç işlemek üzereydin, ahbap,” dedi. “Bu sana ders olsun da öç almayı Tanrı’ya bırak.","Dorian Gray took a deep breath. Looking sternly at the man in front of him, he said, ""You were about to commit an almost terrible crime, my friend."" ""Let this be a lesson to you and leave revenge to God.""","2024-09-24T17:09:08.917897Z","Dorian Gray hít một hơi thở dài. “Anh xém chút nữa là phạm phải một tội ác khủng khiếp, người ơi,” cậu nói, nhìn y nghiêm khắc. “Hãy để việc này là một lời răn cho anh rằng đừng có tự tay trả thù.”","Dorian Gray took a deep breath. ""You almost committed a terrible crime, my friend,"" he said, looking at him sternly. ""Let this be a lesson to you not to take revenge into your own hands."""
"","['james vane']",444,"3","2024-09-24T17:09:11.684807Z","He went to his room and dressed. There was a wild recklessness of gaiety in his manner as he sat at table, but now and then a thrill of terror ran through him when he remembered that, pressed against the window of the conservatory, like a white handkerchief, he had seen the face of James Vane watching him.","Fue a su habitación para vestirse. Cuando se sentó a la mesa, había en su actitud una extraña alegría temeraria, aunque, de cuando en cuando, le recorría un estremecimiento al recordar que, aplastado, como un pañuelo blanco, contra el cristal del invernadero, había visto el rostro de James Vane que lo vigilaba.","He went to his room to get dressed. When he sat down at the table, there was a strange reckless joy in his demeanor, although, from time to time, a shudder ran through him as he remembered that, crushed like a white handkerchief against the glass of the greenhouse, he had seen the face of James Vane watching him.",1931,2.49,1361,"","Aligned 😊","Odasına çıkıp giysilerini değiştirdi. Sofraya oturduğunda dizginsiz, alabildiğine bir neşe içindeydi. Gelgelelim arada bir, limonluk penceresine bir beyaz mendil gibi yapışmış, James Vane’in kendini gözleyen yüzünü görmüş olduğu aklına geldikçe, tepeden tırnağa dehşetle ürperiyordu.","He went up to his room and changed his clothes. When he sat down at the table, he was in an unrestrained, boundless joy. However, every now and then, the thought of having seen James Vane’s face, pressed against the greenhouse window like a white handkerchief, made him shudder with terror from head to toe.","2024-09-24T17:09:11.684829Z","Cậu vào phòng mình và thay đồ. Có một sự khinh suất phóng túng trong thái độ vui vẻ của cậu khi cậu ngồi bên bàn, nhưng thỉnh thoảng một cơn rùng mình kinh sợ lại chạy xuyên qua cậu khi cậu nhớ là, ép vào cửa sổ nhà kính, như một chiếc khăn tay trắng, cậu đã thấy cái mặt James Vane nhìn cậu.","You went into your room and changed clothes. There was a careless abandon in your cheerful demeanor as you sat by the table, but occasionally a shudder of fear ran through you when you remembered that, pressed against the greenhouse window like a white handkerchief, you had seen James Vane's face looking at you."
"","['dorian']",445,"3","2024-09-24T17:09:14.036273Z","Dorian strolled along by his side. The keen aromatic air, the brown and red lights that glimmered in the wood, the hoarse cries of the beaters ringing out from time to time, and the sharp snaps of the guns that followed, fascinated him and filled him with a sense of delightful freedom. He was dominated by the carelessness of happiness, by the high indifference of joy.","Dorian caminó a su lado. El aire intensamente aromático, los resplandores marrones y rojos que aparecían momentáneamente en el pinar, los gritos roncos de los ojeadores que resonaban de cuando en cuando y el ruido seco de las detonaciones que los seguían eran para él motivo de fascinación, y lo llenaban de un delicioso sentimiento de libertad. Le dominaba la despreocupación de la felicidad, la suprema indiferencia de la alegría.","Dorian walked by his side. The intensely aromatic air, the brown and red glows that momentarily appeared in the pine forest, the hoarse cries of the beaters that occasionally echoed, and the dry noise of the gunshots that followed were a source of fascination for him, filling him with a delightful sense of freedom. He was dominated by the carefree nature of happiness, the supreme indifference of joy.",1932,2.01,1371,"","Aligned 😊","Dorian onun yanı sıra ağır ağır yürümeye başladı. Mis kokulu temiz, ayaz hava, korunun içinde parlayan kahverengi kırmızı ışıklar, kuşları kışkışlayan adamların durup durup çınlayan boğuk bağırışlarıyla bunları izleyen keskin tüfek sesleri onu adeta büyülüyor, içini tatlı bir özgürlük duyusuyla dolduruyordu. Mutluluğun verdiği kaygısızlık, sevincin uyandırdığı umursamazlık şimdi bütün öbür duygularından baskın çıkmıştı.","Dorian began to walk slowly beside him. The fragrant, clean, crisp air, the brown and red lights shining within the grove, the muffled shouts of the men chasing away the birds, and the sharp sounds of rifles following these shouts almost enchanted him, filling him with a sweet sense of freedom. The carefreeness brought by happiness, the indifference awakened by joy, now dominated all his other feelings.","2024-09-24T17:09:14.036296Z","Dorian dạo bước bên y. Không khí thơm ngát, ánh sáng đỏ và nâu le lói trong rừng, tiếng kêu khàn khàn của những người xua dã thú thỉnh thoảng lại vang lên, tiếng súng lách cách sắc nét theo sau, quyến rũ cậu, và khiến cậu ngập tràn cảm xúc tự do thích thú. Cậu bị chi phối hoàn toàn bởi niềm hạnh phúc bất cẩn, bởi niềm hân hoan bàng quang tột đỉnh.","Dorian walked beside him. The air was fragrant, red and brown light flickered in the forest, the hoarse cries of the beaters occasionally rang out, followed by the sharp clatter of guns, enchanting him, and filling him with a sense of joyful freedom. He was completely dominated by a careless happiness, by an overwhelming sense of euphoric detachment."
"","['sir geoffrey—', 'geoffrey', 'sir geoffrey']",446,"3","2024-09-24T17:09:17.324403Z","“Good heavens! I have hit a beater!” exclaimed Sir Geoffrey. “What an ass the man was to get in front of the guns! Stop shooting there!” he called out at the top of his voice. “A man is hurt.”","—¡Cielo santo! ¡He alcanzado a un ojeador! —exclamó sir Geoffrey—. ¡Qué estupidez ponerse delante de las escopetas! ¡Dejen de disparar! —gritó con todas sus fuerzas—. Hay un herido.","—Good heavens! I've hit a beater! —exclaimed Sir Geoffrey—. What stupidity to get in front of the guns! Stop shooting! —he shouted with all his might—. There is an injured person.",1933,3.017,1374,"","Aligned 😊","Sir Geoffrey, “Aman Tanrım, kışkışçılardan birini vurdum!” diye bağırdı. “Ne salaklık! Tüfeklerin karşısında durulur mu?” Sonra sesinin var gücüyle, “Hey, oradakiler, ateşi kesin, adam vuruldu!” diye haykırmaya başladı.","Sir Geoffrey shouted, ""My God, I shot one of the beaters!"" ""What stupidity! Who stands in front of the guns?"" Then, with all his might, he started yelling, ""Hey, you over there, cease fire, a man has been shot!""","2024-09-24T17:09:17.324418Z","“Trời ơi! Tôi bắn trúng một người xua thú rồi!” ngài Geoffrey la lên. “Gã đần nào mà lại chui vào trước họng súng thế này! Đằng kia ngưng bắn đi!” ông ta hét to hết sức mình. “Có người bị thương.","“Oh my God! I shot a beater!” Sir Geoffrey shouted. “What kind of fool would walk right into the line of fire! Stop shooting over there!” he yelled at the top of his lungs. “Someone is injured.”"
"","['dorian']",447,"3","2024-09-24T17:09:20.800108Z","The elder man laughed. “The only horrible thing in the world is ennui, Dorian. That is the one sin for which there is no forgiveness. But we are not likely to suffer from it unless these fellows keep chattering about this thing at dinner. I must tell them that the subject is to be tabooed. As for omens, there is no such thing as an omen. Destiny does not send us heralds. She is too wise or too cruel for that. Besides, what on earth could happen to you, Dorian? You have everything in the world that a man can want. There is no one who would not be delighted to change places with you.”","Su amigo de más edad se echó a reír. —Lo único horrible en el mundo es el ennui, Dorian. Ése es el único pecado que no tiene perdón. Pero no es probable que lo padezcamos, a no ser que nuestros amigos sigan hablando durante la cena de lo sucedido. He de decirles que es un tema tabú. En cuanto a presagios, no existe nada semejante. El destino no nos envía heraldos. Es demasiado prudente o demasiado cruel para eso. Además, ¿qué demonios podría sucederte? Tienes todo lo que un hombre puede desear. Cualquiera se cambiaría por ti.","His older friend burst out laughing. —The only horrible thing in the world is ennui, Dorian. That is the only sin that is unforgivable. But it is unlikely that we will suffer from it, unless our friends continue talking during dinner about what happened. I must tell them that it is a taboo subject. As for omens, there is no such thing. Fate does not send us heralds. It is too prudent or too cruel for that. Besides, what the hell could happen to you? You have everything a man could desire. Anyone would trade places with you.",1934,3.198,1387,"","Aligned 😊","Arkadaşı güldü. “Dünyada tek feci şey can sıkıntısıdır Dorian. Hiç bağışlanmayan tek günah odur. Neyse, bizim bu felakete uğramamız olası değil, bu heriflerin sofrada da bu olayı ağızlarında çiğneyip durmaları dışında. Konunun tabu olduğunu onlara söyleyeyim bari. Uğursuzluk belirtisine gelince, yok böyle şey. Kaderin bizlere önceden haberci göndermek gibi bir huyu yoktur. Bunu yapmayacak kadar bilgedir o ya da acımasız: Hem zaten kuzum Dorian, ne gelebilir ki senin başına? İnsanın isteyebileceği her şeye sahipsin. Kim desen seve seve yer değiştirir seninle.","His friend laughed. “The only dreadful thing in the world is boredom, Dorian. It is the only sin for which there is no forgiveness. Anyway, it is unlikely that we will suffer from this calamity, except for these guys chewing over the same topic at the table. I might as well tell them that the subject is taboo. As for the sign of bad luck, there is no such thing. Fate does not have the habit of sending us a warning in advance. It is too wise or too ruthless to do so: Besides, my dear Dorian, what could possibly happen to you? You have everything a person could desire. Anyone would gladly trade places with you.”","2024-09-24T17:09:20.800129Z","Người lớn hơn bật cười. “Thứ duy nhất khủng khiếp trên đời này là buồn chán, Dorian à. Đó là một tội lỗi không được tha thứ. Nhưng chắc ta cũng không phải chịu đựng nó đâu, trừ phi những ông bạn ấy cứ bép xép về chuyện này ở bữa tối. Tôi phải dặn họ là chủ đề này bị cấm. Còn về điềm báo, không có cái thứ nào như một điềm báo cả. Số phận không gửi sứ giả đến cho ta. Về phần này, bà ấy quá khôn hoặc quá ác. Ngoài ra, liệu trên trần gian còn chuyện gì có thể xảy ra với cậu được, Dorian? Cậu có mọi thứ mà con người có thể cần đến. Không một ai lại không vui lòng đổi chỗ với cậu.”","The older person laughed. “The only terrible thing in this world is boredom, Dorian. It is an unforgivable sin. But surely we don't have to endure it, unless those friends of ours keep babbling about it at dinner. I must tell them that this topic is forbidden. As for omens, there is no such thing as an omen. Fate does not send messengers to us. In this regard, she is either too wise or too cruel. Besides, what on earth could possibly happen to you, Dorian? You have everything a person could need. No one would be unwilling to trade places with you.”"
"","['harry']",448,"3","2024-09-24T17:09:22.861948Z","“There is no one with whom I would not change places, Harry. Don’t laugh like that. I am telling you the truth. The wretched peasant who has just died is better off than I am. I have no terror of death. It is the coming of death that terrifies me. Its monstrous wings seem to wheel in the leaden air around me. Good heavens! don’t you see a man moving behind the trees there, watching me, waiting for me?”","—No hay nadie con quien yo no estaría dispuesto a cambiarme, Harry. No te rías así. Te estoy diciendo la verdad. Ese pobre campesino que acaba de morir es más afortunado que yo. No le tengo miedo a la muerte. Es su forma de llegar lo que me aterroriza. Sus alas monstruosas parecen girar en el aire plomizo a mi alrededor. ¡Dios del cielo! ¿No has visto a un hombre moviéndose detrás de aquellos árboles, un individuo que me vigila, que me está esperando?","—There is no one with whom I wouldn't be willing to trade places, Harry. Don't laugh like that. I'm telling you the truth. That poor peasant who just died is luckier than I am. I'm not afraid of death. It's the way it comes that terrifies me. Its monstrous wings seem to whirl in the leaden air around me. Good heavens! Didn't you see a man moving behind those trees, an individual who is watching me, who is waiting for me?",1935,1.801,1388,"","Aligned 😊","“Ben de kim isterse onunla yer değiştiririm Harry. Gülmesene öyle. Biraz önce ölen o sefil köylünün bile durumu benden daha iyi. Ölümden korkum yok benim. Beni dehşete düşüren ölümün gelişidir. Ölümün o dev kanatları çevremizdeki şu kurşun gibi ağır havanın içinde kulaç atıyor sanki. Aman Tanrım! Şu ağaçların ardında bir adam var, görmüyor musun? Beni gözetliyor, yolumu bekliyor.","“I would switch places with anyone who wants, Harry. Don't laugh like that. Even the wretched peasant who just died is in a better situation than me. I'm not afraid of death. What horrifies me is the approach of death. It's as if death's giant wings are swimming through this leaden air around us. My God! There's a man behind those trees, don't you see? He's watching me, waiting for my path.”","2024-09-24T17:09:22.861970Z","“Không có một ai mà tôi lại không muốn đổi chỗ với họ, Harry. Đừng cười như thế. Tôi đang nói sự thật với anh. Người nông dân cùng khổ vừa mới chết ấy cũng sung sướng hơn tôi. Tôi không sợ Cái chết. Chính sự tiếp cận của Cái chết mới làm tôi khiếp sợ. Đôi cánh khổng lồ của nó dường như đương lượn vòng trên không khí xám chì quanh tôi. Trời ơi! Anh có thấy một người đang di chuyển sau những cái cây đằng kia, theo dõi tôi, chờ đợi tôi không?”","“There is no one I wouldn't want to trade places with, Harry. Don't laugh like that. I'm telling you the truth. Even that poor farmer who just died is happier than I am. I'm not afraid of Death. It's the approach of Death that terrifies me. Its enormous wings seem to be circling in the leaden gray air around me. Oh my God! Do you see someone moving behind those trees over there, watching me, waiting for me?”"
"","['lord henry', 'henry']",449,"3","2024-09-24T17:09:25.727925Z","Lord Henry looked in the direction in which the trembling gloved hand was pointing. “Yes,” he said, smiling, “I see the gardener waiting for you. I suppose he wants to ask you what flowers you wish to have on the table to-night. How absurdly nervous you are, my dear fellow! You must come and see my doctor, when we get back to town.”","Lord Henry miró en la dirección que señalaba la temblorosa mano enguantada. —Sí —dijo sonriendo—; veo un jardinero que te espera. Imagino que desea preguntarte qué flores quieres esta noche en la mesa. ¡Qué increíblemente nervioso estás, mi querido amigo! Has de ir a ver a mi médico cuando vuelvas a Londres.","Lord Henry looked in the direction indicated by the trembling gloved hand. —Yes —he said, smiling—; I see a gardener waiting for you. I imagine he wants to ask you which flowers you want on the table tonight. How incredibly nervous you are, my dear friend! You must go see my doctor when you return to London.",1936,2.607,1389,"","Aligned 😊","Lord Henry o titreyen, eldivenli elin imlediği yöne baktı. Gülümseyerek, “Evet,” diye karşılık verdi. “Bahçıvanın seni beklediğini görüyorum. Bu gece sofrada hangi çiçekleri istediğini sormak istiyor olsa gerek. Sinirlerin gülünç derecede gergin, yavrucuğum. Kente döndüğümüzde mutlaka git, benim doktoruma görün.","Lord Henry shivered and looked in the direction indicated by the gloved hand. Smiling, he replied, ""Yes."" ""I see the gardener is waiting for you. He probably wants to ask which flowers you want on the table tonight. Your nerves are ridiculously tense, my dear. When we return to the city, you must go see my doctor.""","2024-09-24T17:09:25.727947Z","Huân tước Henry nhìn theo hướng mà bàn tay đeo găng run rẩy ấy đang chỉ. “Vâng,” y vừa cười vừa nói, “tôi thấy người làm vườn đang chờ cậu. Tôi cho là hắn cần hỏi cậu xem cậu muốn có những bông hoa nào trên bàn đêm nay. Sao mà cậu lại bất an một cách vô lý đến vậy, bạn ơi! Cậu phải đến gặp bác sỹ của tôi, khi ta quay về thành phố.”","Lord Henry looked in the direction the trembling gloved hand was pointing. ""Yes,"" he said with a smile, ""I see the gardener waiting for you. I suppose he needs to ask you which flowers you want on the table tonight. Why are you so unreasonably anxious, my friend! You must see my doctor when we return to the city."""
"","['lord henry', 'henry', 'lord henry—', 'henry cười']",450,"3","2024-09-24T17:09:28.062150Z","“How fond women are of doing dangerous things!” laughed Lord Henry. “It is one of the qualities in them that I admire most. A woman will flirt with anybody in the world as long as other people are looking on.”","—¡Cuánto les gusta a las mujeres hacer cosas peligrosas! —rió lord Henry—. Es una de las cualidades que más admiro en ellas. Una mujer puede coquetear con cualquiera con tal de que haya otras personas mirando.","—How much women love to do dangerous things! —laughed Lord Henry—. It is one of the qualities I admire most in them. A woman can flirt with anyone as long as there are other people watching.",1937,2.048,1392,"","Aligned 😊","Lord Henry gülerek, “Şu kadın milleti tehlikeli şeyleri nasıl da severler!” dedi. “Benim en hayran olduğum niteliklerinden biridir. Yeter ki herkesin gözü önünde olsun.","Lord Henry laughed, ""How women love dangerous things!"" he said. ""It is one of the qualities I admire most about them. As long as it is in front of everyone.""","2024-09-24T17:09:28.062172Z","“Sao mà đàn bà ưa làm những việc nguy hiểm thế cơ chứ!” huân tước Henry cười. “Đó là một trong các phẩm chất ở họ mà tôi ngưỡng mộ nhất. Đàn bà sẽ đong đưa với bất cứ ai trên đời này chừng nào mà những người khác còn để ý đến.”","“Why do women like to do such dangerous things!” Lord Henry laughed. “That is one of the qualities in them that I admire the most. Women will flirt with anyone in the world as long as others are paying attention.”"
"","['dorian']",451,"3","2024-09-24T17:09:31.161257Z","Dorian started to his feet. A terrible hope fluttered past him. He clutched at it madly. “Where is the body?” he exclaimed. “Quick! I must see it at once.”","Dorian se puso en pie. Una imposible esperanza le rozó con su ala y se agarró a ella con frenesí. —¿Dónde está el cadáver? —exclamó—. ¡Deprisa! He de verlo cuanto antes.","Dorian stood up. An impossible hope brushed him with its wing, and he clung to it frantically. —Where is the corpse? —he exclaimed—. Quickly! I must see it as soon as possible.",1938,2.826,1446,"","Aligned 😊","Dorian yerinden fırlamıştı. Müthiş bir umut kanat çırparak yanından sıyırıp geçti. Dorian deli gibi sarıldı bu umuda. “Ceset nerede?” diye haykırdı. “Çabuk! Hemen görmek istiyorum.","Dorian jumped up from his seat. A tremendous hope fluttered past him. Dorian clung to this hope like a madman. “Where is the body?” he shouted. “Quick! I want to see it immediately.”","2024-09-24T17:09:31.161279Z","Dorian đứng phắt dậy. Một hy vọng khủng khiếp dập dờn bay ngang qua cậu. Cậu điên cuồng chộp lấy nó. “Cái xác đâu rồi?” cậu la lên. “Nhanh! Tôi phải thấy nó ngay.”","Dorian stood up abruptly. A terrible hope fluttered across him. He desperately grasped at it. “Where is the body?” he shouted. “Quick! I must see it immediately.”"
"","['lord henry', 'henry']",452,"3","2024-09-24T17:09:35.213591Z","“There is no use your telling me that you are going to be good,” cried Lord Henry, dipping his white fingers into a red copper bowl filled with rose-water. “You are quite perfect. Pray, don’t change.”","—No me digas que vas a ser bueno —exclamó lord Henry, sumergiendo los dedos en un cuenco de cobre rojo lleno de agua de rosas—. Eres absolutamente perfecto. Haz el favor de no cambiar.","—Don't tell me you're going to be good —exclaimed Lord Henry, dipping his fingers into a red copper bowl filled with rose water—. You are absolutely perfect. Do me a favor and don't change.",1939,3.786,1458,"","Aligned 😊","Lord Henry, “İyi insan olacağım, deyip durmanın bir yararı yok,” diyerek o beyaz parmaklarını gülsuyu dolu bakır bir tasa batırdı. “Kusursuzsun sen. Kuzum, değişme.","Lord Henry, ""There is no use in saying I will be a good person,"" he said, dipping his white fingers into a copper bowl filled with rose water. ""You are perfect. My dear, do not change.""","2024-09-24T17:09:35.213613Z","""Cậu bảo tôi là cậu sẽ sống tử tế thì cũng chẳng ích gì,” huân tước Henry kêu lên, nhúng các ngón tay trắng vào một tô đồng đỏ đựng đầy nước hồng. “Cậu đã hoàn hảo lắm rồi. Xin đấy, đừng thay đổi.","""You told me that you would live decently, but it doesn't help at all,"" Lord Henry exclaimed, dipping his white fingers into a red copper bowl filled with rose water. ""You are already perfect. Please, don't change."""
