line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1336,But you should not say the greatest romance of your life.,But you should not talk about the greatest romantic affair of your life.,44.509,39.074,It's just that you shouldn't say it's the greatest love adventure of my life.,15.048,8.549,But you shouldn't say it's the great love story of your life.,32.206,24.712
1337,You should say the first romance of your life.,You should talk about the first romantic affair of your life.,36.721,28.646,You should say it's the first love adventure of my life.,26.658,19.157,You should say it's the first.,27.692,20.959
1338,"You will always be loved, and you will always be in love with love.","You will always be loved, and you will always fall in love with your lover.",66.347,64.198,"You will always be loved, you will always live as someone in love with love.",60.138,57.306,"They will always love you, and you will always be in love with love.",72.824,70.981
1339,A grande passion is the privilege of people who have nothing to do.,A grande passion1 is the privilege of those who have nothing to do.,60.879,57.312,To experience a grande passion is the privilege of those who have nothing to do.,69.413,67.39,A great passion is the privilege of those who have nothing to do.,65.881,62.981
1340,That is the one use of the idle classes of a country.,It is a benefit of the idle classes of a nation. 1 A great passion.,34.3,30.277,This is the benefit of having idle classes in a country.,24.527,17.625,That is the only utility of the idle classes of a country.,69.75,67.034
1341,Don’t be afraid.,Don't be afraid.,65.804,59.46,Don't be afraid.,65.804,59.46,Don't be afraid.,65.804,59.46
1342,There are exquisite things in store for you.,There are wonderful things already prepared for you.,32.073,23.357,Wonderful things await you.,16.897,10.624,Exquisite adventures are reserved for you.,28.403,20.873
1343,This is merely the beginning.”,"This is just the beginning.""",40.615,30.739,This is just the beginning.”,59.155,48.892,This is just the beginning.,41.096,32.159
1344,“Do you think my nature so shallow?” cried Dorian Gray angrily.,"""Do you think that I am very shallow by nature?"" Dorian Gray shouted, angry.",12.141,6.809,"Dorian Gray shouted angrily, ""Do you think my nature is that shallow?""",27.863,21.305,"—Do you consider me that superficial? —exclaimed Dorian Gray, very hurt.",13.448,7.142
1345,“No; I think your nature so deep.”,“No; I think your nature is very secretive.”,56.63,51.931,"""Yo, I think your creation is just this profound.""",18.111,12.356,—No; I think you're very profound.,23.94,17.203
1346,“How do you mean?”,“What do you mean?”,80.343,75.984,“What do you mean?”,80.343,75.984,—What do you mean?,61.578,54.752
1347,"“My dear boy, the people who love only once in their lives are really the shallow people.","“My dear boy, the person who loves only once in their life is truly shallow.",37.953,34.261,"“My dear child, those who love only once in their lives are the truly shallow ones.",46.827,43.75,"—My dear boy, people who only love once in their lives are really the superficial ones.",46.734,43.354
1348,"What they call their loyalty, and their fidelity, I call either the lethargy of custom or their lack of imagination.","What they call fidelity and honesty, I call a state of habitual coma or a lack of imagination.",25.89,20.74,"What they call loyalty and fidelity, I attribute either to the comfort of habit or to the lack of imagination.",26.918,21.477,"What they call their loyalty and fidelity, I call it the lethargy of routine or lack of imagination.",45.336,42.499
1349,Faithfulness is to the emotional life what consistency is to the life of the intellect—simply a confession of failure.,Loyalty in the realm of emotions is akin to consistency in the realm of intellect — simply an admission of failure.,12.767,8.462,"For emotional life, loyalty is what consistency is for intellectual life: a simple admission of defeat.",15.564,10.691,Fidelity is to the life of emotions what coherence is to the life of the intellect: simply a confession of failure.,45.384,42.662
1350,Faithfulness!,Loyalty!,70.711,50.0,Loyalty!,70.711,50.0,Fidelity!,70.711,50.0
1351,I must analyse it some day.,I will have to analyze it someday.,18.278,7.268,I need to examine this one day.,21.736,12.223,I have to analyze it someday.,21.255,8.643
1352,The passion for property is in it.,The desire for possession lies within it.,23.357,13.135,The passion for possession also plays a part in this.,22.91,15.851,The passion for ownership is in it.,59.46,50.0
1353,There are many things that we would throw away if we were not afraid that others might pick them up.,There are many things we would surely discard if we were not afraid that others might pick them up.,70.461,69.111,There are many things we would have discarded long ago if we weren't afraid others would take them.,22.509,17.058,There are many things we would get rid of if we weren't afraid that others would pick them up.,36.513,32.058
1354,But I don’t want to interrupt you.,But I don't want to interrupt you.,65.804,59.46,But I don't want to interrupt your story.,32.073,23.357,But I don't want to interrupt you.,65.804,59.46
1355,Go on with your story.”,Continue with your story.”,68.009,64.319,Continue with your narration.”,30.414,19.433,Continue with your story.,50.416,44.827
1356,"“Well, I found myself seated in a horrid little private box, with a vulgar drop-scene staring me in the face.","""Then I found myself sitting in a dreadfully small private box, with a crude curtain hanging blatantly in front of me.",27.048,23.115,"“Anyway, I found myself in a terribly small box, with a very mediocre stage curtain right in front of me.",28.266,24.193,"—Well, I found myself sitting in a dreadful little box, with the most vulgar curtain in front of my eyes.",23.799,18.557
1357,I looked out from behind the curtain and surveyed the house.,I peeked out from behind the curtain and observed the theater.,51.1,46.174,I looked around the hall from behind the curtain of the box.,32.206,24.712,"From my discreet hiding place, I set about examining the room.",11.572,4.369
1358,"It was a tawdry affair, all Cupids and cornucopias, like a third-rate wedding-cake.","It was a gaudy affair, full of cupids and goat horns adorned with fruits, like a third-rate wedding cake.",24.792,19.465,It was a miserable place. It was decorated with Cupids and strange things.,17.31,12.044,"It was a perfectly tacky place, all cupids and cornucopias, like a fourth-rate wedding cake.",50.562,47.631
1359,"The gallery and pit were fairly full, but the two rows of dingy stalls were quite empty, and there was hardly a person in what I suppose they called the dress-circle.","The gallery and the second tier were quite full, but the two rows of drab seats in front of the stage were completely empty, and there was hardly anyone in what I think they call the balcony.",36.218,34.424,It wasn't very full.,0.087,0.038,"The gallery and the stalls were quite full, but the first two rows of faded seats were completely empty and there were hardly any people in the best seats of the amphitheater.",21.829,17.526
1360,"Women went about with oranges and ginger-beer, and there was a terrible consumption of nuts going on.”","Women were walking around with oranges and ginger beer, and there was an enormous consumption of nuts taking place.""",26.215,20.916,"Women were walking around selling oranges and drinks, and it seemed like everyone was eating nuts.”",12.747,7.363,"There were women selling oranges and refreshments, and large quantities of nuts were being consumed.",12.652,7.349
1361,“It must have been just like the palmy days of the British drama.”,“Surely it is just like the glorious days of English Theatre.”,20.293,14.491,"“The Golden Age of English Theatre, you say.”",10.65,5.766,—It must have been like in the glorious days of British drama.,25.697,19.92
1362,"“Just like, I should fancy, and very depressing.","“Exactly the same, I think so, and very boring.",23.462,16.59,“Probably; it was giving a sense of collapse inside a person.,8.182,3.089,"—Precisely, I think, and very depressing.",46.231,41.105
1363,I began to wonder what on earth I should do when I caught sight of the play-bill.,"When I started to wonder what the heck I should do, I suddenly saw the advertisement poster.",20.576,15.593,I was pondering deeply about what to do when my eyes caught the program.,11.511,6.086,I was beginning to wonder what the hell I was doing there when I noticed the program.,16.907,11.644
1364,"What do you think the play was, Harry?”","What do you think the play was called, Harry?”",75.984,73.489,"Guess what the play was, Harry?”",62.467,60.105,"What play do you think they were performing, Harry?",32.4,25.212
1365,"“I should think ‘The Idiot Boy’, or ‘Dumb but Innocent’.","“I think it is ‘The Foolish Boy, or Silly but Innocent.’",14.628,7.769,"“If you ask me, I would say foolish child or silly and innocent.",9.252,3.459,—I imagine The Young Idiot or Dumb but Innocent.,12.57,4.859
1366,"Our fathers used to like that sort of piece, I believe.","Our ancestors often liked this type of work, I believe so.",20.043,13.674,"Our fathers used to love such games, I believe.",43.939,39.124,"Our parents liked that kind of plays, I believe.",29.384,22.499
1367,"The longer I live, Dorian, the more keenly I feel that whatever was good enough for our fathers is not good enough for us.","The longer I live, Dorian, the more deeply I feel that whatever was good enough for our ancestors is not good enough for us.",80.145,79.376,"Dorian, with each passing day, I understand a bit more that our fathers didn't know anything better than us.",9.436,5.416,"The older I get, Dorian, the more convinced I am that what was good enough for our parents is not good enough for us.",51.763,49.783
1368,"In art, as in politics, les grandpères ont toujours tort.”","In art, as in politics, les grandpères ont toujours tort1."" 1 A detail from Hamlet.",54.285,52.21,"In politics as in art, les grand-peres ont toujours tort. Grandfathers are always wrong.”",32.306,25.772,"In art, as in politics, les grand-péres ont toujours tort.",72.353,70.481
1369,"“This play was good enough for us, Harry.","“This play is good enough for me, Harry.",37.606,29.847,"“This play was also to our liking, Harry.",33.437,26.269,"—The play was good enough for us, Harry.",89.091,88.011
1370,It was Romeo and Juliet.,It is Romeo and Juliet.,63.894,53.728,It was Romeo and Juliet.,100.0,100.0,It was Romeo and Juliet.,100.0,100.0
1371,I must admit that I was rather annoyed at the idea of seeing Shakespeare done in such a wretched hole of a place.,"I must confess that I was quite annoyed with the idea of watching Shakespeare performed in such a shabby, miserable nook.",19.811,15.527,I must admit that the idea of watching Shakespeare in this dingy hole initially irritated me.,19.568,15.358,I must admit that I wasn't too thrilled about the idea of seeing Shakespeare performed in a place like that.,35.847,33.021
1372,"Still, I felt interested, in a sort of way.","However, I still found it somewhat interesting.",14.684,8.125,"Still, I felt a strange interest.",29.18,23.206,"But I was interested, nonetheless.",13.296,7.646
1373,"At any rate, I determined to wait for the first act.","Anyway, I decided to wait for the first act.",55.641,52.656,I was determined to at least watch the first act.,32.124,24.998,I decided to at least watch the first act.,28.954,22.383
1374,"There was a dreadful orchestra, presided over by a young Hebrew who sat at a cracked piano, that nearly drove me away, but at last the drop-scene was drawn up and the play began.","There was a dreadful band, kept in tune by a young Hebrew man sitting by a broken piano, which almost drove me away, but finally the curtain rose, and the play began.",34.846,32.904,"There was a terrible orchestra; at the forefront, a young Jew playing a cracked piano. The music almost drove me away, but finally, the curtain on the stage opened, and the play began.",27.959,25.7,"There was a dreadful orchestra, led by a young Jew sitting at an out-of-tune piano that almost drove me out of the theater; but finally the curtain rose and the play began.",29.538,27.469
1375,"Romeo was a stout elderly gentleman, with corked eyebrows, a husky tragedy voice, and a figure like a beer-barrel.","Romeo was a fat old man, with eyebrows blackened with burnt cork, a hoarse tragic voice, and a body like a beer barrel.",21.85,17.098,"Romeo was an old man with eyebrows painted with mushroom, a hoarse voice suitable for tragedies, and a build resembling beer barrels.",13.363,9.226,"Romeo was a burly gentleman with many years behind him, eyebrows painted with cork black, a hoarse tragic voice, and the silhouette of a beer barrel.",13.627,10.157
1376,Mercutio was almost as bad.,Mercutio was almost as bad.,100.0,100.0,Mercutio was almost as bad as him.,60.495,54.108,Mercutio was almost equally sinister.,42.729,32.467
1377,"He was played by the low-comedian, who had introduced gags of his own and was on most friendly terms with the pit.","He was played by a low comedian, who inserted his own jokes and had a very friendly relationship with the second-class audience.",21.193,16.021,A very vulgar comedian played this role. He had sprinkled his own invented lines and was very chummy with the orchestra members.,10.824,6.192,He was played by a traveling comedian who had added his own jokes to the text and maintained extremely friendly relations with the audience.,20.318,15.337
1378,"They were both as grotesque as the scenery, and that looked as if it had come out of a country-booth.","Both of them were as ridiculous as the scenery, which looked as if it had appeared in a country fair theater.",32.948,29.341,"Both actors were as shapeless as the stage decor, which looked like it was taken from a village fair... But Juliet!..",7.764,3.994,"Both were as grotesque as the set, which looked like it came from a fairground booth.",18.733,13.864
1379,But Juliet!,But Juliet!,100.0,100.0,"Both actors were as shapeless as the stage decor, which looked like it was taken from a village fair... But Juliet!..",7.562,4.971,"But, Juliet!",50.0,35.355
1380,"Harry, imagine a girl, hardly seventeen years of age, with a little, flowerlike face, a small Greek head with plaited coils of dark-brown hair, eyes that were violet wells of passion, lips that were like the petals of a rose.","Harry, imagine a girl, just seventeen years old, with a small face as fresh as a flower, a Greek-style head, with dark brown braided hair, eyes like wells of passionate violet, lips like rose petals.",22.512,20.174,"Harry, imagine a girl who is barely seventeen, tiny, with a face like a flower, a small head like in ancient Greek paintings, dark chestnut ringlets, eyes like deep purple wells of passion, lips like rose petals.",24.584,22.546,"Imagine a little girl of barely seventeen, with a flower-like face, a Greek-like head with dark brown hair braided, eyes that were violet wells of passion, lips like rose petals.",29.073,27.656
1381,She was the loveliest thing I had ever seen in my life.,She is the most lovely creature I have ever seen in my life.,43.352,38.72,She was the most beautiful thing I had ever seen in my life.,72.216,69.975,The most enchanting creature I had ever seen!,25.859,20.236
1382,"You said to me once that pathos left you unmoved, but that beauty, mere beauty, could fill your eyes with tears.","You once told me that pathos does not move you, but that beauty, only beauty, could bring tears to your eyes.",29.364,25.157,"Once, you told me that touching things didn't affect you, yet that beauty, just that beauty, could even bring tears to your eyes.",15.356,11.468,"Once you told me that pathos didn't move you at all, but that beauty, simple beauty, could fill your eyes with tears.",51.13,49.068
1383,"I tell you, Harry, I could hardly see this girl for the mist of tears that came across me.","I tell you, Harry, I could hardly see this girl because of the veil of tears that came across me.",75.79,74.736,"Believe me, Harry, I could barely see the girl properly because of the tears in my eyes.",24.371,20.186,"I assure you, Harry, I could hardly see that girl because my eyes were always clouded with tears.",38.312,35.403
1384,And her voice—I never heard such a voice.,And her voice — I have never heard a voice like that.,18.822,11.121,And her voice! I had never heard such a voice in my life!,33.308,28.296,And her voice! I've never heard a voice like it.,20.505,12.192
1385,"It was very low at first, with deep mellow notes that seemed to fall singly upon one’s ear.","At first it was very soft, with deep sweet notes, as if each one was being poured into your ear.",17.534,13.275,"At first, it came out very slowly, like deep, soft notes dropping one by one into your ear.",13.719,9.364,"Just a thread at first, with low, melodious notes that seemed to fall one by one into the ear.",33.604,30.094
1386,"Then it became a little louder, and sounded like a flute or a distant hautboy.","Then it became a little louder, and sounded like a distant flute or oboe.",71.009,69.333,"Then, as it rose a bit more, it resembled a flute or the sound of an oboe heard from afar.",11.838,7.833,"Then it grew in volume, and sounded like a flute or a distant oboe.",55.858,53.328
1387,In the garden-scene it had all the tremulous ecstasy that one hears just before dawn when nightingales are singing.,"In the garden scene, it echoed with all the trembling ecstasy one hears just before dawn when the nightingale sings.",31.805,28.083,"In the garden scene, this voice reflected that trembling excitement heard when nightingales sing before dawn.",12.352,7.154,"In the garden scene, it had all the trembling joy of nightingales when they sing just before dawn.",26.474,20.76
1388,"There were moments, later on, when it had the wild passion of violins.","There were moments, later, when it had the wild passion of a violin.",70.711,68.651,"Later, at times, it resonated with the wild passion of a violin.",25.211,18.85,There were moments later when it reached the unrestrained passion of violins.,32.364,26.02
1389,You know how a voice can stir one.,You know how a voice can stir one.,100.0,100.0,You know how voices can affect a person at times.,23.978,16.59,You know perfectly well how much a voice can affect us.,24.384,17.242
1390,Your voice and the voice of Sibyl Vane are two things that I shall never forget.,Your voice and Sibyl Vane's voice are the two that I will never forget.,24.062,18.471,"If there are two things I will never forget in my life, they are your voice and the voice of Sibyl Vane.",40.601,37.879,Your voice and Sibyl Vane's are two things I will never forget.,25.2,20.261
1391,"When I close my eyes, I hear them, and each of them says something different.","When I close my eyes, I hear them, and each says something different.",78.883,78.163,"When I closed my eyes, I could hear these voices; both were saying different things.",23.527,17.695,"When I close my eyes, I hear them, and each says something different.",78.883,78.163
1392,I don’t know which to follow.,I do not know which to follow.,60.495,54.108,I don't know which one to listen to.,21.669,11.99,I don't know which to follow.,70.347,64.346
1393,Why should I not love her?,How could I not love her?,67.213,61.479,"Why shouldn't I love her, Harry?",24.697,13.888,Why shouldn't I love her?,38.244,29.059
1394,"Harry, I do love her.","Harry, I have loved her.",40.615,30.739,I love her.,33.401,30.182,"I love her, Harry.",30.414,18.085
1395,She is everything to me in life.,"To me, she is the most important thing in the world.",16.854,9.669,She is everything to me in life.,100.0,100.0,She means everything to me.,32.373,24.598
1396,Night after night I go to see her play.,"Night after night, I go to see her perform.",54.275,48.327,"Every night, I go to the theater to watch her.",21.834,14.991,I go to see her act day after day.,49.145,42.729
1397,"One evening she is Rosalind, and the next evening she is Imogen.","One night she is Rosalind, the next night she is Imogen.",45.669,40.305,"One night she is Rosalind, the next night Imogen.",31.618,24.856,One night she is Rosalind and the next Imogen.,25.961,20.605
1398,"I have seen her die in the gloom of an Italian tomb, sucking the poison from her lover’s lips.","I have seen her die in the dim darkness of an Italian tomb, after sucking the poison from her lover's lips.",60.541,58.611,"I saw her die in the dimness of an Italian cemetery, sucking the poison from her lover's lips.",46.302,43.16,"I've seen her die in the gloom of an Italian tomb, taking poison from her lover's lips.",60.249,58.536
1399,"I have watched her wandering through the forest of Arden, disguised as a pretty boy in hose and doublet and dainty cap.","I have watched her wander through the forest of Arden, disguised as a pretty boy in long hose and doublet, wearing a dainty cap.",61.767,60.233,"I saw her wander in the Forest of Arden, dressed as a beautiful young man in long stockings, knee breeches, and an elegant cap.",21.105,17.567,"I've watched her cross the Forest of Arden, disguised as a boy, in breeches, doublet, and a delightful cap.",38.967,36.077
1400,"She has been mad, and has come into the presence of a guilty king, and given him rue to wear and bitter herbs to taste of.","She has been mad, and has come to a guilty king, giving him rosemary to use, and rue to taste.",39.759,37.702,"Once, she went mad, stood before a guilty king, and gave him bitter herbs to taste.",24.586,22.106,"She has been the madwoman who appears before a guilty king, giving him rue to wear and bitter herbs to taste.",42.282,40.591
1401,"She has been innocent, and the black hands of jealousy have crushed her reedlike throat.","She has been innocent, and the black hand of jealousy has strangled her reed-like throat.",52.969,49.789,"Once, she was innocent, yet the black hands of jealousy squeezed and crushed her swan-like neck.",30.907,26.105,"She has been innocent, and the black hands of jealousy have crushed her reed-like neck.",82.901,81.932
1402,I have seen her in every age and in every costume.,I have seen her in every age and in every costume.,100.0,100.0,"I have seen her in every guise, in every era.",53.107,48.327,I've seen her in all ages and in all costumes.,23.527,16.765
1403,Ordinary women never appeal to one’s imagination.,Ordinary women never appeal to one's imagination.,65.804,59.46,Ordinary people cannot affect our imagination.,21.911,12.601,Ordinary women don't stir our imagination.,26.057,16.102
1404,They are limited to their century.,They are limited to their century.,100.0,100.0,They are limited by their times.,37.796,27.776,They are anchored in their century.,40.615,30.739
1405,No glamour ever transfigures them.,No mystical charm ever elevates them.,27.161,15.62,There is no magic to pull them out of their molds.,11.731,4.457,Fascination never transfigures them.,40.521,32.556
1406,One knows their minds as easily as one knows their bonnets.,We understand their minds as easily as we understand their bonnets.,47.988,42.401,We know the insides of their heads as well as their hats.,12.236,4.619,You know what's in their heads as easily as if it were their hat.,17.219,11.633
1407,One can always find them.,We always find them.,61.578,54.752,We can easily find them.,42.729,32.467,You always find them.,61.578,54.752
1408,There is no mystery in any of them.,There is no mystery in any of them.,100.0,100.0,There is no mystery in any of them.,100.0,100.0,There's no mystery in any of them.,75.89,74.209
1409,They ride in the park in the morning and chatter at tea-parties in the afternoon.,"They ride in the park in the morning, chatter at tea-parties in the afternoon.",82.744,81.536,"They ride horses in the park in the mornings, chatter at tea parties in the afternoons.",33.813,28.782,They go for walks in the park in the morning and chat in the afternoon at tea parties.,43.879,40.473
1410,They have their stereotyped smile and their fashionable manner.,They have stereotyped smiles and fashionable manners.,20.131,11.32,"Their laughter is clichéd, their behavior is tailored to fashion.",11.731,4.457,They have a stereotyped smile and the manners of the moment.,23.462,16.59
1411,They are quite obvious.,They are quite obvious.,100.0,100.0,They are easily readable.,37.606,23.644,They are transparent.,38.94,27.535
1412,But an actress!,But an actress!,100.0,100.0,But an actress!,100.0,100.0,But an actress!,100.0,100.0
1413,How different an actress is!,How different an actress is!,100.0,100.0,A woman who is an actress is so different!,25.407,17.747,"How different an actress is, Harry!",60.495,54.108
1414,Harry!,Harry!,100.0,100.0,"Harry, why didn't you tell me that the only thing worth loving is an actress?”",5.804,2.148,"How different an actress is, Harry!",19.641,11.045
1415,why didn’t you tell me that the only thing worth loving is an actress?”,Why did you not tell me that the only thing worth loving is an actress?”,78.05,76.731,"Harry, why didn't you tell me that the only thing worth loving is an actress?”",78.083,76.943,Why didn't you tell me that the only thing worth loving is an actress?,81.874,81.075
1416,"“Because I have loved so many of them, Dorian.”","“Because I have loved many of them already, Dorian.”",57.915,52.169,"“Because I loved so many actresses, Dorian!”",26.582,19.434,"—Because I have loved too many, Dorian.",27.949,22.227
1417,"“Oh, yes, horrid people with dyed hair and painted faces.”","“Oh, yes, those scary girls, with dyed hair and painted faces.”",62.714,60.261,"""Ha, yes, disgusting people with dyed hair and painted faces.""""",55.981,53.071,"—Yes, of course; horrible people with dyed hair and painted faces.",56.079,52.961
1418,“Don’t run down dyed hair and painted faces.,“Don't criticize dyed hair and painted faces.,63.488,60.043,"“Do not scorn painted hair and painted face,” said Lord Henry.",16.738,11.359,—Do not disdain dyed hair and painted faces.,63.12,58.739
1419,"There is an extraordinary charm in them, sometimes,” said Lord Henry.","There is sometimes a strange charm in them,” Lord Henry said.",33.361,25.906,“Sometimes they can be extraordinarily attractive.”,6.885,2.738,Sometimes they have an extraordinary charm —said Lord Henry.,21.077,16.559
1420,“I wish now I had not told you about Sibyl Vane.”,“Now I just wish I hadn't told you about Sibyl Vane.”,53.951,50.087,"""I wish I hadn't told you about Sibyl Vane.""",45.65,41.249,—Now I wish I hadn't told you anything about Sybil Vane.,17.556,10.136
1421,"“You could not have helped telling me, Dorian.","""You can't not tell me, Dorian.",36.089,28.241,"“You can't help but tell, Dorian.",23.94,17.203,"—You couldn't have avoided it, Dorian.",23.94,17.203
1422,All through your life you will tell me everything you do.”,"For the rest of your life, you will tell me everything you do.""",51.494,48.415,You will tell me everything you do for the rest of your life.”,51.895,48.144,"Throughout your life, you will tell me everything you do.",64.305,61.682
1423,"“Yes, Harry, I believe that is true.","“Yes, Harry, I believe that's true.",63.078,59.116,"""Yes, I think it will be so, Harry.",17.542,10.128,"—You are right, Harry; I think you are correct.",14.991,8.054
1424,I cannot help telling you things.,I can't help but tell you everything.,19.641,7.81,I can't help but tell you everything.,19.641,7.81,I can't help but tell you things.,32.503,23.357
1425,You have a curious influence over me.,You have a strange influence on me.,36.556,27.054,You have a strange effect on me.,34.927,25.849,You have a curious influence over me.,100.0,100.0
1426,"If I ever did a crime, I would come and confess it to you.","If I ever commit a crime, I would come to confess it to you.",64.093,61.281,"Even if I committed a serious crime one day, I would come and confess to you.",42.249,38.177,"If I ever committed a crime, I would come to confess it to you.",64.093,61.281
1427,You would understand me.”,You would understand me.”,100.0,100.0,"You would understand me.""",80.343,75.984,You would understand.,42.888,38.754
1428,"“People like you—the wilful sunbeams of life—don’t commit crimes, Dorian.","“People like you — the stubborn rays of life — will not commit crimes, Dorian.",30.188,25.46,"“People like you – the sunbeams of life – do not commit serious crimes, Dorian.",26.143,19.923,"—People like you, the whimsical rays of sunshine in life, do not commit crimes.",11.469,6.02
1429,"But I am much obliged for the compliment, all the same.","But I still very much appreciate the compliment, nonetheless.",22.327,15.909,"Nevertheless, thank you very much for the compliment.",19.699,13.761,"But, anyway, I am very grateful to you for that compliment.",14.628,7.769
1430,"And now tell me—reach me the matches, like a good boy—thanks—what are your actual relations with Sibyl Vane?”","Now tell me — pass me the matches, please, thank you: — what is your actual relationship with Sibyl Vane?”",30.838,27.574,Now tell me... Would you be so kind as to pass the match? Thank you... What is the nature of your relationship with Sibyl Vane?”,15.584,12.813,"And now tell me... hand me the matches, like a good boy, thank you... What are your current relations with Sybil Vane?",29.942,27.348
1431,"Dorian Gray leaped to his feet, with flushed cheeks and burning eyes.","Dorian Gray jumped up, his cheeks red, his eyes blazing.",14.656,7.825,"Dorian Gray blushed, his eyes blazing with anger as he jumped to his feet.",19.13,13.259,"Dorian Gray jumped to his feet, his cheeks flushed and his eyes blazing.",29.962,22.766
1432,“Harry! Sibyl Vane is sacred!”,"""Harry! Sibyl Vane is sacred!""",63.12,58.739,"""Harry! Sibyl Vane is sacred!""",63.12,58.739,—Harry! Sybil Vane is sacred!,46.337,37.685
1433,"“It is only the sacred things that are worth touching, Dorian,” said Lord Henry, with a strange touch of pathos in his voice.","“Only sacred things are worth touching, Dorian,” Lord Henry said, with a strange touch of excitement in his voice.",51.647,49.972,"Lord Henry said, ""Only sacred things are worth touching."" There was a strange sadness in his voice.",20.888,16.464,"—Only sacred things deserve to be touched, Dorian —said Lord Henry, with a strange note of pathos in his voice—.",31.547,29.028
1434,“But why should you be annoyed?,“But why are you upset?,27.483,16.341,"""Why are you angry?",21.506,9.042,But why do you have to get angry?,16.037,6.275
1435,I suppose she will belong to you some day.,I suppose she will belong to you one day.,74.008,70.711,Surely the girl will be yours one day.,17.065,9.443,I suppose it will be yours someday.,18.19,10.229
1436,"When one is in love, one always begins by deceiving one’s self, and one always ends by deceiving others.","When we love, we always begin by deceiving ourselves, and we always end by deceiving others.",22.642,17.281,"When a person falls in love, they always start by deceiving themselves and end by deceiving others.",23.849,18.745,"When you are in love, you start by deceiving yourself and end up deceiving others.",16.819,12.818
1437,That is what the world calls a romance.,That is what the world calls romance.,70.902,67.529,"This is what our world calls romance... I suppose you have at least met her, haven't you?""",9.955,5.704,That is what the world calls a love story.,69.502,66.063
1438,"You know her, at any rate, I suppose?”","You are already acquainted with her, anyway, I think, aren't you?”",15.107,8.805,"This is what our world calls romance... I suppose you have at least met her, haven't you?""",9.628,5.357,"At least, you know her personally, I imagine.",24.452,17.423
1439,“Of course I know her.,"""Of course, I knew her.",23.357,13.135,“Of course I did.,43.543,34.983,—Of course I know her.,80.343,75.984
1440,"On the first night I was at the theatre, the horrid old Jew came round to the box after the performance was over and offered to take me behind the scenes and introduce me to her.","On the first night I was at the theater, that dreadful old Jew came by my box after the performance ended and offered to take me backstage and introduce me to her.",49.901,48.647,"The first night I went to the theater, that old Jew came to my box at the end of the play and suggested taking me backstage to introduce me to her.",24.717,22.179,"The first night I was at the theater, the horrible old Jew came to the box after the performance ended and offered to take me backstage and introduce me to her.",53.551,52.432
1441,"I was furious with him, and told him that Juliet had been dead for hundreds of years and that her body was lying in a marble tomb in Verona.","I was furious with him, telling him that Juliet had been dead for hundreds of years, and that her body was lying in a marble tomb in Verona.",83.644,83.104,"I was very angry with him. I said, Juliet has been dead for hundreds of years, lying in a marble tomb in Verona.",43.146,41.41,"He managed to infuriate me, and I told him that Juliet had been dead for hundreds of years and that her body lay in Verona, in a marble tomb.",58.561,57.237
1442,"I think, from his blank look of amazement, that he was under the impression that I had taken too much champagne, or something.”","From the stunned look on his face, I thought he had the impression that I had drunk too much champagne or was on something.""",25.039,21.314,"From the bewildered look on his face, I understood that he thought I had had too much champagne.”",12.972,9.108,"From the look of astonishment he gave me, I think he got the impression that I had drunk too much champagne or something like that.",26.836,23.005
1443,“I am not surprised.”,“I am not surprised.”,100.0,100.0,“I never waver.”,30.789,19.358,—It doesn't surprise me.,19.673,8.746
1444,“Then he asked me if I wrote for any of the newspapers.,“Then he asked me if I wrote for any newspaper.,68.768,67.289,“Then he asked me if I was a journalist.,43.296,39.803,—Then he asked me if I wrote for any newspaper.,60.524,58.274
1445,I told him I never even read them.,I told him that I had never even read them.,54.275,48.327,I told him that I didn't read newspapers.,29.847,21.105,I told him that I never read them.,42.211,33.913
1446,"He seemed terribly disappointed at that, and confided to me that all the dramatic critics were in a conspiracy against him, and that they were every one of them to be bought.”","He seemed terribly disappointed by that, and confided in me that all the theater critics were part of a conspiracy against him, and that they were all bought.”",48.684,47.189,"When he heard this, he was very disappointed, obviously. He told me that all theater critics were conspiring against him, and that they were all, without exception, for sale.”",24.819,22.524,"He seemed terribly disappointed to hear that, and he confessed to me that all the theater critics were hostile to him and that they could all be bought.",29.234,26.658
1447,“I should not wonder if he was quite right there.,“I wouldn't be surprised if he was completely right on this point.,20.043,13.674,"“If he is right in what he says, I wouldn't be surprised.",9.953,3.737,—It wouldn't surprise me if you were right about that.,12.883,4.932
1448,"But, on the other hand, judging from their appearance, most of them cannot be at all expensive.”","But, on the other hand, judging by their appearance, most of them probably aren't worth much either.”",57.471,55.486,"But on the other hand, if you look at most of their appearances, they shouldn't be very expensive.”",30.676,26.3,"But, on the other hand, judging by the way most of them look, they can't be too expensive.",44.428,41.585
1449,"“Well, he seemed to think they were beyond his means,” laughed Dorian.","“Yes, he seems to think they are beyond his capability,” Dorian laughed.",22.75,16.189,"Dorian laughed, ""I don't know, I think he found those critics too expensive for his own pocket.""",7.92,2.905,—Well; but he seems to think they are beyond his means —laughed Dorian—.,21.766,16.539
1450,"“By this time, however, the lights were being put out in the theatre, and I had to go.","“However, by then the lights in the theater started to go out and I had to leave.",22.194,16.938,"""By the way, I left because the theater's lights were starting to be turned off.",9.295,4.864,"By then, however, they were already turning off the theater lights and I had to leave.",22.453,17.525
