line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1042,"Serena Joy, what a stupid name.","Serena Joy, what a stupid name.",100.0,100.0,"Serena Joy, what a stupid name.",100.0,100.0,"Serena Joy, what a stupid name.",100.0,100.0
1043,"It's like something you'd put on your hair, in the other time, the time before, to straighten it.","""Serene Joy""; sounds like something you would put on your hair, back then, long ago, to win.",23.729,19.851,"In another time, in the previous time, it was like something you put on your hair to make it stand up.",23.957,18.747,As if it were one of those things that used to be put in the hair to straighten it.,18.518,13.859
1044,Serena,Serena,100.0,100.0,Serena,100.0,100.0,Serena,100.0,100.0
1045,"Joy, it would say on the bottle, with a woman's head in cut-paper silhouette on a pink oval background with scalloped gold edges.","Joy, the words on the label, the silhouette of a woman's head on a pink oval background, with wavy gold edges.",31.304,27.304,"Joy, it would say on the bottle, with yellow scalloped edges, a silhouette of a woman's head cut out of paper on a pink oval background.",50.023,48.247,"Joy, it must have said on the bottle, which surely had the silhouette of a female head engraved on the label over an oval pink background with gold scalloped edges.",18.317,14.197
1046,"With everything to choose from in the way of names, why did she pick that one?","There are all kinds of names in the world to choose from, why choose this one?",20.446,14.559,"With a whole array of other name options, why did she choose this one?",23.493,17.782,"With all the names there are, why did she choose that one?",27.241,21.633
1047,Serena,Her real name was never Serena,19.305,8.117,Serena,100.0,100.0,Because Serena,70.711,50.0
1048,"Joy was never her real name, not even then.","Joy, since back then.",14.11,8.39,"Joy was never her real name, even then.",73.589,71.087,"Joy was never her real name, not even then.",100.0,100.0
1049,Her real name was Pain.,Her real name was Pam.,63.894,53.728,Her real name was Pam.,63.894,53.728,Her real name was Pam.,63.894,53.728
1050,"I read that in a profile on her, in a news magazine, long after I'd first watched her singing while my mother slept in on Sunday mornings.","I read it in her biography, in a news magazine, long after the first time I saw her sing while my mother slept in on a Sunday morning.",44.189,42.187,"I read this in a biography about her, in a news magazine, long after I first watched her sing while my mother slept on Sunday mornings.",51.998,50.175,"I read it in a biographical review in a magazine, long after seeing her sing on Sunday mornings while my mother slept.",26.828,23.432
1051,By that time she was,"I read it in her biography, in a news magazine, long after the first time I saw her sing while my mother slept in on a Sunday morning.",3.307,1.199,"At that time, she was important enough to have a biography written about her:",12.223,6.917,"In those days, she deserved a biographical review: she must have appeared in Time or Newsweek.",6.523,2.407
1052,"worthy of a profile: Time or Newsweekit was, it must have been.","By then, she was significant enough to warrant a biography: The Times or Newsweek, something like that.",7.735,2.842,It must have been in Time or Newsweek.,23.815,18.94,"In those days, she deserved a biographical review: she must have appeared in Time or Newsweek.",12.141,6.809
1053,"She wasn't singing anymore by I then, she was making speeches.","By then, she no longer sang but gave speeches.",21.483,15.308,"By then, she was no longer singing, she was giving speeches.",30.655,23.398,"Then she no longer sang, she gave speeches.",16.565,9.73
1054,She was good at it.,She was very good at it.,59.155,48.892,She was good at that too.,53.452,43.472,And she did it well.,25.407,10.682
1055,"Het speeches were about the sanctity of the home, about how women should stay home.","She spoke about the sanctity of the family, encouraging women to stay at home.",31.958,27.044,"Her speeches were about the sanctity of the home, how women should stay at home.",68.866,66.751,"She spoke about how sacred the home was, and that women should stay at home.",20.395,14.464
1056,Serena,Serena,100.0,100.0,Serena,100.0,100.0,"She spoke about how sacred the home was, and that women should stay at home.",0.0,0.0
1057,"Joy didn't do this herself, she made speeches instead, but she presented this failure of hers as a sacrifice shes was limiting lor the good of all.","Joy herself did not stay at home but went around making speeches, though she considered this failure a personal sacrifice for the welfare of all.",11.095,7.519,"Joy herself wasn't doing that, instead, she was giving speeches, but she presented her own failure as a sacrifice made for the good of everyone.",22.88,18.213,"She didn't do it, but she said it, and justified this failure of hers by arguing that it was a sacrifice she made for the good of everyone.",22.36,17.811
1058,"Around that time, someone tried to shoot her and missed; her secretary, who was standing right behind her, was killed instead.","During that time, someone attempted to shoot her but missed; the secretary, who was standing right behind, died in her place.",42.584,39.929,"At that time, someone tried to shoot him, but missed; instead, they killed the secretary standing right behind him.",35.278,32.329,"Approximately around that time, someone tried to shoot her, but missed the target. Instead, they killed her secretary, who was standing directly behind her.",49.032,47.209
1059,Someone else planted a bomb in her ear but it went off loo early.,Another person planted a car bomb for her but it exploded too early.,16.746,9.842,"Additionally, someone else placed a bomb in his car, but the bomb exploded too early.",17.358,12.149,"Another person installed a bomb in her car, but it exploded too soon.",26.76,20.333
1060,"Though some people said she'd put the bomb in her own car, for sympathy.",There were even people who claimed she planted the car bomb herself to gain sympathy.,12.223,6.437,"However, according to some, he had placed the bomb in his car himself to garner sympathy.",15.515,10.657,Although some people said that she herself had put the bomb in her car to gain the sympathy of the public.,27.455,23.418
1061,That's how hot things were getting.,The situation had become that tense.,16.15,6.567,This is how things were heating up.,23.357,13.135,This is how things kept getting worse.,19.641,7.81
1062,Luke and I would watch her sometimes on the late-night news.,Luke and I sometimes saw her on the nightly news.,27.531,19.937,Luke and I would sometimes watch her on the midnight news.,41.326,32.467,Luke and I sometimes watched her on the last news broadcast of the night.,20.477,14.248
1063,"Bothrobes, nightcaps.","Bathrobe, nightcap.",37.992,18.996,"Robes, nightcaps.",65.804,59.46,In a bathrobe and nightcap.,19.305,8.117
1064,"We'd watch her sprayed hair and her hys-teria, and the tears she could still produce at will, and the mascara blackening her cheeks.","We watched her hair come undone and her frenzy, and the tears she could summon at will, and the mascara running down her cheeks.",44.523,42.184,"We would watch her sprayed hair, her hysteria, the tears she could shed at will, and the mascara that painted her cheeks black.",40.96,38.36,"We would gaze at her lacquered hair, her hysteria, the tears she could still summon at will, and the makeup that darkened her cheeks.",34.144,31.372
1065,By that time she was wearing more makeup.,"By then, she wore much heavier makeup.",20.493,11.34,She used to wear more makeup back then.,20.493,11.34,"Back then, she wore more makeup.",27.127,19.494
1066,We thought she was funny.,We found her somewhat amusing.,22.957,9.652,We thought it was funny.,48.549,37.992,We found her amusing.,23.395,10.401
1067,Or Luke thought she was funny.,Or at least Luke found her amusing.,18.278,7.268,Or at least Luke did.,21.506,9.042,"Or rather, Luke found her amusing.",18.278,7.268
1068,I only pretended to think so.,I just pretended to think so.,70.347,64.346,I just pretended to think so.,70.347,64.346,I only pretended to think so.,100.0,100.0
1069,Really she was a little frightening.,"In truth, I found her a bit frightening.",16.99,9.288,"In reality, it was a bit scary.",19.071,10.553,"In reality, she was a bit terrifying.",26.97,19.071
1070,She was in earnest.,She was sincere from start to finish.,21.736,12.223,She took her job too seriously.,19.206,7.81,She really was.,32.745,16.372
1071,She doesn't make speeches anymore.,Now she no longer speaks.,22.957,9.652,He no longer gives speeches.,22.957,9.652,She no longer gives speeches.,25.407,10.682
1072,She has become speechless.,She has become silent.,53.183,42.729,He has stopped talking.,28.574,12.703,She has become mute.,53.183,42.729
1073,"She stays in her home, but it doesn't seem to agree with her.","She is at home, but it seems that it does not suit her.",26.76,20.333,"He stays at home, but this doesn't seem to suit him.",23.22,17.817,"She stays at home, although this doesn't seem to suit her well.",21.687,15.404
1074,"How furios she must be, now that she's been taken at her word.","Now how furious she must be, when her mouth wants to open but her jaw is stuck.",20.418,15.072,"Now, he must be furious because they are taking him seriously.",12.476,6.661,"How furious she must be, now that they have taken her at her word.",51.494,47.924
1075,She's looking at the tulips.,She is looking at the tulips.,67.213,61.479,He is looking at the tulips.,67.213,61.479,She is contemplating the tulips.,39.764,30.214
1076,"Her cane is beside her, on the grass.","The cane lies beside her, on the grass.",69.502,66.063,His cane is beside him on the grass.,46.683,38.628,"She has the cane on the ground, beside her.",20.955,12.192
1077,"Her profile is towards me, I can see that in the quick sideways look I take at her as I gopast.","Half of her face is turned towards me, I noticed this when I cast a quick sideways glance while passing by.",18.718,13.929,"His profile is turned towards me, I can see this with a brief sideways glance as I pass by.",29.745,26.314,"She is in profile, I can see her from the quick sideways glance I cast as I pass by.",24.191,18.93
1078,It wouldn't do to stare.,Staring for long does no good.,16.15,6.567,It wouldn't be right to look directly at him.,18.257,9.98,I would never look at her directly.,13.888,5.522
1079,"It's no longer a flawlesss cut-paper profile, her face is sinking in upon itself, and I think of those towns built on underground rivers, where houses iul whole streets disappear overnight, into sudden quagmires, or coal towns collapsing into the mines beneath them.","It is no longer the round, well-defined face; her face is now in the process of hollowing out, and I think of towns built on underground water sources, rows and rows of houses and streets disappearing overnight, turning into a sudden swamp, or mining towns collapsing into the mines beneath them.",29.339,27.936,"It's no longer a perfect profile cut from paper, his face is collapsing inward, I think of those cities built over underground rivers that suddenly emerge as swamps overnight, swallowing houses and entire streets, or the mining towns whose tunnels collapse beneath them.",18.816,16.182,"She is no longer a perfect paper silhouette, her face is sinking into itself and makes me think of those cities built over underground rivers, where entire houses and streets disappear overnight into sudden marshes, or coal cities that sink into their own mines.",24.776,22.479
1080,"Something like this must have happened to her, once she saw the true shape of tilings to come.","Surely something similar has happened to her, once she saw the true nature of what was coming.",45.892,43.289,Something similar must have happened to him when he saw the true shape of things to come.,40.341,36.824,Something like that must have happened to her when she saw the turn things were taking.,31.133,27.012
1081,She doesn't turn her head.,She did not turn her head.,53.452,43.472,He doesn't turn his head.,35.93,22.957,He doesn't turn his head.,35.93,22.957
1082,"She doesn't acknowledge my presence in any way, although she knows I'm there.","She did not show any sign of seeing me, even though she knew I was there.",10.802,5.653,"He doesn't acknowledge my presence in any way, despite knowing that I am there.",51.494,48.415,"He doesn't acknowledge my presence in the slightest, even though he knows I'm there.",43.472,39.376
1083,"I can tell she knows, it's like a","I understood clearly that she knew, it was like that smell, her knowing: a sour smell, like spoiled milk.",6.436,2.353,"I could swear he knows, his knowledge is like a smell; something sour, like stale milk.",10.233,5.726,"I know he knows, his awareness is like a smell: something that turns sour, like milk after several days.",8.851,4.925
1084,"smell, her knowledge; something gone sour, like old milk.","I understood clearly that she knew, it was like that smell, her knowing: a sour smell, like spoiled milk.",12.872,8.9,"I could swear he knows, his knowledge is like a smell; something sour, like stale milk.",16.443,11.452,"I know he knows, his awareness is like a smell: something that turns sour, like milk after several days.",11.838,7.833
1085,"It's not the husbands you have to watch out for, said Aunt Lydia, it's","It's not the husbands you need to keep an eye on, Aunt Lydia said, but the Wives.",27.584,23.081,"The ones you need to be careful about are not Husbands, Aunt Lydia used to say, but Spouses.",10.18,5.29,"It is not the husbands you need to watch out for, Aunt Lydia used to say, but the Wives.",33.604,30.094
1086,the Wives.,"It's not the husbands you need to keep an eye on, Aunt Lydia said, but the Wives.",10.71,7.127,"The ones you need to be careful about are not Husbands, Aunt Lydia used to say, but Spouses.",5.878,2.16,"It is not the husbands you need to watch out for, Aunt Lydia used to say, but the Wives.",9.701,6.429
1087,You should always try to imagine what they must l팿,You must always try to imagine how they are feeling.,35.243,26.986,You must always try to imagine how they feel.,39.084,30.214,You must always try to imagine what they feel.,60.428,55.552
1088,feeling.,You must always try to imagine how they are feeling.,13.844,7.496,You must always try to imagine how they feel.,10.856,4.196,You must always try to imagine what they feel.,10.856,4.196
1089,Of course they will resent you.,"Of course, they will kill you.",30.739,19.13,"Of course, they will resent you.",65.804,59.46,Of course they will offend you.,59.155,48.892
1090,It is only natural.,That's only natural.,51.248,46.308,That is quite natural.,37.606,23.644,It is natural.,46.308,35.186
1091,Try,Try to sympathize with them.,19.305,8.117,Try to feel like them.,19.305,8.117,Try to pity them.,24.028,10.682
1092,In feel for them.,Try to sympathize with them.,27.301,16.233,Try to feel like them.,30.214,17.965,Try to pity them.,33.981,21.364
1093,Aunt Lydia thought she was very good at feeling lor other people.,Aunt Lydia thought she was very good at sympathizing with others.,60.816,58.106,Aunt Lydia thought she was good at feeling like other people.,53.284,47.998,Aunt Lydia believed she was very good at pitying others.,39.984,34.786
1094,Try to pity them.,Try to love them.,44.721,30.214,Try to pity them.,100.0,100.0,Try to have compassion for them.,30.058,18.575
1095,"Forgive them, for they know not what they do.","Forgive them, for they know not what they do.",100.0,100.0,"Forgive them, for they know not what they do.",100.0,100.0,"Forgive them, for they know not what they do.",100.0,100.0
1096,"Again the tremulous smile, of a beggar, the weak-eyed blinking, the gaze upwards, through the round steel-rimmed glasses, towards the back of the classroom, as if the green-painted plaster ceiling were opening and God on a cloud of Pink Pearl face powder were coming down through the wires and sprinkler plumbing.","Once again, the trembling smile, like a beggar, the nearsighted blinking, the eyes looking up, through the steel-rimmed round glasses, towards the back of the classroom, as if the blue-painted plaster ceiling were opening up and God on a pink pearl cloud of face powder were descending through the tangle of wires and fire sprinkler heads.",40.156,39.017,"Again, that timid smile of a beggar, the flicker of a trembling eye, the upward glance, from round steel-framed glasses, towards the back of the classroom as if the green-painted ceiling was opening up and God was descending on a cloud of Pink Pearl face powder, passing through the cables and sprinkler fire system.",38.018,36.894,"And she would show that trembling beggar's smile again, raising her gaze—through her round steel-framed glasses—toward the back of the classroom, as if the green-painted ceiling were opening up and God were descending from it, riding a cloud of pearly pink face powder among the wires and pipes.",26.453,25.048
1097,You must realize that theyare defeated women.,You must understand that they are failed women.,23.98,14.259,You must understand that they are defeated women.,32.073,23.357,You must understand that they are failed women.,23.98,14.259
1098,They have been unable,They are incapable...,19.305,8.117,They have lost their sexuality...,19.641,11.045,They have been unable to...,43.472,34.572
1099,"Here her voice broke off, and there was a pause, during which I could hear a sigh, a collective sigh from those around me.","At this point, Aunt's voice broke, followed by a brief silence, and I heard a collective sigh rising around.",12.219,8.462,"Her voice was cut off here, a sigh, a pause during which I could hear the collective sigh from those around me.",49.092,47.102,"At this point, her voice would break, and she would pause, during which I could perceive a sigh around me, a collective sigh.",35.402,32.485
1100,It was a bad idea to rustle or fidget during these pauses: Aunt Lydia might look abstracted but she was aware of every twitch.,"Rustling or fidgeting during the silence was unwise: Aunt Lydia seemed absent-minded, but she watched every movement.",11.52,7.895,"During these pauses, it was not a good idea to move or stir: Aunt Lydia might have seemed abstracted, but she would notice even the slightest movement.",19.561,15.246,"It was not advisable to whisper or move during these pauses: Aunt Lydia might seem distracted, but she was aware of the slightest movement.",40.582,38.207
1101,So there was only the sigh.,"Therefore, there were only sighs.",21.255,8.643,"So, there was only sighing.",37.796,27.776,That's why nothing more than a sigh could be heard.,11.641,4.457
1102,"The future is in your hands, she resumed.","The future lies in your hands, aunt summed up.",37.265,28.998,"The future is in your hands, he said, starting anew.",52.386,48.634,"The future is in your hands, he summarized.",69.502,66.063
1103,"She held her own hands out to us, the ancient gesture that was both an offering and an invitation, to come forward, into an embrace, an acceptance.","Her hand reached out to us, an ancient gesture both offering and inviting, come here, into the embrace, into the welcoming arms.",17.925,13.62,"He extended his hands towards us, this gesture from the past, meaning both an offer and an invitation, to move towards an embrace, an acceptance.",32.726,30.38,"He extended his hands towards us, in that ancient gesture that meant both an offering and an invitation to an embrace, an acceptance.",36.749,34.861
1104,"In your hands, she said, looking down at her own hands as if they had given her the idea.","In your hands, she said, looking down at her own hands, as if they had suggested it to her.",67.612,66.175,"In your hands, he said, looking at his own hands, as if they had given him this idea.",40.942,37.211,"In your hands, he said, looking at his own as if they had given him the idea.",42.291,38.789
1105,But there was nothing in them.,But there was nothing in them.,100.0,100.0,But there was nothing in his hands.,60.495,54.108,But he saw nothing in them; they were empty.,22.91,15.851
1106,They were empty.,Her hands were empty.,49.492,39.764,They were empty.,100.0,100.0,But he saw nothing in them; they were empty.,30.642,23.462
1107,"It was our hands that were supposed to be full, of the future; which could be held but not seen.","It is our hands that must be full of the future, a future that can be grasped, but not seen.",27.262,21.8,"It was our hands that were expected to be full, with a future that could be held but not seen.",58.807,56.967,"It was ours that were supposedly full of the future, a future that we held but could not see.",16.177,11.359
1108,"I walk around to the back door, open it, go in, set my basket down on the kitchen table.","I walked around to the back door, opened it, went inside, and placed the basket on the kitchen table.",43.119,40.29,"I walk towards the back door, open it, and go inside, placing my basket on the kitchen table.",49.588,47.106,"I walk around to the back door, open it, enter, and leave the basket on the kitchen table.",63.083,61.56
1109,"The table has been scrubbed off, cleared of flour; today's bread, freshly baked, is cooling on its rack.","The table had been scrubbed clean, not a trace of flour; today's batch of freshly baked bread was cooling on the rack.",22.37,17.041,"The table has been wiped, the flour cleaned; today's bread, freshly baked, is cooling on the rack.",56.558,54.605,"The table has been scrubbed to remove the flour; the day's bread, freshly baked, is cooling on the rack.",52.831,50.592
1110,"The kitchen smells of yeast, a nostalgic smell.","The kitchen exuded the smell of yeast, a scent of nostalgia.",32.206,24.712,"The kitchen smells of yeast, a nostalgic scent.",80.503,78.254,"The kitchen smells of yeast, a scent filled with nostalgia.",57.067,53.317
1111,"It reminds me of other kitchens, kitchens that were mine.","That smell reminded me of other kitchens, my kitchens.",41.838,36.03,"It reminds me of other kitchens, kitchens that were mine.",100.0,100.0,"It reminds me of other kitchens, kitchens that were mine.",100.0,100.0
1112,It smells of mothers; although my own mother did not make bread.,It was the smell of my mother; even though my mother never baked.,11.002,4.113,"It smells like mother, like me when I was a mother in the past.",11.045,5.817,"It smells like mother, even though my mother didn't bake bread.",15.606,8.953
1113,"It smells of me, in former times, when I was a mother.","It was my smell, from before, when I was still a mother.",32.048,25.337,"It smells like mother, like me when I was a mother in the past.",34.839,29.482,"It smells like me, a long time ago, when I was a mother.",48.481,44.803
1114,"This is a treacherous smell, and I know I must shut it out.","It was a treacherous smell, and I knew I needed to banish it.",40.299,35.831,"This is a dangerous smell, I know I need to keep it outside.",25.749,19.765,It is a treacherous smell and I know I must ignore it.,47.56,43.672
1115,"Rita is there, sitting at the table, peeling and slicing carrots.","Rita is there, sitting by the table, peeling and chopping carrots.",60.879,57.312,"Rita is there, sitting at the table, peeling and slicing carrots.",100.0,100.0,"Rita is sitting at the table, peeling and cutting carrots.",55.702,52.516
1116,"Old carrots they are, thick ones, overwintered, bearded from their time in storage.","The carrots are old, very thick, stored through the winter, and have sprouted roots over time.",9.006,3.316,"These are old carrots, thick, left over from winter, bearded from the time spent in storage.",21.136,16.093,"They are old, thick, overripe carrots, and they have grown whiskers from being stored for so long.",11.567,6.459
1117,"The new carrots, tender and pale, won't be ready for weeks.","The new carrots, soft and pale, still need a few more weeks.",33.308,26.518,"Fresh carrots, thin and pale in color, won't be ready for weeks.",51.895,48.144,"The new, tender, and pale carrots will not be at their peak for a few weeks.",15.266,8.962
1118,"The knife she uses is sharp and bright, and tempting.","The knife in her hand is sharp and shiny, very tempting.",24.471,17.474,"The knife Rita is using is sharp and shiny, almost seductive.",22.384,15.728,"The knife she uses is sharp and shiny, tempting.",62.563,59.207
1119,I would like to have a knife like that.,I really want to have one too.,18.19,10.229,I would like to own such a knife.,41.508,33.01,I would like to have one like this.,49.362,43.444
1120,"Rita stops chopping the carrots, stands up, takes the parcels out of the basket, almost eagerly.","Rita stopped chopping carrots, stood up, and eagerly lifted the packages out of the basket.",24.156,18.355,"Rita stops chopping the carrots, stands up, and almost impatiently takes the packages out of the basket.",59.958,57.659,"Rita stops cutting carrots, stands up, and takes the packages out of the basket, almost anxiously.",50.946,47.975
1121,"She looks forward to seeing what I've brought, although she always frowns while opening the parcels.","She was impatient to see what I had brought back, even though she always frowned when unwrapping them.",10.399,5.415,"Even though she always frowns while opening the packages, she is dying to see what I brought; nothing I bring ever fully satisfies her.",23.479,20.333,"She waits to see what I have brought, although she always frowns while opening the packages; nothing I bring pleases her.",38.721,36.176
1122,nothing I bring fully pleases her.,Nothing I brought back ever completely satisfied her.,22.679,13.485,"Even though she always frowns while opening the packages, she is dying to see what I brought; nothing I bring ever fully satisfies her.",10.032,6.799,"She waits to see what I have brought, although she always frowns while opening the packages; nothing I bring pleases her.",13.256,9.849
1123,She's thinking she could have done better herself.,She thought she could do much better if it were her.,14.991,8.054,She thinks she could do this job better herself.,27.301,19.641,She thinks she would have done it better.,21.669,11.99
1124,"She would rather do the shopping, gel exactly what she wants; she envies me the walk.","If only she could go shopping herself, bringing back exactly what she wanted; she envied my trips.",15.146,10.38,"She would prefer to do the shopping, to get exactly what she wants; she envies me for the walk.",53.505,51.061,"She would like to do the shopping, to pick exactly what she wants; she envies my outings.",48.214,45.308
1125,In this house we all envy each other something.,"In this house, everyone envies something about someone else.",22.91,15.851,"In this house, we all envy something about each other.",32.65,25.471,"In this house, we all envy something about each other.",32.65,25.471
1126,"""They've got oranges,"" I say.","“There are some oranges,” I said.",20.493,11.34,"“Oranges have arrived,” I say, “at Milk and Honey.",13.761,7.347,—They had oranges —I commented—.,13.924,5.854
1127,"""At Milk and Honey.","“At the Milk and Honey shop, there are still a few left.”",15.559,10.512,"“Oranges have arrived,” I say, “at Milk and Honey.",25.613,19.339,At Milk and Honey.,81.873,81.873
1128,"There are still some left.""","“At the Milk and Honey shop, there are still a few left.”",17.679,12.301,There are still some left.”,83.657,80.911,There are still some left —I tell her as an offering.,38.827,33.181
1129,"I hold out this idea to her like an ollering, I wish to ingratiate myself.","I offered this idea to her as a tribute, I wanted to buy some goodwill.",24.978,18.842,I present this idea to her as a suggestion. I want to make myself liked.,23.623,17.535,I want to ingratiate myself with her.,11.044,7.937
1130,"I saw the oranges yesterday, bill I didn't tell Rita; yesterday she was too grumpy.","I saw the oranges yesterday, but I didn't tell Rita; she was too grumpy yesterday.",64.728,62.233,"I had seen the oranges yesterday, but I hadn't told Rita, because she was very irritable yesterday.",22.162,16.586,"I saw the oranges yesterday, but I didn't say anything to Rita: she was too grumpy—.",39.929,35.986
1131,"""I could get some tomorrow, if you'd give me the tokens for them.""",“I'll get them tomorrow if you give me the orange coupons.”,15.833,10.802,"“I can get some tomorrow, if you give me a coupon for them.”",36.311,31.611,"If you give me the vouchers, I could get some tomorrow —I hand her the chicken; today she wanted steaks, but there weren't any.",21.403,18.105
1132,I hold on the chicken to her.,I handed her the chicken.,24.598,14.626,I hand her the chicken.,24.598,14.626,"If you give me the vouchers, I could get some tomorrow —I hand her the chicken; today she wanted steaks, but there weren't any.",6.529,3.358
1133,"She wanted steak today, but there wasn't any.","Today she wanted roast meat, but it was all gone.",18.36,10.6,"She had asked for steak today, but there wasn't any.",66.101,63.156,"If you give me the vouchers, I could get some tomorrow —I hand her the chicken; today she wanted steaks, but there weren't any.",10.98,7.554
1134,"Rita grunts, not revealing pleasure or acceptance, She'll think it, the grunt says, in her own sweet time.","Rita grumbled, showing no sign of satisfaction or approval. She would think later, needing to understand that, when she could be alone and at ease.",5.563,2.019,"Rita grumbles without showing excitement or approval. She will think about this, her grumble says, in her good time.",18.718,13.929,"Rita growls, but she does not express pleasure or acceptance. The growl means that she will think about it during her leisure time.",12.403,8.416
1135,"She undoes the string on the chicken, and the glared paper.","She untied the chicken, removing the wrapping paper.",22.0,15.827,She unties the string and transparent paper of the chicken.,18.065,10.51,She unties the string from the chicken package and opens the glazed paper.,18.524,10.887
1136,"She prods the chicken, flexes a wing, pokes a finger into the cavity, fishes out the giblets.","She pressed on the body, bent one wing, inserted her finger into the belly cavity, and searched for the giblets.",17.494,13.224,"She turns the chicken over and over, bends a wing, inserts a finger into the cavity, and removes the internal organs.",31.13,27.749,"She touches the chicken with the tip of her fingers, folds a wing, sticks her finger into the cavity, and takes out the giblets.",30.761,27.669
1137,"The- chicken lies there, headless and without feet, goose pimpled as though shivering.","The chicken lay there, headless and footless, with goosebumps as if it were shivering from the cold.",19.934,14.68,"The chicken lies there, headless and footless, its skin puckered as if cold.",37.648,33.345,"The chicken remains there, headless and footless, with goosebumps, as if it had chills.",21.605,15.989
1138,"""Bath day,"" Rita says, without looking at me.","“Today is bath day,” Rita said, not looking at me.",34.477,27.379,"“Bath day,” says Rita, without looking at me.",50.165,45.65,—Today is bath day —announces Rita without looking at me.,39.984,34.786
1139,"Cora comes into the kitchen, from the pantry at the back, where they keep the mops and brooms.","Cora went into the kitchen from the storage room behind the house, where the brooms and floor brushes were kept.",15.902,11.032,Cora enters the kitchen from the pantry at the back where they keep the cleaning supplies and brooms.,46.219,43.182,"Cora enters, coming from the back pantry where they keep the mops and brooms.",42.074,39.681
1140,"""A chicken,"" she says, almost with delight.","""Look, a chicken,"" she said, almost joyfully.",41.284,35.417,"“Chicken,” she says, almost joyfully.",30.245,23.668,"—A chicken —he says, almost with glee.",30.245,23.668
1141,"""Scrawny,"" says Rita, ""but it'll have to do.""","“Raise the bone,” Rita said, “but we have to endure it.”",12.223,6.437,"“Weak and dry,” says Rita, “but it has to work.”",17.219,11.633,"—Pure bone —states Rita—, but it will have to do.",24.048,18.272
1142,"""'I'here wasn't much else,"" I say.","""Nothing more,"" I said.",25.313,18.19,"“There wasn't much,” I say.",28.469,21.07,"—There weren't many more —I explain, but Rita ignores me.",10.6,4.027
1143,Rita ignores me.,Rita ignored it.,37.992,18.996,Rita ignores me.,100.0,100.0,"—There weren't many more —I explain, but Rita ignores me.",27.902,21.201
1144,"""Looks big enough to me,"" says Cora.","""I think that's big enough,"" Cora said.",20.955,12.192,"“It looks big enough to me,” says Cora.",63.114,58.773,—It seems quite big to me —Cora responds.,16.409,9.08
1145,Is she standing up for me?,Was she defending me?,25.208,15.849,Is she supporting me?,29.978,20.253,Is she defending me?,29.978,20.253
1146,1,"I looked at her, to see if I should smile; but no, she was just thinking about the food.",0.0,0.0,Is she supporting me?,0.0,0.0,"I look at her, to see if she smiles; but no, she was just thinking about the food.",0.0,0.0
1147,"look at her, to see if I shouldsmile; but no, it's only the food she's thinking of.","I looked at her, to see if I should smile; but no, she was just thinking about the food.",42.428,39.645,"I look at her, wondering if I should smile; but no, all she is thinking about is the chicken.",28.266,24.193,"I look at her, to see if she smiles; but no, she was just thinking about the food.",45.151,42.261
1148,"She's younger than Rita; the sunlight, coming slant now through the west window, catches her hair, parted and drawn back.","She was younger than Rita; the sunlight, slanting in through the west window, highlighted her hair parted in the middle and tied back.",41.998,39.61,"She is younger than Rita; the slanting sunlight coming from the west-facing window catches her hair, which is parted in the middle and gathered at the back.",26.624,23.599,"She is younger than Rita; the sunlight, now coming through the west window, touches her hair, parted and swept back.",56.949,54.97
1149,"She must have been pretty, quite recently.","She used to be beautiful, not long ago.",14.287,5.522,"She must have been beautiful, until very recently.",41.326,32.467,"Until not long ago, she must have been pretty.",44.315,38.163
1150,"There's a little mark, like a dimple, in each of her ears, where the punctures for earrings have grown over.","There were two small marks, like dimples, on her ears, where the earring holes had healed.",21.479,17.972,"There is a small mark on her ears, like a dimple, where the earring holes have closed up.",29.025,25.287,"She has a small mark like a dimple on each ear, where she used to have holes for earrings.",14.181,9.856
1151,"""Tall,"" says Rita, ""but bony.","“Big,” Rita said, “but all bones.”",13.844,5.3,"“Big,” says Rita, “but bony.",25.682,18.703,"—Big —argues Rita—, but bony.",20.186,14.835
1152,"You should speak up,"" she says to me, looking directly at me for the first time.","“You should have said something,” she said, looking directly at me for the first time.",51.186,48.875,"You should have said it clearly.” For the first time, she speaks looking directly at me.",32.678,28.129,"You would have to speak louder — he tells me, looking me in the face for the first time—.",17.714,13.23
1153,"""Ain't like you're common.""",“You must belong to that mediocre bunch.”,12.185,4.768,“He’s not ordinary like you.”,19.206,7.81,"They are not ordinary, like you —she refers to the Commander's rank; but from the sense she gives to her words, she thinks I am ordinary.",4.067,1.476
1154,She means the Commander's rank.,She meant the status of the Commander.,18.278,7.268,She means the Commander’s rank.,48.549,37.992,"They are not ordinary, like you —she refers to the Commander's rank; but from the sense she gives to her words, she thinks I am ordinary.",8.004,5.251
1155,"But in the other sense, her sense, she thinks I am common.","But in another sense, her sense, she thought I belonged to the mediocre type.",38.601,34.315,"But in another sense, she thinks I am ordinary, in her own way.",41.14,36.695,"They are not ordinary, like you —she refers to the Commander's rank; but from the sense she gives to her words, she thinks I am ordinary.",17.335,14.154
1156,"She is over sixty, her mind's made up.","She was over sixty, all her prejudices firmly entrenched.",23.978,16.59,"Rita is over sixty, her thoughts ossified.",47.495,41.801,She is over sixty years old and her mentality will not change.,28.345,21.402
