line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
634,I shall not fear to sleep in any place where he is not.,"In this castle, there's no place that scares me enough to lose sleep, as long as the landlord isn't there.",6.725,2.462,I will not be afraid to sleep anywhere he is not.,29.698,22.933,I will have no fear of sleeping anywhere he is not.,26.138,19.86
635,I have placed the crucifix over the head of my bed—I imagine that my rest is thus freer from dreams; and there it shall remain.,I believe that just placing a small cross at the head of the bed will allow me to sleep peacefully without fearing any nightmares. And the cross remains there.,8.965,5.876,I hung the cross at the head of my bed - thus I assume my sleep will be free from dreams; the cross will stay there.,18.35,14.114,I have placed the crucifix above the head of my bed because I imagine that my rest is freer from nightmares that way. And there it will remain.,40.754,38.315
636,When he left me I went to my room.,"The Count had just left, and I returned to my room immediately.",18.524,12.571,"When the Count left my side, I went to my room.",45.546,40.896,"When he left me, I headed to my room.",54.275,48.327
637,"After a little while, not hearing any sound, I came out and went up the stone stair to where I could look out towards the South.","A long while later, when I could no longer hear any sound, I quietly went out to the hallway to find the window facing south.",17.355,12.962,"Shortly after, not hearing any sound, I went outside and climbed the stone stairs from which I could look south.",31.164,28.676,"After some time, not hearing any noise, I went out and climbed the stone bleachers from where I could see to the south.",23.873,19.115
638,"There was some sense of freedom in the vast expanse, inaccessible though it was to me, as compared with the narrow darkness of the courtyard.","In contrast to the narrow, dark, and confined space of the castle courtyard, the vast, far-reaching space outside gave me a slight sense of the free sky.",9.42,5.429,"Compared to the narrow darkness of the courtyard, there was a sense of freedom in the vast area I saw, even though it was unattainable.",44.489,42.105,"There was a certain sense of freedom in this vast expanse, although it was inaccessible to me, compared to the narrow darkness of the inner courtyard.",36.301,33.002
639,"Looking out on this, I felt that I was indeed in prison, and I seemed to want a breath of fresh air, though it were of the night.","Nothing compares to breathing in the fresh air at this moment, even though it was still nighttime.",6.632,3.72,"Looking at the view, I truly felt that I was being held in a prison, and despite it being night, I seemed to want to take a breath of fresh air.",32.718,30.162,"Looking outside, I felt without any doubt that I was a prisoner, and it seemed to me that I needed a breath of fresh air, even if it was at night.",27.309,24.511
640,I am beginning to feel this nocturnal existence tell on me.,"Nothing compares to breathing in the fresh air at this moment, even though it was still nighttime.",7.219,2.664,I began to feel that this nocturnal way of life was affecting me badly.,15.048,8.549,I am beginning to feel that this nocturnal existence is affecting me.,48.159,42.503
641,It is destroying my nerve.,"While engrossed in the scenery, I suddenly jolted when I inadvertently noticed my own shadow, and thus the most bizarre and terrifying thoughts flooded my mind.",4.211,1.53,It's getting on my nerves.,22.957,9.652,It is destroying my nerves.,63.894,53.728
642,"I start at my own shadow, and am full of all sorts of horrible imaginings.","While engrossed in the scenery, I suddenly jolted when I inadvertently noticed my own shadow, and thus the most bizarre and terrifying thoughts flooded my mind.",16.032,13.102,"I'm afraid of my own shadow, and my mind is filled with all sorts of terrifying imaginations.",31.224,26.802,"I am scared of my own shadow, and I am filled with all kinds of terrible imaginations.",27.802,23.081
643,God knows that there is ground for my terrible fear in this accursed place!,"Indeed, only God knows that my fears are not unfounded?",15.365,10.55,"God knows, there is ample ground for every kind of horrifying fear in this cursed place!",20.446,14.559,God knows very well that there are reasons for my terrible fear in this damned place!,42.008,37.685
644,"I looked out over the beautiful expanse, bathed in soft yellow moonlight till it was almost as light as day.","I tried to calm myself, gazing at the scenery spreading out before me, under the bright moonlight as if it were daytime.",6.939,2.533,"I looked at the beautiful expanse bathed in the soft, yellow moonlight until it was almost as bright as day.",31.415,25.306,"I looked at the beautiful landscape, bathed in the faint yellow light of the moon, until it was almost like daylight.",17.494,13.224
645,"In the soft light the distant hills became melted, and the shadows in the valleys and gorges of velvety blackness.","Under the pale moonlight, the distant rolling hills seemed to blend with the valleys and ravines, forming a smooth, velvet-like black color.",11.543,7.832,"Under the soft light, the distant hills, the shadows of the valleys, and the velvety black passes melted away.",22.033,17.337,"In the soft twilight, the distant hills melted away, and the shadows were lost in the valleys and hollows of a velvety black.",31.82,27.855
646,The mere beauty seemed to cheer me; there was peace and comfort in every breath I drew.,"That simple beauty helped me calm down, and each cool breeze seemed to bring me peace and a bit of comfort and solace.",9.133,5.066,This simple beauty seemed to have cheered me up; there was peace and comfort in every breath I took.,54.142,51.867,The mere beauty seemed to cheer me up; there was peace and comfort in every breath I inhaled.,77.118,75.91
647,"As I leaned from the window my eye was caught by something moving a storey below me, and somewhat to my left, where I imagined, from the order of the rooms, that the windows of the Count’s own room would look out.","Leaning out the window to look down at the foot of the castle, I accidentally discovered something moving on the lower floor, slightly to the left. From what I knew about the arrangement of the rooms, it seemed that the Count's quarters were right there.",11.706,8.737,"When I leaned out of the window, something moving caught my eye, a floor below, slightly to my left, in the place where I assumed the windows of the Count's own room would be, according to the arrangement of the rooms.",22.191,19.3,"As I leaned against the window, my eye was caught by something moving a floor below and somewhat to my left, where I imagine, by the order of the rooms, the windows of the count's own room would be.",51.975,50.901
648,"The window at which I stood was tall and deep, stone-mullioned, and though weatherworn, was still complete; but it was evidently many a day since the case had been there.","The window where I was leaning out was in a very high position, the frame deep, and the sills were all made of stone, so even if they were damaged over the years, there was nothing particularly noteworthy.",6.589,3.712,"The window I stood at was high, deep, and stone-latticed, and although it was weather-worn, it was still in perfect condition; but it was very clear that the window frame had been here for a long time.",14.429,10.873,"The window in which I was standing was high and deep, carved in stone, and although time and weather had worn it, it was still complete. But evidently, the frame had long since disappeared.",12.581,9.465
649,"I drew back behind the stonework, and looked carefully out.","I stood up straight to avoid being detected, but I did not forget to keep an eye on what was happening below.",5.664,2.071,I pulled back behind the stonework and looked out carefully.,37.2,28.947,I placed myself behind the stone frame and looked intently.,18.411,10.712
650,What I saw was the Count’s head coming out from the window.,"The old count's head just poked out from the window on the lower floor; although I couldn't see his face, I still recognized him by his neck, back, and the unmistakable movements of his two arms, especially his hands - I couldn't be mistaken because I had many occasions to notice his peculiar hands.",6.283,4.5,What I saw was the Count's head sticking out of the window.,46.578,40.896,What I saw was the count's head emerging from the window.,54.287,50.165
651,"I did not see the face, but I knew the man by the neck and the movement of his back and arms.","The old count's head just poked out from the window on the lower floor; although I couldn't see his face, I still recognized him by his neck, back, and the unmistakable movements of his two arms, especially his hands - I couldn't be mistaken because I had many occasions to notice his peculiar hands.",4.847,2.717,"I couldn't see his face, but I recognized the man by his neck and the movement of his back and arms.",57.037,55.158,"I didn't see his face, but I knew it was him by the neck and the movement of his back and arms.",64.7,63.227
652,In any case I could not mistake the hands which I had had so many opportunities of studying.,"The old count's head just poked out from the window on the lower floor; although I couldn't see his face, I still recognized him by his neck, back, and the unmistakable movements of his two arms, especially his hands - I couldn't be mistaken because I had many occasions to notice his peculiar hands.",3.376,1.71,"In any case, it was impossible not to recognize the hands I had so many opportunities to examine.",27.373,21.576,"In any case, I couldn't mistake those hands, which I had studied on so many occasions.",21.028,15.936
653,"I was at first interested and somewhat amused, for it is wonderful how small a matter will interest and amuse a man when he is a prisoner.","At first, I felt both intrigued and amused to be spying like that, because indeed there was nothing amusing or intriguing for a prisoner in normal times.",8.197,4.522,This situation first caught my interest and then somehow amused me; it's amazing how even such a small matter can catch and amuse one's interest when one is a captive.,8.757,4.966,"At first, I showed interest and was even somewhat entertained, for it is wonderful how a small thing can interest and entertain a man who finds himself imprisoned.",25.29,22.169
654,"But my very feelings changed to repulsion and terror when I saw the whole man slowly emerge from the window and begin to crawl down the castle wall over that dreadful abyss, face down with his cloak spreading out around him like great wings.","However, all my initial feelings were quickly replaced by a sense of disgust and horror when I saw the old count slowly slither out of the window and begin to crawl along the castle wall. He kept crawling like that over the dizzying abyss, his black cloak spread wide like bat wings.",19.704,17.911,"But when I saw the man slowly emerging from the window, descending down the castle wall into the terrifying void, his cloak spread around him like wide wings, crawling face down, my feelings turned to disgust and horror.",21.03,18.276,"But my own sensations turned to repulsion and terror when I saw the entire man slowly emerge from the window and begin to crawl down the castle wall, over the deep abyss, head downwards with his cloak spread out over him like great wings.",56.202,55.26
655,At first I could not believe my eyes.,I truly couldn't believe my eyes.,40.168,32.668,"At first, I couldn't believe my eyes.",46.386,36.889,"At first, I couldn't believe my eyes.",46.386,36.889
656,"I thought it was some trick of the moonlight, some weird effect of shadow; but I kept looking, and it could be no delusion.","At first, I thought I was dazzled by the moonlight or confused by some shadow, but when I strained my eyes to look more closely, I realized I was not mistaken.",7.154,3.931,"I thought it was some kind of trick played by the moonlight, a strange effect of the shadow; but I kept looking; it couldn't be an optical illusion.",35.933,33.539,"I thought it was a trick of the moonlight, some malevolent effect of shadows. But I kept looking and it couldn't be any illusion.",40.728,38.199
657,"I saw the fingers and toes grasp the corners of the stones, worn clear of the mortar by the stress of years, and by thus using every projection and inequality move downwards with considerable speed, just as a lizard moves along a wall.",I could clearly see the fingers and toes gripping tightly onto the edges of the stones whose mortar had been eroded by time. He crawled swiftly down the deep wall.,10.6,8.18,"I saw his fingers and toes grasping the edges of the stones, whose mortar had worn away over the years, and thus, like a lizard moving on the wall, he used every protrusion and roughness to make his way down.",15.288,12.048,"I saw how the fingers of his hands and feet gripped the corners of the stones, clearly worn from the mortar by the passage of years, and thus using every projection and irregularity, they moved downward at a considerable speed, in the same way a lizard walks on walls.",30.773,29.234
658,"What manner of man is this, or what manner of creature is it in the semblance of man?","Is he a superhuman being, or a monster in human disguise?",8.492,4.534,"What kind of person is this, or what kind of creature in the guise of a human?",29.915,25.267,"What kind of man is this, or what kind of being with the appearance of a man?",38.893,35.482
659,I feel the dread of this horrible place overpowering me; I am in fear—in awful fear—and there is no escape for me; I am encompassed about with terrors that I dare not think of....,"The scene unfolding right before my eyes made me feel more horrified than ever, I was scared... I was terrified to the point of panic... and I couldn't help but flee...",8.423,6.07,I feel that the horror of this dreadful place has deeply affected me; I am in fear -great fear- and there is no escape for me; I am surrounded by fears that I dare not even think about...,39.962,38.41,"I feel that the terror of this horrible place is overcoming me; I am afraid, very afraid, that there may be no possible escape for me. I am surrounded by such terrors that I do not dare to think about them...",21.579,18.837
660,15 May.,• May 15,57.735,34.668,15 May. - I saw the Count slipping out like a lizard once again.,13.527,9.104,May 15th.,57.735,34.668
661,—Once more have I seen the Count go out in his lizard fashion.,I was stunned to see the old count continue to crawl like a lizard.,10.512,3.93,15 May. - I saw the Count slipping out like a lizard once again.,12.223,6.437,"Once again, I saw the Count slither like a lizard.",13.418,7.209
662,"He moved downwards in a sidelong way, some hundred feet down, and a good deal to the left.",He crawled along the wall in a slightly diagonal line to the left.,17.461,13.327,"He was moving sideways, descending about thirty meters down and quite a bit to the left.",18.834,13.939,"He walked downward, slightly sideways, for about a hundred feet and veered to the left.",20.94,15.749
663,He vanished into some hole or window.,Then he suddenly slipped into a hole or some kind of window.,17.516,10.049,He disappeared into a hole or a window.,25.099,14.924,There he disappeared into a hole or window.,42.211,33.032
664,"When his head had disappeared, I leaned out to try and see more, but without avail—the distance was too great to allow a proper angle of sight.","When I could no longer see his head, I dared to lean out further to get a clearer view of his path, but I didn't discover anything new, as the hole or window was too far from where I stood.",6.916,3.959,"When his head vanished from sight, I leaned out to see more, but it was no use - the distance was too great to allow a proper viewing angle.",46.816,44.98,"When his head had vanished, I leaned out trying to see more, but to no avail, as the distance was too great to provide me with a favorable viewing angle.",34.671,32.413
665,"I knew he had left the castle now, and thought to use the opportunity to explore more than I had dared to do as yet.","However, I was certain of one thing: the count had left the castle, and now I could do something I hadn't dared to do before: take the opportunity to explore the castle.",20.523,17.626,"I knew he had left the castle, and I thought of using this opportunity to explore more than I had dared so far.",51.797,50.097,"But by then I already knew he had left the castle, and I thought I should take the opportunity to explore more than I had dared to see until then.",47.394,45.747
666,"I went back to the room, and taking a lamp, tried all the doors.","I went to the middle of the room, grabbed the lamp, and tried to open all the doors.",28.592,22.649,"I returned to the room, took the lamp, and tried all the doors.",46.108,42.059,"I returned to the room, and taking a lamp, I tried all the doors.",72.634,70.859
667,"They were all locked, as I had expected, and the locks were comparatively new; but I went down the stone stairs to the hall where I had entered originally.","As I suspected, every door was tightly locked, and from what I could see, the locks were relatively new. I went down the stairs, walked along the hallway through the door I had entered on my first night at the castle.",14.81,11.692,"As I had guessed, they were all locked, and the locks were relatively new; but I went down the stone stairs to the hall where I had first entered.",70.558,69.596,"All were locked, just as I had expected, and the locks were comparatively new. Then, I descended the stone steps to the corridor where I had originally entered.",44.187,42.218
668,"I found I could pull back the bolts easily enough and unhook the great chains; but the door was locked, and the key was gone!","I found that I could easily open the door latches and remove the chain, but the door was tightly locked, and of course, the key was no longer in the lock.",19.023,15.069,"I found that I could easily pull the bolts and remove the huge chains, but the door was locked and there was no key!",24.586,20.618,I found that I could easily enough remove the bolts and unlock the large chains; but the door was firmly locked and there was no key!,29.556,26.065
669,"That key must be in the Count’s room; I must watch should his door be unlocked, so that I may get it and escape.","Surely the key was kept in the count's room, and so I needed to seize the opportunity, when his room door was unlocked, to sneak in, steal the key, and escape.",9.317,6.364,That key must be in the Count's room; I must watch for a time when the door to his room is not locked so I can take the key and escape.,32.235,29.967,"The key must be in the count's room. I have to watch in case his door is unlocked, so that I can get it and escape.",41.902,39.616
670,"I went on to make a thorough examination of the various stairs and passages, and to try the doors that opened from them.","I continued to meticulously inspect each corridor, each staircase, and tried opening all the doors I encountered along the way.",9.126,5.077,"I continued to carefully examine various stairs and corridors, trying the doors that opened onto them.",20.03,15.785,I continued to make a thorough examination of various staircases and passages and pressed all the doors that were before them.,32.347,29.059
671,"One or two small rooms near the hall were open, but there was nothing to see in them except old furniture, dusty with age and moth-eaten.","The doors of one or two small rooms facing the central corridor were unlocked, but inside there was nothing noteworthy except for some old dusty wooden furniture and a few fabric-covered armchairs that had been badly gnawed by termites.",16.941,14.271,"A few small rooms near the hall had open doors, but inside there was nothing to see except old, moth-eaten furniture covered in years of dust.",33.174,30.293,"One or two rooms near the corridor were open, but there was nothing in them, nothing to see except old furniture, dusty from the wind and moth-eaten.",48.299,46.131
672,"At last, however, I found one door at the top of the stairway which, though it seemed to be locked, gave a little under pressure.","Finally, upon reaching the top of a staircase, I came across a door that at first glance seemed tightly locked, but when I gave it a gentle push, it budged slightly.",10.092,6.898,"But finally, at the top of a staircase, I found a door that, although it appeared to be locked, opened with a bit of force.",24.777,21.324,"Finally, however, I found a door at the end of the staircase, which, although it seemed to be locked, gave way a little under pressure.",50.261,48.409
673,"I tried it harder, and found that it was not really locked, but that the resistance came from the fact that the hinges had fallen somewhat, and the heavy door rested on the floor.","Continuing to push harder, I realized that the door was indeed not locked; it just resisted my push a bit because the hinges were somewhat loose, causing the door to sag close to the floor.",10.025,6.91,"I pushed harder and saw that it was not truly locked, the resistance came from the hinges somehow dropping, and the heavy door was resting on the ground.",30.827,28.834,"I pushed it harder and discovered that it was not actually locked, but the resistance came from the hinges having sagged a bit and the heavy door resting on the floor.",34.995,32.961
674,"Here was an opportunity which I might not have again, so I exerted myself, and with many efforts forced it back so that I could enter.","This might be a unique opportunity that I must seize. After a few attempts of mustering my strength, I managed to open the door.",6.846,3.525,"This was an opportunity that might not come again, so after using all my strength and many attempts, I pushed it back enough to get inside.",15.162,11.392,"There was an opportunity that might well be unique, so I made a supreme effort, and after many attempts, I forced it back so that I could enter.",37.876,35.714
675,I was now in a wing of the castle further to the right than the rooms I knew and a storey lower down.,"I was standing in an annex of the castle, which was slightly to the right and below the rooms I had previously explored.",18.983,14.834,"Now, I was in the right wing of the castle, one floor below the rooms I knew.",28.558,24.679,I found myself at that moment in a wing of the castle much further to the right than the rooms I knew and a floor lower.,58.037,56.493
676,"From the windows I could see that the suite of rooms lay along to the south of the castle, the windows of the end room looking out both west and south.","Looking through the window, I saw the rooms stretching along the southern side of the castle, with the windows of the last room facing both south and west.",21.246,17.92,"From the window, I could see that the connected rooms extended along the south wing of the castle, with the room at the end facing both west and south.",36.636,34.239,"From the windows, I could see that the series of rooms were situated along the south side of the castle, with the windows of the last room facing both east and south.",35.609,33.04
677,"On the latter side, as well as to the former, there was a great precipice.",Both sides overlooked a deep abyss.,3.99,1.622,"As on the first side, there was a deep chasm on the second side as well.",27.5,21.043,"On that last side, as well as the previous one, there was a great precipice.",57.602,55.0
678,"The castle was built on the corner of a great rock, so that on three sides it was quite impregnable, and great windows were placed here where sling, or bow, or culverin could not reach, and consequently light and comfort, impossible to a position which had to be guarded, were secured.","The castle was built right at the corner of a large mountain peak, so much so that all three sides were inaccessible; similarly, the windows were positioned very high on the walls, making them invulnerable to weapons like bows, catapults, and conventional firearms, which couldn't reach them. The high position of the windows gave part of the castle a more airy and pleasant atmosphere.",12.105,10.247,"The castle was built on the corner of a large rock, making it quite impregnable from three sides, and the large windows were placed where no slingshot, arrow, or rifle could reach, thus providing light and comfort impossible for a place that needed to be defended.",25.733,24.165,"The castle was built on the corner of a large rock, making it almost impregnable on three of its sides, and large windows were placed here where neither wave, nor bow, nor culverin could reach, thus ensuring light and comfort to a position that had to be guarded.",34.443,33.122
679,"To the west was a great valley, and then, rising far away, great jagged mountain fastnesses, rising peak on peak, the sheer rock studded with mountain ash and thorn, whose roots clung in cracks and crevices and crannies of the stone.",To the east lay a valley deep at the foot of towering and steep mountains.,1.778,0.936,"To the west, there was a wide valley and behind it, in the distance, rows of sharp-peaked mountains rising summit upon summit, with rowan trees and thorny bushes clinging to the cracks, crevices, and fissures in the rock.",8.408,5.721,"To the west, there was a great valley, and then, rising far away, a large chain of jagged mountains, rising peak to peak, where the bare stone was dotted with rowan trees and brambles, whose roots clung to the crevices, cracks, and fissures of the rocks.",33.78,32.471
680,"This was evidently the portion of the castle occupied by the ladies in bygone days, for the furniture had more air of comfort than any I had seen.","Surely, in the old days, these rooms were the quarters of the ladies, because all the furniture here seems to be more comfortable compared to what I have seen in other rooms.",8.208,4.717,This part of the castle was evidently inhabited in the past because the furniture had a more comfortable air than what I had seen before.,16.644,12.989,"This was evidently the portion of the castle occupied in days past by the ladies, as the furniture had a more comfortable air than I had seen until then.",43.109,40.836
681,"The windows were curtainless, and the yellow moonlight, flooding in through the diamond panes, enabled one to see even colours, whilst it softened the wealth of dust which lay over all and disguised in some measure the ravages of time and the moth.","The windows had no curtains, so the clear moonlight filtered through the glass, allowing me to easily distinguish the colors of the objects in the room, even though everything was blurred by the dust of time.",6.24,3.521,"There were no curtains on the windows, and the yellow moonlight streaming through the diamond-shaped window panes weakened the layer of dust covering everything, somewhat concealing the damage caused by time and moths, making it possible to see colors.",15.275,12.739,"The windows had no curtains, and the yellow moonlight reflecting in the diamond-shaped hollows allowed even the colors to be distinguished, while it softened the amount of dust that lay over everything and somewhat disguised the effects of time and moths.",18.453,15.866
682,"My lamp seemed to be of little effect in the brilliant moonlight, but I was glad to have it with me, for there was a dread loneliness in the place which chilled my heart and made my nerves tremble.","The lamp in my hand suddenly became useless under the moonlight, but it still somewhat made me feel at ease, as it was clear that I was alone, a loneliness that made my heart tighten with a vague fear.",9.432,6.489,"Under the bright moonlight, my lamp seemed almost useless, but I was glad to have it with me because there was a dreadful loneliness in this place that chilled my blood and unnerved me.",33.853,32.162,"My lamp had little effect in the bright moonlight, but I was glad to have it with me, for there was a gloomy solitude in the place that made my heart and nerves tremble.",54.391,53.401
683,"Still, it was better than living alone in the rooms which I had come to hate from the presence of the Count, and after trying a little to school my nerves, I found a soft quietude come over me.","However, it was better to be alone like this than to have the old count in the room. A bit of rational effort along with the comfort of the lamp in my hand helped me calm down.",11.928,8.83,"Still, it was better than being alone in the rooms I had come to hate due to the Count's presence, and after trying to steady my nerves a bit, I felt a soft peace settle over me.",38.481,36.729,"Despite everything, it was better than living alone in the rooms I had come to hate due to the presence of the count, and after trying a bit to calm my nerves, I felt overwhelmed by a gentle tranquility.",56.717,55.725
684,"Here I am, sitting at a little oak table where in old times possibly some fair lady sat to pen, with much thought and many blushes, her ill-spelt love-letter, and writing in my diary in shorthand all that has happened since I closed it last.","I sat down by a small oak table, where once a beautiful woman must have sat, dreamily and bashfully writing flowing but clumsy love letters. I sat thinking back on the diary pages that recorded everything that had happened to me.",4.811,2.447,"Here I am, sitting at a small oak table where, in old times, a lovely lady might have penned a love letter full of spelling mistakes, blushing as she thought long and hard, writing in shorthand in my journal about what has happened since I last closed it.",25.608,23.831,"And here I am, sitting at a small oak table where in ancient times some beautiful lady used to take up the pen, with many thoughts and more blushes, to poorly write her love letter, writing in my diary in shorthand everything that has happened since I last closed it.",36.981,35.636
685,It is nineteenth century up-to-date with a vengeance.,Shorthand is indeed a nineteenth-century advancement!,14.433,5.869,"This is the nineteenth century, as updated as it can be.",14.551,7.769,"It is the 19th century, very modern, with all its soul.",13.448,7.142
686,"And yet, unless my senses deceive me, the old centuries had, and have, powers of their own which mere “modernity” cannot kill.","Indeed, each century has its own distinct powers that modernism cannot extinguish...",4.938,1.839,"Yet, if my senses do not deceive me, the old times had their own unique powers that ""modernity"" could not kill, and still do.",22.388,18.768,"And yet, unless my senses deceive me, past centuries had and have peculiar powers of their own, which mere ""modernity"" cannot kill.",50.004,47.85
687,Later: the Morning of 16 May.,"• May 16, morning",17.355,7.715,Later: the morning of May 16.,65.006,58.143,Later: morning of May 16.,29.97,18.52
688,"—God preserve my sanity, for to this I am reduced.","God wants me to maintain my mental balance at this moment, because that is all I have left.",8.138,2.997,"- My God, keep my mind safe, because in the end, I have fallen to this state.",9.199,4.78,"God keep me sane, for this is what I am reduced to.",21.389,14.95
689,Safety and the assurance of safety are things of the past.,"For me, safety, or ensuring safety, is a thing of the past.",22.75,16.944,Security and the assurance of security are things of the past.,66.779,63.405,"Safety, and confidence in safety, are things of the past.",46.907,42.118
690,"Whilst I live on here there is but one thing to hope for, that I may not go mad, if, indeed, I be not mad already.","In the remaining weeks of living here, I can only hope that I do not become a madman.",6.64,3.716,"During my time here, there is only one thing to wish for: Not to go mad, that is, if I am not already mad.",15.471,11.684,"As long as I live here, there is only one thing to wish for, and that is that I do not go mad, if I am not mad already.",30.225,27.208
691,"If I be sane, then surely it is maddening to think that of all the foul things that lurk in this hateful place the Count is the least dreadful to me; that to him alone I can look for safety, even though this be only whilst I can serve his purpose.","And if I can keep a sound mind, I will surely panic at the thought that among all the threats surrounding me here, the presence of the count is the least of them!",10.64,8.843,"If I am in my right mind, it is truly maddening to think that among the horrible things lurking in this hateful place, the least terrifying for me is the Count, and that as long as I work for his purpose, the only person I can go to for safety is the Count.",16.216,13.803,"If I am sane, then it is certainly maddening to think that of all the rotten things that crawl in this hateful place, the count is the least dreadful to me; that only in him can I seek safety, even if it is only as long as I can serve his purposes.",42.966,41.838
692,Great God! merciful God!,Oh God! Oh merciful God!,40.615,30.739,"Oh, Almighty God! Merciful God!",57.799,51.697,"Great God, merciful God!",48.549,37.992
693,"Let me be calm, for out of that way lies madness indeed.","Help me to stay calm, for if calmness leaves me, it will surely give way to madness!",12.737,8.475,"Help me stay calm, because straying from this path truly means going mad.",11.822,6.25,"Give me calm, for in that direction madness surely awaits me.",19.288,13.159
694,I begin to get new lights on certain things which have puzzled me.,"Help me to stay calm, for if calmness leaves me, it will surely give way to madness!",6.184,2.277,I am beginning to gain clarity on certain matters that previously confused me.,15.577,8.889,I am beginning to see new lights on certain things that previously perplexed me.,35.467,30.13
695,Up to now I never quite knew what Shakespeare meant when he made Hamlet say:—,"At this moment, when I feel like my mind is about to go insane or at least has just gone through a harmful shock, I can only entrust myself to the diary: the diary will be my guide.",3.429,1.235,"Until now, I had never fully understood what Shakespeare meant when he had Hamlet say these words:",29.099,24.405,Until now I did not truly understand what Shakespeare meant when he made Hamlet say:,54.656,52.18
696,“My tablets!,"At this moment, when I feel like my mind is about to go insane or at least has just gone through a harmful shock, I can only entrust myself to the diary: the diary will be my guide.",0.0,0.0,My tablets!,68.659,55.032,"""My notebooks, quickly, my notebooks!",12.185,4.768
697,"quick, my tablets!","At this moment, when I feel like my mind is about to go insane or at least has just gone through a harmful shock, I can only entrust myself to the diary: the diary will be my guide.",2.884,1.039,Quickly! My tablets!,49.492,39.764,"""My notebooks, quickly, my notebooks!",19.071,10.553
698,"’Tis meet that I put it down,” etc.,","At this moment, when I feel like my mind is about to go insane or at least has just gone through a harmful shock, I can only entrust myself to the diary: the diary will be my guide.",3.429,1.235,I must write these down... 11,11.491,4.496,"it is essential that you write it"", etc.,",21.834,14.991
699,"for now, feeling as though my own brain were unhinged or as if the shock had come which must end in its undoing, I turn to my diary for repose.","At this moment, when I feel like my mind is about to go insane or at least has just gone through a harmful shock, I can only entrust myself to the diary: the diary will be my guide.",5.251,2.675,"Now I feel as if my mind has lost its balance or as if the shock that should end its ruin has come, and I turn to my journal for peace.",23.783,20.945,"Well now, feeling as if my brain were deranged or as if the blow that will end in its disorder had arrived, I turn to my diary seeking rest.",36.804,34.503
700,The habit of entering accurately must help to soothe me.,Detailing everything I discover will be a way for me to console myself.,9.953,3.737,The habit of writing everything down completely will comfort me.,24.618,17.542,The habit of noting everything meticulously should help me to calm down.,20.83,14.212
701,"The Count’s mysterious warning frightened me at the time; it frightens me more now when I think of it, for in future he has a fearful hold upon me.","The mysterious warning of the old count made me fearful from the moment he spoke, and now, thinking back, I feel even more terrified because I know this strange man will have a terrible influence on me.",6.436,3.524,"Kont's mysterious warning had frightened me at the time; now, thinking about it, it scares me even more because he will have great authority over me in the future.",23.329,20.337,"The mysterious warning from the count scared me; but it scares me more now when I think about it, for in the future it has a terrifying power over me.",30.411,27.731
702,I shall fear to doubt what he may say!,What I need to do now is not to take his words too seriously!,9.941,3.716,I will be afraid to doubt what he might say in the future!,27.226,20.448,I will doubt everything he tells me!,15.296,6.082
703,When I had written in my diary and had fortunately replaced the book and pen in my pocket I felt sleepy.,"Having finished writing the recent diary entries and putting the paper and pen into my pocket, I suddenly felt my eyes grow heavy with sleep.",9.135,5.055,"After writing in my journal and fortunately putting the notebook and pen in my pocket, I felt sleepy.",34.889,31.371,"Once I had written in my diary and put the pen and the book back in my pocket, I felt drowsy.",40.453,37.223
704,"The Count’s warning came into my mind, but I took a pleasure in disobeying it.","Of course, I did not forget the count's warning, but for some reason, I still liked not following his words.",8.01,4.141,"I remembered the Count's warning, but I enjoyed defying him.",14.394,9.883,"I immediately remembered the count's warning, but it was a pleasure to disobey it.",15.112,8.808
705,"The sense of sleep was upon me, and with it the obstinacy which sleep brings as outrider.","The bright moonlight seemed so gentle and kind to me, and the vast, expansive scenery outside also seemed to want to comfort and soothe me, giving me a sense of the free sky.",7.805,5.245,"The feeling of sleep had settled over me, and stubbornness had come along as sleep's servant.",15.529,10.695,"The feeling of sleep had numbed me, and with it the obstinacy that sleep brings like a stranger.",40.023,36.571
706,"The soft moonlight soothed, and the wide expanse without gave a sense of freedom which refreshed me.","The bright moonlight seemed so gentle and kind to me, and the vast, expansive scenery outside also seemed to want to comfort and soothe me, giving me a sense of the free sky.",9.657,7.088,"The soft moonlight was soothing me, and the vastness outside was giving me a sense of freedom that delighted me.",26.998,21.626,"The soft moonlight calmed me, and the vast expanse outside gave me a sense of freedom that refreshed me.",32.193,26.182
707,"I determined not to return to-night to the gloom-haunted rooms, but to sleep here, where, of old, ladies had sat and sung and lived sweet lives whilst their gentle breasts were sad for their menfolk away in the midst of remorseless wars.","I decided not to return to my room but to sleep right here, where people still speculate about the presence of noble ladies of the past and where they used to gather to sing and alleviate the sadness of a luxurious but dull life, as their husbands were always away in distant lands due to endless and deadly wars.",8.943,6.88,"Tonight, I decided not to return to those gloomy rooms and to sleep in this room where, in old times, ladies with sensitive hearts would sit and sing in sorrow because their men were far away in merciless wars, and they lived sweet lives.",10.67,7.997,"I made the decision not to return that night to the rooms filled with horrors, but to sleep here where, in the past, ladies had sat and sung and lived sweet lives while their gentle breasts saddened for the men away in bloody wars.",38.217,36.724
