line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
498,"“I have no wish to take life, not even human life,” repeated Boxer, and his eyes were full of tears.","""I did not mean to kill, not even to kill a person,"" the Warrior kept repeating, eyes filled with tears.",11.543,7.832,"""I don't want to take anyone's life,"" said Boxer. His eyes were filled with tears.",13.403,9.431,"—I do not wish to take a life, not even a human one —repeated Boxer with his eyes full of tears.",29.72,25.88
499,“Where is Mollie?” exclaimed somebody.,"""Where's Mollie?"", someone asked.",19.071,10.553,"At that moment, someone shouted, ""Where is Mollie?""",16.854,11.499,—Where is Mollie? —someone inquired.,30.987,22.772
500,Mollie in fact was missing.,"Indeed, Mollie was nowhere to be seen.",16.037,6.275,"Indeed, Mollie was missing.",42.729,32.467,"Indeed, Mollie was missing.",42.729,32.467
501,"For a moment there was great alarm; it was feared that the men might have harmed her in some way, or even carried her off with them.","At first, they were very worried, fearing that Mollie might have been injured or captured by the humans.",6.228,3.236,"Suddenly, there was chaos. Had something happened to her? Could the men have kidnapped Mollie?",6.805,3.817,"For a moment there was great alarm; it was feared that the men had harmed her in some way, or perhaps had taken her with them.",69.184,68.223
502,"In the end, however, she was found hiding in her stall with her head buried among the hay in the manger.","Eventually, she was found hiding in the horse stable, her head buried in a pile of straw.",30.99,27.864,"After a long search, they found Mollie in the barn; she had hidden in her stall, burying her head in the hay in the manger.",28.303,25.19,"In the end, they found her hiding in her stall, in the stable, with her head buried in the hay of the manger.",37.082,33.742
503,She had taken to flight as soon as the gun went off.,She had fled as soon as she heard the gunshots.,22.327,15.909,She had bolted as soon as the guns went off.,38.671,31.531,She had run away as soon as the gunshot was fired.,31.219,24.107
504,"And when the others came back from looking for her, it was to find that the stable-lad, who in fact was only stunned, had already recovered and made off.","While the animals were searching for Mollie, the stable boy regained consciousness and escaped.",3.552,1.323,"When those who went to look for Mollie returned to the yard, they saw that the groom was nowhere to be found. Apparently, the young man they thought was dead had only fainted; he had come to later and made a run for it.",5.539,3.024,"And, when the others returned from their search, they found that the stable boy, who was actually only stunned, had recovered and fled.",18.426,14.403
505,"The animals had now reassembled in the wildest excitement, each recounting his own exploits in the battle at the top of his voice.","The animals had gathered in full, they were extremely excited, and competed to speak.",9.428,6.324,"The animals had reunited with wild enthusiasm, shouting at the top of their lungs as they recounted to each other the heroics they had shown in the battle.",19.786,15.625,"The animals gathered very excitedly, each one loudly recounting their exploits in the battle.",16.299,12.463
506,An impromptu celebration of the victory was held immediately.,The victory celebration was organized immediately.,21.67,13.391,They immediately organized a ceremony right then and there to celebrate the victory.,12.718,6.754,"Immediately, an impromptu celebration of the victory took place.",54.489,49.617
507,"The flag was run up and ‘Beasts of England’ was sung a number of times, then the sheep who had been killed was given a solemn funeral, a hawthorn bush being planted on her grave.","The flag was raised and they sang ""Beasts of England"" several times, then they held a funeral for the fallen sheep and planted a hawthorn bush on its grave.",13.237,10.26,"They hoisted the flag and sang ""Beasts of England"" several times. Then, they held a solemn burial ceremony for the sheep they had lost in the battle, planting a hawthorn sapling over its grave.",8.099,4.691,"The flag was raised and ""Beasts of England"" was sung several times, and then a solemn burial was given to the sheep that died in the action, with a hawthorn branch planted over its grave.",11.671,8.197
508,"At the graveside Snowball made a little speech, emphasising the need for all animals to be ready to die for Animal Farm if need be.","Snowball gave a speech right next to the fallen warrior's grave, emphasizing that every animal must be ready to sacrifice for Animal Farm when needed.",14.243,10.541,"Snowball, giving a short speech at the grave, emphasized that if necessary, all animals should be ready to die for Animal Farm.",31.385,28.394,"At this event, Snowball gave a speech, emphasizing the need for all animals to be willing to die for ""Animal Farm,"" if necessary.",32.751,29.907
509,"The animals decided unanimously to create a military decoration, “Animal Hero, First Class,” which was conferred there and then on Snowball and Boxer.","The animals unanimously decided to establish a reward for the recent feats, which was the title of First Class Animal Hero. This title was immediately awarded to Snowball and Boxer.",15.793,11.825,"The animals unanimously decided to establish a military decoration. The ""First Class Hero Animal"" medal was immediately awarded to Snowball and Boxer right there.",15.959,12.003,"The animals unanimously decided to create a military decoration: ""Animal Hero, First Class,"" which was immediately awarded to Snowball and Boxer.",40.728,38.199
510,"It consisted of a brass medal (they were really some old horse-brasses which had been found in the harness-room), to be worn on Sundays and holidays.",The reward was a bronze medal (which was actually a piece of brass found in the harness room) to be worn on holidays and Sundays.,19.261,14.92,"These brass medals (actually, old horse trappings they found in the room where the harnesses were kept) were to be worn on Sundays and holidays.",32.986,30.51,"It consisted of a bronze medal (in reality, some bronze horse trappings found in the harness-room), which was to be worn on Sundays and holidays.",50.787,49.032
511,"There was also “Animal Hero, Second Class,” which was conferred posthumously on the dead sheep.",The title of Second Class Animal Hero was awarded to the sheep that had sacrificed itself.,10.596,5.562,"The sheep that had lost its life in the battle was deemed worthy of the ""Second Class Hero Animal"" medal.",8.7,4.505,"They also created the ""Animal Hero, Second Class,"" which was posthumously awarded to the dead sheep.",35.979,32.282
512,There was much discussion as to what the battle should be called.,They argued for a long time about what to name the victory.,11.572,4.369,The name of the war was discussed at length.,10.584,4.091,There was much discussion about the name that should be given to the battle.,30.62,23.505
513,"In the end, it was named the Battle of the Cowshed, since that was where the ambush had been sprung.","Finally, they decided to call it the Cow Shed Campaign because the ambush took place in a cow shed.",8.692,4.517,"In the end, it was decided to call it the ""Battle of the Cowshed""; the ambushing animals had launched their attack from there.",29.919,27.196,"In the end, it was called the ""Battle of the Cow Shed,"" as it was there where the ambush took place.",32.419,29.154
514,"mr Jones’s gun had been found lying in the mud, and it was known that there was a supply of cartridges in the farmhouse.","They found Mr. Jones's gun in the mud, and there were still bullets available in the camp.",20.884,17.475,Mr. Jones's gun was found in the mud. They knew there were a few boxes of cartridges in the farmhouse.,28.919,25.753,"Mr. Jones's shotgun was found in the mud, and it was known that there were shells in the house.",41.661,39.629
515,"It was decided to set the gun up at the foot of the Flagstaff, like a piece of artillery, and to fire it twice a year — once on October the twelfth, the anniversary of the Battle of the Cowshed, and once on Midsummer Day, the anniversary of the Rebellion.","The gun was placed at the foot of the flagpole, as if it were a cannon in other places, and they would fire it twice a year, once on the summer solstice to celebrate the Uprising, and again on the twentieth of October to celebrate the Victory. George Orwell Animal Farm",20.038,18.121,"It was decided that the gun, like a cannon, would be placed at the base of the flagpole and that a ceremonial shot would be fired twice a year, once on October 12th, the anniversary of the Battle of the Cowshed, and the other on Midsummer Day, the anniversary of the Rebellion.",44.672,43.66,"It was decided to place the shotgun at the foot of the flagpole, as if it were a piece of artillery, and to fire it twice a year; once on October fourth, the anniversary of the ""Battle of the Cow Shed,"" and the other on Midsummer Day, the anniversary of the Rebellion.",53.504,52.716
516,Chapter 5,Chapter 5,100.0,100.0,Fifth Chapter,70.711,50.0,V,0.0,0.0
517,"As winter drew on, Mollie became more and more troublesome.","The closer it got to winter, the more irritable Mollie became.",15.229,8.131,"As winter approached, Mollie was acting even stranger.",17.492,10.275,"As winter approached, Mollie became more and more troublesome.",70.087,67.747
518,"She was late for work every morning and excused herself by saying that she had overslept, and she complained of mysterious pains, although her appetite was excellent.","Every morning she was late for work, claiming she overslept; in addition, she complained of strange illnesses, although she ate like a horse.",23.304,19.893,"Every morning she came to work late, apologizing by saying she had overslept, and despite having a good appetite, she complained of some inexplicable pains.",24.348,20.763,"She arrived late to work in the mornings with the excuse that she had overslept, complaining of mysterious ailments, even though her appetite was excellent.",29.571,26.963
519,"On every kind of pretext she would run away from work and go to the drinking pool, where she would stand foolishly gazing at her own reflection in the water.","She often found ways to shirk work and run to the pond, standing there gazing at her reflection.",9.445,6.578,"She would make up an excuse to avoid work, go to the trough, and watch her reflection in the water foolishly.",16.602,12.925,"With any excuse, she would escape from work to go to the drinking pool, where she would stand staring at her reflection in the water like a fool.",43.244,41.384
520,But there were also rumours of something more serious.,"But according to rumors, she had much more serious flaws.",14.991,8.054,But there were also more serious rumors circulating around.,41.326,32.467,But there were also rumors of something more serious.,69.993,65.804
521,"One day, as Mollie strolled blithely into the yard, flirting her long tail and chewing at a stalk of hay, Clover took her aside.","One day, as she was strolling in the yard, casually wagging her long tail and chewing a mouthful of grass, Mrs. Fat pulled her aside and said:",27.622,24.753,"One day, when Mollie entered the yard cheerfully with a straw in her mouth, wagging her tail, Clover pulled her aside.",15.417,11.638,"One day, as Mollie was cheerfully entering the yard, swishing her long tail and chewing on a stalk of hay, Clover called her aside.",52.302,50.284
522,"“Mollie,” she said, “I have something very serious to say to you.","""Mollie, I have a few things to say to you.",29.409,24.973,"""Look, Mollie,"" he said, ""I have something very serious to tell you.",29.53,24.942,"—Mollie —he said to her—, I have something very serious to tell you.",34.066,28.94
523,This morning I saw you looking over the hedge that divides Animal Farm from Foxwood.,This morning I saw you standing by the fence between Animal Farm and Foxwood Farm.,34.019,28.788,"This morning, I saw you looking over the fence that separates Animal Farm from Foxwood Farm.",48.559,45.047,"This morning I saw you looking over the hedge that separates ""Animal Farm"" from Foxwood.",64.864,62.686
524,One of mr Pilkington’s men was standing on the other side of the hedge.,On the other side of the fence was someone from Pilkington's farm.,39.052,35.064,"On the other side of the fence, there was one of Mr. Pilkington's men.",42.692,38.539,One of Mr. Pilkington's men was on the other side of the hedge.,63.985,61.047
525,"And — I was a long way away, but I am almost certain I saw this — he was talking to you and you were allowing him to stroke your nose.","Even though I was very far away, I am certain that he was talking to you, I saw it clearly, and you let him stroke your cheeks.",22.224,18.718,"Although I was very far away, I am almost certain that I saw him talking to you and you didn't object to him stroking your nose.",28.367,25.613,"And I was at a certain distance, but I am almost sure I saw you: he was talking to you and you were allowing him to pet you.",48.186,46.596
526,"What does that mean, Mollie?”","Mollie, what is the meaning of this?""",15.353,5.934,"What does this mean, Mollie?""",50.87,41.113,"What does that mean, Mollie?",86.688,86.688
527,“He didn’t!,"""He didn't clap!"" ""You weren't standing there!",8.914,3.386,"""No! He didn't stroke my nose or anything!"" shouted Mollie. ""I didn't do such a thing!""",4.304,1.573,—He did nothing!,31.947,15.974
528,I wasn’t!,"That didn't happen!""",24.028,10.682,"""Lies!""",31.947,15.974,I wasn't there! It's not true!,16.516,6.567
529,"It isn’t true!” cried Mollie, beginning to prance about and paw the ground.","- Mollie screamed, her legs jumping up and pounding loudly on the ground.",15.07,10.181,She was stamping her feet and scratching the ground with them.,9.883,5.31,"—shouted Mollie, prancing and kicking the ground.",13.186,9.602
530,“Mollie!,"""Mollie, look straight into my eyes!",12.185,4.768,"""Mollie!",48.549,27.516,—Mollie!,70.711,50.0
531,Look me in the face.,"""Mollie, look straight into my eyes!",12.185,4.768,Look at my face.,30.789,19.358,Look me in the face.,100.0,100.0
532,Do you give me your word of honour that that man was not stroking your nose?”,"Do you dare swear to me that guy has never patted your cheek?""",10.712,5.663,"Do you swear on your honor that man didn't stroke your nose?""",16.996,12.072,Can you give me your word of honor that that man was not petting your snout?,51.638,48.789
533,"“It isn’t true!” repeated Mollie, but she could not look Clover in the face, and the next moment she took to her heels and galloped away into the field.","""There's no such thing!"", Mollie repeated, but she didn't dare to look at Fat Lady and immediately dashed out to the field.",11.073,8.186,"Mollie, ""Lies! Nothing like that happened!"" she repeated, but she avoided Clover's eyes and galloped away towards the field.",13.402,10.459,"—It's not true! —repeated Mollie, but she couldn't look Clover in the face, and instantly she ran away, galloping towards the field.",31.606,29.599
534,A thought struck Clover.,A thought suddenly flashed in Mrs. Fat's mind.,16.99,9.288,"Suddenly, Clover's mind got stuck on something.",12.185,4.768,A thought occurred to Clover.,35.93,22.957
535,"Without saying anything to the others, she went to Mollie’s stall and turned over the straw with her hoof.","Without telling any of the others, she slowly approached Mollie's stall and used her hoof to turn over the pile of straw in the stall.",18.769,14.132,"Without saying anything to anyone, she entered Mollie's stall in the barn, and when she dug a little with her foot, she saw that a handful of sugar cubes and various colored ribbons were hidden among the straw.",11.94,8.893,"Without saying anything to anyone, she went to Mollie's stall and stirred the straw with her hoof.",50.827,48.248
536,Hidden under the straw was a little pile of lump sugar and several bunches of ribbon of different colours.,Under the pile of straw was a lump of sugar and several colorful ribbons.,20.474,15.828,"Without saying anything to anyone, she entered Mollie's stall in the barn, and when she dug a little with her foot, she saw that a handful of sugar cubes and various colored ribbons were hidden among the straw.",5.527,3.025,"Hidden under the straw, there was a small pile of sugar lumps and several strips of ribbons of different colors.",24.395,18.597
537,Three days later Mollie disappeared.,"Three days later, Mollie disappeared.",49.743,41.113,"Three days later, Mollie disappeared.",49.743,41.113,"Three days later, Mollie disappeared.",49.743,41.113
538,"For some weeks nothing was known of her whereabouts, then the pigeons reported that they had seen her on the other side of Willingdon.","Weeks went by without any news, but then the pigeons reported that they had seen Mollie outside Willingdon.",31.612,29.389,"For a long time, no information could be obtained about where she was, until the pigeons reported that they had seen her in Willingdon.",31.912,29.337,"For several weeks, nothing was known about her whereabouts; then the pigeons reported that they had seen her on the other side of Willingdon.",68.139,66.874
539,"She was between the shafts of a smart dogcart painted red and black, which was standing outside a public-house.","She was pulling a small cart, splendidly painted in black and red, resting near a tavern.",10.441,5.45,"She was harnessed to a small, stylish, red-and-black cart standing in front of a tavern.",10.874,6.115,"She was harnessed between the shafts of a smart red and black painted carriage, which was standing outside a tavern.",55.014,52.501
540,"A fat red-faced man in check breeches and gaiters, who looked like a publican, was stroking her nose and feeding her with sugar.","A stout man with a red face, wearing checkered trousers and gaiters, who seemed to be the tavern owner, was petting her and feeding her a piece of sugar.",17.546,13.6,"A fat, rosy-cheeked man, who looked like a tavern keeper, wearing checkered pants and gaiters, was stroking Mollie's nose and feeding her sugar.",35.265,32.053,"A fat man, with a red face, wearing checkered breeches and gaiters, who looked like a publican, was stroking her nose and feeding her sugar.",61.549,60.297
541,Her coat was newly clipped and she wore a scarlet ribbon round her forelock.,"Her mane had been carefully trimmed and groomed, with a bright red ribbon tied to the tuft on her forehead.",7.371,2.703,"A red ribbon was tied to the forelock of Mollie, whose coat had been freshly clipped.",9.441,3.493,"Mollie's coat was freshly clipped, and she wore a scarlet ribbon in her mane.",41.14,36.695
542,"She appeared to be enjoying herself, so the pigeons said.","According to the pigeons, she looked satisfied.",16.25,8.992,"According to the pigeons, she seemed to be in good spirits.",17.516,10.049,"“She appeared to be enjoying herself,” said the pigeons.",54.525,49.617
543,None of the animals ever mentioned Mollie again.,"From then on, no one mentioned her again.",16.99,9.288,"From that day on, the animals never mentioned Mollie's name again.",16.103,9.238,None of the animals ever mentioned Mollie again.,100.0,100.0
544,In January there came bitterly hard weather.,"As January arrived, the weather became extremely harsh.",14.287,5.522,"In January, the weather became extremely cold.",20.493,11.34,"In January, the weather was very bad.",20.493,11.34
545,"The earth was like iron, and nothing could be done in the fields.","The ground was as hard as rock, making it impossible to do any work.",9.288,3.459,The ground was so hard that it was impossible to work in the fields.,24.352,18.207,The ground seemed like iron and nothing could be done in the fields.,63.749,61.374
546,"Many meetings were held in the big barn, and the pigs occupied themselves with planning out the work of the coming season.","Meetings were moved to the large barn, and the pigs focused on planning for the next season.",23.756,20.065,"Meeting after meeting was being held in the large barn, and the pigs were trying to plan the work for the coming season.",34.018,30.709,Many meetings were held in the big barn; the pigs were busy drawing up plans for the coming season.,43.458,41.289
547,"It had come to be accepted that the pigs, who were manifestly cleverer than the other animals, should decide all questions of farm policy, though their decisions had to be ratified by a majority vote.","They agreed that since the pigs were the smartest, they would be responsible for the overall direction of the farm, but their decisions had to be approved by an absolute majority.",15.582,12.812,"The authority to make decisions on all matters related to farm politics was given to the pigs, who were clearly more intelligent than the other animals; although their decisions had to be approved by a majority vote.",34.551,32.808,"It was accepted that the pigs, who were manifestly more intelligent than the other animals, would decide all questions of farm management, though their decisions had to be ratified by a majority vote.",66.945,66.185
548,This arrangement would have worked well enough if it had not been for the disputes between Snowball and Napoleon.,Everything would have been perfect if Snowball and Napoleon didn't constantly oppose each other.,14.247,9.913,"If it weren't for the constant quarrels between Snowball and Napoleon, who clashed on almost every issue, this system would have worked quite well.",20.853,16.254,This arrangement would have worked well enough if it had not been for the disputes between Snowball and Napoleon.,100.0,100.0
549,These two disagreed at every point where disagreement was possible.,The two disagreed on every issue whenever they had the chance.,14.991,8.054,"If it weren't for the constant quarrels between Snowball and Napoleon, who clashed on almost every issue, this system would have worked quite well.",4.533,1.65,The two disagreed at every point where disagreement was possible.,90.173,89.315
550,"If one of them suggested sowing a bigger acreage with barley, the other was certain to demand a bigger acreage of oats, and if one of them said that such and such a field was just right for cabbages, the other would declare that it was useless for anything except roots.","If one said more barley should be sown, the other would insist on sowing more oats; if one said a certain field was suitable for cabbages, the other would argue that only turnips could be grown there.",15.591,13.795,"If one proposed to expand the area planted with barley, the other would argue that the area planted with oats should be expanded; if one said a field was suitable for growing cabbages, the other would claim that nothing but root crops could be grown there.",19.421,17.684,"If one of them suggested sowing a bigger acreage with barley, the other was certain to demand a larger acreage of oats; and if one said that such and such a field was just right for cabbages, the other would declare that it was good for turnips.",73.538,73.172
551,"Each had his own following, and there were some violent debates.","Each had a number of supporters, so the debates were often very intense.",13.084,6.917,Both had their supporters; sometimes fierce arguments would break out.,9.753,3.705,"Each had his own following, and there were violent debates at every meeting.",63.647,61.0
552,"At the Meetings Snowball often won over the majority by his brilliant speeches, but Napoleon was better at canvassing support for himself in between times.","Thanks to his eloquence, Snowball usually won the majority in the Meetings, while outside, the majority supported Napoleon.",8.993,5.012,"With his brilliant speeches, Snowball often managed to win the majority of votes at meetings; but Napoleon was no less skilled at garnering support through behind-the-scenes work.",19.348,15.034,"In many ways, Snowball's brilliant speeches would win over the majority, but Napoleon was better at canvassing support for himself in between times.",58.197,56.772
553,He was especially successful with the sheep.,The most loyal to Napoleon were the sheep.,25.099,17.747,He was particularly good at influencing the sheep.,30.644,22.316,"A peculiar incident was the behavior of the sheep, who had taken to bleating “Four legs good, two legs bad” at crucial moments in Snowball's speeches.",5.956,3.06
554,"Of late the sheep had taken to bleating “Four legs good, two legs bad” both in and out of season, and they often interrupted the Meeting with this.","Recently, the sheep often chanted ""Four legs good, two legs bad"" for any reason or no reason at all, frequently interrupting the Meetings.",17.535,14.478,"The sheep, who had recently developed the habit of bleating ""Four legs good, two legs bad!"" at every opportunity, were frequently disrupting the meetings.",18.292,15.075,"A peculiar incident was the behavior of the sheep, who had taken to bleating “Four legs good, two legs bad” at crucial moments in Snowball's speeches.",39.03,37.117
555,"It was noticed that they were especially liable to break into “Four legs good, two legs bad” at crucial moments in Snowball’s speeches.","Especially during the most important parts of Snowball's speeches, the sheep would invariably shout ""Four legs good, two legs bad"".",19.313,15.858,"It was particularly noticeable that they would start bleating ""Four legs good, two legs bad!"" at the most crucial points of Snowball's speeches.",21.822,18.257,It was noticed that they did this especially at critical moments in Snowball's speeches.,19.899,17.024
556,"Snowball had made a close study of some back numbers of the ‘Farmer and Stockbreeder’ which he had found in the farmhouse, and was full of plans for innovations and improvements.","Snowball had studied the ""Agriculture and Livestock"" magazine found in the main house thoroughly, and his head was full of plans for reforming and modernizing production.",21.098,17.974,"Snowball had read and studied old issues of a magazine called Farmer and Stockbreeder, which he found in the farmhouse, and had come up with a lot of plans for the renovation and improvement of the farm.",21.989,19.467,"He had made a close study of some back numbers of the “Farmer and Stockbreeder” which he had found in the farmhouse, and was full of plans for innovations and improvements.",83.461,82.985
557,"He talked learnedly about field drains, silage, and basic slag, and had worked out a complicated scheme for all the animals to drop their dung directly in the fields, at a different spot every day, to save the labour of cartage.","He talked about drainage systems for the fields, silage pits, and phosphate fertilizers for the entire farm; he even drafted a sanitation schedule so that each animal would ""go"" in a different place each time to save on transportation later.",8.91,6.197,"He gave speeches demonstrating how well he knew topics such as opening water channels in the fields, preserving fodder in silos, and how to make use of manure. He had developed a complex plan for all the animals to defecate directly in the fields, in a different spot each day; this way, they would also save the labor and time spent transporting manure to the fields by cart.",14.661,13.28,"He talked learnedly about field drains, silage, and basic slag, and had worked out a complicated scheme for all the animals to drop their dung directly in the fields, at a different spot every day, to save the labor of cartage.",94.518,94.406
558,"Napoleon produced no schemes of his own, but said quietly that Snowball’s would come to nothing, and seemed to be biding his time.","Napoleon, on the other hand, didn't draft anything but whispered to the others that Snowball was just talking nonsense and seemed to be waiting for the right moment to act.",12.503,9.054,"Napoleon, on the other hand, did not come up with a single original idea, quietly spreading the notion that Snowball's plans were useless, as if he were waiting for the right moment.",4.488,1.621,"Napoleon had no plans of his own to offer, but said quietly that Snowball's would come to nothing, and seemed to be biding his time.",63.749,62.404
559,"But of all their controversies, none was so bitter as the one that took place over the windmill.",But the fiercest dispute between the two was over the construction of the windmill.,14.247,9.913,But the fiercest argument between them would break out over the windmill.,16.543,12.491,"But of all their controversies, none was so bitter as the one that took place over the windmill.",100.0,100.0
560,"In the long pasture, not far from the farm buildings, there was a small knoll which was the highest point on the farm.","On the grass field, not far from the rows of houses of the farm, there was a small mound, which was also the highest point in the farm.",36.461,33.8,There was a small hill in the meadow that stretched out just beyond the farm buildings. This was the highest point of the farm.,31.576,27.699,"In the long prairie, near the buildings, there was a small hill that was the highest point of the farm.",39.989,37.274
561,"After surveying the ground, Snowball declared that this was just the place for a windmill, which could be made to operate a dynamo and supply the farm with electrical power.","After surveying, Snowball declared that this was the best area to build a windmill, and they would install a generator on it to supply electricity to the entire farm.",24.833,21.974,"After carefully examining the ground, Snowball declared that this was the most suitable place for a windmill. The windmill could operate a dynamo and provide electrical power to the entire farm.",40.548,38.518,"After studying the terrain, Snowball declared that this was the ideal place for a windmill, which could be used to run a dynamo and supply electricity to the farm.",47.568,45.845
562,"This would light the stalls and warm them in winter, and would also run a circular saw, a chaff-cutter, a mangel-slicer, and an electric milking machine.","The barns would then have electric lights, and in winter, there would be heaters, not to mention using electricity to run the saw, the grass cutter, the red beet slicer, and the milking machine.",11.168,8.365,"Thus, the barns could be illuminated and heated in winter; tools such as a circular saw, hay and straw cutter, beet slicer, and electric milking machine could be used.",16.774,12.983,"This would provide light for the animals' stalls and heat them in winter, and it would also run a circular saw, a thresher, a cutter, an electric milker, etc.",39.062,37.029
563,"The animals had never heard of anything of this kind before (for the farm was an old-fashioned one and had only the most primitive machinery), and they listened in astonishment while Snowball conjured up pictures of fantastic machines which would do their work for them while they grazed at their ease in the fields or improved their minds with reading and conversation.","The animals had never heard of such things before (this farm was quite backward, only having the simplest machines), and they listened in amazement as Snowball enthusiastically talked about the wonderful machines that would do the work for them while they could leisurely graze in the fields or sit reading books and debating to gradually improve their minds.",28.334,27.106,"The animals had never heard of such a thing before (Beilik Farm, being an ancient farm, only had the most primitive tools); they listened to Snowball in astonishment as he conjured up those fantastical devices before their eyes. According to Snowball's descriptions, these incredible devices would handle all the farm's work, and they would lounge in the fields, enjoying themselves, reading books, and engaging in conversations to improve themselves.",14.52,12.982,"The animals had never heard of such things (because the farm was old-fashioned and had the most primitive machinery), and they listened in astonishment to Snowball as he described to them pictures of fantastic machinery that would work for them, while they grazed peacefully in the fields or improved their minds through reading and conversation.",43.61,42.746
564,Within a few weeks Snowball’s plans for the windmill were fully worked out.,"Just a few weeks later, Tuyet Tron had completed the technical documents for the windmill project.",18.579,13.974,Snowball's plans for the windmill were finalized in a few weeks.,41.835,36.964,"In a few weeks, Snowball's plans for the windmill were completed.",42.008,36.884
565,"The mechanical details came mostly from three books which had belonged to mr Jones —‘One Thousand Useful Things to Do About the House’, ‘Every Man His Own Bricklayer’, and ‘Electricity for Beginners’.","The detailed mechanical drawings were drafted based on three of Mr. Jones's books: ""A Thousand Useful Household Items,"" ""Do-It-Yourself Masonry,"" and ""What a Beginner Electrician Needs to Know.""Tuyet Tron used the shed, which was previously an incubation area, as an office because it had a flat wooden floor that was very suitable for technical drawing.",3.435,1.736,"A large portion of the mechanical details were obtained from Mr. Jones's three books: A Thousand and One Tips for Your Home, Do It Yourself Wall Building, and Electricity in Ten Lessons.",9.492,6.483,"The technical details came mainly from three books that had belonged to Mr. Jones: ""A Thousand Useful Things to Do Around the House,"" ""Every Man His Own Bricklayer,"" and ""Electricity for Beginners.""",23.906,21.476
566,"Snowball used as his study a shed which had once been used for incubators and had a smooth wooden floor, suitable for drawing on.","The detailed mechanical drawings were drafted based on three of Mr. Jones's books: ""A Thousand Useful Household Items,"" ""Do-It-Yourself Masonry,"" and ""What a Beginner Electrician Needs to Know.""Tuyet Tron used the shed, which was previously an incubation area, as an office because it had a flat wooden floor that was very suitable for technical drawing.",4.085,2.285,"Snowball was using the shed, where the incubators once stood and which had a smooth wooden floor suitable for drawing, as his study room.",29.147,25.242,"As a study, Snowball used a shed that had once been used for incubators and had a smooth wooden floor, suitable for drawing.",68.043,66.734
567,He was closeted there for hours at a time.,Tuyet Tron sat in there for hours on end.,24.028,16.784,Sometimes he would lock himself in the shed for hours.,16.463,8.914,He would lock himself in there for hours on end.,22.91,15.851
568,"With his books held open by a stone, and with a piece of chalk gripped between the knuckles of his trotter, he would move rapidly to and fro, drawing in line after line and uttering little whimpers of excitement.","It placed a stone on the necessary book page, held a piece of chalk with one foot; it hopped back and forth, drawing as it hopped, sometimes squealing softly in delight.",11.445,8.492,"He placed weights on the pages of the books he laid on the ground, held a piece of chalk between the hooves of his front foot, and as he quickly made the drawings, he would get so excited that he was out of breath, making short, gasping sounds from his throat.",10.813,8.328,"He kept his books open with a stone and, wielding a piece of chalk, moved quickly from side to side, drawing line after line and uttering small squeals of enthusiasm.",21.052,18.743
569,"Gradually the plans grew into a complicated mass of cranks and cog-wheels, covering more than half the floor, which the other animals found completely unintelligible but very impressive.","Gradually, the drawings, consisting of numerous interlocking shafts and gears, covered nearly half of the shed, and although the other animals didn't understand them, they were extremely impressed.",8.764,5.73,"Snowball's drawings gradually turned into a complex heap of levers and gears, covering more than half of the shed. The other animals did not understand any of this, but they found it very impressive.",20.8,17.854,"Gradually, his plans transformed into a complicated mass of cranks and gears that covered more than half of the floor, which the other animals found completely indecipherable but very impressive.",55.137,53.674
570,All of them came to look at Snowball’s drawings at least once a day.,"Every day, the animals came to look at Tuyet Tron's drawings at least once.",37.384,32.377,They came to look at Snowball's drawings at least once a day.,59.804,57.475,Everyone went to look at Snowball's plans at least once a day.,45.233,41.535
571,"Even the hens and ducks came, and were at pains not to tread on the chalk marks.","Even the chickens and ducks came, but they stood at a distance to avoid stepping on the chalk drawings.",25.164,19.692,"The chickens and ducks also came, struggling not to step on the chalk-drawn lines.",14.478,8.575,Even the hens and ducks did so and took great care not to step on the chalk marks.,45.05,41.682
572,Only Napoleon held aloof.,Only Napoleon didn't care at all.,25.276,14.536,"Only Napoleon, who had declared his opposition to the windmill from the very beginning, stayed away from there.",7.735,4.02,Only Napoleon kept his distance.,30.214,17.965
573,He had declared himself against the windmill from the start.,He opposed it from the beginning.,15.338,8.821,"Only Napoleon, who had declared his opposition to the windmill from the very beginning, stayed away from there.",18.815,14.052,He had declared himself against the windmill from the beginning.,82.48,80.706
574,"One day, however, he arrived unexpectedly to examine the plans.","Nevertheless, one day he came to inspect the project without informing any of the animals beforehand.",11.227,5.875,"But he couldn't resist; one day, out of the blue, he came to see the drawings.",14.707,10.079,"One day, however, he unexpectedly came with the purpose of examining the plans.",43.472,39.376
575,"He walked heavily round the shed, looked closely at every detail of the plans and snuffed at them once or twice, then stood for a little while contemplating them out of the corner of his eye; then suddenly he lifted his leg, urinated over the plans, and walked out without uttering a word.","He walked around the shed, then went in to scrutinize the drawings, sniffing here and there, then lifted his leg and urinated on them, after which he calmly walked out without saying a word.",9.535,7.554,"He slowly wandered inside the shed, examined every detail of the drawings at length, sniffed and prodded them several times, stood there for a while watching out of the corner of his eye, then suddenly lifted his leg and urinated on the drawings, and left without saying a single word.",24.588,22.888,"He walked heavily around, carefully observed every detail, and even sniffed once or twice; then he stood for a while, glancing at them sideways; then, suddenly, he lifted his leg, urinated on the plans, and walked away without saying a word.",25.987,24.367
