line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1154,"Some of them were to dine with the Philipses the next day, and their aunt promised to make her husband call on mr Wickham, and give him an invitation also, if the family from Longbourn would come in the evening.","She promised to have her husband visit him and invite him for a meal, provided the Bennet family would also come in the evening.",12.006,10.017,"Some of them would be dining with the Philipses the next day; their aunt promised that if the Longbourn family came in the evening, she would send her husband to visit Mr. Wickham and invite him as well.",24.683,22.216,"Some of these officers were going to dine the next day with the Philips, and the aunt promised them that she would tell her husband to visit Wickham to invite him too, if the Longbourn family wanted to come in the evening.",21.619,18.665
1155,"This was agreed to; and ms Philips protested that they would have a nice comfortable noisy game of lottery tickets, and a little bit of hot supper afterwards.","Everyone agreed, and they all left in high spirits, anticipating the upcoming pleasures.",4.573,2.409,"They agreed; Mrs. Philips said they would play a delightful, easy, and boisterous game of lottery tickets, followed by something hot to eat.",19.693,16.375,"Thus it was agreed, and Mrs. Philips offered them to play the lottery and then have a hot dinner.",8.234,4.726
1156,"The prospect of such delights was very cheering, and they parted in mutual good spirits.","Everyone agreed, and they all left in high spirits, anticipating the upcoming pleasures.",15.706,10.57,It was joyful to have such entertainments to look forward to; both parties were in high spirits as they parted.,9.11,4.725,"The prospect of such delights was magnificent, and the girls left very happy.",37.632,33.697
1157,"mr Collins repeated his apologies in quitting the room, and was assured, with unwearying civility, that they were perfectly needless.","Mr. Collins repeated his apologies, but she reassured him that it was unnecessary.",15.27,11.373,Mr. Collins repeated his apologies as he left the room and was assured with tireless politeness that there was no need for any apology.,20.583,15.981,"Collins apologized again upon leaving, and he was assured that it was unnecessary.",8.259,4.692
1158,"As they walked home, Elizabeth related to Jane what she had seen pass between the two gentlemen; but though Jane would have defended either or both, had they appeared to be wrong, she could no more explain such behaviour than her sister.","On the way back, Elizabeth told Jane about Darcy's strange attitude. Although Jane could defend both of them if they had done something wrong, she couldn't explain to her sister the attitude of the two.",8.166,5.628,"While walking home, Elizabeth explained to Jane what had transpired between the two gentlemen; if they seemed to have made a mistake, Jane would have defended one or both of them, but she too could not make more sense of this behavior than her sister.",25.276,23.268,"On the way home, Elizabeth told Jane what had happened between the two gentlemen, and although Jane would have defended them if she had noticed anything strange, in this case, like her sister, she could not explain such behavior.",20.367,17.708
1159,mr Collins on his return highly gratified ms Bennet by admiring ms Philips’s manners and politeness.,Mr. Collins made Mrs. Bennet extremely grateful when he praised Mrs. Phillips' attitude and polite manners.,8.138,2.997,"When they returned, Mr. Collins greatly pleased Mrs. Bennet by showering praises on Mrs. Philips's behavior and kindness.",8.7,4.505,Collins praised Mrs. Bennet by commending the manners and education of Mrs. Philips.,12.707,7.191
1160,"He protested that, except Lady Catherine and her daughter, he had never seen a more elegant woman; for she had not only received him with the utmost civility, but had even pointedly included him in her invitation for the next evening, although utterly unknown to her before.","He insisted that, except for Lady Catherine and her daughter, he had never met a more elegant woman, for she not only received him with the highest courtesy but also kindly invited him to visit the next evening, despite not having known him before.",39.143,37.919,"He said that, except for Lady Catherine and her daughter, he had never seen a more elegant lady in his life; she had not only received him with tremendous politeness but had also emphatically included him in the invitation for the following evening, even though she had never seen him before.",43.581,42.488,"He assured that apart from Lady Catherine and her daughter, he had never seen a more elegant woman, for not only did she receive him with the utmost courtesy, but she also included him in the invitation for the next evening, despite being a complete stranger to her.",46.117,45.031
1161,"Something, he supposed, might be attributed to his connection with them, but yet he had never met with so much attention in the whole course of his life.","He could guess that it was due to his connection with the Bennet family, yet he was still very pleased because he had never been so noticed in his life.",19.719,15.607,"Of course, their familial connection might have had some influence, but still, he had never received such attention in his life.",13.805,10.474,"Of course, he knew he should attribute it to his relationship with them, but nevertheless, he had never been treated with such kindness in his life.",21.124,16.8
1162,CHAPTER XVI.,Chapter 16,42.888,30.327,Chapter XVI,60.653,60.653,CHAPTER XVI,60.653,60.653
1163,"AS no objection was made to the young people’s engagement with their aunt, and all mr Collins’s scruples of leaving  for a single evening during his visit were most steadily resisted, the coach conveyed him and his five cousins at a suitable hour to Meryton; and the girls had the pleasure of hearing, as they entered the drawing-room, that mr Wickham had accepted their uncle’s invitation, and was then in the house.","Because no one objected to the girls gathering at their aunt's house, everyone opposed Mr. Collins' hesitation to leave Mr. and Mrs. Bennet during the visit, the carriage took him and his five cousins to Meryton. When they entered the living room, the girls were delighted to learn that Mr. Wickham had accepted their uncle's invitation and was currently in the house.",17.296,15.84,"Since there was no objection to the young people's agreement with their aunt, and Mr. Collins's complaints about not wanting to leave Mr. and Mrs. Bennet even for an evening were met with belief, the carriage took him and his five cousins to Meryton at a convenient time; as the girls entered the sitting room, they were delighted to learn that Mr. Wickham had accepted their uncle's invitation and was currently at home.",19.215,17.841,"Since no objection was raised to the young women's commitment to their aunt and Mr. Collins's reservations about not leaving the Bennets for even a single evening during his visit were firmly rejected, at the appropriate time the carriage set off with him and his five cousins towards Meryton. Upon entering the Philips' drawing room, the girls had the satisfaction of learning that Wickham had accepted their uncle's invitation and was in the house.",27.832,26.707
1164,"When this information was given, and they had all taken their seats, mr Collins was at leisure to look around him and admire, and he was so much struck with the size and furniture of the apartment, that he declared he might almost have supposed himself in the small summer breakfast parlour at Rosings; a comparison that did not at first convey much gratification; but when ms Philips understood from him what Rosings was, and who was its proprietor, when she had listened to the description of only one of Lady Catherine’s drawing-rooms, and found that the chimney-piece alone had cost eight hundred pounds, she felt all the force of the compliment, and would hardly have resented a comparison with the housekeeper’s room.","When everyone had taken their seats, Mr. Collins gazed around absentmindedly and admired the surroundings, as he was quite impressed with the size and interior of the room, to the extent that he remarked he felt as if he were sitting in the summer dining room at Rosings.",4.212,3.73,"After this information was given and everyone was seated, Mr. Collins began to idly examine the surroundings; he was so impressed by the spaciousness and furnishing of the apartment that he almost declared he could mistake it for the small summer breakfast room at Rosings. Although this comparison did not initially garner much appreciation, once Mrs. Philips learned what Rosings was and who its owner was – upon hearing a description of just one of Lady Catherine's sitting rooms and that just the fireplace had cost eight hundred pounds – she felt the full force of the compliment, to the extent that she would no longer be offended even if it were compared to the servant's quarters.",16.534,15.608,"After receiving this information, and when everyone had taken their seats, Collins was able to observe everything at his leisure; the dimensions and the furniture of the room caused him such admiration that he confessed to having believed he was in the summer dining room of Rosings.",2.919,2.269
1165,"In describing to her all the grandeur of Lady Catherine and her mansion, with occasional digressions in praise of his own humble abode, and the improvements it was receiving, he was happily employed until the gentlemen joined them; and he found in ms Philips a very attentive listener, whose opinion of his consequence increased with what she heard, and who was resolving to retail it all among her neighbours as soon as she could.","At first, the comparison did not bring joy, but when Mrs. Philips understood where Rosings was and who owned it, when she heard him describe one of Lady Catherine's drawing rooms and learned that just the fireplace had cost eight hundred pounds, she immediately felt the full force of the compliment, and it would not have been bothersome if he had intended to compare it to the housekeeper's room. Until the young men arrived to sit with them, while describing all the splendor of Lady Catherine and her estate, occasionally digressing to praise his own humble Parsonage and its improvements, Mr. Collins found Mrs. Philips to be an attentive listener in conversation. The more she listened, the higher her impression of his status grew, and she intended to recount everything to her neighbors as soon as possible.",7.41,6.338,"She was very happy to describe the splendor of Lady Catherine and her mansion, occasionally praising her own humble abode and the renovations she was undergoing, until the gentlemen joined them; Mrs. Philips was a very attentive listener for her; after hearing these, she found the young man even more important and decided to share this with her neighbors at the first opportunity.",20.893,19.818,"This comparison did not arouse any enthusiasm at first; but when Mrs. Philips heard from Collins' lips what Rosings was and who its owner was, when she heard the description of one of Lady Catherine's drawing rooms and learned that just the fireplace had cost eight hundred pounds, she appreciated the full value of that compliment and would hardly have been bothered if he had compared her drawing room to the housekeeper's room at the Bourghs'. Collins amused himself by telling Mrs. Philips all about Lady Catherine's grandeur and her mansion, occasionally mentioning his humble home and the improvements he was making to it, until the gentlemen arrived. Collins found in Mrs. Philips an attentive listener whose good opinion of the rector increased with everything he explained to her, and she was already thinking about telling her neighbors all about it as soon as possible.",6.891,5.492
1166,"To the girls, who could not listen to their cousin, and who had nothing to do but to wish for an instrument, and examine their own indifferent imitations of china on the mantel-piece, the interval of waiting appeared very long.","For the young ladies, unable to hear him speak and with nothing to do but wait, the waiting time seemed excessively long.",8.785,6.584,"The girls, who couldn't listen to their cousins, lamented the lack of a piano, and had nothing to do but examine the fake porcelain they had decorated above the fireplace, found the waiting time very long.",22.531,20.259,"To the young ladies, who could not stand their cousin and had nothing else to do but wish for a musical instrument at hand and examine the china imitations on the mantelpiece, the wait was becoming too long.",16.715,13.086
1167,"It was over at last, however.","Finally, the young men arrived.",16.649,6.77,"But it finally ended, of course.",18.278,7.268,"But finally, the gentlemen appeared.",16.649,6.77
1168,"The gentlemen did approach: and when mr Wickham walked into the room, Elizabeth felt that she had neither been seeing him before, nor thinking of him since, with the smallest degree of unreasonable admiration.","When Mr. Wickham entered, Elizabeth felt as if she had either never met him before or had not thought of him since then, with a fleeting, inexplicable fondness.",11.97,9.045,"The gentlemen approached; when Mr. Wickham entered the room, Elizabeth felt that she was not at all wrong in her admiration for him when she had seen him before and since then.",23.532,21.219,"When Wickham entered the room, Elizabeth noticed that she had neither paid attention to him before nor remembered him afterward with sufficient admiration.",16.313,13.976
1169,"The officers of the ——shire were in general a very creditable, gentlemanlike set and the best of them were of the present party; but Mr, Wickham was as far beyond them all in person, countenance, air, and walk, as they were superior to the broad-faced stuffy uncle Philips, breathing port wine, who followed them into the room.","The officers were all reputable, elegant, and the best of them were present here; but Mr. Wickham stood out above all in person, face, manner, and bearing, just as they surpassed Mr. Philips, with his broad face, who at that moment was exhaling the scent of port wine as he followed them into the room.",26.052,24.65,"The officers of the -------shire regiment were generally very reasonable, gentlemanly men, and the best of them were at this party; but Mr. Wickham, with his appearance, face, demeanor, and walk, was far superior to all of them, just as the officers were superior to the broad-faced, dull, wine-breathed Mr. Philips who entered the room after them.",26.124,24.85,"The county garrison officers generally enjoyed extraordinary prestige; they were very handsome, and the best of them were now at the present gathering. But Wickham, with his gallantry, his ease, and his graceful walk, was as superior to them as they were to the stout Uncle Philips, who entered the room last, reeking of port wine.",18.457,16.496
1170,“The officers of the ——shire”,"Mr. Wickham was the fortunate young man who caught the attention of almost all the ladies, while Elizabeth was the fortunate young woman who got to sit near him.",3.807,1.379,"The officers of the -------shire regiment were generally very reasonable, gentlemanly men, and the best of them were at this party; but Mr. Wickham, with his appearance, face, demeanor, and walk, was far superior to all of them, just as the officers were superior to the broad-faced, dull, wine-breathed Mr. Philips who entered the room after them.",2.932,1.894,Mr. Wickham was the fortunate man to whom almost all female eyes turned; and Elizabeth was the fortunate woman beside whom he decided to take a seat.,3.42,1.241
1171,"mr Wickham was the happy man towards whom almost every female eye was turned, and Elizabeth was the happy woman by whom he finally seated himself; and the agreeable manner in which he immediately fell into conversation, though it was only on its being a wet night, and on the probability of a rainy season, made her feel that the commonest, dullest, most threadbare topic might be rendered interesting by the skill of the speaker.","His relaxed manner when he started a conversation, even if it was about a rainy night and with the potential of a rainy season, made her think that the most ordinary, boring, and old-fashioned topic could become interesting through a person with the gift of gab.",10.419,9.334,"Mr. Wickham was the lucky man who almost every woman's eyes were fixed upon, and Elizabeth soon became the lucky woman when the young man finally came and sat next to her; although he only talked about it being a rainy night and the possibility of a rainy season, the charm with which he started speaking immediately made Elizabeth think that even the most ordinary, most boring, most stale topic could become interesting with the speaker's skill.",12.396,10.602,"Wickham initiated the conversation in such a pleasant manner, despite limiting himself to saying that the night was damp and that it would probably rain a lot throughout the season, that Elizabeth realized that the most common, trivial, and worn-out topics can be interesting if said skillfully.",3.466,1.947
1172,"With such rivals for the notice of the fair as mr Wickham and the officers, mr Collins seemed to sink into insignificance; to the young ladies he certainly was nothing; but he had still at intervals a kind listener in ms Philips, and was, by her watchfulness, most abundantly supplied with coffee and muffin.","With rivals like Mr. Wickham and the officers, Mr. Collins seemed to sink to a level of insignificance. To the young ladies, he was certainly nothing; but occasionally he had the polite Mrs. Philips to listen to him, and under her care, he was the guest most frequently invited for coffee and cake.",23.113,21.446,"When it came to attracting the attention of the fair sex, with rivals like Mr. Wickham and the officers, Mr. Collins began to sink into insignificance; he was already a nobody to the young ladies; nevertheless, Mrs. Philips occasionally became a good listener to him and, with her attentiveness, did not leave him without coffee and cake.",21.875,20.452,"With rivals like Wickham and the other officers monopolizing the ladies' attention, Collins seemed to sink into insignificance. To the young women, he meant nothing. But Mrs. Philips still listened to him from time to time and made sure he never lacked coffee or pastries.",15.255,13.507
1173,"When the card tables were placed, he had an opportunity of obliging her, in return, by sitting down to whist.","When the cards were laid out, he had the opportunity to respond to her invitation to join the whist game.",13.171,8.99,"When the game tables were set up, by sitting down to play whist, he also found an opportunity to express his feelings of gratitude towards her.",23.181,19.451,"When the gaming tables were arranged, Collins saw an opportunity to return her attentions and sat down to play whist with her.",12.22,7.105
1174,"“I know little of the game at present,” said he, “but I shall be glad to improve myself; for in my situation of life——” ms Philips was very thankful for his compliance, but could not wait for his reason.","He said: - I don't know much about this way of playing, but I would be very happy to have the opportunity to learn more, given the circumstances of my life. Mrs. Philips thanked him for indulging her, but could not wait to hear his reason.",13.418,11.195,"""I know very little about the game yet,"" he said, ""but I want to improve myself, because a person in my situation–"" Mrs. Philips thanked him for his cooperation but did not want to hear the reason.",9.363,6.479,"––I know little about this game now ––he said to him––, but I would like to learn it better, due to my situation in life. Mrs. Philips thanked him for his condescension, but she could not understand those reasons.",7.386,4.269
1175,"mr Wickham did not play at whist, and with ready delight was he received at the other table between Elizabeth and Lydia.","Mr. Wickham did not play whist, but was pleased to sit between Elizabeth and Lydia at the other table.",36.58,33.177,Mr. Wickham did not play whist and was gladly accepted between Elizabeth and Lydia at the other table.,35.361,32.119,"Wickham did not play whist and was received with genuine enthusiasm at the other table, between Elizabeth and Lydia.",40.969,38.029
1176,"At first there seemed danger of Lydia’s engrossing him entirely, for she was a most determined talker; but being likewise extremely fond of lottery tickets, she soon grew too much interested in the game, too eager in making bets and exclaiming after prizes, to have attention for anyone in particular.","At first, there was a risk that Lydia would monopolize his time because she talked incessantly, but since she was very fond of playing lottery tickets, she focused more on the game and paid no attention to anyone else.",10.272,7.717,"At first, there was a danger of Lydia overwhelming the man; she was a persistent talker; but since she was also extremely fond of lottery tickets, she soon got caught up in the game, investing money with such great enthusiasm that she couldn't pay attention to anyone else, and demanded her prize with loud cries.",22.985,21.536,"At first, it seemed there was a danger that Lydia would completely monopolize him, as she liked to talk incessantly, but since she was also very fond of the lottery, she soon focused all her interest on the game and was too busy betting and exclaiming when prizes were won to be distracted by anything else.",7.794,5.419
1177,"Allowing for the common demands of the game, mr Wickham was therefore at leisure to talk to Elizabeth, and she was very willing to hear him, though what she chiefly wished to hear she could not hope to be told, the history of his acquaintance with mr Darcy.","Thus, Mr. Wickham leisurely conversed with Elizabeth. She was willing to listen to him, although the main thing she wanted to hear, which was the reason for his acquaintance with Mr. Darcy, he did not mention.",11.647,8.746,"Thus, Mr. Wickham, adhering to the usual demands of the game, was free to talk to Elizabeth; Elizabeth was very eager to listen to him, but of course, what she most wanted to hear was something else – the story of his acquaintance with Mr. Darcy.",24.672,22.882,"As everyone was concentrated on the game, Wickham could dedicate his time to talking with Elizabeth, and she was eager to listen to him, although she had no hope that he would tell her what she most wanted to know, the story of his relationship with Darcy.",16.129,13.689
1178,She dared not even mention that gentleman.,She did not even dare to mention his name.,19.305,10.553,She didn't even dare to mention it.,19.641,7.81,She did not even dare to mention his name.,19.305,10.553
1179,"Her curiosity, however, was unexpectedly relieved.","But soon, her curiosity was satisfied, as Mr. Wickham began the topic.",12.223,6.437,"Nevertheless, her curiosity was unexpectedly satisfied.",25.245,15.255,"However, her curiosity was unexpectedly satisfied.",28.193,17.546
1180,mr Wickham began the subject himself.,"But soon, her curiosity was satisfied, as Mr. Wickham began the topic.",15.37,10.344,Mr. Wickham brought up the subject himself.,42.211,33.032,It was Mr. Wickham himself who brought up the subject.,16.59,8.914
1181,"He inquired how far Netherfield was from Meryton; and, after receiving her answer, asked in a hesitating manner how long mr Darcy had been staying there.","He asked her how far Netherfield was from Meryton, and after hearing the answer, with a slight hesitation, he asked how long Mr. Darcy had been there. She replied:",27.383,24.536,"He asked how far Netherfield was from Meryton; after receiving Elizabeth's answer, he hesitated and then wanted to know how long Mr. Darcy had been staying there.",44.363,42.288,"He asked how far it was from Meryton to Netherfield, and after hearing Elizabeth's response and a few seconds of hesitation, he also wanted to know how long Mr. Darcy had been there.",14.469,11.229
1182,"“About a month,” said Elizabeth; and then, unwilling to let the subject drop, added, “he is a man of very large property in Derbyshire, I understand.”","- About a month. Then, not wanting the story to be left unfinished, she added: - I have been informed that he has a large estate in Derbyshire.",7.986,4.526,"""It has been about a month,"" said Elizabeth; then, to keep the matter from closing, she continued, ""As far as I understand, he has a very large estate in Derbyshire.""",12.126,9.118,"––About a month ––answered Elizabeth. And with eagerness that the topic wouldn't end there, he added: ––I believe that gentleman owns large estates in Derbyshire.",6.902,3.811
1183,"“Yes,” replied Wickham; “his estate there is a noble one.","Wickham replied: - Yes, his real estate is quite substantial.",11.858,4.477,"""Yes,"" replied Wickham; – ""he has a solid estate there.",18.575,12.874,"––Yes ––replied Wickham––, his estate is significant, it provides him with ten thousand pounds annually.",8.208,3.037
1184,A clear ten thousand per annum.,Up to ten thousand a year.,27.161,15.62,Ten thousand a year clear.,29.059,17.279,"––Yes ––replied Wickham––, his estate is significant, it provides him with ten thousand pounds annually.",9.084,4.754
1185,"You could not have met with a person more capable of giving you certain information on that head than myself—for I have been connected with his family, in a particular manner, from my infancy.”","You won't find anyone who can provide as much information about him as I can, because I have had a special relationship with his family since I was a child.",8.128,5.482,"You couldn't have come across anyone who could give you more information on that subject than me – because I have had a special relationship with his family since my childhood.""",11.149,8.289,"No one better than I could give you authentic information about Mr. Darcy, for I have been particularly connected with his family since my childhood.",13.079,10.06
1186,Elizabeth could not but look surprised.,Elizabeth could not hide her surprise.,35.746,26.269,Elizabeth couldn't hide the astonishment on her face.,14.491,5.67,Elizabeth couldn't help but show her surprise.,18.278,7.268
1187,"“You may well be surprised, Miss Bennet, at such an assertion, after seeing, as you probably might, the very cold manner of our meeting yesterday.","- Elizabeth, you might be very surprised to hear me say this, after you must have noticed the cold attitude between the two of us when we met yesterday.",8.0,4.405,"""After seeing the cold atmosphere in our encounter yesterday, such a statement might certainly surprise you, Miss Bennet.",10.177,6.947,"––It will surprise you what I say, Miss Bennet, after having seen, as you probably did, the coldness of our meeting yesterday.",31.389,28.984
1188,Are you much acquainted with mr Darcy?”,Are you well acquainted with Mr. Darcy?,35.246,26.085,"–Do you know Mr. Darcy well?""",17.232,6.743,Do you know Mr. Darcy well?,17.333,6.892
1189,"“As much as I ever wish to be,” cried Elizabeth, warmly.",Elizabeth spoke harshly: - Close enough to the extent that I desire.,9.957,3.739,"""Enough,"" cried Elizabeth in a warm voice.",11.444,6.196,––More than I would wish ––replied Elizabeth affectionately––.,8.847,3.462
1190,"“I have spent four days in the same house with him, and I think him very disagreeable.”","I spent four days under the same roof with him, and because of that, I think he is a really unpleasant person.",21.721,16.974,"–""I spent four days in the same house with him and I find him quite unpleasant.""",48.03,45.34,I have spent four days in the same house as him and I find him very unpleasant.,45.479,42.622
1191,"“I have no right to give my opinion,” said Wickham, “as to his being agreeable or otherwise.",Wickham said: - I do not have the right to give my opinion on whether he is pleasant or not.,23.308,19.229,"""I have no right to state my opinion,"" said Wickham, ""I cannot say whether she is charming or not.",22.967,18.239,––I have no right to say whether he is or isn't disagreeable ––continued Mr. Wickham––.,16.87,12.523
1192,I am not qualified to form one.,I am not qualified to give an opinion.,53.077,46.714,I am not authorized to give an opinion.,28.518,20.165,I am not the most suitable person for that.,24.028,16.784
1193,I have known him too long and too well to be a fair judge.,I have known him for too long and too well to be impartial in judging him.,53.682,50.72,I have known her for too long and too well to make a fair judgment.,46.859,42.611,I have known him for too long and too well to be a fair judge.,82.744,81.536
1194,It is impossible for me to be impartial.,I cannot remain unbiased.,10.797,4.8,It is impossible for me to be impartial.,100.0,100.0,It would be impossible for me to be impartial.,69.502,66.063
1195,"But I believe your opinion of him would in general astonish—and, perhaps, you would not express it quite so strongly anywhere else.",But I believe your opinion of him is surprisingly harsh – and perhaps elsewhere you would not speak so harshly.,32.68,30.01,But I believe that your opinion of her would surprise many people – though perhaps you would not express it so strongly elsewhere.,30.242,26.294,"But I believe that the opinion you have of him would surprise anyone, and you might not express it so categorically anywhere else.",21.374,17.041
1196,Here you are in your own family.”,"Here, you are with your family.",25.245,15.255,"After all, you are among family here.""",19.305,10.553,Here you are among your own.,31.945,24.177
1197,"“Upon my word I say no more here than I might say in any house in the neighbourhood, except Netherfield.","- I assure you that here I am not exaggerating what I can say in any other house in the area, except at Netherfield.",16.107,12.143,"""Well, I wouldn't say more about any house in this neighborhood than I would here, except for Netherfield.",16.644,11.664,"––I give you my word that what I say here I would say in any other house in the neighborhood, except in Netherfield.",18.811,14.329
1198,He is not at all liked in Hertfordshire.,No one in Hertfordshire loves him.,18.994,10.923,No one in Hertfordshire likes it.,18.994,10.923,Darcy has disgusted everyone with his pride.,12.256,4.873
1199,Everybody is disgusted with his pride.,You will not find anyone who speaks well of him.,9.789,3.748,Everyone hates its pride.,22.778,14.321,Darcy has disgusted everyone with his pride.,45.966,36.556
1200,You will not find him more favourably spoken of by anyone.”,You will not find anyone who speaks well of him.,30.381,23.263,"I don't think you'll hear anyone speaking well of it anywhere.""",10.769,4.065,You will not find anyone who speaks well of him.,30.381,23.263
1201,"“I cannot pretend to be sorry,” said Wickham, after a short interruption, “that he or that any man should not be estimated beyond their deserts; but with him I believe it does not often happen.","Wickham said: - I cannot pretend to regret that he or any other person should not be overestimated compared to their true worth, but with him, I believe this does not happen often.",13.927,10.842,"""I can't say I'm sorry,"" said Wickham, after a brief hesitation, ""no one should be given more credit than they deserve; but in his case, I suppose that's not happening.",14.801,12.218,"––I cannot pretend that I am sorry ––said Wickham after a brief pause––. I do not feel that he or anyone else should be esteemed solely for their merits, but with Darcy, it usually does not happen that way.",8.114,4.694
1202,"The world is blinded by his fortune and consequence, or frightened by his high and imposing manners, and sees him only as he chooses to be seen.”","People are dazzled by his wealth and status, or intimidated by his elevated and dignified demeanor, so they see him the way he wants to be seen.",16.843,12.643,"Anyone who sees him is blinded by his wealth and power, or they are intimidated by his arrogant, oppressive demeanor and see him only as he wants to be seen.""",27.789,24.96,"People are blinded by his fortune and his importance or fear him for his distinguished and haughty manners, and they see him only as he wishes to be seen.",33.956,31.352
1203,"“I should take him, even on my slight acquaintance, to be an ill-tempered man.”","- Even though I don't know him well, I still consider him to be a person with a bad temper.",8.765,4.546,"""Even though I barely know him, I can say that he is a grumpy man.""",10.795,6.055,"––Well, despite the little I know him, I consider him a bad person.",9.747,5.133
1204,Wickham only shook his head.,Wickham just shook his head.,63.894,53.728,Wickham just nodded.,23.043,11.522,Wickham merely nodded his head.,42.729,32.467
1205,"“I wonder,” said he, at the next opportunity of speaking, “whether he is likely to be in this country much longer.”",He said: - I wonder how long he will stay here.,4.168,1.573,"""I wonder,"" he said, when he got the chance to speak again, ""if he will stay around here much longer?""",8.8,4.864,"Then he added: ""I wonder if he plans to stay in this county for long.""",6.964,3.635
1206,“I do not at all know; but I heard nothing of his going away when I was at Netherfield.,"- I don't know anything, but when I was at Netherfield, I didn't hear anything about him leaving.",23.826,19.692,"""I have no idea; but I didn't hear anything about him leaving while I was at Netherfield.",26.628,22.803,––I have no idea; but I didn't hear anything about him leaving while he was at Netherfield.,21.138,16.498
1207,I hope your plans in favour of the ——shire will not be affected by his being in the neighbourhood.”,I hope his presence around here won't affect your plans to join the unit here.,10.285,5.821,"I hope your plans for ------shire won't change because of his presence in the area.""",19.741,14.892,I hope Darcy's presence won't alter his plans to stay at the county garrison.,8.77,4.637
1208,“Oh no—it is not for me to be driven away by mr Darcy.,"- Ah, no – it’s not that I will be shunned by Mr. Darcy.",12.692,7.159,"""No, never! –Mr. Darcy cannot send me away.",10.715,4.045,––Of course not.,3.119,1.559
1209,If he wishes to avoid seeing me he must go.,"If he wants to avoid meeting me, he must leave.",21.201,12.606,"If he wishes to avoid seeing me, he must be the one to go.",48.481,44.803,"I will not be the one to leave because of Mr. Darcy, and it always saddens me to see him, but I have only one reason to avoid him and I can proclaim it in front of everyone: a painful regret for his mistreatment and for being the way he is.",3.219,1.632
1210,"We are not on friendly terms, and it always gives me pain to meet him, but I have no reason for avoiding him but what I might proclaim to all the world—a sense of very great ill-usage, and most painful regrets at his being what he is.","The two of us are not friends; I always feel uncomfortable when I see him, but I have no reason to avoid him except for what I can publicly declare: a sense of mistreatment, along with the sorrowful regret of seeing him in this situation.",17.519,15.659,"We are not on good terms; seeing him always brings me pain, but I have no reason to avoid him, and I can tell the whole world why – a terrible sense of being wronged and agonizing remorse towards him.",20.571,18.675,"I will not be the one to leave because of Mr. Darcy, and it always saddens me to see him, but I have only one reason to avoid him and I can proclaim it in front of everyone: a painful regret for his mistreatment and for being the way he is.",16.879,14.925
1211,"His father, Miss Bennet, the late mr Darcy, was one of the best men that ever breathed, and the truest friend I ever had; and I can never be in company with this mr Darcy without being grieved to the soul by a thousand tender recollections.","Miss Bennet, his father passed away, was one of the best men who ever lived on this earth, and also one of my most trusted confidants, so I cannot be close to this Mr. Darcy without my heart aching with a thousand tender memories.",22.213,20.282,"His father, Miss Bennet, the late Mr. Darcy, was one of the kindest men to ever walk the earth and was my truest friend in life; when I see this Mr. Darcy, countless tender memories pierce my heart.",30.302,28.9,"His father, Miss Bennet, the late Mr. Darcy, was the best of men and my best friend; I cannot speak with Darcy without my heart breaking with a thousand tender memories.",23.871,22.459
1212,"His behaviour to myself has been scandalous; but I verily believe I could forgive him anything and everything, rather than his disappointing the hopes and disgracing the memory of his father.”","His attitude towards me is scandalous, but honestly, I believe that I can forgive him for everything, rather than let him disappoint all hopes and bring shame to his father's spirit.",14.526,10.785,"His behavior towards me is utterly disgraceful; believe me, I can forgive him for everything but never for shattering his father's hopes and tarnishing his memory.""",7.498,4.136,His conduct towards me has been improper; but I sincerely confess that I would forgive him everything except that he has frustrated his father's hopes and dishonored his memory.,10.82,7.498
1213,"Elizabeth found the interest of the subject increase, and listened with all her heart; but the delicacy of it prevented further inquiry.","Elizabeth felt more interested in the matter and listened with all her heart, but due to delicate reasons, she could not inquire further.",24.41,21.165,Elizabeth felt that the matter was becoming even more interesting and listened with full attention; but the sensitivity of the subject prevented her from asking questions.,16.336,12.654,"Elizabeth found that her interest was increasing and she listened with all her senses, but the delicate nature of the matter prevented her from asking more questions.",17.742,13.33
1214,"mr Wickham began to speak on more general topics, Meryton, the neighbourhood, the society, appearing highly pleased with all that he had yet seen, and speaking of the latter, especially, with gentle but very intelligible gallantry.","Mr. Wickham began to talk about more general topics, Meryton, the surrounding area, through social interactions, revealing his appreciation for what he had observed; and with a charming and gentle manner that was very easy to understand, he particularly spoke about social relations.",18.644,16.777,"Mr. Wickham began to talk about more general subjects, Meryton, the surroundings, and the people; he seemed to be very impressed with what he had seen; he spoke of the people in particular with a courteous but very familiar compliment.",14.505,11.268,"Wickham began to talk about more general topics: Meryton, the neighborhood, the society; and he seemed extremely pleased with what he already knew, speaking especially of the latter with gentle but understandable gallantry.",16.785,13.619
1215,"“It was the prospect of constant society, and good society,” he added, “which was my chief inducement to enter the ——shire.",He added: - It was precisely because I thought of stable social relations and good relationships that I joined the militia.,8.737,4.861,"""The main reason I joined this regiment,"" he added, ""was that it promised a solid community of people, an elite environment.",9.953,6.542,"––The main incentive for my joining the county garrison ––continued Wickham–– was the hope of being in constant contact with society, and people of good society.",12.152,8.36
