line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
442,"six-pack, Mountain Dew","six bottles, Mountain Dew",49.492,39.764,six-pack of Mountain Dew A dozen Tulips A Bottle of water Napkin,13.951,7.496,a pack of six cans of Mountain Dew soda,17.232,9.535
443,One dozen Tulips,Twelve Tulip flowers,0.0,0.0,six-pack of Mountain Dew A dozen Tulips A Bottle of water Napkin,12.606,6.773,A Dozen Tulips,68.659,55.032
444,one Bottle Of water,a Bottle of Water,65.804,59.46,six-pack of Mountain Dew A dozen Tulips A Bottle of water Napkin,18.36,12.606,a Bottle of water,65.804,59.46
445,Tissues,Tissue paper,0.0,0.0,six-pack of Mountain Dew A dozen Tulips A Bottle of water Napkin,0.0,0.0,Tissues,100.0,100.0
446,one Can of blue Spray paint,a Sky Blue Spray Paint Can,42.729,32.467,a can of blue spray paint,80.343,75.984,a blue spray paint,39.912,36.065
447,"“Interesting capitalization,” I said.","“This style of capitalization is interesting,” I remarked.",22.91,15.851,"“Interesting use of capitalization,” I said.",65.6,61.047,—Your capital letters are very interesting —I told him.,10.856,4.196
448,“Yeah.,"“This style of capitalization is interesting,” I remarked.",9.789,3.748,“Yes.,70.711,50.0,"—Yes, I firmly believe in random capitalization.",12.185,4.768
449,I’m a big believer in random capitalization.,"“Yeah, I totally advocate for the whimsical capitalization style.”",10.6,4.027,I'm in favor of using random capital letters.,16.037,6.275,"—Yes, I firmly believe in random capitalization.",38.142,29.847
450,The rules of capitalization are so unfair to words in the middle.”,“The conventional capitalization rules are very unfair to words that don't start a sentence.”,18.575,12.874,The rules for using capital letters are not fair to the words in the middle.”,37.692,33.507,The rules of capitalization are very unfair to the words in the middle.,60.879,57.312
451,"Now, I’m not sure what you’re supposed to say to the checkout woman at twelve-thirty in the morning when you put thirteen pounds of catfish, Veet, the fat-daddy-size tub of Vaseline, a six-pack of Mountain Dew, a can of blue spray paint, and a dozen tulips on the conveyor belt.","Well, I wonder what you would say to the supermarket cashier at twelve-thirty at night when you place on the checkout counter about six kilograms of catfish, Veet hair removal cream, a tube of Vaseline in the extra-large size, a pack of six bottles of Mountain Dew, a can of sky blue spray paint, and twelve tulips.",26.911,25.49,"Now, I'm not sure what to say to the woman at the checkout when you put about six kilos of catfish, Veet, a huge ""big daddy size"" Vaseline, six cans of Mountain Dew, a can of blue spray paint, and a dozen tulips on the conveyor belt at half past midnight.",50.001,49.136,"I'm not quite sure what you're supposed to say to the supermarket cashier at half past midnight when you place six kilos of catfish, Veet, a giant jar of Vaseline, a six-pack of orange soda, a can of blue spray paint, and a dozen tulips on the conveyor belt.",51.673,50.886
452,But here’s what I said: “This isn’t as weird as it looks.”,"And here is what I said: ""It looks a bit odd, but it's not that bad actually.""",18.537,13.818,"But what I said was: ""It's not as weird as it looks.""",44.52,40.325,But what I said was: —It's not as strange as it seems.,20.51,14.335
453,The woman cleared her throat but didn’t look up.,The cashier cleared her throat but didn't look up.,48.056,39.281,The woman cleared her throat but did not lift her head.,47.988,43.362,"The woman cleared her throat, but did not raise her gaze.",37.042,31.456
454,"“Still weird,” she muttered.","""So it's still weird,"" I heard her mutter.",13.951,7.496,"""Still strange,"" she grumbled.",18.278,7.268,"—Well, it seems so —he murmured.",16.516,6.567
455,"“I really don’t want to get in any trouble,” I told Margo back in the minivan as she used the bottled water to wipe the black paint off her face with the tissues.","""I really don't want to get involved in any trouble,"" I said to Margo as I turned back to the minivan, while she poured water from the bottle to clean the black stuff off her face with a tissue.",19.397,16.644,"When we got back to the car, as Margo used the water from the bottle to clean the black paint off her face with a napkin, I said, ""I really don't want to get into trouble.""",23.213,20.959,—I really don't want to get into trouble —I told Margo as I got back to the car while she wiped the black paint off her face with the water bottle and tissues.,30.758,28.461
456,"She’d only needed the makeup, apparently, to get out of the house.","Apparently, she only needed that camouflage to get out of the house.",51.978,48.439,"Apparently, she only needed the makeup to leave the house.",33.77,27.324,"Apparently, she had only painted herself to leave her house—.",12.345,6.633
457,“In my admission letter from Duke it actually explicitly says that they won’t take me if I get arrested.”,"""In the acceptance letter that Duke University sent me, they clearly stated that they would not admit me if I got arrested by the police.""",10.316,6.976,"""In my acceptance letter from Duke University, it clearly states that if I get arrested, they won't take me.""",22.774,17.73,The admission letter from Duke University explicitly states that they will not accept me if I get arrested by the police.,34.283,30.703
458,"“You’re a very anxious person, Q.”","“You are very foresighted, Q.”",40.565,32.26,"“You worry too much, Q.”",38.364,30.51,"—You are too nervous, Q.",24.998,18.371
459,"“Let’s just please not get in trouble,” I said.","“So please don't get involved in any troublesome matters,” I said.",35.397,29.9,"“Look, please, let's just not get into trouble,” I said.",43.0,38.503,"—Let's not get into trouble, please —I said to him—.",19.082,11.017
460,"“I mean, I want to have fun and everything, but not at the expense of, like, my future.”","“It's true that I also enjoy having fun and all sorts of things, but not at the cost of, let's see, my future for example.”",23.556,20.13,"‘I mean, I want to have fun and all, but not at the expense of my future.”",63.986,62.783,"Well, I think it's fine that we have fun and all that, but not at the expense of my future.",39.667,36.764
461,"She looked up at me, her face mostly revealed now, and she smiled just the littlest bit.","Margo looked up at me, her face almost completely clean, with a faint, vague smile.",34.312,31.142,"He lifted his head and looked at me, most of his face now revealed, and he smiled a little.",14.424,9.846,"He looked up at me, with almost his entire face clean, and gave me a slight smile.",26.234,21.952
462,“It amazes me that you can find all that shit even remotely interesting.”,"“I'm surprised, that damn mess is still far away and you're already freaking out.”",9.644,5.062,“I am amazed that you find even a bit of this nonsense interesting.”,19.23,13.38,—I'm surprised that all that crap can seem remotely interesting to you.,15.528,8.909
463,“Huh?”,“Huh?”,100.0,100.0,“What?”,68.659,55.032,—How?,42.888,30.327
464,“College: getting in or not getting in.,"""University: attend or not attend.",20.612,11.591,“University: to enter or not to enter.,20.493,11.34,—To go or not to go to university.,19.071,10.553
465,Trouble: getting in or not getting in.,Problems: get involved or not get involved.,20.493,11.34,Trouble: to get involved or not to get involved.,19.265,11.208,To get into trouble or not to get into trouble.,16.463,8.914
466,School: getting A’s or getting D’s.,High school: get an A or a D. Career: build it or not build it.,9.225,4.815,School: to get an A or to get a D. Career: to have or not to have.,8.312,4.319,To get an excellent grade or a very poor grade in school.,10.769,4.065
467,Career: having or not having.,High school: get an A or a D. Career: build it or not build it.,10.795,6.055,School: to get an A or to get a D. Career: to have or not to have.,9.727,5.431,To have or not to have a professional future.,16.99,9.288
468,"House: big or small, owning or renting.","House: big or small, buy it outright or rent.",49.617,44.834,"Home: big or small, to buy or to rent.",40.353,34.484,"To have a big house or a small one, owned or rented.",12.301,4.619
469,Money: having or not having.,Money: have it or not have it.,23.98,14.259,Money: to have or not to have.,23.98,14.259,To have or not to have money.,23.357,13.135
470,It’s all so boring.”,"It's all a boring mess.""",21.255,8.643,All of it is very boring.”,30.739,22.09,It's very boring.,27.403,19.377
471,"I started to say something, to say that she obviously cared a little, because she had good grades and was going to the University of Florida’s honors program next year, but she just said, “Wal-Mart.”","I was about to say that it was clear Margo wasn't paying serious attention at all, because she was a good student and next year she would be attending the honors bachelor's program at the University of Florida, but Margo shouted, ""Wal-Mart.""",11.355,8.768,"I started to say something, noting that it was clear she cared a bit because she had good grades and was going to the honors program at the University of Florida next year, when she simply said, ""Walmart.""",42.356,40.897,"I started to tell her that obviously she cared a little too, because she got good grades and that's why the following year she would enter a high-performance program at the University of Florida, but Margo simply replied:",15.852,12.701
472,"We entered Wal-Mart together and picked up that thing from infomercials called The Club, which locks a car’s steering wheel into place.","We went into Wal-Mart together and chose a tool that the TV commercials call The Club, which locks the car's steering wheel.",28.033,23.957,"We entered Walmart together and bought that thing from the commercials, called The Club, which locks the steering wheel in place.",36.001,32.385,—Walmart. We entered Walmart and grabbed a security bar to secure the steering wheel.,8.816,4.989
473,"As we walked through the Juniors department, I asked Margo, “Why do we need The Club?”","While passing through the children's section, I asked Margo, ""What are we buying The Club for?""",27.25,22.914,"As we walked towards the children's section, I asked Margo, ""Why do we need The Club?""",49.075,46.299,—Why do we need the bar? —I asked Margo as we moved through the youth section.,24.078,18.425
474,Margo managed to speak in her usual manic soliloquy without answering my question.,Margo responded in a monologue style mixed with a familiar excitement without directly answering my question.,22.185,16.467,"Margo, as usual, managed to speak in her crazy monologue without answering my question.",48.317,44.815,Margo managed to unleash one of her usual frenetic monologues without answering my question.,41.374,36.159
475,"“Did you know that for pretty much the entire history of the human species, the average life span was less than thirty years?","""You know, from ancient times and for a very long period in human history, the average lifespan of humans was less than thirty.",19.798,15.353,"“Did you know that for almost all of human history, the average lifespan was less than thirty years?",41.487,39.222,"—Did you know that, for almost the entire history of the human species, the average lifespan has been less than thirty years?",58.177,56.428
476,"You could count on ten years or so of real adulthood, right?","That means people had about ten years of adulthood, right?",28.723,22.18,"You could only count on living a real adulthood for about ten years, right?",23.135,16.579,"They had about ten years of adult life, right?",19.616,13.978
477,There was no planning for retirement.,So there was no need to plan for retirement.,33.437,26.269,There was no planning for retirement.,100.0,100.0,They didn't plan for retirement.,33.659,25.575
478,There was no planning for a career.,No career planning either.,18.649,8.291,There was no planning for a career.,100.0,100.0,They didn't plan their professional career.,19.799,11.386
479,There was no planning.,No concept of planning at all.,21.255,8.643,There was no planning.,100.0,100.0,They didn't plan anything.,24.028,10.682
480,No time for planning.,There was no time to plan.,25.276,14.536,There was no time to make plans.,21.736,12.223,They didn't have time to make plans.,16.516,6.567
481,No time for a future.,No time for the future.,48.549,37.992,There was no time for the future.,34.927,25.849,They didn't have time to think about the future.,16.99,9.288
482,"But then the life spans started getting longer, and people started having more and more future, and so they spent more time thinking about it.","But then lifespans started to lengthen, and people began to have more of what we call the future, so they spent more time thinking about it.",39.553,37.224,"But then lifespans started to increase, and people began to have more and more of a future, so they spent more time thinking about it.",44.197,41.882,"But then life expectancy started to increase and people began to have more and more future, so they spent more time thinking about it.",48.168,46.285
483,About the future.,Thinking about the future.,75.212,66.874,About the future.,100.0,100.0,About the future.,100.0,100.0
484,And now life has become the future.,And now life has become the future.,100.0,100.0,And now life has become the future.,100.0,100.0,And now life has become the future. You live every moment of your life for the future…,41.791,38.891
485,Every moment of your life is lived for the future—you go to high school so you can go to college so you can get a good job so you can get a nice house so you can afford to send your kids to college so they can get a good job so they can get a nice house so they can afford to send their kids to college.”,"Every moment in your life is lived for the future—you go to high school to get into college to get a good job to buy a nice house to earn money to send your kids to college so they can get good jobs to buy nice houses to earn money to send their kids to college.""",41.573,40.886,"Every moment of your life is lived for the future... you go to high school so you can go to college, so you can get a good job, so you can buy a nice house, so you can afford to send your kids to college, so your kids can get a good job, so they can buy a nice house, so they can afford to send their kids to college.”",61.984,61.514,"You go to high school so you can go to college, and that way you can find a good job, and that way you can buy a nice house, and that way you can afford to send your kids to college so they can find a good job and that way they can buy a nice house and that way they can afford to send their kids to college.",48.643,47.942
486,It felt like Margo was just rambling to avoid the question at hand.,It seems like Margo keeps mumbling like that to avoid answering the obvious question.,15.559,8.839,It seemed like Margo was talking nonsense just to avoid the question I had asked.,30.739,24.208,"I got the impression that Margo was rambling to avoid my question, so I repeated it.",16.907,11.644
487,So I repeated it.,So I repeated.,55.07,49.761,So I repeated it.,100.0,100.0,"I got the impression that Margo was rambling to avoid my question, so I repeated it.",24.155,20.105
488,“Why do we need The Club?”,“Why do we need this The Club?”,65.6,59.695,"""Why do we need The Club?""",63.12,58.739,—Why do we need the bar?,46.337,37.685
489,Margo patted me in the middle of the back softly.,Margo gently patted my back.,11.865,4.989,Margo gently patted my shoulder.,11.042,4.642,Margo gave me a gentle slap on the back.,17.468,9.548
490,"“I mean, obviously this is all going to be revealed to you before the night is over.”","""Didn't I tell you that everything would become clear before dawn?""",5.858,2.2,"“I mean, it's obvious M, all of this will come out before the night is over.”",40.771,37.518,"—Well, it's clear that you will find out tonight.",5.684,2.176
491,"And then, in boating supplies, Margo located an air horn.","And then, in the boating equipment section, Margo picked up an air horn.",39.585,34.461,Then she found a horn among the boating supplies.,14.301,7.818,"And then, in the nautical section, Margo found an air horn.",44.509,39.074
492,"She took it out of the box and held it up in the air, and I said, “No,” and she said, “No what?”","She took it out of the box and raised it high, and I immediately said, ""No, don't,"" and Margo asked back, ""What do you mean, don't?""",27.616,25.45,"She took the horn out of its box and raised it in the air, “No,” I said, “What no?” she said.",29.497,25.716,She took it out of the box and raised her arm. —No —I told him. —No what? —he asked me.,26.282,24.257
493,"And I said, “No, don’t blow the air horn,” except when I got to about the b in blow, she squeezed on it and it let out an excruciatingly loud honk that felt in my head like the auditory equivalent of an aneurysm, and then she said, “I’m sorry, I couldn’t hear you.","I continued, ""You can't use an air horn here,"" but I had barely said the ""u"" in ""use"" when she pressed the horn and a piercing shriek tore through the air, buzzing in my head, as if my blood vessels were swelling and pounding.",6.321,4.287,"I said, “No, don't blow the horn,” but as I got to the 'b' of 'blow,' Margo squeezed the horn and it emitted an unbearably loud sound that felt like the auditory equivalent of an aneurysm in my head. Then, “Sorry, I couldn't hear you.",27.437,25.952,"—Don't honk the horn —I replied to him. Although when I was on the ""t"" of ""toques"", he pressed and the horn let out a dreadful buzz that resonated in my head like the auditory equivalent of a stroke.",15.304,13.937
494,What was that?”,"Margo calmly asked, ""Sorry, I didn't hear you, what did you just say?""",6.523,2.407,What did you say?” she said.,19.071,10.553,—Sorry. I didn't hear you. What were you saying?,10.6,4.027
495,"And I said, “Stop b—” and then she did it again.","And I was in the middle of saying ""Don't b..."" when she pressed the horn again.",9.268,5.166,“Don't bl...” I said and then she did it again.,47.924,44.285,—he asked me. —Stop t… And he honked the horn again.,12.806,6.837
496,"A Wal-Mart employee just a little older than us walked up to us then and said, “Hey, you can’t use that in here,” and Margo said, with seeming sincerity, “Sorry, I didn’t know that,” and the guy said, “Oh, it’s cool.","A Wal-Mart employee, probably just a few years older than us, came over and said, ""Hey, you can't use an air horn here.""",8.017,6.254,"A Walmart employee, just a bit older than us, came up to us and said, ""Hey, you can't use that here,"" and Margo, with a supposedly sincere attitude, said, ""Sorry, I didn't know,"" then the kid said, ""Oh, it's no big deal.",11.612,9.057,"An employee from Walmart, somewhat older than us, approached. —Uh, you can't use it here —he told us. —Sorry, I didn't know —Margo replied with apparent sincerity. —Relax.",6.39,4.367
497,"I don’t mind, actually.”","Margo immediately responded with an apparently very sincere look, ""Sorry, I didn't know,"" and the guy quickly said, ""Oh, it's okay, really.""",4.082,1.478,"It doesn't bother me, actually,"" he said.",15.321,8.295,"The truth is, I don't care.",18.278,7.268
498,"And then the conversation seemed over, except the guy could not stop looking at Margo, and honestly I don’t blame him, because she is hard to stop looking at, and then finally he said, “What are you guys up to tonight?”","The conversation probably would have ended there, except the guy couldn't take his eyes off Margo. Honestly, I don't blame him, because once you look at Margo, it's hard to look away. Finally, he said, ""Do you two have any plans now?""",17.221,14.892,"After that, the conversation seemed to be over, but the kid couldn't stop looking at Margo, and honestly, I can't blame him because it's hard to take your eyes off Margo. Finally, he asked, ""What are you doing tonight?""",22.632,20.538,"And the conversation seemed settled, but the boy couldn't stop looking at Margo, and honestly, I don't blame him, because it's hard to stop looking at her. —What are you going to do tonight, guys? —the employee finally asked.",32.003,30.326
499,"And Margo said, “Not much.","Margo replied, ""Not much.""",23.357,13.135,"Margo said, ""We're not doing much.",30.644,22.316,—Not much —Margo replied—.,19.154,8.515
500,You?”,"""And you?""",33.981,21.364,"You?""",68.659,55.032,And you?,68.659,55.032
501,"And he said, “I get off at one and then I’m going out to this bar down on Orange, if you want to come.","He said, ""I finish work at one o'clock, then I'll go to the bar in Orange, if you also want to go there.",20.436,15.912,"Hey kid, ""I'm going out for a bit, then I'll go to the bar in Orange... if you want to come.",24.429,21.282,—I leave at one and then I'll go to a bar in Orange. If you want to come...,30.015,27.511
502,But you’d have to drop off your brother; they’re really strict about ID’s.”,"But you have to leave your younger brother somewhere, that bar checks IDs very strictly.""",10.802,5.653,"But you have to drop your brother off at home; they're really strict about IDs,"" he said.",18.948,14.296,But you have to leave your brother at home. They are very strict with the ID card.,11.742,6.586
503,Her what?!,What belongs to her?!,32.467,19.305,What's wrong with Margo?!,27.301,16.233,His what?,49.196,39.432
504,"“I’m not her brother,” I said, looking at the guy’s sneakers.","""I am not your little brother,"" I said while looking at that guy's sneakers.",15.032,8.847,"""I'm not her sister,"" I said, looking at the child's sneakers.",42.537,38.137,"—I am not your brother —I told him, with my gaze fixed on his sneakers.",10.958,5.751
505,And then Margo proceeded to lie.,So Margo started to play a game.,18.278,7.268,Then Margo continued to lie.,41.096,32.159,And then Margo kept lying.,36.169,27.483
506,"“He’s actually my cousin,” she said.","“Actually, this is my cousin,” she said, moving closer, wrapping her arm around my waist, and I could feel each of Margo's fingers pressing into my hip bone.",15.723,13.521,"""Actually, my cousin,"" she said.",34.751,27.301,—The truth is that he is my cousin —she told him.,13.951,7.496
507,"Then she sidled up to me, put her hand around my waist so that I could feel each of her fingers taut against my hip bone, and she added, “And my lover.”","Then she added, “And he's my boyfriend.”",3.006,2.385,"Then she snuggled up to me, wrapped her hand around my waist so I could feel each of her fingers wandering on my hip bone, and added: ""And my lover.""",50.081,48.609,"She positioned herself next to me, put her hand around my waist, so that I felt each of her tense fingers on my hip, and added—: And my lover.",37.046,35.084
508,"The guy just rolled his eyes and walked away, and Margo’s hand lingered for a minute and I took the opportunity to put my arm around her.","The guy walked away with wide eyes, Margo's hand still in the same position for another minute, so I seized the opportunity to put my arm around her shoulder.",30.256,27.767,"The child just rolled their eyes and walked away from us, Margo's hand stayed on my waist for a minute, giving me the chance to wrap my arm around her.",27.129,24.292,"The boy looked at the ceiling and left. Margo left her hand on my waist for a moment, and I took the opportunity to wrap my arm around her as well.",27.06,24.606
509,"“You really are my favorite cousin,” I told her.","""You really are the cousin I like a lot,"" I said to Margo.",11.469,6.02,"""You are really my favorite cousin,"" I said.",33.181,25.212,—You are my favorite cousin —I told her.,37.381,30.931
510,"She smiled and bumped me softly with her hip, spinning out of my embrace.","She smiled, gently nudged me away with her hip, and left my embrace.",32.718,25.948,"She smiled and, as she turned to free herself from my arms, she lightly bumped me with her hip.",17.666,13.304,"She smiled, gave me a little bump with her hip, and stepped aside.",26.621,20.149
511,"“Don’t I know it,” she said.","""Could it be that I don't know that?"" she said.",18.524,12.571,"“Wouldn't I know,” he said.",27.127,16.882,—As if I didn't know —he replied to me.,14.287,5.522
512,4.,4.,100.0,100.0,"He was driving on the completely empty I4 with the car, and I was following Margo's directions.",5.485,2.024,4,36.788,36.788
513,"We were driving down a blessedly empty I-4, and I was following Margo’s directions.","We drove along the I-4 highway, fortunately there was no one, and I followed Margo's directions.",15.515,10.657,"He was driving on the completely empty I4 with the car, and I was following Margo's directions.",27.675,23.211,"We were driving on a providentially empty highway, and I was following Margo's directions.",40.455,35.219
514,The clock on the dashboard said it was 1:07.,The clock on the dashboard showed 1:07.,57.305,53.876,The clock on the control panel showed 01:07.,38.269,30.984,The dashboard clock read 1:07.,32.066,25.916
515,"“It’s pretty, huh?” she said.","“It's beautiful, isn't it?” she said as she turned away from me and stared out the car window, so I could barely see her face.",11.848,8.601,"""Beautiful, isn't it?"" said Margo.",15.353,5.934,"—It's beautiful, isn't it? —she asked me.",14.287,5.522
516,"She was turned away from me, staring out the window, so I could hardly see her.","“It's beautiful, isn't it?” she said as she turned away from me and stared out the car window, so I could barely see her face.",26.924,23.939,"She had turned to the other side, and I could barely see her because she was looking out the window.",16.314,11.433,"Since she had turned to look out the window, I could barely see her—.",22.659,17.15
517,“I love driving fast under streetlights.”,“I really love driving fast under the streetlights.”,48.056,39.281,"""I love speeding through the lit-up streets.""",12.91,4.99,I love driving fast by the light of the street lamps.,19.729,13.546
518,"“Light,” I said, “the visible reminder of Invisible Light.”","“Light,” I said, “the visible thing that reminds us of the Invisible Light.”",56.545,53.99,"“Light,” I said, “The visible reminder of Invisible Light.”",100.0,100.0,"—Light —I said—, the visible reminder of the Invisible Light.",24.153,18.651
519,"“That’s beautiful,” she said.","“So beautiful,” Margo exclaimed.",35.746,26.269,"""Very beautiful,"" he said.",25.849,15.62,—How beautiful.,15.219,9.138
520,"“T. S. Eliot,” I said.","“T. S. Eliot,” I said.",100.0,100.0,"“T. S. Eliot,” I said.",100.0,100.0,—T. S. Eliot —I added—.,35.798,28.469
521,"“You read it, too.",“You've read it too.,36.615,24.737,“You read this too.,36.615,24.737,You read it too.,36.615,24.737
522,In English last year.”,In last year's National Language class.”,23.357,13.135,In last year's literature class.”,27.161,15.62,In last year's literature class.,25.407,10.682
523,"I hadn’t actually ever read the whole poem that line was from, but a couple of the parts I did read got stuck in my head.","In fact, I had never read the entire poem with that line, but a few lines from the parts I had read still lingered in my mind.",15.371,11.598,"In fact, I had never read the entire poem from which this line was taken, but a few sections I had read were etched in my mind.",12.528,8.69,"In reality, I had not read the entire poem to which that verse belonged, but some fragments had stuck in my mind.",11.852,8.183
524,"“Oh, it’s a quote,” she said, a little disappointed.","“Oh, so you were quoting poetry,” she said, sounding a bit disappointed.",33.174,28.176,"“Ah, a quote, I see,” he said, somewhat disappointed.",23.552,16.944,"—Ah, it's a date —she told me, a little disappointed.",34.3,29.127
525,I saw her hand on the center console.,I saw Margo's hand placed on the main control panel.,20.163,11.731,I saw his hand on the center console.,70.491,66.063,I saw his hand in the central glove compartment.,19.305,10.553
526,I could have put my own hand on the center console and then our hands would have been in the same place at the same time.,"I could place my hand on that panel, and then our hands would be in the same place, at the same time.",41.699,39.208,"I could have placed my hand on the center console too, and our hands would have been in the same place at the same time.",70.072,68.887,"I could have put mine in as well, and our hands would have been in the same place at the same time.",60.17,59.036
527,But I didn’t.,But I didn't do it.,30.214,17.965,But I didn't.,50.0,35.355,But I didn't.,50.0,35.355
528,"“Say it again,” she said.","“Read it again,” Margo said.",50.87,41.113,"“Say it again,” he said.",65.804,59.46,—Repeat it —he asked me.,16.45,6.916
529,"“Light, the visible reminder of Invisible Light.”","“Light, the visible reminder of Invisible Light.”",100.0,100.0,“Light is the visible reminder of the Invisible Light.”,54.275,48.327,"—Light, the visible reminder of the Invisible Light.",58.444,52.538
530,“Yeah.,"“Oh wow, it's truly wonderful.",16.15,6.567,"""Damn, it's really good.""",13.888,5.522,"—Yeah, damn, it's good.",16.15,6.567
531,"Damn, that’s good.","“Oh wow, it's truly wonderful.",19.206,7.81,"""Damn, it's really good.""",25.849,15.62,"—Yeah, damn, it's good.",30.058,18.575
532,That must help with your lady friend.”,It must have moved your girl.”,20.612,11.591,"""It must be working with your girlfriend.""",18.257,9.98,It must work with your fling.,20.411,11.738
533,"“Ex-lady friend,” I corrected her.","“The ex-girlfriend,” I corrected.",46.337,37.685,"""Ex-girlfriend,"" I corrected him.",23.357,13.135,—Exligue —I corrected her.,27.162,21.823
534,“Suzie dumped you?” Margo asked.,"""Did Suzie dump you?"" Margo asked.",27.301,19.641,“Did Suzie leave you?” asked Margo.,29.847,21.105,—Did Suzie stand you up? —Margo asked me.,15.353,5.934
535,“How do you know she dumped me?”,“How do you know they kicked me?”,52.169,43.167,"""How do you know that she left me?""",25.766,18.36,—How do you know it was her who stood me up?,20.861,14.323
536,"“Oh, sorry.”","“Oh, sorry about that.”",40.615,30.739,"‘‘Ali, I am sorry.”",35.746,26.269,"—Oh, sorry.",51.248,46.308
537,"“Although she did,” I admitted, and Margo laughed.","“Well, it is true after all,” I admitted, and Margo laughed.",53.896,51.295,"“Well, he did,” I admitted, and Margo laughed.",75.373,73.617,—Although she did stand me up —I admitted. Margo laughed.,23.462,16.59
538,"The breakup had happened months ago, but I didn’t blame Margo for failing to pay attention to the world of lower-caste romance.","The breakup happened months ago, but I didn't blame Margo for not paying attention to such a bland love story.",32.74,29.412,"We had broken up months ago, but I didn't blame Margo for not being interested in the love life of the lower class.",25.08,21.292,"We had broken up months ago, but I didn't blame Margo for not paying attention to the world of second-rate flings.",38.813,35.899
539,What happens in the band room stays in the band room.,What happens in the music room stays in the music room.,52.463,46.595,"What happens in the band room, stays in the band room.",78.138,76.116,What happens in the rehearsal room stays in the rehearsal room.,52.463,46.595
540,Margo put her feet up on the dashboard and wiggled her toes to the cadence of her speaking.,Margo put her feet up on the control panel and wiggled her toes to the rhythm of her voice.,59.056,56.792,Margo placed her feet on the front panel and wiggled her toes in rhythm with her speech.,24.492,18.61,Margo had put her feet on the dashboard and was moving her toes to the rhythm of her words.,37.482,32.825
541,"She always talked like that, with this discernible rhythm, like she was reciting poetry.","She always had a way of talking like that, with a distinct up-and-down cadence, sounding like she was reciting poetry.",36.938,33.904,"She always spoke in this way, with a noticeable rhythm, as if reciting a poem from memory.",12.737,7.34,"She always spoke like that, with that perceptible rhythm, as if she were reciting poetry.",30.554,24.203
542,"“Right, well, I’m sorry to hear that.","“Oh right, yeah, I'm sorry.",15.296,6.082,"""Well, okay, I'm sorry to hear that.",47.957,41.723,"—Okay, well, I'm sorry.",24.622,18.094
543,But I can relate.,But I've got a similar story.,19.206,7.81,But it's quite understandable.,28.574,12.703,But I understand it.,37.606,23.644
544,My lovely boyfriend of lo these many months is fucking my best friend.”,My handsome boyfriend has been fooling around with my best friend for the past few months.”,16.416,11.306,"It just so happens that my lovely boyfriend of many months is screwing my best friend.""",37.709,33.085,The handsome guy who is my boyfriend has been screwing my best friend for months.,17.286,11.633
545,"I looked over but her hair was all in her face, so I couldn’t make out if she was kidding.","I turned around but Margo's hair covered most of her face, so I couldn't tell if she was joking.",28.077,23.994,"I looked at her, but her hair covered her entire face, so I couldn't tell if she was joking.",28.059,22.476,"I looked at her, but since she had all her hair in her face, I couldn't tell if she was joking.",23.957,18.747
546,“Seriously?”,"""Are you serious?""",19.305,8.117,"""Really?""",31.947,15.974,—Really?,42.888,30.327
547,She didn’t say anything.,She didn't respond.,29.588,14.794,She said nothing.,29.588,14.794,—He didn't say anything—.,28.574,12.703
548,“But you were just laughing with him this morning.,"""But you were laughing with him this morning.",62.802,58.143,"""But you were laughing with him just this morning.",34.924,27.455,But this very morning you were laughing with him.,30.705,22.09
549,I saw you.”,"I saw you two.""",42.729,32.467,"I saw you.""",75.212,66.874,I saw you.,77.88,77.88
550,“I don’t know what you’re talking about.,"""I don't know what time you're talking about.""",24.618,17.542,"""I don't know what you're talking about.",30.644,22.316,—I don't know what you're talking about.,34.927,25.849
551,"I heard about it before first period, and then I found them both talking together and I started screaming bloody murder, and Becca ran into the arms of Clint Bauer, and Jase was just standing there like a dumbass with the chaw drool running out of his stank mouth.”","""I knew about it before the first period, then I saw people talking to each other and I started yelling 'bloodthirsty murderer,' Becca rushed into Clint Bauer's arms while Jase stood there dumbfounded, his stinky mouth drooling.""",9.799,7.548,"I heard what happened before the first class, then I found them talking together and started yelling and screaming. Becca ran into Clint Bauer's arms, and Jase stood there like an imbecile with a mouthful of drool dripping from his stinking mouth.""",15.783,12.636,"I found out before the first class, then I ran into them chatting and I started screaming like a madwoman, Becca hugged Clint Bauer, and Jase just stood there like an idiot, with sticky drool dripping from his stinking mouth.",18.844,16.734
552,I had clearly misinterpreted the scene in the hallway.,It turns out I completely misunderstood the scene in the hallway this morning.,34.235,28.918,"Clearly, I had misinterpreted the scene in the hallway.",68.517,64.841,It was clear that he had misunderstood the scene in the lobby.,28.345,21.402
553,"“That’s weird, because Chuck Parson asked me this morning what I knew about you and Jase.”","""Strange, this morning Chuck Parson suddenly asked me what I knew about you and Jase.""",50.047,46.898,"""Weird, because Chuck Parson asked me this morning what I knew about you and Jase.""",89.016,88.521,"—How strange, because Chuck Parson asked me this morning what I knew about you and Jase.",83.6,83.073
554,"“Yeah, well, Chuck does as he’s told, I guess.","“Yeah, I guess Jase told Chuck to go ask.",22.327,15.909,"“Yes, well, Chuck must have done what he was told.",28.345,21.402,"—Yes, well, Chuck does what he's told, I suppose.",45.367,39.833
