line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
934,"Your lighter boxes of family papers went up-stairs into a Barmecide room, that always had a great dining-table in it and never had a dinner, and where, even in the year one thousand seven hundred and eighty, the first letters written to you by your old love, or by your little children, were but newly released from the horror of being ogled through the windows, by the heads exposed on Temple Bar with an insensate brutality and ferocity worthy of Abyssinia or Ashantee.","My family document chests are taken upstairs to the Barmecide room*, which always has a grand banquet table but never any food; where the first letters from an old lover or from my young children, dating back to 1780, have just escaped the horror of being spied on through the windows, because the Temple Bar gate used to display the heads of executed people - an act of barbarity and extreme cruelty that one would think only happened in ancient times in Abyssinia or Ashanti*.",11.124,9.505,"The less important boxes containing your family documents would go upstairs to a room with a large dining table that had never been dined upon, and inside these boxes would be the first letters from your old lover or your young children, which would have only recently escaped the horror of being watched by the heads appearing in the windows of Temple Bar, reminiscent of the heartless cruelty and savagery practiced in Abyssinia and Ashantee, even as late as 1780.",10.135,7.994,"Anyone who went to deposit titles or securities of any kind in the Bank could be assured that, once closed in rooms that were once kitchens or stables, they would soon smell of leftover stews or manure, and if a fatal thought induced them to bring family documents or papers, these were kept in a chamber on the upper floor, in the center of which was a dining table, although a meal was never served on it, where the letters written by their first love, or by their tender children, were condemned, in the full year of seventeen eighty, to suffer the horror of being the target of the gazes of the heads that an insensate brutality and a ferocity worthy of Abyssinia or the Ashantis daily exposed in the Temple Court.",11.6,10.747
935,"But indeed, at that time, putting to death was a recipe much in vogue with all trades and professions, and not least of all with Tellson’s.","But in reality, at that time, capital punishment was a prevalent solution in all professions, especially with Tellson's Bank.",19.427,16.277,"Actually, at that time, the death penalty was quite a popular solution for Tellson as well as for many businesses and institutions.",16.72,13.728,"It is true that in those happy times, the death penalty was a universal panacea, a very fashionable prescription in all trades and professions, and the Tellson Bank was not going to be an exception, far from it.",16.286,14.043
936,"Death is Nature’s remedy for all things, and why not Legislation’s?","If death was nature's cure-all, why shouldn't the law apply it?",11.572,4.369,Why shouldn't it be for the laws when Death was Nature's remedy for everything?,12.501,6.609,"If Nature remedies everything with death, why shouldn't the law do the same?",9.941,3.716
937,"Accordingly, the forger was put to Death; the utterer of a bad note was put to Death; the unlawful opener of a letter was put to Death; the purloiner of forty shillings and sixpence was put to Death; the holder of a horse at Tellson’s door, who made off with it, was put to Death; the coiner of a bad shilling was put to Death; the sounders of three-fourths of the notes in the whole gamut of Crime, were put to Death.","Accordingly, anyone who forged documents was sentenced to death; anyone who wrote a bad check was sentenced to death; anyone who secretly opened and read someone else's letter was sentenced to death; anyone who stole forty shillings and sixpence was sentenced to death; anyone who kept a horse in front of Tellson's Bank and stole one to ride away was sentenced to death; anyone who counterfeited a single shilling was sentenced to death; just a minor misstep in the entire spectrum of money-related crimes could lead to execution.",13.937,12.227,"Thus, the counterfeiter received the death penalty; the forger received the death penalty; the person who opened letters without authority received the death penalty; the thief who stole forty shillings received the death penalty; the one who stole a horse in front of Tellson Bank, the swindler, and everyone who, in one way or another, got involved in Crime received the death penalty.",4.369,2.549,"Nothing, then, was more natural and logical than imposing the death penalty on the forger, the death penalty on the bearer of a counterfeit bill, the death penalty on the one who improperly opened a letter, the death penalty on the one who stole forty shillings and sixpence. He who guarded a horse at the doors of the Tellson Bank and disappeared with the animal was condemned to death, those who minted a counterfeit shilling were condemned to death, and three-quarters of mortals who brushed against the boundaries of crime paid with their heads.",8.384,6.496
938,"Not that it did the least good in the way of prevention—it might almost have been worth remarking that the fact was exactly the reverse—but, it cleared off (as to this world) the trouble of each particular case, and left nothing else connected with it to be looked after.","And with so many executions, it didn't have any deterrent effect—in fact, the opposite was true—but like everything in life, executing people was less troublesome than dealing with each case individually and worrying about the consequences later.",4.163,2.121,"This practice did not actually prevent crimes –it is worth emphasizing that it had the opposite effect– but it cleaned up the problem in each individual case, leaving no matter to deal with.",4.467,2.454,"It is true that the penal sanction, being a little severe, far from preventing, far from reducing transgressions, multiplied them, but at least it concluded, once and for all, with the annoyances and inconveniences attached to each particular case.",6.167,4.126
939,"Thus, Tellson’s, in its day, like greater places of business, its contemporaries, had taken so many lives, that, if the heads laid low before it had been ranged on Temple Bar instead of being privately disposed of, they would probably have excluded what little light the ground floor had, in a rather significant manner.","Therefore, at that time, like other larger businesses of the era, Tellson's Bank had taken so many lives that if the severed heads—if not secretly disposed of—were piled up at the Temple Bar gate, the number of heads would almost block any sunlight from reaching the ground floor of that place.",12.28,10.363,"Indeed, Tellson, at that time, like other major companies of the period, had taken many lives, so much so that if the heads were kept below before being lined up at Temple Bar instead of being thrown away, they would have significantly blocked the little light that reached the ground floor.",17.341,15.186,"So many lives had been reaped by the Tellson Bank, and like it, all its contemporary similar establishments, that if the heads of the dead had been piled up in front of its facade, it is almost certain that they would have completely blocked the scant light that penetrated its interior through its dirty windows.",7.967,5.93
940,"Cramped in all kinds of dim cupboards and hutches at Tellson’s, the oldest of men carried on the business gravely.","Stuffed in all sorts of compartments, the dingy cages at Tellson were where the oldest and most solemn people did everything.",11.311,6.481,"At Tellson's Bank, old men, squeezed among various dark cabinets, were carrying on their work with great seriousness.",7.042,2.583,"Perched on implausible benches and chests of strange shapes, the old employees of the Bank worked with extreme gravity and composure of a sphinx.",7.925,4.086
941,"When they took a young man into Tellson’s London house, they hid him somewhere till he was old.","If they took a young person into the London branch of Tellson, they would hide him somewhere until he grew old.",21.741,16.46,"When they hired a young clerk at Tellson's London branch, they would hide him somewhere until he aged.",14.16,8.293,"When a young person was admitted, they were locked up who knows where and did not reappear until they were old.",11.017,6.313
942,"They kept him in a dark place, like a cheese, until he had the full Tellson flavour and blue-mould upon him.","They would lock him in a dark place, like aging cheese, until he turned moldy and reeked of Tellson.",39.612,36.984,"They would store him, like a piece of cheese, in a dark place until he absorbed the Tellson flavor and blue mold.",23.697,18.518,"Evidently, they kept them, like cheese, in some dark chamber until they had acquired the peculiar smell of the House.",11.328,6.481
943,"Then only was he permitted to be seen, spectacularly poring over large books, and casting his breeches and gaiters into the general weight of the establishment.","Only then would he be allowed to show his face, to scrutinize the large ledgers, and to display his breeches and gaiters, adding to the bank's solemnity.",15.479,11.41,"Only then would he be allowed to emerge, and he would bury himself among the large ledgers, blending into the institution's general heavy atmosphere with his trousers and gaiters.",9.192,5.213,"Outside the building, whose door he was never allowed to cross without being called, there was an old man, vested with the functions of doorman and messenger, who was something like the living emblem of the house.",5.128,2.612
944,"Outside Tellson’s—never by any means in it, unless called in—was an odd-job-man, an occasional porter and messenger, who served as the live sign of the house.",Sitting outside Tellson's was the living sign of this bank; it was an errand boy - never allowed inside without orders - occasionally doubling as a porter and messenger.,10.129,6.837,"In front of Tellson's door stood a man who did errands – never entering unless summoned – sometimes carrying goods, sometimes news; this person was like the bank's living signboard.",5.045,1.827,"Outside the building, whose door he was never allowed to cross without being called, there was an old man, vested with the functions of doorman and messenger, who was something like the living emblem of the house.",15.014,12.576
945,"He was never absent during business hours, unless upon an errand, and then he was represented by his son: a grisly urchin of twelve, who was his express image.","He was never absent during working hours, unless he had to go on an errand, and if he did, he was replaced by his son: a ghastly twelve-year-old urchin who looked exactly like his father.",30.894,28.814,"He was always there during working hours, and if he had an errand to run, he would go, and during those times, his son would take his place; the twelve-year-old boy, with mischief written all over his face, was a copy of his father.",6.291,3.627,"He never left the door during office hours, unless he was sent on an errand, and even then, his son, a twelve-year-old rascal who was his spitting image, would stand in for him at the door.",16.606,13.104
946,"People understood that Tellson’s, in a stately way, tolerated the odd-job-man.",Everyone understood that Tellson had condescended to accept that errand boy.,11.809,6.345,People knew that they managed this errand man of Tellson's.,9.808,3.755,"There were no lack of malicious people who claimed that the house merely tolerated the old man in question, whom they nicknamed Lapa, although many years earlier, in the parish church of Houndsditch, where tired of being confined and in darkness, he wanted to glimpse the light of the world, he was given the name Jeremiah.",3.556,1.934
947,"The house had always tolerated some person in that capacity, and time and tide had drifted this person to the post.","The bank had always accepted someone for such a job, and time and fate had brought this man to that position.",19.591,14.579,"The bank had always tolerated people of this sort, and over time and circumstances, it had come to the postal business.",15.21,10.625,"There were no lack of malicious people who claimed that the house merely tolerated the old man in question, whom they nicknamed Lapa, although many years earlier, in the parish church of Houndsditch, where tired of being confined and in darkness, he wanted to glimpse the light of the world, he was given the name Jeremiah.",3.397,1.72
948,"His surname was Cruncher, and on the youthful occasion of his renouncing by proxy the works of darkness, in the easterly parish church of Hounsditch, he had received the added appellation of Jerry.","His surname was Cruncher, and having promised to renounce dark deeds during his baptism at the parish church of Hounsditch in East London, he was given the additional name Jerry.",25.07,22.814,"His surname was Cruncher, and after giving up the shady businesses of his youth, he had taken the name Jerry at the church in the eastern part of Houndsditch.",22.791,20.229,"There were no lack of malicious people who claimed that the house merely tolerated the old man in question, whom they nicknamed Lapa, although many years earlier, in the parish church of Houndsditch, where tired of being confined and in darkness, he wanted to glimpse the light of the world, he was given the name Jeremiah.",7.18,5.314
949,"The scene was mr Cruncher’s private lodging in Hanging-sword-alley, Whitefriars: the time, half-past seven of the clock on a windy March morning, Anno Domini seventeen hundred and eighty.","It is now the scene of Cruncher's private house in Hanging Sword Alley, Whitefriars Street, at half-past seven on a windy March morning in the year 1780 AD.",19.706,16.44,"Yes, Mr. Cruncher's personal residence was in Whitefriars, Hanging-sword Valley; the time was the year of our Lord one thousand seven hundred and eighty, (Mr. Cruncher always said Anna Domino instead of the year of our Lord; apparently, he thought the Gregorian era was initiated by a lady who added her own name to a popular game invented after that,) on a windy March morning, the clocks showed half-past seven.",10.733,9.405,"The private residence of the high-ranking employee Lapa was the scene of the incident I am about to narrate, at half past seven on a windy morning in the month of March, in the Year of Our Lord, seventeen hundred and eighty.",16.317,13.77
950,"(mr Cruncher himself always spoke of the year of our Lord as Anna Dominoes: apparently under the impression that the Christian era dated from the invention of a popular game, by a lady who had bestowed her name upon it.)","(Instead of referring to the year AD in Latin as “Anno Domini”, Cruncher always called it “Anna Dominoes”, clearly mistaking the year of the Lord's birth for the year the popular game invented by some lady named Dominoes was created.)",8.896,6.115,"Yes, Mr. Cruncher's personal residence was in Whitefriars, Hanging-sword Valley; the time was the year of our Lord one thousand seven hundred and eighty, (Mr. Cruncher always said Anna Domino instead of the year of our Lord; apparently, he thought the Gregorian era was initiated by a lady who added her own name to a popular game invented after that,) on a windy March morning, the clocks showed half-past seven.",13.319,12.031,"I say Anno Domini instead of Year of Our Lord to conform to the manner of speaking of the very wise Lapa, who, believing that the Christian era originated from the invention of the game of dominoes by a lady named Ana, always prefixed the words Ana Dominó to the year when speaking of dates.",17.483,15.65
951,"mr Cruncher’s apartments were not in a savoury neighbourhood, and were but two in number, even if a closet with a single pane of glass in it might be counted as one.","The Cruncher household was not located in a clean and fragrant place and had only two rooms, if one considered the small room with a single glass window as a room.",9.663,6.512,"Mr. Cruncher's house was not in a good neighborhood, and although the room with a glass partition could be considered a single room, it could also be called a two-room place.",10.698,7.391,"The private rooms of the good Lapa were not decorated and furnished with excessive luxury, nor were there more than two, counting a wardrobe as one, but they were clean and tidy.",7.224,3.967
952,But they were very decently kept.,But every room was tidied up properly.,16.516,6.567,But they kept it very clean.,28.719,16.516,"The private rooms of the good Lapa were not decorated and furnished with excessive luxury, nor were there more than two, counting a wardrobe as one, but they were clean and tidy.",6.281,4.101
953,"Early as it was, on the windy March morning, the room in which he lay abed was already scrubbed throughout; and between the cups and saucers arranged for breakfast, and the lumbering deal table, a very clean white cloth was spread.","At this early hour in the windy March morning, the room he was sleeping in had been scrubbed spotless; on the large pine wood table, a pristine white cloth had been laid out and cups and saucers were set up for breakfast.",23.983,21.9,"Even though it was early on that windy March morning, the room where Cruncher slept had already been swept, and a perfectly clean white cloth was laid on the wooden table set with plates and cups prepared for breakfast.",22.231,20.2,"Despite the untimely hour and the unpleasant windy March morning, the room in which he was snoring like a log had been swept and mopped, and on the table, a little wobbly, covered with a tablecloth as white as snow, the glasses, plates, and other utensils necessary for lunch were shining.",21.128,19.632
954,"mr Cruncher reposed under a patchwork counterpane, like a Harlequin at home.","Cruncher lay under a patchwork quilt of many colors, looking like a gaudy clown.",18.575,12.874,Mr. Cruncher lay sprawled like a Harlequin under the patchwork quilt.,19.943,13.606,The gentleman Lapa snored under the bed covers as any Harlequin might snore in his own home.,9.761,5.108
955,"At first, he slept heavily, but, by degrees, began to roll and surge in bed, until he rose above the surface, with his spiky hair looking as if it must tear the sheets to ribbons.","He was deep in sleep but gradually began to toss and turn in bed until he woke up, his disheveled hair seeming to want to tear the quilt into pieces.",7.004,4.037,"At first, he was in a deep sleep, but then he slowly began to stir, tossing and turning, and finally sat up with his hedgehog-like hair that seemed to tear through the sheets.",13.619,10.216,"The sleep was deep; but eventually, the covers began to stir, Lapa tossed and turned with a restless air, and after a while, some quills appeared on the sheets that miraculously did not tear them, and which were the natural protection Nature had endowed his head with.",4.944,2.694
956,"At which juncture, he exclaimed, in a voice of dire exasperation:","He sat up, shouting in a very annoyed voice: − I'm doomed, she does this every day!",9.56,4.968,He shouted from his place with tremendous anger;,6.991,2.735,"As the hairs emerged, their owner exclaimed in an exasperated voice.",10.715,4.045
957,"“Bust me, if she ain’t at it agin!”","He sat up, shouting in a very annoyed voice: − I'm doomed, she does this every day!",6.505,2.39,"""You started again, geez!""",11.351,4.514,—May I be impaled if he hasn't gone back to his old ways!,8.993,3.377
958,"A woman of orderly and industrious appearance rose from her knees in a corner, with sufficient haste and trepidation to show that she was the person referred to.","Kneeling in the corner of the room, a diligent-looking woman, neatly dressed, stood up rather hastily and fearfully, clearly indicating she was the one being referred to.",11.962,8.81,"A tidy and industrious-looking woman, taking the words personally, rose from the corner where she had knelt in a state of panic and fear.",8.683,4.804,"A woman, the epitome of industriousness and order, rose from a corner, where she had been kneeling, with enough haste to demonstrate that the angry words of the sleeper were directed at her.",10.148,6.999
959,"“What!” said mr Cruncher, looking out of bed for a boot.",− What? - Cruncher said while looking around the bed for his boot.,15.048,8.549,"""Speak up!"" said Mr. Cruncher, searching for his boots on the ground.",12.424,6.987,"—So back to the usual, huh?—replied Lapa, reaching out an arm in search of a boot.",12.107,8.039
960,"“You’re at it agin, are you?”",Is she like this every day?,12.136,4.935,"""Have you started again?""",14.433,5.869,"—So back to the usual, huh?—replied Lapa, reaching out an arm in search of a boot.",5.878,2.16
961,"After hailing the morn with this second salutation, he threw a boot at the woman as a third.","After the second greeting, he greeted a third time by throwing the boot at the woman.",23.678,17.991,"After greeting the morning with this second salutation, he threw one of his boots at the woman as the third.",44.428,41.585,The boot went flying through the air along with this second salutation.,17.777,13.422
962,"It was a very muddy boot, and may introduce the odd circumstance connected with mr Cruncher’s domestic economy, that, whereas he often came home after banking hours with clean boots, he often got up next morning to find the same boots covered with clay.","The boot was covered in mud, and that was a sign indicating a strange detail related to Cruncher's household economy: while he usually came home from the bank after work with clean boots, in the morning he often woke up with those same boots covered in clay. − What?",13.233,10.257,"The boot was covered in mud, which revealed an odd situation about Mr. Cruncher's way of making a living, because although the man usually came home from the bank with clean boots, he would find the same boots covered in mud when he woke up the next morning.",18.959,17.094,"It was a dirty boot, full of mud; and since we are talking about boots, I will mention, as a circumstance that is not without strangeness, that while Mr. Lapa often returned home after finishing his service at the Bank with clean boots, it was rare for him to wake up in the morning without finding them full of mud.",9.686,7.444
963,"“What,” said mr Cruncher, varying his apostrophe after missing his mark—“what are you up to, Aggerawayter?”",- Cruncher changed his tone after missing the throw.,5.499,3.006,"""Tell me,"" said Mr. Cruncher, his tone changing after missing the target; ""What the hell are you doing, you troublemaker?""",9.519,5.496,"—What were you doing there, pious one of the demons?—shouted the mellifluous Lapa, after missing the shot.",8.765,4.546
964,“I was only saying my prayers.”,-,0.0,0.0,"""I was just praying.""""",16.516,6.567,—He was praying.,13.976,6.988
965,“Saying your prayers!,"You troublemaker, what are you doing? − I'm just praying. − Pray and wish!",5.804,2.148,"""She was just praying!""",16.15,6.567,—He was praying!...,16.15,6.567
966,You’re a nice woman!,You're something else!,24.88,12.44,"""Oh, what a good woman!""",19.071,10.553,What a fine occupation!,28.574,12.703
967,What do you mean by flopping yourself down and praying agin me?”,Are you planning to sit there and curse me?,12.238,6.69,"""If you pray, you would only curse me.""""",9.01,3.402,"And what do you hope to achieve, spending your time on your knees praying against me?",15.877,10.935
968,“I was not praying against you; I was praying for you.”,"− I'm not cursing, I'm just praying for good things for you.",19.018,13.292,"""I wasn't cursing you; I was truly praying for you.""""",37.845,32.904,"—I do not pray against you, but for you.",19.616,13.978
969,“You weren’t.,− That's it!,0.0,0.0,"""You weren't doing it.",19.305,8.117,"—It's not true; and even if it were, I won't tolerate you taking such liberties.",5.804,2.148
970,"And if you were, I won’t be took the liberty with.","If it's not like that, don't blame me for being unreasonable.",10.769,4.065,"Even if you did, it wouldn't be worth a damn.",14.584,7.836,"Indeed, you have been lucky to have a model mother, my son!...",7.638,2.827
971,Here!,"If it's not like that, don't blame me for being unreasonable.",0.0,0.0,Look!,70.711,50.0,Just imagine!,48.549,27.516
972,"your mother’s a nice woman, young Jerry, going a praying agin your father’s prosperity.","Hey, Jerry, your mother is something else, always cursing and not letting your father make a living.",9.56,4.968,"Your mother was such a good woman, Jerry, she's cursing to prevent your father's happiness.",12.846,7.224,A mother who prays against your father's prosperity!,6.593,2.58
973,"You’ve got a dutiful mother, you have, my son.","You have a mother who loves your father too much, see that, kid.",12.703,6.69,"What a respectful mother you have, right son?",21.771,15.208,"A mother so religious, so zealous in fulfilling her duty, that she spends her time asking Heaven and Hell to snatch from the mouth of her only son the toast with butter that constitutes his food!",3.91,1.41
974,"You’ve got a religious mother, you have, my boy: going and flopping herself down, and praying that the bread-and-butter may be snatched out of the mouth of her only child.”","You have a devout mother, see that, kid, always sitting down and praying for people to snatch the food out of her only child's mouth.",11.084,7.75,"And so pious; she's thrown herself to the ground, literally praying to snatch the bread from her only son's mouth.""",5.52,2.854,What do you think!,0.049,0.022
975,"Master Cruncher (who was in his shirt) took this very ill, and, turning to his mother, strongly deprecated any praying away of his personal board.","Little Cruncher (still in his pajamas) was annoyed upon hearing this and turned to his mother, vehemently opposing anything that would reduce his share of food.",15.947,11.886,"Disturbed by these words, little Cruncher –who was wearing a shirt– turned to his mother and vehemently objected to his food being taken away.",9.099,5.995,"The dignified offspring of Mr. Lapa must have found the latter part of his speech very displeasing, as he loudly demanded that his mother never again mix anything related to his personal diet with her prayers.",6.954,3.989
976,"“And what do you suppose, you conceited female,” said mr Cruncher, with unconscious inconsistency, “that the worth of your prayers may be?","− You think you're so great, - continued Cruncher Sr., speaking out of turn, - how much are your prayers worth?",7.759,4.0,"""What did you think, you stubborn woman,"" said Mr. Cruncher with an unintended inconsistency, ""did you think your prayers would do any good?",9.732,5.614,"—And what do you suppose, foolish woman, that your prayers are worth?—replied the husband, with unconscious insistence.",23.168,19.83
977,Name the price that you put your prayers at!”,"How much are they worth, tell me! −",9.823,3.797,"What will come of it in return?""",0.0,0.0,—Tell me: what value do you place on your prayers?,13.951,7.496
978,"“They only come from the heart, Jerry.","They are worth only the sincerity of my heart, Jerry. That's all.",24.352,18.207,"""I feel like praying, Jerry.",25.245,18.141,"—They spring from the heart, Jeremiah; this is their only merit.",26.197,19.675
979,They are worth no more than that.”,− With a barrel!,0.0,0.0,"Nothing else.""",9.153,4.577,—His only merit!,0.0,0.0
980,"“Worth no more than that,” repeated mr Cruncher.",- Cruncher repeated. -,9.525,4.234,"""It was nothing else,"" repeated Mr. Cruncher.",17.542,10.128,—repeated Mr. Lapa.,8.606,3.826
981,"“They ain’t worth much, then.",Then it's not worth much.,27.483,16.341,"""It means it has no value.",13.888,5.522,—Then they are worth little!,16.341,6.871
982,"Whether or no, I won’t be prayed agin, I tell you.","Expensive or not, you can't curse me, I'm telling you.",13.473,7.193,"Whatever it is, don't ever pray for me again.",8.863,3.393,"In any case, whatever they are worth, I don't want you to pray again: come on, it's over!",7.564,3.916
983,I can’t afford it.,I forbid it.,38.94,27.535,I don't want it.,37.606,23.644,Do you think I'm going to tolerate you calling bad luck upon my head?,0.0,0.0
984,I’m not a going to be made unlucky by your sneaking.,Don't bring me bad luck with your button-pressing tricks.,10.57,4.086,"Just because you secretly kneel in places like this, my business won't go bad.",6.567,2.446,Do you think I'm going to tolerate you calling bad luck upon my head?,9.941,5.256
985,"If you must go flopping yourself down, flop in favour of your husband and child, and not in opposition to ’em.","If you have to pray, pray for your husband and child, don't curse.",20.633,17.461,"If you must kneel, kneel for the sake of your husband and son, not against them.",20.21,15.774,"If you want to fall to your knees, do it in favor of your husband and your son, and not against them.",21.433,16.662
986,"If I had had any but a unnat’ral wife, and this poor boy had had any but a unnat’ral mother, I might have made some money last week instead of being counter-prayed and countermined and religiously circumwented into the worst of luck.","If I didn't have such a contrary wife, if my child didn't have such a contrary mother, I would have made some money last week instead of being cursed, sabotaged, and plagued with bad luck.",26.692,24.994,"If a strange woman like you hadn't been this child's strange mother, I would have made a lot of money last week instead of being cursed so much and suffering such misfortune.",17.19,15.187,"Last week, if hell hadn't given me an unnatural wife, and an unnatural mother to this poor child, I would have earned heaps of gold instead of having the darkest shadow that any mortal has had since the world began.",9.129,6.322
987,"B-u-u-ust me!” said mr Cruncher, who all this time had been putting on his clothes, “if I ain’t, what with piety and one blowed thing and another, been choused this last week into as bad luck as ever a poor devil of a honest tradesman met with!","I'm doomed! - Cruncher said continuously while changing clothes. - Praying so hard and ruining everything, if only last week an honest worker like me hadn't been caught in this terrible bad luck!",4.514,2.477,"Isn't that right?"" said Mr. Cruncher, while getting dressed, ""If it weren't so, what prayer or incantation could have turned last week into such a disaster for an honest tradesman!",6.595,4.58,"Last week, if hell hadn't given me an unnatural wife, and an unnatural mother to this poor child, I would have earned heaps of gold instead of having the darkest shadow that any mortal has had since the world began.",4.078,2.075
988,"Young Jerry, dress yourself, my boy, and while I clean my boots keep a eye upon your mother now and then, and if you see any signs of more flopping, give me a call.","Jerry, change your clothes, while I'm polishing my boots, keep an eye on your mother, if you see her slump down again, call me.",9.523,6.605,"Come on, Jerry, get dressed too, my boy, and keep an eye on your mother while I clean my boots. If you see her kneeling again, let me know immediately.",26.609,24.366,"Get dressed, my son, get dressed; and while I clean my boots, don't take your eyes off your mother, and alert me with a shout if you notice any signs that she is going to fall to her knees.",18.635,16.293
989,"For, I tell you,” here he addressed his wife once more, “I won’t be gone agin, in this manner.","Hey, I'm telling you, - Cruncher turned to his wife again, - at this rate, I'm not going anymore.",9.41,5.228,"Look at me,"" he said again to his wife, ""I won't talk to you like this again.",8.464,4.39,"I assure you I can't stand it—he added, addressing his wife.",6.051,3.23
990,"I am as rickety as a hackney-coach, I’m as sleepy as laudanum, my lines is strained to that degree that I shouldn’t know, if it wasn’t for the pain in ’em, which was me and which somebody else, yet I’m none the better for it in pocket; and it’s my suspicion that you’ve been at it from morning to night to prevent me from being the better for it in pocket, and I won’t put up with it, Aggerawayter, and what do you say now!”","I'm exhausted, sleepy to death, my back hurts so much I can't feel anything; working for nothing; I suspect you've been cursing me day and night so I can't make any money, I won't let this go, you troublemaker, what do you want now?",3.014,2.013,"I'm as groggy as a cart horse right now, I feel like I've taken opium, I'm so tense that I can't even feel where the pain is coming from, whether it's me or someone else, I don't have a penny in my pocket, and I think it's because you've been praying from dawn till dusk for me not to have a penny in my pocket, I won't tolerate this any longer.",6.434,4.775,"—I am more brutish than a rental carriage, I sleep like laudanum, I rarely know if I am myself or if I am the neighbor across the street; but when they mess with my pocket, I get wary; I don't want any jokes with the pocket, know this once and for all, and if your prayers conspire against it, you're going to have a hard time, pious woman of hell!",3.752,2.152
991,"Growling, in addition, such phrases as “Ah! yes!",Mumbling things like “Sure!,5.925,2.634,"You troublemaker, do you understand me?"" On top of all these words, the man had also started to grumble, ""Of course!",4.832,1.757,"—I am more brutish than a rental carriage, I sleep like laudanum, I rarely know if I am myself or if I am the neighbor across the street; but when they mess with my pocket, I get wary; I don't want any jokes with the pocket, know this once and for all, and if your prayers conspire against it, you're going to have a hard time, pious woman of hell!",1.661,0.593
992,"You’re religious, too.",So pious!”,0.0,0.0,You are religious.,29.588,14.794,"—I am more brutish than a rental carriage, I sleep like laudanum, I rarely know if I am myself or if I am the neighbor across the street; but when they mess with my pocket, I get wary; I don't want any jokes with the pocket, know this once and for all, and if your prayers conspire against it, you're going to have a hard time, pious woman of hell!",1.262,0.45
993,"You wouldn’t put yourself in opposition to the interests of your husband and child, would you?","You wouldn't curse your poor husband and child, would you?",35.648,33.305,"You wouldn't go against anything related to your husband and child, right? You wouldn't do such a thing!""",22.703,18.729,"—I am more brutish than a rental carriage, I sleep like laudanum, I rarely know if I am myself or if I am the neighbor across the street; but when they mess with my pocket, I get wary; I don't want any jokes with the pocket, know this once and for all, and if your prayers conspire against it, you're going to have a hard time, pious woman of hell!",1.975,0.705
994,"Not you!” and throwing off other sarcastic sparks from the whirling grindstone of his indignation, mr Cruncher betook himself to his boot-cleaning and his general preparation for business.","I know you too well!” and sharpening his resentment into scathing sarcasm, Cruncher started polishing his boots and preparing his things for work.",9.226,6.071,"Mr. Cruncher, spewing his rising anger with all his sarcasm, started to clean his boots and prepared to go to work.",5.401,1.972,"Mr. Lapa, occasionally uttering phrases of indignation, vigorously set about the task of cleaning his boots.",5.52,2.874
995,"In the meantime, his son, whose head was garnished with tenderer spikes, and whose young eyes stood close by one another, as his father’s did, kept the required watch upon his mother.","Meanwhile, the son - with hair still soft but already spiky, eyes close together just like his father's - kept an eye on his mother as instructed.",5.915,3.037,"Meanwhile, his son, whose hedgehog-like hair was relatively soft and whose eyes were as close together as his father's, was not taking his eyes off his mother as he had been told.",16.805,13.968,"His son, meanwhile, whose head was adorned with spikes slightly less sharp than his father's, and whose little eyes were just about as close together as his father's, persistently watched his mother.",19.252,15.426
996,"He greatly disturbed that poor woman at intervals, by darting out of his sleeping closet, where he made his toilet, with a suppressed cry of “You are going to flop, mother.","In the room, while washing his face and changing clothes, he would occasionally rush out to bother his poor mother by pretending to shout, ""Mom's about to plop down...""",5.136,1.855,"While dressing in that tiny space he kept sticking his head out, ""Mom is kneeling.",3.342,1.237,"He gave the poor woman several frights by shouting from the bottom of the wardrobe, where he was getting dressed.",7.26,4.956
997,"—Halloa, father!” and, after raising this fictitious alarm, darting in again with an undutiful grin.","""Look, Dad!"" and after that fake alarm, it rushed back into the room, grinning mischievously.",9.419,4.885,"–Hey, dad!"" he shouted, disturbing the poor woman, and after creating this fake panic, he would withdraw with an indifferent grin.",8.8,4.864,—Father!...,1.165,0.518
998,mr Cruncher’s temper was not at all improved when he came to his breakfast.,Cruncher was still upset when he sat down for breakfast.,13.392,7.791,Mr. Cruncher's anger had not subsided even when he sat down for breakfast.,14.48,8.226,He's kneeling... he's kneeling!,5.789,2.302
999,He resented ms Cruncher’s saying grace with particular animosity.,He became furious and spoke resentfully when his wife said her prayers.,9.731,3.674,He was annoyed by Ms. Cruncher's grace at the table.,12.606,4.789,"Not even with lunch did Lapa's mood sweeten; on the contrary, it seemed to increase his animosity towards his wife.",5.919,2.167
1000,"“Now, Aggerawayter!","− There, you troublemaker!",22.957,9.652,"""Oh man, you troublemaker!",19.206,7.81,"Not even with lunch did Lapa's mood sweeten; on the contrary, it seemed to increase his animosity towards his wife.",4.498,1.647
1001,What are you up to?,What are you planning to do now?,32.503,23.357,Are you closing the door?,30.214,17.965,—But what are you doing?,42.729,32.467
1002,At it again?”,Are you cursing?,24.88,12.44,"Again?""",35.251,28.254,"Again, you wretch?",28.574,12.703
1003,His wife explained that she had merely “asked a blessing.”,"Cruncher's wife explained that she was just ""asking for blessings."" −",25.029,18.798,"His wife only said she was ""grateful.""",14.948,8.171,The woman replied that she had done nothing but implore the blessing of Heaven. —Be careful with bringing blessings!,11.567,7.681
