line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
848,If you read the papers you know there was a big sensation.”,"""If you have read the newspapers, you must know it was a major sensation.""",15.433,9.084,You must have read about the excitement it caused in the newspapers.”,13.448,7.142,"If you read the newspapers, you will know that it caused a real sensation —he smiled with jovial condescendence, and added—.",16.499,12.063
849,"He smiled with jovial condescension, and added: “Some sensation!” Whereupon everybody laughed.","He smiled politely and cheerfully, adding, ""a real sensation."" Everyone burst out laughing.",10.209,5.329,"Looking down on all of us a bit, he added, “what enthusiasm it was, my God!” and everyone laughed.",9.133,5.066,What a sensation! —and everyone burst into laughter.,8.437,4.612
850,"“The piece is known,” he concluded lustily, “as ‘Vladmir Tostoff’s Jazz History of the World!’ ”","""And that piece of music is called."" He concluded with a strong, loud exclamation. ""The History of the World in Jazz, by Vladimir Tostoff.""",13.22,9.729,"“The work is called 'Vladmir Tostoff's World Jazz History,'” he concluded with a passionate voice.",10.874,6.115,"—The piece —he concluded energetically— is titled The History of the World in Jazz, according to Vladimir Tostoff.",18.962,13.964
851,"The nature of mr Tostoff’s composition eluded me, because just as it began my eyes fell on Gatsby, standing alone on the marble steps and looking from one group to another with approving eyes.","I had not yet had the chance to savor the essence of the music that Tostoff had composed because my eyes suddenly caught sight of Gatsby standing alone on the marble steps, looking from one group of people to another with a satisfied gaze.",22.147,20.159,"Since my eyes were fixed on Gatsby, I couldn't really focus on Mr. Tostoff's composition. He was standing on the marble stairs, looking appreciatively from one group to another.",21.064,18.126,"The nature of mister Tostoff's composition escaped me because, just as it was starting, I saw Gatsby, who, alone, was looking approvingly at the various groups from the marble staircase.",12.169,9.093
852,His tanned skin was drawn attractively tight on his face and his short hair looked as though it were trimmed every day.,"His sun-tanned skin was alluringly taut on his face, and his short-cropped hair looked as if it were meticulously trimmed every day.",28.302,22.724,His tanned skin made his well-defined facial features even more prominent. It was obvious that his short hair was styled every day.,18.426,14.345,"His face was tanned, his skin smooth, attractive, and it seemed that his hair, very short, was groomed every day.",12.891,8.747
853,I could see nothing sinister about him.,I did not see anything sinister in Gatsby.,17.232,6.743,There was nothing intimidating about him at all.,20.493,11.34,I found nothing sinister about him.,60.982,55.78
854,"I wondered if the fact that he was not drinking helped to set him off from his guests, for it seemed to me that he grew more correct as the fraternal hilarity increased.","I wondered if Gatsby's abstinence from alcohol made him stand out among the guests. It seemed to me that the more lively the party became, the more composed and dignified Gatsby appeared.",18.698,15.723,I couldn't help but think that the only thing that set him apart from his guests was that he didn't drink.,8.633,5.988,"I wondered if the fact that he didn't drink helped him stand out from his guests, as it seemed to me that he became more and more proper as the fraternal joy increased.",44.24,42.448
855,"When the “Jazz History of the World” was over, girls were putting their heads on men’s shoulders in a puppyish, convivial way, girls were swooning backward playfully into men’s arms, even into groups, knowing that someone would arrest their falls—but no one swooned backward on Gatsby, and no French bob touched Gatsby’s shoulder, and no singing quartets were formed with Gatsby’s head for one link.","When the piece ""The History of the World in Jazz"" ended, the girls rested their heads affectionately on the shoulders of the boys like little puppies. The girls pretended to faint, falling backward into the arms of the boys or even into the crowd, knowing in their hearts that someone would catch them.",6.996,5.228,"Because as the commotion around increased, Gatsby seemed even more composed. When the 'World Jazz History' concert ended, some of the girls snuggled up to the men like kittens and joyfully rested their heads on their shoulders, while others pretended to faint, hoping someone would catch them. But no one threw themselves into Gatsby's arms, no French curls touched his shoulder, and he was not found in the groups singing songs in unison.",7.175,5.374,"When The History of the World in Jazz ended, the girls rested their heads on the men's shoulders like teenagers, the girls fell backward, fainting, jokingly, into the men's arms, or among the group, knowing that someone would catch their fall. But no one let themselves fall into Gatsby's arms, and no bobbed haircut touched Gatsby's shoulder and no quartet included him among their singers.",13.995,12.082
856,“I beg your pardon.”,"Yet no one leaned into Gatsby, no short French bobbed hair rested on Gatsby's shoulder, and no quartet used Gatsby's head as a gathering point.",3.671,1.335,"""Excuse me""",0.0,0.0,—Excuse me.,17.86,10.123
857,Gatsby’s butler was suddenly standing beside us.,Gatsby's butler suddenly appeared beside us and spoke up.,19.305,10.553,Gatsby's servant had suddenly appeared beside us.,30.739,22.09,Gatsby's butler was suddenly at our side.,30.739,22.09
858,“Miss Baker?” he inquired.,"""Are you Miss Baker?",23.11,13.741,"""Are you Mrs. Baker?"" he asked, ""I'm sorry to bother you, but Mr. Gatsby wants to see you alone.""",5.956,3.06,—Miss Baker? —he asked—.,25.575,15.207
859,"“I beg your pardon, but mr Gatsby would like to speak to you alone.”","I'm sorry, Mr. Gatsby would like to have a private conversation with you.""",22.938,17.026,"""Are you Mrs. Baker?"" he asked, ""I'm sorry to bother you, but Mr. Gatsby wants to see you alone.""",12.071,8.915,"Sorry to bother you, but Mister Gatsby would like to speak with you alone.",37.186,32.373
860,“With me?” she exclaimed in surprise.,"""For me?"" Jordan was surprised.",19.071,10.553,“With me?” said the girl in astonishment.,37.606,29.072,"—With me? —exclaimed Jordan, surprised.",19.182,10.787
861,"“Yes, madame.”","""Yes, ma'am, that's correct.""",14.491,5.67,“Yes madam.”,38.94,27.535,"—Yes, madame.",51.248,46.308
862,"She got up slowly, raising her eyebrows at me in astonishment, and followed the butler toward the house.","Jordan slowly stood up, raised an eyebrow at me in surprise, and then followed the butler into the house.",21.667,17.011,"Jordan slowly stood up, raised his eyebrows in surprise, and looked at me, then walked after the butler.",12.396,7.115,"He got up slowly, looked at me, and raised his eyebrows in astonishment, then followed the butler towards the house.",30.273,24.607
863,"I noticed that she wore her evening-dress, all her dresses, like sports clothes—there was a jauntiness about her movements as if she had first learned to walk upon golf courses on clean, crisp mornings.","I noticed that Jordan was wearing an evening gown. It seemed that all of Jordan's dresses had some similarities to sportswear; they all revealed a certain pride in her gait, as if the first time Jordan learned to walk was on a golf course on a fresh and clear morning.",8.077,5.948,"As he left, I noticed that he carried his evening dress as if it were sportswear. His walk and demeanor were as relaxed as if he were strolling on a golf course in the cool, fresh morning air.",7.59,5.088,"I noticed that he was wearing evening attire, and all his clothes, as if they were sportswear. His movements had a special grace: it seemed as if he had learned to walk on the fresh and clear mornings of the golf courses.",9.79,7.276
864,I was alone and it was almost two.,I sat alone; it was around two in the morning.,16.59,8.914,I was left alone. It was two in the morning.,19.082,11.017,He was alone and it was almost two o'clock.,69.502,66.063
865,"For some time confused and intriguing sounds had issued from a long, many-windowed room which overhung the terrace.","At some point, there were faint noises, almost evoking curiosity, coming from the long room with many windows overlooking the steps.",6.712,2.45,"For a while, I listened to the incomprehensible but interesting sounds coming from the long room with many windows overlooking the terrace.",11.978,7.913,Confusing and enigmatic noises had been coming for a while from a room with many windows that opened onto the terrace.,13.719,9.364
866,"Eluding Jordan’s undergraduate, who was now engaged in an obstetrical conversation with two chorus girls, and who implored me to join him, I went inside.","The Jordanian student was chatting about obstetrics with two female singers from the choir, urging me to join him. I declined, avoiding them and going inside the house.",14.226,10.477,"Jordan’s university student, who was discussing obstetric topics with two dancer girls, invited me to join them. But I escaped and went inside.",17.339,13.569,"Eluding Jordan's student, who was at that moment engrossed in a conversation about obstetrics with two chorus girls and was begging for my company, I entered the house.",17.499,13.516
867,The large room was full of people.,The large room was packed with people.,50.87,41.113,The spacious hall was filled with people.,23.357,13.135,The living room was full of people.,74.767,70.711
868,"One of the girls in yellow was playing the piano, and beside her stood a tall, red-haired young lady from a famous chorus, engaged in song.","One of the two girls in yellow was playing the piano, while a young woman from a famous choir band, tall with red hair, stood beside her singing.",36.084,33.631,"One of the two girls in yellow dresses was playing the piano, while the tall, red-haired young woman next to her was singing.",30.539,27.732,"One of the girls in yellow was playing the piano, and beside her, standing, a young red-haired lady, a member of a famous revue company, was singing a song.",45.691,44.098
869,"She had drunk a quantity of champagne, and during the course of her song she had decided, ineptly, that everything was very, very sad—she was not only singing, she was weeping too.","She had drunk too much champagne, so halfway through the song, she irrationally decided that everything had to become very sad. As a result, she not only sang but also cried.",11.115,7.729,"She had drunk a lot of champagne and, in the middle of the song she was singing, perhaps because she decided that everything was making her very sad, she was crying inappropriately, filling the piece with sobs and hiccups, then continuing to sing from where she left off with her soprano voice trembling.",12.675,9.972,"She had drunk a considerable amount of champagne and, quite unprofessionally, during the course of the song decided that everything was very sad, very sad: not only was she singing, she was also crying.",30.894,28.465
870,"Whenever there was a pause in the song she filled it with gasping, broken sobs, and then took up the lyric again in a quavering soprano.","Whenever there was a pause in the song, she filled it with gasping breaths, sobbing, and then continued singing in a high, trembling voice.",45.141,43.062,"She had drunk a lot of champagne and, in the middle of the song she was singing, perhaps because she decided that everything was making her very sad, she was crying inappropriately, filling the piece with sobs and hiccups, then continuing to sing from where she left off with her soprano voice trembling.",5.683,3.788,"She introduced sobs and broken hiccups into each pause of the song, before returning to the lyrics with a trembling soprano voice.",7.891,4.079
871,"The tears coursed down her cheeks—not freely, however, for when they came into contact with her heavily beaded eyelashes they assumed an inky colour, and pursued the rest of their way in slow black rivulets.","Tears rolled down her cheeks but did not fall freely; when they reached her heavily mascaraed eyelashes, they turned into ink, then slowly continued down as black streaks.",7.159,4.06,"Tears were forming lines on her cheeks, taking on the color of ink on her bead-filled eyelashes before flowing away, then continuing their path as thin black streams.",4.653,1.687,"Tears ran down her cheeks; not with complete freedom, however, because when they came into contact with her heavily painted eyelashes, they took on an inky color and continued their path in slow black streams.",29.88,27.747
872,"A humorous suggestion was made that she sing the notes on her face, whereupon she threw up her hands, sank into a chair, and went off into a deep vinous sleep.","Someone jokingly suggested she sing the notes written on her face, at which point she raised her hands to the sky, collapsed onto a chair, and fell asleep in a drunken stupor.",24.486,21.88,"When someone mischievously suggested that she sing by looking at the notes forming on her face, she raised her arms and let herself fall into the nearest chair. She passed out right there. She had fallen into a deep sleep.",15.268,12.037,"Someone humorously suggested that she sing the notes written on her face, at which point she raised her hands, collapsed into an armchair, and sank into the deep sleep of wine.",26.767,23.984
873,"“She had a fight with a man who says he’s her husband,” explained a girl at my elbow.","""She just had a quarrel with a man claiming to be her husband."" The girl standing close to my elbow explained.",14.293,9.97,"Another girl appeared beside me. “Just now, she had an argument with someone who said he was her husband,” she informed me.",14.612,10.641,—She fought with a man who claims to be her husband —explained a girl next to me.,20.844,15.838
874,I looked around.,I looked around.,100.0,100.0,I looked around.,100.0,100.0,I looked around.,100.0,100.0
875,Most of the remaining women were now having fights with men said to be their husbands.,Most of the remaining women were quarreling with the men who claimed to be their husbands.,54.767,51.745,Most of the women there were arguing with men who claimed to be their husbands.,38.004,33.085,Most of the women who remained were fighting with men who claimed to be their husbands.,37.959,32.934
876,"Even Jordan’s party, the quartet from East Egg, were rent asunder by dissension.","Even the group that came with Jordan, four people from East Egg, were also divided due to disagreements.",23.826,19.692,Even in Jordan's group – that East Egg foursome – a quarrel had broken out.,11.045,5.817,"Even Jordan's group, the East Egg quartet, had broken up, divided by dissension.",19.486,13.679
877,"One of the men was talking with curious intensity to a young actress, and his wife, after attempting to laugh at the situation in a dignified and indifferent way, broke down entirely and resorted to flank attacks—at intervals she appeared suddenly at his side like an angry diamond, and hissed: “You promised!” into his ear.","One of those men was talking unusually attentively to a young actress, while his wife, despite trying to smile with dignity and indifference, could no longer hold back and tried to attack from the side. From time to time, she would suddenly appear beside her husband like a sparkling diamond, hissing into his ear, ""You promised me.""",14.594,12.581,"One of the men had engaged in a heated conversation with a young actress, and after his wife initially ignored the situation with a proud smile, she had launched an attack. She slithered up to the man like an angry snake, hissing incessantly, ""You promised!""",16.223,14.469,"One of the men was talking with unusual intensity to a very young actress, and his wife, after trying to laugh off the situation with dignity and indifference, completely lost control and resorted to flanking attacks. She would suddenly appear again and again like an angry diamond and whisper in her husband's ear: ""You promised me!""",31.718,30.502
878,The reluctance to go home was not confined to wayward men.,Reluctance to go home is not limited to stubborn men.,35.182,27.377,The reluctance to go home was not exclusive to drunk men.,62.39,58.591,The resistance to going home was not exclusive to the disobedient men.,23.144,16.262
879,The hall was at present occupied by two deplorably sober men and their highly indignant wives.,"In the hall at this moment, there were two men who were not drunk and their two wives who were full of indignation. The two wives loudly lamented their misfortune",7.297,4.018,The salon was suddenly occupied by two pitifully sober men and their angry wives.,30.65,24.402,The lobby was now occupied by two lamentably sober men and their absolutely indignant wives.,34.341,27.821
880,The wives were sympathizing with each other in slightly raised voices.,harm each other.,6.767,4.785,The women were busy commiserating with each other at the top of their voices.,19.23,13.38,The women had hit it off and were speaking slightly louder.,12.606,4.789
881,“Whenever he sees I’m having a good time he wants to go home.”,"""Whenever he sees me having fun, he wants to take me away.""",17.965,12.452,"“Whenever he sees me having fun, he wants to go home.”",54.021,50.698,"—Whenever she sees that I'm having a good time, she wants to go home.",43.472,39.376
882,“Never heard anything so selfish in my life.”,"""In my life, I have never heard of someone as selfish as that""",15.37,10.344,“I have never heard something so selfish in my life.”,57.067,53.317,—I have never met anyone so selfish.,16.928,9.519
883,“We’re always the first ones to leave.”,"""We always have to be the ones to leave the earliest.""",18.524,12.571,“We are the first to leave every party.”,24.028,14.536,—We always leave first.,15.269,6.788
884,“So are we.”,"""Us too""",0.0,0.0,“So are we.”,100.0,100.0,—And us.,24.926,14.127
885,"“Well, we’re almost the last tonight,” said one of the men sheepishly.","""Oh dear, tonight we are almost the last ones here."" A husband said sheepishly.",15.515,10.657,"“Fortunately, we are the last ones leaving tonight,” said one of the men shyly, “the orchestra left half an hour ago.”",31.279,28.756,"—Well, tonight we are almost the last ones —one of the men said timidly—.",22.983,17.396
886,“The orchestra left half an hour ago.”,"""The orchestra left half an hour ago too.""",52.7,47.988,"“Fortunately, we are the last ones leaving tonight,” said one of the men shyly, “the orchestra left half an hour ago.”",31.279,29.109,The orchestra left half an hour ago.,75.89,74.209
887,"In spite of the wives’ agreement that such malevolence was beyond credibility, the dispute ended in a short struggle, and both wives were lifted, kicking, into the night.","Although both wives agreed that such a heinous act was truly unbelievable, the quarrel ended with a brief scuffle, both wives were lifted up, their legs kicking wildly, and then carried off into the darkness.",14.004,10.494,"Despite agreeing that such evil could not be endured, the women's argument ended with a brief scuffle. As their husbands lifted them off the ground, they were kicking into the darkness of the night.",10.388,7.215,"Despite the women agreeing that such malevolence was inconceivable, the discussion ended in a brief scuffle, and the two women were lifted off their feet and, kicking, disappeared into the night.",25.154,21.94
888,As I waited for my hat in the hall the door of the library opened and Jordan Baker and Gatsby came out together.,"While I was standing in the hall waiting to get my hat, the door to the study opened, and Jordan and Gatsby stepped out together.",16.994,12.898,"While I was waiting for the child to bring my hat in the living room, the library door opened. Jordan Baker and Gatsby came out together.",38.769,36.423,"While I was waiting in the lobby to be given my hat, the library door opened and Jordan Baker and Gatsby came out together.",45.145,42.85
889,"He was saying some last word to her, but the eagerness in his manner tightened abruptly into formality as several people approached him to say goodbye.","Gatsby said a few final words to Jordan, but his enthusiastic demeanor suddenly shifted to a more formal tone as several people approached to say their goodbyes.",15.798,11.786,"As Gatsby was saying the last few things to the girl, their intimate demeanor suddenly turned formal when people came over to bid farewell.",7.759,4.0,"He was saying a final sentence, but the anxiety he showed quickly turned into the strictest formality when several people approached him to say goodbye.",37.062,34.649
890,"Jordan’s party were calling impatiently to her from the porch, but she lingered for a moment to shake hands.","Jordan's group called her eagerly from the porch, but she still lingered to shake hands.",38.186,35.419,"While Jordan's group was impatiently calling him at the entrance, he shook our hands a bit slowly and whispered in my ear, ""I learned something incredible,"" and then asked, ""How long has it been since we came in?""",3.385,1.217,"Jordan's group was calling her impatiently from the porch, but she lingered for a moment to shake my hand.",59.582,57.626
891,"“I’ve just heard the most amazing thing,” she whispered.","""I just heard something incredibly surprising."" Jordan whispered.",16.59,9.578,"While Jordan's group was impatiently calling him at the entrance, he shook our hands a bit slowly and whispered in my ear, ""I learned something incredible,"" and then asked, ""How long has it been since we came in?""",2.846,1.023,"—I just found out something amazing, the most amazing thing I've ever heard —he murmured—.",22.938,17.026
892,“How long were we in there?”,"""How long have we been in there?""",25.407,17.747,"While Jordan's group was impatiently calling him at the entrance, he shook our hands a bit slowly and whispered in my ear, ""I learned something incredible,"" and then asked, ""How long has it been since we came in?""",3.058,1.099,How long have we been in there?,32.503,23.357
893,"“Why, about an hour.”","""What?"" ""About an hour.""",33.981,26.269,“About an hour.”,50.416,44.827,"—One hour, more or less.",21.255,8.643
894,"“It was… simply amazing,” she repeated abstractedly.","""This is truly astonishing."" Jordan repeated absentmindedly.",11.641,4.457,"“Really unbelievable,” he repeated absentmindedly, “but I swore I wouldn’t tell.",11.822,6.25,"—It has been… simply amazing —she repeated, distracted—.",19.305,10.553
895,“But I swore I wouldn’t tell it and here I am tantalizing you.”,"""But I swear I won't tell anyone to tease you.""",12.476,6.661,I’ve just gotten your hopes up for nothing.”,9.312,5.09,"But I have sworn not to tell anyone, and here I am, tempting you with what I cannot give you —she yawned in my face very elegantly—.",13.112,9.519
896,She yawned gracefully in my face.,Jordan yawned gracefully right in my face.,50.87,41.113,"She yawned gently in my face, ""Please call me...phone directory...registered under my aunt's name.",10.861,7.379,"But I have sworn not to tell anyone, and here I am, tempting you with what I cannot give you —she yawned in my face very elegantly—.",8.004,5.251
897,“Please come and see me…,"""When you have time, come visit me...",8.914,3.386,"She yawned gently in my face, ""Please call me...phone directory...registered under my aunt's name.",0.0,0.0,"Come see me, please…",28.574,12.703
898,Phone book…,The phone directory...,19.305,8.117,"She yawned gently in my face, ""Please call me...phone directory...registered under my aunt's name.",4.126,1.506,Phone book…,100.0,100.0
899,Under the name of ms Sigourney Howard…,"Under the name of Mrs. Sigourney Howard... my aunt...""",20.395,15.139,"Mrs. Sigourney Howard""",16.107,7.16,The number of mistress Sigourney Howard…,27.483,16.341
900,My aunt…”,"Under the name of Mrs. Sigourney Howard... my aunt...""",6.162,2.287,"While talking, he was also walking quickly.",0.0,0.0,"My aunt… —she was leaving quickly as she spoke, and her tanned hand gave me a cheerful wave as she melted into the group at the door.",3.541,1.287
901,She was hurrying off as she talked—her brown hand waved a jaunty salute as she melted into her party at the door.,Jordan said as she hurried out the door. Her rosy brown hand waved a quick goodbye and then blended into the group of people she was with at the door.,21.107,17.95,"As he mingled with his friends waiting at the door, he gave a grand salute with his tanned hand.",11.828,7.854,"My aunt… —she was leaving quickly as she spoke, and her tanned hand gave me a cheerful wave as she melted into the group at the door.",22.672,19.258
902,"Rather ashamed that on my first appearance I had stayed so late, I joined the last of Gatsby’s guests, who were clustered around him.","Feeling a bit embarrassed for staying too late on my first attendance, I joined the last guests of Gatsby standing around him.",26.211,22.718,I was embarrassed for staying so long at a house I had come to for the first time. I joined the last guests gathered around Gatsby.,15.648,11.568,"A little embarrassed for having stayed so late on my first visit, I joined Gatsby's last guests, who were gathering around him.",27.845,22.76
903,I wanted to explain that I’d hunted for him early in the evening and to apologize for not having known him in the garden.,I wanted to let Gatsby know that I had been looking for him earlier in the evening to apologize for not recognizing him in the garden.,35.455,32.214,I wanted to say that I couldn't find him when I came to the party and apologize for not recognizing him when I was in the garden.,21.96,17.376,I wanted to explain that I had been looking for him at the beginning of the party and apologize for not having recognized him in the garden.,38.926,36.414
904,"“Don’t mention it,” he enjoined me eagerly.","""There's nothing to worry about."" Gatsby eagerly responded.",10.6,4.027,"“It doesn't matter at all,” he said immediately, “don't bother your head with these things, buddy,” both his words and the hand patting my shoulder felt more like a routine gesture of politeness than genuine sincerity to me.",5.29,3.439,—Don't worry —he ordered me categorically—.,12.511,5.088
905,"“Don’t give it another thought, old sport.”","""Don't think about it anymore, old sport.""",32.4,24.808,"“It doesn't matter at all,” he said immediately, “don't bother your head with these things, buddy,” both his words and the hand patting my shoulder felt more like a routine gesture of politeness than genuine sincerity to me.",2.975,1.07,"Don't overthink it, buddy —there was no more familiarity in that familiar expression than in the comforting hand he placed on my shoulder—.",5.43,1.982
906,The familiar expression held no more familiarity than the hand which reassuringly brushed my shoulder.,Gatsby's friendly face was as reassuring as his hand on my shoulder.,14.379,9.81,"“It doesn't matter at all,” he said immediately, “don't bother your head with these things, buddy,” both his words and the hand patting my shoulder felt more like a routine gesture of politeness than genuine sincerity to me.",4.839,2.645,"Don't overthink it, buddy —there was no more familiarity in that familiar expression than in the comforting hand he placed on my shoulder—.",12.34,8.384
907,"“And don’t forget we’re going up in the hydroplane tomorrow morning, at nine o’clock.”","""And don't forget we have an appointment to fly the seaplane together at nine o'clock tomorrow morning.""",11.131,6.228,“Don't forget the tour at nine in the morning.”,13.494,8.086,And don't forget that tomorrow morning we test the hydroplane at nine.,14.307,8.453
908,"Then the butler, behind his shoulder:","At that moment, the butler came up behind him: ""Sir, there's a phone call from Philadelphia.""",8.375,4.344,"At that moment, the servant came and said, ""They are calling from Philadelphia, sir.""",6.184,2.277,"And the butler, behind him:",46.337,37.685
909,"“Philadelphia wants you on the phone, sir.”","At that moment, the butler came up behind him: ""Sir, there's a phone call from Philadelphia.""",7.042,2.583,"At that moment, the servant came and said, ""They are calling from Philadelphia, sir.""",11.509,7.658,"—They are calling you from Philadelphia, sir.",24.134,17.065
910,"“All right, in a minute.","""Alright, wait a moment.",21.255,8.643,“Okay. One minute.,22.778,14.321,"—Yes, right away.",21.197,9.424
911,Tell them I’ll be right there…,"Tell them I will listen right away.... Good night""",11.836,6.286,I'll be right back…,27.403,19.377,Say that I'll be right there...,17.232,9.535
912,Good night.”,"Tell them I will listen right away.... Good night""",11.836,6.286,Good night”,26.013,18.394,Good night.,71.653,71.653
913,“Good night.”,"""Good night.""",33.981,21.364,“Good night.”,100.0,100.0,—Good evening.,34.787,19.716
914,“Good night.”,"""Good night,"" Gatsby smiled.",16.516,6.567,"“Good night,” he said with a smile.",18.257,9.98,—Good evening.,34.787,19.716
915,"He smiled—and suddenly there seemed to be a pleasant significance in having been among the last to go, as if he had desired it all the time.","Suddenly I felt as if being one of the last people to leave was something special, as if it was what Gatsby had been longing for all evening.",10.706,7.233,"Suddenly, I thought that being one of the last to leave from there was important to him and that he had wanted it, “Good night, buddy... good night.”",8.691,5.845,"—Good night —he smiled, and suddenly it seemed that being among the last to leave had a heartfelt significance, as if that was what Gatsby had wished for from the beginning—.",15.584,11.924
916,"“Good night, old sport…","""Good night, old sport... Good night.""",16.854,11.499,"Suddenly, I thought that being one of the last to leave from there was important to him and that he had wanted it, “Good night, buddy... good night.”",5.845,3.817,"Good night, buddy…",35.186,24.88
917,Good night.”,"""Good night, old sport... Good night.""",16.854,11.499,"Suddenly, I thought that being one of the last to leave from there was important to him and that he had wanted it, “Good night, buddy... good night.”",8.882,6.419,Good night.,71.653,71.653
918,But as I walked down the steps I saw that the evening was not quite over.,"However, when I stepped down the stairs, I saw that the evening seemed not to be completely over yet.",24.984,20.822,"As I was coming down the stairs, I realized the party was not over yet.",15.497,9.001,"But as I was going down the stairs, I saw that the party hadn't ended yet.",28.915,22.787
919,Fifty feet from the door a dozen headlights illuminated a bizarre and tumultuous scene.,"About fifty meters away from the door, there were about a dozen car lights illuminating a bizarre and noisy scene.",18.36,13.924,"A few meters away from the door, a dozen car headlights were illuminating a chaotic and strange scene.",16.443,11.452,"About fifteen meters from the door, the headlights of the cars illuminated a strange and tumultuous scene.",26.683,20.973
920,"In the ditch beside the road, right side up, but violently shorn of one wheel, rested a new coupé which had left Gatsby’s drive not two minutes before.","A brand new two-seater car that had just left Gatsby's house less than two minutes ago was now stuck in a ditch by the roadside, with its right side lifted up, revealing a wheel that had been completely severed.",6.858,3.866,"A brand new sports car, with one of its wheels broken after falling into the ditch beside the road, was lying on its side. It was one of the guests who had left Gatsby's house two minutes earlier.",17.511,15.184,"On the road, in the ditch, without having overturned but having lost a wheel due to the violence of the impact, lay a new coupe that had left the driveway of Gatsby's house less than two minutes before.",16.009,12.632
921,"The sharp jut of a wall accounted for the detachment of the wheel, which was now getting considerable attention from half a dozen curious chauffeurs.","The sudden protrusion of the wall was the cause of the broken wheel. This incident had piqued the curiosity of about half a dozen drivers, who stopped their cars and got out to look, blocking the entire road.",7.743,5.191,"The wheel had come off due to a sharp protrusion on the wall, and about half a dozen curious drivers had gathered to carefully examine the situation.",15.738,11.622,"A pronounced protrusion on the wall explained the loss of the wheel, which now attracted the full attention of a group of curious chauffeurs.",25.24,21.511
922,"However, as they had left their cars blocking the road, a harsh, discordant din from those in the rear had been audible for some time, and added to the already violent confusion of the scene.","The coarse shouting and the blaring horns from the cars stuck behind had been going on for quite a while, adding to the chaos of the scene.",11.873,8.858,"Since they had all left their cars in the middle of the road, the discordant, high-pitched sounds of the horns from those stuck in between were grating on the ears, further adding to the chaos.",12.615,9.525,"But, as they had blocked the road with their cars, the loud and dissonant protest of those coming behind had been heard for a while, and that increased the violent confusion of the scene.",26.042,23.711
923,"A man in a long duster had dismounted from the wreck and now stood in the middle of the road, looking from the car to the tyre and from the tyre to the observers in a pleasant, puzzled way.",A man in a long coat stepped out of the wrecked car and stood right in the middle of the road. He looked humorously and confusedly from the car to the wheel and then from the wheel to the people standing and watching.,30.96,29.271,"From the wreckage, a man wearing a long duster coat emerged and stood in the middle of the road. His eyes, looking pleased but bewildered, shifted from the car to the wheel and then to the onlookers.",32.463,30.527,"A man with a very long coat had gotten out of the wrecked car and, in the middle of the road, his eyes went from the car to the wheel and from the wheel to the spectators, friendly and perplexed at the same time.",27.209,25.471
924,“See!” he explained.,"He explained. ""See that.",33.265,24.446,"""You see,"" he was explaining, ""it entered the channel.""",7.81,2.908,"—Look, it has gone into the ditch.",12.185,4.768
925,“It went in the ditch.”,"It has fallen into the ditch.""",28.606,20.557,It was obvious that she was very surprised.,12.185,4.768,"—Look, it has gone into the ditch.",25.099,17.747
926,"The fact was infinitely astonishing to him, and I recognized first the unusual quality of wonder, and then the man—it was the late patron of Gatsby’s library.","It seemed like the event had caused him immense astonishment. At first, I noticed this unusual surprise, and then I recognized him as the guest who had been in Gatsby's library earlier.",9.062,6.094,"First, I noticed this extreme reaction of surprise, and then I realized that I knew the man. He was a late-night regular of Gatsby's library.",10.709,7.242,"The fact genuinely astonished him, and I first recognized that unusual sense of wonder, and then the individual: it was the user of Gatsby's library.",32.754,29.972
927,“How’d it happen?”,"""Why is it like that?"" ""I don't know anything about machinery.""",7.328,2.72,“How did this happen?”,39.764,30.214,—How has it been?,28.574,12.703
928,He shrugged his shoulders.,He shrugged and said firmly.,30.214,17.965,He shrugged his shoulders.,100.0,100.0,He shrugged.,39.011,32.343
929,"“I know nothing whatever about mechanics,” he said decisively.",He shrugged and said firmly.,9.347,3.93,"""I don't understand machines at all,"" he said curtly.",13.761,7.347,—I have no idea about mechanics —he said emphatically.,14.948,8.171
930,“But how did it happen?,"""But why did it end up like this?",16.99,9.288,"“So, how did the accident happen?",25.849,15.62,—But how did it happen?,80.343,75.984
931,Did you run into the wall?”,"Did you run into a wall?""",50.87,41.113,Did you crash into the wall?”,65.804,59.46,Did he crash into the wall?,46.337,37.685
932,"“Don’t ask me,” said Owl Eyes, washing his hands of the whole matter.","""Don't ask me."" The sharp-eyed man said, brushing off everything.",11.451,6.054,"""Don't ask me,"" said the Owl-eyed man, trying to extricate himself from the situation, ""I don't really know how to drive, in fact, I don't know at all.",7.025,4.584,"—Don't ask me —said Owl Eyes, washing his hands of the accident—.",49.013,46.47
933,“I know very little about driving—next to nothing.,"""I don't really know how to drive, almost not at all.",9.953,3.737,"""Don't ask me,"" said the Owl-eyed man, trying to extricate himself from the situation, ""I don't really know how to drive, in fact, I don't know at all.",3.632,1.311,"I don't have much idea about driving, almost none.",11.641,4.457
934,"It happened, and that’s all I know.”","I just know that it was broken, that's all.""",13.951,5.3,"It was just an accident. That's all I know.""",29.502,22.417,"It happened, and that's all I know.",58.701,53.417
935,"“Well, if you’re a poor driver you oughtn’t to try driving at night.”","""If you are a bad driver, then you shouldn't try to drive at night.""",16.153,10.802,"“If you are a bad driver, do not try driving at night.”",38.706,34.415,"—Well, if they don't drive well, they shouldn't drive at night.",16.486,11.523
