line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1547,He would read as many as four a day in order to decree and institute everything that came into his head.,"Every day, he would read orders until four in the afternoon to command and arrange everything according to his will.",13.423,8.897,"He would announce everything that came to his mind through a proclamation, sometimes issuing four decrees in a single day.",14.742,10.063,He read up to four daily to order and arrange everything that crossed his mind.,9.545,5.027
1548,"He imposed obligatory military service for men over eighteen, declared to be public property any animals walking the streets after six in the evening, and made men who were overage wear red armbands.","He enforced military conscription on those aged eighteen and above, declared the requisition of any animals still wandering the streets after six in the evening, and required elderly men to wear a red armband.",29.428,27.312,"He mandated compulsory military service for those over eighteen, declared that animals wandering aimlessly after six in the evening would be considered public property, and required the elderly to wear a red armband.",26.891,24.078,"He implemented mandatory military service from the age of eighteen, declared animals that roamed the streets after six in the evening to be of public utility, and imposed on adult men the obligation to wear a red armband.",24.9,22.596
1549,He sequestered Father Nicanor in the parish house under pain of execution and prohibited him from saying mass or ringing the bells unless it was for a Liberal victory.,Imprisoning Father Nicanor in the monastery with the threat of shooting him and forbidding him from performing mass and ringing the bells unless it was to celebrate the victory of the Liberal faction.,26.803,24.311,"He had cornered Peder Nicanor, threatened him with torture, and forbidden him from holding services and ringing the bell unless it was for the victory of the Liberals.",15.942,11.872,He confined Father Nicanor in the parish house under threat of execution and forbade him from saying mass or ringing the bells except to celebrate liberal victories.,49.418,47.759
1550,"In order that no one would doubt the severity of his aims, he ordered a firing squad organized in the square and had it shoot at a scarecrow.","To ensure that no one doubted the seriousness of his policies, he ordered a firing squad to practice shooting at a scarecrow in the square right in front of the public.",29.624,26.765,"To ensure that no one doubted the decisiveness of his orders, he lined up a firing squad in the village square and had a scarecrow shot.",18.381,14.449,"To ensure no one doubted the severity of his intentions, he ordered a firing squad to train in the public square by shooting at a scarecrow.",37.423,35.06
1551,At first no one took him seriously.,"At first, no one took it seriously.",35.246,26.085,"At first, no one took him seriously.",70.491,66.063,"At first, no one took him seriously.",70.491,66.063
1552,"They were, after all, schoolchildren playing at being grown-ups.",It was just the students playing at being adults.,19.673,13.742,"After all, they were all just children pretending to be important.",21.537,15.133,"After all, they were just schoolboys playing at being grown-ups.",52.463,46.595
1553,"But one night, when Arcadio went into Catarino’s store, the trumpeter in the group greeted him with a fanfare that made the customers laugh and Arcadio had him shot for disrespect for the authorities.","But one night, when Arcadio entered Catarino's restaurant, the trumpet player greeted him with a mocking fanfare that made the crowd burst into laughter, so he ordered the man to be shot for disrespecting authority.",29.353,27.272,"But one night, Arcadio went to Catarino's shop. When the drummer saw him, he greeted him with a tremolo. The people there started to laugh. Arcadio, losing his temper, had the drummer shot for disrespecting the authorities.",18.766,16.096,"But one night, when Arcadio entered Catarino's store, the band's trumpeter greeted him with a fanfare that provoked the laughter of the customers, and Arcadio had him executed for disrespecting authority.",39.203,37.37
1554,People who protested were put on bread and water with their ankles in a set of stocks that he had set up in a schoolroom.,"For those who dared to oppose him, he ordered them to be handcuffed and locked in a jail that was once a classroom, feeding them only bland bread and water.",9.277,6.252,He also imprisoned those who opposed this by locking their ankles between two logs and giving them nothing but bread and water.,11.165,7.608,Those who protested were put on bread and water with their ankles in a stock he installed in a room of the school.,53.476,51.858
1555,“You murderer!” Úrsula would shout at him every time she learned of some new arbitrary act.,"""You are a murderer,"" Ursula scolded him whenever she learned of a new act of cruelty by her grandson.",11.838,7.833,"When Ursula learned of his arbitrary actions, she would shout in his face, Murderer!",13.029,7.568,"""You are a murderer!"" Úrsula would shout at him every time she learned of a new atrocity.",50.717,48.335
1556,“When Aureliano finds out he’s going to shoot you and I’ll be the first one to be glad.”,"""If Aureliano knew, he would kill you, and I would be the first in this village to feel satisfied.""",11.328,7.484,"When Aureliano hears about what you've done, he'll have you shot, and I'll be the first to cheer.",13.009,8.639,"""When Aureliano finds out, he will have you executed, and I will be the first to rejoice.""",16.482,12.286
1557,But it was of no use.,But her scoldings were in vain.,19.206,7.81,But what was the use of her wishes?,17.232,6.743,But it was all in vain.,35.746,26.269
1558,Arcadio continued tightening the tourniquet with unnecessary rigor until he became the cruelest ruler that Macondo had ever known.,Arcadio continued to tighten the screws of his oppressive machine until he became the bloodiest authority Macondo had ever seen.,24.623,19.268,"Arcadio increased the pressure more and more, squeezing the people tighter and tighter. In the end, he became the most ruthless ruler Macondo had ever seen.",11.969,8.831,Arcadio continued tightening the screws of unnecessary rigor until he became the cruelest ruler Macondo had ever known.,67.039,65.352
1559,"“Now let them suffer the difference,” Don Apolinar Moscote said on one occasion.","""Now we suffer from the struggle,"" Don Apolinar Moscote said on several occasions: ""This is the Paradise of the Liberals.""",18.373,15.048,"One day, Don Apolinar Moscote made a mistake, saying they should beat their heads against the wall to understand the difference.",12.173,8.282,"""Now suffer the difference,"" said Don Apolinar Moscote on one occasion.",43.667,38.706
1560,“This is the Liberal paradise.”,"""Now we suffer from the struggle,"" Don Apolinar Moscote said on several occasions: ""This is the Paradise of the Liberals.""",6.41,3.301,"This is what they call the Liberal paradise, he said.",20.861,14.323,"""This is the liberal paradise.""",57.799,51.697
1561,Arcadio found out about it.,Arcadio knew.,21.24,12.754,These words reached Arcadio's ears.,19.305,8.117,Arcadio found out.,42.888,38.754
1562,"At the head of a patrol he assaulted the house, destroyed the furniture, flogged the daughters, and dragged out Don Apolinar Moscote.","Leading a squad of soldiers, he broke into houses, smashed furniture, beat the daughters, and dragged Don Apolinar Moscote along.",25.822,22.035,"He led the patrols to raid Moscote's house, smashed his belongings, and had his daughters whipped. He dragged Don Apolinar Moscote outside.",13.115,9.044,"Leading a patrol, he stormed the house, destroyed the furniture, beat the daughters, and dragged Don Apolinar Moscote away.",46.255,43.998
1563,"When Úrsula burst into the courtyard of headquarters, after having gone through the town shouting shame and brandishing with rage a pitch-covered whip, Arcadio himself was preparing to give the squad the command to fire.","Just as Arcadio was about to personally order the firing squad to shoot Don Apolinar Moscote, Ursula, after angrily shouting and waving a tarred leather whip to part the crowd, made a commotion in the barracks yard: ""You scoundrel, have some respect!""",4.753,2.413,"When Ursula heard what had happened, she went mad with rage. Grabbing the whip, she ran to the headquarters, shouting and cursing. As Ursula burst into the courtyard, Arcadio was about to give the order to fire.",16.762,13.276,"When Úrsula burst into the barracks courtyard, after crossing the town clamoring with shame and brandishing a tarred whip in rage, Arcadio himself was about to give the order to fire to the firing squad.",29.167,26.339
1564,"“I dare you to, bastard!”","Just as Arcadio was about to personally order the firing squad to shoot Don Apolinar Moscote, Ursula, after angrily shouting and waving a tarred leather whip to part the crowd, made a commotion in the barracks yard: ""You scoundrel, have some respect!""",2.872,1.031,"""Hit me if you dare, you son of a bitch!"" he shouted.",8.714,3.234,"—Dare, bastard!",24.208,21.874
1565,Úrsula shouted.,"Just as Arcadio was about to personally order the firing squad to shoot Don Apolinar Moscote, Ursula, after angrily shouting and waving a tarred leather whip to part the crowd, made a commotion in the barracks yard: ""You scoundrel, have some respect!""",0.0,0.0,"Without giving Arcadio a chance to open his mouth, she shouted, ""Alright, you murderer!"" and brought down the whip.",4.712,1.718,—shouted Úrsula.,57.735,34.668
1566,Before Arcadio had time to read she let go with the first blow of the lash.,"Before Arcadio could react, she lashed him with the whip, ""You murderer.",12.707,7.191,"Without giving Arcadio a chance to open his mouth, she shouted, ""Alright, you murderer!"" and brought down the whip.",5.925,2.16,"Before Arcadio had time to react, she delivered the first lash.",32.384,27.978
1567,"“I dare you to, murderer!” she shouted.","You are too insolent,"" she screamed.",13.799,5.399,"Without giving Arcadio a chance to open his mouth, she shouted, ""Alright, you murderer!"" and brought down the whip.",8.771,4.859,"""Dare, murderer,"" she shouted.",25.682,18.703
1568,"“And kill me too, son of an evil mother.","""You might as well kill me too, you scoundrel.",29.502,22.417,"""Kill me too, son of a devilish mother.""",51.566,46.925,"""And kill me too, you son of a bad mother.",33.708,26.13
1569,That way I won’t have the eyes to weep for the shame of having raised a monster.”,"That way, I won't have to cry in shame for having raised a traitor.""",16.778,11.59,"""Kill me so I don't have to shed tears for raising a monster.""",13.86,9.328,"That way I won't have eyes to cry over the shame of having raised a monster.""",50.908,48.077
1570,"Whipping him without mercy, she chased him to the back of the courtyard, where Arcadio curled up like a snail in its shell.","She continued to whip him mercilessly, chasing him to the end of the yard, making him squirm like a snail.",15.439,11.607,"Ursula was bringing down the whip mercilessly. Whipping and whipping, she chased Arcadio to the back yard. Arcadio shrank into a corner like a snail retreating into its shell.",15.81,12.503,"Whipping him mercilessly, she chased him to the back of the yard, where Arcadio curled up like a snail.",60.703,59.573
1571,"Don Apolinar Moscote was unconscious, tied to the post where previously they had had the scarecrow that had been cut to pieces by shots fired in fun.","Don Apolinar Moscote stood petrified, tied to the post where the scarecrows had previously been blown to bits by the firing squad's bullets.",26.177,23.242,"Don Apolinar Moscote, who was tied to the place where the scarecrow they had previously shot and shattered for fun stood, had passed out.",15.385,11.584,"Don Apolinar Moscote was unconscious, tied to the post where they had previously kept the scarecrow, torn apart by training shots.",42.669,40.897
1572,"The boys in the squad scattered, fearful that Úrsula would go after them too.",The boys of the execution squad scattered because they were afraid Ursula would beat them to death.,12.846,7.224,The children in the firing squad scattered like chicks out of fear that Ursula might beat them too.,16.895,11.794,"The boys of the platoon scattered, fearful that Úrsula would end up venting her anger on them.",34.362,30.376
1573,But she did not even look at them.,But she didn't even look at them.,58.072,52.474,"However, Ursula didn't even look at them.",50.712,44.632,But she didn't even look at them.,58.072,52.474
1574,"She left Arcadio with his uniform torn, roaring with pain and rage, and she untied Don Apolinar Moscote and took him home.","Leaving Arcadio in his disheveled, ragged military uniform, groaning in pain and anger, she went to untie Don Apolinar Moscote and led him home.",19.765,15.31,"She left Arcadio, whose collar and cuffs were torn, screaming in pain and anger; she went and untied Don Apolinar Moscote and took him home.",39.553,37.224,"She left Arcadio with his uniform dragging, roaring in pain and rage, and untied Don Apolinar Moscote to take him to his house.",46.288,43.91
1575,Before leaving the headquarters she released the prisoners from the stocks.,"Before leaving the barracks, she also released the political prisoners.",25.212,17.828,"Before leaving the headquarters, she also freed the prisoners who were tied to the log.",24.978,18.842,"Before leaving the barracks, she released the prisoners from the stocks.",69.75,67.034
1576,From that time on she was the one who ruled in the town.,"Since that time, she has been the ruler of Macondo village.",13.473,7.193,"From that day on, Ursula was the one who governed the village.",30.655,23.398,"From then on, it was she who ruled the town.",21.979,15.542
1577,"She reestablished Sunday masses, suspended the use of red armbands, and abrogated the harebrained decrees.","She restored the Sunday mass, abolished the wearing of red armbands, and disbanded the violent patrols.",27.802,23.081,"She reinstated the Sunday masses, opposed the wearing of red armbands, and repealed the absurd decrees.",34.473,29.743,"She reinstated Sunday mass, suspended the use of red armbands, and disqualified the arbitrary edicts.",52.217,49.384
1578,"But in spite of her strength, she still wept over her unfortunate fate.","But during her moments of rest, she still lamented her unfortunate fate.",32.957,26.172,"Despite all her strength, she couldn't help but cry over the misfortunes that befell her.",22.938,17.026,"But despite her strength, she continued to mourn the misfortune of her fate.",29.824,22.894
1579,"She felt so much alone that she sought the useless company of her husband, who had been forgotten under the chestnut tree.",She felt so lonely that she had to seek out her forgotten husband under the chestnut tree.,26.625,23.032,She felt such great loneliness that she even sought solace in chatting with her husband forgotten under the chestnut tree.,29.799,26.466,She felt so alone that she sought the useless company of her husband forgotten under the chestnut tree.,62.963,62.054
1580,"“Look what we’ve come to,” she would tell him as the June rains threatened to knock the shelter down.","""My dear, look at our plight, isn't it tragic,"" she said to him as the July downpours threatened to topple the palm-leaf hut.",10.591,7.162,"On days when the June rains poured as if they would destroy the arbor, she would say, Look at what we've come to.",13.115,9.044,"""Look at what we've come to,"" she would say, while the June rains threatened to bring down the palm shelter.",26.876,22.935
1581,"“Look at the empty house, our children scattered all over the world, and the two of us alone again, the same as in the beginning.”","""Look at the deserted house, our children scattered across the world, and once again it's just the two of us together like in the beginning.""",39.616,37.203,"Look at this house, it's deserted. Our children have scattered in all directions. It's just you and me left alone. Just like in the beginning.",15.908,11.857,"""Look at the empty house, our children scattered around the world, and the two of us alone again like at the beginning.""",57.889,56.73
1582,"José Arcadio Buendía, sunk in an abyss of unawareness, was deaf to her lamentations.","José Arcadio Buendía was perpetually lost in a deep unconscious state, unresponsive as stone to her laments.",15.978,10.976,"Jose Arcadio Buendia, who had already fallen into the abyss of unconsciousness, couldn't even hear what his wife was saying.",8.7,4.505,"José Arcadio Buendía, sunk in an abyss of unconsciousness, was deaf to her laments.",72.634,70.859
1583,At the beginning of his madness he would announce his daily needs with urgent Latin phrases.,"In the early days of his madness, he would use incomprehensible Latin phrases to communicate his daily essential needs to everyone.",15.58,10.9,"In the early days of his madness, he would express his daily needs in Latin words.",21.771,16.543,"At the onset of his madness, he would announce his daily urgencies with pressing Latin phrases.",41.122,36.192
1584,"In fleeting clear spells of lucidity, when Amaranta would bring him his meals he would tell her what bothered him most and would accept her sucking glasses and mustard plasters in a docile way.","During brief moments of lucidity, when Amaranta brought him food, he would inform her of his greatest discomforts, and he obediently took mustard seed medicine and allowed her to perform bloodletting.",16.271,13.369,"When the clouds enveloping his mind parted, even if only for short periods, he spoke sensibly, and when Amaranta brought his meal, he would tell her what was bothering him and did not object to her applying a mustard plaster or using a cupping glass on his back.",11.151,9.091,"In fleeting moments of lucidity, when Amaranta brought him food, he would communicate his most bothersome grievances and would submit docilely to her cupping and mustard plasters.",20.46,17.484
1585,But at the time when Úrsula went to lament by his side he had lost all contact with reality.,"But during the period when Úrsula lamented beside him, he had completely lost the ability to interact with reality.",16.006,11.125,"When Ama Ursula started to lament to him, Jose Arcadio Buendia had already severed all ties with reality.",14.707,10.079,"But by the time Úrsula went to lament by his side, he had lost all contact with reality.",69.761,68.059
1586,She would bathe him bit by bit as he sat on his stool while she gave him news of the family.,"He sat in the chair while she bathed him, one part at a time. As she bathed him, she told him stories about the household.",8.288,4.576,"Ursula would slowly clean him without moving him from his place, while also informing him about what was happening within the family.",11.328,7.484,"She would bathe him in parts while he sat on the little stool, giving him news of the family.",42.477,39.429
1587,"“Aureliano went to war more than four months ago and we haven’t heard anything about him,” she would say, scrubbing his back with a soaped brush.","""Aureliano has been at war for four months now, and we still haven't received any news about him,"" she said while scrubbing him with soap.",11.549,7.929,"As she scrubbed her husband's back with soap, she would say, ""It's been four months since Aureliano went to war, and we haven't heard a word from him.""""Jose Arcadio has grown into a big man and returned.""""Even you would look small next to him.""""He has tattoos all over his body.""""Unfortunately, he does nothing but bring us disgrace.",7.773,5.963,"""Aureliano has gone to war, it's been more than four months now, and we haven't heard from him,"" she would say, scrubbing his back with a soapy sponge.",36.797,34.843
1588,"“José Arcadio came back a big man, taller than you, and all covered with needle-work, but he only brought shame to our house.”","""José Arcadio has returned; he is a real man, taller than even you, and covered in tattoos."" ""He came back only to bring shame to our family.""",18.003,14.207,"""",0.0,0.0,"""José Arcadio came back, a big man taller than you and all embroidered in cross-stitch, but he only came to bring shame to our house.""",35.294,32.183
1589,"She thought she noticed, however, that her husband would grow sad with the bad news.","However, she noticed that her husband seemed saddened by the bad news.",29.273,23.532,"Upon hearing the bad news, Ursula felt as if her husband was saddened.",15.744,10.955,"She thought she observed, however, that her husband grew sad with the bad news.",62.8,60.558
1590,Then she decided to lie to him.,"So she changed her tone and began to lie to him, ""Don't believe what I just said,"" she said, while sprinkling ashes over his excrement to scoop it up.",10.117,7.316,So she decided to lie to him.,85.995,84.09,So she opted to lie to him.,60.495,54.108
1591,"‘Rou won’t believe what I’m going to tell you,” she said as she threw ashes over his excrement in order to pick it up with the shovel.","So she changed her tone and began to lie to him, ""Don't believe what I just said,"" she said, while sprinkling ashes over his excrement to scoop it up.",14.632,10.94,"While sprinkling ash over her husband's filth before scooping it up with a shovel, she said, ""Look, I'll tell you something you won't believe.""""God wanted Jose Arcadio and Rebeca to get married, and now there's no end to their happiness.""",6.846,4.648,"""Don't believe what I'm telling you,"" she would say, while sprinkling ashes over his excrement to collect it with the shovel.",22.791,19.5
1592,"“God willed that José Arcadio and Rebeca should get married, and now they’re very happy.”","""God wants José Arcadio and Rebeca to marry, and now they are living very happily.""",25.007,19.518,"While sprinkling ash over her husband's filth before scooping it up with a shovel, she said, ""Look, I'll tell you something you won't believe.""""God wanted Jose Arcadio and Rebeca to get married, and now there's no end to their happiness.""",11.035,9.212,"""God wanted José Arcadio and Rebeca to get married, and now they are very happy.""",41.762,38.021
1593,She got to be so sincere in the deception that she ended up by consoling herself with her own lies.,Then she became so sincere in her lies that she herself felt comforted by her own deceptions.,16.261,11.381,"He narrated these deceptions so sincerely that in the end, he began to console himself with his own lies.",14.397,9.846,She became so sincere in the deceit that she herself ended up consoling herself with her own lies.,48.374,45.66
1594,"“Arcadio is a serious man now,” she said, “and very brave, and a fine-looking young man with his uniform and saber.”","""Arcadio has become a respectable young man,"" she said, ""very brave and very handsome in his uniform with a sword at his side.""",12.528,8.69,"Arcadio has become a dignified man now, he would say. Brave, oh so brave. Handsome, oh so handsome. You should see him when he puts on his uniform and straps on his sword.",9.559,7.076,"""Arcadio is already a serious man,"" she would say, ""and very brave, and very handsome in his uniform and with his saber.""",21.962,17.465
1595,"It was like speaking to a dead man, for José Arcadio Buendía was already beyond the reach of any worry.","All these words were spoken as if to a dead person, for José Arcadio Buendía was serene, very serene, beyond all worries and concerns.",24.889,22.018,"Yet, talking to him was no different than talking to a dead man, indistinguishable.",20.787,17.354,"It was like talking to a dead man, because José Arcadio Buendía was already beyond the reach of any concern.",66.402,64.708
1596,But she insisted.,But she did not stop.,30.214,17.965,"Yet, talking to him was no different than talking to a dead man, indistinguishable.",6.162,2.287,But she insisted.,100.0,100.0
1597,"He seemed so peaceful, so indifferent to everything that she decided to release him.","She found him so gentle, so much like everyone else, that she untied him.",14.175,8.234,"Because Jose Arcadio Buendia seemed so harmless, so withdrawn from the world, that Ursula decided to unravel him.",12.801,7.481,"She saw him so meek, so indifferent to everything, that she decided to untie him.",41.412,37.42
1598,He did not even move from his stool.,"He remained in the chair, as if the restraints were no longer necessary, because it seemed that a force stronger than any visible bonds had tied him to the chestnut tree.",3.578,1.294,"After being unraveled, Jose Arcadio Buendia did not move from his place.",19.905,13.912,He didn't even move from the little stool.,32.073,23.357
1599,"He stayed there, exposed to the sun and the rain, as if the thongs were unnecessary, for a dominion superior to any visible bond kept him tied to the trunk of the chestnut tree.","He remained in the chair, as if the restraints were no longer necessary, because it seemed that a force stronger than any visible bonds had tied him to the chestnut tree.",18.778,15.946,"As if bound to the trunk of the chestnut tree by invisible bonds stronger than any rope, he sat there, come rain or shine.",20.56,18.578,"He remained exposed to the sun and the rain, as if the ropes were unnecessary, because a force superior to any visible tie kept him bound to the trunk of the chestnut tree.",57.132,56.02
1600,"Toward August, when winter began to last forever, Úrsula was finally able to give him a piece of news that sounded like the truth.","Around August, when the winter began to drag on, Úrsula was able to give him some news:",23.867,19.451,"Towards August, when it seemed like winter would never end, Ursula was able to give him news that resembled reality:",19.633,15.308,"By the month of August, when the winter began to seem eternal, Úrsula was finally able to give him news that seemed true.",40.977,38.422
1601,“Would you believe it that good luck is still pouring down on us?” she told him.,"- Hey, luck is still with us, - she told him, - Amaranta and that Italian guy who fixed the automatic piano are going to get married.",11.273,8.309,"""Do you still believe our luck is holding?"" he began.",10.235,5.435,—Notice that good luck keeps hounding us —he said to her—.,11.641,7.993
1602,“Amaranta and the pianola Italian are going to get married.”,"- Hey, luck is still with us, - she told him, - Amaranta and that Italian guy who fixed the automatic piano are going to get married.",18.958,16.353,Amaranta and the Italian lantern maker are getting married.,18.307,10.754,Amaranta and the Italian from the pianola are going to get married.,51.751,47.037
1603,"Amaranta and Pietro Crespi had, in fact, deepened their friendship, protected by Úrsula, who this time did not think it necessary to watch over the visits.","Indeed, Amaranta and Pietro Crespi had a deep friendship. Both were lovingly cared for by Úrsula. This time she felt it was unnecessary to sit and watch over the young couple as they conversed.",18.586,15.742,"Indeed, Amaranta and Pietro Crespi had advanced their friendship. Ursula, who no longer saw it necessary to watch over them, also supported this friendship.",30.158,27.539,"Amaranta and Pietro Crespi, indeed, had deepened their friendship, sheltered by Úrsula's trust, who this time did not find it necessary to monitor the visits.",41.739,39.34
1604,It was a twilight engagement.,It was a love in the twilight.,32.503,23.357,Everyone considered them as engaged.,19.305,8.117,It was a twilight courtship.,63.894,53.728
1605,"The Italian would arrive at dusk, with a gardenia in his buttonhole, and he would translate Petrarch’s sonnets for Amaranta.","The Italian man, with an ivory white gardenia flower standing out on his lapel, would come to the house in the afternoon and translate Petrarch's sonnets into Spanish for Amaranta.",10.855,7.434,"The Italian, arriving at dusk with a daffodil pinned to his jacket collar, would translate Petrarch's poems for Amaranta.",16.838,11.884,"The Italian would arrive at dusk, with a gardenia in his buttonhole, and translate Petrarch's sonnets for Amaranta.",75.722,74.937
1606,"They would sit on the porch, suffocated by the oregano and the roses, he reading and she sewing lace cuffs, indifferent to the shocks and bad news of the war, until the mosquitoes made them take refuge in the parlor.","The two of them would sit in the hallway, thick with the scent of roses and begonias. He read poetry, she wove lace, unaware of the shocking events and bad news from the front, until the mosquitoes bit them so fiercely that they had to run into the living room.",12.236,9.426,"They would sit on the terrace, breathless from the scent of hydrangeas and roses, -without caring whether there was a war or bad news- one reading poetry, the other sewing lace cuffs, until the mosquitoes made the terrace uninhabitable and drove them inside.",25.063,23.162,"They would stay in the corridor suffocated by oregano and roses, he reading and she weaving bobbin lace, indifferent to the shocks and bad news of the war, until the mosquitoes forced them to take refuge in the living room.",53.316,52.253
1607,"Amaranta’s sensibility, her discreet but enveloping tenderness had been wearing an invisible web about her fiancé, which he had to push aside materially with his pale and ringless fingers in order to leave the house at eight o’clock.","Amaranta's gentle affection, with her subtly tender words, was like an invisible spider web that gradually enveloped her beloved, so much so that by eight o'clock in the evening, he had to use his pale, ringed fingers to untangle himself and go home.",7.795,5.296,"Amaranta's sensible and modest demeanor, her measured but sincere closeness, had woven an invisible net around her fiancé. When Pietro Crespi reluctantly left the house at eight in the evening, it was as if he was pushing aside this net with his ringless fingers to make his way.",11.363,8.507,"Amaranta's sensitivity, her discreet but enveloping tenderness, had woven around the suitor an invisible web that he had to physically push aside with his pale, ringless fingers to leave the house at eight.",36.008,34.161
1608,They had put together a delightful album with the postcards that Pietro Crespi received from Italy.,The two of them had made a wonderful album with postcards sent from Italy to Pietro Crespi.,14.948,8.657,They had placed the postcards sent to Pietro Crespi from Italy into an album.,16.36,9.727,They had made a precious album with the postcards that Pietro Crespi received from Italy.,68.412,66.681
1609,"They were pictures of lovers in lonely parks, with vignettes of hearts pierced with arrows and golden ribbons held by doves.","These were photographs of lovers in secluded gardens, decorated with drawings of hearts pierced by arrows and golden ribbons entwining pairs of doves.",25.418,20.265,"The cards had pictures of lovers holding hands in deserted parks. In the corners, there were hearts pierced by arrows and golden ribbons in the beaks of doves.",18.993,14.745,"They were images of lovers in solitary parks, with vignettes of pierced hearts and golden ribbons held by doves.",52.49,50.187
1610,"“I’ve been to this park in Florence,” Pietro Crespi would say, going through the cards.","""I know this park in Florence,"" he said, as he flipped through the postcards.""",26.234,21.952,"While looking at the cards, Pietro Crespi would say, I went to this park when I was in Florence.",31.052,26.728,"""I know this park in Florence,"" Pietro Crespi would say, going through the postcards. """,55.986,53.745
1611,“A person can put out his hand and the birds will come to feed.”,"As soon as one extends a hand, the birds immediately swoop down to eat.",11.678,6.15,"In that park, you take some feed in your hand, open your palm, and feed the birds.",9.199,4.78,One extends a hand and the birds come down to eat.,22.994,17.472
1612,"Sometimes, over a watercolor of Venice, nostalgia would transform the smell of mud and putrefying shellfish of the canals into the warm aroma of flowers.","""Sometimes, in front of a nursery, nostalgia transformed the smell of mud and rotten fish in the canals of Venice into a gentle floral fragrance.",23.181,19.451,"Sometimes, while looking at a watercolor painting of Venice, homesickness would turn the slimy mud of the canals, the acrid smell of sticky jellyfish, into the scent of flowers in the Italian's nose.",13.29,10.04,"""Sometimes, before a watercolor of Venice, nostalgia would transform the smell of mud and rotten seafood from the canals into the warm aromas of flowers.",62.284,60.949
1613,"Amaranta would sigh, laugh, and dream of a second homeland of handsome men and beautiful women who spoke a childlike language with ancient cities of whose past grandeur only the cats among the rubble remained.","Amaranta sighed, laughed, and dreamed of a second homeland filled with magnificent young men and women speaking the language of children, in ancient cities whose former glory now only lingered in the form of cats prowling among the ruins.",13.792,10.32,"Amaranta would sigh, laugh, and dream of a second homeland filled with old cities where handsome men and beautiful women speaking a childlike language lived, and where only cats roamed the garbage dumps of its former glory.",42.737,41.296,"Amaranta would sigh, laugh, dream of a second homeland of beautiful men and women who spoke a child's language, with ancient cities whose past grandeur was only evidenced by the cats among the ruins.",47.148,45.4
1614,"After crossing the ocean in search of it, after having confused passion with the vehement stroking of Rebeca, Pietro Crespi had found love.","After crossing the vast ocean in his quest, after mistaking it for the passionate moments with Rebeca, Pietro Crespi had now found love.",30.617,26.614,"After crossing oceans to find this second homeland and confusing passion with love through Rebeca's fiery embraces, Pietro Crespi had found true love.",22.599,18.976,"After crossing the ocean in search of it, after confusing it with passion in Rebeca's vehement caresses, Pietro Crespi had found love.",60.365,58.907
1615,Happiness was accompanied by prosperity.,"Joy brought with it wealth, and now his shop occupied nearly an entire block.",6.567,2.446,"Alongside happiness, he had also attained wealth.",14.491,5.67,Happiness brought prosperity with it.,25.407,10.682
1616,"His warehouse at that time occupied almost a whole block and it was a hothouse of fantasy, with reproductions of the bell tower of Florence that told time with a concert of carillons, and music boxes from Sorrento and compacts from China that sang five-note melodies when they were opened, and all the musical instruments imaginable and all the mechanical toys that could be conceived.","It was a gigantic, magical display case that restored Florentine alarm clocks, which, each time they struck the hour, would ring out a chorus of bells, sold Chinese powder boxes that delighted the fingers when opened, and offered every imaginable musical instrument and wind-up toy one could dream of.",6.251,4.555,"At that time, his shop and warehouse extended from one street to the next. From a model of the bell tower in Florence, which rang tiny bells every hour, to musical boxes from Sorrento, to cabinets from China that played music when opened, the shop had everything imaginable, from every kind of musical instrument to every conceivable type of mechanical toy.",11.813,9.371,"His store then occupied almost an entire block, and it was a fantasy greenhouse, with reproductions of the Florence bell tower that chimed the hour with a carillon concert, and musical boxes from Sorrento, and Chinese powder boxes that sang five-note tunes when opened, and all the musical instruments one could imagine and all the mechanical devices one could conceive.",28.751,27.478
1617,"Bruno Crespi, his younger brother, was in charge of the store because Pietro Crespi barely had enough time to take care of the music school.","Bruno Crespi, his youngest son, sat watching over the store because he was not yet capable of handling the music class.",18.924,14.732,"Since Pietro Crespi could only spare time to give music lessons, the shop was run by his brother, Bruna Crespi.",9.718,5.568,"Bruno Crespi, his younger brother, was in charge of the store, because he couldn't keep up with the demands of the music school.",58.185,56.864
1618,"Thanks to him the Street of the Turks, with its dazzling display of knickknacks, became a melodic oasis where one could forget Arcadio’s arbitrary acts and the distant nightmare of the war.","Thanks to Pietro Crespi, the Turkish street quickly transformed the splendid display of precious goods into a serene and melodious place to forget the brutal actions of Arcadio and the perpetual gloom of war.",8.616,4.952,"Thanks to Pietro Crespi, Turkish Street turned into an oasis of melodies that made people forget Arcadio's whimsical behavior and the nightmare of the distant war.",10.885,7.619,"Thanks to him, the Street of the Turks, with its dazzling display of trinkets, became a melodic haven to forget Arcadio's arbitrariness and the distant nightmare of the war.",59.88,58.808
