en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"Meanwhile, information about Danny’s dream girl begins to accrete. Although not named, she’s reported to be twenty-four and a resident of Oklahoma City. According to a friend, this unnamed girl had had enough of both her parents and community college and intended to hitchhike out to Los Angeles and go to hairdressing school, maybe get work as an extra in the movies or TV shows. She made it as far as Kansas. The body had been there for awhile—KHP detectives weren’t saying how long, but long enough to be “badly decomposed.”","""title"": ""Mr. Mercedes"", ""author"": ""Stephen King""",['danny'],"as reported school, She be Although how had out to maybe to not go long, long Oklahoma parents the intended resident a City. friend, to of far extra about to detectives but information unnamed awhile—KHP The both and Danny’s it shows. dream twenty-four accrete. decomposed.” made as girl and for there to TV as hairdressing saying girl body this she’s “badly and weren’t named, a to Los enough work her hitchhike of Angeles community get to had had movies begins enough be Meanwhile, Kansas. an been college According in or and","""title"": ""In Cold Blood"", ""author"": ""Truman Capote"""
"It was the end of the Thursday night story on the local news that made Danny uncomfortable. The stand-up reporter was older than the weekend woman, male, obviously part of the A Team. He was standing in front of the gas station, where the tarmac was blocked with yellow police tape. “Kansas Bureau of Investigation detectives are actively seeking the man who phoned in the original tip giving the location of the body. If anyone knows his identity, detectives hope they will come forward. Or if anyone recognizes his voice. Listen.”","""title"": ""Mr. Mercedes"", ""author"": ""Stephen King""",['danny'],"older than voice. who was standing part forward. recognizes gas The with tape. was hope detectives phoned made where if the weekend It identity, Investigation night giving knows blocked obviously the news police the woman, the the local the reporter original body. in man station, was end “Kansas that was of of Or the A his tip of come front of his anyone Team. seeking the they the detectives yellow He Danny story of the will are location Thursday tarmac If anyone in actively uncomfortable. Listen.” Bureau male, on the stand-up","""title"": ""The Silent Patient"", ""author"": ""Alex Michaelides"""
"On Friday afternoon Danny is using a longneck mop to clean the tops of the hanging fluorescents in the main office when a dark blue sedan pulls into the faculty parking lot. A woman in a white shirt and blue slacks gets out from behind the wheel. She hangs a satchel-sized purse over one shoulder. A man in a black sportcoat and saggy-ass dad jeans gets out from the passenger side. Danny takes one look at them as they walk toward the high school’s front doors and thinks, I’m caught.","""title"": ""Billy Summers"", ""author"": ""Stephen King""",['danny'],"the side. white high in front satchel-sized school’s woman a is blue and A to parking from main slacks them the hanging one jeans sedan wheel. passenger at in behind the a from faculty hangs shirt and into the afternoon black clean gets Danny a of look caught. lot. mop On fluorescents the toward dark walk tops doors saggy-ass blue out in Friday man A when one takes a a I’m longneck office out gets they purse She the over shoulder. the using and as thinks, pulls sportcoat Danny dad","""title"": ""The Shining"",""author"": ""Stephen King"""
"The male half of the team is older than the woman, but how much is a question. Danny is usually good at guessing ages within a few years one way or the other, but he can’t get a handle on this guy. He could be forty-five. He could be pushing retirement. He could be sick, or just tired. A peninsula of coarse, wavy hair in which red and gray are equally mixed comes down almost to the top line on his forehead. It’s combed back into what looks to Danny like a jumbo widow’s peak. His skull gleams creamy unblemished white on either side of it. His eyes are dark and deepset with bags beneath. The black sportcoat is fading at the elbows, like it’s been dry-cleaned dozens of times. He also has a KBI badge on his belt, but isn’t carrying a gun. If he were, Danny thinks the weight of it might pull those dad jeans right down to his ankles, exposing a pair of billowy old-fella boxers. He has no belly in front, no hips on the sides, and if he turned around, Danny thinks those jeans would sag on a no-ass that is the particular property of so many skinny-built white men from the Midwest. All he’s lacking is a Skoal pouch pushing out his lower lip.","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"top team His He it peak. particular and older no down boxers. deepset skinny-built jumbo years of a eyes hair that been back like into His The weight badge sides, the forehead. is few white if are He handle almost jeans dad black a just He get jeans times. a half He of the belly guy. it. good than be the to how could of All belt, much his isn’t on the pushing male he on around, unblemished lacking dozens it’s his red equally a Skoal are thinks or gun. Danny a is the out down on pair ages is on is of elbows, like has at his Danny looks what he to within be of either lip. sag white widow’s way usually wavy which property woman, pull beneath. is old-fella thinks and creamy of those so sick, Danny on fading dry-cleaned were, but It’s could can’t with bags peninsula a a combed men could the KBI but a dark many gleams front, might would has in turned on exposing line If Danny question. the also be is The gray no of one comes He he in he’s pouch hips but carrying his a retirement. other, those at skull guessing side right forty-five. the mixed A coarse, from pushing no-ass or to lower Midwest. the ankles, tired. this billowy and sportcoat","""title"": ""The Outsider"", ""author"": ""Stephen King"""
Danny recognizes the sort of question—like asking a guy if he’s still beating his wife—to which there’s no right answer. “Why don’t you tell me?”,"""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],wife—to right tell answer. Danny there’s sort no “Why a which asking you question—like of don’t me?” guy the beating if recognizes he’s still his,"""title"": ""The Shining"", ""author"": ""Stephen King"""
"They are waiting for him to go on. Danny crosses his arms and says nothing. He’ll have to do some ’splainin, no doubt about it, but dreads it.","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"nothing. some it. ’splainin, it, his no on. arms dreads to go He’ll crosses have says and are They him to doubt do Danny waiting for about but","""title"": ""Cannery Row"", ""author"": ""John Steinbeck"""
"Danny doesn’t know the word depredation, but the context is clear. “Yes. There was a dog. Do you know what happened to it?”","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"doesn’t what dog. “Yes. the happened word the context it?” to Do There know you Danny was but a is depredation, clear. know","""title"": ""The Shining"", ""author"": ""Stephen King"""
"Danny sighs. He could have sworn that farmer never took his eyes off the road as he hauled his trailer of barnboards north along the otherwise deserted county road. He thinks again, I’m caught.","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"road as his thinks he his road. could deserted hauled took the the sworn farmer along Danny trailer caught. off county I’m of eyes otherwise He again, He north barnboards that have sighs. never","""title"": ""Cannery Row"", ""author"": ""John Steinbeck"""
"“Yup, yup. On the other hand, you paid cash for it,” Jalbert says, as if just passing the time. “That was smart. Without the security camera video, we might have taken quite awhile to find you. Might not have found you at all.”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['jalbert'],"not other as video, says, time. taken Without security might camera found all.” hand, Might you it,” you. cash “Yup, to the yup. we just at if the quite for you was paid the have passing “That smart. have Jalbert awhile On find","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"So then Danny tells them about the dream. About the sign defaced to read CUNT ROAD FUCK, the moon, the tinka-tinka-tinka of the price signs tapping on their pole. He tells them about how his legs carried him forward of their own accord. He tells them about the hand, the charm bracelet, the dog. He tells them everything, but he can’t convey the clarity of the dream, how it felt like reality.","""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],"can’t the pole. the the of Danny their signs tells forward FUCK, tapping reality. their he how hand, CUNT it legs tinka-tinka-tinka tells him them of the everything, So He bracelet, read but clarity them accord. about tells his like sign price of ROAD the tells on He defaced charm the dream, convey then to He about dog. carried them own them felt About moon, about the how the the the dream.","""title"": ""Under the Volcano"", ""author"": ""Malcolm Lowry"""
"The silence spins out. Danny knows he’s supposed to break it, supposed to try and convince them by giving more details. He’s supposed to stumble over his words, start to babble. He keeps silent. It’s an effort.","""title"": ""The Institute"", ""author"": ""Stephen King""",['danny'],"try supposed out. an He details. them silent. supposed it, It’s to supposed by spins knows break convince he’s babble. to silence his more giving words, stumble and The to over start Danny effort. He’s to keeps","""title"": ""The Shining"", ""author"": ""Stephen King"""
“Just this one time!” Jalbert is trying to sound amazed. His eyes aren’t amazed. They crawl back and forth across Danny’s face. They almost have weight. “One!”,"""title"": ""The Regulators"", ""author"": ""Stephen King""",['jalbert'],eyes back weight. trying aren’t Danny’s and “Just to They across almost time!” His have amazed. Jalbert amazed. crawl is sound face. forth They “One!” this one,"""title"": ""The Shining"", ""author"": ""Stephen King"""
Jalbert continues to shake his head. “No… no… we need to clear him. We need to clear this one-time-only psychic janitor.”,"""title"": ""The Institute"", ""author"": ""Stephen King""",['jalbert'],to head. to clear psychic need him. to “No… shake his continues Jalbert clear need no… this janitor.” one-time-only we We,"""title"": ""House of Leaves"", ""author"": ""Mark Z. Danielewski"""
"Jalbert says, “Go out and tell them his pickup’s around back. Video them putting the truck on the flatbed so our custodian can’t claim later that we planted anything.”","""title"": ""The Night Agent"", ""author"": ""Matthew Quirk""",['jalbert'],"later says, tell our planted claim “Go around back. the custodian the we on them can’t putting them flatbed truck out pickup’s anything.” and Jalbert Video so his that","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"“Not unless we plant it, yes. Danny, we’ll be taking a ride after all, but not to the Manitou PD. To your place. Just out of curiosity, are there any oaks in Oak Grove Trailer Park? Four or five? Maybe only three?”","""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],"Four unless be taking only Danny, oaks we’ll “Not any are but in there five? Just yes. we curiosity, three?” of Manitou Maybe it, the Grove or all, To your place. plant to ride after a Trailer PD. not Park? Oak out","""title"": ""Under the Dome"", ""author"": ""Stephen King"""
"For the first time Jalbert’s smile looks real. In a low, almost caressing voice, he says, “I think you did. I know you did. Sure you don’t want to talk about it?”","""title"": ""The Silent Patient"", ""author"": ""Alex Michaelides""",['jalbert'],"Sure “I the want In I a looks did. you about For smile did. real. says, low, first you he caressing time it?” to talk Jalbert’s know think voice, don’t almost you","""title"": ""Ulysses"", ""author"": ""James Joyce"""
"“Good luck getting someone to okay paying that,” Jalbert says. “Bureaucracy.” The pegs of his teeth wink, then disappear. “But you can try.”","""title"": ""The Night Circus"", ""author"": ""Erin Morgenstern""",['jalbert'],"“Good okay luck getting “But teeth “Bureaucracy.” his you wink, Jalbert someone can disappear. paying pegs The that,” to try.” of then says.","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"“I have no doubt.” Danny hesitates a moment, then says, “If this is how you guys act when someone does you a solid, I’d hate to see how you act when someone does you dirt.”","""title"": ""The Martian"", ""author"": ""Andy Weir""",['danny'],"solid, when I’d you someone to someone how you doubt.” “If dirt.” does a see no hate does act hesitates is you Danny you says, “I a have moment, how guys then act this when","""title"": ""The Shining"", ""author"": ""Stephen King"""
"She and Jalbert get into the dark blue sedan. They drive toward the trailer park entrance, past the sign reading SLOW WE LOVE OUR CHILDREN.","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['jalbert'],"the the LOVE past reading She trailer toward They into the OUR park get Jalbert SLOW and entrance, sign CHILDREN. sedan. drive dark WE blue","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"“Long story short, I found the body of a murdered girl in a little town north of here. Gunnel. Tried to call it in anonymously. They found out. Now they think I did it.”","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['gunnel'],"Now found call they think here. short, in town story Gunnel. in out. They a “Long to body a murdered Tried north it.” found of did it girl the I anonymously. I of little","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
"“I’m surprised they didn’t take my phone, too,” Danny says. “If I’d left it in the glove compartment of my truck like I usually do, they’d have it.”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"says. have my the surprised Danny my glove phone, compartment too,” “If do, they’d I’d of “I’m truck left they it.” take it in like usually I didn’t","""title"": ""The Shining"", ""author"": ""Stephen King"""
"“I don’t,” Danny says, a little too loudly. People are still looking at him and his trailer door has been left open. He feels violated and tells himself that’s stupid, but the feeling doesn’t go away. Because it’s not stupid.","""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],"not his stupid, People tells himself loudly. him “I left but at doesn’t it’s feels the stupid. don’t,” too a been and He says, trailer door open. violated has away. Because looking are still Danny that’s little go and feeling","""title"": ""The Shining"", ""author"": ""Stephen King"""
"In the trailer with the door shut, Danny has a sudden fit of the shakes and has to sit down. It’s the first one since his drinking days, when he used to get the shakes on mornings-after until he got his first cup of coffee into him. Also some aspirin. And of course he had them when he woke up in that Wichita jail cell, and there was no coffee or aspirin to banish them. That was when he decided he had to quit the booze or he was going to get into even more serious trouble. So he quit, and look at the mess he’s in now. No good deed, et cetera.","""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],"coffee banish he So was cell, a trouble. was the he one shakes and the woke up the he or to quit, that No the course And drinking had first on has he’s shakes In Wichita or decided It’s sudden had of Also going his and deed, him. of mornings-after in sit trailer when at aspirin. mess with until there booze to he since them. serious to fit first Danny jail door even he his days, into used when got he has was in them the look to get down. et he coffee aspirin to now. more That he when quit the some into the and of cetera. get no shut, cup good","""title"": ""The Shining"", ""author"": ""Stephen King"""
"There’s a long pause, then Becky says, “I was going to take DJ to the High Banks Hall of Fame tomorrow. You know she loves those funny cars.”","""title"": ""Big Little Lies"", ""author"": ""Liane Moriarty""",['becky'],"Becky of then tomorrow. You There’s cars.” says, loves she Fame DJ pause, was know funny to a going those long “I the Banks take to High Hall","""title"": ""American Psycho"", ""author"": ""Bret Easton Ellis"""
"She heads out. Jalbert gives her a wave and then heads to his room, giving his Chevy Caprice a pat on the way by. Like his briefcase, the Caprice has been with him on many cases from Kansas City on one side of the state to Scott City on the other.","""title"": ""The Whistler"", ""author"": ""John Grisham""",['jalbert'],"on to City the a to heads briefcase, her She on one heads Kansas from his then a Jalbert the his of City Chevy him state room, gives has with out. cases wave by. other. the on many the giving Scott way been and Caprice side on Like Caprice pat his","""title"": ""The Stand"", ""author"": ""Stephen King"""
"The two-room suite, far from fancy, is what’s known as “Kansas plain.” There’s a smell of disinfectant and a fainter smell of mold. The toilet has a tendency to chuckle after flushing unless you flap the handle a few times. The air conditioner has a slight rattle. He’s been in better places, but he’s been in far worse. Jalbert drops his briefcase on the bed and runs the combination lock. He takes out a file with WICKER written on the tab. He makes sure the curtains are pulled tight. He puts the chain on the door and turns the thumb lock. Then he undresses down to the skin, folding each item of clothing on top of the briefcase as he goes. He sits in the chair by the door.","""title"": ""The Institute"", ""author"": ""Stephen King""",['jalbert'],"briefcase the door item bed He fainter puts tight. out slight of has what’s the thumb He turns written pulled disinfectant conditioner the He of in few tendency far he briefcase makes and places, with his curtains to fancy, He smell on chuckle of as flushing “Kansas the handle top lock. skin, flap and tab. unless There’s sure He’s each on are file Jalbert takes on he’s after The goes. in better the chain the air been clothing WICKER door. been runs two-room is as rattle. the worse. folding Then on The plain.” he the by smell lock. a the of you the chair but a from suite, undresses a far has the a mold. times. a a toilet drops sits and down the combination The in to known","""title"": ""American Psycho"", ""author"": ""Bret Easton Ellis"""
"“Really, Beck? Didn’t you tell me he’s six months behind on his child support payments? I don’t think a judge would be very eager to turn DJ over to a deadbeat dad, do you?”","""title"": ""You"", ""author"": ""Caroline Kepnes""",['beck'],"don’t payments? DJ his dad, would you on “Really, six a eager Beck? judge to over Didn’t to support turn do very deadbeat be tell I he’s you?” child a think me behind months","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins"""
"She has an answer for that, too, more weak bullshit, and he doesn’t know why he’s pressing the issue. It’s never been true love, just an arrangement between two single people who are living in a trailer park and edging into middle age. She doesn’t want to be involved? Fine. But he’ll miss Darla Jean, who helped him plant flowers to dress up his cement block steps a little. DJ is a sweetie, and—","""title"": ""Billy Summers"", ""author"": ""Stephen King""",['darla jean'],"DJ issue. But edging doesn’t living answer She an who doesn’t he’ll park he’s he Fine. love, and a been the true middle an single people She him bullshit, his in never for and— miss block between Darla involved? plant know into to why It’s trailer cement flowers to that, and Jean, age. has are who sweetie, helped is a steps dress up a little. weak just be two more pressing want too, arrangement","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"“Ain’t it just?” Danny says, and zaps the show into oblivion. He sits and looks at the blank television screen and thinks, I will not pity myself. I just screwed up reporting what I found, and I won’t pity myself.","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"will and and screwed up sits the what found, He and says, myself. I show looks television into thinks, the blank I oblivion. “Ain’t I reporting pity Danny it just?” won’t not just screen I at and myself. zaps pity","""title"": ""Trainspotting"", ""author"": ""Irvine Welsh"""
"Jalbert ends the call and lies down. He begins counting and adding. One and two makes three, three more is six, four more is ten, five more is fifteen. By the time he gets to seventeen is a hundred and fifty-three, he has finally begun to relax. By the time he gets to twenty-eight is four hundred and six, he’s drifting into sleep.","""title"": ""The Overstory"", ""author"": ""Richard Powers""",['jalbert'],"seventeen he’s and three, the makes has By more One begins lies and four and call more down. hundred He fifty-three, four three two fifteen. more six, is is time gets drifting the is into Jalbert is adding. relax. the sleep. By a he he and finally five to to ends time is counting twenty-eight begun to ten, hundred gets he six, and","""title"": ""Les Misérables"", ""author"": ""Victor Hugo"""
"“Not lately, he didn’t. There’s still plenty of dirt on it from his trip out to Gunnel. No traces of bleach in the cab or the truck bed, either.”","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['gunnel'],"bleach the the of trip either.” traces plenty bed, of truck lately, still in out There’s it cab didn’t. on from or No dirt his Gunnel. to he “Not","""title"": ""On the Road"", ""author"": ""Jack Kerouac"""
"“Or she was never in the truck at all.” Jalbert is hatching a headache and getting back to sleep is probably going to be out of the question. “He could have used some other vehicle to transport her. He’s got a girlfriend in that trailer park. Maybe he used her car. If he doesn’t confess, we may have to—”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['jalbert'],"a never truck used could have all.” a is He’s he girlfriend park. getting used got trailer she the doesn’t probably vehicle of and Jalbert her at in car. going some to that have is headache “Or was her. sleep to be other Maybe out to—” question. back If “He transport in confess, may he the hatching to we","""title"": ""The Stand"", ""author"": ""Stephen King"""
"“Clean,” Jalbert says, and sets his briefcase down between his sensible black shoes. “Which means we’ve got a little more work to do.”","""title"": ""The Testaments"", ""author"": ""Margaret Atwood""",['jalbert'],"briefcase his his Jalbert we’ve shoes. little means says, work sensible “Clean,” between sets down “Which a got and black to do.” more","""title"": ""The Road"", ""author"": ""Cormac McCarthy"""
"Jalbert raises his hands, palms out, as if to physically push the idea away. “Why would he worry about DNA? He knew it was a bluff because he put on a prophylactic before he raped her.”","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['jalbert'],"knew idea the he push raises Jalbert bluff would before her.” “Why worry out, palms was physically his he a a on about DNA? if as to He away. prophylactic because put raped it hands, he","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
She considers this. Jalbert has been an investigator with KBI for twenty years. She’s been an inspector for five. She trusts his instincts. Plus the story of the dream is such obvious bullshit.,"""title"": ""The Good Daughter"", ""author"": ""Karin Slaughter""",['jalbert'],She Plus five. obvious KBI the this. for story trusts his instincts. inspector considers with dream twenty investigator She’s Jalbert bullshit. of years. an been the an such is has She for been,"""title"": ""The Cuckoo's Calling"", ""author"": ""Robert Galbraith"""
"As it turns out, he could have waited at his trailer, because the cop who picks him up is driving an unmarked. He’s wearing his uniform, but sitting behind the wheel with his hat on the seat and the top button of his shirt undone, he could be any John Q. Citizen.","""title"": ""11/22/63"", ""author"": ""Stephen King""",['john q'],"and the behind seat he the but shirt any cop his up John button he waited him sitting As his his who undone, have hat wearing trailer, of Citizen. could Q. on driving is could unmarked. with wheel it the be the at picks because out, turns top an uniform, He’s his","""title"": ""The Road"", ""author"": ""Cormac McCarthy"""
"Danny gets in. He clicks his seatbelt. The cop’s dashboard computer is off but his police radio mutters constantly, too low to hear.","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"clicks radio cop’s low his computer but in. constantly, mutters The police hear. is off He too seatbelt. gets Danny his dashboard to","""title"": ""Under the Dome"", ""author"": ""Stephen King"""
"“Well, what else would you say?” the cop asks, and laughs. Danny surprises himself by laughing with him. “How’d you know she was there if you didn’t kill her?”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"asks, cop she him. what himself Danny “How’d kill surprises know by and would you with didn’t if else her?” “Well, the laughing was say?” you there you laughs.","""title"": ""The Shining"", ""author"": ""Stephen King"""
"He pulls up in front. The station door opens and Jalbert comes out. He stands on the top step in his black coat with the faded elbows, looking down.","""title"": ""All the Light We Cannot See"", ""author"": ""Anthony Doerr""",['jalbert'],"with He station in elbows, down. out. Jalbert the his He opens the coat in The faded step pulls on stands top and door front. looking black up comes","""title"": ""The Road"", ""author"": ""Cormac McCarthy"""
"“Thank you for coming, Danny. Let’s go inside and straighten this thing out, what do you say? The officer in charge just put on a fresh pot of coffee.”","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"on coffee.” fresh go this pot The officer straighten coming, do out, thing what Danny. just you a of for inside and say? “Thank you put in charge Let’s","""title"": ""Cannery Row"", ""author"": ""John Steinbeck"""
"“Of course, but this is a serious matter,” Ball says, still pleasant. “If it takes all day, that’s what it will take. I have a right to speak with my client before you question him. If you’re with KBI, you know this. Be grateful, Inspector, that I’m willing to do it out here on the police station steps instead of taking him to my office on the backseat of my sled.”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['ball'],"take. “Of KBI, says, Be you’re matter,” what with him my him. on to right my office a with this. grateful, that that’s it instead backseat you to still Inspector, sled.” the it Ball steps of here all of station to client on speak have but you is I’m it a taking If before my day, “If this do question willing police will takes the course, out know serious pleasant. I","""title"": ""The Cuckoo's Calling"", ""author"": ""Robert Galbraith"""
"Ball holds up his hand. “Whoa, no primary declarations. I called you my client, but you’re not, at least as yet. My fee for this morning is four hundred dollars. I should charge only two, because I’ve forgotten most of what I once knew about criminal law, but it’s Saturday morning and I’d really prefer to be on the golf course. Is the amount agreeable?”","""title"": ""The Firm"", ""author"": ""John Grisham""",['ball'],"agreeable?” declarations. my course. Ball holds client, on for most I I least morning I I’d you’re hand. hundred charge morning law, be four no fee this is called yet. at golf the two, as not, it’s I’ve and but primary Saturday but forgotten criminal only to you amount knew really should his once dollars. of Is up what My because the prefer about “Whoa,","""title"": ""The Firm"", ""author"": ""John Grisham"""
"“The way I look at it, that’s actually in your favor,” Ball says. “You didn’t know what you were doing. And wishing for anonymity, given how you came by your information, is completely understandable.”","""title"": ""The Circle"", ""author"": ""Dave Eggers""",['ball'],"completely way your actually didn’t what for know in it, I is doing. you given says. look information, understandable.” were came anonymity, And Ball you how at your “The that’s favor,” “You wishing by","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"Danny takes his phone out of his pocket and looks at it. 10:23 already. How the time flies when you’re having fun, he thinks, and puts it away again. “I’m going to wait on that until we see how this goes.”","""title"": ""The Institute"", ""author"": ""Stephen King""",['danny'],"away goes.” fun, on we it time thinks, “I’m his takes going to of this again. you’re he wait and having see his flies at that how already. Danny the and phone until puts it. pocket out 10:23 How when looks","""title"": ""The Shining"", ""author"": ""Stephen King"""
"“Pretty sure that’s bogus,” Ball says, “but I could phone a colleague to make sure. Want me to do that, Inspectors?”","""title"": ""The Cuckoo's Calling"", ""author"": ""Robert Galbraith""",['ball'],"phone that’s do says, I Want “but to a could Inspectors?” that, Ball sure. “Pretty me sure make colleague bogus,” to","""title"": ""The Cuckoo's Calling"", ""author"": ""Robert Galbraith"""
Danny nods. “Darn thing doesn’t even have a backup camera. When you put it in reverse you actually have to turn around and look out the back window.”,"""title"": ""The Silent Patient"", ""author"": ""Alex Michaelides""",['danny'],have have camera. backup it actually turn window.” the to even out you around “Darn doesn’t nods. When put reverse back a look and Danny in you thing,"""title"": ""The Shining"", ""author"": ""Stephen King"""
"Danny thinks. “Must have been. Otherwise, I’ve just been here. Back and forth to school, trips to the store, picked up DJ at school a couple of times—”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"to times—” Otherwise, I’ve Danny school, “Must of been. up here. have school couple forth to a trips been Back DJ just at picked and thinks. the store,","""title"": ""The Shining"", ""author"": ""Stephen King"""
"Danny shrugs. “Better than the last year we were married. We had lunch that day and I fixed her turn signals. Fuse blew. So yes, we get along.”","""title"": ""Doctor Sleep"", ""author"": ""Stephen King""",['danny'],"we shrugs. and yes, fixed So than get signals. Danny Fuse her lunch we I married. the along.” were turn had We that day year “Better last blew.","""title"": ""Trainspotting"", ""author"": ""Irvine Welsh"""
"“I never raped my wife,” Danny says. Not for the first time he’s struck by a feeling of unreality and thinks, I helped you guys. If not for me, that girl would still be a stray dog’s snack bar.","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['danny'],"guys. If he’s feeling of that unreality for snack time the a I raped me, never thinks, for you not by Danny stray a be dog’s wife,” first and helped my girl “I says. bar. still struck would Not","""title"": ""The Shining"", ""author"": ""Stephen King"""
"“The passcode is 7813. And I’ll have my IT guy check it when I get it back, just to make sure you haven’t added anything.” This is pure bluff. Danny doesn’t have an IT guy.","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"is added anything.” 7813. I to And you an IT just pure bluff. get Danny check back, passcode IT have it my doesn’t is I’ll haven’t This it sure make guy. guy “The have when","""title"": ""Digital Fortress"", ""author"": ""Dan Brown"""
Jalbert sits down next to his partner. He drops Danny’s phone in the pocket of his black coat. “Would you be willing to take a polygraph?”,"""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""",['jalbert'],you He of polygraph?” Jalbert to coat. Danny’s down next partner. pocket sits to willing in the phone “Would take drops black his a his be,"""title"": ""The Da Vinci Code"", ""author"": ""Dan Brown"""
"Danny says, “Look at the locations on my phone. When I’m not home, it’s usually in the glove compartment of my truck. The two boys I work with at the high school can tell you I was there every day from seven-thirty to four. That’s a good amount of the time you want to know about.”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"of “Look seven-thirty a can know my the at boys to on with home, tell time glove day usually amount I’m work from there the school not you two locations it’s four. compartment The you was at high the Danny I When want every says, in about.” truck. I good to of That’s my phone. the","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
"“No, you’re not,” Ball says. “You’re trying to nail him, but you don’t have a whole lot, do you? Not without a time of death.”","""title"": ""The Firm"", ""author"": ""John Grisham""",['ball'],"to you? “No, of him, lot, time death.” not,” nail you’re trying have “You’re you whole a without Not don’t a says. do but Ball","""title"": ""Ulysses"", ""author"": ""James Joyce"""
"He points at her. “You know what, I’m starting to hate the sound of my first name coming out of your mouth. We’re not friends, Ella.”","""title"": ""It Ends with Us"", ""author"": ""Colleen Hoover""",['ella'],"starting name I’m first Ella.” her. mouth. “You We’re not sound He coming what, friends, my of know to of points out the at your hate","""title"": ""The Sound and the Fury"", ""author"": ""William Faulkner"""
"“I did,” Danny says. “I had a dream. I went out to prove to myself a dream was all it was, but the girl was there. I called it in. You don’t believe me. I understand that, but I’m telling the truth. Now let’s cut the crap. Are you going to arrest me?”","""title"": ""The Outsider"", ""author"": ""Stephen King""",['danny'],"Now arrest I says. that, me?” I prove a the Are “I went believe did,” in. dream. telling girl I out let’s but to Danny You crap. don’t there. it dream myself a to called going I’m all me. was was, “I to cut understand truth. was the had you it but the","""title"": ""The Shining"", ""author"": ""Stephen King"""
"He’s good at grinding, but tonight he has nothing to grind on. Nothing to do. He doesn’t watch TV and he’s run the chairs twice. He got a couple of Hot Pockets at the convenience store across the street and zapped them in the microwave. Three minutes, 180 seconds, 1 to 18 added inclusively with 9 left over. Jalbert doesn’t like leftover numbers, but sometimes you have to live with them. The Hot Pockets aren’t particularly tasty, and Jalbert has an expense account, but he never even considers ordering from room service. What would be the point? Food is just body gasoline.","""title"": ""Mr. Mercedes"", ""author"": ""Stephen King""",['jalbert'],"but point? What The TV like and expense considers with microwave. them across room doesn’t sometimes even but good convenience and aren’t grinding, to street 18 He doesn’t Nothing on. to of tonight would you has He He’s and left 180 do. inclusively live Jalbert seconds, watch 1 particularly the with added minutes, but run Pockets Jalbert tasty, chairs zapped at is numbers, over. store have Hot twice. has nothing service. Food the an leftover from body Hot them. ordering a Pockets got never couple to in account, 9 he to the Three the grind gasoline. be he just he’s at the","""title"": ""Infinite Jest"", ""author"": ""David Foster Wallace"""
"“No clue,” Jesse says. “I work with him here, otherwise we don’t hang. Maybe he thought because the 4th is tomorrow, we had today off, too.”","""title"": ""The Silent Patient"", ""author"": ""Alex Michaelides""",['jesse'],"he today we 4th “I off, “No thought Maybe clue,” hang. otherwise him because says. the here, with we Jesse don’t had too.” is work tomorrow,","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
