line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
1488,,[],"“I say we find a quiet place to Disapparate and head for the countryside. Once we’re there, we could send a message to the Order.”",,"“Mình đề nghị tụi mình kiếm một chỗ Độn thổ ra vùng quê. Khi ra tới đó rồi, tụi mình có thể gởi thư cho Hội.”",,"""Diyorum ki Buharlaşmak için sakin bir mekân bulalım ve kırsal bölgeye yönelelim. Oraya ulaştıktan sonra, Yoldaşlık‘a mesaj gönderebiliriz.",,—Propongo que busquemos un sitio tranquilo donde desaparecernos y nos vayamos al campo. Entonces podremos enviarle un mensaje a la Orden.,,"“I suggest we find a place to Apparate to the countryside. Once we get there, we can send a letter to the Order.”","""I say let's find a quiet place to Evaporate and head towards the countryside. After we get there, we can send a message to the Fellowship.""",—I propose that we find a quiet place where we can disappear and go to the countryside. Then we can send a message to the Order.,31
1867,,[],"“‘Recent research undertaken by the Department of Mysteries reveals that magic can only be passed from person to person when Wizards reproduce. Where no proven Wizarding ancestry exists, therefore, the so-called Muggle-born is likely to have obtained magical power by theft or force.",,"“Nghiên cứu gần đây do Sở Bí Mật thực hiện cho thấy pháp thuật chỉ có thể truyền từ cá nhân sang cá nhân khi phù thủy sinh sản. Vì vậy, một khi không chứng minh được dòng dõi phù thủy, kẻ-gọi-là phù thủy gốc Muggle rất có thể đã có được quyền năng pháp thuật bằng cách trộm cắp hay cưỡng đoạt.",,"""Yakındaki soruşturma, büyünün yalnızca büyücüler üreyince kişiden kişiye geçtiği belirtilerek Esrar Dairesi tarafından üstlenildi. Kanıtlanmış büyücü ataları olmadığına göre, Muggle-doğumlu denenler, büyü gücünü hırsızlık yoluyla ya da zor kullanarak almışlardır.",,"Una investigación reciente realizada por el Departamento de Misterios revela que la magia sólo puede transmitirse entre magos mediante la re-producción. Por lo tanto, si no existen antepasados mágicos comprobados, es posible que los llamados «hijos de muggles» hayan obtenido sus poderes má- gicos por medios ilícitos, como el robo o el empleo de la fuerza.",,"“Recent research conducted by the Department of Mysteries shows that magic can only be passed from individual to individual when a witch or wizard reproduces. Therefore, if one cannot prove their wizarding lineage, so-called Muggle-born witches and wizards very likely obtained their magical powers through theft or coercion.","""The nearby investigation was undertaken by the Department of Mysteries, stating that magic is passed from person to person only when wizards reproduce. Since they have no proven wizard ancestors, those called Muggle-born must have acquired their magical power through theft or coercion.","A recent investigation conducted by the Department of Mysteries reveals that magic can only be transmitted between wizards through reproduction. Therefore, if there are no proven magical ancestors, it is possible that the so-called ""muggle-borns"" have obtained their powers ma- goods by illicit means, such as theft or the use of force.",54
1917,,[],"“You have only ever seen me amongst the Order, or under Dumbledore’s protection at Hogwarts! You don’t know how most of the Wizarding world sees creatures like me! When they know of my affliction, they can barely talk to me! Don’t you see what I’ve done?",,"“Các người chỉ nhìn thấy tôi ở trong Hội, hay dưới sự che chở của cụ Dumbledore ở trường Hogwarts! Các người không biết phần lớn thế giới pháp thuật nhìn những sinh vật như chúng tôi như thế nào! Khi họ biết cái họa mà tôi phải mang, họ không thể nào vô tư nói chuyện với tôi! Các người không thấy tôi đã làm gì sao?",,"""Beni yalnızca Yoldaşlık içinde gördünüz, ya da Hogwarts‘ta Dumbledore‘un koruması altında! Büyücülük dünyasının çoğunluğunun benim gibi yaratıkları ne olarak gördüklerini bilmiyorsunuz! Sıkıntımı öğrendikleri zaman benimle zar zor konuşuyorlar! Ne yaptığımı görmüyor musunuz?",,"¡Tú sólo me has visto rodeado de miembros de la Orden, o en Hogwarts, bajo la protección de Dumbledore! ¡Pero no sabes qué piensa la mayoría del mundo mágico de las criaturas como yo! ¡Los que conocen mi condición apenas me dirigen la palabra! ¿No te das cuenta de lo que he hecho?",,"“You only see me in the Order, or under Dumbledore's protection at Hogwarts! You don't know how most of the wizarding world views creatures like us! When they know the curse I bear, they can't casually talk to me! Don't you see what I've done?”","""You have only seen me within the Order, or under Dumbledore's protection at Hogwarts! You don't know what the majority of the wizarding world sees creatures like me as! When they learn about my condition, they barely speak to me! Don't you see what I'm doing?","You've only seen me surrounded by members of the Order, or at Hogwarts, under Dumbledore's protection! But you don't know what the majority of the magical world thinks of creatures like me! Those who know my condition barely speak to me! Don't you realize what I've done?",60
1973,,[],"“Well then, why the ‘ell am I being ‘unted down by ‘ouse-elves? Or is this about them goblets again? I ain’t got none of ‘em left, or you could ‘ave ‘em –”",,"“Vậy thì mắc cái quỷ gì mà tôi bị bọn gia tinh săn lùng chớ? Hay lại chuyện về mấy cái cốc? Tôi không còn giữ cái nào nữa, nếu còn các người cứ lấy…”",,"""Öyleyse neden ev cinleri tarafından kovalanıyorum? Yoksa bu yine o kadehlerle mi alakalı? Bende hiç kalmadı, eğer kalmış olsaydı hepsini alabilirdiniz-""",,"—Entonces, ¿por qué demonios me ha traído aquí ese elfo doméstico? ¿Es otra vez por lo de las copas ésas? No me queda ni una; si las tuviera os las daría...",,"“So why on earth am I being hunted by house-elves? Is it about those goblets again? I don't have any left, if I did, you could take them…”","""Then why am I being chased by house elves? Or is this about those goblets again? I don't have any left, if I did, you could have taken them all-""","—Then, why on earth did that house-elf bring me here? Is it about those cups again? I don't have a single one left; if I had them, I would give them to you...",47
2004,,[],"As August wore on, the square of unkempt grass in the middle of Grimmauld Place shriveled in the sun until it was brittle and brown. The inhabitants of number twelve were never seen by anyone in the surrounding houses, and nor was number twelve itself. The muggles who lived in Grimmauld Place had long since accepted the amusing mistake in the numbering that had caused number eleven to sit beside number thirteen.",,"Đến cuối tháng tám, vuông sân cỏ mọc tùm lum ở giữa quảng trường Grimmauld đã héo queo trong nắng đến mức giòn rụm và nâu xỉn. Cư dân trong ngôi nhà số mười hai hoàn toàn vô hình dưới mắt những người sống trong những ngôi nhà chung quanh. Bản thân ngôi nhà số mười hai cũng vô hình. Từ lâu dân Muggle sống ở quảng trường Grimmauld đã chấp nhận sự nhầm lẫn thú vị trong việc đánh số nhà khiến cho nhà số mười một nằm ngay cạnh nhà số mười ba.",,"Ağustos yavaşça geçtiğinde, Grimmauld Meydanı‘nın ortasındaki bakımsız çimler güneşte gevrekleşene kadar pörsüdü ve sarardı. Ne On İki Numara‘nın sakinleri ne de On İki Numara'nın kendisi, civar evlerde yaşayan bir kimse tarafından görülüyordu. Grimmauld Meydanı‘nda yaşayan Muggle‘lar çoktan “On Bir” numaranın yanında “On Üç” numaranın yer almasının komik bir hata olduğunu kabullenmişlerdi.",,"A medida que avanzaba agosto, el descuidado rectángulo de césped que había en el centro de Grimmauld Place iba marchitándose al sol hasta quedar reseco y marrón. Los muggles que vivían en las casas vecinas de esa plaza nunca habían visto a los inquilinos del número 12 ni la casa en sí, pero hacía mucho tiempo que habían aceptado el gracioso error de numeración, en virtud del cual los números 11 y 13 eran colindantes.",,"By the end of August, the patch of grass growing wildly in the middle of Grimmauld Square had withered in the sun to the point of becoming brittle and dull brown. The residents of number twelve were completely invisible to those living in the surrounding houses. The house number twelve itself was also invisible. The Muggles living in Grimmauld Place have long accepted the curious numbering error that places house number eleven right next to house number thirteen.","As August slowly passed, the neglected grass in the middle of Grimmauld Place withered and turned yellow until it crisped in the sun. Neither the residents of Number Twelve nor Number Twelve itself were seen by anyone living in the surrounding houses. The Muggles living in Grimmauld Place had long accepted that the presence of ""Number Thirteen"" next to ""Number Eleven"" was a comical mistake.","As August progressed, the neglected rectangle of grass in the center of Grimmauld Place withered under the sun until it became dry and brown. The Muggles who lived in the neighboring houses of that square had never seen the occupants of number 12 nor the house itself, but they had long accepted the amusing numbering error, by virtue of which numbers 11 and 13 they were adjacent.",87
2005,,[],"And yet the square was now attracting a trickle of visitors who seemed to find the anomaly most intriguing. Barely a day passed without one or two people arriving in Grimmauld Place with no other purpose, or so it seemed, than to lean against the railings facing numbers eleven and thirteen, watching the join between the two houses. The lurkers were never the same two days running, although they all seemed to share a dislike for normal clothing. Most of the Londoners who passed them were used to eccentric dressers and took little notice, though occasionally one of them might glance back, wondering why anyone would wear cloaks in this heat.",,"Ấy vậy mà cái quảng trường đó giờ đây cũng thu hút được một nhúm khách tham quan, những người có vẻ phát hiện ra cái sự không bình thường đó rất ư hấp dẫn. Hiếm có một ngày nào mà không có một hay hai người đến quảng trường Grimmauld chỉ với mục đích (hay có vẻ như với mục đích) đứng dựa vào hàng rào song sắt đối diện nhà số mười một và nhà số mười ba, quan sát chỗ giáp vách giữa hai căn nhà. Mấy tay rình rập đó khác nhau mỗi ngày, mặc dù tất cả dường như có chung cái tính không ưa ăn mặc bình thường. Hầu hết dân Luân Đôn đã quen thấy những người ăn mặc lập dị nên khi đi ngang qua mấy tay đó cũng chẳng thèm để ý đến nữa, nhưng thỉnh thoảng cũng có người liếc nhìn lại, thắc mắc sao lại có người trùm áo choàng trong thời tiết nóng bức thế này.",,"Yine de meydan, hâlâ merak verici anormallikte olan birkaç ziyaretçi çekiyordu. Günde en az bir ya da iki insan sırf ya bu sebepten dolayı Grimmauld Meydanı‘na geliyor, ya da en azından bu sebepten gelmiş gibi görünüyor, yüzlerini “On Bir” ve “On Üç” numaralarına vererek parmaklıklara yaslanıyorlar ve iki evin birleşme noktasını izliyorlardı. Pusuya yatanlar hiç iki gün üst üste aynı değillerdi ve bununla beraber hepsinin de ortak noktasının düzgün bir kıyafetten nefret ettikleri olduğu görünüyordu. Yanlarından geçen Londralılar'ın büyük bölümü bunları eksantrik giysiler olarak görüyor ve bir bakıp geçiyor, yine de bazen bir tanesi neden bir insanın bu sıcakta bu tür bir cüppe giyebileceğini merak edip dönüp tekrar bakıyordu.",,"Y sin embargo, la plaza atraía un goteo de visitantes que, por lo visto, consideraban esa anomalía de lo más intrigante. Así pues, no pasaba ni un día sin que una o dos personas llegaran a Grimmauld Place con el único propósito (al menos aparentemente) de apoyarse en la pequeña valla que cercaba la plaza, frente a los números 11 y 13, y observar la unión de las dos casas. Esos individuos nunca eran los mismos, aunque todos solían vestir de una forma muy rara. La mayoría de los londinenses que pasaban por allí, acostumbrados a ver personajes excéntricos, no se fijaban mucho en ellos, aunque de vez en cuando algún viandante volvía la cabeza y se preguntaba cómo se le ocurría a alguien salir a la calle con una capa tan larga, visto el calor que hacía.",,"Yet that square now attracts a handful of visitors, people who seem to find that abnormality very appealing. It is rare for a day to pass without one or two people coming to Grimmauld Square with the sole purpose (or seemingly with the purpose) of leaning against the iron fence opposite numbers eleven and thirteen, observing the junction between the two houses. These lurkers are different each day, although they all seem to share a common dislike for dressing normally. Most Londoners are accustomed to seeing eccentrically dressed people, so they no longer pay attention when passing by these lurkers, but occasionally someone will glance back, wondering why anyone would wear a cloak in such hot weather.","Nevertheless, the square still attracted a few visitors of curious abnormality. At least one or two people a day came to Grimmauld Place just for this reason, or at least seemed to come for this reason, leaning against the railings with their faces turned towards numbers ""Eleven"" and ""Thirteen"" and watching the junction of the two houses. The lurkers were never the same two days in a row, and it seemed that all of them shared a common dislike for proper attire. The majority of passing Londoners saw these as eccentric outfits and glanced briefly before moving on, though sometimes one would wonder why a person would wear such a robe in this heat and turn back for another look.","And yet, the square attracted a trickle of visitors who, apparently, found this anomaly most intriguing. Thus, not a day went by without one or two people arriving at Grimmauld Place with the sole purpose (at least apparently) of leaning on the small fence that enclosed the square, in front of numbers 11 and 13, and observing the junction of the two houses. These individuals were never the same, although they all tended to dress in a very peculiar manner. Most Londoners passing by, accustomed to seeing eccentric characters, didn't pay much attention to them, although occasionally a passerby would turn their head and wonder how anyone could think of going out with such a long cloak, given the heat.",130
2109,,[],"“I hate it, I hate the fact that he can get inside me, that I have to watch him when he’s most dangerous. But I’m going to use it.”",,"“Mình ghét chuyện đó. Mình ghét cái chuyện hắn xâm nhập vào trong người mình, ghét phải nhìn hắn khi hắn nguy hiểm nhất. Nhưng mình sẽ quen với chuyện đó.”",,"""Nefret ediyorum, onun benim içime girebilmesi gerçeğinden nefret ediyorum, en tehlikeli olduğu anlarda onu izlemek zorunda olduğumdan. Ama bunu kullanacağım.",,"Detesto que él pueda meterse dentro de mí, detesto tener que verlo cuando más sanguinario se muestra. Pero voy a utilizarla.",,"""I hate that. I hate the fact that he invades my body, hate having to look at him when he is at his most dangerous. But I will get used to it.""","""I hate it, I hate the fact that he can get inside me, that I have to watch him at his most dangerous moments. But I will use this.""","I detest that he can get inside me, I detest having to see him when he shows his most bloodthirsty side. But I am going to use her.",35
2120,,[],"“Drop it,” he advised her. “It’s up to him. And if we’re going to the Ministry tomorrow, don’t you reckon we should go over the plan?”",,"“Bỏ đi,” Ron khuyên Hermione. “Kệ nó. Và nếu tụi mình định đi tới Bộ vào ngày mai, bồ có cho là tụi mình nên xem lại kế hoạch không?”",,"""Boş ver,"" diye nasihat verdi ona. ""Ona kalmış. Ve eğer yarın Bakanlık‘a gideceksek, planı bozmamız gerektiğini mi düşünüyorsun?",,"—Déjalo, Hermione. Que haga lo que quiera. Además, si tenemos que ir mañana al ministerio, ¿no crees que deberíamos repasar el plan?",,"""Let it go,"" Ron advised Hermione. ""Ignore it. And if we're planning to go to the Ministry tomorrow, do you think we should review our plan?""","""Never mind,"" he advised her. ""It's up to him."" ""And if we are going to the Ministry tomorrow, do you think we need to change the plan?""""","—Leave it, Hermione. Let him do what he wants. Besides, if we have to go to the ministry tomorrow, don't you think we should review the plan?",36
2156,,[],"“No – no!” He choked and retched, trying to continue on his way despite being unable to walk straight. “I must – today – must go – “",,"“Có lẽ ông nên nghỉ một ngày!” “Không… không được,” ông mắc nghẹn và lại ói, cố gắng đi tiếp cho dù đi đứng không còn được ngay ngắn nữa. “Tôi… phải… bữa nay… phải đi…”",,"""Hayır, hayır!"" Boğuldu ve kusacak gibi oldu. Düzgün yürüyememesine rağmen devam etmeye çalıştı. ""Bugün - gitmek - zorundayım.",,"—¡No, no! —Sentía unas tremendas arcadas pero se-guía su camino, aunque haciendo eses—. Tengo que... precisamente hoy... tengo que...",,"""Maybe you should take a day off!"" ""No... no, I can't,"" he choked and vomited again, trying to continue even though he could no longer walk straight. ""I... have to... today... I have to go...""","""No, no!"" He choked and seemed like he was going to vomit. Despite not being able to walk properly, he tried to keep going. ""Today - I have - to go.""","—No, no! —He felt tremendous retches but continued on his way, although staggering—. I have to... precisely today... I have to...",34
2172,,[],"They stepped out of the alleyway together. Fifty yards along the crowded pavement there were spiked black railings flanking two flights of stairs, one labeled GENTLEMEN, the other LADIES.",,"Tụi nó cùng nhau đi ra khỏi con hẻm. Dọc theo năm mươi thước của lề đường đông đúc là một hàng rào chắn bằng sắt đen có đầu nhọn chắn giữa hai dãy cầu thang, một đeo bảng QUÝ ÔNG, một đeo bảng QUÝ BÀ.",,"Geçit yolundan beraber çıktılar. Elli metre uzunluğundaki kaldırımın sivri uçlu metal parmaklıklarının birinde BAYANLAR, diğerinde de BAYLAR yazıyordu.",,"Salieron del callejón. En la abarrotada acera de la calle principal, a unos cincuenta metros, unas rejas negras y puntiagudas flanqueaban dos tramos de escalones, uno con el letrero «Damas» y el otro «Caballeros».",,"They walked together out of the alley. Along the fifty meters of the bustling sidewalk was a black iron fence with pointed tops, standing between two sets of stairs, one labeled GENTLEMEN, the other labeled LADIES.","They exited the passageway together. On one of the pointed metal railings of the fifty-meter-long sidewalk, it said LADIES, and on the other, it said GENTLEMEN.","They exited the alley. On the crowded sidewalk of the main street, about fifty meters away, black pointed railings flanked two sets of steps, one with the sign ""Ladies"" and the other ""Gentlemen"".",41
2348,,[],"The silver stag soared from the tip of Harry’s wand and leaped toward the dementors, which fell back and melted into the dark shadows again. The stag’s light, more powerful and more warming than the cat’s protection, filled the whole dungeon as it cantered around the room.",,"Con hươu bạc phóng ra từ đầu cây đũa phép của Harry và nhảy về phía bọn Giám ngục khiến bọn chúng rút lui và lại tan vào bóng tối. Ánh sáng của con hươu mạnh và ấm hơn sức bảo vệ của con mèo, tràn khắp căn hầm khi nó phi quanh phòng.",,Gümüş geyik Harry‘nin asasından fırladı ve Ruh Emiciler'i savuşturdu. Patronus geyiğin etkisi kedininkinden çok daha fazlaydı.,,"El ciervo plateado surgió de la varita de Harry y se abalanzó sobre los dementores, que retrocedieron rápidamente hacia la oscuridad. El ciervo trotaba de una punta a otra de la mazmorra y su luz, más poderosa y más cálida que la del gato, iluminó la estancia por completo.",,"The silver stag shot out from the tip of Harry's wand and leaped towards the Dementors, causing them to retreat and dissolve back into the darkness. The light from the stag was stronger and warmer than the protection of the cat, flooding the dungeon as it galloped around the room.",The silver stag shot out from Harry's wand and warded off the Dementors. The effect of the Patronus stag was far greater than that of the cat's.,"The silver stag emerged from Harry's wand and charged at the dementors, who quickly retreated into the darkness. The stag trotted from one end of the dungeon to the other, and its light, more powerful and warmer than that of the cat, illuminated the entire room.",58
2479,,[],"It was as large as a chicken’s egg. An ornate letter S, inlaid with many small green stones, glinted dully in the diffused light shining through the tent’s canvas roof.",,"Nó bự bằng cái trứng gà. Một chữ S cầu kỳ khắc chìm cùng với nhiều viên đá nhỏ màu xanh biếc, lấp lánh yếu ớt trong ánh sáng khuếch tán chiếu xuyên qua nóc vải bạt của cái lều.",,"Bir tavuk yumurtası büyüklüğündeydi. Gösterişli bir S harfi, bir çok küçük yeşil taşla işlenmişti, çadırın tepesinden yayılarak gelen ışıktan dolayı donuk bir şekilde parıldıyordu.",,"Era más o menos del tamaño de un huevo de gallina. Una ornamentada «S», con piedrecitas verdes incrustadas, brillaba un poco bajo la difuminada luz que se filtraba por la lona de la tienda.",,"It is as big as a chicken egg. An elaborate S-shaped engraving along with many small blue stones, faintly sparkling in the diffused light shining through the canvas roof of the tent.","It was the size of a chicken egg. A fancy letter S, encrusted with many small green stones, was shimmering dully due to the light spreading from the top of the tent.","It was roughly the size of a chicken egg. An ornate ""S"", with embedded green stones, glimmered slightly under the diffused light filtering through the tent's canvas.",40
2553,,[],"He sat low in one of Perkins's old armchairs, feeling more humiliated by the moment. He was afraid that something had gone wrong inside him. Yesterday seemed a long time ago: Today me might have been thirteen years old again, the only one who collapsed on the Hogwarts Express.",,"Nó ngồi thụp xuống một trong mấy cái ghế bành cũ của ông Perkins, giờ đây lại càng cảm thấy nhục nhã hơn. Nó sợ là có cái gì đó bị trục trặc trong người nó. Ngày hôm qua dường như cách đây đã lâu lắm rồi: hôm nay có lẽ nó đã trở lại tuổi mười ba một lần nữa, trở thành đứa trẻ duy nhất gục ngã trên chuyến xe lửa tốc hành Hogwarts.",,"Perkins'in eski sandalyelerinden birine çöktü, kendini daha da utanmış hissederek. içinde bir şeylerin yanlış gittiğinden korkuyordu. Dün, çok uzun zaman önceymiş gibiydi. Bugün Hogwarts Ekspresi'nde, cesaretini yitirmiş ve yeniden on üç yaşında olabilirdi.",,Se dejó caer en una de las viejas butacas de Perkins; cada vez se sentía más humillado y temía que algún meca-nismo interior hubiera dejado de funcionarle. El día anterior parecía muy lejano; se sentía como si volviera a tener trece años y fuera el único que se desplomaba en el expreso de Hogwarts.,,"It slumped down into one of Mr. Perkins' old armchairs, now feeling even more humiliated. It was afraid that something was wrong with it. Yesterday seemed like it was a long time ago: today it felt like it had turned thirteen again, becoming the only child to collapse on the Hogwarts Express.","He collapsed into one of Perkins' old chairs, feeling even more ashamed. He was afraid that something was going wrong inside him. Yesterday felt like it was a long time ago. Today on the Hogwarts Express, he could have lost his courage and been thirteen years old again.",He let himself fall into one of Perkins' old armchairs; he felt increasingly humiliated and feared that some internal mechanism had stopped working. The previous day seemed very distant; he felt as if he were thirteen again and the only one collapsing on the Hogwarts Express.,58
2633,,[],"A fire danced into life on the other side of the canvas, large shadows passed between tent and flames. The delicious smell of baking salmon wafted tantalizingly in their direction. Then came the clinking of cutlery on plates, and the first man spoke again.",,"Một đốm lửa bừng sáng lên bên kia vách lều, những cái bóng to thù lù qua lại giữa ngọn lửa và căn lều. Mùi cá hồi nướng thơm phưng phức bay về phía tụi nó đầy khiêu khích. Kế đến là tiếng lanh canh của dao nĩa chạm vào chén dĩa, và người đầu tiên lại nói.",,Çadır bezinin diğer tarafında alevler dans etmeye başladı; kocaman gölgeler çadır ve alevler arasından geçti. Somon balığının pişerkenki lezzetli kokusu onlara doğru geldi. Sonra tabağın üstündeki çatal bıçak sesleri geldi ve ilk adam yeniden konuştu.,,"Un fuego prendió en el exterior, y los chicos vieron pasar unas sombras enormes entre la tienda y las llamas, al mismo tiempo que les llegaba el delicioso y tentador aroma a salmón asado. A continuación se oyó el tintineo de cubiertos sobre platos, y el desconocido que había hablado primero volvió a hacerlo:",,"A spark of fire flared up on the other side of the tent, with large shadows moving back and forth between the fire and the tent. The enticing aroma of grilled salmon wafted towards them. Next came the clinking sounds of knives and forks hitting plates, and the first person spoke again.","On the other side of the tent fabric, flames began to dance; huge shadows passed between the tent and the flames. The delicious smell of the salmon cooking wafted towards them. Then came the sounds of cutlery on a plate, and the first man spoke again.","A fire started outside, and the boys saw huge shadows passing between the tent and the flames, at the same time as the delicious and tempting aroma of roasted salmon reached them. Next, the clinking of cutlery on plates was heard, and the stranger who had spoken first spoke again:",55
2647,,[],"“You had a false impression,” said the higher-voiced of the goblins. “We take no sides. This is a wizards’ war.”",,"“Ông có ấn tượng sai lầm rồi,” con yêu tinh có giọng cao nói. “Chúng tôi không theo phe nào cả. Đây là chiến tranh phù thủy.”",,"""Yanlış izlenim edinmişsin,"" dedi en yüksek sesli cincüce. ""Biz taraf tutmayız. Bu büyücülerin savaşı.",,"Creía que los duendes apoyaban a Quien-vosotros-sabéis. —Pues estabas equivocado, porque nosotros no nos ponemos de parte de nadie —dijo el duende de voz más aguda—. Esta es una guerra de magos.",,"""You have the wrong impression,"" the goblin said in a high-pitched voice. ""We do not take sides. This is a wizard's war.""","""You have gotten the wrong impression,"" said the loudest dwarf. ""We do not take sides. This is the wizards' war.""","I thought goblins supported You-Know-Who. —Well, you were wrong, because we don't take sides —said the elf with the sharpest voice—. This is a war of wizards.",31
2651,,[],"“Duties ill-befitting the dignity of my race,” replied the goblin, his voice rougher and less human as he said it. “I am not a house-elf.”",,"“Những nhiệm vụ không-thích-hợp với đạo đức chủng tộc tôi,” con yêu tinh trả lời, khi nói vậy giọng y khô khốc hơn và ít tính người hơn. “Tôi không phải là một gia tinh.",,"""Asil soyumun uygunsuz görevleri,"" diye yanıtladı cincüce, bunu söylerken sesi daha az insancıl ve kabaydı. ""Ben evcini değilim.",,—Cosas inapropiadas para la dignidad de mi raza —contestó el duende con tono más tosco y menos humano—. Yo no soy ningún elfo doméstico.,,"“Tasks that are inappropriate to the ethics of my race,” the goblin replied, his voice becoming drier and less human as he spoke. “I am not a house-elf.”","""The improper tasks of my noble lineage,"" replied the gnome, his voice less human and rougher as he spoke. ""I am not a house-elf.""""",—Inappropriate things for the dignity of my race —replied the goblin in a rougher and less human tone—. I am not a house-elf.,40
2712,,[],"“remove this foul addition at once! Remove it, I say! You are ruining a great work of art! Where am I? What is going on?”",,"“Gỡ cái đồ thêm thắt hôi hám này ra ngay! Ta bảo, gỡ ra! Tụi bây đang làm hư một tác phẩm nghệ thuật vĩ đại! Ta đang ở đâu? Chuyện gì đang xảy ra hả?”",,"""Derhal şu çirkin şeyi kaldırın! Kaldırın, size söylüyorum! Mükemmel bir sanat eserini mahvediyorsunuz! Neredeyim? Neler oluyor?",,—¡Retíreme de inmediato esta inmunda añadidura! ¡He dicho que me la retire! ¡Está destrozando una gran obra de arte! ¿Dónde estoy? ¿Qué pasa aquí?,,"“Take off this stinky embellishment right now! I said, take it off! You are ruining a great work of art! Where am I? What is happening?”","""Remove that ugly thing immediately! Remove it, I'm telling you! You are ruining a perfect piece of art! Where am I? What is happening?""",—Remove this filthy addition from me immediately! I said remove it! You're ruining a great work of art! Where am I? What's going on here?,32
2788,,[],"“Yeah, and we’re about as near getting rid of it as we are to finding the rest of them—nowhere effing near in other words.”",,"“Đúng, và tụi mình tìm cách diệt nó cũng khốn khổ không kém gì tìm kiếm những cái còn lại - nói cách khác, không có kẽ thoát",,"""Ve gerisini bulmak üzereyken neredeyse bundan bıkmak üzereyiz, lanet olası yakınımızda hiç bir yerde değil-”",,"—Sí, y estamos tan cerca de deshacernos de él como de encontrar los otros. ¡O sea, a años luz!",,"“Yes, and finding a way to destroy it was just as miserable as searching for the remaining ones - in other words, there's no escape!”","""And just when we're about to find the rest, we're almost sick of it, it's nowhere damn near us-”","—Yes, and we are as close to getting rid of him as we are to finding the others. In other words, light years away!",32
2862,,[],"“Erm,” he said, smiling for what felt like the first time in months: The muscles in his face felt oddly stiff. “I might’ve opened it, you know, when I bought it . . . just the once. . . .”",,"“Ờ…” Harry nói, mỉm một nụ cười mà nó có cảm giác như nụ cười đầu tiên trong suốt mấy tháng qua: các cơ trên mặt nó cứng ngơ cứng ngắc một cách kỳ cục. “Có lẽ mình có mở ra, bồ biết, khi mình mua cuốn sách… chỉ một lần…”",,"""Şey,"" dedi Harry aylardır ilk defa gülümsediğini fark ederek. Yüzündeki kasların tuhaf bir şekilde kasılıp kaldığını hissetti. ""Açmışımdır herhalde, bilirsin, aldığım zaman... Sadece bir kereliğine...",,"—Pues... —sonrió Harry, y tuvo la impresión de que hacía meses que no lo hacía, porque notó una extraña rigi-dez en los músculos de la cara—. Bueno, creo que lo abrí alguna vez cuando lo compré.",,"“Uh…” Harry said, smiling a smile that felt like the first one in months: the muscles on his face were stiff in a peculiar way. “Maybe I did open it, you know, when I bought the book… just once…”","""Well,"" said Harry, realizing he was smiling for the first time in months. He felt the muscles in his face stiffen in a strange way. ""I must have opened it, you know, when I got it... Just for once...""","—Well... —Harry smiled, and he had the impression that he hadn't done so in months, because he noticed a strange stiffness in the muscles of his face—. Well, I think I opened it once when I bought it.",52
2876,,[],"“What?” he said, half angry, half relieved. “What did you do that for? I thought you’d seen a Death Eater unzipping the tent, at least –“",,"“Cái gì hả?” Nó nói, nửa nổi giận nửa thở phào. “Bồ làm như vậy để chi? Mình tưởng bồ vừa thấy một tên Tử Thần Thực Tử rạch lều ra, ít nhất thì…”",,"""Ne?"" dedi Harry, yarı kızgın, yarı rahatlamış bir şekilde. ""Neden böyle bir şey yaptın? Bir Ölüm Yiyen‘in çadırın fermuarını indirirken gördüğünü sandım, en azından-""",,"—¿Qué pasa? —preguntó, entre enfadado y aliviado—. ¿Por qué has hecho eso? Creía que habías visto a un mortí- fago colándose en la tienda, como mínimo.",,"“What?” he said, half angry, half relieved. “Why did you do that? I thought you had just seen a Death Eater slashing the tent open, at least…”","""What?"" said Harry, half angry, half relieved. ""Why did you do such a thing? I thought I saw a Death Eater unzipping the tent, at least-""","—What's going on? —he asked, both angry and relieved—. Why have you done that? I thought you had seen a morti- fago sneaking into the store, at the very least.",38
