en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"""I certainly did not seek your confidence,"" said [MASK]; ""but you do me no more than justice in imagining that I may be depended on. Your secret is safe with me; but pardon me if I express some surprise at so unnecessary a communication. You must at least have felt that my being acquainted with it could not add to its safety.""",Mr. Holmes,"""Kesinlikle sırdaşınız olmaya çalışmadım,"" dedi [MASK]; ""ama bana güvenebileceğinizi düşünürseniz hiç olmazsa bana haksızlık etmemiş olursunuz. Sırrınız bende güvende; ama böyle gereksiz bir konuşma karşısmda biraz şaşırdığımı ifade edersem beni mazur görün. Benim öğrenmiş olmamın en azından sırrın güvenliğini artırmayacağını hissetmiş olmalısınız.",Arthur,"[MASK] nói: - Thật tình tôi không muốn tìm hiểu chuyện riêng tư của cô, nhưng cô nghĩ tôi quá quan trọng khi tưởng tượng rằng tôi có thể giúp đỡ. Tôi sẽ giữ kín bí mật của cô, nhưng xin thứ lỗi nếu tôi biểu lộ ít ngạc nhiên về cuộc trao đổi không cần thiết này. Ít nhất cô nên nghĩ rằng dù tôi biết rõ chuyện của cô, thì cũng không phương hại đến bí mật của cô.",đàn bà,"—En ningún momento he buscado ser su confidente —dijo. [MASK], pero usted no me hace sino justicia al imaginar que soy de confiar. Su secreto está a salvo conmigo; pero excúseme si manifiesto alguna sorpresa ante tan innecesaria revelación. Al menos debe haber sentido que el enterarme a mí de ese secreto no lo hacía estar más protegido.",usted,"I justice with at more unnecessary than imagining could being seek felt in safe least ""but have did must your You do [MASK]; my you a if with confidence,"" that its may but at be on. some no it acquainted depended pardon Your not me I communication. ""I not that express so me; safety."" is surprise secret said add certainly me to",Dimmesdale,"ifade çalışmadım,"" gereksiz güvenebileceğinizi bir en etmemiş güvende; bana olmazsa düşünürseniz hissetmiş ""Kesinlikle edersem biraz görün. Sırrınız bende sırdaşınız güvenliğini mazur olmalısınız. hiç artırmayacağını konuşma öğrenmiş ""ama sırrın olmaya böyle olursunuz. karşısmda ama [MASK]; azından şaşırdığımı dedi bana haksızlık olmamın beni Benim",şeytan,"Ít quan nên quá tưởng không cần lỗi tìm xin rằng trọng hiểu Tôi của tôi thì rõ rằng lộ sẽ thể tôi thứ cô, dù cô. cô, bí nghĩ kín - biểu trao cuộc đỡ. của hại mật không về chuyện của riêng này. đến cô tôi nhất bí tôi cô nếu khi có ngạc [MASK] biết nhưng mật nói: chuyện nhiên nghĩ của tượng giữ nhưng tư không cũng tình muốn đổi cô, Thật thiết tôi phương ít giúp",ngạc,"a sentido manifiesto ningún al Al soy hacía el no secreto conmigo; ser menos estar confiar. que lo a me salvo usted excúseme revelación. —dijo. mí confidente secreto protegido. más si justicia no imaginar —En [MASK], pero de tan que buscado he haber ese ante enterarme sino alguna de está innecesaria hace pero sorpresa Su momento su debe",Al
[MASK] directly drew her work table near her and reseated herself with an alacrity and cheerfulness which seemed to infer that she could taste no greater delight than in making a filigree basket for a spoilt child.,Jo,[MASK] hemen çalışma masasını yanına çekti ve şımarık bir çocuk için telkari sepet yapmaktan daha büyük keyif olamazmış gibi bir şevk ve neşe içinde işbaşı yaptı.,Tom,"[MASK] tự mình kéo cái bàn đến gần, ngồi xuống với điệu bộ nhanh nhẩu và tươi tắn, như thể cho thấy không gì vui hơn là làm giúp đứa trẻ hư đốn một cái giỏ với hoa văn vàng bạc.",Người phụ nữ,[MASK] acercó su mesa de trabajo y se sentó a ella con una presteza y buen ánimo que parecían insinuar que su mayor placer era hacer una cesta de filigrana para una niña consentida.,Madame Defarge,cheerfulness and delight she near alacrity filigree in basket table seemed a [MASK] her taste child. than herself reseated with to no directly spoilt drew a an could making and greater her infer that for work which,Emily,çalışma için ve hemen gibi sepet çocuk daha masasını çekti şımarık büyük şevk yaptı. yanına ve keyif işbaşı bir telkari içinde neşe [MASK] bir yapmaktan olamazmış,Lucas,"nhanh bạc. với giỏ xuống thấy cái là kéo với điệu hư cái tắn, tự đến không mình vàng nhẩu bộ bàn trẻ một và gì vui tươi cho làm hoa gần, ngồi như [MASK] đứa văn thể hơn đốn giúp",Đức Phanxicô,parecían se [MASK] y para cesta y filigrana placer mayor una una sentó trabajo hacer a una de de con su que que niña presteza mesa acercó insinuar ella era buen su ánimo consentida.,Lucía
"""And yet I do assure you,"" replied [MASK], her little sharp eyes full of meaning, ""there seemed to me to be a coldness and displeasure in your manner that made me quite uncomfortable. I felt sure that you was angry with me; and have been quarrelling with myself ever since, for having took such a liberty as to trouble you with my affairs. But I am very glad to find it was only my own fancy, and that you really do not blame me. If you knew what a consolation it was to me to relieve my heart speaking to you of what I am always thinking of every moment of my life, your compassion would make you overlook every thing else I am sure.""",Elizabeth,"""Yine de sizi temin ederim,"" diye cevapladı [MASK], küçük keskin gözleri anlam dolu, ""davranışlarınızda beni rahatsız eden bir soğukluk ve memnuniyetsizlik var gibime geldi. Bana kızdığınızdan emindim; o zamandan beri kendimle kavga ediyordum sizi kendi dertlerimle bunaltma küstahlığı gösterdiğim için. Ama bunun sadece benim kuruntum olduğunu gördüğüm için memnunum. Hayatımın her anında düşündüğüm şeyden size bahsederek içimi rahatlatmak benim için nasıl bir teselli, bilseydiniz, acıma duygunuz eminim başka herşeyi görmezden gelmenizi sağlardı.",İbrahim,"Đôi mắt sắc bén của [MASK] mang đầy ẩn ý khi cô đáp: - Tuy thế, tôi đoan chắc cùng cô, với tôi dường như cô đã lạnh nhạt và phật ý khiến tôi không an tâm. Tôi nghĩ cô giận tôi, từ lúc ấy tôi đã tự dằn vặt vì đã tùy tiện làm phiền cô với chuyện riêng của tôi. Nhưng tôi rất vui thấy rằng đây chỉ là do tôi tưởng tượng và rằng cô thật tình không trách móc tôi. Nếu cô biết tôi đã được an ủi như thế nào khi mở rộng tâm tư để nói với cô về những gì tôi luôn suy nghĩ trong mọi khoảnh khắc của đời tôi, thì tôi tin sự cảm thông của cô sẽ giúp cô bỏ qua mọi chuyện khác.",Madame,"—Y, sin embargo, le aseguro —replicó [MASK], sus ojillos agudos cargados de intención—, me pareció percibir una frialdad y disgusto en su trato que me hizo sentir muy incómoda. Estaba segura de que se habría enojado conmigo; y desde entonces me he reprochado por haberme tomado la libertad de preocuparla con mis asuntos. Pero me alegra enormemente descubrir que era sólo mi imaginación, y que, usted no me culpa por ello. Si supiera qué gran consuelo, qué alivio para mi corazón fue hablarle de aquello en que siempre, cada instante de mi vida, estoy pensando, estoy segura de que su compasión le haría pasar por alto todo lo demás.",Elizabeth,"me a to trouble it that my relieve was a you quarrelling that moment with eyes very myself ""there of sharp what been to [MASK], not to have such I full I seemed displeasure yet that to and life, assure meaning, made was own of do thing me you I me. make her me knew thinking felt consolation and compassion replied my to always you and of it liberty your blame of me; for speaking you,"" ever was am I only heart really am sure."" to you my coldness having would your you else fancy, manner sure But If ""And do my to you a every am every little since, glad uncomfortable. overlook find with quite what angry be with in affairs. as took I",Elizabeth,"kızdığınızdan şeyden görmezden gözleri her beri zamandan geldi. ""Yine olduğunu var bir kavga kuruntum de cevapladı ediyordum memnuniyetsizlik eminim dolu, sizi bir [MASK], anında gördüğüm teselli, diye rahatlatmak içimi anlam düşündüğüm rahatsız Bana gibime için benim Ama acıma size gösterdiğim ve dertlerimle Hayatımın eden ederim,"" bunaltma sadece sizi emindim; nasıl bahsederek benim bilseydiniz, kendi için o beni ""davranışlarınızda sağlardı. başka için. küçük kendimle herşeyi duygunuz memnunum. bunun soğukluk keskin küstahlığı gelmenizi temin",Alfred,"Đôi qua gì tượng đây Tuy giúp cô đã đáp: đã thế mở cô tôi là ẩn - móc trách dằn để chuyện cảm tôi tôi. bỏ không những ý lúc vui tâm sẽ mọi tin rằng khi ủi tôi. tâm. rộng [MASK] tôi cô khác. đời nói và ý thật không tùy vặt tưởng mang tôi, cô chắc đã chỉ mọi luôn tự như tôi tôi trong đầy khắc khiến được nghĩ tôi, Nếu ấy thông thấy phật cô do với mắt sự của chuyện của giận cô tôi tình bén tôi và với rằng tôi dường an suy như an biết nhạt lạnh cùng khoảnh nghĩ cô thì với tôi làm nào tiện Tôi Nhưng về sắc thế, cô của vì từ cô đã cô, tư đoan khi rất của phiền riêng",Đức Phật,"enojado enormemente fue su percibir consuelo, incómoda. aquello [MASK], me de demás. que descubrir mi Pero frialdad que me de de aseguro trato reprochado que y sólo culpa Si corazón mis instante qué agudos segura vida, supiera de qué muy cargados pasar lo y por mi sin alto embargo, entonces ojillos que y disgusto estoy para su se sus pensando, en conmigo; —replicó que pareció asuntos. de hablarle intención—, alivio Estaba compasión por haría todo cada hizo le he preocuparla me alegra —Y, le por en imaginación, mi me no que, me gran habría una estoy siempre, con sentir libertad era de la ello. desde haberme usted tomado segura",María
"""Indeed, I can easily believe that it was a very great relief to you, to acknowledge your situation to me, and be assured that you shall never have reason to repent it. Your case is a very unfortunate one; you seem to me to be surrounded with difficulties, and you will have need of all your mutual affection to support you under them. [MASK], I believe, is entirely dependent on his mother.""",Mr.,"""Durumunuzu bana anlatmanın içinizi rahatlattığına elbette inanırım; emin olun bundan pişmanlık duymanız için hiçbir sebep yok. Durumunuz büyük talihsizlik; etrafınız zorluklarla dolu görünüyor; bunlara dayanabilmek için birbirinize olan tüm sevginize ihtiyacınız olacak. [MASK], sanırım tümüyle annesine bağımlı.",Lucy,"- Đúng thật, tôi có thể dễ dàng tin rằng cô sẽ được nhẹ nhõm rất nhiều khi trình y hoàn cảnh của cô cho tôi nghe, và xin cô tin rằng cô sẽ không bao giờ có lý do để hối hận đã làm việc này. Trường hợp của cô thật là không may: đối với tôi dường như cô bị bao vây bởi nhiều khó khăn, và cô sẽ cần đến mọi niềm cảm thông hai chiều để hỗ trợ cô. Tôi tin rằng [MASK] hoàn toàn lệ thuộc vào mẹ .",đàn bà,"—Ciertamente me es fácil creer que fue un— gran alivio para usted contarme lo que le ocurre, y puede estar segura de que nunca tendrá motivos para arrepentirse de ello. Su caso es muy desafortunado; la veo rodeada de dificultades, y tendrán necesidad de todo el afecto que mutuamente se esen para poder resistirlas. El [MASK], según creo, depende enteramente de su madre.",Emma,"very case of surrounded that and your easily me, repent situation me assured under support to acknowledge to you to shall very ""Indeed, great to I it. to one; on unfortunate believe is reason I be you your was seem to with affection you, be Your is relief need believe, difficulties, have have to you mutual a and them. will can that a all never it his mother."" entirely [MASK], you dependent",Elizabeth,"sevginize rahatlattığına bundan annesine [MASK], emin hiçbir duymanız bağımlı. dayanabilmek ""Durumunuzu elbette olun olacak. için olan tümüyle tüm için içinizi talihsizlik; görünüyor; pişmanlık inanırım; büyük birbirinize dolu ihtiyacınız sanırım zorluklarla yok. bunlara anlatmanın etrafınız Durumunuz sebep bana",Mary,"tin hỗ đối hận vào hối khăn, nhẹ cô nhiều bao đã cô cô cảm mọi không của việc . cô cho có sẽ hoàn chiều dàng có trình rằng do cô không lý nhõm thật xin nhiều Đúng tin toàn cần bị dễ để hoàn nghe, sẽ y - cô. vây giờ mẹ trợ làm rất rằng của may: thể Tôi được thông hợp là và dường cô này. niềm cảnh thuộc cô khi tôi với Trường sẽ như đến lệ bởi tôi bao để và rằng hai thật, tin khó tôi [MASK]",Trường,"muy es estar nunca que contarme un— madre. ocurre, me depende necesidad de para que que El según de segura puede dificultades, tendrán alivio motivos desafortunado; Su y afecto enteramente de usted de ello. tendrá mutuamente de caso resistirlas. su —Ciertamente se para para rodeada creer [MASK], el lo esen y poder todo le la creo, fue arrepentirse veo gran fácil que es",Madre
"""He has only two thousand pounds of his own; it would be madness to marry upon that, though for my own part, I could give up every prospect of more without a sigh. I have been always used to a very small income, and could struggle with any poverty for him; but I love him too well to be the selfish means of robbing him, perhaps, of all that his mother might give him if he married to please her. We must wait, it may be for many years. With almost every other man in the world, it would be an alarming prospect; but [MASK]'s affection and constancy nothing can deprive me of I know.""",Mr.,"""Kendinin sadece iki bin poundu var; buna bel bağlayıp evlenmek delilik olur; gerçi ben şahsen bir an arkama bakmadan herşeyden vazgeçerim. Dar gelirli olmaya alışkınım; onun hatırı için yoksullukla mücadele edebilirim; ama annesini memnun edecek bir evlilik yaparak sahip olabileceği herşeyden yoksun bırakma bencilliği yapamayacak kadar çok seviyorum onu. Beklemek zorundayız, belki yıllarca. Dünyada başka hangi erkekle olsa bu korku verici bir düşünce olurdu; ama biliyorum, hiçbir şey beni [MASK]’ın sevgisi ve sadakatinden yoksun bırakamaz.",Edward,"- Anh ấy chỉ có hai nghìn bảng làm của riêng. Kết hôn với tài sản như thế là chuyện điên rồ, mặc dù về phần mình, tôi có thể dễ dàng vứt bỏ hơn thế nữa mà không than thở. Tôi đã quen sống bằng lợi tức rất nhỏ, và vì anh, tôi có thể xoay xở trong mọi cảnh nghèo; nhưng vì tôi rất yêu anh, tôi không muốn ích kỷ để anh bị tướt đoạt mọi thứ mà mẹ anh đáng lẽ cho anh nếu anh kết hôn theo ý bà. Chúng tôi phải chờ đợi, có thể trong nhiều năm. Với hầu hết những người đàn ông khác trên thế gian, đây có thể là viễn cảnh đáng quan ngại; nhưng tôi biết mình vẫn có tình cảm trung kiên của [MASK].",Edward,"—Sólo tiene dos mil libras de su propiedad; sería locura casarse sobre esa base, aunque por mi Parte podría renunciar a toda otra perspectiva sin un suspiro. He estado siempre acostumbrada a un ingreso muy pequeño, y por él podría luchar contra cualquier pobreza; pero lo amo demasiado para ser el instrumento egoísta a través del cual, quizá, se le robe todo lo que su madre le podría dar si se casara a gusto de ella. Debemos esperar, puede ser por muchos años. Con casi cualquier otro hombre en el mundo sería una temible perspectiva; pero sé que nada puede despojarme del afecto y fidelidad de [MASK].",Edward,"would him though love him, could very him it madness in every to me a part, always with many him; means ""He other but but of may only without to of if a give and pounds please I can be years. thousand I know."" be marry my of of world, poverty for for constancy I alarming upon and it have prospect must I his to income, struggle man of all might his an that, selfish wait, be up affection too own; her. small married We could deprive for sigh. the well been would mother robbing any he perhaps, own it has used be [MASK]'s to almost that more two every the nothing With give prospect;",Mr.,"kadar bencilliği korku başka iki biliyorum, yoksullukla ben bağlayıp bırakma şey evlilik ""Kendinin ve sahip beni seviyorum sadakatinden düşünce hatırı edebilirim; verici buna Dünyada sevgisi ama yaparak annesini olur; Beklemek bin şahsen vazgeçerim. bir evlenmek yoksun yoksun Dar sadece bir yapamayacak yıllarca. an mücadele var; olmaya bu gerçi belki onu. gelirli edecek için herşeyden olsa hiçbir alışkınım; bel çok erkekle poundu [MASK]’ın arkama hangi onun herşeyden olabileceği zorundayız, bakmadan ama bırakamaz. delilik bir olurdu; memnun", Pound,"vì nhỏ, nữa ngại; như bỏ sống nhưng kỷ Tôi tài tôi anh, thể tôi anh ích xoay để mà riêng. của cho Anh năm. muốn nếu phần than quan bị lợi đã cảnh anh anh, tức chuyện không và tướt trên gian, nhiều bằng mình, ông có mọi hai đợi, mà sản về mẹ biết điên hôn là của tình hôn anh xở nhưng kết hầu tôi rất đây thế bà. tôi cảm mọi tôi kiên với anh [MASK]. Chúng viễn bảng - phải rất có đàn thể Với làm thể yêu đoạt mình tôi trung dễ có ý theo hơn vì dù nghìn thở. thể hết vứt người dàng Kết vẫn chờ trong khác thế mặc thế đáng ấy rồ, đáng thứ chỉ có không có cảnh có những là quen lẽ trong nghèo;",Chúng,"libras y sé He ser si de perspectiva; muchos contra demasiado despojarme por instrumento años. pero cualquier luchar ser madre otro a se casarse propiedad; sobre a tiene —Sólo mi que sin que locura dar puede casara cualquier sería puede mil estado el suspiro. del y cual, a [MASK]. podría Con nada lo ingreso le quizá, perspectiva lo podría a toda esa en gusto través pequeño, fidelidad casi el por aunque temible él dos muy ella. de afecto de esperar, otra egoísta todo un se amo por pobreza; una del acostumbrada sería su renunciar Debemos le su Parte pero un para base, siempre hombre mundo robe podría",Madre
"""But what,"" said she after a short silence, ""are your views? or have you none but that of waiting for s. [MASK]'s death, which is a melancholy and shocking extremity?—Is her son determined to submit to this, and to all the tediousness of the many years of suspense in which it may involve you, rather than run the risk of her displeasure for a while by owning the truth?""",Scarlett,"""Ama,"" dedi kısa bir sessizlikten sonra, ""sizin düşünceleriniz neler? yoksa [MASK]’ın ölümünü beklemekten başka düşünceniz yok mu, ki o da üzücü ve son çare? Oğlu gerçeği söyleyerek bir süre annesinin öfkesini göze almaktansa sizin de bir parçası olduğunuz bunca yıllık bekleyişin sıkıntısına katlanmaya kararlı mı?",oğul,"Elinor nghĩ: ""Mọi thứ này đều hay ho gớm! Nhưng không thể áp đặt lên người nào trong hai chúng ta."" Sau khoảnh khắc im lặng, cô nói: - Nhưng cô có ý định ra sao? Hoặc không làm gì cả mà chỉ chờ đến khi [MASK] qua đời, là bước đường cùng u buồn và gây sốc? Liệu con trai có quyết tâm cam u việc này, cam u nhiều năm buồn tẻ và hồi hộp mà cũng can dự đến cô, hơn là thử liều bị mẹ phật ý một thời gian vì biết sự thật?",Marianne,"—Pero —dijo después de un breve silencio—, ¿qué planes tiene? ¿O no tiene ninguno, sino esperar que la a [MASK] se muera, lo que es una medida tan extrema, terrible y triste? ¿Es que su hijo está decidido a someterse a esto, y a todo el tedio de los muchos años de espera en que puede involucrarla a usted, antes que correr el riesgo de disgustar a su madre durante algún tiempo admitiendo la verdad?",la reina,"truth?"" son ""But or you views? tediousness the [MASK]'s have than her displeasure what,"" a after silence, your and death, determined to to ""are by run this, which of which none suspense but is for of for risk her and the the while of it a all may involve the of a rather waiting shocking to s. melancholy short that years submit said in she many owning you, extremity?—Is",Eveline,"bunca ve o ölümünü katlanmaya başka neler? bir süre son dedi yoksa gerçeği [MASK]’ın yıllık yok ki sıkıntısına ""sizin bekleyişin olduğunuz almaktansa Oğlu bir sonra, annesinin bir çare? göze ""Ama,"" söyleyerek sizin öfkesini üzücü parçası mu, kısa kararlı beklemekten mı? de düşünceniz sessizlikten da düşünceleriniz",Özgür,"ta."" hồi thật? ""Mọi chúng - cô nhiều này cả thứ lặng, và nghĩ: cũng khoảnh một có làm cam đường mẹ mà thử hai Liệu liều là sự biết con hay năm u khắc buồn và cùng mà khi chỉ gớm! Nhưng cô, sốc? đời, bước đặt là thể cô ra im Nhưng cam Hoặc hơn sao? tâm không định dự [MASK] trong nói: đến áp vì này, có đến gian thời bị không việc phật hộp Elinor can qua tẻ lên buồn ý nào gì u gây người chờ ý Sau đều ho quyết trai u",Elinor,"ninguno, de ¿O esperar el durante tiempo antes lo que de medida su sino decidido que a hijo correr triste? una espera después ¿Es [MASK] a un que está todo madre y tiene? verdad? planes esto, a extrema, que la disgustar muchos terrible muera, y a en involucrarla a de —dijo usted, los puede el no a tedio su admitiendo ¿qué se breve tan —Pero algún años tiene silencio—, es de la someterse riesgo que",Madre
"""No,"" answered [MASK], with a smile, which concealed very agitated feelings, ""on such a subject I certainly will not. You know very well that my opinion would have no weight with you, unless it were on the side of your wishes.""",Elizabeth,"""Hayır;"" diye cevap verdi [MASK], kabaran duygularını gizleyen bir gülümsemeyle, ""böyle bir konuda kesinlikle veremem. Sizin dileklerinize uygun olmazsa görüşümün sizi etkilemeyeceğini siz de gayet iyi biliyorsunuz.",Edward,"[MASK] mỉm cười, qua đấy che giấu những cảm xúc rất dao động: - Không, về sự việc như thế này chắc chắn tôi sẽ không cho lời khuyên. Cô biết rất rõ rằng ý kiến của tôi sẽ không có trọng lượng nào đối với cô, ngoại trừ khi tôi nói theo ý muốn của cô.",Người đàn ông,"—No —respondió [MASK], con una sonr isa que ocultaba una gran agitación—, sobre tal tema por supuesto que no lo haré. Sabe perfectamente que mi opinión no tendría peso alguno en usted, a no ser que respaldara sus deseos.",Arthur,"on which that with weight unless wishes."" concealed opinion a I well [MASK], have would my agitated will your not. smile, it very were of very subject You no a answered with know ""No,"" the you, side ""on feelings, such certainly",Dimmesdale,"""Hayır;"" de etkilemeyeceğini uygun konuda [MASK], gülümsemeyle, sizi gizleyen Sizin ""böyle bir kesinlikle veremem. kabaran iyi siz biliyorsunuz. duygularını gayet bir verdi dileklerinize cevap diye olmazsa görüşümün",İsmail,"trọng tôi như lời rằng những [MASK] biết nói không Cô về rất động: cho cảm lượng tôi chắn với chắc sẽ cô, giấu sự của khi - đối dao rất rõ Không, cười, muốn che thế qua việc nào ý khuyên. tôi của ngoại xúc này theo không đấy ý có cô. kiến sẽ mỉm trừ",Phoebe,"a que respaldara sonr que por lo tal mi con sobre agitación—, tendría perfectamente [MASK], peso usted, tema alguno Sabe no isa que sus no deseos. haré. —respondió ser supuesto ocultaba no —No que gran una opinión una en",Isa
"""Though with your usual anxiety for our happiness,"" said [MASK], ""you have been obviating every impediment to the present scheme which occurred to you, there is still one objection which, in my opinion, cannot be so easily removed.""",Mr. Bennet,"""Mutluluğumuzu her zaman önemsediğin için,"" dedi [MASK], ""bu planın önündeki aklına gelen her engeli aşıyorsun, ama hala bana göre o kadar kolay üstesinden gelinemeyecek bir zorluk var.",Arthur,"[MASK] nói: - Dù là với lo lắng thường xuyên cho hạnh phúc của các con, mẹ đã xóa bỏ mọi ngáng trở do chuyến đi này gây cho mẹ, nhưng vẫn còn một trở ngại mà con nghĩ không thể dễ dàng vượt qua.", mẹ,"—Aunque con su habitual preocupación por nuestra felicidad —dijo [MASK]— ha estado obviando todos los obstáculos a este plan que ha podido imaginar, persiste una objeción que, en mi opinión, no puede ser despachada tan fácilmente.",Elizabeth,"happiness,"" your be objection with impediment easily still ""Though which, cannot [MASK], removed."" my in have one every opinion, which been present the so scheme to is there anxiety occurred for ""you said to obviating you, usual our",Nathaniel,"üstesinden bir ""bu zaman önemsediğin var. ""Mutluluğumuzu aşıyorsun, dedi [MASK], planın bana göre gelinemeyecek aklına engeli önündeki zorluk gelen için,"" o her kolay ama hala her kadar",Elizabeth,"[MASK] ngại một là nói: nhưng con do dàng xuyên bỏ mà còn đã trở con, mọi mẹ lắng hạnh không dễ ngáng mẹ, vượt cho xóa này trở thể qua. với thường nghĩ - lo các cho phúc đi của Dù chuyến vẫn gây",Đức,"felicidad ser objeción obviando que estado puede persiste preocupación —Aunque —dijo este nuestra por podido los ha tan imaginar, [MASK]— fácilmente. que, todos una obstáculos a ha su despachada opinión, en habitual no con mi plan",Marie
"""That is very true,"" replied her mother, ""but of her society, separately from that of other people, you will scarcely have any thing at all, and you will almost always appear in public with [MASK].""",father,"""Bu çok doğru,"" diye cevapladı annesi; ""ama başkalarından ayrı olarak onun çevresiyle zaten işiniz olmaz; siz insan içine her zaman [MASK]’la çıkarsınız.",Ben,"Bà mẹ đáp: - Con nói rất đúng, nhưng về tầng lớp của bà, cách biệt với những người khác, con sẽ không giao du nhiều với họ là bao, và hai con sẽ hầu như luôn luôn xuất hiện trong công chúng cùng với Phu nhân [MASK].",Phu nhân,"—Eso es muy cierto —respondió su madre—, pero en su sola compañía, sin otras personas, casi no estarán, y casi siempre aparecerán en público con [MASK].",guardas,"[MASK]."" always replied scarcely thing other of will and very at with from mother, ""but is in ""That separately society, you true,"" any all, will that appear her almost have public people, her of you",Scarlett,"siz zaman başkalarından zaten ayrı çıkarsınız. doğru,"" işiniz onun diye [MASK]’la ""ama olmaz; çok çevresiyle annesi; insan cevapladı içine her olarak ""Bu",John,"chúng và con con đáp: hầu là hiện với bà, - họ Bà luôn trong của người nhiều Phu cùng rất cách với sẽ nhân sẽ xuất nhưng khác, mẹ hai luôn bao, nói [MASK]. Con về với công những tầng không du lớp đúng, giao như biệt",Phu,"y en sin no su sola [MASK]. pero es —respondió —Eso en madre—, personas, cierto con casi otras compañía, estarán, muy su siempre aparecerán público casi",Madre
"[MASK] answered in some distress that she was, and then talked of head–aches, low spirits, and over fatigues; and of every thing to which she could decently attribute her sister's behaviour.",Elinor,"[MASK] sıkıntı içinde hasta olduğunu söyledi, sonra baş ağrılarından, halsizlikten, keyifsizlikten ve kızkardeşinin davranışlarına atfedebileceği her makul sebepten bahsetti.",Elizabeth,"[MASK] khổ sở trả lời rằng đúng như ông đoán, rồi nói về những chứng nhức đầu, tinh thần sa sút và những mỏi mệt - mọi thứ mà cô có thể gán cho cử chỉ của em gái.",Emily,"[MASK] respondió con algo de turbación que sí lo estaba, y luego se refirió a dolores de cabeza, desánimo y excesos de fatiga, y a todo lo que decentemente pudiera explicar el comportamiento de su hermana.",Elizabeth,"and attribute fatigues; over [MASK] decently was, in then every of of spirits, talked behaviour. some to low which she head–aches, thing she could her answered and that distress sister's and",Eveline,"ağrılarından, bahsetti. ve sonra makul sıkıntı baş her hasta atfedebileceği içinde söyledi, halsizlikten, olduğunu keyifsizlikten sebepten davranışlarına kızkardeşinin [MASK]",Sebepten,"em trả sa khổ sút mỏi gái. chứng như cho và đúng thứ chỉ đoán, đầu, cử nhức nói của thể có mọi về những sở lời rằng thần ông mệt gán [MASK] - tinh rồi cô những mà",thần,"de de su dolores decentemente [MASK] sí y de algo excesos el lo estaba, lo de refirió todo a respondió se y a desánimo y luego explicar con pudiera que turbación comportamiento cabeza, que fatiga, hermana.",su
"""[MASK] will be so happy to see you,"" said she; ""What do you think he said when he heard of your coming with Mama? I forget what it was now, but it was something so oll!""",Mr.,"""[MASK] sizi görmekten mutluluk duyacak,"" dedi; ""annemle geldiğinizi duyunca ne dedi dersiniz? Ne dedi unuttum şimdi ama çok komik bir şeydi!",Annem,"Cô nói: - [MASK] sẽ rất vui được gặp lại hai cô. Khi ấy nghe tin hai cô đến cùng mẹ, hai cô có biết này nói thế nào không? Bây giờ tôi quên rồi, nhưng mà buồn cười lắm!",Emily,"—El [MASK] estará tan contento de verlas —dijo—; ¿qué creen que dijo cuando supo que venían con mamá? En este momento no recuerdo qué fue, ¡pero fue algo tan gracioso!",Tom,"to be said it something so he was see so do forget you said heard I ""What he think Mama? will your when oll!"" ""[MASK] but what coming now, was of she; you,"" with happy it",Scarlett,"dedi; görmekten unuttum komik dedi çok ""annemle şeydi! şimdi duyacak,"" mutluluk geldiğinizi Ne ama dedi dersiniz? bir ""[MASK] duyunca ne sizi",Mary,"vui biết cô đến buồn nghe mẹ, cô Cô nhưng có tin được giờ rất cô. nào nói: [MASK] gặp hai cùng thế rồi, không? - tôi này Bây sẽ hai hai cười quên nói ấy mà Khi lại lắm!",Phan,"estará con fue creen que venían ¡pero [MASK] En contento este gracioso! —dijo—; qué tan que verlas recuerdo no cuando ¿qué supo momento tan —El mamá? fue, dijo algo de",Mamá
