en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"Arabella laughed dramatically. “How is it self-loathing for a mother to want to instill some dignity and common sense into her daughter? It is precisely because you are half Asian that you must always present yourself in the best manner. You must be the prettiest, smartest, most charming woman in every room you enter, and you must always behave impeccably—that is what I have been trying to impress into your numb little skull all your life, but you have fought me every step of the way. All I ever wanted was for you to have an intimate, elegant, history-making wedding that Point de Vue and ¡Hola! would chronicle for posterity and everyone would remember for the rest of their lives. I’m just trying to help you to be looked upon favorably as you begin your new life in a family that will not be as kind to you as your blood family.”","""title"": ""Crazy Rich Asians"", ""author"": ""Kevin Kwan""",['arabella'],"I intimate, the will de trying fought it but not daughter? as Vue and you as step impress lives. skull in the are chronicle wedding would your have wanted precisely must dignity numb common dramatically. ¡Hola! that I’m their present for to you is some rest elegant, I prettiest, all as every upon in manner. new laughed half kind been of is must yourself instill to always life always Arabella you family.” you trying a It Point you an have to you the favorably every mother to room for self-loathing smartest, impeccably—that begin must history-making in your me you help looked that what behave most was charming of posterity Asian and is You remember your woman ever way. want you have to the to just family and into “How All your best sense for for everyone and because into that be her little enter, be a life, be you blood to would","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
"“Just wait, you’ll see. Now that you’re actually married to him the knives will come out. And I will not be there to protect you anymore, to shield you from the millions of things you will do wrong in the eyes of the zu Liechtenburgs and the von Melke av Sjokolades.”","""title"": ""The Royal We"", ""author"": ""Heather Cocks and Jessica Morgan""",['von melke av sjokolades'],"from protect come the millions be And eyes married anymore, to to do the Melke you’ll wait, the will von Now av zu out. you wrong him knives the to of you’re Sjokolades.” of will shield Liechtenburgs will “Just the there you actually not things that and see. you I in","""title"": ""The Metamorphosis"", ""author"": ""Franz Kafka"""
"Arabella locked herself into the bathroom and stared at herself in the mirror. Thank god for waterproof mascara, she thought as she carefully dabbed away the dampness from her eyes with a sheet of tissue. When she was finished, she wadded up the tissue and looked around for someplace to dispose of it. Why wasn’t the dustbin under the sink, as it should be? Arabella scanned the space until she saw the dustbin next to the toilet. She threw the tissue ball toward the bin, missing it by a few inches. Bloody hell, she thought as she marched over and picked it up. Chucking the tissue properly into the bin, she noticed something peeking out among the other random bits of refuse. Something unmistakable. It was a home pregnancy test. She fished out the plastic test stick and saw that both of the two vertical pink strips had darkened. Pregnant.","""title"": ""The Royal We"", ""author"": ""Heather Cocks and Jessica Morgan""",['arabella'],"it. tissue dustbin the and thought god picked for the test. Something a hell, wadded other a over out with that by plastic the until a the missing the from mascara, under into be? pink away stick few someplace bin, the something Arabella dabbed the finished, tissue should she two of to dampness the home both as space herself sink, bathroom it sheet dispose the bits had she tissue When and marched it next wasn’t carefully around strips Bloody Why and peeking Pregnant. random up was she It of tissue. pregnancy among for she Chucking vertical toward toilet. stared as her the looked as She in Arabella noticed unmistakable. and waterproof to darkened. it she test the She the of she at scanned threw the bin, thought was out ball locked she she saw up. eyes of into the dustbin properly Thank refuse. inches. the mirror. saw herself the fished","""title"": ""The Unlikely Pilgrimage of Harold Fry"", ""author"": ""Rachel Joyce"""
"“Oh thank god thank god thank god,” Arabella sighed, clutching her chest with relief. “It’s so confusing, I’m not sure where one suite ends and the other begins. Whose suite are we in?”","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['arabella'],"one not are sighed, confusing, “It’s with and god,” begins. I’m clutching Whose suite the other so god chest sure thank Arabella god relief. thank ends thank “Oh in?” we suite her where","""title"": ""Jude the Obscure"", ""author"": ""Thomas Hardy"""
"Yougottabefuckingkiddingme. “Lord Greshamsbury, I don’t have a single spare Maasai Mara tent at the moment, but you know, there’s a bunch of surf cabins overlooking the beach where we could set you up with a bartender with some drinks.”","""title"": ""Unknown"", ""author"": ""David Sedaris""",['greshamsbury'],"overlooking Maasai moment, single set we could cabins a there’s where bunch surf you drinks.” the “Lord of have with Mara tent but the beach you spare some Greshamsbury, Yougottabefuckingkiddingme. bartender up don’t I with know, at a a","""title"": ""The Bonfire of the Vanities"", ""author"": ""Tom Wolfe"""
"“Yes, thank you. All the same, Arabella and I would be dead chuffed if you might express some of that gratitude in the form of a little loan. Don’t ever tell her I asked, of course.”","""title"": ""Jude the Obscure"", ""author"": ""Thomas Hardy""",['arabella'],"express “Yes, the ever that in little asked, same, some a and her Don’t form thank tell might of of would the you. if loan. you of be dead course.” All I chuffed gratitude I Arabella","""title"": ""Jude the Obscure"", ""author"": ""Thomas Hardy"""
"“Oh come on, no need to be coy with me,” Arabella giggled. “I’m talking about your petit plaisir de l’après-midi? A little bird told me that you spent the better part of the day holed up in Solène de Courcy’s suite at the Mauna Lani.”","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['arabella'],"me,” no on, better de l’après-midi? in “I’m bird part coy the me be plaisir holed Mauna giggled. “Oh to at the spent need Solène Courcy’s up little the about Lani.” that Arabella you A suite de day of petit talking your with come told","""title"": ""The Elegance of the Hedgehog"", ""author"": ""Muriel Barbery"""
"“How kind of her. She’s such a sensible girl. Now, you must repay the favor by saying something nice about Solène and her mother during your toast.”","""title"": ""The Elegance of the Hedgehog"", ""author"": ""Muriel Barbery""",['solène'],"nice of She’s and favor by sensible mother Solène the a such Now, girl. about must during her. repay toast.” your you “How her saying something kind","""title"": ""Madame Bovary"", ""author"": ""Gustave Flaubert"""
"“Next season? Do you think we’re living in a television series? Let me make this very simple for you: Solène de Courcy is a very nice girl, but it’s never going to happen in a million years. She’s not my type.”","""title"": ""The Elegance of the Hedgehog"", ""author"": ""Muriel Barbery""",['solène de courcy'],"in make you: million this season? series? girl, we’re years. Let a Do to going de She’s think a in Courcy happen my not Solène but it’s a very me living very nice you never is type.” “Next television simple for","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid"""
Arabella looked at her son in exasperation. “Not your type? What’s wrong with you? She’s one of the most beautiful women on the planet! She has an exclusive modeling contract with Chanel!”,"""title"": ""The Rosie Project"", ""author"": ""Graeme Simsion""",['arabella'],at has the contract of She Arabella most exasperation. beautiful women the you? with one her your looked Chanel!” What’s an with type? son wrong planet! on She’s in modeling “Not exclusive,"""title"": ""The Devil Wears Prada"", ""author"": ""Lauren Weisberger"""
"Rufus grabbed her by the hand and led her down a pathway, cutting through a thicket of bushes until they found a quiet clearing in the forest. A warm crimson glow filtered through the trees, making everything seem otherworldly.","""title"": ""Beautiful Creatures"", ""author"": ""Kami Garcia and Margaret Stohl""",['rufus'],"her down the A pathway, grabbed bushes clearing forest. her seem and through a a trees, Rufus by through warm everything the of in led until filtered glow crimson thicket they cutting a otherworldly. quiet the making found hand","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins"""
"“Nothing happened with Solène! Well, nothing I initiated anyway. She did lunge at me several times, but when I rebuffed her, she started ranting that I couldn’t get it up and was too intimidated by her success.”","""title"": ""The Rosie Result"", ""author"": ""Graeme Simsion""",['solène'],"initiated but times, did I Well, lunge nothing ranting several up Solène! at success.” that couldn’t it “Nothing her, get when with by she She I happened intimidated rebuffed anyway. started too her I me and was","""title"": ""The Stranger"", ""author"": ""Albert Camus"""
"“Your mother?” Eden grimaced in disbelief, not comprehending how the countess could have come to that conclusion. “Either your mother’s deranged from all the stress or someone’s been spreading vicious gossip.”","""title"": ""The Duke and I"", ""author"": ""Julia Quinn""",['eden'],"grimaced from could that comprehending mother?” gossip.” have spreading not your or conclusion. the come all someone’s countess to disbelief, “Either stress mother’s the Eden how in deranged “Your been vicious","""title"": ""The Countess of Monte Cristo"", ""author"": ""Alexandre Dumas"""
"Rufus suddenly felt very foolish. “Oh god, I’m sorry. I’ve gotten everything all wrong, haven’t I? I was sure he fancied you, and I thought that you were trying to make me jealous.”","""title"": ""Attachments"", ""author"": ""Rainbow Rowell""",['rufus'],"“Oh me I’ve thought you all sorry. suddenly you, foolish. I? I’m Rufus I were that wrong, haven’t make fancied to felt trying and everything very sure jealous.” god, gotten he was I","""title"": ""The Sound and the Fury"", ""author"": ""William Faulkner"""
"“I’m utterly, crazily in love with you, Eden. This entire week has made me realize how special you are to me, how special you’ve always been. Remember how I told you in Tintagel that you were the only girl I’d ever want to marry?”","""title"": ""A Court of Thorns and Roses"", ""author"": ""Sarah J. Maas""",['eden'],"“I’m Tintagel told Eden. you’ve love utterly, me you made special to has Remember in girl I always week want how in special realize the I’d that ever you, how are me, were This been. you with you marry?” to entire crazily only how","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
“The Gaos have lost a son too. I feel that I bear some responsibility in all this tragedy. Because I was never able to say no to my son.”,"""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan""",['gaos'],I bear to tragedy. this have lost son.” all Gaos feel Because to I that never I say responsibility son a my in no “The some too. able was,"""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
"The bartender came around the corner and plonked a frothy pint of beer in front of Thomas, who immediately reached into the breast pocket of his houndstooth blazer for his wallet.","""title"": ""The Rosie Project"", ""author"": ""Graeme Simsion""",['thomas'],"front of in immediately who bartender pint his came The his beer the Thomas, reached corner of frothy a the wallet. blazer pocket and houndstooth of around plonked into for breast","""title"": ""The Crying of Lot 49"", ""author"": ""Thomas Pynchon"""
"“My god,” Thomas whispered as he sank into his chair, suddenly feeling the true weight of their conversation. He began doing some calculations in his head. “If you liquidated everything and allowed the creditors to take over the hotels…London and Hong Kong, particularly…”","""title"": ""The Da Vinci Code"", ""author"": ""Dan Brown""",['thomas'],"their the everything whispered his “My Thomas in and “If creditors liquidated chair, Kong, Hong he began you and of his the over to He some into as head. particularly…” god,” weight the hotels…London calculations doing sank conversation. suddenly feeling true take allowed","""title"": ""The Bonfire of the Vanities"", ""author"": ""Tom Wolfe"""
"“I did. Turns out the prince has been keeping up appearances as well. He made it quite clear he was never going to be in a position to help me—or his son, for that matter. In fact, his precise words regarding Max were, ‘He’s your problem now.’ ”","""title"": ""The Royal We"", ""author"": ""Heather Cocks and Jessica Morgan""",['max'],"never appearances his keeping regarding now.’ to made He up your out been In prince in “I he Max it me—or matter. clear a has help going fact, quite precise were, problem that did. position the for his as words son, was ” well. to be ‘He’s Turns","""title"": ""The Picture of Dorian Gray"", ""author"": ""Oscar Wilde"""
"Just then, Arabella descended the stairs, looking pristine in a Roland Mouret emerald silk shirtdress. On each wrist flashed matching Hemmerle Harmony bangles of amber, peroba wood, and bronze.","""title"": ""The Interestings"", ""author"": ""Meg Wolitzer""",['arabella'],"each amber, wood, in matching bangles stairs, and emerald Harmony looking of pristine Mouret descended bronze. Hemmerle Roland Just peroba silk Arabella On wrist shirtdress. a then, the flashed","""title"": ""The Elegance of the Hedgehog"", ""author"": ""Muriel Barbery"""
"Arabella nodded. “The original bookcases dated back to the eighteenth century and were infested with termites, so we were forced to tear them all down. And then I thought, why not do something different in here? Fabricate the shelves out of steel and really reinvent the library but also ensure that all these precious books remain preserved for generations to come. I mean, Lace, it’s such a classic. I want my grandchildren to be able to read it.”","""title"": ""The Duke and I"", ""author"": ""Julia Quinn""",['arabella'],"to something but “The read my precious for able And be come. nodded. do to want why I dated it.” original century all them so I these were different of down. a to steel grandchildren forced Fabricate were ensure books reinvent mean, tear Arabella the eighteenth termites, bookcases here? we classic. then such and remain to I infested that thought, also really preserved in library not it’s out the and back the shelves Lace, to all with generations","""title"": ""The Shadow of the Wind"", ""author"": ""Carlos Ruiz Zafón"""
"“Now, hasn’t your son, Rufus, become an artist as well? No doubt he’s been inspired by what’s on the walls of his home.”","""title"": ""The Goldfinch"", ""author"": ""Donna Tartt""",['rufus'],"walls on inspired Rufus, hasn’t as home.” No the an by of his your he’s well? artist doubt been “Now, what’s become son,","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
"“Thank you. I’m sure you know how hard it is to do charming decay. Now, try one of these ling yung bao,” Arabella said as she placed one of the treats onto Cosima’s plate.","""title"": ""The Particular Sadness of Lemon Cake"", ""author"": ""Aimee Bender""",['arabella'],"“Thank Arabella charming one she how one you you. decay. onto said plate. treats Now, of as placed sure I’m ling is bao,” yung it try hard Cosima’s do know these to the of","""title"": ""The Picture of Dorian Gray"", ""author"": ""Oscar Wilde"""
"*2 One of the most popular and influential investing books ever written, the said volume was purchased by the current earl’s father back in the 1970s, but sadly, no one seems to have ever opened it. No less a sage than Warren Buffett proclaimed, “Picking up that book was one of the luckiest moments of my life.”","""title"": ""Security Analysis"", ""author"": ""Benjamin Graham""",['warren buffett'],"written, ever the book the sadly, it. was No seems influential ever earl’s a *2 the luckiest up was current back of proclaimed, by in Buffett father of one the to said my of opened One Warren life.” sage most 1970s, have but books and than the that less no popular volume one investing “Picking moments purchased","""title"": ""The Intelligent Investor"", ""author"": ""Benjamin Graham"""
"“Sorry, I didn’t realize. I’ll get out of the way,” Eden replied, handing over the clothes and making a hasty exit.","""title"": ""The Selection"", ""author"": ""Kiera Cass""",['eden'],"realize. of “Sorry, clothes handing and I replied, a the get Eden exit. making the out way,” over I’ll hasty didn’t","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"“Mummy, Eden’s really not the one to be blamed…,” Bea said cautiously, knowing her mother was rapidly losing it—the Cantonese swearing was always a dead giveaway.","""title"": ""The Astonishing Color of After"", ""author"": ""Emily X.R. Pan""",['bea'],"was knowing really one Cantonese losing dead mother a her blamed…,” always swearing “Mummy, Eden’s not said cautiously, to the was Bea giveaway. it—the rapidly be","""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
“She sure did. She swanned around in these couture gowns—paid for with my money—in order to entrap your poor brother and Freddy Farman-Farmihian!”,"""title"": ""The Nanny Diaries"", ""author"": ""Emma McLaughlin and Nicola Kraus""",['freddy farman'],gowns—paid your to swanned poor in my with money—in did. Farman-Farmihian!” these entrap couture sure Freddy “She around for order She and brother,"""title"": ""The Bonfire of the Vanities"", ""author"": ""Tom Wolfe"""
"“Mummy, I was with Eden on Freddy’s boat. We all were. Trust me, she was too busy projectile vomiting to seduce anyone.”","""title"": ""The Identicals"", ""author"": ""Elin Hilderbrand""",['eden'],"she I boat. We all Eden with too me, to on “Mummy, projectile vomiting were. Trust was anyone.” busy was Freddy’s seduce","""title"": ""The Secret History"", ""author"": ""Donna Tartt"""
"“What other Eden do we know? Don’t pretend you didn’t hear Rufus on the sound system. We all did. She was shagging our son in the rain forest, right under our very noses!”","""title"": ""The God of Small Things"", ""author"": ""Arundhati Roy""",['rufus'],"son noses!” “What on was She sound our know? forest, rain the Don’t you all did. system. do right very under other in our the didn’t We shagging Rufus we Eden hear pretend","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"“All right then, have it your way. We’re broke, Arabella. Completely, utterly, flat broke. We’ve been mortgaged to the hilt for years, but now that Bellaloha’s destroyed we owe the banks hundreds of millions that we have no way of paying back. We’re going to have to give up all the hotels, all the houses, the art, your jewelry, even the clothes on your back—”","""title"": ""Unknown"", ""author"": ""Unknown""",['arabella'],"that but to the “All it hotels, We’ve the years, Bellaloha’s way. all going Arabella. the have now We’re destroyed on even broke. We’re your that have to the been hundreds for back—” way no jewelry, Completely, give we mortgaged up houses, then, the utterly, your broke, art, hilt paying of right your to owe banks of back. we flat have clothes the millions all","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"“Eek! Eek! Shut up, you fool! Come inside for god’s sake!” Arabella shrieked as she disappeared into the house.","""title"": ""Jude the Obscure"", ""author"": ""Thomas Hardy""",['arabella'],"you the Shut Arabella she disappeared god’s inside sake!” as Eek! for shrieked house. into up, “Eek! Come fool!","""title"": ""Jude the Obscure"", ""author"": ""Thomas Hardy"""
"“I know.” Bea could feel the muscles in her shoulders relax the moment the front door of the cottage closed behind her. Plopping down onto the plush velvet Knole sofa, she pulled her hair back from her face and groaned, “Let’s get shit-faced.”","""title"": ""The Honey-Don't List"", ""author"": ""Christina Lauren""",['bea'],"her the the Plopping “Let’s hair her back her cottage onto pulled groaned, relax the Bea get know.” her. shit-faced.” “I sofa, closed feel from the moment could she shoulders in velvet down door front plush Knole and behind face of the muscles","""title"": ""The Secret History"", ""author"": ""Donna Tartt"""
“A foot rub! God I love you!” Bea sighed as she stretched her feet onto a cushion on Eden’s lap. “So…apparently we’re going broke.”,"""title"": ""The Love &amp; Lies of Rukhsana Ali"", ""author"": ""Sabina Khan""",['bea'],“A Eden’s cushion her as foot on a lap. feet we’re love you!” onto rub! she Bea I sighed going stretched broke.” God “So…apparently,"""title"": ""The Picture of Dorian Gray"", ""author"": ""Oscar Wilde"""
"“Precisely what I told her! I think Mummy was just shocked when Rufus’s voice came booming out of nowhere in the jungle, declaring his undying love for you. We were all shocked. And then the mic cutting out didn’t help things. Mummy’s imagination ran wild in the silence.”","""title"": ""The Honey-Don't List"", ""author"": ""Christina Lauren""",['rufus'],"just told shocked. wild ran in shocked came the his nowhere then in were I undying mic Rufus’s Mummy voice “Precisely all Mummy’s of things. jungle, imagination cutting love booming for didn’t out when was out help what declaring you. I And the We think silence.” the her!","""title"": ""The Jungle Book"", ""author"": ""Rudyard Kipling"""
"Eden startled and let go of Bea’s foot, realizing she had been kneading it too vigorously. “Sorry! Um…that’s your kidney point. The kidneys hold fear when your chi is out of balance,” Eden hurriedly explained.","""title"": ""The City Baker's Guide to Country Living"", ""author"": ""Louise Miller""",['eden'],"Bea’s been go hurriedly when Eden chi vigorously. your Eden explained. startled it of of your The too foot, balance,” kneading and Um…that’s realizing out fear is point. hold “Sorry! kidneys she kidney let had","""title"": ""The Fault in Our Stars"", ""author"": ""John Green"""
"“Of course I was! But I also know your brother much better than he knows himself. He’s such a romantic, and we were in the midst of the most wildly magical week. Between the sunset beach ceremony and the rain forest dinner, Rufus got swept up in the moment and…you know…confused about his own feelings.”","""title"": ""The Hating Game"", ""author"": ""Sally Thorne""",['rufus'],"He’s about much better Between your got the were week. midst we was! know…confused magical moment beach brother knows “Of the course dinner, the I Rufus know sunset ceremony and also and he romantic, But a swept own the forest wildly and…you the feelings.” up such his I himself. most of rain in in than","""title"": ""The Fault in Our Stars"", ""author"": ""John Green"""
"Bea got up from the sofa reluctantly. “Look, Mummy will come to her senses eventually, but in the meantime, it might be best to…um…lie low till things have calmed down a bit.”","""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman""",['bea'],"it her Bea things be reluctantly. to…um…lie got come in to calmed best the but have the eventually, up low bit.” senses down a might Mummy from will till sofa “Look, meantime,","""title"": ""The Secret Garden"", ""author"": ""Frances Hodgson Burnett"""
"“The Canalettos are marvelous, aren’t they? I could look at them all day, and imagine I’m standing in the Piazza San Marco surrounded by pigeons,” the friendly silver-haired docent said to Arabella as he gestured to a painting hung salon-style with other masterpieces from floor to ceiling in the room.","""title"": ""The Art Forger"", ""author"": ""B.A. Shapiro""",['arabella'],"docent all they? are standing day, aren’t masterpieces and at pigeons,” San other in silver-haired in could Piazza I’m “The he surrounded gestured room. Arabella look as from floor imagine said a the salon-style I the with by friendly ceiling marvelous, to Canalettos painting to them Marco the to hung","""title"": ""The Wings of the Dove"", ""author"": ""Henry James"""
"“Ah, you’ve been here before, then,” the docent said, looking pleased that this lady knew about the remarkable feature of the Picture Room. Sir John Soane, the architect and collector who had built this house for himself in 1808, designed special “picture planes”—ingenious wall panels that moved and flipped open—allowing him to double his hanging space and fill the small thirteen-by-twelve-foot room with over a hundred of his favorite paintings. The docent released a catch, opening the wall like a secret cupboard door to reveal an interior panel chock-full of art.","""title"": ""The Word is Murder"", ""author"": ""Anthony Horowitz""",['john soane'],"of Picture room of open—allowing double himself you’ve Soane, moved had the hanging special his said, door John docent before, docent knew this Sir The released then,” and his to reveal collector the interior lady a been that wall hundred and the feature that in the pleased paintings. here wall secret and with who house to the catch, an space over planes”—ingenious Room. architect a fill him “Ah, art. for like about built thirteen-by-twelve-foot 1808, opening small flipped of a “picture this favorite remarkable panel looking designed cupboard chock-full the panels","""title"": ""The Shadow of the Wind"", ""author"": ""Carlos Ruiz Zafón"""
"This morning, she’d emerged for the first time and headed straight to Sir John Soane’s house, one of London’s—if not the world’s—most remarkable architectural treasures.[*1] Behind the neoclassical façade of a small, unassuming town house was a space so brilliantly designed, so full of confounding construction feats and trompe l’oeil trickery, it stood as a testament to Soane’s astounding talent. Walking through these rooms as they revealed themselves like a giant cabinet of wonders always inspired her and transported her to another place. Or at least it used to.","""title"": ""The Shadow of the Wind"", ""author"": ""Carlos Ruiz Zafón""",['john soane'],"straight it time first always a space and inspired Or full l’oeil architectural headed rooms was it Behind unassuming the Soane’s of like feats to. giant her and as remarkable one treasures.[*1] these so another themselves house her a façade to so a to they confounding as Sir talent. brilliantly house, astounding world’s—most the of for trickery, of town and at revealed designed, the morning, stood a Soane’s neoclassical Walking transported small, construction London’s—if to cabinet testament place. she’d least of used wonders emerged not John trompe This through","""title"": ""The Shadow of the Wind"", ""author"": ""Carlos Ruiz Zafón"""
"Barely two hours later, Arabella found herself at a table on the glorious outdoor terrace of Rosina’s rooftop garden suite at the Peninsula Paris, alternately sipping champagne and chrysanthemum tea and enjoying a simple lunch of flamed blue lobster with caviar, Sichuan-style mapo tofu with minced Ibérico pork, lacquered abalone with ginger butter and lime, lotus roots with seasonal vegetables and golden garlic, braised boneless beef ribs flambéed with Shaoxing wine, goji berries and radish in a stone pot, and wok-fried rice noodles with Wagyu beef and bok choy in silky egg gravy.","""title"": ""Crazy Rich Asians"", ""author"": ""Kevin Kwan""",['arabella'],"a flambéed Rosina’s chrysanthemum with in outdoor boneless Wagyu terrace ginger a with rooftop suite of noodles a with braised Sichuan-style beef tea tofu champagne found glorious simple gravy. Arabella garden goji radish wok-fried wine, the and hours herself minced alternately rice flamed abalone lime, and lacquered beef lotus and berries with lunch garlic, Peninsula sipping stone later, two pot, with Shaoxing and butter and at silky in Barely pork, Paris, mapo and blue roots at the with golden on choy seasonal egg vegetables ribs bok lobster and table enjoying Ibérico caviar, of","""title"": ""The Particular Sadness of Lemon Cake"", ""author"": ""Aimee Bender"""
"“I have no idea. Some Chinese nobody from Vancouver. Thomas met her in America and was too ashamed to ever show her off back home, from what I heard.”","""title"": ""Crazy Rich Asians"", ""author"": ""Kevin Kwan""",['thomas'],"her Some nobody home, Thomas to idea. what from back heard.” ever her off ashamed show too I America Vancouver. and no “I have was in from met Chinese","""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
"“You must. I personally have nothing against the girl, but it’s out of the question for Rufus to be involved with her. It would be such a waste of those bedroom eyes.”","""title"": ""The Secret History"", ""author"": ""Donna Tartt""",['rufus'],"involved would bedroom question Rufus for the nothing “You against of girl, be eyes.” waste but the it’s to It out be personally I such must. of with those have a her.","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
"“Don’t try to deny it. Now, what you need to do is exploit Rufus properly, and all your problems will be solved. Rufus must marry money!”","""title"": ""The Remains of the Day"", ""author"": ""Kazuo Ishiguro""",['rufus'],"marry your must is what it. solved. to try need “Don’t and you will Rufus properly, Rufus do money!” problems deny to Now, all exploit be","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"""
"“His brow ridges alone could command half a billion.[*4] Leave it to me, I’m going to find the perfect someone for Rufus. I just need to flip through my little black book. Kit! Kit!”","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['rufus'],"me, Rufus. I’m could half to billion.[*4] book. a Kit! to little through ridges need flip black alone for my brow perfect Kit!” it I just someone “His Leave going to command find the","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"""
"Seeing the runway lights flickering in the distance as the plane made its final approach to land, Rufus could feel the anticipation build. Only forty more minutes. From Exeter Airport, Greshamsbury was a thirty-five-minute car ride, so give or take a few added minutes for traffic, he’d be on the front steps of the cottage and seeing Eden again. He wondered whether he should book a table at the Shy Frog, their local gastropub, or he should take her someplace more special tonight? Was it too last-minute to get a table at Gidleigh Park? He wanted a quiet, beautiful place with spectacular food where they could talk with no interruptions this time.","""title"": ""The Cottage on the Green"", ""author"": ""Debbie Macomber""",['rufus'],"he front should gastropub, few minutes at a take Greshamsbury spectacular table steps land, they to feel was anticipation he’d wondered their her in quiet, be no Seeing with the ride, someplace get time. approach and forty whether tonight? Exeter Was car the at its special the too minutes. wanted place a with Shy give to Park? on added the the made beautiful Airport, Eden build. take or a he table for plane more distance so food this flickering talk Only last-minute thirty-five-minute where could Gidleigh He He runway Frog, as a the seeing the traffic, lights of should again. From cottage local final a it book Rufus interruptions more could or","""title"": ""The Remains of the Day"", ""author"": ""Kazuo Ishiguro"""
"As soon as the jet door opened, Rufus bounded down the steps and took his seat in the Range Rover waiting on the tarmac. The car drove a hundred yards around the corner and came to an abrupt stop.","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams""",['rufus'],"abrupt in drove car Range to on tarmac. opened, his steps a seat the and waiting came soon the and door bounded around the Rufus an As The the took the yards as Rover stop. down jet hundred corner","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"""
Rufus looked out the tinted windows and saw a black and silver Bombardier Global 7500 outside a private hangar. A flight attendant in a chic navy suit stood by the steps smiling at him. He suddenly realized that the signs on the buildings all around were in French. “Où suis-je?” he asked urgently.,"""title"": ""The Midnight Library"", ""author"": ""Matt Haig""",['rufus'],tinted on looked a signs realized the suit windows in out Bombardier were “Où a the private and suis-je?” black navy buildings Rufus Global that urgently. flight at the him. hangar. silver outside 7500 and around he a stood asked the suddenly smiling saw French. A chic all steps in by attendant He,"""title"": ""The Rosie Result"", ""author"": ""Graeme Simsion"""
"“Fucking hell.” Rufus got out of the car and stormed toward the plane. He climbed aboard the jet, expecting to find his mother waiting. Instead, he found a pretty raven-haired flight attendant standing by the front galley holding a gleaming Puiforcat platter with a rolled-up towel on which was placed a single cymbidium orchid.","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['rufus'],"of rolled-up got placed waiting. toward aboard hell.” by orchid. found he gleaming mother with expecting jet, raven-haired galley flight attendant plane. He holding cymbidium which pretty a out the stormed standing find front a platter the car on single “Fucking to climbed Rufus towel Puiforcat his was a the Instead, a the and","""title"": ""The Secret History"", ""author"": ""Donna Tartt"""
The flight attendant immediately shut the main cabin door as Rufus looked at his aunt in alarm. “Where are we going? Are my parents okay?”,"""title"": ""The Mysterious Benedict Society"", ""author"": ""Trenton Lee Stewart""",['rufus'],in parents the attendant my alarm. main The “Where immediately Rufus cabin at his we going? flight as are door okay?” Are shut aunt looked,"""title"": ""The Cabin"", ""author"": ""Natasha Preston"""
"Rufus took a glass of the bubbly and sat down across from her. “I was supposed to land at Exeter, but somehow I’m in Paris. You realize this is kidnapping.”","""title"": ""The Time Traveler's Wife"", ""author"": ""Audrey Niffenegger""",['rufus'],"land “I Paris. somehow from Rufus was at kidnapping.” of and in but glass this is a realize Exeter, to bubbly supposed down the took sat across I’m her. You","""title"": ""The Mortal Instruments: City of Bones"", ""author"": ""Cassandra Clare"""
"“Look at me, Rufus. I’ve known you since you were in diapers, and I’ve always been very up-front with you, haven’t I? Remember the time you smashed my priceless Qianlong vase with a soccer ball but I didn’t get mad because you owned up to it immediately?”","""title"": ""Crazy Rich Asians"", ""author"": ""Kevin Kwan""",['rufus'],"with diapers, always known you, but my Qianlong up to very been vase and mad haven’t at since you were soccer me, smashed because Remember I? it immediately?” priceless up-front you the ball time you I with get you didn’t I’ve “Look owned in I’ve Rufus. a","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
