en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“What does that mean?” I ask. If Alex knew enough, he wouldn’t try to take West down? Is this about the mysterious loophole in the trust?","""title"": ""The Westing Game"", ""author"": ""Ellen Raskin""",['alex'],"knew in loophole this mysterious If the ask. to that Alex wouldn’t does I the try about West mean?” he Is enough, down? take trust? “What","""title"": ""The Darkest Minds"", ""author"": ""Alexandra Bracken"""
"West sits on the bench and pulls a shoe off. I set my clutch down on a shelf in the open closet. “I’m thinking Alex will take a keen interest in exactly how happy we seem.” I narrow my eyes, staring into the distance. “West… this assignment is no longer just ‘show up and wear a wedding ring.’ ”","""title"": ""From Lukov with Love"", ""author"": ""Mariana Zapata""",['alex'],"I we the ” eyes, distance. and off. my in set take the pulls Alex happy wear on on ‘show narrow my keen I closet. shelf West into “I’m bench ring.’ this longer assignment seem.” sits will up the in a clutch open “West… down exactly a just is and a staring how interest wedding thinking no shoe a","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"I woke up around two this morning to find Anna wrapped around me. Despite what she’d told me about sleeping in one place all night, at some point she’d migrated across the massive bed to throw a leg over my hip, send an arm over my torso, and press her face to my neck. It took monumental focus to not go hard against her inner thigh, and because of it, I’d slept like absolute shit.","""title"": ""Twisted Love"", ""author"": ""W. Winters""",['anna'],"she’d her hard the two of over bed find took focus to and migrated all shit. and like some I’d press at leg around me. throw up arm to my thigh, around send I place slept woke night, her me my about to an It hip, massive told go Anna because inner Despite over monumental my against neck. what wrapped one morning to a sleeping she’d across in torso, not this it, absolute point face","""title"": ""The Girls"", ""author"": ""Emma Cline"""
"My father’s question penetrates my fog, finally, and I straighten, pushing my salt-water-and-sweat damp hair off my forehead. The sun has only just come up and it’s already sweltering. I bet Anna has already kicked off the blankets, letting the air cool her overheated skin.","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"overheated off it’s question off salt-water-and-sweat sweltering. come already already my letting pushing My just has sun up I I the The bet fog, Anna father’s hair my penetrates skin. straighten, forehead. the damp and my her and has finally, blankets, cool kicked air only","""title"": ""The God of Small Things"", ""author"": ""Arundhati Roy"""
"“JESUS CHRIST,” I BLURT, the second I turn at the corner of our bridge and step onto the deck of our bungalow. Anna is curled up in a papasan, with a sketch pad in her seemingly bare lap. Honestly, from the first glimpse I get, I think she might be naked. “What are you doing?”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"from I the step get, bridge BLURT, bungalow. a of might be corner papasan, at glimpse is are deck of you I second curled a pad I lap. Honestly, up our our first doing?” she I and the “What CHRIST,” naked. think with bare the her seemingly the turn sketch in in Anna onto “JESUS","""title"": ""The Girls"", ""author"": ""Emma Cline"""
"Anna follows me. She’s loosely made the bed, but it still looks rumpled. Slept in. By both of us. I squeeze my eyes shut against the reminder.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['anna'],"shut looks my Slept in. us. loosely eyes rumpled. made follows I By She’s Anna but both it bed, of reminder. the me. the squeeze still against","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
I sigh. I know she’s right but I’m already sleep-deprived and functioning on less than full brain power today. I’m not sure I’m capable of dealing with both my family and Anna in this suit after last night. “Fine.”,"""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James""",['anna'],know with than but and sleep-deprived I’m she’s I capable of my sure suit full family I’m less power already sigh. and night. not on today. I brain after I’m both last dealing functioning right this “Fine.” Anna in,"""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
“Oh!” Anna jerks a hand over her eyes. “Your Goddamn! Right there!” She turns away. “Sorry! I just—spaced out—on your—God. And you’re not even harrrrrrr—Fuck me.” She coughs. “Okay. I’ll just meet you down at the restaurant.”,"""title"": ""The Girls"", ""author"": ""Emma Cline""",['anna'],“Oh!” Right meet harrrrrrr—Fuck I you just me.” your—God. away. not her She even there!” Goddamn! out—on jerks “Okay. And just—spaced down turns “Your eyes. a at hand over Anna “Sorry! She coughs. you’re the restaurant.” I’ll,"""title"": ""The Fault in Our Stars"", ""author"": ""John Green"""
"I can feel Anna’s eyes on the side of my face. This is how it always starts with Alex, and whatever suspicion he has about my marriage will only make it worse. I know it’s irrational and a remnant of how we used to one-up each other for our dad’s approval when we were kids, but I want to beat him. At everything.","""title"": ""The Last Mrs. Parrish"", ""author"": ""Liv Constantine""",['alex'],"face. kids, want can he At has I our it were and the of and when but remnant one-up Anna’s side we with worse. make everything. beat my only how how we will starts my about to other of each used Alex, marriage whatever dad’s This eyes a always approval I it feel is irrational I know it’s suspicion him. to for on","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins"""
"Anna slams the brakes on this line of thinking by putting an arm around my back, resting the other hand on my stomach and gently scratching, just like she unconsciously did last night. I work to suppress a shiver. Turning, she looks at him over her shoulder.","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['anna'],"night. this shoulder. putting line shiver. back, looks she suppress Turning, the him slams her and of just resting she stomach hand over on like my work thinking a scratching, on last the Anna unconsciously around an my did at brakes to I arm gently by other","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"Eko goes through the basics of paddling, giving us tips about what areas of the reef to avoid as we approach. “Is everyone comfortable with the basics of kayaking?” she asks.","""title"": ""The Beach"", ""author"": ""Alex Garland""",['eko'],"kayaking?” the of as the Eko basics approach. with the through reef what about of avoid giving basics everyone us paddling, she areas comfortable of we goes “Is tips to asks.","""title"": ""The Beach"", ""author"": ""Alex Garland"""
"I reach back, pulling my T-shirt up and off, tossing it to the side. Alex hesitates and then does the same, his expression turning homicidal when I smirk down at his soft little paunch.","""title"": ""Delirium"", ""author"": ""Lauren Oliver""",['alex'],"when up my I same, and reach back, it turning the side. and his pulling Alex does smirk homicidal then off, paunch. soft little hesitates the to down his at T-shirt tossing I expression","""title"": ""A Clockwork Orange"", ""author"": ""Anthony Burgess"""
"Alex snorts, looking at her derisively, like she’s an idiot. In a hot flush, my hackles are up, and every rational thought goes out the window.","""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James""",['alex'],"idiot. looking hackles are flush, window. In goes the derisively, thought snorts, rational and up, an like Alex her she’s out a every my hot at","""title"": ""A Clockwork Orange"", ""author"": ""Anthony Burgess"""
"“Course you are, sweetheart,” I say, steadying my voice and looking down at Anna. “I went running without you this morning and you really let me have it.”","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['anna'],"looking morning my and have are, you sweetheart,” me let without “I and I you went you say, “Course really it.” this at voice steadying Anna. running down","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"“We work out together every morning.” I’m speaking to Alex but holding Anna’s gaze. Maybe it’s the pent-up frustration from last night, or maybe my brother just brings out the worst in me and the best way to drag him is through his wife’s dissatisfaction, but I keep going. “Gets the blood flowing, doesn’t it?”","""title"": ""From Lukov with Love"", ""author"": ""Mariana Zapata""",['alex'],"worst or brings me going. frustration I’m out way I the to Maybe keep flowing, the my him night, his through and speaking morning.” last “We “Gets holding Anna’s but in gaze. work is to out just together pent-up maybe doesn’t the wife’s dissatisfaction, brother it’s but best every from Alex the drag blood it?”","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"And that much is immediately apparent. She trips as she tries to climb in. I hold the boat steady for her, but she still ends up getting in backward and then having to awkwardly turn around in the tiny space. I pretend to scratch my shoulder with my chin, glancing behind us. Fuck. Alex noticed.","""title"": ""The Sea of Tranquility"", ""author"": ""Katja Millay""",['alex'],"to then shoulder to but pretend us. awkwardly boat and steady Fuck. in with turn tiny hold for Alex climb immediately the I behind much backward I still is noticed. chin, as the her, in scratch she she ends having space. trips that around in. She my up tries my to apparent. getting And glancing","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"Just then, Anna looks over and lets out a high-pitched shriek. “West! A sea turtle!” She leans to the side, and her oar slides off her lap and into the clear water.","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"slides She and oar clear “West! and her Anna lap water. leans shriek. then, turtle!” A to sea Just out off side, looks high-pitched the and into over the her lets a","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway"""
"“He and I have never been close,” I say quickly, suddenly and deeply uninterested in spending the morning anywhere but right here with Anna. “I think from the moment he was born, the only thing he cared about was impressing our father.”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"he born, suddenly uninterested cared he and and was about the “He the “I here Anna. say I never spending our only been quickly, but moment impressing deeply anywhere was think I right close,” have father.” with morning from the thing in","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
“You drive Alex crazy because he can’t ever beat you even though he’s the older brother. He’s probably jealous because you’re tall and hot and smart and he’s short and—”,"""title"": ""The Mortal Instruments: City of Bones"", ""author"": ""Cassandra Clare""",['alex'],jealous beat and—” he’s though probably the short older you’re smart Alex and brother. “You tall he’s He’s because crazy and can’t hot he even you ever drive because and,"""title"": ""A Clockwork Orange"", ""author"": ""Anthony Burgess"""
"Anna pulls her hand from the water and sends it absently down her stomach, leaving a trail of water that quickly pulls into droplets and evaporates in the heat. “Is it weird that we lived together for two years and you don’t remember this?”","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['anna'],"this?” absently remember and lived water that Anna pulls stomach, trail you it don’t and heat. together her the and of for in it two a sends we droplets pulls the “Is from years water into evaporates down weird leaving quickly that her hand","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
"She grins. “Yes, but no one’s money is ever on me to be the keeper of details, Golden Boy.” She reaches up, throwing her arm over her eyes, and I look at the long line of her body soaking up the sun. “I grew up in Fontana. I can hear that face you’re making, you coastal snob.”","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['golden boy'],"in coastal long to her throwing body no ever eyes, of hear you details, one’s Boy.” face is that arm keeper her the me snob.” the of up sun. be her She you’re up making, grins. reaches up, soaking at I “Yes, over Golden I She money grew line and “I Fontana. can the but look on","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"The second the kayak pushes up on the beach, I’m out and jogging over to where Jake is sitting on the sand, his leg covered in ice. “What the hell happened?”","""title"": ""The Sea of Tranquility"", ""author"": ""Katja Millay""",['jake'],"“What kayak hell out in beach, on jogging pushes I’m leg the over sitting on sand, happened?” to Jake the his covered the and second ice. where up The is the","""title"": ""The Sun Also Rises"", ""author"": ""Ernest Hemingway"""
"Gingerly, Anna lifts the ice, gasping at the small wound there. She sets the ice back down, flushed, and nods decisively. “You’ll live.”","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy""",['anna'],"She wound live.” “You’ll the flushed, small gasping Gingerly, down, lifts the there. at ice, ice and decisively. Anna back sets the nods","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"Anna scowls at him, and with the circle of people watching, crouches down, setting two fingers on his leg. She immediately jerks her arm back. “Wow, it’s hot.”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"his of arm her She hot.” Anna at setting scowls the it’s immediately “Wow, watching, people on back. and crouches jerks circle with leg. him, fingers down, two","""title"": ""Twilight"", ""author"": ""Stephenie Meyer"""
"“Is that normal?” Jake asks, feigning worry. “Are you sure I’m not going to lose it? It’s my favorite leg.”","""title"": ""The Mortal Instruments: City of Bones"", ""author"": ""Cassandra Clare""",['jake'],"feigning It’s to “Are Jake that asks, I’m my leg.” favorite worry. sure going “Is normal?” lose you not it?","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
"Anna laughs. “Well, technically the twelfth, but the fifth was when he wrote me a song and got on his knees to sing it to me, so that’s the night I see as our actual marriage.” She looks up at me, eyes soft. “He cried.”","""title"": ""Wait for You"", ""author"": ""J. Lynn""",['anna'],"to a “Well, and our he twelfth, “He as me, me, knees laughs. Anna She on when so his up it technically marriage.” that’s was cried.” fifth sing song see soft. actual the looks got the the to me night but eyes wrote at I","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"I look down at my paper and begin sketching, not thinking, just drawing whatever runs through my mind. I’m not particularly good at figure drawing, but as the minutes pass, my hands move on instinct. A rough sketch of a chest, the geometric slash of collarbones. My pencil scratches across the page as I shape out bulky shoulders, long, defined arms. A torso narrowing at the muscular hips, with a dark line of hair leading beneath a waistband. I definitely do not think about running my fingertips there, biting his thighs, or wrapping my hand around his long, thick Godda—","""title"": ""Him"", ""author"": ""Sarina Bowen and Elle Kennedy""",['godda'],"my look runs with across page hand Godda— through definitely collarbones. at just slash thinking, long, shoulders, of the arms. and the his defined whatever hands do I’m scratches running down narrowing muscular drawing, I geometric I move My chest, about waistband. a but thick hair dark a my at biting line A drawing around I or leading particularly torso there, fingertips of a pass, the not wrapping sketching, figure begin out as beneath as rough A pencil instinct. paper at mind. shape my long, not sketch of my the minutes on bulky my his think good not hips, thighs,","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"Where is West? Did he go and sacrifice a virgin on my behalf? If so, it was not necessary but so appreciated. This is not the kind of email one wants to receive alone! This requires celebration, shouting, maybe some hot making out—no, Anna, stop that. At the very least, I need a high five.","""title"": ""Attachments"", ""author"": ""Rainbow Rowell""",['anna'],"If is email it so, virgin necessary he so appreciated. maybe the hot West? At of Where the This need requires alone! behalf? very a on Did is This celebration, receive my kind that. to one but go high I was not least, out—no, wants and five. a shouting, sacrifice some stop making Anna, not","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"I’m out of town but will make sure my roommate is there to meet the courier. This is so exciting! The price sounds perfect. Thank you, Mel!","""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman""",['mel'],"make town roommate so my sure of meet is I’m sounds Thank out price is there exciting! you, courier. perfect. to This Mel! the will but The","""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman"""
"But because this is a Weston Party™, it doesn’t end there. Clustered down the center of each table are vases bursting with white orchids and sprays of spiky green palms. The plates are bone china, and they look old, rich old, vintage, with about seventeen matching smaller plates and crystal champagne flutes at each place setting. I wonder idly if Janet had these brought over from her own collection, and then I realize she’d be more likely to just buy an entirely new set of priceless china.","""title"": ""The Hating Game"", ""author"": ""Sally Thorne""",['janet'],"bursting there. each orchids doesn’t old, Weston flutes then I china. is center these with green look matching seventeen wonder they bone realize of an about down china, buy place table champagne crystal because vintage, Janet old, more the this and sprays smaller at and her own end entirely priceless be idly But over from likely brought are Clustered just of new and to spiky if collection, each white The plates a are setting. set had I it rich she’d with plates and of palms. Party™, vases","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"I look around, hoping to find Jake, but he doesn’t seem to have arrived yet. Nearby is a banquet table heavy with desserts, each accompanied by a tiny silver label. Saffron poached pears with gold leaf and spun sugar cages. Sheep’s milk mousse, pandan curd, and caramelized puff rice. White chocolate mousse with cardamom espuma and clementine sorbet. Papaya curd with black currant jelly, oatmeal, and mint glass.","""title"": ""The Particular Sadness of Lemon Cake"", ""author"": ""Aimee Bender""",['jake'],"but to poached doesn’t mousse, arrived each Sheep’s caramelized leaf jelly, hoping glass. find a around, Nearby heavy currant he and puff sugar yet. with Saffron label. with to White sorbet. pandan is I and Jake, Papaya pears oatmeal, rice. silver cardamom gold curd milk chocolate and black mint table and with mousse espuma seem curd, by with look banquet have clementine tiny accompanied spun desserts, cages. a","""title"": ""The Particular Sadness of Lemon Cake"", ""author"": ""Aimee Bender"""
"West looks like I’ve just pushed him off a cliff, but Mr. Lemon tilts his head back and laughs. “There’s nobody more fearless than people who can’t have dairy,” he says. “My wife can’t tolerate cheese but she’s always the first to suggest pizza.”","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",['lemon'],"West “My laughs. off suggest head pushed pizza.” but just can’t more can’t wife says. dairy,” Mr. tolerate who “There’s fearless I’ve back first looks tilts than Lemon the to cliff, a she’s cheese and people nobody have his always he but like him","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
"The end of the kiss isn’t a passive closing off, an easy pulling away. It’s forced, it’s purposeful, and with the warmth of her lips on mine, it’s nearly impossible. But with all eyes still on us, I lift Anna up, making sure she’s steady on her feet, and resist the urge to go back for more.","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"back lips on go making resist isn’t and end with steady But warmth easy a Anna the she’s on impossible. mine, an for of her the more. us, it’s It’s with still the all purposeful, up, kiss pulling The passive her lift I forced, sure on nearly feet, closing and it’s eyes urge to away. of off,","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"“She would have to,” Anna says. “That thing was so huge, I’m sure it’s still full from the first time she poured coffee into it.”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"she huge, “She was says. it.” still it’s Anna would have to,” poured first into coffee so full I’m sure thing “That the from time","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"“I had no idea you’d even gotten married,” he says to Anna. “And five years ago, too, wow. I must have been living in a cave.”","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""",['anna'],"had wow. ago, must gotten a cave.” Anna. no idea “I he even too, married,” you’d years in have I to “And says five been living","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
"“Sophomore year,” she says quickly, understanding, I guess, the tension in my eyes. “For about six months from, what was it? October to March? Something like that.” Anna puts her hand on my stomach in that way I’m starting to like too much, stretching to kiss my cheek. Warmth spreads down my neck. “You and I met that summer and had our whirlwind romance.”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"and “Sophomore stretching to puts quickly, I from, like down October months my cheek. “For our six met whirlwind way guess, that I hand my year,” it? was the my Anna says tension starting Something spreads stomach like that.” in eyes. much, what had too to that I’m romance.” about her my “You kiss to summer Warmth and March? she understanding, in on neck.","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins"""
"I’m relieved that she wasn’t dating this guy at any point since she and I got married, but for the first time the broader idea feels sour: of course Anna has been with other men while she’s been legally mine.","""title"": ""The Marriage Plot"", ""author"": ""Jeffrey Eugenides""",['anna'],"guy married, she’s but legally the I’m mine. since relieved point idea sour: while that and first been broader feels time the wasn’t been for of this got dating other Anna with any she men course has at she I","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"Pointedly, I hand the flute to Anna, who I realize is unfortunately now double-fisting it with her mostly full vodka tonic. With an annoyed glance at me, Mom passes me her flute, and snags one off the tray of a passing caterer.","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"caterer. I a one realize with snags annoyed who glance me it passing Mom of flute passes double-fisting me, Pointedly, unfortunately at her Anna, With I now and to is off vodka hand the full flute, tray mostly her an the tonic.","""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath"""
"“We have a trip planned,” I lie. “Anna and I will make a big deal out of it together, but we don’t need anything else, truly.”","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",['anna'],"of it planned,” deal big “We a lie. we trip need have together, don’t I but will a “Anna truly.” else, anything I and out make","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"“There’s nothing harder than seeing your friends having fun when you’re gone,” Anna says soothingly. “Yes, you’re on a private island. Yes, you’re in paradise. But our hearts don’t care. Parents forget what it’s like sometimes.”","""title"": ""Anna and the French Kiss"", ""author"": ""Stephanie Perkins""",['anna'],"having you’re hearts forget what your friends like paradise. harder island. says sometimes.” fun care. Yes, nothing in it’s seeing But private “Yes, Anna gone,” than on “There’s you’re when our don’t a Parents you’re soothingly.","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"“That’s fine,” Anna says, smiling over at her. “The nice thing about art is that it can be terrible, and people will still call it art.” She bends, beginning a sketch I can’t see. “But this here? This is also self-care.”","Based on the passage, I'm going to take a guess that it originates from the book ""The Poppy War"" by R.F. Kuang. However, I'm not entirely confident in this guess, as the passage doesn't seem to match the fantasy/military fiction genre of ""The Poppy War"".

A more likely guess would be a contemporary novel that explores themes of art, self-care, and female relationships. With that in mind, I'm going to take a guess that the passage originates from the book ""The Interestings"" by Meg Wolitzer.

Output:
""title"": ""The Interestings"", ""author"": ""Meg Wolitzer""

Please note that this is just a guess, and I may be entirely wrong!",['anna'],"art.” terrible, call it fine,” I “But thing this “The here? over can’t This a about it can her. art smiling is and sketch still is self-care.” nice also “That’s beginning see. Anna at She says, be people bends, will that","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"Just then, over Reagan’s shoulder, Anna’s eyes go wide as she spots me, watching her give my niece something I’m sure she rarely gets anymore—the pure, undivided attention of an adult. Anna lifts her fingers in a subtle wave.","""title"": ""The Sea of Tranquility"", ""author"": ""Katja Millay""",['anna'],"she niece then, her fingers over sure Reagan’s something watching wave. in an shoulder, her pure, Anna’s a of anymore—the subtle undivided adult. rarely go wide me, Just spots gets lifts as I’m Anna eyes she give my attention","""title"": ""The Girls"", ""author"": ""Emma Cline"""
"“So how’s it going with your dad?” I say, standing and stretching. West was pretty shaken up after Ray blindsided him in front of the Forbes editor. I can’t imagine what it’s like wanting to avoid your own father.","""title"": ""Maybe Someday"", ""author"": ""Colleen Hoover""",['ray'],"your of I your say, dad?” “So shaken I standing Ray editor. imagine stretching. up own and avoid father. wanting to it with pretty in front how’s it’s West like going what can’t was blindsided the after him Forbes","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
“What I don’t understand is why he has such a boner for you being CEO when you clearly don’t want the job. Let him give it to Alex. He clearly wants it.”,"""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James""",['alex'],he for such you clearly don’t has CEO being want the job. is it.” to clearly it why I a don’t “What He boner Let when give him you wants Alex. understand,"""title"": ""The Circle"", ""author"": ""Dave Eggers"""
"I angle my eyes over his shoulder and speak of the devil. There, down the beach, is Alex. He’s too far to hear anything we’re saying, but he’s just standing there, looking up at us, watching us interact like tentative strangers having one of their first vulnerable conversations.","""title"": ""The Sea of Tranquility"", ""author"": ""Katja Millay""",['alex'],"over tentative eyes beach, standing vulnerable hear first He’s up angle devil. their shoulder the conversations. one to his we’re having interact looking us, there, the us down my saying, Alex. anything is strangers like of just at There, I too but watching of far speak and he’s","""title"": ""A Clockwork Orange"", ""author"": ""Anthony Burgess"""
"“You could.” I lick my lips, stepping between his legs, shamelessly wanting another of his libido-electrifying kisses. For as much as I dislike Alex in theory, I’m not mad about this moment. West looks like he could use a little distraction. And after we kissed the other night, I thought there’d be more opportunities. I was wrong. “Or you could just pretend to be horny for me, too.”","""title"": ""From Lukov with Love"", ""author"": ""Mariana Zapata""",['alex'],"the could pretend too.” he opportunities. lips, lick distraction. in “Or shamelessly another For other for horny stepping my kisses. I like legs, much his about a his wrong. between just to West as thought I this dislike be looks “You could little moment. you mad use wanting libido-electrifying I as was we Alex And not I after night, of could.” more be there’d kissed I’m me, theory,","""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James"""
"I have no idea how long we’ve been at it but my lips are tingly, there’s a very insistent boner pressed to my chest (hello again), and my legs are starting to shake from standing on my tiptoes. When I lift my gaze over West’s shoulder, Alex is gone. The beach is completely empty. Future me will kick myself for the rest of the day for saying it, but the words slip out: “He’s gone.”","""title"": ""The Love Hypothesis"", ""author"": ""Ali Hazelwood""",['alex'],"When to standing tiptoes. of lift gone.” completely saying lips how out: gone. a been there’s beach myself “He’s but shoulder, boner slip Alex it, words me kick on no day to I are rest West’s pressed The my is the gaze at legs I we’ve my for Future my will the starting and over the from (hello have again), my insistent idea shake empty. my chest very are but is tingly, it long for","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"""
"Contrary to whatever Anna thinks I’m doing in the shower, I’m actually lecturing myself: You fuckwit. You imbecile. You are stronger than this. This absolutely cannot go any further.","""title"": ""Me Before You"", ""author"": ""Jojo Moyes""",['anna'],"than in go myself: absolutely stronger shower, You this. any This thinks to further. You Contrary You doing I’m the lecturing cannot whatever imbecile. are I’m fuckwit. actually Anna","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"I’ll say it as many times as I need to, because it’s the truth. Anna and I are two strangers in paradise, experiencing an attraction that absolutely would not persist back home. We are too different—temperaments, lifestyles, ambition, location—and we have one very simple task: fake a marriage. The goal here is to make it through the wedding, return to life as we know it, and quietly divorce in September. The goal here is the clean removal of my father from my life.","""title"": ""The Wedding Date"", ""author"": ""Jasmine Guillory""",['anna'],"from my paradise, a not one is to, too would here life. it’s quietly September. my absolutely location—and make The have I’ll task: need is attraction life goal of Anna as the here simple are to say lifestyles, truth. I times clean home. the we I it to The very return fake many father because are ambition, We experiencing and wedding, removal the two divorce in goal marriage. strangers know and it as it, different—temperaments, that through back an persist as we in","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"Jake is the wild card. Given the way he was expected to be either charming or invisible as a child, my baby brother never misses an opportunity to be the center of attention in a crowd, and standing on a wooden pedestal at the front of the room is his time to shine.","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['jake'],"was in the invisible at the center and attention the charming brother card. room to pedestal misses my way to is to Jake the either of wooden an the or a a standing time baby front is be child, crowd, his as be wild Given of a never shine. opportunity he expected on","""title"": ""The Sound and the Fury"", ""author"": ""William Faulkner"""
"The room erupts. Finished with his fitting, and like the great performer that he is, Jake grins widely and steps off the podium to head my way. Unfortunately, this is also the moment he zeroes in on my neck.","""title"": ""Fifty Shades of Grey"", ""author"": ""E.L. James""",['jake'],"he erupts. great in head Finished and moment and that steps room the also his the with performer neck. my is podium like to he The zeroes the Unfortunately, this Jake fitting, off way. is, on grins my widely","""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"""
"“Not surprised,” Alex calls from his side of the room. “They were putting on quite a show earlier.” He lowers his voice: “You’d never catch me behaving like that.”","""title"": ""The Darkest Minds"", ""author"": ""Alexandra Bracken""",['alex'],"his earlier.” the calls quite that.” were on behaving “You’d never from “Not He lowers surprised,” room. of his a putting voice: Alex me catch side like show “They","""title"": ""A Clockwork Orange"", ""author"": ""Anthony Burgess"""
"“To celebrate the beginning of your only daughter’s life with Kellan McKellan?” I unbutton the collar of the shirt and then tug my cuffs down in the linen sport coat, looking at the tailor. “Could we lengthen the sleeve on the coat a bit?”","""title"": ""Beautiful Disaster"", ""author"": ""Jamie McGuire""",['kellan mckellan'],"unbutton collar the “To linen in shirt sleeve at coat, daughter’s the lengthen looking with Kellan a tug celebrate of down the only the coat bit?” life beginning cuffs “Could the McKellan?” the on then we sport the tailor. your I of my and","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"“It is settled, Dad.” I glance across the room to make sure Alex hasn’t heard. “And regarding last night, it is absolutely not going to go over with the board if you soft launch me in front of the editor of Forbes as your successor without their input.”","""title"": ""The Hating Game"", ""author"": ""Sally Thorne""",['alex'],"room heard. to front Alex across as settled, Forbes to of without if is regarding Dad.” of not the you go night, is glance “And in input.” I it with over absolutely the their hasn’t your “It last editor the sure make board launch successor going soft me","""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson"""
"He didn’t even bother to consider Jake, and I laugh humorlessly. “Maybe if you did more than humiliate him once in a while, he wouldn’t be.”","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['jake'],"than if once didn’t humorlessly. Jake, while, he I a wouldn’t him in did more “Maybe you bother be.” to He and humiliate consider even laugh","""title"": ""The Sun Also Rises"", ""author"": ""Ernest Hemingway"""
