Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['margo'],judy,0,0.0,incorrect,truth,0,0.2,incorrect,ev,0,0.0,incorrect,hayat,0,0.2,incorrect,thach sanh,0,0.13,incorrect,duc,0,0.0,incorrect,el,0,0.0,incorrect,arrancar,0,0.31,incorrect,truth,0,0.2,incorrect,hayat,0,0.2,incorrect,duc,0,0.0,incorrect,arrancar,0,0.31,incorrect
['lacey'],gofast,0,0.18,incorrect,jane,0,0.44,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,jesus,0,0.2,incorrect,clark,0,0.4,incorrect,chocolate,0,0.43,incorrect,jane,0,0.44,incorrect,gofast,0,0.18,incorrect,jesus,0,0.2,incorrect,chocolate,0,0.43,incorrect
['margo'],jess,0,0.0,incorrect,emily,0,0.2,incorrect,yanlis,0,0.18,incorrect,turkce,0,0.18,incorrect,thai son,0,0.31,incorrect,nguyen du,0,0.14,incorrect,maria,0,0.6,incorrect,juan,0,0.22,incorrect,emily,0,0.2,incorrect,turkce,0,0.18,incorrect,nguyen du,0,0.14,incorrect,juan,0,0.22,incorrect
['margo'],lena,0,0.22,incorrect,david,0,0.2,incorrect,sevgilim,0,0.15,incorrect,ali,0,0.25,incorrect,em,0,0.29,incorrect,nguyen nhat anh,0,0.1,incorrect,amiga,0,0.4,incorrect,tierra,0,0.18,incorrect,david,0,0.2,incorrect,ali,0,0.25,incorrect,nguyen nhat anh,0,0.1,incorrect,tierra,0,0.18,incorrect
['margo'],john,0,0.22,incorrect,hamlet,0,0.18,incorrect,ali,0,0.25,incorrect,yunus,0,0.0,incorrect,nguyen huy tuong,0,0.19,incorrect,nguyen du,0,0.14,incorrect,emily,0,0.2,incorrect,jean-paul sartre,0,0.19,incorrect,hamlet,0,0.18,incorrect,yunus,0,0.0,incorrect,nguyen du,0,0.14,incorrect,jean-paul sartre,0,0.19,incorrect
['margo'],jess,0,0.0,incorrect,arthur,0,0.36,incorrect,arthur,0,0.36,incorrect,ben,0,0.0,incorrect,ngoc tran,0,0.29,incorrect,nguyen du,0,0.14,incorrect,guineverre,0,0.13,incorrect,don quijote,0,0.12,incorrect,arthur,0,0.36,incorrect,ben,0,0.0,incorrect,nguyen du,0,0.14,incorrect,don quijote,0,0.12,incorrect
['margo'],mom,0,0.5,incorrect,dad,0,0.25,incorrect,annem,0,0.2,incorrect,annem,0,0.2,incorrect,duc phuc,0,0.0,incorrect,duc,0,0.0,incorrect,mi padre,0,0.46,incorrect,intento los mis,0,0.1,incorrect,dad,0,0.25,incorrect,annem,0,0.2,incorrect,duc,0,0.0,incorrect,intento los mis,0,0.1,incorrect
['lacey'],me,0,0.29,incorrect,how,0,0.0,incorrect,ihsan,0,0.2,incorrect,herkes,0,0.18,incorrect,nguyen du,0,0.14,incorrect,duc,0,0.25,incorrect,emily,0,0.4,incorrect,yoko ono,0,0.15,incorrect,how,0,0.0,incorrect,herkes,0,0.18,incorrect,duc,0,0.25,incorrect,yoko ono,0,0.15,incorrect
"['marg', 'margo']",her,0,0.29,incorrect,jane,0,0.25,incorrect,yildiz,0,0.0,incorrect,uzun,0,0.0,incorrect,nguyen nhat anh,0,0.11,incorrect,nguyen nhat anh,0,0.11,incorrect,emily,0,0.22,incorrect,orlando,0,0.33,incorrect,jane,0,0.25,incorrect,uzun,0,0.0,incorrect,nguyen nhat anh,0,0.11,incorrect,orlando,0,0.33,incorrect
['margo'],jess,0,0.0,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,nhung,0,0.2,incorrect,agloe,0,0.6,incorrect,luna,0,0.22,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect
