Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_results,tr_masked_exact_match,tr_masked_highest_fuzzy_match,tr_masked_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_results,vi_masked_exact_match,vi_masked_highest_fuzzy_match,vi_masked_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_results,es_masked_exact_match,es_masked_highest_fuzzy_match,es_masked_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,tr_masked_shuffled_results,tr_masked_shuffled_exact_match,tr_masked_shuffled_highest_fuzzy_match,tr_masked_shuffled_correct,vi_masked_shuffled_results,vi_masked_shuffled_exact_match,vi_masked_shuffled_highest_fuzzy_match,vi_masked_shuffled_correct,es_masked_shuffled_results,es_masked_shuffled_exact_match,es_masked_shuffled_highest_fuzzy_match,es_masked_shuffled_correct
['jim'],jesus,0,0.25,incorrect,kelebogile,0,0.15,incorrect,yoruba,0,0.0,incorrect,yoruba,0,0.0,incorrect,jesus,0,0.25,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,ramayana,0,0.18,incorrect,ramayana,0,0.18,incorrect,maria,0,0.25,incorrect,andriamihaja,0,0.27,incorrect,kelebogile,0,0.15,incorrect,yoruba,0,0.0,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,ramayana,0,0.18,incorrect,andriamihaja,0,0.27,incorrect,huck,0,0.0,incorrect,tom,0,0.33,incorrect,muhammed,0,0.18,incorrect,muhammed,0,0.18,incorrect,ngo tat to,0,0.0,incorrect,truoc,0,0.0,incorrect,abuela,0,0.0,incorrect,maria,0,0.25,incorrect,tom,0,0.33,incorrect,muhammed,0,0.18,incorrect,truoc,0,0.0,incorrect,maria,0,0.25,incorrect
"['bay', 'bradish', 'misto bradish', 'bay bradish', 'misto']",harlem,0,0.24,incorrect,harold,0,0.35,incorrect,gold,0,0.24,incorrect,afrobeat,0,0.36,incorrect,frank,0,0.33,incorrect,south africa,0,0.4,incorrect,europe,0,0.18,incorrect,jesus,0,0.22,incorrect,wells fargo,0,0.25,incorrect,john,0,0.24,incorrect,george,0,0.21,incorrect,god,0,0.25,incorrect,harold,0,0.35,incorrect,afrobeat,0,0.36,incorrect,south africa,0,0.4,incorrect,jesus,0,0.22,incorrect,john,0,0.24,incorrect,god,0,0.25,incorrect,old man,0,0.3,incorrect,harriet tubman,0,0.37,incorrect,murat,0,0.4,incorrect,mehmet,0,0.36,incorrect,washington,0,0.4,incorrect,lao,0,0.33,incorrect,washington,0,0.4,incorrect,yo,0,0.4,incorrect,harriet tubman,0,0.37,incorrect,mehmet,0,0.36,incorrect,lao,0,0.33,incorrect,yo,0,0.4,incorrect
['jim'],illinois,0,0.18,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,lincoln,0,0.2,incorrect,south africa,0,0.13,incorrect,south africa,0,0.13,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,illinois,0,0.18,incorrect,mount everest,0,0.12,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,lincoln,0,0.2,incorrect,south africa,0,0.13,incorrect,chicago,0,0.2,incorrect,mount everest,0,0.12,incorrect,chicago,0,0.2,incorrect,tom sawyer,0,0.15,incorrect,illinois,0,0.18,incorrect,john,0,0.29,incorrect,illinois,0,0.18,incorrect,wisconsin,0,0.17,incorrect,illinois,0,0.18,incorrect,tom sawyer,0,0.15,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect
['jim'],noah,0,0.0,incorrect,atlantis,0,0.18,incorrect,nelson mandela,0,0.12,incorrect,yoruba,0,0.0,incorrect,noah,0,0.0,incorrect,botswana,0,0.0,incorrect,taani,0,0.25,incorrect,tahiti,0,0.22,incorrect,ramayana,0,0.18,incorrect,ramayana,0,0.18,incorrect,madagaskara,0,0.14,incorrect,madagascar,0,0.15,incorrect,atlantis,0,0.18,incorrect,yoruba,0,0.0,incorrect,botswana,0,0.0,incorrect,tahiti,0,0.22,incorrect,ramayana,0,0.18,incorrect,madagascar,0,0.15,incorrect,tom,0,0.33,incorrect,atlantis,0,0.18,incorrect,yavru,0,0.0,incorrect,ev,0,0.0,incorrect,nguyen,0,0.0,incorrect,nguyen du,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,robinson,0,0.18,incorrect,atlantis,0,0.18,incorrect,ev,0,0.0,incorrect,nguyen du,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],disney,0,0.22,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,woods,0,0.0,incorrect,bob marley,0,0.15,incorrect,africa,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,madhur,0,0.22,incorrect,ram,0,0.33,incorrect,madagascar,0,0.15,incorrect,madagascar,0,0.15,incorrect,jesus,0,0.25,incorrect,woods,0,0.0,incorrect,africa,0,0.22,incorrect,jesus,0,0.25,incorrect,ram,0,0.33,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,uncle remus,0,0.14,incorrect,yaa,0,0.0,incorrect,muhammed,0,0.18,incorrect,nuoc,0,0.0,incorrect,nguyen du,0,0.0,incorrect,agua,0,0.0,incorrect,juan,0,0.29,incorrect,uncle remus,0,0.14,incorrect,muhammed,0,0.18,incorrect,nguyen du,0,0.0,incorrect,juan,0,0.29,incorrect
['jim'],nelson mandela,0,0.12,incorrect,moshoeshoe,0,0.15,incorrect,jesus,0,0.25,incorrect,yoruba,0,0.0,incorrect,god,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,raju,0,0.29,incorrect,winston churchill,0,0.1,incorrect,madagascar,0,0.15,incorrect,madagascar,0,0.15,incorrect,moshoeshoe,0,0.15,incorrect,yoruba,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,winston churchill,0,0.1,incorrect,madagascar,0,0.15,incorrect,jim,1,1.0,correct,james,0,0.5,incorrect,adam,0,0.29,incorrect,yusuf,0,0.0,incorrect,nguoi dan ong,0,0.12,incorrect,tran,0,0.0,incorrect,john,0,0.29,incorrect,island,0,0.22,incorrect,james,0,0.5,incorrect,yusuf,0,0.0,incorrect,tran,0,0.0,incorrect,island,0,0.22,incorrect
['jim'],abraham lincoln,0,0.11,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,nelson mandela,0,0.12,incorrect,google,0,0.0,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,robert falcon scott,0,0.0,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,obama,0,0.25,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,google,0,0.0,incorrect,chicago,0,0.2,incorrect,chicago,0,0.2,incorrect,obama,0,0.25,incorrect,huck,0,0.0,incorrect,mark twain,0,0.15,incorrect,amerika,0,0.2,incorrect,illinois,0,0.18,incorrect,nguyen tuong tam,0,0.11,incorrect,the,0,0.0,incorrect,huck,0,0.0,incorrect,florida,0,0.2,incorrect,mark twain,0,0.15,incorrect,illinois,0,0.18,incorrect,the,0,0.0,incorrect,florida,0,0.2,incorrect
['jim'],david,0,0.25,incorrect,south africa,0,0.13,incorrect,yoruba,0,0.0,incorrect,ogun,0,0.0,incorrect,mokgatlho,0,0.17,incorrect,sebetwane,0,0.0,incorrect,samoa,0,0.25,incorrect,ua,0,0.0,incorrect,snake,0,0.0,incorrect,snake,0,0.0,incorrect,john,0,0.29,incorrect,madagascar,0,0.15,incorrect,south africa,0,0.13,incorrect,ogun,0,0.0,incorrect,sebetwane,0,0.0,incorrect,ua,0,0.0,incorrect,snake,0,0.0,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,friday,0,0.22,incorrect,ali,0,0.33,incorrect,cuma,0,0.29,incorrect,em,0,0.4,incorrect,duc,0,0.0,incorrect,andres,0,0.0,incorrect,juan,0,0.29,incorrect,friday,0,0.22,incorrect,cuma,0,0.29,incorrect,duc,0,0.0,incorrect,juan,0,0.29,incorrect
['jim'],john,0,0.29,incorrect,scotland,0,0.0,incorrect,john,0,0.29,incorrect,scotland,0,0.0,incorrect,nelson mandela,0,0.12,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,tahiti,0,0.22,incorrect,johnnie walker,0,0.24,incorrect,scotland,0,0.0,incorrect,izy,0,0.33,incorrect,jack,0,0.29,incorrect,scotland,0,0.0,incorrect,scotland,0,0.0,incorrect,jesus,0,0.25,incorrect,tahiti,0,0.22,incorrect,scotland,0,0.0,incorrect,jack,0,0.29,incorrect,pa,0,0.0,incorrect,john,0,0.29,incorrect,kus,0,0.0,incorrect,babam,0,0.25,incorrect,nguyen,0,0.0,incorrect,dan,0,0.0,incorrect,padre,0,0.0,incorrect,johnnie walker,0,0.24,incorrect,john,0,0.29,incorrect,babam,0,0.25,incorrect,dan,0,0.0,incorrect,johnnie walker,0,0.24,incorrect
['jim'],god,0,0.0,incorrect,joseph,0,0.22,incorrect,ogun,0,0.0,incorrect,ogun,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,maori,0,0.25,incorrect,rajasthan,0,0.17,incorrect,rajasthan,0,0.17,incorrect,andriamandisoarivo,0,0.19,incorrect,jesus,0,0.25,incorrect,joseph,0,0.22,incorrect,ogun,0,0.0,incorrect,jesus,0,0.25,incorrect,maori,0,0.25,incorrect,rajasthan,0,0.17,incorrect,jesus,0,0.25,incorrect,huck,0,0.0,incorrect,jim,1,1.0,correct,kardesim,0,0.36,incorrect,yusuf,0,0.0,incorrect,nguyen huy tuong,0,0.0,incorrect,duc,0,0.0,incorrect,yocave,0,0.0,incorrect,yolanda,0,0.0,incorrect,jim,1,1.0,correct,yusuf,0,0.0,incorrect,duc,0,0.0,incorrect,yolanda,0,0.0,incorrect
['jim'],disney,0,0.22,incorrect,keke,0,0.0,incorrect,john,0,0.29,incorrect,yoruba,0,0.0,incorrect,simba,0,0.5,incorrect,jesus,0,0.25,incorrect,maori,0,0.25,incorrect,ua,0,0.0,incorrect,marie antoinette,0,0.11,incorrect,madonna,0,0.2,incorrect,maria,0,0.25,incorrect,rakoto,0,0.0,incorrect,keke,0,0.0,incorrect,yoruba,0,0.0,incorrect,jesus,0,0.25,incorrect,ua,0,0.0,incorrect,madonna,0,0.2,incorrect,rakoto,0,0.0,incorrect,huck,0,0.0,incorrect,emily,0,0.25,incorrect,annem,0,0.25,incorrect,ali,0,0.33,incorrect,han,0,0.0,incorrect,nguyen huu huan,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,maria,0,0.25,incorrect,emily,0,0.25,incorrect,ali,0,0.33,incorrect,nguyen huu huan,0,0.0,incorrect,maria,0,0.25,incorrect
"['abner', 'abner moore', 'moore']",joseph,0,0.36,incorrect,jesus,0,0.2,incorrect,oyinbo,0,0.36,incorrect,yoruba,0,0.36,incorrect,godimo,0,0.36,incorrect,botswana,0,0.31,incorrect,joseph,0,0.36,incorrect,taani,0,0.4,incorrect,ram,0,0.29,incorrect,ram,0,0.29,incorrect,jesus,0,0.2,incorrect,andry rajoelina,0,0.46,incorrect,jesus,0,0.2,incorrect,yoruba,0,0.36,incorrect,botswana,0,0.31,incorrect,taani,0,0.4,incorrect,ram,0,0.29,incorrect,andry rajoelina,0,0.46,incorrect,uncle tom,0,0.4,incorrect,john,0,0.22,incorrect,babam,0,0.4,incorrect,yusuf,0,0.0,incorrect,nguyen thi lan,0,0.24,incorrect,nguyen huu tho,0,0.32,incorrect,mi tio,0,0.36,incorrect,maria,0,0.4,incorrect,john,0,0.22,incorrect,yusuf,0,0.0,incorrect,nguyen huu tho,0,0.32,incorrect,maria,0,0.4,incorrect
"['tom', 'sawyer', 'tom sawyer']",joseph,0,0.38,incorrect,monna,0,0.27,incorrect,john,0,0.29,incorrect,ogun,0,0.29,incorrect,god,0,0.33,incorrect,setso,0,0.5,incorrect,maui,0,0.29,incorrect,maori,0,0.4,incorrect,john,0,0.29,incorrect,nepal,0,0.18,incorrect,jesus,0,0.18,incorrect,madagascar,0,0.4,incorrect,monna,0,0.27,incorrect,ogun,0,0.29,incorrect,setso,0,0.5,incorrect,maori,0,0.4,incorrect,nepal,0,0.18,incorrect,madagascar,0,0.4,incorrect,huck,0,0.0,incorrect,jim,0,0.33,incorrect,babam,0,0.25,incorrect,yukarisindaki,0,0.21,incorrect,thang ba kien,0,0.35,incorrect,duong,0,0.25,incorrect,padre,0,0.36,incorrect,mi,0,0.4,incorrect,jim,0,0.33,incorrect,yukarisindaki,0,0.21,incorrect,duong,0,0.25,incorrect,mi,0,0.4,incorrect
['jim'],jesus,0,0.25,incorrect,maori,0,0.25,incorrect,olorun,0,0.0,incorrect,olorun,0,0.0,incorrect,nelson mandela,0,0.12,incorrect,botswana,0,0.0,incorrect,maui,0,0.29,incorrect,maui,0,0.29,incorrect,bichaaol,0,0.18,incorrect,rajaji,0,0.44,incorrect,andriamanelo,0,0.27,incorrect,andriamanelo,0,0.27,incorrect,maori,0,0.25,incorrect,olorun,0,0.0,incorrect,botswana,0,0.0,incorrect,maui,0,0.29,incorrect,rajaji,0,0.44,incorrect,andriamanelo,0,0.27,incorrect,tom sawyer,0,0.15,incorrect,robinson,0,0.18,incorrect,yusuf,0,0.0,incorrect,yusuf,0,0.0,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,yusuf,0,0.0,incorrect,duc,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],willow,0,0.22,incorrect,colorado,0,0.0,incorrect,willow,0,0.22,incorrect,oduduwa,0,0.0,incorrect,botswana,0,0.0,incorrect,shakespeare,0,0.0,incorrect,jesus,0,0.25,incorrect,maui,0,0.29,incorrect,guphaa,0,0.0,incorrect,ramayana,0,0.18,incorrect,maria,0,0.25,incorrect,madagascar,0,0.15,incorrect,colorado,0,0.0,incorrect,oduduwa,0,0.0,incorrect,shakespeare,0,0.0,incorrect,maui,0,0.29,incorrect,ramayana,0,0.18,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,john,0,0.29,incorrect,sal,0,0.0,incorrect,ataturk,0,0.0,incorrect,han,0,0.0,incorrect,dau,0,0.0,incorrect,robinson,0,0.18,incorrect,francisco,0,0.17,incorrect,john,0,0.29,incorrect,ataturk,0,0.0,incorrect,dau,0,0.0,incorrect,francisco,0,0.17,incorrect
['jim'],mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,chicago,0,0.2,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,st. louis,0,0.17,incorrect,missouri,0,0.18,incorrect,mark twain,0,0.15,incorrect,washington,0,0.15,incorrect,missouri,0,0.18,incorrect,chicago,0,0.2,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,missouri,0,0.18,incorrect,washington,0,0.15,incorrect,huck,0,0.0,incorrect,mark twain,0,0.15,incorrect,missouri,0,0.18,incorrect,st. louis,0,0.17,incorrect,nhan,0,0.0,incorrect,illinois,0,0.18,incorrect,huck,0,0.0,incorrect,illionois,0,0.17,incorrect,mark twain,0,0.15,incorrect,st. louis,0,0.17,incorrect,illinois,0,0.18,incorrect,illionois,0,0.17,incorrect
['jim'],washakie,0,0.18,incorrect,mississippi,0,0.14,incorrect,david thompson,0,0.24,incorrect,george washington,0,0.1,incorrect,wigwam,0,0.44,incorrect,seneca,0,0.0,incorrect,david livingstone,0,0.1,incorrect,maori,0,0.25,incorrect,river,0,0.25,incorrect,delkhin,0,0.2,incorrect,wigwam,0,0.44,incorrect,sambo,0,0.25,incorrect,mississippi,0,0.14,incorrect,george washington,0,0.1,incorrect,seneca,0,0.0,incorrect,maori,0,0.25,incorrect,delkhin,0,0.2,incorrect,sambo,0,0.25,incorrect,huck,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,nehir,0,0.25,incorrect,barinak,0,0.2,incorrect,nguyen tuong tam,0,0.11,incorrect,nguyen du,0,0.0,incorrect,robinson,0,0.18,incorrect,john,0,0.29,incorrect,tom sawyer,0,0.15,incorrect,barinak,0,0.2,incorrect,nguyen du,0,0.0,incorrect,john,0,0.29,incorrect
['jim'],south africa,0,0.13,incorrect,south africa,0,0.13,incorrect,nelson mandela,0,0.12,incorrect,nigeria,0,0.2,incorrect,ngongorega,0,0.0,incorrect,nelson mandela,0,0.12,incorrect,tuvalu,0,0.0,incorrect,maui,0,0.29,incorrect,gdd'gdd'aahtt,0,0.0,incorrect,donald trump,0,0.13,incorrect,david,0,0.25,incorrect,jesus,0,0.25,incorrect,south africa,0,0.13,incorrect,nigeria,0,0.2,incorrect,nelson mandela,0,0.12,incorrect,maui,0,0.29,incorrect,donald trump,0,0.13,incorrect,jesus,0,0.25,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,simsek,0,0.44,incorrect,mecidiye,0,0.18,incorrect,nguyen huy tuong,0,0.0,incorrect,nguyen van hieu,0,0.11,incorrect,robinson,0,0.18,incorrect,ancla,0,0.0,incorrect,tom,0,0.33,incorrect,mecidiye,0,0.18,incorrect,nguyen van hieu,0,0.11,incorrect,ancla,0,0.0,incorrect
['jim'],albert einstein,0,0.11,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,oduduwa,0,0.0,incorrect,nelson mandela,0,0.12,incorrect,sebetwane,0,0.0,incorrect,tahiti,0,0.22,incorrect,taani,0,0.25,incorrect,odysseus,0,0.0,incorrect,rama,0,0.29,incorrect,madagascar,0,0.15,incorrect,andriamanelo,0,0.27,incorrect,jesus,0,0.25,incorrect,oduduwa,0,0.0,incorrect,sebetwane,0,0.0,incorrect,taani,0,0.25,incorrect,rama,0,0.29,incorrect,andriamanelo,0,0.27,incorrect,huck,0,0.0,incorrect,wuthering,0,0.17,incorrect,aladdin,0,0.2,incorrect,ben,0,0.0,incorrect,han,0,0.0,incorrect,nguyen du,0,0.0,incorrect,la busqueda,0,0.0,incorrect,maria,0,0.25,incorrect,wuthering,0,0.17,incorrect,ben,0,0.0,incorrect,nguyen du,0,0.0,incorrect,maria,0,0.25,incorrect
['jim'],jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,yara,0,0.0,incorrect,yara,0,0.0,incorrect,fast,0,0.0,incorrect,orlando,0,0.0,incorrect,maori,0,0.25,incorrect,tahiti,0,0.22,incorrect,sheriff,0,0.2,incorrect,sherrif,0,0.2,incorrect,yander,0,0.0,incorrect,yander,0,0.0,incorrect,jesus,0,0.25,incorrect,yara,0,0.0,incorrect,orlando,0,0.0,incorrect,tahiti,0,0.22,incorrect,sherrif,0,0.2,incorrect,yander,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,sherlock,0,0.0,incorrect,ali,0,0.33,incorrect,cabuk,0,0.0,incorrect,quan truong,0,0.0,incorrect,nguyen hue,0,0.0,incorrect,tom sawyer,0,0.15,incorrect,john,0,0.29,incorrect,sherlock,0,0.0,incorrect,cabuk,0,0.0,incorrect,nguyen hue,0,0.0,incorrect,john,0,0.29,incorrect
['jim'],san antonio,0,0.14,incorrect,jack,0,0.29,incorrect,odysseus,0,0.0,incorrect,boye,0,0.0,incorrect,boat none,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jack,0,0.29,incorrect,john,0,0.29,incorrect,jesus,0,0.25,incorrect,marika,0,0.22,incorrect,jack,0,0.29,incorrect,boye,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,marika,0,0.22,incorrect,huck,0,0.0,incorrect,texas,0,0.0,incorrect,iskorpion,0,0.17,incorrect,ali,0,0.33,incorrect,robinson,0,0.18,incorrect,chung,0,0.0,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,texas,0,0.0,incorrect,ali,0,0.33,incorrect,chung,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],moses,0,0.25,incorrect,jesus,0,0.25,incorrect,oluwa,0,0.0,incorrect,ogun,0,0.0,incorrect,setabolenya,0,0.0,incorrect,mme mmantwane,0,0.12,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,boat,0,0.0,incorrect,ram,0,0.33,incorrect,maria,0,0.25,incorrect,madagascar,0,0.15,incorrect,jesus,0,0.25,incorrect,ogun,0,0.0,incorrect,mme mmantwane,0,0.12,incorrect,jesus,0,0.25,incorrect,ram,0,0.33,incorrect,madagascar,0,0.15,incorrect,tom,0,0.33,incorrect,robinson,0,0.18,incorrect,adam,0,0.29,incorrect,kapi,0,0.29,incorrect,nguyen huy tuong,0,0.0,incorrect,nguyen du,0,0.0,incorrect,robinson,0,0.18,incorrect,carlos,0,0.0,incorrect,robinson,0,0.18,incorrect,kapi,0,0.29,incorrect,nguyen du,0,0.0,incorrect,carlos,0,0.0,incorrect
"['jim turner', 'jim', 'turner']",alamo,0,0.25,incorrect,lantern,0,0.46,incorrect,nigeria,0,0.46,incorrect,nigeria,0,0.46,incorrect,botswana,0,0.29,incorrect,london,0,0.17,incorrect,alamo,0,0.25,incorrect,george,0,0.33,incorrect,el chapo,0,0.14,incorrect,el paso,0,0.15,incorrect,el paso,0,0.15,incorrect,alamo,0,0.25,incorrect,lantern,0,0.46,incorrect,nigeria,0,0.46,incorrect,london,0,0.17,incorrect,george,0,0.33,incorrect,el paso,0,0.15,incorrect,alamo,0,0.25,incorrect,huck,0,0.2,incorrect,jim,1,1.0,correct,robinson,0,0.29,incorrect,yuz,0,0.22,incorrect,phantom,0,0.2,incorrect,nguyen du,0,0.27,incorrect,los piratas,0,0.19,incorrect,rio,0,0.33,incorrect,jim,1,1.0,correct,yuz,0,0.22,incorrect,nguyen du,0,0.27,incorrect,rio,0,0.33,incorrect
['jim'],jesus,0,0.25,incorrect,moses,0,0.25,incorrect,odysseus,0,0.0,incorrect,jesus,0,0.25,incorrect,yaba ntate,0,0.0,incorrect,moses,0,0.25,incorrect,taata,0,0.0,incorrect,jesus,0,0.25,incorrect,amerikaa,0,0.18,incorrect,ramayana,0,0.18,incorrect,madagascar,0,0.15,incorrect,rakoto,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,ramayana,0,0.18,incorrect,rakoto,0,0.0,incorrect,huck,0,0.0,incorrect,mark twain,0,0.15,incorrect,istanbul,0,0.18,incorrect,salom,0,0.25,incorrect,nguyen huy tuong,0,0.0,incorrect,den,0,0.0,incorrect,robinson,0,0.18,incorrect,asesino,0,0.2,incorrect,mark twain,0,0.15,incorrect,salom,0,0.25,incorrect,den,0,0.0,incorrect,asesino,0,0.2,incorrect
"['bayan', 'bayan hooker', 'hooker']",miss molema,0,0.26,incorrect,kelebogile,0,0.27,incorrect,oduduwa,0,0.17,incorrect,mo,0,0.25,incorrect,inspector gadget,0,0.21,incorrect,jesus,0,0.18,incorrect,maui,0,0.22,incorrect,maui,0,0.22,incorrect,ram,0,0.25,incorrect,ram,0,0.25,incorrect,moses,0,0.36,incorrect,mandehana,0,0.43,incorrect,kelebogile,0,0.27,incorrect,mo,0,0.25,incorrect,jesus,0,0.18,incorrect,maui,0,0.22,incorrect,ram,0,0.25,incorrect,mandehana,0,0.43,incorrect,huckleberry,0,0.47,incorrect,tom sawyer,0,0.38,incorrect,dayi,0,0.44,incorrect,yuzebilen,0,0.29,incorrect,nguyen huy tuong,0,0.36,incorrect,tran huy lieu,0,0.4,incorrect,mark twain,0,0.4,incorrect,europa,0,0.33,incorrect,tom sawyer,0,0.38,incorrect,yuzebilen,0,0.29,incorrect,tran huy lieu,0,0.4,incorrect,europa,0,0.33,incorrect
['jim'],john,0,0.29,incorrect,ke,0,0.0,incorrect,ogun,0,0.0,incorrect,canada,0,0.0,incorrect,god,0,0.0,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,river thames,0,0.27,incorrect,raphael,0,0.0,incorrect,andriamandisoarivo,0,0.19,incorrect,henoko,0,0.0,incorrect,ke,0,0.0,incorrect,canada,0,0.0,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,raphael,0,0.0,incorrect,henoko,0,0.0,incorrect,huck,0,0.0,incorrect,tom,0,0.33,incorrect,orhan pamuk,0,0.14,incorrect,ali,0,0.33,incorrect,nguyen nhat anh,0,0.0,incorrect,tri,0,0.33,incorrect,manuel,0,0.22,incorrect,manuel,0,0.22,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,tri,0,0.33,incorrect,manuel,0,0.22,incorrect
