line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
1183,,[],Suddenly the man drew up with a jerk at the top of a dark lane. Over the low roofs and jagged chimney-stacks of the houses rose the black masts of ships. Wreaths of white mist clung like ghostly sails to the yards.,"Đột nhiên người đó dừng xe lại với một cú giật mạnh thình lình trên đầu một ngõ tối. Trên các nóc thấp lè tè và các cụm ống khói lởm chởm của những ngôi nhà, mọc lên các cột buồm đen của những con tàu. Các đám sương trắng cuồn cuộn bám như những cánh buồm ma vào các trục căng buồm.","Karanlık bir toprak yolun başında arabacı birden dizginleri çekerek durdu. Buradaki evlerin alçak damlarının, çentikli baca kümelerinin ardından kara gemi direkleri yükseliyordu. Beyaz sis halkaları avluların, serenlerin üzerinde hayalet yelkenler gibiydi.","De repente, el cochero se detuvo con un movimiento brusco al comienzo de una callejuela en sombras. Sobre los bajos tejados, erizados de chimeneas, se alzaban las negras arboladuras de los barcos. Espirales de niebla blanca se aferraban a las vergas como velas fantasmales.","Suddenly, the person stopped the vehicle with a sudden, strong jerk at the head of a dark alley. On the low, squat roofs and the jagged clusters of chimneys of the houses, the black masts of ships rose up. Billowing white fog clung to the taut masts like ghostly sails.","At the beginning of a dark dirt road, the coachman suddenly pulled the reins and stopped. Behind the low roofs of the houses here, and the jagged clusters of chimneys, black ship masts were rising. White rings of mist over the courtyards and spars were like ghostly sails.","Suddenly, the coachman stopped abruptly at the beginning of a shadowy alley. Above the low rooftops, bristling with chimneys, the black masts of the ships rose. Spirals of white mist clung to the yards like ghostly sails."
1184,,[],"“Somewhere about here, sir, ain’t it?” he asked huskily through the trap.","“Đâu đó quanh đây phỏng ạ, thưa ngài?” hắn hỏi khản đặc qua ô cửa sập.","Arabacı kapağın ardından boğuk sesle, “Buralarda bir yerde, değil mi, efendim?” diye sordu.","—Está en algún sitio por estos alrededores, ¿no es cierto, señor? —preguntó el cochero con voz ronca a través de la trampilla.","""Somewhere around here, perhaps, sir?"" he asked hoarsely through the trapdoor.","The coachman asked in a muffled voice from behind the cover, ""Somewhere around here, right, sir?""","—It's somewhere around here, isn't it, sir? —asked the coachman in a hoarse voice through the hatch."
1185,,['dorian'],"Dorian started and peered round. “This will do,” he answered, and having got out hastily and given the driver the extra fare he had promised him, he walked quickly in the direction of the quay. Here and there a lantern gleamed at the stern of some huge merchantman. The light shook and splintered in the puddles. A red glare came from an outward-bound steamer that was coaling. The slimy pavement looked like a wet mackintosh.","Dorian giật mình, ngó quanh. “Thôi được rồi,” cậu trả lời, và, sau khi vội vã chui ra, đưa cho xà ích số tiền thưởng thêm mà cậu đã hứa với hắn, cậu rảo bước theo hướng bến cảng. Đó đây, đèn lồng lập lòe ở đuôi một tàu buôn khổng lồ nào đó. Ánh sáng rung rinh và vỡ vụn trong các vũng nước. Một ánh đỏ chói hắt đến từ một tàu hơi nước viễn dương đang ăn than. Vỉa hè nhầy nhụa trông như áo mưa ướt.","Dorian irkilerek çevresine bakındı. “Burası iyi,” diyerek çarçabuk indi, arabacıya vaat ettiği ücreti ödedi, sonra hızlı adımlarla rıhtıma doğru yürüdü. Ötede beride, kocaman bir yük gemisinin kıçındaki bir fener parlıyordu. Parıltı sallandıkça su birikintileri de bin bir parçaya bölünüyordu. Denize açılmaya hazırlık olarak kömür ikmali yapan bir buharlı gemiden kıpkızıl bir aydınlık vurmuştu. Sıvışık kaldırım ıslak bir yağmurluğu andırıyordu.","Dorian, sobresaltado, miró a su alrededor. —Déjeme aquí —respondió y, después de apearse precipitadamente y de entregar el dinero prometido, se alejó a toda prisa en dirección al muelle. Aquí y allá una linterna brillaba en la proa de algún gigantesco barco mercante. La luz temblaba y se descomponía en los charcos. De un vapor a punto de partir que avivaba el fuego para aumentar la presión de la caldera salía un resplandor rojo. El suelo resbaladizo parecía un impermeable húmedo.","Dorian started, looking around. “Alright then,” he replied, and, after hastily getting out, handed the coachman the extra tip he had promised him, and walked briskly towards the harbor. Here and there, lanterns flickered at the stern of some gigantic merchant ship. The light shimmered and shattered in the puddles. A glaring red light was cast from an ocean-going steamship taking on coal. The slimy pavement looked like a wet raincoat.","Dorian shuddered and looked around. “This is good,” he said, quickly getting out, paid the promised fare to the driver, and then walked briskly towards the pier. Here and there, a lantern on the stern of a large cargo ship was shining. As the light flickered, the puddles were breaking into a thousand pieces. A crimson light was cast from a steamship taking on coal in preparation for setting sail. The slippery pavement resembled a wet raincoat.","Dorian, startled, looked around. —Leave me here —he replied and, after dismounting hastily and handing over the promised money, he hurried away towards the dock. Here and there a lantern shone on the bow of some gigantic merchant ship. The light trembled and broke up in the puddles. From a steamer about to depart, which was stoking the fire to increase boiler pressure, a red glow emerged. The slippery ground looked like a wet raincoat."
1186,,[],"He hurried on towards the left, glancing back now and then to see if he was being followed. In about seven or eight minutes he reached a small shabby house that was wedged in between two gaunt factories. In one of the top-windows stood a lamp. He stopped and gave a peculiar knock.","Cậu hấp tấp đi tiếp về phía trái, thỉnh thoảng ngoái lại nhìn xem mình có bị bám theo không. Sau độ bảy hay tám phút, cậu đến một căn nhà nhỏ tồi tàn, nằm chêm vào giữa hai nhà máy hoang vắng. Trong một ô cửa sổ trên cao có để cây đèn. Cậu dừng lại, gõ một tiếng gõ riêng.","Dorian hızlı adımlarla sola saptı. Arada, peşine takılan olup olmadığını görmek için arkasına bakıyordu. Yedi sekiz dakikada, iki ulu fabrikanın arasına sıkışmış duran, küçük, yoksul görünümlü bir eve ulaştı. Evin üst kat pencerelerinin birinde bir lamba vardı. Dorian durdu, özel bir parolayla kapıya vurdu.","Dorian Gray apresuró el paso hacia la izquierda, volviendo la cabeza de cuando en cuando para comprobar si alguien lo seguía. Siete u ocho minutos después llegó a una casita destartalada, encajonada entre dos lúgubres fábricas. En una de las ventanas del piso superior brillaba una luz. Se detuvo ante la puerta y llamó de una manera peculiar.","You hurriedly continued to the left, occasionally glancing back to see if you were being followed. After about seven or eight minutes, you arrived at a small, dilapidated house, wedged between two abandoned factories. In a high window, there was a lamp. You stopped and knocked a distinctive knock.","Dorian turned left with quick steps. Occasionally, he looked back to see if anyone was following him. In seven or eight minutes, he reached a small, poor-looking house squeezed between two large factories. There was a lamp in one of the upper floor windows of the house. Dorian stopped and knocked on the door with a special password.","Dorian Gray hurried to the left, turning his head from time to time to check if someone was following him. Seven or eight minutes later, he arrived at a dilapidated little house, wedged between two gloomy factories. A light was shining in one of the upstairs windows. He stopped at the door and knocked in a peculiar manner."
1187,,"['dorian', 'mã lai', 'dorian gray']","After a little time he heard steps in the passage and the chain being unhooked. The door opened quietly, and he went in without saying a word to the squat misshapen figure that flattened itself into the shadow as he passed. At the end of the hall hung a tattered green curtain that swayed and shook in the gusty wind which had followed him in from the street. He dragged it aside and entered a long low room which looked as if it had once been a third-rate dancing-saloon. Shrill flaring gas-jets, dulled and distorted in the fly-blown mirrors that faced them, were ranged round the walls. Greasy reflectors of ribbed tin backed them, making quivering disks of light. The floor was covered with ochre-coloured sawdust, trampled here and there into mud, and stained with dark rings of spilled liquor. Some Malays were crouching by a little charcoal stove, playing with bone counters and showing their white teeth as they chattered. In one corner, with his head buried in his arms, a sailor sprawled over a table, and by the tawdrily painted bar that ran across one complete side stood two haggard women, mocking an old man who was brushing the sleeves of his coat with an expression of disgust. “He thinks he’s got red ants on him,” laughed one of them, as Dorian passed by. The man looked at her in terror and began to whimper.","Một lát sau cậu nghe tiếng bước chân trong hành lang, và sợi xích được tháo móc. Cửa mở êm ru, cậu bước vào mà không cần nói lời nào với cái hình dáng dị dạng mập lùn đã tự dát mỏng mình thành chiếc bóng khi cậu đi qua. Ở cuối sảnh có treo tấm rèm xanh lục tả tơi đang lắc lư run rẩy theo làn gió lốc bám theo cậu vào từ ngoài phố. Cậu kéo nó qua bên, bước vào căn phòng dài, thấp, nhìn như thể từng là tiệm nhảy hạng ba. Những cây đèn khí ga sáng chói, rú rít điếc tai, bị mờ đi và vặn vẹo đi trong những tấm gương đầy-trứng-ruồi đối diện chúng, được sắp thành hàng quanh tường. Các tấm phản quang dính mỡ bằng thiếc nổi gân đằng sau chúng, hắt ra các đĩa sáng run rẩy. Sàn phủ đầy mùn cưa màu đất son, bị giẫm lên đây đó thành bùn, vấy bẩn các vòng tròn sẫm màu từ rượu mạnh bị làm đổ. Vài người Mã Lai khom mình bên một cái lò than nhỏ để chơi với những thẻ xương, để lộ những bộ răng trắng khi nói huyên thuyên. Trong một góc, vùi đầu trong cánh tay, một thủy thủ nằm ườn qua bàn, và bên cái quầy rượu sơn phết lòe loẹt chạy hết một bên tường, hai phụ nữ hốc hác đứng trêu ghẹo một ông già đang phủi tay áo khoác với vẻ mặt kinh tởm. “Ông ấy nghĩ là ông ấy bị kiến đỏ bu,” một cô cười, lúc Dorian đi ngang qua. Người đàn ông sợ hãi nhìn cô ta và bắt đầu thút thít.","Biraz sonra koridorda ayak seslerinin yürüdüğünü, zincirin çengelden çıkartıldığını işitti. Kapı usulca açıldı. Dorian, o geçerken gölgelerin arasına gerileyip büzüşen bodur, yamuk karaltıya tek söz söylemeden içeri girdi. Koridorun ucundaki ipil ipil yeşil perde, Dorian’ın peşinden içeri girmiş olan rüzgârın sert esintisiyle dalgalanıp sarsılıyordu. Dorian perdeyi bir yana iterek, eskiden üçüncü sınıf bir dans salonu olarak kullanılırmışa benzeyen basık tavanlı, uzun bir odaya girdi. Duvarlarda sesli sesli yalazlanan gaz lambalarının aydınlığı önlerindeki sinek pislikli aynalara körelip çarpılarak vuruyordu. Lambaların arkalarındaki yağlı, oluklu teneke yansıtıcılar titrek ışıktan birer daire oluşturuyorlardı. Yerler, yer yer çiğnenip çamurlaşmış, dökülen içkilerle halka halka simsiyah lekelenmiş sarı talaş tozuyla kaplıydı. Küçük bir kömür sobasının başında çömelmiş oturan birkaç Malayalı kemik fişlerle oynuyor, çene çaldıkça bembeyaz dişleri görünüyordu. Bir köşede, başı kollarının arasında olarak bir masaya abanıp kalmış bir gemici vardı. Bütün bir duvarı baştan başa kaplayan çiy boyalı barın önünde iki kılıksız, sıska kadın, ihtiyar bir adamı alaya almışlardı. Adam yüzünde bir tiksinti ifadesiyle ceketinin manşetlerini silkeleyip duruyordu. Dorian yanlarından geçerken kadınlardan biri, “Üstünde kırmızı karıncalar var sanıyor,” diyerek güldü. Adamcağız dehşet içinde ona bakarak içini çekip hıçkırdı.","Al cabo de algún tiempo oyó pasos en el corredor y luego el deslizarse de un cerrojo. La puerta se abrió sin ruido y Dorian Gray entró sin decir una sola palabra a la deforme criatura rechoncha que se aplastó contra la pared en sombra para darle paso. Al final del vestíbulo colgaba una andrajosa cortina verde, agitada y estremecida por el golpe de viento que siguió a Dorian Gray desde la calle. Apartándola, penetró en una habitación alargada y de techo bajo que daba la impresión de haber sido en otro tiempo una sala de baile de tercera categoría. Sobre las paredes ardían, sibilantes, mecheros de gas, cuya imagen, apagada y deforme, reproducían otros tantos espejos, negros de manchas de moscas. Los reflectores grasientos de estaño ondulado, colocados detrás, los convertían en temblorosos discos de luz. El suelo estaba cubierto de serrín ocre, que, a fuerza de pisarlo, se había transformado en barro, manchado, además, por oscuros redondeles de bebidas derramadas. Algunos malayos, acurrucados junto a una pequeña estufa de carbón de leña, jugaban con fichas de hueso y enseñaban unos dientes muy blancos al hablar. En un rincón, la cabeza escondida entre los brazos, un marinero se había derrumbado sobre una mesa, y junto al bar chillonamente pintado, que ocupaba uno de los laterales de la habitación, dos mujeres ojerosas se burlaban de un anciano que se sacudía las mangas de la chaqueta con expresión de repugnancia. —Cree que le atacan hormigas rojas —rió una de ellas cuando Dorian Gray pasó a su lado. El anciano la miró aterrorizado y empezó a gemir.","A moment later, he heard footsteps in the hallway, and the chain being unhooked. The door opened silently, and he stepped in without saying a word to the short, fat, deformed figure that had flattened itself into a shadow as he passed by. At the end of the hall hung a tattered green curtain, trembling and swaying in the gust of wind that had followed him in from the street. He pulled it aside and stepped into a long, low room that looked as if it had once been a third-rate dance hall. The gas lamps blazed brightly, hissing deafeningly, blurred and distorted in the fly-specked mirrors facing them, arranged in rows around the walls. The tin reflectors behind them, greasy and embossed, cast out trembling discs of light. The floor was covered in ochre-colored sawdust, trampled here and there into mud, stained with dark rings from spilled spirits. A few Malays crouched by a small charcoal stove, playing with bone tiles, revealing white teeth as they chattered. In one corner, with his head buried in his arms, a sailor sprawled across a table, and by the garishly painted bar running along one wall, two haggard women stood teasing an old man who was brushing off his coat with a look of disgust. “He thinks he's got red ants on him,” one of the women laughed, as Dorian walked past. The man looked at her in terror and began to whimper.","After a while, he heard footsteps walking in the corridor and the chain being unhooked. The door opened quietly. Dorian entered without saying a word to the short, crooked shadow that shrank back into the shadows as he passed. The green curtain at the end of the corridor was fluttering and shaking with the strong gust of wind that had followed Dorian inside. Dorian pushed the curtain aside and entered a low-ceilinged, long room that seemed to have once been used as a third-class dance hall. The light from the gas lamps flickering loudly on the walls was hitting the fly-specked mirrors in front of them, dimming and distorting. The oily, corrugated tin reflectors behind the lamps were forming circles of flickering light. The floors were covered with yellow sawdust, trampled and muddied in places, stained black in rings by spilled drinks. A few Malays squatting by a small coal stove were playing with bone chips, their white teeth showing as they chatted. In one corner, a sailor had collapsed onto a table, his head resting on his arms. In front of the dew-painted bar that covered an entire wall, two shabby, skinny women were mocking an old man. The man was shaking the cuffs of his jacket with an expression of disgust on his face. As Dorian passed by, one of the women laughed and said, ""He thinks there are red ants on him."" The poor man looked at her in horror, sighed, and sobbed.","After some time, he heard footsteps in the corridor and then the sliding of a bolt. The door opened silently and Dorian Gray entered without saying a single word to the deformed, chubby creature that pressed itself against the shadowy wall to let him pass. At the end of the hallway hung a tattered green curtain, swaying and trembling from the gust of wind that followed Dorian Gray from the street. Pulling it aside, he entered a long, low-ceilinged room that gave the impression of having once been a third-rate ballroom. On the walls, gas burners hissed and burned, their dim and deformed images reflected in numerous mirrors, blackened with fly specks. The greasy, wavy tin reflectors placed behind them turned them into trembling discs of light. The floor was covered with ochre sawdust, which, from being trodden on, had turned into mud, further stained by dark rings of spilled drinks. Some Malays, crouched by a small charcoal stove, played with bone chips and showed very white teeth as they spoke. In a corner, with his head hidden in his arms, a sailor had collapsed over a table, and next to the garishly painted bar that occupied one side of the room, two haggard women mocked an old man who was shaking the sleeves of his jacket with an expression of disgust. —He thinks he's being attacked by red ants —laughed one of them as Dorian Gray walked past. The old man looked at her terrified and began to moan."
1188,['dorian'],,"At the end of the room there was a little staircase, leading to a darkened chamber. As Dorian hurried up its three rickety steps, the heavy odour of opium met him. He heaved a deep breath, and his nostrils quivered with pleasure. When he entered, a young man with smooth yellow hair, who was bending over a lamp lighting a long thin pipe, looked up at him and nodded in a hesitating manner.","Ở cuối phòng có một cầu thang nhỏ, dẫn lên một căn buồng tối sầm. Lúc Dorian vội vã leo lên ba bậc thang ọp ẹp, mùi thuốc phiện nồng nặc đón cậu. Cậu hít một hơi thật sâu, mũi cậu run rẩy vì sướng. Khi cậu vào rồi, một thanh niên tóc vàng mượt, đang khom lưng trên một cái đèn và châm cái tẩu dài nhỏ, nhìn cậu, gật đầu chào với thái độ do dự.","Odanın dibindeki alçak bir merdiven karanlık bir bölmeye çıkıyordu. Dorian merdivenin sallantılı üç basamağını koşarak çıkarken afyonun ağır kokusu onu karşıladı. Dorian derin derin soludu, burun delikleri hazla titreşiyordu. O içeri girdiği zaman, bir lambanın üzerine eğilmiş elindeki ince uzun çubuğu yakmakta olan düz, sarı saçlı bir genç adam başını kaldırıp ona baktı, sonra, biraz kararsızlıkla selam verdi.","Al fondo de la habitación, una escalerita conducía a una habitación oscura. Mientras Dorian se apresuraba a ascender los tres desvencijados escalones, el denso olor del opio le asaltó. Respiró hondo y las aletas de la nariz se le estremecieron de placer. Al entrar, un joven de lisos cabellos rubios que, inclinado sobre una lámpara, encendía una larga pipa muy fina, miró en su dirección y le saludó, titubeante, con una inclinación de cabeza.","At the end of the room, there was a small staircase leading up to a darkened chamber. As Dorian hurriedly climbed the three creaky steps, the strong smell of opium greeted him. He took a deep breath, his nose trembling with pleasure. When he entered, a young man with sleek blonde hair, bent over a lamp and lighting a small long pipe, looked at him and nodded in greeting with a hesitant attitude.","A low staircase at the back of the room led to a dark compartment. As Dorian ran up the shaky three steps of the staircase, the heavy scent of opium greeted him. Dorian took a deep breath, his nostrils quivering with pleasure. When he entered, a young man with straight, blond hair, who was leaning over a lamp lighting a long, thin pipe in his hand, looked up at him and then greeted him with a bit of hesitation.","At the back of the room, a small staircase led to a dark room. As Dorian hurried to ascend the three rickety steps, the dense smell of opium assaulted him. He took a deep breath, and his nostrils quivered with pleasure. Upon entering, a young man with smooth blond hair, who was leaning over a lamp lighting a long, very thin pipe, looked in his direction and greeted him hesitantly with a nod."
1189,,"['dorian', 'adrian']","“You here, Adrian?” muttered Dorian.","“Cậu đấy hả, Adrian?” Dorian lẩm bẩm.","Dorian, “Buradasın ha, Adrian?” diye söylendi.","—¿Tú aquí, Adrian? —murmuró Dorian.","""Is that you, Adrian?"" Dorian muttered.","Dorian muttered, ""So, you're here, Adrian?""","—You here, Adrian? —murmured Dorian."
1190,,[],"“Where else should I be?” he answered, listlessly. “None of the chaps will speak to me now.”","“Tôi còn ở đâu khác được?” y trả lời, lờ phờ. “Giờ đây chẳng còn thằng cha nào chịu nói chuyện với tôi nữa.”","Öteki durgun bir sesle, “Ya başka nerede olayım?” diye yanıtladı. “Bizim çocukların hiçbiri benimle konuşmuyor ki artık.",—¿Dónde quieres que esté? —respondió el otro apáticamente—. Todos mis amigos me han retirado el saludo.,"""Where else could I be?"" he replied, listlessly. ""Now no one is willing to talk to me anymore.""","The other replied in a calm voice, ""Where else would I be?"" ""None of our children talk to me anymore.""",—Where do you want me to be? —the other responded apathetically—. All my friends have stopped greeting me.
1191,,[],“I thought you had left England.”,“Tôi tưởng cậu đã rời Anh.”,“Ben senin İngiltere’den ayrıldığını sanıyordum.,—Creía que habías dejado Inglaterra.,“I thought you had left England.”,“I thought you had left England.”,—I thought you had left England.
1192,,"['george', 'darlington']","“Darlington is not going to do anything. My brother paid the bill at last. George doesn’t speak to me either.... I don’t care,” he added with a sigh. “As long as one has this stuff, one doesn’t want friends. I think I have had too many friends.”","“Darlington chẳng chịu làm gì cả. Cuối cùng anh tôi trả hóa đơn. George cũng chẳng nói chuyện với tôi… Tôi không quan tâm,” y nói thêm, với tiếng thở dài. “Miễn còn cái món này thì cũng chẳng cần bạn. Tôi nghĩ tôi đã có quá nhiều bạn.”","“Darlington’un hiçbir şey yapacağı yok. Ağabeyim sonunda hesabı ödedi. George da konuşmuyor benimle...” Sonra genç adam bir göğüs geçirerek, “Umurumda değil,” diye ekledi. “Bu insanın elinin altında bulunduktan sonra arkadaşa ne gerek var! Zaten fazla arkadaşım vardı, galiba.",—Darlington no hará nada contra mí. Mi hermano acabó por pagar la deuda. George tampoco me dirige la palabra... Me tiene sin cuidado —añadió con un suspiro—. Mientras esto no falte no se necesitan amigos. Creo que tenía demasiados.,"“Darlington doesn't do anything. In the end, my brother paid the bill. George doesn't talk to me either… I don't care,” he added, with a sigh. “As long as I have this thing, I don't need friends. I think I have too many friends.”","“Darlington is not going to do anything. My brother finally paid the bill. George is not talking to me either...” Then the young man sighed and added, “I don't care,” “Who needs a friend when you have this at your disposal! I had too many friends anyway, I guess.”","—Darlington will do nothing against me. My brother ended up paying the debt. George doesn't speak to me either... I don't care —he added with a sigh—. As long as this is not lacking, friends are not needed. I think I had too many."
1193,,"['adrian singleton', 'dorian', 'dorian gray', 'basil hallward']","Dorian winced and looked round at the grotesque things that lay in such fantastic postures on the ragged mattresses. The twisted limbs, the gaping mouths, the staring lustreless eyes, fascinated him. He knew in what strange heavens they were suffering, and what dull hells were teaching them the secret of some new joy. They were better off than he was. He was prisoned in thought. Memory, like a horrible malady, was eating his soul away. From time to time he seemed to see the eyes of Basil Hallward looking at him. Yet he felt he could not stay. The presence of Adrian Singleton troubled him. He wanted to be where no one would know who he was. He wanted to escape from himself.","Dorian nhăn mặt, nhìn quanh những thứ kỳ cục đang nằm theo những tư thế rất quái dị trên các tấm nệm rách. Những tay chân xoắn vặn, những miệng há to, những mắt mờ xỉn lồ lộ dương lên, thôi miên cậu. Cậu biết họ đang chịu đựng khổ đau ở những thiên đường lạ nào, và những địa ngục xám xịt nào đang dạy họ bí quyết vui vẻ mới mẻ nào đó. Họ đang hơn cậu. Cậu đang bị cầm tù trong tư tưởng. Ký ức, như căn bệnh khủng khiếp, đang ăn dần linh hồn cậu. Đôi lúc dường như cậu thấy đôi mắt Basil Hallward nhìn cậu. Tuy nhiên cậu cảm thấy cậu không thể ở lại. Sự hiện diện của Adrian Singleton làm phiền cậu. Cậu muốn ở đâu mà không ai biết cậu là ai. Cậu cần trốn khỏi chính mình.","Dorian irkilerek yüzünü buruşturdu; çevresine, eski püskü şiltelerin üzerinde, olmayacak biçimlerde serilip yatmış duran biçimsiz şeylere baktı. Çarpılmış bacaklar, açılmış ağızlar, boş bakan fersiz gözler onu büyülüyordu sanki. Onların hangi garip cennetlerde azap çektiklerini, hangi nursuz cehennemlerin yepyeni zevklerinin gizini öğrendiklerini biliyordu. Onların durumu kendisininkinden iyiydi. Kendisi düşüncelerinin zindanı içindeydi çünkü. Anılar, korkunç bir hastalık gibi ruhunu kemirip bitirmekteydi. Durup durup Basil Hallward’ın ona bakan gözlerini görür gibi oluyordu. Gene de burada kalabileceğini sanmıyordu. Adrian Singleton’un varlığı tedirgin ediyordu onu. Kimsenin kendisini tanımayacağı bir yerde olmak istiyordu. Kendi kendisinden kaçmayı istiyordu.","El rostro de Dorian Gray se crispó un instante; luego contempló las grotescas figuras que yacían sobre los mugrientos colchones en extrañas posturas. Los miembros contorsionados, las bocas abiertas, las miradas perdidas y los ojos vidriosos le fascinaban. Sabía en qué extraños paraísos se dedicaban al sufrimiento y qué tristes infiernos les enseñaban el secreto de alguna nueva alegría. Eran más afortunados que él, prisionero de sus pensamientos. La memoria, como una horrible enfermedad, le devoraba el alma. De cuando en cuando le parecía ver los ojos de Basil Hallward que lo miraban. Comprendió, sin embargo, que no podía quedarse allí. La presencia de Adrian Singleton le perturbaba. Quería estar en un lugar donde nadie supiera quién era. Quería huir de sí mismo.","Dorian grimaced, looking around at the bizarre things lying in very strange positions on the torn mattresses. Twisted limbs, wide-open mouths, dull eyes glaring, hypnotizing him. He knew they were enduring suffering in some strange paradises, and some gray hells were teaching them some new secret of joy. They were better off than him. He was imprisoned in thought. Memory, like a terrible disease, was slowly consuming his soul. Sometimes it seemed he saw Basil Hallward's eyes looking at him. However, he felt he could not stay. The presence of Adrian Singleton disturbed him. He wanted to be somewhere where no one knew who he was. He needed to escape from himself.","Dorian winced and grimaced; he looked around at the misshapen things sprawled in impossible positions on the tattered mattresses. Twisted legs, gaping mouths, lifeless eyes staring blankly seemed to mesmerize him. He knew in which strange heavens they suffered, and the secrets of the brand-new pleasures they learned in which lightless hells. Their situation was better than his own. Because he was in the prison of his thoughts. Memories were gnawing at his soul like a terrible disease. He kept seeing the eyes of Basil Hallward looking at him. Yet he didn't think he could stay here. The presence of Adrian Singleton disturbed him. He wanted to be somewhere no one would recognize him. He wanted to escape from himself.","Dorian Gray's face twitched for an instant; then he gazed at the grotesque figures lying on the filthy mattresses in strange postures. The contorted limbs, the open mouths, the lost gazes, and the glassy eyes fascinated him. He knew in what strange paradises they indulged in suffering and what sad hells taught them the secret of some new joy. They were more fortunate than he, a prisoner of his thoughts. Memory, like a horrible disease, devoured his soul. From time to time, it seemed to him that he saw Basil Hallward's eyes looking at him. He understood, however, that he could not stay there. The presence of Adrian Singleton disturbed him. He wanted to be in a place where no one knew who he was. He wanted to flee from himself."
1194,,[],"“I am going on to the other place,” he said after a pause.","“Tôi sẽ đi chỗ khác,” cậu nói, sau một lúc ngập ngừng.","Bir duralamadan sonra, “Ben öbür yere gidiyorum,” dedi.","—Me voy al otro sitio —dijo, después de una pausa.","""I will go somewhere else,"" he said, after a moment of hesitation.","After a pause, he said, ""I am going to the other place.""","—I'm going to the other place —he said, after a pause."
1195,,[],“On the wharf?”,“Qua bến tàu à?”,“Rıhtımdakine mi?,—¿En el muelle?,“Crossing the dock?”,"""The one on the dock?""",—At the dock?
1196,,[],“Yes.”,“Ừ.”,“Evet.,—Sí.,"""Yes.""",“Yes.”,—Yes.
1197,,[],“That mad-cat is sure to be there. They won’t have her in this place now.”,“Con mèo điên ấy chắc chắn sẽ ở đó. Bây giờ họ không cho nó vào chỗ này nữa.”,“O kuduz kedi kesin oradadır. Buraya sokmuyorlar artık.,—Esa gata loca estará allí con toda seguridad. Aquí ya no la admiten.,“That crazy cat will definitely be there. Now they don't let it in this place anymore.”,“That rabid cat is definitely there. They don't let it in here anymore.”,—That crazy cat will definitely be there. They don't let her in here anymore.
1198,,['dorian'],"Dorian shrugged his shoulders. “I am sick of women who love one. Women who hate one are much more interesting. Besides, the stuff is better.”","Dorian nhún vai. “Tôi phát ốm với những cô đang yêu ai đó rồi. Các cô đang ghét ai đó chính ra lại thú vị hơn nhiều. Vả lại, món ấy cũng hay hơn.”",Dorian omuz silkti. “Bana âşık olan kadınlardan bıktım. İnsana diş bileyen kadınlar daha ilginç oluyor. Hem zaten oranın malı daha iyi.,"Dorian se encogió de hombros. —Estoy harto de mujeres que me quieren. Las mujeres que odian son mucho más interesantes. Además, la mercancía es allí mejor.","Dorian shrugged. “I’m sick of those girls who are in love with someone. Girls who hate someone are actually much more interesting. Besides, that’s also more fun.”","Dorian shrugged his shoulders. “I'm tired of women who fall in love with me. Women who bear a grudge are more interesting. Besides, the goods there are better.”","Dorian shrugged. —I am fed up with women who love me. Women who hate are much more interesting. Besides, the merchandise is better there."
1199,,[],“Much the same.”,“Như nhau cả.,“Al birini vur ötekine.,—Más o menos la misma cosa.,“The same.”,"""Hit one with the other.""",—More or less the same thing.
1200,,[],“I like it better. Come and have something to drink. I must have something.”,“Tôi thích nó hơn. Đi uống gì đi. Tôi phải uống gì đó.”,“Oradaki benim daha çok hoşuma gidiyor. Gel de bir şeyler iç. Ben içmek ihtiyacındayım.,—Yo la prefiero. Ven a beber algo. Necesito una copa.,“I like it more.” “Let's go get a drink.” “I need to drink something.”,"""I like the one over there more."" ""Come and have a drink."" ""I need to drink.""""",—I prefer her. Come have a drink. I need a drink.
1201,,[],"“I don’t want anything,” murmured the young man.","“Tôi chẳng muốn gì,” thanh niên lẩm bẩm. “Kệ đi.”","Genç adam, “Ben bir şey istemiyorum,” diye söylendi.",—No quiero nada —murmuró el joven.,"“I don't want anything,” the young man muttered.","The young man muttered, ""I don't want anything.""",—I don't want anything —murmured the young man.
