line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
556,"['miss darcy', 'darcy']",,“What sort of a girl is Miss Darcy?”,- Còn cô Darcy là người như thế nào?,"""Miss Darcy nasıl bir kız?",––¿Qué clase de muchacha es la señorita Darcy?,- And what kind of person is Miss Darcy?,"""What kind of girl is Miss Darcy?""""",––What kind of girl is Miss Darcy?
557,"['darcy', 'darc', 'wickham']",,"He shook his head. “I wish I could call her amiable. It gives me pain to speak ill of a Darcy; but she is too much like her brother,—very, very proud. As a child, she was affectionate and pleasing, and extremely fond of me; and I have devoted hours and hours to her amusement. But she is nothing to me now. She is a handsome girl, about fifteen or sixteen, and, I understand, highly accomplished. Since her father’s death her home has been London, where a lady lives with her, and superintends her education.”","Anh lắc đầu: -Giá như tôi nói được cô ấy là dễ thương. Tôi thấy buồn khi nói không tốt về một thành viên trong gia tộc Darcy. Nhưng cô ấy cũng giống như người anh, kiêu hãnh, rất kiêu hãnh. Khi còn nhỏ cô ấy có tình cảm và dễ chịu, và rất yêu mến tôi; riêng tôi bỏ rất nhiều thời giờ để chơi đùa cùng cô. Nhưng bây giờ, với cô tôi không là gì cả. Cô là một người con gái xinh xắn, khoảng mười lăm hay mười sáu, theo tôi được biết có khá nhiều tài năng. Từ khi cha cô ấy mất đi cô sống tại London, có một bà sống với cô và làm trợ giáo cho cô.","Başını salladı. –""Keşke ona sevimli diyebilseydim. Bir Darcy'den kötü bahsetmek bana acı veriyor. Ama o da aynı abisi, –çok, çok gururlu. Çocukken cana yakındı, tatlıydı, bana da çok düşkündü; onu eğlendirmek için saatler harcamışımdır. Ama artık benim için bir şey ifade etmiyor. Güzel bir kız, onbeş onaltı yaşında, ve anladığıma göre hayli hünerli. Babasının ölümünden beri evi Londra oldu, bir hanım onunla kalıyor, eğitimini yürütüyor.","Wickham hizo un gesto con la cabeza. ––Quisiera poder decir que es encantadora. Me da pena hablar mal de un Darcy. Pero ahora se parece demasiado a su hermano, es muy orgullosa. De niña, era muy cariñosa y complaciente y me tenía un gran afecto. ¡Las horas que he pasado entreteniéndola! Pero ahora me es indiferente. Es una hermosa muchacha de quince o dieciséis años, creo que muy bien educada. Desde la muerte de su padre vive en Londres con una institutriz.","He shook his head: -I wish I could say she was charming. I feel sad speaking ill of a member of the Darcy family. But she is just like her brother, proud, very proud. When she was a child, she was affectionate and pleasant, and she was very fond of me; I spent a lot of time playing with her. But now, to her, I am nothing. She is a pretty girl, about fifteen or sixteen, and as far as I know, she has quite a few talents. Since her father passed away, she has been living in London, with a lady who stays with her and acts as her governess.","He nodded his head. –""I wish I could call her cute. It pains me to speak ill of a Darcy. But she is just like her brother, –very, very proud. As a child, she was friendly, sweet, and very fond of me; I spent hours entertaining her. But now she means nothing to me. A beautiful girl, fifteen or sixteen years old, and from what I understand, quite talented. Since her father's death, her home has been in London, where a lady stays with her and oversees her education.""","Wickham nodded. ––I wish I could say she is charming. It pains me to speak ill of a Darcy. But now she resembles her brother too much, she is very proud. As a child, she was very affectionate and accommodating and had great affection for me. Oh, the hours I have spent entertaining her! But now she is indifferent to me. She is a beautiful girl of fifteen or sixteen years, I believe very well-educated. Since her father's death, she has been living in London with a governess."
561,"['darcy', 'mr darcy']",,"“He is a sweet-tempered, amiable, charming man. He cannot know what Mr. Darcy is.”","- Anh ấy là một thanh niên có tính tình hiền dịu, dễ thương, lôi cuốn. Anh ấy không thể hiểu con người của Darcy là như thế nào.","""Tatlı, sevimli, kibar bir adamdır. Mr Darcy'yi tanıyamamış olmalı.","––Es un hombre encantador, amable, de carácter dulce. No debe saber cómo es en realidad el señor Darcy.","- He is a young man with a gentle, charming, and captivating personality. He cannot understand what kind of person Darcy is.","""He is a sweet, charming, polite man. She must not have recognized Mr. Darcy.""","––He is a charming man, kind, with a sweet disposition. You must not know what Mr. Darcy is really like."
562,"['darcy', 'mr darcy']",,"“Probably not; but Mr. Darcy can please where he chooses. He does not want abilities. He can be a conversible companion if he thinks it worth his while. Among those who are at all his equals in consequence, he is a very different man from what he is to the less prosperous. His pride never deserts him; but with the rich he is liberal-minded, just, sincere, rational, honourable, and, perhaps, agreeable,—allowing something for fortune and figure.”","- Có thể là như vậy, nhưng anh Darcy có thể làm người khác vui lòng khi anh muốn. Anh ấy không có nhiều khả năng. Anh ấy có thể là người bạn đồng hành để giao du nếu anh nghĩ việc này có lợi cho anh. Trong số những người cùng địa vị với anh ấy, anh trở nên con người hoàn toàn khác hẳn khi anh chơi với người thấp kém hơn. Anh ấy luôn có kiêu hãnh, nhưng với người giàu có anh có tư tưởng phóng khoáng, công bằng, chân thật, đúng lý, ngay thắng, có lẽ dễ chịu – đấy là cộng thêm một phần về sự sản và ngoại hình.","""Muhtemelen; ama Mr Darcy canı isteyince hoş biri olabilir. Yeteneksiz değildir. Vakit harcamaya değdiğini düşünürse hoşsohbet kesilir. Servetleri onunkine eşit olanlar arasında yoksullar arasında olduğundan çok daha farklı biridir. Gururu onu asla terketmez: ama zenginlerle beraberken liberal düşünceli, adil, samimi, aklı başında, dürüst ve belki sevimlidir, –tabii servetin ve mevkinin hakkını vermek lazım.","––Probablemente no; pero el señor Darcy sabe cómo agradar cuando le apetece. No necesita esforzarse. Puede ser una compañía de amena conversación si cree que le merece la pena. Entre la gente de su posición es muy distinto de como es con los inferiores. El orgullo no le abandona nunca, pero con los ricos adopta una mentalidad liberal, es justo, sincero, razonable, honrado y hasta quizá agradable, debido en parte a su fortuna y a su buena presencia.","- It may be so, but Mr. Darcy can please others when he wants to. He is not very likely to. He can be a companion to socialize with if he thinks it benefits him. Among those of his own status, he becomes a completely different person compared to when he associates with those of lower status. He is always proud, but with the wealthy, he has a liberal, fair, honest, just, straightforward, and perhaps pleasant demeanor – this is in addition to his wealth and appearance.","""Probably; but Mr. Darcy can be pleasant when he chooses to be. He is not without talent. If he thinks it worth his time, he can be quite engaging. Among those whose fortunes are equal to his own, he is a very different person than he is among the poor. His pride never leaves him: but when he is with the wealthy, he is liberal-minded, fair, sincere, sensible, honest, and perhaps even charming – of course, one must give credit where credit is due.""","––Probably not; but Mr. Darcy knows how to please when he feels like it. He doesn't need to make an effort. He can be a pleasant conversationalist if he thinks it's worth his while. Among people of his own rank, he is very different from how he is with those of lower status. Pride never leaves him, but with the wealthy, he adopts a liberal mindset; he is fair, sincere, reasonable, honorable, and perhaps even pleasant, partly due to his fortune and good looks."
564,"['catherine de bourgh', 'lady catherine de bourgh', 'catherine bourg']",,"“I know very well, madam,” said he, “that when persons sit down to a card table they must take their chance of these things,—and happily I am not in such circumstances as to make five shillings any object. There are, undoubtedly, many who could not say the same; but, thanks to Lady Catherine de Bourgh, I am removed far beyond the necessity of regarding little matters.”","- Thưa bà, tôi biết rất rõ rằng khi người ta ngồi xuống bên một cỗ bài, họ phải chịu rủi ro với những thứ này, và tôi may mắn không ở trong những hoàn cảnh phải cân đo đong đếm từng xu. Chắc chắn có nhiều người không đồng ý, nhưng nhờ có Phu nhân Catherine Bourgh, tôi không phải bận tâm đến những chuyện nhỏ nhặt.","""Şunu gayet iyi bilirim, madam,"" dedi, ""insanlar kumar masasına oturunca şanslarını denerler, –çok şükür beş şilini bahis mevzuu edecek durumda değilim. Kuşkusuz aynı şeyi söyleyemeyecek çok kişi vardır, ama Lady Catherine de Bourgh sayesinde küçük meselelerin üstünde durmam gerekmiyor.","––Sé muy bien, señora ––le dijo––, que cuando uno se sienta a una mesa de juego ha de someterse al azar, y afortunadamente no estoy en circunstancias de tener que preocuparme por cinco chelines. Indudablemente habrá muchos que no puedan decir lo mismo, pero gracias a lady Catherine de Bourgh estoy lejos de tener que dar importancia a tales pequeñeces.","- Madam, I am well aware that when one sits down at a card table, they must accept the risks involved, and I am fortunate not to be in circumstances where I have to count every penny. Surely, many would disagree, but thanks to Lady Catherine de Bourgh, I do not have to worry about such trivial matters.","""I know this very well, madam,"" he said, ""when people sit at the gambling table, they try their luck – thankfully, I am not in a position to bet five shillings. Undoubtedly, there are many who cannot say the same, but thanks to Lady Catherine de Bourgh, I do not need to concern myself with such small matters.""","––I know very well, madam ––he said––, that when one sits at a gaming table, one must submit to chance, and fortunately I am not in circumstances to have to worry about five shillings. Undoubtedly there are many who cannot say the same, but thanks to Lady Catherine de Bourgh, I am far from having to give importance to such trifles."
568,"['catherin', 'lady catherine']",,"“No, indeed, I did not. I knew nothing at all of Lady Catherine’s connections. I never heard of her existence till the day before yesterday.”",- Thật ra tôi không biết. Tôi không biết tí gì về những mối quan hệ của phu nhân Catherine. Tôi chỉ mới nghe nói đến bà ngày hôm kia.,"""Hayır, gerçekten bilmiyordum. –Lady Catherine'in akrabaları hakkında hiçbir bilgim yok. Önceki güne kadar varlığından bile habersizdim.","––No, ni idea; no sabía nada de la familia de lady Catherine. No tenía noción de su existencia hasta hace dos días.","- Actually, I don't know. I don't know anything about Mrs. Catherine's relationships. I only heard about her the day before yesterday.","""No, I truly didn't know. –I have no knowledge about Lady Catherine's relatives. Until the day before, I was unaware of their existence.""","––No, no idea; I didn't know anything about Lady Catherine's family. I had no notion of her existence until two days ago."
572,"['wickham––', 'wickham']",,"“I believe her to be both in a great degree,” replied Wickham; “I have not seen her for many years; but I very well remember that I never liked her, and that her manners were dictatorial and insolent. She has the reputation of being remarkably sensible and clever; but I rather believe she derives part of her abilities from her rank and fortune, part from her authoritative manner, and the rest from the pride of her nephew, who chooses that everyone connected with him should have an understanding of the first class.”","Wickham trả lời: - Tôi tin bà có cả hai khuyết điểm theo mức độ trầm trọng. Trong nhiều năm tôi không gặp bà, nhưng tôi vẫn nhớ rất rõ rằng tôi không bao giờ mến bà, tôi còn nhớ thái độ độc đoán và xấc xược của bà. Bà có tiếng là biết điều và khôn khéo, nhưng tôi tin năng lực của bà một phần là do địa vị và gia sản của bà, một phần từ cung cách uy quyền, còn lại là do lòng kiêu hãnh của người cháu trai, người luôn muốn những ai có quan hệ với anh ấy phải có óc hiểu biết của giới thượng lưu.","""Alabildiğine öyle,"" diye cevapladı Wickham; ""onu yıllardır görmedim, ama ondan hiç hoşlanmadığımı hatırlıyorum; davranışları diktatörce ve küçümseyiciydi. Çok akıllı ve zeki olmakla ünlüydü; ama yeteneklerini kısmen mevkiinden ve servetinden, kısmen de otoriter tavrından, geri kalanını da yeğeninin gururundan aldığını düşünüyorum; yeğeni onun akrabası olan herkesin birinci sınıf bir akla sahip olduğuna inanır.","––Creo que es ambas cosas, y en alto grado ––respondió Wickham––. Hace muchos años que no la veo, pero recuerdo que nunca me gustó y que sus modales eran autoritarios e insolentes. Tiene fama de ser juiciosa e inteligente; pero me da la sensación de que parte de sus cualidades se derivan de su rango y su fortuna; otra parte, de su despotismo, y el resto, del orgullo de su sobrino que cree que todo el que esté relacionado con él tiene que poseer una inteligencia superior.","Wickham replied: - I believe she possesses both flaws to a severe degree. For many years I did not see her, but I still remember very clearly that I never liked her; I also remember her domineering and arrogant attitude. She had a reputation for being reasonable and shrewd, but I believe her abilities were partly due to her status and wealth, partly from her authoritative manner, and the rest from the pride of her nephew, who always wanted those associated with him to have the discernment of the upper class.","""Absolutely so,"" replied Wickham; ""I haven't seen him for years, but I remember that I never liked him; his manner was dictatorial and condescending. He was famous for being very intelligent and clever; but I think he derived his abilities partly from his position and wealth, partly from his authoritative demeanor, and the rest from his nephew's pride; his nephew believes that everyone related to him possesses a first-rate intellect.""","––I believe it is both, and to a high degree ––Wickham replied––. I haven't seen her for many years, but I remember that I never liked her and that her manners were authoritarian and insolent. She has a reputation for being judicious and intelligent; but I get the feeling that part of her qualities derive from her rank and fortune; another part, from her despotism, and the rest, from the pride of her nephew who believes that everyone related to him must possess superior intelligence."
577,['jane'],,"“Very true, indeed; and now, my dear Jane, what have you got to say in behalf of the interested people who have probably been concerned in the business? Do clear them, too, or we shall be obliged to think ill of somebody.”","- Thật ra là đúng như vậy. Bây giờ, chị Jane, chị có thể nói gì thay cho những người liên hệ có thể quan tâm đến vụ việc? Nên cho rằng cả hai đều không đáng trách, nếu không ta phải nghĩ xấu về một người nào đấy.","""Çok doğru valla; –şimdi sevgili Jane, meseleye karışmış olabilecek ilgili kişiler adına ne söyleyebilirsin? –Onları da temize çıkaralım, yoksa birini harcamamız gerekecek.","––Tienes mucha razón; y dime, mi querida Jane: ¿Qué tienes que decir en favor de esa gente interesada que probablemente tuvo que ver en el asunto? Defiéndelos también, si no nos veremos obligadas a hablar mal de alguien.","- Actually, that's true. Now, Jane, what can you say on behalf of those who might be concerned about the matter? We should consider that neither is to blame, otherwise we would have to think badly of someone.","""Very true indeed; –now dear Jane, what can you say on behalf of the concerned individuals who might have been involved in the matter? –Let's clear them too, otherwise we will have to sacrifice someone.""","––You are very right; and tell me, my dear Jane: What do you have to say in favor of those interested people who probably had something to do with the matter? Defend them too, otherwise we will be forced to speak ill of someone."
605,['elizabeth'],,"“Both,” replied Elizabeth archly; “for I have always seen a great similarity in the turn of our minds. We are each of an unsocial, taciturn disposition, unwilling to speak, unless we expect to say something that will amaze the whole room, and be handed down to posterity with all the éclat of a proverb.”","Elizabeth trả lời tinh quái: - Cả hai, vì tôi đã nhận ra có sự tương đồng trong việc xoay chuyển ý nghĩ của cả hai. Cả hai chúng ta đều có tính khí khó hòa đồng, lầm lì, không muốn mở miệng, ngoại trừ khi ta muốn nói cái gì đấy làm ngạc nhiên cả phòng, được lưu truyền cho đời sau với mọi vinh quang của một câu châm ngôn.","""İkisi de,"" diye cevap verdi Elizabeth, hınzırca; ""düşünme şekillerimiz arasında her zaman büyük bir benzerlik görmüşümdür. İkimiz de asosyal, inatçı yapıdayız, konuşmayı sevmiyoruz, tabii eğer bütün odayı büyüleyecek, atasözü ihtişamıyla gelecek nesillere aktarılacak bir şey söylemeyi ummuyorsak.","––Por los dos ––replicó Elizabeth con coquetería––, pues he encontrado un gran parecido en nuestra forma de ser. Los dos somos insociables, taciturnos y enemigos de hablar, a menos que esperemos decir algo que deslumbre a todos los presentes y pase a la posteridad con todo el brillo de un proverbio.","Elizabeth replied mischievously: - Both, because I realized there is a similarity in the way both of us shift our thoughts. Both of us have a difficult temperament, sullen, unwilling to speak, except when we want to say something that surprises the whole room, to be passed down to future generations with all the glory of a proverb.","""Both,"" answered Elizabeth mischievously; ""I have always seen a great similarity in our ways of thinking. We are both unsociable, stubborn, we do not like to talk, unless we hope to say something that will enchant the whole room and be passed down to future generations with proverbial grandeur.""","––For both ––replied Elizabeth coquettishly––, for I have found a great similarity in our ways of being. We are both unsociable, taciturn, and averse to speaking unless we expect to say something that will dazzle everyone present and go down in history with all the brilliance of a proverb."
611,['elizabeth'],,"“He has been so unlucky as to lose your friendship,” replied Elizabeth, with emphasis, “and in a manner which he is likely to suffer from all his life.”",Elizabeth trả lời: - Anh ấy đã vô phúc vì mất tình bạn với anh. Cô nhấn mạnh thêm: - Và theo cách mà anh ấy có thể bị khổ suốt đời.,"""Sizin arkadaşlığınızı kaybetmesi büyük şanssızlık olmuş,"" diye cevapladı Elizabeth, üstüne basa basa, ""hem de hayat boyu acısını çekecek şekilde.","––Él ha tenido la desgracia de perder su amistad ––dijo Elizabeth enfáticamente––, de tal forma que sufrirá por ello toda su vida.",Elizabeth replied: - He was unfortunate because he lost his friendship with you. She emphasized further: - And in the way that he might suffer for a lifetime.,"""Losing your friendship has been a great misfortune,"" replied Elizabeth emphatically, ""and he will suffer from it for the rest of his life.""","––He has had the misfortune of losing his friendship ––said Elizabeth emphatically––, in such a way that he will suffer for it all his life."
617,"['ngài william', 'william', 'sir william']",,“Sir William’s interruption has made me forget what we were talking of.”,- Ngài William gián đoạn khiến tôi quên mất chúng ta đang nói về việc gì.,"Yine de çabuk toparlandı ve eşine dönüp şöyle dedi, ""Sir William araya girince neden bahsettiğimizi unuttum.",––La interrupción de sir William me ha hecho olvidar de qué estábamos hablando.,"- Sir William interrupted, making me forget what we were talking about.","Nevertheless, he quickly composed himself and turned to his companion, saying, ""When Sir William interrupted, I forgot what we were talking about.""",––Sir William's interruption has made me forget what we were talking about.
618,"['ngài william', 'william', 'sir william']",,"“I do not think we were speaking at all. Sir William could not have interrupted any two people in the room who had less to say for themselves. We have tried two or three subjects already without success, and what we are to talk of next I cannot imagine.”","- Tôi không nghĩ chúng ta đang nói chuyện gì cả. Ngài William không thể gián đoạn hai người nào trong phòng này khi họ không có gì để nói với nhau. Chúng ta đã thử hai hay ba đề tài mà không thành công, nên tôi không thể nghĩ ra kết tiếp chúng ta sẽ nói về chuyện gì.","""Konuştuğumuzu sanmıyorum. Sir William araya girmek için daha az konuşan iki kişi bulamazdı. Zaten iki üç konu denedik, olmadı; şimdi neden bahsedeceğiz, bilmiyorum.",––Creo que no estábamos hablando. Sir William no podría haber interrumpido a otra pareja en todo el salón que tuviesen menos que decirse el uno al otro. Ya hemos probado con dos o tres temas sin éxito. No tengo ni idea de qué podemos hablar ahora.,"- I don't think we are talking about anything at all. Sir William cannot interrupt two people in this room when they have nothing to say to each other. We have tried two or three topics without success, so I cannot think of what we will talk about next.","""I don't think we talked. Sir William couldn't have found two people who speak less to interrupt. We already tried two or three topics, it didn't work; I don't know what we will talk about now.""",––I don't think we were talking. Sir William could not have interrupted another couple in the entire room who had less to say to each other. We have already tried two or three topics without success. I have no idea what we can talk about now.
645,"['darcy', 'darc', 'mr darcy']",,“This account then is what he has received from Mr. Darcy. I am perfectly satisfied. But what does he say of the living?”,"- Như thế, điều anh biết được là qua anh Darcy. Em hoàn toàn thỏa mãn. Nhưng anh nói gì về khoản thu nhập giáo hội?","""O zaman bildikleri Mr Darcy'den öğrendiği şeyler. Gayet tatmin oldum. Peki kilise hakkında ne diyor?",––De modo que lo que sabe es lo que el señor Darcy le ha contado. Estoy satisfecha. ¿Y qué dice de la rectoría?,"- So, what you know is through Mr. Darcy. I am completely satisfied. But what did he say about the church income?","""Then the things they know are what Mr. Darcy taught them. I am quite satisfied. So what does he say about the church?""",––So what you know is what Mr. Darcy has told you. I am satisfied. And what does he say about the rectory?
650,"['darcy', 'mr darcy']",,“You are not going to introduce yourself to Mr. Darcy?”,- Anh không định tự giới thiệu với anh Darcy đấy chứ?,"""Kendinizi Mr Darcy'ye tanıtmayacaksınız!",––¿No se irá a presentar usted mismo al señor Darcy?,"- You don't intend to introduce yourself to Mr. Darcy, do you?","""You will not introduce yourself to Mr. Darcy!""""",––Aren't you going to introduce yourself to Mr. Darcy?
657,"['anh darcy', 'señor darcy', 'darcy', 'mr darcy']",,"“What is Mr. Darcy to me, pray, that I should be afraid of him? I am sure we owe him no such particular civility as to be obliged to say nothing he may not like to hear.”",- Anh Darcy là cái gì đối với mẹ khiến mẹ phải sợ anh ta? Mẹ biết chắc rằng mẹ không cần phải giữ phép lịch sự với anh ta đến nỗi không dám nói điều anh ta có thể không thích nghe.,"""Mr Darcy'den bana ne, Allah aşkına, niye korkayım ondan? Eminim ona karşı duymaktan hazzetmeyeceği şeyler söylememek gibi bir nezaket borcumuz yok.","––¿Qué significa el señor Darcy para mí? Dime, ¿por qué habría de tenerle miedo? No le debemos ninguna atención especial como para sentirnos obligadas a no decir nada que pueda molestarle.",- What is Mr. Darcy to you that makes you afraid of him? You know very well that you don't need to be so polite to him that you dare not say something he might not like to hear.,"""What do I care about Mr. Darcy, for heaven's sake, why should I be afraid of him? I'm sure we don't owe him the courtesy of not saying things he wouldn't like to hear.""","––What does Mr. Darcy mean to me? Tell me, why should I be afraid of him? We don't owe him any special attention to feel obliged not to say anything that might upset him."
675,"['señor collins', 'collins', 'mr collins']",,"“Dear ma’am, do not go. I beg you will not go. Mr. Collins must excuse me. He can have nothing to say to me that anybody need not hear. I am going away myself.”","- Mẹ à, đừng đi. Con xin mẹ đừng đi. Xin anh Collins thứ lỗi. Anh ấy không có gì để nói với con mà người khác không cần nghe. Con cũng sắp đi đây.","""Anne, gitme. Yalvarırım gitme. Mr Collins beni mazur görmeli. Bana kimsenin işitmemesi gereken bir şey söyleyecek olamaz. Ben kendim gidiyorum.","––Mamá, querida, no te vayas. Te lo ruego, no te vayas. El señor Collins me disculpará; pero no tiene nada que decirme que no pueda oír todo el mundo. Soy yo la que me voy.","- Mom, please don't go. I beg you, don't go. Please forgive me, Mr. Collins. He has nothing to say to me that others don't need to hear. I'm about to leave as well.","""Mother, don't go. I beg you, don't go. Mr. Collins must excuse me. He cannot have anything to say to me that no one else should hear. I am going myself.""","––Mom, dear, don't go. I beg you, don't go. Mr. Collins will excuse me; but he has nothing to say to me that everyone can't hear. It's me who is leaving."
678,"['elizabeth', 'cô elizabeth']",,"“Believe me, my dear Miss Elizabeth, that your modesty, so far from doing you any disservice, rather adds to your other perfections. You would have been less amiable in my eyes had there not been this little unwillingness; but allow me to assure you that I have your respected mother’s permission for this address. You can hardly doubt the purport of my discourse, however your natural delicacy may lead you to dissemble; my attentions have been too marked to be mistaken. Almost as soon as I entered the house I singled you out as the companion of my future life. But before I am run away with by my feelings on this subject, perhaps it will be advisable for me to state my reasons for marrying—and, moreover, for coming into Hertfordshire with the design of selecting a wife, as I certainly did.”","- Cô Elizabeth thân thương, xin cô hãy tin rằng đức tính khiêm tốn của cô cho đến giờ không làm xấu gì cho cô cả, mà trái lại nó bổ sung những vẻ toàn vẹn của cô. Dưới mắt tôi, cô có thể kém dễ thương nếu cô đã không tỏ ra ngượng ngùng như thế, nhưng tôi xin nói cho cô an tâm rằng bà mẹ đáng kính của cô đã cho phép tôi tiếp chuyện với cô như thế này. Hẳn cô không hồ nghi gì về ý định của tôi, tuy tính tế nhị bẩm sinh của cô có thể khiến cô phải lờ đi; những ý tình của tôi đã quá rõ nên không thể nhầm lẫn được. Ngay sau khi tôi bước vào ngôi nhà này, tôi đã chọn cô là người đồng hành trong cuộc đời tương lai của tôi. Nhưng trước khi tôi đi xa khỏi chủ đề do những cảm xúc của tôi trong việc này, có lẽ tôi nên nêu những lý do về hôn nhân khi tôi đến Hertfordshire với ý định tìm một người vợ, vì đúng là tôi có ý định này.","""İnanın bana, sevgili Elizabeth, mütevaziliğiniz size zarar vermenin aksine mükemmelliğinize mükemmellik katıyor. Bu küçük isteksizlik olmasa gözlerimde daha az hayranlık verici olurdunuz; ama sizi temin etmeme izin verin, bu konuşma için muhterem validenizin iznini aldım. Sözlerimin amacından kuşku duyamazsınız, ama doğal narinliğiniz aklınızın karışmasına yol açabilir; gösterdiğim ilgi görmezden gelinmeyecek kadar belirgindi. Daha eve girer girmez sizi gelecekteki hayat arkadaşım olarak seçtim. Ama konuyla ilgili duygularım aklımı başımdan almadan önce evlenme nedenlerimi belirtmem yerinde olabilir –hatta bir eş seçme niyetiyle Hertfordshire'e geliş nedenimi.","––Créame, mi querida señorita Elizabeth, que su modestia, en vez de perjudicarla, viene a sumarse a sus otras perfecciones. Me habría parecido usted menos adorable si no hubiese mostrado esa pequeña resistencia. Pero permítame asegurarle que su madre me ha dado licencia para esta entrevista. Ya debe saber cuál es el objeto de mi discurso; aunque su natural delicadeza la lleve a disimularlo; mis intenciones han quedado demasiado patentes para que puedan inducir a error. Casi en el momento en que pisé esta casa, la elegí a usted para futura compañera de mi vida. Pero antes de expresar mis sentimientos, quizá sea aconsejable que exponga las razones que tengo para casarme, y por qué vine a Hertfordshire con la idea de buscar una esposa precisamente aquí.","- Dear Miss Elizabeth, please believe that your humility so far has not harmed you at all; on the contrary, it complements your perfections. In my eyes, you might be less charming if you had not shown such modesty, but I assure you that your esteemed mother has permitted me to converse with you in this manner. Surely you do not doubt my intentions, although your innate delicacy might make you ignore them; my feelings are too clear to be mistaken. From the moment I entered this house, I chose you as my companion for my future life. But before I stray too far from the subject due to my emotions in this matter, perhaps I should state the reasons for marriage when I came to Hertfordshire with the intention of finding a wife, for indeed I had this intention.","""Believe me, dear Elizabeth, your modesty, far from doing you any disservice, adds perfection to your perfection. If it were not for this little unwillingness, you would appear less admirable in my eyes; but allow me to assure you, I have obtained your venerable mother's permission for this conversation. You cannot doubt the purpose of my words, but your natural delicacy may cause your mind to be confused; the interest I have shown was too evident to be disregarded. As soon as I entered the house, I chose you as my future life partner. But before my feelings on the subject take over my senses, it might be appropriate to state my reasons for marriage – indeed, the reason for my coming to Hertfordshire with the intention of choosing a wife.""","––Believe me, my dear Miss Elizabeth, that your modesty, instead of harming you, adds to your other perfections. I would have found you less adorable if you had not shown that little resistance. But allow me to assure you that your mother has given me permission for this interview. You must already know the object of my discourse; although your natural delicacy leads you to conceal it; my intentions have been too evident to be mistaken. Almost from the moment I set foot in this house, I chose you as the future companion of my life. But before expressing my feelings, it might be advisable to explain the reasons I have for marrying, and why I came to Hertfordshire with the idea of finding a wife precisely here."
683,"['collins', 'mr collins']",,"“I am not now to learn,” replied Mr. Collins, with a formal wave of the hand, “that it is usual with young ladies to reject the addresses of the man whom they secretly mean to accept, when he first applies for their favour; and that sometimes the refusal is repeated a second or even a third time. I am, therefore, by no means discouraged by what you have just said, and shall hope to lead you to the altar ere long.”","Anh Collins trả lời, với điệu bộ khoát tay trịnh trọng: - Cho đến giờ tôi vẫn biết rằng, khi được một người thanh niên cầu hôn lần đầu, các cô thiếu nữ thường khước từ trong khi thâm tâm họ có ý chấp thuận, và rằng họ có thể khước từ hai hoặc ngay cả ba lần. Vì thế, tôi không hề nản lòng vì lời cô vừa nói, mà còn hy vọng sẽ sớm được thành hôn với cô.","""Hemen öğrenmek istemiyorum,"" diye cevap verdi Mr Collins, elini resmi bir biçimde sallayarak, ""genç hanımların, içlerinden kabul ettikleri bir adamın teklifini ilk başta reddetmeleri normaldir; bazen ikinci, hatta üçüncü seferinde bile red cevabı gelebilir. O yüzden sözleriniz asla cesaretimi kırmıyor; sizi çok geçmeden rahibin huzuruna çıkaracağımı umuyorum.","––Sé de sobra ––replicó Collins con un grave gesto de su mano–– que entre las jóvenes es muy corriente rechazar las proposiciones del hombre a quien, en el fondo, piensan aceptar, cuando pide su preferencia por primera vez, y que la negativa se repite una segunda o incluso una tercera vez. Por esto no me descorazona en absoluto lo que acaba de decirme, y espero llevarla al altar dentro de poco.","Mr. Collins replied, with a ceremonious wave of his hand: - Until now, I have always known that when a young man proposes for the first time, young women often refuse while inwardly they are inclined to accept, and that they may refuse two or even three times. Therefore, I was not discouraged by what you just said, but rather hopeful that I would soon be married to you.","""I do not wish to learn immediately,"" Mr. Collins replied, waving his hand formally, ""it is normal for young ladies to reject the proposal of a man they intend to accept at first; sometimes a second, or even a third refusal may occur. Therefore, your words never discourage me; I hope to soon lead you to the altar.""""","––I know full well ––replied Collins with a grave gesture of his hand–– that among young women it is very common to reject the proposals of the man whom, deep down, they intend to accept, when he asks for their preference for the first time, and that the refusal is repeated a second or even a third time. For this reason, what you have just told me does not discourage me at all, and I hope to lead you to the altar soon."
