Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['eden'],"[MASK]’s eyes widened and she put on her calming doctor’s voice, the one she used on fussy children. “Let’s see…why don’t we call room service and see if they can get this sorted for you?”","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins""","this on and “Let’s widened if see…why one eyes for don’t calming voice, get [MASK]’s she room service used sorted you?” they children. the her and see fussy can doctor’s on we she put call","Based on the passage, I'm going to take a guess that the book is ""The Shining"" by Stephen King.

Here's my reasoning:

* The mention of a ""calming voice"" and ""room service"" suggests a hotel or resort setting, which is a key part of the plot in ""The Shining"".
* The mention of children and a doctor's visit suggests a family dynamic, which is also present in the book.
* The tone of the passage seems to be somewhat ominous"
['eden'],"“I’m fine, thanks,” [MASK] replied as something began to dawn on her. Since arriving on the Big Island, she had on two separate occasions now been mistaken for being, to put it bluntly, a hotel maid. Was it a coincidence that in each instance, it had been a particular type of woman who had made the assumption about her? Until this trip, she had never spent much time in a place where most of the staff at every resort consisted of people with a similar skin tone to hers. She could pass for Hawaiian, or Chinese, or Filipino, and to some of these privileged, oblivious tourists, she was just another interchangeable Asian staffer who would bring them their drinks.","""title"": ""The Last Resort"", ""author"": ""Marissa Stapley""","[MASK] replied privileged, or “I’m a in on of or Since skin of and Island, hers. spent had was of assumption who staff trip, dawn a at a her? a their every time each she much where place bring occasions had type Chinese, the began been to Filipino, tourists, to put of made Hawaiian, to a been about pass maid. this Until thanks,” to arriving it could particular separate with that she interchangeable mistaken Asian she her. Was something never another consisted hotel on had two just some tone being, these coincidence She for now in resort had as for oblivious most woman bluntly, instance, on the fine, Big the it similar would them who people staffer drinks. it","""title"": ""The Buddha in the Attic"",""author"": ""Julie Otsuka"""
['eden'],"[MASK] went into her bathroom, where she saw a mess of makeup bags arrayed on the floor for Bea’s shoot. She rummaged around till she found what she was looking for. Then she looked in the mirror, took a deep breath, and did something she had never done before: she put on red lipstick.","""title"": ""The Interestings"",""author"": ""Meg Wolitzer""","she Then arrayed the looked she makeup took a bathroom, she went till around never on in and before: where was what her mirror, of mess shoot. found bags had a something she lipstick. She done on deep into put breath, floor Bea’s saw looking rummaged for [MASK] she the she for. did red","Based on the passage, I'm going to take a guess that the book is ""The Girls"" by Emma Cline.

Here's my reasoning:

* The passage mentions a character named Bea, which is a common name in Emma Cline's novel ""The Girls"".
* The passage has a lyrical and descriptive style, which is consistent with Emma Cline's writing style in ""The Girls"".
* The passage seems to be describing a scene where the protagonist is getting ready to go out, which"
['arabella'],*3 Sharp ears might recognize this song as the main theme to The Crown. Of course [MASK] would select this particular tune to make her entrance.,"""title"": ""The Crown: The Official Companion, Volume 1"",""author"": ""Robert Lacey""",main the her this this might particular make *3 would Crown. course recognize Of ears to as song Sharp theme The [MASK] to tune entrance. select,"""title"": ""Pride and Prejudice"",""author"": ""Jane Austen"""
['arabella'],"[MASK] laughed dramatically. “How is it self-loathing for a mother to want to instill some dignity and common sense into her daughter? It is precisely because you are half Asian that you must always present yourself in the best manner. You must be the prettiest, smartest, most charming woman in every room you enter, and you must always behave impeccably—that is what I have been trying to impress into your numb little skull all your life, but you have fought me every step of the way. All I ever wanted was for you to have an intimate, elegant, history-making wedding that Point de Vue and ¡Hola! would chronicle for posterity and everyone would remember for the rest of their lives. I’m just trying to help you to be looked upon favorably as you begin your new life in a family that will not be as kind to you as your blood family.”","""title"": ""Crazy Rich Asians"",""author"": ""Kevin Kwan""","the history-making you her prettiest, because step posterity you to room rest your new impeccably—that most everyone always begin daughter? to be some you Asian be want are wedding half yourself of as to ever for in as sense have must a [MASK] is I charming every your in into but the every their a for family lives. for your your been skull of in best have enter, little the all that and trying chronicle and numb way. to de trying that ¡Hola! will always must to precisely mother life behave that not looked All smartest, instill it an You self-loathing “How remember would intimate, elegant, present family.” to must kind into you common blood you you and as It woman me manner. upon you for is to help laughed dramatically. wanted is dignity impress favorably Point you would what and Vue just I fought be life, the you I’m was have","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan"""
['von melke av sjokolades'],"“Just wait, you’ll see. Now that you’re actually married to him the knives will come out. And I will not be there to protect you anymore, to shield you from the millions of things you will do wrong in the eyes of the zu Liechtenburgs and the [MASK].”","""title"": ""The Royal We"",""author"": ""","the knives the him will wait, zu [MASK].” “Just see. to things you’ll the to be the anymore, protect millions from come in you there the married you’re I eyes Liechtenburgs will do actually you not shield you and to that out. will wrong of Now of And","""title"": ""The Princess Bride"",""author"": ""William Goldman"""
['arabella'],"[MASK] locked herself into the bathroom and stared at herself in the mirror. Thank god for waterproof mascara, she thought as she carefully dabbed away the dampness from her eyes with a sheet of tissue. When she was finished, she wadded up the tissue and looked around for someplace to dispose of it. Why wasn’t the dustbin under the sink, as it should be? [MASK] scanned the space until she saw the dustbin next to the toilet. She threw the tissue ball toward the bin, missing it by a few inches. Bloody hell, she thought as she marched over and picked it up. Chucking the tissue properly into the bin, she noticed something peeking out among the other random bits of refuse. Something unmistakable. It was a home pregnancy test. She fished out the plastic test stick and saw that both of the two vertical pink strips had darkened. Pregnant.","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""","over test to she into had the saw test. eyes herself to next pregnancy wasn’t until home the stared it. the scanned she dabbed for Thank be? toilet. thought at the the pink thought tissue it was She out toward tissue dustbin her was she the noticed [MASK] Bloody by a She sink, marched and finished, tissue. the the dampness as stick from inches. unmistakable. among It strips space god Why and the and she mirror. under a wadded as two hell, she dustbin the the the mascara, into bathroom she around dispose the something random vertical Chucking for other away the refuse. Pregnant. looked it few picked the properly saw in sheet bin, Something as with up. missing up that waterproof of herself locked the carefully darkened. someplace she of peeking of out bits When [MASK] ball and should a bin, of threw plastic tissue she it both fished","Based on the passage, I'm going to take a guess that the book is ""The Girls"" by Emma Cline.

Here's my reasoning:

* The writing style and tone seem to match Emma Cline's lyrical and introspective prose.
* The themes of femininity, pregnancy, and self-discovery are consistent with the themes explored in ""The Girls"".
* The use of vivid imagery and sensory details, such as the ""pink thought tissue"" and ""dampness as stick from"
['arabella'],"“Oh thank god thank god thank god,” [MASK] sighed, clutching her chest with relief. “It’s so confusing, I’m not sure where one suite ends and the other begins. Whose suite are we in?”","""title"": ""The Hating Game"",""author"": ""Sally Thorne""","are sighed, one “Oh relief. god thank not chest I’m “It’s begins. Whose ends other with where in?” and sure so [MASK] thank thank confusing, the god,” suite her suite we god clutching","Based on the passage, I'm going to take a guess that the book is ""The Bell Jar"" by Sylvia Plath.

Here's my reasoning:

* The passage has a lyrical and introspective tone, which is reminiscent of Plath's writing style.
* The use of phrases like ""Oh god thank"" and ""thank god"" suggests a sense of desperation and anxiety, which is a common theme in Plath's work.
* The mention of a ""suite"" and the speaker's"
['greshamsbury'],"Yougottabefuckingkiddingme. “Lord [MASK], I don’t have a single spare Maasai Mara tent at the moment, but you know, there’s a bunch of surf cabins overlooking the beach where we could set you up with a bartender with some drinks.”","""title"": ""The Beach"",""author"": ""Alex Garland""","[MASK], spare where single but there’s drinks.” up some surf bunch set Maasai Yougottabefuckingkiddingme. at with moment, I know, we the bartender you Mara cabins of “Lord have tent don’t a a could a the overlooking you beach with","""title"": ""The Beach"",""author"": ""Alex Garland"""
['arabella'],"“Yes, thank you. All the same, [MASK] and I would be dead chuffed if you might express some of that gratitude in the form of a little loan. Don’t ever tell her I asked, of course.”","Based on the passage, I'm going to take a guess that the book is ""Harry Potter and the Philosopher's Stone"" by J.K. Rowling.

Here's my reasoning:

* The use of the phrase ""dead chuffed"" suggests a British or Irish setting, which fits with the Harry Potter series.
* The tone of the passage seems to be informal and conversational, which is consistent with the dialogue in the Harry Potter books.
* The mention of a loan and the request to keep","asked, that be might a of same, would All “Yes, chuffed if of little her express in dead gratitude the tell ever some loan. and I thank you of I Don’t [MASK] course.” form the you.","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen"""
['arabella'],"“Oh come on, no need to be coy with me,” [MASK] giggled. “I’m talking about your petit plaisir de l’après-midi? A little bird told me that you spent the better part of the day holed up in Solène de Courcy’s suite at the Mauna Lani.”","Based on the passage, I'm going to take a guess that the book is ""The Seven Husbands of Evelyn Hugo"" by Taylor Jenkins Reid.

Here's my reasoning:

* The mention of a luxurious location like the Mauna Lani resort suggests a high-end setting, which is consistent with the glamorous and wealthy world depicted in ""The Seven Husbands of Evelyn Hugo"".
* The use of French phrases like ""petit plaisir de l'après-midi"" adds a touch of","holed in on, told “Oh that de the to Mauna spent giggled. the l’après-midi? petit with about day you Solène your [MASK] “I’m coy come be A up plaisir no little me bird part the Courcy’s of suite talking me,” Lani.” better at need de","Based on the passage, I'm going to take a guess that the book is ""The Elegance of the Hedgehog"" by Muriel Barbery.

Here's my reasoning:

* The use of French phrases such as ""l'après-midi"" and ""petit plaisir"" suggests that the book may be set in France or written by a French author.
* The mention of a character named Solène and the aristocratic-sounding name ""Courcy"" also suggests a French"
['solène'],"“How kind of her. She’s such a sensible girl. Now, you must repay the favor by saying something nice about [MASK] and her mother during your toast.”","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen""","her the during girl. [MASK] must about saying you your mother She’s such toast.” a favor by sensible her. Now, “How repay nice something kind of and","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen"""
['solène de courcy'],"“Next season? Do you think we’re living in a television series? Let me make this very simple for you: [MASK] is a very nice girl, but it’s never going to happen in a million years. She’s not my type.”","""title"": ""The Hating Game"",""author"": ""Sally Thorne""","“Next happen Do you living make simple think million years. nice She’s for going television not in in me Let a we’re to is it’s never very [MASK] a season? you: type.” girl, a but very this series? my","Based on the passage, I'm going to take a guess that the book is ""The Catcher in the Rye"" by J.D. Salinger.

Here's my reasoning:

* The tone of the passage seems to be conversational and informal, which is consistent with the tone of ""The Catcher in the Rye"".
* The language used is simple and straightforward, which is also consistent with Salinger's writing style.
* The passage mentions television, which was a relatively new technology at"
['arabella'],[MASK] looked at her son in exasperation. “Not your type? What’s wrong with you? She’s one of the most beautiful women on the planet! She has an exclusive modeling contract with Chanel!”,"""title"": ""The Nanny Diaries"",""author"": ""Emma McLaughlin and Nicola Kraus""",the with in She’s your you? looked type? exclusive Chanel!” women “Not most with of [MASK] What’s at wrong an contract has son exasperation. beautiful She one the modeling planet! her on,"""title"": ""The Devil Wears Prada"",""author"": ""Lauren Weisberger"""
['rufus'],"[MASK] grabbed her by the hand and led her down a pathway, cutting through a thicket of bushes until they found a quiet clearing in the forest. A warm crimson glow filtered through the trees, making everything seem otherworldly.","""title"": ""Twilight"",""author"": ""Stephenie Meyer""","cutting down a quiet found until by trees, clearing a bushes the crimson warm her seem everything otherworldly. the through a filtered in forest. A grabbed led hand [MASK] making glow they thicket and of through her the pathway,","Based on the passage, I'm going to take a guess that the book is ""The Scarlet Letter"" by Nathaniel Hawthorne.

Here's my reasoning:

* The passage mentions a ""crimson"" color, which is a prominent symbol in ""The Scarlet Letter"".
* The description of the forest and the thicket suggests a sense of isolation and secrecy, which is a theme present in the novel.
* The use of words like ""otherworldly"" and ""filtered"" creates a sense of"
['solène'],"“Nothing happened with [MASK]! Well, nothing I initiated anyway. She did lunge at me several times, but when I rebuffed her, she started ranting that I couldn’t get it up and was too intimidated by her success.”","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins""","did [MASK]! me she her success.” when was but with times, at ranting Well, started “Nothing nothing up happened it couldn’t her, by and lunge anyway. intimidated rebuffed too several get I initiated She I I that","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
['eden'],"“Your mother?” [MASK] grimaced in disbelief, not comprehending how the countess could have come to that conclusion. “Either your mother’s deranged from all the stress or someone’s been spreading vicious gossip.”","""title"": ""The Countess"",""author"": ""Philippa Gregory""","that mother?” or stress deranged in the from the how been could “Your someone’s mother’s “Either all your comprehending come countess not vicious [MASK] to have disbelief, grimaced gossip.” conclusion. spreading","""title"": ""The Count of Monte Cristo"",""author"": ""Alexandre Dumas"""
['rufus'],"[MASK] suddenly felt very foolish. “Oh god, I’m sorry. I’ve gotten everything all wrong, haven’t I? I was sure he fancied you, and I thought that you were trying to make me jealous.”","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen""","he [MASK] felt I sure me god, I? was haven’t “Oh and you, were that I’m I’ve to you everything sorry. very all make wrong, trying suddenly gotten foolish. fancied thought jealous.” I","""title"": ""Twilight"",""author"": ""Stephenie Meyer"""
['eden'],"“I’m utterly, crazily in love with you, [MASK]. This entire week has made me realize how special you are to me, how special you’ve always been. Remember how I told you in Tintagel that you were the only girl I’d ever want to marry?”","""title"": ""The Infernal Devices series"",""author"": ""Cassandra Clare""","I I’d you the utterly, to girl only [MASK]. you, Tintagel how with how realize love week me, always are crazily how you’ve been. special “I’m marry?” told has ever in were made Remember you in to entire want special that you me This","Based on the passage, I'm going to take a guess that the book is ""The Mists of Avalon"" by Marion Zimmer Bradley.

Here's my reasoning:

* The mention of Tintagel, which is a location in Cornwall, England, associated with King Arthurian legend, suggests that the book is related to Arthurian fiction.
* The tone and language of the passage, which is romantic and introspective, is consistent with the style of Marion Zimmer Bradley, who is known for"
['gaos'],“The [MASK] have lost a son too. I feel that I bear some responsibility in all this tragedy. Because I was never able to say no to my son.”,"""title"": ""The Kite Runner"",""author"": ""Khaled Hosseini""",bear to “The that no I in to lost I [MASK] all too. son some responsibility this feel say Because have I tragedy. a my was never able son.”,"""title"": ""The Kite Runner"",""author"": ""Khaled Hosseini"""
['thomas'],"The bartender came around the corner and plonked a frothy pint of beer in front of [MASK], who immediately reached into the breast pocket of his houndstooth blazer for his wallet.","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams""","the of around who reached beer [MASK], breast plonked pint and corner a his front into pocket frothy The came for his immediately of blazer houndstooth bartender the in of wallet.","Based on the passage, I'm going to take a guess that the book is ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams.

Here's my reasoning:

* The tone of the passage seems humorous and lighthearted, which is consistent with Adams' writing style.
* The mention of a ""pint of beer"" and a ""bartender"" suggests a pub or bar setting, which is a common location in Adams' work.
* The use of descriptive language"
['thomas'],"“My god,” [MASK] whispered as he sank into his chair, suddenly feeling the true weight of their conversation. He began doing some calculations in his head. “If you liquidated everything and allowed the creditors to take over the hotels…London and Hong Kong, particularly…”","""title"": ""The Girl with the Dragon Tattoo"",""author"": ""Stieg Larsson""","he to feeling sank in head. “If his take into Hong the and weight began you the their over his god,” the chair, “My particularly…” [MASK] true creditors Kong, everything calculations whispered of as suddenly doing and allowed some liquidated He conversation. hotels…London","""title"": ""The Bonfire of the Vanities"",""author"": ""Tom Wolfe"""
['max'],"“I did. Turns out the prince has been keeping up appearances as well. He made it quite clear he was never going to be in a position to help me—or his son, for that matter. In fact, his precise words regarding [MASK] were, ‘He’s your problem now.’ ”","""title"": ""The Royal We"",""author"": ""Heather Cocks and Jessica Morgan""","now.’ fact, keeping problem in to he that the position prince help quite well. He it as been [MASK] be me—or son, your “I ‘He’s never up ” was Turns for did. a out were, matter. made his precise has words clear to In going his appearances regarding","""title"": ""The Prince and the Pauper"",""author"": ""Mark Twain"""
['arabella'],"Just then, [MASK] descended the stairs, looking pristine in a Roland Mouret emerald silk shirtdress. On each wrist flashed matching Hemmerle Harmony bangles of amber, peroba wood, and bronze.","""title"": ""The Devil Wears Prada"",""author"": ""Lauren Weisberger""","descended shirtdress. a of wrist emerald wood, silk amber, stairs, Mouret bangles peroba On in then, the Harmony pristine and matching looking [MASK] flashed Roland each Hemmerle Just bronze.","Based on the passage, I'm going to take a guess that the book is ""The Bonfire of the Vanities"" by Tom Wolfe.

Here's my reasoning:

* The mention of luxury brands like Hemmerle and Mouret suggests a high-end setting, which is consistent with the themes of wealth and excess in ""The Bonfire of the Vanities"".
* The use of descriptive language to describe the character's clothing and accessories, such as ""emerald wood"", ""silk amber"","
['arabella'],"[MASK] nodded. “The original bookcases dated back to the eighteenth century and were infested with termites, so we were forced to tear them all down. And then I thought, why not do something different in here? Fabricate the shelves out of steel and really reinvent the library but also ensure that all these precious books remain preserved for generations to come. I mean, Lace, it’s such a classic. I want my grandchildren to be able to read it.”","""title"": ""Fifty Shades of Grey"",""author"": ""E.L. James""","with [MASK] forced preserved to Lace, were steel eighteenth my I it’s down. of ensure Fabricate tear here? thought, them really books to termites, shelves And back something we in the such library also I come. able mean, to were and be infested original to want all read I the then that but to “The it.” why dated the for precious century out not reinvent nodded. generations a and grandchildren different all remain classic. these so do bookcases","Based on the passage, I'm going to take a guess that the book is ""The Shadow of the Wind"" by Carlos Ruiz Zafón.

Here's my reasoning:

* The mention of ""Lace"" and ""steel"" suggests a sense of old, ornate, and possibly mysterious objects, which fits with the Gothic and mysterious atmosphere of ""The Shadow of the Wind"".
* The mention of ""termites"" and ""infested"" bookshelves suggests a sense of decay and neglect"
['rufus'],"“Now, hasn’t your son, [MASK], become an artist as well? No doubt he’s been inspired by what’s on the walls of his home.”","""title"": ""The Goldfinch"",""author"": ""Donna Tartt""","been walls well? your he’s doubt as on [MASK], hasn’t become artist what’s “Now, son, home.” the by of No an inspired his","""title"": ""A Portrait of the Artist as a Young Man"",""author"": ""James Joyce"""
['arabella'],"“Thank you. I’m sure you know how hard it is to do charming decay. Now, try one of these ling yung bao,” [MASK] said as she placed one of the treats onto Cosima’s plate.","Based on the passage, I'm going to take a guess that the book is ""The Power"" by Naomi Alderman.

Here's my reasoning:

* The mention of ""ling yung bao"" suggests a futuristic or speculative fiction setting, which aligns with the genre of ""The Power"".
* The tone of the passage, particularly the phrase ""charming decay"", suggests a sense of irony and social commentary, which is consistent with Alderman's writing style.
* The character names, Cosima","she as the ling you. [MASK] of treats plate. of placed bao,” onto yung these hard one said do is Cosima’s know Now, “Thank it you how charming try to sure I’m decay. one","Based on the passage, I'm going to take a guess that the book is ""The Joy Luck Club"" by Amy Tan.

Here's my reasoning:

* The mention of ""bao"" and ""yung"" suggests a Chinese cultural context, which is consistent with Amy Tan's work.
* The style of the passage, with its conversational tone and focus on relationships, is reminiscent of Tan's writing style.
* The mention of ""Cosima"" is a bit unusual, but it could be"
['warren buffett'],"*2 One of the most popular and influential investing books ever written, the said volume was purchased by the current earl’s father back in the 1970s, but sadly, no one seems to have ever opened it. No less a sage than [MASK] proclaimed, “Picking up that book was one of the luckiest moments of my life.”","Based on the passage, I'm going to take a guess that the book is ""A Random Walk Down Wall Street"" by Burton G. Malkiel.

Here's my reasoning:

* The passage mentions that the book was purchased in the 1970s, which is around the time when ""A Random Walk Down Wall Street"" was first published (1973).
* The book is described as ""one of the most popular and influential investing books ever written"", which matches the reputation of ""A Random","One up have one said popular “Picking proclaimed, investing by one of the No the influential that sadly, most than ever earl’s 1970s, no father the in and it. less the but of ever a seems life.” [MASK] luckiest opened *2 to books moments purchased written, my back the was current book sage of was volume","Based on the passage, I'm going to take a guess that the book is ""The Intelligent Investor"" by Benjamin Graham.

Here's my reasoning:

* The mention of ""investing"" and ""the 1970s"" suggests a book related to finance and economics.
* The phrase ""one of the most influential"" suggests a well-known and respected author in the field.
* The mention of ""books"" and ""volume"" suggests a book that is part of a larger series or a comprehensive"
['eden'],"“Sorry, I didn’t realize. I’ll get out of the way,” [MASK] replied, handing over the clothes and making a hasty exit.","""title"": ""The Fault in Our Stars"",""author"": ""John Green""","over the “Sorry, the didn’t way,” a out making I of [MASK] and clothes realize. replied, exit. handing get hasty I’ll","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
['bea'],"“Mummy, Eden’s really not the one to be blamed…,” [MASK] said cautiously, knowing her mother was rapidly losing it—the Cantonese swearing was always a dead giveaway.","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan""","a always her Eden’s really blamed…,” to was Cantonese losing dead “Mummy, [MASK] rapidly giveaway. was the swearing not cautiously, said be one mother knowing it—the","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan"""
['freddy farman'],“She sure did. She swanned around in these couture gowns—paid for with my money—in order to entrap your poor brother and [MASK]-Farmihian!”,"""title"": ""The Nanny Diaries"",""author"": ""Emma McLaughlin and Nicola Kraus""",brother couture swanned my did. your money—in for entrap order with “She around gowns—paid in these sure poor [MASK]-Farmihian!” to She and,"Based on the passage, I'm going to take a guess that the book is ""The Great Gatsby"" by F. Scott Fitzgerald.

Here's my reasoning:

* The mention of ""couture"" and ""gowns"" suggests a high-society setting, which is consistent with the wealthy communities depicted in The Great Gatsby.
* The use of phrases like ""She swanned my"" and ""in these sure poor [MASK]-Farmihian!"" suggests a sense of opulence and extravag"
['eden'],"“Mummy, I was with [MASK] on Freddy’s boat. We all were. Trust me, she was too busy projectile vomiting to seduce anyone.”","""title"": ""The Identicals"",""author"": ""Elin Hilderbrand""","projectile “Mummy, was [MASK] to too I We with me, vomiting were. was she boat. on busy Trust Freddy’s seduce anyone.” all","""title"": ""The Shining"",""author"": ""Stephen King"""
['rufus'],"“What other Eden do we know? Don’t pretend you didn’t hear [MASK] on the sound system. We all did. She was shagging our son in the rain forest, right under our very noses!”","""title"": ""The Corrections"",""author"": ""Jonathan Franzen""","we Don’t noses!” on the We pretend our rain system. all other didn’t our in do right shagging Eden the know? sound “What did. [MASK] very you was forest, son under She hear","Based on the passage, I'm going to take a guess that the book is ""The Poisonwood Bible"" by Barbara Kingsolver.

Here's my reasoning:

* The mention of ""Eden"" and ""forest"" suggests a biblical or natural setting, which is consistent with the themes of ""The Poisonwood Bible"".
* The use of colloquial language and slang (e.g. ""shagging"") suggests a contemporary or modern setting, which is also consistent with the book's publication date"
['arabella'],"“All right then, have it your way. We’re broke, [MASK]. Completely, utterly, flat broke. We’ve been mortgaged to the hilt for years, but now that Bellaloha’s destroyed we owe the banks hundreds of millions that we have no way of paying back. We’re going to have to give up all the hotels, all the houses, the art, your jewelry, even the clothes on your back—”","""title"": ""The Royal We"",""author"": ""Heather Cocks and Jessica Morgan""","then, to paying millions it have been back. the houses, even broke. now broke, we we hilt your that the have destroyed give have of all to on We’ve the to up Bellaloha’s the jewelry, years, banks all Completely, hotels, that back—” We’re hundreds no of right way mortgaged flat We’re “All but going for owe the your your [MASK]. utterly, way. art, clothes the","Based on the passage, I'm going to take a guess that the book is ""The Great Gatsby"" by F. Scott Fitzgerald.

Here's my reasoning:

* The passage mentions wealth, luxury, and excess, which are all themes present in ""The Great Gatsby"".
* The mention of ""Bellaloha's jewelry"" and ""hotels"" suggests a high-end, opulent lifestyle, which is consistent with the world of ""The Great Gatsby"".
* The tone of the passage"
['arabella'],"“Eek! Eek! Shut up, you fool! Come inside for god’s sake!” [MASK] shrieked as she disappeared into the house.","""title"": ""To Kill a Mockingbird"",""author"": ""Harper Lee""","the fool! up, into disappeared “Eek! shrieked Come Shut you for Eek! inside house. sake!” [MASK] she god’s as","""title"": ""The Turn of the Screw"",""author"": ""Henry James"""
['bea'],"“I know.” [MASK] could feel the muscles in her shoulders relax the moment the front door of the cottage closed behind her. Plopping down onto the plush velvet Knole sofa, she pulled her hair back from her face and groaned, “Let’s get shit-faced.”","""title"": ""The Hating Game"",""author"": ""Sally Thorne""","plush cottage relax could her her “I in Knole shit-faced.” the the feel her [MASK] Plopping door “Let’s the she know.” get the sofa, the velvet front onto of from face hair shoulders and pulled down her. closed muscles moment behind groaned, back","""title"": ""The Girls"",""author"": ""Emma Cline"""
['bea'],“A foot rub! God I love you!” [MASK] sighed as she stretched her feet onto a cushion on Eden’s lap. “So…apparently we’re going broke.”,"""title"": ""The Siren"", ""author"": ""Tiffany Reisz""",God [MASK] a cushion “A we’re sighed onto feet Eden’s you!” lap. going love “So…apparently her I foot as broke.” she rub! stretched on,"Based on the passage, I'm going to take a guess that the book is ""The Scarlet Letter"" by Nathaniel Hawthorne.

Here's my reasoning:

* The mention of ""Eden"" and ""God"" suggests a biblical or religious theme, which is consistent with the themes of sin, guilt, and redemption in ""The Scarlet Letter"".
* The use of phrases like ""sighed onto feet"" and ""rub! stretched on"" suggests a somewhat archaic or poetic writing style,"
['rufus'],"“Precisely what I told her! I think Mummy was just shocked when [MASK]’s voice came booming out of nowhere in the jungle, declaring his undying love for you. We were all shocked. And then the mic cutting out didn’t help things. Mummy’s imagination ran wild in the silence.”","""title"": ""The Royal We"",""author"": ""","all out in his came nowhere the ran the Mummy’s mic then Mummy declaring love think undying “Precisely you. help were wild when her! things. silence.” was shocked. I imagination cutting out told And booming jungle, in voice the didn’t We [MASK]’s what for of just shocked I","""title"": ""The Mummy"", ""author"": ""Anne Rice"""
['eden'],"[MASK] startled and let go of Bea’s foot, realizing she had been kneading it too vigorously. “Sorry! Um…that’s your kidney point. The kidneys hold fear when your chi is out of balance,” [MASK] hurriedly explained.","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan""","hold fear The too let she hurriedly out startled vigorously. kneading been had foot, and it is explained. your Um…that’s kidneys [MASK] [MASK] of realizing kidney “Sorry! when Bea’s your chi point. balance,” go of","Based on the passage, I'm going to take a guess that the book is ""The Joy Luck Club"" by Amy Tan.

Here's my reasoning:

* The passage mentions ""Bea"", which could be a shortened form of ""Beatrice"", but it's also possible that it's a nickname for a character named ""Bea"" in the book.
* The passage mentions ""chi point"" and ""balance"", which suggests a cultural or spiritual context that is reminiscent of Amy Tan's writing style"
['rufus'],"“Of course I was! But I also know your brother much better than he knows himself. He’s such a romantic, and we were in the midst of the most wildly magical week. Between the sunset beach ceremony and the rain forest dinner, [MASK] got swept up in the moment and…you know…confused about his own feelings.”","""title"": ""The Hating Game"",""author"": ""Sally Thorne""","himself. know…confused ceremony brother also own better [MASK] your we dinner, wildly were about the and in the such his in forest knows of the midst most the I he was! But romantic, feelings.” and a I much the swept up Between sunset beach “Of moment rain than He’s got week. magical and…you course know","Based on the passage, I'm going to take a guess that the book is ""The Notebook"" by Nicholas Sparks.

Here's my reasoning:

* The passage mentions a romantic ceremony, a beach, and a sunset, which are all common settings for romantic scenes in Nicholas Sparks' books.
* The tone of the passage is dreamy and sentimental, which is consistent with Sparks' writing style.
* The mention of ""magical"" and ""romantic feelings"" also suggests a Sparks novel.

Of"
['bea'],"[MASK] got up from the sofa reluctantly. “Look, Mummy will come to her senses eventually, but in the meantime, it might be best to…um…lie low till things have calmed down a bit.”","Based on the passage, I'm going to take a guess that the book is ""Harry Potter and the Philosopher's Stone"" by J.K. Rowling.

Here's my reasoning:

* The tone of the passage seems to be informal and conversational, which is consistent with the style of the Harry Potter series.
* The use of the phrase ""Mummy will come to her senses eventually"" suggests a British or Commonwealth setting, which is also consistent with the series.
* The mention of ""lying","come sofa have got be calmed to will the low meantime, it senses to…um…lie [MASK] Mummy things “Look, the down up but till bit.” from in reluctantly. might best eventually, a her","Based on the passage, I'm going to take a guess that the book is ""The Scarlet Letter"" by Nathaniel Hawthorne.

Here's my reasoning:

* The passage mentions ""Hester's"" which is likely a reference to Hester Prynne, the main character in ""The Scarlet Letter"".
* The tone and language of the passage seem to match the style of Nathaniel Hawthorne's writing in ""The Scarlet Letter"".
* The themes of guilt, shame, and secrecy that are"
['arabella'],"“The Canalettos are marvelous, aren’t they? I could look at them all day, and imagine I’m standing in the Piazza San Marco surrounded by pigeons,” the friendly silver-haired docent said to [MASK] as he gestured to a painting hung salon-style with other masterpieces from floor to ceiling in the room.","""title"": ""The Goldfinch"",""author"": ""Donna Tartt""","at Marco are all to to he Canalettos hung them imagine other Piazza friendly silver-haired I’m as the pigeons,” marvelous, to by aren’t day, and they? docent the standing surrounded with room. [MASK] could floor San masterpieces said in in look ceiling gestured “The salon-style the a painting from I","Based on the passage, I'm going to take a guess that the book is ""The City of Falling Angels"" by John Berendt.

Here's my reasoning:

* The mention of Canaletto, a famous Venetian painter, and the Piazza San Marco suggests that the story is set in Venice, Italy.
* The description of the docent and the room filled with masterpieces suggests a museum or art gallery setting.
* The writing style and tone of the passage seem to match"
