en_first_half,en_second_half,en_Completion,vi_first_half,vi_second_half,vi_Completion,es_first_half,es_second_half,es_Completion,tr_first_half,tr_second_half,tr_Completion
"“Denham's Dentifrice; they toil not, neither do they spin,” said Montag,",eyes shut. “Where do we go from here? Would books help us?”,"“Denham's Dentifrice; they toil not, neither do they spin,” said Montag, “yet their teeth are clean and white, and their breath is sweet as the morning dew.”","""Kem đánh răng Denham; chúng không làm lụng, không canh cửi,"" Montag nói, mắt","nhắm. ""Từ đây chứng ta đi đến đâu? Sách có giúp được ta không?""","nhìn chăm chăm vào những cuốn sách. ""Chúng không làm gì cả, chỉ biết đọc, đọc, đọc. Chúng không có ích gì cho xã hội.""","—«Dentífrico Denham»; no mancha, ni se reseca —dijo Montag, con",los ojos cerrados—. ¿Adónde iremos a parar? ¿Podrían ayudarnos los libros?,"una sonrisa—. «Dentífrico Denham»; no mancha, ni se reseca. ¡Eso es lo que necesito! ¡Un dentífrico que no manche ni se reseque! ¡Eso es la felicidad!","“Denham’ın Diş macunu; ne çalışırlar, ne de iplik eğirirler,” dedi",Montag gözleri kapalı. “Buradan nereye gidiyoruz? Kitaplar bize yardımcı olacak mı?,"“Denham’ın Diş macunu; ne çalışırlar, ne de iplik eğirirler,” dedi"
Montag leaned forward. “This afternoon I thought that if it turned out that,"books were worth while, we might get a press and print some extra copies--”","books were in all the houses around the world, we would have the Secret. A thrill of discovery ran like a shiver down his spine as he said the words to himself. His glance jumped from word to word but at last he came to one unblinking, glaring, proud word at which he stopped, and he said this word aloud.","Montag cúi về phía trước. ""Chiều nay tôi đã nghĩ nếu hóa ra sách đúng là có","giá trị như thế thì chúng ta có thể kiếm một nhà in đặng in thêm vài bản…""","thật, thì có thể tôi sẽ không đốt chúng. Tôi sẽ mang chúng về nhà. Tôi sẽ bắt đầu đọc chúng. Tôi sẽ bắt đầu suy nghĩ về chúng. Tôi sẽ bắt đầu hiểu chúng. Tôi sẽ bắt đầu yêu thích chúng. Tôi sẽ bắt đầu bảo vệ chúng. Tôi sẽ bắt đầu chiến đấu cho chúng. Tôi sẽ bắt đầu chiến đấu cho quyền được đọc, quyền được suy nghĩ, quyền được hiểu, quyền được yêu thích, quyền được bảo","Montag se inclinó hacia delante. —Esta tarde, se me ha ocurrido que si","resultaba que los libros merecían la pena, podíamos conseguir prensa e imprimir algunos ejemplares...","Montag se inclinó hacia delante. —Esta tarde, se me ha ocurrido que si","Montag öne eğildi. “Bugün öğleden sonra, kitapların oldukça değerli olduğu","ortaya çıkarsa, diye düşündüm, belki bir matbaa bulup fazla kopyalar basabiliriz...","bir zamanda, birilerinin evini ateşe verdim. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için. Kitapları yakmak için."
"“Patience, Montag. Let the war turn off the `families.' Our",civilization is flinging itself to pieces. Stand back from the centrifuge.”,"“Patience, Montag. Let the war turn off the `families.' Our","""Kiên nhẫn, Montag. Hãy để chiến tranh làm cho các 'gia đình' kia im tiếng. Nền văn minh của","chúng ta đang tự ném mình cho vỡ thành từng mảnh. Lùi xa khỏi cỗ máy ly tâm đi.""","chúng ta đã được xây dựng trên những cuốn sách, nhưng chúng ta đã quên mất điều đó. Chúng ta đã quên mất rằng những cuốn sách là nguồn gốc của tất cả kiến thức, của tất cả sự hiểu biết, của tất cả sự sáng tạo. Chúng ta đã quên mất rằng những cuốn sách là chìa khóa để mở ra cánh cửa của tương lai.","—Paciencia, Montag. Que la guerra elimine a las",«familias». Nuestra civilización está destrozándose. Apártese de la centrífuga.,"gentes que no quieren ser salvadas, que se destruyan a sí mismas. No te preocupes por ellas. Que se quemen, que se ahoguen, que se hundan. El mundo está lleno de idiotas que no quieren aprender, que no quieren ver, que no quieren escuchar. No te preocupes por ellos. Preocúpate por ti mismo. Preocúpate por tu propia alma. Pre","“Sabırlı ol, Montag. Bırak savaş ‘aileler’in sesini kessin.",Uygarlığımız kendisini parçalara ayırıyor. Bu merkezkaç makinesinden uzak dur.,"Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag. Senin için endişeleniyorum, Montag."
"Montag stood there and waited for the next thing to happen. His hands, by themselves, like two men working together, began",to rip the pages from the book. The hands tore the flyleaf and then the first and then the second page.,"to rip the pages from the books, tearing them into small pieces and scattering them around the room. The words and sentences seemed to dissolve into nothingness as they hit the floor, like wisps of smoke disappearing into the air. Montag's hands moved with a life of their own, as if driven by a force beyond his control. He felt a sense of detachment, as if he was watching himself from outside his body, powerless to stop the destruction. The books, once","Montag đứng đó chờ điều kế tiếp xảy ra. Hai tay anh, tự chúng, như hai người làm việc cùng nhau,",bắt đầu xé từng trang sách. Hai bàn tay xé lìa bìa lót rồi bìa ngoài và rồi trang thứ hai.,"đã bắt đầu làm việc. Tay phải kéo một cuốn sách ra khỏi kệ, tay trái mở nắp lò sưởi. Tay phải ném cuốn sách vào ngọn lửa đang bùng cháy, tay trái đóng nắp lò sưởi lại. Montag đứng đó, nhìn ngọn lửa nuốt chửng cuốn sách, cảm thấy một sự giải thoát kỳ lạ.","Montag permaneció quieto, esperando a que ocurriera algo. Sus manos, por sí solas, como dos hombres que trabajaran juntos,","empezaron a arrancar las páginas del libro. Las manos desgarraron la cubierta y, después, la primera y la segunda página.","se movieron, sacaron un cigarrillo del bolsillo, lo encendieron, se lo llevaron a los labios y aspiraron la primera bocanada de humo. Montag no se dio cuenta de que estaba fumando. No se dio cuenta de que estaba mirando el techo. Sólo se dio cuenta de que estaba esperando, esperando a que algo sucediera, esperando a que alguien hablara, esper","Montag orada durarak bundan sonra olacak şeyi bekledi. Elleri, kendi kendine, sanki iki adam birlikte çalışıyorlarmış gibi,","kitaptan sayfalar yırtmaya başladı. Elleri önce, en öndeki beş sayfayı, sonra birinci, daha sonra da ikinci sayfayı yırttılar.","ceplerini aradılar, bir sigara paketi buldular, paketi açtılar ve bir sigara çıkardılar. Montag, sigarayı yakmak için kibrit ararken, elinin, cebinde duran bir parça kağıda dokunduğunu fark etti. Elini cebinden çıkardı ve kağıt parçasını inceledi. Üzerinde bir adres yazıyordu"
"“The book. Don't tear it any more.” Faber sank into a chair, his face very","white, his mouth trembling. “Don't make me feel any more tired. What do you want?”","white, and the cigarette quivering in his fingers. “I didn't know it was that important.”","""Cuốn sách kìa. Đừng xé nữa."" Faber ngồi phịch xuống ghế, mặt trắng bệch,","miệng run run. ""Đừng làm cho tôi mệt mỏi thêm nữa. Anh muốn gì?""","""Đừng xé nữa."" Faber ngồi phịch xuống ghế, mặt trắng bệch, ""Đừng xé nữa."" Faber ngồi phịch xuống ghế, mặt trắng bệch, ""Đừng xé nữa."" Faber ngồi phịch xuống ghế, mặt trắng bệch, ""Đừng xé nữa."" Faber ngồi phịch xuống ghế, mặt trắng bệch, ""Đừng xé nữa."" Faber ngồi phịch xuống","—El libro. No lo desgarre más. —Faber se derrumbó en una silla, con el rostro",muy pálido y la boca temblorosa—. No haga que me sienta más cansado. ¿Qué desea?,"descompuesto, y se cubrió la cara con las manos. —¿Qué libro? —preguntó Montag, mirando a su alrededor, confundido. —El libro que me pediste que te trajera —respondió Faber, con la voz temblorosa. —No recuerdo haber pedido ningún libro —dijo Montag, frunciendo el ceño. —Sí, sí, el libro —insistió","“Kitap. Artık onu yırtma.” Faber bir koltuğa yığıldı, yüzü sapsarıydı,",dudakları titriyordu. “Kendimi daha yorgun hissetmeme neden olma. Ne istiyorsun?,"“Kitap. Artık onu yırtma.” Faber bir koltuğa yığıldı, yüzü sapsarıydı, gözleri faltaşı gibi açılmıştı. Montag, Faber'in elindeki kitabı gördü ve bir an için donakaldı. Sonra, Faber'in elini tutarak kitabı aldı ve cebine koydu. ""Gidelim,"" dedi Montag, Faber'i koltu"
"“I've heard that, too. I've never known any dead man killed in a war.","Killed jumping off buildings, yes, like Gloria's husband last week, but from wars? No.”","“I've heard that, too. I've never known any dead man killed in a war.","""Tôi cũng nghe vậy. Tôi chưa bao giờ nghe nói có người đàn ông nào chết trong chiến tranh cả. Chết","vì nhảy từ trên cao ốc xuống thì có, như chồng Gloria hồi tuần trước, nhưng chết vì chiến tranh á? Không.""","ERROR: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'Bad Gateway'}}",—También lo he oído decir. Nunca he conocido ningún hombre que muriese en una guerra. Que se matara arrojándose,"desde un edificio, sí, como lo hizo el marido de Gloria, la semana pasada. Pero a causa las guerras, no.","desde lo alto de un puente, sí; que se ahogara en un río, sí; que se rompiera la crisma contra un árbol, sí; pero que muriera en una guerra, no.",“Bunu ben de duydum. Hiç savaşta ölmüş bir adam tanımıyorum. Geçen,"hafta Gloria’nın kocasına olduğu gibi, binadan atlayarak, evet, fakat savaşlardan? Hayır.","yaz, bir kuzenimin oğlu, bir kavgada öldürüldü. Ama savaşta ölmüş birini tanımıyorum. Bu çok garip.”"
"“I wouldn't say that,” said Mrs. Bowles. “I've had two children by Caesarian section. No use going through all that agony for a baby. The world must reproduce, you know, the race must go on.","Besides, they sometimes look just like you, and that's nice. Two Caesarians tamed the trick, yes, sir. Oh, my doctor said, Caesarians aren't necessary; you've got the, hips for it, everything's normal, but I insisted.”","“I wouldn't say that,” said Mrs. Bowles. “I've had two children by Caesarian section. No use going through all that agony for a baby. The world must reproduce, you know, the race must go on. But I've had my children, and I've done my duty by the race. Now I want to enjoy myself, and I'm going to enjoy myself, no matter what the race says. I'm not going to be a","""Tôi thì tôi không nói vậy,"" bà Bowles nói. ""Tôi đã có hai con, đều sinh mổ. Chẳng ích gì phải chịu ngần ấy quằn quại đau đớn vì một đứa bé. Thế giới này phải tự tái tạo, bà biết mà, cuộc chạy đua phải tiếp tục. Ngoài ra, đôi","khi chúng nó giống hệt mình, thế thì hay chứ. Hai lần sinh mổ, té ra mẹo mình cần là vậy, thưa quý ngài. Ồ, bác sĩ của tôi bảo, không cần sinh mổ đâu, xương chậu cô đủ rộng mà, mọi thứ bình thường, nhưng tôi khăng khăng đòi mổ.""","mắt bà Bowles sáng lên, ""chúng ta phải nghĩ đến tương lai, phải không? Và tôi không muốn nói rằng tôi không yêu thương con cái, nhưng tôi nghĩ rằng chúng ta phải nhìn nhận mọi thứ một cách thực tế. Cuộc sống này không phải lúc nào cũng dễ dàng, và chúng ta phải sẵn sàng cho mọi tình huống.""","—Yo no afirmaría tal cosa —dijo ms Bowles—. He tenido dos hijos mediante una cesárea. No tiene objeto pasar tantas molestias por un bebé. El mundo ha de reproducirse, la raza ha de seguir adelante. Además, hay","veces en que salen igualitos a ti, y eso resulta agradable. Con dos cesáreas, estuve lista. Sí, señor. ¡Oh! El doctor dijo que las cesáreas no son imprescindibles, tenía buenas caderas, que todo iría normalmente, yo insistí.","mucho que hacer en la vida. No podemos dejar que las dificultades nos detengan. Debemos seguir adelante, siempre hacia adelante.","“Bence öyle değil,” dedi Bayan Bowles. “Sezaryen ameliyatla iki çocuğum oldu. Bir bebek için o kadar acı çekmeye gerek yok. Dünya üremeyi sürdürmeli, biliyorsunuz, ırk devam etmeli. Ayrıca bazen","size çok benziyorlar ve bu da çok hoş. İki sezaryen işi bitirdi, evet efendim. Oh, doktorum sezaryen gerekli değil, kalçaların yeterli, her şey normal dedi, ama ben ısrar ettim.","doğum kontrolü gibi şeyler de oluyor. Bence doğum kontrolü çok önemli. İnsanlar doğum kontrolü yöntemlerini kullanmalı ve bilinçli olmalı. Ayrıca, doğum kontrolü yöntemleri geliştirilmeli ve herkesin erişebileceği şekilde olmalı. Bu şekilde, insanlar daha bilinçli ve sağlıklı bir şekilde üreme konusunda kararlar alabilirler."
“I plunk the children in school nine days out of ten. I put up with them when they come home three days a month; it's not bad at all. You heave them into the,"'parlour' and turn the switch. It's like washing clothes; stuff laundry in and slam the lid.” Mrs. Bowles tittered. “They'd just as soon kick as kiss me. Thank God, I can kick back! “",up with them when they come home three days a month; it's not bad at all. You heave them into the,"""Mười ngày thì hết chín ngày tôi vứt bọn nhóc ở trường. Khi tụi nó chỉ về nhà ba ngày một tháng thì tôi chịu được; hoàn toàn không tệ. Mình lùa tụi nó vào ""phòng khách' rồi bật","công tắc lên. Như giặt đồ ấy mà, nhét đồ giặt vào máy rồi sập nắp lại."" Bà Bowles cười khúc khích. ""Tụi nó thích đá tôi hơn là hôn tôi. Ơn Chúa là tôi có thể đá lại được!""","đèn, và tụi nó sẽ chơi đùa, đọc sách, hoặc làm bài tập về nhà. Tôi sẽ ngồi trên ghế sofa, đọc sách hoặc xem tivi, và thỉnh thoảng sẽ nói chuyện với tụi nó. Nhưng khi tụi nó ở nhà cả tháng, tôi sẽ cảm thấy mệt mỏi và khó chịu. Tụi nó sẽ làm ồn, chạy nhảy, và đòi hỏi sự chú ý của tôi liên tục.","—Tengo a los niños en la escuela nueve días de cada diez. Me entiendo con ellos cuando vienen a casa, tres días al mes. No es completamente insoportable. Los pongo en el «salón» y conecto el","televisor. Es como lavar ropa; meto la colada en la máquina y cierro la tapadera. —ms Bowles rió entre dientes—. Son tan capaces de besarme como de pegarme una patada. ¡Gracias a Dios, yo también sé pegarlas!","televisor. Me gusta verlos reír y jugar, pero también me gusta tener mi espacio y mi tiempo para mí. Es un equilibrio difícil de mantener, pero estoy aprendiendo a manejarlo. A veces, cuando están en casa, me siento abrumada y necesito un descanso, así que les doy una tarea o les pido que se vayan a su habitación a leer un libro. Pero en general, disfruto de",“Çocukları on günün dokuzunda bir okula sepetledim. Ayda üç gün eve geldiklerinde onlara katlanıyorum; o kadar da kötü değil. Onları ‘oturma odası’na atarsın ve düğmeyi,"çevirirsin. Tıpkı çamaşır yıkamak gibi. Kirli çamaşırları doldur ve kapağı kapat.” Bayan Bowles kıkırdadı, “Beni öptükleri kadar kısa sürede şutlarlardı. Tanrı’ya şükür, geri tekme atabiliyorum.","çevirirsin, sonra da ‘yemek odası’na geçersin. Onlar da ‘yemek odası’nda kalırlar. Onları ‘yemek odası’na atarsın ve düğmeyi çevirirsin, sonra da ‘oturma odası’na geçersin. Onlar da ‘oturma odası’nda kalırlar. Onları ‘oturma odası’na atarsın ve düğmeyi çevirirsin, sonra da"
“What've you got there; isn't that a book? I thought that all special training,these days was done by film.” Mrs. Phelps blinked. “You reading up on fireman theory?”,"was banned by the Council.""","""Anh có cái gì vậy; có phải một cuốn sách không? Tôi cứ nghĩ thòi nay người ta huấn luyện đặc biệt gì đấy","toàn là bằng phim thôi chứ."" Bà Phelps hấp háy mắt. ""Anh định đọc để tìm hiểu về lý thuyết lính phóng hỏa à?""","để đọc những cuốn sách như thế này."" ""À, tôi cũng không biết nữa,"" anh ta nói. ""Tôi chỉ biết rằng tôi phải đọc nó.""","—¿Qué tienes ahí? ¿No es un libro? Creía que, ahora, toda la enseñanza especial",se hacía mediante películas. —ms Phelps parpadeó—. ¿Está estudiando la teoría de los bomberos?,"se hacía por medio de máquinas. —Sí, es un libro —contestó el muchacho—. Pero este libro es distinto. Me lo dio mi padre. —¿Tu padre? —Sí, mi padre. Me lo dio antes de morir. —¿Y qué hay en él? —No lo sé. No puedo leerlo. —¿No puedes leerlo? —No, no puedo. No entiendo lo que dice.","“O elinde olan şey, bir kitap, değil mi? Bugünlerde, bütün özel",eğitimlerin filmlerle yapıldığını sanıyordum.” Bayan Phelps gözlerini kırpıştırdı. “İtfaiye teorisi mi okuyorsunuz?,"kitaplar, yasaktır. Bu, bir suç kanıtıdır. Seni, kitapla birlikte yakaladıkları için, seni de tutuklayacaklar. Seni, bir daha asla göremeyeceğim. Seni, sonsuza kadar kaybedeceğim. Seni, bir daha asla bulamayacağım. Seni, bir daha asla göremeyeceğim. Seni, bir daha asla bulamayacağım. Sen"
“Why don't you just read us one of those poems from,"your little book,” Mrs. Phelps nodded. “I think that'd he very interesting.”","your book?"" she said, her voice dripping with sarcasm. ""I'm sure we'd all love to hear about the beauty of nature and the fleeting nature of life.""","""Sao anh không đọc cho chúng tôi nghe một bài thơ trong cuốn","sách nhỏ kia,"" bà Phelps gật đầu. ""Tôi nghĩ chắc là thú lắm đây.""","thơ của anh?"" cô hỏi, giọng nói nhẹ nhàng và đầy tò mò.",—¿Por qué no nos lee usted uno de esos poemas,de su librito? —propuso ms Phelps—. Creo que sería muy interesante.,que ha escrito últimamente?,“Neden şu küçük kitabından bize bir şiir okumuyorsun?” diye,"Bayan Phelps, başıyla işaret etti. “Sanırım oldukça ilginç olacak.",sordu. “Bu kitabın içindekiler sana ait değil mi?”
The others in the middle of the desert watched her crying grow very loud as her face squeezed itself out,"of shape. They sat, not touching her, bewildered by her display. She sobbed uncontrollably. Montag himself was stunned and shaken.",I can't help you with that.,Những người khác đang ở giữa sa mạc dõi theo tiếng khóc của bà trở nên ầm ĩ trong khi khuôn mặt bà vẹo vọ chẳng còn hình thù,"gì. Họ ngồi, không đụng vào bà, lúng túng trước màn diễn của bà. Bà khóc nức nở vô phương kiểm soát. Chính Montag thì chết lặng, run bần bật.",trong khi khuôn mặt bà vẹo vọ chẳng còn hình thù. Những người khác đang ở giữa sa mạc dõi theo tiếng khóc của bà trở nên ầm ĩ,"Las otras, en medio del desierto, observaban su llanto que iba acentuándose al mismo tiempo que su rostro se contraía","y deformaba. Permanecieron sentadas, sin tocarla, asombradas ante aquel espectáculo. Ella sollozaba inconteniblemente. El propio Montag estaba sorprendido Y emocionado.","con una expresión de dolor y desesperación. Sus ojos, que habían sido brillantes y llenos de vida, ahora estaban opacos y vacíos, como si la luz que los iluminaba se hubiera apagado para siempre. La arena del desierto parecía absorber sus lágrimas, como si quisiera llevarse consigo el dolor y la tristeza que las acompañaba. Las otras, que la rode","Çölün ortasındaki diğerleri, onun ağlaması hızlanırken nasıl yüzünü buruşturup biçimini bozduğunu izlediler. Ona ilişmeden,","duygularını açığa vuruşuna şaşırarak, seyrettiler onu. Kendini kontrol edemeyerek hıçkırdı. Montag bile afallamış, sarsılmıştı.","ona ilişmeden, yüzünü buruşturup ağlaması hızlanırken nasıl biçimini bozduğunu izlediler. Çölün ortasındaki diğerleri, onun"
"“Silly words, silly words, silly awful hurting words,” said Mrs. Bowles. “Why do people want to hurt","people? Not enough hurt in the world, you've got to tease people with stuff like that ! “","each other? Why do people want to hurt each other with words? Why can't they just be kind and gentle and loving?"" Mrs. Bowles sighed and shook her head, her eyes welling up with tears. ""I just don't understand it, dear. I just don't understand why people can't be nice to each other.""","""Lời lẽ ngu si, lời lẽ ngu si, lời lẽ ngu si kinh khủng làm người ta đau,"" bà Bowles nói. ""Tại sao người ta lại cứ","muốn làm người khác đau kia chứ? Trên đời này còn chưa đủ đau hay sao mà anh lại đi trêu chọc người ta bằng cái thứ đó!""","muốn nói những lời lẽ ngu si như vậy? Bà Bowles hỏi, giọng nói đầy sự ngạc nhiên và thất vọng. ""Tại sao họ không thể nói những lời lẽ thông minh và có ý nghĩa hơn?""","—Tontas palabras, tontas y horribles palabras, que acaban por herir —dijo ms Bowles—. ¿Por qué querrá la gente herir al","prójimo? Como si no hubiera suficiente maldad en el mundo, hay que preocupar a la gente con material de este estilo.",prójimo? ¿Por qué querrá la gente herir al prójimo con palabras que pueden causar tanto dolor? ¿Por qué no podemos ser más amables y comprensivos? ¿Por qué no podemos hablar con palabras que sanen y no hieran?,"“Aptalca sözler, aptalca, aptalca incitici sözler,” diyordu Bayan Bowles. “İnsanlar neden insanları incitmek","ister? Dünyada yeterince incitecek şey yokmuş gibi, insanlara böyle zırıltılarla eziyet etmek zorunda mısınız.",isterler ki? Neden insanları incitmek için bu kadar çaba harcarlar? Neden insanları incitmek için bu kadar zaman ve enerji harcarlar? Neden insanları incitmek için bu kadar düşünürler? Neden insanları incitmek için bu kadar planlar yaparlar? Neden insanları incitmek için bu kadar çaba sarfederler? Neden insanları incitmek için bu kadar uğraşırl
"“Pity, Montag, pity. Don't haggle and nag them; you were so recently one o f them yourself. They are so confident that they will run on for ever. But they won't run on. They don't know","that this is all one huge big blazing meteor that makes a pretty fire in space, but that some day it'll have to hit. They see only the blaze, the pretty fire, as you saw it.","that this is a great big world, Montag, full of strange and wonderful things, and that they are just a small part of it. They don't know that there are other ways of living, other ways of thinking, other ways of being. They don't know that there are people out there who are different from them, who have different ideas and different beliefs. They don't know that there are people out there who are willing to challenge the status quo, who are","""Hãy thương họ, Montag ơi, hãy thương họ. Đừng chì chiết làm tình làm tội họ nữa, chỉ mới đây thôi anh hãy còn là một người trong bọn họ cơ mà. Họ quá tự tin rằng họ sẽ cứ thế mà tồn tại mãi. Nhưng họ sẽ không tồn tại mãi đâu. Họ","không biết toàn bộ chuyện này là một ngôi sao chổi khổng lồ sáng lòa mà bây giờ chỉ mới là một ánh lửa đẹp trên không trung nhưng rồi một ngày nào đó sẽ va vào trái đất. Họ chỉ mới thấy ánh lóe, thấy ngọn lửa đẹp, như anh đã thấy mà thôi.","sẽ không tồn tại mãi đâu. Họ sẽ bị đốt cháy, bị thiêu rụi, bị hủy diệt. Họ sẽ không còn nữa. Nhưng anh, Montag, anh hãy thương họ, hãy thương họ. Hãy nhớ lại những ngày xưa, khi anh còn là một người trong bọn họ, khi anh còn tin vào những điều họ tin, khi anh còn sống trong thế giới của họ. Hãy nhớ lại những giấc mơ, những hy","—¡Lástima, Montag, lástima! No les hostigues ni te burles de ellos. Hasta hace muy poco, tú también has sido uno de esos hombres. Están tan confiados que siempre seguirán así. Pero no conseguirán escapar. Ellos no saben que esto","no es más que un gigantesco y deslumbrante meteoro que deja una hermosa estela en el espacio, pero que algún día tendrá que producir impacto. Ellos sólo ven el resplandor, la hermosa estela, lo mismo que la veía usted.","es el principio del fin. No saben que la ignorancia es la causa de su propia destrucción. No saben que la falta de conocimiento y la falta de curiosidad los llevarán a la ruina. Pero tú, Montag, tú has despertado. Tú has visto la verdad. Tú has comprendido que la ignorancia no es la felicidad, sino la esclavitud. Y ahora, debes actuar","“Merhamet, Montag, merhamet. Onlarla çekişip dırdır etme; biraz önceye kadar sen de onlardan biriydin. Sonsuza kadar devam edeceklerine o kadar eminler ki. Fakat edemeyecekler, bunun uzayda","güzel bir ateş meydana getiren bir meteor olduğunu, fakat eninde sonunda bir gün çarpacağını bilmiyorlar. Onlar sadece alevi, senin de önceden gördüğün gibi, sadece güzel ateşi görüyorlar.","bir yerinin olduğunu bilmiyorlar. Onlar, bir gün, bir saat, bir dakika içinde yok olacaklar. Ve sen, Montag, sen de yok olacaksın. Ama şimdi, şu anda, sen farklısın. Sen, bir şeyler hissediyorsun. Sen, bir şeyler düşünüyorsun. Sen, bir şeyler yapıyorsun. Ve bu, seni onlardan ayıran şeydir. Bu, seni insan yapan şeydir"
"The Salamander boomed to a halt, throwing men off in slips and clumsy hops.",Montag stood fixing his raw eyes to the cold bright rail under his clenched fingers.,"to and in a throwing men off in slips and clumsy hops, boomed Salamander halt, The","Chiếc Rồng Lửa khựng lại đánh ầm, khiến những người trên xe thảy đều trượt khỏi ghế và bật nhổm lên trông chẳng",ra sao. Montag đứng dán cặp mắt khô hoảnh vào hàng tay vịn sáng lạnh bên dưới những ngón tay siết chặt của anh.,"những người trên xe thảy đều trượt khỏi ghế và bật nhổm lên trông chẳng khác gì những con rối bị đứt dây. Tiếng kêu thét và tiếng la hét vang vọng khắp nơi, trong khi những người trên xe cố gắng tìm cách thoát khỏi tình huống nguy hiểm này.","La salamandra se detuvo de repente, sacudiendo a los hombres. Montag permaneció con la mirada",fija en la brillante barandilla de metal que apretaba con toda la fuerza de sus puños.,"clavada en el animal, que se había detenido en seco, como si hubiera visto algo que lo había asustado. Los hombres se miraron entre sí, confundidos, y luego volvieron a mirar a la salamandra, que seguía inmóvil, con la cabeza levantada y los ojos fijos en algo que estaba más allá de ellos.","Semender, üzerindeki adamların kaymalarına ve dengesiz biçimde sıçramalarına neden olacak kadar",sert bir duruş yaptı. Montag gözlerini parmaklarıyla sıkıca kavradığı korkuluktan ayırmadı.,"hızlı bir şekilde hareket ediyordu. Adamlar, semenderin sırtında tutunmaya çalışırken, hayvanın ani hareketleri onları savuruyordu. Semenderin pulları, güneş ışığında parlıyordu ve adamların yüzleri terden sırılsıklam olmuştu. Birdenbire, semender durdu ve adamlar, dengelerini kaybederek yere düştüler"
"Beatty snorted. “Oh, no! You weren't fooled by that little idiot's routine, now, were you? Flowers, butterflies, leaves, sunsets, oh, hell! It's all in her file. I'll be damned. I've",hit the bullseye. Look at the sick look on your face. A few grass-blades and the quarters of the moon. What trash. What good did she ever do with all that?”,"got to hand it to her. She knows how to work a crowd. But don't you believe a word of it. She's a fake, a phony, a manipulator. She's got a script and she's sticking to it. And you, my friend, are just a pawn in her game. Don't let her fool you with her innocent act and her poetry. She's a user, a taker. She'll use you for her own purposes and","Beatty khịt mũi. ""Ôi, không! Anh không bị thứ trò mèo của cái con ngốc đó đánh lừa chứ hả? Hoa, bướm, lá, hoàng hôn, ôi, mẹ kiếp! Mấy thứ đó nằm tất trong hồ sơ về cô ả. Trời cao đất dày","ơi. Tôi bắn trúng phóc rồi. Xem cái điệu khổ sở trên mặt anh kìa. Vài ba cái lá cỏ với lại vầng trăng khuyết. Ôi chao ba láp. Cô ả làm được gì ra hồn với ba cái thứ đó kia chứ?""","đó! Anh không bị thứ trò mèo của cái con ngốc đó đánh lừa chứ hả? Hoa, bướm, lá, hoàng hôn, ôi, mẹ kiếp! Mấy thứ đó nằm tất trong hồ sơ về cô ả. Trời cao đất dày","Beatty lanzó un resoplido. —¡Oh, no! No te dejarías engañar por la palabrería de esa pequeña estúpida, ¿eh? Flores, mariposas, hojas, puestas de sol... ¡Oh, diablo! Aparece todo en su archivo Que me",ahorquen. He dado en el blanco. Fíjate en el aspecto enfermizo que tienes. Unas pocas briznas de hierba y las fases de la luna. ¡Valiente basura! ¿Qué pudo ella conseguir con todo eso?,"parece que no te dejarías engañar por la palabrería de esa pequeña estúpida, ¿eh? Flores, mariposas, hojas, puestas de sol... ¡Oh, diablo! Aparece todo en su archivo. ¡Eso es lo que me parece!","Beatty homurdandı. “Yo, hayır! O küçük aptalın davranışlarına kanmadın değil mi? Çiçekler, kelebekler, yapraklar, güneşin batışı, ah, kahretsin. Hepsi onun dosyasında var. Başımı beladan",alamayacağım. Tam on ikiden vurdum. Şu yüzündeki hasta ifadeye bak. Birkaç ot biçme bıçağı ve ay çeyrekleri. Ne süprüntü. Bütün bunlarla işe yarar ne yapıyordu?,"kurtarmak için, o küçük aptalın davranışlarına kanmadım. Çiçekler, kelebekler, yapraklar, güneşin batışı, ah, kahretsin. Hepsi onun dosyasında var. Başımı beladan kurtarmak için, o küçük aptalın davranışlarına kanmadım."
