Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
"['gopal das', 'das', 'gopal']",god,0,0.5,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['rufus'],effy stonem,0,0.25,incorrect,maxxie,0,0.0,incorrect,maxxie,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,bea,0,0.0,incorrect,bea,0,0.0,incorrect
"['solène', 'solène de courcy', 'courcy', 'de']",lucy,0,0.6,incorrect,marriott,0,0.14,incorrect,marriott,0,0.14,incorrect
"['solène', 'solène de courcy', 'courcy', 'de']",augie,0,0.29,incorrect,augie,0,0.29,incorrect,augie,0,0.29,incorrect
"['faraone mennella', 'faraone', 'mennella']",tiffany,0,0.43,incorrect,boxall,0,0.29,incorrect,boxall,0,0.29,incorrect
"['martha', 'dung', 'martha dung']",elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect
['gresham'],wyatt,0,0.17,incorrect,beach,0,0.33,incorrect,beach,0,0.33,incorrect
['rufus'],adam,0,0.0,incorrect,king kamehameha,0,0.0,incorrect,king kamehameha,0,0.0,incorrect
['eden'],shakespearean,0,0.35,incorrect,louise,0,0.2,incorrect,louise,0,0.2,incorrect
"['katy', 'perry', 'katy perry']",katy perry,1,1.0,correct,katy perry,1,1.0,correct,katy perry,1,1.0,correct
['arabella'],elizabeth,0,0.35,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['thomas'],lord thomas,0,0.71,correct,earl,0,0.2,incorrect,earl,0,0.2,incorrect
['eden'],she,0,0.29,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['arabella'],victoria,0,0.25,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['bea'],eden,0,0.29,incorrect,eden,0,0.29,incorrect,eden,0,0.29,incorrect
['martha'],emily,0,0.18,incorrect,she,0,0.22,incorrect,she,0,0.22,incorrect
['martha'],carrie,0,0.33,incorrect,james bond,0,0.12,incorrect,james bond,0,0.12,incorrect
['rufus'],bond,0,0.0,incorrect,bond,0,0.0,incorrect,bond,0,0.0,incorrect
['martha'],dr. gregory house,0,0.17,incorrect,countess,0,0.14,incorrect,countess,0,0.14,incorrect
['rufus'],john,0,0.0,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['rufus'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],remus,0,0.6,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['eden'],elizabeth,0,0.31,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['rufus'],john,0,0.0,incorrect,james,0,0.2,incorrect,james,0,0.2,incorrect
"['tan', 'rene tan', 'rene']",donald trump,0,0.3,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['greshams'],smiths,0,0.43,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect
['greshams'],watsons,0,0.27,incorrect,martha,0,0.43,incorrect,martha,0,0.43,incorrect
['arabella'],julia,0,0.31,incorrect,kim,0,0.0,incorrect,kim,0,0.0,incorrect
['thomas'],mr. weasley,0,0.35,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['rufus'],harry,0,0.2,incorrect,koloman moser,0,0.11,incorrect,koloman moser,0,0.11,incorrect
['arabella'],don vito corleone,0,0.16,incorrect,paris,0,0.31,incorrect,paris,0,0.31,incorrect
"['gopal das', 'das', 'gopal']",bill,0,0.22,incorrect,bea,0,0.33,incorrect,bea,0,0.33,incorrect
['bea'],emily,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['arabella'],grandma,0,0.4,incorrect,elizabeth,0,0.35,incorrect,elizabeth,0,0.35,incorrect
"['eden', 'eden tong', 'tong']",prince charming,0,0.33,incorrect,john,0,0.5,incorrect,john,0,0.5,incorrect
['rufus'],john,0,0.0,incorrect,bea,0,0.0,incorrect,bea,0,0.0,incorrect
['arabella'],agnes,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['rufus'],raymond blanc,0,0.11,incorrect,blanc,0,0.0,incorrect,blanc,0,0.0,incorrect
['arabella'],emily,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['peter'],he,0,0.29,incorrect,marco,0,0.2,incorrect,marco,0,0.2,incorrect
['greshams'],wong,0,0.17,incorrect,medusa,0,0.43,incorrect,medusa,0,0.43,incorrect
['arabella'],winston,0,0.0,incorrect,winston churchill,0,0.24,incorrect,winston churchill,0,0.24,incorrect
"['gao', 'mary gao', 'mary']",michelle reis,0,0.24,incorrect,miss kong,0,0.35,incorrect,miss kong,0,0.35,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['arabella'],emily,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['arabella'],elizabeth,0,0.35,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['arabella'],emily,0,0.31,incorrect,elizabeth,0,0.35,incorrect,elizabeth,0,0.35,incorrect
['rufus'],son,0,0.25,incorrect,frank,0,0.2,incorrect,frank,0,0.2,incorrect
['arabella'],whistledown,0,0.11,incorrect,coco chanel,0,0.32,incorrect,coco chanel,0,0.32,incorrect
['eden'],aria,0,0.0,incorrect,leviathan,0,0.31,incorrect,leviathan,0,0.31,incorrect
['rufus'],martha,0,0.18,incorrect,vincent,0,0.0,incorrect,vincent,0,0.0,incorrect
"['gopal das', 'das', 'gopal']",john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['eden'],francesca,0,0.15,incorrect,grande canal,0,0.38,incorrect,grande canal,0,0.38,incorrect
['rufus'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['eden'],leia,0,0.25,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],edward,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
"['anne', 'rae', 'rae anne']",olivia,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['walter'],john,0,0.0,incorrect,dr. smith,0,0.13,incorrect,dr. smith,0,0.13,incorrect
['thomas'],john,0,0.2,incorrect,life,0,0.0,incorrect,life,0,0.0,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['thomas'],he,0,0.25,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['rufus'],james,0,0.2,incorrect,venice,0,0.0,incorrect,venice,0,0.0,incorrect
['arabella'],john,0,0.0,incorrect,barber,0,0.57,incorrect,barber,0,0.57,incorrect
['rufus'],ethan,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],brittany,0,0.25,incorrect,scar,0,0.33,incorrect,scar,0,0.33,incorrect
['eden'],your reputation,0,0.21,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],countess of greshamsbury,0,0.19,incorrect,palace,0,0.43,incorrect,palace,0,0.43,incorrect
['rufus'],john,0,0.0,incorrect,italian,0,0.0,incorrect,italian,0,0.0,incorrect
['rufus'],luca,0,0.22,incorrect,italian,0,0.0,incorrect,italian,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['thomas'],wong,0,0.2,incorrect,wong,0,0.2,incorrect,wong,0,0.2,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['thomas'],harry,0,0.36,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['thomas'],mark,0,0.4,incorrect,mark rothko,0,0.35,incorrect,mark rothko,0,0.35,incorrect
['eden'],aria,0,0.0,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['thomas'],macarthur,0,0.27,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['eden'],francesca,0,0.15,incorrect,ca' rezzonico,0,0.24,incorrect,ca' rezzonico,0,0.24,incorrect
['eden'],emily,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['thomas'],lawyer,0,0.17,incorrect,donald trump,0,0.22,incorrect,donald trump,0,0.22,incorrect
"['gopal das', 'das', 'gopal']",pluto,0,0.4,incorrect,pluto,0,0.4,incorrect,pluto,0,0.4,incorrect
['rufus'],edward,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['martha'],camilla,0,0.31,incorrect,butler,0,0.17,incorrect,butler,0,0.17,incorrect
['arabella'],giuliana,0,0.25,incorrect,edgardo osorio,0,0.18,incorrect,edgardo osorio,0,0.18,incorrect
['arabella'],emily,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['martha'],giulia,0,0.17,incorrect,giudecca,0,0.14,incorrect,giudecca,0,0.14,incorrect
['ken'],kensington,0,0.46,incorrect,claridge's,0,0.15,incorrect,claridge's,0,0.15,incorrect
['freddy'],monica,0,0.0,incorrect,los angeles,0,0.12,incorrect,los angeles,0,0.12,incorrect
['eden'],scarlett,0,0.17,incorrect,mr. darcy,0,0.15,incorrect,mr. darcy,0,0.15,incorrect
['peter'],ishmael,0,0.17,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['peter'],leonard,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['martha', 'dung', 'martha dung']",john,0,0.27,incorrect,edward,0,0.35,incorrect,edward,0,0.35,incorrect
['eden'],julian,0,0.2,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['redford', 'robert redford', 'robert']",winston churchill,0,0.19,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['penelope'],carolyn,0,0.13,incorrect,medicare,0,0.25,incorrect,medicare,0,0.25,incorrect
['putter'],wid,0,0.0,incorrect,wid,0,0.0,incorrect,wid,0,0.0,incorrect
['arabella'],wid,0,0.0,incorrect,oscar de la renta,0,0.4,incorrect,oscar de la renta,0,0.4,incorrect
['penelope'],elizabeth,0,0.35,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect
['putter'],pen,0,0.44,incorrect,seamus,0,0.17,incorrect,seamus,0,0.17,incorrect
['arabella'],carol,0,0.46,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],prince william,0,0.11,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],jack,0,0.0,incorrect,marco,0,0.2,incorrect,marco,0,0.2,incorrect
