Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['amy'],emily,0,0.5,incorrect,barbie,0,0.22,incorrect,barbie,0,0.22,incorrect
['amy'],scarlett,0,0.18,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
"['amy', 'amy holder', 'holder']",julia,0,0.25,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['amy'],her,0,0.0,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['amy'],sheila,0,0.22,incorrect,kim,0,0.33,incorrect,kim,0,0.33,incorrect
['amy'],emily,0,0.5,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['devon'],he,0,0.29,incorrect,hotel,0,0.2,incorrect,hotel,0,0.2,incorrect
['amy'],she,0,0.0,incorrect,cart,0,0.29,incorrect,cart,0,0.29,incorrect
['crofton'],east,0,0.18,incorrect,james,0,0.0,incorrect,james,0,0.0,incorrect
"['amy', 'amy holder', 'holder']",victor,0,0.33,incorrect,west,0,0.2,incorrect,west,0,0.2,incorrect
"['amy', 'amy holder', 'holder']",emily,0,0.5,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
"['amy', 'amy holder', 'holder']",she,0,0.44,incorrect,hotel,0,0.55,incorrect,hotel,0,0.55,incorrect
['amy'],emily,0,0.5,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
"['amy', 'amy holder', 'holder']",victor,0,0.33,incorrect,james,0,0.5,incorrect,james,0,0.5,incorrect
['amy'],victim,0,0.22,incorrect,forbing,0,0.0,incorrect,forbing,0,0.0,incorrect
['tyron'],joe,0,0.25,incorrect,drew brees,0,0.13,incorrect,drew brees,0,0.13,incorrect
['jayden'],timmy,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['ryan'],him,0,0.0,incorrect,hotel,0,0.0,incorrect,hotel,0,0.0,incorrect
['george'],victor,0,0.33,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['lucca'],emily,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['george'],christian,0,0.13,incorrect,bank,0,0.0,incorrect,bank,0,0.0,incorrect
"['amy', 'amy holder', 'holder']",she,0,0.44,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect
['amy'],you,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['porter'],everdeen,0,0.29,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['devon'],mike,0,0.22,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['tate'],winters,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amy'],devon,0,0.0,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],adam,0,0.57,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amy'],victor,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amy'],devon,0,0.0,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],atlanta,0,0.2,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
['connollys'],organization,0,0.29,incorrect,devon,0,0.29,incorrect,devon,0,0.29,incorrect
['amy'],emily,0,0.5,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amy'],scarlett,0,0.18,incorrect,grayson,0,0.4,incorrect,grayson,0,0.4,incorrect
['devon'],mom,0,0.25,incorrect,elvis,0,0.4,incorrect,elvis,0,0.4,incorrect
['ryan'],he,0,0.0,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],christian,0,0.46,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mama'],grandma,0,0.55,incorrect,disney,0,0.0,incorrect,disney,0,0.0,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,adirondack,0,0.29,incorrect,adirondack,0,0.29,incorrect
['ryan'],christian,0,0.46,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],christian,0,0.46,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['james'],they,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],lucifer,0,0.18,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],adam,0,0.25,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
