line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
766,,"['margo', 'walt whitmans niece']","“Interesting,” I said. Margo’s mom had said that Margo’s clues never led anywhere, but I knew now that Margo had created a chain of clues—and she had seemingly made them for me. I immediately thought of her in the SunTrust Building, telling me I was better when I showed confidence. I turned the record over and played it. “Walt Whitman’s Niece” was the first song on side two. Not bad, actually.","“Thú vị đấy,” tôi nói. Mẹ Margo bảo rằng những manh mối của Margo chẳng bao giờ dẫn đến đâu, nhưng giờ tôi biết cô ấy đã tạo ra cả chuỗi manh mối–và hình như cô ấy đã để lại chúng cho tôi. Lập tức tôi nhớ lại lúc ở trong tòa nhà SunTrust, Margo đã nói rằng tôi ổn hơn khi tôi thể hiện tự tin. Tôi lật mặt đĩa và bật lên. “Cháu gái của Walt Whitman” là bài đầu tiên ở mặt hai. Thực ra nghe không tệ.","“İlginç,” dedim. Margo’nun annesi Margo’nun ipuçlarının asla hiçbir yere çıkmadığım söylemişti ama artık Margo’nun ipuçlarından bir zincir yaratmış olduğunu biliyordum... ve görünüşe göre bunu benim için yapmıştı. Hemen sonra onun SunTrust binasındaki halini, kendime güvendiğimde daha iyi olduğumu söyleyişini düşündüm. Plağı çevirip çaldım. Walt Whitmans Niece ikinci yüzdeki ilk şarkıydı. Fena değildi aslında.","—Interesante —murmuré. La madre de Margo había dicho que las pistas de Margo nunca llevaban a ninguna parte, pero ahora sabía que Margo había dejado una cadena de pistas, y todo parecía indicar que la había dejado para mí. Inmediatamente pensé en ella diciéndome en el SunTrust Building que yo era mejor cuando confiaba en mí mismo. Di la vuelta al disco y puse la canción. «Walt Whitman’s Niece» era la primera de la cara B. No estaba mal, la verdad.","“Interesting,” I said. Margo's mom said that Margo's clues never led anywhere, but now I know she had created a whole chain of clues–and it seems she left them for me. Immediately, I recalled the moment in the SunTrust building when Margo said I was better when I showed confidence. I flipped the record and turned it on. “Walt Whitman's Niece” was the first track on side two. It actually didn't sound bad.","“Interesting,” I said. Margo's mother had said that Margo's clues never led anywhere, but now I knew that Margo had created a chain of clues... and apparently, she had done it for me. Right after, I thought about her in the SunTrust building, telling me that I was better when I was confident. I flipped the record and played it. Walt Whitman's Niece was the first song on the second side. It wasn't actually bad.","—Interesting —I murmured. Margo's mother had said that Margo's clues never led anywhere, but now I knew that Margo had left a chain of clues, and everything seemed to indicate that she had left them for me. Immediately, I thought of her telling me in the SunTrust Building that I was better when I trusted myself. I turned the record over and played the song. ""Walt Whitman’s Niece"" was the first on side B. It wasn't bad, actually."
767,,"['ruthie', 'radar']","I saw Ruthie in the doorway then. She looked at me. “Got any clues for us, Ruthie?” She shook her head. “I already looked,” she said glumly. Radar looked at me and gestured his head toward Ruthie.","Đúng lúc đó tôi thấy Ruthie trên ngưỡng cửa. Con bé nhìn tôi. “Có manh mối gì cho bọn anh hả Ruthie?” Con bé lắc đầu. “Em đã tìm rồi,” giọng nó nghe buồn buồn. Radar nhìn tôi và hất đầu về phía Ruthie để ra hiệu.","O sırada kapı eşiğinde Ruthie’yi gördüm. Bana baktı. “Bizim için herhangi bir ipucun var mı, Ruthie?” Başını salladı. “Çoktan baktım,” dedi asık suratla. Radar bana bakıp başıyla Ruthie’yi işaret etti.","Entonces vi a Ruthie en la puerta. Me miró. —¿Puedes darnos alguna pista, Ruthie? Negó con la cabeza. —Yo también he buscado —me contestó con tono triste. Radar me miró y luego giró la cabeza hacia Ruthie.","Just then I saw Ruthie at the doorway. She looked at me. ""Any clues for us, Ruthie?"" She shook her head. ""I've already looked,"" she said sadly. Radar looked at me and nodded towards Ruthie to signal.","At that moment, I saw Ruthie at the doorway. She looked at me. “Do you have any clues for us, Ruthie?” She shook her head. “I already looked,” she said with a sullen face. Radar looked at me and gestured towards Ruthie with his head.","Then I saw Ruthie at the door. She looked at me. —Can you give us a hint, Ruthie? He shook his head. —I have also searched —he replied to me with a sad tone. Radar looked at me and then turned his head towards Ruthie."
768,,[],“Can you please keep watch for your mom for us?” I asked. She nodded and left. I closed the door.,“Em trông chừng bố mẹ em hộ bọn anh được không?” tôi hỏi. Con bé gật đầu rồi đi. Tôi đóng cửa lại.,“Lütfen anneni bizim için beklemeye devam edebilir misin?” diye sordum. Başını salladı ve gitti. Kapıyı kapattım.,"—¿Puedes vigilar que no llegue tu madre, por favor? —le pregunté. Asintió y se marchó. Cerré la puerta.","""Can you look after your parents for us?"" I asked. The little girl nodded and left. I closed the door.",“Can you please keep waiting for your mother for us?” I asked. He nodded and left. I closed the door.,"—Can you watch out so your mother doesn't arrive, please? —I asked him. He nodded and left. I closed the door."
769,,"['marg', 'margo omnictionary', 'radar', 'rada', 'margo']","“What’s up?” I asked Radar. He motioned us over to the computer. “In the week before she left, Margo was on Omnictionary a bunch. I can tell from minutes logged by her username, which she stored in her passwords. But she erased her browsing history, so I can’t tell what she was looking at.”","“Có gì thế?” tôi hỏi Radar. Nó vẫy bọn tôi lại phía máy vi tính. “Trong tuần trước khi bỏ đi, Margo đã sục kha khá vào Toàn Thư Đủ Thứ. Tôi biết vì dựa vào số phút đăng nhập bằng tên của Margo, và cậu ấy đã lưu mật khẩu lại máy. Nhưng Margo đã xóa toàn bộ lịch sử tìm kiếm, do vậy không thể biết được cậu ấy đã tìm thông tin gì.”","“Ne var?” diye sordum Radar’a. Bizi bilgisayarın başına çağırdı. “Gitmeden önceki hafta, Margo Omnictionary’ye girmiş. Kullanıcı adıyla oturum açtığı dakikalardan bunu anlayabiliyorum.","—¿Qué pasa? —le pregunté a Radar, que nos indicó con un gesto que nos acercáramos al ordenador. —Una semana antes de marcharse, Margo entró un montón de veces en el Omnictionary. Lo sé por los minutos que estuvo conectada con su nombre de usuario, que ha quedado guardado en sus contraseñas. Pero borró su historial de navegación, así que no sé qué buscaba.","“What is it?” I asked Radar. He waved us over to the computer. “In the week before she left, Margo spent quite a bit of time on Omnictionary. I know because of the number of minutes logged in under Margo's name, and she had saved the password on the computer. But Margo deleted all her search history, so we can't know what information she was looking for.”","“What is it?” I asked Radar. He called us over to the computer. “The week before she left, Margo logged into Omnictionary. I can tell from the minutes she was logged in with her username. But she cleared her browsing history, so I can’t tell what she looked at.”","—What's going on? —I asked Radar, who gestured for us to come closer to the computer. —A week before leaving, Margo logged into Omnictionary a bunch of times. I know this from the minutes she was connected with her username, which has been saved in her passwords. But she deleted her browsing history, so I don't know what she was looking for."
770,,"['radar', 'walt whitman', 'rada', 'ben']","“Hey, Radar, look up who Walt Whitman was,” Ben said.","“Này, Radar, tra xem Walt Whitman là ai,” Ben nói.","Ama tarama geçmişini silmiş, bu yüzden neye baktığını söylemem.” “Hey Radar, Walt Whitman’m kim olduğuna bak,” dedi Ben.","—Oye, Radar, busca quién era Walt Whitman —dijo Ben.","""Hey, Radar, look up who Walt Whitman is,"" Ben said.","“Hey Radar, look up who Walt Whitman is,” said Ben.","""Hey, Radar, look up who Walt Whitman was,"" said Ben."
771,,[],"“He was a poet,” I answered. “Nineteenth century.”","“Đó là một nhà thơ,” tôi đáp. “Thế kỉ mười chín.","“Şairdi,” diye cevap verdim. “On dokuzuncu yüzyılda.” “Harika,” dedi Ben gözlerini devirerek.",—Era un poeta —le contesté—. Del siglo diecinueve.,"“That is a poet,” I replied. “Nineteenth century.”","“He was a poet,” I answered. “In the nineteenth century.” “Great,” said Ben, rolling his eyes.",—He was a poet —I replied—. From the nineteenth century.
772,,['ben'],"“Great,” Ben said, rolling his eyes. “Poetry.”","“Tuyệt,” Ben thốt lên, mắt đảo tròn. “Thi ca.”","“On dokuzuncu yüzyılda.” “Harika,” dedi Ben gözlerini devirerek. “Şiir.",—Genial —dijo Ben mirando al techo—. Poesía.,"""Amazing,"" Ben exclaimed, eyes wide. ""Poetry.""","“In the nineteenth century.” “Great,” said Ben, rolling his eyes. “Poetry.”","—Great —said Ben, looking at the ceiling—. Poetry."
773,,[],“What’s wrong with that?” I asked.,“Có gì không ổn sao?” tôi hỏi.,“Bunda ne sorun var?” diye sordum.,—¿Qué tiene de malo? —le pregunté.,“Is something wrong?” I asked.,"""What's the problem with this?"" I asked.",—What's wrong with it? —I asked him.
774,,[],"“Poetry is just so emo,” he said. “Oh, the pain. The pain. It always rains. In my soul.”","“Thi ca chỉ tổ nát cõi lòng,” Ben đáp. “Ôi, đau đớn. Đau đớn. Rơi hoài rơn rớn. Mảnh hồn tôi.”","“Şiir fazla emo,” dedi. “Ah, acı. Acı. Sürekli yağmur yağıyor. Ruhumda.","—La poesía es tan emo —me dijo—. Ay, el dolor. El dolor. Siempre llueve. En mi corazón.","""Poetry only shatters the heart,"" Ben replied. ""Oh, the pain. The pain. Falling endlessly, trembling. A fragment of my soul.""","“The poem is too emo,” he said. “Oh, the pain. The pain. It’s constantly raining. In my soul.”","—Poetry is so emo —he told me—. Oh, the pain. The pain. It always rains. In my heart."
775,,"['“walt whitman', 'radar', 'whitman', 'rada', 'walt whitman', 'shakespeare', 'whitma']","“Yeah, I believe that’s Shakespeare,” I said dismissively. “Did Whitman have any nieces?” I asked Radar. He was already on Whitman’s Omnictionary page. A burly guy with this huge beard. I’d never read him, but he looked like a good poet.","“Ờ, tôi chắc chắn đó là thơ Shakespeare,” tôi nói, không chấp nó. “Whitman có cô cháu gái nào không?” tôi quay sang hỏi Radar. Nó đã vào trang viết về Whitman trong Toàn Thư Đủ Thứ. Một người đàn ông vạm vỡ với hàm râu khổng lồ. Tôi chưa từng đọc Whitman, nhưng trông ông ta cũng có vẻ ra dáng nhà thơ.","“Evet, sanıyorum bu Shakespeare,” dedim onu duymazlıktan gelip. “Walt Whitman’ın yeğeni var mıymış?” diye sordum Radar’a. Zaten Whitman’ın Omnictionary sayfasmdaydı. İri yarı, koca sakallı bir adamdı. Hiç okumamıştım ama iyi bir şair gibi görünüyordu.","—Sí, creo que eso es de Shakespeare —le contesté despectivamente—. ¿Walt Whitman tenía alguna sobrina? —le pregunté a Radar. Radar había entrado ya en la página de Walt Whitman del Omnictionary. Un tipo corpulento con una enorme barba. Nunca lo había leído, pero tenía pinta de ser buen poeta.","""Well, I'm sure that's Shakespeare's poetry,"" I said, not bothering with it. ""Does Whitman have any nieces?"" I turned to ask Radar. He was on the page about Whitman in the Encyclopedia of Everything. A burly man with a huge beard. I had never read Whitman, but he certainly looked the part of a poet.","“Yes, I think this is Shakespeare,” I said, pretending not to hear him. “Does Walt Whitman have a nephew?” I asked Radar. He was already on Whitman’s Omnictionary page. He was a large, big-bearded man. I had never read him, but he looked like a good poet.","—Yes, I think that's from Shakespeare —I replied disdainfully—. Did Walt Whitman have any nieces? —I asked Radar. Radar had already entered the Walt Whitman page of the Omnictionary. A burly guy with a huge beard. He had never read him, but he looked like a good poet."
776,,"['walt whitma', 'walt whitman', 'rebeldes']","“Uh, no one famous. Says he had a couple brothers, but no mention of whether they had kids. I can probably find out if you want.” I shook my head. That didn’t seem right. I went back to looking around the room. The bottom shelf of her record collection included some books—middle school yearbooks, a beat-up copy of The Outsiders—and some back issues of teen magazines. Nothing relating to Walt Whitman’s niece, certainly.","“Ờ, không có ai nổi tiếng. Trong này nói ông ta có mấy người anh em trai, nhưng không nói họ có con hay không. Có thể tôi sẽ tra được thông tin này nếu ông muốn.” Tôi lắc đầu. Có vẻ không phải hướng này. Tôi lùi lại nhìn quanh căn phòng. Hàng dưới cùng của giá đĩa có mấy cuốn sách–các kiểu kỉ yếu trường phổ thông cơ sở, cuốn Những kẻ ngoài vòng đã sờn cũ–và vài ấn bản in lại các tạp chí thanh thiếu niên. Không có gì liên quan đến cháu gái của Walt Whitman, chắc chắn vậy.","“Ah, ünlü biri değil. İki erkek kardeşi olduğu yazıyor ama çocukları olup olmadığından bahsedilmiyor. Büyük ihtimalle bulabilirim, istersen.” Başımı salladım. Bu doğru gibi gelmiyordu. Odayı araştırmaya geri döndüm. Plak koleksiyonunun alt rafında bazı kitaplar vardıortaokul yıllıkları, eskimiş bir The Outsiders— ve bazı gençlik dergilerinin eski sayıları. Walt Whitman’m yeğeniyle alakalı hiçbir şey yoktu.","—Uf, ninguna famosa. Pone que tenía un par de hermanos, pero no si alguno de ellos tuvo hijos. Creo que puedo encontrarlo si quieres. Negué con la cabeza. No parecía el camino correcto. Volví a buscar por la habitación. En el último estante de la colección de discos había unos libros —anuarios escolares de años anteriores, un ejemplar destrozado de Rebeldes— y varios números atrasados de revistas juveniles. Sin duda nada que tuviera que ver con la sobrina de Walt Whitman.","“Well, no one famous. This says he had a few brothers, but it doesn't mention if they had children or not. I might be able to find this information if you want.” I shook my head. It doesn't seem like this is the direction. I stepped back and looked around the room. The bottom shelf of the record rack had a few books—various middle school yearbooks, a worn-out copy of The Outsiders—and some reprinted editions of teen magazines. Nothing related to Walt Whitman's niece, that's for sure.","“Ah, not a famous person. It says he has two brothers, but it doesn't mention whether he has children. I can probably find out, if you want.” I nodded. This didn't feel right. I went back to searching the room. On the bottom shelf of the record collection, there were some books—middle school yearbooks, a worn-out copy of The Outsiders—and some old issues of youth magazines. There was nothing about Walt Whitman's nephew.","—Ugh, no famous ones. It says he had a couple of siblings, but not if any of them had children. I think I can find it if you want. I shook my head. It didn't seem like the right path. I went back to searching the room. On the last shelf of the record collection, there were some books —school yearbooks from previous years, a battered copy of The Outsiders— and several back issues of youth magazines. Clearly nothing that had to do with Walt Whitman's niece."
777,,[],"I looked through the books by her bedside table. Nothing of interest. “It would make sense if she had a book of his poetry,” I said. “But she doesn’t seem to.”","Tôi nhìn lại những cuốn sách trên bàn cạnh giường. Không có gì đáng chú ý. “Chắc Margo phải có cuốn thơ nào của ông ấy chứ nhỉ,” tôi nói. “Nhưng hình như không thấy.”","Komodinindeki kitaplara göz gezdirdim. İlgi çekici bir şey yoktu. “Eğer Whitman’m bir şiir kitabı olsaydı, mantıklı olurdu,” dedim. “Ama varmış gibi görünmüyor.",Eché un vistazo a los libros de su mesita de noche. Nada interesante. —Lo lógico sería que tuviera un libro de poemas de Whitman —dije—. Pero parece que no es así.,"I looked back at the books on the bedside table. Nothing noteworthy. ""Margo must have one of his poetry books,"" I said. ""But it seems like I can't find it.""","I glanced through the books in the nightstand. There was nothing interesting. “If there were a book of Whitman's poetry, it would make sense,” I said. “But it doesn't seem like there is one.”",I glanced at the books on her nightstand. Nothing interesting. —The logical thing would be for him to have a book of Whitman's poems —I said—. But it seems that is not the case.
778,,"['whitman', 'walt whitman', 'ben']","“She does!” Ben said excitedly. I went over to where he had knelt by the bookshelves, and saw it now. I’d looked right past the slim volume on the bottom shelf, wedged between two yearbooks. Walt Whitman. Leaves of Grass. I pulled out the book. There was a photograph of Whitman on the cover, his light eyes staring back at me.","“Có đấy!” Ben reo lên. Tôi đến chỗ nó đang quì bên giá sách, và thấy cuốn sách. Tôi đã bỏ qua một cuốn mỏng ở tầng dưới cùng, nằm kẹp giữa hai tập kỉ yếu. Walt Whitman. Những cánh cỏ. Tôi kéo cuốn sách ra. Có một bức ảnh Whitman trên bìa sách, đôi mắt sáng của ông ấy đăm đăm nhìn tôi.","“Var!” dedi Ben heyecanla. Kitaplıkta diz çöktüğü yere gidince gördüm. Alt rafta, iki yıllık arasında sıkışıp kalmış ince cildi gözden kaçırmıştım. Walt Whitman. Çimen Yapraklan. Kitabı çekip çıkardım. Kapakta Whitman’m bir fotoğrafı vardı, parlak gözleri bana bakıyordu.","—¡Sí que lo tiene! —exclamó Ben entusiasmado. Me acerqué a él, que se había arrodillado frente a las estanterías, y lo vi. Había pasado por alto el delgado volumen del último estante, metido entre dos anuarios. Walt Whitman. Hojas de hierba. Saqué el libro. En la cubierta había una foto del poeta, cuyos ojos brillantes me miraron fijamente.","""There is!"" Ben exclaimed. I went to where he was kneeling by the bookshelf and saw the book. I had overlooked a thin volume on the bottom shelf, wedged between two yearbooks. Walt Whitman. Leaves of Grass. I pulled the book out. There was a photo of Whitman on the cover, his bright eyes staring intently at me.","“There is!” Ben said excitedly. I saw it when I went to the spot where he was kneeling in front of the bookshelf. I had missed the thin volume wedged between the two-year-old books on the bottom shelf. Walt Whitman. Leaves of Grass. I pulled the book out. There was a photo of Whitman on the cover, his bright eyes looking at me.","—He sure does! —exclaimed Ben enthusiastically. I approached him, who had knelt in front of the shelves, and I saw him. I had overlooked the thin volume on the last shelf, tucked between two yearbooks. Walt Whitman. Leaves of Grass. I took out the book. On the cover was a photo of the poet, whose bright eyes stared at me intently."
779,['ben'],,"“Not bad,” I told Ben.","“Khá đấy,” tôi nói với Ben.","“Fena değil,” dedim Ben’e.",—No ha estado mal —le dije a Ben.,"""Not bad,"" I said to Ben.","""Not bad,"" I said to Ben.",—It wasn't bad —I said to Ben.
780,,[],"He nodded. “Yeah, now can we get out of here? Call me old-fashioned, but I’d rather not be here when Margo’s parents get back.”","Nó gật. “Ừa, bây giờ ra khỏi đây được chưa? Cứ cho là tôi bảo thủ đi, nhưng tôi không muốn lúc bố mẹ Margo về vẫn thấy bọn mình lởn vởn ở đây đâu.”","Başını salladı. “Evet, şimdi buradan çıkabilir miyiz? Bana eskikafalı diyebilirsiniz ama Margo’nun annesiyle babası döndüğünde burada olmamayı tercih ederim.","Asintió. —Sí. ¿Podemos largarnos ya? Puedes llamarme chapado a la antigua, pero preferiría no estar aquí cuando volvieran los padres de Margo.","It nodded. “Okay, can we get out of here now? Call me conservative, but I don't want Margo's parents to come back and find us hanging around here.”","He nodded. “Yes, can we leave now? You can call me old-fashioned, but I would prefer not to be here when Margo's parents return.”","He nodded. —Yes. Can we get out of here already? You can call me old-fashioned, but I would prefer not to be here when Margo's parents come back."
781,,[],“Is there anything we’re missing?”,“Liệu có sót gì không nhỉ?”,“Atladığımız bir şey var mı?,—¿Nos dejamos algo?,"""Is there anything missing?""",“Is there something we missed?”,—Did we leave something behind?
782,,[],"Radar stood up. “It really seems like she’s drawing a pretty straight line; there’s gotta be something in that book. It’s weird, though—I mean, no offense, but if she always left clues for her parents, why would she leave them for you this time?”","Radar đứng lên. “Có vẻ rõ ràng là Margo đã đi một đường khá mạch lạc, ắt sẽ tìm thấy gì đó trong cuốn sách. Kể ra cũng lạ–tôi nói không có ý gì đâu, nhưng nếu Margo luôn để lại manh mối cho bố mẹ, sao lần này cậu ấy lại để lại cho ông?”","Radar ayağa kalktı. “Gerçekten oldukça düz bir çizgi çiziyormuş gibi görünüyor; o kitabın içinde bir şeyler olmalı. Tuhaf, gerçi... yani kusura bakma ama eğer hep ebeveynleri için ipuçları bıraktıysa, neden bu sefer senin için bıraksın?","Radar se levantó. —La verdad es que parece que ha trazado una línea perfectamente recta. En ese libro tiene que haber algo. Pero me parece raro… Bueno, sin ofender, pero si siempre ha dejado pistas para sus padres, ¿por qué esta vez iba a dejártelas a ti?","Radar stood up. ""It seems clear that Margo has taken a rather coherent path, surely she will find something in the book."" ""It's strange,"" I said, ""I don't mean anything by it, but if Margo always left clues for her parents, why did she leave them for you this time?""","Radar stood up. “It really seems to be drawing quite a straight line; there must be something in that book. Strange, though... I mean, sorry, but if she always left clues for her parents, why would she leave one for you this time?”","Radar stood up. —The truth is that it seems he has drawn a perfectly straight line. There must be something in that book. But it seems strange to me… Well, no offense, but if he has always left clues for his parents, why would he leave them for you this time?"
783,['margo'],,"I shrugged my shoulders. I didn’t know the answer, but of course I had my hopes: maybe Margo needed to see my confidence. Maybe this time she wanted to be found, and to be found by me. Maybe—just as she had chosen me on the longest night, she had chosen me again. And maybe untold riches awaited he who found her.","Tôi nhún vai. Tôi không có câu trả lời, nhưng tất nhiên tôi nuôi hi vọng: có lẽ Margo muốn thấy sự tự tin của tôi. Có thể lần này cô ấy muốn được tìm thấy, và được tôi tìm thấy. Có thể–cũng giống như cô ấy đã chọn tôi trong cái đêm dài nhất ấy, lần này cô ấy lại chọn tôi. Và có thể kho báu bí mật đang chờ người tìm ra cô ấy.","Omzumu silktim. Cevabı bilmiyordum ama elbette umutlarım vardı: Belki Margo’nun benim güvenimi görmesi gerekiyordu. Belki bu sefer benim tarafımdan bulunmak istiyordu. Belki... tam da o uzun gecede beni seçtiği gibi, yine beni seçmişti. Ve belki onu bulan kişiyi bilinmeyen hazineler bekliyordu.","Me encogí de hombros. No podía responderle, aunque por supuesto albergaba esperanzas: quizá Margo quería ver que confiaba en mí mismo. Quizá esa vez quería que la encontraran, que la encontrara yo. Quizá… igual que me había elegido a mí para la noche más larga, había vuelto a elegirme a mí. Y quizá al que la encontrara le esperasen incalculables riquezas.","I shrugged. I didn't have an answer, but of course, I held onto hope: maybe Margo wanted to see my confidence. Maybe this time she wanted to be found, and found by me. Maybe—just like she chose me on that longest night, this time she chose me again. And maybe the secret treasure is waiting for someone to find her.","I shrugged. I didn't know the answer, but of course, I had hopes: Maybe Margo needed to see my trust. Maybe this time she wanted to be found by me. Maybe... just as she chose me on that long night, she had chosen me again. And maybe unknown treasures awaited the person who found her.","I shrugged. I couldn't answer him, although of course I harbored hopes: maybe Margo wanted to see that I trusted myself. Maybe this time she wanted to be found, for me to find her. Maybe... just as she had chosen me for the longest night, she had chosen me again. And maybe incalculable riches awaited the one who found her."
784,,"['radar', 'walt', 'ben']","Ben and Radar left soon after we got back to my house, after they’d each looked through the book and not found any obvious clues. I grabbed some cold lasagna from the fridge for lunch and went to my room with Walt. It was the Penguin Classics version of the first edition of Leaves of Grass. I read a little from the introduction and then paged through the book. There were several quotes highlighted in blue, all from the epically long poem known as “Song of Myself.” And there were two lines from the poem that were highlighted in green:","Không lâu sau khi quay lại nhà tôi, xem một lượt qua cuốn sách và không tìm thấy manh mối rõ rệt nào, Ben và Radar cũng về. Tôi lấy suất lasagna trong tủ lạnh ra ăn trưa và mang Walt về phòng. Cuốn Những cánh cỏ đó là bản in lần đầu của nhà xuất bản Penguin Classics. Tôi đọc một ít từ lời giới thiệu rồi lật tiếp từng trang. Có một số câu được đánh dấu màu xanh da trời, tất cả đều nằm trong một bài thơ dài dằng dặc như sử thi tên là “Tự khúc.” Hai dòng trong bài thơ đó được đánh dấu màu xanh lá cây:","Ben ile Radar bizim eve döndükten kısa süre sonra gittiler, ikisi de kitaba göz gezdirip herhangi belirgin bir ipucu bulamamıştı. Öğle yemeği için buzdolabından biraz soğuk lazanya alıp Walt’la birlikte odama gittim. Çimen Yaprakları’mn Penguin Classics edisyonunun ilk baskısıydı. Girişten bir parça okudum, sonra kitabın sayfalarını çevirip göz gezdirdim. Mavi renkle altı çizilmiş bir sürü mısra vardı, hepsi destan gibi uzun Kendi Şarkım isimli şiirdendi. Ve şiirde yeşil renkle altı çizilmiş iki dize vardı:","Ben y Radar se marcharon poco después de que volviéramos a mi casa, tras haber echado un vistazo al libro y no haber encontrado ninguna pista evidente. Cogí un trozo de lasaña del frigorífico y subí a mi habitación con Walt. Era la edición de Penguin Classics de la primera edición de Hojas de hierba. Leí parte de la introducción y después hojeé el libro. Había varios versos marcados en fluorescente azul, todos ellos del épicamente largo poema titulado «Canto de mí mismo». Y dos versos marcados en verde:","Not long after I returned home, having looked through the book without finding any clear clues, Ben and Radar also came back. I took a serving of lasagna from the fridge for lunch and brought Walt back to my room. The book Leaves of Grass was a first edition published by Penguin Classics. I read a bit from the introduction and then continued flipping through the pages. There were some lines marked in blue, all of which were in a long, epic-like poem called ""Song of Myself."" Two lines in that poem were marked in green:","Ben and Radar left shortly after we returned home; neither of them had found any obvious clues while skimming through the book. I grabbed some cold lasagna from the fridge for lunch and went to my room with Walt. It was the first edition of the Penguin Classics version of Leaves of Grass. I read a piece from the introduction, then flipped through the pages of the book. There were many lines underlined in blue, all from the epic-length poem called Song of Myself. And there were two lines underlined in green in the poem:","Ben and Radar left shortly after we returned to my house, having looked through the book and found no obvious clues. I grabbed a piece of lasagna from the fridge and went up to my room with Walt. It was the Penguin Classics edition of the first edition of Leaves of Grass. I read part of the introduction and then skimmed through the book. There were several verses highlighted in blue fluorescent, all of them from the epically long poem titled ""Song of Myself."" And two verses highlighted in green:"
785,,[],Unscrew the locks from the doors!,Tháo mở ổ khóa khỏi cánh cửa!,Sökün kilitleri kapılardan!,¡Arrancad los cerrojos de las puertas!,Unlock the lock from the door!,Remove the locks from the doors!,Rip the locks off the doors!
786,,[],Unscrew the doors themselves from their jambs!,Tháo mở chính cánh cửa khỏi khung!,Sökün kapıları kasalarından!,¡Arrancad las puertas de los goznes[1]!,He removed the door from its frame!,Remove the doors from their frames!,Rip the doors off their hinges[1]!
787,,[],"I spent most of my afternoon trying to make sense of that quote, thinking maybe it was Margo’s way of telling me to become more of a badass or something. But I also read and reread everything highlighted in blue:","Tôi dành gần hết buổi chiều cố hiểu hàm ý câu đó, thầm nghĩ có lẽ đó là cách Margo bảo tôi hãy mạnh mẽ táo bạo hơn hay đại loại thế. Nhưng tôi cũng đọc đi đọc lại từng dòng thơ được đánh dấu xanh da trời:","Öğleden sonramın çoğunu bu sözü anlamlandırmaya çalışarak geçirdim, bunun belki de Margo’nun bana daha sert bir çocuk falan haline gelmemi söyleme şekli olduğunu düşünerek. Ama mavi renkle altı çizili her şeyi de tekrar tekrar okudum:","Pasé buena parte de la tarde intentando desentrañar el sentido de la cita, pensando que quizá Margo intentaba decirme que me volviera un cabrón o algo así. Pero leí y releí también lo que estaba marcado en azul:","I spent nearly the entire afternoon trying to understand the implication of that sentence, thinking to myself that perhaps it was Margo's way of telling me to be bolder or something like that. But I also read and reread each line of the poem marked in sky blue:","I spent most of my afternoon trying to make sense of this phrase, thinking that maybe it was Margo's way of telling me to become a tougher kid or something. But I also read everything underlined in blue over and over again:","I spent a good part of the afternoon trying to unravel the meaning of the quote, thinking that maybe Margo was trying to tell me to become a jerk or something like that. But I also read and reread what was marked in blue:"
788,,[],You shall no longer take things at second or third hand . . . .,Ngươi sẽ không nhận từ bàn tay thứ hai hay thứ ba nữa... không nhìn qua đôi mắt của người chết nữa... không ăn những bóng ma ám ảnh trong những trang sách nữa.,Artık olayları ne ikinci ne üçüncü elden almalısın...,"Ya no recibirás de segunda o de tercera mano las cosas, ni",You will no longer receive from the second or third hand... no longer see through the eyes of the dead... no longer consume the haunting phantoms within the pages of books.,You should no longer get events secondhand or thirdhand...,"You will no longer receive things second or third hand, nor"
789,,[],nor look through the eyes of the dead . . . . nor feed on,Ngươi sẽ không nhận từ bàn tay thứ hai hay thứ ba nữa... không nhìn qua đôi mắt của người chết nữa... không ăn những bóng ma ám ảnh trong những trang sách nữa.,ne ölünün gözlerinden bakmalısın... ne de kitaplardaki vesveselerle beslenmelisin.,"mirarás por los ojos de los muertos, ni te alimentarás de los espectros de los libros.",You will no longer receive from the second or third hand... no longer see through the eyes of the dead... no longer consume the haunting phantoms within the pages of books.,you must neither look through the eyes of the dead... nor feed on the whispers in books.,"you will look through the eyes of the dead, nor will you feed on the specters of books."
791,,[],I tramp a perpetual journey,Ta dấn mình vào chuyến đi miên viễn,Ebedî bir yolculukta ağır ağır ilerliyorum,El viaje que he emprendido es eterno,He embarked on an endless journey,I am slowly progressing on an eternal journey,The journey I have undertaken is eternal
792,,[],"All goes onward and outward . . . . and nothing collapses,","Tất thảy đều nảy sinh lan tỏa... và không gì co tụ lại,","Hepsi ileriye ve dışarıya akıyor... ve bozulmuyor hiçbir şey, Ve ölmek herkesin varsaydığından daha farklı ve daha talihli.","Todo progresa y se dilata, nada se viene abajo,","Everything arises and spreads... and nothing contracts,","Everything flows forward and outward... and nothing is spoiled, And dying is different and more fortunate than everyone assumes.","Everything progresses and expands, nothing falls apart,"
