line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
603,['margo'],,"But Margo had given me a way of starting a counteroffensive. And I was just about to say something when, in my peripheral vision, I saw a large individual running toward us at a full sprint. He wore a black ski mask and carried a large, complex green water cannon. As he ran past he tagged me on the shoulder and I lost my footing, landing against the cracked concrete on my left side. As he reached the door, he turned back and shouted toward me, “You screw with us and you’re gonna get smackdown.” The voice was not familiar to me.","Nhưng Margo đã vén màn cho tôi thấy cách chống trả những trò ma cũ bắt nạt ma mới, ỷ mạnh hiếp yếu ấy. Tôi toan nói thì chợt lé mắt thấy một vóc người to lớn đang huỳnh huỵch chạy hết tốc lực về phía chúng tôi. Hắn đeo mặt nạ trượt tuyết màu đen và cắp theo cây súng phun nước xanh lục to đùng hầm hố. Khi vụt qua, hắn huých phải vai tôi khiến tôi mất thăng bằng, ngã nghiêng người xuống nền bê-tông thô ráp. “Mày chơi bọn ông thì mày sẽ bị được dính chưởng.” Tôi không nhận ra được là giọng đứa nào.","Ama Margo bana bir karşı saldın başlatma yolu vermişti. Bize doğru son hızla koşan cüsseli birisini göz ucuyla gördüğümde tam bir şey söylemek üzereydim. Siyah bir kar maskesi giyiyor ve geniş, yeşil bir tazyikli su tabancası taşıyordu. Beni koşarak geçerken omzuma çarptı, dengemi kaybederek sol tarafımın üstüne, çatlak betona düştüm. Kapıya ulaştığında, geri dönüp bana bağırdı: “Bizimle dalga geçersen hezimeti alırsın.” Ses tanıdık değildi.","Pero Margo me había enseñado un modo de iniciar la contraofensiva. Y estaba a punto de decir algo cuando vi de reojo a un tipo alto corriendo hacia nosotros. Llevaba un pasamontañas negro y un sofisticado cañón de agua de color verde en las manos. Al pasar me dio un golpe en el hombro, perdí el equilibrio y aterricé de lado en el cemento agrietado. Al llegar a la puerta, se giró y me gritó: —Te dedicas a putearnos, así que te vamos a empalizar. La voz no me sonaba de nada.","But Margo had unveiled to me how to resist those old tricks of bullying the newcomers, the strong preying on the weak. I was about to speak when I suddenly caught sight of a large figure running at full speed towards us. He was wearing a black ski mask and carrying a huge, menacing green water gun. As he rushed past, he bumped into my shoulder, causing me to lose my balance and fall sideways onto the rough concrete. ""If you mess with us, you'll get what's coming to you."" I couldn't recognize whose voice it was.","Ama Margo had given me a way to initiate a counterattack. I was just about to say something when I saw, out of the corner of my eye, a burly figure running towards us at full speed. He was wearing a black ski mask and carrying a large, green water gun. As he ran past me, he bumped into my shoulder, causing me to lose my balance and fall onto my left side on the cracked concrete. When he reached the door, he turned back and shouted at me: ""If you mess with us, you'll face defeat."" The voice was not familiar.","But Margo had taught me a way to start the counteroffensive. And I was about to say something when I saw out of the corner of my eye a tall guy running towards us. He was wearing a black ski mask and holding a sophisticated green water cannon in his hands. As he passed, he hit me on the shoulder, I lost my balance and landed on my side on the cracked cement. When he reached the door, he turned and shouted at me: —You dedicate yourself to screwing us over, so we're going to impale you. The voice didn't sound familiar to me at all."
621,"['señor worthington', 'bay worthington', 'worthington']",,"Dear Mr. Worthington,","Cậu Worthington thân mến,","Sevgili Bay Worthington,",Querido señor Worthington:,"Dear Worthington,","Dear Mr. Worthington,","Dear Mr. Worthington,"
631,"['quenti', 'quentin']",,"Look, Quentin, and yeah, I know it’s you. You know it wasn’t me who squirt-peed those freshmen. I’m sorry, but it’s not like I control the actions of other people.","Nghe đây Quentin, phải, tao biết là mày. Mày biết không phải tao tiểu phun bọn lính mới. Rất tiếc, nhưng tao không kiểm soát hành động của những đứa khác được.","Bak, Quentin, ve evet bunun sen olduğunu biliyorum. O birinci sınıflara çiş fışkırtan ben değilim, biliyorsun. Üzgünüm ama diğer insanların hareketlerini kontrol falan edemiyorum.","Mira, Quentin, porque sí, sé que eres tú. Sabes que no fui yo el que chorreó con meados a los chicos de primero. Lo siento, pero no controlo lo que hacen los demás.","Listen here Quentin, yes, I know it's you. You know it wasn't me who sprayed the new soldiers. Sorry, but I can't control the actions of others.","Look, Quentin, and yes, I know this is you. I'm not the one spraying pee on the freshmen, you know that. Sorry, but I can't control other people's actions or anything.","Look, Quentin, because yes, I know it's you. You know it wasn't me who sprayed the first-year kids with pee. I'm sorry, but I can't control what others do."
633,"['señor worthington', 'bay worthington', 'worthington']",,"Mr. Worthington,","Cậu Worthington,","Bay Worthington,",Señor Worthington:,"Mr. Worthington,","Bay Worthington,",Mr. Worthington:
649,"['jason worthington', 'jase worthington']",,"“Yeah, you’re spending Friday night gaming and nursing the hand you broke while trying to sucker punch somebody. No wonder Jase Worthington has chosen to hitch his star to your wagon.”","“Ừa, tối thứ Sáu ông mần trò chơi điện tử và băng bó bàn tay tàn tạ vì đã hão huyền tưởng có thể đấm một cú thôi sơn vào bụng người ta. Chẳng trách Jase Worthington đã phải ngậm ngùi hạ mình trước ông.”","“Evet, cuma geceni oyun oynayarak ve birine beklenmedik bir yumruk atmaya çalışırken kırdığın elini ovalayarak geçiriyorsun. Jason Worthington’m yükselmek için seni örnek almasına şaşmamalı.","—Sí, te pasas el viernes por la noche jugando y curándote la mano, que te has roto intentando pegarle un puñetazo a un tipo. No me extraña que Jase Worthington haya decidido arrimarse a tu árbol.","“Yeah, on Friday night he played video games and bandaged his ruined hand because he foolishly thought he could land a single punch to someone's stomach. No wonder Jase Worthington had to humbly lower himself before him.”","“Yes, you spend your Friday night playing games and rubbing the hand you broke while trying to throw an unexpected punch at someone. No wonder Jason Worthington looks up to you as an example to rise.”","—Yes, you spend Friday night playing and nursing your hand, which you broke trying to punch a guy. No wonder Jase Worthington has decided to cozy up to your tree."
665,"['bayan spiegelman', 'señora spiegelman—', 'spiegelman']",,"“I’m not frustrated,” Mrs. Spiegelman answered. “I’m done.”","“Tôi không vất vả mệt mỏi gì sất,” cô Spiegelman đáp. “Tôi ngấy lắm rồi.”","“Sinirim bozulmadı,” diye karşılık verdi Bayan Spiegelman. “Artık bıktım.",—No estoy frustrada —le contestó la señora Spiegelman—. Se acabó.,"“I am not tired or exhausted at all,” Ms. Spiegelman replied. “I am really fed up.”","“I’m not upset,” replied Mrs. Spiegelman. “I’m just tired of it.”",—I am not frustrated —Mrs. Spiegelman replied to him—. It's over.
669,"['bayan spiegelman', 'señora spiegelman', 'spiegelman']",,"My mom removed her hands from Mrs. Spiegelman. “I would argue she needs to see loving consequences,” my mom said.","Mẹ tôi nhấc tay khỏi vai cô Spiegelman. “Em nghĩ con bé cần được nếm trải những hệ quả yêu thương trìu mến,” mẹ nói.","Annem ellerini Bayan Spiegelman’dan çekti. “Ben sevgi dolu sonuçlar görmesi gerektiğini savunurdum,” dedi annem.",Mi madre retiró las manos de los hombros de la señora Spiegelman. —Diría que las consecuencias que tiene que ver son las del cariño —le dijo mi madre.,"My mother lifted her hand off Ms. Spiegelman's shoulder. ""I think the girl needs to experience the consequences of loving affection,"" my mother said.","My mother withdrew her hands from Mrs. Spiegelman. ""I would argue that it should yield loving results,"" my mother said.",My mother removed her hands from Mrs. Spiegelman's shoulders. —I would say that the consequences to consider are those of affection —my mother told him.
687,['margo'],,"“How do you know about that?” Two years before, Margo had led the TP-ing of two hundred houses in a single night. Needless to say, I wasn’t invited on that adventure.","“Sao bác biết chuyện đó ạ?” Hai năm trước, Margo đã chỉ huy tác chiến phủ giấy vệ sinh lên hai trăm căn nhà trong đúng một đêm. Khỏi nói cũng biết, tất nhiên tôi không được mời tham gia cuộc vui ấy.","“Bunu nereden biliyorsunuz?” iki yıl önce Margo bir gecede iki yüz eve tuvalet kâğıdı saldırısı yapılmasına öncülük etmişti. Söylememe gerek yok, bu maceraya davet edilmemiştim.","—¿Cómo lo sabe? Hacía dos años, Margo había liderado el empapelado de doscientas casas en una sola noche. No será necesario que diga que no me invitó a participar en aquella aventura.","""How did you know about that?"" Two years ago, Margo had orchestrated a mission to cover two hundred houses with toilet paper in just one night. Needless to say, I wasn't invited to join in on the fun.","""How do you know this?"" Two years ago, Margo had led an overnight toilet paper attack on two hundred houses. Needless to say, I had not been invited to this adventure.","—How do you know? Two years ago, Margo had led the wallpapering of two hundred houses in a single night. It goes without saying that she didn't invite me to participate in that adventure."
697,['margo'],,"I liked the image of Margo as a balloon, but I figured that in his urge for the poetic, the detective had seen more worry in me than the pang I’d actually felt. I knew she’d be back. She’d deflate and float back to Jefferson Park. She always had.","Tôi thích hình dung Margo như quả bóng bay, nhưng dường như trong cơn trào dâng đầy chất thơ vừa rồi, vị thám tử đã nhìn thấu có rất nhiều lo lắng ở trong tôi, còn hơn cả những xung động tôi đang thực sự cảm nhận. Tôi biết Margo sẽ về. Cô ấy sẽ xẹp lại và trôi trở về Jefferson Park. Cô ấy luôn như vậy.","Margo’nun balon halini hayal etmek hoşuma gitmişti ama dedektif konuya şiirsel yaklaşırken bende, aslında hissettiğim ani sancıdan ziyade endişe gördüğünü düşündüm. Margo’nun geri döneceğini biliyordum. Sönecek ve tekrar Jefiferson Park’a doğru süzülecekti. Her zaman öyle yapmıştı.","Me gustó la imagen de Margo como un globo, pero pensé que, en su deseo de ser poético, el detective me había visto mucho más preocupado de lo que realmente estaba. Sabía que volvería. Se desinflaría y volvería volando a Jefferson Park. Siempre había vuelto.","I like to imagine Margo as a balloon, but it seems that in the midst of the poetic surge just now, the detective saw through to a lot of worries within me, even more than the impulses I was actually feeling. I know Margo will come back. She will deflate and drift back to Jefferson Park. She always does.","I liked imagining Margo as a balloon, but while the detective approached the matter poetically, I thought he saw worry in me rather than the sudden pang I actually felt. I knew Margo would come back. She would deflate and float back towards Jefferson Park. She had always done so.","I liked the image of Margo as a balloon, but I thought that, in his desire to be poetic, the detective had seen me as much more worried than I actually was. I knew she would come back. She would deflate and fly back to Jefferson Park. She had always come back."
717,['margo roth spiegelman'],,"“I would think that she’d be back by Monday,” I said. “You don’t want to miss too much school, even if you’re Margo Roth Spiegelman. Maybe she can stay here till graduation.”","“Tôi nghĩ có lẽ đến thứ Hai Margo sẽ về,” tôi nói. “Có ai muốn nghỉ học vô độ đâu, dù là Margo Roth Spiegelman đi nữa. Có lẽ cậu ấy có thể ở đây cho đến lúc tốt nghiệp.”","“Pazartesiye kadar dönmüş olacağını düşünüyorum,” dedim. “Dersleri fazla ekmek istemezsin, Margo Roth Spiegelman olsan bile. Belki mezuniyete kadar burada kalabilir.",—Diría que volverá el lunes —comenté—. Ni siquiera a Margo Roth Spiegelman le interesa perder muchas clases. Quizá se quede aquí hasta la graduación.,"“I think maybe Margo will be back by Monday,” I said. “No one wants to skip school indefinitely, not even Margo Roth Spiegelman. Maybe she can stay here until graduation.”","“I think you will have returned by Monday,” I said. “You wouldn't want to skip too many classes, even if you were Margo Roth Spiegelman. Maybe you could stay here until graduation.”",—I would say she will be back on Monday —I commented—. Not even Margo Roth Spiegelman is interested in missing too many classes. Maybe she will stay here until graduation.
724,"['margo', '‘margo']",,"“Margo’s parents just said this morning that she sometimes leaves clues,” I said. “But never anything, like, concrete enough to find her before she comes home.”","“Sáng nay bố mẹ Margo vừa nói rằng cậu ấy thường để lại những manh mối,” tôi nói. “Nhưng chưa bao giờ có manh mối nào đủ chắc chắn để tìm được Margo trước khi cậu ấy tự về.”","‘Margo’nun annesiyle babası daha bu sabah onun bazen ipuçları bıraktığım söyledi,” dedim. “Ama asla eve dönmesinden önce onu bulabilecekleri kadar, ne bileyim, somut bir şey değilmiş.",—Los padres de Margo han dicho esta mañana que a veces deja pistas —dije yo—. Pero nunca algo lo bastante concreto como para encontrarla antes de que vuelva a casa.,"""This morning Margo's parents just said that she often leaves clues,"" I said. ""But there has never been a clue solid enough to find Margo before she comes back on her own.""","“Margo's parents said just this morning that sometimes she leaves clues,” I said. “But never anything, I don't know, concrete enough for them to find her before she comes home.”",—Margo's parents said this morning that sometimes she leaves clues —I said—. But never anything concrete enough to find her before she comes back home.
741,['margo'],,“Mom says that it’s like if Margo went to college early.”,“Mẹ em bảo cứ coi như chị Margo đã đi học đại học sớm rồi.”,"“Annem, Margo üniversiteye erken gitmiş gibi diyor.",—Mi madre dice que es como si Margo hubiera ido a la universidad antes.,“My mom said to just consider that Margo went to college early.”,“My mom says it feels like Margo went to university early.”,—My mother says it's as if Margo had gone to college earlier.
746,['ruthie'],,"“She doesn’t like her friends in her room,” Ruthie said.","“Chị ấy không thích cho bạn vào phòng,” Ruthie khăng khăng.","“Arkadaşlarının da odasında olmasından hoşlanmaz,” dedi Ruthie.",—No le gusta que sus amigos entren en su habitación —insistió Ruthie.,"“She doesn't like letting you into the room,” Ruthie insisted.","“She doesn't like having her friends in her room either,” said Ruthie.",—He doesn't like his friends entering his room —insisted Ruthie.
779,['ben'],,"“Not bad,” I told Ben.","“Khá đấy,” tôi nói với Ben.","“Fena değil,” dedim Ben’e.",—No ha estado mal —le dije a Ben.,"""Not bad,"" I said to Ben.","""Not bad,"" I said to Ben.",—It wasn't bad —I said to Ben.
783,['margo'],,"I shrugged my shoulders. I didn’t know the answer, but of course I had my hopes: maybe Margo needed to see my confidence. Maybe this time she wanted to be found, and to be found by me. Maybe—just as she had chosen me on the longest night, she had chosen me again. And maybe untold riches awaited he who found her.","Tôi nhún vai. Tôi không có câu trả lời, nhưng tất nhiên tôi nuôi hi vọng: có lẽ Margo muốn thấy sự tự tin của tôi. Có thể lần này cô ấy muốn được tìm thấy, và được tôi tìm thấy. Có thể–cũng giống như cô ấy đã chọn tôi trong cái đêm dài nhất ấy, lần này cô ấy lại chọn tôi. Và có thể kho báu bí mật đang chờ người tìm ra cô ấy.","Omzumu silktim. Cevabı bilmiyordum ama elbette umutlarım vardı: Belki Margo’nun benim güvenimi görmesi gerekiyordu. Belki bu sefer benim tarafımdan bulunmak istiyordu. Belki... tam da o uzun gecede beni seçtiği gibi, yine beni seçmişti. Ve belki onu bulan kişiyi bilinmeyen hazineler bekliyordu.","Me encogí de hombros. No podía responderle, aunque por supuesto albergaba esperanzas: quizá Margo quería ver que confiaba en mí mismo. Quizá esa vez quería que la encontraran, que la encontrara yo. Quizá… igual que me había elegido a mí para la noche más larga, había vuelto a elegirme a mí. Y quizá al que la encontrara le esperasen incalculables riquezas.","I shrugged. I didn't have an answer, but of course, I held onto hope: maybe Margo wanted to see my confidence. Maybe this time she wanted to be found, and found by me. Maybe—just like she chose me on that longest night, this time she chose me again. And maybe the secret treasure is waiting for someone to find her.","I shrugged. I didn't know the answer, but of course, I had hopes: Maybe Margo needed to see my trust. Maybe this time she wanted to be found by me. Maybe... just as she chose me on that long night, she had chosen me again. And maybe unknown treasures awaited the person who found her.","I shrugged. I couldn't answer him, although of course I harbored hopes: maybe Margo wanted to see that I trusted myself. Maybe this time she wanted to be found, for me to find her. Maybe... just as she had chosen me for the longest night, she had chosen me again. And maybe incalculable riches awaited the one who found her."
817,['lacey'],,“Was she mad at me?” Lacey asked after a moment. She was looking down; I could see her brown eye shadow.,"“Margo có cáu tớ lắm không?” Lát sau Lacey hỏi. Cô ấy cụp mắt nhìn xuống, tôi có thể thấy hàng mi nâu rợp.",“Bana kızgın mıydı?’ diye sordu Lacey kısa bir süre sonra. Aşağı bakıyordu; kahverengi göz farım görebiliyordum.,—¿Estaba enfadada conmigo? —preguntó Lacey algo después. Miraba al suelo. Vi su sombra de ojos marrón.,"""Is Margo really mad at me?"" Lacey asked after a while. She lowered her eyes, and I could see her thick brown eyelashes.",“Was he angry with me?” Lacey asked shortly after. She was looking down; I could see her brown eye shadow.,—Was she angry with me? —asked Lacey a little later. She was looking at the ground. I saw her brown eye shadow.
829,"['bay jiminez', 'jiminez']",,"I knew these halls so well—and finally it was starting to feel like they knew me, too. I stood there as the third bell rang and the crowds dwindled. Only then did I walk to calc, sitting down just after Mr. Jiminez had started another interminable lecture.","Tôi quá biết những hành lang này–và rút cục cũng bắt đầu có cảm giác rằng chúng biết tôi. Tôi vẫn đứng đó khi hồi chuông thứ ba vang lên và đám đông bắt đầu tản mát. Chỉ khi ấy tôi mới vào lớp giải tích, ngồi xuống ngay sau khi thầy Jiminez bắt đầu một bài học lê thê vô tận khác.",Bu koridorları o kadar iyi tanıyordum ki... ve sonunda onlar da beni tanıyorlarmış gibi gelmeye başhyordu. Üçüncü zil çaldığında kalabalık git gide azalırken orada durdum. Ancak daha sonra matematiğe girdim ve Bay Jiminez başka bir bitmek bilmez derse başladıktan hemen sonra yerime oturdum.,Conocía muy bien aquellos pasillos y al final empezaba a parecer que también ellos me conocían a mí. Me quedé allí parado mientras sonaba el tercer timbre y la multitud se dispersaba. Solo entonces me dirigí a la clase de cálculo y me senté justo después de que el señor Jiminez hubiera empezado otra de sus interminables lecciones.,"I know these hallways all too well–and eventually, I even started to feel that they knew me. I was still standing there when the third bell rang and the crowd began to disperse. Only then did I enter the calculus class, sitting down right after Mr. Jiminez began another interminable lecture.","I knew these corridors so well... and eventually, it felt like they were starting to know me too. I stood there as the crowd gradually thinned out when the third bell rang. But later I entered math class and sat down in my seat right after Mr. Jiminez started another endless lesson.","I knew those hallways very well, and in the end, it started to seem like they knew me too. I stood there while the third bell rang and the crowd dispersed. Only then did I head to calculus class and sit down just after Mr. Jiminez had started another of his endless lessons."
831,['ben starling'],,"A few minutes later, as I glanced toward the clock for only the thirty-seventh time, I saw Ben Starling standing outside the classroom door, a hall pass in his hand, dancing a spastic jig.","Mấy phút sau, khi liếc đồng hồ mới tới lần thứ ba mươi bảy, tôi thấy Ben Starling đứng ngoài cửa lớp, tấm thẻ thông hành[7] trong tay, nhún nhảy như điên theo điệu jig.","Birkaç dakika sonra, saate yalnızca otuz yedinci kez bakarken, Ben Starling’in sınıfın kapısının dışında durduğunu gördüm, elinde bir izin kâğıdıyla saçma sapan bir dans ediyordu.","A los pocos minutos, al mirar el reloj solo por trigésimo séptima vez, vi a Ben Starling al otro lado de la puerta de la clase, pegándose un bailoteo espasmódico y con un permiso para estar fuera de clase en la mano.","A few minutes later, when I glanced at the clock for the thirty-seventh time, I saw Ben Starling standing outside the classroom door, a hall pass[7] in his hand, bouncing like crazy to a jig.","A few minutes later, while looking at the clock for only the thirty-seventh time, I saw Ben Starling standing outside the classroom door, doing a silly dance with a permission slip in his hand.","A few minutes later, after looking at the clock for only the thirty-seventh time, I saw Ben Starling on the other side of the classroom door, doing a jerky dance and holding a hall pass in his hand."
847,['lacey'],,"Lacey nodded. “Well, but we don’t want to be too matchy-matchy. Maybe if you go traditional: black tux and a black vest?”","Lacey gật đầu. “Tốt thôi, nhưng chúng ta không nên quá đôi lứa xứng đôi. Có lẽ cậu cứ theo truyền thống đi: lễ phục màu đen nhé?”",Lacey başını salladı. “Peki ama fazla uygun olmak istemeyiz. Belki sen geleneksel takılırsın: Siyah smokin ile siyah yelek?,"Lacey asintió. —Bueno, pero tampoco vayamos demasiado conjuntados. Podrías ir tradicional, con esmoquin negro y chaleco negro.","Lacey nodded. “Alright, but we shouldn't be too much of a perfect match. Maybe you should just stick to tradition: a black suit?”","Lacey nodded. “Okay, but we don't want to be too conventional. Maybe you can go traditional: Black tuxedo with a black vest?”","Lacey nodded. —Well, but let's not go too coordinated either. You could go traditional, with a black tuxedo and a black vest."
893,"['margo', 'marg']",,"So what he did was he took a pencil and one of those steel compass things, and he started drawing circles onto a piece of paper. All the circles exactly two inches in diameter. And he would draw the circles until the entire piece of paper was completely black, and then he would get another piece of paper and draw more circles, and he did this every day, all day, and didn’t pay attention in school and drew circles all over all of his tests and shit, and my mom said that this kid’s problem was that he had created a routine to cope with his loss, only the routine became destructive. So anyway, then my mom made him cry about his dad or whatever and the kid stopped drawing circles and presumably lived happily ever after. But I think about the circles kid sometimes, because I can sort of understand him. I always liked routine. I suppose I never found boredom very boring. I doubted I could explain it to someone like Margo, but drawing circles through life struck me as a kind of reasonable insanity.","Và thằng bé đã làm thế này, nó lấy cái bút chì và một trong những thứ như com-pa sắt, bắt đầu vẽ những vòng tròn lên giấy. Tất cả các vòng tròn đều có bán kính chính xác năm phân. Thằng bé cứ vẽ mãi những vòng tròn cho đến khi tờ giấy đen kịt, nó sẽ lấy một tờ khác và vẽ tiếp những vòng tròn. Ngày nào nó cũng làm thế, suốt ngày, chẳng chú ý đến học hành, vẽ cả vòng tròn lên kín các bài kiểm tra và bài vở ở trường. Mẹ tôi bảo vấn đề của thằng bé là ở chỗ nó đã tạo ra một thói quen đều đặn để đương đầu với mất mát, chỉ có điều chính thói quen ấy lại hủy hoại nó. Thế là khi mẹ tôi tìm cách khiến thằng bé bật khóc vì người cha đã mất, nó thôi không vẽ vòng tròn nữa, và được cho là từ đó sẽ sống hạnh phúc mãi mãi. Nhưng thỉnh thoảng tôi lại nghĩ đến thằng bé vẽ vòng tròn ấy, vì hình như tôi hiểu được nó. Tôi luôn thích những thói quen đều đặn. Tôi còn nghĩ chắc tôi không bao giờ thấy sự nhàm chán có gì đáng chán lắm. Có lẽ tôi không giải thích nổi điều này cho ai đó như Margo, nhưng vẽ những vòng tròn đi hết đời mình mang lại cho tôi chút cảm giác điên rồ có nghĩa lí.","Sonuçta şöyle bir şey yapmış: Bir kalem ile şu çelik pergellerden almış ve bir kâğıdın üzerine çemberler çizmeye başlamış. Bütün çemberler tam olarak iki santimetre çapındaymış. Çemberleri, kâğıdın tamamı siyah olana kadar çiziyor, sonra başka bir kâğıt alıp daha fazla çember çiziyormuş ve bunu her gün sürekli yapıyormuş. Derslere dikkatini vermeyip sınav kâğıtlarının filan her yerine çember çiziyormuş ve annem çocuğun sorununun, kaybıyla başa çıkmak için yarattığı rutinin yıkıcı hale gelmesi olduğunu söylemişti. Yani her neyse, sonra annem babası için falan ağlamasını sağlamış ve çocuk çember çizmeyi bırakıp galiba sonsuza kadar mutlu yaşamış. Ama bazen çember çocuğu düşünürüm çünkü onu bir nevi anlıyorum. Her zaman rutini sevdim. Sanırım hiçbir zaman can sıkıntısını sıkıcı bulmadım. Margo gibi birine bunu açıklayabileceğimden emin değildim ama hayatta çemberler çizmek bende makul bir tür delilik izlenimi bırakıyordu.","Lo que hizo el niño fue coger un lápiz y un compás, y empezar a dibujar circunferencias en una hoja de papel. Todas las circunferencias de exactamente cinco centímetros de diámetro. Y dibujaba circunferencias hasta que toda la hoja de papel quedaba totalmente negra. Entonces cogía otra hoja y dibujaba más circunferencias. Y lo hacía todos los días, a todas horas. No prestaba atención en clase, dibujaba circunferencias en todos los exámenes, y mi madre me dijo que el problema del niño era que había generado una rutina para sobrellevar su pérdida, pero que la rutina se había vuelto destructiva. El caso es que mi madre consiguió que llorara por su padre, y el niño dejó de dibujar circunferencias y al parecer desde entonces vivió feliz. Pero de vez en cuando pienso en el niño de las circunferencias, porque de alguna manera lo entiendo. Siempre me han gustado las rutinas. Supongo que aburrirme nunca me había aburrido demasiado. Suponía que no podría explicárselo a alguien como Margo, pero pasarte la vida dibujando circunferencias me parecía una locura hasta cierto punto razonable.","And the boy did this, he took a pencil and one of those things like a metal compass, and started drawing circles on paper. All the circles had an exact radius of five centimeters. The boy kept drawing circles until the paper was completely black, then he would take another sheet and continue drawing circles. He did this every day, all day long, not paying attention to his studies, drawing circles all over his tests and schoolwork. My mother said the boy's problem was that he had created a regular habit to cope with loss, but it was this very habit that was destroying him. So when my mother tried to make the boy cry for his lost father, he stopped drawing circles, and was said to live happily ever after from then on. But sometimes I think about that boy drawing circles, because it seems like I understand him. I've always liked regular habits. I even think that I never found boredom to be all that boring. Maybe I can't explain this to someone like Margo, but drawing circles for the rest of my life gives me a bit of a crazy sense of meaning.","In the end, he did something like this: He took one of those steel compasses with a pencil and started drawing circles on a piece of paper. All the circles were exactly two centimeters in diameter. He would draw circles until the entire paper was black, then take another paper and draw more circles, and he did this continuously every day. He wasn't paying attention in classes and was drawing circles all over his exam papers and such, and my mom said that the child's problem was that the routine he created to cope with his loss had become destructive. So anyway, then my mom made him cry for his father or something, and the kid stopped drawing circles and apparently lived happily ever after. But sometimes I think about the circle kid because I kind of understand him. I've always liked routine. I guess I've never found boredom boring. I wasn't sure if I could explain this to someone like Margo, but in life, drawing circles left me with the impression of a reasonable kind of madness.","What the boy did was take a pencil and a compass, and start drawing circles on a sheet of paper. All the circles were exactly five centimeters in diameter. And he drew circles until the entire sheet of paper was completely black. Then he would take another sheet and draw more circles. And he did this every day, all the time. He didn't pay attention in class, he drew circles on all the exams, and my mother told me that the boy's problem was that he had created a routine to cope with his loss, but the routine had become destructive. The fact is that my mother managed to make him cry for his father, and the boy stopped drawing circles and apparently lived happily ever since. But every now and then I think about the boy with the circles, because in some way I understand him. I've always liked routines. I suppose that being bored never really bored me too much. I figured I couldn't explain it to someone like Margo, but spending your life drawing circles seemed like a somewhat reasonable madness to me."
