line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
925,,[],"It's the old form of greeting. I haven't heard it lor a long time, for years. Under the circumstances it seems out of place, comical even, a","Đó là kiểu chào hỏi ngày xưa. Tôi không nghe thấy từ lâu lắm, hàng năm rồi. Trong hoàn cảnh này nghe nó lạc lõng, thậm chí kỳ khôi, một cú trượt lùi thời gian, cú nhảy lớn đâu.","Eski selamlama biçimi. Bunu uzun bir süredir, yıllardır duymamıştım. Bu şartlar altında yersiz görünüyor, hatta komik, zamanda geriye doğru bir sıçrama, bir duraklama.","Es la manera antigua de saludarse. Hacía mucho tiempo, años, que no la oía. Dadas las circunstancias, parece fuera de lugar, incluso cómica, un retroceso en el tiempo un estancamiento.","That is the way people used to greet each other in the old days. I haven't heard it for a very long time, for years. In this context, it sounds out of place, even bizarre, like a slip back in time, a big leap somewhere.","Old-fashioned greeting. I hadn't heard it for a long time, for years. Under these circumstances, it seems out of place, even funny, a leap back in time, a pause.","It is the old way of greeting. It had been a long time, years, since I had heard it. Given the circumstances, a regression in time, a stagnation, seems out of place, even comical."
926,,[],"flip backward in time, a stunt. 1 can think of nothing appropriate to say in return.","Trong hoàn cảnh này nghe nó lạc lõng, thậm chí kỳ khôi, một cú trượt lùi thời gian, cú nhảy lớn đâu. Tôi nghĩ không ra nên đáp gì cho phải.","Bu şartlar altında yersiz görünüyor, hatta komik, zamanda geriye doğru bir sıçrama, bir duraklama. Karşılık olarak uygun hiçbir şey düşünemiyorum.","Dadas las circunstancias, parece fuera de lugar, incluso cómica, un retroceso en el tiempo un estancamiento. No se me ocurre nada apropiado para responder.","In this context, it sounds out of place, even bizarre, like a slip back in time, a big leap somewhere. I couldn't think of an appropriate response.","Under these circumstances, it seems out of place, even funny, a leap back in time, a pause. I can't think of anything appropriate in response.","Given the circumstances, a regression in time, a stagnation, seems out of place, even comical. Nothing appropriate comes to mind to respond."
927,,[],I think I will cry.,Tôi nghĩ mình sắp khóc.,Sanırım ağlayacağım.,Creo que voy a gritar.,I think I'm about to cry.,I think I will cry.,I think I'm going to scream.
928,,[],"He must have noticed this, because he looks at me puzzled, gives a little frown I choose to interpret as concern, though it may merely be irritation. ""Here,"" he says. ""You can sit down."" He pulls a chair out for me, sets it in front of his desk. Then he goes around behind the desk and sits down, slowlyand it seems to me elaborately. What this act tells me is that he hasn't brought me here to touch me in any way, against my will. He smiles. The smile is not sinister or predatory. It's merely a smile, a formal kind of smile, friendly but a little distant, as if I'm a kitten in a window. One he's looking at but doesn't intend to buy.","Chắc ông ta cũng nhận ra, nên mới nhìn tôi bối rối, hơi nhíu mày mà tôi muốn coi là quan tâm, dù có thể chỉ là bực bội. “Đây,” ông nói. “Cô ngồi xuống đi.” Ông ta kéo ghế cho tôi, đặt trước bàn. Rồi đi vòng ra sau bàn ngồi xuống, động tác thật chậm và, tôi cảm giác, được tính toán kỹ. Hành động này cốt cho tôi hiểu ông ta không đưa tôi tới đây để động chạm gì hết, nếu trái ý tôi. Ông mỉm cười. Không phải theo lối ác ý hay rình mồi. Chỉ là nụ cười thường, nụ cười xã giao, thân thiện nhưng hơi xa cách, như với con mèo sau ngăn kính. Ông ta đang nhìn, nhưng không định mua.","Bunu fark etmiş olmalı, çünkü bana bakıyor, şaşkın, ilgi olarak yorumlamayı seçtiğim hafif bir kaş çatış, gerçi salt rahatsızlık da olabilir. “Buraya,” diyor. “Oturabilirsin.” Benim için bir sandalye çekip masasının önüne yerleştiriyor. Sonra da masasının arkasına geçip oturuyor, yavaş yavaş, bana fazla özenli gibi geliyor. Bu hareketten, isteğim dışında bana hiçbir şekilde dokunmayacağı anlamını çıkarıyorum. Gülümsüyor. Ne kötücül ne de yabanıl bu gülümseme. Salt bir gülümseme, resmi bir gülümseme, dostça fakat biraz mesafeli, vitrindeki kedi yavrusuymuşum gibi. Seyrettiği fakat satın almayı düşünmediği.","Él debe de haberlo notado porque me mira sorprendido y frunce un poco el ceño, cosa que yo decido interpretar como preocupación, aunque podría ser simplemente irritación. —Ven aquí —dice—. Puedes sentarte —acerca una silla y la coloca frente a su escritorio. Luego camina hasta otro lado y se sienta lentamente y, a mi modo de ver, de una manera estudiada. Esto me demuestra que no me ha venir aquí para tocarme contra mi voluntad, ni nada parecido. Sonríe. No es una sonrisa siniestra ni depredadora. Es simplemente una sonrisa, una sonrisa formal, amistosa pero un poco distante, como si yo fuera un gatito en escaparate, un gato al que mira pero que no tiene intención de comprar.","He probably realized it too, so he looked at me, puzzled, slightly furrowing his brows, which I wanted to interpret as concern, though it could just be annoyance. ""Here,"" he said. ""Have a seat."" He pulled out a chair for me, placing it in front of the desk. Then he walked around to the back of the desk and sat down, his movements very slow and, I felt, carefully calculated. This action was meant to show me that he hadn't brought me here to make any advances, if it was against my will. He smiled. Not in a malicious or predatory way. Just a regular smile, a polite, friendly but slightly distant smile, like one would give to a cat behind a glass window. He was looking, but not intending to buy.","He must have noticed this, because he is looking at me, surprised, with a slight frown that I choose to interpret as interest, although it could simply be discomfort. ""Here,"" he says. ""You can sit."" He pulls out a chair for me and places it in front of his desk. Then he goes behind his desk and sits down, slowly, which seems overly careful to me. From this action, I infer that he will not touch me in any way without my consent. He smiles. This smile is neither malevolent nor wild. It's just a smile, a formal smile, friendly but a bit distant, as if I were a kitten in a shop window. One that he watches but does not consider buying.","He must have noticed it because he looks at me surprised and frowns a little, something I decide to interpret as concern, although it could simply be irritation. —Come here —he says—. You can sit down —he brings a chair and places it in front of his desk. Then he walks to another side and sits down slowly and, in my view, in a studied manner. This shows me that he hasn't brought me here to touch me against my will, or anything like that. He smiles. It's not a sinister or predatory smile. It's simply a smile, a formal smile, friendly but a bit distant, as if I were a kitten in a shop window, a cat he looks at but has no intention of buying."
929,,[],"I sit up straight on the chair, my hands folded on my lap. I feel as if my feet in their flat red shoes aren't quite touching the floor. But of course they are.","Tôi ngồi thẳng người trên ghế, tay đặt trong lòng. Cảm giác đôi chân xỏ giày bệt đỏ như không chạm đất. Nhưng tất nhiên là có.","Sandalye üzerinde dik, ellerimi kucağımda kavuşturmuş, oturuyorum. Sanki kırmızı düz ayakkabıların içindeki ayaklarım yere pek basmıyorlar gibi geliyor bana. Ancak elbette doğru değil.","Me siento en la silla, erguida y con las manos cruzadas sobre el regazo. Tengo la sensación de que mis pies, calzados con los zapatos rojos bajos, no tocan el suelo. Pero lo tocan, por supuesto.","I sit up straight on the chair, hands placed in my lap. The feeling of my feet in red flat shoes as if not touching the ground. But of course, they are.","I am sitting upright on the chair, with my hands clasped in my lap. It feels as if my feet in the red flat shoes are not quite touching the ground. But of course, that's not true.","I sit on the chair, upright and with my hands crossed on my lap. I have the feeling that my feet, shod in low red shoes, do not touch the ground. But they touch it, of course."
930,,[],"""You must find this strange,"" he says.","“Chắc cô thấy lạ,” ông ta nói.","“Bu sana garip geliyor olmalı,” diyor.",—Esto debe de parecerte extraño —comenta.,"""You must find it strange,"" he said.","""This must seem strange to you,"" he says.",—This must seem strange to you —he comments.
931,,[],"I simply look at him. The understatement of the year, was a phrase my mother uses. Used.","Tôi chỉ nhìn ông. Câu nói giảm nhất trong năm, mẹ tôi ưa nói thế. Hồi xưa.",Öylece bakıyorum ona. Yılın lafı; annemin kullandığı bir ifade. Kullanmış olduğu.,"Yo me limito a mirarlo. El eufemismo del año, una frase que mi madre usa. Usaba.","I just looked at him. The understatement of the year, as my mother used to say. Back in the day.",I'm just looking at her. The phrase of the year; an expression my mother used. One she had used.,"I limit myself to looking at him. The euphemism of the year, a phrase my mother uses. He/She/It used to use."
932,,[],I feel like cotton candy: sugar and air. Squeeze me and I'd turn into a small sickly damp wad of weeping pinky-red.,"Tôi ngỡ mình là kẹo bông đường pha không khí. Cứ nắn lấy, tôi sẽ biến thành một búi ướt nhẹp hồng hồng đo đỏ, đang nhè.","Pamuk helva gibi hissediyorum kendimi: şeker ve hava. Sıkmaya görün beni, küçük, hastalıklı ve ağlamaklı pembe - kırmızı, nemli bir topağa dönüşüveririm.","Me siento como un caramelo de algodón: azúcar y aire. Si me estrujaran, quedaría convertida en una pequeña bolita de color rosado, húmeda y rezumante.","I thought I was cotton candy mixed with air. Just mold me, and I will turn into a wet, pinkish-red clump, melting away.","I feel like cotton candy: sugar and air. Don't squeeze me, or I'll turn into a small, sickly, and tearful pink-red, damp lump.","I feel like a cotton candy: sugar and air. If I were squeezed, I would turn into a small pink ball, moist and oozing."
933,,['i'],"""I guess it is a little strange,"" he says, as if I've answered.","“Tôi chắc chuyện này hơi lạ,” ông nói, như tôi đã trả lời.","“Sanırım bu biraz garip,” diyor, sanki ben yanıt vermişim gibi.","—Supongo que es un poco extraño —prosigue, como si yo hubiera respondido.","“I’m sure this is a bit strange,” he said, as I had replied.","“I guess this is a bit strange,” he says, as if I had responded.","—I suppose it is a bit strange —he continues, as if I had responded."
934,,[],"I think I should have a hat on, tied with a bow under my chin.","Tôi nghĩ mình phải có cái mũ, thắt thành nơ dưới cằm.","Bir şapka giymeliydim sanırım, çenemin altından bir fiyonkla bağlanmış.",Creo que debería llevar puesto un sombrero atado con lazo debajo de mi barbilla.,"I think I need a hat, tied with a bow under the chin.","I think I should have worn a hat, tied under my chin with a bow.",I think I should wear a hat tied with a ribbon under my chin.
935,,[],"""I want? he says.",“Tôi muốn...” ông ta nói.,“İstediğim...” diyor.,—Quiero... —dice.,"""I want..."" he said.",“What I want...” he says.,—I want... —he says.
936,,[],"I try not to lean forward. Yes? Yes yes? What, then? What does he want? But I won't give it away, this eagerness of mine. It's a bargaining session, things are about to be exchanged. She who does not hesitate is lost. I'm not giving anything away: selling only.","Tôi cố không chồm lên. Sao? Sao sao? Rốt cuộc là gì? Ông ta muốn gì? Nhưng tôi sẽ không để lộ, nỗi háo hức đang cảm thấy. Đây là một cuộc mặc cả, hàng sắp đưa ra tráo đổi. Cô nào không ngần ngừ là chết. Còn lâu tôi mới cho không biếu không: bán thì có.","Öne eğilmemek için kendimi tutuyorum. Evet? Evet, evet? Sonra ne? Ne istiyor? Ama bunu göstermeyeceğim, duyduğum hevesi. Pazarlık dönemi bu, bir şeyler değiş tokuş edilmek üzere. Beklemeyen kadın yitirir. Hiçbir şeyi açığa vurmuyorum: satıyorum sadece.","Intento no inclinarme hacia delante. ¿Sí? ¿Si, sí? ¿Qué? quiere? Pero no revelaré mi ansiedad. Es una sesión de negociaciones, están a punto de intercambiarse cosas. La que no vacila está perdida. No voy a regalar nada: sólo vendo.","I tried not to lean forward. Why? Why, why? What is it after all? What does he want? But I won't reveal the excitement I'm feeling. This is a bargain, goods about to be exchanged. Anyone who hesitates is dead. It will be a long time before I give anything away for free: selling is possible.","I am restraining myself from leaning forward. Yes? Yes, yes? Then what? What does he want? But I won't show it, the enthusiasm I feel. This is the bargaining period, something is about to be exchanged. A woman who doesn't wait loses. I reveal nothing: I only sell.","I try not to lean forward. Yes? Yes, yes? What? do you want? But I will not reveal my anxiety. It's a negotiation session, they are about to exchange things. She who does not hesitate is lost. I'm not going to give anything away: I only sell."
937,,[],"""I would like"" he says. ""This will sound silly."" And he does look embarrassed, sheepishwas the word, the way men used to look once. He's old enough to remember how to look that way, and to remember","“Tôi mong...” ông ta nói. “Nghe sẽ tức cười lắm.” Và quả là trông ông ngượng nghịu, phải dùng đến chữ cừu, như đàn ông ngày xưa từng biết tỏ ra. Ông thuộc vào thế hệ còn nhớ nổi vẻ mặt đó, cũng như nhớ nổi đàn bà ngày xưa xiêu lòng vì nó thế nào.","“İsterdim ki...” diyor. “Bu aptalca gelecek ama.” Ve gerçekten sıkılmış gibi görünüyor, tam sözcüğü koyun gibi aslında; erkekler eskiden böyle görünürlerdi. Bu biçimde nasıl görüneceğini bilecek ve kadınların bir zamanlar bunu ne kadar çekici bulduklarını anımsayacak yaşta o.","—Me gustaría... —continúa—. Parecerá una tontería —y de verdad parece incómodo, tímido sería la palabra, tal como solían ser los hombres en otros tiempos. Él es lo suficientemente tímido para recordar cómo dar esa impresión, y para recordar también lo atractivo que le resultaba a las mujeres en otros tiempos.","“I hope...” he said. “It will sound very funny.” And indeed he looked embarrassed, having to use the word sheepish, as men of old once knew how to show. He belonged to a generation that still remembered that expression, just as they remembered how women of old were swayed by it.","“I wish...” he says. “This will sound silly, but.” And he really looks bored, exactly like a sheep actually; men used to look like this. He is old enough to know how to look this way and to remember how attractive women once found it.","—I would like... —he continues—. It might seem silly —and he truly looks uncomfortable, shy would be the word, just as men used to be in the past. He is shy enough to remember how to give that impression, and also to remember how attractive it used to make him to women."
938,,[],also how appealing women once found it. The young ones don't know those tricks. They've never had to use them.,"Ông thuộc vào thế hệ còn nhớ nổi vẻ mặt đó, cũng như nhớ nổi đàn bà ngày xưa xiêu lòng vì nó thế nào. Mấy mánh lới này đám trẻ hơn không biết. Họ chưa bao giờ phải dùng đến chúng.",Bu biçimde nasıl görüneceğini bilecek ve kadınların bir zamanlar bunu ne kadar çekici bulduklarını anımsayacak yaşta o. Gençler bu numaraları bilmezler. Bunları kullanmak zorunda kalmadılar hiç.,"Él es lo suficientemente tímido para recordar cómo dar esa impresión, y para recordar también lo atractivo que le resultaba a las mujeres en otros tiempos. Los jóvenes no conocen esos trucos. Nunca han tenido que usarlos.","He belonged to a generation that still remembered that expression, just as they remembered how women of old were swayed by it. The younger ones didn't know these tricks. They never had to use them.",He is old enough to know how to look this way and to remember how attractive women once found it. Younger people don't know these tricks. They never had to use them.,"He is shy enough to remember how to give that impression, and also to remember how attractive it used to make him to women. Young people don't know those tricks. They've never had to use them."
939,,[],"""I'd like you to play a game of Scrabble with me,"" he says.","“Tôi mong cô chơi một ván Scrabble với tôi,” ông nói.","“Benimle bir el Scrabble8 oynamanı isterdim,” diyor.",—Me gustaría que jugaras conmigo una partida de Intelect —afirma.,"“I hope you will play a game of Scrabble with me,” he said.","""I would like you to play a game of Scrabble8 with me,"" he says.",—I would like you to play a game of Intelect with me —he states.
940,,[],"I hold myself absolutely rigid. I keep my face unmoving. So that's what's in the forbidden room! Scrabble! I want to laugh, shriek with laughter, fall off my chair. This was once the game of old women, old men, inthe summers or in retirement villas, to be played when there was nothing good on television. Or of adolescents, once, long long ago. My mother had a set, kept at the back of the hall cupboard, with the Christmas tree decorations in their cardboard boxes.Once she tried to interest me in it, when I was thirteen and miserable and at loose ends.","Tôi vận lực giữ cho cứng người. Tôi trấn áp cơ mặt mình không nhích. Ra cái phòng cấm giấu điều to lớn đó! Scrabble! Tôi muốn cười, hí lên mà cười, cười lăn ra đất. Đây ngày xưa là trò chơi cho mấy bà già, mấy ông già, vào mùa hè hay trong các biệt thự hưu trí, khi ti vi không có gì đặc sắc. Hoặc cho đám choai choai, hồi xưa, xưa xưa lắm. Mẹ tôi cũng có một bộ, cất ở đáy tủ phòng khách, cạnh hộp các tông đựng bộ đèn mắc cây Noel. Có lần mẹ tính dụ tôi chơi, hồi tôi ở tuổi mười ba thảm hại vô phương hướng.","Kendimi tümüyle kaskatı tutuyorum. Yüzümü de hareketsiz. Demek yasak odada bulunan şey bu! Scrabble! Gülmek istiyorum, katıla katıla gülmek, sandalyemden düşecek kadar. Bu, bir zamanlar, yazı ya da emekliliklerini geçirdikleri villalarında, televizyonda iyi bir şey olmadığı zamanlar ihtiyar kadın ve erkeklerin oynadıkları bir oyundu. Ya da yetişkinlerin, bir zamanlar, çok uzun zaman önce. Annemde de vardı bir tane, karton kutular içindeki Noel ağacı süsleriyle birlikte holdeki dolabın dibinde dururdu. Bir keresinde bu oyuna ilgimi çekmek için çaba göstermişti, ben on üç yaşında ve sefil ve mutsuzken.","Me quedo absolutamente rígida. No muevo ni un solo músculo de la cara. ¡De modo que eso es lo que hay en la habitación prohibida! ¡Un Intelect! Tengo ganas de reírme, de reírme a carcajadas hasta caerme de la silla. Alguna vez éste fue un juego que jugaban las viejas y los viejos en verano o en las residencias de jubilados, cuando no había nada bueno en la televisión. O los adolescentes, en un tiempo, hace muchos muchos años. Mi madre tenía uno guardado en la parte de atrás del armario del pasillo, junto con las cajas de cartón donde guardaba los adornos del árbol de Navidad. Una vez, cuando yo tenía trece años y era negligente y desdichada, mi madre intentó que me interesara por él.","I exerted my strength to keep my body rigid. I suppressed my facial muscles from twitching. Out of that room, hiding such a big secret! Scrabble! I wanted to laugh, to burst out laughing, to roll on the floor laughing. This used to be a game for old ladies and old gentlemen, in the summer or in retirement villas, when there was nothing special on TV. Or for the young ones, a long, long time ago. My mother also had a set, stored at the bottom of the living room cabinet, next to the cardboard box containing the Christmas tree lights. Once, my mother tried to entice me to play, back when I was a miserable, directionless thirteen-year-old.","I hold myself completely rigid. My face too, motionless. So this is what was in the forbidden room! Scrabble! I want to laugh, laugh hysterically, enough to fall off my chair. This was a game that old men and women used to play in their villas, where they spent their retirement or wrote, when there was nothing good on television. Or adults, once upon a time, a very long time ago. My mother had one too, it used to sit at the bottom of the closet in the hall, along with the Christmas tree ornaments in cardboard boxes. Once she had tried to get me interested in this game, when I was thirteen and miserable and unhappy.","I remain absolutely rigid. I don't move a single muscle in my face. So that's what's in the forbidden room! An Intelect! I feel like laughing, laughing out loud until I fall off the chair. Once, this was a game that old men and women played in the summer or in retirement homes when there was nothing good on television. Or teenagers, at one time, many many years ago. My mother had one stored in the back of the hallway closet, along with the cardboard boxes where she kept the Christmas tree ornaments. Once, when I was thirteen years old and was negligent and unhappy, my mother tried to get me interested in it."
941,,['wife'],"Now of course it's something different. Now it's forbidden, for us. Now it's dangerous. Now it's indecent. Now it's something he can't do with his Wife. Now it's desirable. Now he's compromised himself. It's as if he's offered me drugs.","Tất nhiên giờ thì đã khác. Giờ đó là cấm vật, với chúng tôi. Giờ đó là hiểm họa. Giờ đó là đồi bại. Giờ đó là điều ông không được làm ngay với Phu nhân mình. Giờ đó là đối tượng thèm khát. Giờ ông đang đặt mình vào thế nguy. Không khác gì ông mời tôi ma túy.",Şimdi kuşkusuz daha değişik bir şey bu. Şimdi bize yasak. Şimdi tehlikeli. Şimdi ahlakdışı. Şimdi Karısı'yla birlikte yapamayacağı bir şey. Şimdi arzu edilir bir şey. Şimdi kendisini tehlikeye atmış halde. Sanki bana uyuşturucu önermiş gibi.,"Ahora, por supuesto, es algo diferente. Ahora está prohibido para nosotras. Ahora es peligroso. Ahora es indecente. Ahora es algo que él no puede hacer con su Esposa. Ahora es atractivo. Ahora él se ha comprometido. Es como si me hubiera ofrecido droga.","Of course, now it is different. Now it is a forbidden object, for us. Now it is a danger. Now it is depravity. Now it is something you cannot do even with your own Lady. Now it is an object of desire. Now you are putting yourself in danger. It's no different than you offering me drugs.","Now, undoubtedly, this is something different. Now it is forbidden to us. Now it is dangerous. Now it is immoral. Now it is something he can't do with his Wife. Now it is something desirable. Now he has put himself in danger. As if he had offered me drugs.","Now, of course, it is something different. Now it is forbidden for us. Now it is dangerous. Now it is indecent. Now it is something he cannot do with his Wife. Now it is attractive. Now he has committed himself. It is as if he had offered me drugs."
942,,[],"""All right,"" I say, as if indifferent. I can in fact hardly speak.","“Cũng được,” tôi nói, làm như ơ thờ. Thực ra tôi gần như không lên tiếng nổi.","“Olur,” diyorum, kayıtsızca. Aslında güçlükle konuşabiliyorum.",—De acuerdo —respondo en tono indiferente. En realidad apenas puedo hablar.,"""Alright,"" I said, pretending to be indifferent. In fact, I could barely speak.","""Alright,"" I say, indifferently. In fact, I can barely speak.","—Alright —I respond in an indifferent tone. In reality, I can barely speak."
943,,[],"He doesn't say why he wants to play Scrabble with me. I don't ask him. He merely takes a box out from one of the drawers in his desk and opens it up. There are the plasticized wooden counters I remember, the board divided into squares, the little holders for setting the letters in. He dumps the counters out on the top of his desk and begins to turn them over. After a moment I join in.","Ông không giải thích vì sao muốn chơi với tôi. Tôi không hỏi. Ông chỉ lấy cái hộp trong ngăn kéo bàn và mở ra. Và kia những quân bằng gỗ làm dẻo tôi còn nhớ, bàn cờ chia thành ô vuông, các tấm chắn nhỏ để xếp chữ. Ông đổ quân lên bàn và bắt đầu lật úp từng viên. Được một lát tôi cũng giúp một tay.","Benimle neden Scrabble oynamak istediğini söylemiyor. Ben de sormuyorum ona. Sadece masasının çekmecelerinin birinden bir kutu çıkarıyor ve onu açıyor. İşte anımsadığım sert plastikten taşlar, karelere bölünmüş oyun tahtası, harfleri yerleştirmek için küçük ıstakalar. Taşları masasının üstüne boşaltıyor ve onları ters çevirmeye başlıyor. Bir an sonra ben de katılıyorum.","No me dice por qué quiere jugar al Intelect conmigo. Y yo no se lo pregunto. Él se limita a sacar una caja de uno de los cajones de su escritorio, y la abre. Allí están las fichas de madera plastificada tal como las recuerdo, el tablero dividido en cuadros y los pequeños soportes para apoyar las letras. El Comandante vuelca las fichas encima del escritorio y empieza a ponerlas boca abajo. Lo ayudo.","He didn't explain why he wanted to play with me. I didn't ask. He just took the box from the desk drawer and opened it. And there were the flexible wooden pieces I still remembered, the board divided into squares, the small shields for arranging letters. He poured the pieces onto the table and began flipping each one over. After a while, I also lent a hand.","He doesn't say why he wants to play Scrabble with me. And I don't ask him. He just takes a box out of one of his desk drawers and opens it. Here are the tiles made of hard plastic that I remember, the game board divided into squares, and the small racks to place the letters on. He dumps the tiles onto his desk and starts to turn them over. A moment later, I join in.","He doesn't tell me why he wants to play Intelect with me. And I don't ask him. He just takes a box out of one of the drawers of his desk and opens it. There are the laminated wooden tiles just as I remember them, the board divided into squares, and the small racks to hold the letters. The Commander dumps the tiles onto the desk and starts turning them face down. I help him."
944,,[],"""You know how to play?"" he says. I nod.",“Cô biết chơi chứ?” ông hỏi. Tôi gật.,“Nasıl oynandığını biliyor musun?” diyor. Başımı sallıyorum.,—¿Sabes jugar? —me pregunta. Asiento.,“Do you know how to play?” he asked. I nodded.,“Do you know how to play it?” he says. I nod my head.,—Do you know how to play? —he asks me. Seat.
945,,"['lim', 'humbugs']","We play two games. Larynx, I spell. Valance. Quince. Zygote. I hold the glossy counters with their smooth edges, finger the letters. The feeling is voluptuous. This is freedom, an eyeblink of it. Limp, I spell. Gorge. What a luxury. The counters are like candies, made of peppermint, cool like that. Humbugs, those were called. I would like to put them into my mouth. They would taste also of lime. The letter","Chúng tôi chơi hai ván. Larynx, tôi đánh. Valance. Quince. Zygote. Tôi cầm từng quân bóng bẩy, cạnh trơn nhẵn, mân mê từng chữ cái. Chạm vào mà bủn rủn người. Đây là tự do, dù trong chớp mắt. Limp, tôi đánh. Gorge1. Xa hoa quá. Các quân như kẹo, vị bạc hà cay, mát y như thế. Kẹo bìm bịp, tên chúng ngày xưa. Tôi những muốn cho chúng lên lưỡi mình. Ắt sẽ có cả vị chanh. Chữ C. Mát lạnh, hơi chua gắt trên lưỡi, ngon tuyệt.","İki el oynuyoruz. Larynx diye heceliyorum. Valance. Quince. Zygote9. Parlak taşları düz kenarlarından tutup harflere dokunuyorum. Bu çok şehvetli bir duygu. Özgürlük bu. Özgürlüğün göz kırpışı. Limp10, diye heceliyorum. Gorge. Ne lüks. Taşlar şekerleme gibi, naneli, serinletici. Naneli karamela denirdi bunlara. Ağzıma atmak isterdim onları. Limon tadı da verirler. K harfi. Keskin, dil üstünde hafifçe ekşi, leziz.","Jugamos dos partidas. Formo la palabra laringe. Doselera. Membrillo. Cigoto. Sostengo las fichas brillantes de bordes suaves y paso el dedo por las letras. Me produce una sensación voluptuosa. Esto es la libertad, haciendo la vista gorda. Formo la palabra cojear. Hartar. Qué placer. Las fichas son como caramelos de menta, igual de frescos. De niños les llamábamos «camelos». Me gustaría ponérmelas en la boca. También deben de tener sabor a lima. La letra C. Crujiente, ligeramente ácido al paladar, delicioso.","We played two games. Larynx, I played. Valance. Quince. Zygote. I held each sleek piece, smooth edges, caressing each letter. Touching them made me feel weak. This is freedom, even if just for a moment. Limp, I played. Gorge1. Too luxurious. The pieces were like candy, spicy mint flavor, cool just like that. They used to be called marshmallow candies. I wanted to put them on my tongue. There must be a lemon flavor. The letter C. Cool, slightly tangy on the tongue, delicious.","We are playing with two hands. I spell it as Larynx. Valance. Quince. Zygote9. Holding the bright stones by their straight edges, I touch the letters. This is a very sensual feeling. This is freedom. The wink of freedom. I spell it as Limp10. Gorge. What luxury. The stones are like candy, minty, refreshing. They were called mint caramel. I would like to put them in my mouth. They also give a lemon taste. The letter K. Sharp, slightly sour on the tongue, delicious.","We played two games. I form the word larynx. Canopy. Quince. Zygote. I hold the shiny tiles with smooth edges and run my finger over the letters. It gives me a voluptuous sensation. This is freedom, turning a blind eye. I form the word limp. To satiate. What pleasure. The tiles are like peppermint candies, just as fresh. As children, we called them ""camels."" I would like to put them in my mouth. They must also have a lime flavor. The letter C. Crunchy, slightly acidic to the palate, delicious."
946,,['c'],"C. Crisp, slightly acid on the tongue, delicious.","Chữ C. Mát lạnh, hơi chua gắt trên lưỡi, ngon tuyệt.","Keskin, dil üstünde hafifçe ekşi, leziz.","La letra C. Crujiente, ligeramente ácido al paladar, delicioso.","The letter C. Cool, slightly tangy on the tongue, delicious.","The letter K. Sharp, slightly sour on the tongue, delicious.","The letter C. Crunchy, slightly acidic to the palate, delicious."
947,,[],"I win the first game, I let him win the second: I still haven't discovered what the terms are, what I will be able to ask for, in exchange.","Tôi thắng ván đầu, nhường ông ván sau: tôi vẫn chưa đoán nổi điều kiện là gì, tôi có thể đòi hỏi gì, khi trao đổi.","İlk oyunu ben kazanıyorum, ikinciyi kazanmasına izin veriyorum: Şartların ne olduğunu hâlâ keşfedemedim, karşılığında ne isteyebileceğimi.","Gano la primera partida, y le dejo ganar la segunda: aún no he descubierto cuáles son las condiciones, qué podré pedir yo a cambio.","I won the first game, let him win the next: I still couldn't figure out what the conditions were, what I could ask for, when negotiating.","I win the first game, I let him win the second: I still haven't figured out what the conditions are, what I can ask for in return.","He won the first game, and I let him win the second: I still haven't figured out what the conditions are, what I can ask for in return."
948,,[],"Finally he tells me it's time for me to go home. Those are the words he uses: go home. He means to my room. He asks me if I will be all right, as if the stairway is a dark street. I say yes. We open his study door, just a crack, and listen for noises in the hall.","Cuối cùng ông bảo tôi đã đến giờ về nhà. Ông dùng đúng chữ đó: về nhà. Ý ông là về phòng tôi. Ông hỏi liệu tôi đi được không, cứ như cầu thang là đường phố ban đêm. Tôi nói được. Chúng tôi mở cửa phòng ông, chỉ két một tiếng, lắng tai lường tiếng động trong sảnh.","Sonunda eve gitme zamanının geldiğini söylüyor bana. Kullandığı sözcükler bunlar: eve gitmek. Odamı kastediyor. Tek başıma gidip gidemeyeceğimi soruyor, sanki merdivenler karanlık bir sokakmış gibi. Gidebilirim, diyorum Çalışma odasının kapısını açıyoruz, hafif bir çatırtı, holden gelebilecek seslere kulak kabartıyoruz.","Finalmente me dice que ya es hora de volver a casa. Esa es la expresión que utiliza: volver a casa. Se refiere a mi habitación. Me pregunta si llegaré bien, como si la escalera fuera una calle oscura. Le digo que sí. Abrimos la puerta de su despacho, sólo una rendija, para saber si se oye algo en el pasillo.","Finally, he told me it was time to go home. He used exactly those words: go home. What he meant was to go to my room. He asked if I could manage, as if the stairs were like the streets at night. I said I could. We opened his room door, it creaked once, and we listened intently to the sounds in the hallway.","He tells me that it's finally time to go home. These are the words he uses: go home. He means my room. He asks if I can go alone, as if the stairs were a dark alley. I can go, I say. We open the door to the study, a slight creak, we listen for any sounds that might come from the hall.","Finally, she tells me that it's time to go back home. That's the expression she uses: go back home. She refers to my room. She asks me if I'll get there safely, as if the staircase were a dark street. I tell her yes. We open the door to her office, just a crack, to see if anything can be heard in the hallway."
