line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
475,"['helena', 'tía helena']",,"But whose fault was it? Aunt Helena says, holding up one plump finger.","Nhưng là lỗi tại ai? dì Helena hỏi, một ngón tay mũm mĩm giơ lên.","Ama kimin hatasıydı bu? diyor Helena Teyze, tıknaz parmağını kaldırarak.","¿Pero de quién fue la culpa?, pregunta Tía Helena mientras levanta un dedo regordete.","But whose fault is it? Aunt Helena asked, raising a chubby finger.","But whose fault was this? says Aunt Helena, raising her stubby finger.",But whose fault was it? asks Aunt Helena while raising a chubby finger.
477,"['helena', 'tía helena', 'helena teyze']",,"Who led them on? Aunt Helena beams, pleased with us. She did. She did. She did.","Ai đã khuyến khích chúng? dì Helena rạng rỡ, rất đỗi hài lòng. Chính cô. Chính cô. Chính cô.","Onları kim teşvik etti? diye parlıyor Helena Teyze, bizden hoşnut. O teşvik etti. O teşvik etti. O teşvik etti.","¿Quién la arrastró a eso? Tía Helena sonríe, satisfecha de nosotras. Fue ella, ella, ella.","Who encouraged them? Aunt Helena beamed, extremely pleased. It's you. It's you. It's you.","Who encouraged them? Aunt Helena exclaims, pleased with us. He encouraged. He encouraged. He encouraged.","Who dragged her into that? Aunt Helena smiles, satisfied with us. It was her, her, her."
487,['dolores'],,"I have to wait until this is over before I put up my hand. Sometimes, if you ask at the wrong moment, they say no. If you really have to go that can be crucial. Yesterday Dolores wet the floor. Two Aunts hauled her away, a hand under each armpit. She wasn't there for the afternoon walk, but at night she was back in her usual bed. All night we could hear her moaning, off and on.","Tôi phải đợi hết vở mới giơ tay lên. Đôi khi nếu hỏi không đúng lúc, sẽ bị từ chối. Nếu quả thật có nhu cầu, sự tình có thể đâm ra rất tệ. Hôm qua Dolores đã tè ra sàn. Hai dì xốc nách cô, lôi xềnh xệch ra ngoài. Giờ đi dạo buổi chiều không thấy cô, nhưng đến đêm cô đã nằm trong giường. Suốt đêm nghe tiếng cô nức nở, lặng đi rồi lại trào lên.","Elimi kaldırmadan önce, bunun bitmesini beklemem gerek. Bazen, yanlış zamanda sorarsan, Hayır, derler. Gerçekten gitmen gerekiyorsa, güç durumda kalabilirsin. Dün Dolores altına yaptı. İki Teyze koltukaltlarından tutup sürükleyerek dışarı çıkardı onu. Öğle sonrası yürüyüşünde yoktu, ama gece her zamanki yatağına geri dönmüştü. Gece boyunca inlemesini duyabiliyorduk.","Antes de levantar la mano tengo que esperar a que esto termine. A veces, si pides permiso en un momento inadecuado, te dicen que no. Y si realmente tienes que ir, puede ser terrible. Ayer Dolores mojó el suelo. Se la llevaron entre dos Tías, cogiéndola por las axilas. No apareció para el paseo de la tarde, pero a la noche volvió a meterse en su cama. La oímos quejarse durante toda la noche.","I had to wait until the end of the play to raise my hand. Sometimes, if you ask at the wrong time, you will be refused. If there is indeed a need, the situation can turn out very badly. Yesterday, Dolores peed on the floor. Two aunts grabbed her by the armpits and dragged her outside. In the afternoon walk, she was not seen, but by night she was already in bed. All night, I heard her sobbing, going silent, and then bursting out again.","Before I raise my hand, I need to wait for this to be over. Sometimes, if you ask at the wrong time, they say No. If you really need to go, you might find yourself in a tough situation. Yesterday, Dolores wet herself. Two Aunts grabbed her by the armpits and dragged her outside. She wasn't on the afternoon walk, but she was back in her usual bed at night. We could hear her moaning throughout the night.","Before raising my hand, I have to wait for this to end. Sometimes, if you ask for permission at an inappropriate moment, they say no. And if you really have to go, it can be terrible. Yesterday, Dolores wet the floor. Two Aunts took her away, grabbing her by the armpits. She didn't appear for the afternoon walk, but at night she got back into her bed. We heard her complaining all night long."
497,['moira'],,"Yes, I say. Relief goes through me. God, do I need a cigarette, says Moira. Me too, I say.","Tớ đây, tôi nói. Toàn thân nhẹ bông. Chúa ơi, tớ thèm thuốc quá đi, Moira nói. Tớ cũng thế, tôi đáp.","Evet, diyorum. Ferahladığımı hissediyorum. Tanrım, bir sigaraya nasıl da ihtiyacım var, diyor Moira. Benim de, diyorum.","Sí, le digo. Siento un enorme alivio. Dios mío, necesito un cigarrillo, comenta Moira. Yo también, respondo.","Here I am, I said. My whole body felt light. Oh God, I crave a cigarette so much, Moira said. Me too, I replied.","Yes, I say. I feel relieved. God, how much I need a cigarette, says Moira. Me too, I say.","Yes, I tell him. I feel an enormous relief. My God, I need a cigarette, Moira comments. I also respond."
504,['luke'],,"Luke is there, behind me, I turn to see him. He won't look at me, he looks down at the floor, where the cat is rubbing itself against his legs, mewing and mewing plaintively. It wants food, but how can there be any food with the apartment so empty?","Luke ở đó, ngay sau lưng, tôi quay lại nhìn. Anh không chịu nhìn tôi, mắt anh nhìn xuống sàn, con mèo đang cọ mình vào chân anh, kêu meo meo thê thẳm. Nó đói, nhưng lấy gì cho nó ăn khi căn hộ trống rỗng thế này?","Luke orada, arkamda, onu görmek için dönüyorum. Bana bakmıyor, yere bakıyor, kedinin sızlanarak ve miyavlayarak bacaklarına sürtündüğü yere. Kedi mamasını istiyor, ama böylesine boş bir dairede, mamayı nereden bulabilir ki?","Luke está detrás de mí y me vuelvo para mirarlo. No me mira a mí; mira el suelo, donde el gato se limpia las patas y maúlla una y otra vez lastimeramente. Quiere comida, ¿pero cómo puede haber comida en un apartamento tan vacío?","Luke was there, right behind me, I turned around to look. He wouldn't look at me, his eyes were downcast, the cat was rubbing against his legs, meowing plaintively. It was hungry, but what could I feed it when the apartment was so empty?","Luke is there, behind me, I turn around to see him. He is not looking at me, he is looking at the ground, where the cat is rubbing against his legs, whining and meowing. The cat wants its food, but in such an empty apartment, where could he find the food?","Luke is behind me and I turn around to look at him. He doesn't look at me; he looks at the floor, where the cat is cleaning its paws and meowing plaintively over and over again. It wants food, but how can there be food in such an empty apartment?"
519,"['serena joy', 'serana joy']",,"Between them, over the mantel, there's an oval mirror, flanked by two pairs of silver candlesticks, with a white china Cupid centered between them, its arm around the neck of a lamb. The tastes of Serena Joy are a strange blend: hard lust for quality, soft sentimental cravings. There's a dried flower arrangement on either end of the mantelpiece, and a vase of real daffodils on the polished marquetry end table beside the sofa.","Giữa họ, trên bệ lò, là tấm gương ô van, hai cặp để nến bạc hai bên, chính giữa thần ái tình sứ trắng, đôi tay ôm cổ chú chiên non. Sở thích của Serena Joy là một hỗn hợp lạ lùng: lên tới đỉnh cao chất lượng và xuống tận cùng thói ủy mị. Có hai đĩa cắm hoa khô hai bên lò sưởi, và một lọ thủy tiên vàng tươi trên cái bàn nhỏ gỗ dát đánh bóng cạnh xô pha.","Aralarında, şömine rafının üzerinde, oval bir ayna var, her iki yanında iki kollu birer gümüş şamdan, kolu bir kuzunun boynuna sardı beyaz porselenden bir Aşk Tanrısı da tam ortalarına yerleştirilmiş. Serana Joy'un zevkleri garip bir karışımdan oluşuyor: kaliteye karşı duyduğu şiddetli bir iştahın yanında yumuşak, duygusal arzular. Şöminenin her bir yanında kurutulmuş çiçeklerden aranjman var ve kanepenin yanındaki kakmalı, edalı masa üzerinde gerçek nergislerin bulunduğu bir vazo.","Entre ambas, sobre el manto de la chimenea, hay un espejo ovalado, flanqueado por dos pares de candeleros de plata, y en medio de éstos un Cupido de porcelana blanca que con sus brazos rodea el cuello de un cordero. Los gustos de Serena Joy son una mezcla rara: lujuria exquisita o sensiblería fácil. En cada extremo de la chimenea hay un arreglo de flores secas y, en la marquetería lustrada de la mesa que hay junto al sofá, un vasija con narcisos naturales.","Between them, on the hearth, was an oval mirror, flanked by two pairs of silver candlesticks, with a white porcelain Cupid in the center, its arms around the neck of a lamb. Serena Joy's taste was a strange mixture: reaching the heights of quality and descending to the depths of sentimentality. There were two plates of dried flowers on either side of the fireplace, and a vase of fresh yellow daffodils on a small polished wooden table next to the sofa.","Among them, on the mantelpiece, there is an oval mirror, with a silver candlestick with two arms on each side, and in the center, a Cupid made of white porcelain with its arm wrapped around a lamb's neck. Serana Joy's tastes consist of a strange mixture: a fierce appetite for quality alongside soft, sentimental desires. On each side of the fireplace, there are arrangements of dried flowers, and on the inlaid, elegant table next to the sofa, there is a vase with real daffodils.","Between them, on the mantelpiece, there is an oval mirror flanked by two pairs of silver candlesticks, and in the middle of these, a white porcelain Cupid with its arms around the neck of a lamb. Serena Joy's tastes are a strange mix: exquisite luxury or easy sentimentality. At each end of the fireplace, there is an arrangement of dried flowers, and on the polished marquetry table next to the sofa, a vase with natural daffodils."
528,['nick'],,"Nick walks in, nods to all three of us, looks around the room. He too takes his place behind me, standing. He's so close that the tip of his boot is touching my foot. Is this on purpose? Whether it is or not we are touching, two shapes of leather. I feel my shoe soften, blood flows into it, it grows warm, it becomes a skin. I move my foot slightly, away.","Nick đi vào, gật đầu chào cả ba, nhìn một vòng quanh phòng. Cả anh ta cũng tới đứng sau tôi. Gần tới nỗi mũi ủng chạm vào bàn chân tôi, cố ý chăng? Dù gì chúng tôi cũng đang chạm nhau, hai hình hài da thuộc. Tôi cảm thấy giày mình mềm đi, máu tuôn vào đó, nó ấm lên, trở thành làn da sống. Tôi khẽ nhích chân, xa khỏi đó.","Nick giriyor içeri, üçümüze başını sallayıp odaya bakmıyor. O da arkamda yerini alıyor, ayakta. Öyle yakın ki botunun ucu ayağıma değiyor. Bunu bilerek mi yapıyor? Öyle olsa da olmasa da, birbirimize değiyoruz, iki deri biçimi. Ayakkabımın yumuşadığını hissediyorum, kan akıyor içine, ısınıyor, bir tene dönüşüyor. Ayağımı yavaşça hareket ettiriyorum, ondan uzağa.","Entra Nick, nos saluda a las tres con un movimiento de cabeza y mira a su alrededor. También se instala detrás dé mí, de pie. Está tan cerca que me toca el pie con la punta del zapato. ¿Lo hace adrede? Sea cómo fuere, nos estamos tocando. Siento que mi zapato se ablanda, que la sangre fluye en su interior, se calienta, se transforma en una piel. Aparto el pie ligeramente.","Nick walked in, nodded to greet all three, and looked around the room. He also came to stand behind me. So close that the tip of his boot touched my foot, was it intentional? Anyway, we were touching, two leather-clad figures. I felt my shoe soften, blood flowed into it, it warmed up, becoming living skin. I gently moved my foot away from there.","Nick enters, nods at the three of us, and doesn't look around the room. He takes his place behind me, standing. He's so close that the tip of his boot touches my foot. Is he doing this on purpose? Whether he is or not, we are touching each other, two forms of skin. I feel my shoe softening, blood flows into it, it warms up, turning into skin. I slowly move my foot away from him.","Nick enters, greets the three of us with a nod, and looks around. He also positions himself behind me, standing. He is so close that he touches my foot with the tip of his shoe. Is he doing it on purpose? Whatever the case, we are touching. I feel that my shoe softens, that the blood flows inside it, warms up, and transforms into a skin. I slightly move my foot aside."
529,['cora'],,"""Wish he'd hurry up,"" says Cora.","“Mong ngài nhanh lên cho,” Cora nói.","“İnşallah acele eder,” diyor Cora.",—Ojalá se diera prisa —comenta Cora.,"""Please hurry up,"" Cora said.","“Hopefully, he will hurry,” says Cora.",—I hope he hurries up —comments Cora.
530,['nick'],,"""Hurry up and wait,"" says Nick. He laughs, moves his foot so it's touching mine again. No one can see, beneath the folds of my outspread skirt. I shift, it's too warm in here, the smell of stale perfume makes me feel a little sick. I move my foot away.","“Nhanh lên còn đợi,” Nick nói. Anh ta cười to, nhích chân để lại chạm vào tôi. Không ai nhìn thấy, những nếp váy xòa rộng. Tôi xê dịch, trong này quá ấm, mùi nước hoa hả khiến tôi muốn nôn. Tôi nhích chân ra xa.","“Acele et ve bekle,” diyor Nick. Gülüyor, ayağını hareket ettiriyor, böylece benimkine tekrar değiyor. Bunu hiç kimse göremez, etrafa yayılmış eteğimin katları altında. Hareket ediyorum, burası çok sıcak, bayat parfüm kokusu biraz midemi bulandırıyor. Ayağımı çekiyorum.","—Date prisa y espera —bromea Nick y ríe. Mueve el pie de manera tal que vuelve a tocar el mío. Nadie puede ver lo que hay debajo de mi falda desplegada. Me muevo, aquí hace demasiado calor, el olor a perfume rancio me hace sentir enferma. Aparto el pie.","""Hurry up, still waiting,"" Nick said. He laughed loudly, shifting his foot to touch me again. No one saw, the folds of the dress spread wide. I moved, it was too warm in here, the smell of perfume made me want to vomit. I shifted my foot away.","“Hurry up and wait,” says Nick. He laughs, moves his foot so it touches mine again. No one can see this, under the folds of my skirt spread around. I move, it's very hot here, the smell of stale perfume makes me a bit nauseous. I pull my foot away.","—Hurry up and wait —jokes Nick and laughs. He moves his foot in such a way that it touches mine again. Nobody can see what is under my spread-out skirt. I move, it's too hot here, the smell of stale perfume makes me feel sick. I move my foot away."
534,['serena'],,"A male choir, with greenish-yellow skin, the color needs adjusting; they're singing ""Come to the Church in the Wildwood."" Come, come, come, come, sing the basses. Serena clicks the channel changer. Waves, colored zigzags, a garble of sound: it's the Montreal satellite station, being blocked. Then there's a preacher, earnest, with shining dark eyes, leaning towards us across a desk. These days they look a lot like businessmen. Serena gives him a few seconds, then clicks onward.","Đội hợp xướng nam, da nửa vàng nửa xanh - màu chưa chuẩn; đang hát “Tới đây giáo đường bên rừng hoang”. Tới, tới, tới, tới, bè trầm xuống. Serena chuyển kênh. Hình nhiễu, toàn vân màu, âm thanh méo mó: đài vệ tinh Montreal bị chặn rồi. Rồi xuất hiện một linh mục, điệu bộ thành khẩn, mắt đen ngời sáng, đứng sau bàn nghiêng về phía chúng tôi. Nay họ trông chẳng khác doanh nhân là mấy. Serena cho phép ông ta nói vài giây, rồi chuyển tiếp.","Bir erkekler korosu, tenleri yeşilimsi - sarı, rengin ayarlanması gerek, “Ormandaki Kiliseye Gel” şarkısını söylüyorlar. Gel, gel, gel, gel diyor baslar. Serena uzaktan kumandaya basıyor. Dalgalar, renkli zikzaklar, cızırtılar: bloke edilen Montreal uydu istasyonu. Sonra bir vaiz, ciddi, parlayan kara gözlerle, bir masanın üstünden bize doğru eğilerek. Bugünlerde iş adamlarına çok benziyorlar. Serena ona birkaç saniye veriyor, sonra da basmaya devam ediyor.","Un coro de hombres de piel amarillo verdosa —el color necesita su adaptación— canta «Venid a la Iglesia del Bosque Virgen». Venid, venid, venid, venid, cantan los bajos. Serena pulsa el selector de canales. Ondas, zigzags de colores, y un sonido que se apaga: es la estación satélite de Montreal, que ha quedado bloqueada. Entonces aparece un pastor, serio, de brillantes ojos oscuros, que se dirige a nosotros desde detrás de un escritorio. En estos tiempos, los pastores se parecen mucho a los hombres de negocios. Serena le concede unos pocos segundos y sigue buscando.","The male choir, half yellow half green skin - the color not quite right; singing ""Come to the chapel by the wild forest"". Come, come, come, come, the bass drops. Serena changes the channel. The image is noisy, full of color bands, the sound distorted: the Montreal satellite station is blocked. Then a priest appears, with a sincere demeanor, bright black eyes, standing behind a table leaning towards us. Now they look not much different from businessmen. Serena allows him to speak for a few seconds, then switches again.","A men's choir, their skin greenish-yellow, the color needs adjustment, singing the song ""Come to the Church in the Forest."" Come, come, come, come say the basses. Serena presses the remote control. Waves, colorful zigzags, crackles: the blocked Montreal satellite station. Then a preacher, serious, with shining black eyes, leaning towards us from over a table. These days they look a lot like businessmen. Serena gives him a few seconds, then continues pressing.","A chorus of men with yellowish-green skin —the color needs its adaptation— sings ""Come to the Church of the Virgin Forest."" Come, come, come, come, sing the basses. Serena presses the channel selector. Waves, colorful zigzags, and a fading sound: it's the Montreal satellite station, which has been blocked. Then a pastor appears, serious, with bright dark eyes, addressing us from behind a desk. These days, pastors look a lot like businessmen. Serena gives him a few seconds and continues searching."
536,['serena'],,"forward, a child being allowed up late with the grown-ups. This is the one good thing about these evenings, the evenings of the Ceremony: I'm allowed to watch the news. It seems to be an unspoken rule in this household: we always get here on time, he's always late, Serena always lets uswatch the news.","Ngược lại tôi chồm tới trước, đứa bé con được phép thức khuya cùng người lớn. Đây là điều duy nhất có ý nghĩa trong những tối này, những tối Lễ tháng: tôi được phép xem bản tin. Gần như thành quy ước ngầm trong gia hộ: chúng tôi luôn tới đúng giờ, ông ta lúc nào cũng muộn, Serena luôn để chúng tôi xem tin.","Buna karşılık ben öne eğiliyorum, büyüklerle gece geç vakitlere kadar oturmasına izin verilen bir çocuk. Bu akşamların, Ayin akşamlarının, iyi yanlarından biri de bu; haberleri seyretmemize izin veriliyor. Bu evde ifade edilmemiş bir kural sanki bu: Biz her seferinde zamanında geliriz buraya, o her zaman geç, Serena da her zaman haberleri seyrettirir bize.","Yo, en cambio, irle inclino hacia adelante, como un niño al que le han permitido quedarse levantado hasta tarde con los adultos. Esto es lo bueno de estas veladas, las veladas de la Ceremonia: que me permiten escuchar las noticias. Es como si en esta casa hubiera una regla tácita: nosotros siempre llegamos puntualmente, él siempre llega tarde, y Serena siempre nos deja ver las noticias.","In contrast, I leaned forward, the child allowed to stay up late with the adults. This was the only thing that mattered on these evenings, these Festival month evenings: I was allowed to watch the news. It had almost become an unspoken rule in the household: we always arrived on time, he was always late, Serena always let us watch the news.","In contrast, I lean forward, like a child allowed to stay up late with the grown-ups. One of the good things about these evenings, these Ceremony evenings, is this; we are allowed to watch the news. It's like an unspoken rule in this house: We always arrive here on time, he always late, and Serena always lets us watch the news.","I, on the other hand, lean forward, like a child who has been allowed to stay up late with the adults. This is the good thing about these evenings, the Ceremony evenings: they allow me to listen to the news. It's as if there is an unspoken rule in this house: we always arrive on time, he always arrives late, and Serena always lets us watch the news."
560,['luke'],,"We turn onto the freeway, head north, flowing with not much traffic. Since the war started, gas is expensive and in short supply. Outside thecity we pass the first checkpoint. All they want is a look at the license, Luke does it well. The license matches the passport: we thought of that.","Xe rẽ vào xa lộ, lên phía Bắc, đường vắng vẻ, đi bon bon. Từ độ khai mào chiến cuộc, giá ga đội lên, mà cũng hiếm tìm được. Ra khỏi thành phố là qua chốt kiểm soát đầu tiên. Họ chỉ đòi xem đúng có bằng lái, Luke xoay xở ổn. Bằng lái và hộ chiếu khớp nhau: cái đó tính rồi.","Fazla trafiği olmayan çevre yoluna dönüyoruz, kuzeye doğru. Savaş başladığı için, benzin pahalı ve kıt. Şehrin dışında ilk kontrol noktasını geçiyoruz. Bütün istedikleri ehliyete bakmak, Luke bunu iyi beceriyor. Ehliyet pasaporta uyuyor: Bunu düşünmüştük.","Entramos en la autopista sin peaje, rumbo al norte, y circulamos con poco tránsito. Desde que empezó la guerra, la gasolina es cara y escasea. Una vez fuera de la ciudad, pasamos el primer control. Sólo quieren ver el permiso. Luke supera la prueba: el permiso concuerda con el pasaporte; ya habíamos pensado en eso.","The car turned onto the highway, heading north, the road was deserted, moving smoothly. Since the onset of the war, gas prices have surged, and it has also become scarce. Leaving the city meant passing through the first checkpoint. They only asked to see the driver's license, Luke managed it fine. The driver's license and passport matched: that was accounted for.","We turn onto the bypass road with little traffic, heading north. Because the war has started, gasoline is expensive and scarce. We pass the first checkpoint outside the city. All they want is to check the license; Luke handles this well. The license matches the passport: We had thought of this.","We entered the toll-free highway, heading north, and drove with little traffic. Since the war started, gasoline is expensive and scarce. Once out of the city, we passed the first checkpoint. They only want to see the permit. Luke passes the test: the permit matches the passport; we had already thought of that."
564,['luke'],,"Cheer up, says Luke. He's driving a little too fast now. The adrenaline's gone to his head. Now he's singing. Oh what a beautiful morning, he sings.","Cười lên nào, Luke nói. Giờ anh đi hơi nhanh. Máu đã bốc lên đầu. Giờ anh còn hát nữa. Cuộc đời vẫn đẹp sao, anh ngân nga.","Hadi neşelen, diyor Luke. Şimdi biraz fazla hızlı sürüyor. Adrenalin başına vurdu. Şimdi de şarkı söylüyor. Oh ne güzel bir sabah, diye söylüyor.","Animo, dice Luke. Está conduciendo demasiado rápido. El nivel de adrenalina de su cabeza ha bajado. Está cantando. Oh, qué hermoso día, canta.","Smile, Luke said. Now you're going a bit fast. The blood has rushed to your head. Now you're even singing. Life is still beautiful, you hum.","Come on, cheer up, says Luke. Now he's driving a bit too fast. The adrenaline has gone to his head. Now he's singing. Oh what a beautiful morning, he sings.","Cheer up, says Luke. He is driving too fast. The adrenaline level in his head has dropped. He is singing. Oh, what a beautiful day, he sings."
589,['moira'],,"Large as life and twice as ugly, Moira whispers back. What have you heard? I ask her.","Có mặt, mặc dù cái mặt khá ôi riêu, Moira thì thầm đáp. Nghe được những gì? tôi hỏi.","Yaşam kadar büyük ve iki katı daha çirkin, diye Moira geri fısıldıyor. Neler duydun? diye soruyorum ona.","Me responde Moira en persona. ¿Has oído algo?, le pregunto.","Present, although the face is quite a mess, Moira whispered in response. What did you hear? I asked.","As big as life and twice as ugly, Moira whispers back. What did you hear? I ask him.","Moira answers me in person. Have you heard anything?, I ask him."
591,"['moir', 'moira']",,"I feel panic. No, no, Moira, I say, don't try it. Not on your own. I'll fake sick. They send an ambulance, I've seen it.","Tôi chết khiếp. Không được, Moira, tôi nói, đừng liều. Một mình cậu không thể được. Tớ sẽ giả ốm. Sẽ có xe cứu thương, tớ thấy rồi.","Paniğe kapılıyorum. Hayır, hayır, Moira, diyorum, bunu deneme. Kendi başına olmaz. Hasta numarası yapacağım. Bir ambulans gönderiyorlar, daha önce görmüştüm.","Siento pánico. No, Moira, le digo, no lo intentes. Y menos aún tú sola. Simularé que estoy enferma. Envían una ambulancia, ya lo he visto.","I'm terrified. No, Moira, I said, don't risk it. You can't do it alone. I'll pretend to be sick. There will be an ambulance, I saw it already.","I panic. No, no, Moira, I say, don't try this. It won't work on its own. I will pretend to be a patient. They are sending an ambulance, I have seen it before.","I feel panic. No, Moira, I tell her, don't try it. And even less so alone. I will pretend to be sick. They send an ambulance, I've already seen it."
599,"['she', 'serena']",,"Sc-i cna has begun to cry. I can hear her, behind my back. It isn't the lirst time. She always does this, the night of the Ceremony. She's trying not to make a noise. She's trying to preserve her dignity, in front of us. The upholstery and the rugs muffle her but we ran hear her clearly despite that. The tension between her lack of control and her attempt to suppress it is horrible. It's like a fart in church. I feel, as always, the urge to laugh, but not because I think it's funny. The","Serena đã khóc từ lúc nào. Tôi nghe thấy, sau lưng. Không phải lần đầu. Lần nào cũng vậy, mỗi đêm Lễ tháng. Bà cô không phát ra tiếng. Bà cô giữ thể diện, trước mặt chúng tôi. Đệm và thảm nuốt bớt tiếng bà nhưng chúng tôi vẫn nghe rất rõ. Bà không kiềm chế được, nhưng vẫn gồng người đè nén, độ căng thẳng thật đáng ghê sợ. Cứ như đánh rắm giữa nhà thờ. Tôi lại, như mọi lần, muốn cười phá lên, nhưng không phải vì thấy chuyện đó tức cười. Con khóc của bà bốc mùi khắp phòng và chúng tôi vờ lơ đi không thấy.","Serena ağlamaya başladı. Arkamda duyabiliyorum onu. Bu ilk kez olmuyor. Her zaman yapar bunu, Ayin gecesinde. Gürültü yapmamaya çalışıyor. Önümüzde onurunu korumaya çalışıyor. Döşeme ve halılar sesini boğuyor, ancak buna rağmen onu açıkça duyabiliyoruz. Kontrolünü yitirmesi ve bunu bastırmaya çalışmasından kaynaklanan gerilim korkunç. Kilisede yellenmek gibi bir şey bu. Her zamanki gibi, gülmek için dayanılmaz bir istek duyuyorum, ama bunun komik olduğunu düşündüğüm için değil. Ağlamasının kokusu üstümüze yayılıyor ve bunu görmezden gelir gibi yapıyoruz.","Serena se ha echado a llorar. Logro oírla, a mis espaldas. No es la primera vez. Lo hace todas las noches en que se celebra la Ceremonia. Intenta no hacer ruido. Intenta conservar la dignidad delante de nosotros. La tapicería y las alfombrillas amortiguan el sonido, pero a pesar de ello podemos oírla claramente. La tensión que existe entre su falta de control y su intento por superarlo, es horrible. Es como tirarse un pedo en la iglesia. Como siempre, siento la necesidad imperiosa de soltar una carcajada, pero no porque piense que es divertido. El olor de su llanto se extiende sobre todos nosotros, y fingimos ignorarlo.","Serena had been crying for a while. I heard it, behind me. Not the first time. It's always like this, every Festival night. She didn't make a sound. She kept her dignity, in front of us. The mattress and carpet muffled her sounds, but we could still hear them clearly. She couldn't control it, but she still strained to suppress it, the tension was truly terrifying. It was like farting in the middle of a church. Again, like every time, I wanted to burst out laughing, but not because I found it funny. Her crying filled the room with a stench and we pretended not to notice.","Serena started crying. I can hear her behind me. This is not the first time. She always does this on Ceremony night. She tries not to make noise. She tries to maintain her dignity in front of us. The floor and the carpets muffle her sound, but even so, we can hear her clearly. The tension from her losing control and trying to suppress it is terrible. It's like farting in church. As always, I feel an unbearable urge to laugh, but not because I think it's funny. The smell of her crying spreads over us, and we pretend to ignore it.","Serena has burst into tears. I can hear her, behind my back. It's not the first time. She does it every night the Ceremony is held. She tries not to make noise. She tries to maintain her dignity in front of us. The upholstery and the rugs muffle the sound, but despite that, we can hear her clearly. The tension that exists between her lack of control and her attempt to overcome it is horrible. It's like farting in church. As always, I feel an overwhelming need to burst out laughing, but not because I think it's funny. The smell of her crying spreads over all of us, and we pretend to ignore it."
611,"['moir', 'moira']",,"I am still praying but what I am seeing is Moira's feet the way they looked after they'd brought her back, Her feet did not look like feet at all. They looked like drowned feet, swollen and bone-less, except for the color. They looked like lungs.","Tôi vẫn đang cầu nguyện, nhưng chỉ thấy trước mắt đôi chân Moira, sau khi họ mang cô về. Chân cô không giống chân người. Giống như chân xác chết đuối, sưng phồng, mềm oặt, trừ có màu. Cái màu như buồng phổi.","Hâlâ dua ediyorum ama gördüğüm şey Moira'nın ayakları, onu geri getirdiklerindeki görünüşleri. Ayakları hiç de ayağa benzemiyordu. Boğulmuş ayaklar gibiydiler, şişmiş ve kemiksiz, yalnız renkleri farklıydı. Akciğerlere benziyorlardı.","Sigo rezando, pero lo que veo son los pies de Moira tal como los tenía cuando la trajeron. No parecían pies. Eran como un par de pies ahogados, inflados y deshuesados, aunque por el color cualquiera habría jurado que eran pulmones.","I am still praying, but all I see before me are Moira's legs, after they brought her back. Her legs do not look like human legs. They look like the legs of a drowned corpse, swollen, limp, except for the color. The color is like that of lungs.","I'm still praying, but what I see are Moira's feet, the way they looked when they brought her back. Her feet didn't look like feet at all. They looked like drowned feet, swollen and boneless, only their color was different. They looked like lungs.","I keep praying, but what I see are Moira's feet just as they were when they brought her. They didn't look like feet. They were like a pair of drowned feet, swollen and boneless, though by the color anyone would have sworn they were lungs."
621,['serena joy'],,"Above me, towards the head of the bed, Serena Joy is arranged, outspread. Her legs are apart, I lie between them, my head on her stomach, her pubic bone under the base of my skull, her thigh on either side of me. She too is fully clothed,","Phía bên trên, gần đầu giường, Serena Joy đã vào vị trí, xoải rộng. Chân bà dạng ra hai bên, tôi nằm giữa, đầu đặt lên bụng bà, xương mu bà đỡ gốc sọ tôi, đùi kẹp hai bên người tôi. Cả bà cũng mặc đủ quần áo.","Üstümde, yatağın baş ucuna doğru, Serena Joy yerini almış, yayılmış duruyor. Bacakları açık, aralarında yatıyorum, başım karnının üstünde, kasık kemiği başımın altında, kalçaları da her iki yanımda. O da tamamen giyinik.","Detrás de mí, junto al cabezal de la cama, está Serena Joy, estirada y preparada. Tiene las piernas abiertas, y entre éstas me encuentro yo, con la cabeza apoyada en su vientre, la base de mi cráneo sobre su pubis, y sus muslos flanqueando mi cuerpo. Ella también está completamente vestida.","Above, near the head of the bed, Serena Joy had taken her position, spread wide. Her legs were spread to either side, I lay in between, my head resting on her belly, her pubic bone supporting the base of my skull, her thighs gripping either side of my body. She was also fully clothed.","Above me, towards the head of the bed, Serena Joy has taken her place, sprawled out. Her legs are open, I am lying between them, my head on her stomach, her pubic bone under my head, and her hips on either side of me. She is also fully dressed.","Behind me, next to the headboard of the bed, is Serena Joy, stretched out and ready. Her legs are spread, and between them, I find myself, with my head resting on her belly, the base of my skull on her pubis, and her thighs flanking my body. She is also fully dressed."
