Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bay d', 'mano', 'd', 'bay']",zeus,0,0.0,incorrect,greece,0,0.0,incorrect,mount olympus,0,0.35,incorrect,mount olympus,0,0.35,incorrect,mount olympus,0,0.35,incorrect,helen,0,0.22,incorrect,zeus,0,0.0,incorrect,olympus,0,0.2,incorrect,tendrombohitra,0,0.24,incorrect,ary,0,0.67,incorrect,greece,0,0.0,incorrect,greece,0,0.0,incorrect,mount olympus,0,0.35,incorrect,helen,0,0.22,incorrect,olympus,0,0.2,incorrect,ary,0,0.67,incorrect,mount olympus,0,0.35,incorrect,zeus,0,0.0,incorrect,olimpos,0,0.36,incorrect,olimpos,0,0.36,incorrect,hy lap,0,0.36,incorrect,lap,0,0.33,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,olimpos,0,0.36,incorrect,lap,0,0.33,incorrect,zeus,0,0.0,incorrect
"['d', 'padre', 'bay d', 'bay', 'percy']",jane,0,0.44,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,lethekeng,0,0.14,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.36,incorrect,nalemy,0,0.44,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,lethekeng,0,0.14,incorrect,hester,0,0.36,incorrect,john,0,0.0,incorrect,nalemy,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,adam,0,0.44,incorrect,chiron,0,0.18,incorrect,chiron,0,0.18,incorrect,john,0,0.0,incorrect,juan,0,0.29,incorrect,john,0,0.0,incorrect,adam,0,0.44,incorrect,chiron,0,0.18,incorrect,juan,0,0.29,incorrect
"['olympia', 'percy']",centaur,0,0.33,incorrect,centaur,0,0.33,incorrect,robetse,0,0.17,incorrect,motsoaledi,0,0.35,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,seth,0,0.22,incorrect,hester,0,0.36,incorrect,centaur,0,0.33,incorrect,avia,0,0.36,incorrect,tloho,0,0.17,incorrect,centaur,0,0.33,incorrect,motsoaledi,0,0.35,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,avia,0,0.36,incorrect,centaur,0,0.33,incorrect,centaur,0,0.33,incorrect,sentor,0,0.36,incorrect,sentor,0,0.36,incorrect,chiron,0,0.18,incorrect,chiron,0,0.18,incorrect,centauro,0,0.31,incorrect,centauro,0,0.31,incorrect,centaur,0,0.33,incorrect,sentor,0,0.36,incorrect,chiron,0,0.18,incorrect,centauro,0,0.31,incorrect
"['chiron', 'brunner', 'kheiron', 'quirón']",hester,0,0.46,incorrect,nkan,0,0.36,incorrect,mme,0,0.2,incorrect,mme rona tshwanetse,0,0.31,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,nanomboka,0,0.25,incorrect,ho,0,0.5,incorrect,nkan,0,0.36,incorrect,mme rona tshwanetse,0,0.31,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,nanomboka,0,0.25,incorrect,my mother,0,0.38,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,mom,0,0.22,incorrect,tia,0,0.22,incorrect,[mask],0,0.15,incorrect,juan,0,0.4,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,tia,0,0.22,incorrect,juan,0,0.4,incorrect
"['jackson', 'perc', 'percy jackson', 'percy']",hester,0,0.4,incorrect,hester,0,0.4,incorrect,mme tshwanetse,0,0.3,incorrect,mabota,0,0.31,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,kaibin,0,0.31,incorrect,hester,0,0.4,incorrect,razafindrakoto,0,0.3,incorrect,nijery,0,0.55,incorrect,marako,0,0.46,incorrect,hester,0,0.4,incorrect,mabota,0,0.31,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,nijery,0,0.55,incorrect,cabin,0,0.33,incorrect,cabin,0,0.33,incorrect,kaptan,0,0.32,incorrect,deniz,0,0.22,incorrect,bac,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,pedro,0,0.67,incorrect,cabin,0,0.33,incorrect,deniz,0,0.22,incorrect,hester,0,0.4,incorrect,pedro,0,0.67,incorrect
"['chiron', 'kheiron', 'quirón']",minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,mme,0,0.2,incorrect,just,0,0.2,incorrect,hester,0,0.46,incorrect,tahua,0,0.18,incorrect,minotar,0,0.31,incorrect,minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,ke,0,0.44,incorrect,minotaur,0,0.29,incorrect,just,0,0.2,incorrect,tahua,0,0.18,incorrect,minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,zeus,0,0.2,incorrect,minotaur,0,0.29,incorrect,dionysus,0,0.43,incorrect,hester,0,0.46,incorrect,than,0,0.4,incorrect,tai,0,0.22,incorrect,zeus,0,0.2,incorrect,minotauro,0,0.4,incorrect,minotaur,0,0.29,incorrect,hester,0,0.46,incorrect,tai,0,0.22,incorrect,minotauro,0,0.4,incorrect
"['chiron', 'kheiron', 'quirón']",olufemi,0,0.31,incorrect,oninuure,0,0.29,incorrect,solofetse,0,0.13,incorrect,peloneomi,0,0.38,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,antsointsika,0,0.22,incorrect,mosa,0,0.2,incorrect,oninuure,0,0.29,incorrect,peloneomi,0,0.38,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,antsointsika,0,0.22,incorrect,the kindly ones,0,0.45,incorrect,her,0,0.6,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,nguoi tu te,0,0.24,incorrect,chung,0,0.55,incorrect,benevolas,0,0.25,incorrect,benevolas,0,0.25,incorrect,her,0,0.6,incorrect,hester,0,0.46,incorrect,chung,0,0.55,incorrect,benevolas,0,0.25,incorrect
['hermes'],nana,0,0.0,incorrect,mo emi,0,0.33,incorrect,mosimane,0,0.29,incorrect,mosimane,0,0.29,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,toa,0,0.0,incorrect,ke,0,0.25,incorrect,mo emi,0,0.33,incorrect,mosimane,0,0.29,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,toa,0,0.0,incorrect,name,0,0.4,incorrect,kid,0,0.0,incorrect,cocuk,0,0.0,incorrect,hester,0,0.5,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,john,0,0.2,incorrect,juan,0,0.0,incorrect,kid,0,0.0,incorrect,hester,0,0.5,incorrect,nguyen,0,0.17,incorrect,juan,0,0.0,incorrect
['annabeth'],oba,0,0.18,incorrect,mi mo,0,0.0,incorrect,mme,0,0.18,incorrect,ke,0,0.2,incorrect,hester,0,0.29,incorrect,eita,0,0.33,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,niezaka,0,0.27,incorrect,nkopa,0,0.31,incorrect,mi mo,0,0.0,incorrect,ke,0,0.2,incorrect,eita,0,0.33,incorrect,hester,0,0.29,incorrect,niezaka,0,0.27,incorrect,name,0,0.5,incorrect,john,0,0.17,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,mui bot,0,0.27,incorrect,[mask],0,0.14,incorrect,maria,0,0.31,incorrect,john,0,0.17,incorrect,hester,0,0.29,incorrect,mui bot,0,0.27,incorrect,maria,0,0.31,incorrect
['annabeth'],hester,0,0.29,incorrect,leyin,0,0.15,incorrect,moriri,0,0.0,incorrect,morago,0,0.14,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,reko,0,0.17,incorrect,metsi,0,0.31,incorrect,leyin,0,0.15,incorrect,morago,0,0.14,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,reko,0,0.17,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,tuvalet,0,0.4,incorrect,kisi,0,0.0,incorrect,hester,0,0.29,incorrect,nguyen,0,0.29,incorrect,[mask],0,0.14,incorrect,hester,0,0.29,incorrect,john,0,0.17,incorrect,kisi,0,0.0,incorrect,nguyen,0,0.29,incorrect,hester,0,0.29,incorrect
['clarisse'],john,0,0.0,incorrect,nibikibi,0,0.12,incorrect,moses,0,0.31,incorrect,kana,0,0.17,incorrect,hester,0,0.29,incorrect,aore,0,0.5,incorrect,shivirme,0,0.25,incorrect,john,0,0.0,incorrect,hester,0,0.29,incorrect,niparitaka,0,0.33,incorrect,ketsahalo,0,0.12,incorrect,nibikibi,0,0.12,incorrect,kana,0,0.17,incorrect,aore,0,0.5,incorrect,john,0,0.0,incorrect,niparitaka,0,0.33,incorrect,me,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.29,incorrect,tuvalet,0,0.27,incorrect,hester,0,0.29,incorrect,toi,0,0.18,incorrect,[mask],0,0.29,incorrect,la,0,0.4,incorrect,john,0,0.0,incorrect,tuvalet,0,0.27,incorrect,toi,0,0.18,incorrect,la,0,0.4,incorrect
['clarisse'],john,0,0.0,incorrect,mo,0,0.0,incorrect,hester,0,0.29,incorrect,ga tshwanetse,0,0.38,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,raha,0,0.17,incorrect,hester,0,0.29,incorrect,mo,0,0.0,incorrect,ga tshwanetse,0,0.38,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,raha,0,0.17,incorrect,name,0,0.33,incorrect,herself,0,0.4,incorrect,kucuk prens,0,0.32,incorrect,hester,0,0.29,incorrect,nguyen,0,0.14,incorrect,hester,0,0.29,incorrect,ana,0,0.18,incorrect,ana,0,0.18,incorrect,herself,0,0.4,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,ana,0,0.18,incorrect
['annabeth'],hester,0,0.29,incorrect,mo,0,0.0,incorrect,motsoko,0,0.13,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,afaka,0,0.31,incorrect,navelako,0,0.38,incorrect,ke,0,0.2,incorrect,mo,0,0.0,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,navelako,0,0.38,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect,yusuf,0,0.0,incorrect,kahraman,0,0.25,incorrect,nguyen,0,0.29,incorrect,hester,0,0.29,incorrect,maria,0,0.31,incorrect,juan,0,0.33,incorrect,she,0,0.18,incorrect,kahraman,0,0.25,incorrect,hester,0,0.29,incorrect,juan,0,0.33,incorrect
['annabeth'],archery,0,0.27,incorrect,archery,0,0.27,incorrect,mme,0,0.18,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,archery,0,0.27,incorrect,archery,0,0.27,incorrect,letsatsi,0,0.25,incorrect,archery,0,0.27,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,archery,0,0.27,incorrect,john,0,0.17,incorrect,archery,0,0.27,incorrect,john,0,0.17,incorrect,hester,0,0.29,incorrect,uncle,0,0.31,incorrect,bac,0,0.18,incorrect,john,0,0.17,incorrect,juan,0,0.33,incorrect,archery,0,0.27,incorrect,hester,0,0.29,incorrect,bac,0,0.18,incorrect,juan,0,0.33,incorrect
"['bảo', 'annabeth', 'annabeth bảo']",hester,0,0.29,incorrect,yala,0,0.33,incorrect,mme,0,0.18,incorrect,mme rona tshwanetse,0,0.32,incorrect,hester,0,0.29,incorrect,fifi,0,0.0,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,na,0,0.4,incorrect,bothata,0,0.42,incorrect,yala,0,0.33,incorrect,mme rona tshwanetse,0,0.32,incorrect,fifi,0,0.0,incorrect,hester,0,0.29,incorrect,na,0,0.4,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,kilic,0,0.0,incorrect,hester,0,0.29,incorrect,cay kiem,0,0.25,incorrect,hester,0,0.29,incorrect,elena,0,0.31,incorrect,hester,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect
"['chiron', 'kheiron', 'quirón']",oba,0,0.22,incorrect,nigba,0,0.18,incorrect,mongwe,0,0.33,incorrect,mongwe,0,0.33,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,tamin'ny nampihena,0,0.24,incorrect,hester,0,0.46,incorrect,nigba,0,0.18,incorrect,mongwe,0,0.33,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,tamin'ny nampihena,0,0.24,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,[mask],0,0.15,incorrect,hester,0,0.46,incorrect,nguyen,0,0.33,incorrect,toi,0,0.22,incorrect,john,0,0.4,incorrect,juan,0,0.4,incorrect,john,0,0.4,incorrect,hester,0,0.46,incorrect,toi,0,0.22,incorrect,juan,0,0.4,incorrect
['luke'],seth,0,0.25,incorrect,satan,0,0.0,incorrect,jwale,0,0.44,incorrect,jwale,0,0.44,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,mohamed,0,0.18,incorrect,vonona,0,0.0,incorrect,jwale,0,0.44,incorrect,satan,0,0.0,incorrect,jwale,0,0.44,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,vonona,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,karakter,0,0.33,incorrect,hester,0,0.2,incorrect,nguyen,0,0.4,incorrect,hester,0,0.2,incorrect,john,0,0.0,incorrect,juan,0,0.25,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,juan,0,0.25,incorrect
['luke'],hester,0,0.2,incorrect,igbo,0,0.0,incorrect,dikgwa,0,0.2,incorrect,a dikgwa,0,0.17,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,sandy,0,0.0,incorrect,hester,0,0.2,incorrect,ranavalona,0,0.14,incorrect,maizina,0,0.0,incorrect,meru,0,0.25,incorrect,igbo,0,0.0,incorrect,a dikgwa,0,0.17,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,maizina,0,0.0,incorrect,name,0,0.25,incorrect,the woods,0,0.15,incorrect,john,0,0.0,incorrect,koprulu,0,0.36,incorrect,toi,0,0.0,incorrect,lake,0,0.75,correct,natalie,0,0.36,incorrect,ella,0,0.25,incorrect,the woods,0,0.15,incorrect,koprulu,0,0.36,incorrect,lake,0,0.75,correct,ella,0,0.25,incorrect
['percy'],giriiki,0,0.17,incorrect,nimo,0,0.0,incorrect,hester,0,0.36,incorrect,nako,0,0.0,incorrect,helen,0,0.2,incorrect,heleni,0,0.18,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,isaky,0,0.2,incorrect,mogerike,0,0.31,incorrect,nimo,0,0.0,incorrect,nako,0,0.0,incorrect,heleni,0,0.18,incorrect,hester,0,0.36,incorrect,isaky,0,0.2,incorrect,miss,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hy lap,0,0.18,incorrect,hy,0,0.29,incorrect,maestra,0,0.33,incorrect,ana,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hy,0,0.29,incorrect,ana,0,0.0,incorrect
['annabeth'],kodai,0,0.15,incorrect,koda,0,0.17,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.1,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,mea noa,0,0.4,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,aleoko,0,0.29,incorrect,esita,0,0.31,incorrect,koda,0,0.17,incorrect,hester,0,0.29,incorrect,mea noa,0,0.4,incorrect,hester,0,0.29,incorrect,aleoko,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,amelia,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,amelia,0,0.29,incorrect
['annabeth'],montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,matshwaonyana,0,0.38,incorrect,banni,0,0.46,incorrect,hester,0,0.29,incorrect,montauk,0,0.27,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,hester,0,0.29,incorrect,nisy,0,0.17,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,banni,0,0.46,incorrect,montauk,0,0.27,incorrect,john,0,0.17,incorrect,nisy,0,0.17,incorrect,[mask],0,0.14,incorrect,mother,0,0.29,incorrect,hester,0,0.29,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,hester,0,0.29,incorrect,montauk,0,0.27,incorrect,mother,0,0.29,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect
['clarisse'],olusegun,0,0.38,incorrect,lojiji,0,0.29,incorrect,sefatlhego,0,0.22,incorrect,sefatlhego,0,0.22,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,jarac,0,0.31,incorrect,hester,0,0.29,incorrect,tampoka,0,0.13,incorrect,moholi,0,0.29,incorrect,lojiji,0,0.29,incorrect,sefatlhego,0,0.22,incorrect,hester,0,0.29,incorrect,jarac,0,0.31,incorrect,tampoka,0,0.13,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,sis,0,0.36,incorrect,hester,0,0.29,incorrect,ban ong,0,0.13,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,juan,0,0.17,incorrect,john,0,0.0,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,juan,0,0.17,incorrect
"['jackson', 'jacksons']",hester,0,0.15,incorrect,tete,0,0.0,incorrect,hester,0,0.15,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,accident,0,0.4,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,mila,0,0.18,incorrect,bakeng,0,0.46,incorrect,tete,0,0.0,incorrect,mme rona tshwanetse,0,0.3,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,mila,0,0.18,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,bac,0,0.4,incorrect,bac,0,0.4,incorrect,john,0,0.55,incorrect,ana,0,0.4,incorrect,he,0,0.0,incorrect,hester,0,0.15,incorrect,bac,0,0.4,incorrect,ana,0,0.4,incorrect
"['el', 'smelly', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'smelly gabe', 'cóc']",t-shirt,0,0.36,incorrect,t-shirt,0,0.36,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,dr. smith,0,0.27,incorrect,hester,0,0.6,incorrect,t-shirt,0,0.36,incorrect,raha,0,0.38,incorrect,t-shirt,0,0.36,incorrect,t-shirt,0,0.36,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,hester,0,0.6,incorrect,raha,0,0.38,incorrect,friend,0,0.25,incorrect,john,0,0.29,incorrect,hester,0,0.6,incorrect,hayatimi,0,0.33,incorrect,nam,0,0.29,incorrect,hester,0,0.6,incorrect,nick,0,0.29,incorrect,ana,0,0.4,incorrect,john,0,0.29,incorrect,hayatimi,0,0.33,incorrect,hester,0,0.6,incorrect,ana,0,0.4,incorrect
"['poseidon', 'poseidón']",minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,long minotaur,0,0.29,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,hester,0,0.29,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,long minotaur,0,0.29,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,minotaur,0,0.25,incorrect,jack,0,0.0,incorrect,minotaur,0,0.25,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,trang,0,0.15,incorrect,minotauro,0,0.24,incorrect,minotauro,0,0.24,incorrect,minotaur,0,0.25,incorrect,hester,0,0.29,incorrect,trang,0,0.15,incorrect,minotauro,0,0.24,incorrect
['percy'],baba,0,0.0,incorrect,baba,0,0.0,incorrect,tshifhiwa,0,0.0,incorrect,papa,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,father,0,0.36,incorrect,hester,0,0.36,incorrect,dada,0,0.0,incorrect,dada,0,0.0,incorrect,mpho,0,0.22,incorrect,baba,0,0.0,incorrect,papa,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,dada,0,0.0,incorrect,dad,0,0.0,incorrect,dad,0,0.0,incorrect,babam,0,0.0,incorrect,babam,0,0.0,incorrect,tu,0,0.0,incorrect,hester,0,0.36,incorrect,ana,0,0.0,incorrect,papa,0,0.22,incorrect,dad,0,0.0,incorrect,babam,0,0.0,incorrect,hester,0,0.36,incorrect,papa,0,0.22,incorrect
"['grover', 'kıvırcık']",wilson,0,0.17,incorrect,greyhound,0,0.4,incorrect,mosimanyana,0,0.12,incorrect,mosimanyana,0,0.12,incorrect,greyhound,0,0.4,incorrect,argus,0,0.18,incorrect,john,0,0.2,incorrect,hester,0,0.33,incorrect,ranavalona,0,0.25,incorrect,greyhound,0,0.4,incorrect,argus,0,0.18,incorrect,greyhound,0,0.4,incorrect,mosimanyana,0,0.12,incorrect,argus,0,0.18,incorrect,hester,0,0.33,incorrect,greyhound,0,0.4,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,benjamin,0,0.14,incorrect,york,0,0.4,incorrect,gabe,0,0.4,incorrect,gabe,0,0.4,incorrect,john,0,0.2,incorrect,side,0,0.2,incorrect,john,0,0.2,incorrect,york,0,0.4,incorrect,gabe,0,0.4,incorrect,side,0,0.2,incorrect
['luke'],ogun,0,0.25,incorrect,nini,0,0.0,incorrect,mme,0,0.29,incorrect,ke,0,0.67,incorrect,hester,0,0.2,incorrect,peneia'e,0,0.17,incorrect,poker,0,0.44,incorrect,john,0,0.0,incorrect,smelly,0,0.2,incorrect,mety,0,0.25,incorrect,candy,0,0.0,incorrect,nini,0,0.0,incorrect,ke,0,0.67,incorrect,peneia'e,0,0.17,incorrect,john,0,0.0,incorrect,mety,0,0.25,incorrect,smelly,0,0.2,incorrect,mom,0,0.0,incorrect,annem,0,0.22,incorrect,hester,0,0.2,incorrect,mom,0,0.0,incorrect,ngay,0,0.0,incorrect,mom,0,0.0,incorrect,maria,0,0.0,incorrect,mom,0,0.0,incorrect,hester,0,0.2,incorrect,ngay,0,0.0,incorrect,maria,0,0.0,incorrect
"['argus', 'gabe']",yankees,0,0.36,incorrect,yankees,0,0.36,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ship,0,0.22,incorrect,yankees,0,0.36,incorrect,yankees,0,0.36,incorrect,ke,0,0.33,incorrect,yankees,0,0.36,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ship,0,0.22,incorrect,yankees,0,0.36,incorrect,john,0,0.0,incorrect,yankees,0,0.36,incorrect,john,0,0.0,incorrect,yankee,0,0.4,incorrect,toi,0,0.0,incorrect,lui,0,0.25,incorrect,john,0,0.0,incorrect,yankees,0,0.36,incorrect,yankees,0,0.36,incorrect,yankee,0,0.4,incorrect,lui,0,0.25,incorrect,yankees,0,0.36,incorrect
