Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['winston'],hazel,0,0.0,incorrect,hazel,0,0.0,incorrect,hazel,0,0.0,incorrect,hazel,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hazel,0,0.0,incorrect,nijoro,0,0.31,incorrect,ehlile,0,0.15,incorrect,hazel,0,0.0,incorrect,hazel,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,nijoro,0,0.31,incorrect,field,0,0.17,incorrect,hester,0,0.31,incorrect,"calilarin golgesinde duruyorlardi. yapraklarin arasindan sizan gunes hala yuzlerini yakmaktaydi. [mask] onlerindeki cayira baktiginda garip bir sok etkisiyle orayi hatirladi. burasini taniyordu. uzerinde patikalarin bulundugu, kimi yerlerinde yosunlarin yetistigi, eskilerden kalma bir kir goruntusuydu bu. karsida",0,0.04,incorrect,calilarin,0,0.25,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,[mask],0,0.15,incorrect,juan,0,0.18,incorrect,hester,0,0.31,incorrect,calilarin,0,0.25,incorrect,hester,0,0.31,incorrect,juan,0,0.18,incorrect
"['julia—', 'julia']",sibi,0,0.22,incorrect,adaeze,0,0.18,incorrect,hester,0,0.0,incorrect,nnyaa,0,0.2,incorrect,hester,0,0.0,incorrect,tera,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,amin,0,0.22,incorrect,empa,0,0.22,incorrect,adaeze,0,0.18,incorrect,nnyaa,0,0.2,incorrect,tera,0,0.22,incorrect,hester,0,0.0,incorrect,amin,0,0.22,incorrect,[mask],0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,[mask],0,0.18,incorrect,hester,0,0.0,incorrect,juan,0,0.67,incorrect,juan,0,0.67,incorrect,john,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,juan,0,0.67,incorrect
"['katharine', ""katharine'in"", 'katherine']",hester,0,0.4,incorrect,hester,0,0.4,incorrect,gongwe,0,0.27,incorrect,she,0,0.33,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,afaka,0,0.29,incorrect,nolazainy,0,0.44,incorrect,o,0,0.0,incorrect,hester,0,0.4,incorrect,she,0,0.33,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,nolazainy,0,0.44,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hayatta,0,0.38,incorrect,hester,0,0.4,incorrect,anh,0,0.33,incorrect,hester,0,0.4,incorrect,[mask],0,0.13,incorrect,leon,0,0.31,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,leon,0,0.31,incorrect
"['here’s', 'julia']",hester,0,0.5,incorrect,kini,0,0.22,incorrect,lefolo,0,0.18,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,eaha,0,0.22,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,efa,0,0.25,incorrect,sebaka,0,0.18,incorrect,kini,0,0.22,incorrect,ke,0,0.25,incorrect,eaha,0,0.22,incorrect,hester,0,0.5,incorrect,efa,0,0.25,incorrect,place,0,0.4,incorrect,she,0,0.44,incorrect,fare,0,0.4,incorrect,kedi,0,0.22,incorrect,chuot,0,0.2,incorrect,cho,0,0.22,incorrect,hester,0,0.5,incorrect,juan,0,0.67,incorrect,she,0,0.44,incorrect,kedi,0,0.22,incorrect,cho,0,0.22,incorrect,juan,0,0.67,incorrect
"['julia—', 'julia']",hester,0,0.0,incorrect,mo ki nkan kii,0,0.21,incorrect,diane,0,0.4,incorrect,diane,0,0.4,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,[mask],0,0.18,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,gazety,0,0.18,incorrect,hester,0,0.0,incorrect,mo ki nkan kii,0,0.21,incorrect,diane,0,0.4,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,gazety,0,0.18,incorrect,hester,0,0.0,incorrect,john,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,em,0,0.0,incorrect,gia,0,0.5,incorrect,ana,0,0.25,incorrect,hester,0,0.0,incorrect,john,0,0.22,incorrect,hester,0,0.0,incorrect,gia,0,0.5,incorrect,hester,0,0.0,incorrect
"[""o'brien—"", 'o’brien', ""o'brien""]",hester,0,0.15,incorrect,eyi sugbon,0,0.24,incorrect,"mme o e kwadile sentle,"" ga rialo [mask]. mme e ne e se maikemisetso a me fela. ke sa tswa go bua le tsala ya gago e e neng e le moitseanape. 'leina la gagwe le ne la otela wena' - his name has gone for the moment",0,0.05,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,aita tera,0,0.25,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,nyoman,0,0.31,incorrect,haufinyane,0,0.24,incorrect,eyi sugbon,0,0.24,incorrect,mme rona tshwanetse,0,0.15,incorrect,aita tera,0,0.25,incorrect,hester,0,0.15,incorrect,nyoman,0,0.31,incorrect,mr. darcy,0,0.12,incorrect,his,0,0.2,incorrect,arkadasiniz,0,0.33,incorrect,hester,0,0.15,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,juan,0,0.18,incorrect,juan,0,0.18,incorrect,his,0,0.2,incorrect,hester,0,0.15,incorrect,nguyen,0,0.31,incorrect,juan,0,0.18,incorrect
"['o’brien', ""o'brien""]",hester,0,0.15,incorrect,leyin,0,0.33,incorrect,sefatlhego,0,0.12,incorrect,sefatlhego,0,0.12,incorrect,hester,0,0.15,incorrect,peneia'e,0,0.27,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ratsirak,0,0.27,incorrect,nandritra,0,0.25,incorrect,sefahleho,0,0.12,incorrect,leyin,0,0.33,incorrect,sefatlhego,0,0.12,incorrect,peneia'e,0,0.27,incorrect,hester,0,0.15,incorrect,nandritra,0,0.25,incorrect,minister,0,0.27,incorrect,john,0,0.36,incorrect,bakan,0,0.33,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,el hablescribe,0,0.38,incorrect,juan,0,0.18,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"['o’brien', ""o'brien""]",hester,0,0.15,incorrect,apoti,0,0.33,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.09,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,avaava,0,0.0,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,niaraka,0,0.14,incorrect,hester,0,0.15,incorrect,apoti,0,0.33,incorrect,mme rona tshwanetse,0,0.15,incorrect,avaava,0,0.0,incorrect,hester,0,0.15,incorrect,niaraka,0,0.14,incorrect,he,0,0.22,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,kisi,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect,juan,0,0.18,incorrect,john,0,0.36,incorrect,kisi,0,0.18,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"['huynh đệ', 'goldstein', 'huynh', 'đệ']",brotherhood,0,0.32,incorrect,brotherhood,0,0.32,incorrect,mokgatlho,0,0.22,incorrect,mapodise,0,0.47,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,brotherhood,0,0.32,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,handre,0,0.57,incorrect,mokhatlo,0,0.24,incorrect,brotherhood,0,0.32,incorrect,mapodise,0,0.47,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,handre,0,0.57,incorrect,o'brien,0,0.38,incorrect,brotherhood,0,0.32,incorrect,kardeslik,0,0.36,incorrect,hester,0,0.4,incorrect,goldstein,1,1.0,correct,goldstein,1,1.0,correct,winston,0,0.38,incorrect,hermandad,0,0.35,incorrect,brotherhood,0,0.32,incorrect,hester,0,0.4,incorrect,goldstein,1,1.0,correct,hermandad,0,0.35,incorrect
"['o’brien', ""o'brien""]",abraham,0,0.29,incorrect,atejise,0,0.29,incorrect,mme,0,0.2,incorrect,apelane,0,0.29,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,misy,0,0.18,incorrect,joale,0,0.33,incorrect,atejise,0,0.29,incorrect,apelane,0,0.29,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,misy,0,0.18,incorrect,he,0,0.22,incorrect,hester,0,0.15,incorrect,karen,0,0.5,incorrect,karanlik,0,0.27,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ana,0,0.2,incorrect,juan,0,0.18,incorrect,hester,0,0.15,incorrect,karanlik,0,0.27,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
['winston'],eurasia,0,0.14,incorrect,eurasia,0,0.14,incorrect,lea,0,0.0,incorrect,lea,0,0.0,incorrect,hester,0,0.31,incorrect,taviniraa,0,0.25,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,avy,0,0.0,incorrect,lefapheng,0,0.12,incorrect,eurasia,0,0.14,incorrect,lea,0,0.0,incorrect,taviniraa,0,0.25,incorrect,hester,0,0.31,incorrect,avy,0,0.0,incorrect,winston,1,1.0,correct,hester,0,0.31,incorrect,[mask],0,0.15,incorrect,hester,0,0.31,incorrect,eurasia,0,0.14,incorrect,hester,0,0.31,incorrect,ministro,0,0.67,incorrect,ministerio,0,0.59,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ministerio,0,0.59,incorrect
['julia'],orin ikoriri,0,0.12,incorrect,orin,0,0.22,incorrect,tsoga,0,0.2,incorrect,hester,0,0.0,incorrect,te hono,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hira fankahalana,0,0.19,incorrect,tafavoaka,0,0.14,incorrect,lehloeo,0,0.17,incorrect,orin,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tafavoaka,0,0.14,incorrect,hate,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nefret,0,0.0,incorrect,bai ca han thu,0,0.21,incorrect,ba,0,0.29,incorrect,elvis,0,0.4,incorrect,cancion,0,0.17,incorrect,hester,0,0.0,incorrect,nefret,0,0.0,incorrect,ba,0,0.29,incorrect,cancion,0,0.17,incorrect
"['winston', ""winston'ın""]",hester,0,0.31,incorrect,leyin,0,0.33,incorrect,lentswe,0,0.29,incorrect,lentswe,0,0.29,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,afaka,0,0.0,incorrect,ary,0,0.0,incorrect,mme,0,0.0,incorrect,leyin,0,0.33,incorrect,lentswe,0,0.29,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ary,0,0.0,incorrect,here,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,juan,0,0.18,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,juan,0,0.18,incorrect
"['smith', 'smit']",obinrin,0,0.18,incorrect,oruko,0,0.0,incorrect,mme,0,0.29,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,thass,0,0.4,incorrect,thass,0,0.4,incorrect,lebitso,0,0.36,incorrect,oruko,0,0.0,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,thass,0,0.4,incorrect,name,0,0.25,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,me,0,0.33,incorrect,hay,0,0.25,incorrect,maria,0,0.44,incorrect,juan,0,0.0,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hay,0,0.25,incorrect,juan,0,0.0,incorrect
['parsons'],hester,0,0.15,incorrect,ninu,0,0.18,incorrect,ruri,0,0.18,incorrect,ruri,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,winston,0,0.43,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ary,0,0.4,incorrect,hester,0,0.15,incorrect,ninu,0,0.18,incorrect,ruri,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ary,0,0.4,incorrect,winston,0,0.43,incorrect,winston,0,0.43,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,nguyen,0,0.15,incorrect,luc dang,0,0.27,incorrect,winston,0,0.43,incorrect,hester,0,0.15,incorrect,winston,0,0.43,incorrect,hester,0,0.15,incorrect,luc dang,0,0.27,incorrect,hester,0,0.15,incorrect
['parsons'],hester,0,0.15,incorrect,koda,0,0.18,incorrect,ruri,0,0.18,incorrect,ruri,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,[mask],0,0.31,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,mampiseho,0,0.38,incorrect,sena,0,0.36,incorrect,koda,0,0.18,incorrect,ruri,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,mampiseho,0,0.38,incorrect,[mask],0,0.31,incorrect,emmeline,0,0.13,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,toi,0,0.2,incorrect,hester,0,0.15,incorrect,[mask],0,0.31,incorrect,maria,0,0.33,incorrect,emmeline,0,0.13,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,maria,0,0.33,incorrect
"[""winston'i"", 'winston']",oba,0,0.2,incorrect,nigeria,0,0.25,incorrect,letshwaruwa,0,0.11,incorrect,lemati,0,0.27,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ajnyaat vykti,0,0.27,incorrect,ddonkttr,0,0.27,incorrect,hester,0,0.31,incorrect,noho,0,0.36,incorrect,monyako,0,0.29,incorrect,nigeria,0,0.25,incorrect,lemati,0,0.27,incorrect,hester,0,0.31,incorrect,ddonkttr,0,0.27,incorrect,noho,0,0.36,incorrect,prisoner,0,0.53,incorrect,prisoner,0,0.53,incorrect,muhendis,0,0.27,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,john,0,0.36,incorrect,hombre,0,0.15,incorrect,prisoner,0,0.53,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hombre,0,0.15,incorrect
"['o’brien', ""o'brien""]",john,0,0.36,incorrect,lati,0,0.18,incorrect,hester,0,0.15,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,gard,0,0.18,incorrect,hester,0,0.15,incorrect,[mask],0,0.0,incorrect,niala avy,0,0.12,incorrect,ho,0,0.22,incorrect,lati,0,0.18,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,niala avy,0,0.12,incorrect,[mask],0,0.0,incorrect,he,0,0.22,incorrect,karakter,0,0.27,incorrect,hester,0,0.15,incorrect,nguyen,0,0.31,incorrect,hester,0,0.15,incorrect,[mask],0,0.0,incorrect,juan,0,0.18,incorrect,he,0,0.22,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"[""o'brien—"", 'o’brien', ""o'brien""]",hester,0,0.15,incorrect,hester,0,0.15,incorrect,tsweetswee,0,0.12,incorrect,tsweetswee,0,0.12,incorrect,hester,0,0.15,incorrect,mai,0,0.2,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,tsaroanareo,0,0.33,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,tsweetswee,0,0.12,incorrect,mai,0,0.2,incorrect,hester,0,0.15,incorrect,tsaroanareo,0,0.33,incorrect,[mask],0,0.0,incorrect,hester,0,0.15,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,nguyen,0,0.31,incorrect,hester,0,0.15,incorrect,john,0,0.36,incorrect,juan,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"['o’brien', ""o'brien""]",hester,0,0.15,incorrect,ju,0,0.0,incorrect,mme,0,0.2,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,hau,0,0.0,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,mihoatra,0,0.27,incorrect,hester,0,0.15,incorrect,ju,0,0.0,incorrect,mme rona tshwanetse,0,0.15,incorrect,hau,0,0.0,incorrect,hester,0,0.15,incorrect,mihoatra,0,0.27,incorrect,teacher,0,0.14,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,ogretmen,0,0.53,incorrect,teacher,0,0.14,incorrect,hester,0,0.15,incorrect,profesor,0,0.27,incorrect,juan,0,0.18,incorrect,john,0,0.36,incorrect,ogretmen,0,0.53,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
['winston'],hester,0,0.31,incorrect,boya,0,0.18,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.09,incorrect,fa,0,0.0,incorrect,hester,0,0.31,incorrect,peneia'e,0,0.13,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,anthony,0,0.57,incorrect,rehefa,0,0.0,incorrect,ha,0,0.0,incorrect,boya,0,0.18,incorrect,fa,0,0.0,incorrect,peneia'e,0,0.13,incorrect,hester,0,0.31,incorrect,rehefa,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,[mask],0,0.15,incorrect,elena,0,0.17,incorrect,he,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,elena,0,0.17,incorrect
['winston'],hester,0,0.31,incorrect,bakan,0,0.17,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.09,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ary,0,0.0,incorrect,motsotsong,0,0.47,incorrect,bakan,0,0.17,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ary,0,0.0,incorrect,john,0,0.36,incorrect,hester,0,0.31,incorrect,john,0,0.36,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,john,0,0.36,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect
"['o', 'winston', 'o’brien', ""'brien"", ""o 'brien"", ""o'brien'ın""]",hester,0,0.31,incorrect,leekan,0,0.33,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.12,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,fantany,0,0.43,incorrect,empa,0,0.2,incorrect,leekan,0,0.33,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,fantany,0,0.43,incorrect,kant,0,0.36,incorrect,he,0,0.25,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,tam,0,0.2,incorrect,juan,0,0.2,incorrect,juan,0,0.2,incorrect,he,0,0.25,incorrect,hester,0,0.31,incorrect,tam,0,0.2,incorrect,juan,0,0.2,incorrect
"[""o'brien—"", 'o’brien', ""o'brien""]",hester,0,0.15,incorrect,abraham,0,0.29,incorrect,mme,0,0.2,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,salomona,0,0.27,incorrect,salomona,0,0.27,incorrect,hester,0,0.15,incorrect,abraham,0,0.29,incorrect,mme rona tshwanetse,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,salomona,0,0.27,incorrect,dr.,0,0.2,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,asama,0,0.0,incorrect,nguyen,0,0.31,incorrect,hester,0,0.15,incorrect,elijah,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,asama,0,0.0,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect
"['o’brien', ""o'brien""]",john,0,0.36,incorrect,aye,0,0.2,incorrect,dinaledi,0,0.27,incorrect,dinaledi,0,0.27,incorrect,hester,0,0.15,incorrect,aore,0,0.55,incorrect,sun,0,0.2,incorrect,sun,0,0.2,incorrect,hester,0,0.15,incorrect,ny,0,0.22,incorrect,letsatsi,0,0.13,incorrect,aye,0,0.2,incorrect,dinaledi,0,0.27,incorrect,aore,0,0.55,incorrect,sun,0,0.2,incorrect,ny,0,0.22,incorrect,galileo,0,0.29,incorrect,earth,0,0.17,incorrect,dunya,0,0.17,incorrect,gunes,0,0.17,incorrect,earth,0,0.17,incorrect,earth,0,0.17,incorrect,aristoteles,0,0.33,incorrect,sol,0,0.2,incorrect,earth,0,0.17,incorrect,gunes,0,0.17,incorrect,earth,0,0.17,incorrect,sol,0,0.2,incorrect
"[""o'brien—"", 'o’brien', ""o'brien""]",hester,0,0.15,incorrect,bo,0,0.22,incorrect,mme,0,0.2,incorrect,tlogelang,0,0.38,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,jesus,0,0.17,incorrect,hester,0,0.15,incorrect,ianao,0,0.33,incorrect,esory,0,0.33,incorrect,apara,0,0.17,incorrect,bo,0,0.22,incorrect,tlogelang,0,0.38,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,esory,0,0.33,incorrect,socrates,0,0.4,incorrect,john,0,0.36,incorrect,dorian,0,0.62,incorrect,adam,0,0.0,incorrect,hester,0,0.15,incorrect,coi,0,0.4,incorrect,elijah,0,0.15,incorrect,eres,0,0.36,incorrect,john,0,0.36,incorrect,adam,0,0.0,incorrect,coi,0,0.4,incorrect,eres,0,0.36,incorrect
"[""o'brien—"", 'o’brien', ""o'brien""]",hester,0,0.15,incorrect,ogbonna,0,0.43,incorrect,ka wa tlhoboga,0,0.19,incorrect,tsholofelong,0,0.32,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,sitrana,0,0.29,incorrect,qetellong,0,0.25,incorrect,ogbonna,0,0.43,incorrect,tsholofelong,0,0.32,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,sitrana,0,0.29,incorrect,doctor,0,0.31,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,nguyen,0,0.31,incorrect,hester,0,0.15,incorrect,doctor,0,0.31,incorrect,juan,0,0.18,incorrect,john,0,0.36,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
"['o’brien', ""o'brien""]",hester,0,0.15,incorrect,nkan,0,0.18,incorrect,mme,0,0.2,incorrect,letlhakoreng,0,0.42,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,tadidinao,0,0.25,incorrect,hester,0,0.15,incorrect,nkan,0,0.18,incorrect,letlhakoreng,0,0.42,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,tadidinao,0,0.25,incorrect,[mask],0,0.0,incorrect,hester,0,0.15,incorrect,[mask]'in,0,0.38,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,[mask],0,0.0,incorrect,juan,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,juan,0,0.18,incorrect
