Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['henry', 'lord', 'lord henry']",oliver twist,0,0.27,incorrect,jesus,0,0.2,incorrect,themba,0,0.36,incorrect,god,0,0.57,incorrect,abraham lincoln,0,0.24,incorrect,abraham lincoln,0,0.24,incorrect,hamlet,0,0.36,incorrect,heathcliff,0,0.27,incorrect,job,0,0.29,incorrect,job,0,0.29,incorrect,abel,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,abraham lincoln,0,0.24,incorrect,heathcliff,0,0.27,incorrect,job,0,0.29,incorrect,sherlock holmes,0,0.4,incorrect,heathcliff,0,0.27,incorrect,hamlet,0,0.36,incorrect,hamlet,0,0.36,incorrect,duc,0,0.29,incorrect,dong trinh,0,0.3,incorrect,lord goring,0,0.57,incorrect,europa,0,0.36,incorrect,heathcliff,0,0.27,incorrect,hamlet,0,0.36,incorrect,dong trinh,0,0.3,incorrect,europa,0,0.36,incorrect
['harry'],epictetus,0,0.0,incorrect,epictetus,0,0.0,incorrect,william shakespeare,0,0.25,incorrect,keorapetse kgositsile,0,0.08,incorrect,adam,0,0.22,incorrect,adam,0,0.22,incorrect,epictetus,0,0.0,incorrect,epictetus,0,0.0,incorrect,job,0,0.0,incorrect,adam,0,0.22,incorrect,ke,0,0.0,incorrect,epictetus,0,0.0,incorrect,keorapetse kgositsile,0,0.08,incorrect,adam,0,0.22,incorrect,epictetus,0,0.0,incorrect,adam,0,0.22,incorrect,oscar,0,0.4,incorrect,voltaire,0,0.31,incorrect,montaigne,0,0.14,incorrect,ataturk,0,0.33,incorrect,voltaire,0,0.31,incorrect,thu,0,0.25,incorrect,voltaire,0,0.31,incorrect,virgilio,0,0.15,incorrect,voltaire,0,0.31,incorrect,ataturk,0,0.33,incorrect,thu,0,0.25,incorrect,virgilio,0,0.15,incorrect
"['henry', 'lord', 'lord henry']",oliver twist,0,0.27,incorrect,abrahami,0,0.22,incorrect,simone de beauvoir,0,0.36,incorrect,jesus,0,0.2,incorrect,adam,0,0.25,incorrect,abraham,0,0.24,incorrect,leo tolstoy,0,0.38,incorrect,shakespeare,0,0.38,incorrect,job,0,0.29,incorrect,matetika,0,0.15,incorrect,joale,0,0.27,incorrect,abrahami,0,0.22,incorrect,jesus,0,0.2,incorrect,abraham,0,0.24,incorrect,shakespeare,0,0.38,incorrect,matetika,0,0.15,incorrect,dorian,0,0.4,incorrect,shakespeare,0,0.38,incorrect,lord henry,1,1.0,correct,shakespeare,0,0.38,incorrect,oscar wilde,0,0.4,incorrect,shakespeare,0,0.38,incorrect,oscar wilde,0,0.4,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['dorian'],oliver,0,0.33,incorrect,israel,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.12,incorrect,shakespeare,0,0.12,incorrect,adam,0,0.4,incorrect,adriana,0,0.77,correct,abraham,0,0.31,incorrect,israel,0,0.33,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.12,incorrect,adriana,0,0.77,correct,dorian,1,1.0,correct,christ,0,0.33,incorrect,hamlet,0,0.17,incorrect,adem,0,0.2,incorrect,heathcliff,0,0.12,incorrect,duc,0,0.22,incorrect,dona berta,0,0.5,incorrect,homero,0,0.33,incorrect,christ,0,0.33,incorrect,adem,0,0.2,incorrect,duc,0,0.22,incorrect,homero,0,0.33,incorrect
"['dorian gray', 'gray', 'dorian']",abrahami,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,god,0,0.29,incorrect,jesus,0,0.0,incorrect,god,0,0.29,incorrect,godot,0,0.36,incorrect,job,0,0.22,incorrect,job,0,0.22,incorrect,seo,0,0.22,incorrect,jesus,0,0.0,incorrect,adam,0,0.4,incorrect,jesus,0,0.0,incorrect,godot,0,0.36,incorrect,job,0,0.22,incorrect,dorian,1,1.0,correct,edgar,0,0.44,incorrect,hamlet,0,0.2,incorrect,michelangelo,0,0.35,incorrect,pip,0,0.22,incorrect,trien,0,0.55,incorrect,edipo,0,0.36,incorrect,edipo,0,0.36,incorrect,edgar,0,0.44,incorrect,michelangelo,0,0.35,incorrect,trien,0,0.55,incorrect,edipo,0,0.36,incorrect
"['georges petit', 'georges', 'petit', 'petit4', 'george petit4', 'george petit', 'george']",oliver twist,0,0.5,incorrect,abraham lincoln,0,0.22,incorrect,google,0,0.67,incorrect,instagram,0,0.29,incorrect,marcel proust,0,0.4,incorrect,abraham,0,0.15,incorrect,richard,0,0.21,incorrect,monet,0,0.4,incorrect,victor hugo,0,0.35,incorrect,adolf hitler,0,0.33,incorrect,shakespeare,0,0.35,incorrect,abraham lincoln,0,0.22,incorrect,instagram,0,0.29,incorrect,abraham,0,0.15,incorrect,monet,0,0.4,incorrect,adolf hitler,0,0.33,incorrect,dorian,0,0.33,incorrect,monet,0,0.4,incorrect,sevan,0,0.22,incorrect,instagram,0,0.29,incorrect,durand-ruel,0,0.24,incorrect,therese,0,0.57,incorrect,whistler,0,0.31,incorrect,turner,0,0.33,incorrect,monet,0,0.4,incorrect,instagram,0,0.29,incorrect,therese,0,0.57,incorrect,turner,0,0.33,incorrect
['hallward'],abrahami,0,0.25,incorrect,jesus,0,0.0,incorrect,heri,0,0.33,incorrect,heri,0,0.33,incorrect,adam,0,0.33,incorrect,te nehenehe,0,0.11,incorrect,shakespeare,0,0.42,incorrect,albert einstein,0,0.26,incorrect,job,0,0.0,incorrect,abraham,0,0.27,incorrect,victoria,0,0.12,incorrect,jesus,0,0.0,incorrect,heri,0,0.33,incorrect,te nehenehe,0,0.11,incorrect,albert einstein,0,0.26,incorrect,abraham,0,0.27,incorrect,mr. woodhouse,0,0.19,incorrect,emily,0,0.15,incorrect,mr. rochester,0,0.19,incorrect,elveda,0,0.29,incorrect,phuong,0,0.14,incorrect,thanh,0,0.31,incorrect,don quijote,0,0.11,incorrect,shakespeare,0,0.42,incorrect,emily,0,0.15,incorrect,elveda,0,0.29,incorrect,thanh,0,0.31,incorrect,shakespeare,0,0.42,incorrect
['dorian'],abrahami,0,0.29,incorrect,abrahami,0,0.29,incorrect,michelangelo,0,0.33,incorrect,jesus,0,0.0,incorrect,marx,0,0.2,incorrect,marie,0,0.36,incorrect,artemisia,0,0.4,incorrect,bluebeard,0,0.13,incorrect,catherine,0,0.4,incorrect,francesco,0,0.4,incorrect,michelangelo,0,0.33,incorrect,abrahami,0,0.29,incorrect,jesus,0,0.0,incorrect,marie,0,0.36,incorrect,bluebeard,0,0.13,incorrect,francesco,0,0.4,incorrect,dorian,1,1.0,correct,caravaggio,0,0.25,incorrect,rembrandt,0,0.4,incorrect,guido reni,0,0.5,incorrect,dorian,1,1.0,correct,pinocchio,0,0.27,incorrect,el greco,0,0.14,incorrect,san pedro,0,0.27,incorrect,caravaggio,0,0.25,incorrect,guido reni,0,0.5,incorrect,pinocchio,0,0.27,incorrect,san pedro,0,0.27,incorrect
"['mr', 'mr hubbard', 'hubbard']",abrahami adesanya,0,0.3,incorrect,david,0,0.33,incorrect,abraham,0,0.35,incorrect,god,0,0.2,incorrect,abraham lincoln,0,0.24,incorrect,abraham,0,0.35,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,abrahamy,0,0.33,incorrect,job,0,0.2,incorrect,abraham,0,0.35,incorrect,david,0,0.33,incorrect,god,0,0.2,incorrect,abraham,0,0.35,incorrect,god,0,0.2,incorrect,job,0,0.2,incorrect,mr. obadiah slope,0,0.44,incorrect,reynolds,0,0.27,incorrect,bay poirot,0,0.35,incorrect,odysseus,0,0.13,incorrect,michelangelo,0,0.27,incorrect,thay,0,0.36,incorrect,maese pedro,0,0.31,incorrect,maria,0,0.57,incorrect,reynolds,0,0.27,incorrect,odysseus,0,0.13,incorrect,thay,0,0.36,incorrect,maria,0,0.57,incorrect
"['mr', 'mr hubbard', 'hubbard', 'hubbar']",abrahami,0,0.33,incorrect,abrahami lincoln,0,0.23,incorrect,moremi,0,0.5,incorrect,god,0,0.2,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,abrahamy,0,0.33,incorrect,abrahamy,0,0.33,incorrect,abel,0,0.2,incorrect,abrahami lincoln,0,0.23,incorrect,god,0,0.2,incorrect,adam,0,0.36,incorrect,god,0,0.2,incorrect,abrahamy,0,0.33,incorrect,heathcliff,0,0.25,incorrect,god,0,0.2,incorrect,bay hamlet,0,0.3,incorrect,hamlet,0,0.33,incorrect,thang,0,0.36,incorrect,thang,0,0.36,incorrect,senor,0,0.29,incorrect,senor,0,0.29,incorrect,god,0,0.2,incorrect,hamlet,0,0.33,incorrect,thang,0,0.36,incorrect,senor,0,0.29,incorrect
['dorian'],oliver twist,0,0.33,incorrect,abraham adesanya,0,0.27,incorrect,abel,0,0.2,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,bluebeard,0,0.13,incorrect,padlock,0,0.31,incorrect,abrahamy,0,0.29,incorrect,abrahamy,0,0.29,incorrect,abel,0,0.2,incorrect,abraham adesanya,0,0.27,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,padlock,0,0.31,incorrect,abrahamy,0,0.29,incorrect,dorian,1,1.0,correct,bluebeard,0,0.13,incorrect,emily,0,0.18,incorrect,ozdemir,0,0.31,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,el,0,0.0,incorrect,maria,0,0.55,incorrect,bluebeard,0,0.13,incorrect,ozdemir,0,0.31,incorrect,duc,0,0.22,incorrect,maria,0,0.55,incorrect
"['henry', 'lord', 'lord henry']",plato,0,0.44,incorrect,epicurus,0,0.31,incorrect,abel,0,0.25,incorrect,plato,0,0.44,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,buddha,0,0.25,incorrect,epictetus,0,0.14,incorrect,epicure,0,0.33,incorrect,plato,0,0.44,incorrect,plato,0,0.44,incorrect,epicurus,0,0.31,incorrect,plato,0,0.44,incorrect,adam,0,0.25,incorrect,epictetus,0,0.14,incorrect,plato,0,0.44,incorrect,oscar wilde,0,0.4,incorrect,epicurus,0,0.31,incorrect,epikur,0,0.36,incorrect,epicurus,0,0.31,incorrect,oscar wilde,0,0.4,incorrect,epictet,0,0.17,incorrect,oscar wilde,0,0.4,incorrect,epicuro,0,0.33,incorrect,epicurus,0,0.31,incorrect,epicurus,0,0.31,incorrect,epictet,0,0.17,incorrect,epicuro,0,0.33,incorrect
"['dorian gray', 'gray', 'dorian']",abrahamu,0,0.33,incorrect,abrahami lincoln,0,0.27,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,elizabeth bennet,0,0.27,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,washington,0,0.29,incorrect,jesus,0,0.0,incorrect,abrahami lincoln,0,0.27,incorrect,god,0,0.29,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,washington,0,0.29,incorrect,dorian,1,1.0,correct,darcy,0,0.5,incorrect,emma,0,0.25,incorrect,peri,0,0.4,incorrect,dorian gray,1,1.0,correct,dong trang,0,0.62,incorrect,don juan,0,0.57,incorrect,shakespeare,0,0.18,incorrect,darcy,0,0.5,incorrect,peri,0,0.4,incorrect,dong trang,0,0.62,incorrect,shakespeare,0,0.18,incorrect
"['dorian gray', 'gray', 'dorian']",abrahami,0,0.33,incorrect,jesus,0,0.0,incorrect,herodotus,0,0.27,incorrect,joseph,0,0.17,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,hitler,0,0.24,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,leha,0,0.25,incorrect,jesus,0,0.0,incorrect,joseph,0,0.17,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,abrahamy,0,0.5,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,balzac,0,0.24,incorrect,shakespeare,0,0.18,incorrect,marcel proust,0,0.25,incorrect,shakespeare,0,0.18,incorrect,byron,0,0.36,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect,shakespeare,0,0.18,incorrect
['dorian'],abrahami,0,0.29,incorrect,abraham,0,0.31,incorrect,abel,0,0.2,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,abraham lincoln,0,0.29,incorrect,emily,0,0.18,incorrect,god,0,0.22,incorrect,job,0,0.22,incorrect,manantena,0,0.27,incorrect,ke,0,0.0,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,abraham lincoln,0,0.29,incorrect,god,0,0.22,incorrect,manantena,0,0.27,incorrect,dorian,1,1.0,correct,god,0,0.22,incorrect,dorian,1,1.0,correct,hamlet,0,0.17,incorrect,duc,0,0.22,incorrect,dong trang,0,0.62,incorrect,lord goring,0,0.59,incorrect,shakespeare,0,0.12,incorrect,god,0,0.22,incorrect,hamlet,0,0.17,incorrect,dong trang,0,0.62,incorrect,shakespeare,0,0.12,incorrect
"['doria', 'dorian']",abraham,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,modimo,0,0.36,incorrect,abraham,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,job,0,0.25,incorrect,andriamanitra,0,0.53,incorrect,denyse,0,0.33,incorrect,jesus,0,0.0,incorrect,modimo,0,0.36,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.53,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,bay ham,0,0.17,incorrect,tanri,0,0.4,incorrect,duc,0,0.25,incorrect,chua,0,0.22,incorrect,andres,0,0.36,incorrect,dios,0,0.44,incorrect,god,0,0.25,incorrect,tanri,0,0.4,incorrect,chua,0,0.22,incorrect,dios,0,0.44,incorrect
"['doria', 'dorian']",oliver,0,0.36,incorrect,oliver,0,0.36,incorrect,god,0,0.25,incorrect,ke,0,0.0,incorrect,adam,0,0.44,incorrect,abraham lincoln,0,0.29,incorrect,god,0,0.25,incorrect,albert einstein,0,0.29,incorrect,abrahamy,0,0.31,incorrect,abrahamy,0,0.31,incorrect,abel,0,0.22,incorrect,oliver,0,0.36,incorrect,ke,0,0.0,incorrect,abraham lincoln,0,0.29,incorrect,albert einstein,0,0.29,incorrect,abrahamy,0,0.31,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,hamlet,0,0.18,incorrect,yarin,0,0.55,incorrect,phuong,0,0.33,incorrect,the,0,0.0,incorrect,maria,0,0.6,incorrect,?dios?,0,0.36,incorrect,god,0,0.25,incorrect,yarin,0,0.55,incorrect,the,0,0.0,incorrect,?dios?,0,0.36,incorrect
"['dorian gray', 'gray', 'dorian']",oliver twist,0,0.33,incorrect,oliver,0,0.35,incorrect,abraham lincoln,0,0.29,incorrect,israel,0,0.4,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,albert einstein,0,0.29,incorrect,adonis,0,0.5,incorrect,job,0,0.22,incorrect,abraham,0,0.36,incorrect,abel,0,0.25,incorrect,oliver,0,0.35,incorrect,israel,0,0.4,incorrect,adam,0,0.4,incorrect,adonis,0,0.5,incorrect,abraham,0,0.36,incorrect,dorian,1,1.0,correct,dorian,1,1.0,correct,pygmalion,0,0.31,incorrect,attila ilhan,0,0.35,incorrect,leonardo,0,0.32,incorrect,thuy kieu,0,0.15,incorrect,diogenes,0,0.43,incorrect,adan,0,0.6,incorrect,dorian,1,1.0,correct,attila ilhan,0,0.35,incorrect,thuy kieu,0,0.15,incorrect,adan,0,0.6,incorrect
['dorian'],abraham adesanya,0,0.27,incorrect,abraham,0,0.31,incorrect,jesus,0,0.0,incorrect,israel,0,0.33,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,albert einstein,0,0.29,incorrect,charlie,0,0.31,incorrect,adam,0,0.4,incorrect,toy story,0,0.27,incorrect,shakespeare,0,0.12,incorrect,abraham,0,0.31,incorrect,israel,0,0.33,incorrect,adam,0,0.4,incorrect,charlie,0,0.31,incorrect,toy story,0,0.27,incorrect,dorian,1,1.0,correct,tom,0,0.22,incorrect,hamlet,0,0.17,incorrect,ali,0,0.22,incorrect,tom,0,0.22,incorrect,charlie,0,0.31,incorrect,don quijote,0,0.35,incorrect,alfredo,0,0.31,incorrect,tom,0,0.22,incorrect,ali,0,0.22,incorrect,charlie,0,0.31,incorrect,alfredo,0,0.31,incorrect
"['dorian gray', 'gray', 'dorian']",abraham adesanya,0,0.37,incorrect,abrahamu adesina,0,0.3,incorrect,long sleeveds,0,0.25,incorrect,abel,0,0.25,incorrect,adam,0,0.4,incorrect,abraham,0,0.36,incorrect,poe,0,0.22,incorrect,frankenstein,0,0.33,incorrect,abrahamy,0,0.5,incorrect,adama,0,0.38,incorrect,enoa,0,0.4,incorrect,abrahamu adesina,0,0.3,incorrect,abel,0,0.25,incorrect,abraham,0,0.36,incorrect,frankenstein,0,0.33,incorrect,adama,0,0.38,incorrect,dorian,1,1.0,correct,quasimodo,0,0.27,incorrect,dorian,1,1.0,correct,dorian,1,1.0,correct,duc,0,0.22,incorrect,dong trang,0,0.62,incorrect,godot,0,0.36,incorrect,homero,0,0.33,incorrect,quasimodo,0,0.27,incorrect,dorian,1,1.0,correct,dong trang,0,0.62,incorrect,homero,0,0.33,incorrect
"['henry wotto', 'wotto', 'wotton', 'lord', 'henry', 'henry wotton', 'lord henry wotton']",oliver,0,0.4,incorrect,oliver twist,0,0.43,incorrect,freud,0,0.44,incorrect,freud,0,0.44,incorrect,abraham lincoln,0,0.31,incorrect,abraham,0,0.18,incorrect,freud,0,0.44,incorrect,shakespeare,0,0.38,incorrect,freud,0,0.44,incorrect,freud,0,0.44,incorrect,freud,0,0.44,incorrect,oliver twist,0,0.43,incorrect,freud,0,0.44,incorrect,abraham,0,0.18,incorrect,shakespeare,0,0.38,incorrect,freud,0,0.44,incorrect,godfrey,0,0.36,incorrect,god,0,0.57,incorrect,iffet,0,0.25,incorrect,ibrahim,0,0.18,incorrect,dac uy,0,0.26,incorrect,duc,0,0.29,incorrect,freud,0,0.44,incorrect,freud,0,0.44,incorrect,god,0,0.57,incorrect,ibrahim,0,0.18,incorrect,duc,0,0.29,incorrect,freud,0,0.44,incorrect
"['doria', 'dorian']",oluronke,0,0.43,incorrect,oluronbi,0,0.46,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,job,0,0.25,incorrect,adriamahiliva,0,0.44,incorrect,empa,0,0.22,incorrect,oluronbi,0,0.46,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,adriamahiliva,0,0.44,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,hamlet,0,0.18,incorrect,cinayet,0,0.33,incorrect,duc,0,0.25,incorrect,jesus,0,0.0,incorrect,jose,0,0.22,incorrect,dios,0,0.44,incorrect,god,0,0.25,incorrect,cinayet,0,0.33,incorrect,jesus,0,0.0,incorrect,dios,0,0.44,incorrect
"['campbell', 'run', 'y', 'y run']",abrahami adesanya,0,0.24,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,adam,0,0.33,incorrect,abraham,0,0.27,incorrect,john,0,0.29,incorrect,macbeth,0,0.4,incorrect,abrahamy,0,0.25,incorrect,adriamahiliva,0,0.29,incorrect,shakespeare,0,0.32,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,abraham,0,0.27,incorrect,macbeth,0,0.4,incorrect,adriamahiliva,0,0.29,incorrect,heathcliff,0,0.22,incorrect,big ben,0,0.33,incorrect,madam bovary,0,0.3,incorrect,abraham lincoln,0,0.35,incorrect,ngo tat to,0,0.15,incorrect,dong trang,0,0.4,incorrect,don quijote,0,0.25,incorrect,moises,0,0.29,incorrect,big ben,0,0.33,incorrect,abraham lincoln,0,0.35,incorrect,dong trang,0,0.4,incorrect,moises,0,0.29,incorrect
"['dorian gray', 'gray', 'dorian']",abraham lincoln,0,0.29,incorrect,jesus,0,0.0,incorrect,abel,0,0.25,incorrect,abel,0,0.25,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,macbeth,0,0.18,incorrect,shakespeare,0,0.18,incorrect,adam,0,0.4,incorrect,adriana,0,0.77,correct,robinson crusoe,0,0.38,incorrect,jesus,0,0.0,incorrect,abel,0,0.25,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.18,incorrect,adriana,0,0.77,correct,dorian,1,1.0,correct,dorian,1,1.0,correct,hamlet,0,0.2,incorrect,albert,0,0.24,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,don benito,0,0.38,incorrect,shakespeare,0,0.18,incorrect,dorian,1,1.0,correct,albert,0,0.24,incorrect,duc,0,0.22,incorrect,shakespeare,0,0.18,incorrect
['campbell'],abrahamu,0,0.25,incorrect,jesus,0,0.15,incorrect,now,0,0.0,incorrect,madame,0,0.43,incorrect,adam,0,0.33,incorrect,abraham lincoln,0,0.35,incorrect,alvid,0,0.31,incorrect,shakespeare,0,0.32,incorrect,job,0,0.18,incorrect,ary,0,0.18,incorrect,adam,0,0.33,incorrect,jesus,0,0.15,incorrect,madame,0,0.43,incorrect,abraham lincoln,0,0.35,incorrect,shakespeare,0,0.32,incorrect,ary,0,0.18,incorrect,heathcliff,0,0.22,incorrect,god,0,0.0,incorrect,heathcliff,0,0.22,incorrect,abdulhamid,0,0.33,incorrect,dong trinh,0,0.0,incorrect,thoreau,0,0.13,incorrect,renfield,0,0.25,incorrect,homero,0,0.29,incorrect,god,0,0.0,incorrect,abdulhamid,0,0.33,incorrect,thoreau,0,0.13,incorrect,homero,0,0.29,incorrect
"['henry', 'lord', 'lord henry']",abrahami,0,0.22,incorrect,oliver,0,0.4,incorrect,mohumagadi,0,0.29,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,abraham lincoln,0,0.24,incorrect,hitler,0,0.55,incorrect,shakespeare,0,0.38,incorrect,job,0,0.29,incorrect,andriamaholisonina,0,0.21,incorrect,frankenstein,0,0.27,incorrect,oliver,0,0.4,incorrect,god,0,0.57,incorrect,abraham lincoln,0,0.24,incorrect,shakespeare,0,0.38,incorrect,andriamaholisonina,0,0.21,incorrect,wilde,0,0.44,incorrect,hitler,0,0.55,incorrect,mark twain,0,0.3,incorrect,abraham lincoln,0,0.24,incorrect,duc,0,0.29,incorrect,duc,0,0.29,incorrect,shaw,0,0.22,incorrect,shakespeare,0,0.38,incorrect,hitler,0,0.55,incorrect,abraham lincoln,0,0.24,incorrect,duc,0,0.29,incorrect,shakespeare,0,0.38,incorrect
"['ferrol', 'madame', 'de', 'madam ferrol', 'madame de ferrol', 'ferroll', 'madam']",jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect,adam,0,0.89,correct,adam,0,0.89,correct,shakespeare,0,0.35,incorrect,madhuri dixit,0,0.34,incorrect,abrahamy,0,0.46,incorrect,adriana,0,0.5,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,god,0,0.4,incorrect,adam,0,0.89,correct,madhuri dixit,0,0.34,incorrect,adriana,0,0.5,incorrect,byron,0,0.36,incorrect,mr. darcy,0,0.43,incorrect,paris hilton,0,0.25,incorrect,hz. muhammed,0,0.44,incorrect,curie,0,0.29,incorrect,dong trinh,0,0.27,incorrect,adan,0,0.67,incorrect,maria,0,0.6,incorrect,mr. darcy,0,0.43,incorrect,hz. muhammed,0,0.44,incorrect,dong trinh,0,0.27,incorrect,maria,0,0.6,incorrect
"['henry', 'lord', 'lord henry']",oliver twist,0,0.27,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,marina,0,0.25,incorrect,marina,0,0.25,incorrect,harvard,0,0.36,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.38,incorrect,marina,0,0.25,incorrect,lord goring,0,0.57,incorrect,men,0,0.5,incorrect,madam bovary,0,0.36,incorrect,erkek,0,0.4,incorrect,duc,0,0.29,incorrect,duc,0,0.29,incorrect,shaw,0,0.22,incorrect,adan,0,0.29,incorrect,men,0,0.5,incorrect,erkek,0,0.4,incorrect,duc,0,0.29,incorrect,adan,0,0.29,incorrect
