Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['pam'],"“Too busy. When I was a kid, she worked a lot to make ends meet, and she always said she’d rather spend her free time with me. I figured once I went to college, she’d give it a try. Instead she got really into CrossFit and made a ton of friends. She’s always basically either exercising with a lady named [MASK] or taking art classes with a woman named Jan, or drinking smoothies with both of them. She’s really happy, though. That’s what matters.”",<output>Barb</output>,"me. got friends. spend with or with and busy. went a college, Jan, always classes or try. either both really she’d give That’s it and said them. time happy, meet, smoothies worked to though. she a really rather She’s figured named ends her into Instead exercising woman matters.” made lot I free CrossFit ton of When was she art a she’d what once to kid, named lady with a She’s “Too drinking taking a with a basically I of I always make she [MASK]",<output>Jan</output>
['ryan reynolds'],The serious one who gives good eyebrow and the wisecracking sidekick who is absolutely always [MASK] or someone nearly indistinguishable from [MASK] when you close your eyes.,<output>Kevin Hart</output>,eyes. you sidekick indistinguishable someone good when always who nearly serious or your gives from eyebrow the [MASK] close is The absolutely one who and wisecracking [MASK],<output>Robin</output>
['daphne'],"I lean into the pressure, pitching my weight forward into my hands on either side of him. His palms scrape down me, and we rock together in slow, heavy waves. He pulls the open center of my shirt to one side so half of my chest is bared. “God, [MASK],” he says, dragging the open neckline back the other way, lifting himself enough to catch bare skin in his mouth this time.",<output>Christian</output>,"to center other palms me, heavy him. slow, lean the either weight together mouth “God, rock so himself pulls scrape of back lifting way, dragging to the bare waves. of my open chest one He on my is catch of hands his His open side enough in this shirt into bared. down pressure, the my skin I in pitching the we my forward neckline he into and says, [MASK],” side half time.",<output>Ethan</output>
['charlotte lucas'],"It was probably too honest for a stupid get-to-know-you game, but when it was my turn I said, “Unfortunately, I’m probably [MASK].”",<output>Charlie</output>,"but I’m “Unfortunately, get-to-know-you stupid honest it for It game, was was said, my too turn probably [MASK].” I a when probably",<output>Augustus</output>
['daphne'],"“Hi!” she says brightly, hurling—actually throwing—her duffel bag in the general direction of the living room. “You must be the roommate, [MASK].”",<output>Stephanie</output>,"“Hi!” general hurling—actually be duffel of the bag direction she living throwing—her must [MASK].” the brightly, says in room. the roommate, “You",<output>Jess</output>
['jules'],"He swats her hand out of the way. “[MASK], inside voice. Our crotchety neighbor is going to come yell at us.”",<output>Emily</output>,"neighbor swats hand voice. out at us.” crotchety going way. to yell of the “[MASK], Our inside He come her is",<output>Mr. Wilson</output>
['daphne'],"She spins toward me, face alight, a more extreme version of Miles’s lit-from-within, delighted-by-everything grin. “I’ll give you twenty bucks if you tell me the truth, [MASK].”",<output>Augustus</output>,"“I’ll more truth, alight, delighted-by-everything twenty bucks you tell of the extreme me me, Miles’s you face if a [MASK].” grin. She spins give toward version lit-from-within,",<output>Charlie</output>
['daphne'],"He leans forward and peers around the cupboard to see the oven clock. “Shit.” He passes me one of the thermoses. “I gave myself an extra fifteen minutes, and there was no line, but then I got caught up talking to the barista and . . . anyway, I’m sorry, [MASK].”",<output>Emily</output>,"He I’m and me cupboard to gave sorry, up passes “I caught the there but [MASK].” see of the then . the clock. no was oven forward leans peers barista talking thermoses. an He one . fifteen I the . extra anyway, line, minutes, around and got to and “Shit.” myself",<output>Joe</output>
['handsy stanley'],"I’m not buying it, though: the last time I wore a skirt at work, [MASK] told me I was going to give him a heart attack.",<output>Bob</output>,"work, was me a it, [MASK] buying wore told the not skirt at I’m though: heart I going him time to attack. last I give a",<output>Emily</output>
['petra'],"“Enjoy it,” he says. “I don’t plan on getting up this early ever again. I hate to admit it, but [MASK] was right.”",<output>Grandma</output>,"“Enjoy but ever right.” don’t plan says. admit I on it,” this to getting “I it, was up hate [MASK] he again. early",<output>Frank</output>
['peter'],"“Fine, fine,” he agrees, walking back up the shore to pull his own kayak into the water. “But if you mention [MASK], I’m tipping you over.”",<output>Shelby</output>,"agrees, tipping back you into own to the [MASK], up pull the walking I’m water. mention fine,” his he if “Fine, you shore over.” kayak “But",<output>Jack</output>
['daphne'],"“Yes, [MASK], if something changes, and I need to escape a freshwater shark, I’ll paddle my little heart out and leave you for dead.”",<output>Mark</output>,"you changes, escape need “Yes, little something [MASK], heart shark, dead.” my out paddle I’ll if leave and and freshwater for a to I",<output>Marlin</output>
['daphne'],"He swims toward me, loops an arm around my back, my stomach lifting into my chest at the feeling of his skin on mine, his weight pulling us downward as my heart buoys into the back of my throat. “Your physics are off, [MASK],” he says against my ear as we start to sink.",<output>Tris</output>,"we He pulling my downward back, start sink. heart around on he the off, ear feeling skin the chest an his as physics are buoys at my stomach my as my [MASK],” swims of against me, into loops throat. us toward into arm to “Your of back says my mine, weight lifting my his",<output>Edward</output>
['beard'],"Looking at his mouth, I forget what we were just talking about. I swallow a thorny knot and touch the scratchy corner of his jaw. “[MASK]’s almost back.”",<output>Travis</output>,"what jaw. talking his corner forget Looking thorny and were scratchy about. at swallow we of almost mouth, his just I the I back.” knot touch a “[MASK]’s",<output>Adam</output>
['petra'],"His hand circles my wrist lightly, an electric frisson leaping from him to me. “[MASK] hated it too,” he says, his voice a buzz, half heard through the music.",<output>Tristan</output>,"leaping his circles electric His him wrist lightly, buzz, “[MASK] heard frisson an a me. my half hated the from too,” says, through hand voice music. it he to",<output>Frankenstein</output>
['peter'],"“It’s weird because I haven’t kissed anyone but [MASK] in, like, five years, and I didn’t think when I finally did, it would be my ex-fiancé’s new fiancée’s ex-boyfriend.”",<output>Harry</output>,"I five haven’t because I would ex-boyfriend.” in, didn’t weird when be [MASK] anyone it like, I ex-fiancé’s finally kissed think and did, fiancée’s new my but years, “It’s",<output>Emily</output>
['peter'],"“Okay, that’s a bit of an exaggeration,” I say, “but yes, I love my job. It’s the town I’m less sold on. I mean, I like it as a town. But I only moved here for [MASK]. My mom’s on the east coast, and . . . I don’t know. I’m just not sure I can hack it here. I’m sorry I didn’t tell you sooner.”",<output>Adam</output>,"it it mean, “Okay, an you I tell coast, I But . the I’m the town. not love here. town I my I on know. moved . sooner.” sorry bit as . sure less a I didn’t can don’t [MASK]. here a only “but of east I say, and My hack on. job. It’s mom’s I for just I yes, sold I’m that’s like I’m exaggeration,”",<output>Emily</output>
['duke'],"“Can I ask . . .” I trail off, trying to decide how to phrase it. “Is it too soon for me to ask what happened? Between you and [MASK]?”",<output>Edward</output>,"happened? for Between “Can ask to it off, [MASK]?” I too . ask phrase I me to what to .” trying it. and you how decide . “Is soon trail",<output>God</output>
['duke'],"“[MASK] was my high school boyfriend,” she says, then pauses to chew for a second. “We broke up when we went to college. Then we both ended up back here. Eventually, we ran into each other at the YMCA, then met up at his car in the parking lot, as I mentioned.”",<output>John</output>,"met for to a lot, then YMCA, my school “We college. “[MASK] pauses chew at high ran I Eventually, we other at into as when ended was the then went both second. we car says, we in each his parking the Then she up to up boyfriend,” back mentioned.” up here. broke",<output>Emily</output>
['duke'],"She gives a blasé shrug. “Sometimes it’s terrible, but this was my choice. I think a lot of my friends thought I was a selfish idiot, giving up a pretty good thing just for the hope of a really good thing. But how can I teach my kid not to settle if I’m not willing to fight for the life I want? I tried so hard to love the one I had, and if [MASK] had tried too, I would’ve held on. But he’s just one of those guys who doesn’t believe in sharing his ‘business’ with a stranger, so therapy’s out.",<output>He</output>,"life good But not so not to But but hard a I if doesn’t a shrug. terrible, out. a the on. he’s really love hope I one those sharing “Sometimes if therapy’s too, to thing and one She a tried willing ‘business’ of selfish can held who had tried was want? I’m thing. the pretty this I fight idiot, was to a it’s his had, blasé just thought I lot so just of good choice. my think of for kid I giving gives settle with I I guys my for teach [MASK] the a would’ve my how stranger, in up friends believe",<output>God</output>
['cooper'],"If we both meant so much to her and [MASK], wouldn’t she have called me at some point in the last two and a half months? She didn’t want me anymore, not on my own.",<output>him</output>,"wouldn’t my on want didn’t anymore, and she last called not to She me If we half point meant the a me months? two both at some own. [MASK], so and her in much have",<output>Emily</output>
['daphne'],"I must take too long to go on, because a slight smile tugs at his mouth, his eyes sparking with humor. “There’s no pressure, [MASK],” he says. “If you don’t want to—”",<output>Tris</output>,"a [MASK],” take you too his I smile because with to must tugs go don’t no he humor. “There’s to—” says. long mouth, pressure, want his sparking at “If slight on, eyes",<output>Lucas</output>
['petra'],"The tiny woman with her, arms wrapped around [MASK], both of them beaming in front of decimated plates of chocolate waffles on an orange-checked tablecloth.",<output>Emma</output>,"on wrapped in both arms tablecloth. an beaming with woman tiny front [MASK], chocolate plates them of her, of waffles of orange-checked The around decimated",<output>Martha</output>
['morgan freeman'],"He’s a seventy-something-year-old dead ringer for [MASK], as long as you ignore the full Red Wings–branded sweatsuit and matching slippers, which don’t strike me as a particularly Freemanesque sartorial choice.",<output>Morgan Freeman</output>,"me Red which the as you and don’t as [MASK], for sartorial a seventy-something-year-old dead matching a strike ringer particularly He’s Freemanesque sweatsuit Wings–branded full choice. slippers, as ignore long",<output>Freeman</output>
['harvey'],"[MASK] snorts. “I know I’ve got a youthful glow, but I wasn’t born yesterday. Come in, come in. Shoes off. Everyone’s back in the breakfast nook.”",<output>Lucy</output>,"I’ve in, Come Everyone’s breakfast a Shoes born nook.” come but wasn’t [MASK] snorts. I back glow, know off. yesterday. in “I in. got the youthful",<output>Scout</output>
['harvey'],"I slip my loafers off next to Ashleigh’s knee-high boots and we follow [MASK] down a narrow, wood-paneled wall toward the sound of smooth jazz and the potent smell of cigar smoke. Every inch of the walls is devoted to at least three generations of family photos, ranging from recent shots of his granddaughters’ soccer tournaments all the way back to time-faded wedding portraits of him and his late wife.",<output>Mr. Jenkins</output>,"way loafers at family Every and the of and of I a of soccer next slip shots time-faded recent the of devoted late to smooth jazz wall my the him wedding is cigar inch photos, generations wood-paneled his of off narrow, granddaughters’ sound [MASK] tournaments all follow from portraits smoke. knee-high walls we ranging least boots and wife. the his to potent Ashleigh’s of back toward smell three to down",<output>Wimbledon</output>
['harvey'],"[MASK] moves out of the hallway, so we can slide into the breakfast nook after him. “Look who decided to finally show up,” he says, “and she brought us a new fifth!”",<output>Heath</output>,"“and hallway, into slide breakfast can she after who up,” new brought finally says, out us the “Look he a him. moves [MASK] fifth!” we to the so of decided nook show",<output>Harry</output>
['lenore'],They’re both wearing the same visors as when I met them. Both have matching cigars hanging out of their mouths. [MASK] yanks hers out from between her lips as she stands to greet me. “What a nice surprise!”,<output>Scarlett</output>,mouths. stands both cigars her They’re the visors out have Both surprise!” [MASK] she I from as me. wearing of hanging yanks them. same hers a as nice matching lips greet out “What when between met their to,<output>Scarlett</output>
['barb'],"“We’re going to rent a party bus and go down to the casino!” [MASK] tells me, eyes sparkling from laughing, drinking, smoking, and soundly kicking our asses at the card table.",<output>Charlie</output>,"a [MASK] tells rent bus from our going eyes “We’re down laughing, the drinking, card party and sparkling go kicking at asses table. the and to smoking, soundly me, casino!” to",<output>Frank</output>
['daphne'],"He puts the pitcher back in the fridge. “Go put on something nice, [MASK]. We have to leave soon.” He squeezes past me to leave the kitchen.",<output>Emily</output>,"on to nice, back the me something squeezes “Go leave to past puts kitchen. the the leave have put He [MASK]. fridge. pitcher He We soon.” in",<output>John</output>
['lenore'],"“Plus,” he says, brightening, “[MASK]’s on the board for the society, and she badgered me into ‘doing my part’ and buying a couple seats.” He touches my back, tipping his chin toward the mahogany bar across the ballroom. “Here, let’s get a real drink.”",<output>Emily</output>,"the and into ballroom. board on “[MASK]’s tipping badgered society, the touches his for the toward part’ back, chin let’s my a seats.” me she ‘doing the across mahogany and my drink.” brightening, a “Plus,” “Here, real says, couple get He buying he bar",<output>Heathcliff</output>
['lance'],"And when I’m done telling him about the fundraiser, I find myself talking about the kids, about the staff, about our desperate need for an updated stock of kid lit, and by the end of our conversation, [MASK] has not only pledged ten kite-building sets for prizes but also offered to host a miniature-painting class for us in the fall.",<output>Mr. Thompson</output>,"of of fundraiser, pledged ten talking the done by the about not for updated find for about the the only but kid our staff, us telling for prizes about sets conversation, kids, class offered end and a lit, when him in I’m host has about to stock an the kite-building miniature-painting fall. our desperate I myself need also And [MASK]",<output>John</output>
['peter'],"“Or a librarian,” [MASK] adds tartly, and even though I’m ninety percent sure he didn’t mean this as a dig at me, the wind still leaves my sails at being reminded of the disparity between me and the woman both men present have loved.",<output>Adam</output>,"still sure have “Or my I’m and [MASK] though this woman being reminded ninety percent librarian,” wind even at a the a as disparity loved. he sails both me, dig me adds present didn’t of the at between the men tartly, and mean leaves",<output>Emily</output>
['peter'],"He’s got an arm hooked around her waist, and she’s set a hand proprietarily on his chest. “You been harboring a secret bartender fantasy?” [MASK] asks dryly.",<output>He</output>,"and hooked waist, [MASK] got proprietarily on her a “You his arm dryly. bartender she’s asks He’s fantasy?” set secret chest. an harboring been around a hand",<output>He</output>
['petra'],"Slow, soft, familiar. A relief of a kiss, and over way, way too soon, though from the way [MASK] is gawking at us, you’d think we’d just performed a handstanding sixty-nine in front of God and everyone.",<output>Adam</output>,"though way, soon, a sixty-nine in us, is over and way from we’d of way and the Slow, [MASK] of God performed everyone. A think you’d a relief kiss, front at familiar. handstanding soft, gawking too just",<output>Jesus</output>
['petra'],"“She always thought I was reading too much into it,” he says. “But I think they were worried I couldn’t give [MASK] everything they want for her.”",<output>her</output>,"give think I he couldn’t it,” they I were everything “But “She they [MASK] reading too much says. I into for was thought worried her.” always want",<output>Emma</output>
['peter'],"For several seconds, neither of us speaks. We just slowly sway and turn with the music. “Thank you, by the way,” he murmurs. “For what you said to [MASK].”",<output>Christian</output>,"just “Thank seconds, he said to the murmurs. the way,” speaks. For neither several you us We of and turn sway what [MASK].” with by “For music. you, slowly",<output>God</output>
['peter'],"The flirty, nervous buzz in my chest dies at the mention of [MASK]. I know I’ve been a willing participant in this whole game, but the closer I get to Miles, the harder it is to tell what’s real.",<output>Miles</output>,"I a of my I’ve mention get nervous been chest is harder in dies participant I this the tell willing buzz what’s but the know real. whole it closer in Miles, flirty, the to to at The [MASK]. game,",<output>Tristan</output>
['petra'],"“That’s the thing, though,” he scratches out. “I need it to be okay. Because I need to be okay. As a kid, I just felt so fucking scared and powerless, all the time, and now I just need to be okay.” He shakes his head. “I honestly think that’s partly why [MASK] and I worked together. I’ve never met someone who was so . . . ‘in the moment,’ and that’s where I have to be, because if I think too much about the past or the future, I come apart. So I mostly just keep all of that stuff where I don’t have to think about it.”",<output>Augustus</output>,"okay. the So it.” the Because be, about and together. met why okay. . to to worked about head. be think that to be to think all much someone think partly a I powerless, need stuff need honestly the and I . never though,” because have have He past moment,’ shakes I out. or his . fucking “I the come I [MASK] “I kid, all if scared be keep I’ve just and time, so to felt he I I I that’s where where thing, and so okay.” just the apart. mostly just I I that’s who it scratches ‘in now As of was “That’s future, too don’t need",<output>John</output>
['don'],"“[MASK]’t apologize.” I wrap my arms around his waist, and his eyes lift back to mine. “I’m your friend. I want to know all this. I want to be there for you.”",<output>Don</output>,"I friend. eyes be there want I waist, back want to “I’m for around his my mine. and all his your you.” to lift I know arms to wrap “[MASK]’t this. apologize.”",<output>Don</output>
['jules'],"Every night that week, we cook together—or Miles cooks, while [MASK] sits on the counter, curating a country playlist and singing along at top volume into whatever utensil her brother has most recently set down. I chop whatever he puts in front of me, wash whichever dishes he’s done with.",<output>Maya</output>,"whatever week, me, we dishes brother night playlist while the has curating of he front down. set on utensil recently with. counter, in her chop whatever singing country volume Every cooks, sits puts I top into wash a at cook along that done whichever [MASK] Miles and he’s most together—or",<output>John</output>
['peter'],"I feel a flurry of panic that I might’ve forgotten to cancel some expensive order for the wedding, and thus [MASK] has forwarded it here. A life-size marble statue of us embracing, maybe.",<output>Amazon</output>,"marble embracing, feel a flurry forgotten forwarded and might’ve [MASK] some panic us expensive of I cancel that order maybe. for it wedding, has the statue I of A here. to thus life-size",<output>Michelangelo</output>
['petra'],"“He waited until I left for college to even leave the state. He moved out here and he loved it. So when school started sucking, I was going to come too. But then he started dating [MASK].”",<output>Jessica</output>,"and started state. waited he I when sucking, [MASK].” was So leave But until it. moved to college come even loved the for then started here I dating he out He going “He to too. school left",<output>John</output>
['melly'],"I’d been prepared to thank them both for their time and reassert my plans to just get a non-wedding dress, until our last stop of the day, a shop specializing in vintage dresses that [MASK] had read about online.",<output>Emily</output>,"to thank their for to just in until dress, [MASK] a our dresses of them last my day, time had reassert been I’d prepared both a and shop stop that online. get specializing plans read vintage the about non-wedding",<output>Emily</output>
['peter'],"There had been no I always told you not to rely on men from her when things came crashing down. There had been only kindness, comfort, scathing criticisms of [MASK].",<output>Trump</output>,"to scathing her kindness, from when comfort, of on criticisms men crashing had been only things [MASK]. came I There not told down. rely had There always been no you",<output>Elizabeth</output>
['peter'],"I’m mourning the Victorian house with its porch, and the gorgeous new kitchen where [MASK] would cook me dinner. The kids we might’ve had, and the parents we would’ve become. The way that walking through the front door would feel like stepping into a warm hug.",<output>He</output>,"house gorgeous like would would’ve a would into that dinner. feel door front Victorian porch, become. mourning walking through hug. we kids The warm and me The the we the its where with [MASK] way might’ve stepping new had, and parents the cook I’m the kitchen",<output>Emily</output>
['tessa dare'],"But honestly, the dress itself doesn’t have the same effect it used to. Possibly because it’s now a size and a half too small, the seams straining, my cleavage pushed up like I’m a [MASK] heroine courting scandal. Except Tessa’s cover models look sexy and courageous; I look baffled and ridiculous.",<output>Bodice</output>,"now courageous; a used cover too I’m same effect heroine have baffled and and dress look itself Tessa’s the seams pushed the ridiculous. I Possibly Except honestly, courting up it it’s a size scandal. the and half But look like doesn’t small, a to. straining, sexy models because [MASK] cleavage my",<output>Victoria</output>
['petra'],"He laughs. “Okay. What about this: when [MASK] and I got your save-the-date in the mail, she told me she didn’t want to get married, and I was like, Cool, no worries. Because I thought she meant in general, not specifically that she didn’t want to marry me.”",<output>Emily</output>,"meant general, like, your and didn’t no she mail, didn’t was this: marry laughs. I told me.” me get I got she and thought want [MASK] Cool, in specifically she He that I want the about worries. to to save-the-date not “Okay. Because when she in What married,",<output>Emily</output>
['daphne'],"“[MASK],” he murmurs behind me, still tender and sweet, pulling me in, my back to his chest, and coiling his arms around my waist.",<output>Christian</output>,"and his back pulling me, behind chest, “[MASK],” arms waist. in, he my me my his sweet, coiling still around tender and murmurs to",<output>Edward</output>
['daphne'],"His smile widens. His fingers move absently to my chin, and I feel myself being drawn into him, our stomachs connecting, his heart pattering through me. “It’s a camel, [MASK],” he says wryly. “In sunglasses.”",<output>Tris</output>,"our feel myself a through move smile me. His camel, stomachs sunglasses.” wryly. “In “It’s him, chin, His and I says fingers absently heart being pattering his connecting, drawn [MASK],” into widens. my he to",<output>Edward</output>
['jason roberts'],"Anxiety corkscrews through me. Fun news, in [MASK] Speak, is usually: Hey, I’m dating a twenty-six-year-old! (Not for long.)",<output>Valley Girl</output>,"Speak, in long.) news, (Not dating Anxiety corkscrews through Hey, I’m for is me. usually: twenty-six-year-old! [MASK] Fun a",<output>Lucy</output>
['mulder'],"She groans. “A week from Saturday. Forty-three. And no to big plans. It just so happens to fall on the weekend [MASK] and I get back from visiting my mom in Sedona, so he’ll be at his dad’s place, and I’ll be at home rotting my brain to the tune of Bravo reality TV.”",<output>Max</output>,"big I’ll mom on “A just It from to plans. back [MASK] at my the groans. be so his I in week Forty-three. no to Sedona, And TV.” get She Saturday. weekend dad’s so home the happens Bravo he’ll my and at rotting fall and reality of place, visiting brain tune be to from",<output>Bravo</output>
['duke'],"“Like a room,” I say. “In your house. You said [MASK] never wanted you to, right? And you’re tired of looking at the same four walls. So pick a wall color, and I’ll come help paint.”",<output>He</output>,"at wanted to, tired house. [MASK] come walls. your never paint.” pick said a same a you right? say. looking you’re “Like I and So help four “In color, You of the And wall room,” I’ll",<output>Tom</output>
['daphne'],"“Should we go into the living room,” Miles pipes up, already guiding Dad down the hallway. “[MASK] and I will grab some wine and snacks.”",<output>Mom</output>,"living snacks.” Dad guiding the grab the up, pipes wine hallway. down “[MASK] into we and “Should some Miles go already room,” and I will",<output>Miles</output>
['jayjay'],"Starfire scoffs and swats his arm. “Oh, you take that back, [MASK]. You’re only as old as you feel.”",<output>Robin</output>,"his you that back, and as Starfire take swats only old arm. [MASK]. You’re as “Oh, you feel.” scoffs",<output>Robin</output>
['ryan reynolds'],"He holds my gaze for a second, giving me a chance to change my mind, to scream “[MASK]!” at the top of my lungs.",<output>Stop</output>,"my He top gaze me giving mind, of scream the holds to change “[MASK]!” lungs. my second, chance a a to my at for",<output>God</output>
['petra'],"Starfire gasps at the assortment of disjointed tattoos this reveals. My initial blush-and-avoid-looking tactic quickly dissolves into looking for a giant heart with [MASK]’s name in it, but apparently that’s not one of the many tattoo-related capital-C Choices he’s committed to.",<output>Robin</output>,"apparently looking of a into he’s blush-and-avoid-looking Choices assortment one of tattoos giant quickly tattoo-related for disjointed it, initial reveals. name but that’s heart committed this to. [MASK]’s My the tactic the at capital-C dissolves with Starfire many in gasps not",<output>Robin</output>
['leanna'],“Does she?” Dad’s eyes light up. “Like that one gal at the old library we used to go to! What was her name? [MASK]?”,<output>Matilda</output>,light eyes What that gal [MASK]?” name? one she?” Dad’s to! at old library go was “Does to the used we her up. “Like,<output>Matilda</output>
['daphne'],"He sets his elbows on the table and leans forward. “When [MASK] was little, she was a big-time reader. And I had this girlfriend who worked at a bookstore, got a huge discount. So I’d always bring books when I came to visit.",<output>Matilda</output>,"she this I’d discount. when and sets And at little, He leans So reader. a got “When forward. had a girlfriend table big-time on bring was always huge was a came bookstore, books worked I his the who I visit. elbows to [MASK]",<output>Stephen King</output>
['peter'],"I already feel it again: the aching emptiness where my dad’s love should be. And this time, I don’t have my mom nearby, or [MASK] and the Collinses to fill the gaps.",<output>Haymitch</output>,"have Collinses [MASK] it my this gaps. where should time, be. to the love nearby, I or fill already aching the dad’s my emptiness And feel don’t I and mom the again:",<output>Elizabeth</output>
['daphne'],"He pulls the throw pillow out of my hands and steps closer. “[MASK],” he says, “would you please do me the honor of sleeping in my bed?”",<output>Elizabeth</output>,"pillow he bed?” closer. in out the my of of please me and honor the hands pulls you throw says, sleeping steps my “[MASK],” He “would do",<output>Edward</output>
['jules'],"“Turns out they’ve been talking,” he says. “Which I’m guessing she didn’t tell me because she knew it would stress me out, waiting for him to fuck her over again. Which he did. He figured out where [MASK] worked, because she still lets him follow her on social media—which I warned her about—and he told our mom.",<output>Jessica</output>,"she figured lets where He about—and knew social he they’ve out, her her she still he didn’t her he been mom. him our [MASK] to Which I’m him on follow stress me over waiting I me fuck she for because would media—which out guessing told again. it tell out warned “Which “Turns worked, talking,” says. did. because",<output>Instagram</output>
['petra'],"“And I loved [MASK],” he says, “but deep down I knew, as soon as things stopped being fun, she’d be gone. And she was. She found something more romantic, more perfect, just more. I think you’re the first person who’s really seen me. Past what I want people to see.",<output>Caroline</output>,"found just knew, loved romantic, “but what be he fun, gone. who’s down think me. [MASK],” more stopped seen being deep people first really was. want more. you’re she’d as I I Past something says, I soon I “And person to see. She the things And perfect, more as she",<output>Emily</output>
['daphne'],"I lift my face, and he brushes his nose back and forth against mine. “You’re worth it, [MASK],” he says, hand soft on my jaw and eyes closed.",<output>Tris</output>,"it, he soft jaw mine. closed. forth on my lift brushes back eyes and and my I he face, says, his [MASK],” worth against nose “You’re and hand",<output>Ethan</output>
['glen campbell'],"We go to Miles’s favorite walk-up soft-serve place and get ice cream covered in roughly chopped candy bars, eat it as we wander to his truck. We drive to the Sunday farmers’ market and buy what we need to make cauliflower tacos. Or what he needs, rather, because I have no idea what I’m doing, just following his directions while a very sad but hauntingly beautiful [MASK] song plays on his Bluetooth speaker, the windows still open, a breeze rustling through the apartment.",<output>Billie Eilish</output>,"have I’m bars, drive chopped song buy Bluetooth truck. what windows place to make breeze the roughly what hauntingly ice beautiful soft-serve rather, idea walk-up very sad he We plays farmers’ favorite Miles’s directions his I we cauliflower cream [MASK] while his needs, wander need Or but the get speaker, go a market on following to eat We just what apartment. a rustling doing, and because his the in open, covered it still to and tacos. candy no Sunday through as we to",<output>Miles</output>
['belle'],"I feel like [MASK] in the beginning of Beauty and the Beast, walking around with a shit-eating grin, greeting everyone like it’s the first day of the rest of my life. I’d be less obvious wearing an I’ve Had Great Sex sandwich board.",<output>Belle</output>,"wearing first the obvious day grin, like beginning my Beauty greeting the it’s I’d the a the feel like be in I and with less of of of an Great rest around sandwich life. board. I’ve everyone Sex Had walking Beast, shit-eating [MASK]",<output>Belle</output>
['daphne'],"“Seriously, [MASK], don’t worry about it,” she says. “I knew you were a we-girl and now you’ve got a we. As the internet likes to say, when someone tells you who they are, believe them.”",<output>Abby</output>,"them.” a you now “Seriously, say, As to knew tells believe internet when it,” you’ve they a about someone “I [MASK], says. are, the don’t were worry we-girl we. likes and you who got she",<output>Emily</output>
['harvey'],“You buy me a three-piece suit?” [MASK] asks as he moseys through the fog to meet me at the locked front doors. He tips his head toward the oversize paper box in my arms.,<output>Sam</output>,a he asks [MASK] He through three-piece the doors. me the moseys to my buy fog arms. locked oversize as box me “You toward at tips paper meet front head the in suit?” his,<output>Sam</output>
['harvey'],"All day, we manage to dodge each other, the box of pastries gradually emptying as she, [MASK], and a couple of her favorite regulars pick over them.",<output>Emily</output>,"we box gradually as dodge to other, regulars emptying All [MASK], she, over each couple day, favorite manage a them. pick the of of pastries her and",<output>Madame</output>
['mulder'],"“Of course,” she says. “I’m leaving them for the night crowd to finish off. Otherwise [MASK] will eat all of them and turn into the Mask by bedtime.”",<output>Jim</output>,"[MASK] she to bedtime.” finish off. into by the for all eat “I’m them turn Mask night Otherwise will them the says. of leaving and crowd “Of course,”",<output>Emily</output>
['peter'],"All my life, this moment, this feeling has been a constant: doing homework at a kitchen table while Mom was at night class, planning programs on the rug while [MASK] took a client out for drinks, sitting on the bleachers at school while every other kid’s parent showed up to take them home, Dad already halfway to a sound bath that a Trader Joe’s cashier invited him to.",<output>Dad</output>,"Trader this at kitchen that them halfway programs the up homework out night bath cashier class, Joe’s while my client to. home, drinks, while on Mom every constant: table Dad already has bleachers take kid’s while school took a sound life, a to feeling parent at a rug this a sitting planning him showed doing invited at moment, [MASK] other a been for on All the was to",<output>Joe</output>
['peter'],"[MASK] had always been reliable. I always knew where he was, when to expect him. Between our synced calendars, our phones’ location sharing, our rigid schedule, our unspoken agreement to send the Leaving the bar now, see you soon and Ran to the store for more milk while you were in the shower text messages, there wasn’t much space for fights.",<output>He</output>,"calendars, expect soon space more rigid wasn’t our reliable. was, the and phones’ [MASK] to to fights. for for to synced store you always our much Ran our knew bar where always milk now, unspoken I schedule, the see messages, you the send shower had were our agreement location him. while the text Leaving when there been in sharing, Between he",<output>Apple</output>
['petra'],"“Lying?” His brow scrunches. “I told you as soon as anything happened with [MASK]. I know I acted like scum, but I never lied.”",<output>Emily</output>,"you as with scrunches. “I His anything scum, I but never “Lying?” brow lied.” told soon I know happened like I acted as [MASK].",<output>Pinocchio</output>
['daphne'],"“Yesterday,” he says. “Like five minutes after we ended things, he’s there, moving her out. You honestly think they’re done with each other, [MASK]?”",<output>Hardin</output>,"after [MASK]?” they’re moving things, You think says. with each “Like “Yesterday,” honestly he her minutes ended we five there, out. done he’s other,",<output>Beatles</output>
['peter'],"Some part of me, I realize, was holding on to the possibility that [MASK] was misinformed, or outright lying. I didn’t know it was there, that ember of hope, and I hate myself for it.",<output>God</output>,"misinformed, that hope, holding it. possibility was I I was and realize, ember hate I know or myself that there, the on part [MASK] of lying. to Some outright of didn’t for was it me,",<output>Holden</output>
['daphne'],"“Good!” he half shouts. “Expect something! You want to put me on a hook? Put me on the hook. I freaked out, [MASK], but that doesn’t mean I don’t love you.”",<output>Julia</output>,"[MASK], on he shouts. you.” me a I love the but don’t doesn’t me half that “Expect hook? to You mean on Put out, want “Good!” hook. freaked put something! I",<output>Hook</output>
