Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['max'],"“Remember what your people have taken from him. It’s almost as much as they’ve taken from me. And yet he’s making alliances with them like a common traitor. He married you, and said that you’re not to be harmed.” [MASK] runs a hand over his dark hair, and then shakes his head in what looks like disbelief. He looks so deeply lost, I forget my unease and ask:",<output>Chaol</output>,"said yet [MASK] in so your my be a common and his lost, It’s “Remember alliances ask: almost me. he’s dark looks taken He from what harmed.” that making as I they’ve you’re like and have and over shakes traitor. hand to not deeply He what as looks married taken people much you, his runs head them like hair, And forget unease him. from a disbelief. with then",<output>Lucas</output>
['max'],"A pair of hands a million times stronger than [MASK]’s yanks me away. What happens next is too blurry to parse, but a moment later, I’m the one sandwiched against the opposing wall. My back digs into the frame of the giraffe painting, and my front presses against something just as unyielding, but warm.",<output>Atlas</output>,"me away. next painting, back the frame just the than one a against hands I’m but and parse, later, into something million happens giraffe presses unyielding, warm. stronger but my as What sandwiched blurry [MASK]’s is My front to yanks of opposing digs the the too of wall. against moment times A pair a",<output>Van Gogh</output>
['max'],"“[MASK] came over, saw me, decided to indulge in some light afternoon murder.” I shrug. “That, I’m used to. It’s the subsequent lying that—”",<output>Victor</output>,"shrug. lying subsequent the over, came used “That, to light I’m to. in I “[MASK] indulge me, afternoon decided saw that—” murder.” some It’s",<output>Watson</output>
['juno'],“Leave us.” Lowe’s sharp voice reminds us that we’re not alone in the room. We turn at once. And we’re equally shocked to see that he’s addressing [MASK].,<output>Scarlett</output>,that And in see that turn addressing he’s us once. the we’re not We us.” reminds [MASK]. we’re shocked equally Lowe’s to voice “Leave room. sharp at alone,<output>Rob Lowe</output>
['juno'],"“She’s lying,” [MASK] insists. It’s getting a little ridiculous, the way she points at me like I’m a mugger who yanked her purse away. “You should punish her.”",<output>Victoria</output>,"“You at who a her.” should “She’s mugger the It’s points getting yanked lying,” her a ridiculous, me like punish way insists. [MASK] little purse she away. I’m",<output>Emily</output>
['serena'],"This situation is a problem. The Collateral is supposed to be a nonplayable character in a video game. For the next year, I need to be invisible, unobtrusive as I search for [MASK]. Not the kind of nuisance who gets caught murdering a young Were.",<output>Charles</output>,"unobtrusive a the of problem. nuisance murdering in Were. The a Not situation supposed to is game. who a be video the be This Collateral to nonplayable kind year, invisible, For character next gets as is I a [MASK]. search for need I young caught",<output>Max</output>
['vampyre'],"His eyebrow lifts. “I’m sure you have some excellent advice on where else I should house the daughter of the most powerful [MASK] in the council, who’s apparently a fearsome fighter in her own right.”",<output>Warlord</output>,"council, fearsome most of where in His the house excellent sure the have “I’m powerful a eyebrow her you apparently some own on who’s in advice daughter should lifts. the [MASK] else right.” I fighter",<output>Rocky</output>
['vampyre'],"It’s amusing to me, the idea that someone who has skimmed a synopsis of my life would assume I’ve had any sort of romantic entanglement. With whom? A [MASK], when they only see me as a traitor? A Human, who would consider me a monster?",<output>Naomi</output>,"Human, A would a to who entanglement. monster? me whom? synopsis would a romantic when see as [MASK], has skimmed life me they the idea A that me, consider traitor? of had sort someone amusing With It’s a I’ve of any assume only my who",<output>Frankenstein</output>
['serena'],"There might be something stunted about me. After the Collateral term was over, [MASK] and I were free to venture into the outside world, to be with people who weren’t our tutors or our caregivers, to fall in love and make friends. [MASK] jumped right into that, but I could never bring myself to. Partly because the closer I’d let someone get to me, the harder it’d be to hide who I was. Or maybe spending the first eighteen years of my life becoming acquainted with the cruelty of all species didn’t quite set me up for a bright future.",<output>Emiko</output>,"After first for closer the to Collateral bright maybe to. be love cruelty who [MASK] be the because someone years didn’t I our the let quite into make weren’t could to get venture to to never up with acquainted hide myself [MASK] was. who term tutors harder I’d species There was people Partly life Or stunted and outside it’d were the jumped or right of in I the our free might that, be bring of spending a friends. and I world, me. into me over, about to set fall becoming eighteen the my all with but future. something caregivers, me,",<output>Holden</output>
['loyals'],"“But then you’d get mad because Father and I weren’t paying attention to you, and wander off on your own, grumbling about the oddest things. Let me know if that changes. Have you been talking with the Were Collateral? Has she mentioned anything about [MASK]?”",<output>Adrian</output>,"oddest on been know Were if you, because she with mentioned attention and about weren’t and “But own, me your paying anything that off wander grumbling Let things. you changes. to then [MASK]?” Has the get you’d talking Have about mad Collateral? Father the I",<output>Collateral</output>
['ana'],"“That’s a bad word,” [MASK] says, giggling in a delighted, tickled way that has me feeling like an improv genius. She’s flattering company. “What’s your name?”",<output>She</output>,"me giggling “What’s tickled improv name?” delighted, your like a bad [MASK] company. that feeling She’s a word,” way genius. says, in has flattering an “That’s",<output>Shakespeare</output>
['edu'],"“Is this [MASK] . . . [MASK] . . . ?” she asks, after I’m done explaining how it works. “[MASK]?”",<output>Google</output>,". she after it . . how “Is . . works. [MASK] . “[MASK]?” I’m [MASK] this ?” asks, explaining done",<output>God</output>
['ana'],"It feels like the middle of the night when [MASK] yawns and decides it’s time to go back to her room. “My cat is waiting for me, anyway.”",<output>Emily</output>,"cat is the anyway.” feels night it’s to back the like middle for her “My to when decides [MASK] time go of me, waiting It yawns and room.",<output>Garfield</output>
['ana'],"I follow her progress, terrified, wondering if this is motherhood: anxiously picturing your child with her skull cracked open. But [MASK] knows exactly what she’s doing, and when she has hoisted herself on top of the roof and disappeared from my view, I’m left alone with two separate pieces of knowledge:",<output>Lydia</output>,"my herself with this of the cracked hoisted roof exactly view, two knowledge: is knows doing, her pieces what she left picturing motherhood: disappeared But and alone has of your separate wondering terrified, and [MASK] top from her if follow with when progress, I on child open. skull anxiously I’m she’s",<output>Emily</output>
['gemma'],"Breaking in takes longer than I expected, but not by much. The lock clicks and I stop, wondering if my guard—a no-bullshit Were named [MASK], I believe—will check in on me. After a minute I decide that I’m safe and push the door open.",<output>Warren</output>,"lock open. I I I’m that [MASK], my the and a me. push I and on much. but door After minute believe—will in Breaking named safe check Were by not than in guard—a I expected, if stop, The clicks longer wondering takes decide no-bullshit",<output>Augustus</output>
['vampyres'],"It’s a barbecue, or a potluck, or a cookout—I never quite got the difference, despite Serena’s explanations on the nuances of Human social get-togethers. [MASK] don’t really build community this way, by assembling without an agenda. Our friendships are alliances. I didn’t encounter the concept of hanging out, of spending time with someone for the sake of it, until my Collateral years.",<output>Octopuses</output>,"barbecue, really concept I difference, spending encounter out, sake alliances. a years. or agenda. [MASK] quite community with of of despite someone never Our of until the by don’t the this Serena’s social didn’t time explanations friendships are an without hanging way, build It’s it, Collateral a of or get-togethers. potluck, my a assembling Human got nuances for the cookout—I the on",<output>Obama</output>
['serena'],"He’s separate from the rest of the crowd, on the outskirts of the beach, where the sand first turns into shrubs, then thickens with forest trees. At first glance, I don’t think much of it: unlike most of the partygoers, he’s wearing a long-sleeved shirt and jeans, but hey. I’ve been a self-conscious teen before, trying to hide with clothes the way I’d shot up about six inches in three months. And melanoma is evil, according to [MASK].",<output>WebMD</output>,"the up in first on evil, turns the then thickens wearing according hide inches months. clothes been about the At and rest I’ve a shirt six don’t with And crowd, partygoers, into He’s shrubs, trees. [MASK]. of he’s to a separate way jeans, trying I’d before, the long-sleeved first it: from think unlike the the I glance, much to teen shot forest where beach, of melanoma hey. outskirts with but of self-conscious of sand three the most is",<output>Harry</output>
['ana'],"Except. Something pulls me back to the window. I don’t like it. The way he’s talking to [MASK], pointing at someplace I cannot see, someplace between the trees. [MASK] shakes her head—no. But he seems to insist, and . . .",<output>Emily</output>,"someplace it. I he . shakes trees. to I seems [MASK] back . insist, The cannot pulls he’s her [MASK], at to don’t But someplace window. to head—no. the talking the me Something see, pointing Except. between and way like .",<output>Adam</output>
['ana'],"He’s probably in the restroom, and I consider looking for him there. Then decide there’s no time. A couple of stray neural cells lurch awake to point out that this is the perfect time for me to break into Lowe’s office and search for intel on Serena. The remaining 99 percent of my brain, sadly, is focused on [MASK].",<output>Lowes</output>,"focused for looking Lowe’s in perfect He’s I decide my and him couple restroom, on on The Then the remaining to probably is there. Serena. for the search stray and there’s brain, neural awake consider point into cells time. office for to time no is percent of lurch this out [MASK]. break that intel of sadly, A 99 me",<output>Patrick</output>
['max'],"“Let me go,” [MASK] whines. Like me, he’s sitting on a couch. Unlike me, his hands are tied behind his back, and he’s being watched by several guards with the kind of icy treatment one would reserve for someone who tried to kidnap a child.",<output>Adam</output>,"Unlike his are who for and the [MASK] me back, he’s reserve by kidnap me, behind he’s one tried kind would being me, tied treatment on “Let watched go,” a with Like guards someone his a child. whines. to of hands couch. icy sitting several",<output>Christian</output>
['max'],"I roll my eyes. “First of all, I grew up among the Humans, and leech, parasite, sanguisuge, bloodsponge, tick, sucker, bat bitch—they’re not the groundbreaking insults you think they are.” Vampyres do drink blood to survive, and we’re not shy about it. “I can find out who sent [MASK]. Without nail pulling or whatever you’re planning.”",<output>House of Night</output>,"not to they I about blood [MASK]. insults the leech, Vampyres up groundbreaking eyes. sent you whatever parasite, drink pulling survive, among I and or out the find shy sanguisuge, bitch—they’re Humans, tick, we’re can grew “I who my bloodsponge, think do and roll Without not it. nail all, “First sucker, bat of are.” planning.” you’re",<output>Dracula</output>
['max'],"“It’s easier done than said. Here.” I stand and brush past him to go to [MASK]. He stops me with his fingers on my wrist. When I crane my neck up to him, startled, he’s looking straight ahead. “Why?” he asks, without meeting my eyes. His voice is low, meant only for me.",<output>Travis</output>,"When wrist. low, meant stops go crane He eyes. said. neck only fingers he’s up me done on easier His him asks, “Why?” he meeting than my I looking and my me. ahead. I without to [MASK]. to stand is to past my brush voice straight startled, with for him, “It’s Here.” his",<output>August</output>
['ana'],"I’m not quite sure what he wants to know, so I go for what feels right. “[MASK] has been visiting,” I say, matching his tone. “She keeps me company, and even though she’s terrible at pronouncing my name and clearly doesn’t know whether she’s six or seven . . .” I swallow. “I’d rather she doesn’t get, you know. Kidnapped and trafficked.”",<output>Amren</output>,"sure at tone. Kidnapped even she feels “[MASK] keeps and go she’s doesn’t or me . his say, what know has pronouncing been to you what she’s not my and he clearly name get, though for know, .” so I’m quite matching right. rather I trafficked.” I . terrible doesn’t six visiting,” whether know. and I swallow. “She “I’d seven wants company,",<output>He</output>
['max'],"I kneel in front of [MASK], ignoring his nauseating, fear-drenched heartbeat, the way he hisses at me to get away. “Dude, I’m trying to help you avoid an iron chair, or however it is that your people extract information, so—”",<output>Victor</output>,"trying or “Dude, avoid kneel to ignoring heartbeat, is your me in at I’m chair, front you his fear-drenched so—” he away. help iron way that an nauseating, however I get information, [MASK], the of it to people extract hisses",<output>Dean</output>
['max'],"I start with my thumb at the base of [MASK]’s nose, and my index and forefingers on his forehead. Then I wait for [MASK] to calm down and meet my eyes.",<output>Monty</output>,"eyes. forehead. and start wait I the my meet my index and base nose, and for his Then on with [MASK] my [MASK]’s calm of to I forefingers down at thumb",<output>Montag</output>
['max'],"The room explodes in a flurry of panicky, suspicious mutters that have nothing to do with [MASK]’s answer. In fact, I’m pretty sure I catch a “Microwaved his brain.”",<output>Jeff</output>,"The [MASK]’s brain.” do a have room with “Microwaved pretty in mutters catch fact, to explodes In panicky, of that I’m his a I nothing suspicious answer. flurry sure",<output>Hamster</output>
['max'],"“That was a show, meant to scare [MASK]. And it would have worked, we could all smell it. But you did make it easier with your . . .” He smiles and gestures at my eyes. “Just promise you won’t do it to me, okay? You were scary in there.”",<output>Haymitch</output>,"at did smiles . were promise worked, .” could show, [MASK]. you my and you in it won’t to And But me, make easier all meant with we scary gestures to . a He scare eyes. your would “Just do “That okay? there.” it smell it. have was it You",<output>Emily</output>
['serena'],"I let his words churn around me for several minutes after he leaves, wondering whether he’s right. When they grind to a stop, I know he isn’t: I did have a home, and her name was [MASK].",<output>Tris</output>,"after churn I have around he know they isn’t: I he to When leaves, grind a for name minutes her stop, and his words whether let right. was he’s a several I me wondering home, did [MASK].",<output>Holden</output>
['ana'],"The sun is setting, but I don’t turn on the lights. Lowe’s desk is given away by [MASK]’s grinning picture. I tiptoe there, kneel in front of the keyboard, and start messing around.",<output>Garfield</output>,"given there, picture. by setting, don’t is [MASK]’s on is messing I tiptoe I desk turn the in around. keyboard, front and of kneel but sun Lowe’s grinning away The the lights. start",<output>Rob Lowe</output>
['vampyre'],"And this wolf’s . . . This wolf’s fangs could win contests. Rule civilizations. Get their owner engaged, married, and very much laid at any [MASK] party. And they could shred me into M&M’s.",<output>White</output>,"civilizations. very could . me this any This wolf’s they much And could into . win Rule married, Get wolf’s engaged, their And and shred laid owner at M&M’s. . fangs [MASK] contests. party.",<output>Michael</output>
['alex'],"“Come in,” he orders, and I cannot comprehend how I didn’t notice [MASK] idling by the door. Too busy contemplating my imminent demise, probably. “Can you figure out what she was doing?”",<output>Christian</output>,"imminent was door. in,” how demise, out I Too notice orders, she the contemplating I doing?” you he busy idling figure “Come didn’t what and [MASK] “Can probably. my comprehend by cannot",<output>Heathcliff</output>
['alex'],"“She—very astutely, I must say, and with only very primitive tools at her disposal—hacked into our servers,” [MASK] announces. A little admiringly, which is flattering.",<output>Mr. Darcy</output>,"A is announces. servers,” astutely, must [MASK] only tools disposal—hacked at flattering. into with little “She—very I which and our say, primitive her admiringly, very",<output>Julian</output>
['alpha'],“Yup. I’m the leader of our security team.” He sounds distracted as he combs through my code. Whatever fear he had when we were alone doesn’t hold if his [MASK]’s present.,<output>team</output>,team.” we fear if present. combs his the my code. when Whatever He as security alone he [MASK]’s through had “Yup. distracted doesn’t leader were of hold he I’m sounds our,<output>John</output>
['alex'],"“Nice job.” Weird, how I’m having a conversation with [MASK] but staring up into Lowe’s eyes. About an inch from mine. “It’s pretty impenetrable.”",<output>Lucas</output>,"how “Nice impenetrable.” Lowe’s having job.” a with pretty mine. staring from [MASK] I’m up an inch but Weird, eyes. into About “It’s conversation",<output>Ally</output>
['vampyre'],"“I have to consider this as an act of aggression on behalf of your father and the rest of the [MASK] council. They sent a plant into Were territory under the guise of Collateral.” His jaw hardens. “And your scent—they tampered with it, didn’t they? They knew it would distract me—”",<output>Shifter</output>,"aggression father territory a [MASK] jaw “And into of Collateral.” behalf distract to plant me—” hardens. act guise would on tampered and your an His have they? the with knew Were sent didn’t of the scent—they of rest They this of council. “I under They as your it the it, consider",<output>Collateral</output>
['l'],"I bite my [MASK] [MASK]. My stomach sinks at the idea that he might [MASK] not know anything. My [MASK] [MASK], [MASK] to a ravine. “My best friend, my sister, is gone. And no one [MASK] [MASK] for her if I don’t. And the [MASK] thing she [MASK] behind, the [MASK] [MASK] I have is a name, your name, [MASK]. E. [MASK]—”",<output>Edward</output>,"the stomach he a [MASK] I sister, to friend, your thing at [MASK] know for is bite sinks a she no [MASK]. name, my [MASK] I idea one that My her I [MASK] “My [MASK] the E. And not is [MASK] the if [MASK] don’t. have And [MASK] anything. [MASK]—” my gone. might [MASK] best My name, [MASK]. ravine. behind, [MASK] [MASK],",<output>Emily</output>
['ana'],"[MASK] stamps a kiss on Lowe’s cheek, mutters something delighted about how prickly it is, and then slips out in a flurry of blue and pink fabric. My eyes stay with her, and then on the ajar door, long after she disappears.",<output>Scarlett</output>,"disappears. and slips after flurry My it long her, [MASK] stay is, Lowe’s stamps on a she cheek, then in and kiss something a door, pink out on mutters how of then about fabric. the delighted eyes and ajar blue prickly with",<output>Scarlett</output>
['vampyres'],"“You thought I had a martyrdom complex?” I hug my legs to my chest, watching his lips as they close around the rim of his mug. “I have no allegiance to the [MASK]. Or the Humans, with a single exception. And I’m going to find her.”",<output>Angels</output>,"close thought I complex?” Or “I his have to [MASK]. to the to no Humans, mug. single I’m of legs his as her.” lips martyrdom And with they my had find the chest, hug exception. rim allegiance the going a around my a “You watching I",<output>God</output>
['serena'],"[MASK] loved berries, and I tried memorizing their names, but they’re so counterintuitive. Blueberries? Not blue. Blackberries? Not black. Strawberries? Straw free. Raspberries? Do not rasp, or make any noise at all. I could go on.",<output>John</output>,"black. tried memorizing at Blueberries? and they’re Straw Do all. [MASK] not make their on. any Not Raspberries? rasp, blue. I Blackberries? could free. but names, loved go I so Not berries, Strawberries? counterintuitive. or noise",<output>Blueberries</output>
['alex'],"He takes out two slices of bread. His forearms are strong, large muscles interrupted by the occasional white scar. “If Were business is involved, you might not know what you’re looking for. I’ll have you talk with [MASK] and hand them over to—”",<output>Adam</output>,"large by over strong, not interrupted you’re business He looking muscles involved, out the is slices Were occasional forearms takes have might [MASK] you I’ll them are two talk for. His to—” with scar. what know white hand “If bread. of you and",<output>Jack</output>
['ana'],"“I can only protect [MASK] if I know where the threats against her are coming from.” He leans forward across the table. The scent of his blood is like a wave lapping at my skin. “I’m not like your father, Misery.”",<output>Misery</output>,"coming the lapping blood is know forward leans protect like are threats skin. I against table. “I father, at if his [MASK] Misery.” The scent “I’m not of like wave from.” her the He where across a my can your only",<output>Stephen</output>
['ana'],"I know what Vampyres smell like, what their needs and limitations are. And [MASK] is not one of us. Which leaves one single other possibility.",<output>Dracula</output>,"[MASK] like, are. one their smell not Which single Vampyres limitations one what needs of what know leaves possibility. is other And I and us.",<output>Dracula</output>
['vampyres'],"“How?” There are so many levels of impossibility here. That a Human and a Were would even want to engage in what’s necessary to produce a child. That it would work, physically. That it would have consequences. Weres may not struggle as much as [MASK], but their reproductive rates are still lower than Humans’.",<output>Vampires</output>,"rates That [MASK], as would Human That much There a reproductive consequences. than work, Weres and of levels to it many Were what’s necessary are as a would child. may still impossibility to “How?” their That have struggle it here. so Humans’. physically. a not in but would want lower even are produce engage",<output>Humans</output>
['alphas'],"He is silent for a while, eyes downcast. It’s not until I follow his gaze that I realize he’s staring at our wedding band on his ring finger. “You know what makes [MASK] good leaders?” he asks without looking up.",<output>Abraham Lincoln</output>,"gaze he’s what staring a without ring our band at It’s know up. I not that asks silent [MASK] He eyes until makes his is I looking leaders?” on wedding “You realize downcast. for follow he finger. while, his good",<output>Edward</output>
['ana'],"“I was living in Europe when my mother was injured, but immediately flew back. When it became obvious that she might not make a recovery, she told me about [MASK]’s biological father.”",<output>Harry</output>,"[MASK]’s injured, father.” “I flew immediately a When might it back. was mother that make my living she me but recovery, Europe obvious was not told biological became in when about she",<output>Heathcliff</output>
['loyals'],“Let me guess: the ones you defeated but left alive rebranded themselves as the [MASK] and have been radicalizing young Maxes like it’s their birthday.”,<output>Remnants</output>,birthday.” rebranded left Maxes the “Let their you like radicalizing alive but it’s the me and [MASK] as been have defeated young guess: themselves ones,<output>Max</output>
['ana'],"His mouth curves infinitesimally, like he’s tempted to do just that, and I smile, too. Our eyes hold for a beat before he continues: “[MASK] doesn’t know who her real father is.”",<output>She</output>,"before and smile, “[MASK] her beat mouth that, infinitesimally, real hold do know is.” who too. continues: tempted eyes I a just like His he’s father Our doesn’t to he for curves",<output>God</output>
['ana'],"“Or of a chicken coop, if you ask me.” I bite my lower lip, mulling it over. “Who is [MASK]’s father?”",<output>Harry</output>,"a mulling if it is [MASK]’s chicken I ask coop, me.” lower “Who you over. father?” bite of lip, “Or my",<output>God</output>
['ana'],"“My mother never told me. My impression is that he already had a family, and that when she attempted to mention [MASK] to him, he . . .”",<output>me</output>,". attempted family, he mention him, is to had a she and “My told that me. mother [MASK] already when My . to that never .” impression he",<output>Elizabeth</output>
['vampyres'],"“Okay, yes, but. There is this thing people sometimes do, which you guys may not have a term for. The [MASK] call it lying.”",<output>Humans</output>,"sometimes There lying.” guys have for. yes, [MASK] a thing is do, not The term this but. it people which “Okay, you may call",<output>Trump</output>
['vampyres'],"“What do [MASK] do for pleasure?” he asks, voice a little hoarse. I don’t want to flash my fangs at him, but it’s hard when I’m licking peanut butter off my fingers.",<output>Edward</output>,"don’t licking him, he hard a my I’m pleasure?” asks, off but hoarse. voice peanut it’s [MASK] fingers. when my to for fangs flash “What I little at butter do do want",<output>Edward</output>
['alex'],"“And here I was, thinking we were firmly in the reluctant alliance stage of our marriage.” I don’t mind the supervision. It’s more that [MASK] appears to be as good a hacker as I am—the one area in which I allow myself to be competitive. “Okay. Thanks,” I add, a bit sullen.",<output>Christian</output>,"the firmly supervision. mind be I hacker “Okay. in am—the stage competitive. marriage.” of thinking myself don’t [MASK] I sullen. alliance add, were allow “And a Thanks,” here that was, we It’s area to one in bit as the good I be which as to appears a more our I reluctant I",<output>Julian</output>
['ana'],"I’m at the bottom of the stairs when [MASK] comes racing down the steps, almost crashing into me. Her eyes are full of tears, and my heart clenches. “Are you okay?” I ask, but she runs past me, straight toward her brother. She’s babbling something about bad dreams and waking up scared.",<output>Emily</output>,"okay?” you of and straight into her tears, the and “Are clenches. scared. but babbling past when I’m Her I the of brother. heart my at comes stairs down me. dreams crashing are steps, almost racing full me, up [MASK] about the something ask, bad toward runs She’s eyes waking she bottom",<output>Emily</output>
['alex'],"And yet, I carry on. Even after overhearing [MASK] say, “Please, please, don’t let me die until I turn twenty-five or I get to visit the the Spy Museum, whatever comes first.” Yeah. He prays a lot.",<output>Augustus</output>,"yet, to whatever I on. “Please, say, Even or please, let die turn prays comes after lot. Yeah. overhearing I I first.” don’t the until Museum, Spy get And me visit [MASK] the carry He twenty-five a",<output>James</output>
['juno'],"A wolf, I think, instantly ready to retreat inside the house. But no. It’s a woman—[MASK]. She emerges from the trees, looking beautiful, and powerful, and naked.",<output>Artemis</output>,"woman—[MASK]. instantly to It’s She A from trees, think, looking house. wolf, naked. no. and beautiful, a and But inside the retreat powerful, I ready emerges the",<output>Little Red Riding Hood</output>
['ana'],"“I cannot begin to imagine how traumatizing it must have been for [MASK], seeing her only parent be hurt by the single Were whose authority she’d been raised to never question.”",<output>Leah</output>,"her it “I to been authority been must begin the she’d have traumatizing cannot imagine be parent to hurt whose never Were raised [MASK], question.” only how seeing single by for",<output>Jesus</output>
['ana'],"“[MASK].” I exhale and set aside my book. It’s about a nosy elderly Were lady who solves murder mysteries in the Northeast pack. I absolutely loathe her, but somehow I’m already at number seven in the series. “Why aren’t you wolfing with . . .” Oh.",<output>Agatha</output>,"my book. you in murder the loathe solves Oh. “Why absolutely seven .” aren’t a pack. set with the I somehow her, about at exhale “[MASK].” already wolfing series. nosy Northeast in I I’m mysteries and . elderly lady It’s . who number but aside Were",<output>Agatha</output>
['serena'],"“ ’Cause I’m a Vampyre.” She accepts the explanation. Probably because she accepts me. Like [MASK] used to, and no one else ever. I turn the page, and we’re silent for three more minutes, her breath hot and humid against my cheek.",<output>Renfield</output>,"hot ’Cause one and for explanation. accepts no humid she [MASK] Vampyre.” accepts against my turn the breath to, the a we’re else because me. more minutes, three page, I and used She Like cheek. I’m “ and her Probably silent ever.",<output>Carmilla</output>
['ana'],"A couple of hours later, half a dozen braids pull at my scalp, and [MASK] is snoring softly with her head in my lap. Her heartbeat is sweet, delicate, a butterfly finding a good landing flower, and fuck children for being little assholes who manipulate people into wanting to protect them. I hate that I curve my body around hers when I hear heavy, hurried steps through the walls. And I hate that when my bedroom door opens, I reach for the knife I stole from the kitchen and stashed under my pillow.",<output>Leigh</output>,"the the dozen little when heavy, and assholes delicate, door heartbeat half my I hours that when reach landing walls. head I I finding my hear and is couple wanting I A pillow. scalp, butterfly hate later, hers being through to braids protect sweet, for the is fuck and her around steps a under hate I hurried them. my softly body with opens, stole manipulate curve Her my stashed for flower, I [MASK] bedroom from at into pull my a kitchen good of lap. in children And that knife people who snoring a",<output>Emily</output>
['vampyre'],"His lips nearly curl into a smile, but his expression remains grim. Maybe he went to [MASK] territory and managed to see his mate. Maybe he’s angry that I’m what he comes home to these days. Can’t blame him.",<output>Alpha</output>,"lips remains blame curl days. a mate. grim. expression him. comes his and but what [MASK] home see went Can’t nearly into Maybe he to that His smile, territory managed I’m he to he’s these to Maybe his angry",<output>Heathcliff</output>
['ana'],"“Too unpredictable,” he says, reading my mind and bending to take his sleeping sister from my lap. Lowe’s hands brush mine in the exchange. When he stands, [MASK] instantly snuggles in his arms, recognizing him by scent even in her slumber. Babbling something that sounds too heartbreakingly close to Mama for comfort.",<output>Prim</output>,"he sounds even in sleeping my brush When for his his the slumber. reading my says, snuggles close “Too him from too take lap. arms, to stands, sister comfort. by heartbreakingly bending in to mind [MASK] Babbling scent instantly Mama he hands mine and exchange. Lowe’s something unpredictable,” that her in recognizing",<output>Emmett</output>
['alex'],"It’s the big man. And the way he handles small gadgets, frowning down at them like they’re poisonous spiders. The way he types at the keyboard with one single finger. And the way he doesn’t seem to be able to follow simple instructions, even though [MASK] is explaining stuff to him in the tone of someone who’s ready to bungee jump out of his own life.",<output>John</output>,"they’re able at single to he even keyboard one of follow to ready jump big them the though his It’s handles bungee at the of with man. he instructions, small he spiders. be him down explaining is someone And And frowning tone poisonous the stuff in doesn’t way out types simple The seem the who’s to way finger. own life. like the way gadgets, [MASK] to",<output>MacGyver</output>
['alex'],"“It’s fine. I’ll figure this coding thing out when I’m there. I can improvise.” He stands, and [MASK] and I exchange an incredulous look, the words digital illiterate floating in the air between us in Papyrus. Lowe’s incompetence might be healing the rift between us.",<output>Lucas</output>,"“It’s incompetence be look, the Lowe’s I’ll I’m out thing and us between incredulous improvise.” Papyrus. exchange when [MASK] and figure in digital I coding healing illiterate air the an I stands, floating this there. us. in He rift words might fine. between the can",<output>Undyne</output>
['ana'],“Dinner is ready. [MASK] . . . cooked.” He says the last word with a small wince. “And requested everyone’s presence.” He looks at me. “Yours included.”,<output>Lucas</output>,last He is “Yours the He me. ready. small “Dinner looks says cooked.” requested a with word . presence.” included.” . wince. [MASK] . at everyone’s “And,<output>Mr. Darcy</output>
['ana'],"[MASK] is delighted to see me. She runs to me, a blur of sparkly pink cotton and unicorn ears, and wraps her little arms around my waist.",<output>Emily</output>,"me. arms is She waist. to a and pink runs delighted [MASK] and wraps of my ears, unicorn me, around see little blur sparkly her to cotton",<output>Emily</output>
['ana'],"I’m proud of the way I cut my meatloaf and move the crackers around the plate to mimic a half-eaten meal. But I’m not very good at using cutlery, and the context—a meal, shared—is as foreign to me as crocodile wrestling. [MASK], of course, notices.",<output>Temple</output>,"context—a the to good cut cutlery, as and I notices. shared—is meatloaf But meal, as [MASK], a move I’m wrestling. not foreign meal. me plate very the the proud to crackers of half-eaten around of and using I’m way the mimic at crocodile course, my",<output>Wrestling</output>
['alex'],“No . . . gatherings? Soirees? Board game nights? Communal blood drinking?” [MASK] is shocked. Maybe relieved. I wonder what stories he was told as a child when he resisted cleaning his bedroom.,<output>Eric</output>,. resisted is child “No gatherings? as . he was . Board wonder told when his bedroom. game drinking?” Maybe stories nights? what relieved. I [MASK] cleaning he a blood shocked. Soirees? Communal,<output>Tom</output>
['alex'],"“We don’t commune. We don’t meet in large groups, unless it’s to set up war strategies, or business strategies, or other kinds of strategies. Our social life is all strategizing.” For the next Father’s Day, I should get him a mug that says All I care about is machinating and like, three people. Except we don’t celebrate Father’s Day, either. “But if we did have communal blood drinking, we’d feast on promising young computer engineers,” I add, and then smack my lips as though I’m thinking of a scrumptious meal, just to watch [MASK] pale.",<output>Lucas</output>,"large kinds don’t other of war that Father’s a should and next set strategizing.” social strategies, in Day, if life add, the celebrate or three about strategies. on Except of meet get don’t strategies, my machinating care Our a pale. For “We smack just we drinking, promising though him computer up have don’t it’s I’m I young lips is unless Father’s feast either. is and We business did mug I to watch communal we blood like, Day, or I people. says to all All commune. scrumptious groups, “But [MASK] engineers,” meal, as we’d thinking then",<output>Google</output>
['ana'],"“I guess I’ll have to find another source of blood. Hmm, who could it be? Let’s see . . .” I drum my fingers against the edge of the table to create suspense. It sure works on [MASK], who’s looking at me gape-mouthed. “Who smells good around—”",<output>Edward</output>,"see to against another . [MASK], around—” have be? could “Who It smells it .” to sure suspense. I blood. the I’ll drum edge source guess at “I of works table fingers on looking my me Hmm, create who of gape-mouthed. the find . Let’s good who’s",<output>Harry</output>
['alex'],"“It’s not an opportunity. If you could bring [MASK] or someone else who’s tech-savvy to help you with your plan, yes. But not on your own.”",<output>Neo</output>,"bring your opportunity. who’s else or you not you own.” not your someone [MASK] on tech-savvy an could If help with “It’s to yes. But plan,",<output>Steve</output>
