Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['d', 'padre', 'bay d', 'bay', 'percy']",oliver,0,0.36,incorrect,oliver,0,0.36,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect,samson,0,0.22,incorrect,adam,0,0.44,incorrect,christopher reeve,0,0.27,incorrect,stephen hawking,0,0.2,incorrect,job,0,0.33,incorrect,noah,0,0.29,incorrect,god,0,0.5,incorrect,oliver,0,0.36,incorrect,god,0,0.5,incorrect,adam,0,0.44,incorrect,stephen hawking,0,0.2,incorrect,noah,0,0.29,incorrect,stephen hawking,0,0.2,incorrect,christopher reeve,0,0.27,incorrect,stephen,0,0.33,incorrect,stephen hawking,0,0.2,incorrect,chiron,0,0.18,incorrect,mr. tickle,0,0.27,incorrect,stephen,0,0.33,incorrect,de cintura,0,0.27,incorrect,christopher reeve,0,0.27,incorrect,stephen hawking,0,0.2,incorrect,mr. tickle,0,0.27,incorrect,de cintura,0,0.27,incorrect
"['olympia', 'percy']",chiron,0,0.18,incorrect,centaur,0,0.33,incorrect,motsoaledi,0,0.35,incorrect,god,0,0.2,incorrect,jesus,0,0.2,incorrect,abraham,0,0.17,incorrect,aslan,0,0.33,incorrect,centaur,0,0.33,incorrect,phedre,0,0.55,incorrect,andeha,0,0.18,incorrect,mohasti,0,0.29,incorrect,centaur,0,0.33,incorrect,god,0,0.2,incorrect,abraham,0,0.17,incorrect,centaur,0,0.33,incorrect,andeha,0,0.18,incorrect,chiron,0,0.18,incorrect,camp,0,0.36,incorrect,bay,0,0.25,incorrect,bay,0,0.25,incorrect,achilles,0,0.15,incorrect,chiron,0,0.18,incorrect,chiron,0,0.18,incorrect,quiron,0,0.18,incorrect,camp,0,0.36,incorrect,bay,0,0.25,incorrect,chiron,0,0.18,incorrect,quiron,0,0.18,incorrect
"['chiron', 'brunner', 'kheiron', 'quirón']",abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,jesus,0,0.18,incorrect,job,0,0.22,incorrect,abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,hamlet,0,0.31,incorrect,macbeth,0,0.31,incorrect,jesus,0,0.18,incorrect,adam,0,0.0,incorrect,god,0,0.22,incorrect,abraham,0,0.29,incorrect,job,0,0.22,incorrect,abraham,0,0.29,incorrect,macbeth,0,0.31,incorrect,adam,0,0.0,incorrect,he,0,0.44,incorrect,god,0,0.22,incorrect,annem,0,0.5,incorrect,orpheus,0,0.29,incorrect,ngua,0,0.2,incorrect,duc,0,0.22,incorrect,el,0,0.22,incorrect,moises,0,0.17,incorrect,god,0,0.22,incorrect,orpheus,0,0.29,incorrect,duc,0,0.22,incorrect,moises,0,0.17,incorrect
"['jackson', 'perc', 'percy jackson', 'percy']",robinson crusoe,0,0.36,incorrect,jonah,0,0.5,incorrect,pinocchio,0,0.36,incorrect,god,0,0.2,incorrect,jonah,0,0.5,incorrect,god,0,0.2,incorrect,macpherson,0,0.59,incorrect,macpherson,0,0.59,incorrect,god,0,0.2,incorrect,nigeria,0,0.36,incorrect,martha,0,0.21,incorrect,jonah,0,0.5,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,macpherson,0,0.59,incorrect,nigeria,0,0.36,incorrect,someone,0,0.43,incorrect,nautilus,0,0.27,incorrect,marlow,0,0.31,incorrect,atlantis,0,0.27,incorrect,gia,0,0.2,incorrect,da,0,0.22,incorrect,marlowe,0,0.29,incorrect,atlantida,0,0.25,incorrect,nautilus,0,0.27,incorrect,atlantis,0,0.27,incorrect,da,0,0.22,incorrect,atlantida,0,0.25,incorrect
"['chiron', 'kheiron', 'quirón']",theseus,0,0.29,incorrect,theseus,0,0.29,incorrect,zeus,0,0.2,incorrect,perseus,0,0.29,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,hermes,0,0.46,incorrect,minotaur,0,0.29,incorrect,daedalus,0,0.14,incorrect,minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,theseus,0,0.29,incorrect,perseus,0,0.29,incorrect,abraham,0,0.15,incorrect,minotaur,0,0.29,incorrect,minotaur,0,0.29,incorrect,hermes,0,0.46,incorrect,theseus,0,0.29,incorrect,hermes,0,0.46,incorrect,minotor,0,0.31,incorrect,hermes,0,0.46,incorrect,duc,0,0.22,incorrect,hermes,0,0.46,incorrect,minotauro,0,0.4,incorrect,theseus,0,0.29,incorrect,minotor,0,0.31,incorrect,duc,0,0.22,incorrect,minotauro,0,0.4,incorrect
"['chiron', 'kheiron', 'quirón']",god,0,0.22,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,israel,0,0.33,incorrect,noah,0,0.2,incorrect,abraham,0,0.15,incorrect,heathcliff,0,0.35,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,adam,0,0.0,incorrect,abel,0,0.18,incorrect,abraham,0,0.15,incorrect,israel,0,0.33,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,adam,0,0.0,incorrect,callie,0,0.33,incorrect,god,0,0.22,incorrect,frodo,0,0.36,incorrect,isimleriyle,0,0.24,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,ofelia,0,0.31,incorrect,senor,0,0.33,incorrect,god,0,0.22,incorrect,isimleriyle,0,0.24,incorrect,duc,0,0.22,incorrect,senor,0,0.33,incorrect
['hermes'],god,0,0.0,incorrect,abraham,0,0.31,incorrect,david,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,god,0,0.0,incorrect,oliver twist,0,0.33,incorrect,jesus,0,0.36,incorrect,abraham,0,0.31,incorrect,adam,0,0.2,incorrect,google,0,0.17,incorrect,abraham,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,adam,0,0.2,incorrect,my mother,0,0.4,incorrect,mom,0,0.22,incorrect,ben,0,0.22,incorrect,annem,0,0.36,incorrect,khong co,0,0.14,incorrect,thuy,0,0.2,incorrect,el,0,0.25,incorrect,robin,0,0.18,incorrect,mom,0,0.22,incorrect,annem,0,0.36,incorrect,thuy,0,0.2,incorrect,robin,0,0.18,incorrect
['annabeth'],oliver twist,0,0.2,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,robinson crusoe,0,0.26,incorrect,adam,0,0.33,incorrect,macbeth,0,0.67,incorrect,macgyver,0,0.25,incorrect,noah,0,0.5,incorrect,google,0,0.14,incorrect,god,0,0.0,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,macgyver,0,0.25,incorrect,google,0,0.14,incorrect,officer,0,0.13,incorrect,face,0,0.33,incorrect,stephen king,0,0.2,incorrect,charlie,0,0.27,incorrect,nguyen,0,0.29,incorrect,nguyen tuong tam,0,0.25,incorrect,stephen king,0,0.2,incorrect,maria,0,0.31,incorrect,face,0,0.33,incorrect,charlie,0,0.27,incorrect,nguyen tuong tam,0,0.25,incorrect,maria,0,0.31,incorrect
['annabeth'],god,0,0.0,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,meraa,0,0.31,incorrect,plumber,0,0.27,incorrect,god,0,0.0,incorrect,reko,0,0.17,incorrect,noah,0,0.5,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,plumber,0,0.27,incorrect,reko,0,0.17,incorrect,her,0,0.18,incorrect,my,0,0.0,incorrect,annem,0,0.62,incorrect,tuvalet,0,0.4,incorrect,nguoi dan ong,0,0.29,incorrect,duc,0,0.0,incorrect,mi hermano,0,0.22,incorrect,arquetipo,0,0.35,incorrect,my,0,0.0,incorrect,tuvalet,0,0.4,incorrect,duc,0,0.0,incorrect,arquetipo,0,0.35,incorrect
['clarisse'],jesus,0,0.31,incorrect,jesus,0,0.31,incorrect,god,0,0.0,incorrect,israel,0,0.43,incorrect,god,0,0.0,incorrect,adam,0,0.17,incorrect,shower,0,0.29,incorrect,shower,0,0.29,incorrect,andriamanitra,0,0.29,incorrect,noah,0,0.17,incorrect,noah,0,0.17,incorrect,jesus,0,0.31,incorrect,israel,0,0.43,incorrect,adam,0,0.17,incorrect,shower,0,0.29,incorrect,noah,0,0.17,incorrect,me,0,0.2,incorrect,george,0,0.29,incorrect,ben,0,0.18,incorrect,tuvalette,0,0.24,incorrect,em,0,0.2,incorrect,jesus,0,0.31,incorrect,ella,0,0.33,incorrect,shirley,0,0.27,incorrect,george,0,0.29,incorrect,tuvalette,0,0.24,incorrect,jesus,0,0.31,incorrect,shirley,0,0.27,incorrect
['clarisse'],oliver twist,0,0.4,incorrect,job,0,0.0,incorrect,themba,0,0.14,incorrect,god,0,0.0,incorrect,adam,0,0.17,incorrect,god,0,0.0,incorrect,goldilocks,0,0.33,incorrect,god,0,0.0,incorrect,hamlet,0,0.29,incorrect,olivia,0,0.29,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,olivia,0,0.29,incorrect,princess cimorene,0,0.4,incorrect,god,0,0.0,incorrect,harry,0,0.31,incorrect,cicek,0,0.46,incorrect,doan,0,0.17,incorrect,duc,0,0.18,incorrect,matilda,0,0.27,incorrect,emily,0,0.15,incorrect,god,0,0.0,incorrect,cicek,0,0.46,incorrect,duc,0,0.18,incorrect,emily,0,0.15,incorrect
['annabeth'],god,0,0.0,incorrect,david,0,0.15,incorrect,god,0,0.0,incorrect,disney,0,0.29,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,tom,0,0.18,incorrect,abraham lincoln,0,0.26,incorrect,jack,0,0.17,incorrect,adriano,0,0.27,incorrect,shakespeare,0,0.32,incorrect,david,0,0.15,incorrect,disney,0,0.29,incorrect,adam,0,0.33,incorrect,abraham lincoln,0,0.26,incorrect,adriano,0,0.27,incorrect,she,0,0.18,incorrect,lucy,0,0.0,incorrect,heathcliff,0,0.33,incorrect,odysseus,0,0.12,incorrect,em,0,0.2,incorrect,mcnugget,0,0.38,incorrect,ella,0,0.17,incorrect,ulises,0,0.14,incorrect,lucy,0,0.0,incorrect,odysseus,0,0.12,incorrect,mcnugget,0,0.38,incorrect,ulises,0,0.14,incorrect
['annabeth'],robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,god,0,0.0,incorrect,jesus,0,0.15,incorrect,robinson,0,0.25,incorrect,adam,0,0.33,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,jesus,0,0.15,incorrect,adam,0,0.33,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,duc tho,0,0.27,incorrect,hoang,0,0.31,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,hoang,0,0.31,incorrect,robin hood,0,0.22,incorrect
"['bảo', 'annabeth', 'annabeth bảo']",god,0,0.33,incorrect,yoruba,0,0.44,incorrect,noah,0,0.5,incorrect,job,0,0.33,incorrect,adam,0,0.33,incorrect,abraham,0,0.42,incorrect,macgyver,0,0.25,incorrect,macbeth,0,0.67,incorrect,god,0,0.33,incorrect,job,0,0.33,incorrect,jesus,0,0.15,incorrect,yoruba,0,0.44,incorrect,job,0,0.33,incorrect,abraham,0,0.42,incorrect,macbeth,0,0.67,incorrect,job,0,0.33,incorrect,obi-wan,0,0.4,incorrect,scissors,0,0.18,incorrect,arthur,0,0.43,incorrect,ataturk,0,0.4,incorrect,d'artagnan,0,0.33,incorrect,thanh giong,0,0.43,incorrect,merlin,0,0.14,incorrect,achiles,0,0.27,incorrect,scissors,0,0.18,incorrect,ataturk,0,0.4,incorrect,thanh giong,0,0.43,incorrect,achiles,0,0.27,incorrect
"['chiron', 'kheiron', 'quirón']",jesus,0,0.18,incorrect,abraham,0,0.15,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,maark ttven,0,0.33,incorrect,newton,0,0.46,incorrect,noah,0,0.2,incorrect,noah,0,0.2,incorrect,adam,0,0.0,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,adam,0,0.0,incorrect,newton,0,0.46,incorrect,noah,0,0.2,incorrect,he,0,0.44,incorrect,epiphany,0,0.4,incorrect,tom,0,0.22,incorrect,jack,0,0.2,incorrect,anh,0,0.22,incorrect,dong,0,0.4,incorrect,el,0,0.22,incorrect,maraton,0,0.46,incorrect,epiphany,0,0.4,incorrect,jack,0,0.2,incorrect,dong,0,0.4,incorrect,maraton,0,0.46,incorrect
['luke'],satan,0,0.0,incorrect,abraham,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,set,0,0.29,incorrect,harry,0,0.0,incorrect,harry,0,0.0,incorrect,rocky,0,0.22,incorrect,em,0,0.33,incorrect,jesus,0,0.22,incorrect,john,0,0.0,incorrect,cain,0,0.0,incorrect,harry,0,0.0,incorrect,rocky,0,0.22,incorrect,jesus,0,0.22,incorrect,cain,0,0.0,incorrect
['luke'],jack,0,0.25,incorrect,mount,0,0.22,incorrect,simba,0,0.0,incorrect,friday,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,marlow,0,0.2,incorrect,orpheus,0,0.18,incorrect,noah,0,0.0,incorrect,maizina,0,0.0,incorrect,meru,0,0.25,incorrect,mount,0,0.22,incorrect,friday,0,0.0,incorrect,adam,0,0.0,incorrect,orpheus,0,0.18,incorrect,maizina,0,0.0,incorrect,shepherd,0,0.17,incorrect,lois,0,0.25,incorrect,erzurum,0,0.18,incorrect,orpheus,0,0.18,incorrect,nguoi ban,0,0.15,incorrect,thuy kieu,0,0.46,incorrect,el,0,0.33,incorrect,luna,0,0.5,incorrect,lois,0,0.25,incorrect,orpheus,0,0.18,incorrect,thuy kieu,0,0.46,incorrect,luna,0,0.5,incorrect
['percy'],zeus,0,0.22,incorrect,orunmila,0,0.15,incorrect,plato,0,0.2,incorrect,adam,0,0.0,incorrect,paul,0,0.22,incorrect,paris,0,0.4,incorrect,euclid,0,0.36,incorrect,orpheus,0,0.33,incorrect,aristotle,0,0.14,incorrect,aristotle,0,0.14,incorrect,jesus,0,0.2,incorrect,orunmila,0,0.15,incorrect,adam,0,0.0,incorrect,paris,0,0.4,incorrect,orpheus,0,0.33,incorrect,aristotle,0,0.14,incorrect,miss honey,0,0.27,incorrect,grandma,0,0.17,incorrect,platon,0,0.18,incorrect,sokrates,0,0.15,incorrect,thay,0,0.22,incorrect,lai,0,0.0,incorrect,miss brodie,0,0.12,incorrect,socrates,0,0.15,incorrect,grandma,0,0.17,incorrect,sokrates,0,0.15,incorrect,lai,0,0.0,incorrect,socrates,0,0.15,incorrect
['annabeth'],abraham,0,0.4,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,medusa,0,0.14,incorrect,heathcliff,0,0.33,incorrect,herodiada,0,0.24,incorrect,aleksandra,0,0.33,incorrect,job,0,0.18,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,heathcliff,0,0.33,incorrect,aleksandra,0,0.33,incorrect,athena,0,0.43,incorrect,medusa,0,0.14,incorrect,herakles,0,0.25,incorrect,medusa,0,0.14,incorrect,thay,0,0.33,incorrect,thien,0,0.31,incorrect,draco,0,0.15,incorrect,medea,0,0.15,incorrect,medusa,0,0.14,incorrect,medusa,0,0.14,incorrect,thien,0,0.31,incorrect,medea,0,0.15,incorrect
['annabeth'],amelia earhart,0,0.36,incorrect,montauk,0,0.27,incorrect,god,0,0.0,incorrect,botswana,0,0.38,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,bettaa,0,0.43,incorrect,montauk,0,0.27,incorrect,john f. kennedy jr.,0,0.22,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,botswana,0,0.38,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,person,0,0.14,incorrect,montauk,0,0.27,incorrect,thayer,0,0.29,incorrect,montauk,0,0.27,incorrect,smith,0,0.31,incorrect,montauk,0,0.27,incorrect,thatcher,0,0.38,incorrect,hamptons,0,0.25,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,montauk,0,0.27,incorrect,hamptons,0,0.25,incorrect
['clarisse'],oliver twist,0,0.4,incorrect,abraham,0,0.27,incorrect,jesus,0,0.31,incorrect,adam,0,0.17,incorrect,adam,0,0.17,incorrect,adam,0,0.17,incorrect,heathcliff,0,0.33,incorrect,card,0,0.5,incorrect,job,0,0.0,incorrect,adama,0,0.15,incorrect,frankenstein,0,0.3,incorrect,abraham,0,0.27,incorrect,adam,0,0.17,incorrect,adam,0,0.17,incorrect,card,0,0.5,incorrect,adama,0,0.15,incorrect,harry,0,0.31,incorrect,victor,0,0.29,incorrect,phileas fogg,0,0.3,incorrect,pickwick,0,0.25,incorrect,victor frankenstein,0,0.3,incorrect,tran,0,0.17,incorrect,frankenstein,0,0.3,incorrect,salomon,0,0.13,incorrect,victor,0,0.29,incorrect,pickwick,0,0.25,incorrect,tran,0,0.17,incorrect,salomon,0,0.13,incorrect
"['jackson', 'jacksons']",jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,god,0,0.2,incorrect,bmw,0,0.0,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,macbeth,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,jesus,0,0.46,incorrect,bmw,0,0.0,incorrect,god,0,0.2,incorrect,macbeth,0,0.29,incorrect,god,0,0.2,incorrect,lucifer,0,0.14,incorrect,trump,0,0.0,incorrect,onun,0,0.36,incorrect,hayatin,0,0.29,incorrect,dang,0,0.36,incorrect,ho chi minh,0,0.22,incorrect,el,0,0.0,incorrect,maria,0,0.17,incorrect,trump,0,0.0,incorrect,hayatin,0,0.29,incorrect,ho chi minh,0,0.22,incorrect,maria,0,0.17,incorrect
"['el', 'smelly', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'smelly gabe', 'cóc']",god,0,0.33,incorrect,aluminum,0,0.2,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,marx,0,0.36,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,aluminum,0,0.2,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,marx,0,0.36,incorrect,god,0,0.33,incorrect,heather,0,0.55,incorrect,aluminum,0,0.2,incorrect,sen,0,0.44,incorrect,elvis,0,0.57,incorrect,duc,0,0.33,incorrect,aladdin,0,0.29,incorrect,spiderman,0,0.3,incorrect,aluminio,0,0.25,incorrect,aluminum,0,0.2,incorrect,elvis,0,0.57,incorrect,aladdin,0,0.29,incorrect,aluminio,0,0.25,incorrect
"['poseidon', 'poseidón']",daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,labyrinth,0,0.24,incorrect,theseus,0,0.27,incorrect,minotaur,0,0.25,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,minotaur,0,0.25,incorrect,daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,minotaur,0,0.25,incorrect,theseus,0,0.27,incorrect,daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,perseus,0,0.4,incorrect,minotor,0,0.27,incorrect,nguoi ban,0,0.35,incorrect,adam,0,0.17,incorrect,ulises,0,0.29,incorrect,minotauro,0,0.24,incorrect,theseus,0,0.27,incorrect,minotor,0,0.27,incorrect,adam,0,0.17,incorrect,minotauro,0,0.24,incorrect
['percy'],jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,tshifhiwa,0,0.0,incorrect,god,0,0.0,incorrect,paul gauguin,0,0.12,incorrect,god,0,0.0,incorrect,heathcliff,0,0.27,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,harry,0,0.4,incorrect,grandfather,0,0.25,incorrect,harry,0,0.4,incorrect,babam,0,0.0,incorrect,phileas fogg,0,0.24,incorrect,phuong,0,0.18,incorrect,indiana,0,0.0,incorrect,madre,0,0.2,incorrect,grandfather,0,0.25,incorrect,babam,0,0.0,incorrect,phuong,0,0.18,incorrect,madre,0,0.2,incorrect
"['grover', 'kıvırcık']",argus,0,0.18,incorrect,argus,0,0.18,incorrect,joseph,0,0.33,incorrect,isaac,0,0.31,incorrect,joseph,0,0.33,incorrect,argus,0,0.18,incorrect,father,0,0.33,incorrect,greyhound,0,0.4,incorrect,ray,0,0.22,incorrect,argus,0,0.18,incorrect,argus,0,0.18,incorrect,argus,0,0.18,incorrect,isaac,0,0.31,incorrect,argus,0,0.18,incorrect,greyhound,0,0.4,incorrect,argus,0,0.18,incorrect,dad,0,0.0,incorrect,greyhound,0,0.4,incorrect,babam,0,0.0,incorrect,benim,0,0.18,incorrect,david,0,0.31,incorrect,greyhound,0,0.4,incorrect,holden,0,0.33,incorrect,argos,0,0.36,incorrect,greyhound,0,0.4,incorrect,benim,0,0.18,incorrect,greyhound,0,0.4,incorrect,argos,0,0.36,incorrect
['luke'],sun,0,0.29,incorrect,abraham,0,0.0,incorrect,charlie brown,0,0.24,incorrect,job,0,0.0,incorrect,marcel,0,0.2,incorrect,adam,0,0.0,incorrect,bill,0,0.25,incorrect,willy wonka,0,0.27,incorrect,smelly,0,0.2,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect,abraham,0,0.0,incorrect,job,0,0.0,incorrect,adam,0,0.0,incorrect,willy wonka,0,0.27,incorrect,facebook,0,0.17,incorrect,cat,0,0.0,incorrect,charlie,0,0.36,incorrect,babam,0,0.0,incorrect,babam,0,0.0,incorrect,bo,0,0.0,incorrect,thuy,0,0.25,incorrect,papa,0,0.0,incorrect,madre,0,0.22,incorrect,charlie,0,0.36,incorrect,babam,0,0.0,incorrect,thuy,0,0.25,incorrect,madre,0,0.22,incorrect
"['argus', 'gabe']",abraham lincoln,0,0.21,incorrect,yankee,0,0.4,incorrect,george steinbrenner,0,0.26,incorrect,abraham,0,0.36,incorrect,abraham,0,0.36,incorrect,god,0,0.29,incorrect,phileas fogg,0,0.24,incorrect,boeing,0,0.4,incorrect,abraham lincoln,0,0.21,incorrect,yankees,0,0.36,incorrect,abraham lincoln,0,0.21,incorrect,yankee,0,0.4,incorrect,abraham,0,0.36,incorrect,god,0,0.29,incorrect,boeing,0,0.4,incorrect,yankees,0,0.36,incorrect,jessica,0,0.18,incorrect,grandma,0,0.36,incorrect,mark,0,0.44,incorrect,joe dimaggio,0,0.24,incorrect,chu,0,0.25,incorrect,dong,0,0.25,incorrect,holden,0,0.2,incorrect,derek jeter,0,0.13,incorrect,grandma,0,0.36,incorrect,joe dimaggio,0,0.24,incorrect,dong,0,0.25,incorrect,derek jeter,0,0.13,incorrect
"['el', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'cóc']",macbeth,0,0.55,incorrect,victoria,0,0.4,incorrect,levi's,0,0.29,incorrect,chanel,0,0.6,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,macbeth,0,0.55,incorrect,medusa,0,0.29,incorrect,adam,0,0.36,incorrect,sharon,0,0.31,incorrect,grandma moses,0,0.38,incorrect,victoria,0,0.4,incorrect,chanel,0,0.6,incorrect,adam,0,0.36,incorrect,medusa,0,0.29,incorrect,sharon,0,0.31,incorrect,macbeth,0,0.55,incorrect,prada,0,0.35,incorrect,macbeth,0,0.55,incorrect,ucuz,0,0.29,incorrect,tisiphone,0,0.35,incorrect,thach sanh,0,0.36,incorrect,bruja,0,0.33,incorrect,las brujas de eastwick,0,0.42,incorrect,prada,0,0.35,incorrect,ucuz,0,0.29,incorrect,thach sanh,0,0.36,incorrect,las brujas de eastwick,0,0.42,incorrect
