Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct
['montag'],elizabeth bennet,0,0.18,incorrect,shakespeare,0,0.12,incorrect,wordsworth,0,0.25,incorrect,wordsworth,0,0.25,incorrect,adam,0,0.2,incorrect,noah,0,0.4,incorrect,robinson crusoe,0,0.19,incorrect,abraham,0,0.15,incorrect,heathcliff,0,0.12,incorrect,heathcliff,0,0.12,incorrect,wordsworth,0,0.25,incorrect,william wordsworth,0,0.25,incorrect,shakespeare,0,0.12,incorrect,wordsworth,0,0.25,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,heathcliff,0,0.12,incorrect,william wordsworth,0,0.25,incorrect
['montag'],heathcliff,0,0.12,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,abraham,0,0.15,incorrect,noah,0,0.4,incorrect,noah,0,0.4,incorrect,robinson crusoe,0,0.19,incorrect,abraham,0,0.15,incorrect,wally,0,0.18,incorrect,wallace,0,0.15,incorrect,oliver twist,0,0.22,incorrect,robinson crusoe,0,0.19,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,wallace,0,0.15,incorrect,robinson crusoe,0,0.19,incorrect
['montag'],hamlet,0,0.33,incorrect,chess,0,0.0,incorrect,noah,0,0.4,incorrect,jesus,0,0.0,incorrect,moses,0,0.36,incorrect,job,0,0.22,incorrect,hamlet,0,0.33,incorrect,eden,0,0.2,incorrect,macbeth,0,0.31,incorrect,mon,0,0.67,incorrect,robinson crusoe,0,0.19,incorrect,andriamanitra,0,0.42,incorrect,chess,0,0.0,incorrect,jesus,0,0.0,incorrect,job,0,0.22,incorrect,eden,0,0.2,incorrect,mon,0,0.67,incorrect,andriamanitra,0,0.42,incorrect
['montag'],god,0,0.22,incorrect,noah,0,0.4,incorrect,orunmila,0,0.43,incorrect,orpheus,0,0.15,incorrect,noah,0,0.4,incorrect,noah,0,0.4,incorrect,penelope,0,0.14,incorrect,asbestos,0,0.14,incorrect,noah,0,0.4,incorrect,pyrrhus,0,0.0,incorrect,noah,0,0.4,incorrect,epafrodito,0,0.25,incorrect,noah,0,0.4,incorrect,orpheus,0,0.15,incorrect,noah,0,0.4,incorrect,asbestos,0,0.14,incorrect,pyrrhus,0,0.0,incorrect,epafrodito,0,0.25,incorrect
"['tiến', 'montag tiến', 'montag']",noah,0,0.4,incorrect,adam,0,0.2,incorrect,herodotus,0,0.27,incorrect,abraham,0,0.15,incorrect,noah,0,0.4,incorrect,adam,0,0.2,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,steel,0,0.44,incorrect,adam,0,0.2,incorrect,god,0,0.22,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect
['montag'],jesus,0,0.0,incorrect,israel,0,0.17,incorrect,joseph,0,0.17,incorrect,esau,0,0.2,incorrect,jesus,0,0.0,incorrect,levi,0,0.0,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,winston,0,0.31,incorrect,levi strauss,0,0.22,incorrect,job,0,0.22,incorrect,adama,0,0.36,incorrect,israel,0,0.17,incorrect,esau,0,0.2,incorrect,levi,0,0.0,incorrect,abraham,0,0.15,incorrect,levi strauss,0,0.22,incorrect,adama,0,0.36,incorrect
['montag'],god,0,0.22,incorrect,moremi,0,0.33,incorrect,heathcliff,0,0.12,incorrect,abraham,0,0.15,incorrect,mullo,0,0.36,incorrect,god,0,0.22,incorrect,robinson crusoe,0,0.19,incorrect,abraham,0,0.15,incorrect,heathcliff,0,0.12,incorrect,marx,0,0.4,incorrect,goldilocks,0,0.12,incorrect,god,0,0.22,incorrect,moremi,0,0.33,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,marx,0,0.4,incorrect,god,0,0.22,incorrect
['montag'],god,0,0.22,incorrect,god,0,0.22,incorrect,oliver twist,0,0.22,incorrect,abraham,0,0.15,incorrect,jesus,0,0.0,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,montag,1,1.0,correct,montag,1,1.0,correct,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,montag,1,1.0,correct,god,0,0.22,incorrect
['montag'],abraham,0,0.15,incorrect,jesus,0,0.0,incorrect,noah,0,0.4,incorrect,abraham,0,0.15,incorrect,noah,0,0.4,incorrect,noah,0,0.4,incorrect,noah,0,0.4,incorrect,adam,0,0.2,incorrect,godzilla,0,0.29,incorrect,chicago,0,0.31,incorrect,jerusalem,0,0.13,incorrect,jerusalem,0,0.13,incorrect,jesus,0,0.0,incorrect,abraham,0,0.15,incorrect,noah,0,0.4,incorrect,adam,0,0.2,incorrect,chicago,0,0.31,incorrect,jerusalem,0,0.13,incorrect
['granger'],charlie,0,0.29,incorrect,orpheus,0,0.29,incorrect,charlie,0,0.29,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,bill gates,0,0.35,incorrect,adam,0,0.18,incorrect,geppetto,0,0.27,incorrect,picasso,0,0.14,incorrect,charlie chaplin,0,0.27,incorrect,adam,0,0.18,incorrect,orpheus,0,0.29,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,adam,0,0.18,incorrect,picasso,0,0.14,incorrect,adam,0,0.18,incorrect
['granger'],wernher von braun,0,0.33,incorrect,hitler,0,0.31,incorrect,wernher von braun,0,0.33,incorrect,germany,0,0.57,incorrect,steven spielberg,0,0.26,incorrect,star wars,0,0.38,incorrect,god,0,0.2,incorrect,hitler,0,0.31,incorrect,albert einstein,0,0.27,incorrect,albert einstein,0,0.27,incorrect,wernher von braun,0,0.33,incorrect,jesus,0,0.17,incorrect,hitler,0,0.31,incorrect,germany,0,0.57,incorrect,star wars,0,0.38,incorrect,hitler,0,0.31,incorrect,albert einstein,0,0.27,incorrect,jesus,0,0.17,incorrect
['montag'],god,0,0.22,incorrect,hamorao,0,0.46,incorrect,guernica,0,0.29,incorrect,god,0,0.22,incorrect,noah,0,0.4,incorrect,charles lindbergh,0,0.17,incorrect,abraham,0,0.15,incorrect,abraham,0,0.15,incorrect,enola gay,0,0.4,incorrect,enola gay,0,0.4,incorrect,london,0,0.33,incorrect,antananarivo,0,0.33,incorrect,hamorao,0,0.46,incorrect,god,0,0.22,incorrect,charles lindbergh,0,0.17,incorrect,abraham,0,0.15,incorrect,enola gay,0,0.4,incorrect,antananarivo,0,0.33,incorrect
['montag'],god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,job,0,0.22,incorrect,jeremiah,0,0.29,incorrect,abraham,0,0.15,incorrect,adam,0,0.2,incorrect,edvard munch,0,0.22,incorrect,adam,0,0.2,incorrect,samson,0,0.5,incorrect,seta,0,0.4,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,jeremiah,0,0.29,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,seta,0,0.4,incorrect
['granger'],adam,0,0.18,incorrect,samuel,0,0.31,incorrect,adam,0,0.18,incorrect,abraham,0,0.29,incorrect,samson,0,0.31,incorrect,israel,0,0.46,incorrect,job,0,0.0,incorrect,paul,0,0.18,incorrect,frankenstein,0,0.42,incorrect,godavari,0,0.4,incorrect,narcissus,0,0.25,incorrect,adam,0,0.18,incorrect,samuel,0,0.31,incorrect,abraham,0,0.29,incorrect,israel,0,0.46,incorrect,paul,0,0.18,incorrect,godavari,0,0.4,incorrect,adam,0,0.18,incorrect
"['granger', 'george—']",mark twain,0,0.35,incorrect,god,0,0.36,incorrect,oduduwa,0,0.14,incorrect,steve jobs,0,0.22,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect,abraham lincoln,0,0.27,incorrect,abraham,0,0.29,incorrect,macbeth,0,0.29,incorrect,marx,0,0.36,incorrect,steve jobs,0,0.22,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect,steve jobs,0,0.22,incorrect,god,0,0.36,incorrect,abraham,0,0.29,incorrect,marx,0,0.36,incorrect,god,0,0.36,incorrect
